date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,dividend,paymentDate,declarationDate,recordDate
2024-05-15,137.26,137.5,126.65,127.57,123.43,3929707,3929707,-9.69,-7.06,132.245,"May 15, 24",-0.0706,,,,,
2024-05-14,133,137,132.87,135.46,131.07,2161800,2161800,2.46,1.85,134.5825,"May 14, 24",0.0185,,,,,
2024-05-13,131.11,134.29,130.47,131.51,127.25,1562712,1562712,0.4,0.30509,131.845,"May 13, 24",0.0030509,,,,,
2024-05-10,133.9,133.9,129.06,129.62,125.42,1920618,1920618,-4.28,-3.2,131.62,"May 10, 24",-0.032,,,,,
2024-05-09,131.21,133.89,129.5,133.55,129.22,1963900,1963900,2.34,1.78,132.0375,"May 09, 24",0.0178,,,,,
2024-05-08,128.11,130.88,126.8,130.46,126.23,1810647,1810647,2.35,1.83,129.0625,"May 08, 24",0.0183,,,,,
2024-05-07,130.35,135.75,130.01,131.55,127.28,2429739,2429739,1.2,0.9206,131.915,"May 07, 24",0.009206,,,,,
2024-05-06,130.48,131.5,127.65,130.78,126.54,1959500,1959500,0.3,0.22992,130.1025,"May 06, 24",0.0022992,,,,,
2024-05-03,128.1,130.93,127.38,128.1,123.95,2600100,2600100,0,0,128.6275,"May 03, 24",0,,,,,
2024-05-02,117.5,127.48,117.35,125.3,121.24,4490002,4490002,7.8,6.64,121.9075,"May 02, 24",0.0664,,,,,
2024-05-01,120.52,123.06,117.74,119,115.14,2701547,2701547,-1.52,-1.26,120.08,"May 01, 24",-0.0126,,,,,
2024-04-30,122.99,124.43,119.62,120.31,116.41,3574600,3574600,-2.68,-2.18,121.8375,"April 30, 24",-0.0218,,,,,
2024-04-29,122.5,125.89,122.19,125.73,121.65,3867169,3867169,3.23,2.64,124.0775,"April 29, 24",0.0264,,,,,
2024-04-26,116.01,118.07,114.83,116.88,113.09,1723600,1723600,0.87,0.74994,116.4475,"April 26, 24",0.0074994,,,,,
2024-04-25,113.53,115.53,111.05,114.98,111.25,1421100,1421100,1.45,1.28,113.7725,"April 25, 24",0.0128,,,,,
2024-04-24,114.3,115.73,112.18,115.27,111.53,2235300,2235300,0.97,0.84864,114.37,"April 24, 24",0.0084864,,,,,
2024-04-23,111.25,115.93,110.28,114.21,110.51,1782700,1782700,2.96,2.66,112.9175,"April 23, 24",0.0266,,,,,
2024-04-22,111.77,113.78,108.3,112.29,108.65,2281919,2281919,0.52,0.46524,111.535,"April 22, 24",0.0046524,,,,,
2024-04-19,111.68,114.75,111.27,112.15,108.51,1976100,1976100,0.47,0.42085,112.4625,"April 19, 24",0.0042085,,,,,
2024-04-18,114.62,114.93,110.51,111.8,108.17,2208200,2208200,-2.82,-2.46,112.965,"April 18, 24",-0.0246,,,,,
2024-04-17,115.35,117.91,114.33,114.39,110.68,2080628,2080628,-0.96,-0.83225,115.495,"April 17, 24",-0.0083225,,,,,
2024-04-16,116.88,119.05,113.89,114.11,110.41,3493139,3493139,-2.77,-2.37,115.9825,"April 16, 24",-0.0237,,,,,
2024-04-15,123.66,124.74,119.9,120.5,116.59,1943505,1943505,-3.16,-2.56,122.2,"April 15, 24",-0.0256,,,,,
2024-04-12,129.88,130.86,122.11,122.58,118.6,2805212,2805212,-7.3,-5.62,126.3575,"April 12, 24",-0.0562,,,,,
2024-04-11,129.29,130.83,125.1,130.31,126.08,3169600,3169600,1.02,0.78892,128.8825,"April 11, 24",0.0078892,,,,,
2024-04-10,129.35,131.74,125.41,127.65,123.51,3605333,3605333,-1.7,-1.31,128.5375,"April 10, 24",-0.0131,,,,,
2024-04-09,132.92,133.72,127.38,129.16,124.97,3003502,3003502,-3.76,-2.83,130.795,"April 09, 24",-0.0283,,,,,
2024-04-08,125.19,133.09,124.51,131.69,127.42,3560800,3560800,6.5,5.19,128.62,"April 08, 24",0.0519,,,,,
2024-04-05,120.24,123.74,119.64,123.45,119.45,1901100,1901100,3.21,2.67,121.7675,"April 05, 24",0.0267,,,,,
2024-04-04,130.41,131.01,120.92,121.12,117.19,3032916,3032916,-9.29,-7.12,125.865,"April 04, 24",-0.0712,,,,,
2024-04-03,127.29,129.99,125.4,128.87,124.69,1946300,1946300,1.58,1.24,127.8875,"April 03, 24",0.0124,,,,,
2024-04-02,127.05,127.79,124.9,126.48,122.38,2335610,2335610,-0.57,-0.44864,126.555,"April 02, 24",-0.0044864,,,,,
2024-04-01,132,132.8,126.88,129.18,124.99,2088134,2088134,-2.82,-2.14,130.215,"April 01, 24",-0.0214,,,,,
2024-03-28,128.98,132.42,127.27,131.74,127.47,3988818,3988818,2.76,2.14,130.1025,"March 28, 24",0.0214,,,,,
2024-03-27,119.65,129.02,119.64,128.8,124.62,4722632,4722632,9.15,7.65,124.2775,"March 27, 24",0.0765,,,,,
2024-03-26,119.25,120.54,117.28,119.01,115.15,2506100,2506100,-0.24,-0.20126,119.02,"March 26, 24",-0.0020126,,,,,
2024-03-25,120.58,122.23,118.25,118.35,114.51,2129335,2129335,-2.23,-1.85,119.8525,"March 25, 24",-0.0185,,,,,
2024-03-22,121.99,125.13,120.79,120.86,116.94,2454915,2454915,-1.13,-0.92631,122.1925,"March 22, 24",-0.0092631,,,,,
2024-03-21,125.85,127.57,124.12,124.86,120.81,2350942,2350942,-0.99,-0.78665,125.6,"March 21, 24",-0.0078665,,,,,
2024-03-20,120.27,126.73,119.5,124.45,120.41,2529000,2529000,4.18,3.48,122.7375,"March 20, 24",0.0348,,,,,
2024-03-19,121.5,123.36,120.25,120.54,116.63,2326612,2326612,-0.96,-0.79012,121.4125,"March 19, 24",-0.0079012,,,,,
2024-03-18,123.73,125.74,120.5,124.58,120.54,1886200,1886200,0.85,0.68698,123.6375,"March 18, 24",0.0068698,,,,,
2024-03-15,119,123,116.77,122.14,118.18,3203700,3203700,3.14,2.64,120.2275,"March 15, 24",0.0264,,,,,
2024-03-14,122.5,123.25,119.13,119.89,116,3010019,3010019,-2.61,-2.13,121.1925,"March 14, 24",-0.0213,0.4,0.4,2024-04-01,2024-02-22,2024-03-15
2024-03-13,122.88,126.9,122.22,125.79,121.32,2176900,2176900,2.91,2.37,124.4475,"March 13, 24",0.0237,,,,,
2024-03-12,127.07,128.5,121.34,123.93,119.53,3443100,3443100,-3.14,-2.47,125.21,"March 12, 24",-0.0247,,,,,
2024-03-11,119.37,125.84,119.37,124.75,120.32,4130149,4130149,5.38,4.51,122.3325,"March 11, 24",0.0451,,,,,
2024-03-08,123.31,124.25,118,118.33,114.12,3479000,3479000,-4.98,-4.04,120.9725,"March 08, 24",-0.0404,,,,,
2024-03-07,119.05,123.29,118.29,122.66,118.3,4235500,4235500,3.61,3.03,120.8225,"March 07, 24",0.0303,,,,,
2024-03-06,110.28,119.83,110.28,119.59,115.34,15606715,15606715,9.31,8.44,114.995,"March 06, 24",0.0844,,,,,
2024-03-05,122.06,122.44,106.69,109.4,105.51,19347700,19347700,-12.66,-10.37,115.1475,"March 05, 24",-0.1037,,,,,
2024-03-04,140.15,140.22,133.12,133.2,128.47,4216900,4216900,-6.95,-4.96,136.6725,"March 04, 24",-0.0496,,,,,
2024-03-01,138.38,143.19,137.88,142.8,137.72,3286300,3286300,4.42,3.19,140.5625,"March 01, 24",0.0319,,,,,
2024-02-29,136.54,140.64,135.76,137.85,132.95,4563000,4563000,1.31,0.95943,137.6975,"February 29, 24",0.0095943,,,,,
2024-02-28,130.66,133.75,129.98,132.06,127.37,2733100,2733100,1.4,1.07,131.6125,"February 28, 24",0.0107,,,,,
2024-02-27,127.44,130.32,126.5,128.59,124.02,3540341,3540341,1.15,0.90239,128.2125,"February 27, 24",0.0090239,,,,,
2024-02-26,120,124.25,118.75,121.52,117.2,2081000,2081000,1.52,1.27,121.13,"February 26, 24",0.0127,,,,,
2024-02-23,118.48,122.05,115.92,120.65,116.36,2762346,2762346,2.17,1.83,119.275,"February 23, 24",0.0183,,,,,
2024-02-22,117.95,120.4,116.76,118.18,113.98,2018322,2018322,0.23,0.195,118.3225,"February 22, 24",0.00195,,,,,
2024-02-21,115.2,120.57,114.06,118.55,114.34,3683291,3683291,3.35,2.91,117.095,"February 21, 24",0.0291,,,,,
2024-02-20,122.1,122.1,113.4,114.82,110.74,3840200,3840200,-7.28,-5.96,118.105,"February 20, 24",-0.0596,,,,,
2024-02-16,118.87,125.85,118.77,122.59,118.23,4406238,4406238,3.72,3.13,121.52,"February 16, 24",0.0313,,,,,
2024-02-15,112,124.18,112,117.5,113.32,6739200,6739200,5.5,4.91,116.42,"February 15, 24",0.0491,,,,,
2024-02-14,113.73,114.5,111.68,114.39,110.32,3134246,3134246,0.66,0.58032,113.575,"February 14, 24",0.0058032,,,,,
2024-02-13,114,114.82,111.17,112.2,108.21,3997319,3997319,-1.8,-1.58,113.0475,"February 13, 24",-0.0158,,,,,
2024-02-12,115.75,122.65,115.66,120.09,115.82,2865801,2865801,4.34,3.75,118.5375,"February 12, 24",0.0375,,,,,
2024-02-09,113.5,116.19,113.13,115.78,111.67,2491700,2491700,2.28,2.01,114.65,"February 09, 24",0.0201,,,,,
2024-02-08,114.07,115.34,112.28,114.33,110.27,2473800,2473800,0.26,0.22793,114.005,"February 08, 24",0.0022793,,,,,
2024-02-07,114.13,115.99,111.5,115.05,110.96,2427548,2427548,0.92,0.8061,114.1675,"February 07, 24",0.008061,,,,,
2024-02-06,109.8,114.03,109.6,113.02,109,3043287,3043287,3.22,2.93,111.6125,"February 06, 24",0.0293,,,,,
2024-02-05,111.78,112.7,108.39,108.73,104.87,3891748,3891748,-3.05,-2.73,110.4,"February 05, 24",-0.0273,,,,,
2024-02-02,114.34,115.58,112.5,114.25,110.19,2853817,2853817,-0.09,-0.07871261,114.1675,"February 02, 24",-0.0007871261,,,,,
2024-02-01,117,118.1,113.29,116.78,112.63,3398441,3398441,-0.22,-0.18803,116.2925,"February 01, 24",-0.0018803,,,,,
2024-01-31,119.25,120.1,114.48,114.74,110.66,3653320,3653320,-4.51,-3.78,117.1425,"January 31, 24",-0.0378,,,,,
2024-01-30,121.27,122.99,118.8,120.31,116.03,1948700,1948700,-0.96,-0.79162,120.8425,"January 30, 24",-0.0079162,,,,,
2024-01-29,118.65,123.28,117.38,123.2,118.82,1996433,1996433,4.55,3.83,120.6275,"January 29, 24",0.0383,,,,,
2024-01-26,120.07,122.13,119,119.84,115.58,1525000,1525000,-0.23,-0.19155,120.26,"January 26, 24",-0.0019155,,,,,
2024-01-25,122,123.37,115.96,118.45,114.24,2810400,2810400,-3.55,-2.91,119.945,"January 25, 24",-0.0291,,,,,
2024-01-24,125.35,126.08,120.02,121.69,117.37,2026517,2026517,-3.66,-2.92,123.285,"January 24, 24",-0.0292,,,,,
2024-01-23,123.92,127.24,120.82,122.59,118.23,2877400,2877400,-1.33,-1.07,123.6425,"January 23, 24",-0.0107,,,,,
2024-01-22,113.78,122.79,113,120.75,116.46,4026800,4026800,6.97,6.13,117.58,"January 22, 24",0.0613,,,,,
2024-01-19,118.08,118.09,112.29,115.13,111.04,4170326,4170326,-2.95,-2.5,115.8975,"January 19, 24",-0.025,,,,,
2024-01-18,121.09,121.37,115.12,117.99,113.8,3418701,3418701,-3.1,-2.56,118.8925,"January 18, 24",-0.0256,,,,,
2024-01-17,123.02,124.61,120.24,120.7,116.41,2818600,2818600,-2.32,-1.89,122.1425,"January 17, 24",-0.0189,,,,,
2024-01-16,125.5,127.05,123.84,125.95,121.47,2256600,2256600,0.45,0.35857,125.585,"January 16, 24",0.0035857,,,,,
2024-01-12,128.79,130.12,125.65,126.05,121.57,1637700,1637700,-2.74,-2.13,127.6525,"January 12, 24",-0.0213,,,,,
2024-01-11,132.74,133.18,127.93,128.65,124.08,2976823,2976823,-4.09,-3.08,130.625,"January 11, 24",-0.0308,,,,,
2024-01-10,131.79,134.09,130.12,132.94,128.22,2145745,2145745,1.15,0.8726,132.235,"January 10, 24",0.008726,,,,,
2024-01-09,133.99,135.12,131.1,133.67,128.92,1832400,1832400,-0.32,-0.23882,133.47,"January 09, 24",-0.0023882,,,,,
2024-01-08,134.2,136.99,132.75,136.58,131.73,1879300,1879300,2.38,1.77,135.13,"January 08, 24",0.0177,,,,,
2024-01-05,135.42,138.22,133.95,135.83,131,2284900,2284900,0.41,0.30276,135.855,"January 05, 24",0.0030276,,,,,
2024-01-04,141.08,141.08,135.03,135.93,131.1,3208047,3208047,-5.15,-3.65,138.28,"January 04, 24",-0.0365,,,,,
2024-01-03,142.59,142.9,136.7,140.18,135.2,2731031,2731031,-2.41,-1.69,140.5925,"January 03, 24",-0.0169,,,,,
2024-01-02,143,149.61,141.26,146.89,141.67,1962347,1962347,3.89,2.72,145.19,"January 02, 24",0.0272,,,,,
2023-12-29,149.03,149.03,142.15,144.48,139.35,2834600,2834600,-4.55,-3.05,146.1725,"December 29, 23",-0.0305,,,,,
2023-12-28,149.3,151.79,149,149.43,144.12,1378400,1378400,0.13,0.08707301,149.88,"December 28, 23",0.0008707301,,,,,
2023-12-27,153.19,153.21,147.23,149.32,144.01,2027642,2027642,-3.87,-2.53,150.7375,"December 27, 23",-0.0253,,,,,
2023-12-26,152.09,153.09,149.1,152.39,146.97,1958100,1958100,0.3,0.19725,151.6675,"December 26, 23",0.0019725,,,,,
2023-12-22,145.94,153.54,145.45,150.09,144.76,2601800,2601800,4.15,2.84,148.755,"December 22, 23",0.0284,,,,,
2023-12-21,146.12,147.33,143.48,145.45,140.28,1799815,1799815,-0.67,-0.45853,145.595,"December 21, 23",-0.0045853,,,,,
2023-12-20,148.62,150.07,141.77,142.53,137.46,2627600,2627600,-6.09,-4.1,145.7475,"December 20, 23",-0.041,,,,,
2023-12-19,148.42,151.29,147.53,148.93,143.64,2276828,2276828,0.51,0.34362,149.0425,"December 19, 23",0.0034362,,,,,
2023-12-18,147.14,147.42,143.92,145.91,140.72,2652800,2652800,-1.23,-0.83594,146.0975,"December 18, 23",-0.0083594,,,,,
2023-12-15,147.16,151.23,145.51,147.06,141.83,5938814,5938814,-0.1,-0.06795325,147.74,"December 15, 23",-0.0006795325,,,,,
2023-12-14,143.5,148.77,143.35,145.89,140.71,5668500,5668500,2.39,1.67,145.3775,"December 14, 23",0.0167,0.4,0.4,2024-01-02,2023-10-23,2023-12-15
2023-12-13,129.36,140.81,129.34,140.06,134.7,4955100,4955100,10.7,8.27,134.8925,"December 13, 23",0.0827,,,,,
2023-12-12,126.54,128.63,123.45,127.94,123.04,3062203,3062203,1.4,1.11,126.64,"December 12, 23",0.0111,,,,,
2023-12-11,124,127.04,120.75,126.54,121.7,2798445,2798445,2.54,2.05,124.5825,"December 11, 23",0.0205,,,,,
2023-12-08,129,133.25,127.73,127.99,123.09,4844900,4844900,-1.01,-0.78295,129.4925,"December 08, 23",-0.0078295,,,,,
2023-12-07,121.23,126.08,120.95,125.35,120.55,3971300,3971300,4.12,3.4,123.4025,"December 07, 23",0.034,,,,,
2023-12-06,117.5,122.17,116.71,118.3,113.77,5036103,5036103,0.8,0.68085,118.67,"December 06, 23",0.0068085,,,,,
2023-12-05,116.22,116.95,112.12,113.26,108.93,4357500,4357500,-2.96,-2.55,114.6375,"December 05, 23",-0.0255,,,,,
2023-12-04,123.9,125.96,119.21,119.98,115.39,3416700,3416700,-3.92,-3.16,122.2625,"December 04, 23",-0.0316,,,,,
2023-12-01,119.72,126.22,119.2,126.16,121.33,2803838,2803838,6.44,5.38,122.825,"December 01, 23",0.0538,,,,,
2023-11-30,124.21,124.21,118.8,121.27,116.63,4047900,4047900,-2.94,-2.37,122.1225,"November 30, 23",-0.0237,,,,,
2023-11-29,126.46,128.45,121.63,123.38,118.66,2546647,2546647,-3.08,-2.44,124.98,"November 29, 23",-0.0244,,,,,
2023-11-28,121.5,125.95,120.17,123.91,119.17,2438800,2438800,2.41,1.98,122.8825,"November 28, 23",0.0198,,,,,
2023-11-27,125.4,125.79,118.32,120.78,116.16,4314729,4314729,-4.62,-3.68,122.5725,"November 27, 23",-0.0368,,,,,
2023-11-24,125.24,130.28,125.2,128.87,123.94,1429527,1429527,3.63,2.9,127.3975,"November 24, 23",0.029,,,,,
2023-11-22,126.13,126.63,121,126.59,121.75,2590869,2590869,0.46,0.3647,125.0875,"November 22, 23",0.003647,,,,,
2023-11-21,128.7,130.72,125.41,126.13,121.3,2553724,2553724,-2.57,-2,127.74,"November 21, 23",-0.02,,,,,
2023-11-20,127.57,131.51,126.25,130.36,125.37,2916372,2916372,2.8,2.19,128.9225,"November 20, 23",0.0219,,,,,
2023-11-17,125,127.43,123.04,127.39,122.51,2016500,2016500,2.39,1.91,125.715,"November 17, 23",0.0191,,,,,
2023-11-16,124.8,127.04,120.48,122.6,117.91,3561738,3561738,-2.2,-1.76,123.73,"November 16, 23",-0.0176,,,,,
2023-11-15,127.17,134.46,127.16,127.72,122.83,3351300,3351300,0.55,0.43249,129.1275,"November 15, 23",0.0043249,,,,,
2023-11-14,118.75,126.32,118.75,125.32,120.52,4044100,4044100,6.57,5.53,122.285,"November 14, 23",0.0553,,,,,
2023-11-13,114.61,116.88,112,114.19,109.82,4332936,4332936,-0.42,-0.36646,114.42,"November 13, 23",-0.0036646,,,,,
2023-11-10,114.75,117.76,113.18,116.98,112.5,2649441,2649441,2.23,1.94,115.6675,"November 10, 23",0.0194,,,,,
2023-11-09,119.98,120.6,113.64,114.6,110.21,2744634,2744634,-5.38,-4.48,117.205,"November 09, 23",-0.0448,,,,,
2023-11-08,121.61,123.4,117.86,119.01,114.46,2398500,2398500,-2.6,-2.14,120.47,"November 08, 23",-0.0214,,,,,
2023-11-07,119,123.12,118.6,122.11,117.44,2695027,2695027,3.11,2.61,120.7075,"November 07, 23",0.0261,,,,,
2023-11-06,125.09,125.74,118.5,119.46,114.89,4014100,4014100,-5.63,-4.5,122.1975,"November 06, 23",-0.045,,,,,
2023-11-03,127.81,134.22,126.51,127.98,123.08,4236902,4236902,0.17,0.13301,129.13,"November 03, 23",0.0013301,,,,,
2023-11-02,119,127,116.35,124.62,119.85,7173518,7173518,5.62,4.72,121.7425,"November 02, 23",0.0472,,,,,
2023-11-01,125.78,126,119.61,122.96,118.25,4793400,4793400,-2.82,-2.24,123.5875,"November 01, 23",-0.0224,,,,,
2023-10-31,126.67,127.35,123.17,126.78,121.93,6601232,6601232,0.11,0.08683982,125.9925,"October 31, 23",0.0008683982,,,,,
2023-10-30,136,137.48,126.77,127.41,122.53,3854400,3854400,-8.59,-6.32,131.915,"October 30, 23",-0.0632,,,,,
2023-10-27,136.79,138.35,133.81,134.44,129.29,1508114,1508114,-2.35,-1.72,135.8475,"October 27, 23",-0.0172,,,,,
2023-10-26,136.39,138.95,134.68,135.21,130.04,2272300,2272300,-1.18,-0.86517,136.3075,"October 26, 23",-0.0086517,,,,,
2023-10-25,136,138.11,133.22,135.32,130.14,2988415,2988415,-0.68,-0.5,135.6625,"October 25, 23",-0.005,,,,,
2023-10-24,137,141.8,136.94,139.24,133.91,2326424,2326424,2.24,1.64,138.745,"October 24, 23",0.0164,,,,,
2023-10-23,136.56,138.85,134.34,136.28,131.06,3210900,3210900,-0.28,-0.20504,136.5075,"October 23, 23",-0.0020504,,,,,
2023-10-20,142.94,144.62,138.55,138.68,133.37,3656400,3656400,-4.26,-2.98,141.1975,"October 20, 23",-0.0298,,,,,
2023-10-19,150.57,151.6,142.67,144.56,139.03,4207900,4207900,-6.01,-3.99,147.35,"October 19, 23",-0.0399,,,,,
2023-10-18,163.65,164.06,152.06,152.89,147.04,5773400,5773400,-10.76,-6.58,158.165,"October 18, 23",-0.0658,,,,,
2023-10-17,166.22,172.09,165.51,169.48,162.99,1594500,1594500,3.26,1.96,168.325,"October 17, 23",0.0196,,,,,
2023-10-16,165.97,169.84,165.58,167.73,161.31,1884300,1884300,1.76,1.06,167.28,"October 16, 23",0.0106,,,,,
2023-10-13,171.84,175.2,162.8,163.38,157.13,2289711,2289711,-8.46,-4.92,168.305,"October 13, 23",-0.0492,,,,,
2023-10-12,174.8,177.52,165.94,170.8,164.26,3323133,3323133,-4,-2.29,172.265,"October 12, 23",-0.0229,,,,,
2023-10-11,162.08,166.34,162.08,164.8,158.49,1777340,1777340,2.72,1.68,163.825,"October 11, 23",0.0168,,,,,
2023-10-10,158.76,164,158.01,162.08,155.88,2484929,2484929,3.32,2.09,160.7125,"October 10, 23",0.0209,,,,,
2023-10-09,158.04,158.5,153.2,155.75,149.79,2607400,2607400,-2.29,-1.45,156.3725,"October 09, 23",-0.0145,,,,,
2023-10-06,154.66,161.17,153.66,159.84,153.72,1834283,1834283,5.18,3.35,157.3325,"October 06, 23",0.0335,,,,,
2023-10-05,157.21,157.67,152,155.03,149.1,1948531,1948531,-2.18,-1.39,155.4775,"October 05, 23",-0.0139,,,,,
2023-10-04,157.56,158.88,152.13,158.4,152.34,2304300,2304300,0.84,0.53313,156.7425,"October 04, 23",0.0053313,,,,,
2023-10-03,160,161.3,155.15,156.77,150.77,2515094,2515094,-3.23,-2.02,158.305,"October 03, 23",-0.0202,,,,,
2023-10-02,169.19,169.59,161.37,162.41,156.19,1949943,1949943,-6.78,-4.01,165.64,"October 02, 23",-0.0401,,,,,
2023-09-29,175,176.83,169.69,170.04,163.53,1969813,1969813,-4.96,-2.83,172.89,"September 29, 23",-0.0283,,,,,
2023-09-28,163.98,173.28,163.52,172.4,165.8,2547546,2547546,8.42,5.13,168.295,"September 28, 23",0.0513,,,,,
2023-09-27,165.11,165.58,162.07,162.63,156.41,2245605,2245605,-2.48,-1.5,163.8475,"September 27, 23",-0.015,,,,,
2023-09-26,164.51,166.16,162,163.65,157.39,2295230,2295230,-0.86,-0.52276,164.08,"September 26, 23",-0.0052276,,,,,
2023-09-25,166.39,167.9,164.23,166.89,160.5,1788894,1788894,0.5,0.3005,166.3525,"September 25, 23",0.003005,,,,,
2023-09-22,172.15,173.51,167.68,168.21,161.77,1288559,1288559,-3.94,-2.29,170.3875,"September 22, 23",-0.0229,,,,,
2023-09-21,172.5,172.72,167.67,168.94,162.47,2246874,2246874,-3.56,-2.06,170.4575,"September 21, 23",-0.0206,,,,,
2023-09-20,180.09,181.48,174.21,174.44,167.76,1730652,1730652,-5.65,-3.14,177.555,"September 20, 23",-0.0314,,,,,
2023-09-19,181.3,182.25,178.41,179.99,173.1,1397281,1397281,-1.31,-0.72256,180.4875,"September 19, 23",-0.0072256,,,,,
2023-09-18,183.38,183.5,179.47,181.62,174.67,1419962,1419962,-1.76,-0.95976,181.9925,"September 18, 23",-0.0095976,,,,,
2023-09-15,184.33,188.47,182.93,183.84,176.8,1980558,1980558,-0.49,-0.26583,184.8925,"September 15, 23",-0.0026583,,,,,
2023-09-14,186.15,186.63,183.81,184.97,177.89,1552745,1552745,-1.18,-0.6339,185.39,"September 14, 23",-0.006339,0.4,0.4,2023-10-02,2023-07-18,2023-09-15
2023-09-13,185.31,186.82,182.98,184.58,177.13,1437810,1437810,-0.73,-0.39393,184.9225,"September 13, 23",-0.0039393,,,,,
2023-09-12,186,188.4,183.61,184.35,176.91,1480700,1480700,-1.65,-0.8871,185.59,"September 12, 23",-0.008871,,,,,
2023-09-11,186.3,189.19,185.65,186.32,178.8,1297900,1297900,0.02,0.01073537,186.865,"September 11, 23",0.0001073537,,,,,
2023-09-08,187.05,187.51,182.31,184.43,176.99,1531722,1531722,-2.62,-1.4,185.325,"September 08, 23",-0.014,,,,,
2023-09-07,186.69,188.36,184.03,187.57,180,1766705,1766705,0.88,0.47137,186.6625,"September 07, 23",0.0047137,,,,,
2023-09-06,200.45,201.76,187.89,189.83,182.17,2544126,2544126,-10.62,-5.3,194.9825,"September 06, 23",-0.053,,,,,
2023-09-05,200.24,203.62,197.33,200.8,192.7,2581039,2581039,0.56,0.27966,200.4975,"September 05, 23",0.0027966,,,,,
2023-09-01,200.66,202.04,198.6,200.26,192.18,1158151,1158151,-0.4,-0.19934,200.39,"September 01, 23",-0.0019934,,,,,
2023-08-31,199.59,199.97,197.9,198.71,190.69,1001263,1001263,-0.88,-0.4409,199.0425,"August 31, 23",-0.004409,,,,,
2023-08-30,197.21,199.22,195.71,198.59,190.57,1081528,1081528,1.38,0.69976,197.6825,"August 30, 23",0.0069976,,,,,
2023-08-29,190.63,198.79,189.46,197.75,189.77,1713000,1713000,7.12,3.73,194.1575,"August 29, 23",0.0373,,,,,
2023-08-28,189.47,192.98,189.01,189.64,181.99,1176497,1176497,0.17,0.08972397,190.275,"August 28, 23",0.0008972397,,,,,
2023-08-25,190,190.87,185.66,189.74,182.08,1761329,1761329,-0.26,-0.13684,189.0675,"August 25, 23",-0.0013684,,,,,
2023-08-24,192.04,192.93,189.35,190.74,183.04,1281300,1281300,-1.3,-0.67694,191.265,"August 24, 23",-0.0067694,,,,,
2023-08-23,188.52,192.35,186.76,191.78,184.04,1189243,1189243,3.26,1.73,189.8525,"August 23, 23",0.0173,,,,,
2023-08-22,189.76,190.47,185.88,188.16,180.57,1870131,1870131,-1.6,-0.84317,188.5675,"August 22, 23",-0.0084317,,,,,
2023-08-21,185.98,188.54,185.7,188.07,180.48,1787105,1787105,2.09,1.12,187.0725,"August 21, 23",0.0112,,,,,
2023-08-18,180.79,183.67,180.32,183.39,175.99,1775259,1775259,2.6,1.44,182.0425,"August 18, 23",0.0144,,,,,
2023-08-17,181.28,184.69,180.04,182.68,175.31,2091300,2091300,1.4,0.77229,182.1725,"August 17, 23",0.0077229,,,,,
2023-08-16,182.2,186.79,179.85,181.53,174.2,1851231,1851231,-0.67,-0.36773,182.5925,"August 16, 23",-0.0036773,,,,,
2023-08-15,182.88,184.96,179.28,184.04,176.61,2676675,2676675,1.16,0.6343,182.79,"August 15, 23",0.006343,,,,,
2023-08-14,184.78,185.98,182.08,185.54,178.05,2802500,2802500,0.76,0.4113,184.595,"August 14, 23",0.004113,,,,,
2023-08-11,190.33,190.51,186.76,187.49,179.92,1783121,1783121,-2.84,-1.49,188.7725,"August 11, 23",-0.0149,,,,,
2023-08-10,195.55,195.82,191.16,191.67,183.93,1954424,1954424,-3.88,-1.98,193.55,"August 10, 23",-0.0198,,,,,
2023-08-09,196.5,197.54,194.11,194.22,186.38,1077825,1077825,-2.28,-1.16,195.5925,"August 09, 23",-0.0116,,,,,
2023-08-08,193.91,195.7,191.53,195.65,187.75,1505963,1505963,1.74,0.89732,194.1975,"August 08, 23",0.0089732,,,,,
2023-08-07,200.15,200.44,194.72,196.75,188.81,1723500,1723500,-3.4,-1.7,198.015,"August 07, 23",-0.017,,,,,
2023-08-04,200.9,205.86,199.26,200.09,192.01,2148831,2148831,-0.81,-0.40319,201.5275,"August 04, 23",-0.0040319,,,,,
2023-08-03,214.54,214.99,198.82,199.35,191.3,3204564,3204564,-15.19,-7.08,206.925,"August 03, 23",-0.0708,,,,,
2023-08-02,205.49,205.72,201,202.89,194.7,2041500,2041500,-2.6,-1.27,203.775,"August 02, 23",-0.0127,,,,,
2023-08-01,210,211.04,205.93,207.99,199.6,1945993,1945993,-2.01,-0.95714,208.74,"August 01, 23",-0.0095714,,,,,
2023-07-31,208.07,215.82,206.81,212.28,203.71,3309379,3309379,4.21,2.02,210.745,"July 31, 23",0.0202,,,,,
2023-07-28,210.33,211.96,205.62,208.05,199.65,1828698,1828698,-2.28,-1.08,208.99,"July 28, 23",-0.0108,,,,,
2023-07-27,210.93,210.95,205.11,205.95,197.64,2250224,2250224,-4.98,-2.36,208.235,"July 27, 23",-0.0236,,,,,
2023-07-26,211.47,213.11,208.14,210.02,201.54,1626900,1626900,-1.45,-0.68568,210.685,"July 26, 23",-0.0068568,,,,,
2023-07-25,212.64,217.77,211.41,212.51,203.93,2097700,2097700,-0.13,-0.06113619,213.5825,"July 25, 23",-0.0006113619,,,,,
