holder,shares,dateReported,change
APG Asset Management US Inc.,1473,2025-09-30,0
"D. E. Shaw & Co., Inc.",1454,2025-09-30,-3973
Sheets Smith Investment Management,1451,2025-09-30,1451
"Westover Capital Advisors, LLC",1419,2025-09-30,-24
"Grantham, Mayo, Van Otterloo & Co. LLC",1408,2025-09-30,1408
"Empirical Finance, LLC",1407,2025-09-30,16
"Summit Place Financial Advisors, LLC",1406,2025-09-30,2
Plato Investment Management Ltd,1405,2025-09-30,-297
QUADRANT CAPITAL GROUP LLC,1403,2025-09-30,5
SUMMIT WEALTH GROUP LLC / CO,1366,2025-09-30,1366
NOVEM GROUP,1357,2025-09-30,35
HighPoint Advisor Group LLC,1349,2025-09-30,-57
Qtron Investments LLC,1343,2025-09-30,0
"EMERALD ADVISERS, LLC",1331,2025-09-30,-195
"Boomfish Wealth Group, LLC",1328,2025-09-30,116
"Icon Wealth Advisors, LLC",1306,2025-09-30,-44
"United Asset Strategies, Inc.",1301,2025-09-30,-62
"NICOLET ADVISORY SERVICES, LLC",1296,2025-09-30,73
MUFG SECURITIES AMERICAS INC.,1292,2025-09-30,231
"NVWM, LLC",1287,2025-09-30,-12
TEMA ETFS LLC,1285,2025-09-30,1285
Baader Bank Aktiengesellschaft,1283,2025-09-30,1283
"Ellevest, Inc.",1280,2025-09-30,-231
Squarepoint Ops LLC,1277,2025-09-30,-24
Walleye Trading LLC,1271,2025-09-30,1162
Wahed Invest LLC,1264,2025-09-30,6
"GREAT LAKES ADVISORS, LLC",1258,2025-09-30,-116
BankPlus Trust Department,1252,2025-09-30,-2
"National Wealth Management Group, LLC",1244,2025-09-30,-48
"CHOREO, LLC",1230,2025-09-30,14
"Skopos Labs, Inc.",1228,2025-09-30,-29
J. Safra Sarasin Holding AG,1227,2025-09-30,351
"Catalytic Wealth RIA, LLC",1223,2025-09-30,509
Central Pacific Bank - Trust Division,1219,2025-09-30,140
Kentucky Retirement Systems Insurance Trust Fund,1218,2025-09-30,-59
AE Wealth Management LLC,1217,2025-09-30,1217
"XML Financial, LLC",1211,2025-09-30,295
"PRELUDE CAPITAL MANAGEMENT, LLC",1210,2025-09-30,-1996
EVERGREEN CAPITAL MANAGEMENT LLC,1204,2025-09-30,64
"Liberty Capital Management, Inc.",1182,2025-09-30,767
"Callan Family Office, LLC",1178,2025-09-30,-113
"Meeder Advisory Services, Inc.",1168,2025-09-30,7
"Waverly Advisors, LLC",1168,2025-09-30,15
"KESTRA PRIVATE WEALTH SERVICES, LLC",1151,2025-09-30,228
CAPTRUST FINANCIAL ADVISORS,1149,2025-09-30,-54
"WIN ADVISORS, INC",1144,2025-09-30,-284
Suncoast Equity Management,1123,2025-09-30,52
WINNOW WEALTH LLC,1116,2025-09-30,1116
Guerra Advisors Inc,1115,2025-09-30,161
"Advisor OS, LLC",1113,2025-09-30,-90
Gibbs Wealth Management,1104,2025-09-30,-211
Wedmont Private Capital,1102,2025-09-30,34
"Bayesian Capital Management, LP",1100,2025-09-30,1100
GREENLEAF TRUST,1085,2025-09-30,16
HANCOCK WHITNEY CORP,1085,2025-09-30,-2059
Net Worth Advisory Group,1076,2025-09-30,-296
Parkside Financial Bank & Trust,1070,2025-09-30,-66
JT Stratford LLC,1063,2025-09-30,-751
"Kingsview Wealth Management, LLC",1044,2025-09-30,14
"Portside Wealth Group, LLC",1022,2025-09-30,3
SHEETS SMITH WEALTH MANAGEMENT,1021,2025-09-30,621
"Inscription Capital, LLC",1016,2025-09-30,417
KPP Advisory Services LLC,1013,2025-09-30,15
RMR Wealth Builders,1004,2025-09-30,-163
"Bridgefront Capital, LLC",1001,2025-09-30,1001
K.J. Harrison & Partners Inc,1000,2025-09-30,1000
CITIZENS FINANCIAL GROUP INC/RI,994,2025-09-30,63
"Cresset Asset Management, LLC",981,2025-09-30,448
"Sovran Advisors, LLC",980,2025-09-30,147
CI INVESTMENTS INC.,976,2025-09-30,-8
"CTC Alternative Strategies, Ltd.",974,2025-09-30,974
Aaron Wealth Advisors LLC,973,2025-09-30,432
"Merit Financial Group, LLC",971,2025-09-30,7
American Trust,967,2025-09-30,585
"Advisory Services Network, LLC",967,2025-09-30,127
Dogwood Wealth Management LLC,950,2025-09-30,947
"Prosperity Financial Group, Inc.",946,2025-09-30,67
TOWNSQUARE CAPITAL LLC,938,2025-09-30,-1001
First National Bank of Hutchinson,937,2025-09-30,937
"Vise Technologies, Inc.",935,2025-09-30,28
CIDEL ASSET MANAGEMENT INC,935,2025-09-30,-414
Vestcor Inc,933,2025-09-30,0
Brookstone Capital Management,932,2025-09-30,932
"Ronald Blue Trust, Inc.",926,2025-09-30,20
Canada Post Corp Registered Pension Plan,920,2025-09-30,210
MUFG Securities EMEA plc,917,2025-09-30,776
J2 Capital Management Inc,910,2025-09-30,129
"MATHER GROUP, LLC.",904,2025-09-30,147
"Equitable Holdings, Inc.",901,2025-09-30,216
"Clearstead Advisors, LLC",900,2025-09-30,-65
Brevan Howard Capital Management LP,895,2025-09-30,-2764
"Banco Santander, S.A.",892,2025-09-30,-251
"NorthRock Partners, LLC",882,2025-09-30,120
Steel Peak Wealth Management LLC,877,2025-09-30,-17
HUNTINGTON NATIONAL BANK,875,2025-09-30,278
Integrated Advisors Network LLC,869,2025-09-30,559
SHAKER INVESTMENTS LLC/OH,857,2025-09-30,-4
"Prime Capital Investment Advisors, LLC",844,2025-09-30,-15
MGO ONE SEVEN LLC,842,2025-09-30,191
"SIGNATUREFD, LLC",836,2025-09-30,29
MONETA GROUP INVESTMENT ADVISORS LLC,831,2025-09-30,88
"Morey & Quinn Wealth Partners, LLC",830,2025-09-30,-100
BESSEMER GROUP INC,823,2025-09-30,35
"Vestmark Advisory Solutions, Inc.",814,2025-09-30,34
ROVIN CAPITAL /UT/ /ADV,807,2025-09-30,151
CNB Bank,793,2025-09-30,-38
Siemens Fonds Invest GmbH,785,2025-09-30,-18
"PRINCIPAL SECURITIES, INC.",783,2025-09-30,75
"Drake & Associates, LLC",781,2025-09-30,781
Whalen Wealth Management Inc.,780,2025-09-30,-1230
"Green Alpha Advisors, LLC",772,2025-09-30,-31
"Left Brain Wealth Management, LLC",770,2025-09-30,770
"Fortress Financial Solutions, LLC",740,2025-09-30,31
"Global Retirement Partners, LLC",736,2025-09-30,107
"HMS Capital Management, LLC",728,2025-09-30,-290
"Burns Matteson Capital Management, LLC",722,2025-09-30,-15
"Cannon Advisors, Inc.",717,2025-09-30,0
"WOLVERINE TRADING, LLC",714,2025-09-30,347
MJP ASSOCIATES INC /ADV,713,2025-09-30,-112
SYON CAPITAL LLC,713,2025-09-30,157
"SIMPLEX TRADING, LLC",710,2025-09-30,370
FIDUCIARY TRUST CO,709,2025-09-30,112
"SummitTX Capital, L.P.",700,2025-09-30,700
Schonfeld Strategic Advisors LLC,700,2025-09-30,-326
CENTRAL TRUST Co,691,2025-09-30,-21
Voleon Capital Management LP,682,2025-09-30,313
"Apollon Wealth Management, LLC",678,2025-09-30,-211
"INSIGNEO ADVISORY SERVICES, LLC",674,2025-09-30,-66
"Valeo Financial Advisors, LLC",671,2025-09-30,-68
PITCAIRN CO,670,2025-09-30,-636
STEVENS CAPITAL MANAGEMENT LP,668,2025-09-30,389
OAK RIDGE INVESTMENTS LLC,668,2025-09-30,6
Verdence Capital Advisors LLC,668,2025-09-30,-316
"Riverstone Advisors, LLC",668,2025-09-30,70
"Cynosure Group, LLC",664,2025-09-30,0
"Gilbert & Cook, Inc.",663,2025-09-30,8
BRIGHTON JONES LLC,656,2025-09-30,3
"Farther Finance Advisors, LLC",655,2025-09-30,121
Yorktown Management & Research Co Inc,650,2025-09-30,0
GEORGE KAISER FAMILY FOUNDATION,647,2025-09-30,0
"PRESCOTT GROUP CAPITAL MANAGEMENT, L.L.C.",647,2025-09-30,0
"FINANCIAL CONSULATE, INC",639,2025-09-30,639
Arkadios Wealth Advisors,624,2025-09-30,624
"Annis Gardner Whiting Capital Advisors, LLC",617,2025-09-30,544
Quest Partners LLC,604,2025-09-30,532
iA Global Asset Management Inc.,600,2025-09-30,600
"Baker Avenue Asset Management, LP",593,2025-09-30,46
"Concurrent Investment Advisors, LLC",591,2025-09-30,1
"KINGSWOOD WEALTH ADVISORS, LLC",580,2025-09-30,580
"Lifeworks Advisors, LLC",578,2025-09-30,-6
MCCARTER PRIVATE WEALTH SERVICES LLC,574,2025-09-30,5
"WP Advisors, LLC",573,2025-09-30,1
"Perigon Wealth Management, LLC",572,2025-09-30,62
Independent Advisor Alliance,570,2025-09-30,17
"DRW Securities, LLC",570,2025-09-30,-197
D.A. DAVIDSON & CO.,568,2025-09-30,231
Heartland Bank & Trust Co,567,2025-09-30,-7
NAVELLIER & ASSOCIATES INC,565,2025-09-30,0
Smartleaf Asset Management LLC,565,2025-09-30,169
Hills Bank & Trust Co,564,2025-09-30,0
"Beverly Hills Private Wealth, LLC",562,2025-09-30,-19
Chicago Partners Investment Group LLC,558,2025-09-30,33
"Ballentine Partners, LLC",555,2025-09-30,24
Trust Asset Management LLC,554,2025-09-30,0
Knuff & Co LLC,550,2025-09-30,35
WETHERBY ASSET MANAGEMENT INC,549,2025-09-30,73
COOKSON PEIRCE & CO INC,545,2025-09-30,545
"Versant Capital Management, Inc",545,2025-09-30,63
"EverSource Wealth Advisors, LLC",542,2025-09-30,18
ALPS ADVISORS INC,542,2025-09-30,-21
Calamos Wealth Management LLC,542,2025-09-30,542
"Pier Capital, LLC",534,2025-09-30,-44
"Financial Advisors Network, Inc.",523,2025-09-30,-66
Truvestments Capital LLC,518,2025-09-30,346
"Virtue Capital Management, LLC",516,2025-09-30,-60
"SAGESPRING WEALTH PARTNERS, LLC",512,2025-09-30,12
ABN AMRO INVESTMENT SOLUTIONS,511,2025-09-30,-180
"Three Seasons Wealth, LLC",509,2025-09-30,509
BRYN MAWR TRUST Co,508,2025-09-30,-5081
Morningstar Investment Management LLC,508,2025-09-30,508
TFB Advisors LLC,506,2025-09-30,-22
"CoreCap Advisors, LLC",506,2025-09-30,-76
"Clarius Group, LLC",504,2025-09-30,36
SHELL ASSET MANAGEMENT CO,503,2025-09-30,-4661
DEROY & DEVEREAUX PRIVATE INVESTMENT COUNSEL INC,500,2025-09-30,0
"MGB Wealth Management, LLC",500,2025-09-30,0
"UMB Bank, n.a.",492,2025-09-30,12
"Parallel Advisors, LLC",489,2025-09-30,-4
GUARDIAN CAPITAL LP,488,2025-09-30,-7
"Coastal Bridge Advisors, LLC",488,2025-09-30,7
Fielder Capital Group LLC,482,2025-09-30,2
"KICKSTAND VENTURES, LLC.",480,2025-09-30,0
GLOBEFLEX CAPITAL L P,474,2025-09-30,0
"Caitlin John, LLC",471,2025-09-30,-13
"Covenant Asset Management, LLC",465,2025-09-30,3
"Ameritas Investment Partners, Inc.",463,2025-09-30,-19
Crestwood Advisors Group LLC,462,2025-09-30,78
Guinness Asset Management LTD,461,2025-09-30,-112
"Legacy Wealth Asset Management, LLC",457,2025-09-30,-76
KCM INVESTMENT ADVISORS LLC,457,2025-09-30,0
Adams Wealth Management,456,2025-09-30,0
CacheTech Inc.,456,2025-09-30,0
CIGNA INVESTMENTS INC /NEW,455,2025-09-30,0
"UHLMANN PRICE SECURITIES, LLC",454,2025-09-30,0
"Covenant Partners, LLC",454,2025-09-30,0
Vancity Investment Management Ltd,454,2025-09-30,0
BXM Wealth LLC,450,2025-09-30,0
"Outlook Wealth Advisors, LLC",449,2025-09-30,-23
WESTPAC BANKING CORP,449,2025-09-30,0
"Atomi Financial Group, Inc.",445,2025-09-30,82
Sage Mountain Advisors LLC,445,2025-09-30,94
Spire Wealth Management,443,2025-09-30,-132
"Alliance Wealth Advisors, LLC /UT",438,2025-09-30,-48
MAINSTAY CAPITAL MANAGEMENT LLC /ADV,436,2025-09-30,-358
Diversified Trust Co,436,2025-09-30,-293
BRIDGES INVESTMENT MANAGEMENT INC,426,2025-09-30,0
"Moors & Cabot, Inc.",425,2025-09-30,-468
"McHugh Group, LLC",425,2025-09-30,0
DAVENPORT & Co LLC,420,2025-09-30,-218
"Yarbrough Capital, LLC",418,2025-09-30,418
"Total Clarity Wealth Management, Inc.",417,2025-09-30,417
FineMark National Bank & Trust,414,2025-09-30,414
AMERICAN NATIONAL BANK,413,2025-09-30,-12
Campbell & CO Investment Adviser LLC,407,2025-09-30,-1651
Fifth Third Wealth Advisors LLC,407,2025-09-30,15
NorthStar Asset Management LLC /NJ/,402,2025-09-30,0
"Advisory Alpha, LLC",401,2025-09-30,-53
Sather Financial Group Inc,400,2025-09-30,0
"Sanibel Captiva Trust Company, Inc.",399,2025-09-30,0
S-Bank Fund Management Ltd,394,2025-09-30,-5
"Mutual Advisors, LLC",390,2025-09-30,390
"Kera Capital Partners, Inc.",390,2025-09-30,0
"Forum Financial Management, LP",383,2025-09-30,-21
"Wallace Advisory Group, LLC",382,2025-09-30,-59
"Resources Investment Advisors, LLC.",380,2025-09-30,41
New Hampshire Trust,379,2025-09-30,-6
"PATTON FUND MANAGEMENT, INC.",376,2025-09-30,0
"Johnson Financial Group, Inc.",375,2025-09-30,-29
Marex Group plc,374,2025-09-30,-4235
"Optas, LLC",373,2025-09-30,373
"West Family Investments, Inc.",370,2025-09-30,10
Summit Creek Advisors LLC,365,2025-09-30,-25
"Livforsakringsbolaget Skandia, Omsesidigt",365,2025-09-30,0
"Hutchens & Kramer Investment Management Group, LLC",362,2025-09-30,64
"Clear Creek Financial Management, LLC",360,2025-09-30,-272
Sowell Financial Services LLC,354,2025-09-30,-16
"Avestar Capital, LLC",354,2025-09-30,354
"Turtle Creek Wealth Advisors, LLC",341,2025-09-30,341
First Affirmative Financial Network,341,2025-09-30,-9
AMG National Trust Bank,340,2025-09-30,0
MAI Capital Management,339,2025-09-30,143
"SG Americas Securities, LLC",338,2025-09-30,-21380
Dorsey & Whitney Trust CO LLC,337,2025-09-30,-13
"TigerOak Management, L.L.C.",334,2025-09-30,0
"EWA, LLC",333,2025-09-30,2
BankPlus Wealth Management LLC,331,2025-09-30,2
COMMERZBANK AKTIENGESELLSCHAFT /FI,330,2025-09-30,0
"SageView Advisory Group, LLC",321,2025-09-30,18
POTENTIA WEALTH,320,2025-09-30,0
"Keel Point, LLC",320,2025-09-30,30
"UNIQUE WEALTH, LLC",318,2025-09-30,3
Consolidated Portfolio Review Corp,317,2025-09-30,14
"CERTUITY, LLC",317,2025-09-30,317
"FSM Wealth Advisors, LLC",315,2025-09-30,19
Phoenix Holdings Ltd.,310,2025-09-30,310
"BIP Wealth, LLC",309,2025-09-30,309
"Aptus Capital Advisors, LLC",307,2025-09-30,2
Atlatl Advisers LLC,305,2025-09-30,8
PRAKASH INVESTMENT ADVISORS LLC,300,2025-09-30,300
Allworth Financial LP,299,2025-09-30,81
CARY STREET PARTNERS INVESTMENT ADVISORY LLC,298,2025-09-30,9
JOURNEY STRATEGIC WEALTH LLC,297,2025-09-30,-65
FLOW TRADERS U.S. LLC,292,2025-09-30,292
CX Institutional,291,2025-09-30,1
DEARBORN PARTNERS LLC,290,2025-09-30,290
"PERSONAL CFO SOLUTIONS, LLC",289,2025-09-30,-12
"Fieldview Capital Management, LLC",283,2025-09-30,283
"Financiere des Professionnels - Fonds d,investissement inc.",283,2025-09-30,283
"Integrated Investment Consultants, LLC",283,2025-09-30,0
First Bank & Trust,281,2025-09-30,0
EQ LLC,279,2025-09-30,0
"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",276,2025-09-30,0
Csenge Advisory Group,273,2025-09-30,-78
Pallas Capital Advisors LLC,271,2025-09-30,271
Atom Investors LP,271,2025-09-30,271
"Pure Financial Advisors, LLC",269,2025-09-30,269
Howard Capital Management Inc.,269,2025-09-30,269
SHELTON CAPITAL MANAGEMENT,267,2025-09-30,267
"Checchi Capital Advisers, LLC",266,2025-09-30,-73
Alta Advisers Ltd,265,2025-09-30,265
"WOODWARD DIVERSIFIED CAPITAL, LLC",264,2025-09-30,-13
MASSMUTUAL TRUST CO FSB/ADV,257,2025-09-30,8
Cartesian Growth Corp,256,2025-09-30,256
Gladstone Institutional Advisory LLC,254,2025-09-30,254
"Naviter Wealth, LLC",254,2025-09-30,254
"Corundum Group, Inc.",254,2025-09-30,-23
"Tradition Wealth Management, LLC",253,2025-09-30,253
"SBI Securities Co., Ltd.",252,2025-09-30,-104
MOKAN Wealth Management Inc.,248,2025-09-30,248
BROWN BROTHERS HARRIMAN & CO,246,2025-09-30,86
"Miracle Mile Advisors, LLC",246,2025-09-30,246
"Sustainable Insight Capital Management, LLC",244,2025-09-30,244
"Resonant Capital Advisors, LLC",243,2025-09-30,243
"Simplicity Wealth,LLC",243,2025-09-30,243
"180 WEALTH ADVISORS, LLC",242,2025-09-30,242
CONNING INC.,241,2025-09-30,241
Gerber Kawasaki Wealth & Investment Management,238,2025-09-30,-53
"PDS Planning, Inc",238,2025-09-30,238
"TCG Advisory Services, LLC",236,2025-09-30,236
Alpha Family Trust,235,2025-09-30,235
"Meridian Wealth Advisors, LLC",233,2025-09-30,233
GSA CAPITAL PARTNERS LLP,232,2025-09-30,-531
Belpointe Asset Management LLC,229,2025-09-30,229
"Fortis Capital Advisors, LLC",229,2025-09-30,229
"Venturi Wealth Management, LLC",229,2025-09-30,229
Maridea Wealth Management LLC,229,2025-09-30,229
"Sunflower Bank, N.A.",228,2025-09-30,228
Bridgewater Advisors Inc.,227,2025-09-30,227
Wealth Alliance,227,2025-09-30,227
MCF Advisors LLC,227,2025-09-30,0
"Autumn Glory Partners, LLC",223,2025-09-30,223
"CWA Asset Management Group, LLC",220,2025-09-30,220
"CHILDRESS CAPITAL ADVISORS, LLC",220,2025-09-30,220
"CVA Family Office, LLC",219,2025-09-30,1
Purkiss Capital Advisors LLC,219,2025-09-30,219
"DRIVE WEALTH MANAGEMENT, LLC",218,2025-09-30,218
Jacobi Capital Management LLC,218,2025-09-30,218
ST GERMAIN D J CO INC,201,2025-09-30,-29
"Firsthand Capital Management, Inc.",200,2025-09-30,200
"SILVER OAK SECURITIES, INCORPORATED",197,2025-09-30,197
MONTAG A & ASSOCIATES INC,189,2025-09-30,-161
"LRI Investments, LLC",188,2025-09-30,0
OFI INVEST ASSET MANAGEMENT,178,2025-09-30,178
Harel Insurance Investments & Financial Services Ltd.,168,2025-09-30,168
YANKCOM Partnership,165,2025-09-30,2
Ninepoint Partners LP,162,2025-09-30,162
TD Waterhouse Canada Inc.,162,2025-09-30,-2
ROTHSCHILD INVESTMENT LLC,156,2025-09-30,2
"Reyes Financial Architecture, Inc.",150,2025-09-30,-75
"Capital Analysts, LLC",146,2025-09-30,0
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",145,2025-09-30,51
Cromwell Holdings LLC,143,2025-09-30,12
Park Place Capital Corp,137,2025-09-30,-47
"Promus Capital, LLC",136,2025-09-30,0
"GPS Wealth Strategies Group, LLC",134,2025-09-30,-131
TRUST CO OF VERMONT,130,2025-09-30,0
Avalon Trust Co,127,2025-09-30,127
"ONEFUND, LLC",125,2025-09-30,1
Migdal Insurance & Financial Holdings Ltd.,123,2025-09-30,15
ESSEX INVESTMENT MANAGEMENT CO LLC,120,2025-09-30,-180
"Quent Capital, LLC",117,2025-09-30,117
SENTRY INVESTMENT MANAGEMENT LLC,114,2025-09-30,-23
"Wealthspire Advisors, LLC",113,2025-09-30,113
TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH PZU SA,87,2025-09-30,0
Evelyn Partners Asset Management Ltd,84,2025-09-30,0
CLEAR STREET MARKETS LLC,83,2025-09-30,51
PRIVATE TRUST CO NA,82,2025-09-30,-1
"FEDERATED HERMES, INC.",79,2025-09-30,23
Sterling Capital Management LLC,75,2025-09-30,0
TRUST CO OF TOLEDO NA /OH/,66,2025-09-30,0
DELTA ASSET MANAGEMENT LLC/TN,65,2025-09-30,0
"Golden State Wealth Management, LLC",64,2025-09-30,0
"AdvisorNet Financial, Inc",62,2025-09-30,-3
"Provenance Wealth Advisors, LLC",60,2025-09-30,60
Pilgrim Partners Asia Pte Ltd,60,2025-09-30,60
FIRST HORIZON CORP,60,2025-09-30,60
Geneos Wealth Management Inc.,58,2025-09-30,-50
"Fourth Dimension Wealth, LLC",49,2025-09-30,0
"Root Financial Partners, LLC",46,2025-09-30,46
"GW&K Investment Management, LLC",46,2025-09-30,4
Cornerstone Planning Group LLC,45,2025-09-30,38
"Tradewinds Capital Management, LLC",44,2025-09-30,0
Itau Unibanco Holding S.A.,43,2025-09-30,-3
"Legacy Wealth Managment, LLC/ID",42,2025-09-30,36
"ARMSTRONG ADVISORY GROUP, INC",41,2025-09-30,27
"WPG Advisers, LLC",41,2025-09-30,0
"Rise Advisors, LLC",41,2025-09-30,1
"IFP Advisors, Inc",38,2025-09-30,24
"HARBOUR INVESTMENTS, INC.",37,2025-09-30,10
"Bell Investment Advisors, Inc",37,2025-09-30,-1
"Salomon & Ludwin, LLC",36,2025-09-30,36
UNIVERSITY OF TEXAS/TEXAS AM INVESTMENT MANAGMENT CO,32,2025-09-30,32
PenderFund Capital Management Ltd.,31,2025-09-30,3
"Solstein Capital, LLC",31,2025-09-30,0
Covestor Ltd,31,2025-09-30,1
WOLFF WIESE MAGANA LLC,30,2025-09-30,0
"True Wealth Design, LLC",29,2025-09-30,11
FARMERS & MERCHANTS INVESTMENTS INC,28,2025-09-30,0
SJS Investment Consulting Inc.,28,2025-09-30,27
Arlington Trust Co LLC,27,2025-09-30,0
Hemington Wealth Management,26,2025-09-30,4
COUNTRY TRUST BANK,26,2025-09-30,2
"Ulland Investment Advisors, LLC",25,2025-09-30,0
"Anchor Investment Management, LLC",25,2025-09-30,0
"Financial Perspectives, Inc",24,2025-09-30,0
"Tidemark, LLC",24,2025-09-30,-16
Marshall & Sterling Wealth Advisors Inc.,23,2025-09-30,0
"HARBOR INVESTMENT ADVISORY, LLC",21,2025-09-30,0
"Ameritas Advisory Services, LLC",21,2025-09-30,17
"Rakuten Securities, Inc.",21,2025-09-30,5
"Private Wealth Management Group, LLC",21,2025-09-30,-1
"AMERIFLEX GROUP, INC.",20,2025-09-30,20
Berbice Capital Management LLC,20,2025-09-30,0
"Bogart Wealth, LLC",19,2025-09-30,2
"Westfuller Advisors, LLC",19,2025-09-30,19
MORGAN DEMPSEY CAPITAL MANAGEMENT LLC,19,2025-09-30,0
REXFORD CAPITAL INC,19,2025-09-30,0
"TCTC Holdings, LLC",18,2025-09-30,0
Avion Wealth,17,2025-09-30,3
"First Command Advisory Services, Inc.",17,2025-09-30,16
"Sachetta, LLC",16,2025-09-30,3
Imprint Wealth LLC,16,2025-09-30,16
"JFS WEALTH ADVISORS, LLC",15,2025-09-30,0
"Physician Wealth Advisors, Inc.",15,2025-09-30,13
"Transamerica Financial Advisors, Inc.",15,2025-09-30,15
"North Capital, Inc.",14,2025-09-30,2
Pacific Center for Financial Services,14,2025-09-30,0
HIGHLINE WEALTH PARTNERS LLC,14,2025-09-30,0
"Fortitude Family Office, LLC",13,2025-09-30,0
"CBIZ Investment Advisory Services, LLC",12,2025-09-30,2
"HALBERT HARGROVE GLOBAL ADVISORS, LLC",12,2025-09-30,12
ATWOOD & PALMER INC,12,2025-09-30,0
"WEBSTER BANK, N. A.",12,2025-09-30,0
"Sunbelt Securities, Inc.",12,2025-09-30,-4
"Cetera Trust Company, N.A",11,2025-09-30,0
EASTERN BANK,11,2025-09-30,0
HOWARD HUGHES MEDICAL INSTITUTE,10,2025-09-30,0
Crewe Advisors LLC,10,2025-09-30,10
"IAG Wealth Partners, LLC",10,2025-09-30,10
Activest Wealth Management,10,2025-09-30,4
BERKSHIRE CAPITAL HOLDINGS INC,10,2025-09-30,0
"TruNorth Capital Management, LLC",10,2025-09-30,10
"Sound Income Strategies, LLC",9,2025-09-30,0
Manchester Capital Management LLC,9,2025-09-30,-137
"Financial Management Professionals, Inc.",9,2025-09-30,0
"Asset Dedication, LLC",9,2025-09-30,9
SouthState Corp,9,2025-09-30,-16
LOGAN CAPITAL MANAGEMENT INC,9,2025-09-30,0
"Clearstead Trust, LLC",9,2025-09-30,0
"CROWLEY WEALTH MANAGEMENT, INC.",8,2025-09-30,0
First Pacific Financial,8,2025-09-30,0
Financial Network Wealth Advisors LLC,8,2025-09-30,0
PROFFITT & GOODSON INC,8,2025-09-30,2
"Wealth Watch Advisors, INC",8,2025-09-30,8
"Quest 10 Wealth Builders, Inc.",7,2025-09-30,7
ORG Partners LLC,7,2025-09-30,4
Concord Wealth Partners,7,2025-09-30,0
"WealthCollab, LLC",7,2025-09-30,0
"JPL Wealth Management, LLC",7,2025-09-30,7
Pineridge Advisors LLC,6,2025-09-30,4
"Financial Gravity Asset Management, Inc.",6,2025-09-30,6
"Westside Investment Management, Inc.",6,2025-09-30,0
"Mowery & Schoenfeld Wealth Management, LLC",6,2025-09-30,0
Abound Wealth Management,5,2025-09-30,0
Prestige Wealth Management Group LLC,5,2025-09-30,0
"Cloud Capital Management, LLC",5,2025-09-30,5
"DiNuzzo Private Wealth, Inc.",5,2025-09-30,0
"Hughes Financial Services, LLC",5,2025-09-30,0
"Cape Investment Advisory, Inc.",5,2025-09-30,5
Altshuler Shaham Ltd,5,2025-09-30,5
"NBC SECURITIES, INC.",5,2025-09-30,0
"PFS Partners, LLC",5,2025-09-30,0
"Marquette Asset Management, LLC",5,2025-09-30,5
"Bruce G. Allen Investments, LLC",5,2025-09-30,0
"Grey Fox Wealth Advisors, LLC",5,2025-09-30,5
"Cranbrook Wealth Management, LLC",5,2025-09-30,0
"HOEY INVESTMENTS, INC",5,2025-09-30,0
"Kozak & Associates, Inc.",4,2025-09-30,0
State of Wyoming,4,2025-09-30,0
"Tortoise Investment Management, LLC",4,2025-09-30,1
"Dunhill Financial, LLC",4,2025-09-30,0
ALBION FINANCIAL GROUP /UT,3,2025-09-30,0
"Beaird Harris Wealth Management, LLC",3,2025-09-30,3
LONGFELLOW INVESTMENT MANAGEMENT CO LLC,3,2025-09-30,0
"Nova Wealth Management, Inc.",3,2025-09-30,0
"Rialto Wealth Management, LLC",3,2025-09-30,1
"BROWN, LISLE/CUMMINGS, INC.",3,2025-09-30,0
"Advanced Portfolio Management, LLC",3,2025-09-30,3
"Ancora Advisors, LLC",3,2025-09-30,0
Crews Bank & Trust,3,2025-09-30,0
Mountain Hill Investment Partners Corp.,3,2025-09-30,3
CREATIVE FINANCIAL DESIGNS INC /ADV,3,2025-09-30,0
"Capital Advisors, Ltd. LLC",3,2025-09-30,0
Grove Bank & Trust,3,2025-09-30,0
"ZRC WEALTH MANAGEMENT, LLC",2,2025-09-30,2
Princeton Global Asset Management LLC,2,2025-09-30,0
"Aspect Partners, LLC",2,2025-09-30,2
"Bare Financial Services, Inc",2,2025-09-30,1
"Trifecta Capital Advisors, LLC",2,2025-09-30,0
Colonial Trust Co / SC,2,2025-09-30,0
Binnacle Investments Inc,2,2025-09-30,2
"Bay Harbor Wealth Management, LLC",2,2025-09-30,0
Retirement Wealth Solutions LLC,2,2025-09-30,2
"IMA Wealth, Inc.",1,2025-09-30,0
TEXAS CAPITAL BANCSHARES INC/TX,1,2025-09-30,1
"DecisionPoint Financial, LLC",1,2025-09-30,0
BARTLETT & CO. WEALTH MANAGEMENT LLC,1,2025-09-30,-5
PEAK6 LLC,1,2025-09-30,0
North Star Investment Management Corp.,1,2025-09-30,1
"Palisade Asset Management, LLC",1,2025-09-30,1
"WestEnd Advisors, LLC",1,2025-09-30,1
"Quaker Wealth Management, LLC",1,2025-09-30,0
"HFM Investment Advisors, LLC",1,2025-09-30,1
Breakwater Investment Management,1,2025-09-30,1
"Turning Point Benefit Group, Inc.",1,2025-09-30,1
"Hurley Capital, LLC",1,2025-09-30,1
"TFC Financial Management, Inc.",1,2025-09-30,0
"Jackson Wealth Management, LLC",0,2025-09-30,-2930
