date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,paymentDate,adjDividend,declarationDate,dividend
2024-05-14,142.03,142.03,140.09,140.8,138.37,5311690,5311690,-1.23,-0.86601,141.2375,"May 14, 24",-0.0086601,,,,,
2024-05-13,142,142.8,140.73,140.84,138.41,1221005,1221005,-1.16,-0.8169,141.5925,"May 13, 24",-0.008169,,,,,
2024-05-10,143,143,140.43,141.04,138.61,1154438,1154438,-1.96,-1.37,141.8675,"May 10, 24",-0.0137,,,,,
2024-05-09,140.95,142.39,140.36,141.74,139.29,1195870,1195870,0.79,0.56048,141.36,"May 09, 24",0.0056048,,,,,
2024-05-08,140.18,141.73,140.03,141.68,139.24,1287917,1287917,1.5,1.07,140.905,"May 08, 24",0.0107,,,,,
2024-05-07,142.71,143.93,141.55,141.59,139.15,1657000,1657000,-1.12,-0.78481,142.445,"May 07, 24",-0.0078481,,,,,
2024-05-06,139.59,143.29,139.4,143.25,140.78,2586700,2586700,3.66,2.62,141.3825,"May 06, 24",0.0262,,,,,
2024-05-03,138.68,140.94,137.99,138.21,135.83,2091140,2091140,-0.47,-0.33891,138.955,"May 03, 24",-0.0033891,,,,,
2024-05-02,139.11,139.25,136.32,137.38,135.01,2378400,2378400,-1.73,-1.24,138.015,"May 02, 24",-0.0124,,,,,
2024-05-01,138.5,139.35,134.72,137.52,135.15,4288929,4288929,-0.98,-0.70758,137.5225,"May 01, 24",-0.0070758,,,,,
2024-04-30,142.34,142.34,139.46,139.63,137.22,2947302,2947302,-2.71,-1.9,140.9425,"April 30, 24",-0.019,,,,,
2024-04-29,141,143.62,139.07,143.36,140.89,2664933,2664933,2.36,1.67,141.7625,"April 29, 24",0.0167,,,,,
2024-04-26,139.26,140.77,138.25,140.59,138.16,2759900,2759900,1.33,0.95505,139.7175,"April 26, 24",0.0095505,,,,,
2024-04-25,139.25,140.94,136.63,137.47,135.1,5711330,5711330,-1.78,-1.28,138.5725,"April 25, 24",-0.0128,,,,,
2024-04-24,136.71,138.13,136.25,136.73,134.37,3002612,3002612,0.02,0.01462951,136.955,"April 24, 24",0.0001462951,,,,,
2024-04-23,132.56,137.55,132.42,136.67,134.31,2649900,2649900,4.11,3.1,134.8,"April 23, 24",0.031,,,,,
2024-04-22,129.98,133.95,129.54,131.99,129.71,3315231,3315231,2.01,1.55,131.365,"April 22, 24",0.0155,,,,,
2024-04-19,128,129.72,127.2,129.21,126.98,2965320,2965320,1.21,0.94531,128.5325,"April 19, 24",0.0094531,,,,,
2024-04-18,128.43,130.62,127.1,127.64,125.44,1981200,1981200,-0.79,-0.61512,128.4475,"April 18, 24",-0.0061512,,,,,
2024-04-17,129.5,130.17,126.65,127.97,125.76,2296321,2296321,-1.53,-1.18,128.5725,"April 17, 24",-0.0118,,,,,
2024-04-16,125.65,128.32,125.06,126.6,124.42,3058200,3058200,0.95,0.75607,126.4075,"April 16, 24",0.0075607,,,,,
2024-04-15,130.97,132.41,126.26,127.17,124.98,3353100,3353100,-3.8,-2.9,129.2025,"April 15, 24",-0.029,,,,,
2024-04-12,131.38,131.43,126.33,127.67,125.47,3868021,3868021,-3.71,-2.82,129.2025,"April 12, 24",-0.0282,,,,,
2024-04-11,130.89,133.78,130.14,133.75,131.44,3514300,3514300,2.86,2.19,132.14,"April 11, 24",0.0219,,,,,
2024-04-10,131.65,133.57,130.14,130.9,128.64,2178612,2178612,-0.75,-0.56969,131.565,"April 10, 24",-0.0056969,,,,,
2024-04-09,137.64,138.12,129.69,133.18,130.88,3917081,3917081,-4.46,-3.24,134.6575,"April 09, 24",-0.0324,,,,,
2024-04-08,137.12,139.5,136.52,138.29,135.9,1596350,1596350,1.17,0.85327,137.8575,"April 08, 24",0.0085327,,,,,
2024-04-05,137,137.16,134.56,136.02,133.67,1917139,1917139,-0.98,-0.71533,136.185,"April 05, 24",-0.0071533,,,,,
2024-04-04,139.95,141.7,134.69,135.04,132.71,4200200,4200200,-4.91,-3.51,137.845,"April 04, 24",-0.0351,,,,,
2024-04-03,137.2,139.31,136.92,138.49,136.1,1687300,1687300,1.29,0.94023,137.98,"April 03, 24",0.0094023,,,,,
2024-04-02,138.1,138.1,135.33,137.45,135.08,5241300,5241300,-0.65,-0.47067,137.245,"April 02, 24",-0.0047067,,,,,
2024-04-01,140.11,140.58,138.5,140.56,138.14,2214559,2214559,0.45,0.32118,139.9375,"April 01, 24",0.0032118,,,,,
2024-03-28,139.67,140.28,136.98,139.01,136.61,2770183,2770183,-0.66,-0.47254,138.985,"March 28, 24",-0.0047254,,,,,
2024-03-27,136.7,141.62,135.51,139.72,137.31,2821900,2821900,3.02,2.21,138.3875,"March 27, 24",0.0221,,,,,
2024-03-26,136.8,137.88,135.92,136.87,134.51,2073000,2073000,0.07,0.05116959,136.8675,"March 26, 24",0.0005116959,,,,,
2024-03-25,136.82,138.31,135.95,136.27,133.92,2407000,2407000,-0.55,-0.40199,136.8375,"March 25, 24",-0.0040199,,,,,
2024-03-22,135.48,136.34,135.2,136.02,133.67,1563700,1563700,0.54,0.39858,135.76,"March 22, 24",0.0039858,,,,,
2024-03-21,136.79,137.44,134.75,135.79,133.45,2654800,2654800,-1,-0.73105,136.1925,"March 21, 24",-0.0073105,,,,,
2024-03-20,129.41,135.55,128.99,135.53,133.19,3017934,3017934,6.12,4.73,132.37,"March 20, 24",0.0473,,,,,
2024-03-19,128.25,129.6,127.23,129.41,127.18,1689736,1689736,1.16,0.90448,128.6225,"March 19, 24",0.0090448,,,,,
2024-03-18,129.76,131.24,128.17,128.26,126.05,2786732,2786732,-1.5,-1.16,129.3575,"March 18, 24",-0.0116,,,,,
2024-03-15,128.75,130.6,128.26,128.92,126.7,2953100,2953100,0.17,0.13204,129.1325,"March 15, 24",0.0013204,,,,,
2024-03-14,132.2,132.55,128.6,128.71,126.49,2406019,2406019,-3.49,-2.64,130.515,"March 14, 24",-0.0264,,,,,
2024-03-13,130.11,133.09,130,132.11,129.83,3621556,3621556,2,1.54,131.3275,"March 13, 24",0.0154,,,,,
2024-03-12,128.74,129.76,127.19,129.74,127.5,2493500,2493500,1,0.77676,128.8575,"March 12, 24",0.0077676,,,,,
2024-03-11,126.86,128.41,126.07,127.8,125.6,2011449,2011449,0.94,0.74097,127.285,"March 11, 24",0.0074097,,,,,
2024-03-08,125.39,128.32,125.33,127.47,125.27,2451600,2451600,2.08,1.66,126.6275,"March 08, 24",0.0166,,,,,
2024-03-07,128.32,129.32,124.24,124.35,122.2,2351300,2351300,-3.97,-3.09,126.5575,"March 07, 24",-0.0309,,,,,
2024-03-06,128,128.92,126.25,127,124.81,1702300,1702300,-1,-0.78125,127.5425,"March 06, 24",-0.0078125,,,,,
2024-03-05,124.48,126.96,124.3,126.1,123.92,2025800,2025800,1.62,1.3,125.46,"March 05, 24",0.013,,,,,
2024-03-04,125.46,127.22,125.13,125.3,123.14,1973200,1973200,-0.16,-0.12753,125.7775,"March 04, 24",-0.0012753,,,,,
2024-03-01,123.25,126.47,122.5,124.26,122.12,2622585,2622585,1.01,0.81947,124.12,"March 01, 24",0.0081947,,,,,
2024-02-29,122.55,123.44,121.59,123.35,121.22,2845019,2845019,0.8,0.65279,122.7325,"February 29, 24",0.0065279,,,,,
2024-02-28,121.52,123.3,121.18,122.09,119.98,1957568,1957568,0.57,0.46906,122.0225,"February 28, 24",0.0046906,,,,,
2024-02-27,124.55,126.69,122.46,123.25,121.12,3468397,3468397,-1.3,-1.04,124.2375,"February 27, 24",-0.0104,,,,,
2024-02-26,122.82,123.03,119.48,119.57,117.51,2612800,2612800,-3.25,-2.65,121.225,"February 26, 24",-0.0265,,,,,
2024-02-23,121.22,123.36,120.6,121.91,119.81,2583812,2583812,0.69,0.56921,121.7725,"February 23, 24",0.0056921,,,,,
2024-02-22,123.65,124.92,121.23,122.56,120.45,6059800,6059800,-1.09,-0.88152,123.09,"February 22, 24",-0.0088152,,,,,
2024-02-21,114.51,115.58,113.56,114.9,112.92,1587807,1587807,0.39,0.34058,114.6375,"February 21, 24",0.0034058,,,,,
2024-02-20,115.71,115.86,113.1,115.14,113.15,2265020,2265020,-0.57,-0.49261,114.9525,"February 20, 24",-0.0049261,,,,,
2024-02-16,116.92,117.56,115.72,116.09,114.09,2080032,2080032,-0.83,-0.70989,116.5725,"February 16, 24",-0.0070989,,,,,
2024-02-15,118.06,120.15,117.51,117.81,115.78,2223486,2223486,-0.25,-0.21176,118.3825,"February 15, 24",-0.0021176,,,,,
2024-02-14,117.62,118.23,114.5,116.63,114.62,2598656,2598656,-0.99,-0.84169,116.745,"February 14, 24",-0.0084169,,,,,
2024-02-13,115.17,117.81,114.49,116.57,114.56,3045600,3045600,1.4,1.22,116.01,"February 13, 24",0.0122,,,,,
2024-02-12,116.64,119.08,116.61,117.02,115,3140843,3140843,0.38,0.32579,117.3375,"February 12, 24",0.0032579,,,,,
2024-02-09,120.84,121,115.58,116.97,114.95,4447216,4447216,-3.87,-3.2,118.5975,"February 09, 24",-0.032,,,,,
2024-02-08,120.24,123.01,118.87,120.97,118.88,3149600,3149600,0.73,0.60712,120.7725,"February 08, 24",0.0060712,,,,,
2024-02-07,121.02,121.48,119.38,119.43,117.37,3007800,3007800,-1.59,-1.31,120.3275,"February 07, 24",-0.0131,,,,,
2024-02-06,121.22,122.21,119.56,120.57,118.49,2963947,2963947,-0.65,-0.53622,120.89,"February 06, 24",-0.0053622,,,,,
2024-02-05,121.9,123.8,120.27,121.21,119.12,3007509,3007509,-0.69,-0.56604,121.795,"February 05, 24",-0.0056604,,,,,
2024-02-02,126.21,126.25,120.3,123.44,121.31,5004300,5004300,-2.77,-2.19,124.05,"February 02, 24",-0.0219,,,,,
2024-02-01,130.25,133.77,122.3,126.96,124.77,7838002,7838002,-3.29,-2.53,128.32,"February 01, 24",-0.0253,,,,,
2024-01-31,125.82,129.12,124.55,127.5,125.3,3840800,3840800,1.68,1.34,126.7475,"January 31, 24",0.0134,,,,,
2024-01-30,128,129.48,125.82,126.36,124.18,2317501,2317501,-1.64,-1.28,127.415,"January 30, 24",-0.0128,,,,,
2024-01-29,123.63,127.57,123.58,127.39,125.19,2587200,2587200,3.76,3.04,125.5425,"January 29, 24",0.0304,,,,,
2024-01-26,127.28,127.54,123.05,123.46,121.33,2857925,2857925,-3.82,-3,125.3325,"January 26, 24",-0.03,,,,,
2024-01-25,126.59,127.75,125.81,127.71,125.51,1909200,1909200,1.12,0.88475,126.965,"January 25, 24",0.0088475,,,,,
2024-01-24,127.22,127.23,124.93,125.49,123.33,1485959,1485959,-1.73,-1.36,126.2175,"January 24, 24",-0.0136,,,,,
2024-01-23,126.09,128.1,124.82,125.2,123.04,2306400,2306400,-0.89,-0.70585,126.0525,"January 23, 24",-0.0070585,,,,,
2024-01-22,127.74,128.26,125.92,126.74,124.55,2197525,2197525,-1,-0.78284,127.165,"January 22, 24",-0.0078284,,,,,
2024-01-19,126.01,127,123.86,127,124.81,2394412,2394412,0.99,0.78565,125.9675,"January 19, 24",0.0078565,,,,,
2024-01-18,123.79,126.61,122.56,125.28,123.12,2868000,2868000,1.49,1.2,124.56,"January 18, 24",0.012,,,,,
2024-01-17,120.97,123.61,120.7,122.42,120.31,1653293,1653293,1.45,1.2,121.925,"January 17, 24",0.012,,,,,
2024-01-16,119.93,123.69,119.27,122.8,120.68,1888654,1888654,2.87,2.39,121.4225,"January 16, 24",0.0239,,,,,
2024-01-12,123.03,123.31,119.77,121.21,119.12,1572801,1572801,-1.82,-1.48,121.83,"January 12, 24",-0.0148,,,,,
2024-01-11,123.55,123.61,121.29,123.42,121.29,1329227,1329227,-0.13,-0.10522,122.9675,"January 11, 24",-0.0010522,,,,,
2024-01-10,122.75,124.82,122.28,123.6,121.47,1440663,1440663,0.85,0.69246,123.3625,"January 10, 24",0.0069246,,,,,
2024-01-09,122.55,124.21,122.35,123.57,121.44,1347623,1347623,1.02,0.83231,123.17,"January 09, 24",0.0083231,,,,,
2024-01-08,123.85,124.74,122.1,124.12,121.98,2146706,2146706,0.27,0.21801,123.7025,"January 08, 24",0.0021801,,,,,
2024-01-05,118.56,123.11,118.5,122.65,120.53,2773900,2773900,4.09,3.45,120.705,"January 05, 24",0.0345,,,,,
2024-01-04,118.01,121.15,117.63,119,116.95,2737400,2737400,0.99,0.83891,118.9475,"January 04, 24",0.0083891,,,,,
2024-01-03,117.6,119.18,115.96,117.45,115.42,3638500,3638500,-0.15,-0.12755,117.5475,"January 03, 24",-0.0012755,,,,,
2024-01-02,127.26,127.42,118.96,120.14,118.07,4642500,4642500,-7.12,-5.59,123.445,"January 02, 24",-0.0559,,,,,
2023-12-29,129.66,130.97,129.18,129.49,127.26,2006300,2006300,-0.17,-0.13111,129.825,"December 29, 23",-0.0013111,,,,,
2023-12-28,129.95,130.8,128.81,129.97,127.73,1527203,1527203,0.02,0.01539053,129.8825,"December 28, 23",0.0001539053,,,,,
2023-12-27,129,129.95,128.1,129.92,127.68,1701303,1701303,0.92,0.71318,129.2425,"December 27, 23",0.0071318,,,,,
2023-12-26,127.7,129.03,126.81,128.98,126.76,2039701,2039701,1.28,1,128.13,"December 26, 23",0.01,,,,,
2023-12-22,127.16,128.95,126.81,128.21,126,1856275,1856275,1.05,0.82573,127.7825,"December 22, 23",0.0082573,,,,,
2023-12-21,123,127.2,123,127.12,124.93,3089749,3089749,4.12,3.35,125.08,"December 21, 23",0.0335,,,,,
2023-12-20,123.2,124.31,120.76,120.81,118.73,1858010,1858010,-2.39,-1.94,122.27,"December 20, 23",-0.0194,,,,,
2023-12-19,121.33,124.23,121.03,123.88,121.74,2999500,2999500,2.55,2.1,122.6175,"December 19, 23",0.021,,,,,
2023-12-18,122.68,122.74,121.08,121.1,119.01,2210400,2210400,-1.58,-1.29,121.9,"December 18, 23",-0.0129,,,,,
2023-12-15,120.85,123.72,120.7,122.52,120.41,4568100,4568100,1.67,1.38,121.9475,"December 15, 23",0.0138,,,,,
2023-12-14,121,123.25,120.54,121.39,119.3,3363537,3363537,0.39,0.32231,121.545,"December 14, 23",0.0032231,,,,,
2023-12-13,120.3,120.8,118.46,120.47,118.39,3285600,3285600,0.17,0.14131,120.0075,"December 13, 23",0.0014131,,,,,
2023-12-12,120.5,120.96,119.56,120.3,118.22,2227220,2227220,-0.2,-0.16598,120.33,"December 12, 23",-0.0016598,,,,,
2023-12-11,120.23,120.78,119.22,120.41,118.33,1978993,1978993,0.18,0.14971,120.16,"December 11, 23",0.0014971,,,,,
2023-12-08,119.3,120.58,118.85,120.47,118.39,2650600,2650600,1.17,0.98072,119.8,"December 08, 23",0.0098072,,,,,
2023-12-07,118.17,119.83,117.97,119.49,117.43,2329100,2329100,1.32,1.12,118.865,"December 07, 23",0.0112,,,,,
2023-12-06,115,119.05,114.99,118.17,116.13,3987900,3987900,3.17,2.76,116.8025,"December 06, 23",0.0276,,,,,
2023-12-05,113.12,114.34,112.66,114.29,112.32,2137500,2137500,1.17,1.03,113.6025,"December 05, 23",0.0103,,,,,
2023-12-04,110.75,114.43,110.66,114.21,112.24,4200900,4200900,3.46,3.12,112.5125,"December 04, 23",0.0312,,,,,
2023-12-01,107.48,110.74,107.1,110.73,108.82,2783349,2783349,3.25,3.02,109.0125,"December 01, 23",0.0302,,,,,
2023-11-30,106.51,107.93,106.12,107.46,105.61,3220500,3220500,0.95,0.89194,107.005,"November 30, 23",0.0089194,,,,,
2023-11-29,106.63,108.75,105.37,105.91,104.08,2611308,2611308,-0.72,-0.67523,106.665,"November 29, 23",-0.0067523,,,,,
2023-11-28,106.28,107.31,105.56,105.69,103.87,3011326,3011326,-0.59,-0.55514,106.21,"November 28, 23",-0.0055514,,,,,
2023-11-27,104.14,107.13,103.99,106.43,104.59,2369113,2369113,2.29,2.2,105.4225,"November 27, 23",0.022,,,,,
2023-11-24,104.27,105.02,103.61,104.45,102.65,969700,969700,0.18,0.17263,104.3375,"November 24, 23",0.0017263,,,,,
2023-11-22,106.56,107.76,104.63,104.96,103.15,2532821,2532821,-1.6,-1.5,105.9775,"November 22, 23",-0.015,,,,,
2023-11-21,104.63,105.02,102.77,104.83,103.02,2626832,2626832,0.2,0.19115,104.3125,"November 21, 23",0.0019115,,,,,
2023-11-20,105.42,106.28,104.68,105.81,103.98,1769416,1769416,0.39,0.36995,105.5475,"November 20, 23",0.0036995,,,,,
2023-11-17,104.29,105.65,103.7,105.54,103.72,2731092,2731092,1.26,1.2,104.795,"November 17, 23",0.012,,,,,
2023-11-16,101.77,103.8,101.04,103.69,101.9,3124695,3124695,1.92,1.89,102.575,"November 16, 23",0.0189,,,,,
2023-11-15,103.37,103.97,101,102.1,100.34,3286946,3286946,-1.27,-1.23,102.61,"November 15, 23",-0.0123,,,,,
2023-11-14,100.76,103.24,100.5,102.81,101.04,3618600,3618600,2.05,2.03,101.8275,"November 14, 23",0.0203,,,,,
2023-11-13,94.04,98.68,93.8,97.81,96.12,3907438,3907438,3.77,4.01,96.0825,"November 13, 23",0.0401,,,,,
2023-11-10,92.97,95.07,92.55,94.91,93.27,1607210,1607210,1.94,2.09,93.875,"November 10, 23",0.0209,,,,,
2023-11-09,95.5,96.36,92.15,92.6,91,2604400,2604400,-2.9,-3.04,94.1525,"November 09, 23",-0.0304,,,,,
2023-11-08,93.45,96.67,93.14,95.42,93.77,3787544,3787544,1.97,2.11,94.67,"November 08, 23",0.0211,,,,,
2023-11-07,90.32,93.06,90,92.96,91.36,2189832,2189832,2.64,2.92,91.585,"November 07, 23",0.0292,,,,,
2023-11-06,92.37,93,89.75,90.44,88.88,2298231,2298231,-1.93,-2.09,91.39,"November 06, 23",-0.0209,,,,,
2023-11-03,90.08,92.77,90.08,92.36,90.77,3884300,3884300,2.28,2.53,91.3225,"November 03, 23",0.0253,,,,,
2023-11-02,86.93,89.15,86.75,88.32,86.8,3182436,3182436,1.39,1.6,87.7875,"November 02, 23",0.016,,,,,
2023-11-01,84.75,85.79,84.01,85.27,83.8,3712700,3712700,0.52,0.61357,84.955,"November 01, 23",0.0061357,,,,,
2023-10-31,86.06,86.24,83.25,84.73,83.27,3394200,3394200,-1.33,-1.55,85.07,"October 31, 23",-0.0155,,,,,
2023-10-30,83.66,86.15,83.56,85.86,84.38,4435700,4435700,2.2,2.63,84.8075,"October 30, 23",0.0263,,,,,
2023-10-27,84.17,85.29,82.29,82.81,81.38,5109500,5109500,-1.36,-1.62,83.64,"October 27, 23",-0.0162,,,,,
2023-10-26,83.89,85.5,78.35,82.88,81.45,9953800,9953800,-1.01,-1.2,82.655,"October 26, 23",-0.012,,,,,
2023-10-25,81.51,82.5,81.17,82.22,80.8,5235241,5235241,0.71,0.87106,81.85,"October 25, 23",0.0087106,,,,,
2023-10-24,82,83.3,81.92,82.48,81.06,3259400,3259400,0.48,0.58537,82.425,"October 24, 23",0.0058537,,,,,
2023-10-23,80.19,82.43,79.39,81.28,79.88,3863501,3863501,1.09,1.36,80.8225,"October 23, 23",0.0136,,,,,
2023-10-20,81.75,82.31,79.9,80.04,78.66,4008900,4008900,-1.71,-2.09,81,"October 20, 23",-0.0209,,,,,
2023-10-19,82.85,83.84,81.97,82.08,80.66,4056200,4056200,-0.77,-0.92939,82.685,"October 19, 23",-0.0092939,,,,,
2023-10-18,85.65,85.88,82.74,82.83,81.4,4635641,4635641,-2.82,-3.29,84.275,"October 18, 23",-0.0329,,,,,
2023-10-17,86.5,88.08,85.77,86.5,85.01,2335600,2335600,0,0,86.7125,"October 17, 23",0,,,,,
2023-10-16,86.68,87.98,86.57,86.7,85.2,2011647,2011647,0.02,0.02307337,86.9825,"October 16, 23",0.0002307337,,,,,
2023-10-13,88.1,88.87,85.32,86.11,84.62,3203866,3203866,-1.99,-2.26,87.1,"October 13, 23",-0.0226,,,,,
2023-10-12,89.41,90.27,87.59,88.87,87.34,2326606,2326606,-0.54,-0.60396,89.035,"October 12, 23",-0.0060396,,,,,
2023-10-11,89.33,90.52,87.86,89.2,87.66,1759944,1759944,-0.13,-0.14553,89.2275,"October 11, 23",-0.0014553,,,,,
2023-10-10,88.98,91.26,88.9,89.33,87.79,2351949,2351949,0.35,0.39335,89.6175,"October 10, 23",0.0039335,,,,,
2023-10-09,88,88.73,86.42,88.23,86.71,3089300,3089300,0.23,0.26136,87.845,"October 09, 23",0.0026136,,,,,
2023-10-06,88.09,91.66,87.84,90.88,89.31,2186045,2186045,2.79,3.17,89.6175,"October 06, 23",0.0317,,,,,
2023-10-05,89.82,90.72,88.66,88.77,87.24,2762000,2762000,-1.05,-1.17,89.4925,"October 05, 23",-0.0117,,,,,
2023-10-04,87.16,89.55,87.16,89.36,87.82,3436100,3436100,2.2,2.52,88.3075,"October 04, 23",0.0252,,,,,
2023-10-03,90.51,90.95,86.19,86.78,85.28,5288940,5288940,-3.73,-4.12,88.6075,"October 03, 23",-0.0412,,,,,
2023-10-02,91.75,93.22,91.12,91.7,90.12,2685549,2685549,-0.05,-0.05449591,91.9475,"October 02, 23",-0.0005449591,,,,,
2023-09-29,93.81,95.96,91.15,92.14,90.55,3992248,3992248,-1.67,-1.78,93.265,"September 29, 23",-0.0178,,,,,
2023-09-28,91.47,94.77,91.38,94.13,92.51,2889202,2889202,2.66,2.91,92.9375,"September 28, 23",0.0291,,,,,
2023-09-27,91.07,92.42,90.2,91.96,90.37,2248000,2248000,0.89,0.97727,91.4125,"September 27, 23",0.0097727,,,,,
2023-09-26,90,91.68,89.87,90.46,88.9,2407200,2407200,0.46,0.51111,90.5025,"September 26, 23",0.0051111,,,,,
2023-09-25,90.45,92.29,89.56,90.97,89.4,3065800,3065800,0.52,0.5749,90.8175,"September 25, 23",0.005749,,,,,
2023-09-22,95.3,95.3,91.04,91.24,89.67,3586001,3586001,-4.06,-4.26,93.22,"September 22, 23",-0.0426,,,,,
2023-09-21,95,95.44,93.58,94.32,92.69,2314538,2314538,-0.68,-0.71579,94.585,"September 21, 23",-0.0071579,,,,,
2023-09-20,98.67,98.98,96.21,96.21,94.55,1506065,1506065,-2.46,-2.49,97.5175,"September 20, 23",-0.0249,,,,,
2023-09-19,98.23,98.98,97.34,98.32,96.62,2991799,2991799,0.09,0.0916217,98.2175,"September 19, 23",0.000916217,,,,,
2023-09-18,96.67,97.38,95.89,95.92,94.27,2523018,2523018,-0.75,-0.77584,96.465,"September 18, 23",-0.0077584,,,,,
2023-09-15,98.78,99.44,96.72,97.42,95.74,5411616,5411616,-1.36,-1.38,98.09,"September 15, 23",-0.0138,,,,,
2023-09-14,98.2,100.41,97.97,99.77,98.05,4112315,4112315,1.57,1.6,99.0875,"September 14, 23",0.016,,,,,
2023-09-13,97.77,98.66,96.8,97.35,95.67,3310559,3310559,-0.42,-0.42958,97.645,"September 13, 23",-0.0042958,,,,,
2023-09-12,97.23,100.36,97.08,99,97.29,2646200,2646200,1.77,1.82,98.4175,"September 12, 23",0.0182,,,,,
2023-09-11,98.25,98.36,94.88,97.66,95.98,2331630,2331630,-0.59,-0.60051,97.2875,"September 11, 23",-0.0060051,,,,,
2023-09-08,97.15,98.6,95.91,97.35,95.67,2783199,2783199,0.2,0.20587,97.2525,"September 08, 23",0.0020587,,,,,
2023-09-07,98.08,98.33,95.96,97.18,95.5,3173104,3173104,-0.9,-0.91762,97.3875,"September 07, 23",-0.0091762,,,,,
2023-09-06,97.7,99.1,96.37,98.86,97.15,3085700,3085700,1.16,1.19,98.0075,"September 06, 23",0.0119,,,,,
2023-09-05,97.71,99.2,94.56,98.96,97.25,3053600,3053600,1.25,1.28,97.6075,"September 05, 23",0.0128,,,,,
2023-09-01,99.21,99.75,97.05,97.7,96.01,1856600,1856600,-1.51,-1.52,98.4275,"September 01, 23",-0.0152,,,,,
2023-08-31,98.92,99.87,98.4,98.94,97.23,2025518,2025518,0.02,0.02021836,99.0325,"August 31, 23",0.0002021836,,,,,
2023-08-30,100.5,101,98.72,98.94,97.23,1794500,1794500,-1.56,-1.55,99.79,"August 30, 23",-0.0155,,,,,
2023-08-29,98.3,101.18,96.9,100.53,98.8,2478700,2478700,2.23,2.27,99.2275,"August 29, 23",0.0227,,,,,
2023-08-28,100,100.53,98.07,98.32,96.62,1591131,1591131,-1.68,-1.68,99.23,"August 28, 23",-0.0168,,,,,
2023-08-25,98.9,100.37,98.18,99.77,98.05,2328228,2328228,0.87,0.87968,99.305,"August 25, 23",0.0087968,,,,,
2023-08-24,101.25,101.8,99.02,99.05,97.34,2519848,2519848,-2.2,-2.17,100.28,"August 24, 23",-0.0217,,,,,
2023-08-23,99.43,103.9,98.78,102.41,100.64,3176200,3176200,2.98,3,101.13,"August 23, 23",0.03,,,,,
2023-08-22,100,100.21,97.59,99.36,97.65,2677718,2677718,-0.64,-0.64,99.29,"August 22, 23",-0.0064,,,,,
2023-08-21,99.95,100.41,97.78,99.27,97.56,1784531,1784531,-0.68,-0.68034,99.3525,"August 21, 23",-0.0068034,,,,,
2023-08-18,98.1,100.44,97.77,99.2,97.49,2750800,2750800,1.1,1.12,98.8775,"August 18, 23",0.0112,,,,,
2023-08-17,101.77,102.24,99.5,99.53,97.81,3103400,3103400,-2.24,-2.2,100.76,"August 17, 23",-0.022,,,,,
2023-08-16,102.63,104.28,101.09,101.18,99.43,2024600,2024600,-1.45,-1.41,102.295,"August 16, 23",-0.0141,,,,,
2023-08-15,103.72,104.34,102.91,103.51,101.72,1931020,1931020,-0.21,-0.20247,103.62,"August 15, 23",-0.0020247,,,,,
2023-08-14,102.68,103.76,101.51,103.75,101.96,1708841,1708841,1.07,1.04,102.925,"August 14, 23",0.0104,,,,,
2023-08-11,102.48,103.16,101.26,102.82,101.05,1751800,1751800,0.34,0.33177,102.43,"August 11, 23",0.0033177,,,,,
2023-08-10,104.2,104.86,102.51,103.57,101.78,1806640,1806640,-0.63,-0.60461,103.785,"August 10, 23",-0.0060461,,,,,
2023-08-09,105.93,106.41,103.07,103.17,101.39,2086300,2086300,-2.76,-2.61,104.645,"August 09, 23",-0.0261,,,,,
2023-08-08,106.3,106.74,105.14,106.15,104.32,1901138,1901138,-0.15,-0.14111,106.0825,"August 08, 23",-0.0014111,,,,,
2023-08-07,104.7,108.24,104.49,108.06,106.2,3198400,3198400,3.36,3.21,106.3725,"August 07, 23",0.0321,,,,,
2023-08-04,105,105.75,102.7,103.92,102.13,2127600,2127600,-1.08,-1.03,104.3425,"August 04, 23",-0.0103,,,,,
2023-08-03,104.6,107.08,104.15,104.72,102.91,2450064,2450064,0.12,0.11472,105.1375,"August 03, 23",0.0011472,,,,,
2023-08-02,106.5,107.1,104.09,105.2,103.39,4673882,4673882,-1.3,-1.22,105.7225,"August 02, 23",-0.0122,,,,,
2023-08-01,107.06,108.7,105.56,107.44,105.59,3249083,3249083,0.38,0.35494,107.19,"August 01, 23",0.0035494,,,,,
2023-07-31,109.67,110.3,107.5,109.11,107.23,3211147,3211147,-0.56,-0.51062,109.145,"July 31, 23",-0.0051062,,,,,
2023-07-28,111,112.95,108.18,108.57,106.7,4046283,4046283,-2.43,-2.19,110.175,"July 28, 23",-0.0219,,,,,
2023-07-27,109,112.08,105.75,109.68,107.79,12693208,12693208,0.68,0.62385,109.1275,"July 27, 23",0.0062385,,,,,
2023-07-26,102.24,102.58,99.51,100.88,99.14,3451000,3451000,-1.36,-1.33,101.3025,"July 26, 23",-0.0133,,,,,
2023-07-25,102.11,102.5,100.96,101.62,99.87,2168300,2168300,-0.49,-0.47987,101.7975,"July 25, 23",-0.0047987,,,,,
2023-07-24,102.17,102.94,99.94,102.93,101.15,3169188,3169188,0.76,0.74386,101.995,"July 24, 23",0.0074386,,,,,
2023-07-21,102.07,102.87,101.32,102.38,100.61,3436720,3436720,0.31,0.30371,102.16,"July 21, 23",0.0030371,,,,,
