date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,declarationDate,paymentDate,dividend,recordDate
2024-05-10,170.27,171.25,169.62,170.59,167.82,711900,711900,0.32,0.18794,170.4325,"May 10, 24",0.0018794,,,,,
2024-05-09,167.74,170.71,167.39,170.01,167.25,944200,944200,2.27,1.35,168.9625,"May 09, 24",0.0135,0.43,2024-04-25,2024-05-24,0.43,2024-05-10
2024-05-08,167.38,169.36,167.3,167.75,164.6,429701,429701,0.37,0.22105,167.9475,"May 08, 24",0.0022105,,,,,
2024-05-07,167.35,169.48,166.7,168.11,164.95,804214,804214,0.76,0.45414,167.91,"May 07, 24",0.0045414,,,,,
2024-05-06,167.34,167.34,165.52,166.55,163.42,596241,596241,-0.79,-0.47209,166.6875,"May 06, 24",-0.0047209,,,,,
2024-05-03,166.31,167.65,165.17,165.56,162.45,745240,745240,-0.75,-0.45097,166.1725,"May 03, 24",-0.0045097,,,,,
2024-05-02,164.74,164.97,161.92,164.57,161.48,846100,846100,-0.17,-0.10319,164.05,"May 02, 24",-0.0010319,,,,,
2024-05-01,161.47,166.44,160.88,163.52,160.45,920438,920438,2.05,1.27,163.0775,"May 01, 24",0.0127,,,,,
2024-04-30,162.76,163.9,160.68,162.57,159.52,1200816,1200816,-0.19,-0.11674,162.4775,"April 30, 24",-0.0011674,,,,,
2024-04-29,161.74,163.33,160.84,162.16,159.11,1034529,1034529,0.42,0.25968,162.0175,"April 29, 24",0.0025968,,,,,
2024-04-26,162.29,163.28,160.48,162.01,158.97,1241232,1241232,-0.28,-0.17253,162.015,"April 26, 24",-0.0017253,,,,,
2024-04-25,164.73,164.9,163.09,163.74,160.66,721100,721100,-0.99,-0.60098,164.115,"April 25, 24",-0.0060098,,,,,
2024-04-24,166.39,166.44,162.32,164.63,161.54,1139800,1139800,-1.76,-1.06,164.945,"April 24, 24",-0.0106,,,,,
2024-04-23,168.12,168.79,166.57,167.55,164.4,981100,981100,-0.57,-0.33904,167.7575,"April 23, 24",-0.0033904,,,,,
2024-04-22,167.91,168.82,165.48,167.38,164.24,1009100,1009100,-0.53,-0.31565,167.3975,"April 22, 24",-0.0031565,,,,,
2024-04-19,166.33,170.08,165.64,167.3,164.16,1480739,1480739,0.97,0.58318,167.3375,"April 19, 24",0.0058318,,,,,
2024-04-18,169.85,169.85,163.61,164.2,161.12,1875900,1875900,-5.65,-3.33,166.8775,"April 18, 24",-0.0333,,,,,
2024-04-17,167,172.67,160.07,168.13,164.97,3725296,3725296,1.13,0.67665,166.9675,"April 17, 24",0.0067665,,,,,
2024-04-16,185.25,186.14,182.81,182.99,179.55,1526805,1526805,-2.26,-1.22,184.2975,"April 16, 24",-0.0122,,,,,
2024-04-15,186.86,187.69,184.23,185.1,181.62,788838,788838,-1.76,-0.94188,185.97,"April 15, 24",-0.0094188,,,,,
2024-04-12,186.88,187.29,184.07,185.47,181.99,745500,745500,-1.41,-0.75449,185.9275,"April 12, 24",-0.0075449,,,,,
2024-04-11,188.13,190.33,187.94,189.13,185.58,468100,468100,1,0.53155,188.8825,"April 11, 24",0.0053155,,,,,
2024-04-10,190.44,191.51,187.4,188.19,184.66,918200,918200,-2.25,-1.18,189.385,"April 10, 24",-0.0118,,,,,
2024-04-09,195.07,195.56,192.49,194.45,190.8,624900,624900,-0.62,-0.31783,194.3925,"April 09, 24",-0.0031783,,,,,
2024-04-08,196.21,197.92,194.7,194.88,191.22,540200,540200,-1.33,-0.67785,195.9275,"April 08, 24",-0.0067785,,,,,
2024-04-05,194.52,196.25,194.04,195.33,191.66,392500,392500,0.81,0.41641,195.035,"April 05, 24",0.0041641,,,,,
2024-04-04,197.52,199.12,193.78,194.52,190.87,1097400,1097400,-3,-1.52,196.235,"April 04, 24",-0.0152,,,,,
2024-04-03,194.76,197.85,193.8,197.18,193.48,664400,664400,2.42,1.24,195.8975,"April 03, 24",0.0124,,,,,
2024-04-02,195.69,196.01,193.49,194.96,191.3,532700,532700,-0.73,-0.37304,195.0375,"April 02, 24",-0.0037304,,,,,
2024-04-01,196.95,198.94,194.72,196.48,192.79,714643,714643,-0.47,-0.23864,196.7725,"April 01, 24",-0.0023864,,,,,
2024-03-28,196.52,199.88,195.59,199.25,195.51,632820,632820,2.73,1.39,197.81,"March 28, 24",0.0139,,,,,
2024-03-27,194.77,196.75,194.27,195.2,191.53,533000,533000,0.43,0.22077,195.2475,"March 27, 24",0.0022077,,,,,
2024-03-26,193.09,194.76,192.09,193.71,190.07,566908,566908,0.62,0.32109,193.4125,"March 26, 24",0.0032109,,,,,
2024-03-25,194.11,194.61,191,192,188.39,740900,740900,-2.11,-1.09,192.93,"March 25, 24",-0.0109,,,,,
2024-03-22,198.35,198.35,194.07,194.79,191.13,524100,524100,-3.56,-1.79,196.39,"March 22, 24",-0.0179,,,,,
2024-03-21,195.74,199.65,195.17,197.85,194.13,819408,819408,2.11,1.08,197.1025,"March 21, 24",0.0108,,,,,
2024-03-20,190.16,195.58,189.82,195.06,191.4,873048,873048,4.9,2.58,192.655,"March 20, 24",0.0258,,,,,
2024-03-19,191.75,194.41,190.69,190.83,187.25,824641,824641,-0.92,-0.47979,191.92,"March 19, 24",-0.0047979,,,,,
2024-03-18,193.86,194.68,190.95,191.2,187.61,726600,726600,-2.66,-1.37,192.6725,"March 18, 24",-0.0137,,,,,
2024-03-15,196.46,198.62,193.23,193.92,190.28,918338,918338,-2.54,-1.29,195.5575,"March 15, 24",-0.0129,,,,,
2024-03-14,200.5,200.53,194.24,198.22,194.5,865700,865700,-2.28,-1.14,198.3725,"March 14, 24",-0.0114,,,,,
2024-03-13,201.56,202.78,200.55,201.47,197.69,380400,380400,-0.09,-0.04465172,201.59,"March 13, 24",-0.0004465172,,,,,
2024-03-12,200.77,202.52,200.32,201.27,197.49,316819,316819,0.5,0.24904,201.22,"March 12, 24",0.0024904,,,,,
2024-03-11,201.34,203.02,200.25,200.56,196.79,378400,378400,-0.78,-0.3874,201.2925,"March 11, 24",-0.003874,,,,,
2024-03-08,202.17,204.43,200.54,200.6,196.83,414145,414145,-1.57,-0.77657,201.935,"March 08, 24",-0.0077657,,,,,
2024-03-07,202.69,202.94,200.43,202.29,198.49,391000,391000,-0.4,-0.19735,202.0875,"March 07, 24",-0.0019735,,,,,
2024-03-06,200.56,202.47,198.86,199.82,196.07,456700,456700,-0.74,-0.36897,200.4275,"March 06, 24",-0.0036897,,,,,
2024-03-05,199.98,202.72,196.86,200.09,196.33,834600,834600,0.11,0.0550055,199.9125,"March 05, 24",0.000550055,,,,,
2024-03-04,203.62,204.44,201.02,201.36,197.58,598229,598229,-2.26,-1.11,202.61,"March 04, 24",-0.0111,,,,,
2024-03-01,205.97,208.69,200.55,203.33,199.51,705216,705216,-2.64,-1.28,204.635,"March 01, 24",-0.0128,,,,,
2024-02-29,206.59,208.31,203.74,206.31,202.44,1083412,1083412,-0.28,-0.13553,206.2375,"February 29, 24",-0.0013553,,,,,
2024-02-28,206.52,206.85,204,205.2,201.35,683626,683626,-1.32,-0.63916,205.6425,"February 28, 24",-0.0063916,,,,,
2024-02-27,207.81,209.43,205.82,207.53,203.63,578831,578831,-0.28,-0.13474,207.6475,"February 27, 24",-0.0013474,,,,,
2024-02-26,213.07,213.21,207.46,207.99,204.08,665523,665523,-5.08,-2.38,210.4325,"February 26, 24",-0.0238,,,,,
2024-02-23,213.07,214.39,211.53,213.07,209.07,787047,787047,0,0,213.015,"February 23, 24",0,,,,,
2024-02-22,205.73,211.69,205.36,211.03,207.07,993742,993742,5.3,2.58,208.4525,"February 22, 24",0.0258,,,,,
2024-02-21,200.32,204.75,199.51,203.18,199.36,927540,927540,2.86,1.43,201.94,"February 21, 24",0.0143,,,,,
2024-02-20,206.54,208.05,196.19,199.73,195.98,1740300,1740300,-6.81,-3.3,202.6275,"February 20, 24",-0.033,,,,,
2024-02-16,218.11,218.65,211.52,211.7,207.72,1140000,1140000,-6.41,-2.94,214.995,"February 16, 24",-0.0294,,,,,
2024-02-15,218.81,219.51,216.1,218.78,214.67,571200,571200,-0.03,-0.01371053,218.3,"February 15, 24",-0.0001371053,,,,,
2024-02-14,216.35,219.08,214.05,217.56,213.47,793233,793233,1.21,0.55928,216.76,"February 14, 24",0.0055928,,,,,
2024-02-13,212.95,216.21,211.05,216.07,212.01,646348,646348,3.12,1.47,214.07,"February 13, 24",0.0147,,,,,
2024-02-12,215.58,217.02,214.91,216.58,212.51,486716,486716,1,0.46386,216.0225,"February 12, 24",0.0046386,,,,,
2024-02-09,214.48,215.9,211.95,215.58,211.53,502632,502632,1.1,0.51287,214.4775,"February 09, 24",0.0051287,,,,,
2024-02-08,212.53,214.33,211.32,213.38,209.37,739929,739929,0.85,0.39994,212.89,"February 08, 24",0.0039994,0.43,2024-01-18,2024-02-23,0.43,2024-02-09
2024-02-07,212.97,214.77,211.16,214.18,209.74,1044700,1044700,1.21,0.56816,213.27,"February 07, 24",0.0056816,,,,,
2024-02-06,206.77,212.33,206.27,211.4,207.02,703800,703800,4.63,2.24,209.1925,"February 06, 24",0.0224,,,,,
2024-02-05,206.67,208.35,205.5,206.73,202.44,845022,845022,0.06,0.02903179,206.8125,"February 05, 24",0.0002903179,,,,,
2024-02-02,200.64,209.56,200.12,208.49,204.17,1312300,1312300,7.85,3.91,204.7025,"February 02, 24",0.0391,,,,,
2024-02-01,201.03,202.31,196.86,201.77,197.59,881234,881234,0.74,0.3681,200.4925,"February 01, 24",0.003681,,,,,
2024-01-31,204.65,205.81,200.87,200.98,196.81,881500,881500,-3.67,-1.79,203.0775,"January 31, 24",-0.0179,,,,,
2024-01-30,203.66,207.26,203.6,204.65,200.41,625745,625745,0.99,0.4861,204.7925,"January 30, 24",0.004861,,,,,
2024-01-29,204.63,206.12,203.65,205.88,201.61,891400,891400,1.25,0.61086,205.07,"January 29, 24",0.0061086,,,,,
2024-01-26,206.89,207.97,204.12,206.42,202.14,508232,508232,-0.47,-0.22717,206.35,"January 26, 24",-0.0022717,,,,,
2024-01-25,206.31,207.49,204.11,206.26,201.98,929100,929100,-0.05,-0.02423537,206.0425,"January 25, 24",-0.0002423537,,,,,
2024-01-24,205.92,207.58,203.21,203.71,199.49,793825,793825,-2.21,-1.07,205.105,"January 24, 24",-0.0107,,,,,
2024-01-23,207.9,208.08,204.84,205.48,201.22,814900,814900,-2.42,-1.16,206.575,"January 23, 24",-0.0116,,,,,
2024-01-22,202.12,207.89,201.4,207.58,203.28,1297680,1297680,5.46,2.7,204.7475,"January 22, 24",0.027,,,,,
2024-01-19,204.1,204.5,195.81,198.72,194.6,2310641,2310641,-5.38,-2.64,200.7825,"January 19, 24",-0.0264,,,,,
2024-01-18,192.02,197.62,192.02,196.94,192.86,1741039,1741039,4.92,2.56,194.65,"January 18, 24",0.0256,,,,,
2024-01-17,189.5,193.28,188.6,191.71,187.74,943856,943856,2.21,1.17,190.7725,"January 17, 24",0.0117,,,,,
2024-01-16,191.12,191.78,188.35,190.94,186.98,534201,534201,-0.18,-0.09418167,190.5475,"January 16, 24",-0.0009418167,,,,,
2024-01-12,192.04,193,190.13,192.08,188.1,495190,495190,0.04,0.02082899,191.8125,"January 12, 24",0.0002082899,,,,,
2024-01-11,192.29,192.29,188.78,191.11,187.15,508800,508800,-1.18,-0.61366,191.1175,"January 11, 24",-0.0061366,,,,,
2024-01-10,190.28,193.11,189.53,192.97,188.97,570000,570000,2.69,1.41,191.4725,"January 10, 24",0.0141,,,,,
2024-01-09,191.52,192.74,190.39,191.42,187.45,418212,418212,-0.1,-0.05221387,191.5175,"January 09, 24",-0.0005221387,,,,,
2024-01-08,190.62,193.79,189.58,193.56,189.55,731000,731000,2.94,1.54,191.8875,"January 08, 24",0.0154,,,,,
2024-01-05,189.04,191.83,188.19,189.97,186.03,487100,487100,0.93,0.49196,189.7575,"January 05, 24",0.0049196,,,,,
2024-01-04,189.48,191.25,187.37,189.04,185.12,789500,789500,-0.44,-0.23221,189.285,"January 04, 24",-0.0023221,,,,,
2024-01-03,194.17,194.76,190.7,191.95,187.97,697100,697100,-2.22,-1.14,192.895,"January 03, 24",-0.0114,,,,,
2024-01-02,199.82,200.54,194.78,195.49,191.44,728900,728900,-4.33,-2.17,197.6575,"January 02, 24",-0.0217,,,,,
2023-12-29,201.31,202.61,199.34,199.74,195.6,407040,407040,-1.57,-0.77989,200.75,"December 29, 23",-0.0077989,,,,,
2023-12-28,203.68,203.68,200.55,201.86,197.68,399111,399111,-1.82,-0.89356,202.4425,"December 28, 23",-0.0089356,,,,,
2023-12-27,202.2,203.17,201.49,202.25,198.06,662400,662400,0.05,0.02472799,202.2775,"December 27, 23",0.0002472799,,,,,
2023-12-26,201.34,203.49,200.32,202.78,198.58,291000,291000,1.44,0.71521,201.9825,"December 26, 23",0.0071521,,,,,
2023-12-22,201.91,203.45,201,201.7,197.52,378432,378432,-0.21,-0.10401,202.015,"December 22, 23",-0.0010401,,,,,
2023-12-21,198.33,201.76,197.31,200.64,196.48,643500,643500,2.31,1.16,199.51,"December 21, 23",0.0116,,,,,
2023-12-20,196.97,204.11,196.22,197.58,193.48,808733,808733,0.61,0.30969,198.72,"December 20, 23",0.0030969,,,,,
2023-12-19,199,200.47,198.32,198.86,194.74,809457,809457,-0.14,-0.07035176,199.1625,"December 19, 23",-0.0007035176,,,,,
2023-12-18,203.21,203.52,198.21,198.46,194.35,818408,818408,-4.75,-2.34,200.85,"December 18, 23",-0.0234,,,,,
2023-12-15,202,207.64,200.54,202.22,198.03,2340928,2340928,0.22,0.10891,203.1,"December 15, 23",0.0010891,,,,,
2023-12-14,197.56,201.92,196.32,201.73,197.55,1039305,1039305,4.17,2.11,199.3825,"December 14, 23",0.0211,,,,,
2023-12-13,192.68,196.09,188.79,196.01,191.95,688417,688417,3.33,1.73,193.3925,"December 13, 23",0.0173,,,,,
2023-12-12,192.81,194.76,191.99,192.98,188.98,463303,463303,0.17,0.0881697,193.135,"December 12, 23",0.000881697,,,,,
2023-12-11,188.27,192.96,187.7,192.67,188.68,624500,624500,4.4,2.34,190.4,"December 11, 23",0.0234,,,,,
2023-12-08,188.5,189.79,185.69,186.62,182.75,721008,721008,-1.88,-0.99735,187.65,"December 08, 23",-0.0099735,,,,,
2023-12-07,189.77,189.8,186.67,188.89,184.97,518924,518924,-0.88,-0.46372,188.7825,"December 07, 23",-0.0046372,,,,,
2023-12-06,189.82,189.82,186.89,188.08,184.18,446300,446300,-1.74,-0.91666,188.6525,"December 06, 23",-0.0091666,,,,,
2023-12-05,188.46,189.6,185.6,188.41,184.5,569000,569000,-0.05,-0.02653083,188.0175,"December 05, 23",-0.0002653083,,,,,
2023-12-04,188.81,192.7,188.6,190.24,186.3,786100,786100,1.43,0.75738,190.0875,"December 04, 23",0.0075738,,,,,
2023-12-01,185.31,191.59,184.71,189.8,185.87,835050,835050,4.49,2.42,187.8525,"December 01, 23",0.0242,,,,,
2023-11-30,182,186.16,181.01,185.27,181.43,1127438,1127438,3.27,1.8,183.61,"November 30, 23",0.018,,,,,
2023-11-29,181.56,184.34,181.4,182.05,178.28,520200,520200,0.49,0.26988,182.3375,"November 29, 23",0.0026988,,,,,
2023-11-28,179.57,181.42,178.47,180.62,176.88,427329,427329,1.05,0.58473,180.02,"November 28, 23",0.0058473,,,,,
2023-11-27,182,182.19,179.47,179.64,175.92,446400,446400,-2.36,-1.3,180.825,"November 27, 23",-0.013,,,,,
2023-11-24,180.89,183.4,180.89,183.05,179.26,230900,230900,2.16,1.19,182.0575,"November 24, 23",0.0119,,,,,
2023-11-22,180.79,181.72,179.63,181.14,177.38,380400,380400,0.35,0.19359,180.82,"November 22, 23",0.0019359,,,,,
2023-11-21,177.67,181.6,176.54,180.32,176.58,485040,485040,2.65,1.49,179.0325,"November 21, 23",0.0149,,,,,
2023-11-20,178.18,179.44,176.67,177.86,174.17,564626,564626,-0.32,-0.17959,178.0375,"November 20, 23",-0.0017959,,,,,
2023-11-17,179.59,179.87,176.8,178.08,174.39,880700,880700,-1.51,-0.8408,178.585,"November 17, 23",-0.008408,,,,,
2023-11-16,182.57,183.27,176.26,178.67,174.97,652133,652133,-3.9,-2.14,180.1925,"November 16, 23",-0.0214,,,,,
2023-11-15,178.97,184.96,178.97,181.94,178.17,1043100,1043100,2.97,1.66,181.21,"November 15, 23",0.0166,,,,,
2023-11-14,176.95,181.33,176.32,178.53,174.83,614704,614704,1.58,0.89291,178.2825,"November 14, 23",0.0089291,,,,,
2023-11-13,172.62,174.55,172.15,173.63,170.03,515700,515700,1.01,0.5851,173.2375,"November 13, 23",0.005851,,,,,
2023-11-10,172.82,174.24,171.45,173.82,170.22,549005,549005,1,0.57864,173.0825,"November 10, 23",0.0057864,,,,,
2023-11-09,175.02,175.02,171.62,171.76,168.2,611149,611149,-3.26,-1.86,173.355,"November 09, 23",-0.0186,0.42,2023-10-19,2023-11-24,0.42,2023-11-10
2023-11-08,175.12,177.08,174.91,175,170.96,627431,627431,-0.12,-0.06852444,175.5275,"November 08, 23",-0.0006852444,,,,,
2023-11-07,173.28,175.66,172.89,174.92,170.88,340900,340900,1.64,0.94645,174.1875,"November 07, 23",0.0094645,,,,,
2023-11-06,175.79,176.85,172.16,174.83,170.79,493216,493216,-0.96,-0.54611,174.9075,"November 06, 23",-0.0054611,,,,,
2023-11-03,174.5,175.78,172.93,175.69,171.63,561251,561251,1.19,0.68195,174.725,"November 03, 23",0.0068195,,,,,
2023-11-02,174.32,175.75,172.09,172.46,168.48,699033,699033,-1.86,-1.07,173.655,"November 02, 23",-0.0107,,,,,
2023-11-01,172.25,175.2,171.49,172.95,168.96,702200,702200,0.7,0.40639,172.9725,"November 01, 23",0.0040639,,,,,
2023-10-31,170,172.75,168.78,171.87,167.9,762700,762700,1.87,1.1,170.85,"October 31, 23",0.011,,,,,
2023-10-30,167.39,170.14,166.36,169.71,165.79,930600,930600,2.32,1.39,168.4,"October 30, 23",0.0139,,,,,
2023-10-27,168.48,169.12,164.53,165.98,162.15,987430,987430,-2.5,-1.48,167.0275,"October 27, 23",-0.0148,,,,,
2023-10-26,168.18,170.43,167.06,167.78,163.91,1182200,1182200,-0.4,-0.23784,168.3625,"October 26, 23",-0.0023784,,,,,
2023-10-25,172.17,172.17,169.16,170.04,166.11,635047,635047,-2.13,-1.24,170.885,"October 25, 23",-0.0124,,,,,
2023-10-24,173.83,174.29,169.36,172.67,168.68,1188800,1188800,-1.16,-0.66732,172.5375,"October 24, 23",-0.0066732,,,,,
2023-10-23,175,176.31,172.58,172.68,168.69,997826,997826,-2.32,-1.33,174.1425,"October 23, 23",-0.0133,,,,,
2023-10-20,180.96,182.25,175.93,176.27,172.2,1240328,1240328,-4.69,-2.59,178.8525,"October 20, 23",-0.0259,,,,,
2023-10-19,179.42,183.06,178.37,178.81,174.68,1501829,1501829,-0.61,-0.33998,179.915,"October 19, 23",-0.0033998,,,,,
2023-10-18,185.33,187.05,178.47,178.67,174.54,2521572,2521572,-6.66,-3.59,182.38,"October 18, 23",-0.0359,,,,,
2023-10-17,196.78,200.2,195.55,196.01,191.48,1352447,1352447,-0.77,-0.3913,197.135,"October 17, 23",-0.003913,,,,,
2023-10-16,193.23,200.05,193.23,196.78,192.24,1028832,1028832,3.55,1.84,195.8225,"October 16, 23",0.0184,,,,,
2023-10-13,193.75,195.65,191.1,191.41,186.99,849232,849232,-2.34,-1.21,192.9775,"October 13, 23",-0.0121,,,,,
2023-10-12,194.5,195.09,190.86,192.88,188.43,578830,578830,-1.62,-0.8329,193.3325,"October 12, 23",-0.008329,,,,,
2023-10-11,192.15,193.89,191.58,193.76,189.29,675628,675628,1.61,0.83789,192.845,"October 11, 23",0.0083789,,,,,
2023-10-10,189.75,192.53,189.09,191.53,187.11,344600,344600,1.78,0.93808,190.725,"October 10, 23",0.0093808,,,,,
2023-10-09,185.63,190.37,185.34,189.75,185.37,313240,313240,4.12,2.22,187.7725,"October 09, 23",0.0222,,,,,
2023-10-06,185.25,188.36,184.81,186.63,182.32,305719,305719,1.38,0.74494,186.2625,"October 06, 23",0.0074494,,,,,
2023-10-05,186.97,187.63,183.97,186.1,181.8,379792,379792,-0.87,-0.46532,186.1675,"October 05, 23",-0.0046532,,,,,
2023-10-04,187.43,187.96,183.95,187.32,182.99,576500,576500,-0.11,-0.05868858,186.665,"October 04, 23",-0.0005868858,,,,,
2023-10-03,185.86,187.91,185.16,186.81,182.5,781425,781425,0.95,0.51114,186.435,"October 03, 23",0.0051114,,,,,
2023-10-02,187.35,188.13,184.24,187.42,183.09,834422,834422,0.07,0.03736322,186.785,"October 02, 23",0.0003736322,,,,,
2023-09-29,187.86,189.29,186.58,188.52,184.17,692120,692120,0.66,0.35133,188.0625,"September 29, 23",0.0035133,,,,,
2023-09-28,185.77,187.36,184.02,186.38,182.08,744646,744646,0.61,0.32836,185.8825,"September 28, 23",0.0032836,,,,,
2023-09-27,188.01,189.96,183.61,185.59,181.3,781815,781815,-2.42,-1.29,186.7925,"September 27, 23",-0.0129,,,,,
2023-09-26,189.49,190.09,186.24,186.48,182.17,604802,604802,-3.01,-1.59,188.075,"September 26, 23",-0.0159,,,,,
2023-09-25,189.03,192.03,189.03,190.46,186.06,440955,440955,1.43,0.75649,190.1375,"September 25, 23",0.0075649,,,,,
2023-09-22,190.36,192.31,189.01,189.49,185.11,509145,509145,-0.87,-0.45703,190.2925,"September 22, 23",-0.0045703,,,,,
2023-09-21,192.89,193.03,189.18,189.96,185.57,820300,820300,-2.93,-1.52,191.265,"September 21, 23",-0.0152,,,,,
2023-09-20,193.74,196.14,193.33,193.68,189.21,956000,956000,-0.06,-0.03096934,194.2225,"September 20, 23",-0.0003096934,,,,,
2023-09-19,194.2,194.72,191.04,192.45,188.01,633700,633700,-1.75,-0.90113,193.1025,"September 19, 23",-0.0090113,,,,,
2023-09-18,194.64,196.86,194.19,194.34,189.85,880926,880926,-0.3,-0.15413,195.0075,"September 18, 23",-0.0015413,,,,,
2023-09-15,191.08,195.05,190.05,194.36,189.87,1539903,1539903,3.28,1.72,192.635,"September 15, 23",0.0172,,,,,
2023-09-14,191.18,193.37,189.61,190.68,186.28,1507568,1507568,-0.5,-0.26153,191.21,"September 14, 23",-0.0026153,,,,,
2023-09-13,182.01,193.05,181.15,189.35,184.98,1827333,1827333,7.34,4.03,186.39,"September 13, 23",0.0403,,,,,
2023-09-12,183.78,184.64,181.3,181.91,177.71,709243,709243,-1.87,-1.02,182.9075,"September 12, 23",-0.0102,,,,,
2023-09-11,185.39,186.1,183.56,184.17,179.92,388729,388729,-1.22,-0.65807,184.805,"September 11, 23",-0.0065807,,,,,
2023-09-08,186.25,186.25,183.8,184.63,180.37,584400,584400,-1.62,-0.8698,185.2325,"September 08, 23",-0.008698,,,,,
2023-09-07,185.94,187.52,182.6,186.06,181.76,575100,575100,0.12,0.06453695,185.53,"September 07, 23",0.0006453695,,,,,
2023-09-06,187.33,188.24,184.28,185.58,181.29,958608,958608,-1.75,-0.93418,186.3575,"September 06, 23",-0.0093418,,,,,
2023-09-05,191,191.1,186.98,187.11,182.79,772800,772800,-3.89,-2.04,189.0475,"September 05, 23",-0.0204,,,,,
2023-09-01,189.22,192.46,187.11,191.73,187.3,685115,685115,2.51,1.33,190.13,"September 01, 23",0.0133,,,,,
2023-08-31,189.84,189.96,186.74,187.88,183.54,1002017,1002017,-1.96,-1.03,188.605,"August 31, 23",-0.0103,,,,,
2023-08-30,189.14,190.59,189.14,190.01,185.62,437806,437806,0.87,0.45998,189.72,"August 30, 23",0.0045998,,,,,
2023-08-29,187.1,190.45,186.83,189.06,184.69,713000,713000,1.96,1.05,188.36,"August 29, 23",0.0105,,,,,
2023-08-28,188.7,190.59,186.22,186.82,182.51,503149,503149,-1.88,-0.99629,188.0825,"August 28, 23",-0.0099629,,,,,
2023-08-25,189.39,189.95,187.19,187.66,183.33,510534,510534,-1.73,-0.91346,188.5475,"August 25, 23",-0.0091346,,,,,
2023-08-24,190.55,191,189.2,189.36,184.99,541000,541000,-1.19,-0.62451,190.0275,"August 24, 23",-0.0062451,,,,,
2023-08-23,190.11,190.86,188.84,190.55,186.15,424940,424940,0.44,0.23144,190.09,"August 23, 23",0.0023144,,,,,
2023-08-22,191.62,193.06,190.12,190.44,186.04,577100,577100,-1.18,-0.6158,191.31,"August 22, 23",-0.006158,,,,,
2023-08-21,190.83,192.44,189.55,191.62,187.2,490000,490000,0.79,0.41398,191.11,"August 21, 23",0.0041398,,,,,
2023-08-18,188.18,191.48,187.48,191.01,186.6,633300,633300,2.83,1.5,189.5375,"August 18, 23",0.015,,,,,
2023-08-17,193.01,193.43,189.39,190.05,185.66,846933,846933,-2.96,-1.53,191.47,"August 17, 23",-0.0153,,,,,
2023-08-16,199.31,200.64,191.77,192.7,188.25,1535300,1535300,-6.61,-3.32,196.105,"August 16, 23",-0.0332,,,,,
2023-08-15,201.53,201.65,199.01,199.54,194.93,541750,541750,-1.99,-0.98745,200.4325,"August 15, 23",-0.0098745,,,,,
2023-08-14,202.96,203,200.68,202.34,197.67,648400,648400,-0.62,-0.30548,202.245,"August 14, 23",-0.0030548,,,,,
2023-08-11,201.85,203.55,201.4,203.16,198.47,433100,433100,1.31,0.649,202.49,"August 11, 23",0.00649,,,,,
2023-08-10,204.13,206.47,201.59,202.42,197.75,517100,517100,-1.71,-0.8377,203.6525,"August 10, 23",-0.008377,,,,,
2023-08-09,205.07,205.07,202.91,203.43,198.73,629600,629600,-1.64,-0.79973,204.12,"August 09, 23",-0.0079973,,,,,
2023-08-08,205.36,205.36,203.3,205.1,200.36,733719,733719,-0.26,-0.12661,204.78,"August 08, 23",-0.0012661,,,,,
2023-08-07,207.51,209.11,204.84,207.12,202.34,689900,689900,-0.39,-0.18794,207.145,"August 07, 23",-0.0018794,,,,,
2023-08-04,208.57,209.21,205.61,206.5,201.73,944223,944223,-2.07,-0.99247,207.4725,"August 04, 23",-0.0099247,,,,,
2023-08-03,203.67,208.8,202.94,208.24,203.43,953701,953701,4.57,2.24,205.9125,"August 03, 23",0.0224,0.42,2023-07-19,2023-08-18,0.42,2023-08-04
2023-08-02,202.74,205.2,202.26,204.89,199.75,530100,530100,2.15,1.06,203.7725,"August 02, 23",0.0106,,,,,
2023-08-01,203.41,204.7,200.34,203.87,198.75,591102,591102,0.46,0.22614,203.08,"August 01, 23",0.0022614,,,,,
2023-07-31,205.57,205.59,203.25,203.94,198.82,807900,807900,-1.63,-0.79292,204.5875,"July 31, 23",-0.0079292,,,,,
2023-07-28,202.16,206.21,201.45,205.54,200.38,908000,908000,3.38,1.67,203.84,"July 28, 23",0.0167,,,,,
2023-07-27,203,203.89,199.42,200.11,195.09,820619,820619,-2.89,-1.42,201.605,"July 27, 23",-0.0142,,,,,
2023-07-26,200.26,203.18,199.82,202.83,197.74,1021806,1021806,2.57,1.28,201.5225,"July 26, 23",0.0128,,,,,
2023-07-25,197.91,200.51,197.77,199.76,194.75,750416,750416,1.85,0.93477,198.9875,"July 25, 23",0.0093477,,,,,
2023-07-24,193.97,199.66,193.21,198.34,193.36,883242,883242,4.37,2.25,196.295,"July 24, 23",0.0225,,,,,
2023-07-21,190.48,197.17,190,195.59,190.68,959360,959360,5.11,2.68,193.31,"July 21, 23",0.0268,,,,,
2023-07-20,194.73,195.13,191.31,192.05,187.23,932800,932800,-2.68,-1.38,193.305,"July 20, 23",-0.0138,,,,,
2023-07-19,194.99,196.32,189.71,195.23,190.33,2238059,2238059,0.24,0.12308,194.0625,"July 19, 23",0.0012308,,,,,
2023-07-18,185.4,188.73,185.01,188.17,183.45,1381100,1381100,2.77,1.49,186.8275,"July 18, 23",0.0149,,,,,
