date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,dividend,adjDividend,paymentDate
2024-05-10,126.04,126.86,125.33,125.99,122.9,590019,590019,-0.05,-0.03966995,126.055,"May 10, 24",-0.0003966995,,,,,
2024-05-09,124.5,125.9,123.93,125.67,122.59,670400,670400,1.17,0.93976,125,"May 09, 24",0.0093976,,,,,
2024-05-08,124,124.66,123.53,124.13,121.09,591622,591622,0.13,0.10484,124.08,"May 08, 24",0.0010484,,,,,
2024-05-07,125.31,125.94,124.15,124.37,121.32,612421,612421,-0.94,-0.75014,124.9425,"May 07, 24",-0.0075014,,,,,
2024-05-06,123.85,124.99,123.03,124.88,121.82,374200,374200,1.03,0.83165,124.1875,"May 06, 24",0.0083165,,,,,
2024-05-03,124.17,125.33,122.61,122.88,119.87,603800,603800,-1.29,-1.04,123.7475,"May 03, 24",-0.0104,,,,,
2024-05-02,122.01,122.6,120.02,122.26,119.26,503144,503144,0.25,0.2049,121.7225,"May 02, 24",0.002049,,,,,
2024-05-01,121.87,123.67,120.29,121.06,118.09,691442,691442,-0.81,-0.66464,121.7225,"May 01, 24",-0.0066464,,,,,
2024-04-30,124.37,124.74,121.24,121.56,118.58,665200,665200,-2.81,-2.26,122.9775,"April 30, 24",-0.0226,,,,,
2024-04-29,123.95,125.32,123.95,124.81,121.75,705700,705700,0.86,0.69383,124.5075,"April 29, 24",0.0069383,,,,,
2024-04-26,125.08,125.98,123.43,123.85,120.82,975500,975500,-1.23,-0.98337,124.585,"April 26, 24",-0.0098337,,,,,
2024-04-25,126.54,127.77,123.16,124.87,121.81,932000,932000,-1.67,-1.32,125.585,"April 25, 24",-0.0132,,,,,
2024-04-24,126.6,127.64,125.09,126.54,123.44,871200,871200,-0.06,-0.04739336,126.4675,"April 24, 24",-0.0004739336,,,,,
2024-04-23,125.7,127.59,125.7,126.97,123.86,612300,612300,1.27,1.01,126.49,"April 23, 24",0.0101,,,,,
2024-04-22,125.83,126.81,124.91,125.42,122.35,704900,704900,-0.41,-0.32584,125.7425,"April 22, 24",-0.0032584,,,,,
2024-04-19,125.04,126.05,124.61,125.21,122.14,328300,328300,0.17,0.13596,125.2275,"April 19, 24",0.0013596,,,,,
2024-04-18,126,126.83,124.61,124.84,121.78,421300,421300,-1.16,-0.92063,125.57,"April 18, 24",-0.0092063,,,,,
2024-04-17,127.61,127.65,125.6,125.78,122.7,576900,576900,-1.83,-1.43,126.66,"April 17, 24",-0.0143,,,,,
2024-04-16,126.34,127.07,125.04,126.38,123.28,520000,520000,0.04,0.0316606,126.2075,"April 16, 24",0.000316606,,,,,
2024-04-15,128.85,129.33,125.81,126.94,123.83,471000,471000,-1.91,-1.48,127.7325,"April 15, 24",-0.0148,,,,,
2024-04-12,128.6,129.91,126.77,127.42,124.3,600056,600056,-1.18,-0.91757,128.175,"April 12, 24",-0.0091757,,,,,
2024-04-11,129.15,129.83,128.01,129.75,126.57,471500,471500,0.6,0.46458,129.185,"April 11, 24",0.0046458,,,,,
2024-04-10,131.03,131.75,129.04,129.13,125.97,547545,547545,-1.9,-1.45,130.2375,"April 10, 24",-0.0145,,,,,
2024-04-09,133.43,134.34,131.46,133.88,130.6,336703,336703,0.45,0.33726,133.2775,"April 09, 24",0.0033726,,,,,
2024-04-08,133.05,133.51,132.51,132.86,129.6,471400,471400,-0.19,-0.1428,132.9825,"April 08, 24",-0.001428,,,,,
2024-04-05,131.51,132.77,130.45,132.31,129.07,351903,351903,0.8,0.60832,131.76,"April 05, 24",0.0060832,,,,,
2024-04-04,132.37,133.92,130.47,131.02,127.81,372832,372832,-1.35,-1.02,131.945,"April 04, 24",-0.0102,,,,,
2024-04-03,131.34,132.66,131.14,131.48,128.26,482500,482500,0.14,0.10659,131.655,"April 03, 24",0.0010659,,,,,
2024-04-02,132.17,132.17,130.1,131.58,128.36,423200,423200,-0.59,-0.44639,131.505,"April 02, 24",-0.0044639,,,,,
2024-04-01,134.41,134.41,132.18,132.32,129.08,300300,300300,-2.09,-1.55,133.33,"April 01, 24",-0.0155,,,,,
2024-03-28,134.83,135.05,133.84,134.71,131.41,341217,341217,-0.12,-0.08900096,134.6075,"March 28, 24",-0.0008900096,,,,,
2024-03-27,134.15,135,133.46,134.24,130.95,512042,512042,0.09,0.06708908,134.2125,"March 27, 24",0.0006708908,,,,,
2024-03-26,133.19,133.94,133.06,133.34,130.07,431316,431316,0.15,0.11262,133.3825,"March 26, 24",0.0011262,,,,,
2024-03-25,133.75,134.25,132.53,132.91,129.65,355405,355405,-0.84,-0.62804,133.36,"March 25, 24",-0.0062804,,,,,
2024-03-22,135.47,135.47,133.73,134.12,130.83,352617,352617,-1.35,-0.99653,134.6975,"March 22, 24",-0.0099653,,,,,
2024-03-21,135.82,136.07,134.79,135.29,131.98,670400,670400,-0.53,-0.39022,135.4925,"March 21, 24",-0.0039022,,,,,
2024-03-20,133.24,135.35,132.69,135.28,131.97,610400,610400,2.04,1.53,134.14,"March 20, 24",0.0153,,,,,
2024-03-19,131.3,133.29,131.3,133.01,129.75,540930,540930,1.71,1.3,132.225,"March 19, 24",0.013,,,,,
2024-03-18,131.45,131.88,130.51,131.34,128.12,505416,505416,-0.11,-0.08368201,131.295,"March 18, 24",-0.0008368201,,,,,
2024-03-15,129,131.6,129,130.39,127.2,1538726,1538726,1.39,1.08,129.9975,"March 15, 24",0.0108,,,,,
2024-03-14,132.39,132.69,128.66,130.06,126.87,920451,920451,-2.33,-1.76,130.95,"March 14, 24",-0.0176,2024-03-15,2024-02-07,0.48,0.48,2024-03-29
2024-03-13,133.03,134.4,132.29,132.76,129.04,959205,959205,-0.27,-0.20296,133.12,"March 13, 24",-0.0020296,,,,,
2024-03-12,131.29,133.6,130.37,133.08,129.35,806414,806414,1.79,1.36,132.085,"March 12, 24",0.0136,,,,,
2024-03-11,130.48,131.39,129.35,131.04,127.37,720500,720500,0.56,0.42918,130.565,"March 11, 24",0.0042918,,,,,
2024-03-08,132.52,134.5,130.65,130.85,127.18,803023,803023,-1.67,-1.26,132.13,"March 08, 24",-0.0126,,,,,
2024-03-07,129.36,131.95,129.04,131.9,128.2,1376245,1376245,2.54,1.96,130.5625,"March 07, 24",0.0196,,,,,
2024-03-06,128.28,129.38,127.17,128.41,124.81,588820,588820,0.13,0.10134,128.31,"March 06, 24",0.0010134,,,,,
2024-03-05,128.22,129.43,126.57,127.53,123.96,764800,764800,-0.69,-0.53814,127.9375,"March 05, 24",-0.0053814,,,,,
2024-03-04,126.43,129.89,125.78,128.79,125.18,1176369,1176369,2.36,1.87,127.7225,"March 04, 24",0.0187,,,,,
2024-03-01,127.55,128,126.48,126.8,123.25,1435624,1435624,-0.75,-0.588,127.2075,"March 01, 24",-0.00588,,,,,
2024-02-29,128.6,129.6,127.79,127.87,124.29,1731600,1731600,-0.73,-0.56765,128.465,"February 29, 24",-0.0056765,,,,,
2024-02-28,128.88,129.82,127.96,128.16,124.57,819906,819906,-0.72,-0.55866,128.705,"February 28, 24",-0.0055866,,,,,
2024-02-27,131.7,131.7,128.69,129.29,125.67,950000,950000,-2.41,-1.83,130.345,"February 27, 24",-0.0183,,,,,
2024-02-26,128.77,129.62,128.22,128.49,124.89,877500,877500,-0.28,-0.21744,128.775,"February 26, 24",-0.0021744,,,,,
2024-02-23,127.75,129.86,127.51,129.09,125.47,931680,931680,1.34,1.05,128.5525,"February 23, 24",0.0105,,,,,
2024-02-22,132.47,133.32,127.27,129.66,126.03,1321680,1321680,-2.81,-2.12,130.68,"February 22, 24",-0.0212,,,,,
2024-02-21,131.6,132.53,128.75,131.11,127.44,1072722,1072722,-0.49,-0.37234,130.9975,"February 21, 24",-0.0037234,,,,,
2024-02-20,128.19,136.91,128.05,132.06,128.36,1527700,1527700,3.87,3.02,131.3025,"February 20, 24",0.0302,,,,,
2024-02-16,132.58,134.89,131.95,132.42,128.71,1005601,1005601,-0.16,-0.12068,132.96,"February 16, 24",-0.0012068,,,,,
2024-02-15,132.03,133.66,131.4,133.31,129.57,680700,680700,1.28,0.96948,132.6,"February 15, 24",0.0096948,,,,,
2024-02-14,131.07,131.31,129.04,131.18,127.5,694542,694542,0.11,0.08392462,130.65,"February 14, 24",0.0008392462,,,,,
2024-02-13,129,130.67,128.22,129.59,125.96,840723,840723,0.59,0.45736,129.37,"February 13, 24",0.0045736,,,,,
2024-02-12,131.67,133.93,131.59,133.57,129.83,766100,766100,1.9,1.44,132.69,"February 12, 24",0.0144,,,,,
2024-02-09,130.19,132.95,130.19,131.91,128.21,780400,780400,1.72,1.32,131.31,"February 09, 24",0.0132,,,,,
2024-02-08,128.76,130.59,127.83,130.52,126.86,755736,755736,1.76,1.37,129.425,"February 08, 24",0.0137,,,,,
2024-02-07,126.93,127.59,126.07,126.94,123.38,548707,548707,0.01,0.00787836,126.8825,"February 07, 24",7.87836e-05,,,,,
2024-02-06,125.05,126.45,125.05,126.03,122.5,338800,338800,0.98,0.78369,125.645,"February 06, 24",0.0078369,,,,,
2024-02-05,126.2,126.75,123.89,125.76,122.24,598100,598100,-0.44,-0.34865,125.65,"February 05, 24",-0.0034865,,,,,
2024-02-02,126.3,128.42,125.08,127.63,124.05,585319,585319,1.33,1.05,126.8575,"February 02, 24",0.0105,,,,,
2024-02-01,124.95,127.27,124.01,127.23,123.67,774343,774343,2.28,1.82,125.865,"February 01, 24",0.0182,,,,,
2024-01-31,125.76,126.4,123.71,123.89,120.42,619400,619400,-1.87,-1.49,124.94,"January 31, 24",-0.0149,,,,,
2024-01-30,126.02,127.33,125.63,126.19,122.65,479700,479700,0.17,0.1349,126.2925,"January 30, 24",0.001349,,,,,
2024-01-29,124.66,126.89,124.1,126.86,123.31,638200,638200,2.2,1.76,125.6275,"January 29, 24",0.0176,,,,,
2024-01-26,125.72,126.25,124.72,124.87,121.37,510900,510900,-0.85,-0.67611,125.39,"January 26, 24",-0.0067611,,,,,
2024-01-25,124.79,125.81,123.57,125.76,122.24,577445,577445,0.97,0.77731,124.9825,"January 25, 24",0.0077731,,,,,
2024-01-24,125.43,125.43,122.5,122.93,119.49,487400,487400,-2.5,-1.99,124.0725,"January 24, 24",-0.0199,,,,,
2024-01-23,125.47,126.14,122.75,124.33,120.85,521410,521410,-1.14,-0.90858,124.6725,"January 23, 24",-0.0090858,,,,,
2024-01-22,123.16,125.41,122.99,125.39,121.88,795042,795042,2.23,1.81,124.2375,"January 22, 24",0.0181,,,,,
2024-01-19,121.26,122.51,120.17,122.19,118.77,673720,673720,0.93,0.76695,121.5325,"January 19, 24",0.0076695,,,,,
2024-01-18,119.26,121.26,119.26,121.17,117.77,599700,599700,1.91,1.6,120.2375,"January 18, 24",0.016,,,,,
2024-01-17,118.52,119.63,117.94,118.72,115.39,922200,922200,0.2,0.16875,118.7025,"January 17, 24",0.0016875,,,,,
2024-01-16,118.82,119.45,117.17,119.41,116.06,900408,900408,0.59,0.49655,118.7125,"January 16, 24",0.0049655,,,,,
2024-01-12,121.99,121.99,119.17,119.78,116.42,550920,550920,-2.21,-1.81,120.7325,"January 12, 24",-0.0181,,,,,
2024-01-11,121.85,122.18,119.83,120.67,117.29,863042,863042,-1.18,-0.9684,121.1325,"January 11, 24",-0.009684,,,,,
2024-01-10,123.44,124.37,121.88,122.1,118.68,868434,868434,-1.34,-1.09,122.9475,"January 10, 24",-0.0109,,,,,
2024-01-09,122.65,124.08,122.65,124.05,120.57,519000,519000,1.4,1.14,123.3575,"January 09, 24",0.0114,,,,,
2024-01-08,123.04,124.09,122.66,123.73,120.26,697522,697522,0.69,0.56079,123.38,"January 08, 24",0.0056079,,,,,
2024-01-05,122.28,123.3,121.93,122.78,119.34,660100,660100,0.5,0.4089,122.5725,"January 05, 24",0.004089,,,,,
2024-01-04,121.56,122.93,121.09,122.27,118.84,751000,751000,0.71,0.58407,121.9625,"January 04, 24",0.0058407,,,,,
2024-01-03,123.04,123.04,120.66,121.51,118.11,825816,825816,-1.53,-1.24,122.0625,"January 03, 24",-0.0124,,,,,
2024-01-02,125.92,126.48,123.48,124.25,120.77,1003700,1003700,-1.67,-1.33,125.0325,"January 02, 24",-0.0133,,,,,
2023-12-29,126.14,127.17,125.47,126.69,123.14,672700,672700,0.55,0.43602,126.3675,"December 29, 23",0.0043602,,,,,
2023-12-28,127.2,127.54,126.44,126.86,123.31,714136,714136,-0.34,-0.2673,127.01,"December 28, 23",-0.002673,,,,,
2023-12-27,127.52,128.43,126.61,127.59,124.01,1011149,1011149,0.07,0.05489335,127.5375,"December 27, 23",0.0005489335,,,,,
2023-12-26,126.29,127.62,125.46,127.48,123.91,778442,778442,1.19,0.94228,126.7125,"December 26, 23",0.0094228,,,,,
2023-12-22,124.09,126.13,123.45,126.12,122.59,1683600,1683600,2.03,1.64,124.9475,"December 22, 23",0.0164,,,,,
2023-12-21,121.39,123.2,121.2,123.01,119.56,1212608,1212608,1.62,1.33,122.2,"December 21, 23",0.0133,,,,,
2023-12-20,119.28,122.6,119.17,120.54,117.16,1634200,1634200,1.26,1.06,120.3975,"December 20, 23",0.0106,,,,,
2023-12-19,118.85,119.57,118.32,119.52,116.17,873045,873045,0.67,0.56374,119.065,"December 19, 23",0.0056374,,,,,
2023-12-18,118.3,118.3,116.93,117.95,114.65,744200,744200,-0.35,-0.29586,117.87,"December 18, 23",-0.0029586,,,,,
2023-12-15,117.86,118.63,116.87,117.52,114.23,1580911,1580911,-0.34,-0.28848,117.72,"December 15, 23",-0.0028848,2023-12-18,2023-12-07,0.45,0.45,2023-12-29
2023-12-14,112.37,118.94,112.26,118.58,114.82,1939900,1939900,6.21,5.53,115.5375,"December 14, 23",0.0553,,,,,
2023-12-13,109.33,111.81,107.92,111.25,107.72,870246,870246,1.92,1.76,110.0775,"December 13, 23",0.0176,,,,,
2023-12-12,109.1,110.31,108.19,109.75,106.27,699100,699100,0.65,0.59578,109.3375,"December 12, 23",0.0059578,,,,,
2023-12-11,110.05,110.65,109.01,109.78,106.3,756137,756137,-0.27,-0.24534,109.8725,"December 11, 23",-0.0024534,,,,,
2023-12-08,107,112.36,106.66,110.34,106.84,2081100,2081100,3.34,3.12,109.09,"December 08, 23",0.0312,,,,,
2023-12-07,105.33,105.77,104.25,105.09,101.76,729900,729900,-0.24,-0.22786,105.11,"December 07, 23",-0.0022786,,,,,
2023-12-06,106.17,106.54,104.88,105.13,101.8,969600,969600,-1.04,-0.97956,105.68,"December 06, 23",-0.0097956,,,,,
2023-12-05,106.09,106.81,105.24,105.52,102.17,509658,509658,-0.57,-0.53728,105.915,"December 05, 23",-0.0053728,,,,,
2023-12-04,106.6,108.46,105.94,107.05,103.66,661039,661039,0.45,0.42214,107.0125,"December 04, 23",0.0042214,,,,,
2023-12-01,106.34,108.79,105.32,108.69,105.24,689321,689321,2.35,2.21,107.285,"December 01, 23",0.0221,,,,,
2023-11-30,104.82,106.35,103.57,106.09,102.73,1287918,1287918,1.27,1.21,105.2075,"November 30, 23",0.0121,,,,,
2023-11-29,105.12,106.24,104.5,104.59,101.27,476600,476600,-0.53,-0.50419,105.1125,"November 29, 23",-0.0050419,,,,,
2023-11-28,103.91,105.05,103.19,104.12,100.82,604545,604545,0.21,0.2021,104.0675,"November 28, 23",0.002021,,,,,
2023-11-27,104.47,104.64,103.55,104.15,100.85,636700,636700,-0.32,-0.30631,104.2025,"November 27, 23",-0.0030631,,,,,
2023-11-24,104.91,105.2,104.39,105.04,101.71,196400,196400,0.13,0.12392,104.885,"November 24, 23",0.0012392,,,,,
2023-11-22,104.67,105.36,104.24,104.67,101.35,439017,439017,0,0,104.735,"November 22, 23",0,,,,,
2023-11-21,105.52,105.62,103.85,104.16,100.86,712100,712100,-1.36,-1.29,104.7875,"November 21, 23",-0.0129,,,,,
2023-11-20,106.27,106.47,104.62,105.74,102.39,441843,441843,-0.53,-0.49873,105.775,"November 20, 23",-0.0049873,,,,,
2023-11-17,106.96,106.96,105.51,106.35,102.98,411900,411900,-0.61,-0.57031,106.445,"November 17, 23",-0.0057031,,,,,
2023-11-16,106.61,107.35,105.76,105.95,102.59,428100,428100,-0.66,-0.61908,106.4175,"November 16, 23",-0.0061908,,,,,
2023-11-15,106.38,107.38,105.65,106.67,103.29,661700,661700,0.29,0.27261,106.52,"November 15, 23",0.0027261,,,,,
2023-11-14,105.29,106.31,104.28,105.93,102.57,1016213,1016213,0.64,0.60784,105.4525,"November 14, 23",0.0060784,,,,,
2023-11-13,102.75,103.41,102.15,103.23,99.96,666519,666519,0.48,0.46715,102.885,"November 13, 23",0.0046715,,,,,
2023-11-10,102.05,103.67,101.44,103.49,100.21,599700,599700,1.44,1.41,102.6625,"November 10, 23",0.0141,,,,,
2023-11-09,102.44,102.86,101.11,101.13,97.92,669919,669919,-1.31,-1.28,101.885,"November 09, 23",-0.0128,,,,,
2023-11-08,101.89,102.74,101.52,102.07,98.83,813800,813800,0.18,0.17666,102.055,"November 08, 23",0.0017666,,,,,
2023-11-07,101.16,101.9,100.22,101.41,98.19,461400,461400,0.25,0.24713,101.1725,"November 07, 23",0.0024713,,,,,
2023-11-06,101.9,102.35,101.44,101.73,98.5,813941,813941,-0.17,-0.16683,101.855,"November 06, 23",-0.0016683,,,,,
2023-11-03,100.84,102.33,100.29,101.89,98.66,686900,686900,1.05,1.04,101.3375,"November 03, 23",0.0104,,,,,
2023-11-02,100.38,101.2,98.21,99.13,95.99,776360,776360,-1.25,-1.25,99.73,"November 02, 23",-0.0125,,,,,
2023-11-01,98.59,100.25,97.1,98.92,95.78,1169744,1169744,0.33,0.33472,98.715,"November 01, 23",0.0033472,,,,,
2023-10-31,102.13,104.99,95.97,98.36,95.24,2026904,2026904,-3.77,-3.69,100.3625,"October 31, 23",-0.0369,,,,,
2023-10-30,98.23,98.76,96.47,97.71,94.61,1148800,1148800,-0.52,-0.52937,97.7925,"October 30, 23",-0.0052937,,,,,
2023-10-27,97.12,98.44,96.9,97.43,94.34,748024,748024,0.31,0.31919,97.4725,"October 27, 23",0.0031919,,,,,
2023-10-26,97.53,98.25,96.72,97.25,94.17,812400,812400,-0.28,-0.28709,97.4375,"October 26, 23",-0.0028709,,,,,
2023-10-25,96.56,97.97,95.94,96.52,93.46,1030300,1030300,-0.04,-0.04142502,96.7475,"October 25, 23",-0.0004142502,,,,,
2023-10-24,97.76,98.79,96.78,97.11,94.03,588512,588512,-0.65,-0.66489,97.61,"October 24, 23",-0.0066489,,,,,
2023-10-23,96.54,97.89,96.54,96.87,93.8,694035,694035,0.33,0.34183,96.96,"October 23, 23",0.0034183,,,,,
2023-10-20,98.56,98.7,96.39,97,93.92,1194931,1194931,-1.56,-1.58,97.6625,"October 20, 23",-0.0158,,,,,
2023-10-19,99.15,100.87,98.03,98.56,95.43,566100,566100,-0.59,-0.59506,99.1525,"October 19, 23",-0.0059506,,,,,
2023-10-18,104.08,104.08,99.88,100.07,96.9,691522,691522,-4.01,-3.85,102.0275,"October 18, 23",-0.0385,,,,,
2023-10-17,104.65,106.75,103.91,105.59,102.24,443301,443301,0.94,0.89823,105.225,"October 17, 23",0.0089823,,,,,
2023-10-16,104.81,105.65,103.76,105.26,101.92,470500,470500,0.45,0.42935,104.87,"October 16, 23",0.0042935,,,,,
2023-10-13,103.93,105.06,102.26,103.48,100.2,546303,546303,-0.45,-0.43298,103.6825,"October 13, 23",-0.0043298,,,,,
2023-10-12,105.95,105.96,103.13,103.94,100.64,467722,467722,-2.01,-1.9,104.745,"October 12, 23",-0.019,,,,,
2023-10-11,105.54,106.37,105.2,105.97,102.61,330435,330435,0.43,0.40743,105.77,"October 11, 23",0.0040743,,,,,
2023-10-10,105,106.57,104.53,105.47,102.13,471721,471721,0.47,0.44762,105.3925,"October 10, 23",0.0044762,,,,,
2023-10-09,102.75,104.96,102.17,104.45,101.14,371400,371400,1.7,1.65,103.5825,"October 09, 23",0.0165,,,,,
2023-10-06,101.99,104.4,101.42,103.69,100.4,680732,680732,1.7,1.67,102.875,"October 06, 23",0.0167,,,,,
2023-10-05,103.95,104.08,102.08,102.75,99.49,611131,611131,-1.2,-1.15,103.215,"October 05, 23",-0.0115,,,,,
2023-10-04,103.13,104.3,102.48,104.12,100.82,615519,615519,0.99,0.95995,103.5075,"October 04, 23",0.0095995,,,,,
2023-10-03,102.66,104.07,101.95,102.78,99.52,606900,606900,0.12,0.11689,102.865,"October 03, 23",0.0011689,,,,,
2023-10-02,104,104.59,102.52,103.13,99.86,674800,674800,-0.87,-0.83654,103.56,"October 02, 23",-0.0083654,,,,,
2023-09-29,105.16,105.3,103.91,104.2,100.9,653220,653220,-0.96,-0.91289,104.6425,"September 29, 23",-0.0091289,,,,,
2023-09-28,102.91,105.25,102.85,104.26,100.95,548715,548715,1.35,1.31,103.8175,"September 28, 23",0.0131,,,,,
2023-09-27,103.09,104.03,102.58,103.29,100.01,571200,571200,0.2,0.19401,103.2475,"September 27, 23",0.0019401,,,,,
2023-09-26,103.1,103.73,101.93,102.09,98.85,545403,545403,-1.01,-0.97963,102.7125,"September 26, 23",-0.0097963,,,,,
2023-09-25,103.1,104.5,103.1,103.99,100.69,414700,414700,0.89,0.86324,103.6725,"September 25, 23",0.0086324,,,,,
2023-09-22,104.08,104.85,103.36,103.82,100.53,513229,513229,-0.26,-0.24981,104.0275,"September 22, 23",-0.0024981,,,,,
2023-09-21,103.66,104.74,102.84,103.85,100.56,736200,736200,0.19,0.18329,103.7725,"September 21, 23",0.0018329,,,,,
2023-09-20,106.68,107.36,104.17,104.25,100.94,648200,648200,-2.43,-2.28,105.615,"September 20, 23",-0.0228,,,,,
2023-09-19,104.93,105.92,104.27,105.84,102.48,685358,685358,0.91,0.86724,105.24,"September 19, 23",0.0086724,,,,,
2023-09-18,105.74,106.19,104.63,105.18,101.84,545500,545500,-0.56,-0.5296,105.435,"September 18, 23",-0.005296,,,,,
2023-09-15,105.11,106.52,104.77,105.68,102.33,1423500,1423500,0.57,0.54229,105.52,"September 15, 23",0.0054229,2023-09-18,2023-09-07,0.45,0.45,2023-09-29
2023-09-14,106.44,106.99,105.46,106.31,102.5,343042,343042,-0.13,-0.12213,106.3,"September 14, 23",-0.0012213,,,,,
2023-09-13,106.49,107.35,105.11,105.56,101.78,465600,465600,-0.93,-0.87332,106.1275,"September 13, 23",-0.0087332,,,,,
2023-09-12,107.2,108.23,106.63,106.76,102.93,586722,586722,-0.44,-0.41045,107.205,"September 12, 23",-0.0041045,,,,,
2023-09-11,108.95,108.95,107.78,108.27,104.39,628511,628511,-0.68,-0.62414,108.4875,"September 11, 23",-0.0062414,,,,,
2023-09-08,108.31,108.9,107.4,108.1,104.23,614500,614500,-0.21,-0.19389,108.1775,"September 08, 23",-0.0019389,,,,,
2023-09-07,108.18,108.62,107.26,108.03,104.16,893634,893634,-0.15,-0.13866,108.0225,"September 07, 23",-0.0013866,,,,,
2023-09-06,109.26,111.48,107.82,108.47,104.58,1301100,1301100,-0.79,-0.72305,109.2575,"September 06, 23",-0.0072305,,,,,
2023-09-05,114.51,114.95,111.08,111.14,107.16,681400,681400,-3.37,-2.94,112.92,"September 05, 23",-0.0294,,,,,
2023-09-01,114.58,115.68,114.39,114.75,110.64,528038,528038,0.17,0.14837,114.85,"September 01, 23",0.0014837,,,,,
2023-08-31,114.03,115.11,113.37,113.81,109.73,1014100,1014100,-0.22,-0.19293,114.08,"August 31, 23",-0.0019293,,,,,
2023-08-30,112.76,114.76,112.76,113.57,109.5,776106,776106,0.81,0.71834,113.4625,"August 30, 23",0.0071834,,,,,
2023-08-29,110.72,113.17,110.72,112.76,108.72,716628,716628,2.04,1.84,111.8425,"August 29, 23",0.0184,,,,,
2023-08-28,110.47,111.61,110.21,110.81,106.84,575118,575118,0.34,0.30778,110.775,"August 28, 23",0.0030778,,,,,
2023-08-25,109.33,110.19,108.33,109.84,105.9,769400,769400,0.51,0.46648,109.4225,"August 25, 23",0.0046648,,,,,
2023-08-24,109.67,110.88,108.35,108.38,104.5,712616,712616,-1.29,-1.18,109.32,"August 24, 23",-0.0118,,,,,
2023-08-23,108.37,111.2,108.37,110.43,106.47,943517,943517,2.06,1.9,109.5925,"August 23, 23",0.019,,,,,
2023-08-22,107.75,108.44,107.46,107.79,103.93,671429,671429,0.04,0.03712297,107.86,"August 22, 23",0.0003712297,,,,,
2023-08-21,107.6,108.09,106.09,107.44,103.59,784700,784700,-0.16,-0.1487,107.305,"August 21, 23",-0.001487,,,,,
2023-08-18,105.54,107.87,105.11,107.63,103.77,907034,907034,2.09,1.98,106.5375,"August 18, 23",0.0198,,,,,
2023-08-17,107.65,108.63,105.5,105.87,102.08,870742,870742,-1.78,-1.65,106.9125,"August 17, 23",-0.0165,,,,,
2023-08-16,109.56,110.66,107.68,107.77,103.91,739100,739100,-1.79,-1.63,108.9175,"August 16, 23",-0.0163,,,,,
2023-08-15,111.41,111.98,108.74,109.25,105.33,906043,906043,-2.16,-1.94,110.345,"August 15, 23",-0.0194,,,,,
2023-08-14,111.57,112.43,110.69,112.32,108.29,698310,698310,0.75,0.67222,111.7525,"August 14, 23",0.0067222,,,,,
2023-08-11,111.02,113.08,111.01,111.41,107.42,700912,700912,0.39,0.35129,111.63,"August 11, 23",0.0035129,,,,,
2023-08-10,111.1,111.77,109.93,111.28,107.29,772013,772013,0.18,0.16202,111.02,"August 10, 23",0.0016202,,,,,
2023-08-09,111.35,111.98,110.44,110.91,106.93,762408,762408,-0.44,-0.39515,111.17,"August 09, 23",-0.0039515,,,,,
2023-08-08,111.79,112.08,110.55,111.81,107.8,710834,710834,0.02,0.01789069,111.5575,"August 08, 23",0.0001789069,,,,,
2023-08-07,112.04,113.26,111.85,113.22,109.16,602042,602042,1.18,1.05,112.5925,"August 07, 23",0.0105,,,,,
2023-08-04,112.84,113.39,111.54,111.91,107.9,626600,626600,-0.93,-0.82418,112.42,"August 04, 23",-0.0082418,,,,,
2023-08-03,113.16,113.37,111.34,111.59,107.59,1171000,1171000,-1.57,-1.39,112.365,"August 03, 23",-0.0139,,,,,
2023-08-02,115.39,115.8,114.04,114.48,110.38,615732,615732,-0.91,-0.78863,114.9275,"August 02, 23",-0.0078863,,,,,
2023-08-01,116.22,117.13,115.41,116.13,111.97,761028,761028,-0.09,-0.07743934,116.2225,"August 01, 23",-0.0007743934,,,,,
2023-07-31,118.4,118.79,116.28,116.86,112.67,1076000,1076000,-1.54,-1.3,117.5825,"July 31, 23",-0.013,,,,,
2023-07-28,116.97,117.05,114.39,114.99,110.87,986559,986559,-1.98,-1.69,115.85,"July 28, 23",-0.0169,,,,,
2023-07-27,118.19,120.22,114.94,115.51,111.37,1389300,1389300,-2.68,-2.27,117.215,"July 27, 23",-0.0227,,,,,
2023-07-26,120.44,123.43,115.55,117.3,113.1,2476219,2476219,-3.14,-2.61,119.18,"July 26, 23",-0.0261,,,,,
2023-07-25,125.57,128.36,125.38,127.07,122.52,1216545,1216545,1.5,1.19,126.595,"July 25, 23",0.0119,,,,,
2023-07-24,125.46,126.5,125.01,126.35,121.82,793237,793237,0.89,0.70939,125.83,"July 24, 23",0.0070939,,,,,
2023-07-21,124.94,125.68,124.59,125.19,120.7,752922,752922,0.25,0.2001,125.1,"July 21, 23",0.002001,,,,,
2023-07-20,126.36,126.36,124.06,124.62,120.15,871100,871100,-1.74,-1.38,125.35,"July 20, 23",-0.0138,,,,,
2023-07-19,125.02,126.36,125.01,125.8,121.29,935300,935300,0.78,0.6239,125.5475,"July 19, 23",0.006239,,,,,
2023-07-18,123.92,126.05,123.76,125.6,121.1,789906,789906,1.68,1.36,124.8325,"July 18, 23",0.0136,,,,,
2023-07-17,122.5,124.58,121.87,124.19,119.74,632200,632200,1.69,1.38,123.285,"July 17, 23",0.0138,,,,,
