date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,recordDate,declarationDate,dividend,adjDividend
2024-04-29,478.99,482.21,472.91,477.31,469.98,319000,319000,-1.68,-0.35074,477.855,"April 29, 24",-0.0035074,,,,,
2024-04-26,478.81,484.37,476.79,477.11,469.79,272027,272027,-1.7,-0.35505,479.27,"April 26, 24",-0.0035505,,,,,
2024-04-25,463.56,480.84,449.87,475.5,468.2,532200,532200,11.94,2.58,467.4425,"April 25, 24",0.0258,,,,,
2024-04-24,470.2,499.27,456.56,467.85,460.67,609735,609735,-2.35,-0.49979,473.47,"April 24, 24",-0.0049979,,,,,
2024-04-23,461.55,479.56,459.52,476.66,469.34,550600,550600,15.11,3.27,469.3225,"April 23, 24",0.0327,,,,,
2024-04-22,460.22,468.08,457.4,459.29,452.24,394100,394100,-0.93,-0.20208,461.2475,"April 22, 24",-0.0020208,,,,,
2024-04-19,458.87,464.31,454.58,457.15,450.13,218944,218944,-1.72,-0.37483,458.7275,"April 19, 24",-0.0037483,,,,,
2024-04-18,462.45,467.09,458.14,458.64,451.6,231900,231900,-3.81,-0.82387,461.58,"April 18, 24",-0.0082387,,,,,
2024-04-17,462.26,462.88,454.85,457.85,450.82,323146,323146,-4.41,-0.95401,459.46,"April 17, 24",-0.0095401,,,,,
2024-04-16,458.7,462.86,453.74,460.99,453.91,234323,234323,2.29,0.49924,459.0725,"April 16, 24",0.0049924,,,,,
2024-04-15,478.2,481.24,460.82,461.98,454.89,159727,159727,-16.22,-3.39,470.56,"April 15, 24",-0.0339,,,,,
2024-04-12,461.46,472.14,460.42,471.16,463.93,300035,300035,9.7,2.1,466.295,"April 12, 24",0.021,,,,,
2024-04-11,469.72,470.34,461.08,464.96,457.82,192322,192322,-4.76,-1.01,466.525,"April 11, 24",-0.0101,,,,,
2024-04-10,468.24,473.81,460.39,467.14,459.97,241400,241400,-1.1,-0.23492,467.395,"April 10, 24",-0.0023492,,,,,
2024-04-09,486.07,487.1,470.73,481.63,474.24,218000,218000,-4.44,-0.91345,481.3825,"April 09, 24",-0.0091345,,,,,
2024-04-08,483.18,487.78,478.06,484.76,477.32,189517,189517,1.58,0.327,483.445,"April 08, 24",0.00327,,,,,
2024-04-05,467.93,483.19,467.93,480.24,472.87,240300,240300,12.31,2.63,474.8225,"April 05, 24",0.0263,,,,,
2024-04-04,486.56,486.56,465.04,465.99,458.84,252500,252500,-20.57,-4.23,476.0375,"April 04, 24",-0.0423,,,,,
2024-04-03,478.25,483.83,477.06,481.31,473.92,206100,206100,3.06,0.63983,480.1125,"April 03, 24",0.0063983,,,,,
2024-04-02,481.62,481.62,472.41,478.12,470.78,212400,212400,-3.5,-0.72671,478.4425,"April 02, 24",-0.0072671,,,,,
2024-04-01,490.87,490.87,482.73,484.16,476.73,145800,145800,-6.71,-1.37,487.1575,"April 01, 24",-0.0137,,,,,
2024-03-28,487,489.94,485.58,488.76,481.26,139803,139803,1.76,0.3614,487.82,"March 28, 24",0.003614,,,,,
2024-03-27,486.04,487.76,480.37,486.68,479.21,150940,150940,0.64,0.13168,485.2125,"March 27, 24",0.0013168,2024-04-15,2024-03-29,2024-03-15,1.1,1.1
2024-03-26,488.87,491.58,483.92,484.08,475.57,222137,222137,-4.79,-0.97981,487.1125,"March 26, 24",-0.0097981,,,,,
2024-03-25,493.6,494.1,484.17,489.01,480.41,165200,165200,-4.59,-0.9299,490.22,"March 25, 24",-0.009299,,,,,
2024-03-22,497.78,498,490.38,493.85,485.17,218129,218129,-3.93,-0.78951,495.0025,"March 22, 24",-0.0078951,,,,,
2024-03-21,492.96,501.72,489.22,499.26,490.48,237300,237300,6.3,1.28,495.79,"March 21, 24",0.0128,,,,,
2024-03-20,485.17,488.8,480.52,488.75,480.16,143438,143438,3.58,0.73789,485.81,"March 20, 24",0.0073789,,,,,
2024-03-19,468.52,483.43,468.52,482.99,474.5,171443,171443,14.47,3.09,475.865,"March 19, 24",0.0309,,,,,
2024-03-18,475.08,477.78,470.96,472.61,464.3,253000,253000,-2.47,-0.51991,474.1075,"March 18, 24",-0.0051991,,,,,
2024-03-15,466.22,474.16,465.66,472.08,463.78,390638,390638,5.86,1.26,469.53,"March 15, 24",0.0126,,,,,
2024-03-14,471.03,478.86,462.95,469.39,461.14,270700,270700,-1.64,-0.34817,470.5575,"March 14, 24",-0.0034817,,,,,
2024-03-13,468.82,476.13,467.3,470.62,462.35,149300,149300,1.8,0.38394,470.7175,"March 13, 24",0.0038394,,,,,
2024-03-12,464.65,471.96,462.03,469.27,461.02,141300,141300,4.62,0.9943,466.9775,"March 12, 24",0.009943,,,,,
2024-03-11,468.8,468.8,457.53,462.69,454.56,246143,246143,-6.11,-1.3,464.455,"March 11, 24",-0.013,,,,,
2024-03-08,482,485.33,467.28,470.74,462.46,266608,266608,-11.26,-2.34,476.3375,"March 08, 24",-0.0234,,,,,
2024-03-07,477.61,483.16,475.76,481.38,472.92,200421,200421,3.77,0.78935,479.4775,"March 07, 24",0.0078935,,,,,
2024-03-06,477.49,479.91,472.7,475.11,466.76,247422,247422,-2.38,-0.49844,476.3025,"March 06, 24",-0.0049844,,,,,
2024-03-05,476.79,477.33,471.11,472.38,464.08,208100,208100,-4.41,-0.92494,474.4025,"March 05, 24",-0.0092494,,,,,
2024-03-04,474.34,482.16,474.34,478.03,469.63,215200,215200,3.69,0.77792,477.2175,"March 04, 24",0.0077792,,,,,
2024-03-01,470.12,476.65,468.93,472.95,464.64,237936,237936,2.83,0.60197,472.1625,"March 01, 24",0.0060197,,,,,
2024-02-29,474.33,474.98,466.51,471.21,462.93,306138,306138,-3.12,-0.65777,471.7575,"February 29, 24",-0.0065777,,,,,
2024-02-28,468.43,474.94,464.78,471.7,463.41,231740,231740,3.27,0.69808,469.9625,"February 28, 24",0.0069808,,,,,
2024-02-27,465.16,469.94,461.99,469.04,460.79,258400,258400,3.88,0.83412,466.5325,"February 27, 24",0.0083412,,,,,
2024-02-26,459.56,464.26,457.18,463.3,455.16,199615,199615,3.74,0.81382,461.075,"February 26, 24",0.0081382,,,,,
2024-02-23,458.96,462.4,455.83,459.29,451.22,232300,232300,0.33,0.07190169,459.12,"February 23, 24",0.0007190169,,,,,
2024-02-22,452.36,459.95,452.36,456.73,448.7,156220,156220,4.37,0.96604,455.35,"February 22, 24",0.0096604,,,,,
2024-02-21,449.99,453.74,444.46,448.68,440.79,230400,230400,-1.31,-0.29112,449.2175,"February 21, 24",-0.0029112,,,,,
2024-02-20,444.86,449.06,442.74,448.86,440.97,208606,208606,4,0.89916,446.38,"February 20, 24",0.0089916,,,,,
2024-02-16,448.7,454.88,444.96,448.41,440.53,211800,211800,-0.29,-0.06463116,449.2375,"February 16, 24",-0.0006463116,,,,,
2024-02-15,448.51,452.07,443.33,451.3,443.37,215921,215921,2.79,0.62206,448.8025,"February 15, 24",0.0062206,,,,,
2024-02-14,438.7,448.85,436.87,446.94,439.08,254618,254618,8.24,1.88,442.84,"February 14, 24",0.0188,,,,,
2024-02-13,434.77,438.24,423.09,432.59,424.99,486300,486300,-2.18,-0.50141,432.1725,"February 13, 24",-0.0050141,,,,,
2024-02-12,456.3,456.3,445.68,450.11,442.2,287247,287247,-6.19,-1.36,452.0975,"February 12, 24",-0.0136,,,,,
2024-02-09,449,458.1,448.24,457.13,449.09,252818,252818,8.13,1.81,453.1175,"February 09, 24",0.0181,,,,,
2024-02-08,439.21,450.84,438.57,448.35,440.47,284850,284850,9.14,2.08,444.2425,"February 08, 24",0.0208,,,,,
2024-02-07,431.2,444.28,426.21,437.76,430.06,286700,286700,6.56,1.52,434.8625,"February 07, 24",0.0152,,,,,
2024-02-06,421.2,425.98,421.07,425.28,417.8,244400,244400,4.08,0.96866,423.3825,"February 06, 24",0.0096866,,,,,
2024-02-05,418.09,425.29,412.09,422.7,415.27,374000,374000,4.61,1.1,419.5425,"February 05, 24",0.011,,,,,
2024-02-02,421.52,422.67,414.53,419.98,412.6,421600,421600,-1.54,-0.36534,419.675,"February 02, 24",-0.0036534,,,,,
2024-02-01,427.86,432.22,417.85,424.61,417.15,575001,575001,-3.25,-0.75959,425.635,"February 01, 24",-0.0075959,,,,,
2024-01-31,435,450.56,427.87,428.16,420.63,581211,581211,-6.84,-1.57,435.3975,"January 31, 24",-0.0157,,,,,
2024-01-30,433.2,448.34,432.06,447.75,439.88,627114,627114,14.55,3.36,440.3375,"January 30, 24",0.0336,,,,,
2024-01-29,444.87,444.87,434.34,437.07,429.39,590337,590337,-7.8,-1.75,440.2875,"January 29, 24",-0.0175,,,,,
2024-01-26,440,456.99,427.27,444.25,436.44,678528,678528,4.25,0.96591,442.1275,"January 26, 24",0.0096591,,,,,
2024-01-25,436.3,439.78,431.71,439.48,431.75,251700,251700,3.18,0.72886,436.8175,"January 25, 24",0.0072886,,,,,
2024-01-24,445.53,445.53,429.16,432.69,425.08,292432,292432,-12.84,-2.88,438.2275,"January 24, 24",-0.0288,,,,,
2024-01-23,452.83,457.02,437.31,442.34,434.56,300700,300700,-10.49,-2.32,447.375,"January 23, 24",-0.0232,,,,,
2024-01-22,447.54,458.13,447.54,454.64,446.65,212700,212700,7.1,1.59,451.9625,"January 22, 24",0.0159,,,,,
2024-01-19,440.66,444.2,436.05,444.05,436.24,216914,216914,3.39,0.7693,441.24,"January 19, 24",0.007693,,,,,
2024-01-18,436.17,441.41,432.8,441.1,433.35,205439,205439,4.93,1.13,437.87,"January 18, 24",0.0113,,,,,
2024-01-17,430.39,436.45,430.39,433.13,425.52,215400,215400,2.74,0.63663,432.59,"January 17, 24",0.0063663,,,,,
2024-01-16,426.05,433.92,422.74,433.89,426.26,383600,383600,7.84,1.84,429.15,"January 16, 24",0.0184,,,,,
2024-01-12,444.57,444.57,426.7,430.73,423.16,370700,370700,-13.84,-3.11,436.6425,"January 12, 24",-0.0311,,,,,
2024-01-11,440.61,444.6,435.27,441.73,433.96,205000,205000,1.12,0.25419,440.5525,"January 11, 24",0.0025419,,,,,
2024-01-10,444.4,447.02,441.51,444.07,436.26,213000,213000,-0.33,-0.07425743,444.25,"January 10, 24",-0.0007425743,,,,,
2024-01-09,433.32,443.97,432.91,443.24,435.45,203100,203100,9.92,2.29,438.36,"January 09, 24",0.0229,,,,,
2024-01-08,434.19,435.81,429.76,435.27,427.62,146400,146400,1.08,0.24874,433.7575,"January 08, 24",0.0024874,,,,,
2024-01-05,428.65,434.24,428.32,430.59,423.02,223423,223423,1.94,0.45258,430.45,"January 05, 24",0.0045258,,,,,
2024-01-04,428.27,438.74,425.69,430.61,423.04,191800,191800,2.34,0.54638,430.8275,"January 04, 24",0.0054638,,,,,
2024-01-03,436.58,436.58,427.86,429.94,422.38,197921,197921,-6.64,-1.52,432.74,"January 03, 24",-0.0152,,,,,
2024-01-02,442.46,446.53,437.71,441.11,433.36,126842,126842,-1.35,-0.30511,441.9525,"January 02, 24",-0.0030511,,,,,
2023-12-29,446.38,450.96,445.97,447.52,439.65,98736,98736,1.14,0.25539,447.7075,"December 29, 23",0.0025539,,,,,
2023-12-28,445.79,448.81,445.79,447.38,439.52,85332,85332,1.59,0.35667,446.9425,"December 28, 23",0.0035667,2024-01-17,2023-12-29,2023-12-08,1.1,1.1
2023-12-27,446.76,451.35,446.76,448.97,440,128245,128245,2.21,0.49467,448.46,"December 27, 23",0.0049467,,,,,
2023-12-26,444.15,447.43,440.92,446.24,437.32,101500,101500,2.09,0.47056,444.685,"December 26, 23",0.0047056,,,,,
2023-12-22,446.37,447.48,442.39,443.97,435.1,105100,105100,-2.4,-0.53767,445.0525,"December 22, 23",-0.0053767,,,,,
2023-12-21,440.47,443.69,438,443.69,434.83,156261,156261,3.22,0.73104,441.4625,"December 21, 23",0.0073104,,,,,
2023-12-20,441.35,447.98,434.91,436.04,427.33,184400,184400,-5.31,-1.2,440.07,"December 20, 23",-0.012,,,,,
2023-12-19,439.7,443.66,437.9,440.81,432,152030,152030,1.11,0.25244,440.5175,"December 19, 23",0.0025244,,,,,
2023-12-18,442.91,444.69,434.02,437.9,429.15,180000,180000,-5.01,-1.13,439.88,"December 18, 23",-0.0113,,,,,
2023-12-15,440.26,451.31,439.06,441.51,432.69,521000,521000,1.25,0.28392,443.035,"December 15, 23",0.0028392,,,,,
2023-12-14,428.28,444.35,424.32,444.07,435.2,550834,550834,15.79,3.69,435.255,"December 14, 23",0.0369,,,,,
2023-12-13,432.37,434.72,406.4,424.66,416.18,735348,735348,-7.71,-1.78,424.5375,"December 13, 23",-0.0178,,,,,
2023-12-12,428.73,434.99,426.25,432.51,423.87,176224,176224,3.78,0.88167,430.62,"December 12, 23",0.0088167,,,,,
2023-12-11,430.23,434.63,423.9,429.05,420.48,235200,235200,-1.18,-0.27427,429.4525,"December 11, 23",-0.0027427,,,,,
2023-12-08,420.25,424.12,417.19,420.62,412.22,263823,263823,0.37,0.08804283,420.545,"December 08, 23",0.0008804283,,,,,
2023-12-07,418.24,423.12,415.89,418.66,410.3,201048,201048,0.42,0.10042,418.9775,"December 07, 23",0.0010042,,,,,
2023-12-06,415.47,423.22,415.47,418.62,410.26,211200,211200,3.15,0.75818,418.195,"December 06, 23",0.0075818,,,,,
2023-12-05,419.62,419.62,411.45,413.44,405.18,203600,203600,-6.18,-1.47,416.0325,"December 05, 23",-0.0147,,,,,
2023-12-04,414.31,422.48,414.31,420.02,411.63,222100,222100,5.71,1.38,417.78,"December 04, 23",0.0138,,,,,
2023-12-01,405.65,418.4,405.65,418.29,409.93,240508,240508,12.64,3.12,411.9975,"December 01, 23",0.0312,,,,,
2023-11-30,400.06,410.71,397.34,406.66,398.53,913400,913400,6.6,1.65,403.6925,"November 30, 23",0.0165,,,,,
2023-11-29,408.17,410.33,401.02,401.15,393.14,273600,273600,-7.02,-1.72,405.1675,"November 29, 23",-0.0172,,,,,
2023-11-28,410.74,413.94,400.08,401.36,393.34,298815,298815,-9.38,-2.28,406.53,"November 28, 23",-0.0228,,,,,
2023-11-27,414,415.16,408.81,412.21,403.97,275900,275900,-1.79,-0.43237,412.545,"November 27, 23",-0.0043237,,,,,
2023-11-24,409.95,418.09,409.89,416.43,408.11,120300,120300,6.48,1.58,413.59,"November 24, 23",0.0158,,,,,
2023-11-22,411.32,415.98,410.74,411.16,402.95,206567,206567,-0.16,-0.03889915,412.3,"November 22, 23",-0.0003889915,,,,,
2023-11-21,405.43,413.79,405.43,410.53,402.33,313226,313226,5.1,1.26,408.795,"November 21, 23",0.0126,,,,,
2023-11-20,405.14,408.13,399.63,407.51,399.37,219600,219600,2.37,0.58498,405.1025,"November 20, 23",0.0058498,,,,,
2023-11-17,406.09,407.88,401.27,405.61,397.51,288146,288146,-0.48,-0.1182,405.2125,"November 17, 23",-0.001182,,,,,
2023-11-16,404.69,408.93,403.41,405.11,397.02,204200,204200,0.42,0.10378,405.535,"November 16, 23",0.0010378,,,,,
2023-11-15,404.01,409.44,402.32,403.63,395.57,242609,242609,-0.38,-0.09405708,404.85,"November 15, 23",-0.0009405708,,,,,
2023-11-14,401.55,410.92,401.55,404.99,396.9,253312,253312,3.44,0.85668,404.7525,"November 14, 23",0.0085668,,,,,
2023-11-13,394.68,396.66,391.63,392.96,385.11,185500,185500,-1.72,-0.4358,393.9825,"November 13, 23",-0.004358,,,,,
2023-11-10,391.01,396.78,388.49,396.61,388.69,205700,205700,5.6,1.43,393.2225,"November 10, 23",0.0143,,,,,
2023-11-09,395.24,396.41,386.11,387.93,380.18,227116,227116,-7.31,-1.85,391.4225,"November 09, 23",-0.0185,,,,,
2023-11-08,392.58,396.59,391.54,394.13,386.26,218729,218729,1.55,0.39482,393.71,"November 08, 23",0.0039482,,,,,
2023-11-07,384.74,394.7,383.31,391.42,383.6,220500,220500,6.68,1.74,388.5425,"November 07, 23",0.0174,,,,,
2023-11-06,385.87,390.16,381.49,385.16,377.46,201411,201411,-0.71,-0.184,385.67,"November 06, 23",-0.00184,,,,,
2023-11-03,387.78,396.03,386.08,387.12,379.39,312200,312200,-0.66,-0.1702,389.2525,"November 03, 23",-0.001702,,,,,
2023-11-02,389.33,395.08,381.34,382.41,374.77,402000,402000,-6.92,-1.78,387.04,"November 02, 23",-0.0178,,,,,
2023-11-01,372.52,383.51,372.01,383.32,375.66,438922,438922,10.8,2.9,377.84,"November 01, 23",0.029,,,,,
2023-10-31,366.83,375.99,366.67,370.54,363.14,447005,447005,3.71,1.01,370.0075,"October 31, 23",0.0101,,,,,
2023-10-30,363.11,369.34,358.85,365.4,358.1,370645,370645,2.29,0.63066,364.175,"October 30, 23",0.0063066,,,,,
2023-10-27,358.98,365.65,354.81,358.74,351.57,488200,488200,-0.24,-0.06685609,359.545,"October 27, 23",-0.0006685609,,,,,
2023-10-26,353.35,369.59,348.79,358.11,350.95,933803,933803,4.76,1.35,357.46,"October 26, 23",0.0135,,,,,
2023-10-25,343.55,343.55,334.53,339.3,332.52,726627,726627,-4.25,-1.24,340.2325,"October 25, 23",-0.0124,,,,,
2023-10-24,352.77,355.73,344.38,345.51,338.61,358000,358000,-7.26,-2.06,349.5975,"October 24, 23",-0.0206,,,,,
2023-10-23,349.01,354.47,347.85,349.79,342.8,314900,314900,0.78,0.22349,350.28,"October 23, 23",0.0022349,,,,,
2023-10-20,356.21,358.43,346.96,348.5,341.54,368147,368147,-7.71,-2.16,352.525,"October 20, 23",-0.0216,,,,,
2023-10-19,357.42,369.55,354.15,357.34,350.2,537946,537946,-0.08,-0.02238263,359.615,"October 19, 23",-0.0002238263,,,,,
2023-10-18,373.54,373.54,360.35,361.73,354.5,375926,375926,-11.81,-3.16,367.29,"October 18, 23",-0.0316,,,,,
2023-10-17,382.43,383.73,372.15,378.45,370.89,420830,420830,-3.98,-1.04,379.19,"October 17, 23",-0.0104,,,,,
2023-10-16,376.37,380.42,374.29,377.3,369.76,201800,201800,0.93,0.2471,377.095,"October 16, 23",0.002471,,,,,
2023-10-13,384.6,385.05,367.24,369.74,362.35,364501,364501,-14.86,-3.86,376.6575,"October 13, 23",-0.0386,,,,,
2023-10-12,388.8,389.34,378.55,384.67,376.98,242900,242900,-4.13,-1.06,385.34,"October 12, 23",-0.0106,,,,,
2023-10-11,382.55,391.59,382.55,390.2,382.4,268800,268800,7.65,2,386.7225,"October 11, 23",0.02,,,,,
2023-10-10,380.49,389.75,379.91,382.01,374.38,330900,330900,1.52,0.39948,383.04,"October 10, 23",0.0039948,,,,,
2023-10-09,377.01,380.04,369.28,379.73,372.14,363026,363026,2.72,0.72147,376.515,"October 09, 23",0.0072147,,,,,
2023-10-06,367.05,375.45,359.3,373.62,366.16,371144,371144,6.57,1.79,368.855,"October 06, 23",0.0179,,,,,
2023-10-05,371.26,374.75,367.66,372.02,364.59,385225,385225,0.76,0.20471,371.4225,"October 05, 23",0.0020471,,,,,
2023-10-04,364.25,373.81,362.96,372.38,364.94,257500,257500,8.13,2.23,368.35,"October 04, 23",0.0223,,,,,
2023-10-03,367.14,369.55,359.77,363.38,356.12,273746,273746,-3.76,-1.02,364.96,"October 03, 23",-0.0102,,,,,
2023-10-02,374.13,378.57,366.36,368.84,361.47,411106,411106,-5.29,-1.41,371.975,"October 02, 23",-0.0141,,,,,
2023-09-29,381.76,384.11,374.11,374.44,366.96,231100,231100,-7.32,-1.92,378.605,"September 29, 23",-0.0192,,,,,
2023-09-28,372.21,384.98,371.23,379.08,371.51,230407,230407,6.87,1.85,376.875,"September 28, 23",0.0185,,,,,
2023-09-27,367.9,374.97,365.93,374.4,366.92,337523,337523,6.5,1.77,370.8,"September 27, 23",0.0177,,,,,
2023-09-26,378.44,380.18,364.85,365.38,358.08,370700,370700,-13.06,-3.45,372.2125,"September 26, 23",-0.0345,,,,,
2023-09-25,373.07,380.39,371.87,380.09,372.5,261500,261500,7.02,1.88,376.355,"September 25, 23",0.0188,,,,,
2023-09-22,373.13,380.21,373.13,374.5,367.02,407100,407100,1.37,0.36716,375.2425,"September 22, 23",0.0036716,,,,,
2023-09-21,370.54,370.9,362.79,368.19,360.83,360500,360500,-2.35,-0.63421,368.105,"September 21, 23",-0.0063421,,,,,
2023-09-20,377.35,382.61,373.25,373.53,366.07,141728,141728,-3.82,-1.01,376.685,"September 20, 23",-0.0101,,,,,
2023-09-19,376.15,377.71,370.24,376.45,368.93,170600,170600,0.3,0.07975542,375.1375,"September 19, 23",0.0007975542,,,,,
2023-09-18,376.67,380.33,373.49,377.62,370.08,208300,208300,0.95,0.25221,377.0275,"September 18, 23",0.0025221,,,,,
2023-09-15,377.62,379.2,369.49,376.43,368.91,507780,507780,-1.19,-0.31513,375.685,"September 15, 23",-0.0031513,,,,,
2023-09-14,380.63,385.63,374.77,381.13,373.52,253800,253800,0.5,0.13136,380.54,"September 14, 23",0.0013136,,,,,
2023-09-13,383.81,386.89,376.77,378.55,370.99,305804,305804,-5.26,-1.37,381.505,"September 13, 23",-0.0137,,,,,
2023-09-12,389.18,393.02,382.09,385.78,378.07,290445,290445,-3.4,-0.87363,387.5175,"September 12, 23",-0.0087363,,,,,
2023-09-11,389.3,392.82,385.92,392.07,384.24,284796,284796,2.77,0.71153,390.0275,"September 11, 23",0.0071153,,,,,
2023-09-08,384.49,389.99,381.82,387.24,379.5,522500,522500,2.75,0.71523,385.885,"September 08, 23",0.0071523,,,,,
2023-09-07,378.13,386.09,371.85,385.1,377.41,421900,421900,6.97,1.84,380.2925,"September 07, 23",0.0184,,,,,
2023-09-06,374.3,387.35,374.24,378.63,371.06,349128,349128,4.33,1.16,378.63,"September 06, 23",0.0116,,,,,
2023-09-05,380.45,380.92,368.05,373.54,366.08,250911,250911,-6.91,-1.82,375.74,"September 05, 23",-0.0182,,,,,
2023-09-01,377.96,383.59,377.34,382.36,374.72,371500,371500,4.4,1.16,380.3125,"September 01, 23",0.0116,,,,,
2023-08-31,375.21,378.03,374.5,376.81,369.28,400600,400600,1.6,0.42643,376.1375,"August 31, 23",0.0042643,,,,,
2023-08-30,372.71,375.79,372.03,373.4,365.94,216700,216700,0.69,0.18513,373.4825,"August 30, 23",0.0018513,2023-09-15,2023-08-31,2023-07-14,1.1,1.1
2023-08-29,359.9,372.14,359.9,371.62,363.12,198100,198100,11.72,3.26,365.89,"August 29, 23",0.0326,,,,,
2023-08-28,361.19,366.04,360.85,363.2,354.89,181700,181700,2.01,0.55649,362.82,"August 28, 23",0.0055649,,,,,
2023-08-25,359.43,363.9,352.25,360.72,352.47,166738,166738,1.29,0.3589,359.075,"August 25, 23",0.003589,,,,,
2023-08-24,363.49,367.56,357.67,357.67,349.49,155048,155048,-5.82,-1.6,361.5975,"August 24, 23",-0.016,,,,,
2023-08-23,351.78,365.17,351.06,364.81,356.47,408800,408800,13.03,3.7,358.205,"August 23, 23",0.037,,,,,
2023-08-22,348.82,352.5,346.41,350.51,342.49,237800,237800,1.69,0.48449,349.56,"August 22, 23",0.0048449,,,,,
2023-08-21,349.51,351.7,343.17,347.95,339.99,265800,265800,-1.56,-0.44634,348.0825,"August 21, 23",-0.0044634,,,,,
2023-08-18,350.14,353.52,347.21,348.6,340.63,351227,351227,-1.54,-0.43982,349.8675,"August 18, 23",-0.0043982,,,,,
2023-08-17,364.77,367.97,352.13,352.19,344.14,305900,305900,-12.58,-3.45,359.265,"August 17, 23",-0.0345,,,,,
2023-08-16,368.69,373.44,366.91,366.96,358.57,164300,164300,-1.73,-0.46923,369,"August 16, 23",-0.0046923,,,,,
2023-08-15,369.92,374.01,368.77,369.37,360.92,151800,151800,-0.55,-0.14868,370.5175,"August 15, 23",-0.0014868,,,,,
2023-08-14,369.39,375.23,367.96,372.66,364.14,154124,154124,3.27,0.88524,371.31,"August 14, 23",0.0088524,,,,,
2023-08-11,371.53,374.64,370.88,371.01,362.53,218800,218800,-0.52,-0.13996,372.015,"August 11, 23",-0.0013996,,,,,
2023-08-10,374,376.47,369.07,371.72,363.22,145300,145300,-2.28,-0.60963,372.815,"August 10, 23",-0.0060963,,,,,
2023-08-09,376.62,376.62,370.25,371.87,363.37,190700,190700,-4.75,-1.26,373.84,"August 09, 23",-0.0126,,,,,
2023-08-08,374.4,377.89,369,377.38,368.75,179731,179731,2.98,0.79594,374.6675,"August 08, 23",0.0079594,,,,,
2023-08-07,373.91,382.41,373.91,377.15,368.52,229800,229800,3.24,0.86652,376.845,"August 07, 23",0.0086652,,,,,
2023-08-04,376.57,379.87,371.26,371.91,363.4,320431,320431,-4.66,-1.24,374.9025,"August 04, 23",-0.0124,,,,,
2023-08-03,371.83,375.2,369.48,373.61,365.07,265738,265738,1.78,0.47871,372.53,"August 03, 23",0.0047871,,,,,
2023-08-02,373.42,374.62,366.71,372.75,364.23,272908,272908,-0.67,-0.17942,371.875,"August 02, 23",-0.0017942,,,,,
2023-08-01,366.63,375.24,366.63,374.98,366.4,369820,369820,8.35,2.28,370.87,"August 01, 23",0.0228,,,,,
2023-07-31,364.87,368.42,361.87,367.44,359.04,294000,294000,2.57,0.70436,365.65,"July 31, 23",0.0070436,,,,,
2023-07-28,360.75,370.28,360.06,363.36,355.05,531128,531128,2.61,0.72349,363.6125,"July 28, 23",0.0072349,,,,,
2023-07-27,351.64,357.34,340.77,356.46,348.31,759535,759535,4.82,1.37,351.5525,"July 27, 23",0.0137,,,,,
2023-07-26,333.1,336.26,331.6,335.99,328.31,339709,339709,2.89,0.86761,334.2375,"July 26, 23",0.0086761,,,,,
2023-07-25,329.83,335.43,329.48,333.53,325.9,236006,236006,3.7,1.12,332.0675,"July 25, 23",0.0112,,,,,
2023-07-24,332.54,337.35,330.22,331.91,324.32,217900,217900,-0.63,-0.18945,333.005,"July 24, 23",-0.0018945,,,,,
2023-07-21,332.55,334.19,328.94,330.96,323.39,270400,270400,-1.59,-0.47812,331.66,"July 21, 23",-0.0047812,,,,,
2023-07-20,335.31,336.65,330.67,332.01,324.42,304100,304100,-3.3,-0.98416,333.66,"July 20, 23",-0.0098416,,,,,
2023-07-19,338.27,339.52,332.06,334.25,326.61,496621,496621,-4.02,-1.19,336.025,"July 19, 23",-0.0119,,,,,
2023-07-18,338.36,342.86,338.36,339.34,331.58,169900,169900,0.98,0.28963,339.73,"July 18, 23",0.0028963,,,,,
2023-07-17,336.83,342.18,334.39,340.46,332.67,257600,257600,3.63,1.08,338.465,"July 17, 23",0.0108,,,,,
2023-07-14,337.29,337.73,333.75,336.13,328.44,213000,213000,-1.16,-0.34392,336.225,"July 14, 23",-0.0034392,,,,,
2023-07-13,334.29,337.39,332.14,337.33,329.62,236820,236820,3.04,0.90939,335.2875,"July 13, 23",0.0090939,,,,,
2023-07-12,332,337.45,328.08,334.3,326.65,288700,288700,2.3,0.69277,332.9575,"July 12, 23",0.0069277,,,,,
2023-07-11,326.15,329.01,326.15,327.17,319.69,125742,125742,1.02,0.31274,327.12,"July 11, 23",0.0031274,,,,,
2023-07-10,320.36,326.79,318.1,324.64,317.22,249937,249937,4.28,1.34,322.4725,"July 10, 23",0.0134,,,,,
2023-07-07,317.68,323.7,316.59,320.08,312.76,284100,284100,2.4,0.75548,319.5125,"July 07, 23",0.0075548,,,,,
2023-07-06,319.32,319.54,314.11,318.4,311.12,224400,224400,-0.92,-0.28811,317.8425,"July 06, 23",-0.0028811,,,,,
2023-07-05,324.26,324.79,319.96,321.64,314.28,235438,235438,-2.62,-0.80799,322.6625,"July 05, 23",-0.0080799,,,,,
2023-07-03,324.79,327.98,323.36,327.05,319.57,98300,98300,2.26,0.69583,325.795,"July 03, 23",0.0069583,,,,,
2023-06-30,325.13,328.77,323.57,326.07,318.61,231338,231338,0.94,0.28912,325.885,"June 30, 23",0.0028912,,,,,
2023-06-29,320.28,323.52,317.88,322.99,315.6,193845,193845,2.71,0.84613,321.1675,"June 29, 23",0.0084613,2023-07-14,2023-06-30,2023-05-15,1.1,1.1
