date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,dividend,paymentDate,adjDividend,declarationDate
2024-05-14,140.47,145.01,140.47,144.93,138.46,1410942,1410942,4.46,3.18,142.72,"May 14, 24",0.0318,,,,,
2024-05-13,142.86,143.3,140.13,140.15,133.9,861439,861439,-2.71,-1.9,141.61,"May 13, 24",-0.019,,,,,
2024-05-10,143.69,144.35,141.6,142.27,135.92,780400,780400,-1.42,-0.98824,142.9775,"May 10, 24",-0.0098824,,,,,
2024-05-09,138.34,143.13,138.34,142.44,136.09,1468300,1468300,4.1,2.96,140.5625,"May 09, 24",0.0296,,,,,
2024-05-08,136.25,138.75,135.46,138.67,132.48,729800,729800,2.42,1.78,137.2825,"May 08, 24",0.0178,,,,,
2024-05-07,137.03,140.35,136.54,137.29,131.17,1393700,1393700,0.26,0.18974,137.8025,"May 07, 24",0.0018974,,,,,
2024-05-06,132.31,136.22,132.28,136.17,130.1,1721939,1721939,3.86,2.92,134.245,"May 06, 24",0.0292,,,,,
2024-05-03,135.35,135.75,131.8,131.91,126.03,1085300,1085300,-3.44,-2.54,133.7025,"May 03, 24",-0.0254,,,,,
2024-05-02,129,135.65,125.23,134.64,128.63,2778059,2778059,5.64,4.37,131.13,"May 02, 24",0.0437,,,,,
2024-05-01,132.88,134.6,131.31,131.7,125.83,1217262,1217262,-1.18,-0.88802,132.6225,"May 01, 24",-0.0088802,,,,,
2024-04-30,134.12,134.66,132.46,133.09,127.15,920033,920033,-1.03,-0.76797,133.5825,"April 30, 24",-0.0076797,,,,,
2024-04-29,134.27,135.09,133.15,134.9,128.88,685900,685900,0.63,0.4692,134.3525,"April 29, 24",0.004692,,,,,
2024-04-26,134.23,135.82,133.05,133.62,127.66,501218,501218,-0.61,-0.45444,134.18,"April 26, 24",-0.0045444,,,,,
2024-04-25,134.93,135.64,132.58,133.73,127.76,735300,735300,-1.2,-0.88935,134.22,"April 25, 24",-0.0088935,,,,,
2024-04-24,137.75,138.45,134.66,135.95,129.89,1124800,1124800,-1.8,-1.31,136.7025,"April 24, 24",-0.0131,,,,,
2024-04-23,132.8,136.61,132.26,136.5,130.41,671349,671349,3.7,2.79,134.5425,"April 23, 24",0.0279,,,,,
2024-04-22,131.09,132.51,129.28,132.01,126.12,674400,674400,0.92,0.70181,131.2225,"April 22, 24",0.0070181,,,,,
2024-04-19,130.13,131.79,128.65,129.53,123.75,1193149,1193149,-0.6,-0.46108,130.025,"April 19, 24",-0.0046108,,,,,
2024-04-18,131.83,132.64,130.33,130.7,124.87,701571,701571,-1.13,-0.85716,131.375,"April 18, 24",-0.0085716,,,,,
2024-04-17,131.82,132.61,130.47,131.7,125.83,1240400,1240400,-0.12,-0.09103323,131.65,"April 17, 24",-0.0009103323,,,,,
2024-04-16,128.44,131.16,127.72,130.89,125.05,1256200,1256200,2.45,1.91,129.5525,"April 16, 24",0.0191,,,,,
2024-04-15,132.53,133.37,127.97,129.3,123.53,1298000,1298000,-3.23,-2.44,130.7925,"April 15, 24",-0.0244,,,,,
2024-04-12,133.15,133.87,131.32,131.35,125.49,976908,976908,-1.8,-1.35,132.4225,"April 12, 24",-0.0135,,,,,
2024-04-11,134.12,134.96,132.91,134.07,128.09,1589800,1589800,-0.05,-0.03728005,134.015,"April 11, 24",-0.0003728005,,,,,
2024-04-10,131.94,135.61,131.08,134.04,128.06,1105000,1105000,2.1,1.59,133.1675,"April 10, 24",0.0159,,,,,
2024-04-09,135.25,136.32,131.78,133.8,127.83,1809000,1809000,-1.45,-1.07,134.2875,"April 09, 24",-0.0107,,,,,
2024-04-08,134.56,135.66,133.67,135.16,129.13,1319006,1319006,0.6,0.4459,134.7625,"April 08, 24",0.004459,,,,,
2024-04-05,131.95,134.8,131.22,134.16,128.18,1218200,1218200,2.21,1.67,133.0325,"April 05, 24",0.0167,,,,,
2024-04-04,133,133.89,131.53,132.2,126.3,1639969,1639969,-0.8,-0.6015,132.655,"April 04, 24",-0.006015,,,,,
2024-04-03,130.96,133.04,130.5,131.98,126.09,962697,962697,1.02,0.77886,131.62,"April 03, 24",0.0077886,,,,,
2024-04-02,130.9,131.32,128.29,130.8,124.97,1424900,1424900,-0.1,-0.07639419,130.3275,"April 02, 24",-0.0007639419,,,,,
2024-04-01,132.77,132.9,130.18,132.39,126.48,844858,844858,-0.38,-0.28621,132.06,"April 01, 24",-0.0028621,,,,,
2024-03-28,133.16,134.04,131.06,132.98,127.05,784603,784603,-0.18,-0.13518,132.81,"March 28, 24",-0.0013518,,,,,
2024-03-27,134.68,135.1,131.17,133.28,127.33,913234,913234,-1.4,-1.04,133.5575,"March 27, 24",-0.0104,,,,,
2024-03-26,134.77,135.23,133.41,133.96,127.98,518012,518012,-0.81,-0.60102,134.3425,"March 26, 24",-0.0060102,,,,,
2024-03-25,133.54,134.85,133.18,133.79,127.82,471184,471184,0.25,0.18721,133.84,"March 25, 24",0.0018721,,,,,
2024-03-22,136.17,136.53,133.68,133.87,127.9,574049,574049,-2.3,-1.69,135.0625,"March 22, 24",-0.0169,,,,,
2024-03-21,135,137.88,134.06,136.58,130.49,1564477,1564477,1.58,1.17,135.88,"March 21, 24",0.0117,,,,,
2024-03-20,132.13,133.7,131.09,133.5,127.54,875443,875443,1.37,1.04,132.605,"March 20, 24",0.0104,,,,,
2024-03-19,129.79,132.99,129.43,132.17,126.27,989020,989020,2.38,1.83,131.095,"March 19, 24",0.0183,,,,,
2024-03-18,132.76,133.85,129.35,130.17,124.36,1302200,1302200,-2.59,-1.95,131.5325,"March 18, 24",-0.0195,,,,,
2024-03-15,133,134.41,131.89,132.11,126.22,2918003,2918003,-0.89,-0.66917,132.8525,"March 15, 24",-0.0066917,,,,,
2024-03-14,133.89,134.29,131.85,132.78,126.86,900298,900298,-1.11,-0.82904,133.2025,"March 14, 24",-0.0082904,2024-03-15,0.93,2024-03-29,0.93,2024-02-08
2024-03-13,134.45,135.21,133.78,134.72,127.82,737900,737900,0.27,0.20082,134.54,"March 13, 24",0.0020082,,,,,
2024-03-12,133.58,134.98,132.65,134.04,127.18,690300,690300,0.46,0.34436,133.8125,"March 12, 24",0.0034436,,,,,
2024-03-11,133.16,133.55,131.85,132.59,125.8,917000,917000,-0.57,-0.42806,132.7875,"March 11, 24",-0.0042806,,,,,
2024-03-08,136.26,137.06,133.04,134.1,127.23,1149900,1149900,-2.16,-1.59,135.115,"March 08, 24",-0.0159,,,,,
2024-03-07,134,135.85,133.82,135.55,128.61,1232000,1232000,1.55,1.16,134.805,"March 07, 24",0.0116,,,,,
2024-03-06,136.88,137.47,135.01,135.72,128.77,800629,800629,-1.16,-0.84746,136.27,"March 06, 24",-0.0084746,,,,,
2024-03-05,135.38,136.18,133.64,135.52,128.58,1176463,1176463,0.14,0.10341,135.18,"March 05, 24",0.0010341,,,,,
2024-03-04,133.12,136.13,132.54,135.88,128.92,1200608,1200608,2.76,2.07,134.4175,"March 04, 24",0.0207,,,,,
2024-03-01,133.12,134,131.5,133.12,126.3,861725,861725,0,0,132.935,"March 01, 24",0,,,,,
2024-02-29,131.68,133.47,131.67,132.63,125.84,1108013,1108013,0.95,0.72145,132.3625,"February 29, 24",0.0072145,,,,,
2024-02-28,130.34,131.93,129.29,131.25,124.53,1190024,1190024,0.91,0.69817,130.7025,"February 28, 24",0.0069817,,,,,
2024-02-27,131.44,131.81,130.15,130.56,123.87,1153000,1153000,-0.88,-0.66951,130.99,"February 27, 24",-0.0066951,,,,,
2024-02-26,131.84,132.55,131.17,131.3,124.58,947700,947700,-0.54,-0.40959,131.715,"February 26, 24",-0.0040959,,,,,
2024-02-23,134.48,134.48,130.68,131.9,125.15,1369300,1369300,-2.58,-1.92,132.885,"February 23, 24",-0.0192,,,,,
2024-02-22,134.38,135.56,132.56,133.95,127.09,1078005,1078005,-0.43,-0.31999,134.1125,"February 22, 24",-0.0031999,,,,,
2024-02-21,131.71,132.02,130.11,131.62,124.88,1388442,1388442,-0.09,-0.06833194,131.365,"February 21, 24",-0.0006833194,,,,,
2024-02-20,133.56,134.05,131.73,132.61,125.82,956749,956749,-0.95,-0.71129,132.9875,"February 20, 24",-0.0071129,,,,,
2024-02-16,134.87,136.24,134.26,134.97,128.06,2040032,2040032,0.1,0.07414547,135.085,"February 16, 24",0.0007414547,,,,,
2024-02-15,137.66,137.66,134.6,135.18,128.26,1004911,1004911,-2.48,-1.8,136.275,"February 15, 24",-0.018,,,,,
2024-02-14,135.88,136.85,135.28,136.71,129.71,1007200,1007200,0.83,0.61083,136.18,"February 14, 24",0.0061083,,,,,
2024-02-13,134.74,138.04,134.2,134.91,128,1269211,1269211,0.17,0.12617,135.4725,"February 13, 24",0.0012617,,,,,
2024-02-12,136.4,138.18,135.32,137.06,130.04,1057500,1057500,0.66,0.48387,136.74,"February 12, 24",0.0048387,,,,,
2024-02-09,136.22,137.83,135.04,136.71,129.71,1087217,1087217,0.49,0.35971,136.45,"February 09, 24",0.0035971,,,,,
2024-02-08,136.04,139.48,131.89,135.55,128.61,2186391,2186391,-0.49,-0.36019,135.74,"February 08, 24",-0.0036019,,,,,
2024-02-07,127.5,130.15,127,128.85,122.25,1439737,1439737,1.35,1.06,128.375,"February 07, 24",0.0106,,,,,
2024-02-06,125.43,127.12,124.11,126.99,120.49,830881,830881,1.56,1.24,125.9125,"February 06, 24",0.0124,,,,,
2024-02-05,125.39,125.99,123.85,124.5,118.13,604503,604503,-0.89,-0.70979,124.9325,"February 05, 24",-0.0070979,,,,,
2024-02-02,122,127.33,122,126.14,119.68,911400,911400,4.14,3.39,124.3675,"February 02, 24",0.0339,,,,,
2024-02-01,121.76,122.89,119.76,122.62,116.34,574023,574023,0.86,0.70631,121.7575,"February 01, 24",0.0070631,,,,,
2024-01-31,121.93,123.76,121.13,121.48,115.26,671000,671000,-0.45,-0.36906,122.075,"January 31, 24",-0.0036906,,,,,
2024-01-30,122.6,123.51,122.04,122.25,115.99,921900,921900,-0.35,-0.28548,122.6,"January 30, 24",-0.0028548,,,,,
2024-01-29,121.07,122.63,121,122.61,116.33,711256,711256,1.54,1.27,121.8275,"January 29, 24",0.0127,,,,,
2024-01-26,121.08,121.84,120.6,121.15,114.95,593200,593200,0.07,0.05781302,121.1675,"January 26, 24",0.0005781302,,,,,
2024-01-25,118.49,120.87,117.47,120.67,114.49,704300,704300,2.18,1.84,119.375,"January 25, 24",0.0184,,,,,
2024-01-24,118.95,118.95,116.86,117.47,111.46,762700,762700,-1.48,-1.24,118.0575,"January 24, 24",-0.0124,,,,,
2024-01-23,118.9,119.23,117.05,117.53,111.51,726104,726104,-1.37,-1.15,118.1775,"January 23, 24",-0.0115,,,,,
2024-01-22,117.35,118.76,117.21,118.7,112.62,680700,680700,1.35,1.15,118.005,"January 22, 24",0.0115,,,,,
2024-01-19,114.88,116.52,113.66,116.43,110.47,826248,826248,1.55,1.35,115.3725,"January 19, 24",0.0135,,,,,
2024-01-18,116.51,116.65,112.83,114.19,108.34,1210311,1210311,-2.32,-1.99,115.045,"January 18, 24",-0.0199,,,,,
2024-01-17,114.94,117.16,114.54,115.69,109.77,543900,543900,0.75,0.65251,115.5825,"January 17, 24",0.0065251,,,,,
2024-01-16,117.1,117.64,115.63,116.93,110.94,640700,640700,-0.17,-0.14518,116.825,"January 16, 24",-0.0014518,,,,,
2024-01-12,119.2,119.49,117.49,118.09,112.04,631700,631700,-1.11,-0.93121,118.5675,"January 12, 24",-0.0093121,,,,,
2024-01-11,119.16,119.16,115.65,118.32,112.26,739244,739244,-0.84,-0.70493,118.0725,"January 11, 24",-0.0070493,,,,,
2024-01-10,116.03,119.19,115.9,118.67,112.59,933900,933900,2.64,2.28,117.4475,"January 10, 24",0.0228,,,,,
2024-01-09,116.99,117.29,114.68,115.78,109.85,1041505,1041505,-1.21,-1.03,116.185,"January 09, 24",-0.0103,,,,,
2024-01-08,117.91,118.97,117.33,118.95,112.86,501303,501303,1.04,0.88203,118.29,"January 08, 24",0.0088203,,,,,
2024-01-05,116,118.89,116,117.05,111.06,602200,602200,1.05,0.90517,116.985,"January 05, 24",0.0090517,,,,,
2024-01-04,115.94,118.75,115.94,116.48,110.52,696900,696900,0.54,0.46576,116.7775,"January 04, 24",0.0046576,,,,,
2024-01-03,114.65,116.51,113,115.56,109.64,835400,835400,0.91,0.79372,114.93,"January 03, 24",0.0079372,,,,,
2024-01-02,117.8,117.95,114.71,115.46,109.55,953400,953400,-2.34,-1.99,116.48,"January 02, 24",-0.0199,,,,,
2023-12-29,119.88,120.38,118.8,118.92,112.83,374849,374849,-0.96,-0.8008,119.495,"December 29, 23",-0.008008,,,,,
2023-12-28,120.18,120.99,118.8,119.88,113.74,449836,449836,-0.3,-0.24963,119.9625,"December 28, 23",-0.0024963,,,,,
2023-12-27,118.54,119.11,117.96,119.03,112.94,384643,384643,0.49,0.41336,118.66,"December 27, 23",0.0041336,,,,,
2023-12-26,116.2,118.4,115.47,118.31,112.25,579400,579400,2.11,1.82,117.095,"December 26, 23",0.0182,,,,,
2023-12-22,115.75,116.81,115.53,115.8,109.87,415412,415412,0.05,0.04319654,115.9725,"December 22, 23",0.0004319654,,,,,
2023-12-21,115.01,115.8,114.41,115.18,109.28,559800,559800,0.17,0.14781,115.1,"December 21, 23",0.0014781,,,,,
2023-12-20,116.6,117.5,113.84,114.21,108.36,1018170,1018170,-2.39,-2.05,115.5375,"December 20, 23",-0.0205,,,,,
2023-12-19,117.55,118.5,116.53,117.2,111.2,1160328,1160328,-0.35,-0.29775,117.445,"December 19, 23",-0.0029775,,,,,
2023-12-18,116.28,117.71,115.53,117.48,111.46,808537,808537,1.2,1.03,116.75,"December 18, 23",0.0103,,,,,
2023-12-15,114.06,117.33,114.01,116.65,110.68,2162786,2162786,2.59,2.27,115.5125,"December 15, 23",0.0227,,,,,
2023-12-14,114.58,115.74,113.2,114.1,108.26,1720700,1720700,-0.48,-0.41892,114.405,"December 14, 23",-0.0041892,2023-12-15,0.77,2023-12-29,0.77,2023-10-31
2023-12-13,112.32,115.15,112.03,113.95,107.38,1603732,1603732,1.63,1.45,113.3625,"December 13, 23",0.0145,,,,,
2023-12-12,110.82,112.66,110.41,112.12,105.66,607342,607342,1.3,1.17,111.5025,"December 12, 23",0.0117,,,,,
2023-12-11,111.06,111.99,110.52,110.72,104.34,379702,379702,-0.34,-0.30614,111.0725,"December 11, 23",-0.0030614,,,,,
2023-12-08,108.03,111.29,108.03,110.64,104.27,623800,623800,2.61,2.42,109.4975,"December 08, 23",0.0242,,,,,
2023-12-07,107.82,109,107.82,108.3,102.06,601500,601500,0.48,0.44519,108.235,"December 07, 23",0.0044519,,,,,
2023-12-06,110.18,111.06,107.69,107.92,101.7,830822,830822,-2.26,-2.05,109.2125,"December 06, 23",-0.0205,,,,,
2023-12-05,109.3,110.15,108.24,109.62,103.3,718800,718800,0.32,0.29277,109.3275,"December 05, 23",0.0029277,,,,,
2023-12-04,111.26,111.59,108.2,109.4,103.1,817349,817349,-1.86,-1.67,110.1125,"December 04, 23",-0.0167,,,,,
2023-12-01,111.83,112.37,110.77,111.81,105.37,1085938,1085938,-0.02,-0.01788429,111.695,"December 01, 23",-0.0001788429,,,,,
2023-11-30,111.16,112.41,110.89,112.25,105.78,1044530,1044530,1.09,0.98057,111.6775,"November 30, 23",0.0098057,,,,,
2023-11-29,110.6,111.87,109.96,111.15,104.75,1143200,1143200,0.55,0.49729,110.895,"November 29, 23",0.0049729,,,,,
2023-11-28,108.96,110.09,108.77,109.69,103.37,1373113,1373113,0.73,0.66997,109.3775,"November 28, 23",0.0066997,,,,,
2023-11-27,108.73,110,107.9,108.93,102.65,1039403,1039403,0.2,0.18394,108.89,"November 27, 23",0.0018394,,,,,
2023-11-24,108.98,110.03,108.75,109.22,102.93,427200,427200,0.24,0.22022,109.245,"November 24, 23",0.0022022,,,,,
2023-11-22,108.69,109.24,107.89,108.82,102.55,568300,568300,0.13,0.11961,108.66,"November 22, 23",0.0011961,,,,,
2023-11-21,107.74,108.74,105.89,107.88,101.66,691000,691000,0.14,0.12994,107.5625,"November 21, 23",0.0012994,,,,,
2023-11-20,107.29,109.1,106.7,108.39,102.15,930407,930407,1.1,1.03,107.87,"November 20, 23",0.0103,,,,,
2023-11-17,102.2,107.13,101.5,107.08,100.91,1500254,1500254,4.88,4.77,104.4775,"November 17, 23",0.0477,,,,,
2023-11-16,103.74,104.28,101.44,101.98,96.1,1546500,1546500,-1.76,-1.7,102.86,"November 16, 23",-0.017,,,,,
2023-11-15,109,109.53,103.68,103.79,97.81,2327702,2327702,-5.21,-4.78,106.5,"November 15, 23",-0.0478,,,,,
2023-11-14,108.59,110.73,108.28,109.82,103.49,971133,971133,1.23,1.13,109.355,"November 14, 23",0.0113,,,,,
2023-11-13,107.48,109.24,107.48,108.58,102.32,653500,653500,1.1,1.02,108.195,"November 13, 23",0.0102,,,,,
2023-11-10,106.47,107.82,105.28,107.75,101.54,638800,638800,1.28,1.2,106.83,"November 10, 23",0.012,,,,,
2023-11-09,106.57,107.94,105.54,105.69,99.6,474600,474600,-0.88,-0.82575,106.435,"November 09, 23",-0.0082575,,,,,
2023-11-08,105.37,106.47,104.92,105.8,99.7,525600,525600,0.43,0.40809,105.64,"November 08, 23",0.0040809,,,,,
2023-11-07,104.67,106.26,104.42,104.83,98.79,548427,548427,0.16,0.15286,105.045,"November 07, 23",0.0015286,,,,,
2023-11-06,107.04,107.36,103.07,104.04,98.05,962485,962485,-3,-2.8,105.3775,"November 06, 23",-0.028,,,,,
2023-11-03,104.45,107.58,104.45,107.07,100.9,1093733,1093733,2.62,2.51,105.8875,"November 03, 23",0.0251,,,,,
2023-11-02,103.07,104.09,101.94,103.53,97.57,1115749,1115749,0.46,0.4463,103.1575,"November 02, 23",0.004463,,,,,
2023-11-01,98.68,101.79,97.97,101.71,95.85,1563826,1563826,3.03,3.07,100.0375,"November 01, 23",0.0307,,,,,
2023-10-31,96.51,102.99,96,98.59,92.91,2663725,2663725,2.08,2.16,98.5225,"October 31, 23",0.0216,,,,,
2023-10-30,102.14,102.67,100.84,101.42,95.58,1144100,1144100,-0.72,-0.70491,101.7675,"October 30, 23",-0.0070491,,,,,
2023-10-27,101.48,102.25,99.27,100.84,95.03,933124,933124,-0.64,-0.63067,100.96,"October 27, 23",-0.0063067,,,,,
2023-10-26,101.21,103,101.21,101.59,95.74,866024,866024,0.38,0.37546,101.7525,"October 26, 23",0.0037546,,,,,
2023-10-25,103.59,104.19,101.09,101.27,95.44,769320,769320,-2.32,-2.24,102.535,"October 25, 23",-0.0224,,,,,
2023-10-24,102.02,105.23,101.13,104.4,98.38,857006,857006,2.38,2.33,103.195,"October 24, 23",0.0233,,,,,
2023-10-23,101.25,103.09,100.78,100.99,95.17,765002,765002,-0.26,-0.25679,101.5275,"October 23, 23",-0.0025679,,,,,
2023-10-20,104.92,105.38,101.76,102.2,96.31,919300,919300,-2.72,-2.59,103.565,"October 20, 23",-0.0259,,,,,
2023-10-19,107.58,108.37,104.71,105.13,99.07,929633,929633,-2.45,-2.28,106.4475,"October 19, 23",-0.0228,,,,,
2023-10-18,108.39,108.83,106.89,107.66,101.46,1147640,1147640,-0.73,-0.67349,107.9425,"October 18, 23",-0.0067349,,,,,
2023-10-17,108.81,110.45,108.58,109.52,103.21,907400,907400,0.71,0.65251,109.34,"October 17, 23",0.0065251,,,,,
2023-10-16,109.34,110.79,108.61,110.04,103.7,754500,754500,0.7,0.6402,109.695,"October 16, 23",0.006402,,,,,
2023-10-13,109.55,110.19,107.96,108.53,102.28,895300,895300,-1.02,-0.93108,109.0575,"October 13, 23",-0.0093108,,,,,
2023-10-12,111.67,112.15,109.2,109.43,103.13,831001,831001,-2.24,-2.01,110.6125,"October 12, 23",-0.0201,,,,,
2023-10-11,110.69,112.04,110.06,111.14,104.74,983806,983806,0.45,0.40654,110.9825,"October 11, 23",0.0040654,,,,,
2023-10-10,109.56,111.68,109.56,110.28,103.93,770306,770306,0.72,0.65717,110.27,"October 10, 23",0.0065717,,,,,
2023-10-09,107.27,109.87,107.01,109.26,102.96,980500,980500,1.99,1.86,108.3525,"October 09, 23",0.0186,,,,,
2023-10-06,105.37,109.58,105.37,108.42,102.17,1950500,1950500,3.05,2.89,107.185,"October 06, 23",0.0289,,,,,
2023-10-05,102.48,106.45,102.48,105.94,99.84,1766300,1766300,3.46,3.38,104.3375,"October 05, 23",0.0338,,,,,
2023-10-04,100.25,102.56,100.16,102.37,96.47,900400,900400,2.12,2.11,101.335,"October 04, 23",0.0211,,,,,
2023-10-03,102,102.2,98.83,100.02,94.26,1123614,1123614,-1.98,-1.94,100.7625,"October 03, 23",-0.0194,,,,,
2023-10-02,103.54,103.69,101.94,102.44,96.54,810044,810044,-1.1,-1.06,102.9025,"October 02, 23",-0.0106,,,,,
2023-09-29,105.31,106.01,102.52,102.87,96.94,1076013,1076013,-2.44,-2.32,104.1775,"September 29, 23",-0.0232,,,,,
2023-09-28,103.63,105.32,103.38,104.89,98.85,690751,690751,1.26,1.22,104.305,"September 28, 23",0.0122,,,,,
2023-09-27,103.34,104.42,102.89,103.71,97.73,807700,807700,0.37,0.35804,103.59,"September 27, 23",0.0035804,,,,,
2023-09-26,104.9,105.45,102.85,102.88,96.95,907400,907400,-2.02,-1.93,104.02,"September 26, 23",-0.0193,,,,,
2023-09-25,104.11,105.94,104.05,105.7,99.61,835162,835162,1.59,1.53,104.95,"September 25, 23",0.0153,,,,,
2023-09-22,105.17,105.85,103.94,104.56,98.54,807400,807400,-0.61,-0.58001,104.88,"September 22, 23",-0.0058001,,,,,
2023-09-21,105,105.74,104.02,104.74,98.71,1442153,1442153,-0.26,-0.24762,104.875,"September 21, 23",-0.0024762,,,,,
2023-09-20,104.85,107.37,104.85,106.26,100.14,992800,992800,1.41,1.34,105.8325,"September 20, 23",0.0134,,,,,
2023-09-19,105.3,105.68,104.53,104.64,98.61,509577,509577,-0.66,-0.62678,105.0375,"September 19, 23",-0.0062678,,,,,
2023-09-18,104.93,105.62,103.74,105.35,99.28,776100,776100,0.42,0.40027,104.91,"September 18, 23",0.0040027,,,,,
2023-09-15,104.44,105.38,103.7,105.1,99.04,1860500,1860500,0.66,0.63194,104.655,"September 15, 23",0.0063194,,,,,
2023-09-14,105.14,105.26,104.11,104.97,98.92,976300,976300,-0.17,-0.16169,104.87,"September 14, 23",-0.0016169,2023-09-15,0.77,2023-09-29,0.77,2023-08-01
2023-09-13,105.69,106.23,104.68,105.37,98.57,1254561,1254561,-0.32,-0.30277,105.4925,"September 13, 23",-0.0030277,,,,,
2023-09-12,105.14,106.48,105.14,105.62,98.81,1051610,1051610,0.48,0.45653,105.595,"September 12, 23",0.0045653,,,,,
2023-09-11,106.44,106.77,105.05,105.6,98.79,1243341,1243341,-0.84,-0.78918,105.965,"September 11, 23",-0.0078918,,,,,
2023-09-08,103,106.02,102.7,105.96,99.13,1238338,1238338,2.96,2.87,104.42,"September 08, 23",0.0287,,,,,
2023-09-07,101,103.49,100.26,103.21,96.55,893219,893219,2.21,2.19,101.99,"September 07, 23",0.0219,,,,,
2023-09-06,102.7,103.23,101.28,101.72,95.16,934800,934800,-0.98,-0.95424,102.2325,"September 06, 23",-0.0095424,,,,,
2023-09-05,103.19,104.13,102.02,103.33,96.67,1472200,1472200,0.14,0.13567,103.1675,"September 05, 23",0.0013567,,,,,
2023-09-01,104.02,104.49,103.16,103.18,96.52,746994,746994,-0.84,-0.80754,103.7125,"September 01, 23",-0.0080754,,,,,
2023-08-31,103.23,103.75,102.9,103.44,96.77,846241,846241,0.21,0.20343,103.33,"August 31, 23",0.0020343,,,,,
2023-08-30,102,103.71,101.77,102.91,96.27,820543,820543,0.91,0.89216,102.5975,"August 30, 23",0.0089216,,,,,
2023-08-29,100.47,102.3,100.09,101.94,95.36,735438,735438,1.47,1.46,101.2,"August 29, 23",0.0146,,,,,
2023-08-28,100.5,101.47,100.49,100.79,94.29,519600,519600,0.29,0.28856,100.8125,"August 28, 23",0.0028856,,,,,
2023-08-25,100.07,100.49,98.73,99.97,93.52,657192,657192,-0.1,-0.09993005,99.815,"August 25, 23",-0.0009993005,,,,,
2023-08-24,100,100.74,99,99.68,93.25,720500,720500,-0.32,-0.32,99.855,"August 24, 23",-0.0032,,,,,
2023-08-23,98.7,99.73,98.19,99.62,93.19,858900,858900,0.92,0.93212,99.06,"August 23, 23",0.0093212,,,,,
2023-08-22,98.94,99.21,98.07,98.5,92.15,601900,601900,-0.44,-0.44471,98.68,"August 22, 23",-0.0044471,,,,,
2023-08-21,99.26,99.68,97.56,98.21,91.88,647521,647521,-1.05,-1.06,98.6775,"August 21, 23",-0.0106,,,,,
2023-08-18,97,99.29,96.11,99.19,92.79,857025,857025,2.19,2.26,97.8975,"August 18, 23",0.0226,,,,,
2023-08-17,98.08,98.29,96.99,97.55,91.26,902746,902746,-0.53,-0.54038,97.7275,"August 17, 23",-0.0054038,,,,,
2023-08-16,97.54,97.91,97.13,97.48,91.19,745517,745517,-0.06,-0.06151323,97.515,"August 16, 23",-0.0006151323,,,,,
2023-08-15,100.77,100.87,97.3,97.5,91.21,2108901,2108901,-3.27,-3.25,99.11,"August 15, 23",-0.0325,,,,,
2023-08-14,99.33,101.75,99.26,101.53,94.98,909436,909436,2.2,2.21,100.4675,"August 14, 23",0.0221,,,,,
2023-08-11,100.97,101.44,99,99.47,93.05,629500,629500,-1.5,-1.49,100.22,"August 11, 23",-0.0149,,,,,
2023-08-10,100.65,103.11,100.65,101.5,94.95,861700,861700,0.85,0.84451,101.4775,"August 10, 23",0.0084451,,,,,
2023-08-09,100.45,101.48,100.02,100.17,93.71,566800,566800,-0.28,-0.27875,100.53,"August 09, 23",-0.0027875,,,,,
2023-08-08,100.82,100.82,98.95,100.2,93.74,1200900,1200900,-0.62,-0.61496,100.1975,"August 08, 23",-0.0061496,,,,,
2023-08-07,101.36,102.19,100.15,102.19,95.6,815302,815302,0.83,0.81886,101.4725,"August 07, 23",0.0081886,,,,,
2023-08-04,100.49,101.85,99.5,100.24,93.77,1276441,1276441,-0.25,-0.24878,100.52,"August 04, 23",-0.0024878,,,,,
2023-08-03,99.89,100.85,99.56,99.8,93.36,938600,938600,-0.09,-0.09009911,100.025,"August 03, 23",-0.0009009911,,,,,
2023-08-02,100.85,101.57,99.59,100.45,93.97,1069500,1069500,-0.4,-0.39663,100.615,"August 02, 23",-0.0039663,,,,,
2023-08-01,99.41,103.41,98.73,102.27,95.67,1594048,1594048,2.86,2.88,100.955,"August 01, 23",0.0288,,,,,
2023-07-31,99.29,100,98.17,99.22,92.82,1192625,1192625,-0.07,-0.07050055,99.17,"July 31, 23",-0.0007050055,,,,,
2023-07-28,99.9,100.23,98.58,99.04,92.65,662215,662215,-0.86,-0.86086,99.4375,"July 28, 23",-0.0086086,,,,,
2023-07-27,101.11,101.3,98.64,98.8,92.43,565900,565900,-2.31,-2.28,99.9625,"July 27, 23",-0.0228,,,,,
2023-07-26,101.18,101.65,100.34,100.59,94.1,913015,913015,-0.59,-0.58312,100.94,"July 26, 23",-0.0058312,,,,,
2023-07-25,100.23,102.58,100.19,101.39,94.85,1014936,1014936,1.16,1.16,101.0975,"July 25, 23",0.0116,,,,,
2023-07-24,101.18,102,100.12,100.47,93.99,450038,450038,-0.71,-0.70172,100.9425,"July 24, 23",-0.0070172,,,,,
2023-07-21,102.68,102.88,101.52,101.54,94.99,458325,458325,-1.14,-1.11,102.155,"July 21, 23",-0.0111,,,,,
2023-07-20,101.27,102.77,101.07,102.18,95.59,657101,657101,0.91,0.89859,101.8225,"July 20, 23",0.0089859,,,,,
2023-07-19,101.71,103.02,101.22,102.07,95.49,763220,763220,0.36,0.35395,102.005,"July 19, 23",0.0035395,,,,,
