date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,dividend,recordDate,adjDividend,declarationDate
2024-05-15,129.33,132.65,128.52,131.95,130.99,3351708,3351708,2.62,2.03,130.6125,"May 15, 24",0.0203,,,,,
2024-05-14,124.81,127.38,124.81,127.11,126.19,1738851,1738851,2.3,1.84,126.0275,"May 14, 24",0.0184,,,,,
2024-05-13,123,125.94,122.91,124.85,123.95,2206341,2206341,1.85,1.5,124.175,"May 13, 24",0.015,,,,,
2024-05-10,123.72,124.1,122.24,122.92,122.03,1386300,1386300,-0.8,-0.64662,123.245,"May 10, 24",-0.0064662,,,,,
2024-05-09,120.56,123.1,120.26,122.61,121.72,1927046,1927046,2.05,1.7,121.6325,"May 09, 24",0.017,,,,,
2024-05-08,119,120.76,118.47,120.43,119.56,1795008,1795008,1.43,1.2,119.665,"May 08, 24",0.012,,,,,
2024-05-07,123.04,123.65,120.78,121.09,120.21,2750511,2750511,-1.95,-1.58,122.14,"May 07, 24",-0.0158,,,,,
2024-05-06,121.2,122.28,120.17,121.95,121.07,2078577,2078577,0.75,0.61881,121.4,"May 06, 24",0.0061881,,,,,
2024-05-03,120.06,121.86,119.1,120.44,119.57,2694180,2694180,0.38,0.31651,120.365,"May 03, 24",0.0031651,,,,,
2024-05-02,115.87,117.6,114.01,117.39,116.54,2468922,2468922,1.52,1.31,116.2175,"May 02, 24",0.0131,,,,,
2024-05-01,115.05,117.23,111.79,113.74,112.92,3360141,3360141,-1.31,-1.14,114.4525,"May 01, 24",-0.0114,,,,,
2024-04-30,117.37,118.83,116.25,116.32,115.48,2337700,2337700,-1.05,-0.89461,117.1925,"April 30, 24",-0.0089461,,,,,
2024-04-29,114.14,118.64,114,118.29,117.43,2185300,2185300,4.15,3.64,116.2675,"April 29, 24",0.0364,,,,,
2024-04-26,110.44,114.67,110.27,114.13,113.3,5205516,5205516,3.69,3.34,112.3775,"April 26, 24",0.0334,,,,,
2024-04-25,107.42,109.84,104,108.91,108.12,7876568,7876568,1.49,1.39,107.5425,"April 25, 24",0.0139,,,,,
2024-04-24,102.09,102.67,99.47,100.7,99.97,2437323,2437323,-1.39,-1.36,101.2325,"April 24, 24",-0.0136,,,,,
2024-04-23,98.05,100.35,98.05,99.85,99.13,1927842,1927842,1.8,1.84,99.075,"April 23, 24",0.0184,,,,,
2024-04-22,97.1,98.7,96.2,97.76,97.05,2302910,2302910,0.66,0.67971,97.44,"April 22, 24",0.0067971,,,,,
2024-04-19,100.13,100.66,95.8,95.97,95.28,2920024,2920024,-4.16,-4.15,98.14,"April 19, 24",-0.0415,,,,,
2024-04-18,101.42,102.56,100.02,100.2,99.47,2113848,2113848,-1.22,-1.2,101.05,"April 18, 24",-0.012,,,,,
2024-04-17,104.62,104.93,101.54,102.07,101.33,2237600,2237600,-2.55,-2.44,103.29,"April 17, 24",-0.0244,,,,,
2024-04-16,104.96,106.19,103.89,104.93,104.17,1269400,1269400,-0.03,-0.02858232,104.9925,"April 16, 24",-0.0002858232,,,,,
2024-04-15,107.44,107.99,103.94,104.42,103.66,1605200,1605200,-3.02,-2.81,105.9475,"April 15, 24",-0.0281,,,,,
2024-04-12,107.61,108.72,105.24,105.87,105.1,1841400,1841400,-1.74,-1.62,106.86,"April 12, 24",-0.0162,,,,,
2024-04-11,107.68,109.53,105.82,109.46,108.67,1905329,1905329,1.78,1.65,108.1225,"April 11, 24",0.0165,,,,,
2024-04-10,108.35,109.09,105.77,106.4,105.63,1516986,1516986,-1.95,-1.8,107.4025,"April 10, 24",-0.018,,,,,
2024-04-09,108.94,111.26,108.71,111.19,110.38,1439424,1439424,2.25,2.07,110.025,"April 09, 24",0.0207,,,,,
2024-04-08,107.96,109.16,107.67,107.82,107.04,1154700,1154700,-0.14,-0.12968,108.1525,"April 08, 24",-0.0012968,,,,,
2024-04-05,105.87,107.73,105.7,107.27,106.49,1143900,1143900,1.4,1.32,106.6425,"April 05, 24",0.0132,,,,,
2024-04-04,110.66,111.05,105.61,105.95,105.18,2475900,2475900,-4.71,-4.26,108.3175,"April 04, 24",-0.0426,,,,,
2024-04-03,108.96,110.42,108.48,108.85,108.06,1595774,1595774,-0.11,-0.10095,109.1775,"April 03, 24",-0.0010095,,,,,
2024-04-02,111.27,111.69,109.28,110.14,109.34,1187278,1187278,-1.13,-1.02,110.595,"April 02, 24",-0.0102,,,,,
2024-04-01,112.85,114.83,111.88,112.95,112.13,1346621,1346621,0.1,0.0886132,113.1275,"April 01, 24",0.000886132,,,,,
2024-03-28,111.64,113.28,111.57,112.83,112.01,2046945,2046945,1.19,1.07,112.33,"March 28, 24",0.0107,,,,,
2024-03-27,108.99,111.68,108.52,111.54,110.73,1256523,1256523,2.55,2.34,110.1825,"March 27, 24",0.0234,,,,,
2024-03-26,109.18,110.22,107.99,108.14,107.36,1732737,1732737,-1.04,-0.95256,108.8825,"March 26, 24",-0.0095256,,,,,
2024-03-25,108.79,110.25,108.62,108.9,108.11,1561847,1561847,0.11,0.10111,109.14,"March 25, 24",0.0010111,,,,,
2024-03-22,110.92,112.27,110.67,110.75,109.95,1812701,1812701,-0.17,-0.15326,111.1525,"March 22, 24",-0.0015326,,,,,
2024-03-21,109.36,113,108.85,111.45,110.64,2562707,2562707,2.09,1.91,110.665,"March 21, 24",0.0191,,,,,
2024-03-20,104.15,107.8,104.15,107.11,106.33,2435238,2435238,2.96,2.84,105.8025,"March 20, 24",0.0284,,,,,
2024-03-19,101.82,103.79,101.5,103.48,102.73,2253305,2253305,1.66,1.63,102.6475,"March 19, 24",0.0163,,,,,
2024-03-18,104.25,105.24,102.69,102.86,102.12,1767200,1767200,-1.39,-1.33,103.76,"March 18, 24",-0.0133,,,,,
2024-03-15,102.61,104.34,102.53,103.06,102.31,3409721,3409721,0.45,0.43855,103.135,"March 15, 24",0.0043855,,,,,
2024-03-14,105.83,106.23,102.74,103.85,103.1,1646700,1646700,-1.98,-1.87,104.6625,"March 14, 24",-0.0187,,,,,
2024-03-13,106.69,108.32,104.81,105.45,104.69,1808400,1808400,-1.24,-1.16,106.3175,"March 13, 24",-0.0116,,,,,
2024-03-12,107.04,108.42,105.25,108.2,107.42,1505425,1505425,1.16,1.08,107.2275,"March 12, 24",0.0108,,,,,
2024-03-11,105.81,106.6,104.56,106.35,105.58,1565600,1565600,0.54,0.51035,105.83,"March 11, 24",0.0051035,,,,,
2024-03-08,110.56,110.92,106.08,106.12,105.35,1632700,1632700,-4.44,-4.02,108.42,"March 08, 24",-0.0402,,,,,
2024-03-07,107.23,110.55,107.04,109.99,109.19,1576770,1576770,2.76,2.57,108.7025,"March 07, 24",0.0257,,,,,
2024-03-06,105.99,107.78,105.76,106.75,105.98,1497444,1497444,0.76,0.71705,106.57,"March 06, 24",0.0071705,,,,,
2024-03-05,104.71,105.42,102.43,103.76,103.01,1264980,1264980,-0.95,-0.90727,104.08,"March 05, 24",-0.0090727,,,,,
2024-03-04,106.64,106.93,105.43,105.83,105.06,1252254,1252254,-0.81,-0.75956,106.2075,"March 04, 24",-0.0075956,,,,,
2024-03-01,104.06,106.79,102.76,105.88,105.11,2008900,2008900,1.82,1.75,104.8725,"March 01, 24",0.0175,,,,,
2024-02-29,101.91,103.84,101.41,103.59,102.84,2391925,2391925,1.68,1.65,102.6875,"February 29, 24",0.0165,,,,,
2024-02-28,98.99,100.69,98.76,100.35,99.62,1226244,1226244,1.36,1.37,99.6975,"February 28, 24",0.0137,,,,,
2024-02-27,102.91,102.91,100.04,100.27,99.54,1675465,1675465,-2.64,-2.57,101.5325,"February 27, 24",-0.0257,,,,,
2024-02-26,100.9,102.56,100.19,102.15,101.41,1272777,1272777,1.25,1.24,101.45,"February 26, 24",0.0124,,,,,
2024-02-23,102.49,102.72,100.03,100.14,99.41,1451200,1451200,-2.35,-2.29,101.345,"February 23, 24",-0.0229,,,,,
2024-02-22,101.51,103.34,100.35,102.48,101.74,1858500,1858500,0.97,0.95557,101.92,"February 22, 24",0.0095557,,,,,
2024-02-21,98.27,99.61,97.81,99.58,98.86,1110839,1110839,1.31,1.33,98.8175,"February 21, 24",0.0133,,,,,
2024-02-20,100.61,101.81,98.84,100.17,99.44,1446230,1446230,-0.44,-0.43733,100.3575,"February 20, 24",-0.0043733,,,,,
2024-02-16,103.17,104.1,101.63,102.24,101.5,1608844,1608844,-0.93,-0.90142,102.785,"February 16, 24",-0.0090142,,,,,
2024-02-15,103.59,103.95,101.7,102.56,101.82,2115900,2115900,-1.03,-0.9943,102.95,"February 15, 24",-0.009943,2024-03-15,0.12,2024-02-16,0.12,2024-01-22
2024-02-14,100.2,101.81,100.02,101.57,100.72,1454066,1454066,1.37,1.37,100.9,"February 14, 24",0.0137,,,,,
2024-02-13,99.36,100.07,97.47,98.91,98.08,1886370,1886370,-0.45,-0.4529,98.9525,"February 13, 24",-0.004529,,,,,
2024-02-12,102.25,104.77,101.91,102.91,102.05,1362076,1362076,0.66,0.64548,102.96,"February 12, 24",0.0064548,,,,,
2024-02-09,99.32,102.42,98.81,102.31,101.45,1653911,1653911,2.99,3.01,100.715,"February 09, 24",0.0301,,,,,
2024-02-08,97.4,99.57,97.4,98.47,97.65,1888028,1888028,1.07,1.1,98.21,"February 08, 24",0.011,,,,,
2024-02-07,98.64,98.64,96.31,97.51,96.69,1380300,1380300,-1.13,-1.15,97.775,"February 07, 24",-0.0115,,,,,
2024-02-06,96.67,97.79,96.23,97.75,96.93,1543380,1543380,1.08,1.12,97.11,"February 06, 24",0.0112,,,,,
2024-02-05,96.31,97.17,94.64,96.25,95.44,1957800,1957800,-0.06,-0.06229883,96.0925,"February 05, 24",-0.0006229883,,,,,
2024-02-02,94.95,96.69,93.87,96.37,95.56,1809000,1809000,1.42,1.5,95.47,"February 02, 24",0.015,,,,,
2024-02-01,97.13,97.13,93.37,95.14,94.34,2896400,2896400,-1.99,-2.05,95.6925,"February 01, 24",-0.0205,,,,,
2024-01-31,95.49,98.79,92.29,96.59,95.78,6316152,6316152,1.1,1.15,95.79,"January 31, 24",0.0115,,,,,
2024-01-30,104.89,106.44,104.32,104.59,103.71,2111127,2111127,-0.3,-0.28601,105.06,"January 30, 24",-0.0028601,,,,,
2024-01-29,104.21,106.34,104.09,106.07,105.18,1721063,1721063,1.86,1.78,105.1775,"January 29, 24",0.0178,,,,,
2024-01-26,108.74,108.82,104.82,105.46,104.58,2095712,2095712,-3.28,-3.02,106.96,"January 26, 24",-0.0302,,,,,
2024-01-25,112.68,112.71,109.76,109.95,109.03,2007847,2007847,-2.73,-2.42,111.275,"January 25, 24",-0.0242,,,,,
2024-01-24,112.05,113.6,110.46,110.67,109.74,1921093,1921093,-1.38,-1.23,111.695,"January 24, 24",-0.0123,,,,,
2024-01-23,110.6,111.51,109.39,111.24,110.31,1173330,1173330,0.64,0.57866,110.685,"January 23, 24",0.0057866,,,,,
2024-01-22,110,111.96,108.99,110.09,109.17,1827946,1827946,0.09,0.08181818,110.26,"January 22, 24",0.0008181818,,,,,
2024-01-19,107.24,109.08,105.64,108.72,107.81,1934579,1934579,1.48,1.38,107.67,"January 19, 24",0.0138,,,,,
2024-01-18,104.8,106.43,104.34,106.02,105.13,2416600,2416600,1.22,1.16,105.3975,"January 18, 24",0.0116,,,,,
2024-01-17,102.48,103,100.75,102.86,102,1366144,1366144,0.38,0.3708,102.2725,"January 17, 24",0.003708,,,,,
2024-01-16,103.99,105.31,103.21,104.09,103.22,1671000,1671000,0.1,0.09616309,104.15,"January 16, 24",0.0009616309,,,,,
2024-01-12,105,106.12,103.61,104.81,103.93,1191100,1191100,-0.19,-0.18095,104.885,"January 12, 24",-0.0018095,,,,,
2024-01-11,104.83,105.68,102.96,105.1,104.22,1803548,1803548,0.27,0.25756,104.6425,"January 11, 24",0.0025756,,,,,
2024-01-10,105.46,105.5,103.29,104.88,104,1148126,1148126,-0.58,-0.54997,104.7825,"January 10, 24",-0.0054997,,,,,
2024-01-09,104.36,105.8,104.16,105.24,104.36,1055100,1055100,0.88,0.84323,104.89,"January 09, 24",0.0084323,,,,,
2024-01-08,103.18,106.04,103.07,105.89,105,1421639,1421639,2.71,2.63,104.545,"January 08, 24",0.0263,,,,,
2024-01-05,101.7,103.17,101.57,102.77,101.91,1404500,1404500,1.07,1.05,102.3025,"January 05, 24",0.0105,,,,,
2024-01-04,100.19,102.53,99.95,101.58,100.73,1442006,1442006,1.39,1.39,101.0625,"January 04, 24",0.0139,,,,,
2024-01-03,102.71,103.09,101.08,101.75,100.9,1376820,1376820,-0.96,-0.93467,102.1575,"January 03, 24",-0.0093467,,,,,
2024-01-02,107,107,103.64,104.77,103.89,2383862,2383862,-2.23,-2.08,105.6025,"January 02, 24",-0.0208,,,,,
2023-12-29,109.94,110.64,108.35,108.52,107.61,1365800,1365800,-1.42,-1.29,109.3625,"December 29, 23",-0.0129,,,,,
2023-12-28,111.07,111.18,109.92,110.44,109.52,874600,874600,-0.63,-0.56721,110.6525,"December 28, 23",-0.0056721,,,,,
2023-12-27,111,111.25,109.79,110.75,109.82,1261774,1261774,-0.25,-0.22523,110.6975,"December 27, 23",-0.0022523,,,,,
2023-12-26,108.08,110.85,108.08,110.35,109.43,1389047,1389047,2.27,2.1,109.34,"December 26, 23",0.021,,,,,
2023-12-22,107,107.82,106.55,107.63,106.73,832239,832239,0.63,0.58879,107.25,"December 22, 23",0.0058879,,,,,
2023-12-21,105.99,107.02,105.68,106.59,105.7,1812146,1812146,0.6,0.56609,106.32,"December 21, 23",0.0056609,,,,,
2023-12-20,105.07,106.76,103.43,103.61,102.74,1870700,1870700,-1.46,-1.39,104.7175,"December 20, 23",-0.0139,,,,,
2023-12-19,106,106.94,105.48,105.88,104.99,1379517,1379517,-0.12,-0.11321,106.075,"December 19, 23",-0.0011321,,,,,
2023-12-18,105.07,105.47,103.64,105.28,104.4,2556813,2556813,0.21,0.19987,104.865,"December 18, 23",0.0019987,,,,,
2023-12-15,104.18,106.25,104.1,105.16,104.28,4609903,4609903,0.98,0.94068,104.9225,"December 15, 23",0.0094068,,,,,
2023-12-14,99.49,105.66,99.49,105.39,104.51,3680700,3680700,5.9,5.93,102.5075,"December 14, 23",0.0593,,,,,
2023-12-13,96.18,99.03,95.54,98.16,97.34,1403200,1403200,1.98,2.06,97.2275,"December 13, 23",0.0206,,,,,
2023-12-12,96.34,97.17,96.09,96.34,95.53,913000,913000,0,0,96.485,"December 12, 23",0,,,,,
2023-12-11,93.36,97.34,93.36,96.73,95.92,2222200,2222200,3.37,3.61,95.1975,"December 11, 23",0.0361,,,,,
2023-12-08,92.26,93.57,91.84,92.29,91.52,1688300,1688300,0.03,0.0325168,92.49,"December 08, 23",0.000325168,,,,,
2023-12-07,91.91,93.03,91.11,92.61,91.83,1331933,1331933,0.7,0.76161,92.165,"December 07, 23",0.0076161,,,,,
2023-12-06,92.67,93.24,91.12,91.22,90.46,1601152,1601152,-1.45,-1.56,92.0625,"December 06, 23",-0.0156,,,,,
2023-12-05,92.21,92.22,90.24,91.24,90.48,1352649,1352649,-0.97,-1.05,91.4775,"December 05, 23",-0.0105,,,,,
2023-12-04,93.12,93.45,91.27,93.16,92.38,1381401,1381401,0.04,0.04295533,92.75,"December 04, 23",0.0004295533,,,,,
2023-12-01,91.76,93.91,91.12,93.86,93.07,934553,934553,2.1,2.29,92.6625,"December 01, 23",0.0229,,,,,
2023-11-30,92.94,93.55,91.29,92.23,91.46,2072944,2072944,-0.71,-0.76393,92.5025,"November 30, 23",-0.0076393,,,,,
2023-11-29,92.6,94.17,92.47,92.76,91.98,1724740,1724740,0.16,0.17279,93,"November 29, 23",0.0017279,,,,,
2023-11-28,91.43,91.98,90.53,91.24,90.48,1063700,1063700,-0.19,-0.20781,91.295,"November 28, 23",-0.0020781,,,,,
2023-11-27,91.73,92.45,91.13,91.93,91.16,818525,818525,0.2,0.21803,91.81,"November 27, 23",0.0021803,,,,,
2023-11-24,92.38,92.81,92.15,92.49,91.72,472339,472339,0.11,0.11907,92.4575,"November 24, 23",0.0011907,2023-12-20,0.11,2023-11-27,0.11,2023-11-13
2023-11-22,92.78,93.93,91.97,92.44,91.56,1306400,1306400,-0.34,-0.36646,92.78,"November 22, 23",-0.0036646,,,,,
2023-11-21,92.76,93.22,91.27,91.76,90.89,1427121,1427121,-1,-1.08,92.2525,"November 21, 23",-0.0108,,,,,
2023-11-20,92.32,93.36,91.97,93.08,92.19,1665700,1665700,0.76,0.82322,92.6825,"November 20, 23",0.0082322,,,,,
2023-11-17,91.01,92.1,90.58,92.09,91.21,1330909,1330909,1.08,1.19,91.445,"November 17, 23",0.0119,,,,,
2023-11-16,91.24,91.79,90.38,90.74,89.88,1995620,1995620,-0.5,-0.54801,91.0375,"November 16, 23",-0.0054801,,,,,
2023-11-15,91.11,92.49,90.43,91.37,90.5,1371904,1371904,0.26,0.28537,91.35,"November 15, 23",0.0028537,,,,,
2023-11-14,89.54,90.86,89.15,90.65,89.79,2095400,2095400,1.11,1.24,90.05,"November 14, 23",0.0124,,,,,
2023-11-13,87.43,87.91,85.75,86.62,85.8,1703300,1703300,-0.81,-0.92646,86.9275,"November 13, 23",-0.0092646,,,,,
2023-11-10,86.01,88.46,85.2,88.12,87.28,1798310,1798310,2.11,2.45,86.9475,"November 10, 23",0.0245,,,,,
2023-11-09,86.93,87.01,84.66,84.93,84.12,2676726,2676726,-2,-2.3,85.8825,"November 09, 23",-0.023,,,,,
2023-11-08,86.97,87.38,86.06,86.38,85.56,1434400,1434400,-0.59,-0.67839,86.6975,"November 08, 23",-0.0067839,,,,,
2023-11-07,87.58,87.97,86.75,87.03,86.2,1284300,1284300,-0.55,-0.628,87.3325,"November 07, 23",-0.00628,,,,,
2023-11-06,88.13,88.39,86.64,87.61,86.78,1250204,1250204,-0.52,-0.59004,87.6925,"November 06, 23",-0.0059004,,,,,
2023-11-03,87.14,88.34,86.86,87.7,86.87,1606806,1606806,0.56,0.64264,87.51,"November 03, 23",0.0064264,,,,,
2023-11-02,83.78,86.73,83.74,85.9,85.08,2277642,2277642,2.12,2.53,85.0375,"November 02, 23",0.0253,,,,,
2023-11-01,83.27,83.5,81.08,82.76,81.97,2091200,2091200,-0.51,-0.61247,82.6525,"November 01, 23",-0.0061247,,,,,
2023-10-31,83.39,84.07,82.65,83.27,82.48,1540200,1540200,-0.12,-0.1439,83.345,"October 31, 23",-0.001439,,,,,
2023-10-30,83.82,84.2,81.95,83.46,82.67,1656300,1656300,-0.36,-0.42949,83.3575,"October 30, 23",-0.0042949,,,,,
2023-10-27,84.83,85.26,82.76,83.84,83.04,2015579,2015579,-0.99,-1.17,84.1725,"October 27, 23",-0.0117,,,,,
2023-10-26,85.4,89.79,84.78,85.12,84.31,2954349,2954349,-0.28,-0.32787,86.2725,"October 26, 23",-0.0032787,,,,,
2023-10-25,90.86,91.13,86.52,87.91,87.07,2722903,2722903,-2.95,-3.25,89.105,"October 25, 23",-0.0325,,,,,
2023-10-24,91.29,92.13,90.44,91.61,90.74,1342904,1342904,0.32,0.35053,91.3675,"October 24, 23",0.0035053,,,,,
2023-10-23,91,92.81,90.65,90.92,90.05,1325100,1325100,-0.08,-0.08791209,91.345,"October 23, 23",-0.0008791209,,,,,
2023-10-20,92.33,93.22,91.53,91.74,90.87,1264047,1264047,-0.59,-0.63901,92.205,"October 20, 23",-0.0063901,,,,,
2023-10-19,94.89,95.21,92.27,92.74,91.86,1927300,1927300,-2.15,-2.27,93.7775,"October 19, 23",-0.0227,,,,,
2023-10-18,94.62,95.41,93.08,94.08,93.18,1410900,1410900,-0.54,-0.5707,94.2975,"October 18, 23",-0.005707,,,,,
2023-10-17,95.15,97.42,93.89,96.52,95.6,1540281,1540281,1.37,1.44,95.745,"October 17, 23",0.0144,,,,,
2023-10-16,95.66,97.28,95.42,97,96.08,1900714,1900714,1.34,1.4,96.34,"October 16, 23",0.014,,,,,
2023-10-13,99.5,99.54,95.28,95.6,94.69,1532800,1532800,-3.9,-3.92,97.48,"October 13, 23",-0.0392,,,,,
2023-10-12,99.57,101.47,98.51,99.39,98.44,1135532,1135532,-0.18,-0.18078,99.735,"October 12, 23",-0.0018078,,,,,
2023-10-11,99.75,100.43,98.53,99.56,98.61,991504,991504,-0.19,-0.19048,99.5675,"October 11, 23",-0.0019048,,,,,
2023-10-10,99.23,100.63,99,99.59,98.64,1241800,1241800,0.36,0.36279,99.6125,"October 10, 23",0.0036279,,,,,
2023-10-09,99.39,99.54,97.97,99.05,98.11,953434,953434,-0.34,-0.34209,98.9875,"October 09, 23",-0.0034209,,,,,
2023-10-06,98.76,101.4,97.97,100.67,99.71,1242234,1242234,1.91,1.93,99.7,"October 06, 23",0.0193,,,,,
2023-10-05,99.78,100.95,98.26,99.54,98.59,1069900,1069900,-0.24,-0.24053,99.6325,"October 05, 23",-0.0024053,,,,,
2023-10-04,99.15,100.72,98.34,100.27,99.32,1002700,1002700,1.12,1.13,99.62,"October 04, 23",0.0113,,,,,
2023-10-03,100.1,100.85,97.88,98.56,97.62,1152500,1152500,-1.54,-1.54,99.3475,"October 03, 23",-0.0154,,,,,
2023-10-02,100.51,101.63,99.66,100.67,99.71,1357800,1357800,0.16,0.15919,100.6175,"October 02, 23",0.0015919,,,,,
2023-09-29,101.11,101.53,100.26,100.46,99.5,1331275,1331275,-0.65,-0.64286,100.84,"September 29, 23",-0.0064286,,,,,
2023-09-28,96.39,100.67,96.25,99.68,98.73,1583900,1583900,3.29,3.41,98.2475,"September 28, 23",0.0341,,,,,
2023-09-27,96.85,97.34,95.5,96.48,95.56,1852700,1852700,-0.37,-0.38203,96.5425,"September 27, 23",-0.0038203,,,,,
2023-09-26,97.32,97.62,95.52,95.83,94.92,1410600,1410600,-1.49,-1.53,96.5725,"September 26, 23",-0.0153,,,,,
2023-09-25,95,96.82,94.94,96.44,95.52,966544,966544,1.44,1.52,95.8,"September 25, 23",0.0152,,,,,
2023-09-22,96.61,97.05,95.18,95.4,94.49,1019824,1019824,-1.21,-1.25,96.06,"September 22, 23",-0.0125,,,,,
2023-09-21,95.38,96.65,95.21,95.61,94.7,1487824,1487824,0.23,0.24114,95.7125,"September 21, 23",0.0024114,,,,,
2023-09-20,98.41,98.91,95.91,95.99,95.08,1161016,1161016,-2.42,-2.46,97.305,"September 20, 23",-0.0246,,,,,
2023-09-19,96.67,98.12,96.11,97.79,96.86,2014300,2014300,1.12,1.16,97.1725,"September 19, 23",0.0116,,,,,
2023-09-18,95.13,96.94,94.92,96.76,95.84,1239500,1239500,1.63,1.71,95.9375,"September 18, 23",0.0171,,,,,
2023-09-15,97.11,97.35,94.89,95.49,94.58,3275571,3275571,-1.62,-1.67,96.21,"September 15, 23",-0.0167,,,,,
2023-09-14,98.93,99.02,97.52,97.96,97.03,1133240,1133240,-0.97,-0.98049,98.3575,"September 14, 23",-0.0098049,,,,,
2023-09-13,97.04,98.84,97,97.66,96.73,1620915,1620915,0.62,0.63891,97.635,"September 13, 23",0.0063891,,,,,
2023-09-12,98.57,99.78,97.79,97.83,96.9,1235000,1235000,-0.74,-0.75074,98.4925,"September 12, 23",-0.0075074,,,,,
2023-09-11,101,101,97.61,98.9,97.96,1404153,1404153,-2.1,-2.08,99.6275,"September 11, 23",-0.0208,,,,,
2023-09-08,99.46,100.54,98.98,99.7,98.75,1666717,1666717,0.24,0.2413,99.67,"September 08, 23",0.002413,,,,,
2023-09-07,103.33,104,98.82,99.69,98.74,3224300,3224300,-3.64,-3.52,101.46,"September 07, 23",-0.0352,,,,,
2023-09-06,106.02,107.48,104.88,105.58,104.57,1463700,1463700,-0.44,-0.41502,105.99,"September 06, 23",-0.0041502,,,,,
2023-09-05,107.87,107.98,105.93,106.62,105.6,1368300,1368300,-1.25,-1.16,107.1,"September 05, 23",-0.0116,,,,,
2023-09-01,109.02,109.17,107.59,108.46,107.43,624601,624601,-0.56,-0.51367,108.56,"September 01, 23",-0.0051367,,,,,
2023-08-31,106.66,108.42,106.66,107.87,106.84,1621136,1621136,1.21,1.13,107.4025,"August 31, 23",0.0113,2023-09-25,0.11,2023-09-01,0.11,2023-08-21
2023-08-30,106.95,108.27,106.16,107.37,106.24,909192,909192,0.42,0.39271,107.1875,"August 30, 23",0.0039271,,,,,
2023-08-29,103.77,107.66,103.77,107.37,106.24,1435900,1435900,3.6,3.47,105.6425,"August 29, 23",0.0347,,,,,
2023-08-28,104.46,105.62,103.79,104.57,103.47,917748,917748,0.11,0.1053,104.61,"August 28, 23",0.001053,,,,,
2023-08-25,102.66,104.35,101.61,103.78,102.69,1285540,1285540,1.12,1.09,103.1,"August 25, 23",0.0109,,,,,
2023-08-24,106.58,106.58,101.83,102.11,101.04,1586010,1586010,-4.47,-4.19,104.275,"August 24, 23",-0.0419,,,,,
2023-08-23,102.62,105.92,102.62,105.32,104.21,1107300,1107300,2.7,2.63,104.12,"August 23, 23",0.0263,,,,,
2023-08-22,104.23,104.29,102.08,102.75,101.67,843321,843321,-1.48,-1.42,103.3375,"August 22, 23",-0.0142,,,,,
2023-08-21,101.11,103.08,100.83,102.74,101.66,1251149,1251149,1.63,1.61,101.94,"August 21, 23",0.0161,,,,,
2023-08-18,99.58,101.54,99.39,101.06,100,1385500,1385500,1.48,1.49,100.3925,"August 18, 23",0.0149,,,,,
2023-08-17,101.61,102.03,100.33,100.62,99.56,1072000,1072000,-0.99,-0.97431,101.1475,"August 17, 23",-0.0097431,,,,,
2023-08-16,102.18,103.08,101.19,101.25,100.18,1404798,1404798,-0.93,-0.91016,101.925,"August 16, 23",-0.0091016,,,,,
2023-08-15,103.85,104.13,101.68,101.87,100.8,1377541,1377541,-1.98,-1.91,102.8825,"August 15, 23",-0.0191,,,,,
2023-08-14,101.73,104.76,101.29,104.74,103.64,1463411,1463411,3.01,2.96,103.13,"August 14, 23",0.0296,,,,,
2023-08-11,104.3,104.38,101.42,101.73,100.66,1773394,1773394,-2.57,-2.46,102.9575,"August 11, 23",-0.0246,,,,,
2023-08-10,107.22,108.99,106.28,106.42,105.3,1761900,1761900,-0.8,-0.74613,107.2275,"August 10, 23",-0.0074613,,,,,
2023-08-09,106.19,107.69,105.35,106.48,105.36,1556200,1556200,0.29,0.2731,106.4275,"August 09, 23",0.002731,,,,,
2023-08-08,106.88,107.09,104.5,106.27,105.15,1685166,1685166,-0.61,-0.57073,106.185,"August 08, 23",-0.0057073,,,,,
2023-08-07,108.94,109.05,107.63,108.92,107.77,1096020,1096020,-0.02,-0.01835873,108.635,"August 07, 23",-0.0001835873,,,,,
2023-08-04,107.26,108.95,106.15,107.41,106.28,1193720,1193720,0.15,0.13985,107.4425,"August 04, 23",0.0013985,,,,,
2023-08-03,106.92,108.26,105.85,107.56,106.43,1652669,1652669,0.64,0.59858,107.1475,"August 03, 23",0.0059858,,,,,
2023-08-02,109.19,109.54,106.88,107.8,106.67,1913260,1913260,-1.39,-1.27,108.3525,"August 02, 23",-0.0127,,,,,
2023-08-01,112,112.89,111.16,111.23,110.06,1544653,1544653,-0.77,-0.6875,111.82,"August 01, 23",-0.006875,,,,,
2023-07-31,112.26,113.6,111.59,112.94,111.75,1491803,1491803,0.68,0.60574,112.5975,"July 31, 23",0.0060574,,,,,
2023-07-28,112.93,112.93,109.85,112.31,111.13,3064134,3064134,-0.62,-0.54901,112.005,"July 28, 23",-0.0054901,,,,,
2023-07-27,118.52,119.2,110.15,110.62,109.46,4265783,4265783,-7.9,-6.67,114.6225,"July 27, 23",-0.0667,,,,,
2023-07-26,115.34,116.36,113.2,114.64,113.43,2725300,2725300,-0.7,-0.6069,114.885,"July 26, 23",-0.006069,,,,,
2023-07-25,115.58,118.04,115.58,117.23,116,1256700,1256700,1.65,1.43,116.6075,"July 25, 23",0.0143,,,,,
