date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,dividend,recordDate,paymentDate,declarationDate
2026-01-05,761.08,767,755.4,766.1136,766.1136,159674,159674,5.03,0.66137594,762.84,"January 05, 26",0.0066137594,,,,,
2026-01-02,766.16,766.6,758.43,764.11,764.11,556767,556767,-2.05,-0.26757,763.825,"January 02, 26",-0.0026757,,,,,
2025-12-31,769.71,771.33,764.5,766.16,766.16,340736,340736,-3.55,-0.46121,767.925,"December 31, 25",-0.0046121,,,,,
2025-12-30,765.41,771.7,762.99,769.71,769.71,276041,276041,4.3,0.56179,767.4525,"December 30, 25",0.0056179,,,,,
2025-12-29,765.83,769.23,763.15,765,765,404957,404957,-0.83,-0.10838,765.8025,"December 29, 25",-0.0010838,,,,,
2025-12-26,759.41,763.84,757.88,763.3,763.3,164123,164123,3.89,0.51224,761.1075,"December 26, 25",0.0051224,,,,,
2025-12-24,759.43,762,755.22,758.72,758.72,122919,122919,-0.71,-0.09349117,758.8425,"December 24, 25",-0.0009349117,,,,,
2025-12-23,757,761.04,753.11,760.13,760.13,333816,333816,3.13,0.41347,757.82,"December 23, 25",0.0041347,,,,,
2025-12-22,753.15,762.96,751.22,757.92,757.92,413218,413218,4.77,0.63334,756.3125,"December 22, 25",0.0063334,,,,,
2025-12-19,742.56,763.06,740.33,758.51,758.51,1371455,1371455,15.95,2.15,751.115,"December 19, 25",0.0215,,,,,
2025-12-18,752.5,757.03,740.75,744.08,744.08,723404,723404,-8.42,-1.12,748.59,"December 18, 25",-0.0112,,,,,
2025-12-17,757,764.5,739.81,747.88,747.88,924500,924500,-9.12,-1.2,752.2975,"December 17, 25",-0.012,,,,,
2025-12-16,759.66,763.11,749.5,758.15,758.15,582555,582555,-1.51,-0.19877,757.605,"December 16, 25",-0.0019877,,,,,
2025-12-15,755.86,762.55,749.5,761.39,761.39,632870,632870,5.52,0.73162,757.325,"December 15, 25",0.0073162,,,,,
2025-12-12,755.82,764.5,726.95,750.32,750.32,697133,697133,-5.5,-0.72769,749.3975,"December 12, 25",-0.0072769,,,,,
2025-12-11,737.41,757.16,730.82,754.13,754.13,555733,555733,16.72,2.27,744.88,"December 11, 25",0.0227,,,,,
2025-12-10,743.22,747.46,732.65,734.4,734.4,429384,429384,-8.82,-1.19,739.4325,"December 10, 25",-0.0119,,,,,
2025-12-09,737.02,747,730.87,740.67,740.67,417400,417400,3.65,0.49524,738.89,"December 09, 25",0.0049524,,,,,
2025-12-08,741.59,748.39,737.21,739.93,739.93,546336,546336,-1.66,-0.22384,741.78,"December 08, 25",-0.0022384,,,,,
2025-12-05,727.49,747.88,724.71,741.58,741.58,760900,760900,14.09,1.94,735.415,"December 05, 25",0.0194,,,,,
2025-12-04,722.1,738,720.62,726.09,726.09,720800,720800,3.99,0.55256,726.7025,"December 04, 25",0.0055256,,,,,
2025-12-03,728.8,735.19,724.42,732.72,732.72,991823,991823,3.92,0.53787,730.2825,"December 03, 25",0.0053787,,,,,
2025-12-02,735,735.57,724.16,727.38,727.38,828253,828253,-7.62,-1.04,730.5275,"December 02, 25",-0.0104,,,,,
2025-12-01,746.63,746.63,732.16,733.28,733.28,588536,588536,-13.35,-1.79,739.675,"December 01, 25",-0.0179,,,,,
2025-11-28,748.64,759.21,745.01,753.31,753.31,301100,301100,4.67,0.6238,751.5425,"November 28, 25",0.006238,,,,,
2025-11-26,747.47,756.81,745.52,750.41,750.41,476452,476452,2.94,0.39333,750.0525,"November 26, 25",0.0039333,,,,,
2025-11-25,768.85,768.85,747.5,748.15,748.15,626208,626208,-20.7,-2.69,758.3375,"November 25, 25",-0.0269,,,,,
2025-11-24,754,760.85,743.19,760.62,760.62,1031605,1031605,6.62,0.87798,754.665,"November 24, 25",0.0087798,,,,,
2025-11-21,755.61,759.74,744.4,754.68,754.68,536201,536201,-0.93,-0.12308,753.6075,"November 21, 25",-0.0012308,,,,,
2025-11-20,772.18,781.11,752.24,752.81,752.81,607640,607640,-19.37,-2.51,764.585,"November 20, 25",-0.0251,,,,,
2025-11-19,773.37,774.79,755.43,765.08,765.08,512100,512100,-8.29,-1.07,767.1675,"November 19, 25",-0.0107,4.69,4.69,2025-11-19,2025-12-17,2025-10-29
2025-11-18,777.58,781.77,769.61,779.17,774.48,397681,397681,1.59,0.20448,777.0325,"November 18, 25",0.0020448,,,,,
2025-11-17,786.91,790.51,771,776.88,772.2,355200,355200,-10.03,-1.27,781.325,"November 17, 25",-0.0127,,,,,
2025-11-14,784.69,787.02,777.87,785.57,780.84,498316,498316,0.88,0.11215,783.7875,"November 14, 25",0.0011215,,,,,
2025-11-13,810.96,812.62,780.67,786.54,781.81,574843,574843,-24.42,-3.01,797.6975,"November 13, 25",-0.0301,,,,,
2025-11-12,819.64,827.16,812.57,813.24,808.34,672335,672335,-6.4,-0.78083,818.1525,"November 12, 25",-0.0078083,,,,,
2025-11-11,828.69,831.8,820.29,821.04,816.1,441165,441165,-7.65,-0.92314,825.455,"November 11, 25",-0.0092314,,,,,
2025-11-10,824,833.98,816.28,828.13,823.15,512926,512926,4.13,0.50121,825.5975,"November 10, 25",0.0050121,,,,,
2025-11-07,824.14,825.25,812.64,824.75,819.79,306860,306860,0.61,0.07401655,821.695,"November 07, 25",0.0007401655,,,,,
2025-11-06,817,827.67,807.47,819.33,814.4,671554,671554,2.33,0.28519,817.8675,"November 06, 25",0.0028519,,,,,
2025-11-05,822.54,829.28,810.58,822.12,817.17,592000,592000,-0.42,-0.05106135,821.13,"November 05, 25",-0.0005106135,,,,,
2025-11-04,834.08,839.73,824.14,829.91,824.91,435973,435973,-4.17,-0.49995,831.965,"November 04, 25",-0.0049995,,,,,
2025-11-03,840.47,846,821.17,832.84,827.83,506699,506699,-7.63,-0.90783,835.12,"November 03, 25",-0.0090783,,,,,
2025-10-31,828.62,852.19,821.92,846.01,840.92,816969,816969,17.39,2.1,837.185,"October 31, 25",0.021,,,,,
2025-10-30,801.39,853.83,801.39,833.16,828.15,1065524,1065524,31.77,3.96,822.4425,"October 30, 25",0.0396,,,,,
2025-10-29,812.95,813.96,794.65,797.73,792.93,557089,557089,-15.22,-1.87,804.8225,"October 29, 25",-0.0187,,,,,
2025-10-28,841.11,842.42,815.96,816.13,811.22,603800,603800,-24.98,-2.97,828.905,"October 28, 25",-0.0297,,,,,
2025-10-27,843,851.08,834.85,842.77,837.7,468534,468534,-0.23,-0.02728351,842.925,"October 27, 25",-0.0002728351,,,,,
2025-10-24,842.14,847.36,837.05,839.49,834.44,367714,367714,-2.65,-0.31467,841.51,"October 24, 25",-0.0031467,,,,,
2025-10-23,830,833.89,818.58,831.93,826.92,375632,375632,1.93,0.23253,828.6,"October 23, 25",0.0023253,,,,,
2025-10-22,824.66,829.85,817.84,829.05,824.06,433025,433025,4.39,0.53234,825.35,"October 22, 25",0.0053234,,,,,
2025-10-21,819.69,823.46,801.01,822,817.05,384938,384938,2.31,0.28181,816.54,"October 21, 25",0.0028181,,,,,
2025-10-20,817.74,827.7,814,825.14,820.17,438568,438568,7.4,0.90493,821.145,"October 20, 25",0.0090493,,,,,
2025-10-17,812.77,816.29,806.99,813.93,809.03,350600,350600,1.16,0.14272,812.495,"October 17, 25",0.0014272,,,,,
2025-10-16,824.53,832.15,811.72,812.77,807.88,468380,468380,-11.76,-1.43,820.2925,"October 16, 25",-0.0143,,,,,
2025-10-15,819.78,831.25,816,822.24,817.29,359500,359500,2.46,0.30008,822.3175,"October 15, 25",0.0030008,,,,,
2025-10-14,804.79,822.53,802.97,817.42,812.5,502069,502069,12.63,1.57,811.9275,"October 14, 25",0.0157,,,,,
2025-10-13,802,810.42,796.74,806.29,801.44,446445,446445,4.29,0.53491,803.8625,"October 13, 25",0.0053491,,,,,
2025-10-10,810,811.05,795.12,800.6,795.78,470494,470494,-9.4,-1.16,804.1925,"October 10, 25",-0.0116,,,,,
2025-10-09,806.33,808.53,799.5,808.33,803.46,324248,324248,2,0.24804,805.6725,"October 09, 25",0.0024804,,,,,
2025-10-08,787.24,808.15,782.49,803.62,798.78,474943,474943,16.38,2.08,795.375,"October 08, 25",0.0208,,,,,
2025-10-07,789.99,790.87,778.96,787.08,782.34,286760,286760,-2.91,-0.36836,786.725,"October 07, 25",-0.0036836,,,,,
2025-10-06,779.45,792.33,773.17,789.84,785.09,425345,425345,10.39,1.33,783.6975,"October 06, 25",0.0133,,,,,
2025-10-03,772.59,780.84,770.8,778.74,774.05,391912,391912,6.15,0.79602,775.7425,"October 03, 25",0.0079602,,,,,
2025-10-02,774.56,777.98,766.29,772.6,767.95,442966,442966,-1.96,-0.25305,772.8575,"October 02, 25",-0.0025305,,,,,
2025-10-01,781.79,785.96,772.16,773.95,769.29,681700,681700,-7.84,-1,778.465,"October 01, 25",-0.01,,,,,
2025-09-30,783.18,785.37,773.63,783.24,778.52,589400,589400,0.06,0.00766107,781.355,"September 30, 25",7.66107e-05,,,,,
2025-09-29,794.6,794.6,779.2,781.72,777.01,623414,623414,-12.88,-1.62,787.53,"September 29, 25",-0.0162,,,,,
2025-09-26,788.26,791.33,781.1,790.34,785.58,326200,326200,2.08,0.26387,787.7575,"September 26, 25",0.0026387,,,,,
2025-09-25,789.79,792,782.04,782.88,778.17,337800,337800,-6.91,-0.87492,786.6775,"September 25, 25",-0.0087492,,,,,
2025-09-24,798.65,803.22,788.17,789.79,785.04,693200,693200,-8.86,-1.11,794.9575,"September 24, 25",-0.0111,,,,,
2025-09-23,798,805.82,794.02,803.28,798.44,530200,530200,5.28,0.66165,800.28,"September 23, 25",0.0066165,,,,,
2025-09-22,782.97,801.2,782.67,798.07,793.27,513644,513644,15.1,1.93,791.2275,"September 22, 25",0.0193,,,,,
2025-09-19,791.84,796,782.19,791.25,786.49,1214700,1214700,-0.585,-0.07451,790.32,"September 19, 25",-0.0007451,,,,,
2025-09-18,783.38,791.45,779.33,785.3,780.57,463374,463374,1.92,0.24509,784.865,"September 18, 25",0.0024509,,,,,
2025-09-17,784.21,793.85,778.63,778.78,774.09,372300,372300,-5.43,-0.69242,783.8675,"September 17, 25",-0.0069242,,,,,
2025-09-16,791.19,791.19,771.14,779.31,774.62,486293,486293,-11.88,-1.5,783.2075,"September 16, 25",-0.015,,,,,
2025-09-15,791.31,798.19,789.18,791.68,786.91,509574,509574,0.37,0.04675791,792.59,"September 15, 25",0.0004675791,,,,,
2025-09-12,797.48,800.38,788.17,788.61,783.86,367806,367806,-8.87,-1.11,793.66,"September 12, 25",-0.0111,,,,,
2025-09-11,782.16,799.71,782.16,797.48,792.68,384431,384431,15.32,1.96,790.3775,"September 11, 25",0.0196,,,,,
2025-09-10,782.29,801.99,780.44,780.6,775.9,488653,488653,-1.69,-0.21603,786.33,"September 10, 25",-0.0021603,,,,,
2025-09-09,763.15,780.58,762.06,779.54,774.85,358443,358443,16.39,2.15,771.3325,"September 09, 25",0.0215,,,,,
2025-09-08,767.93,769.62,759.38,765.51,760.9,462226,462226,-2.42,-0.31513,765.61,"September 08, 25",-0.0031513,,,,,
2025-09-05,769,777.97,766.94,773.68,769.02,322000,322000,4.68,0.60858,771.8975,"September 05, 25",0.0060858,,,,,
2025-09-04,764.8,768.59,757.75,767.93,763.31,387314,387314,3.13,0.40926,764.7675,"September 04, 25",0.0040926,,,,,
2025-09-03,770,770.61,751.29,762.22,757.63,573001,573001,-7.78,-1.01,763.53,"September 03, 25",-0.0101,,,,,
2025-09-02,777.45,779.62,769.1,771.56,766.92,457945,457945,-5.89,-0.7576,774.4325,"September 02, 25",-0.007576,,,,,
2025-08-29,786.22,790.32,783.24,786.19,781.46,321946,321946,-0.03,-0.00381573,786.4925,"August 29, 25",-3.81573e-05,,,,,
2025-08-28,789.03,790.51,782.22,786.35,781.62,337000,337000,-2.68,-0.33966,787.0275,"August 28, 25",-0.0033966,,,,,
2025-08-27,783.6,793.86,783.6,790.56,785.8,414037,414037,6.96,0.88821,787.905,"August 27, 25",0.0088821,,,,,
2025-08-26,786.92,788.94,775,781.79,777.08,488400,488400,-5.13,-0.65191,783.1625,"August 26, 25",-0.0065191,,,,,
2025-08-25,790,790,781.9,782.38,777.67,349033,349033,-7.62,-0.96456,786.07,"August 25, 25",-0.0096456,,,,,
2025-08-22,779.9,793,777.73,786.47,781.74,317024,317024,6.57,0.84242,784.275,"August 22, 25",0.0084242,,,,,
2025-08-21,771.26,773.01,765.46,772.19,767.54,345200,345200,0.93,0.12058,770.48,"August 21, 25",0.0012058,,,,,
2025-08-20,773.83,782.99,770.74,776.29,771.62,417697,417697,2.46,0.3179,775.9625,"August 20, 25",0.003179,4.69,4.69,2025-08-20,2025-09-17,2025-07-30
2025-08-19,773.56,777.78,767.13,773.46,764.14,301396,301396,-0.1,-0.01292725,772.9825,"August 19, 25",-0.0001292725,,,,,
2025-08-18,781.5,785.69,768.8,769.65,760.38,478776,478776,-11.85,-1.52,776.41,"August 18, 25",-0.0152,,,,,
2025-08-15,777.89,786.09,774,781.31,771.9,545077,545077,3.42,0.43965,779.8225,"August 15, 25",0.0043965,,,,,
2025-08-14,776.69,778.85,765,775.37,766.03,506908,506908,-1.32,-0.16995,773.9775,"August 14, 25",-0.0016995,,,,,
2025-08-13,788,794,783,784,774.55,420488,420488,-4,-0.50761,787.25,"August 13, 25",-0.0050761,,,,,
2025-08-12,780.04,787.84,773.65,787.32,777.83,337900,337900,7.29,0.93329,782.2125,"August 12, 25",0.0093329,,,,,
2025-08-11,772.81,781.91,770.02,776.75,767.39,311818,311818,3.94,0.50983,775.3725,"August 11, 25",0.0050983,,,,,
2025-08-08,776.38,780.23,765.5,776.2,766.85,252817,252817,-0.18,-0.02318452,774.5775,"August 08, 25",-0.0002318452,,,,,
2025-08-07,775.33,780.84,767.52,779.34,769.95,325053,325053,4.01,0.5172,775.7575,"August 07, 25",0.005172,,,,,
2025-08-06,780.14,783.16,772.22,773,763.69,316315,316315,-7.14,-0.91522,777.13,"August 06, 25",-0.0091522,,,,,
2025-08-05,778.5,780.73,773.29,778.94,769.55,456740,456740,0.44,0.05651895,777.865,"August 05, 25",0.0005651895,,,,,
2025-08-04,772.16,780.94,767.21,778.39,769.01,538454,538454,6.23,0.80683,774.675,"August 04, 25",0.0080683,,,,,
2025-08-01,784.83,784.83,765.16,771.75,762.45,500937,500937,-13.08,-1.67,776.6425,"August 01, 25",-0.0167,,,,,
2025-07-31,805.66,809.47,783.46,785.17,775.71,935304,935304,-20.49,-2.54,795.94,"July 31, 25",-0.0254,,,,,
2025-07-30,811.53,815,791.72,797.04,787.44,572842,572842,-14.49,-1.79,803.8225,"July 30, 25",-0.0179,,,,,
2025-07-29,797.29,813.18,795.34,811.13,801.36,612900,612900,13.84,1.74,804.235,"July 29, 25",0.0174,,,,,
2025-07-28,801.62,805.08,791.72,793.62,784.06,578300,578300,-8,-0.99798,798.01,"July 28, 25",-0.0099798,,,,,
2025-07-25,791.32,803.4,786.75,801.43,791.77,482799,482799,10.11,1.28,795.725,"July 25, 25",0.0128,,,,,
2025-07-24,794.05,795.5,785.37,789.54,780.03,370730,370730,-4.51,-0.56797,791.115,"July 24, 25",-0.0056797,,,,,
2025-07-23,798.21,801.07,793.43,796.21,786.62,429350,429350,-2,-0.25056,797.23,"July 23, 25",-0.0025056,,,,,
2025-07-22,789.38,803.85,789.38,800.55,790.9,566166,566166,11.17,1.42,795.79,"July 22, 25",0.0142,,,,,
2025-07-21,793,806.96,787.81,789.19,779.68,1003345,1003345,-3.81,-0.48045,794.24,"July 21, 25",-0.0048045,,,,,
2025-07-18,781.64,782.48,769.6,777.78,768.41,626123,626123,-3.86,-0.49383,777.875,"July 18, 25",-0.0049383,,,,,
2025-07-17,762.45,776.58,758.94,775.57,766.22,435652,435652,13.12,1.72,768.385,"July 17, 25",0.0172,,,,,
2025-07-16,763.33,769.54,756.65,765.64,756.41,447249,447249,2.31,0.30262,763.79,"July 16, 25",0.0030262,,,,,
2025-07-15,761.26,767.4,755.96,759.96,750.8,580900,580900,-1.3,-0.17077,761.145,"July 15, 25",-0.0017077,,,,,
2025-07-14,757.55,764.26,756.56,760.2,751.04,428000,428000,2.65,0.34981,759.6425,"July 14, 25",0.0034981,,,,,
2025-07-11,750.05,759.38,743.88,756.7,747.58,587400,587400,6.65,0.88661,752.5025,"July 11, 25",0.0088661,,,,,
2025-07-10,776.34,777.77,753.52,758.89,749.75,751071,751071,-17.45,-2.25,766.63,"July 10, 25",-0.0225,,,,,
2025-07-09,774.86,774.86,760.4,764.71,755.5,534810,534810,-10.15,-1.31,768.7075,"July 09, 25",-0.0131,,,,,
2025-07-08,777.39,781.91,761.27,767.39,758.14,668400,668400,-10,-1.29,771.99,"July 08, 25",-0.0129,,,,,
2025-07-07,789.11,794.16,772.56,777.12,767.76,700807,700807,-11.99,-1.52,783.2375,"July 07, 25",-0.0152,,,,,
2025-07-03,797.69,797.69,782.79,787,777.52,539900,539900,-10.69,-1.34,791.2925,"July 03, 25",-0.0134,,,,,
2025-07-02,794.12,796.97,784.9,795.15,785.57,631000,631000,1.03,0.1297,792.785,"July 02, 25",0.001297,,,,,
2025-07-01,797.25,800.53,782.9,795.38,785.8,971302,971302,-1.87,-0.23456,794.015,"July 01, 25",-0.0023456,,,,,
2025-06-30,792.67,796.4,776.43,795.47,785.88,1067124,1067124,2.8,0.35324,790.2425,"June 30, 25",0.0035324,,,,,
2025-06-27,763.85,792.28,754.01,785.11,775.65,2193300,2193300,21.26,2.78,773.8125,"June 27, 25",0.0278,,,,,
2025-06-26,791.04,794.56,710.52,745.53,736.55,4005348,4005348,-45.51,-5.75,760.4125,"June 26, 25",-0.0575,,,,,
2025-06-25,904.46,905.37,818.24,824.31,814.38,1352000,1352000,-80.15,-8.86,863.095,"June 25, 25",-0.0886,,,,,
2025-06-24,896.58,910.6,886.1,906.5,895.58,436450,436450,9.92,1.11,899.945,"June 24, 25",0.0111,,,,,
2025-06-23,885.64,897.04,883.75,889.98,879.26,693038,693038,4.34,0.49004,889.1025,"June 23, 25",0.0049004,,,,,
2025-06-20,890.36,894.61,882.02,882.88,872.24,788142,788142,-7.48,-0.84011,887.4675,"June 20, 25",-0.0084011,,,,,
2025-06-18,883.66,892.78,882.09,886.85,876.16,550249,550249,3.19,0.361,886.345,"June 18, 25",0.00361,,,,,
2025-06-17,890.33,898.7,883.43,886.76,876.07,606700,606700,-3.57,-0.40097,889.805,"June 17, 25",-0.0040097,,,,,
2025-06-16,894.08,900.65,886.84,888.15,877.45,543147,543147,-5.93,-0.66325,892.43,"June 16, 25",-0.0066325,,,,,
2025-06-13,892.6,894.35,883.31,892.64,881.88,502461,502461,0.04,0.00448129,890.725,"June 13, 25",4.48129e-05,,,,,
2025-06-12,893.7,902.5,893.49,896.42,885.62,493982,493982,2.72,0.30435,896.5275,"June 12, 25",0.0030435,,,,,
2025-06-11,905.99,913.15,893.13,893.7,882.93,547537,547537,-12.29,-1.36,901.4925,"June 11, 25",-0.0136,,,,,
2025-06-10,907.82,911.38,895.56,907.34,896.41,439500,439500,-0.48,-0.05287392,905.525,"June 10, 25",-0.0005287392,,,,,
2025-06-09,911.89,915.29,906.31,907.48,896.54,336600,336600,-4.41,-0.48361,910.2425,"June 09, 25",-0.0048361,,,,,
2025-06-06,914.82,917.39,909.25,914.43,903.41,294200,294200,-0.39,-0.04263134,913.9725,"June 06, 25",-0.0004263134,,,,,
2025-06-05,915.43,924.88,906.09,909.74,898.78,605916,605916,-5.69,-0.62157,914.035,"June 05, 25",-0.0062157,,,,,
2025-06-04,895.88,913.94,890.04,912.2,901.21,573300,573300,16.32,1.82,903.015,"June 04, 25",0.0182,,,,,
2025-06-03,887.08,896.81,881.69,894.84,884.06,535940,535940,7.76,0.87478,890.105,"June 03, 25",0.0087478,,,,,
2025-06-02,884.2,890.64,874.4,890.49,879.76,338019,338019,6.29,0.71138,884.9325,"June 02, 25",0.0071138,,,,,
2025-05-30,877.83,894.48,876.18,888.82,878.11,973117,973117,10.99,1.25,884.3275,"May 30, 25",0.0125,,,,,
2025-05-29,880.62,896.15,872,887.43,876.74,290632,290632,6.81,0.77332,884.05,"May 29, 25",0.0077332,,,,,
2025-05-28,883.67,883.67,872.24,880.62,870.01,373124,373124,-3.05,-0.34515,880.05,"May 28, 25",-0.0034515,,,,,
2025-05-27,871,883.2,867.99,876.81,866.24,502000,502000,5.81,0.66705,874.75,"May 27, 25",0.0066705,,,,,
2025-05-23,864.9,867.3,857.54,863.46,853.06,441675,441675,-1.44,-0.16649,863.3,"May 23, 25",-0.0016649,,,,,
2025-05-22,863.4,870.25,858.14,866.5,856.06,413416,413416,3.1,0.35905,864.5725,"May 22, 25",0.0035905,,,,,
2025-05-21,866.87,870.88,855.03,859.14,848.79,793743,793743,-7.73,-0.89171,862.98,"May 21, 25",-0.0089171,4.69,4.69,2025-05-21,2025-06-18,2025-04-30
2025-05-20,868.33,876.55,865.41,875.89,860.7,296685,296685,7.56,0.87064,871.545,"May 20, 25",0.0087064,,,,,
2025-05-19,863.09,880.97,863.09,877.57,862.35,412372,412372,14.48,1.68,871.18,"May 19, 25",0.0168,,,,,
2025-05-16,869.41,876.49,861.29,875.92,860.73,589453,589453,6.51,0.74878,870.7775,"May 16, 25",0.0074878,,,,,
2025-05-15,858.1,868.83,858.1,867.24,852.2,429306,429306,9.14,1.07,863.0675,"May 15, 25",0.0107,,,,,
2025-05-14,866.43,872.64,856.15,859.21,844.31,590227,590227,-7.22,-0.8333,863.6075,"May 14, 25",-0.008333,,,,,
2025-05-13,872.31,874.36,862.36,868.79,853.73,774724,774724,-3.52,-0.40353,869.455,"May 13, 25",-0.0040353,,,,,
2025-05-12,883.76,883.76,862,870.47,855.38,507214,507214,-13.29,-1.5,874.9975,"May 12, 25",-0.015,,,,,
2025-05-09,850,869,837.37,864.39,849.4,226000,226000,14.39,1.69,855.19,"May 09, 25",0.0169,,,,,
2025-05-08,875.66,882.88,859.56,860.99,846.06,496204,496204,-14.67,-1.68,869.7725,"May 08, 25",-0.0168,,,,,
2025-05-07,873.43,881.64,869.7,872.48,857.35,576826,576826,-0.95,-0.10877,874.3125,"May 07, 25",-0.0010877,,,,,
2025-05-06,880,887.07,872.64,875.38,860.2,439200,439200,-4.62,-0.525,878.7725,"May 06, 25",-0.00525,,,,,
2025-05-05,879.11,887.95,872.94,883.21,867.9,377600,377600,4.1,0.46638,880.8025,"May 05, 25",0.0046638,,,,,
2025-05-02,875.94,880.02,870.48,875.85,860.66,443371,443371,-0.09,-0.01027468,875.5725,"May 02, 25",-0.0001027468,,,,,
2025-05-01,863.7,885,860.07,861.97,847.02,677300,677300,-1.73,-0.2003,867.685,"May 01, 25",-0.002003,,,,,
2025-04-30,840,864.14,839.57,860.75,845.82,729358,729358,20.75,2.47,851.115,"April 30, 25",0.0247,,,,,
2025-04-29,848.2,860.91,842.49,851.65,836.88,696125,696125,3.45,0.40674,850.8125,"April 29, 25",0.0040674,,,,,
2025-04-28,834.58,846.81,833.46,844.68,830.03,521031,521031,10.1,1.21,839.8825,"April 28, 25",0.0121,,,,,
2025-04-25,827,844.42,825,838.1,823.57,605305,605305,11.1,1.34,833.63,"April 25, 25",0.0134,,,,,
2025-04-24,809.6,823.32,802.46,817.19,803.02,490965,490965,7.59,0.9375,813.1425,"April 24, 25",0.009375,,,,,
2025-04-23,805.33,826.03,800.06,809.46,795.42,640162,640162,4.13,0.51283,810.22,"April 23, 25",0.0051283,,,,,
2025-04-22,782.25,796.4,782.25,791.12,777.4,556900,556900,8.87,1.13,788.005,"April 22, 25",0.0113,,,,,
2025-04-21,783.79,784.52,759.04,773.2,759.79,493800,493800,-10.59,-1.35,775.1375,"April 21, 25",-0.0135,,,,,
2025-04-17,794.41,801.96,787.82,790.15,776.45,479700,479700,-4.26,-0.53625,793.585,"April 17, 25",-0.0053625,,,,,
2025-04-16,780.17,788.79,773.79,778.68,765.18,405400,405400,-1.5,-0.19098,780.3575,"April 16, 25",-0.0019098,,,,,
2025-04-15,788.42,796.3,781.31,787.49,773.83,352500,352500,-0.93,-0.11796,788.38,"April 15, 25",-0.0011796,,,,,
2025-04-14,782.98,793.43,775.8,783.87,770.28,621200,621200,0.89,0.11367,784.02,"April 14, 25",0.0011367,,,,,
2025-04-11,756.14,783.45,749.64,776.83,763.36,513956,513956,20.69,2.74,766.515,"April 11, 25",0.0274,,,,,
2025-04-10,776.06,781.6,750.59,770.74,757.38,696128,696128,-5.32,-0.68551,769.7475,"April 10, 25",-0.0068551,,,,,
2025-04-09,728.82,798.57,701.41,797.43,783.6,753232,753232,68.61,9.41,756.5575,"April 09, 25",0.0941,,,,,
2025-04-08,780.31,780.31,730.19,740.07,727.24,812900,812900,-40.24,-5.16,757.72,"April 08, 25",-0.0516,,,,,
2025-04-07,750.62,780.13,725.93,747.74,734.77,927900,927900,-2.88,-0.38368,751.105,"April 07, 25",-0.0038368,,,,,
2025-04-04,790.67,792.41,765.12,766.21,752.92,820598,820598,-24.46,-3.09,778.6025,"April 04, 25",-0.0309,,,,,
2025-04-03,810.55,814.1,788.98,801.44,787.54,1222724,1222724,-9.11,-1.12,803.7675,"April 03, 25",-0.0112,,,,,
2025-04-02,806.47,833.76,806.47,831.55,817.13,431176,431176,25.08,3.11,819.5625,"April 02, 25",0.0311,,,,,
2025-04-01,816.48,819.84,800.83,816.95,802.78,871800,871800,0.47,0.05756418,813.525,"April 01, 25",0.0005756418,,,,,
2025-03-31,807,819.9,795.12,815.35,801.21,1083800,1083800,8.35,1.03,809.3425,"March 31, 25",0.0103,,,,,
2025-03-28,823.48,825.99,797.33,803,789.08,896500,896500,-20.48,-2.49,812.45,"March 28, 25",-0.0249,,,,,
2025-03-27,833.45,833.45,820.51,825.31,811,799649,799649,-8.14,-0.97666,828.18,"March 27, 25",-0.0097666,,,,,
2025-03-26,847.08,851.4,825.87,831.05,816.64,764132,764132,-16.03,-1.89,838.85,"March 26, 25",-0.0189,,,,,
2025-03-25,848.18,857.31,838.01,841.22,826.63,581161,581161,-6.96,-0.82058,846.18,"March 25, 25",-0.0082058,,,,,
2025-03-24,847.41,858.36,843.77,852.44,837.66,745802,745802,5.03,0.59357,850.495,"March 24, 25",0.0059357,,,,,
2025-03-21,846,848.65,831.78,834.59,820.12,1624921,1624921,-11.41,-1.35,840.255,"March 21, 25",-0.0135,,,,,
2025-03-20,852.3,855.78,846.12,851.72,836.95,532800,532800,-0.58,-0.06805116,851.48,"March 20, 25",-0.0006805116,,,,,
2025-03-19,846.32,863.72,842.93,855.33,840.5,1079540,1079540,9.01,1.06,852.075,"March 19, 25",0.0106,,,,,
2025-03-18,863.7,863.7,836.44,841.26,826.67,691933,691933,-22.44,-2.6,851.275,"March 18, 25",-0.026,,,,,
2025-03-17,834.96,860.12,834.22,857.25,842.39,902525,902525,22.29,2.67,846.6375,"March 17, 25",0.0267,,,,,
2025-03-14,835.37,842.66,829.21,837.68,823.15,695339,695339,2.31,0.27652,836.23,"March 14, 25",0.0027652,,,,,
2025-03-13,849.31,851.82,829.26,833.95,819.49,597307,597307,-15.36,-1.81,841.085,"March 13, 25",-0.0181,,,,,
2025-03-12,846.92,856.47,843.75,854.99,840.16,717218,717218,8.07,0.95286,850.5325,"March 12, 25",0.0095286,,,,,
2025-03-11,832.08,844.18,826,836.24,821.74,1092109,1092109,4.16,0.49995,834.625,"March 11, 25",0.0049995,,,,,
2025-03-10,856.31,859.23,822.07,830.63,816.23,915064,915064,-25.68,-3,842.06,"March 10, 25",-0.03,,,,,
2025-03-07,873.13,875.36,846.44,859.52,844.62,1003800,1003800,-13.61,-1.56,863.6125,"March 07, 25",-0.0156,,,,,
2025-03-06,910.1,914.5,870.31,871.9,856.78,893540,893540,-38.2,-4.2,891.7025,"March 06, 25",-0.042,,,,,
