date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,paymentDate,declarationDate,recordDate,adjDividend
2025-03-04,332,352.64,322.42,339.17,337.98,873000,873000,7.17,2.16,336.5575,"March 04, 25",0.0216,,,,,
2025-03-03,364.6,367.92,342.89,345.58,344.36,711956,711956,-19.02,-5.22,355.2475,"March 03, 25",-0.0522,,,,,
2025-02-28,354.37,363.39,350.38,363.33,362.05,728352,728352,8.96,2.53,357.8675,"February 28, 25",0.0253,,,,,
2025-02-27,378.34,380.83,356.4,356.63,355.37,663775,663775,-21.71,-5.74,368.05,"February 27, 25",-0.0574,,,,,
2025-02-26,384.28,396.47,374.73,374.8,373.48,662595,662595,-9.48,-2.47,382.57,"February 26, 25",-0.0247,,,,,
2025-02-25,356.68,375.77,350.48,367.59,366.3,889484,889484,10.91,3.06,362.63,"February 25, 25",0.0306,,,,,
2025-02-24,373.74,379.21,353.43,358.54,357.28,1094075,1094075,-15.2,-4.07,366.23,"February 24, 25",-0.0407,,,,,
2025-02-21,411.56,412.78,358.23,364,362.72,1088354,1088354,-47.56,-11.56,386.6425,"February 21, 25",-0.1156,,,,,
2025-02-20,395,399.39,379.75,382.13,380.78,652330,652330,-12.87,-3.26,389.0675,"February 20, 25",-0.0326,,,,,
2025-02-19,390.11,396.44,387.37,395.86,394.47,432435,432435,5.75,1.47,392.445,"February 19, 25",0.0147,,,,,
2025-02-18,392,397.77,380.06,394.59,393.2,777831,777831,2.59,0.66071,391.105,"February 18, 25",0.0066071,,,,,
2025-02-14,395.6,397.09,384.42,391.22,389.84,368555,368555,-4.38,-1.11,392.0825,"February 14, 25",-0.0111,,,,,
2025-02-13,403.7,407.03,383.53,395.05,393.66,858029,858029,-8.65,-2.14,397.3275,"February 13, 25",-0.0214,,,,,
2025-02-12,412.06,418.3,397.63,398.32,396.92,1080325,1080325,-13.74,-3.33,406.5775,"February 12, 25",-0.0333,,,,,
2025-02-11,460,460,429.28,434.63,433.1,562803,562803,-25.37,-5.52,445.9775,"February 11, 25",-0.0552,,,,,
2025-02-10,461.9,468.35,457.55,464.92,463.28,250629,250629,3.02,0.65382,463.18,"February 10, 25",0.0065382,,,,,
2025-02-07,473.18,476.89,459.89,460.06,458.44,407523,407523,-13.12,-2.77,467.505,"February 07, 25",-0.0277,,,,,
2025-02-06,452.66,470.22,450.13,469.75,468.1,408790,408790,17.09,3.78,460.69,"February 06, 25",0.0378,,,,,
2025-02-05,426.82,448.47,425.7,445.29,443.72,388500,388500,18.47,4.33,436.57,"February 05, 25",0.0433,,,,,
2025-02-04,430.03,434.95,421.84,425.06,423.56,288935,288935,-4.97,-1.16,427.97,"February 04, 25",-0.0116,,,,,
2025-02-03,416.07,435.45,413.02,427.05,425.55,335495,335495,10.98,2.64,422.8975,"February 03, 25",0.0264,,,,,
2025-01-31,436.97,449.81,424.79,436.75,435.21,397714,397714,-0.22,-0.05034671,437.08,"January 31, 25",-0.0005034671,,,,,
2025-01-30,435.7,440.58,428.18,433.86,432.33,470526,470526,-1.84,-0.42231,434.58,"January 30, 25",-0.0042231,,,,,
2025-01-29,428.88,435.29,417,426.4,424.9,520782,520782,-2.48,-0.57825,426.8925,"January 29, 25",-0.0057825,,,,,
2025-01-28,416.46,423.95,404.51,416.18,414.72,1022070,1022070,-0.28,-0.06723335,415.275,"January 28, 25",-0.0006723335,,,,,
2025-01-27,484.03,484.12,402.91,404.24,402.82,1446025,1446025,-79.79,-16.48,443.825,"January 27, 25",-0.1648,,,,,
2025-01-24,550.38,551.58,536.4,544.16,542.24,448100,448100,-6.22,-1.13,545.63,"January 24, 25",-0.0113,,,,,
2025-01-23,543.39,549.96,532.63,547.31,545.38,402252,402252,3.92,0.7214,543.3225,"January 23, 25",0.007214,,,,,
2025-01-22,541.03,553.09,541.03,550.27,548.33,590351,590351,9.24,1.71,546.355,"January 22, 25",0.0171,,,,,
2025-01-21,515,529.24,505.39,529.22,527.36,441871,441871,14.22,2.76,519.7125,"January 21, 25",0.0276,,,,,
2025-01-17,508.44,510.54,499.76,503.78,502.01,332600,332600,-4.66,-0.91653,505.63,"January 17, 25",-0.0091653,,,,,
2025-01-16,498.57,508.71,495.01,505.15,503.37,425310,425310,6.58,1.32,501.86,"January 16, 25",0.0132,,,,,
2025-01-15,480.97,494.19,476.96,493.9,492.16,651014,651014,12.93,2.69,486.505,"January 15, 25",0.0269,,,,,
2025-01-14,446.19,466.94,443.08,466.43,464.79,332121,332121,20.24,4.54,455.66,"January 14, 25",0.0454,,,,,
2025-01-13,432.44,439.79,428.59,439.16,437.61,326347,326347,6.72,1.55,434.995,"January 13, 25",0.0155,,,,,
2025-01-10,444.41,444.41,432.15,440.05,438.5,255123,255123,-4.36,-0.98108,440.255,"January 10, 25",-0.0098108,,,,,
2025-01-08,452.62,456.14,441.69,450.27,448.69,383400,383400,-2.35,-0.5192,450.18,"January 08, 25",-0.005192,,,,,
2025-01-07,457.22,460.87,430.78,452.76,451.17,446073,446073,-4.46,-0.97546,450.4075,"January 07, 25",-0.0097546,,,,,
2025-01-06,455.01,462.9,450.73,456.03,454.42,360667,360667,1.02,0.22417,456.1675,"January 06, 25",0.0022417,,,,,
2025-01-03,430,449.52,430,448.55,446.97,320300,320300,18.55,4.31,439.5175,"January 03, 25",0.0431,,,,,
2025-01-02,429.54,436.77,423.78,428.5,426.99,377502,377502,-1.04,-0.24212,429.6475,"January 02, 25",-0.0024212,,,,,
2024-12-31,428.23,428.92,421.74,424.06,422.57,226381,226381,-4.17,-0.97378,425.7375,"December 31, 24",-0.0097378,,,,,
2024-12-30,425.01,433.48,420,429.29,427.78,186438,186438,4.28,1.01,426.945,"December 30, 24",0.0101,,,,,
2024-12-27,434.23,434.88,424.79,432.03,430.51,150624,150624,-2.2,-0.50664,431.4825,"December 27, 24",-0.0050664,,,,,
2024-12-26,436.82,439.33,433.36,438.85,437.31,151002,151002,2.03,0.46472,437.09,"December 26, 24",0.0046472,,,,,
2024-12-24,435,438.74,431.69,436.83,435.29,89300,89300,1.83,0.42069,435.565,"December 24, 24",0.0042069,,,,,
2024-12-23,437.5,438,430.09,435,433.47,256217,256217,-2.5,-0.57143,435.1475,"December 23, 24",-0.0057143,,,,,
2024-12-20,427.36,443.8,427.36,438.44,436.9,589500,589500,11.08,2.59,434.24,"December 20, 24",0.0259,,,,,
2024-12-19,443.89,446.7,432.92,435.22,433.69,494455,494455,-8.67,-1.95,439.6825,"December 19, 24",-0.0195,,,,,
2024-12-18,459.43,466.54,430,433.12,431.6,544852,544852,-26.31,-5.73,447.2725,"December 18, 24",-0.0573,,,,,
2024-12-17,459,459.5,446.87,454.47,452.87,287400,287400,-4.53,-0.98693,454.96,"December 17, 24",-0.0098693,,,,,
2024-12-16,463.45,468.7,461.3,462.98,461.35,345600,345600,-0.47,-0.10141,464.1075,"December 16, 24",-0.0010141,,,,,
2024-12-13,470,473.43,460.02,462.33,460.7,285943,285943,-7.67,-1.63,466.445,"December 13, 24",-0.0163,,,,,
2024-12-12,470.41,476.27,467.44,469.06,467.41,262184,262184,-1.35,-0.28698,470.795,"December 12, 24",-0.0028698,,,,,
2024-12-11,465.3,474.81,462.07,472.26,470.6,278638,278638,6.96,1.5,468.61,"December 11, 24",0.015,,,,,
2024-12-10,466.83,468.83,457.91,459.2,457.58,256100,256100,-7.63,-1.63,463.1925,"December 10, 24",-0.0163,,,,,
2024-12-09,496.87,496.87,460.81,462.72,461.09,344157,344157,-34.15,-6.87,479.3175,"December 09, 24",-0.0687,,,,,
2024-12-06,501.48,502.74,490.89,497,495.25,210400,210400,-4.48,-0.89336,498.0275,"December 06, 24",-0.0089336,,,,,
2024-12-05,500.58,506.29,492.95,497.14,495.39,261635,261635,-3.44,-0.6872,499.24,"December 05, 24",-0.006872,,,,,
2024-12-04,497.32,504,496.13,500.98,499.22,318147,318147,3.66,0.73594,499.6075,"December 04, 24",0.0073594,,,,,
2024-12-03,491.35,496.36,486.24,495.75,494,270723,270723,4.4,0.89549,492.425,"December 03, 24",0.0089549,,,,,
2024-12-02,495.5,501.83,487.89,489.53,487.81,216523,216523,-5.97,-1.2,493.6875,"December 02, 24",-0.012,,,,,
2024-11-29,495,500.2,492.73,493.27,491.53,167318,167318,-1.73,-0.34949,495.3,"November 29, 24",-0.0034949,,,,,
2024-11-27,508.9,510,485,486.65,484.94,417502,417502,-22.25,-4.37,497.6375,"November 27, 24",-0.0437,,,,,
2024-11-26,496.04,510.79,490.13,504.12,502.35,339109,339109,8.08,1.63,500.27,"November 26, 24",0.0163,,,,,
2024-11-25,496.55,500.38,488.76,495.08,493.34,449057,449057,-1.47,-0.29604,495.1925,"November 25, 24",-0.0029604,,,,,
2024-11-22,489.98,494.5,482.15,491.06,489.33,411500,411500,1.08,0.22042,489.4225,"November 22, 24",0.0022042,,,,,
2024-11-21,480.41,494.37,477.51,489.97,488.25,312028,312028,9.56,1.99,485.565,"November 21, 24",0.0199,,,,,
2024-11-20,478,481.81,464.49,476.25,474.57,423575,423575,-1.75,-0.36611,475.1375,"November 20, 24",-0.0036611,,,,,
2024-11-19,455.51,474.73,451.07,474.43,472.76,397138,397138,18.92,4.15,463.935,"November 19, 24",0.0415,,,,,
2024-11-18,445.02,455.84,444.06,451,449.41,246798,246798,5.98,1.34,448.98,"November 18, 24",0.0134,,,,,
2024-11-15,440.33,447.87,435.29,445.02,443.45,284500,284500,4.69,1.07,442.1275,"November 15, 24",0.0107,,,,,
2024-11-14,446.28,448.76,436.77,439.41,437.86,363707,363707,-6.87,-1.54,442.805,"November 14, 24",-0.0154,0.35,2024-11-25,2024-10-24,2024-11-14,0.35
2024-11-13,464.46,467.78,446.15,446.28,444.36,386608,386608,-18.18,-3.91,456.1675,"November 13, 24",-0.0391,,,,,
2024-11-12,468,474.44,462.89,463.03,461.04,278200,278200,-4.97,-1.06,467.09,"November 12, 24",-0.0106,,,,,
2024-11-11,470,474.62,460.35,466.7,464.69,324100,324100,-3.3,-0.70213,467.9175,"November 11, 24",-0.0070213,,,,,
2024-11-08,442.96,462.06,442.18,462.06,460.07,338881,338881,19.1,4.31,452.315,"November 08, 24",0.0431,,,,,
2024-11-07,439.27,445.7,434.25,443.22,441.31,397603,397603,3.95,0.89922,440.61,"November 07, 24",0.0089922,,,,,
2024-11-06,432.06,439.17,422.02,437.28,435.4,424571,424571,5.22,1.21,432.6325,"November 06, 24",0.0121,,,,,
2024-11-05,391.22,412.34,391.22,410.99,409.22,415500,415500,19.77,5.05,401.4425,"November 05, 24",0.0505,,,,,
2024-11-04,389.78,397,388.1,390.38,388.7,285000,285000,0.6,0.15393,391.315,"November 04, 24",0.0015393,,,,,
2024-11-01,395.43,401.21,387.97,392.31,390.62,352009,352009,-3.12,-0.78901,394.23,"November 01, 24",-0.0078901,,,,,
2024-10-31,384.35,392.71,382,391.04,389.36,335440,335440,6.69,1.74,387.525,"October 31, 24",0.0174,,,,,
2024-10-30,392.71,396.85,386.76,390.15,388.47,346815,346815,-2.56,-0.65188,391.6175,"October 30, 24",-0.0065188,,,,,
2024-10-29,386.24,396.73,382.8,396.15,394.45,412176,412176,9.91,2.57,390.48,"October 29, 24",0.0257,,,,,
2024-10-28,375.91,390.87,372.96,389.3,387.63,616300,616300,13.39,3.56,382.26,"October 28, 24",0.0356,,,,,
2024-10-25,389.95,389.95,356.8,370.5,368.91,1355658,1355658,-19.45,-4.99,376.8,"October 25, 24",-0.0499,,,,,
2024-10-24,413.85,416.69,410.38,413.47,411.69,295368,295368,-0.38,-0.09182071,413.5975,"October 24, 24",-0.0009182071,,,,,
2024-10-23,412,417.86,407.08,412.01,410.24,273400,273400,0.01,0.00242718,412.2375,"October 23, 24",2.42718e-05,,,,,
2024-10-22,419.95,419.97,413.53,414.8,413.02,245949,245949,-5.15,-1.23,417.0625,"October 22, 24",-0.0123,,,,,
2024-10-21,417.91,424.63,416.25,424.27,422.45,206247,206247,6.36,1.52,420.765,"October 21, 24",0.0152,,,,,
2024-10-18,419.11,423.78,412.41,417.54,415.74,224701,224701,-1.57,-0.3746,418.21,"October 18, 24",-0.003746,,,,,
2024-10-17,419.55,423.89,415.56,419.11,417.31,224650,224650,-0.44,-0.10487,419.5275,"October 17, 24",-0.0010487,,,,,
2024-10-16,417.5,419.71,412.23,414.67,412.89,243613,243613,-2.83,-0.67784,416.0275,"October 16, 24",-0.0067784,,,,,
2024-10-15,419.79,423.23,410.58,413.54,411.76,313544,313544,-6.25,-1.49,416.785,"October 15, 24",-0.0149,,,,,
2024-10-14,418.27,424.44,414.7,419.15,417.35,271329,271329,0.88,0.21039,419.14,"October 14, 24",0.0021039,,,,,
2024-10-11,406.96,417.8,405.82,415.67,413.88,217400,217400,8.71,2.14,411.5625,"October 11, 24",0.0214,,,,,
2024-10-10,402.99,409.46,399.53,407.29,405.54,287418,287418,4.3,1.07,404.8175,"October 10, 24",0.0107,,,,,
2024-10-09,405.51,413.08,405.51,410.64,408.87,197000,197000,5.13,1.27,408.685,"October 09, 24",0.0127,,,,,
2024-10-08,409.25,411.96,404,405.31,403.57,315711,315711,-3.94,-0.96274,407.63,"October 08, 24",-0.0096274,,,,,
2024-10-07,400,412.49,400,406.57,404.82,211251,211251,6.57,1.64,404.765,"October 07, 24",0.0164,,,,,
2024-10-04,402.25,407.61,397.84,402.53,400.8,254127,254127,0.28,0.06960845,402.5575,"October 04, 24",0.0006960845,,,,,
2024-10-03,397.72,400.94,390.94,394.51,392.81,218244,218244,-3.21,-0.8071,396.0275,"October 03, 24",-0.008071,,,,,
2024-10-02,389.18,399.97,387.35,397.51,395.8,180590,180590,8.33,2.14,393.5025,"October 02, 24",0.0214,,,,,
2024-10-01,389.17,394.39,381.16,389.58,387.9,172251,172251,0.41,0.10535,388.575,"October 01, 24",0.0010535,,,,,
2024-09-30,389,392.56,385.19,390.35,388.67,203638,203638,1.35,0.34704,389.275,"September 30, 24",0.0034704,,,,,
2024-09-27,396.68,397.04,389.57,390.07,388.39,271424,271424,-6.61,-1.67,393.34,"September 27, 24",-0.0167,,,,,
2024-09-26,401.75,403.07,392.67,396.82,395.11,334591,334591,-4.93,-1.23,398.5775,"September 26, 24",-0.0123,,,,,
2024-09-25,390,397.62,388.46,392.65,390.96,296806,296806,2.65,0.67949,392.1825,"September 25, 24",0.0067949,,,,,
2024-09-24,387.06,393.29,380.45,388.18,386.51,268146,268146,1.12,0.28936,387.245,"September 24, 24",0.0028936,,,,,
2024-09-23,386.7,392.24,381.18,387.48,385.81,253300,253300,0.78,0.20171,386.9,"September 23, 24",0.0020171,,,,,
2024-09-20,381.14,387.9,380.37,385.16,383.5,819800,819800,4.02,1.05,383.6425,"September 20, 24",0.0105,,,,,
2024-09-19,368.24,382,360.61,380.27,378.63,337420,337420,12.03,3.27,372.78,"September 19, 24",0.0327,,,,,
2024-09-18,358,368.41,353.9,356.54,355.01,199030,199030,-1.46,-0.40782,359.2125,"September 18, 24",-0.0040782,,,,,
2024-09-17,353.24,357.62,350.14,356.93,355.4,201758,201758,3.69,1.04,354.4825,"September 17, 24",0.0104,,,,,
2024-09-16,345.32,351.8,340.41,350.12,348.61,152813,152813,4.8,1.39,346.9125,"September 16, 24",0.0139,,,,,
2024-09-13,343.25,351.75,342.99,347.73,346.23,241223,241223,4.48,1.31,346.43,"September 13, 24",0.0131,,,,,
2024-09-12,334.82,345.57,330.45,339.02,337.56,221746,221746,4.2,1.25,337.465,"September 12, 24",0.0125,,,,,
2024-09-11,318.8,334.27,311.86,334.05,332.61,310200,310200,15.25,4.78,324.745,"September 11, 24",0.0478,,,,,
2024-09-10,310.74,318.54,307.99,317.24,315.88,277377,277377,6.5,2.09,313.6275,"September 10, 24",0.0209,,,,,
2024-09-09,306.08,311.04,303.68,309.21,307.88,287300,287300,3.13,1.02,307.5025,"September 09, 24",0.0102,,,,,
2024-09-06,308.95,313.14,300.22,302.61,301.31,229326,229326,-6.34,-2.05,306.23,"September 06, 24",-0.0205,,,,,
2024-09-05,312.17,313.65,304.06,307.26,305.94,243759,243759,-4.91,-1.57,309.285,"September 05, 24",-0.0157,,,,,
2024-09-04,313.03,319.51,310.01,313.99,312.64,237100,237100,0.96,0.30668,314.135,"September 04, 24",0.0030668,,,,,
2024-09-03,352.94,352.94,314.11,314.82,313.47,574533,574533,-38.12,-10.8,333.7025,"September 03, 24",-0.108,,,,,
2024-08-30,349.36,359.34,347.74,353.52,352,445749,445749,4.16,1.19,352.49,"August 30, 24",0.0119,,,,,
2024-08-29,341.94,358.89,339.82,347.33,345.84,585108,585108,5.39,1.58,346.995,"August 29, 24",0.0158,,,,,
2024-08-28,335.31,343.79,331.49,339.19,337.73,306200,306200,3.88,1.16,337.445,"August 28, 24",0.0116,,,,,
2024-08-27,333.99,339.19,331.33,335.54,334.1,193200,193200,1.55,0.46409,335.0125,"August 27, 24",0.0046409,,,,,
2024-08-26,339.42,345.62,334.47,337.51,336.06,226037,226037,-1.91,-0.56272,339.255,"August 26, 24",-0.0056272,,,,,
2024-08-23,340,343.49,336.75,338.5,337.04,413922,413922,-1.5,-0.44118,339.685,"August 23, 24",-0.0044118,,,,,
2024-08-22,344.51,347.73,336.97,336.99,335.54,324823,324823,-7.52,-2.18,341.55,"August 22, 24",-0.0218,,,,,
2024-08-21,329.18,344.03,328.74,344.02,342.54,299107,299107,14.84,4.51,336.4925,"August 21, 24",0.0451,,,,,
2024-08-20,333.61,334.47,322.62,330.71,329.29,227900,227900,-2.9,-0.86928,330.3525,"August 20, 24",-0.0086928,,,,,
2024-08-19,329.9,333.1,325.22,332.83,331.4,184733,184733,2.93,0.88815,330.2625,"August 19, 24",0.0088815,,,,,
2024-08-16,336.69,337.55,328.5,330.63,329.21,216622,216622,-6.06,-1.8,333.3425,"August 16, 24",-0.018,,,,,
2024-08-15,335.86,340,331.89,337.44,335.99,185200,185200,1.58,0.47043,336.2975,"August 15, 24",0.0047043,,,,,
2024-08-14,328.46,331.73,325.72,329.63,328.21,293600,293600,1.17,0.35621,328.885,"August 14, 24",0.0035621,,,,,
2024-08-13,316.22,321.61,311.15,320.78,319.4,210612,210612,4.56,1.44,317.44,"August 13, 24",0.0144,,,,,
2024-08-12,314.47,317.34,309.1,312.89,311.54,271200,271200,-1.58,-0.50243,313.45,"August 12, 24",-0.0050243,0.3,2024-08-23,2024-07-25,2024-08-12,0.3
2024-08-09,316.71,320.35,310,313.58,311.93,188600,188600,-3.13,-0.98829,315.16,"August 09, 24",-0.0098829,,,,,
2024-08-08,306.03,316.34,299.6,316.1,314.44,274232,274232,10.07,3.29,309.5175,"August 08, 24",0.0329,,,,,
2024-08-07,318.55,321.66,299.47,300.72,299.14,393503,393503,-17.83,-5.6,310.1,"August 07, 24",-0.056,,,,,
2024-08-06,303.16,314.33,298.39,309.63,308,289420,289420,6.47,2.13,306.3775,"August 06, 24",0.0213,,,,,
2024-08-05,275.36,304.2,272.93,300.9,299.32,487933,487933,25.54,9.28,288.3475,"August 05, 24",0.0928,,,,,
2024-08-02,311,316.05,299.25,306.18,304.57,687700,687700,-4.82,-1.55,308.12,"August 02, 24",-0.0155,,,,,
2024-08-01,333.25,339.99,317.19,326.67,324.95,745600,745600,-6.58,-1.97,329.275,"August 01, 24",-0.0197,,,,,
2024-07-31,316.08,341.17,316.08,332.42,330.67,643100,643100,16.35,5.17,326.4375,"July 31, 24",0.0517,,,,,
2024-07-30,315.88,319.56,301.09,305.69,304.08,485446,485446,-10.19,-3.23,310.555,"July 30, 24",-0.0323,,,,,
2024-07-29,313.92,323.05,313.18,314,312.35,507840,507840,0.08,0.0254842,316.0375,"July 29, 24",0.000254842,,,,,
2024-07-26,302.28,315.34,298,309.76,308.13,698200,698200,7.48,2.47,306.345,"July 26, 24",0.0247,,,,,
2024-07-25,305.67,308.73,290.63,292.14,290.6,983700,983700,-13.53,-4.43,299.2925,"July 25, 24",-0.0443,,,,,
2024-07-24,322.18,326.52,298.55,299.88,298.3,611809,611809,-22.3,-6.92,311.7825,"July 24, 24",-0.0692,,,,,
2024-07-23,317.16,330.8,317,329.13,327.4,361300,361300,11.97,3.77,323.5225,"July 23, 24",0.0377,,,,,
2024-07-22,307.89,318.06,307.09,317.83,316.16,253454,253454,9.94,3.23,312.7175,"July 22, 24",0.0323,,,,,
2024-07-19,302.63,308.56,298.64,304.28,302.68,487500,487500,1.65,0.54522,303.5275,"July 19, 24",0.0054522,,,,,
2024-07-18,306.92,308.8,295.04,301.35,299.76,677424,677424,-5.57,-1.81,303.0275,"July 18, 24",-0.0181,,,,,
2024-07-17,325.13,327.54,302.76,302.88,301.29,538500,538500,-22.25,-6.84,314.5775,"July 17, 24",-0.0684,,,,,
2024-07-16,325.55,336.7,323.69,330.03,328.29,304404,304404,4.48,1.38,328.9925,"July 16, 24",0.0138,,,,,
2024-07-15,323.04,330,320,322.76,321.06,276500,276500,-0.28,-0.08667657,323.95,"July 15, 24",-0.0008667657,,,,,
2024-07-12,321.95,328,318.43,321.82,320.13,211500,211500,-0.13,-0.04037894,322.55,"July 12, 24",-0.0004037894,,,,,
2024-07-11,313.57,322.5,310.25,319.06,317.38,306301,306301,5.49,1.75,316.345,"July 11, 24",0.0175,,,,,
2024-07-10,303.44,310.72,302.18,309.62,307.99,230941,230941,6.18,2.04,306.49,"July 10, 24",0.0204,,,,,
2024-07-09,302.57,308.92,299.96,301.13,299.55,319139,319139,-1.44,-0.47592,303.145,"July 09, 24",-0.0047592,,,,,
2024-07-08,305.66,308.47,302.11,302.12,300.53,242031,242031,-3.54,-1.16,304.59,"July 08, 24",-0.0116,,,,,
2024-07-05,310.19,311.12,300.01,302.32,300.73,364505,364505,-7.87,-2.54,305.91,"July 05, 24",-0.0254,,,,,
2024-07-03,293.7,312.21,291.13,311.85,310.21,436600,436600,18.15,6.18,302.2225,"July 03, 24",0.0618,,,,,
2024-07-02,294.58,297.16,290.3,293.86,292.31,745321,745321,-0.72,-0.24442,293.975,"July 02, 24",-0.0024442,,,,,
2024-07-01,306.89,311.11,294.31,294.76,293.21,580945,580945,-12.13,-3.95,301.7675,"July 01, 24",-0.0395,,,,,
2024-06-28,316.79,320.59,303.21,304.12,302.52,5281933,5281933,-12.67,-4,311.1775,"June 28, 24",-0.04,,,,,
2024-06-27,315.66,317.98,310.43,315.93,314.27,473708,473708,0.27,0.08553507,315,"June 27, 24",0.0008553507,,,,,
2024-06-26,318.78,323.6,311.14,313.5,311.85,385500,385500,-5.28,-1.66,316.755,"June 26, 24",-0.0166,,,,,
2024-06-25,318.58,321.36,310.94,321.09,319.4,276640,276640,2.51,0.78787,317.9925,"June 25, 24",0.0078787,,,,,
2024-06-24,315.73,320.56,312.23,318.1,316.43,327200,327200,2.37,0.75064,316.655,"June 24, 24",0.0075064,,,,,
2024-06-21,319.24,319.24,293.02,316.31,314.65,1012872,1012872,-2.93,-0.9178,311.9525,"June 21, 24",-0.009178,,,,,
2024-06-20,328.03,335.79,318.64,322.4,320.7,333332,333332,-5.63,-1.72,326.215,"June 20, 24",-0.0172,,,,,
2024-06-18,320.62,328.58,318.33,327.19,325.47,313311,313311,6.57,2.05,323.68,"June 18, 24",0.0205,,,,,
2024-06-17,313.36,325.76,310.78,321.85,320.16,296703,296703,8.49,2.71,317.9375,"June 17, 24",0.0271,,,,,
2024-06-14,316.85,324,312.46,313.85,312.2,263907,263907,-3,-0.94682,316.79,"June 14, 24",-0.0094682,,,,,
2024-06-13,318,325,314.28,324.91,323.2,301687,301687,6.91,2.17,320.5475,"June 13, 24",0.0217,,,,,
2024-06-12,311.08,323.01,311.08,318.77,317.09,354269,354269,7.69,2.47,315.985,"June 12, 24",0.0247,,,,,
2024-06-11,306.4,308.42,300.75,301.09,299.51,346200,346200,-5.31,-1.73,304.165,"June 11, 24",-0.0173,,,,,
2024-06-10,301.12,307.8,300.75,307.35,305.73,226382,226382,6.23,2.07,304.255,"June 10, 24",0.0207,,,,,
2024-06-07,304.59,308.7,301.65,304.73,303.13,271400,271400,0.14,0.04596343,304.9175,"June 07, 24",0.0004596343,,,,,
2024-06-06,318.57,320.45,302.31,305.03,303.43,297819,297819,-13.54,-4.25,311.59,"June 06, 24",-0.0425,,,,,
2024-06-05,303.2,321.75,303.05,319.65,317.97,495636,495636,16.45,5.43,311.9125,"June 05, 24",0.0543,,,,,
2024-06-04,316.27,317,297.2,301,299.42,693300,693300,-15.27,-4.83,307.8675,"June 04, 24",-0.0483,,,,,
2024-06-03,331.66,331.85,306.07,316.74,315.07,481300,481300,-14.92,-4.5,321.58,"June 03, 24",-0.045,,,,,
2024-05-31,336.13,343.7,319.83,327.34,325.62,498594,498594,-8.79,-2.62,331.75,"May 31, 24",-0.0262,,,,,
2024-05-30,338.26,341.69,333.19,335.22,333.46,234724,234724,-3.04,-0.89872,337.09,"May 30, 24",-0.0089872,,,,,
2024-05-29,335.39,341.53,335.39,337.9,336.12,276900,276900,2.51,0.74838,337.5525,"May 29, 24",0.0074838,,,,,
2024-05-28,345.2,346.87,333.72,338.83,337.05,396700,396700,-6.37,-1.85,341.155,"May 28, 24",-0.0185,,,,,
2024-05-24,332.09,343.73,332.09,342.32,340.52,347460,347460,10.23,3.08,337.5575,"May 24, 24",0.0308,,,,,
2024-05-23,332.06,336.85,327.98,330.62,328.88,299129,299129,-1.44,-0.43366,331.8775,"May 23, 24",-0.0043366,,,,,
2024-05-22,327.7,331.63,324.91,328.81,327.08,321345,321345,1.11,0.33872,328.2625,"May 22, 24",0.0033872,,,,,
2024-05-21,318.51,327.8,318.19,327.36,325.64,256517,256517,8.85,2.78,322.965,"May 21, 24",0.0278,,,,,
2024-05-20,318.94,321.87,314.04,321.22,319.53,331681,331681,2.28,0.71487,319.0175,"May 20, 24",0.0071487,,,,,
2024-05-17,324,326.28,315.15,316.23,314.57,489399,489399,-7.77,-2.4,320.415,"May 17, 24",-0.024,,,,,
2024-05-16,337.98,341.01,319.39,321.6,319.91,489600,489600,-16.38,-4.85,329.995,"May 16, 24",-0.0485,,,,,
2024-05-15,337.56,343.97,334.72,339.56,337.77,494507,494507,2,0.59249,338.9525,"May 15, 24",0.0059249,,,,,
2024-05-14,331.75,335.68,317.7,334.32,332.56,440500,440500,2.57,0.77468,329.8625,"May 14, 24",0.0077468,,,,,
2024-05-13,345.13,345.75,332.13,332.49,330.74,284021,284021,-12.64,-3.66,338.875,"May 13, 24",-0.0366,,,,,
2024-05-10,349.24,352.45,341.56,344.8,342.99,253400,253400,-4.44,-1.27,347.0125,"May 10, 24",-0.0127,0.3,2024-05-24,2024-04-25,2024-05-13,0.3
2024-05-09,347.39,351.49,345.02,347.21,345.09,348848,348848,-0.18,-0.05181496,347.7775,"May 09, 24",-0.0005181496,,,,,
2024-05-08,342.36,346.57,336.66,346.21,344.09,359720,359720,3.85,1.12,342.95,"May 08, 24",0.0112,,,,,
2024-05-07,333.08,345.74,331.04,343.63,341.53,634050,634050,10.55,3.17,338.3725,"May 07, 24",0.0317,,,,,
2024-05-06,319.08,337.33,319.08,335.54,333.49,508200,508200,16.46,5.16,327.7575,"May 06, 24",0.0516,,,,,
2024-05-03,313,317.93,312.58,315.03,313.11,363900,363900,2.03,0.64856,314.635,"May 03, 24",0.0064856,,,,,
2024-05-02,303.61,308.62,299.11,307.71,305.83,284500,284500,4.1,1.35,304.7625,"May 02, 24",0.0135,,,,,
2024-05-01,310,311.82,298.83,301.94,300.1,301803,301803,-8.06,-2.6,305.6475,"May 01, 24",-0.026,,,,,
2024-04-30,308.41,314.04,308.41,309.41,307.52,406001,406001,1,0.32424,310.0675,"April 30, 24",0.0032424,,,,,
2024-04-29,305.26,311.15,301.57,310.69,308.79,448743,448743,5.43,1.78,307.1675,"April 29, 24",0.0178,,,,,
