date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,close,change,vwap,low,open,high,unadjustedVolume,changePercent,changeOverTime,adjClose,volume
2024-05-07,"May 07, 24",,,,,,221.75,-2.06,222.645,221.21,223.81,223.81,454100,-0.92042,-0.0092042,216.31,454100
2024-05-06,"May 06, 24",,,,,,222.15,-0.1,222.075,220.58,222.25,223.32,343022,-0.04499438,-0.0004499438,216.7,343022
2024-05-03,"May 03, 24",,,,,,220.42,-1.99,221.1175,219.23,222.41,222.41,405400,-0.89474,-0.0089474,215.01,405400
2024-05-02,"May 02, 24",,,,,,220.63,-1.36,221.4825,219.61,221.99,223.7,417700,-0.61264,-0.0061264,215.22,417700
2024-05-01,"May 01, 24",,,,,,221.38,0.8,221.6075,219.97,220.58,224.5,285149,0.36268,0.0036268,215.95,285149
2024-04-30,"April 30, 24",,,,,,220.46,-3.11,222.385,220.46,223.57,225.05,423500,-1.39,-0.0139,215.05,423500
2024-04-29,"April 29, 24",,,,,,223.88,2.24,222.32,219.39,221.64,224.37,456900,1.01,0.0101,218.39,456900
2024-04-26,"April 26, 24",,,,,,220.66,-1.9,222.035,220.54,222.56,224.38,349000,-0.8537,-0.008537,215.25,349000
2024-04-25,"April 25, 24",,,,,,223.28,0.05,223.15,220.7,223.23,225.39,486624,0.02239842,0.0002239842,217.8,486624
2024-04-24,"April 24, 24",,,,,,224.64,-6.55,227.495,221.9,231.19,232.25,589500,-2.83,-0.0283,219.13,589500
2024-04-23,"April 23, 24",,,,,,232.27,0.82,232.0675,231.09,231.45,233.46,381827,0.35429,0.0035429,226.57,381827
2024-04-22,"April 22, 24",,,,,,229.89,2.23,229.1775,227.61,227.66,231.55,348338,0.97953,0.0097953,224.25,348338
2024-04-19,"April 19, 24",,,,,,227.04,-0.01,227.11,226,227.05,228.35,244300,-0.00440432,-4.40432e-05,221.47,244300
2024-04-18,"April 18, 24",,,,,,226.1,-1.3,227.0675,225.72,227.4,229.05,248300,-0.57168,-0.0057168,220.55,248300
2024-04-17,"April 17, 24",,,,,,226.83,-2.74,228.0325,226.07,229.57,229.66,405820,-1.19,-0.0119,221.27,405820
2024-04-16,"April 16, 24",,,,,,229.25,-1.19,229.8425,228.57,230.44,231.11,355800,-0.5164,-0.005164,223.63,355800
2024-04-15,"April 15, 24",,,,,,230.49,-5.44,233.225,230.19,235.93,236.29,349817,-2.31,-0.0231,224.84,349817
2024-04-12,"April 12, 24",,,,,,232.67,-1.29,233.36,231.13,233.96,235.68,377421,-0.55138,-0.0055138,226.96,377421
2024-04-11,"April 11, 24",,,,,,236.25,0.06,236.3525,235.14,236.19,237.83,253600,0.02540328,0.0002540328,230.45,253600
2024-04-10,"April 10, 24",,,,,,236.39,-2.76,237.9525,236.19,239.15,240.08,340500,-1.15,-0.0115,230.59,340500
2024-04-09,"April 09, 24",,,,,,241.58,1.48,240.45,238.15,240.1,241.97,254200,0.61641,0.0061641,235.65,254200
2024-04-08,"April 08, 24",,,,,,238.89,-0.78,239.49,238.49,239.67,240.91,235932,-0.32545,-0.0032545,233.03,235932
2024-04-05,"April 05, 24",,,,,,239.38,2.09,238.39,236.15,237.29,240.74,280700,0.88078,0.0088078,233.51,280700
2024-04-04,"April 04, 24",,,,,,236.79,-4.3,238.8975,235.62,241.09,242.09,334700,-1.78,-0.0178,230.98,334700
2024-04-03,"April 03, 24",,,,,,239.29,0.44,239.3475,238.41,238.85,240.84,272000,0.18422,0.0018422,233.42,272000
2024-04-02,"April 02, 24",,,,,,239.58,-1.01,239.8725,238.38,240.59,240.94,281633,-0.4198,-0.004198,233.7,281633
2024-04-01,"April 01, 24",,,,,,240.87,-2.89,242.4,240.86,243.76,244.11,230200,-1.19,-0.0119,234.96,230200
2024-03-28,"March 28, 24",,,,,,244.02,-1.12,244.665,243.8,245.14,245.7,243218,-0.45688,-0.0045688,238.03,243218
2024-03-27,"March 27, 24",,,,,,245.09,1.36,244.0525,242.17,243.73,245.22,320342,0.55799,0.0055799,239.08,320342
2024-03-26,"March 26, 24",,,,,,242.09,0.35,242.1725,241.25,241.74,243.61,276339,0.14478,0.0014478,236.15,276339
2024-03-25,"March 25, 24",,,,,,241.97,-2.04,242.9825,241.86,244.01,244.09,227927,-0.83603,-0.0083603,236.03,227927
2024-03-22,"March 22, 24",,,,,,243.87,-2.18,244.8325,243.05,246.05,246.36,170025,-0.886,-0.00886,237.89,170025
2024-03-21,"March 21, 24",,,,,,245.87,4.75,243.38,240.48,241.12,246.05,497500,1.97,0.0197,239.84,497500
2024-03-20,"March 20, 24",,,,,,240.89,1.26,240.435,239.62,239.63,241.6,251300,0.52581,0.0052581,234.98,251300
2024-03-19,"March 19, 24",,,,,,240.03,-0.87,240.6675,239.84,240.9,241.9,335449,-0.36115,-0.0036115,234.14,335449
2024-03-18,"March 18, 24",,,,,,240.56,-0.35,241.12,240.52,240.91,242.49,308046,-0.14528,-0.0014528,234.66,308046
2024-03-15,"March 15, 24",,,,,,239.97,1.38,239.8325,238.59,238.59,242.18,916700,0.5784,0.005784,234.08,916700
2024-03-14,"March 14, 24",,,,,,241.35,0.07,240.8575,239.07,241.28,241.73,361728,0.02901194,0.0002901194,235.43,361728
2024-03-13,"March 13, 24",,,,,,240.81,-0.09,240.585,239.45,240.9,241.18,236008,-0.0373599,-0.000373599,234.9,236008
2024-03-12,"March 12, 24",,,,,,240.76,1.63,239.73,238.05,239.13,240.98,216518,0.68164,0.0068164,234.85,216518
2024-03-11,"March 11, 24",,,,,,239.06,1.15,238.1325,236.25,237.91,239.31,235500,0.48338,0.0048338,233.2,235500
2024-03-08,"March 08, 24",,,,,,238.59,-1.39,239.14,237.84,239.98,240.15,181417,-0.57921,-0.0057921,232.74,181417
2024-03-07,"March 07, 24",,,,,,238.73,-0.07,238.77,237.7,238.8,239.85,175400,-0.02931323,-0.0002931323,232.87,175400
2024-03-06,"March 06, 24",,,,,,237.09,1.05,236.58,235.03,236.04,238.16,319500,0.44484,0.0044484,231.27,319500
2024-03-05,"March 05, 24",,,,,,235.34,-2.33,236.63,234.67,237.67,238.84,304500,-0.98035,-0.0098035,229.57,304500
2024-03-04,"March 04, 24",,,,,,237.62,-1.35,238.51,237.39,238.97,240.06,290700,-0.56492,-0.0056492,231.79,290700
2024-03-01,"March 01, 24",,,,,,239.47,3.33,237.8325,235.79,236.14,239.93,369300,1.41,0.0141,233.6,369300
2024-02-29,"February 29, 24",,,,,,235.9,-1.19,236.5125,235.38,237.09,237.68,651400,-0.50192,-0.0050192,230.11,651400
2024-02-28,"February 28, 24",,,,,,236.68,0.36,236.6525,235.96,236.32,237.65,331235,0.15234,0.0015234,230.87,331235
2024-02-27,"February 27, 24",,,,,,236.05,-0.73,236.1375,234.73,236.78,236.99,228800,-0.3083,-0.003083,230.26,228800
2024-02-26,"February 26, 24",,,,,,236.06,-0.49,236.33,235.44,236.55,237.27,422100,-0.20714,-0.0020714,230.27,422100
2024-02-23,"February 23, 24",,,,,,237.05,1.05,236.3275,235.12,236,237.14,223319,0.44492,0.0044492,231.24,223319
2024-02-22,"February 22, 24",,,,,,235.13,0.83,234.5425,232.97,234.3,235.77,346900,0.35425,0.0035425,229.36,346900
2024-02-21,"February 21, 24",,,,,,233.43,0.89,232.5825,229.77,232.54,234.59,525139,0.38273,0.0038273,227.7,525139
2024-02-20,"February 20, 24",,,,,,230.35,2.08,228.8425,226.3,228.27,230.45,537749,0.9112,0.009112,224.7,537749
2024-02-16,"February 16, 24",,,,,,227.47,-0.47,227.775,226.19,227.94,229.5,785443,-0.20619,-0.0020619,221.89,785443
2024-02-15,"February 15, 24",,,,,,227.68,-0.08,227.4175,225.46,227.76,228.77,457244,-0.03512469,-0.0003512469,222.1,457244
2024-02-14,"February 14, 24",,,,,,227.02,2.03,225.6775,223.52,224.99,227.18,359600,0.90226,0.0090226,221.45,359600
2024-02-13,"February 13, 24",,,,,,224.27,-0.82,224.375,222.7,225.09,225.44,424400,-0.3643,-0.003643,218.77,424400
2024-02-12,"February 12, 24",,,,,,226.97,-1.13,227.82,226.82,228.1,229.39,490742,-0.4954,-0.004954,221.4,490742
2024-02-09,"February 09, 24",,,,,,228.2,2.37,226.8825,225.22,225.83,228.28,460037,1.05,0.0105,222.6,460037
2024-02-08,"February 08, 24",,,,,,225.83,0.13,225.005,222.03,225.7,226.46,657200,0.05759858,0.0005759858,220.29,657200
2024-02-07,"February 07, 24",,,,,,222.42,-0.12,221.365,212.96,222.54,227.54,1360600,-0.05392289,-0.0005392289,216.96,1360600
2024-02-06,"February 06, 24",,,,,,218.89,0.49,218.6125,217.09,218.4,220.07,459320,0.22436,0.0022436,213.52,459320
2024-02-05,"February 05, 24",,,,,,218.22,-0.61,218.44,216.81,218.83,219.9,367904,-0.27876,-0.0027876,212.87,367904
2024-02-02,"February 02, 24",,,,,,220.72,1.41,220.255,218.84,219.31,222.15,463500,0.64293,0.0064293,215.31,463500
2024-02-01,"February 01, 24",,,,,,220.18,7.18,216.9525,211.99,213,222.64,920000,3.37,0.0337,214.78,920000
2024-01-31,"January 31, 24",,,,,,211.5,-2.9,213.0275,211.49,214.4,214.72,612300,-1.35,-0.0135,206.31,612300
2024-01-30,"January 30, 24",,,,,,213.67,2.34,212.65,211.25,211.33,214.35,329102,1.11,0.0111,208.43,329102
2024-01-29,"January 29, 24",,,,,,212.15,3.63,210.185,207.9,208.52,212.17,417422,1.74,0.0174,206.95,417422
2024-01-26,"January 26, 24",,,,,,209.15,1.37,208.5125,207.72,207.78,209.4,280800,0.65935,0.0065935,204.02,280800
2024-01-25,"January 25, 24",,,,,,207.78,0.53,206.975,204.99,207.25,207.88,304338,0.25573,0.0025573,202.68,304338
2024-01-24,"January 24, 24",,,,,,205.69,-4.69,208.29,205.59,210.38,211.5,465720,-2.23,-0.0223,200.64,465720
2024-01-23,"January 23, 24",,,,,,209.22,0.63,208.465,206.71,208.59,209.34,268309,0.30203,0.0030203,204.09,268309
2024-01-22,"January 22, 24",,,,,,207.44,-1.01,207.9725,206.82,208.45,209.18,286100,-0.48453,-0.0048453,202.35,286100
2024-01-19,"January 19, 24",,,,,,207.04,1.34,206.17,204.39,205.7,207.55,292647,0.65143,0.0065143,201.96,292647
2024-01-18,"January 18, 24",,,,,,205.33,0.27,204.7625,202.85,205.06,205.81,379744,0.13167,0.0013167,200.29,379744
2024-01-17,"January 17, 24",,,,,,205.04,0.99,204.8825,204.05,204.05,206.39,449900,0.48518,0.0048518,200.01,449900
2024-01-16,"January 16, 24",,,,,,205.77,0.22,205.2575,203.38,205.55,206.33,382700,0.10703,0.0010703,200.72,382700
2024-01-12,"January 12, 24",,,,,,206.91,-2.81,208.5325,206.38,209.72,211.12,277500,-1.34,-0.0134,201.83,277500
2024-01-11,"January 11, 24",0.64,0.64,2024-01-12,2024-01-26,2023-11-08,208.58,-0.49,208.05,205.48,209.07,209.07,229000,-0.23437,-0.0023437,203.46,229000
2024-01-10,"January 10, 24",,,,,,209.62,0.11,209.5975,208.75,209.51,210.51,254109,0.05250346,0.0005250346,203.85,254109
2024-01-09,"January 09, 24",,,,,,209.98,0.25,209.4675,207.91,209.73,210.25,227400,0.1192,0.001192,204.2,227400
2024-01-08,"January 08, 24",,,,,,210.82,-0.12,210.145,207.88,210.94,210.94,281100,-0.05688821,-0.0005688821,205.02,281100
2024-01-05,"January 05, 24",,,,,,211.18,0.05,211.285,210.15,211.13,212.68,400900,0.02368209,0.0002368209,205.37,400900
2024-01-04,"January 04, 24",,,,,,211.18,-1.19,212.15,211.13,212.37,213.92,699100,-0.56034,-0.0056034,205.37,699100
2024-01-03,"January 03, 24",,,,,,212.28,-1.69,213.39,211.87,213.97,215.44,476919,-0.78983,-0.0078983,206.44,476919
2024-01-02,"January 02, 24",,,,,,215.05,-0.04,215.32,214.03,215.09,217.11,307200,-0.01859687,-0.0001859687,209.13,307200
2023-12-29,"December 29, 23",,,,,,217.11,0.11,217.265,216.78,217,218.17,237200,0.05069124,0.0005069124,211.13,237200
2023-12-28,"December 28, 23",,,,,,217.06,0.3,217.4325,216.19,216.76,219.72,336200,0.1384,0.001384,211.08,336200
2023-12-27,"December 27, 23",,,,,,215.79,1.04,215.35,214.45,214.75,216.41,254000,0.48428,0.0048428,209.85,254000
2023-12-26,"December 26, 23",,,,,,214.78,0.56,214.545,213.38,214.22,215.8,263928,0.26141,0.0026141,208.87,263928
2023-12-22,"December 22, 23",,,,,,214.38,-0.29,214.7925,214,214.67,216.12,329037,-0.13509,-0.0013509,208.48,329037
2023-12-21,"December 21, 23",,,,,,214.11,0.27,213.7525,212.23,213.84,214.83,317103,0.12626,0.0012626,208.22,317103
2023-12-20,"December 20, 23",,,,,,212.16,-0.6,213.0975,211.91,212.76,215.56,437337,-0.28201,-0.0028201,206.32,437337
2023-12-19,"December 19, 23",,,,,,213.44,0.48,213.185,212.18,212.96,214.16,245500,0.22539,0.0022539,207.56,245500
2023-12-18,"December 18, 23",,,,,,211.93,0.19,211.7125,209.84,211.74,213.34,346000,0.08973269,0.0008973269,206.1,346000
2023-12-15,"December 15, 23",,,,,,211.35,-2.61,212.8275,210.81,213.96,215.19,739401,-1.22,-0.0122,205.53,739401
2023-12-14,"December 14, 23",,,,,,214.93,3.2,213.36,211.73,211.73,215.05,443400,1.51,0.0151,209.01,443400
2023-12-13,"December 13, 23",,,,,,208.84,1.34,207.9975,205.64,207.5,210.01,463100,0.64578,0.0064578,203.09,463100
2023-12-12,"December 12, 23",,,,,,207.56,-0.83,208.0075,206.61,208.39,209.47,288541,-0.39829,-0.0039829,201.85,288541
2023-12-11,"December 11, 23",,,,,,207.88,2.96,206.3425,204.5,204.92,208.07,331114,1.44,0.0144,202.16,331114
2023-12-08,"December 08, 23",,,,,,204.84,-0.95,205.74,204.74,205.79,207.59,421900,-0.46164,-0.0046164,199.2,421900
2023-12-07,"December 07, 23",,,,,,205.6,0.43,205.2025,203.72,205.17,206.32,454015,0.20958,0.0020958,199.94,454015
2023-12-06,"December 06, 23",,,,,,204.59,1.67,203.94,202.88,202.92,205.37,404124,0.82298,0.0082298,198.96,404124
2023-12-05,"December 05, 23",,,,,,201.59,-2.1,202.435,200.77,203.69,203.69,261326,-1.03,-0.0103,196.04,261326
2023-12-04,"December 04, 23",,,,,,204.2,2.22,203.1425,201.97,201.98,204.42,303629,1.1,0.011,198.58,303629
2023-12-01,"December 01, 23",,,,,,203.04,1.17,202.525,201.42,201.87,203.77,461924,0.57958,0.0057958,197.45,461924
2023-11-30,"November 30, 23",,,,,,201.68,2.49,199.7575,196.37,199.19,201.79,871622,1.25,0.0125,196.13,871622
2023-11-29,"November 29, 23",,,,,,198.3,0.66,198.2725,197.47,197.64,199.68,372113,0.33394,0.0033394,192.84,372113
2023-11-28,"November 28, 23",,,,,,196.61,-1.59,197.595,196.56,198.2,199.01,371200,-0.80222,-0.0080222,191.2,371200
2023-11-27,"November 27, 23",,,,,,198.6,0.23,198.455,197.56,198.37,199.29,344733,0.11594,0.0011594,193.13,344733
2023-11-24,"November 24, 23",,,,,,199.21,0.21,199.045,197.97,199,200,196600,0.10553,0.0010553,193.73,196600
2023-11-22,"November 22, 23",,,,,,197.25,-0.64,197.7475,195.91,197.89,199.94,1949538,-0.32341,-0.0032341,191.82,1949538
2023-11-21,"November 21, 23",,,,,,198.59,3.57,196.88,194.84,195.02,199.07,799835,1.83,0.0183,193.12,799835
2023-11-20,"November 20, 23",,,,,,195.72,-2.14,196.6975,195.3,197.86,197.91,394900,-1.08,-0.0108,190.33,394900
2023-11-17,"November 17, 23",,,,,,198.01,-1.31,198.6025,197.22,199.32,199.86,329000,-0.65723,-0.0065723,192.56,329000
2023-11-16,"November 16, 23",,,,,,197.59,-1.16,198.365,196.85,198.75,200.27,311542,-0.58365,-0.0058365,192.15,311542
2023-11-15,"November 15, 23",,,,,,199.08,1.3,198.9925,197.64,197.78,201.47,478500,0.6573,0.006573,193.6,478500
2023-11-14,"November 14, 23",,,,,,198.07,3.06,196.5325,194.54,195.01,198.51,342600,1.57,0.0157,192.62,342600
2023-11-13,"November 13, 23",,,,,,192.29,1.29,191.6175,190.52,191,192.66,479441,0.67539,0.0067539,187,479441
2023-11-10,"November 10, 23",,,,,,191.72,0.22,191.1,189.33,191.5,191.85,482111,0.11488,0.0011488,186.44,482111
2023-11-09,"November 09, 23",,,,,,190.25,-3.36,191.965,189.47,193.61,194.53,387731,-1.74,-0.0174,185.01,387731
2023-11-08,"November 08, 23",,,,,,192.33,-0.12,192.2725,191.2,192.45,193.11,420100,-0.06235386,-0.0006235386,187.04,420100
2023-11-07,"November 07, 23",,,,,,191.58,-0.53,191.9225,190.85,192.11,193.15,377925,-0.27588,-0.0027588,186.31,377925
2023-11-06,"November 06, 23",,,,,,193.49,-1.82,194.27,192.97,195.31,195.31,305700,-0.93185,-0.0093185,188.16,305700
2023-11-03,"November 03, 23",,,,,,195.17,-1.33,196.1275,195.09,196.5,197.75,457321,-0.67684,-0.0067684,189.8,457321
2023-11-02,"November 02, 23",,,,,,193.59,2.5,192.435,190.6,191.09,194.46,1169716,1.31,0.0131,188.26,1169716
2023-11-01,"November 01, 23",,,,,,188.36,-3.07,188.9275,183.77,191.43,192.15,1244000,-1.6,-0.016,183.17,1244000
2023-10-31,"October 31, 23",,,,,,191.41,0.97,191.085,190.13,190.44,192.36,396400,0.50935,0.0050935,186.14,396400
2023-10-30,"October 30, 23",,,,,,190.53,-1.53,191.11,189.13,192.06,192.72,426149,-0.79663,-0.0079663,185.28,426149
2023-10-27,"October 27, 23",,,,,,190.92,-1.46,192.1325,190.58,192.38,194.65,816927,-0.75891,-0.0075891,185.66,816927
2023-10-26,"October 26, 23",,,,,,193.21,2.14,193.455,190.85,191.07,198.69,1106500,1.12,0.0112,187.89,1106500
2023-10-25,"October 25, 23",,,,,,187,-4.83,188.9325,184.85,191.83,192.05,1216536,-2.52,-0.0252,181.85,1216536
2023-10-24,"October 24, 23",,,,,,192.74,-1.87,193.4075,191.26,194.61,195.02,654648,-0.9609,-0.009609,187.43,654648
2023-10-23,"October 23, 23",,,,,,192.83,0.17,192.98,191.45,192.66,194.98,578346,0.08823835,0.0008823835,187.52,578346
2023-10-20,"October 20, 23",,,,,,192.73,-2.84,194.4175,192.67,195.57,196.7,604300,-1.45,-0.0145,187.42,604300
2023-10-19,"October 19, 23",,,,,,195.6,-1.38,197.05,195.12,196.98,200.5,643620,-0.70058,-0.0070058,190.22,643620
2023-10-18,"October 18, 23",,,,,,196.93,-4.18,199.3625,196.77,201.11,202.64,615800,-2.08,-0.0208,191.51,615800
2023-10-17,"October 17, 23",,,,,,203.19,1.95,202.5525,201.16,201.24,204.62,542014,0.96899,0.0096899,197.6,542014
2023-10-16,"October 16, 23",,,,,,202.65,0.76,202.01,200.21,201.89,203.29,532543,0.37644,0.0037644,197.07,532543
2023-10-13,"October 13, 23",,,,,,200.64,-5.41,203.3925,200.5,206.05,206.38,565310,-2.63,-0.0263,195.12,565310
2023-10-12,"October 12, 23",0.64,0.64,2023-10-13,2023-10-27,2023-09-06,205.62,-3.15,206.635,203.38,208.77,208.77,577714,-1.51,-0.0151,199.96,577714
2023-10-11,"October 11, 23",,,,,,209.03,0.28,209.1875,208.27,208.75,210.7,305500,0.13413,0.0013413,202.65,305500
2023-10-10,"October 10, 23",,,,,,208.29,-0.61,208.57,207.41,208.9,209.68,434508,-0.29201,-0.0029201,201.93,434508
2023-10-09,"October 09, 23",,,,,,208.15,2.9,206.5375,204.57,205.25,208.18,311200,1.41,0.0141,201.8,311200
2023-10-06,"October 06, 23",,,,,,205.98,1.33,205.2225,203.37,204.65,206.89,476038,0.64989,0.0064989,199.69,476038
2023-10-05,"October 05, 23",,,,,,205.14,-3.23,206.84,204.82,208.37,209.03,458100,-1.55,-0.0155,198.88,458100
2023-10-04,"October 04, 23",,,,,,208.44,1.52,207.3225,205.09,206.92,208.84,337135,0.73458,0.0073458,202.08,337135
2023-10-03,"October 03, 23",,,,,,206.94,0.74,206.56,205.67,206.2,207.43,290441,0.35887,0.0035887,200.62,290441
2023-10-02,"October 02, 23",,,,,,206.78,-0.83,207.2475,205.93,207.61,208.67,300000,-0.39979,-0.0039979,200.47,300000
2023-09-29,"September 29, 23",,,,,,208.02,-2.51,209.0075,206.95,210.53,210.53,392248,-1.19,-0.0119,201.67,392248
2023-09-28,"September 28, 23",,,,,,209.06,1.23,208.93,207.47,207.83,211.36,413831,0.59183,0.0059183,202.68,413831
2023-09-27,"September 27, 23",,,,,,207.44,2.18,206.4,204.03,205.26,208.87,429800,1.06,0.0106,201.11,429800
2023-09-26,"September 26, 23",,,,,,203.81,-2.75,205.21,203.48,206.56,206.99,497100,-1.33,-0.0133,197.59,497100
2023-09-25,"September 25, 23",,,,,,207.74,1.13,207.1275,205.42,206.61,208.74,300920,0.54692,0.0054692,201.4,300920
2023-09-22,"September 22, 23",,,,,,207.13,0.74,206.7225,205.29,206.39,208.08,389411,0.35854,0.0035854,200.81,389411
2023-09-21,"September 21, 23",,,,,,206.79,-2.23,208.0325,206.63,209.02,209.69,479213,-1.07,-0.0107,200.48,479213
2023-09-20,"September 20, 23",,,,,,209.94,-2.35,211.455,209.66,212.29,213.93,526700,-1.11,-0.0111,203.53,526700
2023-09-19,"September 19, 23",,,,,,210.91,-1.29,211.6875,210,212.2,213.64,491900,-0.60792,-0.0060792,204.47,491900
2023-09-18,"September 18, 23",,,,,,212.36,-2.01,213.665,212.2,214.37,215.73,436700,-0.93763,-0.0093763,205.88,436700
2023-09-15,"September 15, 23",,,,,,214.24,-1.29,214.9925,213.66,215.53,216.54,532100,-0.59852,-0.0059852,207.7,532100
2023-09-14,"September 14, 23",,,,,,216.3,-0.66,216.62,215.69,216.96,217.53,285700,-0.3042,-0.003042,209.7,285700
2023-09-13,"September 13, 23",,,,,,215.22,1.19,214.64,213.73,214.03,215.58,502600,0.556,0.00556,208.65,502600
2023-09-12,"September 12, 23",,,,,,213.9,0.23,214.105,213.02,213.67,215.83,524900,0.10764,0.0010764,207.37,524900
2023-09-11,"September 11, 23",,,,,,215,-1.92,215.8925,213.98,216.92,217.67,434100,-0.88512,-0.0088512,208.44,434100
2023-09-08,"September 08, 23",,,,,,216.09,-2.48,217.37,215.56,218.57,219.26,286139,-1.13,-0.0113,209.49,286139
2023-09-07,"September 07, 23",,,,,,218.5,-4.04,220.1975,217.21,222.54,222.54,439500,-1.82,-0.0182,211.83,439500
2023-09-06,"September 06, 23",,,,,,222.84,1.19,222.6025,220.39,221.65,225.53,352824,0.53688,0.0053688,216.04,352824
2023-09-05,"September 05, 23",,,,,,222.78,-5.5,225.4,222.26,228.28,228.28,674200,-2.41,-0.0241,215.98,674200
2023-09-01,"September 01, 23",,,,,,228.28,0.42,227.79,226.61,227.86,228.41,423100,0.18432,0.0018432,221.31,423100
2023-08-31,"August 31, 23",,,,,,226.4,-2.71,227.745,226.17,229.11,229.3,707707,-1.18,-0.0118,219.49,707707
2023-08-30,"August 30, 23",,,,,,228.73,2.12,227.7225,226.21,226.61,229.34,522511,0.93553,0.0093553,221.75,522511
2023-08-29,"August 29, 23",,,,,,227.73,1,227.115,226.11,226.73,227.89,311000,0.44105,0.0044105,220.78,311000
2023-08-28,"August 28, 23",,,,,,226.94,0.17,226.9825,226.09,226.77,228.13,327219,0.07496582,0.0007496582,220.01,327219
2023-08-25,"August 25, 23",,,,,,226.14,1.97,225.3225,223.31,224.17,227.67,375100,0.8788,0.008788,219.24,375100
2023-08-24,"August 24, 23",,,,,,222.69,-0.99,223.595,222.37,223.68,225.64,354248,-0.4426,-0.004426,215.89,354248
2023-08-23,"August 23, 23",,,,,,223.68,0.84,222.9275,221.32,222.84,223.87,428432,0.37695,0.0037695,216.85,428432
2023-08-22,"August 22, 23",,,,,,221.62,-0.42,221.665,220.07,222.04,222.93,373900,-0.18916,-0.0018916,214.86,373900
2023-08-21,"August 21, 23",,,,,,221.22,1.91,220.1975,218.82,219.31,221.44,488200,0.87091,0.0087091,214.47,488200
2023-08-18,"August 18, 23",,,,,,219.42,1.69,218.7875,217.73,217.73,220.27,1519900,0.77619,0.0077619,212.72,1519900
2023-08-17,"August 17, 23",,,,,,218.9,-1.17,220.055,218.9,220.07,222.35,468900,-0.53165,-0.0053165,212.22,468900
2023-08-16,"August 16, 23",,,,,,219.42,-0.74,220.0425,218.91,220.16,221.68,481100,-0.33612,-0.0033612,212.72,481100
2023-08-15,"August 15, 23",,,,,,220.59,-0.91,220.96,219.71,221.5,222.04,372112,-0.41084,-0.0041084,213.86,372112
2023-08-14,"August 14, 23",,,,,,222.74,-0.47,222.645,221.17,223.21,223.46,507500,-0.21056,-0.0021056,215.94,507500
2023-08-11,"August 11, 23",,,,,,223.41,2.41,222.2775,219.95,221,224.75,445900,1.09,0.0109,216.59,445900
2023-08-10,"August 10, 23",,,,,,221.48,-1.26,222.3075,220.7,222.74,224.31,469300,-0.56568,-0.0056568,214.72,469300
2023-08-09,"August 09, 23",,,,,,222.83,-0.28,222.925,221.87,223.11,223.89,402838,-0.1255,-0.001255,216.03,402838
2023-08-08,"August 08, 23",,,,,,223.9,1.48,222.925,220.45,222.42,224.93,386400,0.66541,0.0066541,217.07,386400
2023-08-07,"August 07, 23",,,,,,223.84,2.55,222.5725,220.95,221.29,224.21,407933,1.15,0.0115,217.01,407933
2023-08-04,"August 04, 23",,,,,,220.89,-2.54,222.615,220.53,223.43,225.61,565900,-1.14,-0.0114,214.15,565900
2023-08-03,"August 03, 23",,,,,,222.06,3.17,220.5,218,218.89,223.05,509234,1.45,0.0145,215.28,509234
2023-08-02,"August 02, 23",,,,,,219.41,-1.64,220.42,219.14,221.05,222.08,453800,-0.74191,-0.0074191,212.71,453800
2023-08-01,"August 01, 23",,,,,,221.86,-2.8,223.5225,221.23,224.66,226.34,921954,-1.25,-0.0125,215.09,921954
2023-07-31,"July 31, 23",,,,,,225.81,3,224.1875,221.64,222.81,226.49,1138200,1.35,0.0135,218.92,1138200
2023-07-28,"July 28, 23",,,,,,222.24,1.9,220.7475,218.04,220.34,222.37,1198946,0.8623,0.008623,215.46,1198946
2023-07-27,"July 27, 23",,,,,,218.82,8.68,214.4675,207.75,210.14,221.16,1737400,4.13,0.0413,212.14,1737400
2023-07-26,"July 26, 23",,,,,,211.98,2.45,210.9475,209.53,209.53,212.75,670800,1.17,0.0117,205.51,670800
2023-07-25,"July 25, 23",,,,,,210.48,-2.94,211.6025,208.58,213.42,213.93,912748,-1.38,-0.0138,204.06,912748
2023-07-24,"July 24, 23",,,,,,214.85,1.77,213.8775,212.61,213.08,214.97,512200,0.83067,0.0083067,208.29,512200
2023-07-21,"July 21, 23",,,,,,212.64,0.5,212.46,211.14,212.14,213.92,463747,0.23569,0.0023569,206.15,463747
2023-07-20,"July 20, 23",,,,,,211.71,-0.4,211.6,209.6,212.11,212.98,443801,-0.18858,-0.0018858,205.25,443801
2023-07-19,"July 19, 23",,,,,,211.18,2.32,210.305,208.86,208.86,212.32,417400,1.11,0.0111,204.73,417400
2023-07-18,"July 18, 23",,,,,,209.85,-0.75,210.175,208.62,210.6,211.63,623500,-0.35613,-0.0035613,203.45,623500
2023-07-17,"July 17, 23",,,,,,210.6,1.55,210.0525,208.93,209.05,211.63,551307,0.74145,0.0074145,204.17,551307
2023-07-14,"July 14, 23",,,,,,209.59,-2.54,210.7025,208.96,212.13,212.13,495500,-1.2,-0.012,203.19,495500
2023-07-13,"July 13, 23",0.64,0.64,2023-07-14,2023-07-28,2023-06-21,212.62,-2.07,213.315,211.26,214.69,214.69,646126,-0.96418,-0.0096418,206.13,646126
2023-07-12,"July 12, 23",,,,,,215.56,-2.92,216.985,215.42,218.48,218.48,327100,-1.34,-0.0134,208.36,327100
