date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,close,volume,high,unadjustedVolume,changePercent,vwap,low,adjClose,change,open,changeOverTime
2023-07-12,"July 12, 23",,,,,,157.27,1089900,158.46,1089900,-0.11432,157.4325,156.55,141.88,-0.18,157.45,-0.0011432
2023-07-11,"July 11, 23",,,,,,155.67,577233,155.76,577233,1.13,154.68,153.36,140.44,1.74,153.93,0.0113
2023-07-10,"July 10, 23",,,,,,153.36,537000,153.88,537000,0.78202,152.7825,151.72,138.35,1.19,152.17,0.0078202
2023-07-07,"July 07, 23",,,,,,153.17,472827,154.27,472827,-0.12389,153.3975,152.79,138.18,-0.19,153.36,-0.0012389
2023-07-06,"July 06, 23",,,,,,153.76,575835,154.29,575835,1.55,152.1075,148.97,138.71,2.35,151.41,0.0155
2023-07-05,"July 05, 23",,,,,,153.63,503400,155.19,503400,0.4052,153.4275,151.88,138.6,0.62,153.01,0.004052
2023-07-03,"July 03, 23",,,,,,153.74,201843,154.91,201843,1.64,152.7925,151.26,138.7,2.48,151.26,0.0164
2023-06-30,"June 30, 23",,,,,,151.86,821024,153.89,821024,-1.16,152.305,149.82,137,-1.79,153.65,-0.0116
2023-06-29,"June 29, 23",,,,,,152.07,421100,152.29,421100,1.71,150.7675,149.2,137.19,2.56,149.51,0.0171
2023-06-28,"June 28, 23",,,,,,150.27,664119,151.48,664119,-0.72014,150.44,148.65,135.56,-1.09,151.36,-0.0072014
2023-06-27,"June 27, 23",,,,,,151.45,738609,152.02,738609,0.91285,150.62,148.93,136.63,1.37,150.08,0.0091285
2023-06-26,"June 26, 23",,,,,,149.7,638518,149.86,638518,2.85,147.65,145.49,135.05,4.15,145.55,0.0285
2023-06-23,"June 23, 23",,,,,,145.64,824300,148.9,824300,-2.19,147.175,145.26,131.39,-3.26,148.9,-0.0219
2023-06-22,"June 22, 23",,,,,,149.09,470200,152.18,470200,-2.03,150.145,147.13,134.5,-3.09,152.18,-0.0203
2023-06-21,"June 21, 23",,,,,,151.71,535400,153.17,535400,-0.75881,152.2125,151.1,136.86,-1.16,152.87,-0.0075881
2023-06-20,"June 20, 23",,,,,,153.61,643707,154.94,643707,-0.82639,153.975,152.46,138.58,-1.28,154.89,-0.0082639
2023-06-16,"June 16, 23",,,,,,155.29,1198300,156.47,1198300,0.03865232,155.3125,154.26,140.09,0.06,155.23,0.0003865232
2023-06-15,"June 15, 23",,,,,,154.17,549311,154.92,549311,0.63316,153.5725,152,139.08,0.97,153.2,0.0063316
2023-06-14,"June 14, 23",,,,,,153.4,388437,155.11,388437,-0.61548,153.8325,152.47,138.39,-0.95,154.35,-0.0061548
2023-06-13,"June 13, 23",,,,,,153.68,513500,153.78,513500,1.23,152.64,151.28,138.64,1.86,151.82,0.0123
2023-06-12,"June 12, 23",,,,,,152.73,543500,153.97,543500,-0.80535,153.0425,151.5,137.78,-1.24,153.97,-0.0080535
2023-06-09,"June 09, 23",,,,,,154.27,496008,154.6,496008,0.22739,153.9775,153.12,139.17,0.35,153.92,0.0022739
2023-06-08,"June 08, 23",,,,,,153.05,390500,154.25,390500,-0.77796,153.2625,151.5,138.07,-1.2,154.25,-0.0077796
2023-06-07,"June 07, 23",,,,,,154.95,518541,155.54,518541,2.54,153.1475,150.99,139.79,3.84,151.11,0.0254
2023-06-06,"June 06, 23",,,,,,151.1,421806,151.34,421806,-0.02646553,150.765,149.48,136.31,-0.04,151.14,-0.0002646553
2023-06-05,"June 05, 23",,,,,,150.34,594467,152.79,594467,-0.04653946,150.7025,149.27,135.63,-0.07,150.41,-0.0004653946
2023-06-02,"June 02, 23",,,,,,150.66,604036,151.02,604036,1.54,149.54,148.1,135.92,2.28,148.38,0.0154
2023-06-01,"June 01, 23",,,,,,146.92,737194,147.49,737194,-0.25798,146.7225,145.18,132.54,-0.38,147.3,-0.0025798
2023-05-31,"May 31, 23",,,,,,147.06,871012,148.18,871012,-0.1426,147.2025,146.3,132.67,-0.21,147.27,-0.001426
2023-05-30,"May 30, 23",,,,,,147.12,753000,147.84,753000,0.21116,146.9775,146.14,132.72,0.31,146.81,0.0021116
2023-05-26,"May 26, 23",,,,,,145.96,576700,146.45,576700,1.02,145.1575,143.73,131.68,1.47,144.49,0.0102
2023-05-25,"May 25, 23",,,,,,144.52,879114,145.67,879114,-0.63939,144.84,143.72,130.38,-0.93,145.45,-0.0063939
2023-05-24,"May 24, 23",,,,,,144.87,683942,146.43,683942,-0.99774,145.5225,144.46,130.69,-1.46,146.33,-0.0099774
2023-05-23,"May 23, 23",,,,,,146.22,706128,148.94,706128,-0.686,146.985,145.55,131.91,-1.01,147.23,-0.00686
2023-05-22,"May 22, 23",,,,,,147.22,433643,148.7,433643,-0.52703,147.675,146.78,132.81,-0.78,148,-0.0052703
2023-05-19,"May 19, 23",,,,,,148.18,457400,150.74,457400,-0.80332,149.0375,147.85,133.68,-1.2,149.38,-0.0080332
2023-05-18,"May 18, 23",,,,,,148.38,413600,149.69,413600,-0.0942634,148.535,147.55,133.86,-0.14,148.52,-0.000942634
2023-05-17,"May 17, 23",,,,,,149.01,582237,150.52,582237,-0.07376609,149.12,147.83,134.43,-0.11,149.12,-0.0007376609
2023-05-16,"May 16, 23",,,,,,148.51,524300,152.6,524300,-2.68,150.54,148.45,133.98,-4.09,152.6,-0.0268
2023-05-15,"May 15, 23",,,,,,152.28,491100,152.34,491100,1.01,151.225,149.53,137.38,1.53,150.75,0.0101
2023-05-12,"May 12, 23",,,,,,153.39,553900,153.8,553900,-0.01955417,153.2125,152.24,138.38,-0.03,153.42,-0.0001955417
2023-05-11,"May 11, 23",,,,,,153.13,593933,153.25,593933,1.73,151.835,150.44,138.14,2.61,150.52,0.0173
2023-05-10,"May 10, 23",,,,,,151.88,605207,152.78,605207,-0.16433,151.8,150.41,137.02,-0.25,152.13,-0.0016433
2023-05-09,"May 09, 23",,,,,,150.8,504000,151.68,504000,0,150.62,149.2,136.04,0,150.8,0
2023-05-08,"May 08, 23",,,,,,151.95,369720,152.27,369720,0.2441,151.7175,151.07,137.08,0.37,151.58,0.002441
2023-05-05,"May 05, 23",,,,,,152.39,323851,152.63,323851,1.55,151.285,150.06,137.48,2.33,150.06,0.0155
2023-05-04,"May 04, 23",,,,,,149.45,385100,151.63,385100,0.26837,149.6375,148.42,134.82,0.4,149.05,0.0026837
2023-05-03,"May 03, 23",,,,,,149.58,550300,152.25,550300,-1.27,150.6925,149.43,134.94,-1.93,151.51,-0.0127
2023-05-02,"May 02, 23",,,,,,150.2,751000,154.73,751000,-2.34,152.015,149.33,135.5,-3.6,153.8,-0.0234
2023-05-01,"May 01, 23",,,,,,154.5,664200,155.04,664200,0.3703,154.1175,153,139.38,0.57,153.93,0.003703
2023-04-28,"April 28, 23",,,,,,153.8,627877,154.61,627877,1.2,152.935,151.35,138.75,1.82,151.98,0.012
2023-04-27,"April 27, 23",,,,,,151.32,898200,151.82,898200,1.33,150.35,148.92,136.51,1.98,149.34,0.0133
2023-04-26,"April 26, 23",,,,,,147.4,688500,149.42,688500,-0.19636,147.8475,146.88,132.98,-0.29,147.69,-0.0019636
2023-04-25,"April 25, 23",,,,,,147.84,793214,149.98,793214,-1.23,148.835,147.84,133.37,-1.84,149.68,-0.0123
2023-04-24,"April 24, 23",,,,,,149.98,771734,150.94,771734,-0.58332,150.2575,149.25,135.3,-0.88,150.86,-0.0058332
2023-04-21,"April 21, 23",,,,,,150.13,407104,150.24,407104,0.15344,149.495,147.71,135.44,0.23,149.9,0.0015344
2023-04-20,"April 20, 23",,,,,,149.37,553177,150.45,553177,-0.39344,149.595,148.6,134.75,-0.59,149.96,-0.0039344
2023-04-19,"April 19, 23",,,,,,150.58,509243,150.81,509243,1.74,149.2225,147.5,135.84,2.58,148,0.0174
2023-04-18,"April 18, 23",,,,,,149.19,600326,150.26,600326,-0.50684,149.5475,148.79,134.59,-0.76,149.95,-0.0050684
2023-04-17,"April 17, 23",,,,,,150.19,602600,150.24,602600,1.87,148.7725,147.23,135.49,2.76,147.43,0.0187
2023-04-14,"April 14, 23",,,,,,147.06,1198308,148.53,1198308,-0.56795,147.2325,145.44,132.67,-0.84,147.9,-0.0056795
2023-04-13,"April 13, 23",1.4,1.4,2023-04-14,2023-04-28,2023-03-21,147.42,863556,148.1,863556,-0.06101281,147.1025,145.38,132.99,-0.09,147.51,-0.0006101281
2023-04-12,"April 12, 23",,,,,,149.15,701600,151.77,701600,-0.96282,150.1075,148.91,133.29,-1.45,150.6,-0.0096282
2023-04-11,"April 11, 23",,,,,,150.24,512057,151.27,512057,0.40096,150.0825,149.18,134.26,0.6,149.64,0.0040096
2023-04-10,"April 10, 23",,,,,,149.87,599215,149.94,599215,0.4356,149.1825,147.7,133.93,0.65,149.22,0.004356
2023-04-06,"April 06, 23",,,,,,150.26,390100,150.29,390100,0.50836,149.58,148.27,134.28,0.76,149.5,0.0050836
2023-04-05,"April 05, 23",,,,,,149.19,827100,150.21,827100,0.10064,149.1825,148.29,133.33,0.15,149.04,0.0010064
2023-04-04,"April 04, 23",,,,,,149.16,807300,150.21,807300,-0.69902,149.395,148,133.3,-1.05,150.21,-0.0069902
2023-04-03,"April 03, 23",,,,,,149.82,724100,152.71,724100,-0.38564,150.4325,148.8,133.89,-0.58,150.4,-0.0038564
2023-03-31,"March 31, 23",,,,,,151.04,773700,151.17,773700,1.48,149.8575,148.38,134.98,2.2,148.84,0.0148
2023-03-30,"March 30, 23",,,,,,148.48,686207,149.23,686207,0.03368591,148.4725,147.75,132.69,0.05,148.43,0.0003368591
2023-03-29,"March 29, 23",,,,,,146.76,779400,146.82,779400,1.19,145.875,144.88,131.15,1.72,145.04,0.0119
2023-03-28,"March 28, 23",,,,,,143.57,883400,144.09,883400,1.35,142.6,141.08,128.3,1.91,141.66,0.0135
2023-03-27,"March 27, 23",,,,,,143.19,946605,144.8,946605,-0.83108,143.8575,143.05,127.96,-1.2,144.39,-0.0083108
2023-03-24,"March 24, 23",,,,,,143.34,810820,143.44,810820,3.11,141.12,138.68,128.1,4.32,139.02,0.0311
2023-03-23,"March 23, 23",,,,,,139.99,778909,142.81,778909,-0.71631,140.8225,139.49,125.1,-1.01,141,-0.0071631
2023-03-22,"March 22, 23",,,,,,140.75,726845,144.73,726845,-2.13,142.49,140.67,125.78,-3.06,143.81,-0.0213
2023-03-21,"March 21, 23",,,,,,144.89,1032631,147.17,1032631,-1.46,145.475,142.8,129.48,-2.15,147.04,-0.0146
2023-03-20,"March 20, 23",,,,,,146.56,525900,147.21,525900,0.85329,145.8425,144.28,130.97,1.24,145.32,0.0085329
2023-03-17,"March 17, 23",,,,,,145.29,1025336,149.28,1025336,-2.43,147.175,145.22,129.84,-3.62,148.91,-0.0243
2023-03-16,"March 16, 23",,,,,,149.43,847940,150.45,847940,-0.247,149.17,147,133.54,-0.37,149.8,-0.00247
2023-03-15,"March 15, 23",,,,,,150.83,760100,152.19,760100,0.39939,150.4925,148.72,134.79,0.6,150.23,0.0039939
2023-03-14,"March 14, 23",,,,,,151.4,994040,153.64,994040,-0.93568,152.04,150.29,135.3,-1.43,152.83,-0.0093568
2023-03-13,"March 13, 23",,,,,,151.5,661200,153.78,661200,2.11,150.4575,148.18,135.39,3.13,148.37,0.0211
2023-03-10,"March 10, 23",,,,,,149.05,1213300,153.52,1213300,-2.59,150.8175,147.68,133.2,-3.97,153.02,-0.0259
2023-03-09,"March 09, 23",,,,,,152.91,1047100,156.23,1047100,-2.07,154.3925,152.28,136.65,-3.24,156.15,-0.0207
2023-03-08,"March 08, 23",,,,,,155.92,838703,157.13,838703,2.86,154.0525,151.58,139.34,4.34,151.58,0.0286
2023-03-07,"March 07, 23",,,,,,151.91,942300,159.68,942300,-4.83,155.695,151.57,135.76,-7.71,159.62,-0.0483
2023-03-06,"March 06, 23",,,,,,159.81,502019,161.57,502019,-0.18737,160.1275,159.02,142.82,-0.3,160.11,-0.0018737
2023-03-03,"March 03, 23",,,,,,159.47,468816,159.95,468816,0.88568,158.8425,157.88,142.51,1.4,158.07,0.0088568
2023-03-02,"March 02, 23",,,,,,156.86,710819,157.32,710819,1.48,155.7575,154.28,140.18,2.29,154.57,0.0148
2023-03-01,"March 01, 23",,,,,,155.58,820013,159.22,820013,-2.14,157.0375,154.36,139.04,-3.41,158.99,-0.0214
2023-02-28,"February 28, 23",,,,,,160.1,898551,162.76,898551,-0.87915,161.1025,160.03,143.07,-1.42,161.52,-0.0087915
2023-02-27,"February 27, 23",,,,,,161.47,442143,165.93,442143,-2.61,163.5525,161.02,144.3,-4.32,165.79,-0.0261
2023-02-24,"February 24, 23",,,,,,163.92,294933,164.08,294933,0.12828,163.455,162.11,146.49,0.21,163.71,0.0012828
2023-02-23,"February 23, 23",,,,,,165.37,779100,166.71,779100,-0.80379,165.7375,164.16,147.78,-1.34,166.71,-0.0080379
2023-02-22,"February 22, 23",,,,,,164.79,412400,166.6,412400,-0.46509,165.155,163.67,147.27,-0.77,165.56,-0.0046509
2023-02-21,"February 21, 23",,,,,,164.93,421000,167.74,421000,-1.46,165.9575,163.79,147.39,-2.44,167.37,-0.0146
2023-02-17,"February 17, 23",,,,,,168.34,2145600,168.62,2145600,0.08918485,167.5575,165.08,150.44,0.15,168.19,0.0008918485
2023-02-16,"February 16, 23",,,,,,168,917415,169.83,917415,-0.21975,168.275,166.9,150.13,-0.37,168.37,-0.0021975
2023-02-15,"February 15, 23",,,,,,170.32,607900,170.71,607900,0.18824,169.9675,168.84,152.21,0.32,170,0.0018824
2023-02-14,"February 14, 23",,,,,,170.87,443100,173.24,443100,-0.5529,171.5375,170.22,152.7,-0.95,171.82,-0.005529
2023-02-13,"February 13, 23",,,,,,172.21,543600,173.43,543600,0.41985,172.155,171.49,153.9,0.72,171.49,0.0041985
2023-02-10,"February 10, 23",,,,,,171.37,621443,171.92,621443,0.28088,170.8825,169.35,153.15,0.48,170.89,0.0028088
2023-02-09,"February 09, 23",,,,,,171.54,532112,176.36,532112,-2.27,173.6075,171.01,153.3,-3.98,175.52,-0.0227
2023-02-08,"February 08, 23",,,,,,174.61,584444,174.85,584444,1.14,173.52,171.98,156.04,1.97,172.64,0.0114
2023-02-07,"February 07, 23",,,,,,173.43,876233,175.04,876233,1.15,172.5325,170.21,154.99,1.98,171.45,0.0115
2023-02-06,"February 06, 23",,,,,,172.72,1047700,174.29,1047700,0.81718,172.2975,170.86,154.35,1.4,171.32,0.0081718
2023-02-03,"February 03, 23",,,,,,173.05,1190133,173.16,1190133,0.3945,171.4875,167.37,154.65,0.68,172.37,0.003945
2023-02-02,"February 02, 23",,,,,,174.11,1123830,174.88,1123830,2.97,171.6525,168.53,155.6,5.02,169.09,0.0297
2023-02-01,"February 01, 23",,,,,,168.44,1301544,169.72,1301544,1.79,167.16,165,150.53,2.96,165.48,0.0179
2023-01-31,"January 31, 23",,,,,,166.72,913600,167.05,913600,3.12,164.105,160.98,148.99,5.05,161.67,0.0312
2023-01-30,"January 30, 23",,,,,,161.75,602100,164.78,602100,-1.02,162.905,161.67,144.55,-1.67,163.42,-0.0102
2023-01-27,"January 27, 23",,,,,,164.95,426809,165.89,426809,1.5,163.89,162.2,147.41,2.43,162.52,0.015
2023-01-26,"January 26, 23",,,,,,162.55,572401,164.55,572401,-0.50802,163.16,162.16,145.26,-0.83,163.38,-0.0050802
2023-01-25,"January 25, 23",,,,,,162.47,1337500,162.56,1337500,1.25,161.2625,159.55,145.19,2,160.47,0.0125
2023-01-24,"January 24, 23",,,,,,161.24,940546,162.19,940546,2.06,159.3525,156,144.09,3.26,157.98,0.0206
2023-01-23,"January 23, 23",,,,,,157.22,855500,157.3,855500,1.05,156.075,154.19,140.5,1.63,155.59,0.0105
2023-01-20,"January 20, 23",,,,,,155.46,1151700,155.76,1151700,0.17398,154.7675,152.66,138.93,0.27,155.19,0.0017398
2023-01-19,"January 19, 23",,,,,,155.26,827800,159.53,827800,-1.21,156.755,155.07,138.75,-1.9,157.16,-0.0121
2023-01-18,"January 18, 23",,,,,,157.7,805032,161.96,805032,-2.38,159.7,157.6,140.93,-3.84,161.54,-0.0238
2023-01-17,"January 17, 23",,,,,,161.37,543715,162.03,543715,0.87516,160.7625,159.68,144.21,1.4,159.97,0.0087516
2023-01-13,"January 13, 23",,,,,,159.91,735820,160.62,735820,0.7561,159.19,157.52,142.91,1.2,158.71,0.007561
2023-01-12,"January 12, 23",1.4,1.4,2023-01-13,2023-01-31,2022-12-13,160.49,825000,162.23,825000,0.40666,160.1475,158.03,143.42,0.65,159.84,0.0040666
2023-01-11,"January 11, 23",,,,,,160.6,758327,160.95,758327,3.23,158.1725,155.57,142.27,5.03,155.57,0.0323
2023-01-10,"January 10, 23",,,,,,154.72,622400,156.2,622400,-0.21283,154.96,153.87,137.06,-0.33,155.05,-0.0021283
2023-01-09,"January 09, 23",,,,,,155.76,437900,159.11,437900,-0.7582,156.84,155.54,137.98,-1.19,156.95,-0.007582
2023-01-06,"January 06, 23",,,,,,158.31,336634,159.07,336634,2.9,156.13,153.29,140.24,4.46,153.85,0.029
2023-01-05,"January 05, 23",,,,,,153.01,545930,156.29,545930,-1.89,154.355,152.16,135.55,-2.95,155.96,-0.0189
2023-01-04,"January 04, 23",,,,,,157.74,598200,158.56,598200,0.99885,157.165,156.18,139.74,1.56,156.18,0.0099885
2023-01-03,"January 03, 23",,,,,,155.42,405506,159.07,405506,-1.27,156.4975,154.08,137.68,-2,157.42,-0.0127
2022-12-30,"December 30, 22",,,,,,156.99,436120,157.66,436120,0.03823361,156.705,155.24,139.07,0.06,156.93,0.0003823361
2022-12-29,"December 29, 22",,,,,,157.74,370100,158.33,370100,1.62,156.445,154.49,139.74,2.52,155.22,0.0162
2022-12-28,"December 28, 22",,,,,,153.89,353021,157.76,353021,-2.11,155.61,153.58,136.33,-3.32,157.21,-0.0211
2022-12-27,"December 27, 22",,,,,,156.82,349200,157.68,349200,0.20447,156.6075,155.43,138.92,0.32,156.5,0.0020447
2022-12-23,"December 23, 22",,,,,,156.35,205304,156.49,205304,1.3,155.1425,153.38,138.51,2,154.35,0.013
2022-12-22,"December 22, 22",,,,,,154.93,393100,155.91,393100,-0.11605,154.62,152.53,137.25,-0.18,155.11,-0.0011605
2022-12-21,"December 21, 22",,,,,,155.96,607519,157.38,607519,0.69731,155.7,154.58,138.16,1.08,154.88,0.0069731
2022-12-20,"December 20, 22",,,,,,154.11,489532,155.28,489532,0.01297943,154.2075,153.35,136.52,0.02,154.09,0.0001297943
2022-12-19,"December 19, 22",,,,,,155.31,747700,157.38,747700,-1.08,156.1025,154.72,137.58,-1.69,157,-0.0108
2022-12-16,"December 16, 22",,,,,,157.6,1542209,158.77,1542209,-0.64931,157.495,154.98,139.61,-1.03,158.63,-0.0064931
2022-12-15,"December 15, 22",,,,,,161.17,595602,163.81,595602,-0.13013,161.545,159.82,142.78,-0.21,161.38,-0.0013013
2022-12-14,"December 14, 22",,,,,,164.46,550334,168.73,550334,-0.80222,165.6275,163.53,145.69,-1.33,165.79,-0.0080222
2022-12-13,"December 13, 22",,,,,,165.63,715500,168.67,715500,-1.76,166.5125,163.15,146.73,-2.97,168.6,-0.0176
2022-12-12,"December 12, 22",,,,,,163.62,482700,163.73,482700,1.22,162.1425,159.58,144.95,1.98,161.64,0.0122
2022-12-09,"December 09, 22",,,,,,161.64,455308,164.54,455308,-0.65761,162.605,161.53,143.19,-1.07,162.71,-0.0065761
2022-12-08,"December 08, 22",,,,,,163.27,820424,164.52,820424,1.23,162.37,160.4,144.64,1.98,161.29,0.0123
2022-12-07,"December 07, 22",,,,,,159.23,696300,159.6,696300,1.66,158.0225,156.63,141.06,2.6,156.63,0.0166
2022-12-06,"December 06, 22",,,,,,157.19,695100,160.33,695100,-1.61,158.4125,156.36,139.25,-2.58,159.77,-0.0161
2022-12-05,"December 05, 22",,,,,,159.4,1146200,162.9,1146200,-1.97,161.005,159.11,141.21,-3.21,162.61,-0.0197
2022-12-02,"December 02, 22",,,,,,164.26,515611,164.97,515611,0.97744,163.44,161.86,145.51,1.59,162.67,0.0097744
2022-12-01,"December 01, 22",,,,,,164.22,512900,167.36,512900,-1.18,165.2025,163.05,145.48,-1.96,166.18,-0.0118
2022-11-30,"November 30, 22",,,,,,164.88,749528,164.94,749528,2.44,162.5,159.23,146.06,3.93,160.95,0.0244
2022-11-29,"November 29, 22",,,,,,161.92,495501,162.28,495501,2.57,159.9225,157.62,143.44,4.05,157.87,0.0257
2022-11-28,"November 28, 22",,,,,,158.13,605929,161.61,605929,-1.68,159.59,157.78,140.08,-2.71,160.84,-0.0168
2022-11-25,"November 25, 22",,,,,,161.46,176400,162.54,176400,-0.12989,161.5075,160.36,143.03,-0.21,161.67,-0.0012989
2022-11-23,"November 23, 22",,,,,,161.32,560734,161.64,560734,0.70541,160.66,159.49,142.91,1.13,160.19,0.0070541
2022-11-22,"November 22, 22",,,,,,160.88,492200,161.42,492200,0.23676,160.6175,159.67,142.52,0.38,160.5,0.0023676
2022-11-21,"November 21, 22",,,,,,159.91,478917,160.07,478917,1.09,158.98,157.76,141.66,1.73,158.18,0.0109
2022-11-18,"November 18, 22",,,,,,158.71,455600,159.32,455600,0.13249,158.315,156.73,140.6,0.21,158.5,0.0013249
2022-11-17,"November 17, 22",,,,,,155.84,456200,157.06,456200,0.35418,155.635,154.35,138.05,0.55,155.29,0.0035418
2022-11-16,"November 16, 22",,,,,,156.98,590415,159.85,590415,0.12757,157.4825,156.32,139.06,0.2,156.78,0.0012757
2022-11-15,"November 15, 22",,,,,,156.65,478200,157.92,478200,-0.64692,156.86,155.2,138.77,-1.02,157.67,-0.0064692
2022-11-14,"November 14, 22",,,,,,155.94,702700,160.71,702700,-2.47,158.095,155.84,138.14,-3.95,159.89,-0.0247
2022-11-11,"November 11, 22",,,,,,160.28,574400,164.88,574400,-1.98,161.8925,158.89,141.99,-3.24,163.52,-0.0198
2022-11-10,"November 10, 22",,,,,,163.83,688900,164.43,688900,4.36,160.56,156.99,145.13,6.84,156.99,0.0436
2022-11-09,"November 09, 22",,,,,,152.26,501500,154.17,501500,-0.34036,152.825,152.09,134.88,-0.52,152.78,-0.0034036
2022-11-08,"November 08, 22",,,,,,153.42,844230,154.39,844230,0.82145,153.01,152.06,135.91,1.25,152.17,0.0082145
2022-11-07,"November 07, 22",,,,,,151.6,594625,154.98,594625,-1.77,152.8875,150.64,134.3,-2.73,154.33,-0.0177
2022-11-04,"November 04, 22",,,,,,153.72,610514,154.18,610514,0.49686,152.63,149.66,136.18,0.76,152.96,0.0049686
2022-11-03,"November 03, 22",,,,,,152.07,451412,153.65,451412,0.48236,151.5725,149.23,134.71,0.73,151.34,0.0048236
2022-11-02,"November 02, 22",,,,,,153.21,852516,158.88,852516,-2.3,155.49,153.05,135.72,-3.61,156.82,-0.023
2022-11-01,"November 01, 22",,,,,,157.55,617000,159.39,617000,-0.81214,158.105,156.64,139.57,-1.29,158.84,-0.0081214
2022-10-31,"October 31, 22",,,,,,157.45,899823,158.19,899823,1.29,156.46,154.76,139.48,2.01,155.44,0.0129
2022-10-28,"October 28, 22",,,,,,156.61,839200,157.3,839200,1.93,155.1125,152.89,138.74,2.96,153.65,0.0193
2022-10-27,"October 27, 22",,,,,,154.02,1030011,157.15,1030011,-0.86251,154.5625,151.72,136.44,-1.34,155.36,-0.0086251
2022-10-26,"October 26, 22",,,,,,151.66,821507,154.66,821507,-1.4,152.7975,151.06,134.35,-2.15,153.81,-0.014
2022-10-25,"October 25, 22",,,,,,153.95,772874,154.57,772874,3.55,151.2675,147.88,136.38,5.28,148.67,0.0355
2022-10-24,"October 24, 22",,,,,,148.46,960936,151.16,960936,-1.79,149.555,147.44,131.52,-2.7,151.16,-0.0179
2022-10-21,"October 21, 22",,,,,,149.53,1423700,149.73,1423700,1.27,148.185,145.83,132.46,1.88,147.65,0.0127
2022-10-20,"October 20, 22",,,,,,147.62,951835,149.85,951835,-0.5792,148.2925,147.22,130.77,-0.86,148.48,-0.005792
2022-10-19,"October 19, 22",,,,,,147.61,1520400,149.55,1520400,-1.22,148.145,145.98,130.76,-1.83,149.44,-0.0122
2022-10-18,"October 18, 22",,,,,,150.7,962707,153,962707,-0.16562,151.02,149.43,133.5,-0.25,150.95,-0.0016562
2022-10-17,"October 17, 22",,,,,,149.05,1112330,149.47,1112330,2.71,147.04,144.52,132.04,3.93,145.12,0.0271
2022-10-14,"October 14, 22",,,,,,142.34,1084018,148.43,1084018,-4.1,145.24,141.76,126.09,-6.09,148.43,-0.041
2022-10-13,"October 13, 22",1.25,1.25,2022-10-14,2022-10-31,2022-09-27,146.56,822149,146.97,822149,3.58,144.04,141.13,129.83,5.06,141.5,0.0358
2022-10-12,"October 12, 22",,,,,,145.12,741523,146.53,741523,-0.88786,145.39,143.49,127.45,-1.3,146.42,-0.0088786
2022-10-11,"October 11, 22",,,,,,146.87,621900,147.58,621900,1.63,145.6975,143.82,128.99,2.35,144.52,0.0163
2022-10-10,"October 10, 22",,,,,,144.5,761000,146.87,761000,-0.90523,145.245,143.79,126.91,-1.32,145.82,-0.0090523
2022-10-07,"October 07, 22",,,,,,145.24,786200,149.6,786200,-2.37,146.9475,144.18,127.56,-3.53,148.77,-0.0237
2022-10-06,"October 06, 22",,,,,,150.21,858000,154.09,858000,-2.07,151.89,149.88,131.92,-3.17,153.38,-0.0207
2022-10-05,"October 05, 22",,,,,,153.51,638100,156.99,638100,-1.86,154.705,151.9,134.82,-2.91,156.42,-0.0186
2022-10-04,"October 04, 22",,,,,,158.43,940000,160.7,940000,-0.57735,158.82,156.8,139.14,-0.92,159.35,-0.0057735
2022-10-03,"October 03, 22",,,,,,158.59,974312,160.34,974312,0.5835,158.1625,156.05,139.28,0.92,157.67,0.005835
2022-09-30,"September 30, 22",,,,,,155.07,1162400,156.45,1162400,0.01934985,155.0525,153.65,136.19,0.03,155.04,0.0001934985
2022-09-29,"September 29, 22",,,,,,153.62,798645,155.75,798645,-0.69171,154.0075,151.97,134.92,-1.07,154.69,-0.0069171
2022-09-28,"September 28, 22",,,,,,155.81,1243800,156.6,1243800,1.76,154.1425,151.05,136.84,2.7,153.11,0.0176
2022-09-27,"September 27, 22",,,,,,151.54,548940,156.59,548940,-2.67,153.8075,151.41,133.09,-4.15,155.69,-0.0267
2022-09-26,"September 26, 22",,,,,,154.29,843800,157.46,843800,-2.01,155.6925,153.56,135.5,-3.17,157.46,-0.0201
2022-09-23,"September 23, 22",,,,,,158.17,876326,161.46,876326,0.36804,158.5325,156.91,138.91,0.58,157.59,0.0036804
2022-09-22,"September 22, 22",,,,,,158.82,640614,159.52,640614,0.83169,157.8075,155.38,139.48,1.31,157.51,0.0083169
2022-09-21,"September 21, 22",,,,,,157.69,488040,162.23,488040,-2.1,159.6725,157.69,138.49,-3.39,161.08,-0.021
2022-09-20,"September 20, 22",,,,,,159.97,708500,163.55,708500,-2.03,161.3825,158.73,140.49,-3.31,163.28,-0.0203
2022-09-19,"September 19, 22",,,,,,165.12,624622,165.58,624622,0.5052,164.2375,161.96,145.01,0.83,164.29,0.005052
2022-09-16,"September 16, 22",,,,,,165.95,946556,166.36,946556,0.35073,165.1425,162.89,145.74,0.58,165.37,0.0035073
2022-09-15,"September 15, 22",,,,,,165.92,522943,169,522943,-1.21,167.1225,165.62,145.72,-2.03,167.95,-0.0121
2022-09-14,"September 14, 22",,,,,,167.7,652600,169.09,652600,-0.44524,167.6975,165.55,147.28,-0.75,168.45,-0.0044524
2022-09-13,"September 13, 22",,,,,,169.4,628000,172.86,628000,-0.94147,170.4675,168.6,148.77,-1.61,171.01,-0.0094147
2022-09-12,"September 12, 22",,,,,,173.9,609831,174.2,609831,0.41575,173.565,172.98,152.73,0.72,173.18,0.0041575
