date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,dividend,declarationDate,recordDate,adjDividend
2025-03-10,475.69,476.35,469.98,471.61,471.61,552209,552209,-4.08,-0.8577,473.4075,"March 10, 25",-0.008577,,,,,
2025-03-07,480.03,485.33,467.91,482.1,482.1,566100,566100,2.07,0.43122,478.8425,"March 07, 25",0.0043122,,,,,
2025-03-06,483.31,490.13,478.35,483.08,483.08,519848,519848,-0.23,-0.0475885,483.7175,"March 06, 25",-0.000475885,,,,,
2025-03-05,481.49,490.84,481.09,490.27,490.27,527815,527815,8.78,1.82,485.9225,"March 05, 25",0.0182,,,,,
2025-03-04,489.44,492.06,479.41,482.06,482.06,660700,660700,-7.38,-1.51,485.7425,"March 04, 25",-0.0151,,,,,
2025-03-03,498.5,499.72,487.84,491.13,491.13,512648,512648,-7.37,-1.48,494.2975,"March 03, 25",-0.0148,,,,,
2025-02-28,492.19,499.01,486.65,498.32,498.32,515238,515238,6.13,1.25,494.0425,"February 28, 25",0.0125,,,,,
2025-02-27,497,500.2,490.77,491.39,491.39,335900,335900,-5.61,-1.13,494.84,"February 27, 25",-0.0113,,,,,
2025-02-26,500.32,507.79,497.5,498.17,498.17,351700,351700,-2.15,-0.42972,500.945,"February 26, 25",-0.0042972,,,,,
2025-02-25,499.21,505.78,497.78,503.07,503.07,548803,548803,3.86,0.77322,501.46,"February 25, 25",0.0077322,,,,,
2025-02-24,489.64,501.12,487.93,497.56,497.56,691300,691300,7.92,1.62,494.0625,"February 24, 25",0.0162,,,,,
2025-02-21,503.25,503.25,485.86,487.9,487.9,522715,522715,-15.35,-3.05,495.065,"February 21, 25",-0.0305,,,,,
2025-02-20,512.91,513.42,502.54,503.16,503.16,441956,441956,-9.75,-1.9,508.0075,"February 20, 25",-0.019,,,,,
2025-02-19,510.68,517.06,509.15,516.01,516.01,431216,431216,5.33,1.04,513.225,"February 19, 25",0.0104,,,,,
2025-02-18,513.62,514.33,507.3,513.15,513.15,417200,417200,-0.47,-0.09150734,512.1,"February 18, 25",-0.0009150734,,,,,
2025-02-14,516.38,519.37,512.97,514.67,514.67,353808,353808,-1.71,-0.33115,515.8475,"February 14, 25",-0.0033115,,,,,
2025-02-13,515.78,518.49,510.79,517.17,517.17,502530,502530,1.39,0.26949,515.5575,"February 13, 25",0.0026949,,,,,
2025-02-12,516.71,518.03,510.26,513.77,513.77,503622,503622,-2.94,-0.56898,514.6925,"February 12, 25",-0.0056898,,,,,
2025-02-11,525.08,529.13,518.23,522.12,522.12,472800,472800,-2.96,-0.56372,523.64,"February 11, 25",-0.0056372,,,,,
2025-02-10,532.2,534.5,526.49,528.87,528.87,649953,649953,-3.33,-0.6257,530.515,"February 10, 25",-0.006257,,,,,
2025-02-07,535.55,535.94,525.72,529.29,529.29,369819,369819,-6.26,-1.17,531.625,"February 07, 25",-0.0117,,,,,
2025-02-06,542.9,544.93,529.79,534.45,534.45,498000,498000,-8.45,-1.56,538.0175,"February 06, 25",-0.0156,,,,,
2025-02-05,541.76,546.21,534.3,541.11,541.11,633500,633500,-0.65,-0.11998,540.845,"February 05, 25",-0.0011998,,,,,
2025-02-04,574.84,584.01,541.45,547.16,547.16,927800,927800,-27.68,-4.82,561.865,"February 04, 25",-0.0482,,,,,
2025-02-03,536.56,551.45,533.71,547.8,547.8,567059,567059,11.24,2.09,542.38,"February 03, 25",0.0209,,,,,
2025-01-31,547.05,550.45,540.25,542.83,542.83,511838,511838,-4.22,-0.77141,545.145,"January 31, 25",-0.0077141,,,,,
2025-01-30,545.5,552.14,542.39,548.38,548.38,474000,474000,2.88,0.52796,547.1025,"January 30, 25",0.0052796,,,,,
2025-01-29,541,542.31,535.59,537.99,537.99,336700,336700,-3.01,-0.55638,539.2225,"January 29, 25",-0.0055638,,,,,
2025-01-28,537.91,544.34,533.64,542.54,542.54,406521,406521,4.63,0.86074,539.6075,"January 28, 25",0.0086074,,,,,
2025-01-27,522.35,537.84,522.35,537.05,537.05,420000,420000,14.7,2.81,529.8975,"January 27, 25",0.0281,,,,,
2025-01-24,520.47,530.1,519.88,528.53,528.53,375537,375537,8.06,1.55,524.745,"January 24, 25",0.0155,,,,,
2025-01-23,525,526.01,518.4,524.75,524.75,341207,341207,-0.25,-0.04761905,523.54,"January 23, 25",-0.0004761905,,,,,
2025-01-22,525.72,529.58,520.92,524.82,524.82,525807,525807,-0.9,-0.17119,525.26,"January 22, 25",-0.0017119,,,,,
2025-01-21,519.22,528.65,517.07,524.79,524.79,473500,473500,5.57,1.07,522.4325,"January 21, 25",0.0107,,,,,
2025-01-17,516.67,517.63,512.05,515.7,515.7,971200,971200,-0.97,-0.18774,515.5125,"January 17, 25",-0.0018774,,,,,
2025-01-16,508.94,513.43,505.7,512.06,512.06,354400,354400,3.12,0.61304,510.0325,"January 16, 25",0.0061304,,,,,
2025-01-15,507.23,511.86,505.74,509.28,509.28,501300,501300,2.05,0.40416,508.5275,"January 15, 25",0.0040416,,,,,
2025-01-14,495.42,500.62,494.73,499.8,499.8,416643,416643,4.38,0.8841,497.6425,"January 14, 25",0.008841,,,,,
2025-01-13,485.05,493.68,483.72,493.13,493.13,393900,393900,8.08,1.67,488.895,"January 13, 25",0.0167,,,,,
2025-01-10,492.69,494.39,483.53,489,489,478500,478500,-3.69,-0.74895,489.9025,"January 10, 25",-0.0074895,,,,,
2025-01-08,493.53,495.56,488.4,495.44,495.44,413229,413229,1.91,0.38701,493.2325,"January 08, 25",0.0038701,,,,,
2025-01-07,493.33,493.61,486.91,491.48,491.48,460315,460315,-1.85,-0.375,491.3325,"January 07, 25",-0.00375,,,,,
2025-01-06,487.11,491.88,486.17,491.72,491.72,468200,468200,4.61,0.9464,489.22,"January 06, 25",0.009464,,,,,
2025-01-03,486,487.01,481.38,485.97,485.97,300900,300900,-0.03,-0.00617284,485.09,"January 03, 25",-6.17284e-05,,,,,
2025-01-02,487.19,489.91,480.2,483.3,483.3,384625,384625,-3.89,-0.79846,485.15,"January 02, 25",-0.0079846,,,,,
2024-12-31,486.8,487.22,482.31,484.47,484.47,239714,239714,-2.33,-0.47864,485.2,"December 31, 24",-0.0047864,,,,,
2024-12-30,481.33,487.49,478.15,485.45,485.45,317144,317144,4.12,0.85596,483.105,"December 30, 24",0.0085596,,,,,
2024-12-27,487.84,489.69,483.57,486.96,486.96,231000,231000,-0.88,-0.18039,487.015,"December 27, 24",-0.0018039,,,,,
2024-12-26,488.29,491.27,486.42,489.22,489.22,194500,194500,0.93,0.19046,488.8,"December 26, 24",0.0019046,,,,,
2024-12-24,488.21,492.99,485.93,489.96,489.96,152300,152300,1.75,0.35845,489.2725,"December 24, 24",0.0035845,,,,,
2024-12-23,488.89,489.27,480.5,487.22,487.22,411044,411044,-1.67,-0.34159,486.47,"December 23, 24",-0.0034159,,,,,
2024-12-20,476.97,491.36,474.87,491.25,491.25,1385400,1385400,14.28,2.99,483.6125,"December 20, 24",0.0299,,,,,
2024-12-19,487.34,491.16,480.87,481.22,481.22,459300,459300,-6.12,-1.26,485.1475,"December 19, 24",-0.0126,,,,,
2024-12-18,499.74,501.01,481.34,481.77,481.77,412800,412800,-17.97,-3.6,490.965,"December 18, 24",-0.036,,,,,
2024-12-17,502.07,507.58,496.44,497.42,497.42,683802,683802,-4.65,-0.92617,500.8775,"December 17, 24",-0.0092617,,,,,
2024-12-16,510.88,512.87,501.28,502.58,502.58,394200,394200,-8.3,-1.62,506.9025,"December 16, 24",-0.0162,,,,,
2024-12-13,514,519.39,506,508.46,508.46,239125,239125,-5.54,-1.08,511.9625,"December 13, 24",-0.0108,,,,,
2024-12-12,519.29,519.96,513.74,514.13,514.13,295657,295657,-5.16,-0.99366,516.78,"December 12, 24",-0.0099366,,,,,
2024-12-11,516.02,521.48,514.4,518.54,518.54,263151,263151,2.52,0.48835,517.61,"December 11, 24",0.0048835,,,,,
2024-12-10,511.11,516.53,505.24,512.65,512.65,393722,393722,1.54,0.30131,511.3825,"December 10, 24",0.0030131,,,,,
2024-12-09,519.27,519.27,510.16,514.44,514.44,518200,518200,-4.83,-0.93015,515.785,"December 09, 24",-0.0093015,,,,,
2024-12-06,518.26,524.55,516.3,517.37,517.37,341509,341509,-0.89,-0.17173,519.12,"December 06, 24",-0.0017173,,,,,
2024-12-05,519.4,521.48,516.26,516.6,516.6,322400,322400,-2.8,-0.53908,518.435,"December 05, 24",-0.0053908,,,,,
2024-12-04,517.25,524.45,515.85,522.53,522.53,538400,538400,5.28,1.02,520.02,"December 04, 24",0.0102,,,,,
2024-12-03,515,516.63,512.42,515.66,515.66,510022,510022,0.66,0.12816,514.9275,"December 03, 24",0.0012816,,,,,
2024-12-02,517.86,521.73,516.17,517,517,410300,410300,-0.86,-0.16607,518.19,"December 02, 24",-0.0016607,,,,,
2024-11-29,519.28,521.98,517.6,517.93,517.93,247348,247348,-1.35,-0.25998,519.1975,"November 29, 24",-0.0025998,,,,,
2024-11-27,523.68,524.66,518.78,519.23,519.23,333800,333800,-4.45,-0.84976,521.5875,"November 27, 24",-0.0084976,,,,,
2024-11-26,520.2,528.22,518.92,523,523,545716,545716,2.8,0.53825,522.585,"November 26, 24",0.0053825,,,,,
2024-11-25,522.47,525.87,518.3,518.97,518.97,778092,778092,-3.5,-0.66989,521.4025,"November 25, 24",-0.0066989,,,,,
2024-11-22,519.79,526.85,516.41,519.78,519.78,415917,415917,-0.01,-0.00192385,520.7075,"November 22, 24",-1.92385e-05,,,,,
2024-11-21,520.19,523.7,516.44,519.24,519.24,526040,526040,-0.95,-0.18263,519.8925,"November 21, 24",-0.0018263,,,,,
2024-11-20,517.43,519.32,513.85,518,518,482548,482548,0.57,0.11016,517.15,"November 20, 24",0.0011016,,,,,
2024-11-19,514.7,519.45,514.63,517.73,517.73,380889,380889,3.03,0.58869,516.6275,"November 19, 24",0.0058869,,,,,
2024-11-18,520.93,526.82,518.25,520.73,520.73,368300,368300,-0.2,-0.03839287,521.6825,"November 18, 24",-0.0003839287,,,,,
2024-11-15,528.61,535.92,522.47,522.86,522.86,460026,460026,-5.75,-1.09,527.465,"November 15, 24",-0.0109,,,,,
2024-11-14,552.49,555.1,532.6,537.1,537.1,450839,450839,-15.39,-2.79,544.3225,"November 14, 24",-0.0279,,,,,
2024-11-13,548.65,555.98,546.24,551.8,551.8,420145,420145,3.15,0.57414,550.6675,"November 13, 24",0.0057414,,,,,
2024-11-12,550.58,553.46,547.22,550.66,550.66,335312,335312,0.08,0.01453013,550.48,"November 12, 24",0.0001453013,,,,,
2024-11-11,551.17,559,548.29,548.96,548.96,367035,367035,-2.21,-0.40097,551.855,"November 11, 24",-0.0040097,,,,,
2024-11-08,541.48,552.33,539.66,547.4,547.4,519600,519600,5.92,1.09,545.2175,"November 08, 24",0.0109,,,,,
2024-11-07,539.24,542,532.91,540.75,540.75,267900,267900,1.51,0.28002,538.725,"November 07, 24",0.0028002,,,,,
2024-11-06,542.13,542.13,524.37,536.9,536.9,497900,497900,-5.23,-0.96471,536.3825,"November 06, 24",-0.0096471,,,,,
2024-11-05,510.2,522.68,501,513.48,513.48,697697,697697,3.28,0.64289,511.84,"November 05, 24",0.0064289,,,,,
2024-11-04,503,508.58,500.68,505.06,505.06,463018,463018,2.06,0.40954,504.33,"November 04, 24",0.0040954,,,,,
2024-11-01,502.89,509.21,500.65,503.69,503.69,424921,424921,0.8,0.15908,504.11,"November 01, 24",0.0015908,,,,,
2024-10-31,512.21,518.2,502.36,502.5,502.5,379333,379333,-9.71,-1.9,508.8175,"October 31, 24",-0.019,,,,,
2024-10-30,520.23,523.43,517.15,517.95,517.95,274700,274700,-2.28,-0.43827,519.69,"October 30, 24",-0.0043827,,,,,
2024-10-29,513.97,520.32,513.97,518.25,518.25,230600,230600,4.28,0.83273,516.6275,"October 29, 24",0.0083273,,,,,
2024-10-28,518.14,519.53,512.71,514.67,514.67,191100,191100,-3.47,-0.6697,516.2625,"October 28, 24",-0.006697,,,,,
2024-10-25,519.49,521.41,512.36,513.36,513.36,144907,144907,-6.13,-1.18,516.655,"October 25, 24",-0.0118,,,,,
2024-10-24,521.04,521.69,516.28,517.95,517.95,185900,185900,-3.09,-0.59304,519.24,"October 24, 24",-0.0059304,,,,,
2024-10-23,521.43,525.82,518.27,520.85,520.85,204200,204200,-0.58,-0.11123,521.5925,"October 23, 24",-0.0011123,,,,,
2024-10-22,526.18,527.31,522.89,523.76,523.76,201028,201028,-2.42,-0.45992,525.035,"October 22, 24",-0.0045992,,,,,
2024-10-21,530.64,533,527.67,531.35,531.35,151414,151414,0.71,0.1338,530.665,"October 21, 24",0.001338,,,,,
2024-10-18,533.72,534.67,529.03,531.09,531.09,198231,198231,-2.63,-0.49277,532.1275,"October 18, 24",-0.0049277,,,,,
2024-10-17,532.42,535.29,530.91,532.27,532.27,165801,165801,-0.15,-0.02817325,532.7225,"October 17, 24",-0.0002817325,,,,,
2024-10-16,527.31,532.18,527.31,531.06,531.06,172712,172712,3.75,0.71116,529.465,"October 16, 24",0.0071116,,,,,
2024-10-15,530,534.8,527.86,530.04,530.04,206000,206000,0.04,0.00754717,530.675,"October 15, 24",7.54717e-05,,,,,
2024-10-14,524.57,529.23,523.87,527.3,527.3,204603,204603,2.73,0.52043,526.2425,"October 14, 24",0.0052043,,,,,
2024-10-11,520.67,524.77,516.85,521.22,521.22,261222,261222,0.55,0.10563,520.8775,"October 11, 24",0.0010563,,,,,
2024-10-10,518.52,522,515.75,518.72,518.72,247400,247400,0.2,0.03857132,518.7475,"October 10, 24",0.0003857132,,,,,
2024-10-09,515.06,521.35,515.06,520.68,520.68,167100,167100,5.62,1.09,518.0375,"October 09, 24",0.0109,,,,,
2024-10-08,510.48,515.68,510.48,513.65,513.65,226750,226750,3.17,0.62098,512.5725,"October 08, 24",0.0062098,,,,,
2024-10-07,511.51,513.71,508.37,509.81,509.81,154700,154700,-1.7,-0.33235,510.85,"October 07, 24",-0.0033235,,,,,
2024-10-04,512.31,514.34,508.57,513.71,513.71,271111,271111,1.4,0.27327,512.2325,"October 04, 24",0.0027327,,,,,
2024-10-03,506.36,508.77,503.78,508.29,508.29,192805,192805,1.93,0.38115,506.8,"October 03, 24",0.0038115,,,,,
2024-10-02,499.04,508.4,496.26,507.28,507.28,163527,163527,8.24,1.65,502.745,"October 02, 24",0.0165,,,,,
2024-10-01,507.17,507.17,498.15,501.23,501.23,362046,362046,-5.94,-1.17,503.43,"October 01, 24",-0.0117,,,,,
2024-09-30,508.07,508.07,501.83,506.76,506.76,455400,455400,-1.31,-0.25784,506.1825,"September 30, 24",-0.0025784,,,,,
2024-09-27,517.21,517.42,506.34,508.94,508.94,263244,263244,-8.27,-1.6,512.4775,"September 27, 24",-0.016,,,,,
2024-09-26,517.41,521.64,512.03,516.47,516.47,265613,265613,-0.94,-0.18167,516.8875,"September 26, 24",-0.0018167,,,,,
2024-09-25,512.33,512.33,504.38,511.08,511.08,326112,326112,-1.25,-0.24398,510.03,"September 25, 24",-0.0024398,,,,,
2024-09-24,516.38,516.38,507.02,510.94,510.94,225135,225135,-5.44,-1.05,512.68,"September 24, 24",-0.0105,,,,,
2024-09-23,515,516.81,510.07,516.38,516.38,197022,197022,1.38,0.26796,514.565,"September 23, 24",0.0026796,,,,,
2024-09-20,511.8,515.4,506.64,513.59,513.59,709039,709039,1.79,0.34975,511.8575,"September 20, 24",0.0034975,,,,,
2024-09-19,517.48,517.48,510.72,513.42,513.42,210024,210024,-4.06,-0.78457,514.775,"September 19, 24",-0.0078457,,,,,
2024-09-18,509.89,513.09,503.72,506.49,506.49,285807,285807,-3.4,-0.66681,508.2975,"September 18, 24",-0.0066681,,,,,
2024-09-17,508.06,511.32,505.14,507.35,507.35,215537,215537,-0.71,-0.13975,507.9675,"September 17, 24",-0.0013975,,,,,
2024-09-16,512.7,515.09,507.96,510.08,510.08,249300,249300,-2.62,-0.51102,511.4575,"September 16, 24",-0.0051102,,,,,
2024-09-13,506.04,510.98,503.11,510.56,510.56,202300,202300,4.52,0.89321,507.6725,"September 13, 24",0.0089321,,,,,
2024-09-12,496.69,507.52,494.35,505.67,505.67,425400,425400,8.98,1.81,501.0575,"September 12, 24",0.0181,,,,,
2024-09-11,498.67,500.71,483.99,499.77,499.77,307900,307900,1.1,0.22059,495.785,"September 11, 24",0.0022059,,,,,
2024-09-10,496.05,500.43,494.35,499.57,499.57,256000,256000,3.52,0.70961,497.6,"September 10, 24",0.0070961,,,,,
2024-09-09,488.12,493,484.16,492.83,492.83,293647,293647,4.71,0.96493,489.5275,"September 09, 24",0.0096493,,,,,
2024-09-06,487.17,491.35,479.49,483.68,483.68,356700,356700,-3.49,-0.71638,485.4225,"September 06, 24",-0.0071638,,,,,
2024-09-05,485.25,486.28,480.45,483.46,483.46,219500,219500,-1.79,-0.36888,483.86,"September 05, 24",-0.0036888,,,,,
2024-09-04,480.33,487.59,479.42,486.72,486.72,222900,222900,6.39,1.33,483.515,"September 04, 24",0.0133,,,,,
2024-09-03,491.43,499.2,477.83,481.83,481.83,333516,333516,-9.6,-1.95,487.5725,"September 03, 24",-0.0195,,,,,
2024-08-30,487.71,492.04,481.67,491.96,491.96,418196,418196,4.25,0.87142,488.345,"August 30, 24",0.0087142,,,,,
2024-08-29,483.99,491.46,481.15,485.88,485.88,311900,311900,1.89,0.3905,485.62,"August 29, 24",0.003905,,,,,
2024-08-28,486.41,488.88,478.81,481.56,481.56,179934,179934,-4.85,-0.9971,483.915,"August 28, 24",-0.009971,,,,,
2024-08-27,481.15,486.76,478.9,485.77,485.77,264900,264900,4.62,0.9602,483.145,"August 27, 24",0.009602,,,,,
2024-08-26,481.54,484.86,481.24,482.31,482.31,123500,123500,0.77,0.1599,482.4875,"August 26, 24",0.001599,,,,,
2024-08-23,480.08,483.76,478.75,480.86,480.86,226707,226707,0.78,0.16247,480.8625,"August 23, 24",0.0016247,,,,,
2024-08-22,481.94,482.01,476.68,477.39,477.39,175281,175281,-4.55,-0.9441,479.505,"August 22, 24",-0.009441,,,,,
2024-08-21,483.84,483.84,477.26,481.17,481.17,307218,307218,-2.67,-0.55184,481.5275,"August 21, 24",-0.0055184,,,,,
2024-08-20,484.62,487.66,477.62,483.86,483.86,298900,298900,-0.76,-0.15682,483.44,"August 20, 24",-0.0015682,,,,,
2024-08-19,482.29,485.14,480.26,485,485,297300,297300,2.71,0.5619,483.1725,"August 19, 24",0.005619,,,,,
2024-08-16,482.89,484.61,479.67,482.7,482.7,272145,272145,-0.19,-0.03934644,482.4675,"August 16, 24",-0.0003934644,,,,,
2024-08-15,481.99,485.82,480.05,484.11,484.11,251336,251336,2.12,0.43984,482.9925,"August 15, 24",0.0043984,,,,,
2024-08-14,479.17,481.31,474.94,478.67,478.67,491649,491649,-0.5,-0.10435,478.5225,"August 14, 24",-0.0010435,,,,,
2024-08-13,472.22,481.49,472.13,479.82,479.82,267936,267936,7.6,1.61,476.415,"August 13, 24",0.0161,,,,,
2024-08-12,479.78,480.55,473.74,475.6,475.6,187827,187827,-4.18,-0.87123,477.4175,"August 12, 24",-0.0087123,,,,,
2024-08-09,478.12,482.52,475.9,480.67,480.67,205034,205034,2.55,0.53334,479.3025,"August 09, 24",0.0053334,,,,,
2024-08-08,469.99,479.34,467.84,479,479,290300,290300,9.01,1.92,474.0425,"August 08, 24",0.0192,,,,,
2024-08-07,477.48,481.76,466.82,467.26,467.26,262011,262011,-10.22,-2.14,473.33,"August 07, 24",-0.0214,,,,,
2024-08-06,460.7,478.12,460.7,473.07,473.07,432500,432500,12.37,2.69,468.1475,"August 06, 24",0.0269,,,,,
2024-08-05,476.03,476.03,456.97,457.47,457.47,487300,487300,-18.56,-3.9,466.625,"August 05, 24",-0.039,,,,,
2024-08-02,487.65,488.73,473.85,479.29,479.29,366114,366114,-8.36,-1.71,482.38,"August 02, 24",-0.0171,,,,,
2024-08-01,499.82,503.05,491.2,493.27,493.27,432200,432200,-6.55,-1.31,496.835,"August 01, 24",-0.0131,,,,,
2024-07-31,499.11,509.15,497.62,501.19,501.19,708829,708829,2.08,0.41674,501.7675,"July 31, 24",0.0041674,,,,,
2024-07-30,482.01,506.15,478.97,498.77,498.77,997500,997500,16.76,3.48,491.475,"July 30, 24",0.0348,,,,,
2024-07-29,474.17,476.48,469.32,470.84,470.84,541734,541734,-3.33,-0.70228,472.7025,"July 29, 24",-0.0070228,,,,,
2024-07-26,463,472.14,460.19,470.92,470.92,424700,424700,7.92,1.71,466.5625,"July 26, 24",0.0171,,,,,
2024-07-25,459.3,474.56,457.81,461.99,461.99,396110,396110,2.69,0.58567,463.415,"July 25, 24",0.0058567,,,,,
2024-07-24,462.89,465.97,457.1,457.42,457.42,402500,402500,-5.47,-1.18,460.845,"July 24, 24",-0.0118,,,,,
2024-07-23,474.23,475,467.35,467.5,467.5,487942,487942,-6.73,-1.42,471.02,"July 23, 24",-0.0142,,,,,
2024-07-22,461.43,472.04,460.86,471.69,471.69,343253,343253,10.26,2.22,466.505,"July 22, 24",0.0222,,,,,
2024-07-19,461.88,464.92,457.17,458.55,458.55,242952,242952,-3.33,-0.72097,460.63,"July 19, 24",-0.0072097,,,,,
2024-07-18,459.24,465.21,456.79,459.27,459.27,227093,227093,0.03,0.00653253,460.1275,"July 18, 24",6.53253e-05,,,,,
2024-07-17,463.32,466.39,459.8,459.8,459.8,226732,226732,-3.52,-0.75973,462.3275,"July 17, 24",-0.0075973,,,,,
2024-07-16,457.19,466.46,457.01,466.1,466.1,284865,284865,8.91,1.95,461.69,"July 16, 24",0.0195,,,,,
2024-07-15,455.38,459.64,453.66,455.02,455.02,231815,231815,-0.36,-0.07905486,455.925,"July 15, 24",-0.0007905486,,,,,
2024-07-12,450.5,458.18,448.9,455.38,455.38,251281,251281,4.88,1.08,453.24,"July 12, 24",0.0108,,,,,
2024-07-11,450.59,454.71,446.41,447.62,447.62,476949,476949,-2.97,-0.65914,449.8325,"July 11, 24",-0.0065914,,,,,
2024-07-10,447.95,449.36,438.52,448.51,448.51,355469,355469,0.56,0.12501,446.085,"July 10, 24",0.0012501,,,,,
2024-07-09,449.77,452.8,446.06,448.09,448.09,386876,386876,-1.68,-0.37352,449.18,"July 09, 24",-0.0037352,,,,,
2024-07-08,451.75,452.9,448.09,449.14,449.14,302276,302276,-2.61,-0.57775,450.47,"July 08, 24",-0.0057775,,,,,
2024-07-05,447.5,452.66,444.01,452.01,452.01,242184,242184,4.51,1.01,449.045,"July 05, 24",0.0101,,,,,
2024-07-03,445.71,449.17,442.31,447.75,447.75,232176,232176,2.04,0.4577,446.235,"July 03, 24",0.004577,,,,,
2024-07-02,441.36,448.49,441.36,446.12,446.12,238431,238431,4.76,1.08,444.3325,"July 02, 24",0.0108,,,,,
2024-07-01,450.91,451.02,440.29,441.32,441.32,381494,381494,-9.59,-2.13,445.885,"July 01, 24",-0.0213,,,,,
2024-06-28,445.11,450.42,445.11,449.06,449.06,748646,748646,3.95,0.88742,447.425,"June 28, 24",0.0088742,,,,,
2024-06-27,446.68,448.81,443.2,444.77,444.77,290268,290268,-1.91,-0.4276,445.865,"June 27, 24",-0.004276,,,,,
2024-06-26,447.23,449.09,443.67,446.5,446.5,287849,287849,-0.73,-0.16323,446.6225,"June 26, 24",-0.0016323,,,,,
2024-06-25,452.25,452.83,447.27,449.91,449.91,338033,338033,-2.34,-0.51741,450.565,"June 25, 24",-0.0051741,,,,,
2024-06-24,451.79,453.35,448.34,451.09,451.09,304425,304425,-0.7,-0.15494,451.1425,"June 24, 24",-0.0015494,,,,,
2024-06-21,450,452.56,447.29,452.13,452.13,786522,786522,2.13,0.47333,450.495,"June 21, 24",0.0047333,,,,,
2024-06-20,449.63,455.34,445.3,450.48,450.48,430458,430458,0.85,0.18904,450.1875,"June 20, 24",0.0018904,,,,,
2024-06-18,444,447.26,440.37,446.3,446.3,449665,449665,2.3,0.51802,444.4825,"June 18, 24",0.0051802,,,,,
2024-06-17,432,446.02,429.51,442.69,442.69,441913,441913,10.69,2.47,437.555,"June 17, 24",0.0247,,,,,
2024-06-14,430.77,433.73,429.5,432.21,432.21,626347,626347,1.44,0.33429,431.5525,"June 14, 24",0.0033429,,,,,
2024-06-13,435.35,438.06,432.06,432.67,432.67,428071,428071,-2.68,-0.6156,434.535,"June 13, 24",-0.006156,,,,,
2024-06-12,438.23,441.66,435.32,435.76,435.76,844604,844604,-2.47,-0.56363,437.7425,"June 12, 24",-0.0056363,,,,,
2024-06-11,433.41,437.62,429.94,433.85,433.85,614757,614757,0.44,0.10152,433.705,"June 11, 24",0.0010152,,,,,
2024-06-10,433.56,438.64,433.45,436.3,436.3,307112,307112,2.74,0.63198,435.4875,"June 10, 24",0.0063198,,,,,
2024-06-07,432.35,437.1,430.17,434.44,434.44,296622,296622,2.09,0.4834,433.515,"June 07, 24",0.004834,,,,,
2024-06-06,436.93,444,431.75,432.2,432.2,342576,342576,-4.73,-1.08,436.22,"June 06, 24",-0.0108,,,,,
2024-06-05,429.77,438.13,429.35,435.95,435.95,359608,359608,6.18,1.44,433.3,"June 05, 24",0.0144,,,,,
2024-06-04,423.47,431.6,423.47,428.12,428.12,381390,381390,4.65,1.1,426.665,"June 04, 24",0.011,,,,,
2024-06-03,420.14,424.27,416.93,424.01,424.01,385770,385770,3.87,0.92112,421.3375,"June 03, 24",0.0092112,,,,,
2024-05-31,415.38,420.01,413.28,419.67,419.67,749841,749841,4.29,1.03,417.085,"May 31, 24",0.0103,,,,,
2024-05-30,422.02,425.09,412.71,414.48,414.48,665024,665024,-7.54,-1.79,418.575,"May 30, 24",-0.0179,,,,,
2024-05-29,430.79,434.69,427.35,427.74,427.74,373391,373391,-3.05,-0.708,430.1425,"May 29, 24",-0.00708,,,,,
2024-05-28,438.68,441.23,432.33,434.7,434.7,337623,337623,-3.98,-0.90727,436.735,"May 28, 24",-0.0090727,,,,,
2024-05-24,445.69,445.69,438.95,439.04,439.04,362135,362135,-6.65,-1.49,442.3425,"May 24, 24",-0.0149,,,,,
2024-05-23,453.85,453.85,442.79,445.69,445.69,337175,337175,-8.16,-1.8,449.045,"May 23, 24",-0.018,,,,,
2024-05-22,451.68,457.91,449.96,451.93,451.93,289298,289298,0.25,0.05534892,452.87,"May 22, 24",0.0005534892,,,,,
2024-05-21,455.66,455.66,446.95,449.35,449.35,388514,388514,-6.31,-1.38,451.905,"May 21, 24",-0.0138,,,,,
2024-05-20,450.77,457.81,449.42,456.3,456.3,278584,278584,5.53,1.23,453.575,"May 20, 24",0.0123,,,,,
2024-05-17,450.2,452,447.29,450.26,450.26,345814,345814,0.06,0.01332741,449.9375,"May 17, 24",0.0001332741,,,,,
2024-05-16,443,448.84,442.48,447.78,447.78,306239,306239,4.78,1.08,445.525,"May 16, 24",0.0108,,,,,
2024-05-15,439.22,448.27,435.34,442.15,442.15,473012,473012,2.93,0.66709,441.245,"May 15, 24",0.0066709,,,,,
2024-05-14,441.15,444.15,433.48,436.57,436.57,341848,341848,-4.58,-1.04,438.8375,"May 14, 24",-0.0104,,,,,
2024-05-13,440.55,442.38,436.43,440.09,440.09,369819,369819,-0.46,-0.10441,439.8625,"May 13, 24",-0.0010441,,,,,
2024-05-10,438.56,440.01,436.43,439.27,439.27,311011,311011,0.71,0.16189,438.5675,"May 10, 24",0.0016189,,,,,
2024-05-09,434.33,436.8,427.71,436.75,436.75,363554,363554,2.42,0.55718,433.8975,"May 09, 24",0.0055718,,,,,
2024-05-08,433.99,440,433.49,434.27,434.27,368164,368164,0.28,0.06451762,435.4375,"May 08, 24",0.0006451762,,,,,
2024-05-07,438.76,441.81,435.67,437.13,437.13,314854,314854,-1.63,-0.3715,438.3425,"May 07, 24",-0.003715,,,,,
