date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,declarationDate,recordDate,paymentDate,dividend
2025-03-10,101.52,102.53,99.04,99.73,95.3,1013622,1013622,-1.79,-1.76,100.705,"March 10, 25",-0.0176,,,,,
2025-03-07,101.22,102.17,100.35,101.31,96.8,630730,630730,0.09,0.08891523,101.2625,"March 07, 25",0.0008891523,,,,,
2025-03-06,102.72,102.86,100.84,100.93,96.44,652189,652189,-1.79,-1.74,101.8375,"March 06, 25",-0.0174,,,,,
2025-03-05,102.4,104.01,101.81,103.54,98.94,693224,693224,1.14,1.11,102.94,"March 05, 25",0.0111,,,,,
2025-03-04,105.5,106.11,102.97,103.02,98.44,700345,700345,-2.48,-2.35,104.4,"March 04, 25",-0.0235,,,,,
2025-03-03,105.19,106.4,104.68,105.48,100.79,726849,726849,0.29,0.27569,105.4375,"March 03, 25",0.0027569,,,,,
2025-02-28,105.06,105.68,103.93,105.42,100.73,974424,974424,0.36,0.34266,105.0225,"February 28, 25",0.0034266,,,,,
2025-02-27,104.82,105.35,103.65,104.01,99.38,683900,683900,-0.81,-0.77275,104.4575,"February 27, 25",-0.0077275,,,,,
2025-02-26,105.82,106.49,104.8,105.04,100.37,480828,480828,-0.78,-0.7371,105.5375,"February 26, 25",-0.007371,,,,,
2025-02-25,105.45,106.58,105.44,105.61,100.91,506911,506911,0.16,0.15173,105.77,"February 25, 25",0.0015173,,,,,
2025-02-24,104.62,106.01,104.2,105.63,100.93,642367,642367,1.01,0.9654,105.115,"February 24, 25",0.009654,,,,,
2025-02-21,104.7,105.01,103.65,104.25,99.61,620900,620900,-0.45,-0.4298,104.4025,"February 21, 25",-0.004298,,,,,
2025-02-20,104.5,105.14,103.88,104.53,99.88,536019,536019,0.03,0.02870813,104.5125,"February 20, 25",0.0002870813,,,,,
2025-02-19,104.14,105.75,104.14,105.01,100.34,724600,724600,0.87,0.83541,104.76,"February 19, 25",0.0083541,,,,,
2025-02-18,105,105.21,103.66,104.71,100.05,1427600,1427600,-0.29,-0.27619,104.645,"February 18, 25",-0.0027619,,,,,
2025-02-14,111.5,111.5,104.74,105.03,100.36,1772000,1772000,-6.47,-5.8,108.1925,"February 14, 25",-0.058,,,,,
2025-02-13,110.5,111.82,110.19,111.82,106.85,884326,884326,1.32,1.19,111.0825,"February 13, 25",0.0119,,,,,
2025-02-12,109.52,110.65,109.03,110.55,105.63,707100,707100,1.03,0.94047,109.9375,"February 12, 25",0.0094047,,,,,
2025-02-11,108.99,110.97,108.99,110.97,106.04,575400,575400,1.98,1.82,109.98,"February 11, 25",0.0182,,,,,
2025-02-10,111,111.32,109.45,109.8,104.92,553228,553228,-1.2,-1.08,110.3925,"February 10, 25",-0.0108,,,,,
2025-02-07,110.85,111.55,110.19,110.98,106.04,721200,721200,0.13,0.11728,110.8925,"February 07, 25",0.0011728,,,,,
2025-02-06,110.65,110.93,109.3,110.72,105.8,697307,697307,0.07,0.06326254,110.4,"February 06, 25",0.0006326254,,,,,
2025-02-05,109.34,110.11,108.08,109.93,105.04,649543,649543,0.59,0.5396,109.365,"February 05, 25",0.005396,,,,,
2025-02-04,107.32,108.49,107.32,108.13,103.32,518900,518900,0.81,0.75475,107.815,"February 04, 25",0.0075475,,,,,
2025-02-03,107.51,108.9,106.78,108.23,103.42,631950,631950,0.72,0.66971,107.855,"February 03, 25",0.0066971,,,,,
2025-01-31,108.2,109.59,108.05,108.63,103.8,2372142,2372142,0.43,0.39741,108.6175,"January 31, 25",0.0039741,,,,,
2025-01-30,108.4,109.13,107.29,108.29,103.47,476300,476300,-0.11,-0.10148,108.2775,"January 30, 25",-0.0010148,,,,,
2025-01-29,108.98,109.24,107,107.18,102.41,594946,594946,-1.8,-1.65,108.1,"January 29, 25",-0.0165,,,,,
2025-01-28,109.44,110.99,108.48,108.71,103.88,507400,507400,-0.73,-0.66703,109.405,"January 28, 25",-0.0066703,,,,,
2025-01-27,107.59,110.13,107.5,109.94,105.05,775637,775637,2.35,2.18,108.79,"January 27, 25",0.0218,,,,,
2025-01-24,105.04,106.64,104.54,106.54,101.8,525401,525401,1.5,1.43,105.69,"January 24, 25",0.0143,,,,,
2025-01-23,104.55,105.29,103.27,105.09,100.42,651703,651703,0.54,0.5165,104.55,"January 23, 25",0.005165,,,,,
2025-01-22,105.61,106.14,104.09,104.47,99.82,606346,606346,-1.14,-1.08,105.0775,"January 22, 25",-0.0108,,,,,
2025-01-21,105.57,106.71,105.47,106.35,101.62,626900,626900,0.78,0.73885,106.025,"January 21, 25",0.0073885,,,,,
2025-01-17,105.63,106.18,105.15,105.39,100.7,546382,546382,-0.24,-0.22721,105.5875,"January 17, 25",-0.0022721,,,,,
2025-01-16,104.17,105.42,103.8,105.39,100.7,405386,405386,1.22,1.17,104.695,"January 16, 25",0.0117,,,,,
2025-01-15,106.25,106.35,103.53,104.02,99.39,708902,708902,-2.23,-2.1,105.0375,"January 15, 25",-0.021,,,,,
2025-01-14,103.3,104,102.49,103.97,99.35,713747,713747,0.67,0.6486,103.44,"January 14, 25",0.006486,,,,,
2025-01-13,101.65,103.34,101.33,103.22,98.63,729629,729629,1.57,1.54,102.385,"January 13, 25",0.0154,,,,,
2025-01-10,102.9,103.57,101.5,101.65,97.13,698299,698299,-1.25,-1.21,102.405,"January 10, 25",-0.0121,,,,,
2025-01-08,104.91,105.33,103.63,104.56,99.91,659416,659416,-0.35,-0.33362,104.6075,"January 08, 25",-0.0033362,,,,,
2025-01-07,106.73,107.18,104.39,104.9,100.24,875819,875819,-1.83,-1.71,105.8,"January 07, 25",-0.0171,,,,,
2025-01-06,109.03,109.66,106.45,106.54,101.8,594317,594317,-2.49,-2.28,107.92,"January 06, 25",-0.0228,,,,,
2025-01-03,109.24,110.32,108.86,109.63,104.75,429200,429200,0.39,0.35701,109.5125,"January 03, 25",0.0035701,,,,,
2025-01-02,110.62,111.05,108.57,108.95,104.1,558937,558937,-1.67,-1.51,109.7975,"January 02, 25",-0.0151,1.1,2024-10-30,2025-01-02,2025-01-15,1.1
2024-12-31,111.46,112.29,110.83,111.95,105.92,544200,544200,0.49,0.43962,111.6325,"December 31, 24",0.0043962,,,,,
2024-12-30,110.8,111.24,109.56,110.92,104.95,382700,382700,0.12,0.1083,110.63,"December 30, 24",0.001083,,,,,
2024-12-27,112.22,113,111.05,111.43,105.43,383317,383317,-0.79,-0.70397,111.925,"December 27, 24",-0.0070397,,,,,
2024-12-26,112.12,113.13,111.51,112.79,106.72,269552,269552,0.67,0.59757,112.3875,"December 26, 24",0.0059757,,,,,
2024-12-24,111.76,112.9,111.76,112.73,106.66,210100,210100,0.97,0.86793,112.2875,"December 24, 24",0.0086793,,,,,
2024-12-23,111.48,112.35,111.02,112.13,106.09,480200,480200,0.65,0.58306,111.745,"December 23, 24",0.0058306,,,,,
2024-12-20,109.79,113.09,109.79,111.92,105.89,1825023,1825023,2.13,1.94,111.1475,"December 20, 24",0.0194,,,,,
2024-12-19,109.99,111.82,109.5,109.55,103.65,1062618,1062618,-0.44,-0.40004,110.215,"December 19, 24",-0.0040004,,,,,
2024-12-18,114.33,115.59,109.89,109.93,104.01,797429,797429,-4.4,-3.85,112.435,"December 18, 24",-0.0385,,,,,
2024-12-17,113.72,115.44,113.72,114.33,108.17,412816,412816,0.61,0.53641,114.3025,"December 17, 24",0.0053641,,,,,
2024-12-16,113.94,116.1,113.93,114.43,108.27,469749,469749,0.49,0.43005,114.6,"December 16, 24",0.0043005,,,,,
2024-12-13,112.88,114.49,112.88,114.25,108.1,486908,486908,1.37,1.21,113.625,"December 13, 24",0.0121,,,,,
2024-12-12,112.28,114.35,112.28,113.48,107.37,448000,448000,1.2,1.07,113.0975,"December 12, 24",0.0107,,,,,
2024-12-11,112.8,113.64,112.29,112.36,106.31,450525,450525,-0.44,-0.39007,112.7725,"December 11, 24",-0.0039007,,,,,
2024-12-10,113.85,113.88,111.84,112.76,106.69,691876,691876,-1.09,-0.9574,113.0825,"December 10, 24",-0.009574,,,,,
2024-12-09,114.01,114.49,113.1,114.21,108.06,681132,681132,0.2,0.17542,113.9525,"December 09, 24",0.0017542,,,,,
2024-12-06,114.19,114.7,113.42,113.89,107.76,314201,314201,-0.3,-0.26272,114.05,"December 06, 24",-0.0026272,,,,,
2024-12-05,113.19,113.78,112.77,113.61,107.49,395900,395900,0.42,0.37106,113.3375,"December 05, 24",0.0037106,,,,,
2024-12-04,113.52,113.78,112.99,113.76,107.63,619964,619964,0.24,0.21142,113.5125,"December 04, 24",0.0021142,,,,,
2024-12-03,114.27,114.71,113.43,113.69,107.57,599400,599400,-0.58,-0.50757,114.025,"December 03, 24",-0.0050757,,,,,
2024-12-02,116.06,116.4,113.74,114.25,108.1,597300,597300,-1.81,-1.56,115.1125,"December 02, 24",-0.0156,,,,,
2024-11-29,117.6,118.09,116.61,116.65,110.37,350100,350100,-0.95,-0.80782,117.2375,"November 29, 24",-0.0080782,,,,,
2024-11-27,116.63,118,116.42,117.53,111.2,471122,471122,0.9,0.77167,117.145,"November 27, 24",0.0077167,,,,,
2024-11-26,116.07,116.21,115.15,115.9,109.66,659200,659200,-0.17,-0.14646,115.8325,"November 26, 24",-0.0014646,,,,,
2024-11-25,115.67,116.58,115.33,115.98,109.73,938600,938600,0.31,0.268,115.89,"November 25, 24",0.00268,,,,,
2024-11-22,114.97,115.2,114.43,114.86,108.67,511632,511632,-0.11,-0.09567713,114.865,"November 22, 24",-0.0009567713,,,,,
2024-11-21,113.3,114.57,112.98,114.4,108.24,463400,463400,1.1,0.97087,113.8125,"November 21, 24",0.0097087,,,,,
2024-11-20,112.63,113.83,112.36,113.15,107.06,585138,585138,0.52,0.46169,112.9925,"November 20, 24",0.0046169,,,,,
2024-11-19,112.18,113.33,111.75,113.24,107.14,322340,322340,1.06,0.94491,112.625,"November 19, 24",0.0094491,,,,,
2024-11-18,110.7,112.83,110.51,112.53,106.47,694500,694500,1.83,1.65,111.6425,"November 18, 24",0.0165,,,,,
2024-11-15,113.21,114.23,112.26,113.54,107.42,2699300,2699300,0.33,0.29149,113.31,"November 15, 24",0.0029149,,,,,
2024-11-14,113.85,114.51,113.35,113.37,107.26,525750,525750,-0.48,-0.42161,113.77,"November 14, 24",-0.0042161,,,,,
2024-11-13,114.78,115.11,113.8,114.07,107.93,599002,599002,-0.71,-0.61857,114.44,"November 13, 24",-0.0061857,,,,,
2024-11-12,115.16,115.63,113.62,113.65,107.53,434115,434115,-1.51,-1.31,114.515,"November 12, 24",-0.0131,,,,,
2024-11-11,114.62,116.17,114.37,114.86,108.67,705204,705204,0.24,0.20939,115.005,"November 11, 24",0.0020939,,,,,
2024-11-08,114.22,115.03,113.68,114.35,108.19,721900,721900,0.13,0.11382,114.32,"November 08, 24",0.0011382,,,,,
2024-11-07,113.25,114.29,112.9,113.64,107.52,677407,677407,0.39,0.34437,113.52,"November 07, 24",0.0034437,,,,,
2024-11-06,115.01,115.5,111.74,113.12,107.03,951500,951500,-1.89,-1.64,113.8425,"November 06, 24",-0.0164,,,,,
2024-11-05,110.86,113.84,110.47,113.73,107.6,702793,702793,2.87,2.59,112.225,"November 05, 24",0.0259,,,,,
2024-11-04,110.5,111.58,110.24,111.42,105.42,746000,746000,0.92,0.83258,110.935,"November 04, 24",0.0083258,,,,,
2024-11-01,111.5,112.58,110.19,110.43,104.48,571432,571432,-1.07,-0.95964,111.175,"November 01, 24",-0.0095964,,,,,
2024-10-31,111.01,114.46,110.79,110.84,104.87,1361123,1361123,-0.17,-0.15314,111.775,"October 31, 24",-0.0015314,,,,,
2024-10-30,113.12,114.74,113.12,114.25,108.1,712407,712407,1.13,0.99894,113.8075,"October 30, 24",0.0099894,,,,,
2024-10-29,113.17,113.74,112.41,112.85,106.77,633700,633700,-0.32,-0.28276,113.0425,"October 29, 24",-0.0028276,,,,,
2024-10-28,112.93,113.92,112.93,113.24,107.14,361600,361600,0.31,0.27451,113.255,"October 28, 24",0.0027451,,,,,
2024-10-25,114.33,114.37,112.31,112.35,106.3,496633,496633,-1.98,-1.73,113.34,"October 25, 24",-0.0173,,,,,
2024-10-24,114.7,115.35,113.79,113.92,107.78,425400,425400,-0.78,-0.68003,114.44,"October 24, 24",-0.0068003,,,,,
2024-10-23,114.04,115.29,113.96,114.43,108.27,415700,415700,0.39,0.34199,114.43,"October 23, 24",0.0034199,,,,,
2024-10-22,113.04,114.62,112.69,114.36,108.2,415424,415424,1.32,1.17,113.6775,"October 22, 24",0.0117,,,,,
2024-10-21,113.87,113.93,112.72,113.22,107.12,645214,645214,-0.65,-0.57083,113.435,"October 21, 24",-0.0057083,,,,,
2024-10-18,113.29,114.56,112.7,114.34,108.18,430300,430300,1.05,0.92682,113.7225,"October 18, 24",0.0092682,,,,,
2024-10-17,113.11,113.54,112.6,113.34,107.24,366200,366200,0.23,0.20334,113.1475,"October 17, 24",0.0020334,,,,,
2024-10-16,113.06,114.03,113.06,113.5,107.39,422823,422823,0.44,0.38917,113.4125,"October 16, 24",0.0038917,,,,,
2024-10-15,112.03,114.18,111.89,113.18,107.08,511400,511400,1.15,1.03,112.82,"October 15, 24",0.0103,,,,,
2024-10-14,111.28,112.06,110.65,111.53,105.52,460520,460520,0.25,0.22466,111.38,"October 14, 24",0.0022466,,,,,
2024-10-11,110.86,111.61,110.76,111.45,105.45,394900,394900,0.59,0.5322,111.17,"October 11, 24",0.005322,,,,,
2024-10-10,111.38,111.66,110.06,110.41,104.46,675732,675732,-0.97,-0.87089,110.8775,"October 10, 24",-0.0087089,,,,,
2024-10-09,109.77,111.9,109.77,111.59,105.58,564200,564200,1.82,1.66,110.7575,"October 09, 24",0.0166,,,,,
2024-10-08,110.65,110.79,109.41,109.65,103.74,580431,580431,-1,-0.90375,110.125,"October 08, 24",-0.0090375,,,,,
2024-10-07,110.68,110.99,109.97,110.26,104.32,411409,411409,-0.42,-0.37947,110.475,"October 07, 24",-0.0037947,,,,,
2024-10-04,111.19,111.95,110.2,111.35,105.35,351626,351626,0.16,0.1439,111.1725,"October 04, 24",0.001439,,,,,
2024-10-03,111.1,111.7,110.53,111.59,105.58,419300,419300,0.49,0.44104,111.23,"October 03, 24",0.0044104,,,,,
2024-10-02,112.67,113.15,111.05,111.16,105.17,994300,994300,-1.51,-1.34,112.0075,"October 02, 24",-0.0134,,,,,
2024-10-01,114.28,114.43,112.73,113.41,107.3,597510,597510,-0.87,-0.76129,113.7125,"October 01, 24",-0.0076129,1.1,2024-08-01,2024-10-01,2024-10-15,1.1
2024-09-30,114.23,114.98,113.4,114.97,107.74,721983,721983,0.74,0.64782,114.395,"September 30, 24",0.0064782,,,,,
2024-09-27,114.57,114.95,113.58,114.38,107.19,410000,410000,-0.19,-0.16584,114.37,"September 27, 24",-0.0016584,,,,,
2024-09-26,114.86,115.04,113.09,113.63,106.48,434900,434900,-1.23,-1.07,114.155,"September 26, 24",-0.0107,,,,,
2024-09-25,115.11,115.26,114.6,114.82,107.6,494500,494500,-0.29,-0.25193,114.9475,"September 25, 24",-0.0025193,,,,,
2024-09-24,114.01,115.6,114.01,114.97,107.74,681800,681800,0.96,0.84203,114.6475,"September 24, 24",0.0084203,,,,,
2024-09-23,113.81,115.02,113.81,114.64,107.43,960933,960933,0.83,0.72929,114.32,"September 23, 24",0.0072929,,,,,
2024-09-20,113,114.31,112.85,113.03,105.92,2570677,2570677,0.03,0.02654867,113.2975,"September 20, 24",0.0002654867,,,,,
2024-09-19,115.89,116.1,113,114.22,107.04,2000500,2000500,-1.67,-1.44,114.8025,"September 19, 24",-0.0144,,,,,
2024-09-18,115.64,117,115.15,115.52,108.25,1043322,1043322,-0.12,-0.10377,115.8275,"September 18, 24",-0.0010377,,,,,
2024-09-17,117.21,117.21,114.94,115.63,108.36,957511,957511,-1.58,-1.35,116.2475,"September 17, 24",-0.0135,,,,,
2024-09-16,118,118.34,117.03,117.22,109.85,743200,743200,-0.78,-0.66102,117.6475,"September 16, 24",-0.0066102,,,,,
2024-09-13,117.41,117.63,116.07,117.39,110.01,1000600,1000600,-0.02,-0.01703432,117.125,"September 13, 24",-0.0001703432,,,,,
2024-09-12,116.39,117.1,115.94,116.26,108.95,990557,990557,-0.13,-0.11169,116.4225,"September 12, 24",-0.0011169,,,,,
2024-09-11,115.64,116.9,114.97,116.28,108.97,800926,800926,0.64,0.55344,115.9475,"September 11, 24",0.0055344,,,,,
2024-09-10,117.27,117.65,115.81,116.6,109.27,583300,583300,-0.67,-0.57133,116.8325,"September 10, 24",-0.0057133,,,,,
2024-09-09,115.04,117.2,114.8,117.12,109.75,535700,535700,2.08,1.81,116.04,"September 09, 24",0.0181,,,,,
2024-09-06,116.04,117.06,115.05,115.45,108.19,654060,654060,-0.59,-0.50845,115.9,"September 06, 24",-0.0050845,,,,,
2024-09-05,115.1,117.23,114.77,115.94,108.65,859823,859823,0.84,0.7298,115.76,"September 05, 24",0.007298,,,,,
2024-09-04,114.89,115.78,114.11,114.42,107.22,694708,694708,-0.47,-0.40909,114.8,"September 04, 24",-0.0040909,,,,,
2024-09-03,114.18,114.79,113.79,114.63,107.42,469234,469234,0.45,0.39411,114.3475,"September 03, 24",0.0039411,,,,,
2024-08-30,114.45,115.34,114.1,115,107.77,717800,717800,0.55,0.48056,114.7225,"August 30, 24",0.0048056,,,,,
2024-08-29,115,115.03,113.8,114.48,107.28,526039,526039,-0.52,-0.45217,114.5775,"August 29, 24",-0.0045217,,,,,
2024-08-28,115.3,115.61,114.63,115,107.77,534000,534000,-0.3,-0.26019,115.135,"August 28, 24",-0.0026019,,,,,
2024-08-27,115.19,116.29,114.97,115.05,107.81,515876,515876,-0.14,-0.12154,115.375,"August 27, 24",-0.0012154,,,,,
2024-08-26,117.02,117.02,115.91,115.96,108.67,462000,462000,-1.06,-0.90583,116.4775,"August 26, 24",-0.0090583,,,,,
2024-08-23,114.53,116.49,114.18,116.19,108.88,664004,664004,1.66,1.45,115.3475,"August 23, 24",0.0145,,,,,
2024-08-22,113.59,114.64,113.15,114.17,106.99,962400,962400,0.58,0.51061,113.8875,"August 22, 24",0.0051061,,,,,
2024-08-21,113.08,113.71,112.82,113.6,106.46,761308,761308,0.52,0.45985,113.3025,"August 21, 24",0.0045985,,,,,
2024-08-20,113,113.45,112.42,112.88,105.78,657500,657500,-0.12,-0.10619,112.9375,"August 20, 24",-0.0010619,,,,,
2024-08-19,113.32,114.3,112.7,112.94,105.84,856337,856337,-0.38,-0.33533,113.315,"August 19, 24",-0.0033533,,,,,
2024-08-16,113.43,113.68,112.13,113.31,106.18,598500,598500,-0.12,-0.10579,113.1375,"August 16, 24",-0.0010579,,,,,
2024-08-15,113,114.45,112.2,113.13,106.02,710602,710602,0.13,0.11504,113.195,"August 15, 24",0.0011504,,,,,
2024-08-14,112.15,113.41,112.09,112.62,105.54,373236,373236,0.47,0.41908,112.5675,"August 14, 24",0.0041908,,,,,
2024-08-13,112.39,112.44,111.06,111.78,104.75,504600,504600,-0.61,-0.54275,111.9175,"August 13, 24",-0.0054275,,,,,
2024-08-12,112.57,112.65,111.1,111.67,104.65,408314,408314,-0.9,-0.7995,111.9975,"August 12, 24",-0.007995,,,,,
2024-08-09,112.54,112.94,111.65,112.8,105.71,556700,556700,0.26,0.23103,112.4825,"August 09, 24",0.0023103,,,,,
2024-08-08,112,113.37,111.64,112.34,105.27,647244,647244,0.34,0.30357,112.3375,"August 08, 24",0.0030357,,,,,
2024-08-07,113.09,113.93,111.41,112,104.96,695200,695200,-1.09,-0.96383,112.6075,"August 07, 24",-0.0096383,,,,,
2024-08-06,109.77,113.73,109.26,112.45,105.38,556550,556550,2.68,2.44,111.3025,"August 06, 24",0.0244,,,,,
2024-08-05,110.07,112.66,109.28,109.76,102.86,710700,710700,-0.31,-0.28164,110.4425,"August 05, 24",-0.0028164,,,,,
2024-08-02,115,115.05,111.59,112.48,105.41,979500,979500,-2.52,-2.19,113.53,"August 02, 24",-0.0219,,,,,
2024-08-01,112.51,113.71,112.04,112.8,105.71,552500,552500,0.29,0.25775,112.765,"August 01, 24",0.0025775,,,,,
2024-07-31,113.33,113.92,111.65,111.65,104.63,1005001,1005001,-1.68,-1.48,112.6375,"July 31, 24",-0.0148,,,,,
2024-07-30,110.98,114.45,110.62,113.91,106.75,463700,463700,2.93,2.64,112.49,"July 30, 24",0.0264,,,,,
2024-07-29,109.61,110.99,109.21,110.85,103.88,497803,497803,1.24,1.13,110.165,"July 29, 24",0.0113,,,,,
2024-07-26,107.73,109.88,107.61,109.55,102.66,309546,309546,1.82,1.69,108.6925,"July 26, 24",0.0169,,,,,
2024-07-25,107.58,109,106.96,107.06,100.33,629434,629434,-0.52,-0.48336,107.65,"July 25, 24",-0.0048336,,,,,
2024-07-24,109.79,110.16,106.8,107.25,100.51,550100,550100,-2.54,-2.31,108.5,"July 24, 24",-0.0231,,,,,
2024-07-23,110.64,110.78,109.65,109.69,102.79,414900,414900,-0.95,-0.85864,110.19,"July 23, 24",-0.0085864,,,,,
2024-07-22,109.38,110.88,108.76,110.8,103.83,442614,442614,1.42,1.3,109.955,"July 22, 24",0.013,,,,,
2024-07-19,110.01,110.01,108.76,109.5,102.61,538238,538238,-0.51,-0.46359,109.57,"July 19, 24",-0.0046359,,,,,
2024-07-18,109.35,111.02,109.01,109.55,102.66,481300,481300,0.2,0.1829,109.7325,"July 18, 24",0.001829,,,,,
2024-07-17,108.51,110.07,108.23,109.85,102.94,530503,530503,1.34,1.23,109.165,"July 17, 24",0.0123,,,,,
2024-07-16,106.95,108.84,106.72,108.7,101.86,426559,426559,1.75,1.64,107.8025,"July 16, 24",0.0164,,,,,
2024-07-15,106.8,107.16,106.04,106.4,99.71,454100,454100,-0.4,-0.37453,106.6,"July 15, 24",-0.0037453,,,,,
2024-07-12,105.92,106.87,105.52,106.31,99.62,592200,592200,0.39,0.3682,106.155,"July 12, 24",0.003682,,,,,
2024-07-11,104.23,105.56,103.82,104.93,98.33,566847,566847,0.7,0.67159,104.635,"July 11, 24",0.0067159,,,,,
2024-07-10,100.95,102.75,100.66,102.61,96.16,426100,426100,1.66,1.64,101.7425,"July 10, 24",0.0164,,,,,
2024-07-09,100.5,101.11,100.01,100.59,94.26,442255,442255,0.09,0.08955224,100.5525,"July 09, 24",0.0008955224,,,,,
2024-07-08,101.1,101.76,100.21,100.59,94.26,304000,304000,-0.51,-0.50445,100.915,"July 08, 24",-0.0050445,,,,,
2024-07-05,100.63,101.13,100.41,100.8,94.46,227142,227142,0.17,0.16894,100.7425,"July 05, 24",0.0016894,,,,,
2024-07-03,101.58,101.77,100.56,100.65,94.32,145400,145400,-0.93,-0.91553,101.14,"July 03, 24",-0.0091553,,,,,
2024-07-02,100.59,101.15,100.38,101.12,94.76,265000,265000,0.53,0.52689,100.81,"July 02, 24",0.0052689,,,,,
2024-07-01,100.43,101.08,99.64,100.42,94.1,360305,360305,-0.01,-0.00995718,100.3925,"July 01, 24",-9.95718e-05,,,,,
2024-06-28,100.75,101,99.87,100.97,94.62,752901,752901,0.22,0.21836,100.6475,"June 28, 24",0.0021836,,,,,
2024-06-27,99.24,100.45,98.7,100.33,94.02,362400,362400,1.09,1.1,99.68,"June 27, 24",0.011,,,,,
2024-06-26,98.51,99.57,98.13,99.16,92.92,1096300,1096300,0.65,0.65983,98.8425,"June 26, 24",0.0065983,,,,,
2024-06-25,101,101.3,99.1,99.3,93.06,383500,383500,-1.7,-1.68,100.175,"June 25, 24",-0.0168,,,,,
2024-06-24,100.14,101.5,100.01,101.08,94.72,421218,421218,0.94,0.93869,100.6825,"June 24, 24",0.0093869,,,,,
2024-06-21,100.39,100.81,99.5,100.25,93.95,1124700,1124700,-0.14,-0.13946,100.2375,"June 21, 24",-0.0013946,1.09,2024-05-02,2024-06-21,2024-07-15,1.09
2024-06-20,100.66,101.63,100.25,101,93.63,435100,435100,0.34,0.33777,100.885,"June 20, 24",0.0033777,,,,,
2024-06-18,100.71,101.28,100.32,100.99,93.62,441526,441526,0.28,0.27803,100.825,"June 18, 24",0.0027803,,,,,
2024-06-17,100.63,101.15,100.48,100.48,93.15,390804,390804,-0.15,-0.14906,100.685,"June 17, 24",-0.0014906,,,,,
2024-06-14,101.27,102.13,101.01,101.19,93.81,450121,450121,-0.08,-0.07899674,101.4,"June 14, 24",-0.0007899674,,,,,
2024-06-13,100.74,102.71,100.21,101.78,94.35,379518,379518,1.04,1.03,101.36,"June 13, 24",0.0103,,,,,
2024-06-12,101.84,102.87,100.57,100.85,93.49,384204,384204,-0.99,-0.97211,101.5325,"June 12, 24",-0.0097211,,,,,
2024-06-11,99.95,100.63,99.82,99.86,92.57,370310,370310,-0.09,-0.09004502,100.065,"June 11, 24",-0.0009004502,,,,,
2024-06-10,100.75,101.51,99.28,100.56,93.22,557900,557900,-0.19,-0.18859,100.525,"June 10, 24",-0.0018859,,,,,
2024-06-07,100.7,101.2,100.54,101.01,93.64,396539,396539,0.31,0.30785,100.8625,"June 07, 24",0.0030785,,,,,
2024-06-06,101.31,102.32,101.1,102.04,94.59,322300,322300,0.73,0.72056,101.6925,"June 06, 24",0.0072056,,,,,
2024-06-05,101.59,102,100.9,101.73,94.31,355900,355900,0.14,0.13781,101.555,"June 05, 24",0.0013781,,,,,
2024-06-04,101.42,102.12,101.39,101.58,94.17,447300,447300,0.16,0.15776,101.6275,"June 04, 24",0.0015776,,,,,
2024-06-03,100.95,102.01,100.89,101.29,93.9,388900,388900,0.34,0.3368,101.285,"June 03, 24",0.003368,,,,,
2024-05-31,99.35,101.17,98.7,100.95,93.58,952500,952500,1.6,1.61,100.0425,"May 31, 24",0.0161,,,,,
2024-05-30,98.45,99.36,98.4,98.84,91.63,374308,374308,0.39,0.39614,98.7625,"May 30, 24",0.0039614,,,,,
2024-05-29,97,98.09,96.89,97.7,90.57,437008,437008,0.7,0.72165,97.42,"May 29, 24",0.0072165,,,,,
2024-05-28,99,99.25,97.85,98,90.85,657600,657600,-1,-1.01,98.525,"May 28, 24",-0.0101,,,,,
2024-05-24,99.47,99.47,98.01,98.06,90.9,320100,320100,-1.41,-1.42,98.7525,"May 24, 24",-0.0142,,,,,
2024-05-23,100.94,101.08,98.61,98.65,91.45,511515,511515,-2.29,-2.27,99.82,"May 23, 24",-0.0227,,,,,
2024-05-22,101.14,101.79,100.86,101.09,93.71,314200,314200,-0.05,-0.04943642,101.22,"May 22, 24",-0.0004943642,,,,,
2024-05-21,100.68,101.39,100.58,101.29,93.9,313407,313407,0.61,0.60588,100.985,"May 21, 24",0.0060588,,,,,
2024-05-20,102.14,102.31,100.74,101.01,93.64,318901,318901,-1.13,-1.11,101.55,"May 20, 24",-0.0111,,,,,
2024-05-17,101.79,102.41,101.28,102.33,94.86,624923,624923,0.54,0.5305,101.9525,"May 17, 24",0.005305,,,,,
2024-05-16,103,103.34,101.45,101.63,94.21,546100,546100,-1.37,-1.33,102.355,"May 16, 24",-0.0133,,,,,
2024-05-15,103.86,103.89,102.7,102.99,95.47,466600,466600,-0.87,-0.83767,103.36,"May 15, 24",-0.0083767,,,,,
2024-05-14,103,103.26,102.13,102.47,94.99,440447,440447,-0.53,-0.51456,102.715,"May 14, 24",-0.0051456,,,,,
2024-05-13,102.57,102.57,101.75,102.46,94.98,501400,501400,-0.11,-0.10724,102.3375,"May 13, 24",-0.0010724,,,,,
2024-05-10,103.06,103.35,101.58,101.72,94.3,703979,703979,-1.34,-1.3,102.4275,"May 10, 24",-0.013,,,,,
2024-05-09,102.5,102.73,101.87,102.55,95.07,623200,623200,0.05,0.04878049,102.4125,"May 09, 24",0.0004878049,,,,,
2024-05-08,102.75,103.29,101.72,102.11,94.66,340841,340841,-0.64,-0.62287,102.4675,"May 08, 24",-0.0062287,,,,,
