date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,dividend,paymentDate,adjDividend,declarationDate
2025-03-12,204.48,206.72,203.49,205.33,205.33,1415037,1415037,0.85,0.41569,205.005,"March 12, 25",0.0041569,,,,,
2025-03-11,202.04,206.02,201.77,203.8,203.8,1543531,1543531,1.76,0.87111,203.4075,"March 11, 25",0.0087111,,,,,
2025-03-10,200.98,202.47,197,201.93,201.93,1883600,1883600,0.95,0.47268,200.595,"March 10, 25",0.0047268,,,,,
2025-03-07,206.76,207.45,198.71,204.33,204.33,1889839,1889839,-2.43,-1.18,204.3125,"March 07, 25",-0.0118,,,,,
2025-03-06,214.2,216.46,207.33,207.87,207.87,2273454,2273454,-6.33,-2.96,211.465,"March 06, 25",-0.0296,,,,,
2025-03-05,208.1,215.27,208.1,214.81,214.81,1750157,1750157,6.71,3.22,211.57,"March 05, 25",0.0322,,,,,
2025-03-04,207.98,209.09,202.01,208.55,208.55,2106700,2106700,0.57,0.27406,206.9075,"March 04, 25",0.0027406,,,,,
2025-03-03,212.89,214.5,207.78,208.05,208.05,1781700,1781700,-4.84,-2.27,210.805,"March 03, 25",-0.0227,,,,,
2025-02-28,208.72,212.1,206.71,211.98,211.98,1858300,1858300,3.26,1.56,209.8775,"February 28, 25",0.0156,,,,,
2025-02-27,209.85,211.37,207.63,208.21,208.21,1122970,1122970,-1.64,-0.78151,209.265,"February 27, 25",-0.0078151,,,,,
2025-02-26,208.81,210.28,207.46,209.11,209.11,1281392,1281392,0.3,0.14367,208.915,"February 26, 25",0.0014367,,,,,
2025-02-25,210.48,210.68,206.07,207.91,207.91,1922241,1922241,-2.57,-1.22,208.785,"February 25, 25",-0.0122,,,,,
2025-02-24,213.21,213.7,207.28,212.02,212.02,1206749,1206749,-1.19,-0.55814,211.5525,"February 24, 25",-0.0055814,,,,,
2025-02-21,216,216.53,210.66,211.65,211.65,1439100,1439100,-4.35,-2.01,213.71,"February 21, 25",-0.0201,,,,,
2025-02-20,215.18,215.33,209.04,215.24,215.24,1648458,1648458,0.06,0.02788363,213.6975,"February 20, 25",0.0002788363,,,,,
2025-02-19,218.59,218.75,212.46,215.18,215.18,1582571,1582571,-3.41,-1.56,216.245,"February 19, 25",-0.0156,,,,,
2025-02-18,208.64,216.52,208.41,216.38,216.38,2462900,2462900,7.74,3.71,212.4875,"February 18, 25",0.0371,,,,,
2025-02-14,210.23,212.59,208.55,208.76,208.76,1454700,1454700,-1.47,-0.69923,210.0325,"February 14, 25",-0.0069923,,,,,
2025-02-13,209.18,210.58,207.83,210.09,210.09,1338313,1338313,0.91,0.43503,209.42,"February 13, 25",0.0043503,,,,,
2025-02-12,207.43,210.11,206.56,209.18,209.18,1162834,1162834,1.75,0.84366,208.32,"February 12, 25",0.0084366,,,,,
2025-02-11,212.27,214.04,208.38,209.94,209.94,1783334,1783334,-2.33,-1.1,211.1575,"February 11, 25",-0.011,,,,,
2025-02-10,210.01,215.84,206.28,212.51,212.51,3454398,3454398,2.5,1.19,211.16,"February 10, 25",0.0119,,,,,
2025-02-07,198,212.88,195.97,208.77,208.77,6798621,6798621,10.77,5.44,203.905,"February 07, 25",0.0544,,,,,
2025-02-06,184.08,184.53,181.86,183.08,183.08,2779700,2779700,-1,-0.54324,183.3875,"February 06, 25",-0.0054324,,,,,
2025-02-05,185.1,186.17,182.92,184.92,184.92,1697990,1697990,-0.18,-0.09724473,184.7775,"February 05, 25",-0.0009724473,,,,,
2025-02-04,186.14,186.61,182.66,183.54,183.54,1661204,1661204,-2.6,-1.4,184.7375,"February 04, 25",-0.014,,,,,
2025-02-03,184.62,187.59,182.89,186.07,186.07,1741449,1741449,1.45,0.7854,185.2925,"February 03, 25",0.007854,,,,,
2025-01-31,190.07,190.93,185.39,185.51,185.51,1680774,1680774,-4.56,-2.4,187.975,"January 31, 25",-0.024,,,,,
2025-01-30,190.91,192.5,189.88,191.23,191.23,1213220,1213220,0.32,0.16762,191.13,"January 30, 25",0.0016762,,,,,
2025-01-29,186.92,191.61,186.92,190.09,190.09,1430545,1430545,3.17,1.7,188.885,"January 29, 25",0.017,,,,,
2025-01-28,186.85,189.7,185.73,187.14,187.14,1616139,1616139,0.288,0.1552,187.355,"January 28, 25",0.001552,,,,,
2025-01-27,185.05,190.58,184.18,187.87,187.87,2335624,2335624,2.82,1.52,186.92,"January 27, 25",0.0152,,,,,
2025-01-24,184,185.63,182.57,185.49,185.49,1638800,1638800,1.49,0.80978,184.4225,"January 24, 25",0.0080978,,,,,
2025-01-23,183.28,184.69,179.61,183.82,183.82,2067194,2067194,0.54,0.29463,182.85,"January 23, 25",0.0029463,,,,,
2025-01-22,185.36,188.18,183.54,187.99,187.99,1548506,1548506,2.64,1.42,186.2675,"January 22, 25",0.0142,,,,,
2025-01-21,187.55,189.04,184.43,185.14,185.14,1611301,1611301,-2.41,-1.28,186.54,"January 21, 25",-0.0128,,,,,
2025-01-17,186.95,186.95,184.82,186.41,186.41,1443904,1443904,-0.54,-0.28885,186.2825,"January 17, 25",-0.0028885,,,,,
2025-01-16,182.27,184.46,181.26,183.37,183.37,1282400,1282400,1.1,0.6035,182.84,"January 16, 25",0.006035,,,,,
2025-01-15,183.4,183.8,179.58,181.32,181.32,1332078,1332078,-2.08,-1.13,182.025,"January 15, 25",-0.0113,,,,,
2025-01-14,178.91,181.53,178.65,180.03,180.03,876200,876200,1.12,0.62601,179.78,"January 14, 25",0.0062601,,,,,
2025-01-13,178.61,179.98,177.93,178.76,178.76,957500,957500,0.15,0.08398186,178.82,"January 13, 25",0.0008398186,,,,,
2025-01-10,181.9,182.88,177.35,178.61,178.61,1420430,1420430,-3.29,-1.81,180.185,"January 10, 25",-0.0181,,,,,
2025-01-08,181.59,183.91,180.17,183.74,183.74,1976424,1976424,2.15,1.18,182.3525,"January 08, 25",0.0118,,,,,
2025-01-07,188.09,188.71,180.88,181.75,181.75,2250962,2250962,-6.34,-3.37,184.8575,"January 07, 25",-0.0337,,,,,
2025-01-06,190.64,192.14,188.31,188.98,188.98,1233702,1233702,-1.66,-0.87075,190.0175,"January 06, 25",-0.0087075,,,,,
2025-01-03,184.6,189.18,184.2,188.75,188.75,1452747,1452747,4.15,2.25,186.6825,"January 03, 25",0.0225,,,,,
2025-01-02,184.66,185.1,180.87,183.07,183.07,1437677,1437677,-1.59,-0.86104,183.425,"January 02, 25",-0.0086104,,,,,
2024-12-31,184.77,185.77,183.65,184.08,184.08,1106939,1106939,-0.69,-0.37344,184.5675,"December 31, 24",-0.0037344,,,,,
2024-12-30,184.19,185.93,182,184.54,184.54,1317179,1317179,0.35,0.19002,184.165,"December 30, 24",0.0019002,,,,,
2024-12-27,187.43,188.36,184.7,186.43,186.43,1010714,1010714,-1,-0.53353,186.73,"December 27, 24",-0.0053353,,,,,
2024-12-26,184.75,187.56,184.71,187.16,187.16,733783,733783,2.41,1.3,186.045,"December 26, 24",0.013,,,,,
2024-12-24,184,185.82,183.63,185.39,185.39,461104,461104,1.39,0.75543,184.71,"December 24, 24",0.0075543,,,,,
2024-12-23,181.09,183.37,181.09,183.22,183.22,1198573,1198573,2.13,1.18,182.1925,"December 23, 24",0.0118,,,,,
2024-12-20,180,184.2,179,181.97,181.97,3579465,3579465,1.97,1.09,181.2925,"December 20, 24",0.0109,,,,,
2024-12-19,183.5,184.49,181.16,181.38,181.38,1570330,1570330,-2.12,-1.16,182.6325,"December 19, 24",-0.0116,,,,,
2024-12-18,186.52,188.4,181.64,181.9,181.9,2022781,2022781,-4.62,-2.48,184.615,"December 18, 24",-0.0248,,,,,
2024-12-17,186.64,187.32,185.85,185.93,185.93,1373009,1373009,-0.71,-0.38041,186.435,"December 17, 24",-0.0038041,,,,,
2024-12-16,185.92,188.78,185.32,187.18,187.18,1847036,1847036,1.27,0.67771,186.8,"December 16, 24",0.0067771,,,,,
2024-12-13,188.3,188.65,184.7,185.48,185.48,1327997,1327997,-2.82,-1.5,186.7825,"December 13, 24",-0.015,,,,,
2024-12-12,189.33,190.54,188.27,189.64,189.64,797079,797079,0.31,0.16374,189.445,"December 12, 24",0.0016374,,,,,
2024-12-11,188.88,191.26,186.05,190.46,190.46,1489268,1489268,1.58,0.83651,189.1625,"December 11, 24",0.0083651,,,,,
2024-12-10,186.71,188.24,184.71,185.36,185.36,1154083,1154083,-1.35,-0.72305,186.255,"December 10, 24",-0.0072305,,,,,
2024-12-09,188.97,191.02,187.67,187.9,187.9,1420552,1420552,-1.07,-0.56623,188.89,"December 09, 24",-0.0056623,,,,,
2024-12-06,190.36,191.91,188.17,189.71,189.71,1501211,1501211,-0.645,-0.34146,190.0375,"December 06, 24",-0.0034146,,,,,
2024-12-05,189.35,191.63,188,190.03,190.03,1976702,1976702,0.68,0.35912,189.7525,"December 05, 24",0.0035912,,,,,
2024-12-04,188.5,188.88,187.25,188.2,188.2,1431420,1431420,-0.3,-0.15915,188.2075,"December 04, 24",-0.0015915,,,,,
2024-12-03,187.4,188.38,186.94,188.06,188.06,926700,926700,0.66,0.35219,187.695,"December 03, 24",0.0035219,,,,,
2024-12-02,188.36,188.63,187,187.95,187.95,1257349,1257349,-0.41,-0.21767,187.985,"December 02, 24",-0.0021767,,,,,
2024-11-29,186.21,189.31,186.21,188.38,188.38,679636,679636,2.17,1.17,187.5275,"November 29, 24",0.0117,,,,,
2024-11-27,188.23,188.56,185.35,185.56,185.56,1235800,1235800,-2.67,-1.42,186.925,"November 27, 24",-0.0142,,,,,
2024-11-26,188.19,189.28,187.14,187.85,187.85,1788468,1788468,-0.34,-0.18067,188.115,"November 26, 24",-0.0018067,,,,,
2024-11-25,189.76,190.43,187.47,187.62,187.62,2502070,2502070,-2.14,-1.13,188.82,"November 25, 24",-0.0113,,,,,
2024-11-22,187,188.45,185.87,188.15,188.15,1081972,1081972,1.15,0.61497,187.3675,"November 22, 24",0.0061497,,,,,
2024-11-21,187.31,187.31,184.91,186.58,186.58,1168954,1168954,-0.73,-0.38973,186.5275,"November 21, 24",-0.0038973,,,,,
2024-11-20,186.07,186.75,184.2,185.5,185.5,1364500,1364500,-0.57,-0.30634,185.63,"November 20, 24",-0.0030634,,,,,
2024-11-19,182.12,186.3,181.06,186.01,186.01,1535992,1535992,3.89,2.14,183.8725,"November 19, 24",0.0214,,,,,
2024-11-18,178.14,183.36,177.09,182.93,182.93,1255504,1255504,4.79,2.69,180.38,"November 18, 24",0.0269,,,,,
2024-11-15,181,181,176.68,177.62,177.62,1349703,1349703,-3.38,-1.87,179.075,"November 15, 24",-0.0187,,,,,
2024-11-14,181,182.35,179.29,181.48,181.48,1071736,1071736,0.48,0.26519,181.03,"November 14, 24",0.0026519,,,,,
2024-11-13,180.29,182.62,180.1,181.87,181.87,1074406,1074406,1.58,0.87637,181.22,"November 13, 24",0.0087637,,,,,
2024-11-12,178.66,180.67,177.17,180.55,180.55,1115119,1115119,1.89,1.06,179.2625,"November 12, 24",0.0106,,,,,
2024-11-11,178.44,180.51,178.12,179.39,179.39,2134146,2134146,0.95,0.53239,179.115,"November 11, 24",0.0053239,,,,,
2024-11-08,179.17,179.34,173.2,177.9,177.9,2225700,2225700,-1.27,-0.70882,177.4025,"November 08, 24",-0.0070882,,,,,
2024-11-07,174,180.53,171.4,179.17,179.17,3777551,3777551,5.17,2.97,176.275,"November 07, 24",0.0297,,,,,
2024-11-06,166.49,169.04,165.35,166.62,166.62,3089300,3089300,0.13,0.07808277,166.875,"November 06, 24",0.0007808277,,,,,
2024-11-05,163.65,165.49,162.8,164.03,164.03,1303717,1303717,0.38,0.2322,163.9925,"November 05, 24",0.002322,,,,,
2024-11-04,164.22,164.7,161.02,162.93,162.93,1829620,1829620,-1.29,-0.78553,163.2175,"November 04, 24",-0.0078553,,,,,
2024-11-01,161.12,164.4,160.83,163.78,163.78,1457893,1457893,2.66,1.65,162.5325,"November 01, 24",0.0165,,,,,
2024-10-31,162.75,164.46,161.28,161.72,161.72,1414000,1414000,-1.03,-0.63287,162.5525,"October 31, 24",-0.0063287,,,,,
2024-10-30,162.2,164.68,160.62,162.89,162.89,1659564,1659564,0.69,0.4254,162.5975,"October 30, 24",0.004254,,,,,
2024-10-29,160.39,163.54,158.65,162.28,162.28,1603532,1603532,1.89,1.18,161.215,"October 29, 24",0.0118,,,,,
2024-10-28,162,162.14,160.01,160.75,160.75,1395700,1395700,-1.25,-0.7716,161.225,"October 28, 24",-0.007716,,,,,
2024-10-25,162.4,163.85,161.15,161.79,161.79,1040827,1040827,-0.61,-0.37562,162.2975,"October 25, 24",-0.0037562,,,,,
2024-10-24,161.62,163.07,159.96,161.26,161.26,1218969,1218969,-0.36,-0.22274,161.4775,"October 24, 24",-0.0022274,,,,,
2024-10-23,160,161.29,159.23,161.01,161.01,1695031,1695031,1.01,0.63125,160.3825,"October 23, 24",0.0063125,,,,,
2024-10-22,156.99,160.31,156.53,160.02,160.02,1697041,1697041,3.03,1.93,158.4625,"October 22, 24",0.0193,,,,,
2024-10-21,154.47,156.93,154.13,156.88,156.88,1129100,1129100,2.41,1.56,155.6025,"October 21, 24",0.0156,,,,,
2024-10-18,154.41,155.8,154.15,155.27,155.27,976800,976800,0.86,0.55696,154.9075,"October 18, 24",0.0055696,,,,,
2024-10-17,155.97,156.53,154.03,154.79,154.79,816517,816517,-1.18,-0.75656,155.33,"October 17, 24",-0.0075656,,,,,
2024-10-16,155.89,155.97,154.28,154.91,154.91,766300,766300,-0.98,-0.62865,155.2625,"October 16, 24",-0.0062865,,,,,
2024-10-15,155.36,157.51,154.99,156.05,156.05,1310200,1310200,0.69,0.44413,155.9775,"October 15, 24",0.0044413,,,,,
2024-10-14,155.51,156.49,154.69,155.43,155.43,725100,725100,-0.08,-0.05144364,155.53,"October 14, 24",-0.0005144364,,,,,
2024-10-11,153.06,156.48,153.06,155.09,155.09,1311754,1311754,2.03,1.33,154.4225,"October 11, 24",0.0133,,,,,
2024-10-10,152.34,154.04,152.27,153.49,153.49,912100,912100,1.15,0.75489,153.035,"October 10, 24",0.0075489,,,,,
2024-10-09,153,155.3,152.76,153.86,153.86,880035,880035,0.86,0.56209,153.73,"October 09, 24",0.0056209,,,,,
2024-10-08,152.27,153.08,151.32,152.94,152.94,757031,757031,0.67,0.44001,152.4025,"October 08, 24",0.0044001,,,,,
2024-10-07,151.43,152.55,150.45,152.21,152.21,1041720,1041720,0.78,0.51509,151.66,"October 07, 24",0.0051509,,,,,
2024-10-04,149,152.12,147.78,151.69,151.69,1768126,1768126,2.69,1.81,150.1475,"October 04, 24",0.0181,,,,,
2024-10-03,149.91,151.19,146.76,147.66,147.66,1462314,1462314,-2.25,-1.5,148.88,"October 03, 24",-0.015,,,,,
2024-10-02,150.32,151.67,148.93,151.37,151.37,1178245,1178245,1.05,0.69851,150.5725,"October 02, 24",0.0069851,,,,,
2024-10-01,153.07,153.07,149.51,150.48,150.48,1379126,1379126,-2.59,-1.69,151.5325,"October 01, 24",-0.0169,,,,,
2024-09-30,153.07,154.85,152.26,153.71,153.71,1343700,1343700,0.64,0.41811,153.4725,"September 30, 24",0.0041811,,,,,
2024-09-27,152.49,153.81,152.2,153.05,153.05,1371000,1371000,0.56,0.36724,152.8875,"September 27, 24",0.0036724,,,,,
2024-09-26,152.29,152.5,150.44,151.69,151.69,1485488,1485488,-0.6,-0.39399,151.73,"September 26, 24",-0.0039399,,,,,
2024-09-25,150.65,150.9,149.66,150.77,150.77,841600,841600,0.12,0.07965483,150.495,"September 25, 24",0.0007965483,,,,,
2024-09-24,149.63,151.11,147.94,150.9,150.9,1190625,1190625,1.27,0.84876,149.895,"September 24, 24",0.0084876,,,,,
2024-09-23,149.58,150.75,148.06,149.73,149.73,1495752,1495752,0.15,0.10028,149.53,"September 23, 24",0.0010028,,,,,
2024-09-20,152.52,152.94,147.23,148.78,148.78,5624006,5624006,-3.74,-2.45,150.3675,"September 20, 24",-0.0245,,,,,
2024-09-19,156.22,158.11,153.52,153.66,153.66,1971176,1971176,-2.56,-1.64,155.3775,"September 19, 24",-0.0164,,,,,
2024-09-18,152.95,155.16,151.43,153.33,153.33,1449752,1449752,0.38,0.24845,153.2175,"September 18, 24",0.0024845,,,,,
2024-09-17,152.48,155.83,151.04,152.71,152.71,1534300,1534300,0.23,0.15084,153.015,"September 17, 24",0.0015084,,,,,
2024-09-16,152.45,153.05,150.91,152.45,152.45,1320600,1320600,0,0,152.215,"September 16, 24",0,,,,,
2024-09-13,153.82,154.9,152.07,152.18,152.18,1223418,1223418,-1.64,-1.07,153.2425,"September 13, 24",-0.0107,,,,,
2024-09-12,152.77,154.76,152.28,153.61,153.61,1194272,1194272,0.84,0.54985,153.355,"September 12, 24",0.0054985,,,,,
2024-09-11,153.77,153.84,150.19,152.34,152.34,1721034,1721034,-1.43,-0.92996,152.535,"September 11, 24",-0.0092996,,,,,
2024-09-10,157.1,157.43,153.98,154.85,154.85,853243,853243,-2.25,-1.43,155.84,"September 10, 24",-0.0143,,,,,
2024-09-09,155.44,156.42,149.86,156.32,156.32,2108029,2108029,0.88,0.56613,154.51,"September 09, 24",0.0056613,,,,,
2024-09-06,157.76,159.43,156.52,156.61,156.61,1246117,1246117,-1.15,-0.72896,157.58,"September 06, 24",-0.0072896,,,,,
2024-09-05,158.6,159.06,156.78,157.06,157.06,1021778,1021778,-1.54,-0.971,157.875,"September 05, 24",-0.00971,,,,,
2024-09-04,155.63,159.13,155.63,158.04,158.04,990159,990159,2.41,1.55,157.1075,"September 04, 24",0.0155,,,,,
2024-09-03,160.75,161.48,154.62,155.9,155.9,1581767,1581767,-4.85,-3.02,158.1875,"September 03, 24",-0.0302,,,,,
2024-08-30,161.06,162.12,160.43,161.71,161.71,1206518,1206518,0.65,0.40358,161.33,"August 30, 24",0.0040358,,,,,
2024-08-29,160.48,162.98,160.16,160.5,160.5,929669,929669,0.02,0.01246261,161.03,"August 29, 24",0.0001246261,,,,,
2024-08-28,160.89,161.15,158.13,159,159,1153700,1153700,-1.89,-1.17,159.7925,"August 28, 24",-0.0117,,,,,
2024-08-27,160.31,161.92,160.16,160.78,160.78,783999,783999,0.47,0.29318,160.7925,"August 27, 24",0.0029318,,,,,
2024-08-26,159.94,161.2,159.71,160.38,160.38,805719,805719,0.44,0.2751,160.3075,"August 26, 24",0.002751,,,,,
2024-08-23,160.2,160.9,158.8,159.39,159.39,1076416,1076416,-0.81,-0.50562,159.8225,"August 23, 24",-0.0050562,,,,,
2024-08-22,160,161.82,158.52,158.7,158.7,1221936,1221936,-1.3,-0.8125,159.76,"August 22, 24",-0.008125,,,,,
2024-08-21,156.62,161.37,156.49,160.07,160.07,1849444,1849444,3.45,2.2,158.6375,"August 21, 24",0.022,,,,,
2024-08-20,150.73,155.64,149.98,154.81,154.81,2750600,2750600,4.08,2.71,152.79,"August 20, 24",0.0271,,,,,
2024-08-19,150,150.86,148.6,150.5,150.5,1078358,1078358,0.5,0.33333,149.99,"August 19, 24",0.0033333,,,,,
2024-08-16,146.46,151.1,146.39,149.94,149.94,1901105,1901105,3.48,2.38,148.4725,"August 16, 24",0.0238,,,,,
2024-08-15,145.9,148.05,145.5,146.38,146.38,1130006,1130006,0.48,0.32899,146.4575,"August 15, 24",0.0032899,,,,,
2024-08-14,144.63,145.91,143.17,144.91,144.91,954205,954205,0.28,0.1936,144.655,"August 14, 24",0.001936,,,,,
2024-08-13,147.31,147.81,144.7,144.88,144.88,1575419,1575419,-2.43,-1.65,146.175,"August 13, 24",-0.0165,,,,,
2024-08-12,145.89,149.5,145.26,147.29,147.29,2585301,2585301,1.4,0.95963,146.985,"August 12, 24",0.0095963,,,,,
2024-08-09,142.14,145.7,141.34,144.82,144.82,3996300,3996300,2.68,1.89,143.5,"August 09, 24",0.0189,,,,,
2024-08-08,136.83,138.87,135.24,138.78,138.78,2622118,2622118,1.95,1.43,137.43,"August 08, 24",0.0143,,,,,
2024-08-07,141,141.44,135.61,135.67,135.67,2707549,2707549,-5.33,-3.78,138.43,"August 07, 24",-0.0378,,,,,
2024-08-06,139.35,141.47,138.99,140.11,140.11,1599909,1599909,0.76,0.54539,139.98,"August 06, 24",0.0054539,,,,,
2024-08-05,141.16,141.4,137.51,139.49,139.49,1935984,1935984,-1.67,-1.18,139.89,"August 05, 24",-0.0118,,,,,
2024-08-02,146,146.57,143.16,143.68,143.68,1809617,1809617,-2.32,-1.59,144.8525,"August 02, 24",-0.0159,,,,,
2024-08-01,150.16,150.23,144.96,145.96,145.96,1684914,1684914,-4.2,-2.8,147.8275,"August 01, 24",-0.028,,,,,
2024-07-31,151.1,152.25,150.38,150.53,150.53,1590825,1590825,-0.57,-0.37723,151.065,"July 31, 24",-0.0037723,,,,,
2024-07-30,150.43,152.45,149.86,150,150,1360700,1360700,-0.43,-0.28585,150.685,"July 30, 24",-0.0028585,,,,,
2024-07-29,151.41,151.92,150.23,150.7,150.7,1313000,1313000,-0.71,-0.46893,151.065,"July 29, 24",-0.0046893,,,,,
2024-07-26,150.63,151.06,149.16,150.75,150.75,1359025,1359025,0.115,0.07966541,150.4,"July 26, 24",0.0007966541,,,,,
2024-07-25,153.5,153.5,150.02,150.3,150.3,1466200,1466200,-3.2,-2.08,151.83,"July 25, 24",-0.0208,,,,,
2024-07-24,151.79,155.12,151.66,152.89,152.89,1842720,1842720,1.1,0.72469,152.865,"July 24, 24",0.0072469,,,,,
2024-07-23,150.45,152.52,150.07,151.71,151.71,1109700,1109700,1.26,0.83749,151.1875,"July 23, 24",0.0083749,,,,,
2024-07-22,150.56,151.06,148.86,150.45,150.45,1084473,1084473,-0.11,-0.07306057,150.2325,"July 22, 24",-0.0007306057,,,,,
2024-07-19,150.45,151.25,148.92,150.32,150.32,1643117,1643117,-0.13,-0.08640744,150.235,"July 19, 24",-0.0008640744,,,,,
2024-07-18,149.87,151.32,148.78,150.3,150.3,1853555,1853555,0.43,0.28692,150.0675,"July 18, 24",0.0028692,,,,,
2024-07-17,154.13,154.13,149.83,149.87,149.87,1708527,1708527,-4.26,-2.76,151.99,"July 17, 24",-0.0276,,,,,
2024-07-16,153.79,154.56,152.73,154.1,154.1,1176493,1176493,0.31,0.20157,153.795,"July 16, 24",0.0020157,,,,,
2024-07-15,153.55,154.57,152.31,153.31,153.31,1188173,1188173,-0.24,-0.1563,153.435,"July 15, 24",-0.001563,,,,,
2024-07-12,151.89,155.28,151.76,153.35,153.35,1576135,1576135,1.46,0.96122,153.07,"July 12, 24",0.0096122,,,,,
2024-07-11,150.01,153.08,149.85,151.52,151.52,2371848,2371848,1.51,1.01,151.115,"July 11, 24",0.0101,,,,,
2024-07-10,149.4,149.98,147.62,148.83,148.83,1799362,1799362,-0.57,-0.38153,148.9575,"July 10, 24",-0.0038153,,,,,
2024-07-09,151.95,151.95,149.15,149.36,149.36,1320360,1320360,-2.59,-1.7,150.6025,"July 09, 24",-0.017,,,,,
2024-07-08,151.84,152.81,151.03,152,152,1177672,1177672,0.16,0.10537,151.92,"July 08, 24",0.0010537,,,,,
2024-07-05,152.84,153.01,151.51,151.74,151.74,1130382,1130382,-1.1,-0.71971,152.275,"July 05, 24",-0.0071971,,,,,
2024-07-03,154.21,154.95,152.8,153.5,153.5,717335,717335,-0.71,-0.46041,153.865,"July 03, 24",-0.0046041,,,,,
2024-07-02,154.56,155.45,154.29,154.65,154.65,1509243,1509243,0.09,0.05822981,154.7375,"July 02, 24",0.0005822981,,,,,
2024-07-01,154.05,155.88,153.38,154.29,154.29,1260078,1260078,0.24,0.15579,154.4,"July 01, 24",0.0015579,,,,,
2024-06-28,156.84,158.18,155.2,155.49,155.49,1625814,1625814,-1.35,-0.86075,156.4275,"June 28, 24",-0.0086075,,,,,
2024-06-27,157.88,158.55,156.46,156.98,156.98,1092350,1092350,-0.9,-0.57005,157.4675,"June 27, 24",-0.0057005,,,,,
2024-06-26,158.83,159.6,156.98,157.54,157.54,1302499,1302499,-1.29,-0.81219,158.2375,"June 26, 24",-0.0081219,,,,,
2024-06-25,160,160.72,157.8,159.04,159.04,1018933,1018933,-0.96,-0.6,159.39,"June 25, 24",-0.006,,,,,
2024-06-24,158.06,160.23,157.44,159.71,159.71,1557847,1557847,1.65,1.04,158.86,"June 24, 24",0.0104,,,,,
2024-06-21,155.65,159.25,155.16,158.22,158.22,3197643,3197643,2.57,1.65,157.07,"June 21, 24",0.0165,,,,,
2024-06-20,155.01,155.56,153.99,154.98,154.98,1387497,1387497,-0.03,-0.01935359,154.885,"June 20, 24",-0.0001935359,,,,,
2024-06-18,157.39,158.42,155.22,155.37,155.37,1184597,1184597,-2.02,-1.28,156.6,"June 18, 24",-0.0128,,,,,
2024-06-17,158.16,158.96,157.17,157.4,157.4,1028004,1028004,-0.76,-0.48053,157.9225,"June 17, 24",-0.0048053,,,,,
2024-06-14,157.01,159.25,155.94,158.96,158.96,1174813,1174813,1.95,1.24,157.79,"June 14, 24",0.0124,,,,,
2024-06-13,158.64,160.4,157.56,157.72,157.72,1273444,1273444,-0.915,-0.57993,158.58,"June 13, 24",-0.0057993,,,,,
2024-06-12,157,160.26,156.71,159.67,159.67,3424789,3424789,2.67,1.7,158.41,"June 12, 24",0.017,,,,,
2024-06-11,160,160.97,157.76,158.51,158.51,1831773,1831773,-1.49,-0.93125,159.31,"June 11, 24",-0.0093125,,,,,
2024-06-10,164.12,165.42,159.84,160.54,160.54,2126838,2126838,-3.58,-2.18,162.48,"June 10, 24",-0.0218,,,,,
2024-06-07,165.65,166.43,164.65,164.77,164.77,1504487,1504487,-0.88,-0.53124,165.375,"June 07, 24",-0.0053124,,,,,
2024-06-06,167.12,168.68,165.45,165.67,165.67,1521363,1521363,-1.45,-0.86764,166.73,"June 06, 24",-0.0086764,,,,,
2024-06-05,166.64,167.75,165.07,167.43,167.43,1554535,1554535,0.79,0.47408,166.7225,"June 05, 24",0.0047408,,,,,
2024-06-04,163.06,166.29,161.38,165.96,165.96,1729943,1729943,2.9,1.78,164.1725,"June 04, 24",0.0178,,,,,
2024-06-03,160.25,163.73,160.01,163.64,163.64,1776313,1776313,3.39,2.12,161.9075,"June 03, 24",0.0212,,,,,
2024-05-31,160.16,160.84,158.45,160.36,160.36,2263979,2263979,0.2,0.12488,159.9525,"May 31, 24",0.0012488,,,,,
2024-05-30,159.68,160.73,157.87,159.78,159.78,1223575,1223575,0.1,0.06262525,159.515,"May 30, 24",0.0006262525,,,,,
2024-05-29,155.72,160.4,155.6,159.68,159.68,2034657,2034657,3.96,2.54,157.85,"May 29, 24",0.0254,,,,,
2024-05-28,154.97,157.37,153.96,156.79,156.79,2223651,2223651,1.82,1.17,155.7725,"May 28, 24",0.0117,,,,,
2024-05-24,152.44,155.17,151.78,154.6,154.6,1623904,1623904,2.16,1.42,153.4975,"May 24, 24",0.0142,,,,,
2024-05-23,153.52,154.54,151.33,152.33,152.33,2269599,2269599,-1.19,-0.77514,152.93,"May 23, 24",-0.0077514,,,,,
2024-05-22,151.38,153.07,149.68,150.61,150.61,1510372,1510372,-0.77,-0.50865,151.185,"May 22, 24",-0.0050865,,,,,
2024-05-21,150,152.74,150,151.42,151.42,1862913,1862913,1.42,0.94667,151.04,"May 21, 24",0.0094667,,,,,
2024-05-20,147.1,151.01,146.67,150.9,150.9,2187092,2187092,3.8,2.58,148.92,"May 20, 24",0.0258,,,,,
2024-05-17,151.64,154.41,146.2,147.84,147.84,5612245,5612245,-3.8,-2.51,150.0225,"May 17, 24",-0.0251,,,,,
2024-05-16,148.97,148.97,145.5,146.08,146.08,3603427,3603427,-2.89,-1.94,147.38,"May 16, 24",-0.0194,,,,,
2024-05-15,145.77,148.25,145.45,148.08,148.08,1832498,1832498,2.31,1.58,146.8875,"May 15, 24",0.0158,,,,,
