date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,vwap,low,changeOverTime,adjClose,changePercent,open,volume,change,close,high,unadjustedVolume
2024-05-13,"May 13, 24",,,,,,158.7075,156.94,-0.0078587,154.24,-0.78587,159.06,1327254,-1.25,157.81,161.02,1327254
2024-05-10,"May 10, 24",,,,,,158.8675,156.76,-0.0127,154.39,-1.27,160,994800,-2.03,157.97,160.74,994800
2024-05-09,"May 09, 24",,,,,,156.0125,152.41,0.0415,155.62,4.15,152.88,1510724,6.35,159.23,159.53,1510724
2024-05-08,"May 08, 24",,,,,,151.175,149.74,0.0164,149.01,1.64,150,968124,2.46,152.46,152.5,968124
2024-05-07,"May 07, 24",,,,,,152.91,150.74,-0.0231,147.39,-2.31,154.37,1527400,-3.56,150.81,155.72,1527400
2024-05-06,"May 06, 24",,,,,,153.6425,152.14,0.0077798,150.66,0.77798,152.96,1397840,1.19,154.15,155.32,1397840
2024-05-03,"May 03, 24",,,,,,151.1175,148.28,0.0154,148.9,1.54,150.04,2208570,2.31,152.35,153.8,2208570
2024-05-02,"May 02, 24",,,,,,144.0875,141.04,0.0218,142.81,2.18,143,1570800,3.12,146.12,146.19,1570800
2024-05-01,"May 01, 24",,,,,,141.7475,138.81,-0.0069328,138.6,-0.69328,142.8,1962582,-0.995,141.81,143.57,1962582
2024-04-30,"April 30, 24",,,,,,143.115,141.65,0.0095044,140.14,0.95044,142.04,1531812,1.35,143.39,145.38,1531812
2024-04-29,"April 29, 24",,,,,,143.0075,141.64,0.0022396,139.96,0.22396,142.88,1175638,0.325,143.2,144.31,1175638
2024-04-26,"April 26, 24",,,,,,141.5725,140.58,-0.0004959263,137.88,-0.04959263,141.15,969000,-0.07,141.08,143.48,969000
2024-04-25,"April 25, 24",,,,,,140.6125,139.26,0.0059281,137.65,0.59281,140.01,1845400,0.83,140.84,142.34,1845400
2024-04-24,"April 24, 24",,,,,,142.4175,140.67,0.0029507,139.53,0.29507,142.34,1505400,0.42,142.76,143.9,1505400
2024-04-23,"April 23, 24",,,,,,141.525,140.13,0.015,139.31,1.5,140.43,1349800,2.11,142.54,143,1349800
2024-04-22,"April 22, 24",,,,,,140.2825,138.45,-0.0074384,136.94,-0.74384,141.16,1598210,-1.04,140.11,141.41,1598210
2024-04-19,"April 19, 24",,,,,,139.445,138.54,0.0027295,136.44,0.27295,139.22,1489880,0.385,139.6,140.42,1489880
2024-04-18,"April 18, 24",0.565,1.13,2024-04-19,2024-05-24,2024-03-13,141.2225,139.72,-0.0124,136.59,-1.24,141.51,1555500,-1.75,139.76,143.9,1555500
2024-04-17,"April 17, 24",,,,,,142.1325,140.15,-0.0119,137.34,-1.19,142.79,1405308,-1.7,141.09,144.5,1405308
2024-04-16,"April 16, 24",,,,,,142.2525,139.59,-0.0129,137.52,-1.29,143.13,2462222,-1.85,141.28,145.01,2462222
2024-04-15,"April 15, 24",,,,,,146.46,143.48,-0.0321,140.43,-3.21,149.05,2180800,-4.79,144.26,149.05,2180800
2024-04-12,"April 12, 24",,,,,,145.4875,143.39,-0.0156,140.59,-1.56,146.72,1595602,-2.29,144.43,147.41,1595602
2024-04-11,"April 11, 24",,,,,,147.8675,146.2,-0.0111,143.33,-1.11,148.89,1719676,-1.65,147.24,149.14,1719676
2024-04-10,"April 10, 24",,,,,,148.455,145.88,-0.0255,142.72,-2.55,150.45,2619028,-3.83,146.62,150.87,2619028
2024-04-09,"April 09, 24",,,,,,154.5475,153.28,0.0013611,150.39,0.13611,154.29,1336412,0.2,154.5,156.12,1336412
2024-04-08,"April 08, 24",,,,,,154.81,153.84,-0.0074699,150.03,-0.74699,155.29,1407800,-1.16,154.13,155.98,1407800
2024-04-05,"April 05, 24",,,,,,153.735,152.5,0.0112,150.6,1.12,153,1082440,1.71,154.71,154.73,1082440
2024-04-04,"April 04, 24",,,,,,154.3325,152.16,-0.0158,149.12,-1.58,155.65,1571046,-2.46,153.19,156.33,1571046
2024-04-03,"April 03, 24",,,,,,154.5025,152.79,-0.0026469,150.38,-0.26469,154.9,1865600,-0.41,154.49,155.83,1865600
2024-04-02,"April 02, 24",,,,,,155.1725,152.63,-0.0079289,151.03,-0.79289,156.39,1822104,-1.24,155.15,156.52,1822104
2024-04-01,"April 01, 24",,,,,,158.1625,157.07,-0.0047402,153.28,-0.47402,158.22,2015882,-0.755,157.47,159.89,2015882
2024-03-28,"March 28, 24",,,,,,158.48,157.06,0.0032227,154.54,0.32227,158.25,1693800,0.52,158.76,159.85,1693800
2024-03-27,"March 27, 24",,,,,,156.46,154.72,0.0034511,152.84,0.34511,156.47,1202458,0.54,157.01,157.64,1202458
2024-03-26,"March 26, 24",,,,,,155.3225,154.21,-0.0077215,150.11,-0.77215,155.41,1254736,-1.2,154.21,157.46,1254736
2024-03-25,"March 25, 24",,,,,,156.5125,154.61,-0.0087898,151.48,-0.87898,157,1936840,-1.38,155.62,158.82,1936840
2024-03-22,"March 22, 24",,,,,,156.1025,155,0.0085161,152.17,0.85161,155,1924002,1.31,156.32,158.09,1924002
2024-03-21,"March 21, 24",,,,,,152.8575,148.79,0.0479,152.41,4.79,149.42,3246000,7.15,156.57,156.65,3246000
2024-03-20,"March 20, 24",,,,,,146.74,145.39,0.0105,143.61,1.05,146,1354000,1.53,147.53,148.04,1354000
2024-03-19,"March 19, 24",,,,,,144.675,142.57,0.0274,142.78,2.74,142.77,2169418,3.91,146.68,146.68,2169418
2024-03-18,"March 18, 24",,,,,,142.465,140.73,0.0068474,138.84,0.68474,141.66,2506974,0.97,142.63,144.84,2506974
2024-03-15,"March 15, 24",,,,,,141.5025,139.27,0.0005641351,138.12,0.05641351,141.81,7121132,0.08,141.89,143.04,7121132
2024-03-14,"March 14, 24",,,,,,143.1325,139.51,-0.0081944,139.02,-0.81944,144,4011896,-1.18,142.82,146.2,4011896
2024-03-13,"March 13, 24",,,,,,137.25,130.6,0.0789,138.17,7.89,131.56,10198690,10.38,141.94,144.9,10198690
2024-03-12,"March 12, 24",,,,,,119.945,118.75,0.015,117.33,1.5,118.75,3482000,1.78,120.53,121.75,3482000
2024-03-11,"March 11, 24",,,,,,118.4825,117.13,-0.004213,115.04,-0.4213,118.68,3574764,-0.505,118.18,119.94,3574764
2024-03-08,"March 08, 24",,,,,,117.95,117.16,8.51499e-05,114.33,0.00851499,117.44,4559200,0.0125,117.45,119.75,4559200
2024-03-07,"March 07, 24",,,,,,122.52,120.64,0.0213,120.46,2.13,121.17,2363620,2.58,123.75,124.52,2363620
2024-03-06,"March 06, 24",,,,,,120.2775,119.03,-0.0049809,116.67,-0.49809,120.46,1204400,-0.6,119.86,121.76,1204400
2024-03-05,"March 05, 24",,,,,,119.2425,117.5,0.0227,116.98,2.27,117.5,1985400,2.67,120.17,121.8,1985400
2024-03-04,"March 04, 24",,,,,,118.63,117.4,0.0112,115.67,1.12,117.51,2289200,1.32,118.83,120.78,2289200
2024-03-01,"March 01, 24",,,,,,118.035,116.93,0.0013541,115.18,0.13541,118.16,1201400,0.16,118.32,118.73,1201400
2024-02-29,"February 29, 24",,,,,,117.2225,115.79,0.0057216,114.64,0.57216,117.1,10190000,0.665,117.77,118.23,10190000
2024-02-28,"February 28, 24",,,,,,116.22,115.41,0.0083182,113.28,0.83182,115.41,1333400,0.96,116.37,117.69,1333400
2024-02-27,"February 27, 24",,,,,,116.48,115.46,0.0079447,113.62,0.79447,115.8,1413494,0.925,116.72,117.94,1413494
2024-02-26,"February 26, 24",,,,,,114.3425,113.25,0.0143,111.82,1.43,113.25,1766672,1.61,114.87,116,1766672
2024-02-23,"February 23, 24",,,,,,113.2575,112.09,-0.0006173928,110.3,-0.06173928,113.38,1504618,-0.07,113.31,114.25,1504618
2024-02-22,"February 22, 24",,,,,,112.0775,110.93,0.0126,109.75,1.26,111.35,1257380,1.41,112.75,113.28,1257380
2024-02-21,"February 21, 24",,,,,,110.1275,108.74,-0.0063245,107.06,-0.63245,110.68,1397400,-0.7,109.98,111.11,1397400
2024-02-20,"February 20, 24",,,,,,111.715,110.04,-0.003029,108.94,-0.3029,112.25,1649224,-0.34,111.91,112.66,1649224
2024-02-16,"February 16, 24",,,,,,111.8675,109.73,0.0222,110.05,2.22,110.6,1568600,2.45,113.05,114.09,1568600
2024-02-15,"February 15, 24",,,,,,111.57,110.21,-0.0048214,108.5,-0.48214,112,834800,-0.54,111.46,112.61,834800
2024-02-14,"February 14, 24",,,,,,111.5675,110.48,-0.0076745,108.24,-0.76745,112.06,1537200,-0.855,111.2,112.53,1537200
2024-02-13,"February 13, 24",,,,,,110.2225,108.2,0.0104,108.07,1.04,109.88,2406300,1.14,111.02,111.79,2406300
2024-02-12,"February 12, 24",,,,,,112.2125,109.94,0.0314,110.38,3.14,109.94,3069400,3.45,113.39,115.58,3069400
2024-02-09,"February 09, 24",,,,,,109.425,108.12,0.0158,107.08,1.58,108.29,2007800,1.71,110,111.29,2007800
2024-02-08,"February 08, 24",,,,,,105.8725,103.51,0.0378,105.06,3.78,104,1923276,3.93,107.93,108.05,1923276
2024-02-07,"February 07, 24",,,,,,102.6,101.69,0.0045948,100.03,0.45948,102.29,968600,0.475,102.76,103.66,968600
2024-02-06,"February 06, 24",,,,,,101.175,99.8,0.0248,99.63,2.48,99.87,1027600,2.48,102.35,102.68,1027600
2024-02-05,"February 05, 24",,,,,,99.0775,97.58,0.0092995,97.2,0.92995,98.93,1133626,0.915,99.85,99.95,1133626
2024-02-02,"February 02, 24",,,,,,98.6975,96.26,0.0273,97.51,2.73,97.51,1539610,2.67,100.17,100.85,1539610
2024-02-01,"February 01, 24",,,,,,97.72,95.77,0.0069523,95.87,0.69523,97.81,1639840,0.685,98.49,98.81,1639840
2024-01-31,"January 31, 24",,,,,,98.2775,96.49,-0.0322,94.13,-3.22,99.92,2658106,-3.22,96.7,100,2658106
2024-01-30,"January 30, 24",,,,,,100.18,99.32,0.001098,97.62,0.1098,100.18,1425774,0.115,100.29,100.93,1425774
2024-01-29,"January 29, 24",,,,,,101.895,98.54,-0.0315,98.07,-3.15,104.03,2667600,-3.28,100.75,104.26,2667600
2024-01-26,"January 26, 24",,,,,,104.9075,104.05,-0.0108,101.51,-1.08,105.42,939800,-1.14,104.28,105.88,939800
2024-01-25,"January 25, 24",,,,,,104.6725,103.87,0.0073826,102.28,0.73826,104.3,1154208,0.775,105.07,105.45,1154208
2024-01-24,"January 24, 24",,,,,,104.845,103,-0.0226,101.1,-2.26,106.26,921848,-2.4,103.86,106.26,921848
2024-01-23,"January 23, 24",,,,,,105.175,104.05,-0.0006643257,102.5,-0.06643257,105.37,1353000,-0.07,105.3,105.98,1353000
2024-01-22,"January 22, 24",,,,,,104.1925,102.82,0.0078861,102.01,0.78861,103.98,1938220,0.815,104.8,105.17,1938220
2024-01-19,"January 19, 24",,,,,,102.8125,100.81,-0.0035721,100.47,-0.35721,103.58,1573600,-0.365,103.21,103.65,1573600
2024-01-18,"January 18, 24",0.45,0.9,2024-01-19,2024-02-23,2023-12-14,102.92,101.81,0.0101,100.7,1.01,102.42,2373090,1.03,103.45,104,2373090
2024-01-17,"January 17, 24",,,,,,101.2325,100.23,0.0154,98.81,1.54,100.41,1265292,1.55,101.96,102.33,1265292
2024-01-16,"January 16, 24",,,,,,100.925,99.9,0.0106,98.36,1.06,100.44,1580800,1.06,101.5,101.86,1580800
2024-01-12,"January 12, 24",,,,,,101.46,100.33,0.0068121,98.83,0.68121,101.29,987672,0.695,101.98,102.24,987672
2024-01-11,"January 11, 24",,,,,,101.2,98.01,-0.016,98.04,-1.6,102.81,1617950,-1.64,101.17,102.81,1617950
2024-01-10,"January 10, 24",,,,,,99.6425,98.95,-0.0096,95.98,-0.96,100,881248,-0.96,99.04,100.58,881248
2024-01-09,"January 09, 24",,,,,,99.19,98.73,0.006381,96.29,0.6381,98.73,839918,0.635,99.36,99.94,839918
2024-01-08,"January 08, 24",,,,,,99.2825,98.43,0.012,96.63,1.2,98.53,928800,1.18,99.71,100.46,928800
2024-01-05,"January 05, 24",,,,,,97.55,96.72,0.014,95.04,1.4,96.72,1124000,1.34,98.07,98.69,1124000
2024-01-04,"January 04, 24",,,,,,97.4475,96.54,0.0047354,94.59,0.47354,97.14,1626000,0.455,97.6,98.51,1626000
2024-01-03,"January 03, 24",,,,,,98.76,96.74,-0.0306,94.28,-3.06,100.35,2113672,-3.07,97.28,100.67,2113672
2024-01-02,"January 02, 24",,,,,,101.065,99.8,0.0115,98.52,1.15,100.5,1302044,1.16,101.66,102.3,1302044
2023-12-29,"December 29, 23",,,,,,101.21,100.39,-0.0043422,97.77,-0.43422,101.33,976174,-0.44,100.89,102.23,976174
2023-12-28,"December 28, 23",,,,,,101.3975,100.74,0.0040494,98.52,0.40494,101.25,660400,0.405,101.66,101.94,660400
2023-12-27,"December 27, 23",,,,,,101.685,100.76,0.000984252,98.56,0.0984252,101.6,996800,0.105,101.7,102.68,996800
2023-12-26,"December 26, 23",,,,,,101.615,101.05,-0.0052978,98.26,-0.52978,101.93,717800,-0.54,101.39,102.09,717800
2023-12-22,"December 22, 23",,,,,,101.705,100.87,-0.0016673,98.65,-0.16673,101.96,872160,-0.17,101.79,102.2,872160
2023-12-21,"December 21, 23",,,,,,102.025,101.18,0.0029389,99.22,0.29389,102.08,953870,0.305,102.38,102.46,953870
2023-12-20,"December 20, 23",,,,,,101.0625,100.38,0.0014912,97.63,0.14912,100.59,1051618,0.155,100.74,102.54,1051618
2023-12-19,"December 19, 23",,,,,,101.205,99.65,0.0083358,98.47,0.83358,100.77,1612602,0.84,101.61,102.79,1612602
2023-12-18,"December 18, 23",,,,,,100.8725,98.93,-0.024,96.79,-2.4,102.34,1908896,-2.46,99.88,102.34,1908896
2023-12-15,"December 15, 23",,,,,,102.315,101.02,-0.0045698,99.22,-0.45698,102.85,3148000,-0.465,102.38,103.01,3148000
2023-12-14,"December 14, 23",,,,,,101.855,99.43,0.0311,100.04,3.11,100.12,3753148,3.11,103.23,104.64,3753148
2023-12-13,"December 13, 23",,,,,,97.0525,95.02,0.0385,95.74,3.85,95.13,2082460,3.66,98.79,99.27,2082460
2023-12-12,"December 12, 23",,,,,,96.015,94.63,-0.0239,91.88,-2.39,97.13,2529000,-2.32,94.81,97.49,2529000
2023-12-11,"December 11, 23",,,,,,97.3975,96.39,0,94.59,0,97.61,1221078,-0.005,97.61,97.98,1221078
2023-12-08,"December 08, 23",,,,,,96.985,96.23,0.0105,94.4,1.05,96.4,1309900,1.01,97.41,97.9,1309900
2023-12-07,"December 07, 23",,,,,,97.625,97.07,0.0051462,94.64,0.51462,97.16,1347200,0.5,97.66,98.61,1347200
2023-12-06,"December 06, 23",,,,,,97.575,96.5,-0.0117,93.96,-1.17,98.1,1606600,-1.15,96.95,98.75,1606600
2023-12-05,"December 05, 23",,,,,,97.8775,97.22,-0.0019425,94.6,-0.19425,97.81,1632868,-0.19,97.62,98.86,1632868
2023-12-04,"December 04, 23",,,,,,98.335,97.26,0.0193,96.09,1.93,97.27,2330290,1.88,99.15,99.66,2330290
2023-12-01,"December 01, 23",,,,,,95.905,93.71,0.0424,94.9,4.24,93.95,2223802,3.98,97.93,98.03,2223802
2023-11-30,"November 30, 23",,,,,,93.705,92.55,-0.0045648,90.87,-0.45648,94.2,1551446,-0.425,93.77,94.3,1551446
2023-11-29,"November 29, 23",,,,,,93.0925,92.19,0.0116,90.68,1.16,92.5,1475672,1.07,93.57,94.11,1475672
2023-11-28,"November 28, 23",,,,,,91.8,90.87,0.001851,89.17,0.1851,91.84,1676800,0.175,92.01,92.48,1676800
2023-11-27,"November 27, 23",,,,,,91.6175,91.01,0.0028415,88.93,0.28415,91.5,1381430,0.26,91.76,92.2,1381430
2023-11-24,"November 24, 23",,,,,,91.1825,90.31,0.01,88.94,1,90.86,507600,0.915,91.77,91.79,507600
2023-11-22,"November 22, 23",,,,,,90.615,89.87,0.0026519,87.94,0.26519,90.5,976616,0.235,90.74,91.35,976616
2023-11-21,"November 21, 23",,,,,,89.8125,88.63,-0.0024393,87.19,-0.24393,90.19,1777920,-0.22,89.97,90.46,1777920
2023-11-20,"November 20, 23",,,,,,89.8425,88.24,0.0205,88.17,2.05,89.15,2046400,1.83,90.98,91,2046400
2023-11-17,"November 17, 23",,,,,,88.175,85.97,0.033,86.67,3.3,86.57,4298400,2.86,89.43,90.73,4298400
2023-11-16,"November 16, 23",,,,,,83.2425,80.49,0.064,83.08,6.4,80.57,4811000,5.16,85.73,86.18,4811000
2023-11-15,"November 15, 23",,,,,,80.175,79.18,0.0179,78.2,1.79,79.27,4057600,1.43,80.69,81.56,4057600
2023-11-14,"November 14, 23",,,,,,77.725,76.19,0.0378,76.63,3.78,76.19,2495402,2.88,79.07,79.45,2495402
2023-11-13,"November 13, 23",,,,,,74.0925,73.41,0.0085424,72.08,0.85424,73.75,1642432,0.63,74.38,74.83,1642432
2023-11-10,"November 10, 23",,,,,,73.5075,71.92,0.0062398,71.89,0.62398,73.72,1981492,0.455,74.18,74.21,1981492
2023-11-09,"November 09, 23",,,,,,74.3075,73.47,-0.0165,71.48,-1.65,75,1292800,-1.24,73.76,75,1292800
2023-11-08,"November 08, 23",,,,,,75.4375,74.91,-0.0129,72.6,-1.29,75.89,1103000,-0.975,74.91,76.04,1103000
2023-11-07,"November 07, 23",,,,,,75.8625,74.92,-0.0215,72.65,-2.15,76.62,1286210,-1.66,74.97,76.94,1286210
2023-11-06,"November 06, 23",,,,,,76.53,75.69,-0.0121,73.73,-1.21,77.01,1155146,-0.93,76.08,77.34,1155146
2023-11-03,"November 03, 23",,,,,,77.4325,76.9,0.003381,74.78,0.3381,76.9,1448600,0.255,77.16,78.77,1448600
2023-11-02,"November 02, 23",,,,,,76.015,75.44,0.0109,73.9,1.09,75.44,1292652,0.815,76.26,76.92,1292652
2023-11-01,"November 01, 23",,,,,,74.6925,73.68,-0.0043941,72.46,-0.43941,75.1,1856424,-0.325,74.77,75.22,1856424
2023-10-31,"October 31, 23",,,,,,74.9125,73.96,0.0016,72.8,0.16,75,1562240,0.12,75.12,75.57,1562240
2023-10-30,"October 30, 23",,,,,,73.5475,72.49,0.0126,71.82,1.26,73.19,1597258,0.915,74.11,74.4,1597258
2023-10-27,"October 27, 23",,,,,,72.91,72.4,0.0057939,70.66,0.57939,72.49,1622000,0.425,72.91,73.84,1622000
2023-10-26,"October 26, 23",,,,,,73.94,71.56,-0.0493,69.88,-4.93,75.85,2941040,-3.73,72.11,76.24,2941040
2023-10-25,"October 25, 23",,,,,,77.0175,76.36,-0.0148,74.03,-1.48,77.54,1160944,-1.16,76.39,77.78,1160944
2023-10-24,"October 24, 23",,,,,,78.215,77.22,-0.0043312,75.75,-0.43312,78.5,1214418,-0.345,78.16,78.98,1214418
2023-10-23,"October 23, 23",,,,,,78.1875,77.51,0.0047521,75.81,0.47521,77.86,1195274,0.37,78.23,79.15,1195274
2023-10-20,"October 20, 23",,,,,,78.69,78.07,-0.0041825,76.14,-0.41825,78.9,1263214,-0.33,78.57,79.22,1263214
2023-10-19,"October 19, 23",0.45,0.9,2023-10-20,2023-11-24,2023-09-14,79.5625,78.55,-0.0113,76.56,-1.13,79.9,1416666,-0.905,79,80.8,1416666
2023-10-18,"October 18, 23",,,,,,80.6425,79.36,-0.0166,77.26,-1.66,81.52,2161258,-1.35,80.17,81.52,2161258
2023-10-17,"October 17, 23",,,,,,81.305,80.75,0.0121,78.76,1.21,80.75,1564036,0.985,81.73,81.99,1564036
2023-10-16,"October 16, 23",,,,,,81.37,80.74,-0.002704,78.19,-0.2704,81.36,1638600,-0.215,81.14,82.24,1638600
2023-10-13,"October 13, 23",,,,,,81.215,80.48,-0.0104,77.83,-1.04,81.61,1919968,-0.855,80.76,82.01,1919968
2023-10-12,"October 12, 23",,,,,,81.1575,80.63,0.0030849,78.34,0.30849,81.04,2229400,0.25,81.29,81.67,2229400
2023-10-11,"October 11, 23",,,,,,80.5325,79.68,0.0193,78.27,1.93,79.68,1881972,1.53,81.22,81.55,1881972
2023-10-10,"October 10, 23",,,,,,79.64,79.04,0.0035287,76.74,0.35287,79.35,2114400,0.275,79.63,80.54,2114400
2023-10-09,"October 09, 23",,,,,,78.685,77.19,0.0372,77.15,3.72,77.19,2741126,2.86,80.06,80.3,2741126
2023-10-06,"October 06, 23",,,,,,76.5575,74.79,0.0315,74.9,3.15,75.35,2332426,2.37,77.72,78.37,2332426
2023-10-05,"October 05, 23",,,,,,75.4175,74.74,0.0027874,72.81,0.27874,75.34,1388126,0.21,75.55,76.04,1388126
2023-10-04,"October 04, 23",,,,,,75.895,75.13,-0.0051168,73.08,-0.51168,76.22,1293532,-0.395,75.83,76.4,1293532
2023-10-03,"October 03, 23",,,,,,76.0425,74.69,-0.0218,72.61,-2.18,77.02,2079290,-1.68,75.34,77.12,2079290
2023-10-02,"October 02, 23",,,,,,77.32,76.21,-0.0096327,74.31,-0.96327,77.86,1982600,-0.76,77.11,78.1,1982600
2023-09-29,"September 29, 23",,,,,,78.1725,77.69,-0.0028234,74.88,-0.28234,77.92,2248676,-0.22,77.7,79.38,2248676
2023-09-28,"September 28, 23",,,,,,77.3125,76.52,-0.0032275,74.41,-0.32275,77.46,2550046,-0.25,77.21,78.06,2550046
2023-09-27,"September 27, 23",,,,,,77.9275,77.03,0.0167,75.74,1.67,77.3,2136400,1.29,78.59,78.79,2136400
2023-09-26,"September 26, 23",,,,,,77.5325,76.63,-0.0141,74.04,-1.41,77.93,3707200,-1.1,76.83,78.74,3707200
2023-09-25,"September 25, 23",,,,,,75.355,72.3,0.0808,75.3,8.08,72.3,10769600,5.84,78.14,78.68,10769600
2023-09-22,"September 22, 23",,,,,,70.575,69.95,-0.0151,67.47,-1.51,71.08,2069578,-1.07,70.01,71.26,2069578
2023-09-21,"September 21, 23",,,,,,70.805,70.38,-0.0011314,68.07,-0.11314,70.71,3012800,-0.08,70.63,71.5,3012800
2023-09-20,"September 20, 23",,,,,,71.905,71.28,-0.0098474,68.8,-0.98474,72.1,1480664,-0.71,71.39,72.85,1480664
2023-09-19,"September 19, 23",,,,,,71.5725,70.69,-0.0047235,69.04,-0.47235,71.98,2416662,-0.34,71.64,71.98,2416662
2023-09-18,"September 18, 23",,,,,,71.9675,71.37,0.0082391,69.58,0.82391,71.61,2587416,0.59,72.2,72.69,2587416
2023-09-15,"September 15, 23",,,,,,71.86,71.07,-0.0001388696,69.39,-0.01388696,72.01,3606434,-0.01,72,72.36,3606434
2023-09-14,"September 14, 23",,,,,,71.6725,70.55,0.0234,69.94,2.34,70.91,1937054,1.66,72.57,72.66,1937054
2023-09-13,"September 13, 23",,,,,,70.465,69.68,0.0222,68.64,2.22,69.68,2055030,1.56,71.23,71.27,2055030
2023-09-12,"September 12, 23",,,,,,70.555,69.2,-0.0292,67.01,-2.92,71.62,1593800,-2.09,69.53,71.87,1593800
2023-09-11,"September 11, 23",,,,,,71.71,71.14,-0.0036176,69.01,-0.36176,71.87,1388418,-0.26,71.61,72.22,1388418
2023-09-08,"September 08, 23",,,,,,71.095,70.25,0.0205,69.22,2.05,70.39,1998686,1.44,71.83,71.91,1998686
2023-09-07,"September 07, 23",,,,,,71.18,70.1,0.0227,69.39,2.27,70.4,2252070,1.6,72,72.22,2252070
2023-09-06,"September 06, 23",,,,,,71.035,70.15,-0.0123,67.84,-1.23,71.28,1874026,-0.88,70.4,72.31,1874026
2023-09-05,"September 05, 23",,,,,,71.7025,70.82,0.0051669,69.37,0.51669,71.61,2123892,0.37,71.98,72.4,2123892
2023-09-01,"September 01, 23",,,,,,71.785,71.2,0.0138,69.63,1.38,71.27,1174056,0.975,72.25,72.42,1174056
2023-08-31,"August 31, 23",,,,,,70.9525,70.42,-0.0087054,68.04,-0.87054,71.22,1673800,-0.62,70.6,71.57,1673800
2023-08-30,"August 30, 23",,,,,,71.1125,70.7,0.0069307,68.61,0.69307,70.7,1496400,0.495,71.19,71.86,1496400
2023-08-29,"August 29, 23",,,,,,71.3975,70.74,0.0005621135,68.62,0.05621135,71.16,1681088,0.045,71.2,72.49,1681088
2023-08-28,"August 28, 23",,,,,,70.7525,70.03,0.0019777,68.36,0.19777,70.79,1575470,0.14,70.93,71.26,1575470
2023-08-25,"August 25, 23",,,,,,70.025,69.02,0.0060155,67.69,0.60155,69.82,3046810,0.415,70.24,71.02,3046810
2023-08-24,"August 24, 23",,,,,,71.165,69.75,-0.0308,67.24,-3.08,71.99,4103202,-2.22,69.77,73.15,4103202
2023-08-23,"August 23, 23",,,,,,68.28,65.23,0.08,68.43,8,65.75,8015400,5.26,71.01,71.13,8015400
2023-08-22,"August 22, 23",,,,,,63.36,62.44,-0.0254,60.31,-2.54,64.21,3298592,-1.63,62.58,64.21,3298592
2023-08-21,"August 21, 23",,,,,,65.57,64.18,-0.0345,62.08,-3.45,66.72,3682434,-2.31,64.42,66.96,3682434
2023-08-18,"August 18, 23",,,,,,66.28,65.3,0.0292,64.77,2.92,65.3,2333248,1.91,67.21,67.31,2333248
2023-08-17,"August 17, 23",,,,,,66.15,65.79,-0.00769,63.42,-0.769,66.32,3412590,-0.515,65.81,66.68,3412590
2023-08-16,"August 16, 23",,,,,,66.3875,65.94,0.0036303,63.94,0.36303,66.11,2279200,0.24,66.35,67.15,2279200
2023-08-15,"August 15, 23",,,,,,65.86,64.77,0.0054628,63.85,0.54628,65.9,2611694,0.36,66.26,66.51,2611694
2023-08-14,"August 14, 23",,,,,,66.455,65.58,-0.0020977,64.18,-0.20977,66.74,2386470,-0.135,66.6,66.9,2386470
2023-08-11,"August 11, 23",,,,,,67.31,66.8,-0.0062231,64.64,-0.62231,67.49,1810074,-0.42,67.07,67.88,1810074
2023-08-10,"August 10, 23",,,,,,68.6525,67.3,-0.0226,65.35,-2.26,69.38,2053704,-1.56,67.81,70.12,2053704
2023-08-09,"August 09, 23",,,,,,69.2175,68.43,-0.0189,66.11,-1.89,69.92,1064264,-1.32,68.6,69.92,1064264
2023-08-08,"August 08, 23",,,,,,69.2425,68.53,0.0147,67.26,1.47,68.78,1425818,1.01,69.79,69.87,1425818
2023-08-07,"August 07, 23",,,,,,69.905,69.56,-0.0039966,67.25,-0.39966,70.06,1276200,-0.275,69.78,70.22,1276200
2023-08-04,"August 04, 23",,,,,,70.4075,69.36,-0.0219,67.14,-2.19,71.23,1509600,-1.56,69.67,71.37,1509600
2023-08-03,"August 03, 23",,,,,,69.95,68.28,0.0254,68.37,2.54,69.19,1952590,1.77,70.95,71.38,1952590
2023-08-02,"August 02, 23",,,,,,68.695,67.82,0.0068493,66.58,0.68493,68.62,1233936,0.47,69.09,69.25,1233936
2023-08-01,"August 01, 23",,,,,,69.1175,68.61,0.0030426,66.72,0.30426,69.02,1666000,0.215,69.23,69.61,1666000
2023-07-31,"July 31, 23",,,,,,69.9725,68.72,-0.0198,66.8,-1.98,70.72,1878692,-1.4,69.32,71.13,1878692
2023-07-28,"July 28, 23",,,,,,69.94,69.14,0.0099081,67.78,0.99081,69.64,1499228,0.695,70.33,70.65,1499228
2023-07-27,"July 27, 23",,,,,,69.18,68.35,-0.0030444,66.27,-0.30444,68.98,1952000,-0.215,68.77,70.62,1952000
2023-07-26,"July 26, 23",,,,,,67.835,67.18,0.0195,66,1.95,67.18,1752400,1.3,68.49,68.49,1752400
2023-07-25,"July 25, 23",,,,,,66.155,64.67,0.0355,64.92,3.55,65.06,2007230,2.31,67.37,67.52,2007230
2023-07-24,"July 24, 23",,,,,,64.985,64.24,0.0085113,62.8,0.85113,64.62,1179704,0.55,65.17,65.91,1179704
2023-07-21,"July 21, 23",,,,,,65.0025,64.2,-0.0201,62.05,-2.01,65.71,1150600,-1.32,64.39,65.71,1150600
