date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,recordDate,paymentDate,dividend,declarationDate
2024-05-03,264.44,266.07,262.83,265.61,259.36,171200,171200,1.17,0.44244,264.7375,"May 03, 24",0.0044244,,,,,
2024-05-02,262.06,263.79,260.07,262.8,256.62,213229,213229,0.74,0.28238,262.18,"May 02, 24",0.0028238,,,,,
2024-05-01,257.93,263.67,257.2,260.95,254.81,260300,260300,3.02,1.17,259.9375,"May 01, 24",0.0117,,,,,
2024-04-30,261.75,262.53,257.87,258.19,252.12,249200,249200,-3.56,-1.36,260.085,"April 30, 24",-0.0136,,,,,
2024-04-29,260.96,262.9,260.08,262.49,256.32,135909,135909,1.53,0.5863,261.6075,"April 29, 24",0.005863,,,,,
2024-04-26,259.42,261.88,259.01,260.4,254.28,165646,165646,0.98,0.37777,260.1775,"April 26, 24",0.0037777,,,,,
2024-04-25,258.61,260.87,255.78,259.66,253.55,202832,202832,1.05,0.40602,258.73,"April 25, 24",0.0040602,,,,,
2024-04-24,261.42,262.66,258.16,260.06,253.94,162543,162543,-1.36,-0.52024,260.575,"April 24, 24",-0.0052024,,,,,
2024-04-23,261.69,262.92,258.51,262.08,255.92,192315,192315,0.39,0.14903,261.3,"April 23, 24",0.0014903,,,,,
2024-04-22,260.78,262.92,258.88,260.52,254.39,145600,145600,-0.26,-0.0997009,260.775,"April 22, 24",-0.000997009,,,,,
2024-04-19,258.67,261.1,257.71,259.59,253.48,145236,145236,0.92,0.35567,259.2675,"April 19, 24",0.0035567,,,,,
2024-04-18,262.3,262.73,258.82,259.12,253.03,105406,105406,-3.18,-1.21,260.7425,"April 18, 24",-0.0121,,,,,
2024-04-17,262.98,263.23,260.28,260.8,254.67,133800,133800,-2.18,-0.82896,261.8225,"April 17, 24",-0.0082896,,,,,
2024-04-16,262,264.01,260.99,262.66,256.48,143615,143615,0.66,0.25191,262.415,"April 16, 24",0.0025191,,,,,
2024-04-15,266.57,267.7,262.39,263.13,256.94,138900,138900,-3.44,-1.29,264.9475,"April 15, 24",-0.0129,,,,,
2024-04-12,267.07,267.07,262.74,264.65,258.43,218700,218700,-2.42,-0.90613,265.3825,"April 12, 24",-0.0090613,,,,,
2024-04-11,271.55,271.55,268.56,268.89,262.57,247200,247200,-2.66,-0.97956,270.1375,"April 11, 24",-0.0097956,,,,,
2024-04-10,269.83,272.31,269.32,271.77,265.38,252100,252100,1.94,0.71897,270.8075,"April 10, 24",0.0071897,,,,,
2024-04-09,272.22,273.76,269.43,273.76,267.32,165736,165736,1.54,0.56572,272.2925,"April 09, 24",0.0056572,,,,,
2024-04-08,272.01,272.77,270.96,271.25,264.87,184900,184900,-0.76,-0.2794,271.7475,"April 08, 24",-0.002794,,,,,
2024-04-05,271.64,272.06,269.32,271.13,264.75,171700,171700,-0.51,-0.18775,271.0375,"April 05, 24",-0.0018775,,,,,
2024-04-04,273,278,269.59,270.8,264.43,350604,350604,-2.2,-0.80586,272.8475,"April 04, 24",-0.0080586,,,,,
2024-04-03,268.96,273.28,268.96,273,266.58,217400,217400,4.04,1.5,271.05,"April 03, 24",0.015,,,,,
2024-04-02,271.28,271.46,268.83,270.27,263.91,238028,238028,-1.01,-0.37231,270.46,"April 02, 24",-0.0037231,,,,,
2024-04-01,274.54,274.82,271.65,271.69,265.3,194966,194966,-2.85,-1.04,273.175,"April 01, 24",-0.0104,,,,,
2024-03-28,274.24,276.09,272.18,274.54,268.08,232207,232207,0.3,0.10939,274.2625,"March 28, 24",0.0010939,,,,,
2024-03-27,270.11,273.93,268.88,273.74,267.3,192500,192500,3.63,1.34,271.665,"March 27, 24",0.0134,,,,,
2024-03-26,267.39,270.18,266.31,268.43,262.12,278917,278917,1.04,0.38894,268.0775,"March 26, 24",0.0038894,,,,,
2024-03-25,269.09,269.51,266.58,267.15,260.87,199336,199336,-1.94,-0.72095,268.0825,"March 25, 24",-0.0072095,,,,,
2024-03-22,270.99,270.99,266.94,268.52,262.2,189630,189630,-2.47,-0.91147,269.36,"March 22, 24",-0.0091147,,,,,
2024-03-21,265.72,270.74,265.72,270.14,263.79,153200,153200,4.42,1.66,268.08,"March 21, 24",0.0166,,,,,
2024-03-20,261.93,265.03,261.61,264.95,258.72,215553,215553,3.02,1.15,263.38,"March 20, 24",0.0115,,,,,
2024-03-19,263.99,264.31,261.91,262.59,256.41,154800,154800,-1.4,-0.53032,263.2,"March 19, 24",-0.0053032,,,,,
2024-03-18,263.6,266.07,262.88,263.65,257.45,172244,172244,0.05,0.01896813,264.05,"March 18, 24",0.0001896813,,,,,
2024-03-15,263,265.8,262.65,263.2,257.01,516341,516341,0.2,0.07604563,263.6625,"March 15, 24",0.0007604563,,,,,
2024-03-14,264.71,264.71,261.1,264.18,257.97,216100,216100,-0.53,-0.20022,263.675,"March 14, 24",-0.0020022,,,,,
2024-03-13,264.03,265.22,263.16,264.95,258.72,181100,181100,0.92,0.34845,264.34,"March 13, 24",0.0034845,,,,,
2024-03-12,262.85,264.3,261.54,263.87,257.66,197600,197600,1.02,0.38805,263.14,"March 12, 24",0.0038805,,,,,
2024-03-11,264.71,264.71,260.98,263.23,257.04,156400,156400,-1.48,-0.5591,263.4075,"March 11, 24",-0.005591,,,,,
2024-03-08,267.39,268.91,263.58,264.76,258.53,212600,212600,-2.63,-0.98358,266.16,"March 08, 24",-0.0098358,,,,,
2024-03-07,266.66,268.54,265.32,267.39,261.1,132100,132100,0.73,0.27376,266.9775,"March 07, 24",0.0027376,,,,,
2024-03-06,263.75,266.13,262.6,265.18,258.94,152000,152000,1.43,0.54218,264.415,"March 06, 24",0.0054218,,,,,
2024-03-05,265,265,260.89,261.79,255.63,182625,182625,-3.21,-1.21,263.17,"March 05, 24",-0.0121,,,,,
2024-03-04,266.45,268.18,264.98,265.32,259.08,178600,178600,-1.13,-0.42409,266.2325,"March 04, 24",-0.0042409,,,,,
2024-03-01,265.11,266.57,264.42,266.09,259.83,230912,230912,0.98,0.36966,265.5475,"March 01, 24",0.0036966,,,,,
2024-02-29,268.35,269.51,264.78,265.65,259.4,560400,560400,-2.7,-1.01,267.0725,"February 29, 24",-0.0101,,,,,
2024-02-28,267.21,269.63,264.94,266.96,260.68,220131,220131,-0.25,-0.09355937,267.185,"February 28, 24",-0.0009355937,,,,,
2024-02-27,271.18,271.18,265.15,268,261.7,284300,284300,-3.18,-1.17,268.8775,"February 27, 24",-0.0117,,,,,
2024-02-26,271.06,273.09,270.71,270.87,264.5,222704,222704,-0.19,-0.07009518,271.4325,"February 26, 24",-0.0007009518,,,,,
2024-02-23,274.96,275.38,271.47,273.71,267.27,280709,280709,-1.25,-0.45461,273.88,"February 23, 24",-0.0045461,,,,,
2024-02-22,263.05,275.67,263.05,273.46,267.03,374600,374600,10.41,3.96,268.8075,"February 22, 24",0.0396,,,,,
2024-02-21,265.02,265.26,260.74,261.69,255.54,317640,317640,-3.33,-1.26,263.1775,"February 21, 24",-0.0126,,,,,
2024-02-20,264.05,264.91,261.91,264.11,257.9,178625,178625,0.06,0.02272297,263.745,"February 20, 24",0.0002272297,,,,,
2024-02-16,264.18,267.46,263.31,264.07,257.86,197200,197200,-0.11,-0.04163828,264.755,"February 16, 24",-0.0004163828,0.68,2024-02-20,2024-03-05,0.68,2024-02-07
2024-02-15,265.16,265.97,263.19,265.72,258.81,153700,153700,0.56,0.21119,265.01,"February 15, 24",0.0021119,,,,,
2024-02-14,261.32,263.74,260.79,263.72,256.86,145300,145300,2.4,0.91841,262.3925,"February 14, 24",0.0091841,,,,,
2024-02-13,261,263.47,258.46,260.37,253.6,219700,219700,-0.63,-0.24138,260.825,"February 13, 24",-0.0024138,,,,,
2024-02-12,264,266.51,263.12,264.76,257.88,195700,195700,0.76,0.28788,264.5975,"February 12, 24",0.0028788,,,,,
2024-02-09,262.37,263.94,260.81,263.63,256.78,149142,149142,1.26,0.48024,262.6875,"February 09, 24",0.0048024,,,,,
2024-02-08,257.53,262.78,255.58,261.87,255.06,233049,233049,4.34,1.69,259.44,"February 08, 24",0.0169,,,,,
2024-02-07,255.32,256.55,253.38,255.81,249.16,133130,133130,0.49,0.19192,255.265,"February 07, 24",0.0019192,,,,,
2024-02-06,253.13,254.04,251.89,253.65,247.06,159500,159500,0.52,0.20543,253.1775,"February 06, 24",0.0020543,,,,,
2024-02-05,254.19,254.99,250.76,252.62,246.05,175143,175143,-1.57,-0.61765,253.14,"February 05, 24",-0.0061765,,,,,
2024-02-02,256.17,258.52,254.13,256.7,250.03,195731,195731,0.53,0.20689,256.38,"February 02, 24",0.0020689,,,,,
2024-02-01,253.61,258.01,250.19,257.36,250.67,236522,236522,3.75,1.48,254.7925,"February 01, 24",0.0148,,,,,
2024-01-31,257.57,257.57,251.03,251.72,245.18,735319,735319,-5.85,-2.27,254.4725,"January 31, 24",-0.0227,,,,,
2024-01-30,253.34,257.33,253.34,257.23,250.54,234100,234100,3.89,1.54,255.31,"January 30, 24",0.0154,,,,,
2024-01-29,251.61,255.09,251.18,255.01,248.38,126531,126531,3.4,1.35,253.2225,"January 29, 24",0.0135,,,,,
2024-01-26,254.43,254.84,251.28,252.2,245.64,148540,148540,-2.23,-0.87647,253.1875,"January 26, 24",-0.0087647,,,,,
2024-01-25,253.91,254.75,252.88,254.05,247.44,188100,188100,0.14,0.05513765,253.8975,"January 25, 24",0.0005513765,,,,,
2024-01-24,255.54,256,250.91,251.05,244.52,144608,144608,-4.49,-1.76,253.375,"January 24, 24",-0.0176,,,,,
2024-01-23,255.73,255.73,252.01,254.33,247.72,175733,175733,-1.4,-0.54745,254.45,"January 23, 24",-0.0054745,,,,,
2024-01-22,254.07,255,251.95,253.91,247.31,168200,168200,-0.16,-0.06297477,253.7325,"January 22, 24",-0.0006297477,,,,,
2024-01-19,252.55,254.19,249.84,253.42,246.83,249030,249030,0.87,0.34449,252.5,"January 19, 24",0.0034449,,,,,
2024-01-18,250.22,253.16,249.96,251.54,245,264310,264310,1.32,0.52754,251.22,"January 18, 24",0.0052754,,,,,
2024-01-17,247.83,251.05,247.83,249.46,242.97,202000,202000,1.63,0.65771,249.0425,"January 17, 24",0.0065771,,,,,
2024-01-16,250,251.04,248.83,250.54,244.03,199200,199200,0.54,0.216,250.1025,"January 16, 24",0.00216,,,,,
2024-01-12,253.39,253.39,250.27,251.62,245.08,104500,104500,-1.77,-0.69853,252.1675,"January 12, 24",-0.0069853,,,,,
2024-01-11,250.2,250.9,247.72,250.61,244.09,132839,132839,0.41,0.16387,249.8575,"January 11, 24",0.0016387,,,,,
2024-01-10,250.1,250.72,247.54,250.62,244.1,155325,155325,0.52,0.20792,249.745,"January 10, 24",0.0020792,,,,,
2024-01-09,250.13,251.02,249.25,250.32,243.81,143100,143100,0.19,0.0759605,250.18,"January 09, 24",0.000759605,,,,,
2024-01-08,249.87,252.9,249.07,252.83,246.26,178701,178701,2.96,1.18,251.1675,"January 08, 24",0.0118,,,,,
2024-01-05,250.88,252.25,249.64,249.73,243.24,177100,177100,-1.15,-0.45839,250.625,"January 05, 24",-0.0045839,,,,,
2024-01-04,251.32,254.1,250.5,251.15,244.62,252900,252900,-0.17,-0.06764285,251.7675,"January 04, 24",-0.0006764285,,,,,
2024-01-03,256.12,256.82,251.59,251.59,245.05,244200,244200,-4.53,-1.77,254.03,"January 03, 24",-0.0177,,,,,
2024-01-02,262.06,263.56,257.92,258.65,251.93,259026,259026,-3.41,-1.3,260.5475,"January 02, 24",-0.013,,,,,
2023-12-29,263.62,265.99,263.36,264.16,257.29,155211,155211,0.54,0.20484,264.2825,"December 29, 23",0.0020484,,,,,
2023-12-28,264.88,265.6,263.75,264.52,257.64,152300,152300,-0.36,-0.13591,264.6875,"December 28, 23",-0.0013591,,,,,
2023-12-27,264.46,265.24,263.7,264.19,257.32,164137,164137,-0.27,-0.10209,264.3975,"December 27, 23",-0.0010209,,,,,
2023-12-26,261.05,264.07,261.05,263.98,257.12,124335,124335,2.93,1.12,262.5375,"December 26, 23",0.0112,,,,,
2023-12-22,259.84,262.43,258.27,261.36,254.56,207200,207200,1.52,0.58498,260.475,"December 22, 23",0.0058498,,,,,
2023-12-21,257.23,259.43,256.9,259.17,252.43,199500,199500,1.94,0.75419,258.1825,"December 21, 23",0.0075419,,,,,
2023-12-20,254.91,259.63,252.4,255.05,248.42,265740,265740,0.14,0.05492134,255.4975,"December 20, 23",0.0005492134,,,,,
2023-12-19,255.99,256.62,254.14,255.72,249.07,194100,194100,-0.27,-0.10547,255.6175,"December 19, 23",-0.0010547,,,,,
2023-12-18,251.39,254.89,249.27,254.78,248.16,302755,302755,3.39,1.35,252.5825,"December 18, 23",0.0135,0.68,2023-12-19,2024-01-02,0.68,2023-12-06
2023-12-15,251.54,257.04,250.21,251.96,244.75,603700,603700,0.42,0.16697,252.6875,"December 15, 23",0.0016697,,,,,
2023-12-14,243.76,251.2,238.15,250,242.85,619638,619638,6.24,2.56,245.7775,"December 14, 23",0.0256,,,,,
2023-12-13,237.94,241.58,235.95,240.72,233.83,334700,334700,2.78,1.17,239.0475,"December 13, 23",0.0117,,,,,
2023-12-12,238,238.95,236.8,237.84,231.03,300807,300807,-0.16,-0.06722689,237.8975,"December 12, 23",-0.0006722689,,,,,
2023-12-11,239.5,240.39,237.47,237.66,230.86,268533,268533,-1.84,-0.76827,238.755,"December 11, 23",-0.0076827,,,,,
2023-12-08,241.63,242.76,239.05,239.16,232.32,235039,235039,-2.47,-1.02,240.65,"December 08, 23",-0.0102,,,,,
2023-12-07,241.46,241.46,238.84,241.08,234.18,301148,301148,-0.38,-0.15738,240.71,"December 07, 23",-0.0015738,,,,,
2023-12-06,238.97,242.71,238.97,241.11,234.21,282100,282100,2.14,0.89551,240.44,"December 06, 23",0.0089551,,,,,
2023-12-05,239.58,239.78,237.65,237.99,231.18,147140,147140,-1.59,-0.66366,238.75,"December 05, 23",-0.0066366,,,,,
2023-12-04,236.77,240.54,236.25,240.34,233.46,201100,201100,3.57,1.51,238.475,"December 04, 23",0.0151,,,,,
2023-12-01,235.51,238.84,235.23,238.8,231.97,178900,178900,3.29,1.4,237.095,"December 01, 23",0.014,,,,,
2023-11-30,233.27,235.57,231.75,235.34,228.6,357200,357200,2.07,0.88738,233.9825,"November 30, 23",0.0088738,,,,,
2023-11-29,233.43,234.33,232.15,232.6,225.94,110800,110800,-0.83,-0.35557,233.1275,"November 29, 23",-0.0035557,,,,,
2023-11-28,234.57,234.57,231.48,231.65,225.02,117241,117241,-2.92,-1.24,233.0675,"November 28, 23",-0.0124,,,,,
2023-11-27,233.41,234.5,232.62,234.08,227.38,152115,152115,0.67,0.28705,233.6525,"November 27, 23",0.0028705,,,,,
2023-11-24,232.59,235.21,232.59,235.21,228.48,62100,62100,2.62,1.13,233.9,"November 24, 23",0.0113,,,,,
2023-11-22,234.46,234.59,232.12,232.82,226.16,144505,144505,-1.64,-0.69948,233.4975,"November 22, 23",-0.0069948,,,,,
2023-11-21,233.83,234.13,232.46,233.45,226.77,101116,101116,-0.38,-0.16251,233.4675,"November 21, 23",-0.0016251,,,,,
2023-11-20,233.42,234.86,230.75,233.83,227.14,144432,144432,0.41,0.17565,233.215,"November 20, 23",0.0017565,,,,,
2023-11-17,233.6,233.6,231.62,233.46,226.78,198527,198527,-0.14,-0.05993151,233.07,"November 17, 23",-0.0005993151,,,,,
2023-11-16,233.71,234.2,230.94,231.72,225.09,128300,128300,-1.99,-0.85148,232.6425,"November 16, 23",-0.0085148,,,,,
2023-11-15,232.95,236.53,232.95,233.55,226.87,170312,170312,0.6,0.25757,233.995,"November 15, 23",0.0025757,,,,,
2023-11-14,227,232.34,226.68,232.29,225.64,163900,163900,5.29,2.33,229.5775,"November 14, 23",0.0233,,,,,
2023-11-13,224.15,224.96,222.89,223.56,217.16,137800,137800,-0.59,-0.26322,223.89,"November 13, 23",-0.0026322,,,,,
2023-11-10,222.9,225.24,221.31,225.11,218.67,137400,137400,2.21,0.99148,223.64,"November 10, 23",0.0099148,,,,,
2023-11-09,223.39,223.77,220.69,221.47,215.13,173800,173800,-1.92,-0.85948,222.33,"November 09, 23",-0.0085948,,,,,
2023-11-08,220.87,222.8,220.87,221.62,215.28,165537,165537,0.75,0.33957,221.54,"November 08, 23",0.0033957,,,,,
2023-11-07,220.77,222.17,219.46,220.49,214.18,130032,130032,-0.28,-0.12683,220.7225,"November 07, 23",-0.0012683,,,,,
2023-11-06,222.23,222.23,220.1,221.22,214.89,153033,153033,-1.01,-0.45448,221.445,"November 06, 23",-0.0045448,,,,,
2023-11-03,220.45,223.17,220.45,221.54,215.2,168800,168800,1.09,0.49444,221.4025,"November 03, 23",0.0049444,,,,,
2023-11-02,213.46,217.34,213.04,217.23,211.01,217000,217000,3.77,1.77,215.2675,"November 02, 23",0.0177,,,,,
2023-11-01,213.01,213.13,208.91,211.52,205.47,216200,216200,-1.49,-0.6995,211.6425,"November 01, 23",-0.006995,,,,,
2023-10-31,212.2,213.84,212.12,212.59,206.51,367100,367100,0.39,0.18379,212.6875,"October 31, 23",0.0018379,,,,,
2023-10-30,213.61,213.61,210.13,212.16,206.09,211314,211314,-1.45,-0.67881,212.3775,"October 30, 23",-0.0067881,,,,,
2023-10-27,212.8,214.75,211.74,212.13,206.06,206315,206315,-0.67,-0.31485,212.855,"October 27, 23",-0.0031485,,,,,
2023-10-26,211.43,215.77,211.43,212.8,206.71,210804,210804,1.37,0.64797,212.8575,"October 26, 23",0.0064797,,,,,
2023-10-25,213.28,213.81,210.06,210.71,204.68,189348,189348,-2.57,-1.2,211.965,"October 25, 23",-0.012,,,,,
2023-10-24,215.09,215.09,212.28,213.87,207.75,169849,169849,-1.22,-0.5672,214.0825,"October 24, 23",-0.005672,,,,,
2023-10-23,215.53,216.72,212.85,212.98,206.88,169309,169309,-2.55,-1.18,214.52,"October 23, 23",-0.0118,,,,,
2023-10-20,216.73,217.52,215.19,215.32,209.16,170500,170500,-1.41,-0.65058,216.19,"October 20, 23",-0.0065058,,,,,
2023-10-19,218.3,220.32,215.73,216.17,209.98,235735,235735,-2.13,-0.97572,217.63,"October 19, 23",-0.0097572,,,,,
2023-10-18,223.11,223.11,216.96,217.47,211.25,211317,211317,-5.64,-2.53,220.1625,"October 18, 23",-0.0253,,,,,
2023-10-17,223.52,226.39,223.25,224.18,217.76,173829,173829,0.66,0.29528,224.335,"October 17, 23",0.0029528,,,,,
2023-10-16,224.88,226.09,222.81,224.51,218.08,180618,180618,-0.37,-0.16453,224.5725,"October 16, 23",-0.0016453,,,,,
2023-10-13,228.48,228.48,221.62,222.6,216.23,177700,177700,-5.88,-2.57,225.295,"October 13, 23",-0.0257,,,,,
2023-10-12,229.11,230.36,226.57,227.5,220.99,286300,286300,-1.61,-0.70272,228.385,"October 12, 23",-0.0070272,,,,,
2023-10-11,227.24,227.98,226.52,227.9,221.38,96733,96733,0.66,0.29044,227.41,"October 11, 23",0.0029044,,,,,
2023-10-10,226.77,228.89,226.47,226.71,220.22,214204,214204,-0.06,-0.02645853,227.21,"October 10, 23",-0.0002645853,,,,,
2023-10-09,221.53,225.64,221.24,225.33,218.88,154800,154800,3.8,1.72,223.435,"October 09, 23",0.0172,,,,,
2023-10-06,221.6,224.08,220.43,222.77,216.39,151400,151400,1.17,0.52798,222.22,"October 06, 23",0.0052798,,,,,
2023-10-05,223.82,224.53,220.43,221.86,215.51,196127,196127,-1.96,-0.8757,222.66,"October 05, 23",-0.008757,,,,,
2023-10-04,220.4,223.58,219.71,223.14,216.75,241942,241942,2.74,1.24,221.7075,"October 04, 23",0.0124,,,,,
2023-10-03,220.77,223.1,220.24,220.4,214.09,167700,167700,-0.37,-0.1676,221.1275,"October 03, 23",-0.001676,,,,,
2023-10-02,222.69,223.19,220.72,221.37,215.03,175114,175114,-1.32,-0.59275,221.9925,"October 02, 23",-0.0059275,,,,,
2023-09-29,224.64,225.06,222.06,223.17,216.78,233400,233400,-1.47,-0.65438,223.7325,"September 29, 23",-0.0065438,,,,,
2023-09-28,220.43,224.16,220.32,223.07,216.69,226435,226435,2.64,1.2,221.995,"September 28, 23",0.012,,,,,
2023-09-27,217.42,220.76,216.8,220.08,213.78,352700,352700,2.66,1.22,218.765,"September 27, 23",0.0122,,,,,
2023-09-26,220.2,220.68,215.8,216.25,210.06,392719,392719,-3.95,-1.79,218.2325,"September 26, 23",-0.0179,,,,,
2023-09-25,223.77,225.68,223.77,224.26,217.84,168200,168200,0.49,0.21897,224.37,"September 25, 23",0.0021897,,,,,
2023-09-22,223.56,225.44,222.75,224.18,217.76,215500,215500,0.62,0.27733,223.9825,"September 22, 23",0.0027733,,,,,
2023-09-21,226.98,227.61,223.62,223.72,217.32,235900,235900,-3.26,-1.44,225.4825,"September 21, 23",-0.0144,,,,,
2023-09-20,231.74,232.88,227.58,227.78,221.26,221500,221500,-3.96,-1.71,229.995,"September 20, 23",-0.0171,,,,,
2023-09-19,231.14,231.14,229.43,230.74,224.14,194401,194401,-0.4,-0.17306,230.6125,"September 19, 23",-0.0017306,,,,,
2023-09-18,230.45,233.41,229.53,231.37,224.75,309648,309648,0.92,0.39922,231.19,"September 18, 23",0.0039922,,,,,
2023-09-15,233.01,233.23,230.22,230.79,224.18,312800,312800,-2.22,-0.95275,231.8125,"September 15, 23",-0.0095275,,,,,
2023-09-14,233.22,233.89,231.32,232.75,226.09,165200,165200,-0.47,-0.20153,232.795,"September 14, 23",-0.0020153,,,,,
2023-09-13,232.7,232.71,230.43,231.24,224.62,198800,198800,-1.46,-0.62742,231.77,"September 13, 23",-0.0062742,,,,,
2023-09-12,233.68,235.22,231.6,232.23,225.58,131636,131636,-1.45,-0.62051,233.1825,"September 12, 23",-0.0062051,,,,,
2023-09-11,233.52,235.52,232.24,234.87,228.15,210700,210700,1.35,0.57811,234.0375,"September 11, 23",0.0057811,,,,,
2023-09-08,233.86,234.58,232.23,232.8,226.14,162542,162542,-1.06,-0.45326,233.3675,"September 08, 23",-0.0045326,,,,,
2023-09-07,239.4,239.61,233.43,233.86,227.17,341813,341813,-5.54,-2.31,236.575,"September 07, 23",-0.0231,,,,,
2023-09-06,240.64,241.32,238.98,239.55,232.69,196800,196800,-1.09,-0.45296,240.1225,"September 06, 23",-0.0045296,,,,,
2023-09-05,245.89,245.89,238.95,240.6,233.71,235630,235630,-5.29,-2.15,242.8325,"September 05, 23",-0.0215,,,,,
2023-09-01,245.91,246.9,244.92,245.51,238.48,181819,181819,-0.4,-0.16266,245.81,"September 01, 23",-0.0016266,,,,,
2023-08-31,245.56,247.24,244.13,244.14,237.15,241200,241200,-1.42,-0.57827,245.2675,"August 31, 23",-0.0057827,,,,,
2023-08-30,244.67,247.25,244.67,245.7,238.67,156539,156539,1.03,0.42098,245.5725,"August 30, 23",0.0042098,,,,,
2023-08-29,241.93,244.74,241.08,244.5,237.5,186600,186600,2.57,1.06,243.0625,"August 29, 23",0.0106,,,,,
2023-08-28,240.39,243.01,240.15,242.56,235.62,267335,267335,2.17,0.9027,241.5275,"August 28, 23",0.009027,,,,,
2023-08-25,236.98,239.77,236.04,238.6,231.77,187200,187200,1.62,0.6836,237.8475,"August 25, 23",0.006836,,,,,
2023-08-24,238.92,241.39,236.51,236.69,229.92,209100,209100,-2.23,-0.93337,238.3775,"August 24, 23",-0.0093337,,,,,
2023-08-23,236.59,240.26,235.91,239.27,232.42,223202,223202,2.68,1.13,238.0075,"August 23, 23",0.0113,,,,,
2023-08-22,229.2,235.94,226.57,235.7,228.95,487120,487120,6.5,2.84,231.8525,"August 22, 23",0.0284,,,,,
2023-08-21,231.65,232.84,230.01,230.69,224.09,353322,353322,-0.96,-0.41442,231.2975,"August 21, 23",-0.0041442,0.68,2023-08-22,2023-09-05,0.68,2023-08-09
2023-08-18,232.65,235.21,231.75,232.33,225.02,192926,192926,-0.32,-0.13755,232.985,"August 18, 23",-0.0013755,,,,,
2023-08-17,236.7,238.29,233.39,233.51,226.16,173741,173741,-3.19,-1.35,235.4725,"August 17, 23",-0.0135,,,,,
2023-08-16,236.04,238.41,236.04,236.19,228.76,185038,185038,0.15,0.06354855,236.67,"August 16, 23",0.0006354855,,,,,
2023-08-15,239.74,239.78,236.83,237.03,229.57,239502,239502,-2.71,-1.13,238.345,"August 15, 23",-0.0113,,,,,
2023-08-14,242.04,242.65,240.76,241.19,233.6,186000,186000,-0.85,-0.35118,241.66,"August 14, 23",-0.0035118,,,,,
2023-08-11,241.4,243.36,241.4,242.56,234.93,125336,125336,1.16,0.48053,242.18,"August 11, 23",0.0048053,,,,,
2023-08-10,245.52,246.75,241.96,242.51,234.88,195116,195116,-3.01,-1.23,244.185,"August 10, 23",-0.0123,,,,,
2023-08-09,246.8,246.89,244.92,245.02,237.31,131600,131600,-1.78,-0.72123,245.9075,"August 09, 23",-0.0072123,,,,,
2023-08-08,246.72,247.62,243.31,245.79,238.06,123400,123400,-0.93,-0.37695,245.86,"August 08, 23",-0.0037695,,,,,
2023-08-07,247.06,248.4,246.73,248.21,240.4,143924,143924,1.15,0.46547,247.6,"August 07, 23",0.0046547,,,,,
2023-08-04,248.72,249.8,246.15,246.42,238.67,188437,188437,-2.3,-0.92473,247.7725,"August 04, 23",-0.0092473,,,,,
2023-08-03,247.22,249.92,246.48,248.72,240.9,155900,155900,1.5,0.60675,248.085,"August 03, 23",0.0060675,,,,,
2023-08-02,249.25,249.7,247.37,247.82,240.02,168900,168900,-1.43,-0.57372,248.535,"August 02, 23",-0.0057372,,,,,
2023-08-01,250.25,253.4,249.4,250.66,242.77,192720,192720,0.41,0.16384,250.9275,"August 01, 23",0.0016384,,,,,
2023-07-31,250.65,251.8,250.19,251.61,243.69,286843,286843,0.96,0.383,251.0625,"July 31, 23",0.00383,,,,,
2023-07-28,250.5,251.29,248.83,250.26,242.39,180600,180600,-0.24,-0.09580838,250.22,"July 28, 23",-0.0009580838,,,,,
2023-07-27,248.09,250.4,245.39,248.1,240.29,251000,251000,0.01,0.0040308,247.995,"July 27, 23",4.0308e-05,,,,,
2023-07-26,244.72,247.86,244.31,247.09,239.32,186737,186737,2.37,0.96845,245.995,"July 26, 23",0.0096845,,,,,
2023-07-25,243.47,245.33,243.47,244.98,237.27,163300,163300,1.51,0.6202,244.3125,"July 25, 23",0.006202,,,,,
2023-07-24,244.2,245.61,243.77,244.91,237.21,143511,143511,0.71,0.29075,244.6225,"July 24, 23",0.0029075,,,,,
2023-07-21,244.93,245.43,243.01,243.35,235.69,221707,221707,-1.58,-0.64508,244.18,"July 21, 23",-0.0064508,,,,,
2023-07-20,248.52,248.52,243.82,244.47,236.78,225200,225200,-4.05,-1.63,246.3325,"July 20, 23",-0.0163,,,,,
2023-07-19,246.83,248.16,245.23,247.82,240.02,187737,187737,0.99,0.40109,247.01,"July 19, 23",0.0040109,,,,,
2023-07-18,247.01,247.73,245.62,247.42,239.64,281300,281300,0.41,0.16599,246.945,"July 18, 23",0.0016599,,,,,
2023-07-17,245.82,247.85,245.19,247.27,239.49,143303,143303,1.45,0.58986,246.5325,"July 17, 23",0.0058986,,,,,
2023-07-14,247.96,247.96,244.34,246.46,238.71,209524,209524,-1.5,-0.60494,246.68,"July 14, 23",-0.0060494,,,,,
2023-07-13,248.96,248.96,247.04,247.58,239.79,169800,169800,-1.38,-0.55431,248.135,"July 13, 23",-0.0055431,,,,,
2023-07-12,250.5,250.5,247.3,247.71,239.92,194500,194500,-2.79,-1.11,249.0025,"July 12, 23",-0.0111,,,,,
2023-07-11,246.27,249.25,246.27,249,241.17,171600,171600,2.73,1.11,247.6975,"July 11, 23",0.0111,,,,,
2023-07-10,243.03,247.3,242.4,246.27,238.52,194508,194508,3.24,1.33,244.75,"July 10, 23",0.0133,,,,,
