date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,declarationDate,recordDate,adjDividend,paymentDate
2024-04-30,680.33,690.05,669.08,669.33,660.53,503011,503011,-11,-1.62,677.1975,"April 30, 24",-0.0162,,,,,
2024-04-29,675,689.09,672.47,679.7,670.76,428300,428300,4.7,0.6963,679.065,"April 29, 24",0.006963,,,,,
2024-04-26,662.4,680.95,661.32,677.23,668.32,402846,402846,14.83,2.24,670.475,"April 26, 24",0.0224,,,,,
2024-04-25,638.33,667.06,636.4,660.34,651.66,435526,435526,22.01,3.45,650.5325,"April 25, 24",0.0345,,,,,
2024-04-24,636.51,655.23,628.26,642.21,633.76,768947,768947,5.7,0.89551,640.5525,"April 24, 24",0.0089551,,,,,
2024-04-23,603.64,617.81,601.34,611.37,603.33,508611,508611,7.73,1.28,608.54,"April 23, 24",0.0128,,,,,
2024-04-22,596.77,603.27,584.95,600.63,592.73,467878,467878,3.86,0.64682,596.405,"April 22, 24",0.0064682,,,,,
2024-04-19,619.16,619.16,587.53,591.52,583.74,733982,733982,-27.64,-4.46,604.3425,"April 19, 24",-0.0446,,,,,
2024-04-18,632.09,634.17,617.84,620.31,612.15,652911,652911,-11.78,-1.86,626.1025,"April 18, 24",-0.0186,,,,,
2024-04-17,655.92,663.43,633.6,637.72,629.33,530152,530152,-18.2,-2.77,647.6675,"April 17, 24",-0.0277,,,,,
2024-04-16,645,659.3,644.01,655.53,646.91,380616,380616,10.53,1.63,650.96,"April 16, 24",0.0163,,,,,
2024-04-15,671.26,673.02,640.44,646.63,638.13,485905,485905,-24.63,-3.67,657.8375,"April 15, 24",-0.0367,,,,,
2024-04-12,665.88,672.7,658.19,658.23,649.57,422513,422513,-7.65,-1.15,663.75,"April 12, 24",-0.0115,,,,,
2024-04-11,671.89,685.14,665.62,684.34,675.34,301517,301517,12.45,1.85,676.7475,"April 11, 24",0.0185,,,,,
2024-04-10,662.9,679.27,657.33,666.49,657.73,417525,417525,3.59,0.54156,666.4975,"April 10, 24",0.0054156,,,,,
2024-04-09,691.22,700.85,672.5,682.15,673.18,370436,370436,-9.07,-1.31,686.68,"April 09, 24",-0.0131,,,,,
2024-04-08,668.76,690.88,668.76,681.32,672.36,574600,574600,12.56,1.88,677.43,"April 08, 24",0.0188,,,,,
2024-04-05,643.66,659.06,643.66,654.31,645.71,406800,406800,10.65,1.65,650.1725,"April 05, 24",0.0165,,,,,
2024-04-04,659.98,666.98,640.41,643.14,634.68,655719,655719,-16.84,-2.55,652.6275,"April 04, 24",-0.0255,,,,,
2024-04-03,643.9,661.09,643.75,649.84,641.29,444073,444073,5.94,0.9225,649.645,"April 03, 24",0.009225,,,,,
2024-04-02,658.12,658.39,644.74,648.97,640.44,564035,564035,-9.15,-1.39,652.555,"April 02, 24",-0.0139,,,,,
2024-04-01,677.42,688.16,664.97,668.48,659.69,435500,435500,-8.94,-1.32,674.7575,"April 01, 24",-0.0132,,,,,
2024-03-28,674.97,683.76,671.73,677.42,668.51,353649,353649,2.45,0.36298,676.97,"March 28, 24",0.0036298,,,,,
2024-03-27,670.21,676.62,657.41,673.14,664.29,503208,503208,2.93,0.43718,669.345,"March 27, 24",0.0043718,1.25,2024-02-07,2024-03-29,1.25,2024-04-15
2024-03-26,677.5,678.2,665.6,666.49,656.49,375507,375507,-11.01,-1.63,671.9475,"March 26, 24",-0.0163,,,,,
2024-03-25,662.95,672.14,659.21,669.37,659.33,299468,299468,6.42,0.9684,665.9175,"March 25, 24",0.009684,,,,,
2024-03-22,667.97,679.39,663.06,672.31,662.23,490313,490313,4.34,0.64973,670.6825,"March 22, 24",0.0064973,,,,,
2024-03-21,683.5,689.04,669.14,675.24,665.11,635430,635430,-8.26,-1.21,679.23,"March 21, 24",-0.0121,,,,,
2024-03-20,653.92,668.78,646.48,667.01,657,581618,581618,13.09,2,659.0475,"March 20, 24",0.02,,,,,
2024-03-19,663,669.17,640.61,650.28,640.53,955649,955649,-12.72,-1.92,655.765,"March 19, 24",-0.0192,,,,,
2024-03-18,699.99,705,671.86,674.3,664.19,624407,624407,-25.69,-3.67,687.7875,"March 18, 24",-0.0367,,,,,
2024-03-15,686.07,699.27,682.05,686.99,676.69,960941,960941,0.92,0.1341,688.595,"March 15, 24",0.001341,,,,,
2024-03-14,708.5,718.2,685.9,693,682.61,517359,517359,-15.5,-2.19,701.4,"March 14, 24",-0.0219,,,,,
2024-03-13,723.43,737.92,705.58,708.18,697.56,537338,537338,-15.25,-2.11,718.7775,"March 13, 24",-0.0211,,,,,
2024-03-12,727.18,739.14,716.16,736.55,725.5,417456,417456,9.37,1.29,729.7575,"March 12, 24",0.0129,,,,,
2024-03-11,720.91,727.97,712,719.17,708.38,494945,494945,-1.74,-0.24136,720.0125,"March 11, 24",-0.0024136,,,,,
2024-03-08,770.42,778.15,731.67,732.21,721.23,537901,537901,-38.21,-4.96,753.1125,"March 08, 24",-0.0496,,,,,
2024-03-07,743.28,777,743.28,767.6,756.09,770488,770488,24.32,3.27,757.79,"March 07, 24",0.0327,,,,,
2024-03-06,723.82,743.58,723.82,731.37,720.4,473600,473600,7.55,1.04,730.6475,"March 06, 24",0.0104,,,,,
2024-03-05,722.36,734.36,707.17,717.64,706.88,480831,480831,-4.72,-0.65341,720.3825,"March 05, 24",-0.0065341,,,,,
2024-03-04,743.75,749.51,726.09,735.68,724.64,802000,802000,-8.07,-1.09,738.7575,"March 04, 24",-0.0109,,,,,
2024-03-01,726.95,751.99,716.59,743.75,732.59,634200,634200,16.8,2.31,734.82,"March 01, 24",0.0231,,,,,
2024-02-29,706.34,722.59,696.14,720.04,709.24,859426,859426,13.7,1.94,711.2775,"February 29, 24",0.0194,,,,,
2024-02-28,702,714.44,700.19,710.57,699.91,266722,266722,8.57,1.22,706.8,"February 28, 24",0.0122,,,,,
2024-02-27,725.56,728.52,707.16,709.29,698.65,301907,301907,-16.27,-2.24,717.6325,"February 27, 24",-0.0224,,,,,
2024-02-26,729.45,732.08,723.62,724.89,714.02,302248,302248,-4.56,-0.62513,727.51,"February 26, 24",-0.0062513,,,,,
2024-02-23,736.56,741.72,712.97,721.13,710.31,564300,564300,-15.43,-2.09,728.095,"February 23, 24",-0.0209,,,,,
2024-02-22,746.23,750,737.82,741.3,730.18,660200,660200,-4.93,-0.66065,743.8375,"February 22, 24",-0.0066065,,,,,
2024-02-21,696.6,714.05,695.77,713.92,703.21,477400,477400,17.32,2.49,705.085,"February 21, 24",0.0249,,,,,
2024-02-20,720,720,698.45,712.32,701.64,466707,466707,-7.68,-1.07,712.6925,"February 20, 24",-0.0107,,,,,
2024-02-16,735.66,748.18,720.87,730.5,719.54,373000,373000,-5.16,-0.70141,733.8025,"February 16, 24",-0.0070141,,,,,
2024-02-15,748.61,749.99,724,734.32,723.31,600155,600155,-14.29,-1.91,739.23,"February 15, 24",-0.0191,,,,,
2024-02-14,724.2,746.25,718.63,745.18,734,602834,602834,20.98,2.9,733.565,"February 14, 24",0.029,,,,,
2024-02-13,703,724.36,690.1,712.12,701.44,759669,759669,9.12,1.3,707.395,"February 13, 24",0.013,,,,,
2024-02-12,752.39,758.27,728.04,729.87,718.92,645473,645473,-22.52,-2.99,742.1425,"February 12, 24",-0.0299,,,,,
2024-02-09,747,761.5,737.22,752.31,741.03,661925,661925,5.31,0.71084,749.5075,"February 09, 24",0.0071084,,,,,
2024-02-08,680,760,679.47,737.07,726.01,1658669,1658669,57.07,8.39,714.135,"February 08, 24",0.0839,,,,,
2024-02-07,641.47,655.88,630.19,645.41,635.73,860542,860542,3.94,0.61421,643.2375,"February 07, 24",0.0061421,,,,,
2024-02-06,650.63,650.63,622.96,632.98,623.49,556362,556362,-17.65,-2.71,639.3,"February 06, 24",-0.0271,,,,,
2024-02-05,641,652.86,632.31,646.21,636.52,516925,516925,5.21,0.81279,643.095,"February 05, 24",0.0081279,,,,,
2024-02-02,614.72,637.6,611.88,635.86,626.32,481100,481100,21.14,3.44,625.015,"February 02, 24",0.0344,,,,,
2024-02-01,607,617.17,594.36,614.13,604.92,429424,429424,7.13,1.17,608.165,"February 01, 24",0.0117,,,,,
2024-01-31,605,617.67,599.64,602.72,593.68,439240,439240,-2.28,-0.37686,606.2575,"January 31, 24",-0.0037686,,,,,
2024-01-30,619.56,625.93,606.68,613.42,604.22,307200,307200,-6.14,-0.99103,616.3975,"January 30, 24",-0.0099103,,,,,
2024-01-29,607.31,619.97,599.17,619.78,610.48,462500,462500,12.47,2.05,611.5575,"January 29, 24",0.0205,,,,,
2024-01-26,609.08,610,598.81,601.14,592.12,376000,376000,-7.94,-1.3,604.7575,"January 26, 24",-0.013,,,,,
2024-01-25,641.61,642.91,612.94,615.68,606.44,519929,519929,-25.93,-4.04,628.285,"January 25, 24",-0.0404,,,,,
2024-01-24,643.41,648,622.76,632,622.52,538515,538515,-11.41,-1.77,636.5425,"January 24, 24",-0.0177,,,,,
2024-01-23,640.55,643.82,629.06,642,632.37,277704,277704,1.45,0.22637,638.8575,"January 23, 24",0.0022637,,,,,
2024-01-22,636.21,647.62,624.84,637.76,628.19,390700,390700,1.55,0.24363,636.6075,"January 22, 24",0.0024363,,,,,
2024-01-19,621,632.91,612.48,631.33,621.86,674100,674100,10.33,1.66,624.43,"January 19, 24",0.0166,,,,,
2024-01-18,598.67,612.54,596.06,610.9,601.74,696834,696834,12.23,2.04,604.5425,"January 18, 24",0.0204,,,,,
2024-01-17,588.16,591.89,576.91,584.35,575.58,399500,399500,-3.81,-0.64778,585.3275,"January 17, 24",-0.0064778,,,,,
2024-01-16,573.21,596.93,570,596.41,587.46,577364,577364,23.2,4.05,584.1375,"January 16, 24",0.0405,,,,,
2024-01-12,588.86,589.99,575.91,578.76,570.08,280700,280700,-10.1,-1.72,583.38,"January 12, 24",-0.0172,,,,,
2024-01-11,589.19,595.36,576.93,588.43,579.6,366416,366416,-0.76,-0.12899,587.4775,"January 11, 24",-0.0012899,,,,,
2024-01-10,594.13,598,582.34,589.19,580.35,401710,401710,-4.94,-0.83147,590.915,"January 10, 24",-0.0083147,,,,,
2024-01-09,578.6,601.69,578.6,593.75,584.84,261400,261400,15.15,2.62,588.16,"January 09, 24",0.0262,,,,,
2024-01-08,578.99,593.46,576.82,590.71,581.85,456635,456635,11.72,2.02,584.995,"January 08, 24",0.0202,,,,,
2024-01-05,569.92,581.42,568.08,573.99,565.38,419595,419595,4.07,0.71414,573.3525,"January 05, 24",0.0071414,,,,,
2024-01-04,561.28,575.29,561.08,571.06,562.49,858409,858409,9.78,1.74,567.1775,"January 04, 24",0.0174,,,,,
2024-01-03,590.82,594.98,576.39,578.3,569.63,613637,613637,-12.52,-2.12,585.1225,"January 03, 24",-0.0212,,,,,
2024-01-02,620.5,620.5,596.74,604,594.94,611515,611515,-16.5,-2.66,610.435,"January 02, 24",-0.0266,,,,,
2023-12-29,631.77,635.62,620.85,630.78,621.32,276933,276933,-0.99,-0.1567,629.755,"December 29, 23",-0.001567,,,,,
2023-12-28,637.38,637.7,631.05,632.22,622.74,251800,251800,-5.16,-0.80956,634.5875,"December 28, 23",-0.0080956,1,2023-12-15,2023-12-29,1,2024-01-15
2023-12-27,638.52,642.26,631.3,636.56,626.03,522306,522306,-1.96,-0.30696,637.16,"December 27, 23",-0.0030696,,,,,
2023-12-26,626.17,641.79,626.17,637.04,626.5,462969,462969,10.87,1.74,632.7925,"December 26, 23",0.0174,,,,,
2023-12-22,623.84,625.37,613.36,617.64,607.42,484500,484500,-6.2,-0.99384,620.0525,"December 22, 23",-0.0099384,,,,,
2023-12-21,625.09,626.95,615.05,621.73,611.45,799508,799508,-3.36,-0.53752,622.205,"December 21, 23",-0.0053752,,,,,
2023-12-20,632.38,635.48,609.97,611.03,600.92,584600,584600,-21.35,-3.38,622.215,"December 20, 23",-0.0338,,,,,
2023-12-19,639.04,643.77,630.37,635.26,624.75,293225,293225,-3.78,-0.59151,637.11,"December 19, 23",-0.0059151,,,,,
2023-12-18,634.93,638.64,622.41,634.33,623.84,320649,320649,-0.6,-0.09449861,632.5775,"December 18, 23",-0.0009449861,,,,,
2023-12-15,634.35,647.12,630.76,633.31,622.84,857189,857189,-1.04,-0.16395,636.385,"December 15, 23",-0.0016395,,,,,
2023-12-14,615.3,639.78,614.76,637.39,626.85,920415,920415,22.09,3.59,626.8075,"December 14, 23",0.0359,,,,,
2023-12-13,596,617.11,594.07,608.72,598.65,463140,463140,12.72,2.13,603.975,"December 13, 23",0.0213,,,,,
2023-12-12,593,598.99,587.55,595.82,585.97,339945,339945,2.82,0.47555,593.84,"December 12, 23",0.0047555,,,,,
2023-12-11,579.18,593.59,577.95,592.4,582.6,427100,427100,13.22,2.28,585.78,"December 11, 23",0.0228,,,,,
2023-12-08,566.16,580.7,566.16,575.73,566.21,297800,297800,9.57,1.69,572.1875,"December 08, 23",0.0169,,,,,
2023-12-07,557.98,571.14,556.63,568.5,559.1,303306,303306,10.52,1.89,563.5625,"December 07, 23",0.0189,,,,,
2023-12-06,564.95,571.91,553.27,554.24,545.07,265722,265722,-10.71,-1.9,561.0925,"December 06, 23",-0.019,,,,,
2023-12-05,553.16,560.05,549.38,553.39,544.24,259500,259500,0.23,0.04157929,553.995,"December 05, 23",0.0004157929,,,,,
2023-12-04,552.3,560.54,545.92,559.54,550.29,399737,399737,7.24,1.31,554.575,"December 04, 23",0.0131,,,,,
2023-12-01,547.41,560.34,542.73,559.61,550.35,359500,359500,12.2,2.23,552.5225,"December 01, 23",0.0223,,,,,
2023-11-30,554.85,554.85,543.03,548.72,539.64,489100,489100,-6.13,-1.1,550.3625,"November 30, 23",-0.011,,,,,
2023-11-29,553.38,560.64,550.36,552.46,543.32,392449,392449,-0.92,-0.16625,554.21,"November 29, 23",-0.0016625,,,,,
2023-11-28,543.56,551.98,538,543.44,534.45,247807,247807,-0.12,-0.02207668,544.245,"November 28, 23",-0.0002207668,,,,,
2023-11-27,546.07,554,539.7,546.52,537.48,195400,195400,0.45,0.08240702,546.5725,"November 27, 23",0.0008240702,,,,,
2023-11-24,544.37,550.03,544.37,549.44,540.35,134834,134834,5.07,0.93135,547.0525,"November 24, 23",0.0093135,,,,,
2023-11-22,543.57,554.17,543.26,546.07,537.04,288700,288700,2.5,0.45992,546.7675,"November 22, 23",0.0045992,,,,,
2023-11-21,545.02,545.99,535.39,538.09,529.19,394800,394800,-6.93,-1.27,541.1225,"November 21, 23",-0.0127,,,,,
2023-11-20,540,553.17,539.79,551.2,542.08,354504,354504,11.2,2.07,546.04,"November 20, 23",0.0207,,,,,
2023-11-17,538.18,543.5,535.37,540.02,531.09,304328,304328,1.84,0.34189,539.2675,"November 17, 23",0.0034189,,,,,
2023-11-16,541.47,545.12,532.86,536.98,528.1,585100,585100,-4.49,-0.82922,539.1075,"November 16, 23",-0.0082922,,,,,
2023-11-15,541.6,556.43,538.59,547.6,538.54,742024,742024,6,1.11,546.055,"November 15, 23",0.0111,,,,,
2023-11-14,523.64,539,523.64,535.47,526.61,702425,702425,11.83,2.26,530.4375,"November 14, 23",0.0226,,,,,
2023-11-13,503.86,511.98,500.54,507.12,498.73,469222,469222,3.26,0.64701,505.875,"November 13, 23",0.0064701,,,,,
2023-11-10,491.62,507.19,485.38,504.58,496.23,478300,478300,12.96,2.64,497.1925,"November 10, 23",0.0264,,,,,
2023-11-09,500.12,507,480.43,482.06,474.09,553500,553500,-18.06,-3.61,492.4025,"November 09, 23",-0.0361,,,,,
2023-11-08,490.39,498.43,485.11,492.94,484.79,371811,371811,2.55,0.51999,491.7175,"November 08, 23",0.0051999,,,,,
2023-11-07,493.02,499.25,489.59,492.56,484.41,360300,360300,-0.46,-0.0933025,493.605,"November 07, 23",-0.000933025,,,,,
2023-11-06,492.92,495.95,486.65,493.54,485.38,522145,522145,0.62,0.12578,492.265,"November 06, 23",0.0012578,,,,,
2023-11-03,481.22,502.44,480.27,492.93,484.78,842568,842568,11.71,2.43,489.215,"November 03, 23",0.0243,,,,,
2023-11-02,467.79,478,459.69,471.72,463.92,970583,970583,3.93,0.84012,469.3,"November 02, 23",0.0084012,,,,,
2023-11-01,440.03,458.35,432.64,456.56,449.01,1024806,1024806,16.53,3.76,446.895,"November 01, 23",0.0376,,,,,
2023-10-31,425.6,445.02,409.05,441.74,434.43,1734400,1734400,16.14,3.79,430.3525,"October 31, 23",0.0379,,,,,
2023-10-30,400,410.27,392.1,404,397.32,1174400,1174400,4,1,401.5925,"October 30, 23",0.01,,,,,
2023-10-27,406.32,410.56,399.53,405.93,399.22,521779,521779,-0.39,-0.09598346,405.585,"October 27, 23",-0.0009598346,,,,,
2023-10-26,401.21,414.14,398.87,404.06,397.38,590604,590604,2.85,0.71035,404.57,"October 26, 23",0.0071035,,,,,
2023-10-25,411.28,411.28,395.23,399.73,393.12,628664,628664,-11.55,-2.81,404.38,"October 25, 23",-0.0281,,,,,
2023-10-24,417.39,424.44,411.76,418,411.09,585006,585006,0.61,0.14615,417.8975,"October 24, 23",0.0014615,,,,,
2023-10-23,416.08,422.46,408.18,413.49,406.65,624200,624200,-2.59,-0.62248,415.0525,"October 23, 23",-0.0062248,,,,,
2023-10-20,432.36,440.53,418.69,420.04,413.09,646000,646000,-12.32,-2.85,427.905,"October 20, 23",-0.0285,,,,,
2023-10-19,460.87,462.71,431.53,433.75,426.58,961300,961300,-27.12,-5.88,447.215,"October 19, 23",-0.0588,,,,,
2023-10-18,466.58,473.9,460.14,461.06,453.43,547500,547500,-5.52,-1.18,465.42,"October 18, 23",-0.0118,,,,,
2023-10-17,470.91,483.52,467.26,476.56,468.68,312000,312000,5.65,1.2,474.5625,"October 17, 23",0.012,,,,,
2023-10-16,475.88,486.78,475.88,483.12,475.13,407735,407735,7.24,1.52,480.415,"October 16, 23",0.0152,,,,,
2023-10-13,495.88,496.2,473.65,475.75,467.88,356800,356800,-20.13,-4.06,485.37,"October 13, 23",-0.0406,,,,,
2023-10-12,504.57,513.1,490.5,493.04,484.89,469341,469341,-11.53,-2.29,500.3025,"October 12, 23",-0.0229,,,,,
2023-10-11,490.39,503.11,490.39,502.04,493.74,463842,463842,11.65,2.38,496.4825,"October 11, 23",0.0238,,,,,
2023-10-10,479.46,496.05,478.57,490,481.9,440725,440725,10.54,2.2,486.02,"October 10, 23",0.022,,,,,
2023-10-09,468.15,478,463,476.02,468.15,364535,364535,7.87,1.68,471.2925,"October 09, 23",0.0168,,,,,
2023-10-06,446.78,476.97,446.78,473.68,465.85,598200,598200,26.9,6.02,461.0525,"October 06, 23",0.0602,,,,,
2023-10-05,454.8,457.52,442.23,451.76,444.29,454401,454401,-3.04,-0.66843,451.5775,"October 05, 23",-0.0066843,,,,,
2023-10-04,452.53,459.16,448.11,457.17,449.61,550194,550194,4.64,1.03,454.2425,"October 04, 23",0.0103,,,,,
2023-10-03,455.02,464.97,445.98,448.93,441.5,367125,367125,-6.09,-1.34,453.725,"October 03, 23",-0.0134,,,,,
2023-10-02,461.37,464.86,452.45,459.34,451.74,283700,283700,-2.03,-0.43999,459.505,"October 02, 23",-0.0043999,,,,,
2023-09-29,460.05,466.41,459.59,462,454.36,519767,519767,1.95,0.42387,462.0125,"September 29, 23",0.0042387,,,,,
2023-09-28,440.74,458.93,437.46,451.92,444.45,553514,553514,11.18,2.54,447.2625,"September 28, 23",0.0254,1,2023-09-15,2023-09-29,1,2023-10-13
2023-09-27,451.23,453.57,438.74,441.18,432.9,711800,711800,-10.05,-2.23,446.18,"September 27, 23",-0.0223,,,,,
2023-09-26,448.6,453.94,442.04,444.54,436.2,405300,405300,-4.06,-0.90504,447.28,"September 26, 23",-0.0090504,,,,,
2023-09-25,448.1,455.5,444.82,453.15,444.64,328600,328600,5.05,1.13,450.3925,"September 25, 23",0.0113,,,,,
2023-09-22,445.8,452.31,441.88,449.29,440.86,428400,428400,3.49,0.78286,447.32,"September 22, 23",0.0078286,,,,,
2023-09-21,448.4,453.25,439.59,440.38,432.11,597881,597881,-8.02,-1.79,445.405,"September 21, 23",-0.0179,,,,,
2023-09-20,461.98,467.33,452.65,452.86,444.36,394900,394900,-9.12,-1.97,458.705,"September 20, 23",-0.0197,,,,,
2023-09-19,462.93,463.17,454.16,457.78,449.19,448305,448305,-5.15,-1.11,459.51,"September 19, 23",-0.0111,,,,,
2023-09-18,460,472.49,459.46,463.19,454.5,533000,533000,3.19,0.69348,463.785,"September 18, 23",0.0069348,,,,,
2023-09-15,476.49,476.49,462.45,464.23,455.52,992776,992776,-12.26,-2.57,469.915,"September 15, 23",-0.0257,,,,,
2023-09-14,476.38,481.77,468,479.17,470.18,500200,500200,2.79,0.58567,476.33,"September 14, 23",0.0058567,,,,,
2023-09-13,471.7,480.95,468.57,470.36,461.53,594500,594500,-1.34,-0.28408,472.895,"September 13, 23",-0.0028408,,,,,
2023-09-12,480.89,490,473.25,473.94,465.04,516202,516202,-6.95,-1.45,479.52,"September 12, 23",-0.0145,,,,,
2023-09-11,509.46,509.46,478.31,486.16,477.03,554700,554700,-23.3,-4.57,495.8475,"September 11, 23",-0.0457,,,,,
2023-09-08,506.25,508.99,498.63,500.87,491.47,369300,369300,-5.38,-1.06,503.685,"September 08, 23",-0.0106,,,,,
2023-09-07,507.84,509.07,494.11,506.14,496.64,487200,487200,-1.7,-0.33475,504.29,"September 07, 23",-0.0033475,,,,,
2023-09-06,526,536.39,516.52,523.18,513.36,344125,344125,-2.82,-0.53612,525.5225,"September 06, 23",-0.0053612,,,,,
2023-09-05,524.08,535.24,520.35,528.72,518.8,331532,331532,4.64,0.88536,527.0975,"September 05, 23",0.0088536,,,,,
2023-09-01,525.53,528.55,518.61,524.92,515.07,252226,252226,-0.61,-0.11607,524.4025,"September 01, 23",-0.0011607,,,,,
2023-08-31,513.32,526.21,513.32,521.21,511.43,423000,423000,7.89,1.54,518.515,"August 31, 23",0.0154,,,,,
2023-08-30,509.25,519.24,507.12,515.14,505.47,256289,256289,5.89,1.16,512.6875,"August 30, 23",0.0116,,,,,
2023-08-29,488.81,514.95,488.43,512.82,503.19,496200,496200,24.01,4.91,501.2525,"August 29, 23",0.0491,,,,,
2023-08-28,496.55,499.09,486.54,493.87,484.6,421700,421700,-2.68,-0.53972,494.0125,"August 28, 23",-0.0053972,,,,,
2023-08-25,488.01,491.95,474.47,489.08,479.9,692223,692223,1.07,0.21926,485.8775,"August 25, 23",0.0021926,,,,,
2023-08-24,526.98,530.03,486.71,488.01,478.85,908932,908932,-38.97,-7.39,507.9325,"August 24, 23",-0.0739,,,,,
2023-08-23,496.16,525.97,492.16,519.45,509.7,737528,737528,23.29,4.69,508.435,"August 23, 23",0.0469,,,,,
2023-08-22,509.31,513.4,493.26,500.63,491.23,455106,455106,-8.68,-1.7,504.15,"August 22, 23",-0.017,,,,,
2023-08-21,483.78,501.56,482.86,498.89,489.53,505335,505335,15.11,3.12,491.7725,"August 21, 23",0.0312,,,,,
2023-08-18,477.5,485.75,475.06,482.29,473.24,501189,501189,4.79,1,480.15,"August 18, 23",0.01,,,,,
2023-08-17,495.35,495.35,483.87,485.35,476.24,522946,522946,-10,-2.02,489.98,"August 17, 23",-0.0202,,,,,
2023-08-16,516.7,516.7,492.48,493.91,484.64,543200,543200,-22.79,-4.41,504.9475,"August 16, 23",-0.0441,,,,,
2023-08-15,517.86,522.67,511.67,518.89,509.15,505704,505704,1.03,0.1989,517.7725,"August 15, 23",0.001989,,,,,
2023-08-14,497.85,524.99,496.93,524.66,514.81,452000,452000,26.81,5.39,511.1075,"August 14, 23",0.0539,,,,,
2023-08-11,508.51,516.42,501.99,502.17,492.74,468743,468743,-6.34,-1.25,507.2725,"August 11, 23",-0.0125,,,,,
2023-08-10,527.94,533.63,513.54,518.48,508.75,413647,413647,-9.46,-1.79,523.3975,"August 10, 23",-0.0179,,,,,
2023-08-09,527.89,528.97,515.57,521.04,511.26,451736,451736,-6.85,-1.3,523.3675,"August 09, 23",-0.013,,,,,
2023-08-08,530.3,531.49,520.49,529.7,519.76,343000,343000,-0.6,-0.11314,527.995,"August 08, 23",-0.0011314,,,,,
2023-08-07,542.73,542.73,529.12,541.72,531.55,338200,338200,-1.01,-0.1861,539.075,"August 07, 23",-0.001861,,,,,
2023-08-04,526.51,543.51,518.71,537.04,526.96,517838,517838,10.53,2,531.4425,"August 04, 23",0.02,,,,,
2023-08-03,525.2,536.32,519.03,532.68,522.68,455600,455600,7.48,1.42,528.3075,"August 03, 23",0.0142,,,,,
2023-08-02,538.82,546.53,522.74,530.43,520.47,717111,717111,-8.39,-1.56,534.63,"August 02, 23",-0.0156,,,,,
2023-08-01,512.01,555.17,500,550.29,539.96,1557181,1557181,38.28,7.48,529.3675,"August 01, 23",0.0748,,,,,
2023-07-31,546.73,563.8,546.18,559.49,548.99,799158,799158,12.76,2.33,554.05,"July 31, 23",0.0233,,,,,
2023-07-28,554.39,555.03,541.42,545.55,535.31,550399,550399,-8.84,-1.59,549.0975,"July 28, 23",-0.0159,,,,,
2023-07-27,549.27,555.12,530,537.19,527.11,787900,787900,-12.08,-2.2,542.895,"July 27, 23",-0.022,,,,,
2023-07-26,542.59,542.59,515.11,528.8,518.87,1070997,1070997,-13.79,-2.54,532.2725,"July 26, 23",-0.0254,,,,,
2023-07-25,538.95,558.54,538.88,551.53,541.18,536643,536643,12.58,2.33,546.975,"July 25, 23",0.0233,,,,,
2023-07-24,530.36,535.96,521.13,533.22,523.21,385246,385246,2.86,0.53926,530.1675,"July 24, 23",0.0053926,,,,,
2023-07-21,535.18,539,528.12,533.67,523.65,592800,592800,-1.51,-0.28215,533.9925,"July 21, 23",-0.0028215,,,,,
2023-07-20,545,549.98,524.93,529.05,519.12,1144037,1144037,-15.95,-2.93,537.24,"July 20, 23",-0.0293,,,,,
2023-07-19,584.38,589.45,571.14,574.51,563.73,508154,508154,-9.87,-1.69,579.87,"July 19, 23",-0.0169,,,,,
2023-07-18,584.03,591.33,577.5,588.11,577.07,405870,405870,4.08,0.69859,585.2425,"July 18, 23",0.0069859,,,,,
2023-07-17,568,595.98,566.58,588.72,577.67,402469,402469,20.72,3.65,579.82,"July 17, 23",0.0365,,,,,
2023-07-14,573.41,581.08,561.6,565.01,554.4,335504,335504,-8.4,-1.46,570.275,"July 14, 23",-0.0146,,,,,
2023-07-13,567.39,581.56,565.03,576.62,565.8,619746,619746,9.23,1.63,572.65,"July 13, 23",0.0163,,,,,
2023-07-12,550.75,562.94,548.68,561.04,550.51,658500,658500,10.29,1.87,555.8525,"July 12, 23",0.0187,,,,,
2023-07-11,541.76,543.51,531.36,542.53,532.35,421000,421000,0.77,0.14213,539.79,"July 11, 23",0.0014213,,,,,
2023-07-10,519.42,539.5,519.42,534.33,524.3,552061,552061,14.91,2.87,528.1675,"July 10, 23",0.0287,,,,,
2023-07-07,514.86,524.9,512,513.9,504.25,350300,350300,-0.96,-0.18646,516.415,"July 07, 23",-0.0018646,,,,,
2023-07-06,509.36,515.44,502.75,514.49,504.83,506200,506200,5.13,1.01,510.51,"July 06, 23",0.0101,,,,,
2023-07-05,535.26,538.04,522.54,523.26,513.44,539368,539368,-12,-2.24,529.775,"July 05, 23",-0.0224,,,,,
2023-07-03,545.23,547.66,532.07,542.57,532.39,256706,256706,-2.66,-0.48787,541.8825,"July 03, 23",-0.0048787,,,,,
2023-06-30,541.61,547.71,533.18,540.23,530.09,434317,434317,-1.38,-0.2548,540.6825,"June 30, 23",-0.002548,,,,,
2023-06-29,532.25,536.77,524.22,535.8,525.74,399100,399100,3.55,0.66698,532.26,"June 29, 23",0.0066698,1,2023-06-15,2023-06-30,1,2023-07-14
2023-06-28,522.15,538.57,520.11,527.27,516.39,541128,541128,5.12,0.98056,527.025,"June 28, 23",0.0098056,,,,,
