date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,paymentDate,declarationDate,dividend,adjDividend
2025-03-05,129.05,131.59,127.91,130.07,130.07,872419,872419,1.02,0.79039,129.655,"March 05, 25",0.0079039,,,,,
2025-03-04,129.14,130.88,126.71,127.72,127.72,1376700,1376700,-1.42,-1.1,128.6125,"March 04, 25",-0.011,,,,,
2025-03-03,136.68,137.26,130.05,130.88,130.88,853000,853000,-5.8,-4.24,133.7175,"March 03, 25",-0.0424,,,,,
2025-02-28,136.42,137.54,134.04,136.15,136.15,732642,732642,-0.27,-0.19792,136.0375,"February 28, 25",-0.0019792,,,,,
2025-02-27,139.81,140.05,135.78,136.24,136.24,790207,790207,-3.57,-2.55,137.97,"February 27, 25",-0.0255,,,,,
2025-02-26,140.28,141.22,138.34,139.14,139.14,487310,487310,-1.14,-0.81266,139.745,"February 26, 25",-0.0081266,,,,,
2025-02-25,138.05,139.67,136.63,138.78,138.78,572677,572677,0.73,0.52879,138.2825,"February 25, 25",0.0052879,,,,,
2025-02-24,138.6,140.62,136.96,138.43,138.43,642100,642100,-0.17,-0.12266,138.6525,"February 24, 25",-0.0012266,,,,,
2025-02-21,139.39,139.39,136.32,138.04,138.04,850438,850438,-1.35,-0.96851,138.285,"February 21, 25",-0.0096851,,,,,
2025-02-20,142.2,142.35,137.54,138.57,138.57,940184,940184,-3.63,-2.55,140.165,"February 20, 25",-0.0255,,,,,
2025-02-19,143.24,143.68,140.68,142.42,142.42,1005414,1005414,-0.82,-0.57247,142.505,"February 19, 25",-0.0057247,,,,,
2025-02-18,146.51,148,142.57,143.87,143.87,949985,949985,-2.64,-1.8,145.2375,"February 18, 25",-0.018,,,,,
2025-02-14,148.66,148.66,144.62,146.85,146.85,1028977,1028977,-1.81,-1.22,147.1975,"February 14, 25",-0.0122,,,,,
2025-02-13,152.38,152.9,146.19,146.83,146.83,1480678,1480678,-5.55,-3.64,149.575,"February 13, 25",-0.0364,,,,,
2025-02-12,142.39,155.14,139.3,152.45,152.45,2798709,2798709,10.06,7.07,147.32,"February 12, 25",0.0707,,,,,
2025-02-11,143.46,143.68,139.2,141.74,141.74,1476300,1476300,-1.72,-1.2,142.02,"February 11, 25",-0.012,,,,,
2025-02-10,143.26,146,142.25,145.07,145.07,838185,838185,1.81,1.26,144.145,"February 10, 25",0.0126,,,,,
2025-02-07,143.44,143.75,140.87,142.11,142.11,610325,610325,-1.33,-0.92722,142.5425,"February 07, 25",-0.0092722,,,,,
2025-02-06,142.07,144.44,141.25,142.71,142.71,695640,695640,0.64,0.45048,142.6175,"February 06, 25",0.0045048,,,,,
2025-02-05,143.17,143.88,141.45,142.2,142.2,534855,534855,-0.97,-0.67752,142.675,"February 05, 25",-0.0067752,,,,,
2025-02-04,144.07,145.83,141.6,142.56,142.56,955100,955100,-1.51,-1.05,143.515,"February 04, 25",-0.0105,,,,,
2025-02-03,145.15,147.39,143.24,144.58,144.58,979700,979700,-0.57,-0.3927,145.09,"February 03, 25",-0.003927,,,,,
2025-01-31,152.34,153.99,149.21,149.33,149.33,630978,630978,-3.01,-1.98,151.2175,"January 31, 25",-0.0198,,,,,
2025-01-30,149.73,152.84,149.61,152.25,152.25,888297,888297,2.52,1.68,151.1075,"January 30, 25",0.0168,,,,,
2025-01-29,149.7,150.3,147.64,148.12,148.12,789700,789700,-1.58,-1.06,148.94,"January 29, 25",-0.0106,,,,,
2025-01-28,155.25,155.5,144.52,149.19,149.19,1426400,1426400,-6.06,-3.9,151.115,"January 28, 25",-0.039,,,,,
2025-01-27,154.5,158.97,153.49,155.3,155.3,884557,884557,0.8,0.5178,155.565,"January 27, 25",0.005178,,,,,
2025-01-24,157.26,159.03,156.08,157.43,157.43,739431,739431,0.17,0.1081,157.45,"January 24, 25",0.001081,,,,,
2025-01-23,155.29,157.48,152.54,156.34,156.34,987295,987295,1.05,0.67615,155.4125,"January 23, 25",0.0067615,,,,,
2025-01-22,165,165.24,156.79,158.72,158.72,680644,680644,-6.28,-3.81,161.4375,"January 22, 25",-0.0381,,,,,
2025-01-21,163.64,165.41,161.2,164.06,164.06,550800,550800,0.42,0.25666,163.5775,"January 21, 25",0.0025666,,,,,
2025-01-17,161.86,162.31,160.29,161.24,161.24,653364,653364,-0.62,-0.38305,161.425,"January 17, 25",-0.0038305,,,,,
2025-01-16,160.5,162,159.65,160.28,160.28,604130,604130,-0.22,-0.13707,160.6075,"January 16, 25",-0.0013707,,,,,
2025-01-15,164.08,165.26,159.28,160.14,160.14,468453,468453,-3.94,-2.4,162.19,"January 15, 25",-0.024,,,,,
2025-01-14,160.47,163.27,159.11,160.5,160.5,901208,901208,0.03,0.01869508,160.8375,"January 14, 25",0.0001869508,,,,,
2025-01-13,155.28,160.16,154.56,159.68,159.68,677223,677223,4.4,2.83,157.42,"January 13, 25",0.0283,,,,,
2025-01-10,156.66,158.47,153.25,157.44,157.44,822962,822962,0.78,0.49789,156.455,"January 10, 25",0.0049789,,,,,
2025-01-08,158.17,160.66,156.6,158.62,158.62,726850,726850,0.45,0.2845,158.5125,"January 08, 25",0.002845,,,,,
2025-01-07,159.97,161.61,157.19,161,161,555434,555434,1.03,0.64387,159.9425,"January 07, 25",0.0064387,,,,,
2025-01-06,160.98,162.17,159.04,160.06,160.06,659872,659872,-0.92,-0.5715,160.5625,"January 06, 25",-0.005715,,,,,
2025-01-03,158.05,159.02,156.08,158.88,158.88,584310,584310,0.83,0.52515,158.0075,"January 03, 25",0.0052515,,,,,
2025-01-02,157.5,159.04,154.49,157,157,784572,784572,-0.5,-0.31746,157.0075,"January 02, 25",-0.0031746,,,,,
2024-12-31,155,156.48,154.04,155.05,155.05,611000,611000,0.05,0.03225806,155.1425,"December 31, 24",0.0003225806,,,,,
2024-12-30,153.86,156.89,151.6,154.74,154.74,658443,658443,0.88,0.57195,154.2725,"December 30, 24",0.0057195,,,,,
2024-12-27,154.92,156.92,153.17,155.67,155.67,687139,687139,0.75,0.48412,155.17,"December 27, 24",0.0048412,,,,,
2024-12-26,154.47,156.93,153.37,156.02,156.02,541500,541500,1.55,1,155.1975,"December 26, 24",0.01,,,,,
2024-12-24,153.5,154.72,152.15,154.7,154.7,328900,328900,1.2,0.78176,153.7675,"December 24, 24",0.0078176,,,,,
2024-12-23,155.69,156.65,153.35,154.28,154.28,552743,552743,-1.41,-0.90565,154.9925,"December 23, 24",-0.0090565,,,,,
2024-12-20,154.58,158.42,154.02,156.26,156.26,1429600,1429600,1.68,1.09,155.82,"December 20, 24",0.0109,,,,,
2024-12-19,159.35,160.79,155.87,156.12,156.12,813580,813580,-3.23,-2.03,158.0325,"December 19, 24",-0.0203,,,,,
2024-12-18,166.14,167,157.61,157.79,157.79,606043,606043,-8.35,-5.03,162.135,"December 18, 24",-0.0503,,,,,
2024-12-17,165.5,166.78,164.01,165.11,165.11,500787,500787,-0.39,-0.23565,165.35,"December 17, 24",-0.0023565,,,,,
2024-12-16,167.46,168.99,165.98,167.17,167.17,582228,582228,-0.29,-0.17318,167.4,"December 16, 24",-0.0017318,,,,,
2024-12-13,172.4,172.4,165.16,167.25,167.25,1042999,1042999,-5.15,-2.99,169.3025,"December 13, 24",-0.0299,,,,,
2024-12-12,172,174.09,171,173.62,173.62,476542,476542,1.62,0.94186,172.6775,"December 12, 24",0.0094186,,,,,
2024-12-11,174.19,174.31,171.32,171.78,171.78,548400,548400,-2.41,-1.38,172.9,"December 11, 24",-0.0138,,,,,
2024-12-10,175.79,176.48,170.91,171.35,171.35,862745,862745,-4.44,-2.53,173.6325,"December 10, 24",-0.0253,,,,,
2024-12-09,180.72,181.22,176.62,176.91,176.91,1385835,1385835,-3.81,-2.11,178.8675,"December 09, 24",-0.0211,,,,,
2024-12-06,181.47,182.25,177.86,179.22,179.22,554220,554220,-2.25,-1.24,180.2,"December 06, 24",-0.0124,,,,,
2024-12-05,183.32,184.16,179.74,179.98,179.98,567446,567446,-3.34,-1.82,181.8,"December 05, 24",-0.0182,,,,,
2024-12-04,187.08,187.8,179,182.57,182.57,934504,934504,-4.51,-2.41,184.1125,"December 04, 24",-0.0241,,,,,
2024-12-03,187.29,188.75,184.76,186.86,186.86,723853,723853,-0.43,-0.22959,186.915,"December 03, 24",-0.0022959,,,,,
2024-12-02,189.83,190,186.78,187.45,187.45,431736,431736,-2.38,-1.25,188.515,"December 02, 24",-0.0125,,,,,
2024-11-29,191.56,192.06,187.31,188.2,188.2,309716,309716,-3.36,-1.75,189.7825,"November 29, 24",-0.0175,,,,,
2024-11-27,193.07,194,189.05,190.4,190.4,331839,331839,-2.67,-1.38,191.63,"November 27, 24",-0.0138,,,,,
2024-11-26,190.77,192.35,189,192.26,192.26,517623,517623,1.49,0.78105,191.095,"November 26, 24",0.0078105,,,,,
2024-11-25,190.97,194.16,189.98,191.68,191.68,688529,688529,0.71,0.37179,191.6975,"November 25, 24",0.0037179,,,,,
2024-11-22,183.52,189.23,183.52,189.08,189.08,859380,859380,5.56,3.03,186.3375,"November 22, 24",0.0303,,,,,
2024-11-21,180.5,185.83,179.12,183.52,183.52,494127,494127,3.02,1.67,182.2425,"November 21, 24",0.0167,,,,,
2024-11-20,179.41,180.19,177.34,180.19,180.19,463325,463325,0.78,0.43476,179.2825,"November 20, 24",0.0043476,,,,,
2024-11-19,180.25,183.78,179.56,179.94,179.94,525300,525300,-0.31,-0.17198,180.8825,"November 19, 24",-0.0017198,,,,,
2024-11-18,181.68,184.63,181.18,181.94,181.94,932800,932800,0.26,0.14311,182.3575,"November 18, 24",0.0014311,,,,,
2024-11-15,184.96,185.83,180.17,181.82,181.82,1229800,1229800,-3.14,-1.7,183.195,"November 15, 24",-0.017,,,,,
2024-11-14,191.29,192.33,185.71,186.34,186.34,691100,691100,-4.95,-2.59,188.9175,"November 14, 24",-0.0259,,,,,
2024-11-13,191.32,195.64,190.33,191.04,191.04,716897,716897,-0.28,-0.14635,192.0825,"November 13, 24",-0.0014635,,,,,
2024-11-12,192.97,194.65,187.58,190.32,190.32,617414,617414,-2.65,-1.37,191.38,"November 12, 24",-0.0137,,,,,
2024-11-11,191.02,195.94,188.79,195.11,195.11,746713,746713,4.09,2.14,192.715,"November 11, 24",0.0214,,,,,
2024-11-08,186.7,190.42,185.85,189.35,189.35,852525,852525,2.65,1.42,188.08,"November 08, 24",0.0142,,,,,
2024-11-07,183.5,188.09,182.4,186.71,186.71,1014439,1014439,3.21,1.75,185.175,"November 07, 24",0.0175,,,,,
2024-11-06,186,188.3,181.3,183.5,183.5,2287800,2287800,-2.5,-1.34,184.775,"November 06, 24",-0.0134,,,,,
2024-11-05,171,182.31,171,181.81,181.81,1680629,1680629,10.81,6.32,176.53,"November 05, 24",0.0632,,,,,
2024-11-04,168.07,171.86,168,170.74,170.74,768846,768846,2.67,1.59,169.6675,"November 04, 24",0.0159,,,,,
2024-11-01,166.6,172.74,165.94,168.91,168.91,1045500,1045500,2.31,1.39,168.5475,"November 01, 24",0.0139,,,,,
2024-10-31,160.5,169.74,157.01,165.55,165.55,1550020,1550020,5.05,3.15,163.2,"October 31, 24",0.0315,,,,,
2024-10-30,164.15,166.34,163.27,165.15,165.15,1069924,1069924,1,0.6092,164.7275,"October 30, 24",0.006092,,,,,
2024-10-29,164,165.9,162.2,165.6,165.6,600997,600997,1.6,0.97561,164.425,"October 29, 24",0.0097561,,,,,
2024-10-28,164.4,166.66,164.4,165.65,165.65,499200,499200,1.25,0.76034,165.2775,"October 28, 24",0.0076034,,,,,
2024-10-25,167.27,167.27,164.1,164.4,164.4,515470,515470,-2.87,-1.72,165.76,"October 25, 24",-0.0172,,,,,
2024-10-24,166.96,167.6,163.5,166.05,166.05,409156,409156,-0.91,-0.54504,166.0275,"October 24, 24",-0.0054504,,,,,
2024-10-23,164.82,167.64,164.18,166.18,166.18,618008,618008,1.36,0.82514,165.705,"October 23, 24",0.0082514,,,,,
2024-10-22,168.23,168.23,165.29,167.44,167.44,729687,729687,-0.79,-0.4696,167.2975,"October 22, 24",-0.004696,,,,,
2024-10-21,167.43,168.57,164.63,166.65,166.65,591663,591663,-0.78,-0.46587,166.82,"October 21, 24",-0.0046587,,,,,
2024-10-18,169.63,169.63,165.78,167.28,167.28,564407,564407,-2.35,-1.39,168.08,"October 18, 24",-0.0139,,,,,
2024-10-17,175.86,176.14,167.62,168.46,168.46,784827,784827,-7.4,-4.21,172.02,"October 17, 24",-0.0421,,,,,
2024-10-16,173.11,175.6,171,174.21,174.21,800647,800647,1.1,0.63543,173.48,"October 16, 24",0.0063543,,,,,
2024-10-15,173.21,173.46,169.89,170.22,170.22,576900,576900,-2.99,-1.73,171.695,"October 15, 24",-0.0173,,,,,
2024-10-14,173.33,174.38,169.74,173.71,173.71,671171,671171,0.38,0.21923,172.79,"October 14, 24",0.0021923,,,,,
2024-10-11,166,173.9,164.9,173.59,173.59,1197500,1197500,7.59,4.57,169.5975,"October 11, 24",0.0457,,,,,
2024-10-10,165.47,170.82,164.51,166.32,166.32,1298500,1298500,0.85,0.51369,166.78,"October 10, 24",0.0051369,,,,,
2024-10-09,175.86,175.86,168.64,172.29,172.29,1236730,1236730,-3.57,-2.03,173.1625,"October 09, 24",-0.0203,,,,,
2024-10-08,170.47,172.81,168.75,171.1,171.1,1268711,1268711,0.63,0.36957,170.7825,"October 08, 24",0.0036957,,,,,
2024-10-07,163.75,175.69,162.68,173.82,173.82,2488605,2488605,10.07,6.15,168.985,"October 07, 24",0.0615,,,,,
2024-10-04,161.19,161.19,157.3,160.18,160.18,535050,535050,-1.01,-0.62659,159.965,"October 04, 24",-0.0062659,,,,,
2024-10-03,161.05,161.83,157.44,158.02,158.02,754753,754753,-3.03,-1.88,159.585,"October 03, 24",-0.0188,,,,,
2024-10-02,157.12,162.12,156.08,161.96,161.96,737180,737180,4.84,3.08,159.32,"October 02, 24",0.0308,,,,,
2024-10-01,158.2,161.76,155.87,158.17,158.17,914033,914033,-0.03,-0.01896334,158.5,"October 01, 24",-0.0001896334,,,,,
2024-09-30,155.44,159.08,154.42,158.88,158.88,952273,952273,3.44,2.21,156.955,"September 30, 24",0.0221,,,,,
2024-09-27,154,157.67,153.2,154.84,154.84,920070,920070,0.84,0.54545,154.9275,"September 27, 24",0.0054545,,,,,
2024-09-26,150.73,153.21,149.88,152.22,152.22,834200,834200,1.49,0.98852,151.51,"September 26, 24",0.0098852,,,,,
2024-09-25,150.94,152,147.46,147.61,147.61,721900,721900,-3.33,-2.21,149.5025,"September 25, 24",-0.0221,,,,,
2024-09-24,146.77,151.24,146.52,150.84,150.84,1049718,1049718,4.07,2.77,148.8425,"September 24, 24",0.0277,,,,,
2024-09-23,143.01,146.78,142.95,146.24,146.24,1037511,1037511,3.23,2.26,144.745,"September 23, 24",0.0226,,,,,
2024-09-20,142.31,143,140.23,141.76,141.76,1692639,1692639,-0.55,-0.38648,141.825,"September 20, 24",-0.0038648,,,,,
2024-09-19,147.58,147.58,142.25,142.91,142.91,1229344,1229344,-4.67,-3.16,145.08,"September 19, 24",-0.0316,,,,,
2024-09-18,143.79,147,142.47,143.14,143.14,719900,719900,-0.65,-0.45205,144.1,"September 18, 24",-0.0045205,,,,,
2024-09-17,142.73,144.59,141.85,143.72,143.72,967057,967057,0.99,0.69362,143.2225,"September 17, 24",0.0069362,,,,,
2024-09-16,141,142.01,139.66,141.45,141.45,603436,603436,0.45,0.31915,141.03,"September 16, 24",0.0031915,,,,,
2024-09-13,142.32,143.61,139.85,140.53,140.53,779409,779409,-1.79,-1.26,141.5775,"September 13, 24",-0.0126,,,,,
2024-09-12,142.96,142.96,139.74,140.68,140.68,697734,697734,-2.28,-1.59,141.585,"September 12, 24",-0.0159,,,,,
2024-09-11,142.44,143.47,138.63,143.2,143.2,546960,546960,0.76,0.53356,141.935,"September 11, 24",0.0053356,,,,,
2024-09-10,144.24,144.24,140.44,142.6,142.6,542120,542120,-1.64,-1.14,142.88,"September 10, 24",-0.0114,,,,,
2024-09-09,140.94,144.76,140.17,142.37,142.37,748642,748642,1.43,1.01,142.06,"September 09, 24",0.0101,,,,,
2024-09-06,145.33,146.38,138.89,139.61,139.61,652783,652783,-5.72,-3.94,142.5525,"September 06, 24",-0.0394,,,,,
2024-09-05,146.36,146.78,143.12,145.26,145.26,645600,645600,-1.1,-0.75157,145.38,"September 05, 24",-0.0075157,,,,,
2024-09-04,146.71,148.51,145.52,146.83,146.83,599521,599521,0.12,0.08179402,146.8925,"September 04, 24",0.0008179402,,,,,
2024-09-03,155.36,155.36,146.15,147.03,147.03,648900,648900,-8.33,-5.36,150.975,"September 03, 24",-0.0536,,,,,
2024-08-30,155.82,157.62,153.25,156.53,156.53,466881,466881,0.71,0.45565,155.805,"August 30, 24",0.0045565,,,,,
2024-08-29,155,157.64,153.71,155,155,481053,481053,0,0,155.3375,"August 29, 24",0,,,,,
2024-08-28,156.06,156.08,152.5,153.66,153.66,447864,447864,-2.4,-1.54,154.575,"August 28, 24",-0.0154,,,,,
2024-08-27,156.37,156.82,153.81,156.06,156.06,466587,466587,-0.31,-0.19825,155.765,"August 27, 24",-0.0019825,,,,,
2024-08-26,157.45,158.27,155.66,157.71,157.71,586600,586600,0.26,0.16513,157.2725,"August 26, 24",0.0016513,,,,,
2024-08-23,151.76,157.14,151.76,156.85,156.85,497878,497878,5.09,3.35,154.3775,"August 23, 24",0.0335,,,,,
2024-08-22,152.55,153.91,149.16,150.31,150.31,632707,632707,-2.24,-1.47,151.4825,"August 22, 24",-0.0147,,,,,
2024-08-21,152.97,154.5,151.55,152.55,152.55,582605,582605,-0.42,-0.27456,152.8925,"August 21, 24",-0.0027456,,,,,
2024-08-20,155.14,156.47,152.02,152.06,152.06,587800,587800,-3.08,-1.99,153.9225,"August 20, 24",-0.0199,,,,,
2024-08-19,151,155.13,151,155.1,155.1,729746,729746,4.1,2.72,153.0575,"August 19, 24",0.0272,,,,,
2024-08-16,149.1,151.06,148.07,150.62,150.62,914144,914144,1.52,1.02,149.7125,"August 16, 24",0.0102,,,,,
2024-08-15,146.17,149.24,146.17,149.04,149.04,785900,785900,2.87,1.96,147.655,"August 15, 24",0.0196,,,,,
2024-08-14,144.47,145.42,141.84,144.46,144.46,578613,578613,-0.01,-0.00692185,144.0475,"August 14, 24",-6.92185e-05,,,,,
2024-08-13,143.78,145.45,141.62,143.85,143.85,775325,775325,0.07,0.04868549,143.675,"August 13, 24",0.0004868549,,,,,
2024-08-12,144.23,144.23,141.09,143.22,143.22,757105,757105,-1.01,-0.70027,143.1925,"August 12, 24",-0.0070027,,,,,
2024-08-09,142.13,145.07,141.57,144.33,144.33,897400,897400,2.2,1.55,143.275,"August 09, 24",0.0155,,,,,
2024-08-08,138.08,142.06,136.07,141.53,141.53,1100931,1100931,3.45,2.5,139.435,"August 08, 24",0.025,,,,,
2024-08-07,141.27,142.95,136.97,137.05,137.05,930904,930904,-4.22,-2.99,139.56,"August 07, 24",-0.0299,,,,,
2024-08-06,142.3,143.92,139.29,139.64,139.64,990953,990953,-2.66,-1.87,141.2875,"August 06, 24",-0.0187,,,,,
2024-08-05,137,148.19,134.01,142.29,142.29,1388494,1388494,5.29,3.86,140.3725,"August 05, 24",0.0386,,,,,
2024-08-02,143.1,144.19,137.25,142.87,142.87,1501300,1501300,-0.23,-0.16073,141.8525,"August 02, 24",-0.0016073,,,,,
2024-08-01,155.98,156.43,144.12,145.5,145.5,1527612,1527612,-10.48,-6.72,150.5075,"August 01, 24",-0.0672,,,,,
2024-07-31,169.57,169.57,151.15,155.68,155.68,2283171,2283171,-13.89,-8.19,161.4925,"July 31, 24",-0.0819,,,,,
2024-07-30,155.99,157.23,153.55,155.57,155.57,854248,854248,-0.42,-0.26925,155.585,"July 30, 24",-0.0026925,,,,,
2024-07-29,159.52,160.36,154.24,155.42,155.42,725219,725219,-4.1,-2.57,157.385,"July 29, 24",-0.0257,,,,,
2024-07-26,156.33,160.14,154.4,159.43,159.43,798316,798316,3.1,1.98,157.575,"July 26, 24",0.0198,,,,,
2024-07-25,151.16,156.75,150.61,152.78,152.78,579522,579522,1.62,1.07,152.825,"July 25, 24",0.0107,,,,,
2024-07-24,157.09,158.43,151.68,152.06,152.06,1075837,1075837,-5.03,-3.2,154.815,"July 24, 24",-0.032,,,,,
2024-07-23,159.57,161.8,157.89,158.02,158.02,754516,754516,-1.55,-0.97136,159.32,"July 23, 24",-0.0097136,,,,,
2024-07-22,159.17,160.49,155.98,159.78,159.78,604408,604408,0.61,0.38324,158.855,"July 22, 24",0.0038324,,,,,
2024-07-19,157.11,158.86,154.64,156.49,156.49,725469,725469,-0.62,-0.39463,156.775,"July 19, 24",-0.0039463,,,,,
2024-07-18,158.26,161.03,156.18,156.97,156.97,1015646,1015646,-1.29,-0.81511,158.11,"July 18, 24",-0.0081511,,,,,
2024-07-17,158.21,159.59,155.24,158.12,158.12,898822,898822,-0.09,-0.05688642,157.79,"July 17, 24",-0.0005688642,,,,,
2024-07-16,157.27,160.9,154.72,159.23,159.23,1236250,1236250,1.96,1.25,158.03,"July 16, 24",0.0125,,,,,
2024-07-15,153.49,157.5,150.26,154.82,154.82,1125415,1125415,1.33,0.86651,154.0175,"July 15, 24",0.0086651,,,,,
2024-07-12,150,156.46,149.49,153.94,153.94,1490384,1490384,3.94,2.63,152.4725,"July 12, 24",0.0263,,,,,
2024-07-11,145.7,148.53,144.24,148.45,148.45,982367,982367,2.75,1.89,146.73,"July 11, 24",0.0189,,,,,
2024-07-10,140.95,142.75,137.69,142.12,142.12,1135171,1135171,1.17,0.83008,140.8775,"July 10, 24",0.0083008,,,,,
2024-07-09,142.25,143.88,139.93,142.85,142.85,674161,674161,0.6,0.42179,142.2275,"July 09, 24",0.0042179,,,,,
2024-07-08,141,143.32,140.19,142.19,142.19,747035,747035,1.19,0.84397,141.675,"July 08, 24",0.0084397,,,,,
2024-07-05,138.28,140.71,136.73,140.5,140.5,726893,726893,2.22,1.61,139.055,"July 05, 24",0.0161,,,,,
2024-07-03,137.24,138.87,135.23,138.03,138.03,401100,401100,0.79,0.57563,137.3425,"July 03, 24",0.0057563,,,,,
2024-07-02,133.86,138.08,133.38,137.3,137.3,972006,972006,3.44,2.57,135.655,"July 02, 24",0.0257,,,,,
2024-07-01,133.39,134.97,132.64,133.16,133.16,811909,811909,-0.23,-0.17243,133.54,"July 01, 24",-0.0017243,,,,,
2024-06-28,136.09,137.64,131.66,132.22,132.22,1714199,1714199,-3.87,-2.84,134.4025,"June 28, 24",-0.0284,,,,,
2024-06-27,135.03,136.08,133.43,135.93,135.93,480280,480280,0.9,0.66652,135.1175,"June 27, 24",0.0066652,,,,,
2024-06-26,135.51,136.31,132.76,134.66,134.66,689716,689716,-0.85,-0.62726,134.81,"June 26, 24",-0.0062726,,,,,
2024-06-25,137.86,139.38,135.75,136.19,136.19,782639,782639,-1.67,-1.21,137.295,"June 25, 24",-0.0121,,,,,
2024-06-24,137.3,140.3,136.98,138.41,138.41,630529,630529,1.11,0.80845,138.2475,"June 24, 24",0.0080845,,,,,
2024-06-21,137.14,137.7,134.6,137,137,1093001,1093001,-0.14,-0.10209,136.61,"June 21, 24",-0.0010209,,,,,
2024-06-20,137.95,139.6,135.16,137.59,137.59,588770,588770,-0.36,-0.26096,137.575,"June 20, 24",-0.0026096,,,,,
2024-06-18,135.01,139.26,134.36,138.88,138.88,661259,661259,3.87,2.87,136.8775,"June 18, 24",0.0287,,,,,
2024-06-17,134.77,136.29,130.7,135.91,135.91,713685,713685,1.14,0.84589,134.4175,"June 17, 24",0.0084589,,,,,
2024-06-14,134.03,135.05,131.69,134.97,134.97,685789,685789,0.94,0.70134,133.935,"June 14, 24",0.0070134,,,,,
2024-06-13,141.45,142.53,133.81,136.16,136.16,1025759,1025759,-5.29,-3.74,138.4875,"June 13, 24",-0.0374,,,,,
2024-06-12,143.31,145.69,142.23,142.7,142.7,585463,585463,-0.61,-0.42565,143.4825,"June 12, 24",-0.0042565,,,,,
2024-06-11,139.59,141.5,138.33,139.29,139.29,529312,529312,-0.3,-0.21492,139.6775,"June 11, 24",-0.0021492,,,,,
2024-06-10,137.45,141.68,137.3,140.66,140.66,604530,604530,3.21,2.34,139.2725,"June 10, 24",0.0234,,,,,
2024-06-07,138.11,140.91,136.82,138.25,138.25,532619,532619,0.14,0.10137,138.5225,"June 07, 24",0.0010137,,,,,
2024-06-06,139.94,142.11,139.6,140.03,140.03,484945,484945,0.09,0.06431328,140.42,"June 06, 24",0.0006431328,,,,,
2024-06-05,137.71,144.34,137.66,141.04,141.04,733667,733667,3.33,2.42,140.1875,"June 05, 24",0.0242,,,,,
2024-06-04,141.29,142.96,138.3,139.43,139.43,682138,682138,-1.86,-1.32,140.495,"June 04, 24",-0.0132,,,,,
2024-06-03,148.98,148.99,139.75,141.37,141.37,1107883,1107883,-7.61,-5.11,144.7725,"June 03, 24",-0.0511,,,,,
2024-05-31,149.5,150.81,144,147.21,147.21,772814,772814,-2.29,-1.53,147.88,"May 31, 24",-0.0153,,,,,
2024-05-30,147.22,149.74,144.11,149.61,149.61,814754,814754,2.39,1.62,147.67,"May 30, 24",0.0162,,,,,
2024-05-29,148.98,151.7,147.44,149.49,149.49,1349944,1349944,0.51,0.34233,149.4025,"May 29, 24",0.0034233,,,,,
2024-05-28,149.32,151.47,147.5,151.26,151.26,1058648,1058648,1.94,1.3,149.8875,"May 28, 24",0.013,,,,,
2024-05-24,145.11,150.18,145.11,148.66,148.66,873086,873086,3.55,2.45,147.265,"May 24, 24",0.0245,,,,,
2024-05-23,151.77,152.26,144.01,144.14,144.14,1160496,1160496,-7.63,-5.03,148.045,"May 23, 24",-0.0503,,,,,
2024-05-22,150.86,155.35,150.2,151.79,151.79,745691,745691,0.93,0.61647,152.05,"May 22, 24",0.0061647,,,,,
2024-05-21,150.18,154.54,150.18,154.23,154.23,1069497,1069497,4.05,2.7,152.2825,"May 21, 24",0.027,,,,,
2024-05-20,145,151.3,144.61,151.22,151.22,1048224,1048224,6.22,4.29,148.0325,"May 20, 24",0.0429,,,,,
2024-05-17,143.72,145.42,143.34,144.77,144.77,718371,718371,1.05,0.73059,144.3125,"May 17, 24",0.0073059,,,,,
2024-05-16,144.77,145.02,141.91,143,143,560947,560947,-1.77,-1.22,143.675,"May 16, 24",-0.0122,,,,,
2024-05-15,145.52,146.65,143.43,145.1,145.1,892808,892808,-0.42,-0.28862,145.175,"May 15, 24",-0.0028862,,,,,
2024-05-14,141.49,145.74,141.49,143.08,143.08,887741,887741,1.59,1.12,142.95,"May 14, 24",0.0112,,,,,
2024-05-13,138.47,141.31,138.2,140.07,140.07,661238,661238,1.6,1.16,139.5125,"May 13, 24",0.0116,,,,,
2024-05-10,140.22,140.71,136.45,137.52,137.52,484530,484530,-2.7,-1.93,138.725,"May 10, 24",-0.0193,,,,,
2024-05-09,137,140.15,136.84,139.16,139.16,551772,551772,2.16,1.58,138.2875,"May 09, 24",0.0158,,,,,
2024-05-08,135.29,138.18,134.09,137.16,137.16,743064,743064,1.87,1.38,136.18,"May 08, 24",0.0138,,,,,
2024-05-07,136.1,138.81,135.73,136.42,136.42,899690,899690,0.32,0.23512,136.765,"May 07, 24",0.0023512,,,,,
2024-05-06,134.69,136.38,133.03,136.3,136.3,850404,850404,1.61,1.2,135.1,"May 06, 24",0.012,,,,,
2024-05-03,131.66,134.98,131.01,133.38,133.38,1315710,1315710,1.72,1.31,132.7575,"May 03, 24",0.0131,,,,,
2024-05-02,131.11,132.54,125.36,128.66,128.66,1542124,1542124,-2.45,-1.87,129.4175,"May 02, 24",-0.0187,,,,,
2024-05-01,139.95,140.85,125.57,127.63,127.63,3335716,3335716,-12.32,-8.8,133.5,"May 01, 24",-0.088,,,,,
