date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,adjDividend,dividend,recordDate,declarationDate
2024-05-20,116.61,117.58,116.23,117.13,107.64,942503,942503,0.52,0.44593,116.8875,"May 20, 24",0.0044593,,,,,
2024-05-17,116.17,116.97,115.69,116.76,107.3,1093124,1093124,0.59,0.50788,116.3975,"May 17, 24",0.0050788,,,,,
2024-05-16,114.2,116.26,114.2,116.05,106.65,1299022,1299022,1.85,1.62,115.1775,"May 16, 24",0.0162,,,,,
2024-05-15,115.33,115.94,114.41,115.08,105.76,812112,812112,-0.25,-0.21677,115.19,"May 15, 24",-0.0021677,,,,,
2024-05-14,113.24,114.76,113.23,114.36,105.1,1604600,1604600,1.12,0.98905,113.8975,"May 14, 24",0.0098905,,,,,
2024-05-13,111.86,113.37,111.79,112.67,103.55,915083,915083,0.81,0.72412,112.4225,"May 13, 24",0.0072412,,,,,
2024-05-10,111.65,111.7,110.33,111.6,102.56,1034435,1034435,-0.05,-0.0447828,111.32,"May 10, 24",-0.000447828,,,,,
2024-05-09,111.34,111.87,110.42,111.3,102.29,1740594,1740594,-0.04,-0.03592599,111.2325,"May 09, 24",-0.0003592599,,,,,
2024-05-08,110.21,111.73,110.13,111.49,102.46,1317919,1317919,1.28,1.16,110.89,"May 08, 24",0.0116,,,,,
2024-05-07,112.63,112.68,111.19,111.25,102.24,983365,983365,-1.38,-1.23,111.9375,"May 07, 24",-0.0123,,,,,
2024-05-06,112.83,112.95,111.62,112.01,102.94,1052854,1052854,-0.82,-0.72676,112.3525,"May 06, 24",-0.0072676,,,,,
2024-05-03,112.37,113.55,111.2,111.5,102.47,1271965,1271965,-0.87,-0.77423,112.155,"May 03, 24",-0.0077423,,,,,
2024-05-02,111.43,111.52,110.13,111.16,102.16,1652403,1652403,-0.27,-0.2423,111.06,"May 02, 24",-0.002423,,,,,
2024-05-01,109.57,112.15,109.1,110.3,101.37,1913500,1913500,0.73,0.66624,110.28,"May 01, 24",0.0066624,,,,,
2024-04-30,111.17,111.92,109.42,109.57,100.7,1764200,1764200,-1.6,-1.44,110.52,"April 30, 24",-0.0144,,,,,
2024-04-29,113.08,114.96,111.12,112.08,103,1962700,1962700,-1,-0.88433,112.81,"April 29, 24",-0.0088433,,,,,
2024-04-26,113,115.07,111.59,114.02,104.79,2943300,2943300,1.02,0.90265,113.42,"April 26, 24",0.0090265,,,,,
2024-04-25,109.84,110.25,107.43,108.83,100.02,2161642,2161642,-1.01,-0.91952,109.0875,"April 25, 24",-0.0091952,,,,,
2024-04-24,111.05,111.69,110.24,111.06,102.07,1053909,1053909,0.01,0.00900495,111.01,"April 24, 24",9.00495e-05,,,,,
2024-04-23,111.03,112.79,110.44,111.94,102.88,1317400,1317400,0.91,0.8196,111.55,"April 23, 24",0.008196,,,,,
2024-04-22,109.64,111.73,108.38,111.5,102.47,2096200,2096200,1.86,1.7,110.3125,"April 22, 24",0.017,,,,,
2024-04-19,108.93,109.95,108.21,108.73,99.93,1703721,1703721,-0.2,-0.1836,108.955,"April 19, 24",-0.001836,,,,,
2024-04-18,111.67,111.75,108.27,108.72,99.92,2484742,2484742,-2.95,-2.64,110.1025,"April 18, 24",-0.0264,,,,,
2024-04-17,113.27,113.36,111.36,111.39,102.37,1603226,1603226,-1.88,-1.66,112.345,"April 17, 24",-0.0166,,,,,
2024-04-16,113.27,114.19,111.59,112.11,103.03,1291000,1291000,-1.16,-1.02,112.79,"April 16, 24",-0.0102,,,,,
2024-04-15,117.01,117.4,113.35,114.25,105,1668911,1668911,-2.76,-2.36,115.5025,"April 15, 24",-0.0236,,,,,
2024-04-12,117.38,117.61,114.54,115.19,105.86,1387546,1387546,-2.19,-1.87,116.18,"April 12, 24",-0.0187,,,,,
2024-04-11,117.64,118.16,116.52,117.72,108.19,1563881,1563881,0.08,0.06800408,117.51,"April 11, 24",0.0006800408,,,,,
2024-04-10,118.29,118.8,115.81,116.58,107.14,1615414,1615414,-1.71,-1.45,117.37,"April 10, 24",-0.0145,,,,,
2024-04-09,118.33,119.65,117.32,119.65,109.96,1249000,1249000,1.32,1.12,118.7375,"April 09, 24",0.0112,,,,,
2024-04-08,118.24,119.48,117.41,117.55,108.03,956615,956615,-0.69,-0.58356,118.17,"April 08, 24",-0.0058356,,,,,
2024-04-05,117.21,117.21,114.88,116.64,107.19,1197305,1197305,-0.57,-0.48631,116.485,"April 05, 24",-0.0048631,,,,,
2024-04-04,119.81,120.25,116.17,116.26,106.85,944600,944600,-3.55,-2.96,118.1225,"April 04, 24",-0.0296,,,,,
2024-04-03,118.06,119.47,118,118.49,108.89,802430,802430,0.43,0.36422,118.505,"April 03, 24",0.0036422,,,,,
2024-04-02,119.33,119.33,118.01,118.55,108.95,851608,851608,-0.78,-0.65365,118.805,"April 02, 24",-0.0065365,,,,,
2024-04-01,121.64,121.72,120.03,120.3,110.56,765200,765200,-1.34,-1.1,120.9225,"April 01, 24",-0.011,,,,,
2024-03-28,121,122.27,120.85,121.92,112.05,1419200,1419200,0.92,0.76033,121.51,"March 28, 24",0.0076033,,,,,
2024-03-27,118.88,120.96,118.53,120.86,111.07,1360126,1360126,1.98,1.67,119.8075,"March 27, 24",0.0167,,,,,
2024-03-26,119.46,119.69,117.8,117.89,108.34,894939,894939,-1.57,-1.31,118.71,"March 26, 24",-0.0131,,,,,
2024-03-25,118.49,119.23,118.04,118.33,108.75,806800,806800,-0.16,-0.13503,118.5225,"March 25, 24",-0.0013503,,,,,
2024-03-22,120.34,120.9,118.44,118.62,109.01,734941,734941,-1.72,-1.43,119.575,"March 22, 24",-0.0143,,,,,
2024-03-21,119.02,121.33,119.02,120.54,110.78,1346200,1346200,1.52,1.28,119.9775,"March 21, 24",0.0128,,,,,
2024-03-20,114.62,118.02,114.08,118,108.44,1393800,1393800,3.38,2.95,116.18,"March 20, 24",0.0295,,,,,
2024-03-19,114.58,115.16,114.21,114.83,105.53,1052422,1052422,0.25,0.21819,114.695,"March 19, 24",0.0021819,,,,,
2024-03-18,114.66,115.28,113.64,115.03,105.71,1133137,1133137,0.37,0.32269,114.6525,"March 18, 24",0.0032269,,,,,
2024-03-15,113.87,116.34,113.87,114.86,105.56,4399200,4399200,0.99,0.86941,114.735,"March 15, 24",0.0086941,,,,,
2024-03-14,116.57,116.72,114.18,114.91,105.6,1473387,1473387,-1.66,-1.42,115.595,"March 14, 24",-0.0142,2024-03-28,1.24,1.24,2024-03-15,2024-01-30
2024-03-13,117.75,118.82,117.47,117.6,106.94,1782316,1782316,-0.15,-0.12739,117.91,"March 13, 24",-0.0012739,,,,,
2024-03-12,117.95,119.48,116.88,117.85,107.17,1124417,1124417,-0.1,-0.08478169,118.04,"March 12, 24",-0.0008478169,,,,,
2024-03-11,117.81,118.02,116.61,117.64,106.98,1112037,1112037,-0.17,-0.1443,117.52,"March 11, 24",-0.001443,,,,,
2024-03-08,117.53,119,117.24,117.95,107.26,1067203,1067203,0.42,0.35736,117.93,"March 08, 24",0.0035736,,,,,
2024-03-07,117.62,118.31,116.82,116.89,106.29,882640,882640,-0.73,-0.62064,117.41,"March 07, 24",-0.0062064,,,,,
2024-03-06,116.88,117.28,115.8,117,106.39,1022007,1022007,0.12,0.10267,116.74,"March 06, 24",0.0010267,,,,,
2024-03-05,115.81,117.47,115.8,116.26,105.72,1405006,1405006,0.45,0.38857,116.335,"March 05, 24",0.0038857,,,,,
2024-03-04,114.82,117.94,114.42,116.55,105.98,1738080,1738080,1.73,1.51,115.9325,"March 04, 24",0.0151,,,,,
2024-03-01,112.81,113.55,111.66,113.48,103.19,879548,879548,0.67,0.59392,112.875,"March 01, 24",0.0059392,,,,,
2024-02-29,113.14,113.68,112.39,113.35,103.07,1507936,1507936,0.21,0.18561,113.14,"February 29, 24",0.0018561,,,,,
2024-02-28,110.42,112.76,110.01,112.35,102.17,1246933,1246933,1.93,1.75,111.385,"February 28, 24",0.0175,,,,,
2024-02-27,110.82,111.09,109.63,110.86,100.81,1388728,1388728,0.04,0.03609457,110.6,"February 27, 24",0.0003609457,,,,,
2024-02-26,110.37,111.49,110.13,110.46,100.45,989210,989210,0.09,0.0815439,110.6125,"February 26, 24",0.000815439,,,,,
2024-02-23,111.13,111.29,110.48,110.99,100.93,1399469,1399469,-0.14,-0.12598,110.9725,"February 23, 24",-0.0012598,,,,,
2024-02-22,110.03,111.66,110.03,110.9,100.85,1321435,1321435,0.87,0.79069,110.655,"February 22, 24",0.0079069,,,,,
2024-02-21,109.03,109.64,107.81,109.33,99.42,1410559,1410559,0.3,0.27515,108.9525,"February 21, 24",0.0027515,,,,,
2024-02-20,107.28,110,107.06,109.41,99.49,1059905,1059905,2.13,1.99,108.4375,"February 20, 24",0.0199,,,,,
2024-02-16,107.7,109.4,107.15,108.86,98.99,996100,996100,1.16,1.08,108.2775,"February 16, 24",0.0108,,,,,
2024-02-15,106.73,108.79,106.73,108.26,98.45,1010836,1010836,1.53,1.43,107.6275,"February 15, 24",0.0143,,,,,
2024-02-14,105.89,106.8,105.16,106.36,96.72,1122242,1122242,0.47,0.44386,106.0525,"February 14, 24",0.0044386,,,,,
2024-02-13,107.09,107.54,103.4,104.74,95.25,1746000,1746000,-2.35,-2.19,105.6925,"February 13, 24",-0.0219,,,,,
2024-02-12,106.09,110.75,106.09,109.99,100.02,2028100,2028100,3.9,3.68,108.23,"February 12, 24",0.0368,,,,,
2024-02-09,109.83,109.83,105.9,106.33,96.69,2455115,2455115,-3.5,-3.19,107.9725,"February 09, 24",-0.0319,,,,,
2024-02-08,112.2,114,108.5,108.91,99.04,1955841,1955841,-3.29,-2.93,110.9025,"February 08, 24",-0.0293,,,,,
2024-02-07,109.6,110.41,107.8,109.73,99.78,2115613,2115613,0.13,0.11861,109.385,"February 07, 24",0.0011861,,,,,
2024-02-06,108.62,109.19,108.06,108.98,99.1,1015946,1015946,0.36,0.33143,108.7125,"February 06, 24",0.0033143,,,,,
2024-02-05,108.55,108.96,107.3,108.24,98.43,1098900,1098900,-0.31,-0.28558,108.2625,"February 05, 24",-0.0028558,,,,,
2024-02-02,108.98,110.57,108.18,109.74,99.79,1028040,1028040,0.76,0.69738,109.3675,"February 02, 24",0.0069738,,,,,
2024-02-01,108.87,110.05,107.24,109.87,99.91,1075700,1075700,1,0.91853,109.0075,"February 01, 24",0.0091853,,,,,
2024-01-31,111.56,111.56,108.11,108.45,98.62,2494758,2494758,-3.11,-2.79,109.92,"January 31, 24",-0.0279,,,,,
2024-01-30,111.01,112.04,110.05,111.71,101.58,1540022,1540022,0.7,0.63057,111.2025,"January 30, 24",0.0063057,,,,,
2024-01-29,109.91,111.75,109.9,111.65,101.53,927847,927847,1.74,1.58,110.8025,"January 29, 24",0.0158,,,,,
2024-01-26,112.07,112.15,110.02,110.09,100.11,900125,900125,-1.98,-1.77,111.0825,"January 26, 24",-0.0177,,,,,
2024-01-25,110.96,111.74,109.64,111.38,101.28,1151749,1151749,0.42,0.37851,110.93,"January 25, 24",0.0037851,,,,,
2024-01-24,111.43,111.43,109.58,109.75,99.8,1017118,1017118,-1.68,-1.51,110.5475,"January 24, 24",-0.0151,,,,,
2024-01-23,110.81,111.2,108.74,109.76,99.81,1080733,1080733,-1.05,-0.94757,110.1275,"January 23, 24",-0.0094757,,,,,
2024-01-22,110.22,112.17,110.13,110.64,100.61,1852800,1852800,0.42,0.38106,110.79,"January 22, 24",0.0038106,,,,,
2024-01-19,106.77,109.51,105.54,109.5,99.57,1460708,1460708,2.73,2.56,107.83,"January 19, 24",0.0256,,,,,
2024-01-18,106.38,106.74,104.83,106.28,96.65,897268,897268,-0.1,-0.09400263,106.0575,"January 18, 24",-0.0009400263,,,,,
2024-01-17,105.03,106.87,104.51,105.74,96.15,1216600,1216600,0.71,0.676,105.5375,"January 17, 24",0.00676,,,,,
2024-01-16,109.69,110.04,106.02,106.56,96.9,3307000,3307000,-3.13,-2.85,108.0775,"January 16, 24",-0.0285,,,,,
2024-01-12,110.02,110.68,109.03,110.49,100.47,2449000,2449000,0.47,0.4272,110.055,"January 12, 24",0.004272,,,,,
2024-01-11,107.89,111.93,107.82,109.26,99.36,3445616,3445616,1.37,1.27,109.225,"January 11, 24",0.0127,,,,,
2024-01-10,106.49,108.2,106.45,107.39,97.66,1245000,1245000,0.9,0.84515,107.1325,"January 10, 24",0.0084515,,,,,
2024-01-09,105.77,106.89,105.46,106.23,96.6,1259902,1259902,0.46,0.43491,106.0875,"January 09, 24",0.0043491,,,,,
2024-01-08,105.8,107.14,105.6,106.93,97.24,1144322,1144322,1.13,1.07,106.3675,"January 08, 24",0.0107,,,,,
2024-01-05,105.66,107.13,105.02,106.17,96.55,850608,850608,0.51,0.48268,105.995,"January 05, 24",0.0048268,,,,,
2024-01-04,105.58,106.79,105.51,106.06,96.45,1409321,1409321,0.48,0.45463,105.985,"January 04, 24",0.0045463,,,,,
2024-01-03,107,107.02,105.23,106.29,96.65,1031926,1031926,-0.71,-0.66355,106.385,"January 03, 24",-0.0066355,,,,,
2024-01-02,106.84,108.25,106.13,107.91,98.13,1582330,1582330,1.07,1,107.2825,"January 02, 24",0.01,,,,,
2023-12-29,108.5,109.04,107.42,107.69,97.93,878700,878700,-0.81,-0.74654,108.1625,"December 29, 23",-0.0074654,,,,,
2023-12-28,108.48,109.19,108.22,109.01,99.13,775824,775824,0.53,0.48857,108.725,"December 28, 23",0.0048857,,,,,
2023-12-27,109.08,109.11,108.31,108.69,98.84,1153818,1153818,-0.39,-0.35754,108.7975,"December 27, 23",-0.0035754,,,,,
2023-12-26,107.91,109,107.59,108.69,98.84,654957,654957,0.78,0.72282,108.2975,"December 26, 23",0.0072282,,,,,
2023-12-22,107.92,108.7,107.23,107.89,98.11,875236,875236,-0.03,-0.02779837,107.935,"December 22, 23",-0.0002779837,,,,,
2023-12-21,107.27,107.42,105.7,106.89,97.2,1049000,1049000,-0.38,-0.35425,106.82,"December 21, 23",-0.0035425,,,,,
2023-12-20,108.12,108.51,105.98,105.98,96.37,1293237,1293237,-2.14,-1.98,107.1475,"December 20, 23",-0.0198,,,,,
2023-12-19,107.16,108.65,107.06,108.22,98.41,1501122,1501122,1.06,0.98918,107.7725,"December 19, 23",0.0098918,,,,,
2023-12-18,106.3,107.13,105.68,106.77,97.09,1818114,1818114,0.47,0.44214,106.47,"December 18, 23",0.0044214,,,,,
2023-12-15,106.76,108.06,105.47,106.28,96.65,3453100,3453100,-0.48,-0.44961,106.6425,"December 15, 23",-0.0044961,,,,,
2023-12-14,104.06,108.79,103.95,107.32,97.59,3327700,3327700,3.26,3.13,106.03,"December 14, 23",0.0313,2023-12-29,1.22,1.22,2023-12-15,2023-10-31
2023-12-13,98.86,103.52,98.36,103.21,92.74,2331800,2331800,4.35,4.4,100.9875,"December 13, 23",0.044,,,,,
2023-12-12,98.73,99.67,97.5,99.36,89.28,2154600,2154600,0.63,0.6381,98.815,"December 12, 23",0.006381,,,,,
2023-12-11,98.15,99.5,97.89,98.86,88.83,2351449,2351449,0.71,0.72338,98.6,"December 11, 23",0.0072338,,,,,
2023-12-08,99.49,100.53,98.39,98.44,88.45,1879199,1879199,-1.05,-1.06,99.2125,"December 08, 23",-0.0106,,,,,
2023-12-07,99.71,100.52,99.25,99.94,89.8,2001000,2001000,0.23,0.23067,99.855,"December 07, 23",0.0023067,,,,,
2023-12-06,101.27,101.91,99.84,99.87,89.74,1891338,1891338,-1.4,-1.38,100.7225,"December 06, 23",-0.0138,,,,,
2023-12-05,101.14,101.51,100.21,100.55,90.35,966213,966213,-0.59,-0.58335,100.8525,"December 05, 23",-0.0058335,,,,,
2023-12-04,101.48,102.93,101.27,102.01,91.66,1002900,1002900,0.53,0.52227,101.9225,"December 04, 23",0.0052227,,,,,
2023-12-01,99.77,102.56,99.66,102.45,92.06,1445337,1445337,2.68,2.69,101.11,"December 01, 23",0.0269,,,,,
2023-11-30,99.85,100.67,99.41,100.13,89.97,2393185,2393185,0.28,0.28042,100.015,"November 30, 23",0.0028042,,,,,
2023-11-29,99.04,100.93,99,99.16,89.1,1404500,1404500,0.12,0.12116,99.5325,"November 29, 23",0.0012116,,,,,
2023-11-28,97.21,98.76,96.5,98.39,88.41,1237907,1237907,1.18,1.21,97.715,"November 28, 23",0.0121,,,,,
2023-11-27,98.03,98.03,96.48,97.17,87.31,1202652,1202652,-0.86,-0.87728,97.4275,"November 27, 23",-0.0087728,,,,,
2023-11-24,97.74,98.28,97.42,98.28,88.31,660200,660200,0.54,0.55249,97.93,"November 24, 23",0.0055249,,,,,
2023-11-22,97.99,98.51,97.34,97.76,87.84,1267500,1267500,-0.23,-0.23472,97.9,"November 22, 23",-0.0023472,,,,,
2023-11-21,97.84,97.98,96.46,97,87.16,1286239,1286239,-0.84,-0.85854,97.32,"November 21, 23",-0.0085854,,,,,
2023-11-20,97.53,98.87,96.58,98.83,88.8,1302500,1302500,1.3,1.33,97.9525,"November 20, 23",0.0133,,,,,
2023-11-17,98.39,98.88,97.33,97.79,87.87,847400,847400,-0.6,-0.60982,98.0975,"November 17, 23",-0.0060982,,,,,
2023-11-16,97.47,97.96,96.86,97.47,87.58,1344406,1344406,0,0,97.44,"November 16, 23",0,,,,,
2023-11-15,97.19,99.4,97.19,98.36,88.38,1382557,1382557,1.17,1.2,98.035,"November 15, 23",0.012,,,,,
2023-11-14,94.48,97.55,94.47,97.02,87.18,1714300,1714300,2.54,2.69,95.88,"November 14, 23",0.0269,,,,,
2023-11-13,91.82,93.01,91.4,92.34,82.97,1257743,1257743,0.52,0.56633,92.1425,"November 13, 23",0.0056633,,,,,
2023-11-10,93.56,93.79,90.02,92.62,83.22,1967736,1967736,-0.94,-1,92.4975,"November 10, 23",-0.01,,,,,
2023-11-09,95.64,95.93,93.83,93.91,84.38,859800,859800,-1.73,-1.81,94.8275,"November 09, 23",-0.0181,,,,,
2023-11-08,94.02,94.93,93.71,94.86,85.24,1200700,1200700,0.84,0.89343,94.38,"November 08, 23",0.0089343,,,,,
2023-11-07,94.73,94.96,93.7,94.11,84.56,1046136,1046136,-0.62,-0.65449,94.375,"November 07, 23",-0.0065449,,,,,
2023-11-06,95.75,96.24,93.99,94.69,85.08,1473273,1473273,-1.06,-1.11,95.1675,"November 06, 23",-0.0111,,,,,
2023-11-03,95.88,97.27,95.57,95.67,85.97,1324343,1324343,-0.21,-0.21902,96.0975,"November 03, 23",-0.0021902,,,,,
2023-11-02,92.57,94.65,92.46,94.29,84.73,1360054,1360054,1.72,1.86,93.4925,"November 02, 23",0.0186,,,,,
2023-11-01,90.98,91.35,89.64,90.97,81.74,1698503,1698503,-0.01,-0.01099143,90.735,"November 01, 23",-0.0001099143,,,,,
2023-10-31,90.83,91.11,89.22,90.5,81.32,2683326,2683326,-0.33,-0.36332,90.415,"October 31, 23",-0.0036332,,,,,
2023-10-30,88.55,90.78,88.55,90.02,80.89,2038531,2038531,1.47,1.66,89.475,"October 30, 23",0.0166,,,,,
2023-10-27,93,93.56,87.43,88.39,79.42,3215159,3215159,-4.61,-4.96,90.595,"October 27, 23",-0.0496,,,,,
2023-10-26,93.63,94.5,92.67,92.77,83.36,2277200,2277200,-0.86,-0.91851,93.3925,"October 26, 23",-0.0091851,,,,,
2023-10-25,95.01,95.79,93.34,93.47,83.99,1598144,1598144,-1.54,-1.62,94.4025,"October 25, 23",-0.0162,,,,,
2023-10-24,95.87,96.77,95.26,95.92,86.19,1288321,1288321,0.05,0.05215396,95.955,"October 24, 23",0.0005215396,,,,,
2023-10-23,96.01,97,95.37,95.47,85.79,1212154,1212154,-0.54,-0.56244,95.9625,"October 23, 23",-0.0056244,,,,,
2023-10-20,97.01,97.64,95.75,96.33,86.56,1717745,1717745,-0.68,-0.70096,96.6825,"October 20, 23",-0.0070096,,,,,
2023-10-19,98.05,99.18,97.24,97.37,87.49,1588731,1588731,-0.68,-0.69352,97.96,"October 19, 23",-0.0069352,,,,,
2023-10-18,100,100.41,97.95,98.05,88.1,1608932,1608932,-1.95,-1.95,99.1025,"October 18, 23",-0.0195,,,,,
2023-10-17,99.98,102.34,99.74,100.75,90.53,1800752,1800752,0.77,0.77015,100.7025,"October 17, 23",0.0077015,,,,,
2023-10-16,102,103.19,99.91,100.27,90.1,2784410,2784410,-1.73,-1.7,101.3425,"October 16, 23",-0.017,,,,,
2023-10-13,103.38,103.39,100.2,100.65,90.44,1371829,1371829,-2.73,-2.64,101.905,"October 13, 23",-0.0264,,,,,
2023-10-12,104.09,104.09,101.73,102.54,92.14,1398900,1398900,-1.55,-1.49,103.1125,"October 12, 23",-0.0149,,,,,
2023-10-11,105,106.19,103.48,104.15,93.59,1401200,1401200,-0.85,-0.80952,104.705,"October 11, 23",-0.0080952,,,,,
2023-10-10,104.04,105.69,104,104.87,94.23,1477600,1477600,0.83,0.79777,104.65,"October 10, 23",0.0079777,,,,,
2023-10-09,101.99,104.3,101.75,104.03,93.48,1521900,1521900,2.04,2,103.0175,"October 09, 23",0.02,,,,,
2023-10-06,100.8,102.73,100.32,102.16,91.8,1183033,1183033,1.36,1.35,101.5025,"October 06, 23",0.0135,,,,,
2023-10-05,101.78,102.21,100.09,101.94,91.6,824824,824824,0.16,0.1572,101.505,"October 05, 23",0.001572,,,,,
2023-10-04,100.6,102.08,99.55,101.81,91.48,1016100,1016100,1.21,1.2,101.01,"October 04, 23",0.012,,,,,
2023-10-03,103.43,103.68,99.82,100.1,89.95,1180187,1180187,-3.33,-3.22,101.7575,"October 03, 23",-0.0322,,,,,
2023-10-02,104.47,105.19,103.59,104.59,93.98,1648049,1648049,0.12,0.11487,104.46,"October 02, 23",0.0011487,,,,,
2023-09-29,105.2,106.28,104.64,104.87,94.23,1434830,1434830,-0.33,-0.31369,105.2475,"September 29, 23",-0.0031369,,,,,
2023-09-28,103.65,105.18,103.06,104.14,93.58,1394944,1394944,0.49,0.47274,104.0075,"September 28, 23",0.0047274,,,,,
2023-09-27,103.85,103.9,102.53,103.54,93.04,1466100,1466100,-0.31,-0.29851,103.455,"September 27, 23",-0.0029851,,,,,
2023-09-26,105.17,105.83,103.11,103.3,92.82,1602700,1602700,-1.87,-1.78,104.3525,"September 26, 23",-0.0178,,,,,
2023-09-25,104.85,106.55,104.54,105.95,95.2,850000,850000,1.1,1.05,105.4725,"September 25, 23",0.0105,,,,,
2023-09-22,106.4,106.76,105.32,105.44,94.74,810800,810800,-0.96,-0.90226,105.98,"September 22, 23",-0.0090226,,,,,
2023-09-21,107.47,107.99,106.16,106.17,95.4,1276950,1276950,-1.3,-1.21,106.9475,"September 21, 23",-0.0121,,,,,
2023-09-20,111.21,111.47,108.59,108.68,97.66,1169446,1169446,-2.53,-2.27,109.9875,"September 20, 23",-0.0227,,,,,
2023-09-19,108.62,110.71,108.62,110.6,99.38,1089138,1089138,1.98,1.82,109.6375,"September 19, 23",0.0182,,,,,
2023-09-18,109.37,109.53,108.4,109.05,97.99,814338,814338,-0.32,-0.29258,109.0875,"September 18, 23",-0.0029258,,,,,
2023-09-15,109.69,110.24,109.16,109.63,98.51,2388557,2388557,-0.06,-0.05469961,109.68,"September 15, 23",-0.0005469961,,,,,
2023-09-14,108.71,110.29,108.56,110.05,98.89,1196142,1196142,1.34,1.23,109.4025,"September 14, 23",0.0123,2023-09-28,1.22,1.22,2023-09-15,2023-07-31
2023-09-13,109.83,109.83,106.02,109.06,96.9,2529834,2529834,-0.77,-0.70108,108.685,"September 13, 23",-0.0070108,,,,,
2023-09-12,109.58,111.45,109.5,110.28,97.98,844500,844500,0.7,0.6388,110.2025,"September 12, 23",0.006388,,,,,
2023-09-11,110.37,110.92,109.75,110.1,97.82,1031595,1031595,-0.27,-0.24463,110.285,"September 11, 23",-0.0024463,,,,,
2023-09-08,110.22,110.28,109.2,109.24,97.06,1262842,1262842,-0.98,-0.88913,109.735,"September 08, 23",-0.0088913,,,,,
2023-09-07,110.3,110.55,109.12,110.03,97.76,1078328,1078328,-0.27,-0.24479,110,"September 07, 23",-0.0024479,,,,,
2023-09-06,111.43,112.04,110.3,111.5,99.07,1176300,1176300,0.07,0.06281971,111.3175,"September 06, 23",0.0006281971,,,,,
2023-09-05,112.9,112.9,111.39,111.81,99.34,861045,861045,-1.09,-0.96546,112.25,"September 05, 23",-0.0096546,,,,,
2023-09-01,113.31,113.65,112.06,112.9,100.31,702200,702200,-0.41,-0.36184,112.98,"September 01, 23",-0.0036184,,,,,
2023-08-31,111.88,113.19,111.81,112.23,99.72,1329400,1329400,0.35,0.31284,112.2775,"August 31, 23",0.0031284,,,,,
2023-08-30,111.84,112.71,111.14,111.63,99.18,1214035,1214035,-0.21,-0.18777,111.83,"August 30, 23",-0.0018777,,,,,
2023-08-29,110.39,111.85,110.04,111.74,99.28,753100,753100,1.35,1.22,111.005,"August 29, 23",0.0122,,,,,
2023-08-28,110.77,111.57,109.83,110.39,98.08,637600,637600,-0.38,-0.34305,110.64,"August 28, 23",-0.0034305,,,,,
2023-08-25,109.79,111.13,108.78,109.7,97.47,989408,989408,-0.09,-0.08197468,109.85,"August 25, 23",-0.0008197468,,,,,
2023-08-24,110.51,112.21,109.42,109.51,97.3,1177456,1177456,-1,-0.9049,110.4125,"August 24, 23",-0.009049,,,,,
2023-08-23,107.78,110.7,107.5,110.37,98.06,1605300,1605300,2.59,2.4,109.0875,"August 23, 23",0.024,,,,,
2023-08-22,108,108,107.09,107.41,95.43,1226500,1226500,-0.59,-0.5463,107.625,"August 22, 23",-0.005463,,,,,
2023-08-21,107.75,108.15,106.46,107.48,95.5,1600800,1600800,-0.27,-0.25058,107.46,"August 21, 23",-0.0025058,,,,,
2023-08-18,107.16,108.93,106.52,107.61,95.61,1700700,1700700,0.45,0.41993,107.555,"August 18, 23",0.0041993,,,,,
2023-08-17,109.27,109.79,108.29,108.67,96.55,988531,988531,-0.6,-0.5491,109.005,"August 17, 23",-0.005491,,,,,
2023-08-16,109.36,110.06,108.91,109.09,96.93,1131520,1131520,-0.265,-0.24689,109.355,"August 16, 23",-0.0024689,,,,,
2023-08-15,111.18,111.9,109.52,109.78,97.54,1405626,1405626,-1.4,-1.26,110.595,"August 15, 23",-0.0126,,,,,
2023-08-14,111.6,112.55,111.35,112.34,99.81,1227800,1227800,0.74,0.66308,111.96,"August 14, 23",0.0066308,,,,,
2023-08-11,113.02,113.41,111.84,112.33,99.81,1054424,1054424,-0.69,-0.61051,112.65,"August 11, 23",-0.0061051,,,,,
2023-08-10,113.48,115.51,112.64,113.74,101.06,1713005,1713005,0.26,0.22912,113.8425,"August 10, 23",0.0022912,,,,,
2023-08-09,114.28,115.19,112.93,113.01,100.41,1583543,1583543,-1.27,-1.11,113.8525,"August 09, 23",-0.0111,,,,,
2023-08-08,114.31,115.06,112.45,114.81,102.01,1568861,1568861,0.5,0.43741,114.1575,"August 08, 23",0.0043741,,,,,
2023-08-07,116.03,117.51,115.9,116.62,103.62,1162702,1162702,0.59,0.50849,116.515,"August 07, 23",0.0050849,,,,,
2023-08-04,118.07,118.25,115.39,115.56,102.68,1215805,1215805,-2.51,-2.13,116.8175,"August 04, 23",-0.0213,,,,,
2023-08-03,117.76,118.95,116.64,117.02,103.97,1043819,1043819,-0.74,-0.6284,117.5925,"August 03, 23",-0.006284,,,,,
2023-08-02,118.71,119.64,117.31,118.53,105.31,1521800,1521800,-0.18,-0.15163,118.5475,"August 02, 23",-0.0015163,,,,,
2023-08-01,123.3,124.34,120.88,121.09,107.59,1873212,1873212,-2.21,-1.79,122.4025,"August 01, 23",-0.0179,,,,,
2023-07-31,128.14,128.14,123,123.26,109.52,3001621,3001621,-4.88,-3.81,125.635,"July 31, 23",-0.0381,,,,,
2023-07-28,126.44,132.76,124.69,126.79,112.65,4741533,4741533,0.35,0.27681,127.67,"July 28, 23",0.0027681,,,,,
