date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,adjDividend,dividend,paymentDate
2024-05-17,89.85,89.87,89.25,89.83,89.01,1080000,1080000,-0.02,-0.02225932,89.7,"May 17, 24",-0.0002225932,,,,,
2024-05-16,89.46,89.98,88.99,89.4,88.58,1149452,1149452,-0.06,-0.06706908,89.4575,"May 16, 24",-0.0006706908,,,,,
2024-05-15,88.4,88.97,88.15,88.7,87.89,1141272,1141272,0.3,0.33937,88.555,"May 15, 24",0.0033937,,,,,
2024-05-14,87.41,88.51,87.07,88.45,87.64,1540002,1540002,1.04,1.19,87.86,"May 14, 24",0.0119,,,,,
2024-05-13,87.02,87.77,87.02,87.47,86.67,1561100,1561100,0.45,0.51712,87.32,"May 13, 24",0.0051712,,,,,
2024-05-10,85.94,87.43,85.89,87.07,86.27,1100400,1100400,1.13,1.31,86.5825,"May 10, 24",0.0131,,,,,
2024-05-09,84.61,85.73,84.53,85.61,84.83,851200,851200,1,1.18,85.12,"May 09, 24",0.0118,,,,,
2024-05-08,85.65,85.82,84.76,84.81,84.03,949600,949600,-0.84,-0.98074,85.26,"May 08, 24",-0.0098074,,,,,
2024-05-07,84.6,85.33,84.47,85.24,84.46,967000,967000,0.64,0.7565,84.91,"May 07, 24",0.007565,,,,,
2024-05-06,84.05,84.47,83.6,84.21,83.44,1056800,1056800,0.16,0.19036,84.0825,"May 06, 24",0.0019036,,,,,
2024-05-03,83.48,83.64,81.79,83.5,82.74,1013000,1013000,0.02,0.02395783,83.1025,"May 03, 24",0.0002395783,2024-05-06,2024-04-22,0.13,0.13,2024-05-15
2024-05-02,82.83,83.21,82.28,82.85,81.96,1137918,1137918,0.02,0.02414584,82.7925,"May 02, 24",0.0002414584,,,,,
2024-05-01,81.59,83.61,81.57,82.7,81.81,1332400,1332400,1.11,1.36,82.3675,"May 01, 24",0.0136,,,,,
2024-04-30,81.62,82.13,81.07,81.54,80.66,1918723,1918723,-0.08,-0.09801519,81.59,"April 30, 24",-0.0009801519,,,,,
2024-04-29,81.46,81.77,80.91,81.54,80.66,1167546,1167546,0.08,0.09820771,81.42,"April 29, 24",0.0009820771,,,,,
2024-04-26,81.76,82.15,80.87,81.46,80.59,1710300,1710300,-0.3,-0.36693,81.56,"April 26, 24",-0.0036693,,,,,
2024-04-25,82.17,82.65,81.5,82.28,81.4,1608800,1608800,0.11,0.13387,82.15,"April 25, 24",0.0013387,,,,,
2024-04-24,82.75,82.88,81.69,82.13,81.25,1520932,1520932,-0.62,-0.74924,82.3625,"April 24, 24",-0.0074924,,,,,
2024-04-23,82.61,83.5,81.49,82.93,82.04,1902841,1902841,0.32,0.38736,82.6325,"April 23, 24",0.0038736,,,,,
2024-04-22,83,83.21,82.34,82.5,81.61,1546400,1546400,-0.5,-0.60241,82.7625,"April 22, 24",-0.0060241,,,,,
2024-04-19,81.33,82.19,81.15,82.17,81.29,1405900,1405900,0.84,1.03,81.71,"April 19, 24",0.0103,,,,,
2024-04-18,81.48,81.86,80.89,81.13,80.26,1338806,1338806,-0.35,-0.42955,81.34,"April 18, 24",-0.0042955,,,,,
2024-04-17,81.15,81.35,80.33,80.62,79.75,1016314,1016314,-0.53,-0.65311,80.8625,"April 17, 24",-0.0065311,,,,,
2024-04-16,81.43,81.7,80.9,80.92,80.05,1111100,1111100,-0.51,-0.6263,81.2375,"April 16, 24",-0.006263,,,,,
2024-04-15,83.09,83.13,81.01,81.03,80.16,1661814,1661814,-2.06,-2.48,82.065,"April 15, 24",-0.0248,,,,,
2024-04-12,81.93,83.05,81.59,81.9,81.02,1327838,1327838,-0.03,-0.03661662,82.1175,"April 12, 24",-0.0003661662,,,,,
2024-04-11,83.04,83.3,82.28,82.65,81.76,1138700,1138700,-0.39,-0.46965,82.8175,"April 11, 24",-0.0046965,,,,,
2024-04-10,83.99,84.3,83.43,83.6,82.7,1228100,1228100,-0.39,-0.46434,83.83,"April 10, 24",-0.0046434,,,,,
2024-04-09,85.53,85.76,83.71,84.56,83.65,1191435,1191435,-0.97,-1.13,84.89,"April 09, 24",-0.0113,,,,,
2024-04-08,85.31,86.04,84.92,85.51,84.59,1512900,1512900,0.2,0.23444,85.445,"April 08, 24",0.0023444,,,,,
2024-04-05,84.14,85.57,83.97,85.15,84.24,1216600,1216600,1.01,1.2,84.7075,"April 05, 24",0.012,,,,,
2024-04-04,85.91,86.07,83.77,83.94,83.04,1456100,1456100,-1.97,-2.29,84.9225,"April 04, 24",-0.0229,,,,,
2024-04-03,85.35,86.1,85.35,85.49,84.57,1256800,1256800,0.14,0.16403,85.5725,"April 03, 24",0.0016403,,,,,
2024-04-02,86.44,86.98,85.34,85.51,84.59,1212111,1212111,-0.93,-1.08,86.0675,"April 02, 24",-0.0108,,,,,
2024-04-01,87.31,87.31,86.3,86.32,85.39,952000,952000,-0.99,-1.13,86.81,"April 01, 24",-0.0113,,,,,
2024-03-28,87.52,87.99,87.19,87.54,86.6,1072320,1072320,0.02,0.02285192,87.56,"March 28, 24",0.0002285192,,,,,
2024-03-27,86.94,87.42,86.5,87.26,86.32,1113506,1113506,0.32,0.36807,87.03,"March 27, 24",0.0036807,,,,,
2024-03-26,85.7,86.54,85.58,86.42,85.49,1032432,1032432,0.72,0.84014,86.06,"March 26, 24",0.0084014,,,,,
2024-03-25,85.92,86.19,85.73,85.9,84.98,580200,580200,-0.02,-0.02327747,85.935,"March 25, 24",-0.0002327747,,,,,
2024-03-22,86.52,86.66,85.93,86,85.08,909800,909800,-0.52,-0.60102,86.2775,"March 22, 24",-0.0060102,,,,,
2024-03-21,86.57,86.95,85.95,86.04,85.12,1174624,1174624,-0.53,-0.61222,86.3775,"March 21, 24",-0.0061222,,,,,
2024-03-20,85.9,87,85.54,86.7,85.77,1005824,1005824,0.8,0.93132,86.285,"March 20, 24",0.0093132,,,,,
2024-03-19,85.27,85.64,84.84,85.48,84.56,801641,801641,0.21,0.24628,85.3075,"March 19, 24",0.0024628,,,,,
2024-03-18,84.91,85.49,84.91,85.01,84.1,849500,849500,0.1,0.11777,85.08,"March 18, 24",0.0011777,,,,,
2024-03-15,83.59,85.15,83.19,84.94,84.03,1872313,1872313,1.35,1.62,84.2175,"March 15, 24",0.0162,,,,,
2024-03-14,85.5,85.83,84.51,84.99,84.08,1163340,1163340,-0.51,-0.59649,85.2075,"March 14, 24",-0.0059649,,,,,
2024-03-13,85,85.77,84.85,85.51,84.59,1102400,1102400,0.51,0.6,85.2825,"March 13, 24",0.006,,,,,
2024-03-12,84.85,86.22,84.8,85.9,84.98,925745,925745,1.05,1.24,85.4425,"March 12, 24",0.0124,,,,,
2024-03-11,85.51,85.59,84.68,84.88,83.97,1066413,1066413,-0.63,-0.73676,85.165,"March 11, 24",-0.0073676,,,,,
2024-03-08,85.79,86.03,84.83,85.19,84.28,1150100,1150100,-0.6,-0.69938,85.46,"March 08, 24",-0.0069938,,,,,
2024-03-07,85.36,86.53,85.09,85.85,84.93,1369700,1369700,0.49,0.57404,85.7075,"March 07, 24",0.0057404,,,,,
2024-03-06,84.17,85.21,84.06,85.11,84.2,1056813,1056813,0.94,1.12,84.6375,"March 06, 24",0.0112,,,,,
2024-03-05,83.5,84.21,83.26,84.1,83.2,978934,978934,0.6,0.71856,83.7675,"March 05, 24",0.0071856,,,,,
2024-03-04,83.3,84.14,83.2,83.95,83.05,750747,750747,0.65,0.78031,83.6475,"March 04, 24",0.0078031,,,,,
2024-03-01,83.98,84.01,83.15,83.74,82.84,883561,883561,-0.24,-0.28578,83.72,"March 01, 24",-0.0028578,,,,,
2024-02-29,84.84,84.84,83.78,84.21,83.31,1674240,1674240,-0.63,-0.74257,84.4175,"February 29, 24",-0.0074257,,,,,
2024-02-28,84.36,84.87,84.18,84.78,83.87,815300,815300,0.42,0.49787,84.5475,"February 28, 24",0.0049787,,,,,
2024-02-27,83.57,84.22,83.14,84.11,83.21,944247,944247,0.54,0.64616,83.76,"February 27, 24",0.0064616,,,,,
2024-02-26,84.28,84.73,84.02,84.05,83.15,808417,808417,-0.23,-0.2729,84.27,"February 26, 24",-0.002729,,,,,
2024-02-23,84.6,84.6,83.91,84.24,83.34,860124,860124,-0.36,-0.42553,84.3375,"February 23, 24",-0.0042553,,,,,
2024-02-22,83.5,84.23,83.05,84.12,83.22,888609,888609,0.62,0.74251,83.725,"February 22, 24",0.0074251,,,,,
2024-02-21,82.98,83.04,82.17,82.84,81.95,964129,964129,-0.14,-0.16872,82.7575,"February 21, 24",-0.0016872,,,,,
2024-02-20,82.37,83.17,81.89,82.7,81.81,1515943,1515943,0.33,0.40063,82.5325,"February 20, 24",0.0040063,,,,,
2024-02-16,82.96,83.31,82.35,82.69,81.8,2442100,2442100,-0.27,-0.32546,82.8275,"February 16, 24",-0.0032546,,,,,
2024-02-15,82.4,82.9,82.03,82.73,81.84,1462500,1462500,0.33,0.40049,82.515,"February 15, 24",0.0040049,,,,,
2024-02-14,81.05,82.28,80.95,82.2,81.32,1190400,1190400,1.15,1.42,81.62,"February 14, 24",0.0142,,,,,
2024-02-13,81.04,81.52,80.39,80.95,80.08,1143041,1143041,-0.09,-0.11106,80.975,"February 13, 24",-0.0011106,,,,,
2024-02-12,81,81.12,80.47,80.94,80.07,1359100,1359100,-0.06,-0.07407407,80.8825,"February 12, 24",-0.0007407407,,,,,
2024-02-09,79.84,81.01,79.75,81,80.13,1243311,1243311,1.16,1.45,80.4,"February 09, 24",0.0145,,,,,
2024-02-08,78.89,80.17,78.7,79.95,79.09,1506918,1506918,1.06,1.34,79.4275,"February 08, 24",0.0134,,,,,
2024-02-07,78.66,79.42,78.4,78.93,78.08,1007147,1007147,0.27,0.34325,78.8525,"February 07, 24",0.0034325,,,,,
2024-02-06,77.49,78.64,77.47,78.41,77.57,1378800,1378800,0.92,1.19,78.0025,"February 06, 24",0.0119,,,,,
2024-02-05,77.6,77.85,77.12,77.59,76.76,1041900,1041900,-0.01,-0.0128866,77.54,"February 05, 24",-0.000128866,,,,,
2024-02-02,77.86,78.41,77.65,77.69,76.86,1090500,1090500,-0.17,-0.21834,77.9025,"February 02, 24",-0.0021834,,,,,
2024-02-01,77.11,77.88,75.79,77.79,76.95,1346000,1346000,0.68,0.88186,77.1425,"February 01, 24",0.0088186,2024-02-02,2024-01-17,0.13,0.13,2024-02-14
2024-01-31,78.54,78.77,77.48,77.56,76.6,1667100,1667100,-0.98,-1.25,78.0875,"January 31, 24",-0.0125,,,,,
2024-01-30,77.2,78.33,77.16,78.3,77.33,1369222,1369222,1.1,1.42,77.7475,"January 30, 24",0.0142,,,,,
2024-01-29,76.94,77.21,76.17,77.08,76.13,1614000,1614000,0.14,0.18196,76.85,"January 29, 24",0.0018196,,,,,
2024-01-26,77.07,77.19,76.14,76.88,75.93,1197364,1197364,-0.19,-0.24653,76.82,"January 26, 24",-0.0024653,,,,,
2024-01-25,77.59,77.8,76.05,77.19,76.23,1834600,1834600,-0.4,-0.51553,77.1575,"January 25, 24",-0.0051553,,,,,
2024-01-24,79.46,79.5,77.33,77.6,76.64,1745109,1745109,-1.86,-2.34,78.4725,"January 24, 24",-0.0234,,,,,
2024-01-23,79.5,79.99,78.09,78.91,77.93,2822520,2822520,-0.59,-0.74214,79.1225,"January 23, 24",-0.0074214,,,,,
2024-01-22,75,75.45,74.69,75.29,74.36,2035400,2035400,0.29,0.38667,75.1075,"January 22, 24",0.0038667,,,,,
2024-01-19,74.73,75.26,74.43,74.83,73.9,1996658,1996658,0.1,0.13382,74.8125,"January 19, 24",0.0013382,,,,,
2024-01-18,73.5,74.31,73.23,74.15,73.23,2450600,2450600,0.65,0.88435,73.7975,"January 18, 24",0.0088435,,,,,
2024-01-17,74.57,75.4,74.24,74.47,73.55,1749800,1749800,-0.1,-0.1341,74.67,"January 17, 24",-0.001341,,,,,
2024-01-16,74.59,75.04,74.32,74.55,73.63,2453800,2453800,-0.04,-0.05362649,74.625,"January 16, 24",-0.0005362649,,,,,
2024-01-12,73.45,74.93,73.21,74.48,73.56,2389760,2389760,1.03,1.4,74.0175,"January 12, 24",0.014,,,,,
2024-01-11,72.84,73.26,72.19,72.85,71.95,1050627,1050627,0.01,0.01372872,72.785,"January 11, 24",0.0001372872,,,,,
2024-01-10,71.75,73,71.7,72.94,72.04,1026823,1026823,1.19,1.66,72.3475,"January 10, 24",0.0166,,,,,
2024-01-09,71.79,71.91,70.99,71.87,70.98,1200644,1200644,0.08,0.11144,71.64,"January 09, 24",0.0011144,,,,,
2024-01-08,71.09,72.22,70.89,72.19,71.3,1493947,1493947,1.1,1.55,71.5975,"January 08, 24",0.0155,,,,,
2024-01-05,70.56,70.66,69.24,69.6,68.74,1737209,1737209,-0.96,-1.36,70.015,"January 05, 24",-0.0136,,,,,
2024-01-04,69.74,70.67,69.72,70.48,69.61,1401721,1401721,0.74,1.06,70.1525,"January 04, 24",0.0106,,,,,
2024-01-03,70.66,70.94,69.25,69.45,68.59,2041656,2041656,-1.21,-1.71,70.075,"January 03, 24",-0.0171,,,,,
2024-01-02,71.02,71.53,70.58,70.75,69.87,1231500,1231500,-0.27,-0.38017,70.97,"January 02, 24",-0.0038017,,,,,
2023-12-29,70.89,71.19,70.51,71.11,70.23,1043136,1043136,0.22,0.31034,70.925,"December 29, 23",0.0031034,,,,,
2023-12-28,70.92,71.22,70.68,70.92,70.04,712628,712628,0,0,70.935,"December 28, 23",0,,,,,
2023-12-27,70.16,70.73,69.83,70.6,69.73,854402,854402,0.44,0.62714,70.33,"December 27, 23",0.0062714,,,,,
2023-12-26,70.2,70.4,69.89,70.36,69.49,876600,876600,0.16,0.22792,70.2125,"December 26, 23",0.0022792,,,,,
2023-12-22,70.62,70.91,69.91,70.48,69.61,824106,824106,-0.14,-0.19824,70.48,"December 22, 23",-0.0019824,,,,,
2023-12-21,69.44,70.55,69.19,70.41,69.54,1235000,1235000,0.97,1.4,69.8975,"December 21, 23",0.014,,,,,
2023-12-20,70.73,71.27,69.64,69.67,68.81,1168726,1168726,-1.06,-1.5,70.3275,"December 20, 23",-0.015,,,,,
2023-12-19,71.05,71.75,70.68,70.93,70.05,1627049,1627049,-0.12,-0.1689,71.1025,"December 19, 23",-0.001689,,,,,
2023-12-18,70.07,71.39,69.8,71.03,70.15,1907003,1907003,0.96,1.37,70.5725,"December 18, 23",0.0137,,,,,
2023-12-15,70.12,70.51,69.13,69.47,68.61,3319631,3319631,-0.65,-0.92698,69.8075,"December 15, 23",-0.0092698,,,,,
2023-12-14,75.31,75.31,71.19,71.96,71.07,2904567,2904567,-3.35,-4.45,73.4425,"December 14, 23",-0.0445,,,,,
2023-12-13,75.96,76.25,75.56,75.77,74.83,972200,972200,-0.19,-0.25013,75.885,"December 13, 23",-0.0025013,,,,,
2023-12-12,74.95,75.77,74.62,75.75,74.81,1176169,1176169,0.8,1.07,75.2725,"December 12, 23",0.0107,,,,,
2023-12-11,74.44,75.36,74.2,74.99,74.06,1259000,1259000,0.55,0.73885,74.7475,"December 11, 23",0.0073885,,,,,
2023-12-08,74,74.3,73.6,74.15,73.23,821400,821400,0.15,0.2027,74.0125,"December 08, 23",0.002027,,,,,
2023-12-07,74.08,74.29,73.48,73.78,72.87,759900,759900,-0.3,-0.40497,73.9075,"December 07, 23",-0.0040497,,,,,
2023-12-06,74.09,74.48,73.27,73.92,73,851500,851500,-0.17,-0.22945,73.94,"December 06, 23",-0.0022945,,,,,
2023-12-05,74.3,74.63,73.85,74.05,73.13,787900,787900,-0.25,-0.33647,74.2075,"December 05, 23",-0.0033647,,,,,
2023-12-04,74.15,75.09,74,74.5,73.58,1123200,1123200,0.35,0.47202,74.435,"December 04, 23",0.0047202,,,,,
2023-12-01,74.52,74.75,73.83,74.14,73.22,986915,986915,-0.38,-0.50993,74.31,"December 01, 23",-0.0050993,,,,,
2023-11-30,73.09,74.83,72.92,74.74,73.81,1385371,1385371,1.65,2.26,73.895,"November 30, 23",0.0226,,,,,
2023-11-29,73.61,73.92,72.64,72.97,72.07,908200,908200,-0.64,-0.86945,73.285,"November 29, 23",-0.0086945,,,,,
2023-11-28,74.89,75.11,73.39,73.42,72.51,850734,850734,-1.47,-1.96,74.2025,"November 28, 23",-0.0196,,,,,
2023-11-27,74.5,75.14,74.44,74.97,74.04,851100,851100,0.47,0.63087,74.7625,"November 27, 23",0.0063087,,,,,
2023-11-24,74.61,74.93,74.27,74.53,73.61,295800,295800,-0.08,-0.10722,74.585,"November 24, 23",-0.0010722,,,,,
2023-11-22,74.3,74.71,74.04,74.54,73.62,624237,624237,0.24,0.32301,74.3975,"November 22, 23",0.0032301,,,,,
2023-11-21,73.66,74.46,73.66,74.11,73.19,953711,953711,0.45,0.61092,73.9725,"November 21, 23",0.0061092,,,,,
2023-11-20,72.84,73.62,72.7,73.44,72.53,1089228,1089228,0.6,0.82372,73.15,"November 20, 23",0.0082372,,,,,
2023-11-17,73.21,73.58,72.7,73.01,72.11,819254,819254,-0.2,-0.27319,73.125,"November 17, 23",-0.0027319,,,,,
2023-11-16,72.6,73.66,72.6,73.2,72.29,950806,950806,0.6,0.82645,73.015,"November 16, 23",0.0082645,,,,,
2023-11-15,72.95,73.46,72.25,72.31,71.41,1369800,1369800,-0.64,-0.87731,72.7425,"November 15, 23",-0.0087731,,,,,
2023-11-14,73.71,73.99,73.09,73.2,72.29,1412400,1412400,-0.51,-0.6919,73.4975,"November 14, 23",-0.006919,,,,,
2023-11-13,72.94,73.59,72.83,73.52,72.61,1194700,1194700,0.58,0.79517,73.22,"November 13, 23",0.0079517,,,,,
2023-11-10,72.05,72.89,71.96,72.85,71.95,914004,914004,0.8,1.11,72.4375,"November 10, 23",0.0111,,,,,
2023-11-09,71.97,72.24,71.67,71.83,70.94,766510,766510,-0.14,-0.19453,71.9275,"November 09, 23",-0.0019453,,,,,
2023-11-08,71.32,71.82,70.75,71.61,70.72,1041610,1041610,0.29,0.40662,71.375,"November 08, 23",0.0040662,,,,,
2023-11-07,70.83,71.19,70.19,71.14,70.26,1056617,1056617,0.31,0.43767,70.8375,"November 07, 23",0.0043767,,,,,
2023-11-06,70.82,71.09,70.29,70.91,70.03,1170000,1170000,0.09,0.12708,70.7775,"November 06, 23",0.0012708,,,,,
2023-11-03,71.25,71.25,70.02,70.53,69.66,2353100,2353100,-0.72,-1.01,70.7625,"November 03, 23",-0.0101,,,,,
2023-11-02,69.49,70.96,69.38,70.91,70.03,1093800,1093800,1.42,2.04,70.185,"November 02, 23",0.0204,,,,,
2023-11-01,69.7,69.86,68.42,69.3,68.44,1747320,1747320,-0.4,-0.57389,69.32,"November 01, 23",-0.0057389,,,,,
2023-10-31,68.92,69.82,68.64,69.42,68.56,2585114,2585114,0.5,0.72548,69.2,"October 31, 23",0.0072548,2023-11-01,2023-10-18,0.13,0.13,2023-11-15
2023-10-30,68.09,69.12,67.65,68.87,67.89,1197703,1197703,0.78,1.15,68.4325,"October 30, 23",0.0115,,,,,
2023-10-27,68.33,68.5,67.3,67.63,66.67,1081605,1081605,-0.7,-1.02,67.94,"October 27, 23",-0.0102,,,,,
2023-10-26,69.49,70.19,68.22,68.45,67.48,1875813,1875813,-1.04,-1.5,69.0875,"October 26, 23",-0.015,,,,,
2023-10-25,70,70.33,68.91,69.02,68.04,2136800,2136800,-0.98,-1.4,69.565,"October 25, 23",-0.014,,,,,
2023-10-24,67.15,69.93,67.06,69.7,68.71,2594737,2594737,2.55,3.8,68.46,"October 24, 23",0.038,,,,,
2023-10-23,67.55,68.61,66.73,66.78,65.83,1934126,1934126,-0.77,-1.14,67.4175,"October 23, 23",-0.0114,,,,,
2023-10-20,68.44,68.86,66.98,67.17,66.21,5591350,5591350,-1.27,-1.86,67.8625,"October 20, 23",-0.0186,,,,,
2023-10-19,69.69,69.69,68.12,68.27,67.3,1736109,1736109,-1.42,-2.04,68.9425,"October 19, 23",-0.0204,,,,,
2023-10-18,68.95,69.29,68.55,68.85,67.87,1932500,1932500,-0.1,-0.14503,68.91,"October 18, 23",-0.0014503,,,,,
2023-10-17,69.27,69.79,68.69,69.01,68.03,2125500,2125500,-0.26,-0.37534,69.19,"October 17, 23",-0.0037534,,,,,
2023-10-16,70,70.28,69.36,69.81,68.82,1659033,1659033,-0.19,-0.27143,69.8625,"October 16, 23",-0.0027143,,,,,
2023-10-13,70.44,71.04,69.3,69.71,68.72,1474500,1474500,-0.73,-1.04,70.1225,"October 13, 23",-0.0104,,,,,
2023-10-12,71.45,71.62,69.9,70.2,69.2,1061441,1061441,-1.25,-1.75,70.7925,"October 12, 23",-0.0175,,,,,
2023-10-11,71.23,71.92,70.88,71.46,70.44,1103100,1103100,0.23,0.3229,71.3725,"October 11, 23",0.003229,,,,,
2023-10-10,71.87,72,70.45,70.94,69.93,1286308,1286308,-0.93,-1.29,71.315,"October 10, 23",-0.0129,,,,,
2023-10-09,70.72,71.68,70.72,71.64,70.62,727453,727453,0.92,1.3,71.19,"October 09, 23",0.013,,,,,
2023-10-06,70.77,71.41,70.38,71.02,70.01,855735,855735,0.25,0.35326,70.895,"October 06, 23",0.0035326,,,,,
2023-10-05,70.33,70.98,70.33,70.76,69.75,1008800,1008800,0.43,0.6114,70.6,"October 05, 23",0.006114,,,,,
2023-10-04,69.61,70.52,69.39,70.38,69.38,919114,919114,0.77,1.11,69.975,"October 04, 23",0.0111,,,,,
2023-10-03,69.53,69.9,68.94,69.28,68.29,856105,856105,-0.25,-0.35956,69.4125,"October 03, 23",-0.0035956,,,,,
2023-10-02,69.68,69.93,69.18,69.52,68.53,1318206,1318206,-0.16,-0.22962,69.5775,"October 02, 23",-0.0022962,,,,,
2023-09-29,71,71,69.68,69.84,68.85,1018587,1018587,-1.16,-1.63,70.38,"September 29, 23",-0.0163,,,,,
2023-09-28,71.25,71.61,70.78,70.87,69.86,1227232,1227232,-0.38,-0.53333,71.1275,"September 28, 23",-0.0053333,,,,,
2023-09-27,70.96,71.22,70.54,70.96,69.95,940800,940800,0,0,70.92,"September 27, 23",0,,,,,
2023-09-26,71.88,71.94,70.93,71.08,70.07,800800,800800,-0.8,-1.11,71.4575,"September 26, 23",-0.0111,,,,,
2023-09-25,71.99,72.33,71.86,72.1,71.07,698100,698100,0.11,0.1528,72.07,"September 25, 23",0.001528,,,,,
2023-09-22,72.38,72.97,72.22,72.27,71.24,826005,826005,-0.11,-0.15198,72.46,"September 22, 23",-0.0015198,,,,,
2023-09-21,73.57,73.71,72.31,72.37,71.34,1194700,1194700,-1.2,-1.63,72.99,"September 21, 23",-0.0163,,,,,
2023-09-20,74.16,74.5,73.77,73.84,72.79,677766,677766,-0.32,-0.4315,74.0675,"September 20, 23",-0.004315,,,,,
2023-09-19,74,74,73.41,73.83,72.78,718024,718024,-0.17,-0.22973,73.81,"September 19, 23",-0.0022973,,,,,
2023-09-18,72.78,73.8,72.57,73.33,72.29,907600,907600,0.55,0.7557,73.12,"September 18, 23",0.007557,,,,,
2023-09-15,72.95,73.18,72.36,72.63,71.6,2727344,2727344,-0.32,-0.43866,72.78,"September 15, 23",-0.0043866,,,,,
2023-09-14,73.63,73.63,72.63,73.28,72.24,1559100,1559100,-0.35,-0.47535,73.2925,"September 14, 23",-0.0047535,,,,,
2023-09-13,73.52,73.7,72.99,73.14,72.1,940220,940220,-0.38,-0.51687,73.3375,"September 13, 23",-0.0051687,,,,,
2023-09-12,73.39,74.12,73.18,73.55,72.5,816900,816900,0.16,0.21801,73.56,"September 12, 23",0.0021801,,,,,
2023-09-11,73.24,73.49,72.96,73.4,72.36,836141,836141,0.16,0.21846,73.2725,"September 11, 23",0.0021846,,,,,
2023-09-08,74.22,74.22,72.86,73.12,72.08,810117,810117,-1.1,-1.48,73.605,"September 08, 23",-0.0148,,,,,
2023-09-07,72.95,74.05,72.42,73.99,72.94,1319870,1319870,1.04,1.43,73.3525,"September 07, 23",0.0143,,,,,
2023-09-06,72.5,72.82,72.17,72.73,71.7,1325195,1325195,0.23,0.31724,72.555,"September 06, 23",0.0031724,,,,,
2023-09-05,74.08,74.12,72.47,72.5,71.47,1117624,1117624,-1.58,-2.13,73.2925,"September 05, 23",-0.0213,,,,,
2023-09-01,74.32,74.5,74.04,74.2,73.14,595901,595901,-0.12,-0.16146,74.265,"September 01, 23",-0.0016146,,,,,
2023-08-31,74.3,74.57,74.03,74.1,73.05,1085105,1085105,-0.2,-0.26918,74.25,"August 31, 23",-0.0026918,,,,,
2023-08-30,73.75,74.41,73.72,74.12,73.07,981442,981442,0.37,0.50169,74,"August 30, 23",0.0050169,,,,,
2023-08-29,73.24,73.75,72.82,73.72,72.67,784724,784724,0.48,0.65538,73.3825,"August 29, 23",0.0065538,,,,,
2023-08-28,72.94,73.44,72.85,73.23,72.19,809200,809200,0.29,0.39759,73.115,"August 28, 23",0.0039759,,,,,
2023-08-25,72.7,73.52,72.16,73.07,72.03,1024128,1024128,0.37,0.50894,72.8625,"August 25, 23",0.0050894,,,,,
2023-08-24,73.02,73.43,72.3,72.3,71.27,911965,911965,-0.72,-0.98603,72.7625,"August 24, 23",-0.0098603,,,,,
2023-08-23,72,72.94,71.98,72.91,71.87,632400,632400,0.91,1.26,72.4575,"August 23, 23",0.0126,,,,,
2023-08-22,71.7,71.89,71.19,71.71,70.69,607212,607212,0.01,0.013947,71.6225,"August 22, 23",0.00013947,,,,,
2023-08-21,71.49,71.85,70.94,71.64,70.62,766800,766800,0.15,0.20982,71.48,"August 21, 23",0.0020982,,,,,
2023-08-18,71.19,71.87,71.13,71.39,70.37,1178300,1178300,0.2,0.28094,71.395,"August 18, 23",0.0028094,,,,,
2023-08-17,72.56,72.57,71.07,71.26,70.25,1468142,1468142,-1.3,-1.79,71.865,"August 17, 23",-0.0179,,,,,
2023-08-16,70.43,72.49,70.43,72.33,71.3,1366519,1366519,1.9,2.7,71.42,"August 16, 23",0.027,,,,,
2023-08-15,71.02,71.12,70.53,70.59,69.59,794400,794400,-0.43,-0.60546,70.815,"August 15, 23",-0.0060546,,,,,
2023-08-14,70.94,71.52,70.79,71.25,70.24,707600,707600,0.31,0.43699,71.125,"August 14, 23",0.0043699,,,,,
2023-08-11,70.32,70.88,70.15,70.78,69.77,757300,757300,0.46,0.65415,70.5325,"August 11, 23",0.0065415,,,,,
2023-08-10,70.97,71.28,70.17,70.44,69.44,717700,717700,-0.53,-0.74679,70.715,"August 10, 23",-0.0074679,,,,,
2023-08-09,70.55,71.12,70.24,70.64,69.63,753731,753731,0.09,0.12757,70.6375,"August 09, 23",0.0012757,,,,,
2023-08-08,71.14,71.46,70.17,70.24,69.24,1078524,1078524,-0.9,-1.27,70.7525,"August 08, 23",-0.0127,2023-08-09,2023-07-19,0.115,0.115,2023-08-16
2023-08-07,70.53,71.2,70.02,71.14,70.01,728634,728634,0.61,0.86488,70.7225,"August 07, 23",0.0086488,,,,,
2023-08-04,70.71,71.13,69.91,70,68.89,847465,847465,-0.71,-1,70.4375,"August 04, 23",-0.01,,,,,
2023-08-03,70.39,70.97,70.35,70.62,69.5,871136,871136,0.23,0.32675,70.5825,"August 03, 23",0.0032675,,,,,
2023-08-02,69.73,70.82,69.73,70.72,69.6,1301247,1301247,0.99,1.42,70.25,"August 02, 23",0.0142,,,,,
2023-08-01,70.08,70.61,69.83,70,68.89,1661798,1661798,-0.08,-0.11416,70.13,"August 01, 23",-0.0011416,,,,,
2023-07-31,70.4,70.75,70.14,70.45,69.33,1177500,1177500,0.05,0.07102273,70.435,"July 31, 23",0.0007102273,,,,,
2023-07-28,71.34,71.58,70.05,70.59,69.47,1011545,1011545,-0.75,-1.05,70.89,"July 28, 23",-0.0105,,,,,
2023-07-27,71.78,71.78,70.47,70.56,69.44,1010600,1010600,-1.22,-1.7,71.1475,"July 27, 23",-0.017,,,,,
