date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,dividend,recordDate,declarationDate,adjDividend
2024-05-09,194.37,208.33,194.37,205.08,200.19,421200,421200,10.71,5.51011,202.59,"May 09, 24",0.0551011,,,,,
2024-05-08,189.74,190.48,187.35,187.83,183.36,187500,187500,-1.91,-1.00664,188.55,"May 08, 24",-0.0100664,,,,,
2024-05-07,190.7,193.9,189.86,189.91,185.39,174600,174600,-0.79,-0.41426324,191.22,"May 07, 24",-0.0041426324,,,,,
2024-05-06,188.19,193.24,188.19,190.48,185.95,168000,168000,2.29,1.21686,190.64,"May 06, 24",0.0121686,,,,,
2024-05-03,187.37,188.95,186.44,187.21,182.75,132000,132000,-0.16,-0.08539254,187.53,"May 03, 24",-0.0008539254,,,,,
2024-05-02,187.98,188.63,186,186.19,181.75,148500,148500,-1.79,-0.95222896,186.94,"May 02, 24",-0.0095222896,,,,,
2024-05-01,191.83,194.07,185.24,186.23,181.8,174600,174600,-5.6,-2.91925,188.51,"May 01, 24",-0.0291925,,,,,
2024-04-30,199.78,200,191.41,192.1,187.53,299400,299400,-7.68,-3.84423,194.5,"April 30, 24",-0.0384423,,,,,
2024-04-29,198.72,202.63,198.46,200.8,196.02,208500,208500,2.08,1.0467,200.63,"April 29, 24",0.010467,,,,,
2024-04-26,197.1,199.67,195.67,198.56,193.83,170400,170400,1.46,0.74074074,197.97,"April 26, 24",0.0074074074,,,,,
2024-04-25,196.46,199.45,193.18,197.34,192.64,146100,146100,0.88,0.44792833,196.66,"April 25, 24",0.0044792833,,,,,
2024-04-24,195.56,196.64,193.31,196.34,191.66,157800,157800,0.78,0.39885457,195.43,"April 24, 24",0.0039885457,,,,,
2024-04-23,193.64,197.46,193.64,195.94,191.27,124200,124200,2.3,1.18777,195.68,"April 23, 24",0.0118777,,,,,
2024-04-22,193.18,197.83,192.79,195.27,190.62,122700,122700,2.09,1.08189,195.3,"April 22, 24",0.0108189,,,,,
2024-04-19,193.85,196.36,192.52,194.2,189.58,189300,189300,0.35,0.18055197,194.36,"April 19, 24",0.0018055197,,,,,
2024-04-18,195.17,198.07,193,194.13,189.51,189300,189300,-1.04,-0.53286878,195.07,"April 18, 24",-0.0053286878,,,,,
2024-04-17,195.34,199.11,193.1,194.99,190.34,199500,199500,-0.35,-0.17917477,195.73,"April 17, 24",-0.0017917477,,,,,
2024-04-16,193.37,197.21,192.3,195.64,190.99,151200,151200,2.27,1.17392,195.05,"April 16, 24",0.0117392,,,,,
2024-04-15,202.94,203.64,194.11,194.64,190,286500,286500,-8.3,-4.08988,197.46,"April 15, 24",-0.0408988,,,,,
2024-04-12,201.97,211.02,201.28,201.91,197.1,226200,226200,-0.06,-0.02970738,204.74,"April 12, 24",-0.0002970738,,,,,
2024-04-11,198.07,201.5,195.54,200.51,195.73,353100,353100,2.44,1.23189,199.18,"April 11, 24",0.0123189,,,,,
2024-04-10,195,198.67,190.73,198.07,193.36,312600,312600,3.07,1.57436,195.82,"April 10, 24",0.0157436,,,,,
2024-04-09,193.24,197.16,193.24,196.47,191.79,196500,196500,3.23,1.6715,195.62,"April 09, 24",0.016715,,,,,
2024-04-08,198.36,198.36,192.59,193.04,188.44,215100,215100,-5.32,-2.68199,194.66,"April 08, 24",-0.0268199,,,,,
2024-04-05,199.64,199.75,195,198.74,194.01,148200,148200,-0.9,-0.45081146,197.83,"April 05, 24",-0.0045081146,,,,,
2024-04-04,195.67,200.41,195.67,199.05,194.31,299100,299100,3.38,1.7274,198.38,"April 04, 24",0.017274,,,,,
2024-04-03,192.67,196.4,191.5,195.63,190.98,193800,193800,2.96,1.53631,194.51,"April 03, 24",0.0153631,,,,,
2024-04-02,191.55,195.64,188.81,191.89,187.32,258300,258300,0.34,0.17749935,192.11,"April 02, 24",0.0017749935,,,,,
2024-04-01,193.61,193.74,188.96,190.36,185.83,198300,198300,-3.25,-1.67863,191.02,"April 01, 24",-0.0167863,,,,,
2024-03-28,192.17,193.13,190,192.84,188.25,317400,317400,0.67,0.34864963,191.99,"March 28, 24",0.0034864963,,,,,
2024-03-27,188.33,193.93,186.66,192.11,187.54,225900,225900,3.78,2.00712,190.9,"March 27, 24",0.0200712,,,,,
2024-03-26,192.37,194.31,186,186.58,182.13,351900,351900,-5.79,-3.00982,188.96,"March 26, 24",-0.0300982,,,,,
2024-03-25,189.78,191.62,189.1,191.62,187.06,122400,122400,1.84,0.96954368,190.78,"March 25, 24",0.0096954368,,,,,
2024-03-22,189.47,190.11,186.22,187.32,182.86,246600,246600,-2.15,-1.13474,187.88,"March 22, 24",-0.0113474,,,,,
2024-03-21,188.89,189.25,187.04,188.88,184.39,223200,223200,-0.01,-0.00529409,188.39,"March 21, 24",-5.29409e-05,,,,,
2024-03-20,187.33,188.37,184.44,187.98,183.5,231300,231300,0.65,0.34698126,186.93,"March 20, 24",0.0034698126,,,,,
2024-03-19,188.43,189.78,185.24,187.33,182.87,232200,232200,-1.1,-0.58377116,187.45,"March 19, 24",-0.0058377116,,,,,
2024-03-18,186.34,189.72,184.8,185.57,181.15,280800,280800,-0.77,-0.41322314,186.7,"March 18, 24",-0.0041322314,,,,,
2024-03-15,182.33,185.59,182.33,185.17,180.76,588600,588600,2.84,1.55762,184.36,"March 15, 24",0.0155762,,,,,
2024-03-14,180.56,183.53,180,182.53,178.19,306000,306000,1.97,1.09105,182.02,"March 14, 24",0.0109105,,,,,
2024-03-13,176.34,180.11,176.34,178.5,174.25,313200,313200,2.16,1.22491,178.32,"March 13, 24",0.0122491,,,,,
2024-03-12,172.11,175.33,169.8,175.05,170.88,207000,207000,2.94,1.70821,173.39,"March 12, 24",0.0170821,,,,,
2024-03-11,169.77,175.14,167.69,172.56,168.45,202500,202500,2.79,1.6434,171.8,"March 11, 24",0.016434,,,,,
2024-03-08,170.67,173.2,168.45,169.75,165.71,271800,271800,-0.92,-0.53905197,170.47,"March 08, 24",-0.0053905197,,,,,
2024-03-07,164.66,169.41,164.66,166.85,162.87,210600,210600,2.19,1.33001,166.97,"March 07, 24",0.0133001,,,,,
2024-03-06,169.98,169.98,164.47,165.05,161.12,234000,234000,-4.93,-2.90034,166.5,"March 06, 24",-0.0290034,,,,,
2024-03-05,169.16,172.63,168.2,168.41,164.4,195300,195300,-0.75,-0.44336723,169.75,"March 05, 24",-0.0044336723,,,,,
2024-03-04,173.75,173.75,170.51,170.92,166.85,176400,176400,-2.83,-1.62878,171.73,"March 04, 24",-0.0162878,,,,,
2024-03-01,175.19,176.25,173.18,173.97,169.83,180900,180900,-1.22,-0.69638678,174.47,"March 01, 24",-0.0069638678,,,,,
2024-02-29,173.89,176.01,173.25,175.05,170.88,336600,336600,1.16,0.66708839,174.77,"February 29, 24",0.0066708839,2024-03-15,3.5,2024-03-01,2024-02-13,3.5
2024-02-28,175.69,175.69,170.61,171.36,166.9,195300,195300,-4.33,-2.46457,172.55,"February 28, 24",-0.0246457,,,,,
2024-02-27,173.62,176.34,173.62,176.34,171.76,206100,206100,2.72,1.56664,175.43,"February 27, 24",0.0156664,,,,,
2024-02-26,172.68,174.72,171.24,173.36,168.85,324000,324000,0.68,0.39379199,173.11,"February 26, 24",0.0039379199,,,,,
2024-02-23,172.91,174.06,171.11,173.48,168.97,171900,171900,0.57,0.32965126,172.88,"February 23, 24",0.0032965126,,,,,
2024-02-22,174.07,174.85,171.12,173.71,169.19,279900,279900,-0.36,-0.20681335,173.23,"February 22, 24",-0.0020681335,,,,,
2024-02-21,164.91,172.64,164.91,169.15,164.75,282600,282600,4.24,2.5711,168.9,"February 21, 24",0.025711,,,,,
2024-02-20,167.66,169.03,165.66,165.66,161.35,196200,196200,-2,-1.19289,166.78,"February 20, 24",-0.0119289,,,,,
2024-02-16,165.76,169.83,165.76,167.98,163.61,203400,203400,2.22,1.33929,167.86,"February 16, 24",0.0133929,,,,,
2024-02-15,163.25,168.11,163.16,165.28,160.98,324900,324900,2.03,1.24349,165.52,"February 15, 24",0.0124349,,,,,
2024-02-14,160.79,161.11,157.38,159.63,155.48,214200,214200,-1.16,-0.7214379,159.37,"February 14, 24",-0.007214379,,,,,
2024-02-13,163.41,163.41,157.02,158.28,154.16,139500,139500,-5.13,-3.13934,159.57,"February 13, 24",-0.0313934,,,,,
2024-02-12,164,164.55,160.94,162.93,158.69,190800,190800,-1.07,-0.65243902,162.81,"February 12, 24",-0.0065243902,,,,,
2024-02-09,164.39,165,162.18,162.9,158.66,150300,150300,-1.49,-0.90638117,163.36,"February 09, 24",-0.0090638117,,,,,
2024-02-08,166.67,168.85,163.1,164.65,160.36,224100,224100,-2.02,-1.21198,165.53,"February 08, 24",-0.0121198,,,,,
2024-02-07,161.9,167.66,161.11,165.65,161.34,209700,209700,3.75,2.31624,164.81,"February 07, 24",0.0231624,,,,,
2024-02-06,159.5,161.47,159.44,160.49,156.32,239400,239400,0.99,0.62068966,160.47,"February 06, 24",0.0062068966,,,,,
2024-02-05,159.44,161.33,157.41,158.78,154.64,185400,185400,-0.66,-0.41394882,159.17,"February 05, 24",-0.0041394882,,,,,
2024-02-02,159.86,160.5,155.87,159.79,155.64,177300,177300,-0.07,-0.04378831,158.72,"February 02, 24",-0.0004378831,,,,,
2024-02-01,163.97,163.97,158.08,161.07,156.88,203400,203400,-2.9,-1.76862,161.04,"February 01, 24",-0.0176862,,,,,
2024-01-31,168.26,168.26,161.65,162.37,158.14,204300,204300,-5.89,-3.50053,164.09,"January 31, 24",-0.0350053,,,,,
2024-01-30,166.62,169.36,166.62,167.1,162.75,148500,148500,0.48,0.28808066,167.69,"January 30, 24",0.0028808066,,,,,
2024-01-29,166.4,168.98,166.4,168.98,164.59,121500,121500,2.58,1.55048,168.12,"January 29, 24",0.0155048,,,,,
2024-01-26,166.5,166.55,164.03,165.41,161.11,100800,100800,-1.09,-0.65465465,165.33,"January 26, 24",-0.0065465465,,,,,
2024-01-25,166.67,167.78,163.89,166.05,161.73,211500,211500,-0.62,-0.37199256,165.91,"January 25, 24",-0.0037199256,,,,,
2024-01-24,166.67,167.86,166.54,167.28,162.92,110700,110700,0.61,0.36599268,167.23,"January 24, 24",0.0036599268,,,,,
2024-01-23,164.27,165.9,163.02,165.65,161.34,126900,126900,1.38,0.84008036,164.86,"January 23, 24",0.0084008036,,,,,
2024-01-22,163.81,167.36,163.8,165.44,161.14,147600,147600,1.63,0.99505525,165.53,"January 22, 24",0.0099505525,,,,,
2024-01-19,164.76,165.3,163.33,165.3,160.99,129600,129600,0.54,0.32774945,164.64,"January 19, 24",0.0032774945,,,,,
2024-01-18,163.36,165.96,161.11,164.93,160.64,275400,275400,1.57,0.96106758,164,"January 18, 24",0.0096106758,,,,,
2024-01-17,162.34,165.46,161.42,163.49,159.23,154800,154800,1.15,0.7083898,163.46,"January 17, 24",0.007083898,,,,,
2024-01-16,170.44,170.44,163.89,163.9,159.64,147600,147600,-6.54,-3.83713,166.08,"January 16, 24",-0.0383713,,,,,
2024-01-12,169.83,170.56,167.72,170.14,165.71,148500,148500,0.31,0.18253548,169.47,"January 12, 24",0.0018253548,,,,,
2024-01-11,169.68,170.29,166.84,167.6,163.24,161100,161100,-2.08,-1.22584,168.24,"January 11, 24",-0.0122584,,,,,
2024-01-10,169.58,169.58,165.56,168.03,163.66,170100,170100,-1.55,-0.91402288,167.72,"January 10, 24",-0.0091402288,,,,,
2024-01-09,169.23,171.16,168.26,170.21,165.78,209700,209700,0.98,0.57909354,169.88,"January 09, 24",0.0057909354,,,,,
2024-01-08,170.16,171.68,168.82,170.75,166.31,273600,273600,0.59,0.34673249,170.42,"January 08, 24",0.0034673249,,,,,
2024-01-05,172.78,173.72,171.35,172.81,168.31,166500,166500,0.03,0.01736312,172.63,"January 05, 24",0.0001736312,,,,,
2024-01-04,177.29,177.29,172.28,172.28,167.79,213300,213300,-5.01,-2.82588,173.95,"January 04, 24",-0.0282588,,,,,
2024-01-03,176.81,178.4,175.96,177.29,172.67,168300,168300,0.48,0.27147786,177.22,"January 03, 24",0.0027147786,,,,,
2024-01-02,176.98,180.66,176.38,178.29,173.65,210600,210600,1.31,0.74019663,178.44,"January 02, 24",0.0074019663,,,,,
2023-12-29,177.18,177.56,174.19,174.72,170.17,208800,208800,-2.46,-1.38842,175.49,"December 29, 23",-0.0138842,,,,,
2023-12-28,181.29,181.67,177.52,177.57,172.95,144000,144000,-3.72,-2.05196,178.92,"December 28, 23",-0.0205196,,,,,
2023-12-27,181.39,181.99,181.12,181.89,177.16,99900,99900,0.5,0.27564915,181.67,"December 27, 23",0.0027564915,,,,,
2023-12-26,179.52,182.3,178.81,182.06,177.32,112500,112500,2.54,1.41488,181.06,"December 26, 23",0.0141488,,,,,
2023-12-22,179.8,180.67,177.4,179.53,174.86,141300,141300,-0.27,-0.15016685,179.2,"December 22, 23",-0.0015016685,,,,,
2023-12-21,179.31,179.78,176.39,179.78,175.1,249300,249300,0.47,0.26211589,178.65,"December 21, 23",0.0026211589,,,,,
2023-12-20,182.64,184.78,178.95,179.3,174.63,237600,237600,-3.34,-1.82873,181.01,"December 20, 23",-0.0182873,,,,,
2023-12-19,178.12,181.03,177.31,180.82,176.11,258300,258300,2.7,1.51583,179.72,"December 19, 23",0.0151583,,,,,
2023-12-18,179.76,180.88,177.28,178.04,173.41,211500,211500,-1.72,-0.95683133,178.73,"December 18, 23",-0.0095683133,,,,,
2023-12-15,178.57,178.78,175.98,177.47,172.85,858600,858600,-1.1,-0.61600493,177.41,"December 15, 23",-0.0061600493,,,,,
2023-12-14,177.66,180.47,177.33,178.22,173.58,264600,264600,0.56,0.31520883,178.67,"December 14, 23",0.0031520883,,,,,
2023-12-13,171.57,175.52,171.36,174.93,170.38,332100,332100,3.36,1.95838,173.94,"December 13, 23",0.0195838,,,,,
2023-12-12,170.71,172.04,168.33,171.75,167.28,290700,290700,1.04,0.60922032,170.71,"December 12, 23",0.0060922032,,,,,
2023-12-11,171.86,174.27,171.16,172.74,168.24,216900,216900,0.88,0.51204469,172.72,"December 11, 23",0.0051204469,,,,,
2023-12-08,169.93,171.97,169.5,171.79,167.32,251100,251100,1.86,1.09457,171.09,"December 08, 23",0.0109457,,,,,
2023-12-07,167.56,169.57,166.44,168.5,164.12,274500,274500,0.94,0.56099308,168.17,"December 07, 23",0.0056099308,,,,,
2023-12-06,164.9,167.64,163.22,165.08,160.78,430200,430200,0.18,0.10915706,165.31,"December 06, 23",0.0010915706,,,,,
2023-12-05,177.41,177.78,164.67,165.31,161.01,518400,518400,-12.1,-6.82036,169.25,"December 05, 23",-0.0682036,,,,,
2023-12-04,192.22,192.37,177.22,177.46,172.84,539100,539100,-14.76,-7.6787,182.35,"December 04, 23",-0.076787,,,,,
2023-12-01,185.9,196.11,185.11,194.03,188.98,500400,500400,8.13,4.37332,191.75,"December 01, 23",0.0437332,,,,,
2023-11-30,183.54,187.07,181.94,185.77,180.94,824400,824400,2.23,1.21499,184.93,"November 30, 23",0.0121499,2023-12-15,3.25,2023-12-01,2023-10-31,0.36111
2023-11-29,180.78,183.99,179.39,183.56,178.44,240300,240300,2.78,1.53778,182.31,"November 29, 23",0.0153778,,,,,
2023-11-28,182.11,184,179,179.79,174.77,352800,352800,-2.32,-1.27396,180.93,"November 28, 23",-0.0127396,,,,,
2023-11-27,183.87,183.87,180.89,181.89,176.81,472500,472500,-1.98,-1.07685,182.22,"November 27, 23",-0.0107685,,,,,
2023-11-24,183.31,185.11,183.31,183.33,178.21,144900,144900,0.02,0.01091048,183.92,"November 24, 23",0.0001091048,,,,,
2023-11-22,179.44,182.58,179.44,182.44,177.35,200700,200700,3,1.67187,181.49,"November 22, 23",0.0167187,,,,,
2023-11-21,181.67,183.78,180.26,182.39,177.29,216900,216900,0.72,0.396323,182.14,"November 21, 23",0.00396323,,,,,
2023-11-20,183.61,187.06,181.3,182.16,177.07,244800,244800,-1.45,-0.78971734,183.51,"November 20, 23",-0.0078971734,,,,,
2023-11-17,180.24,184.55,180.24,183.56,178.43,174600,174600,3.32,1.84199,182.78,"November 17, 23",0.0184199,,,,,
2023-11-16,184.78,186.44,177.82,179.18,174.17,287100,287100,-5.6,-3.03063,181.15,"November 16, 23",-0.0303063,,,,,
2023-11-15,188.91,191.54,186.32,186.98,181.75,228600,228600,-1.93,-1.02165,188.28,"November 15, 23",-0.0102165,,,,,
2023-11-14,186.92,192.44,186.92,189.33,184.04,167400,167400,2.41,1.28932,189.56,"November 14, 23",0.0128932,,,,,
2023-11-13,182.97,186.97,181.71,184.6,179.44,214200,214200,1.63,0.89085642,184.43,"November 13, 23",0.0089085642,,,,,
2023-11-10,186.22,186.22,181.03,182.33,177.24,196200,196200,-3.89,-2.08893,183.19,"November 10, 23",-0.0208893,,,,,
2023-11-09,183.7,186.31,180.84,184.27,179.12,646200,646200,0.57,0.31028851,183.81,"November 09, 23",0.0031028851,,,,,
2023-11-08,189.14,189.81,182.84,183.39,178.27,361800,361800,-5.75,-3.04008,185.35,"November 08, 23",-0.0304008,,,,,
2023-11-07,194.11,194.11,183.8,188.53,183.27,315900,315900,-5.58,-2.87466,188.81,"November 07, 23",-0.0287466,,,,,
2023-11-06,202.19,203.74,194.47,195.5,190.04,395100,395100,-6.69,-3.30877,197.9,"November 06, 23",-0.0330877,,,,,
2023-11-03,199.48,204.94,198.26,201,195.39,376200,376200,1.52,0.76198115,201.4,"November 03, 23",0.0076198115,,,,,
2023-11-02,204.53,208.67,199.17,199.76,194.17,415800,415800,-4.77,-2.33218,202.53,"November 02, 23",-0.0233218,,,,,
2023-11-01,208.13,210.04,204.75,204.75,199.03,759600,759600,-3.38,-1.62399,206.51,"November 01, 23",-0.0162399,,,,,
2023-10-31,203.46,207.46,203.43,205.11,199.38,283500,283500,1.65,0.81097022,205.33,"October 31, 23",0.0081097022,,,,,
2023-10-30,203.29,205,200.93,204.04,198.34,428400,428400,0.75,0.36893108,203.32,"October 30, 23",0.0036893108,,,,,
2023-10-27,205.05,205.05,199.34,202.17,196.53,288000,288000,-2.88,-1.40454,202.19,"October 27, 23",-0.0140454,,,,,
2023-10-26,204.56,207.9,199.51,206.25,200.49,421200,421200,1.69,0.82616347,204.55,"October 26, 23",0.0082616347,,,,,
2023-10-25,200.56,207.22,200.56,206.56,200.79,324900,324900,6,2.99162,204.78,"October 25, 23",0.0299162,,,,,
2023-10-24,207.22,208.18,201.08,201.35,195.72,525600,525600,-5.87,-2.83274,203.54,"October 24, 23",-0.0283274,,,,,
2023-10-23,209.47,211.68,205.88,206.26,200.5,439200,439200,-3.21,-1.53244,207.94,"October 23, 23",-0.0153244,,,,,
2023-10-20,215.67,217.78,212.64,212.64,206.7,401400,401400,-3.03,-1.40492,214.35,"October 20, 23",-0.0140492,,,,,
2023-10-19,218.87,218.87,216.25,218.34,212.24,331200,331200,-0.53,-0.24215288,217.82,"October 19, 23",-0.0024215288,,,,,
2023-10-18,217.01,220.11,216.5,219.81,213.67,291600,291600,2.8,1.29026,218.81,"October 18, 23",0.0129026,,,,,
2023-10-17,213.35,222.22,213.34,215.36,209.34,385200,385200,2.01,0.9421139,216.97,"October 17, 23",0.009421139,,,,,
2023-10-16,208.9,213.24,208.9,212.23,206.3,258300,258300,3.33,1.59406,211.46,"October 16, 23",0.0159406,,,,,
2023-10-13,209.44,214.56,208.31,208.31,202.49,463500,463500,-1.13,-0.539534,210.39,"October 13, 23",-0.00539534,,,,,
2023-10-12,205.57,207.23,204.56,207,201.21,528300,528300,1.43,0.69562679,206.26,"October 12, 23",0.0069562679,,,,,
2023-10-11,202.47,206.64,201.28,205.28,199.55,414000,414000,2.81,1.38786,204.4,"October 11, 23",0.0138786,,,,,
2023-10-10,199.61,206.13,199.61,203.92,198.22,477000,477000,4.31,2.15921,203.22,"October 10, 23",0.0215921,,,,,
2023-10-09,198.68,205.47,198.68,201.01,195.4,595800,595800,2.33,1.17274,201.72,"October 09, 23",0.0117274,,,,,
2023-10-06,196.48,201.15,196.21,196.39,190.9,411300,411300,-0.09,-0.04580619,197.92,"October 06, 23",-0.0004580619,,,,,
2023-10-05,193.35,198.88,193.35,196.48,190.99,259200,259200,3.13,1.61883,196.24,"October 05, 23",0.0161883,,,,,
2023-10-04,196.26,197.61,193.53,195.19,189.73,325800,325800,-1.07,-0.54519515,195.44,"October 04, 23",-0.0054519515,,,,,
2023-10-03,193.03,198.6,193.03,198.11,192.58,303300,303300,5.08,2.63172,196.58,"October 03, 23",0.0263172,,,,,
2023-10-02,203.33,203.68,190.48,194.33,188.9,328500,328500,-9,-4.4263,196.16,"October 02, 23",-0.044263,,,,,
2023-09-29,211.56,211.56,202.62,202.62,196.96,450900,450900,-8.94,-4.22575,205.6,"September 29, 23",-0.0422575,,,,,
2023-09-28,208.56,211.53,208.56,210.16,204.29,481500,481500,1.6,0.76716532,210.08,"September 28, 23",0.0076716532,,,,,
2023-09-27,207.44,212.75,206.51,207.82,202.02,299700,299700,0.38,0.1831855,209.03,"September 27, 23",0.001831855,,,,,
2023-09-26,206.34,207.11,203.99,205.29,199.56,342900,342900,-1.05,-0.50886886,205.46,"September 26, 23",-0.0050886886,,,,,
2023-09-25,206.06,207.93,204.73,206.66,200.89,153900,153900,0.6,0.29117733,206.44,"September 25, 23",0.0029117733,,,,,
2023-09-22,210.78,210.78,204.49,204.52,198.81,202500,202500,-6.26,-2.96992,206.6,"September 22, 23",-0.0296992,,,,,
2023-09-21,208.05,209.47,203.48,207.83,202.02,348300,348300,-0.22,-0.10574381,206.93,"September 21, 23",-0.0010574381,,,,,
2023-09-20,204,212.15,203.76,207.69,201.89,360000,360000,3.69,1.80882,207.87,"September 20, 23",0.0180882,,,,,
2023-09-19,204.25,205.66,200.62,203.96,198.26,279900,279900,-0.29,-0.14198286,203.41,"September 19, 23",-0.0014198286,,,,,
2023-09-18,196.7,203.66,196.7,202.18,196.53,180900,180900,5.48,2.78597,200.85,"September 18, 23",0.0278597,,,,,
2023-09-15,197.81,199.26,194.15,196.79,191.29,661500,661500,-1.02,-0.51564633,196.73,"September 15, 23",-0.0051564633,,,,,
2023-09-14,200.02,201.11,197.98,199.32,193.76,247500,247500,-0.7,-0.349965,199.47,"September 14, 23",-0.00349965,,,,,
2023-09-13,201.9,202.09,196.91,196.99,191.49,237600,237600,-4.91,-2.4319,198.66,"September 13, 23",-0.024319,,,,,
2023-09-12,196.88,202.78,196.81,201.23,195.61,210600,210600,4.35,2.20947,200.27,"September 12, 23",0.0220947,,,,,
2023-09-11,206.02,206.02,191.94,193.68,188.27,300600,300600,-12.34,-5.98971,197.21,"September 11, 23",-0.0598971,,,,,
2023-09-08,206.11,206.35,204.28,205.5,199.76,273600,273600,-0.61,-0.29595847,205.38,"September 08, 23",-0.0029595847,,,,,
2023-09-07,203.61,207.14,201.95,204.04,198.34,261000,261000,0.43,0.21118806,204.38,"September 07, 23",0.0021118806,,,,,
2023-09-06,202.44,206.2,200.73,203.44,197.76,283500,283500,1,0.49397352,203.46,"September 06, 23",0.0049397352,,,,,
2023-09-05,211.3,211.63,198.98,200.89,195.28,507600,507600,-10.41,-4.92664,203.83,"September 05, 23",-0.0492664,,,,,
2023-09-01,209.64,212.69,206.91,212.04,206.11,499500,499500,2.4,1.14482,210.55,"September 01, 23",0.0114482,,,,,
2023-08-31,217.77,217.77,208.33,209.42,203.57,596700,596700,-8.35,-3.83432,211.84,"August 31, 23",-0.0383432,2023-09-15,3.25,2023-09-01,2023-08-01,0.36111
2023-08-30,216.49,217.78,215,215.84,209.46,248400,248400,-0.65,-0.30024482,216.21,"August 30, 23",-0.0030024482,,,,,
2023-08-29,214.97,214.97,211.28,214.88,208.53,127800,127800,-0.09,-0.04186631,213.71,"August 29, 23",-0.0004186631,,,,,
2023-08-28,213.24,213.57,210.25,213.25,206.95,135000,135000,0.01,0.00468955,212.36,"August 28, 23",4.68955e-05,,,,,
2023-08-25,212.62,212.62,208.48,211.35,205.1,194400,194400,-1.27,-0.59730975,210.82,"August 25, 23",-0.0059730975,,,,,
2023-08-24,207.36,211.66,207.36,209.69,203.49,154800,154800,2.33,1.12365,209.57,"August 24, 23",0.0112365,,,,,
2023-08-23,209.28,210.66,206.56,208.48,202.32,163800,163800,-0.8,-0.382263,208.57,"August 23, 23",-0.00382263,,,,,
2023-08-22,209.9,211.83,206.87,209.13,202.94,171000,171000,-0.77,-0.36684135,209.28,"August 22, 23",-0.0036684135,,,,,
2023-08-21,213.71,214.97,207.15,208.49,202.33,283500,283500,-5.22,-2.44256,210.2,"August 21, 23",-0.0244256,,,,,
2023-08-18,212.33,212.33,206.23,211.97,205.7,342900,342900,-0.36,-0.1695474,210.18,"August 18, 23",-0.001695474,,,,,
2023-08-17,210.12,213.78,210.12,212.05,205.78,273600,273600,1.93,0.91852275,211.98,"August 17, 23",0.0091852275,,,,,
2023-08-16,205.17,209.67,204.66,206.49,200.38,215100,215100,1.32,0.64336891,206.94,"August 16, 23",0.0064336891,,,,,
2023-08-15,208.33,208.33,203.96,205.43,199.35,300600,300600,-2.9,-1.39202,205.91,"August 15, 23",-0.0139202,,,,,
2023-08-14,208.59,213.28,206.63,208.46,202.29,293400,293400,-0.13,-0.06232322,209.46,"August 14, 23",-0.0006232322,,,,,
2023-08-11,203.52,213.08,200.05,209.45,203.25,308700,308700,5.93,2.91372,207.53,"August 11, 23",0.0291372,,,,,
2023-08-10,200,203.01,198.78,202.01,196.04,259200,259200,2.01,1.005,201.27,"August 10, 23",0.01005,,,,,
2023-08-09,197.87,199.49,195.62,197.82,191.97,270900,270900,-0.05,-0.02526912,197.64,"August 09, 23",-0.0002526912,,,,,
2023-08-08,191.2,196.73,189.4,196.14,190.34,282600,282600,4.94,2.58368,194.09,"August 08, 23",0.0258368,,,,,
2023-08-07,190.36,196.1,190.36,194,188.27,347400,347400,3.64,1.91217,193.49,"August 07, 23",0.0191217,,,,,
2023-08-04,181.11,194.75,179.44,190.25,184.62,553500,553500,9.14,5.04666,188.15,"August 04, 23",0.0504666,,,,,
2023-08-03,166.11,179.89,166.11,179.03,173.73,355500,355500,12.92,7.77798,175.01,"August 03, 23",0.0777798,,,,,
2023-08-02,170.77,170.77,162.67,162.81,158,342000,342000,-7.96,-4.66124,165.42,"August 02, 23",-0.0466124,,,,,
2023-08-01,166.17,166.17,162.47,165.06,160.18,198900,198900,-1.11,-0.66799061,164.57,"August 01, 23",-0.0066799061,,,,,
2023-07-31,168.91,171.16,167.36,167.37,162.42,274500,274500,-1.54,-0.91172814,168.63,"July 31, 23",-0.0091172814,,,,,
2023-07-28,167.04,168.57,166,167.06,162.12,141300,141300,0.02,0.01197318,167.21,"July 28, 23",0.0001197318,,,,,
2023-07-27,169.3,170.1,165.26,166.88,161.94,216900,216900,-2.42,-1.42942,167.41,"July 27, 23",-0.0142942,,,,,
2023-07-26,165.89,168.44,165.65,167.58,162.63,201600,201600,1.69,1.01875,167.22,"July 26, 23",0.0101875,,,,,
2023-07-25,166.12,168.71,165.55,168.01,163.04,193500,193500,1.89,1.13773,167.42,"July 25, 23",0.0113773,,,,,
2023-07-24,163.89,169.37,163.89,165.69,160.79,243900,243900,1.8,1.0983,166.32,"July 24, 23",0.010983,,,,,
2023-07-21,162.66,163.25,160.85,163.25,158.42,162900,162900,0.59,0.36271978,162.45,"July 21, 23",0.0036271978,,,,,
2023-07-20,160.17,161.58,157.95,160.59,155.84,222300,222300,0.42,0.26222139,160.04,"July 20, 23",0.0026222139,,,,,
2023-07-19,159.11,162.06,159.01,160.34,155.6,244800,244800,1.23,0.77305009,160.47,"July 19, 23",0.0077305009,,,,,
2023-07-18,154.77,160.05,154.77,158.82,154.13,177300,177300,4.05,2.61679,157.88,"July 18, 23",0.0261679,,,,,
