date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,paymentDate,declarationDate,recordDate,adjDividend
2025-03-17,108.85,110.24,108.56,109.32,108.25,1616142,1616142,0.47,0.43179,109.2425,"March 17, 25",0.0043179,,,,,
2025-03-14,108.95,109.54,108.17,109.1,108.03,938200,938200,0.15,0.13768,108.94,"March 14, 25",0.0013768,,,,,
2025-03-13,109.09,110.4,108.69,109.76,108.69,2196900,2196900,0.67,0.61417,109.485,"March 13, 25",0.0061417,,,,,
2025-03-12,110.23,110.77,108.56,109.03,107.96,1540447,1540447,-1.2,-1.09,109.6475,"March 12, 25",-0.0109,,,,,
2025-03-11,112.75,113.28,111.55,112.19,111.09,1535404,1535404,-0.56,-0.49667,112.4425,"March 11, 25",-0.0049667,,,,,
2025-03-10,113.39,116.46,112.94,113.2,112.09,2232759,2232759,-0.19,-0.16756,113.9975,"March 10, 25",-0.0016756,,,,,
2025-03-07,110.75,113.85,110.3,112.33,111.23,1696802,1696802,1.58,1.43,111.8075,"March 07, 25",0.0143,,,,,
2025-03-06,110.66,111.7,110.01,110.89,109.81,1716400,1716400,0.23,0.20784,110.815,"March 06, 25",0.0020784,,,,,
2025-03-05,110.83,112.24,110.24,110.66,109.58,1563943,1563943,-0.165,-0.15339,110.9925,"March 05, 25",-0.0015339,,,,,
2025-03-04,113,114.6,110.6,110.71,109.63,1583600,1583600,-2.29,-2.03,112.2275,"March 04, 25",-0.0203,,,,,
2025-03-03,110.84,112.14,110.06,112.06,110.97,1728217,1728217,1.22,1.1,111.275,"March 03, 25",0.011,,,,,
2025-02-28,110.62,111.36,109.16,111.2,110.11,1949200,1949200,0.58,0.52432,110.585,"February 28, 25",0.0052432,,,,,
2025-02-27,108,109.73,107.21,109.37,108.3,988811,988811,1.37,1.27,108.5775,"February 27, 25",0.0127,,,,,
2025-02-26,109.98,110,108.42,108.59,107.53,1874416,1874416,-1.39,-1.26,109.2475,"February 26, 25",-0.0126,,,,,
2025-02-25,108.39,111.2,108.35,110.57,109.49,2470423,2470423,2.18,2.01,109.6275,"February 25, 25",0.0201,,,,,
2025-02-24,104.86,108.8,104.86,107.59,106.54,1706600,1706600,2.73,2.6,106.5275,"February 24, 25",0.026,,,,,
2025-02-21,104.15,105.58,103.03,105.33,104.3,1978505,1978505,1.18,1.13,104.5225,"February 21, 25",0.0113,,,,,
2025-02-20,103.2,104.56,103.14,104.43,103.41,1727100,1727100,1.23,1.19,103.8325,"February 20, 25",0.0119,,,,,
2025-02-19,104.34,105.06,103.92,104.36,103.34,1094722,1094722,0.02,0.0191681,104.42,"February 19, 25",0.000191681,,,,,
2025-02-18,104.17,104.73,103.22,103.86,102.85,1237500,1237500,-0.31,-0.29759,103.995,"February 18, 25",-0.0029759,,,,,
2025-02-14,107.02,107.22,104.98,105,103.97,1723600,1723600,-2.02,-1.89,106.055,"February 14, 25",-0.0189,0.295,2025-03-03,2025-01-31,2025-02-14,0.295
2025-02-13,106.2,107.89,105.93,107.53,106.19,1230238,1230238,1.33,1.25,106.8875,"February 13, 25",0.0125,,,,,
2025-02-12,104.28,106.49,104.28,105.95,104.63,1438200,1438200,1.67,1.6,105.25,"February 12, 25",0.016,,,,,
2025-02-11,104.79,104.93,103.74,104.88,103.57,1222831,1222831,0.09,0.08588606,104.585,"February 11, 25",0.0008588606,,,,,
2025-02-10,104.78,104.95,103.86,104.55,103.25,1086653,1086653,-0.23,-0.21951,104.535,"February 10, 25",-0.0021951,,,,,
2025-02-07,105.12,105.26,104.3,105.02,103.71,855138,855138,-0.1,-0.09512938,104.925,"February 07, 25",-0.0009512938,,,,,
2025-02-06,107.9,107.99,104.9,105.4,104.09,1337834,1337834,-2.5,-2.32,106.5475,"February 06, 25",-0.0232,,,,,
2025-02-05,106.28,107.45,105.46,107.19,105.85,1533446,1533446,0.91,0.85623,106.595,"February 05, 25",0.0085623,,,,,
2025-02-04,105.89,106.52,104.94,105.98,104.66,1622000,1622000,0.09,0.08499386,105.8325,"February 04, 25",0.0008499386,,,,,
2025-02-03,105.01,107.37,104.9,106.43,105.1,2514133,2514133,1.42,1.35,105.9275,"February 03, 25",0.0135,,,,,
2025-01-31,107,107,104.78,105.52,104.21,3425109,3425109,-1.48,-1.38,106.075,"January 31, 25",-0.0138,,,,,
2025-01-30,107.71,107.77,106.04,107.12,105.79,1928800,1928800,-0.59,-0.54777,107.16,"January 30, 25",-0.0054777,,,,,
2025-01-29,107.4,107.88,106.52,106.77,105.44,1500100,1500100,-0.63,-0.58659,107.1425,"January 29, 25",-0.0058659,,,,,
2025-01-28,109.02,109.67,107.11,107.53,106.19,1265626,1265626,-1.49,-1.37,108.3325,"January 28, 25",-0.0137,,,,,
2025-01-27,108.16,109.57,107.55,109.39,108.03,1552833,1552833,1.23,1.14,108.6675,"January 27, 25",0.0114,,,,,
2025-01-24,106.23,106.68,105.29,106.25,104.93,1208411,1208411,0.02,0.01882707,106.1125,"January 24, 25",0.0001882707,,,,,
2025-01-23,106.41,106.65,105.01,106.29,104.97,1584207,1584207,-0.12,-0.11277,106.09,"January 23, 25",-0.0011277,,,,,
2025-01-22,108,108.05,106.19,106.7,105.37,1474322,1474322,-1.3,-1.2,107.235,"January 22, 25",-0.012,,,,,
2025-01-21,106.95,107.47,106.08,106.66,105.33,1230000,1230000,-0.29,-0.27115,106.79,"January 21, 25",-0.0027115,,,,,
2025-01-17,106.7,107.09,105.95,106.47,105.14,1712800,1712800,-0.23,-0.21556,106.5525,"January 17, 25",-0.0021556,,,,,
2025-01-16,103.54,106.51,103.42,106.27,104.95,1662600,1662600,2.73,2.64,104.935,"January 16, 25",0.0264,,,,,
2025-01-15,105.57,105.57,102.28,103.44,102.15,1548600,1548600,-2.13,-2.02,104.215,"January 15, 25",-0.0202,,,,,
2025-01-14,103.03,105.39,102.86,105.28,103.97,2150700,2150700,2.25,2.18,104.14,"January 14, 25",0.0218,,,,,
2025-01-13,102.05,102.89,100.99,102.86,101.58,2021400,2021400,0.81,0.79373,102.1975,"January 13, 25",0.0079373,,,,,
2025-01-10,101.46,102.7,100.86,101.42,100.16,1537800,1537800,-0.04,-0.0394244,101.61,"January 10, 25",-0.000394244,,,,,
2025-01-08,102.63,102.97,101.85,102.57,101.29,1608708,1608708,-0.06,-0.05846244,102.505,"January 08, 25",-0.0005846244,,,,,
2025-01-07,102.24,102.96,102.02,102.8,101.52,1658512,1658512,0.56,0.54773,102.505,"January 07, 25",0.0054773,,,,,
2025-01-06,103.78,104.54,101.52,101.67,100.4,1515500,1515500,-2.11,-2.03,102.8775,"January 06, 25",-0.0203,,,,,
2025-01-03,103.98,105.1,103.08,104.64,103.34,1094300,1094300,0.66,0.63474,104.2,"January 03, 25",0.0063474,,,,,
2025-01-02,105.08,105.16,103.64,103.84,102.55,1231104,1231104,-1.24,-1.18,104.43,"January 02, 25",-0.0118,,,,,
2024-12-31,104.88,105.42,104.32,104.71,103.41,814661,814661,-0.17,-0.16209,104.8325,"December 31, 24",-0.0016209,,,,,
2024-12-30,105.39,105.67,104.01,104.62,103.32,733500,733500,-0.77,-0.73062,104.9225,"December 30, 24",-0.0073062,,,,,
2024-12-27,105.91,107.31,105.67,105.94,104.62,762500,762500,0.03,0.02832594,106.2075,"December 27, 24",0.0002832594,,,,,
2024-12-26,105.97,107.03,105.82,106.74,105.41,656700,656700,0.77,0.72662,106.39,"December 26, 24",0.0072662,,,,,
2024-12-24,105.3,106.53,105.04,106.46,105.13,369300,369300,1.16,1.1,105.8325,"December 24, 24",0.011,,,,,
2024-12-23,106.1,106.46,104.78,105.43,104.12,814000,814000,-0.67,-0.63148,105.6925,"December 23, 24",-0.0063148,,,,,
2024-12-20,105.84,106.57,104.95,106.1,104.78,3432031,3432031,0.26,0.24565,105.865,"December 20, 24",0.0024565,,,,,
2024-12-19,105.5,106.51,104.79,105.85,104.53,1991336,1991336,0.35,0.33175,105.6625,"December 19, 24",0.0033175,,,,,
2024-12-18,105.3,106.76,104.81,105.86,104.54,2221745,2221745,0.56,0.53181,105.6825,"December 18, 24",0.0053181,,,,,
2024-12-17,105.5,107.03,105.21,105.8,104.48,1407500,1407500,0.3,0.28436,105.885,"December 17, 24",0.0028436,,,,,
2024-12-16,105.67,107.34,105.67,105.82,104.5,1463900,1463900,0.15,0.14195,106.125,"December 16, 24",0.0014195,,,,,
2024-12-13,105.52,105.9,104.98,105.64,104.32,927000,927000,0.12,0.11372,105.51,"December 13, 24",0.0011372,,,,,
2024-12-12,106.46,107.16,105.29,105.41,104.1,996448,996448,-1.05,-0.98629,106.08,"December 12, 24",-0.0098629,,,,,
2024-12-11,107.37,109.13,105.45,105.58,104.26,1211329,1211329,-1.79,-1.67,106.8825,"December 11, 24",-0.0167,,,,,
2024-12-10,105.89,107.38,105.48,107.06,105.73,1604876,1604876,1.17,1.1,106.4525,"December 10, 24",0.011,,,,,
2024-12-09,107,107.07,105.58,105.89,104.57,1474400,1474400,-1.11,-1.04,106.385,"December 09, 24",-0.0104,,,,,
2024-12-06,109.04,109.92,107.11,107.21,105.87,1818915,1818915,-1.83,-1.68,108.32,"December 06, 24",-0.0168,,,,,
2024-12-05,109.43,110.81,109,109.16,107.8,1836213,1836213,-0.27,-0.24673,109.6,"December 05, 24",-0.0024673,,,,,
2024-12-04,109.25,110,108.41,109.89,108.52,1058942,1058942,0.64,0.58581,109.3875,"December 04, 24",0.0058581,,,,,
2024-12-03,111.29,111.48,109.69,109.96,108.59,1055675,1055675,-1.33,-1.2,110.605,"December 03, 24",-0.012,,,,,
2024-12-02,110.88,113.44,110,111.24,109.85,2076300,2076300,0.36,0.32468,111.39,"December 02, 24",0.0032468,,,,,
2024-11-29,109.92,110.58,109.35,110.13,108.76,965206,965206,0.21,0.19105,109.995,"November 29, 24",0.0019105,,,,,
2024-11-27,110.93,111.71,110.06,110.36,108.98,1054000,1054000,-0.57,-0.51384,110.765,"November 27, 24",-0.0051384,,,,,
2024-11-26,110.91,111.23,109.62,110.38,109,1254647,1254647,-0.53,-0.47786,110.535,"November 26, 24",-0.0047786,,,,,
2024-11-25,112.44,113,110.25,110.41,109.03,2535683,2535683,-2.03,-1.81,111.525,"November 25, 24",-0.0181,,,,,
2024-11-22,112.94,113.5,111.75,111.9,110.51,1712400,1712400,-1.04,-0.92084,112.5225,"November 22, 24",-0.0092084,,,,,
2024-11-21,111.84,112.85,110.91,112.25,110.85,1808300,1808300,0.41,0.3666,111.9625,"November 21, 24",0.003666,,,,,
2024-11-20,110.9,111.75,110.32,111.29,109.9,2195500,2195500,0.39,0.35167,111.065,"November 20, 24",0.0035167,,,,,
2024-11-19,110.08,111.45,109.81,110.92,109.54,1648612,1648612,0.84,0.76308,110.565,"November 19, 24",0.0076308,,,,,
2024-11-18,108.7,110.41,108.31,110.29,108.92,1361717,1361717,1.59,1.46,109.4275,"November 18, 24",0.0146,,,,,
2024-11-15,107.9,109.52,107.16,109.02,107.66,1951803,1951803,1.12,1.04,108.4,"November 15, 24",0.0104,0.28375,2024-12-02,2024-10-30,2024-11-15,0.28375
2024-11-14,107.05,108.5,106.63,107.88,106.26,1263354,1263354,0.83,0.77534,107.515,"November 14, 24",0.0077534,,,,,
2024-11-13,108.13,108.39,107.1,107.26,105.65,1160800,1160800,-0.87,-0.80459,107.72,"November 13, 24",-0.0080459,,,,,
2024-11-12,108,108.68,107.21,107.99,106.37,1542440,1542440,-0.01,-0.00925926,107.97,"November 12, 24",-9.25926e-05,,,,,
2024-11-11,106.57,107.89,106.29,107.71,106.09,1575900,1575900,1.14,1.07,107.115,"November 11, 24",0.0107,,,,,
2024-11-08,104.62,106.97,104.22,106.45,104.85,1421550,1421550,1.83,1.75,105.565,"November 08, 24",0.0175,,,,,
2024-11-07,103.63,104.63,102.49,103.91,102.35,1442400,1442400,0.28,0.27019,103.665,"November 07, 24",0.0027019,,,,,
2024-11-06,105.38,106.19,102.65,103.21,101.66,3047900,3047900,-2.17,-2.06,104.3575,"November 06, 24",-0.0206,,,,,
2024-11-05,102.81,104.16,102.56,104.14,102.58,1587215,1587215,1.33,1.29,103.4175,"November 05, 24",0.0129,,,,,
2024-11-04,103.83,105.31,102.5,102.96,101.41,2407600,2407600,-0.87,-0.83791,103.65,"November 04, 24",-0.0083791,,,,,
2024-11-01,105.75,106.03,102.91,104.75,103.18,2960200,2960200,-1,-0.94563,104.86,"November 01, 24",-0.0094563,,,,,
2024-10-31,100.38,101.53,99.83,99.91,98.41,2716680,2716680,-0.47,-0.46822,100.4125,"October 31, 24",-0.0046822,,,,,
2024-10-30,100.59,100.88,100.1,100.52,99.01,1298544,1298544,-0.07,-0.06958942,100.5225,"October 30, 24",-0.0006958942,,,,,
2024-10-29,100.69,101.43,100.18,100.63,99.12,1378000,1378000,-0.06,-0.05958884,100.7325,"October 29, 24",-0.0005958884,,,,,
2024-10-28,101.3,101.59,100.54,101.05,99.53,1737000,1737000,-0.25,-0.24679,101.12,"October 28, 24",-0.0024679,,,,,
2024-10-25,102.19,102.79,100.51,100.84,99.33,1159828,1159828,-1.35,-1.32,101.5825,"October 25, 24",-0.0132,,,,,
2024-10-24,103.02,103.38,102.23,102.62,101.08,1044300,1044300,-0.4,-0.38827,102.8125,"October 24, 24",-0.0038827,,,,,
2024-10-23,102.56,102.73,101.65,102.56,101.02,891432,891432,0,0,102.375,"October 23, 24",0,,,,,
2024-10-22,103.02,103.6,101.84,102.69,101.15,1183000,1183000,-0.33,-0.32033,102.7875,"October 22, 24",-0.0032033,,,,,
2024-10-21,104.16,104.78,103.31,103.91,102.35,939741,939741,-0.25,-0.24002,104.04,"October 21, 24",-0.0024002,,,,,
2024-10-18,104.93,105.15,103.79,104.34,102.77,1520125,1520125,-0.59,-0.56228,104.5525,"October 18, 24",-0.0056228,,,,,
2024-10-17,104.87,105.39,104.04,104.95,103.37,1052202,1052202,0.08,0.07628492,104.8125,"October 17, 24",0.0007628492,,,,,
2024-10-16,103.31,104.8,102.99,104.66,103.09,1059536,1059536,1.35,1.31,103.94,"October 16, 24",0.0131,,,,,
2024-10-15,103.81,105.15,103.55,104.35,102.78,1332845,1332845,0.54,0.52018,104.215,"October 15, 24",0.0052018,,,,,
2024-10-14,101.96,103.35,101.42,103.16,101.61,1040100,1040100,1.2,1.18,102.4725,"October 14, 24",0.0118,,,,,
2024-10-11,100.36,101.66,100.12,101.61,100.08,1119709,1119709,1.25,1.25,100.9375,"October 11, 24",0.0125,,,,,
2024-10-10,100.78,101.06,99.91,100.22,98.71,948100,948100,-0.56,-0.55567,100.4925,"October 10, 24",-0.0055567,,,,,
2024-10-09,100.38,101.03,100.05,100.63,99.12,923803,923803,0.25,0.24905,100.5225,"October 09, 24",0.0024905,,,,,
2024-10-08,99,100.23,98.63,100.08,98.58,1102535,1102535,1.08,1.09,99.485,"October 08, 24",0.0109,,,,,
2024-10-07,101.3,101.3,99.03,99.09,97.6,1470022,1470022,-2.21,-2.18,100.18,"October 07, 24",-0.0218,,,,,
2024-10-04,100.72,101.34,100.4,101.04,99.52,1037118,1037118,0.32,0.31771,100.875,"October 04, 24",0.0031771,,,,,
2024-10-03,103.13,103.32,101.26,101.34,99.82,1537432,1537432,-1.79,-1.74,102.2625,"October 03, 24",-0.0174,,,,,
2024-10-02,104.51,104.74,102.76,103.26,101.71,1107400,1107400,-1.25,-1.2,103.8175,"October 02, 24",-0.012,,,,,
2024-10-01,104.6,105.15,103.74,104.48,102.91,1826400,1826400,-0.12,-0.11472,104.4925,"October 01, 24",-0.0011472,,,,,
2024-09-30,105.1,105.44,104.13,104.72,103.15,1482215,1482215,-0.38,-0.36156,104.8475,"September 30, 24",-0.0036156,,,,,
2024-09-27,103.08,104.48,102.94,104.39,102.82,1359000,1359000,1.31,1.27,103.7225,"September 27, 24",0.0127,,,,,
2024-09-26,102.66,103.67,102.21,102.91,101.36,1497104,1497104,0.25,0.24352,102.8625,"September 26, 24",0.0024352,,,,,
2024-09-25,103.99,104.24,102.82,102.94,101.39,904840,904840,-1.05,-1.01,103.4975,"September 25, 24",-0.0101,,,,,
2024-09-24,103.58,104.61,103,103.14,101.59,1573644,1573644,-0.44,-0.42479,103.5825,"September 24, 24",-0.0042479,,,,,
2024-09-23,102.88,104.15,102.51,103.52,101.97,1428010,1428010,0.64,0.62208,103.265,"September 23, 24",0.0062208,,,,,
2024-09-20,101.59,103.84,101.59,103.4,101.85,4692127,4692127,1.81,1.78,102.605,"September 20, 24",0.0178,,,,,
2024-09-19,102.39,103.16,101.56,101.58,100.05,1159510,1159510,-0.81,-0.79109,102.1725,"September 19, 24",-0.0079109,,,,,
2024-09-18,103.7,104.14,101.89,102.61,101.07,1522600,1522600,-1.09,-1.05,103.085,"September 18, 24",-0.0105,,,,,
2024-09-17,104.1,105.09,103.67,103.82,102.26,1303600,1303600,-0.28,-0.26897,104.17,"September 17, 24",-0.0026897,,,,,
2024-09-16,104.3,105.33,104.3,105.22,103.64,1114223,1114223,0.92,0.88207,104.7875,"September 16, 24",0.0088207,,,,,
2024-09-13,103.32,104.25,102.97,104.04,102.48,1034900,1034900,0.72,0.69686,103.645,"September 13, 24",0.0069686,,,,,
2024-09-12,103.02,103.81,102.22,103.55,101.99,1257700,1257700,0.53,0.51446,103.15,"September 12, 24",0.0051446,,,,,
2024-09-11,105.64,105.99,102.79,103.26,101.71,1489240,1489240,-2.38,-2.25,104.42,"September 11, 24",-0.0225,,,,,
2024-09-10,105.58,106.61,104.42,105.94,104.35,1449000,1449000,0.36,0.34097,105.6375,"September 10, 24",0.0034097,,,,,
2024-09-09,104.24,105.63,103.55,105.6,104.01,1948000,1948000,1.36,1.3,104.755,"September 09, 24",0.013,,,,,
2024-09-06,105.58,106.22,104.86,105.18,103.6,1350300,1350300,-0.4,-0.37886,105.46,"September 06, 24",-0.0037886,,,,,
2024-09-05,106.25,106.47,104.81,105.49,103.91,1861500,1861500,-0.76,-0.71529,105.755,"September 05, 24",-0.0071529,,,,,
2024-09-04,105.51,106.48,105.08,106.22,104.62,1501300,1501300,0.71,0.67292,105.8225,"September 04, 24",0.0067292,,,,,
2024-09-03,101.96,105.72,101.78,105.29,103.71,1888600,1888600,3.33,3.27,103.6875,"September 03, 24",0.0327,,,,,
2024-08-30,100.92,101.98,100.84,101.88,100.35,1437811,1437811,0.96,0.95125,101.405,"August 30, 24",0.0095125,,,,,
2024-08-29,101.75,101.78,100.65,100.77,99.26,724408,724408,-0.98,-0.96314,101.2375,"August 29, 24",-0.0096314,,,,,
2024-08-28,101.9,101.9,100.64,101.57,100.04,1044500,1044500,-0.33,-0.32385,101.5025,"August 28, 24",-0.0032385,,,,,
2024-08-27,101.97,102.03,100.75,101.15,99.63,847238,847238,-0.82,-0.80416,101.475,"August 27, 24",-0.0080416,,,,,
2024-08-26,102,102.76,101.74,101.81,100.28,760900,760900,-0.19,-0.18627,102.0775,"August 26, 24",-0.0018627,,,,,
2024-08-23,102.64,102.89,101.21,102.16,100.63,865914,865914,-0.48,-0.46765,102.225,"August 23, 24",-0.0046765,,,,,
2024-08-22,103.15,103.28,102.41,102.64,101.1,923700,923700,-0.51,-0.49443,102.87,"August 22, 24",-0.0049443,,,,,
2024-08-21,101.57,102.84,101.57,102.38,100.84,816910,816910,0.81,0.79748,102.09,"August 21, 24",0.0079748,,,,,
2024-08-20,99.98,101.65,99.81,101.63,100.1,1170228,1170228,1.65,1.65,100.7675,"August 20, 24",0.0165,,,,,
2024-08-19,99.91,100.59,99.78,100.16,98.66,1143121,1143121,0.25,0.25023,100.11,"August 19, 24",0.0025023,,,,,
2024-08-16,99.95,100.19,99.06,100.01,98.51,1843900,1843900,0.06,0.06003002,99.8025,"August 16, 24",0.0006003002,,,,,
2024-08-15,100.64,101.02,99.01,99.99,98.49,965152,965152,-0.65,-0.64587,100.165,"August 15, 24",-0.0064587,0.28375,2024-09-03,2024-07-31,2024-08-15,0.28375
2024-08-14,99.98,100.79,99.98,100.48,98.69,811800,811800,0.5,0.5001,100.3075,"August 14, 24",0.005001,,,,,
2024-08-13,100.87,101.22,99.76,100.18,98.4,1709803,1709803,-0.69,-0.68405,100.5075,"August 13, 24",-0.0068405,,,,,
2024-08-12,101.83,101.87,99.96,100.81,99.01,1120300,1120300,-1.02,-1,101.1175,"August 12, 24",-0.01,,,,,
2024-08-09,102.25,102.59,101.23,102.25,100.43,1451047,1451047,0,0,102.08,"August 09, 24",0,,,,,
2024-08-08,101.13,102.45,101.06,102.21,100.39,1097731,1097731,1.08,1.07,101.7125,"August 08, 24",0.0107,,,,,
2024-08-07,101.31,102.8,100.75,101.59,99.78,1495200,1495200,0.28,0.27638,101.6125,"August 07, 24",0.0027638,,,,,
2024-08-06,100.11,102.28,99.93,101.32,99.52,1735400,1735400,1.21,1.21,100.91,"August 06, 24",0.0121,,,,,
2024-08-05,99,100.89,98.73,99.92,98.14,2868001,2868001,0.92,0.92929,99.635,"August 05, 24",0.0092929,,,,,
2024-08-02,96.94,99.93,96.35,98.53,96.78,3855940,3855940,1.59,1.64,97.9375,"August 02, 24",0.0164,,,,,
2024-08-01,98.37,100.24,97.88,100.01,98.23,2346400,2346400,1.64,1.67,99.125,"August 01, 24",0.0167,,,,,
2024-07-31,99.48,99.55,97.66,98.01,96.26,3040123,3040123,-1.47,-1.48,98.675,"July 31, 24",-0.0148,,,,,
2024-07-30,98.36,99.62,97.65,99.43,97.66,2005409,2005409,1.07,1.09,98.765,"July 30, 24",0.0109,,,,,
2024-07-29,101.3,102.26,100.77,101.59,99.78,1349800,1349800,0.29,0.28628,101.48,"July 29, 24",0.0028628,,,,,
2024-07-26,100.05,102.05,99.37,101.38,99.57,1273426,1273426,1.33,1.33,100.7125,"July 26, 24",0.0133,,,,,
2024-07-25,100.48,101.9,99.82,99.85,98.07,1130515,1130515,-0.63,-0.62699,100.5125,"July 25, 24",-0.0062699,,,,,
2024-07-24,100.08,100.98,99.27,100.35,98.56,1087329,1087329,0.27,0.26978,100.17,"July 24, 24",0.0026978,,,,,
2024-07-23,100.97,101.23,100.05,100.21,98.43,1480142,1480142,-0.755,-0.7527,100.615,"July 23, 24",-0.007527,,,,,
2024-07-22,101.95,102.02,99.3,100.64,98.85,1937300,1937300,-1.31,-1.28,100.9775,"July 22, 24",-0.0128,,,,,
2024-07-19,102.8,103.69,102.24,102.61,100.78,1190292,1190292,-0.19,-0.18482,102.835,"July 19, 24",-0.0018482,,,,,
2024-07-18,103.53,104.48,101.94,102.17,100.35,1703500,1703500,-1.36,-1.31,103.03,"July 18, 24",-0.0131,,,,,
2024-07-17,102.5,104.32,102.49,103.72,101.87,1681129,1681129,1.22,1.19,103.2575,"July 17, 24",0.0119,,,,,
2024-07-16,101.61,103.46,101.58,102.33,100.51,1256200,1256200,0.72,0.70859,102.245,"July 16, 24",0.0070859,,,,,
2024-07-15,104.09,104.47,101.1,101.18,99.38,1924207,1924207,-2.91,-2.8,102.71,"July 15, 24",-0.028,,,,,
2024-07-12,104.07,104.92,104.02,104.17,102.31,1115600,1115600,0.1,0.09608917,104.295,"July 12, 24",0.0009608917,,,,,
2024-07-11,104.75,106.11,103.57,103.74,101.89,1894500,1894500,-1.01,-0.9642,104.5425,"July 11, 24",-0.009642,,,,,
2024-07-10,105.07,105.46,104.39,104.85,102.98,1666700,1666700,-0.22,-0.20938,104.9425,"July 10, 24",-0.0020938,,,,,
2024-07-09,105.32,105.52,104.17,104.61,102.75,1221745,1221745,-0.71,-0.67414,104.905,"July 09, 24",-0.0067414,,,,,
2024-07-08,106.66,106.66,104.82,105.58,103.7,1378744,1378744,-1.08,-1.01,105.93,"July 08, 24",-0.0101,,,,,
2024-07-05,105.72,106.77,105.28,106.59,104.69,998700,998700,0.87,0.82293,106.09,"July 05, 24",0.0082293,,,,,
2024-07-03,105.44,105.66,105.04,105.53,103.65,831631,831631,0.09,0.0853566,105.4175,"July 03, 24",0.000853566,,,,,
2024-07-02,104.75,105.59,103.99,105.44,103.56,1362047,1362047,0.69,0.65871,104.9425,"July 02, 24",0.0065871,,,,,
2024-07-01,104.11,105.34,103.71,104.87,103,1786326,1786326,0.76,0.73,104.5075,"July 01, 24",0.0073,,,,,
2024-06-28,104.01,104.27,102.85,103.68,101.83,6988946,6988946,-0.33,-0.31728,103.7025,"June 28, 24",-0.0031728,,,,,
2024-06-27,104.63,104.67,103.79,104.01,102.16,1486200,1486200,-0.62,-0.59256,104.275,"June 27, 24",-0.0059256,,,,,
2024-06-26,104.15,105.72,103.68,104.48,102.62,1530002,1530002,0.33,0.31685,104.5075,"June 26, 24",0.0031685,,,,,
2024-06-25,107,107,104.59,104.85,102.98,1808450,1808450,-2.15,-2.01,105.86,"June 25, 24",-0.0201,,,,,
2024-06-24,108.73,108.73,106.95,107.48,105.57,1578218,1578218,-1.25,-1.15,107.9725,"June 24, 24",-0.0115,,,,,
2024-06-21,109.45,110.13,108.61,108.93,106.99,1736700,1736700,-0.52,-0.4751,109.28,"June 21, 24",-0.004751,,,,,
2024-06-20,109.66,110.26,108.69,108.91,106.97,1011200,1011200,-0.75,-0.68393,109.38,"June 20, 24",-0.0068393,,,,,
2024-06-18,109.04,110.31,108.78,109.91,107.95,1084326,1084326,0.87,0.79787,109.51,"June 18, 24",0.0079787,,,,,
2024-06-17,107.23,109.46,106.89,109.3,107.35,1080502,1080502,2.07,1.93,108.22,"June 17, 24",0.0193,,,,,
2024-06-14,106.15,107.76,106.03,107.7,105.78,1313048,1313048,1.55,1.46,106.91,"June 14, 24",0.0146,,,,,
2024-06-13,106.6,106.8,105.89,106.48,104.58,1304600,1304600,-0.12,-0.11257,106.4425,"June 13, 24",-0.0011257,,,,,
2024-06-12,107.63,107.67,105.71,106.39,104.5,1517800,1517800,-1.24,-1.15,106.85,"June 12, 24",-0.0115,,,,,
2024-06-11,107.53,107.97,106.64,107.93,106.01,1438800,1438800,0.4,0.37199,107.5175,"June 11, 24",0.0037199,,,,,
2024-06-10,107.12,107.77,105.93,107.72,105.8,1169400,1169400,0.6,0.56012,107.135,"June 10, 24",0.0056012,,,,,
2024-06-07,107.91,108.58,107.26,107.38,105.47,830810,830810,-0.53,-0.49115,107.7825,"June 07, 24",-0.0049115,,,,,
2024-06-06,107.76,108.26,107.4,107.91,105.99,796218,796218,0.15,0.1392,107.8325,"June 06, 24",0.001392,,,,,
2024-06-05,107.84,107.92,106.7,107.71,105.79,952527,952527,-0.13,-0.12055,107.5425,"June 05, 24",-0.0012055,,,,,
2024-06-04,107.72,108.34,107.31,108.11,106.18,1106300,1106300,0.39,0.36205,107.87,"June 04, 24",0.0036205,,,,,
2024-06-03,106.6,108.5,106.6,107.29,105.38,1502838,1502838,0.69,0.64728,107.2475,"June 03, 24",0.0064728,,,,,
2024-05-31,104.36,107.18,104.32,107.01,105.1,2658920,2658920,2.65,2.54,105.7175,"May 31, 24",0.0254,,,,,
2024-05-30,103.32,104.63,102.91,104.36,102.5,1071000,1071000,1.04,1.01,103.805,"May 30, 24",0.0101,,,,,
2024-05-29,104.07,104.07,103.2,103.31,101.47,1797114,1797114,-0.76,-0.73028,103.6625,"May 29, 24",-0.0073028,,,,,
2024-05-28,105.62,106.06,103.9,104.16,102.3,1631124,1631124,-1.46,-1.38,104.935,"May 28, 24",-0.0138,,,,,
2024-05-24,106.65,107,106.05,106.47,104.57,770800,770800,-0.18,-0.16878,106.5425,"May 24, 24",-0.0016878,,,,,
2024-05-23,107.08,107.73,106.36,106.42,104.52,799464,799464,-0.66,-0.61636,106.8975,"May 23, 24",-0.0061636,,,,,
2024-05-22,106.88,107.4,106.55,107.31,105.4,597200,597200,0.43,0.40232,107.035,"May 22, 24",0.0040232,,,,,
