date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,paymentDate,recordDate,dividend,adjDividend
2024-05-09,119.26,121.48,117.61,119.69,114.84,1878021,1878021,0.43,0.36056,119.51,"May 09, 24",0.0036056,,,,,
2024-05-08,120.31,120.79,119.6,120.59,115.7,991614,991614,0.28,0.23273,120.3225,"May 08, 24",0.0023273,,,,,
2024-05-07,120,120.52,119.2,120.34,115.46,747848,747848,0.34,0.28333,120.015,"May 07, 24",0.0028333,,,,,
2024-05-06,119.58,119.79,118.75,119.45,114.61,478800,478800,-0.13,-0.10871,119.3925,"May 06, 24",-0.0010871,,,,,
2024-05-03,119.71,119.88,118.3,119.32,114.48,608234,608234,-0.39,-0.32579,119.3025,"May 03, 24",-0.0032579,,,,,
2024-05-02,119.08,119.58,118.4,119.05,114.22,529745,529745,-0.03,-0.02519315,119.0275,"May 02, 24",-0.0002519315,,,,,
2024-05-01,118.2,119.9,117.67,118.66,113.85,498525,498525,0.46,0.38917,118.6075,"May 01, 24",0.0038917,,,,,
2024-04-30,118.1,118.66,117.01,117.9,113.12,784026,784026,-0.2,-0.16935,117.9175,"April 30, 24",-0.0016935,,,,,
2024-04-29,117.28,118.64,117.28,118.64,113.83,618800,618800,1.36,1.16,117.96,"April 29, 24",0.0116,,,,,
2024-04-26,118.32,118.48,116.92,116.93,112.19,733100,733100,-1.39,-1.17,117.6625,"April 26, 24",-0.0117,,,,,
2024-04-25,118.48,118.75,117.03,118.17,113.38,523300,523300,-0.31,-0.26165,118.1075,"April 25, 24",-0.0026165,,,,,
2024-04-24,116.69,118.7,116.15,118.66,113.85,728010,728010,1.97,1.69,117.55,"April 24, 24",0.0169,,,,,
2024-04-23,117.85,118.85,117.59,117.67,112.9,657500,657500,-0.18,-0.15274,117.99,"April 23, 24",-0.0015274,,,,,
2024-04-22,116.97,118.46,116.39,118.08,113.29,603823,603823,1.11,0.94896,117.475,"April 22, 24",0.0094896,,,,,
2024-04-19,115.03,117.26,115.03,117.2,112.45,1108359,1108359,2.17,1.89,116.13,"April 19, 24",0.0189,,,,,
2024-04-18,114.95,115.08,114.03,114.57,109.93,563701,563701,-0.38,-0.33058,114.6575,"April 18, 24",-0.0033058,,,,,
2024-04-17,113.02,114.95,112.79,114.56,109.92,687741,687741,1.54,1.36,113.83,"April 17, 24",0.0136,,,,,
2024-04-16,112.73,112.84,110.97,112.33,107.78,973119,973119,-0.4,-0.35483,112.2175,"April 16, 24",-0.0035483,,,,,
2024-04-15,114.7,115.21,112.58,113.06,108.48,904242,904242,-1.64,-1.43,113.8875,"April 15, 24",-0.0143,,,,,
2024-04-12,114.21,115.49,113.23,113.99,109.37,668400,668400,-0.22,-0.19263,114.23,"April 12, 24",-0.0019263,,,,,
2024-04-11,115.91,115.91,113.93,114.38,109.74,793100,793100,-1.53,-1.32,115.0325,"April 11, 24",-0.0132,,,,,
2024-04-10,114.88,115.24,113.71,115.08,110.42,627500,627500,0.2,0.17409,114.7275,"April 10, 24",0.0017409,,,,,
2024-04-09,116.75,117.26,116.21,116.64,111.91,558700,558700,-0.11,-0.09421842,116.715,"April 09, 24",-0.0009421842,,,,,
2024-04-08,116.4,116.96,115.95,116.33,111.62,676043,676043,-0.07,-0.06013746,116.41,"April 08, 24",-0.0006013746,,,,,
2024-04-05,115.58,116.41,115.01,116.23,111.52,525717,525717,0.65,0.56238,115.8075,"April 05, 24",0.0056238,,,,,
2024-04-04,117.96,117.96,115.16,116.13,111.42,768700,768700,-1.83,-1.55,116.8025,"April 04, 24",-0.0155,,,,,
2024-04-03,117.6,117.87,116.33,116.97,112.23,628600,628600,-0.63,-0.53571,117.1925,"April 03, 24",-0.0053571,,,,,
2024-04-02,117.52,119.1,117.52,117.77,113,674974,674974,0.25,0.21273,117.9775,"April 02, 24",0.0021273,,,,,
2024-04-01,119.05,119.36,117.48,117.85,113.07,650800,650800,-1.2,-1.01,118.435,"April 01, 24",-0.0101,,,,,
2024-03-28,118.06,119.05,117.89,118.87,114.05,1265443,1265443,0.81,0.68609,118.4675,"March 28, 24",0.0068609,,,,,
2024-03-27,115.93,118.3,115.54,118.26,113.47,833600,833600,2.33,2.01,117.0075,"March 27, 24",0.0201,,,,,
2024-03-26,116.05,116.2,114.75,115.25,110.58,514300,514300,-0.8,-0.68936,115.5625,"March 26, 24",-0.0068936,,,,,
2024-03-25,116.9,116.98,115.64,116.1,111.39,466500,466500,-0.8,-0.68435,116.405,"March 25, 24",-0.0068435,,,,,
2024-03-22,117.63,117.9,116.34,116.57,111.85,538347,538347,-1.06,-0.90113,117.11,"March 22, 24",-0.0090113,,,,,
2024-03-21,116.67,117.18,116.1,116.83,112.09,473812,473812,0.16,0.13714,116.695,"March 21, 24",0.0013714,,,,,
2024-03-20,115.35,116.53,115.26,116.5,111.78,979200,979200,1.15,0.99697,115.91,"March 20, 24",0.0099697,,,,,
2024-03-19,115.89,116.68,115.33,115.78,111.09,805800,805800,-0.11,-0.09491759,115.92,"March 19, 24",-0.0009491759,,,,,
2024-03-18,114.76,116.44,114.3,115.41,110.73,861445,861445,0.65,0.5664,115.2275,"March 18, 24",0.005664,,,,,
2024-03-15,114,115.92,113.82,114.55,109.91,2832300,2832300,0.55,0.48246,114.5725,"March 15, 24",0.0048246,,,,,
2024-03-14,116.8,116.8,114.52,114.9,110.24,1289300,1289300,-1.9,-1.63,115.755,"March 14, 24",-0.0163,,,,,
2024-03-13,117.12,117.24,115.81,116.23,111.52,1051115,1051115,-0.89,-0.7599,116.6,"March 13, 24",-0.007599,,,,,
2024-03-12,116.58,117.16,115.78,116.52,111.8,1264711,1264711,-0.06,-0.0514668,116.51,"March 12, 24",-0.000514668,,,,,
2024-03-11,116.04,117.14,115.5,117,112.26,845153,845153,0.96,0.8273,116.42,"March 11, 24",0.008273,,,,,
2024-03-08,116.06,116.63,115.3,115.82,111.13,999700,999700,-0.24,-0.20679,115.9525,"March 08, 24",-0.0020679,,,,,
2024-03-07,116.11,116.62,115.18,115.59,110.91,797000,797000,-0.52,-0.44785,115.875,"March 07, 24",-0.0044785,,,,,
2024-03-06,115.04,115.65,114.4,115.2,110.53,1120122,1120122,0.16,0.13908,115.0725,"March 06, 24",0.0013908,,,,,
2024-03-05,115.05,115.43,113.72,114.46,109.82,1395521,1395521,-0.59,-0.51282,114.665,"March 05, 24",-0.0051282,,,,,
2024-03-04,112.32,115.02,112.32,114.68,110.03,981000,981000,2.36,2.1,113.585,"March 04, 24",0.021,,,,,
2024-03-01,112.62,113.23,111.26,112.73,108.16,578300,578300,0.11,0.09767359,112.46,"March 01, 24",0.0009767359,,,,,
2024-02-29,113.11,113.56,112.62,112.91,108.33,1189123,1189123,-0.2,-0.17682,113.05,"February 29, 24",-0.0017682,,,,,
2024-02-28,112.46,113.27,111.85,112.46,107.9,619462,619462,0,0,112.51,"February 28, 24",0,,,,,
2024-02-27,112.05,112.62,111.52,112.53,107.97,498206,498206,0.48,0.42838,112.18,"February 27, 24",0.0042838,,,,,
2024-02-26,112.53,112.53,111.02,111.62,107.1,682541,682541,-0.91,-0.80867,111.925,"February 26, 24",-0.0080867,,,,,
2024-02-23,113.39,114.03,112.74,112.76,108.19,733100,733100,-0.63,-0.5556,113.23,"February 23, 24",-0.005556,2024-02-06,2024-03-11,2024-02-26,0.805,0.805
2024-02-22,113.67,114.61,113.03,114.19,108.79,922128,922128,0.52,0.45746,113.875,"February 22, 24",0.0045746,,,,,
2024-02-21,114.03,114.99,113.69,114.69,109.27,831900,831900,0.66,0.5788,114.35,"February 21, 24",0.005788,,,,,
2024-02-20,114.07,115.66,113.55,113.69,108.31,843317,843317,-0.38,-0.33313,114.2425,"February 20, 24",-0.0033313,,,,,
2024-02-16,113.65,114.51,113.3,113.95,108.56,1012100,1012100,0.3,0.26397,113.8525,"February 16, 24",0.0026397,,,,,
2024-02-15,113.29,114.59,113.29,114.27,108.87,719100,719100,0.98,0.86504,113.86,"February 15, 24",0.0086504,,,,,
2024-02-14,111.8,113.29,111.54,112.98,107.64,700700,700700,1.18,1.06,112.4025,"February 14, 24",0.0106,,,,,
2024-02-13,113.65,113.75,110.46,111.75,106.47,633600,633600,-1.9,-1.67,112.4025,"February 13, 24",-0.0167,,,,,
2024-02-12,113.26,114.3,112.98,114,108.61,918513,918513,0.74,0.65336,113.635,"February 12, 24",0.0065336,,,,,
2024-02-09,112.59,113.51,112.59,113.11,107.76,745100,745100,0.52,0.46185,112.95,"February 09, 24",0.0046185,,,,,
2024-02-08,111.46,113.04,111.35,112.93,107.59,819200,819200,1.47,1.32,112.195,"February 08, 24",0.0132,,,,,
2024-02-07,113.26,113.26,110.64,111.93,106.64,1227501,1227501,-1.33,-1.17,112.2725,"February 07, 24",-0.0117,,,,,
2024-02-06,111.5,111.96,110.84,111.81,106.52,1171841,1171841,0.31,0.27803,111.5275,"February 06, 24",0.0027803,,,,,
2024-02-05,112.71,113.06,111.23,111.78,106.49,780300,780300,-0.93,-0.82513,112.195,"February 05, 24",-0.0082513,,,,,
2024-02-02,114.66,115.04,112.65,113.77,108.39,774717,774717,-0.89,-0.77621,114.03,"February 02, 24",-0.0077621,,,,,
2024-02-01,114.04,115.82,113.31,115.79,110.31,638620,638620,1.75,1.53,114.74,"February 01, 24",0.0153,,,,,
2024-01-31,115.54,115.9,113.19,113.94,108.55,1123100,1123100,-1.6,-1.38,114.6425,"January 31, 24",-0.0138,,,,,
2024-01-30,113.91,114.96,113.56,114.51,109.09,525400,525400,0.6,0.52673,114.235,"January 30, 24",0.0052673,,,,,
2024-01-29,113.76,114.5,113.3,114.26,108.86,572900,572900,0.5,0.43952,113.955,"January 29, 24",0.0043952,,,,,
2024-01-26,114.29,114.49,113.42,113.7,108.32,799700,799700,-0.59,-0.51623,113.975,"January 26, 24",-0.0051623,,,,,
2024-01-25,111.39,114.03,111.34,113.92,108.53,1102005,1102005,2.53,2.27,112.67,"January 25, 24",0.0227,,,,,
2024-01-24,113.38,113.47,110.72,110.89,105.65,831917,831917,-2.49,-2.2,112.115,"January 24, 24",-0.022,,,,,
2024-01-23,111.65,113.28,111.65,112.7,107.37,752300,752300,1.05,0.94044,112.32,"January 23, 24",0.0094044,,,,,
2024-01-22,113.27,113.87,112.44,113.14,107.79,685900,685900,-0.13,-0.11477,113.18,"January 22, 24",-0.0011477,,,,,
2024-01-19,113.3,113.5,112.15,113.08,107.73,1169938,1169938,-0.22,-0.19417,113.0075,"January 19, 24",-0.0019417,,,,,
2024-01-18,112.47,112.51,111.16,112.43,107.11,1127000,1127000,-0.04,-0.03556504,112.1425,"January 18, 24",-0.0003556504,,,,,
2024-01-17,113.51,114.47,111.8,112.74,107.41,854500,854500,-0.77,-0.67835,113.13,"January 17, 24",-0.0067835,,,,,
2024-01-16,115.15,115.88,113.76,114.08,108.69,692500,692500,-1.07,-0.92922,114.7175,"January 16, 24",-0.0092922,,,,,
2024-01-12,116.17,116.63,115.47,115.79,110.31,509430,509430,-0.38,-0.32711,116.015,"January 12, 24",-0.0032711,,,,,
2024-01-11,117.76,117.76,115.24,115.39,109.93,623400,623400,-2.37,-2.01,116.5375,"January 11, 24",-0.0201,,,,,
2024-01-10,118.52,118.78,117.66,118.04,112.46,627600,627600,-0.48,-0.40499,118.25,"January 10, 24",-0.0040499,,,,,
2024-01-09,118.48,118.81,117.72,118.36,112.76,594274,594274,-0.12,-0.10128,118.3425,"January 09, 24",-0.0010128,,,,,
2024-01-08,118.23,118.92,117.38,118.85,113.23,492622,492622,0.62,0.5244,118.345,"January 08, 24",0.005244,,,,,
2024-01-05,117.36,118.44,117.02,117.98,112.4,628200,628200,0.62,0.52829,117.7,"January 05, 24",0.0052829,,,,,
2024-01-04,118.28,118.75,117.49,117.6,112.04,550612,550612,-0.68,-0.57491,118.03,"January 04, 24",-0.0057491,,,,,
2024-01-03,117.11,118.69,117.04,118.02,112.44,1093500,1093500,0.91,0.77705,117.715,"January 03, 24",0.0077705,,,,,
2024-01-02,115.67,117.33,115.67,116.93,111.4,882307,882307,1.26,1.09,116.4,"January 02, 24",0.0109,,,,,
2023-12-29,115.59,116.23,115.17,115.9,110.42,429847,429847,0.31,0.26819,115.7225,"December 29, 23",0.0026819,,,,,
2023-12-28,115.94,116.74,115.71,116.08,110.59,436300,436300,0.14,0.12075,116.1175,"December 28, 23",0.0012075,,,,,
2023-12-27,115.95,116.12,115.49,115.92,110.44,437600,437600,-0.03,-0.02587322,115.87,"December 27, 23",-0.0002587322,,,,,
2023-12-26,114.74,116.28,114.45,115.81,110.33,602739,602739,1.07,0.93254,115.32,"December 26, 23",0.0093254,,,,,
2023-12-22,114.28,115.67,114.05,114.91,109.48,375100,375100,0.63,0.55128,114.7275,"December 22, 23",0.0055128,,,,,
2023-12-21,113.49,114.66,113.03,113.75,108.37,436323,436323,0.26,0.2291,113.7325,"December 21, 23",0.002291,,,,,
2023-12-20,114.89,115.49,113.13,113.16,107.81,588544,588544,-1.73,-1.51,114.1675,"December 20, 23",-0.0151,,,,,
2023-12-19,114.57,115.18,114.18,115.15,109.7,787800,787800,0.58,0.50624,114.77,"December 19, 23",0.0050624,,,,,
2023-12-18,114.97,115.47,113.72,114.28,108.88,918925,918925,-0.69,-0.60016,114.61,"December 18, 23",-0.0060016,,,,,
2023-12-15,115,115.03,113.98,114.82,109.39,2470507,2470507,-0.18,-0.15652,114.7075,"December 15, 23",-0.0015652,,,,,
2023-12-14,117.4,118.27,115.23,115.39,109.93,1317948,1317948,-2.01,-1.71,116.5725,"December 14, 23",-0.0171,,,,,
2023-12-13,113.78,117.12,113.03,116.85,111.32,1900500,1900500,3.07,2.7,115.195,"December 13, 23",0.027,,,,,
2023-12-12,113.52,114.06,112.52,113.7,108.32,894700,894700,0.18,0.15856,113.45,"December 12, 23",0.0015856,,,,,
2023-12-11,113.33,113.6,112.31,113.32,107.96,878214,878214,-0.01,-0.00882379,113.14,"December 11, 23",-8.82379e-05,,,,,
2023-12-08,114.45,114.48,112.96,113.46,108.09,885521,885521,-0.99,-0.86501,113.8375,"December 08, 23",-0.0086501,,,,,
2023-12-07,114.87,115.13,114.19,114.53,109.11,864832,864832,-0.34,-0.29599,114.68,"December 07, 23",-0.0029599,,,,,
2023-12-06,114.1,114.74,113.62,114.73,109.3,932100,932100,0.63,0.55215,114.2975,"December 06, 23",0.0055215,,,,,
2023-12-05,115.05,115.33,113.28,113.88,108.49,1046046,1046046,-1.17,-1.02,114.385,"December 05, 23",-0.0102,,,,,
2023-12-04,113.31,115.29,113.09,114.92,109.49,1363300,1363300,1.61,1.42,114.1525,"December 04, 23",0.0142,,,,,
2023-12-01,113.93,114.62,112.95,113.85,108.47,1687300,1687300,-0.08,-0.07021856,113.8375,"December 01, 23",-0.0007021856,,,,,
2023-11-30,112.56,113.88,111.17,113.81,108.43,10055828,10055828,1.25,1.11,112.855,"November 30, 23",0.0111,,,,,
2023-11-29,112.47,112.75,111.6,112.05,106.75,1329727,1329727,-0.42,-0.37343,112.2175,"November 29, 23",-0.0037343,,,,,
2023-11-28,112.65,113.8,112.18,112.5,107.18,1151025,1151025,-0.15,-0.13316,112.7825,"November 28, 23",-0.0013316,,,,,
2023-11-27,112.01,113.11,111.3,112.64,107.31,1319242,1319242,0.63,0.56245,112.265,"November 27, 23",0.0056245,,,,,
2023-11-24,112.31,112.37,111.33,112,106.7,732400,732400,-0.31,-0.27602,112.0025,"November 24, 23",-0.0027602,2023-11-08,2023-12-11,2023-11-27,0.805,0.805
2023-11-22,112.08,113.3,111.32,113.05,106.94,1452134,1452134,0.97,0.86545,112.4375,"November 22, 23",0.0086545,,,,,
2023-11-21,112.51,112.94,110.5,111.6,105.57,1313400,1313400,-0.91,-0.80882,111.8875,"November 21, 23",-0.0080882,,,,,
2023-11-20,113.24,113.5,111.98,112.92,106.82,1214645,1214645,-0.32,-0.28259,112.91,"November 20, 23",-0.0028259,,,,,
2023-11-17,114.65,114.74,113.34,113.9,107.74,1112018,1112018,-0.75,-0.65416,114.1575,"November 17, 23",-0.0065416,,,,,
2023-11-16,115.06,115.73,113.7,114.05,107.89,1099300,1099300,-1.01,-0.8778,114.635,"November 16, 23",-0.008778,,,,,
2023-11-15,113.49,115.03,112.73,113.53,107.39,1282924,1282924,0.04,0.0352454,113.695,"November 15, 23",0.000352454,,,,,
2023-11-14,113.1,114.3,112.76,114.14,107.97,934513,934513,1.04,0.91954,113.575,"November 14, 23",0.0091954,,,,,
2023-11-13,111.48,111.6,110.4,111.12,105.11,747820,747820,-0.36,-0.32293,111.15,"November 13, 23",-0.0032293,,,,,
2023-11-10,112.02,112.31,110.52,111.41,105.39,910143,910143,-0.61,-0.54455,111.565,"November 10, 23",-0.0054455,,,,,
2023-11-09,112.08,114.99,110.97,111.29,105.27,1556612,1556612,-0.79,-0.70485,112.3325,"November 09, 23",-0.0070485,,,,,
2023-11-08,109.16,109.38,107.82,109.27,103.36,1217229,1217229,0.11,0.10077,108.9075,"November 08, 23",0.0010077,,,,,
2023-11-07,110.61,110.9,109.68,109.86,103.92,644243,644243,-0.75,-0.67806,110.2625,"November 07, 23",-0.0067806,,,,,
2023-11-06,111.04,111.76,110.44,110.7,104.72,812700,812700,-0.34,-0.3062,110.985,"November 06, 23",-0.003062,,,,,
2023-11-03,112.72,113.68,111.46,111.49,105.46,762000,762000,-1.23,-1.09,112.3375,"November 03, 23",-0.0109,,,,,
2023-11-02,108.56,112.21,108.56,111.38,105.36,951402,951402,2.82,2.6,110.1775,"November 02, 23",0.026,,,,,
2023-11-01,107.91,109.64,107.04,108.67,102.8,1167009,1167009,0.76,0.70429,108.315,"November 01, 23",0.0070429,,,,,
2023-10-31,106.93,108.11,106.7,107.66,101.84,1380638,1380638,0.73,0.68269,107.35,"October 31, 23",0.0068269,,,,,
2023-10-30,106.57,107.24,105.52,106.44,100.69,712519,712519,-0.13,-0.12199,106.4425,"October 30, 23",-0.0012199,,,,,
2023-10-27,108.5,109.09,105.45,106.12,100.38,846800,846800,-2.38,-2.19,107.29,"October 27, 23",-0.0219,,,,,
2023-10-26,108.47,110,108.32,108.76,102.88,790400,790400,0.29,0.26736,108.8875,"October 26, 23",0.0026736,,,,,
2023-10-25,108.1,109.18,107.87,108.35,102.49,975215,975215,0.25,0.23127,108.375,"October 25, 23",0.0023127,,,,,
2023-10-24,108.62,109.08,108.03,108.67,102.8,509300,509300,0.05,0.04603204,108.6,"October 24, 23",0.0004603204,,,,,
2023-10-23,107.66,109.11,107.46,107.79,101.96,585412,585412,0.13,0.12075,108.005,"October 23, 23",0.0012075,,,,,
2023-10-20,110.86,111.4,108.72,108.78,102.9,840000,840000,-2.08,-1.88,109.94,"October 20, 23",-0.0188,,,,,
2023-10-19,111.44,112.11,109.78,110.1,104.15,799436,799436,-1.34,-1.2,110.8575,"October 19, 23",-0.012,,,,,
2023-10-18,112.38,112.64,111.33,111.88,105.83,922506,922506,-0.5,-0.44492,112.0575,"October 18, 23",-0.0044492,,,,,
2023-10-17,111.03,113.46,111.03,112.73,106.64,620623,620623,1.7,1.53,112.0625,"October 17, 23",0.0153,,,,,
2023-10-16,112.65,113.01,111.44,112.25,106.18,948844,948844,-0.4,-0.35508,112.3375,"October 16, 23",-0.0035508,,,,,
2023-10-13,112.01,112.89,111.45,111.98,105.93,764516,764516,-0.03,-0.02678332,112.0825,"October 13, 23",-0.0002678332,,,,,
2023-10-12,112,112.74,110.37,111.12,105.11,696500,696500,-0.88,-0.78571,111.5575,"October 12, 23",-0.0078571,,,,,
2023-10-11,110.95,111.88,110.57,111.79,105.75,916322,916322,0.84,0.7571,111.2975,"October 11, 23",0.007571,,,,,
2023-10-10,109.69,111.37,109.49,110.8,104.81,763217,763217,1.11,1.01,110.3375,"October 10, 23",0.0101,,,,,
2023-10-09,108.64,109.88,108.64,109.69,103.76,656200,656200,1.05,0.96649,109.2125,"October 09, 23",0.0096649,,,,,
2023-10-06,106.33,108.78,105.59,108.55,102.68,1216746,1216746,2.22,2.09,107.3125,"October 06, 23",0.0209,,,,,
2023-10-05,106.39,107.98,105.27,107.44,101.63,1311231,1311231,1.05,0.98693,106.77,"October 05, 23",0.0098693,,,,,
2023-10-04,105.08,106.37,103.7,106.31,100.56,1560625,1560625,1.23,1.17,105.365,"October 04, 23",0.0117,,,,,
2023-10-03,102.02,104.91,101,104.34,98.7,1392500,1392500,2.32,2.27,103.0675,"October 03, 23",0.0227,,,,,
2023-10-02,105.46,105.58,101.88,102.76,97.21,1422300,1422300,-2.7,-2.56,103.92,"October 02, 23",-0.0256,,,,,
2023-09-29,106.92,107.27,105.38,105.93,100.2,1028807,1028807,-0.99,-0.92593,106.375,"September 29, 23",-0.0092593,,,,,
2023-09-28,107.13,107.13,105.57,105.91,100.19,1393506,1393506,-1.22,-1.14,106.435,"September 28, 23",-0.0114,,,,,
2023-09-27,106.87,107.68,106.39,106.46,100.71,1388500,1388500,-0.41,-0.38364,106.85,"September 27, 23",-0.0038364,,,,,
2023-09-26,110.19,110.34,106.75,106.98,101.2,1189600,1189600,-3.21,-2.91,108.565,"September 26, 23",-0.0291,,,,,
2023-09-25,110.51,110.91,109.86,110.48,104.51,772109,772109,-0.03,-0.02714686,110.44,"September 25, 23",-0.0002714686,,,,,
2023-09-22,111.41,111.71,110.53,110.85,104.86,731500,731500,-0.56,-0.50265,111.125,"September 22, 23",-0.0050265,,,,,
2023-09-21,114.2,114.2,111.59,111.64,105.61,615300,615300,-2.56,-2.24,112.9075,"September 21, 23",-0.0224,,,,,
2023-09-20,114.6,115.21,113.89,114.16,107.99,448100,448100,-0.44,-0.38394,114.465,"September 20, 23",-0.0038394,,,,,
2023-09-19,114.48,114.96,113.88,114.09,107.92,587330,587330,-0.39,-0.34067,114.3525,"September 19, 23",-0.0034067,,,,,
2023-09-18,114.94,115.51,114.43,114.5,108.31,690205,690205,-0.44,-0.38281,114.845,"September 18, 23",-0.0038281,,,,,
2023-09-15,116.06,116.48,114.66,115.01,108.79,2483402,2483402,-1.05,-0.9047,115.5525,"September 15, 23",-0.009047,,,,,
2023-09-14,115.84,116.57,115.76,116.36,110.07,678400,678400,0.52,0.4489,116.1325,"September 14, 23",0.004489,,,,,
2023-09-13,114.12,116.25,114.12,115.26,109.03,714200,714200,1.14,0.99895,114.9375,"September 13, 23",0.0099895,,,,,
2023-09-12,113.94,114.2,113.05,113.88,107.72,801938,801938,-0.06,-0.05265929,113.7675,"September 12, 23",-0.0005265929,,,,,
2023-09-11,113.84,114.62,113.49,113.93,107.77,616543,616543,0.09,0.07905833,113.97,"September 11, 23",0.0007905833,,,,,
2023-09-08,114.41,114.97,113.84,114.18,108.01,556937,556937,-0.23,-0.20103,114.35,"September 08, 23",-0.0020103,,,,,
2023-09-07,113.21,114.56,112.25,114.03,107.87,683300,683300,0.82,0.72432,113.5125,"September 07, 23",0.0072432,,,,,
2023-09-06,112.17,112.56,111.57,112.27,106.2,725700,725700,0.1,0.0891504,112.1425,"September 06, 23",0.000891504,,,,,
2023-09-05,115.05,116.04,112.02,112.22,106.15,909300,909300,-2.83,-2.46,113.8325,"September 05, 23",-0.0246,,,,,
2023-09-01,116.36,117.14,114.77,115.47,109.23,494500,494500,-0.89,-0.76487,115.935,"September 01, 23",-0.0076487,,,,,
2023-08-31,117.55,117.91,115.93,115.95,109.68,873041,873041,-1.6,-1.36,116.835,"August 31, 23",-0.0136,,,,,
2023-08-30,117.14,117.93,116.72,117.36,111.02,439800,439800,0.22,0.18781,117.2875,"August 30, 23",0.0018781,,,,,
2023-08-29,116.64,117.29,115.71,117.25,110.91,553102,553102,0.61,0.52298,116.7225,"August 29, 23",0.0052298,,,,,
2023-08-28,117.39,117.73,116.27,116.81,110.5,500300,500300,-0.58,-0.49408,117.05,"August 28, 23",-0.0049408,,,,,
2023-08-25,117.01,118.06,116.65,117.7,111.34,788600,788600,0.69,0.58969,117.355,"August 25, 23",0.0058969,,,,,
2023-08-24,116.06,117.88,115.86,116.4,110.11,587100,587100,0.34,0.29295,116.55,"August 24, 23",0.0029295,,,,,
2023-08-23,117.46,117.74,115.95,116.51,110.21,692300,692300,-0.95,-0.80879,116.915,"August 23, 23",-0.0080879,,,,,
2023-08-22,116.75,117.59,116.24,117.01,110.69,516700,516700,0.26,0.2227,116.8975,"August 22, 23",0.002227,,,,,
2023-08-21,117.2,117.32,115.51,116.74,110.43,491000,491000,-0.46,-0.39249,116.6925,"August 21, 23",-0.0039249,,,,,
2023-08-18,115.5,117.34,115.5,116.96,110.64,665912,665912,1.46,1.26,116.325,"August 18, 23",0.0126,2023-08-02,2023-09-05,2023-08-21,0.74,0.74
2023-08-17,115.48,117.77,115.48,116.68,109.67,848806,848806,1.2,1.04,116.3525,"August 17, 23",0.0104,,,,,
2023-08-16,114.9,115.99,114.6,115.66,108.71,418449,418449,0.76,0.66144,115.2875,"August 16, 23",0.0066144,,,,,
2023-08-15,115.8,115.8,114.52,114.7,107.81,585200,585200,-1.1,-0.94991,115.205,"August 15, 23",-0.0094991,,,,,
2023-08-14,117.56,117.56,115.41,116.25,109.27,527852,527852,-1.31,-1.11,116.695,"August 14, 23",-0.0111,,,,,
2023-08-11,116.86,117.6,116.45,117.46,110.4,556400,556400,0.6,0.51343,117.0925,"August 11, 23",0.0051343,,,,,
2023-08-10,117.46,118.46,116.62,116.96,109.93,446032,446032,-0.5,-0.42568,117.375,"August 10, 23",-0.0042568,,,,,
2023-08-09,116.69,118.29,116.12,117.48,110.42,617300,617300,0.79,0.67701,117.145,"August 09, 23",0.0067701,,,,,
2023-08-08,118.03,118.42,116.06,117.14,110.1,936207,936207,-0.89,-0.75405,117.4125,"August 08, 23",-0.0075405,,,,,
2023-08-07,117.27,118.42,116.96,117.99,110.9,1025900,1025900,0.72,0.61397,117.66,"August 07, 23",0.0061397,,,,,
2023-08-04,118.51,120.02,116.95,117.27,110.22,1208400,1208400,-1.24,-1.05,118.1875,"August 04, 23",-0.0105,,,,,
2023-08-03,122.69,122.84,117.69,118.34,111.23,1123600,1123600,-4.35,-3.55,120.39,"August 03, 23",-0.0355,,,,,
2023-08-02,120.08,122.65,119.85,121.48,114.18,1383328,1383328,1.4,1.17,121.015,"August 02, 23",0.0117,,,,,
2023-08-01,121.56,122.59,120.85,121.06,113.79,810046,810046,-0.5,-0.41132,121.515,"August 01, 23",-0.0041132,,,,,
2023-07-31,122.67,122.87,121.06,121.71,114.4,1574200,1574200,-0.96,-0.78259,122.0775,"July 31, 23",-0.0078259,,,,,
2023-07-28,123.26,123.47,121.6,122.1,114.76,526900,526900,-1.16,-0.9411,122.6075,"July 28, 23",-0.009411,,,,,
2023-07-27,124.19,124.73,122.09,122.26,114.91,697302,697302,-1.93,-1.55,123.3175,"July 27, 23",-0.0155,,,,,
2023-07-26,123.83,125.28,123.79,124.41,116.94,511211,511211,0.58,0.46838,124.3275,"July 26, 23",0.0046838,,,,,
2023-07-25,123.24,124.32,122.85,123.85,116.41,545206,545206,0.61,0.49497,123.565,"July 25, 23",0.0049497,,,,,
2023-07-24,123.3,123.6,121.9,123.17,115.77,638940,638940,-0.13,-0.10543,122.9925,"July 24, 23",-0.0010543,,,,,
2023-07-21,122.57,123.98,122.04,123.28,115.87,622714,622714,0.71,0.57926,122.9675,"July 21, 23",0.0057926,,,,,
2023-07-20,118.86,122.22,118.86,122.18,114.84,791448,791448,3.32,2.79,120.53,"July 20, 23",0.0279,,,,,
2023-07-19,119.9,121.2,119.72,121.17,113.89,597000,597000,1.27,1.06,120.4975,"July 19, 23",0.0106,,,,,
2023-07-18,119.83,120.97,118.26,119.35,112.18,733642,733642,-0.48,-0.40057,119.6025,"July 18, 23",-0.0040057,,,,,
