date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,adjDividend,recordDate,dividend,declarationDate
2023-07-10,163.47,165.42,163.17,165.17,158.7,313902,313902,1.7,1.04,164.3075,"July 10, 23",0.0104,,,,,
2023-07-07,162.39,164.53,162.25,163.3,156.9,272107,272107,0.91,0.56038,163.1175,"July 07, 23",0.0056038,,,,,
2023-07-06,162.63,164.41,161.95,163.51,157.11,326945,326945,0.88,0.54111,163.125,"July 06, 23",0.0054111,,,,,
2023-07-05,163.06,164.28,161.85,163.94,157.52,293002,293002,0.88,0.53968,163.2825,"July 05, 23",0.0053968,,,,,
2023-07-03,164.45,164.99,163.32,163.89,157.47,247311,247311,-0.56,-0.34053,164.1625,"July 03, 23",-0.0034053,,,,,
2023-06-30,164.41,166.03,163.92,165.63,159.14,514600,514600,1.22,0.74205,164.9975,"June 30, 23",0.0074205,,,,,
2023-06-29,161.84,163.4,161.33,163.3,156.9,277700,277700,1.46,0.90213,162.4675,"June 29, 23",0.0090213,,,,,
2023-06-28,161.98,161.98,160.55,161.73,155.4,380100,380100,-0.25,-0.15434,161.56,"June 28, 23",-0.0015434,,,,,
2023-06-27,160.26,161.79,159.51,161.51,155.18,298934,298934,1.25,0.77998,160.7675,"June 27, 23",0.0077998,,,,,
2023-06-26,157.86,160.69,157.21,159.91,153.65,353804,353804,2.05,1.3,158.9175,"June 26, 23",0.013,,,,,
2023-06-23,157.43,158.48,157,158.01,151.82,724700,724700,0.58,0.36842,157.73,"June 23, 23",0.0036842,,,,,
2023-06-22,159.75,160.33,157.88,158.55,152.34,286311,286311,-1.2,-0.75117,159.1275,"June 22, 23",-0.0075117,,,,,
2023-06-21,158.13,160.69,157.13,159.68,153.43,396409,396409,1.55,0.98021,158.9075,"June 21, 23",0.0098021,,,,,
2023-06-20,159.7,159.7,157.76,158.78,152.56,627100,627100,-0.92,-0.57608,158.985,"June 20, 23",-0.0057608,,,,,
2023-06-16,160,161.98,159.42,160.8,154.5,1159749,1159749,0.8,0.5,160.55,"June 16, 23",0.005,,,,,
2023-06-15,156.99,160,156.26,159.7,153.44,428900,428900,2.71,1.73,158.2375,"June 15, 23",0.0173,,,,,
2023-06-14,157.73,158.64,156.84,157.43,151.26,538300,538300,-0.3,-0.1902,157.66,"June 14, 23",-0.001902,2023-07-06,0.725,2023-06-15,0.725,2023-05-10
2023-06-13,154.4,157.92,154.4,157.77,150.89,580700,580700,3.37,2.18,156.1225,"June 13, 23",0.0218,,,,,
2023-06-12,153.86,154.56,153.09,154.3,147.57,366730,366730,0.44,0.28597,153.9525,"June 12, 23",0.0028597,,,,,
2023-06-09,154.13,154.13,152.47,153.84,147.13,354831,354831,-0.29,-0.18815,153.6425,"June 09, 23",-0.0018815,,,,,
2023-06-08,154.34,154.34,152.5,153.99,147.27,624300,624300,-0.35,-0.22677,153.7925,"June 08, 23",-0.0022677,,,,,
2023-06-07,154.04,154.55,152.69,153.94,147.23,468232,468232,-0.1,-0.0649182,153.805,"June 07, 23",-0.000649182,,,,,
2023-06-06,153.82,154.54,153.41,154.3,147.57,484900,484900,0.48,0.31205,154.0175,"June 06, 23",0.0031205,,,,,
2023-06-05,153.21,154.03,152.96,153.54,146.84,596227,596227,0.33,0.21539,153.435,"June 05, 23",0.0021539,,,,,
2023-06-02,149.27,153.32,148.94,153.25,146.57,604200,604200,3.98,2.67,151.195,"June 02, 23",0.0267,,,,,
2023-06-01,147.37,149.29,145.14,149,142.5,620514,620514,1.63,1.11,147.7,"June 01, 23",0.0111,,,,,
2023-05-31,147.71,147.88,144.54,146.72,140.32,4836727,4836727,-0.99,-0.67023,146.7125,"May 31, 23",-0.0067023,,,,,
2023-05-30,149.96,150.14,146.75,147.79,141.34,647320,647320,-2.17,-1.45,148.66,"May 30, 23",-0.0145,,,,,
2023-05-26,148.52,150.06,148,149.59,143.07,503445,503445,1.07,0.72044,149.0425,"May 26, 23",0.0072044,,,,,
2023-05-25,149.91,149.91,147.33,148.17,141.71,605900,605900,-1.74,-1.16,148.83,"May 25, 23",-0.0116,,,,,
2023-05-24,150.94,150.94,148.16,150.03,143.49,702719,702719,-0.91,-0.60289,150.0175,"May 24, 23",-0.0060289,,,,,
2023-05-23,152.72,152.75,150.18,151.11,144.52,618623,618623,-1.61,-1.05,151.69,"May 23, 23",-0.0105,,,,,
2023-05-22,153.82,154.67,147.11,153.72,147.02,415020,415020,-0.1,-0.06501105,152.33,"May 22, 23",-0.0006501105,,,,,
2023-05-19,155.1,155.1,153.27,153.27,146.59,518100,518100,-1.83,-1.18,154.185,"May 19, 23",-0.0118,,,,,
2023-05-18,152.44,154.41,152.08,154.19,147.47,401511,401511,1.75,1.15,153.28,"May 18, 23",0.0115,,,,,
2023-05-17,153.32,153.69,152.13,152.74,146.08,487303,487303,-0.58,-0.37829,152.97,"May 17, 23",-0.0037829,,,,,
2023-05-16,153.77,154.1,152.21,152.52,145.87,551548,551548,-1.25,-0.8129,153.15,"May 16, 23",-0.008129,,,,,
2023-05-15,154.59,155.26,153.8,154.44,147.7,341100,341100,-0.15,-0.09703086,154.5225,"May 15, 23",-0.0009703086,,,,,
2023-05-12,155.25,155.86,152.84,154.57,147.83,384244,384244,-0.68,-0.438,154.63,"May 12, 23",-0.00438,,,,,
2023-05-11,154.53,155,153.14,154.7,147.95,462600,462600,0.17,0.11001,154.3425,"May 11, 23",0.0011001,,,,,
2023-05-10,153.95,155.22,153.49,154.85,148.1,468028,468028,0.9,0.58461,154.3775,"May 10, 23",0.0058461,,,,,
2023-05-09,152.59,153.38,151.88,152.55,145.9,439800,439800,-0.04,-0.02621404,152.6,"May 09, 23",-0.0002621404,,,,,
2023-05-08,153.08,153.24,151.46,152.56,145.91,469901,469901,-0.52,-0.33969,152.585,"May 08, 23",-0.0033969,,,,,
2023-05-05,153.39,155.69,152.34,152.87,146.2,527400,527400,-0.52,-0.33901,153.5725,"May 05, 23",-0.0033901,,,,,
2023-05-04,154.7,155.67,152.24,153.06,146.39,686600,686600,-1.64,-1.06,153.9175,"May 04, 23",-0.0106,,,,,
2023-05-03,155.06,158.69,154.61,155.08,148.32,981700,981700,0.02,0.01289823,155.86,"May 03, 23",0.0001289823,,,,,
2023-05-02,146.64,153.69,143.95,153.26,146.58,1156224,1156224,6.62,4.51,149.385,"May 02, 23",0.0451,,,,,
2023-05-01,144.9,145.93,144.12,144.18,137.89,636035,636035,-0.72,-0.49689,144.7825,"May 01, 23",-0.0049689,,,,,
2023-04-28,143.4,145.85,142.81,145.41,139.07,587229,587229,2.01,1.4,144.3675,"April 28, 23",0.014,,,,,
2023-04-27,140.8,143.89,140.06,143.51,137.25,438701,438701,2.71,1.92,142.065,"April 27, 23",0.0192,,,,,
2023-04-26,140,141.39,139.52,139.94,133.84,583501,583501,-0.06,-0.04285714,140.2125,"April 26, 23",-0.0004285714,,,,,
2023-04-25,144.38,144.49,141.16,141.19,135.03,588600,588600,-3.19,-2.21,142.805,"April 25, 23",-0.0221,,,,,
2023-04-24,144.14,144.96,143.8,144.69,138.38,491438,491438,0.55,0.38157,144.3975,"April 24, 23",0.0038157,,,,,
2023-04-21,143.3,144.07,142.26,143.69,137.42,486314,486314,0.39,0.27216,143.33,"April 21, 23",0.0027216,,,,,
2023-04-20,143.62,143.62,141.49,142.61,136.39,540035,540035,-1.01,-0.70324,142.835,"April 20, 23",-0.0070324,,,,,
2023-04-19,145.45,145.75,144.21,144.27,137.98,444200,444200,-1.18,-0.81128,144.92,"April 19, 23",-0.0081128,,,,,
2023-04-18,146.66,146.91,145.42,145.83,139.47,386700,386700,-0.83,-0.56593,146.205,"April 18, 23",-0.0056593,,,,,
2023-04-17,145.56,146.61,144.72,146.05,139.68,405500,405500,0.49,0.33663,145.735,"April 17, 23",0.0033663,,,,,
2023-04-14,145.92,147.2,143.85,145.18,138.85,422427,422427,-0.74,-0.50713,145.5375,"April 14, 23",-0.0050713,,,,,
2023-04-13,145.88,146.74,144.65,146.56,140.17,396914,396914,0.68,0.46614,145.9575,"April 13, 23",0.0046614,,,,,
2023-04-12,144.99,145.93,144.12,145.53,139.18,559509,559509,0.54,0.37244,145.1425,"April 12, 23",0.0037244,,,,,
2023-04-11,142.1,144.19,141.77,144.05,137.77,483900,483900,1.95,1.37,143.0275,"April 11, 23",0.0137,,,,,
2023-04-10,139.93,142.06,139.46,141.99,135.8,431437,431437,2.06,1.47,140.86,"April 10, 23",0.0147,,,,,
2023-04-06,140.57,141.25,139.35,141.2,135.04,784934,784934,0.63,0.44818,140.5925,"April 06, 23",0.0044818,,,,,
2023-04-05,143.13,143.91,140.21,140.88,134.74,594600,594600,-2.25,-1.57,142.0325,"April 05, 23",-0.0157,,,,,
2023-04-04,145.64,146.39,142.96,143.53,137.27,502500,502500,-2.11,-1.45,144.63,"April 04, 23",-0.0145,,,,,
2023-04-03,145.24,146.13,143.96,145.2,138.87,472246,472246,-0.04,-0.02754062,145.1325,"April 03, 23",-0.0002754062,,,,,
2023-03-31,146.02,147.23,145.79,146.57,140.18,578600,578600,0.55,0.37666,146.4025,"March 31, 23",0.0037666,,,,,
2023-03-30,143.95,145.16,143.74,145.11,138.78,473800,473800,1.16,0.80584,144.49,"March 30, 23",0.0080584,,,,,
2023-03-29,142.27,143.29,141.42,142.98,136.74,444400,444400,0.71,0.49905,142.49,"March 29, 23",0.0049905,,,,,
2023-03-28,140.3,141.07,139.7,140.63,134.5,418200,418200,0.33,0.23521,140.425,"March 28, 23",0.0023521,,,,,
2023-03-27,141.24,142.9,140.92,140.93,134.78,771129,771129,-0.31,-0.21948,141.4975,"March 27, 23",-0.0021948,,,,,
2023-03-24,137.79,140.63,136.98,140.6,134.47,1051538,1051538,2.81,2.04,139,"March 24, 23",0.0204,,,,,
2023-03-23,135.83,138.79,135.83,137.86,131.85,981300,981300,2.03,1.49,137.0775,"March 23, 23",0.0149,,,,,
2023-03-22,137.04,138.25,135.5,135.78,129.86,566155,566155,-1.26,-0.91944,136.6425,"March 22, 23",-0.0091944,,,,,
2023-03-21,137.1,138.04,135.7,136.93,130.96,536000,536000,-0.17,-0.124,136.9425,"March 21, 23",-0.00124,,,,,
2023-03-20,135.48,136.86,135.26,136.22,130.28,521711,521711,0.74,0.54621,135.955,"March 20, 23",0.0054621,,,,,
2023-03-17,138.48,138.95,135.09,135.16,129.27,2113121,2113121,-3.32,-2.4,136.92,"March 17, 23",-0.024,,,,,
2023-03-16,135.6,137.58,134.81,137.49,131.49,594247,594247,1.89,1.39,136.37,"March 16, 23",0.0139,,,,,
2023-03-15,135.57,136.28,133.97,136.15,130.21,623826,623826,0.58,0.42782,135.4925,"March 15, 23",0.0042782,,,,,
2023-03-14,137.89,139.05,135.92,137.03,131.05,520200,520200,-0.86,-0.62369,137.4725,"March 14, 23",-0.0062369,2023-04-05,0.725,2023-03-15,0.725,2023-02-16
2023-03-13,136.02,139.49,135.43,137.15,130.48,668500,668500,1.13,0.83076,137.0225,"March 13, 23",0.0083076,,,,,
2023-03-10,140.52,140.71,136.45,136.99,130.33,636924,636924,-3.53,-2.51,138.6675,"March 10, 23",-0.0251,,,,,
2023-03-09,143.25,143.86,140.91,141.16,134.3,668600,668600,-2.09,-1.46,142.295,"March 09, 23",-0.0146,,,,,
2023-03-08,141.47,142.95,141.47,142.43,135.5,459624,459624,0.96,0.67859,142.08,"March 08, 23",0.0067859,,,,,
2023-03-07,143.47,144.25,140.95,141.68,134.79,737818,737818,-1.79,-1.25,142.5875,"March 07, 23",-0.0125,,,,,
2023-03-06,144.33,144.97,143.1,143.11,136.15,430000,430000,-1.22,-0.84529,143.8775,"March 06, 23",-0.0084529,,,,,
2023-03-03,142.83,144.23,142.66,144.11,137.1,459243,459243,1.28,0.89617,143.4575,"March 03, 23",0.0089617,,,,,
2023-03-02,139.9,142.85,139.9,142.3,135.38,578600,578600,2.4,1.72,141.2375,"March 02, 23",0.0172,,,,,
2023-03-01,140.11,141.1,139.44,139.99,133.18,386900,386900,-0.12,-0.08564699,140.16,"March 01, 23",-0.0008564699,,,,,
2023-02-28,140.17,141.61,139.65,140.78,133.93,642047,642047,0.61,0.43519,140.5525,"February 28, 23",0.0043519,,,,,
2023-02-27,142.09,143.07,140.53,140.55,133.72,385600,385600,-1.54,-1.08,141.56,"February 27, 23",-0.0108,,,,,
2023-02-24,141.43,141.97,140.59,141.1,134.24,371827,371827,-0.33,-0.23333,141.2725,"February 24, 23",-0.0023333,,,,,
2023-02-23,143.49,144.06,141.45,142.94,135.99,499400,499400,-0.55,-0.3833,142.985,"February 23, 23",-0.003833,,,,,
2023-02-22,143,143.68,142.31,142.86,135.91,463708,463708,-0.14,-0.0979021,142.9625,"February 22, 23",-0.000979021,,,,,
2023-02-21,142.5,143.24,141.38,142.78,135.84,588508,588508,0.28,0.19649,142.475,"February 21, 23",0.0019649,,,,,
2023-02-17,143.48,144.3,142.74,143.86,136.86,286700,286700,0.38,0.26485,143.595,"February 17, 23",0.0026485,,,,,
2023-02-16,142.76,144.66,142.58,143.59,136.61,320400,320400,0.83,0.5814,143.3975,"February 16, 23",0.005814,,,,,
2023-02-15,143.36,145.29,143.36,144.67,137.63,509425,509425,1.31,0.91378,144.17,"February 15, 23",0.0091378,,,,,
2023-02-14,146.95,147.88,144.16,144.55,137.52,479200,479200,-2.4,-1.63,145.885,"February 14, 23",-0.0163,,,,,
2023-02-13,146.42,147.72,146.29,147.67,140.49,408800,408800,1.25,0.85371,147.025,"February 13, 23",0.0085371,,,,,
2023-02-10,145,146.23,144.57,146.05,138.95,469412,469412,1.05,0.72414,145.4625,"February 10, 23",0.0072414,,,,,
2023-02-09,146.76,148.35,144.76,145.67,138.59,593247,593247,-1.09,-0.74271,146.385,"February 09, 23",-0.0074271,,,,,
2023-02-08,149.54,150.05,146.27,146.76,139.62,677900,677900,-2.78,-1.86,148.155,"February 08, 23",-0.0186,,,,,
2023-02-07,147.79,150.91,147.53,150.64,143.31,463000,463000,2.85,1.93,149.2175,"February 07, 23",0.0193,,,,,
2023-02-06,152.36,152.5,148.69,149.03,141.78,445000,445000,-3.33,-2.19,150.645,"February 06, 23",-0.0219,,,,,
2023-02-03,151.99,154.46,151.2,153.58,146.11,726600,726600,1.59,1.05,152.8075,"February 03, 23",0.0105,,,,,
2023-02-02,156.45,157.47,151.25,153.29,145.84,1038500,1038500,-3.16,-2.02,154.615,"February 02, 23",-0.0202,,,,,
2023-02-01,150.31,154.3,150.01,153.38,145.92,749200,749200,3.07,2.04,152,"February 01, 23",0.0204,,,,,
2023-01-31,150.1,151.52,148.88,150.36,143.05,806965,806965,0.26,0.17322,150.215,"January 31, 23",0.0017322,,,,,
2023-01-30,148.72,150.92,148.72,149.97,142.68,628612,628612,1.25,0.84051,149.5825,"January 30, 23",0.0084051,,,,,
2023-01-27,150.68,150.68,147.97,149.46,142.19,564300,564300,-1.22,-0.80966,149.6975,"January 27, 23",-0.0080966,,,,,
2023-01-26,150,151.45,149.04,150.94,143.6,330700,330700,0.94,0.62667,150.3575,"January 26, 23",0.0062667,,,,,
2023-01-25,148.61,149.59,146.19,148.99,141.74,613300,613300,0.38,0.2557,148.345,"January 25, 23",0.002557,,,,,
2023-01-24,150.44,151.82,148.8,150.26,142.95,577600,577600,-0.18,-0.11965,150.33,"January 24, 23",-0.0011965,,,,,
2023-01-23,146.3,150.58,146,150.14,142.84,463300,463300,3.84,2.62,148.255,"January 23, 23",0.0262,,,,,
2023-01-20,143.42,146.56,141.73,146.29,139.18,321309,321309,2.87,2,144.5,"January 20, 23",0.02,,,,,
2023-01-19,142.71,144.48,141.61,142.34,135.42,399500,399500,-0.37,-0.25927,142.785,"January 19, 23",-0.0025927,,,,,
2023-01-18,145.71,147.15,143.72,144,137,605915,605915,-1.71,-1.17,145.145,"January 18, 23",-0.0117,,,,,
2023-01-17,144.09,145.23,143.03,145.14,138.08,558400,558400,1.05,0.72871,144.3725,"January 17, 23",0.0072871,,,,,
2023-01-13,144.18,144.8,143.48,144.11,137.1,462000,462000,-0.07,-0.04855042,144.1425,"January 13, 23",-0.0004855042,,,,,
2023-01-12,143.55,145.17,142.35,144.99,137.94,419817,419817,1.44,1,144.015,"January 12, 23",0.01,,,,,
2023-01-11,140.39,143.63,140.35,143.57,136.59,490300,490300,3.18,2.27,141.985,"January 11, 23",0.0227,,,,,
2023-01-10,138.28,139.2,137.08,139.03,132.27,301348,301348,0.75,0.54238,138.3975,"January 10, 23",0.0054238,,,,,
2023-01-09,137.45,140.21,137.02,138.66,131.92,535400,535400,1.21,0.88032,138.335,"January 09, 23",0.0088032,,,,,
2023-01-06,134.66,137.43,132.98,137.1,130.43,365800,365800,2.44,1.81,135.5425,"January 06, 23",0.0181,,,,,
2023-01-05,136.04,136.09,132.7,133.02,126.55,457500,457500,-3.02,-2.22,134.4625,"January 05, 23",-0.0222,,,,,
2023-01-04,135.91,137.9,135.57,136.67,130.02,458442,458442,0.76,0.55919,136.5125,"January 04, 23",0.0055919,,,,,
2023-01-03,134.98,136.4,133.45,134.56,128.02,436722,436722,-0.42,-0.31116,134.8475,"January 03, 23",-0.0031116,,,,,
2022-12-30,135.78,135.78,132.43,134.13,127.61,387400,387400,-1.65,-1.22,134.53,"December 30, 22",-0.0122,,,,,
2022-12-29,134.37,137.35,134.36,136.66,130.01,362000,362000,2.29,1.7,135.685,"December 29, 22",0.017,,,,,
2022-12-28,135.62,136.23,133.17,133.37,126.88,424100,424100,-2.25,-1.66,134.5975,"December 28, 22",-0.0166,,,,,
2022-12-27,134.47,135.92,133.33,135.47,128.88,333800,333800,1,0.74366,134.7975,"December 27, 22",0.0074366,,,,,
2022-12-23,134.31,134.93,133.51,134.48,127.94,377240,377240,0.17,0.12657,134.3075,"December 23, 22",0.0012657,,,,,
2022-12-22,134.56,135.62,132.33,134.4,127.86,483944,483944,-0.16,-0.11891,134.2275,"December 22, 22",-0.0011891,,,,,
2022-12-21,133.74,136.43,133.09,136.33,129.7,539222,539222,2.59,1.94,134.8975,"December 21, 22",0.0194,,,,,
2022-12-20,132.86,133.98,132.38,133.41,126.92,534700,534700,0.55,0.41397,133.1575,"December 20, 22",0.0041397,,,,,
2022-12-19,132.96,135.46,132.25,133.21,126.73,709500,709500,0.25,0.18803,133.47,"December 19, 22",0.0018803,,,,,
2022-12-16,133.76,134.96,131.83,133.35,126.87,1422700,1422700,-0.41,-0.30652,133.475,"December 16, 22",-0.0030652,,,,,
2022-12-15,138.67,139.64,134.38,134.96,128.4,853639,853639,-3.71,-2.68,136.9125,"December 15, 22",-0.0268,,,,,
2022-12-14,143.8,144.53,140.04,140.85,134,657220,657220,-2.95,-2.05,142.305,"December 14, 22",-0.0205,2023-01-05,0.725,2022-12-15,0.725,2022-11-10
2022-12-13,149.18,149.8,144.41,145.2,137.45,491200,491200,-3.98,-2.67,147.1475,"December 13, 22",-0.0267,,,,,
2022-12-12,142.6,145.14,142.51,145.13,137.38,426300,426300,2.53,1.77,143.845,"December 12, 22",0.0177,,,,,
2022-12-09,144.36,144.95,141.78,142.11,134.53,721978,721978,-2.25,-1.56,143.3,"December 09, 22",-0.0156,,,,,
2022-12-08,143.24,145.24,142.51,144.82,137.09,470342,470342,1.58,1.1,143.9525,"December 08, 22",0.011,,,,,
2022-12-07,143.33,144.16,141.72,142.39,134.79,288915,288915,-0.94,-0.65583,142.9,"December 07, 22",-0.0065583,,,,,
2022-12-06,144.56,145.03,142.13,143.33,135.68,410100,410100,-1.23,-0.85086,143.7625,"December 06, 22",-0.0085086,,,,,
2022-12-05,147.22,147.41,144.48,144.98,137.24,340450,340450,-2.24,-1.52,146.0225,"December 05, 22",-0.0152,,,,,
2022-12-02,148.14,149.52,146.63,148.99,141.04,359911,359911,0.85,0.57378,148.32,"December 02, 22",0.0057378,,,,,
2022-12-01,149.63,151.29,148.04,149.86,141.86,443400,443400,0.23,0.15371,149.705,"December 01, 22",0.0015371,,,,,
2022-11-30,142.65,149.36,142.65,149.11,141.15,1773600,1773600,6.46,4.53,145.9425,"November 30, 22",0.0453,,,,,
2022-11-29,146.22,146.5,142.03,142.82,135.2,738300,738300,-3.4,-2.33,144.3925,"November 29, 22",-0.0233,,,,,
2022-11-28,147.27,147.95,145.93,146.5,138.68,563800,563800,-0.77,-0.52285,146.9125,"November 28, 22",-0.0052285,,,,,
2022-11-25,148.24,149.36,147.78,148.52,140.59,257900,257900,0.28,0.18888,148.475,"November 25, 22",0.0018888,,,,,
2022-11-23,147.36,148.81,146.65,148.43,140.51,623238,623238,1.07,0.72611,147.8125,"November 23, 22",0.0072611,,,,,
2022-11-22,147.18,148.69,146.25,148.36,140.44,701400,701400,1.18,0.80174,147.62,"November 22, 22",0.0080174,,,,,
2022-11-21,145.8,148.4,145.8,147.1,139.25,922900,922900,1.3,0.89163,146.775,"November 21, 22",0.0089163,,,,,
2022-11-18,144.49,144.88,141.83,144.6,136.88,685600,685600,0.11,0.07612984,143.95,"November 18, 22",0.0007612984,,,,,
2022-11-17,141.11,143.37,140.45,142.57,134.96,546200,546200,1.46,1.03,141.875,"November 17, 22",0.0103,,,,,
2022-11-16,143.06,144.17,142.54,142.96,135.33,472700,472700,-0.1,-0.06990074,143.1825,"November 16, 22",-0.0006990074,,,,,
2022-11-15,143.5,144.67,141.55,142.6,134.99,528900,528900,-0.9,-0.62718,143.08,"November 15, 22",-0.0062718,,,,,
2022-11-14,139.6,142.89,139.42,141.32,133.78,572703,572703,1.72,1.23,140.8075,"November 14, 22",0.0123,,,,,
2022-11-11,142.18,142.32,138.59,139.99,132.52,720024,720024,-2.19,-1.54,140.77,"November 11, 22",-0.0154,,,,,
2022-11-10,139.21,141.6,138.39,141.24,133.7,827300,827300,2.03,1.46,140.11,"November 10, 22",0.0146,,,,,
2022-11-09,135.86,137.04,133.51,133.74,126.6,663819,663819,-2.12,-1.56,135.0375,"November 09, 22",-0.0156,,,,,
2022-11-08,136.46,139.33,135.55,136.49,129.21,803220,803220,0.03,0.02198446,136.9575,"November 08, 22",0.0002198446,,,,,
2022-11-07,134.11,135.96,133.37,135.5,128.27,588129,588129,1.39,1.04,134.735,"November 07, 22",0.0104,,,,,
2022-11-04,135.64,135.92,131.35,133.44,126.32,970044,970044,-2.2,-1.62,134.0875,"November 04, 22",-0.0162,,,,,
2022-11-03,136,137.55,133.09,133.91,126.76,1016914,1016914,-2.09,-1.54,135.1375,"November 03, 22",-0.0154,,,,,
2022-11-02,146.6,146.69,137.63,137.73,130.38,1126725,1126725,-8.87,-6.05,142.1625,"November 02, 22",-0.0605,,,,,
2022-11-01,151.37,151.37,148.53,149.6,141.62,616021,616021,-1.77,-1.17,150.2175,"November 01, 22",-0.0117,,,,,
2022-10-31,148.15,150.71,147.56,150.06,142.05,654922,654922,1.91,1.29,149.12,"October 31, 22",0.0129,,,,,
2022-10-28,145.04,149.04,145.04,148.9,140.95,476132,476132,3.86,2.66,147.005,"October 28, 22",0.0266,,,,,
2022-10-27,144.99,146.46,144.09,145,137.26,502100,502100,0.01,0.00689703,145.135,"October 27, 22",6.89703e-05,,,,,
2022-10-26,144.58,146.41,142.86,144.33,136.63,520608,520608,-0.25,-0.17291,144.545,"October 26, 22",-0.0017291,,,,,
2022-10-25,142.51,144.65,141.79,144.39,136.68,446957,446957,1.88,1.32,143.335,"October 25, 22",0.0132,,,,,
2022-10-24,142.56,142.99,139.53,142.4,134.8,624833,624833,-0.16,-0.11223,141.87,"October 24, 22",-0.0011223,,,,,
2022-10-21,139.87,141.27,137.87,140.99,133.47,509709,509709,1.12,0.80074,140,"October 21, 22",0.0080074,,,,,
2022-10-20,144.09,144.28,137.43,140.4,132.91,772406,772406,-3.69,-2.56,141.55,"October 20, 22",-0.0256,,,,,
2022-10-19,144.75,145.51,142.24,143.5,135.84,375631,375631,-1.25,-0.86356,144,"October 19, 22",-0.0086356,,,,,
2022-10-18,145.89,147.07,144.4,145.56,137.79,464842,464842,-0.33,-0.2262,145.73,"October 18, 22",-0.002262,,,,,
2022-10-17,141.09,143.33,141.09,142.79,135.17,454629,454629,1.7,1.2,142.075,"October 17, 22",0.012,,,,,
2022-10-14,144.42,145.41,138.95,139.1,131.68,697800,697800,-5.32,-3.68,141.97,"October 14, 22",-0.0368,,,,,
2022-10-13,136.69,143.69,135.72,142.71,135.09,885231,885231,6.02,4.4,139.7025,"October 13, 22",0.044,,,,,
2022-10-12,142.65,142.92,139.64,139.67,132.22,493418,493418,-2.98,-2.09,141.22,"October 12, 22",-0.0209,,,,,
2022-10-11,143.45,144.33,141.56,142.4,134.8,568000,568000,-1.05,-0.73196,142.935,"October 11, 22",-0.0073196,,,,,
2022-10-10,143.69,144.49,141.47,143.53,135.87,605100,605100,-0.16,-0.11135,143.295,"October 10, 22",-0.0011135,,,,,
2022-10-07,144,144.15,141.14,142.87,135.25,622840,622840,-1.13,-0.78472,143.04,"October 07, 22",-0.0078472,,,,,
2022-10-06,150.54,150.98,145.03,145.44,137.68,548832,548832,-5.1,-3.39,147.9975,"October 06, 22",-0.0339,,,,,
2022-10-05,149.65,151.94,149.01,150.57,142.53,472300,472300,0.92,0.61477,150.2925,"October 05, 22",0.0061477,,,,,
2022-10-04,150.33,152.87,150.1,152.46,144.32,604800,604800,2.13,1.42,151.44,"October 04, 22",0.0142,,,,,
2022-10-03,145.93,149.69,145.31,148.91,140.96,848100,848100,2.98,2.04,147.46,"October 03, 22",0.0204,,,,,
2022-09-30,147.45,148.08,144.21,144.32,136.62,781638,781638,-3.13,-2.12,146.015,"September 30, 22",-0.0212,,,,,
2022-09-29,148.52,148.84,145.35,146.9,139.06,814200,814200,-1.62,-1.09,147.4025,"September 29, 22",-0.0109,,,,,
2022-09-28,146.99,149.88,144.97,148.89,140.94,1690887,1690887,1.9,1.29,147.6825,"September 28, 22",0.0129,,,,,
2022-09-27,154.84,154.86,148.91,149.35,141.38,797400,797400,-5.49,-3.55,151.99,"September 27, 22",-0.0355,,,,,
2022-09-26,154,154.99,152.45,153.21,145.03,561600,561600,-0.79,-0.51299,153.6625,"September 26, 22",-0.0051299,,,,,
2022-09-23,155.71,155.71,152.31,154.44,146.2,587700,587700,-1.27,-0.81562,154.5425,"September 23, 22",-0.0081562,,,,,
2022-09-22,159.48,160.04,157.1,157.17,148.78,442020,442020,-2.31,-1.45,158.4475,"September 22, 22",-0.0145,,,,,
2022-09-21,163.29,164.49,159.86,159.96,151.42,374238,374238,-3.33,-2.04,161.9,"September 21, 22",-0.0204,,,,,
2022-09-20,164.26,164.26,160.68,162.11,153.46,367300,367300,-2.15,-1.31,162.8275,"September 20, 22",-0.0131,,,,,
2022-09-19,162.82,165.17,162.8,165.07,156.26,248700,248700,2.25,1.38,163.965,"September 19, 22",0.0138,,,,,
2022-09-16,163.62,165.56,161.64,163.63,154.9,863402,863402,0.01,0.00611172,163.6125,"September 16, 22",6.11172e-05,,,,,
2022-09-15,166.2,167.97,162.92,163.61,154.88,418325,418325,-2.59,-1.56,165.175,"September 15, 22",-0.0156,,,,,
2022-09-14,168.11,168.93,165.76,166.76,157.86,349600,349600,-1.35,-0.80305,167.39,"September 14, 22",-0.0080305,2022-10-05,0.725,2022-09-15,0.725,2022-08-11
2022-09-13,169.76,170.58,167.78,168.5,158.82,337429,337429,-1.26,-0.74222,169.155,"September 13, 22",-0.0074222,,,,,
2022-09-12,172.9,173.59,171.79,173.04,163.1,403300,403300,0.14,0.08097166,172.83,"September 12, 22",0.0008097166,,,,,
2022-09-09,171.8,172.96,170.6,172.41,162.51,423724,423724,0.61,0.35506,171.9425,"September 09, 22",0.0035506,,,,,
2022-09-08,168.56,171.11,168.56,170.94,161.12,339200,339200,2.38,1.41,169.7925,"September 08, 22",0.0141,,,,,
