date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,dividend,paymentDate,declarationDate,recordDate
2022-07-20,75.75,77.18,75.75,76.78,76.7,1048400,1048400,1.03,1.36,76.57,"July 20, 22",0.0136,,,,,
2022-07-19,74.76,76.01,74.26,75.78,75.7,1158800,1158800,1.02,1.36,75.35,"July 19, 22",0.0136,,,,,
2022-07-18,73.74,74.31,72.88,73.54,73.46,1577200,1577200,-0.2,-0.27122,73.57,"July 18, 22",-0.0027122,,,,,
2022-07-15,72.5,73.55,71.93,73.38,73.3,1258000,1258000,0.88,1.21,72.95,"July 15, 22",0.0121,,,,,
2022-07-14,72.34,72.45,71,72.13,72.05,1051200,1051200,-0.21,-0.2903,71.86,"July 14, 22",-0.002903,,,,,
2022-07-13,73.04,73.39,71.75,73.04,72.97,1277200,1277200,0,0,72.73,"July 13, 22",0,,,,,
2022-07-12,75.86,76.61,74.23,74.29,74.22,1546400,1546400,-1.57,-2.07,75.04,"July 12, 22",-0.0207,,,,,
2022-07-11,77.48,77.72,75.72,76.14,76.06,1150800,1150800,-1.34,-1.73,76.53,"July 11, 22",-0.0173,,,,,
2022-07-08,78.17,78.97,77.52,77.89,77.81,1392000,1392000,-0.28,-0.35819,78.13,"July 08, 22",-0.0035819,,,,,
2022-07-07,78.23,79.32,77.61,79.26,79.18,1684800,1684800,1.03,1.32,78.73,"July 07, 22",0.0132,,,,,
2022-07-06,78.86,79.44,77.75,78.15,78.07,1096400,1096400,-0.71,-0.90033,78.45,"July 06, 22",-0.0090033,,,,,
2022-07-05,78.82,79.25,77.01,78.97,78.89,1137200,1137200,0.15,0.19031,78.41,"July 05, 22",0.0019031,,,,,
2022-07-01,78.36,80.17,78.11,79.63,79.54,1120800,1120800,1.27,1.62,79.31,"July 01, 22",0.0162,,,,,
2022-06-30,78.36,79.25,77.67,78.28,78.2,1628800,1628800,-0.08,-0.10209,78.4,"June 30, 22",-0.0010209,,,,,
2022-06-29,78.75,79.52,77.86,79.43,79.34,944000,944000,0.68,0.86349,78.94,"June 29, 22",0.0086349,,,,,
2022-06-28,80.86,81.39,78.36,78.52,78.44,1338800,1338800,-2.34,-2.89,79.42,"June 28, 22",-0.0289,,,,,
2022-06-27,80.91,81.21,79.77,80.52,80.43,1439600,1439600,-0.39,-0.48202,80.5,"June 27, 22",-0.0048202,,,,,
2022-06-24,77.83,80.95,77.18,80.87,80.79,2157200,2157200,3.04,3.91,79.67,"June 24, 22",0.0391,,,,,
2022-06-23,75.43,77.07,75.43,76.93,76.85,1833600,1833600,1.5,1.99,76.47,"June 23, 22",0.0199,,,,,
2022-06-22,74.82,76.34,74.61,75.35,75.27,2067600,2067600,0.53,0.70837,75.43,"June 22, 22",0.0070837,,,,,
2022-06-21,77.25,77.25,75.5,75.99,75.91,1157600,1157600,-1.26,-1.63,76.25,"June 21, 22",-0.0163,,,,,
2022-06-17,76.72,78.25,76.24,76.24,76.16,1963600,1963600,-0.48,-0.62565,76.91,"June 17, 22",-0.0062565,,,,,
2022-06-16,76.08,76.68,74.33,76.29,76.21,2272000,2272000,0.21,0.27603,75.77,"June 16, 22",0.0027603,,,,,
2022-06-15,79.56,80.43,77.89,78.83,78.75,1138400,1138400,-0.73,-0.91755,79.05,"June 15, 22",-0.0091755,,,,,
2022-06-14,79.71,80.04,78.44,78.73,78.65,1454400,1454400,-0.98,-1.23,79.07,"June 14, 22",-0.0123,,,,,
2022-06-13,81.44,81.46,79.73,80.04,79.95,1094000,1094000,-1.4,-1.72,80.41,"June 13, 22",-0.0172,,,,,
2022-06-10,82.85,83.83,82.03,83.09,83,1163200,1163200,0.24,0.28968,82.98,"June 10, 22",0.0028968,,,,,
2022-06-09,85.06,85.79,84.2,84.27,84.18,1022800,1022800,-0.79,-0.92876,84.75,"June 09, 22",-0.0092876,,,,,
2022-06-08,86.4,87.03,85.97,86.01,85.93,766800,766800,-0.39,-0.45139,86.34,"June 08, 22",-0.0045139,,,,,
2022-06-07,85.45,87.14,85.34,86.88,86.79,1013200,1013200,1.43,1.67,86.45,"June 07, 22",0.0167,,,,,
2022-06-06,86.63,87.03,85.88,86.15,86.06,938800,938800,-0.48,-0.55408,86.35,"June 06, 22",-0.0055408,,,,,
2022-06-03,86.82,88.5,85.34,85.57,85.48,1926400,1926400,-1.25,-1.44,86.47,"June 03, 22",-0.0144,,,,,
2022-06-02,85.91,88.22,84.74,88.2,88.11,1516400,1516400,2.29,2.67,87.05,"June 02, 22",0.0267,,,,,
2022-06-01,88.08,88.51,84.96,85.8,85.71,1546400,1546400,-2.28,-2.59,86.42,"June 01, 22",-0.0259,,,,,
2022-05-31,87.57,88,86.45,87.68,87.59,4379600,4379600,0.11,0.12561,87.38,"May 31, 22",0.0012561,,,,,
2022-05-27,88.17,88.34,86.02,88.04,87.95,1806400,1806400,-0.13,-0.14744,87.47,"May 27, 22",-0.0014744,,,,,
2022-05-26,85.31,86.86,84.85,85.93,85.84,1880400,1880400,0.62,0.72676,85.88,"May 26, 22",0.0072676,,,,,
2022-05-25,84.72,85.73,84.24,84.96,84.87,1397200,1397200,0.24,0.28329,84.98,"May 25, 22",0.0028329,,,,,
2022-05-24,84.34,85.64,83.24,85.26,85.17,1410400,1410400,0.92,1.09,84.71,"May 24, 22",0.0109,,,,,
2022-05-23,85.91,86.33,83.59,84.68,84.59,1506800,1506800,-1.23,-1.43,84.87,"May 23, 22",-0.0143,,,,,
2022-05-20,85.08,85.67,83.63,85.3,85.21,1455600,1455600,0.22,0.25858,84.87,"May 20, 22",0.0025858,,,,,
2022-05-19,82.89,84.92,82.89,84.67,84.58,1702400,1702400,1.78,2.15,84.16,"May 19, 22",0.0215,,,,,
2022-05-18,83.91,84.7,83.23,83.44,83.35,2027200,2027200,-0.47,-0.56012,83.79,"May 18, 22",-0.0056012,,,,,
2022-05-17,83.57,85.17,83.47,85.06,84.97,1801200,1801200,1.49,1.78,84.57,"May 17, 22",0.0178,,,,,
2022-05-16,81.5,82.29,81.17,81.98,81.89,1182400,1182400,0.48,0.58896,81.81,"May 16, 22",0.0058896,,,,,
2022-05-13,79.94,82.22,79.94,81.95,81.86,1349200,1349200,2.01,2.51,81.37,"May 13, 22",0.0251,,,,,
2022-05-12,78.79,80.21,77.75,79.42,79.33,1385600,1385600,0.63,0.79959,79.12,"May 12, 22",0.0079959,,,,,
2022-05-11,78.91,81.97,78.89,79.02,78.94,1850000,1850000,0.11,0.1394,79.96,"May 11, 22",0.001394,,,,,
2022-05-10,78.71,80.17,77.36,79.26,79.17,1854400,1854400,0.55,0.69877,78.93,"May 10, 22",0.0069877,,,,,
2022-05-09,83.33,83.37,77.63,77.9,77.82,2072400,2072400,-5.43,-6.52,79.63,"May 09, 22",-0.0652,,,,,
2022-05-06,86.25,86.49,83.73,84.39,84.3,1497600,1497600,-1.86,-2.16,84.87,"May 06, 22",-0.0216,,,,,
2022-05-05,90.2,90.2,86.01,86.97,86.88,1037600,1037600,-3.23,-3.58,87.73,"May 05, 22",-0.0358,,,,,
2022-05-04,88.29,90.92,87.11,90.62,90.53,1156400,1156400,2.33,2.64,89.55,"May 04, 22",0.0264,,,,,
2022-05-03,89.68,89.94,88.4,88.52,88.43,949600,949600,-1.16,-1.29,88.96,"May 03, 22",-0.0129,,,,,
2022-05-02,90.54,90.94,87.24,89.26,89.17,1337600,1337600,-1.28,-1.41,89.14,"May 02, 22",-0.0141,,,,,
2022-04-29,92.92,93.25,90.04,90.26,90.17,1364800,1364800,-2.66,-2.86,91.19,"April 29, 22",-0.0286,,,,,
2022-04-28,94.82,94.82,91.9,93.29,93.19,1025600,1025600,-1.53,-1.61,93.34,"April 28, 22",-0.0161,,,,,
2022-04-27,95.93,96.7,94.17,94.35,94.25,807200,807200,-1.58,-1.65,95.07,"April 27, 22",-0.0165,,,,,
2022-04-26,97.63,98.18,95.63,95.67,95.57,862400,862400,-1.96,-2.01,96.49,"April 26, 22",-0.0201,,,,,
2022-04-25,97.49,98.96,96.24,98.51,98.41,1234000,1234000,1.02,1.05,97.91,"April 25, 22",0.0105,,,,,
2022-04-22,101.67,101.67,97.55,97.73,97.63,1501200,1501200,-3.94,-3.88,98.98,"April 22, 22",-0.0388,,,,,
2022-04-21,105.32,105.32,102.17,102.36,102.26,688800,688800,-2.96,-2.81,103.28,"April 21, 22",-0.0281,,,,,
2022-04-20,103.4,105.06,103.17,104.64,104.54,923200,923200,1.24,1.2,104.29,"April 20, 22",0.012,,,,,
2022-04-19,99.01,103.06,99.01,102.69,102.59,866800,866800,3.68,3.72,101.59,"April 19, 22",0.0372,,,,,
2022-04-18,99.54,99.79,98.07,98.81,98.7,622800,622800,-0.73,-0.73337,98.89,"April 18, 22",-0.0073337,,,,,
2022-04-14,101.43,101.78,99.53,99.9,99.8,870800,870800,-1.53,-1.51,100.4,"April 14, 22",-0.0151,,,,,
2022-04-13,100.47,101.35,100.11,101.15,101.05,805200,805200,0.68,0.67682,100.87,"April 13, 22",0.0067682,,,,,
2022-04-12,101.54,102.94,100.44,100.71,100.61,879600,879600,-0.83,-0.81741,101.36,"April 12, 22",-0.0081741,,,,,
2022-04-11,102.39,103.26,101.57,101.74,101.63,937600,937600,-0.65,-0.63483,102.19,"April 11, 22",-0.0063483,,,,,
2022-04-08,103.43,104.25,100.94,102.86,102.76,1483200,1483200,-0.57,-0.5511,102.68,"April 08, 22",-0.005511,,,,,
2022-04-07,104.57,106.09,103.55,104,103.89,1875600,1875600,-0.57,-0.54509,104.55,"April 07, 22",-0.0054509,,,,,
2022-04-06,104.87,105.44,103.34,104.9,104.8,836400,836400,0.03,0.02860685,104.56,"April 06, 22",0.0002860685,,,,,
2022-04-05,104.01,105.64,104.01,105.13,105.02,1122400,1122400,1.12,1.08,104.93,"April 05, 22",0.0108,,,,,
2022-04-04,107.25,107.47,104.06,104.33,104.22,801600,801600,-2.92,-2.72,105.29,"April 04, 22",-0.0272,,,,,
2022-04-01,104.61,107.11,104.25,107.11,106.99,1650400,1650400,2.5,2.39,106.16,"April 01, 22",0.0239,,,,,
2022-03-31,105,106.4,104.4,104.4,104.29,1090000,1090000,-0.6,-0.57143,105.07,"March 31, 22",-0.0057143,,,,,
2022-03-30,104.01,105.56,104.01,105.35,105.24,639600,639600,1.34,1.29,104.97,"March 30, 22",0.0129,,,,,
2022-03-29,104.36,105.32,103.26,104.4,104.29,1307600,1307600,0.04,0.03832886,104.32,"March 29, 22",0.0003832886,,,,,
2022-03-28,102.24,103.25,101.17,103.19,103.08,742400,742400,0.95,0.92919,102.54,"March 28, 22",0.0092919,,,,,
2022-03-25,103.13,103.22,101.4,102.1,102,721200,721200,-1.03,-0.99874,102.24,"March 25, 22",-0.0099874,,,,,
2022-03-24,102.11,103.12,101.34,102.99,102.88,1308800,1308800,0.88,0.86182,102.48,"March 24, 22",0.0086182,,,,,
2022-03-23,104.1,104.1,101.54,101.78,101.67,1138800,1138800,-2.32,-2.23,102.47,"March 23, 22",-0.0223,,,,,
2022-03-22,104.54,105,104.03,104.65,104.54,951200,951200,0.11,0.10522,104.56,"March 22, 22",0.0010522,,,,,
2022-03-21,104.7,105.37,103.85,104.52,104.41,1299600,1299600,-0.18,-0.17192,104.58,"March 21, 22",-0.0017192,,,,,
2022-03-18,104.68,105.64,103.86,105.33,105.22,1888400,1888400,0.65,0.62094,104.94,"March 18, 22",0.0062094,,,,,
2022-03-17,101.19,105.39,101.19,104.46,104.35,1307200,1307200,3.27,3.23,103.68,"March 17, 22",0.0323,,,,,
2022-03-16,98.44,101.99,98.44,101.78,101.67,1250800,1250800,3.34,3.39,100.74,"March 16, 22",0.0339,,,,,
2022-03-15,96.89,97.67,95.62,97.62,97.52,952400,952400,0.73,0.75343,96.97,"March 15, 22",0.0075343,,,,,
2022-03-14,96.09,96.26,94.22,95.45,95.35,1099600,1099600,-0.64,-0.66604,95.31,"March 14, 22",-0.0066604,,,,,
2022-03-11,97.36,97.54,94.91,94.99,94.89,1440000,1440000,-2.37,-2.43,95.81,"March 11, 22",-0.0243,,,,,
2022-03-10,95.08,96.89,95.04,96.32,96.22,1014400,1014400,1.24,1.3,96.09,"March 10, 22",0.013,,,,,
2022-03-09,96.53,97.34,95.42,96.68,96.58,1634000,1634000,0.15,0.15539,96.48,"March 09, 22",0.0015539,,,,,
2022-03-08,99.89,100.35,95.08,95.1,95,1970400,1970400,-4.79,-4.8,96.84,"March 08, 22",-0.048,,,,,
2022-03-07,104.95,105.11,99.42,100.3,100.2,2291200,2291200,-4.65,-4.43,101.61,"March 07, 22",-0.0443,,,,,
2022-03-04,103.2,107.67,102.5,106.14,106.02,2552800,2552800,2.94,2.85,105.44,"March 04, 22",0.0285,,,,,
2022-03-03,103.93,104.81,103.13,104.29,104.18,1272000,1272000,0.36,0.34639,104.07,"March 03, 22",0.0034639,,,,,
2022-03-02,103.46,104.68,102.4,103.93,103.82,1640800,1640800,0.47,0.45428,103.67,"March 02, 22",0.0045428,,,,,
2022-03-01,102,103.45,101.06,102.82,102.72,1586800,1586800,0.82,0.80392,102.44,"March 01, 22",0.0080392,,,,,
2022-02-28,101.77,102.85,100.99,102.25,102.15,1299200,1299200,0.48,0.47165,102.03,"February 28, 22",0.0047165,,,,,
2022-02-25,100.17,102.83,99.25,102.72,102.62,1047200,1047200,2.55,2.55,101.6,"February 25, 22",0.0255,,,,,
2022-02-24,96.72,100.28,95.15,99.92,99.81,1550800,1550800,3.2,3.31,98.45,"February 24, 22",0.0331,,,,,
2022-02-23,99.25,100.74,98.57,98.86,98.76,1341600,1341600,-0.39,-0.39295,99.39,"February 23, 22",-0.0039295,,,,,
2022-02-22,97.11,99.25,96.69,98.67,98.56,1303200,1303200,1.56,1.61,98.2,"February 22, 22",0.0161,,,,,
2022-02-18,96.96,98.71,96.78,97.25,97.14,1040000,1040000,0.29,0.29909,97.58,"February 18, 22",0.0029909,,,,,
2022-02-17,99.81,99.81,97.02,97.24,97.14,938800,938800,-2.57,-2.57,98.02,"February 17, 22",-0.0257,,,,,
2022-02-16,98.84,100.75,98.4,100.32,100.22,1087600,1087600,1.48,1.5,99.82,"February 16, 22",0.015,,,,,
2022-02-15,99.93,100.6,98.67,99.49,99.38,916800,916800,-0.44,-0.44031,99.59,"February 15, 22",-0.0044031,,,,,
2022-02-14,98.36,99.07,97.32,97.84,97.74,661200,661200,-0.52,-0.52867,98.08,"February 14, 22",-0.0052867,,,,,
2022-02-11,100.06,101.18,98.43,98.5,98.4,808000,808000,-1.56,-1.56,99.37,"February 11, 22",-0.0156,,,,,
2022-02-10,100.61,101.98,100.16,100.67,100.57,624000,624000,0.06,0.05963622,100.94,"February 10, 22",0.0005963622,,,,,
2022-02-09,101.79,102.71,101.37,101.71,101.6,1298400,1298400,-0.08,-0.07859318,101.93,"February 09, 22",-0.0007859318,,,,,
2022-02-08,98.33,101.47,97.31,101.27,101.16,1660800,1660800,2.94,2.99,100.02,"February 08, 22",0.0299,,,,,
2022-02-07,97.06,97.81,96.61,96.72,96.62,706800,706800,-0.34,-0.3503,97.05,"February 07, 22",-0.003503,,,,,
2022-02-04,97.16,97.99,95.83,97.17,97.06,894800,894800,0.01,0.0102923,97,"February 04, 22",0.000102923,,,,,
2022-02-03,98.2,99.12,97.25,97.71,97.61,971200,971200,-0.49,-0.49898,98.03,"February 03, 22",-0.0049898,,,,,
2022-02-02,98.96,99.72,98.07,99.4,99.29,993200,993200,0.44,0.44462,99.06,"February 02, 22",0.0044462,,,,,
2022-02-01,99.23,99.82,98.16,99.17,99.06,998000,998000,-0.06,-0.06046559,99.05,"February 01, 22",-0.0006046559,,,,,
2022-01-31,95.91,99.72,95.91,99.57,99.47,1618400,1618400,3.66,3.82,98.4,"January 31, 22",0.0382,,,,,
2022-01-28,94.9,96.36,93.6,96.3,96.2,1260000,1260000,1.4,1.48,95.42,"January 28, 22",0.0148,,,,,
2022-01-27,96.25,97.02,94.11,94.86,94.77,1091600,1091600,-1.39,-1.44,95.33,"January 27, 22",-0.0144,,,,,
2022-01-26,98.06,99.44,94.62,95.59,95.49,1408400,1408400,-2.47,-2.52,96.55,"January 26, 22",-0.0252,,,,,
2022-01-25,97.14,98.88,96.15,97.4,97.3,1504000,1504000,0.26,0.26765,97.48,"January 25, 22",0.0026765,,,,,
2022-01-24,95.25,98.64,92.86,98.33,98.22,2440400,2440400,3.08,3.23,96.61,"January 24, 22",0.0323,,,,,
2022-01-21,98.24,98.91,96.98,97.07,96.97,965600,965600,-1.17,-1.19,97.65,"January 21, 22",-0.0119,,,,,
2022-01-20,99.9,101,98.13,98.39,98.28,1192000,1192000,-1.51,-1.51,99.17,"January 20, 22",-0.0151,0.0075,0.03,2022-02-09,2021-12-08,2022-01-21
2022-01-19,100.02,100.75,99.29,99.54,99.4,2390000,2390000,-0.48,-0.4799,99.86,"January 19, 22",-0.004799,,,,,
2022-01-18,101.43,101.68,99.13,99.97,99.83,1834000,1834000,-1.46,-1.44,100.26,"January 18, 22",-0.0144,,,,,
2022-01-14,103.71,104.1,101.16,102.63,102.49,3040800,3040800,-1.08,-1.04,102.63,"January 14, 22",-0.0104,,,,,
2022-01-13,105.35,106.29,103.9,104.03,103.89,2314800,2314800,-1.32,-1.25,104.74,"January 13, 22",-0.0125,,,,,
2022-01-12,105.69,105.97,103.65,105.18,105.03,1387600,1387600,-0.51,-0.48254,104.93,"January 12, 22",-0.0048254,,,,,
2022-01-11,103.73,105.61,102.96,105.57,105.43,1591200,1591200,1.84,1.77,104.71,"January 11, 22",0.0177,,,,,
2022-01-10,101.84,104.12,100.81,104.02,103.88,2408000,2408000,2.18,2.14,102.98,"January 10, 22",0.0214,,,,,
2022-01-07,102.26,103.65,101.61,102.16,102.02,1232400,1232400,-0.1,-0.09778995,102.48,"January 07, 22",-0.0009778995,,,,,
2022-01-06,102.07,103.7,101.07,102.68,102.54,1206400,1206400,0.61,0.59763,102.48,"January 06, 22",0.0059763,,,,,
2022-01-05,104.38,105.66,102.51,102.62,102.48,728000,728000,-1.76,-1.69,103.6,"January 05, 22",-0.0169,,,,,
2022-01-04,105.64,106.24,104.21,104.25,104.11,794800,794800,-1.39,-1.32,104.9,"January 04, 22",-0.0132,,,,,
2022-01-03,107.04,107.41,104.61,105.4,105.26,1390000,1390000,-1.64,-1.53,105.81,"January 03, 22",-0.0153,,,,,
2021-12-31,105.54,106.13,104.65,104.74,104.59,608800,608800,-0.8,-0.75801,105.17,"December 31, 21",-0.0075801,,,,,
2021-12-30,105.31,106.95,105.1,106,105.86,650000,650000,0.69,0.65521,106.02,"December 30, 21",0.0065521,,,,,
2021-12-29,105.29,105.88,104.71,105.17,105.03,637600,637600,-0.12,-0.11397,105.25,"December 29, 21",-0.0011397,,,,,
2021-12-28,105.1,105.61,104.76,105.1,104.96,599200,599200,0,0,105.16,"December 28, 21",0,,,,,
2021-12-27,103.08,105.1,103.08,105.01,104.87,783200,783200,1.93,1.87,104.39,"December 27, 21",0.0187,,,,,
2021-12-23,101.88,103.36,101.04,102.8,102.66,845600,845600,0.92,0.90302,102.4,"December 23, 21",0.0090302,,,,,
2021-12-22,99.04,101.19,99.04,101.15,101.02,1037200,1037200,2.11,2.13,100.46,"December 22, 21",0.0213,,,,,
2021-12-21,97.56,99.36,97.51,98.95,98.81,2317200,2317200,1.39,1.42,98.61,"December 21, 21",0.0142,,,,,
2021-12-20,97.48,97.79,96.14,97.43,97.3,1620400,1620400,-0.05,-0.05129257,97.12,"December 20, 21",-0.0005129257,,,,,
2021-12-17,98.35,100,97.14,98.37,98.24,2197600,2197600,0.02,0.02033554,98.5,"December 17, 21",0.0002033554,,,,,
2021-12-16,100.51,102.11,98.11,98.72,98.58,2020000,2020000,-1.79,-1.78,99.65,"December 16, 21",-0.0178,,,,,
2021-12-15,98.15,100.67,97.06,100.14,100,1304400,1304400,1.99,2.03,99.29,"December 15, 21",0.0203,,,,,
2021-12-14,98.24,100.89,97.81,98.08,97.95,1714000,1714000,-0.16,-0.16287,98.93,"December 14, 21",-0.0016287,,,,,
2021-12-13,99.68,100.04,98.36,98.59,98.45,2432400,2432400,-1.09,-1.09,99,"December 13, 21",-0.0109,,,,,
2021-12-10,102.74,102.74,99.23,99.89,99.76,1517600,1517600,-2.85,-2.77,100.62,"December 10, 21",-0.0277,,,,,
2021-12-09,103.11,104.09,102.11,102.11,101.97,772800,772800,-1,-0.96984,102.77,"December 09, 21",-0.0096984,,,,,
2021-12-08,101.54,103.96,101.54,103.73,103.59,1588800,1588800,2.19,2.16,103.08,"December 08, 21",0.0216,,,,,
2021-12-07,100.55,102.31,100.35,101.54,101.41,1184000,1184000,0.99,0.98458,101.4,"December 07, 21",0.0098458,,,,,
2021-12-06,98.17,100.57,97.34,99.99,99.86,1355600,1355600,1.82,1.85,99.3,"December 06, 21",0.0185,,,,,
2021-12-03,94.59,98.72,93.51,97.89,97.76,3725600,3725600,3.3,3.49,96.71,"December 03, 21",0.0349,,,,,
2021-12-02,93.3,94.86,92.2,94.49,94.36,2010800,2010800,1.19,1.28,93.85,"December 02, 21",0.0128,,,,,
2021-12-01,95.43,96.32,93.36,93.38,93.26,1120800,1120800,-2.05,-2.15,94.35,"December 01, 21",-0.0215,,,,,
2021-11-30,94.72,95.77,93.25,94.12,93.99,2278400,2278400,-0.6,-0.63345,94.38,"November 30, 21",-0.0063345,,,,,
2021-11-29,96.04,97.42,95.25,95.3,95.17,1817600,1817600,-0.74,-0.77051,95.99,"November 29, 21",-0.0077051,,,,,
2021-11-26,96.76,97.01,94.71,94.99,94.86,1112800,1112800,-1.77,-1.83,95.57,"November 26, 21",-0.0183,,,,,
2021-11-24,98.97,99.41,97.36,97.71,97.58,1308400,1308400,-1.26,-1.27,98.16,"November 24, 21",-0.0127,,,,,
2021-11-23,100.52,101.13,98.9,99.61,99.48,992400,992400,-0.91,-0.90529,99.88,"November 23, 21",-0.0090529,,,,,
2021-11-22,100.97,101.41,100.27,100.72,100.58,850800,850800,-0.25,-0.2476,100.8,"November 22, 21",-0.002476,,,,,
2021-11-19,101.59,101.91,100.74,101.27,101.13,2348400,2348400,-0.32,-0.31499,101.31,"November 19, 21",-0.0031499,,,,,
2021-11-18,102.13,102.13,99.33,101.22,101.09,1582400,1582400,-0.91,-0.89102,100.89,"November 18, 21",-0.0089102,,,,,
2021-11-17,104.15,104.59,101.96,102.14,102.01,932400,932400,-2.01,-1.93,102.9,"November 17, 21",-0.0193,,,,,
2021-11-16,104.62,105.12,103.79,103.93,103.79,830000,830000,-0.69,-0.65953,104.28,"November 16, 21",-0.0065953,,,,,
2021-11-15,105.11,105.72,103.84,104.11,103.97,771200,771200,-1,-0.95138,104.56,"November 15, 21",-0.0095138,,,,,
2021-11-12,102.71,104.71,102.17,104.43,104.29,910400,910400,1.72,1.67,103.77,"November 12, 21",0.0167,,,,,
2021-11-11,107.31,107.31,102.27,102.71,102.57,1414800,1414800,-4.6,-4.29,104.1,"November 11, 21",-0.0429,,,,,
2021-11-10,108.28,108.95,107.77,108.53,108.38,776000,776000,0.25,0.23088,108.42,"November 10, 21",0.0023088,,,,,
2021-11-09,107.97,108.72,107.45,108.41,108.26,431600,431600,0.44,0.40752,108.19,"November 09, 21",0.0040752,,,,,
2021-11-08,106.82,108.04,106.03,107.9,107.76,619600,619600,1.08,1.01,107.32,"November 08, 21",0.0101,,,,,
2021-11-05,104.87,106.5,104.87,106.06,105.91,661200,661200,1.19,1.13,105.81,"November 05, 21",0.0113,,,,,
2021-11-04,105.41,105.9,104.62,105.17,105.02,612000,612000,-0.24,-0.22768,105.23,"November 04, 21",-0.0022768,,,,,
2021-11-03,105.2,105.9,104.07,105.63,105.49,612400,612400,0.43,0.40875,105.2,"November 03, 21",0.0040875,,,,,
2021-11-02,105.5,105.84,104.7,105.16,105.02,727600,727600,-0.34,-0.32227,105.23,"November 02, 21",-0.0032227,,,,,
2021-11-01,104.3,106.13,104.05,105.49,105.34,1052400,1052400,1.19,1.14,105.22,"November 01, 21",0.0114,,,,,
2021-10-29,104.11,104.97,103.31,104.23,104.09,871200,871200,0.12,0.11526,104.17,"October 29, 21",0.0011526,,,,,
2021-10-28,103.39,104.71,102.96,104.18,104.04,648400,648400,0.79,0.7641,103.95,"October 28, 21",0.007641,,,,,
2021-10-27,103.99,103.99,102.37,102.99,102.85,707200,707200,-1,-0.96163,103.11,"October 27, 21",-0.0096163,,,,,
2021-10-26,104.9,104.9,102.73,104.14,104,655600,655600,-0.76,-0.7245,103.92,"October 26, 21",-0.007245,,,,,
2021-10-25,104.63,104.63,103.14,103.74,103.6,1054000,1054000,-0.89,-0.85062,103.83,"October 25, 21",-0.0085062,,,,,
2021-10-22,102.75,104.36,102.5,104.25,104.11,769200,769200,1.5,1.46,103.7,"October 22, 21",0.0146,,,,,
2021-10-21,102.88,104.06,102.53,102.89,102.75,541600,541600,0.01,0.00972006,103.16,"October 21, 21",9.72006e-05,,,,,
2021-10-20,101.07,103.15,100.71,102.65,102.51,1073200,1073200,1.58,1.56,102.17,"October 20, 21",0.0156,,,,,
2021-10-19,99.77,101.75,99.75,100.55,100.41,780400,780400,0.78,0.7818,100.68,"October 19, 21",0.007818,,,,,
2021-10-18,99.1,99.35,98.03,99.18,99.04,1198400,1198400,0.08,0.08072654,98.85,"October 18, 21",0.0008072654,,,,,
2021-10-15,100.74,101.19,99.39,99.58,99.44,853200,853200,-1.16,-1.15,100.05,"October 15, 21",-0.0115,,,,,
2021-10-14,100.81,101.63,99.88,100.32,100.19,880800,880800,-0.49,-0.48606,100.61,"October 14, 21",-0.0048606,,,,,
2021-10-13,100.54,101.4,99.61,100.28,100.14,974400,974400,-0.26,-0.2586,100.43,"October 13, 21",-0.002586,,,,,
2021-10-12,101.57,102.05,100.21,100.46,100.32,764000,764000,-1.11,-1.09,100.91,"October 12, 21",-0.0109,,,,,
2021-10-11,102.34,103.08,100.95,101,100.86,856400,856400,-1.34,-1.31,101.68,"October 11, 21",-0.0131,,,,,
2021-10-08,103.65,104.24,102.5,102.65,102.51,623600,623600,-1,-0.96479,103.13,"October 08, 21",-0.0096479,,,,,
2021-10-07,104.86,106.15,103.59,103.72,103.58,917200,917200,-1.14,-1.09,104.49,"October 07, 21",-0.0109,,,,,
2021-10-06,103.07,103.67,101.49,103.66,103.52,932000,932000,0.59,0.57243,102.94,"October 06, 21",0.0057243,,,,,
2021-10-05,102.89,105,102.82,103.74,103.6,1472800,1472800,0.85,0.82612,103.85,"October 05, 21",0.0082612,,,,,
2021-10-04,103.71,103.71,101.21,102.14,102.01,780000,780000,-1.57,-1.51,102.36,"October 04, 21",-0.0151,,,,,
2021-10-01,103.47,104.61,102.17,104.22,104.08,731200,731200,0.75,0.72485,103.67,"October 01, 21",0.0072485,,,,,
2021-09-30,105.68,107.04,103.29,103.33,103.19,939200,939200,-2.35,-2.22,104.55,"September 30, 21",-0.0222,,,,,
2021-09-29,106.24,106.33,104.82,105.57,105.43,804800,804800,-0.67,-0.63065,105.58,"September 29, 21",-0.0063065,,,,,
2021-09-28,107.46,107.82,104.77,106,105.86,1232800,1232800,-1.46,-1.36,106.19,"September 28, 21",-0.0136,,,,,
2021-09-27,109.36,109.58,107.25,107.87,107.72,1449600,1449600,-1.49,-1.36,108.23,"September 27, 21",-0.0136,,,,,
2021-09-24,109.79,110.46,109.12,109.85,109.7,1220400,1220400,0.06,0.05464979,109.81,"September 24, 21",0.0005464979,,,,,
2021-09-23,108.7,111.06,108.46,109.83,109.69,2155600,2155600,1.13,1.04,109.78,"September 23, 21",0.0104,,,,,
2021-09-22,107.1,109.06,106.25,108.44,108.29,1575200,1575200,1.34,1.25,107.92,"September 22, 21",0.0125,,,,,
