date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,dividend,adjDividend,recordDate,paymentDate
2023-07-21,147.28,148.01,145.76,146.07,131.89,17569501,17569501,-1.21,-0.82156,146.78,"July 21, 23",-0.0082156,,,,,
2023-07-20,149.18,150.39,146.65,146.82,132.57,2171800,2171800,-2.36,-1.58,148.26,"July 20, 23",-0.0158,,,,,
2023-07-19,151.08,155.51,148.58,148.96,134.5,5960300,5960300,-2.12,-1.4,151.0325,"July 19, 23",-0.014,,,,,
2023-07-18,157.35,157.39,150.01,150.31,135.72,4987302,4987302,-7.04,-4.47,153.765,"July 18, 23",-0.0447,,,,,
2023-07-17,155.9,157.67,155.15,156.42,141.24,1612200,1612200,0.52,0.33355,156.285,"July 17, 23",0.0033355,,,,,
2023-07-14,154.14,156.34,153.2,155.76,140.64,1155500,1155500,1.62,1.05,154.86,"July 14, 23",0.0105,,,,,
2023-07-13,151.76,154.51,150.73,154.45,139.46,992832,992832,2.69,1.77,152.8625,"July 13, 23",0.0177,,,,,
2023-07-12,152.44,154.73,151.55,151.88,137.14,1665023,1665023,-0.56,-0.36736,152.65,"July 12, 23",-0.0036736,2023-07-03,1.01,1.01,2023-07-13,2023-07-19
2023-07-11,149.79,152.33,148.88,151.96,136.3,1228799,1228799,2.17,1.45,150.74,"July 11, 23",0.0145,,,,,
2023-07-10,147.62,150.04,147.26,149.52,134.11,976236,976236,1.9,1.29,148.61,"July 10, 23",0.0129,,,,,
2023-07-07,147.07,148.93,146.71,148.12,132.86,992700,992700,1.05,0.71395,147.7075,"July 07, 23",0.0071395,,,,,
2023-07-06,147.73,148.72,144.76,148.45,133.15,1176100,1176100,0.72,0.48738,147.415,"July 06, 23",0.0048738,,,,,
2023-07-05,150.2,150.99,146.58,149.65,134.23,1046700,1046700,-0.55,-0.36618,149.355,"July 05, 23",-0.0036618,,,,,
2023-07-03,148.67,151.26,148.13,150.42,134.92,482100,482100,1.75,1.18,149.62,"July 03, 23",0.0118,,,,,
2023-06-30,149.25,150.46,145.9,148.85,133.51,1444701,1444701,-0.4,-0.26801,148.615,"June 30, 23",-0.0026801,,,,,
2023-06-29,147.42,149.13,145.97,147.97,132.72,854300,854300,0.55,0.37308,147.6225,"June 29, 23",0.0037308,,,,,
2023-06-28,147,148.25,146.44,148,132.75,1488034,1488034,1,0.68027,147.4225,"June 28, 23",0.0068027,,,,,
2023-06-27,146.47,148.01,145.13,147.13,131.97,944918,944918,0.66,0.4506,146.685,"June 27, 23",0.004506,,,,,
2023-06-26,141.6,145.92,141.59,145.71,130.69,1147861,1147861,4.11,2.9,143.705,"June 26, 23",0.029,,,,,
2023-06-23,143.24,144.69,141.86,141.96,127.33,1199945,1199945,-1.28,-0.89361,142.9375,"June 23, 23",-0.0089361,,,,,
2023-06-22,146.49,146.58,142.28,143.21,128.45,887343,887343,-3.28,-2.24,144.64,"June 22, 23",-0.0224,,,,,
2023-06-21,143.46,146.33,142.37,146.01,130.96,841794,841794,2.55,1.78,144.5425,"June 21, 23",0.0178,,,,,
2023-06-20,144.27,144.55,142.24,143.8,128.98,1070235,1070235,-0.47,-0.32578,143.715,"June 20, 23",-0.0032578,,,,,
2023-06-16,145.01,147.1,144.45,145.28,130.31,1573721,1573721,0.27,0.18619,145.46,"June 16, 23",0.0018619,,,,,
2023-06-15,143.19,146.55,142.57,145.78,130.76,843228,843228,2.59,1.81,144.5225,"June 15, 23",0.0181,,,,,
2023-06-14,144.27,144.86,142.78,143.32,128.55,1210808,1210808,-0.95,-0.65849,143.8075,"June 14, 23",-0.0065849,2023-05-26,1.62,1.62,2023-06-15,2023-06-30
2023-06-13,143.48,146.7,142.32,145.89,129.4,2155800,2155800,2.41,1.68,144.5975,"June 13, 23",0.0168,,,,,
2023-06-12,146,146,141.86,145.37,128.94,1208306,1208306,-0.63,-0.43151,144.8075,"June 12, 23",-0.0043151,,,,,
2023-06-09,145.95,145.95,143.15,144.5,128.17,1089800,1089800,-1.45,-0.99349,144.8875,"June 09, 23",-0.0099349,,,,,
2023-06-08,148.92,149.18,145.35,146.15,129.63,981324,981324,-2.77,-1.86,147.4,"June 08, 23",-0.0186,,,,,
2023-06-07,144,149.94,142.93,149.5,132.6,1179400,1179400,5.5,3.82,146.5925,"June 07, 23",0.0382,,,,,
2023-06-06,145.37,145.37,142.58,143.32,127.12,1022119,1022119,-2.05,-1.41,144.16,"June 06, 23",-0.0141,,,,,
2023-06-05,145.69,147.19,144.19,144.44,128.11,716477,716477,-1.25,-0.85799,145.3775,"June 05, 23",-0.0085799,,,,,
2023-06-02,144.53,146.91,143.29,146.05,129.54,828300,828300,1.52,1.05,145.195,"June 02, 23",0.0105,,,,,
2023-06-01,143.88,144.31,141.42,143.36,127.16,1016700,1016700,-0.52,-0.36141,143.2425,"June 01, 23",-0.0036141,,,,,
2023-05-31,146.83,147.5,143.33,144.27,127.96,2091200,2091200,-2.56,-1.74,145.4825,"May 31, 23",-0.0174,,,,,
2023-05-30,147.28,148.86,145.3,146.17,129.65,943100,943100,-1.11,-0.75367,146.9025,"May 30, 23",-0.0075367,,,,,
2023-05-26,145.99,146.8,144.6,146.58,130.01,679038,679038,0.59,0.40414,145.9925,"May 26, 23",0.0040414,,,,,
2023-05-25,147.3,147.3,144.4,145.39,128.96,650231,650231,-1.91,-1.3,146.0975,"May 25, 23",-0.013,,,,,
2023-05-24,147.55,149,145.68,146.46,129.91,866000,866000,-1.09,-0.73873,147.1725,"May 24, 23",-0.0073873,,,,,
2023-05-23,148.48,149.33,147.75,148.09,131.35,514216,514216,-0.39,-0.26266,148.4125,"May 23, 23",-0.0026266,,,,,
2023-05-22,148.55,149.5,147.25,148.65,131.85,584939,584939,0.1,0.0673174,148.4875,"May 22, 23",0.000673174,,,,,
2023-05-19,150,150.53,147.65,148.1,131.36,724604,724604,-1.9,-1.27,149.07,"May 19, 23",-0.0127,,,,,
2023-05-18,149.2,149.77,148.28,149.18,132.32,732400,732400,-0.02,-0.01340483,149.1075,"May 18, 23",-0.0001340483,,,,,
2023-05-17,149.65,150.37,148.28,149.2,132.34,809351,809351,-0.45,-0.3007,149.375,"May 17, 23",-0.003007,,,,,
2023-05-16,151.62,152.33,149.06,149.12,132.26,624529,624529,-2.5,-1.65,150.5325,"May 16, 23",-0.0165,,,,,
2023-05-15,153.71,154.25,151.81,152.22,135.01,874835,874835,-1.49,-0.96936,152.9975,"May 15, 23",-0.0096936,,,,,
2023-05-12,152.36,153.6,151.67,153.54,136.19,513936,513936,1.18,0.77448,152.7925,"May 12, 23",0.0077448,,,,,
2023-05-11,156.17,156.43,152.31,152.57,135.33,642843,642843,-3.6,-2.31,154.37,"May 11, 23",-0.0231,,,,,
2023-05-10,157.45,157.92,155.25,156.8,139.08,1101610,1101610,-0.65,-0.41283,156.855,"May 10, 23",-0.0041283,,,,,
2023-05-09,155.84,157.25,153.7,156.43,138.75,983300,983300,0.59,0.37859,155.805,"May 09, 23",0.0037859,,,,,
2023-05-08,154.1,157.39,153.48,156.98,139.24,1145900,1145900,2.88,1.87,155.4875,"May 08, 23",0.0187,,,,,
2023-05-05,151.1,154.85,151.02,154.74,137.25,1586915,1586915,3.64,2.41,152.9275,"May 05, 23",0.0241,,,,,
2023-05-04,147.71,151.78,147.27,150.79,133.75,1296711,1296711,3.08,2.09,149.3875,"May 04, 23",0.0209,,,,,
2023-05-03,150.19,150.77,145.59,147.26,130.62,2144000,2144000,-2.93,-1.95,148.4525,"May 03, 23",-0.0195,,,,,
2023-05-02,151.77,152.33,149.65,151.21,134.12,1094806,1094806,-0.56,-0.36898,151.24,"May 02, 23",-0.0036898,,,,,
2023-05-01,151.33,152.63,150.64,152.4,135.17,770623,770623,1.07,0.70706,151.75,"May 01, 23",0.0070706,,,,,
2023-04-28,151.04,152.77,150.24,152.04,134.85,974200,974200,1,0.66208,151.5225,"April 28, 23",0.0066208,,,,,
2023-04-27,149.33,151.62,149.33,151.12,134.04,1185623,1185623,1.79,1.2,150.35,"April 27, 23",0.012,,,,,
2023-04-26,150.42,151.49,148.87,149.39,132.5,687812,687812,-1.03,-0.68475,150.0425,"April 26, 23",-0.0068475,,,,,
2023-04-25,152.08,152.53,150.23,150.34,133.35,990518,990518,-1.74,-1.14,151.295,"April 25, 23",-0.0114,,,,,
2023-04-24,152.03,152.58,150.79,152.22,135.01,1170100,1170100,0.19,0.12498,151.905,"April 24, 23",0.0012498,,,,,
2023-04-21,152.59,153.35,150.81,151.16,134.07,1237300,1237300,-1.43,-0.93715,151.9775,"April 21, 23",-0.0093715,,,,,
2023-04-20,152.34,153.22,150.51,151.92,134.75,1701300,1701300,-0.42,-0.2757,151.9975,"April 20, 23",-0.002757,,,,,
2023-04-19,153.96,155.4,153.01,153.07,135.77,1828010,1828010,-0.89,-0.57807,153.86,"April 19, 23",-0.0057807,,,,,
2023-04-18,155.89,156.42,152.61,154.98,137.46,1387400,1387400,-0.91,-0.58374,154.975,"April 18, 23",-0.0058374,,,,,
2023-04-17,155.82,156.58,153.7,156.31,138.64,1260201,1260201,0.49,0.31447,155.6025,"April 17, 23",0.0031447,,,,,
2023-04-14,158.53,161.17,154.44,155.11,137.58,1623568,1623568,-3.42,-2.16,157.3125,"April 14, 23",-0.0216,,,,,
2023-04-13,163,163,157.09,158.79,140.84,2060756,2060756,-4.21,-2.58,160.47,"April 13, 23",-0.0258,,,,,
2023-04-12,165.56,165.85,163.24,163.42,144.95,1198943,1198943,-2.14,-1.29,164.5175,"April 12, 23",-0.0129,,,,,
2023-04-11,164.38,165.13,163.45,164.68,146.07,1805700,1805700,0.3,0.1825,164.41,"April 11, 23",0.001825,,,,,
2023-04-10,161.41,164.27,161.41,164.22,145.66,2025312,2025312,2.81,1.74,162.8275,"April 10, 23",0.0174,,,,,
2023-04-06,161.13,162.79,159.23,162.79,144.39,2199527,2199527,1.66,1.03,161.485,"April 06, 23",0.0103,,,,,
2023-04-05,160.25,161.32,158.32,160.02,141.93,3308404,3308404,-0.23,-0.14353,159.9775,"April 05, 23",-0.0014353,,,,,
2023-04-04,156.98,160.87,155.55,160.17,142.07,5085200,5085200,3.19,2.03,158.3925,"April 04, 23",0.0203,,,,,
2023-04-03,152.76,155.91,151.53,154.51,137.05,11954200,11954200,1.75,1.15,153.6775,"April 03, 23",0.0115,,,,,
2023-03-31,160.01,163.08,158.59,162.93,144.51,1041511,1041511,2.92,1.82,161.1525,"March 31, 23",0.0182,,,,,
2023-03-30,158.2,158.98,157.68,158.83,140.88,668945,668945,0.63,0.39823,158.4225,"March 30, 23",0.0039823,,,,,
2023-03-29,153,155.87,152.63,155.66,138.07,653742,653742,2.66,1.74,154.29,"March 29, 23",0.0174,,,,,
2023-03-28,151.85,153.46,150.62,151.14,134.06,511311,511311,-0.71,-0.46757,151.7675,"March 28, 23",-0.0046757,,,,,
2023-03-27,153.57,155.64,152.74,153.35,136.02,690700,690700,-0.22,-0.14326,153.825,"March 27, 23",-0.0014326,,,,,
2023-03-24,148.7,153.26,148.38,153.2,135.88,681732,681732,4.5,3.03,150.885,"March 24, 23",0.0303,,,,,
2023-03-23,150.04,153.36,148.89,149.27,132.4,713445,713445,-0.77,-0.5132,150.39,"March 23, 23",-0.005132,,,,,
2023-03-22,157.37,158.65,149.48,149.54,132.64,1814710,1814710,-7.83,-4.98,153.76,"March 22, 23",-0.0498,,,,,
2023-03-21,160.74,160.75,155.42,158.66,140.73,752346,752346,-2.08,-1.29,158.8925,"March 21, 23",-0.0129,,,,,
2023-03-20,160.05,160.86,157.79,160.34,142.22,794000,794000,0.29,0.18119,159.76,"March 20, 23",0.0018119,,,,,
2023-03-17,159.9,160.91,158.74,159.52,141.49,1253300,1253300,-0.38,-0.23765,159.7675,"March 17, 23",-0.0023765,,,,,
2023-03-16,156.7,161.22,154.85,159.96,141.88,898610,898610,3.26,2.08,158.1825,"March 16, 23",0.0208,,,,,
2023-03-15,157.02,158.11,154.49,157.58,139.77,855438,855438,0.56,0.35664,156.8,"March 15, 23",0.0035664,,,,,
2023-03-14,158.07,159.49,154.57,157.37,139.58,1554700,1554700,-0.7,-0.44284,157.375,"March 14, 23",-0.0044284,2023-02-16,1.62,1.62,2023-03-15,2023-03-31
2023-03-13,152.63,161.05,152.13,157.59,138.34,977000,977000,4.96,3.25,155.85,"March 13, 23",0.0325,,,,,
2023-03-10,160,160.11,153.48,153.55,134.79,1156900,1156900,-6.45,-4.03,156.785,"March 10, 23",-0.0403,,,,,
2023-03-09,164.04,165.72,160.33,160.41,140.82,688981,688981,-3.63,-2.21,162.625,"March 09, 23",-0.0221,,,,,
2023-03-08,163.34,166.28,163.25,163.74,143.74,640910,640910,0.4,0.24489,164.1525,"March 08, 23",0.0024489,,,,,
2023-03-07,166.96,168.03,163.63,163.78,143.77,670014,670014,-3.18,-1.9,165.6,"March 07, 23",-0.019,,,,,
2023-03-06,169.66,169.66,166.7,167.27,146.84,642600,642600,-2.39,-1.41,168.3225,"March 06, 23",-0.0141,,,,,
2023-03-03,168.04,170.3,168.04,169.11,148.45,1029032,1029032,1.07,0.63675,168.8725,"March 03, 23",0.0063675,,,,,
2023-03-02,162.91,167.29,162.09,166.92,146.53,1398000,1398000,4.01,2.46,164.8025,"March 02, 23",0.0246,,,,,
2023-03-01,162.49,163.85,160.71,163.66,143.67,1709623,1709623,1.17,0.72004,162.6775,"March 01, 23",0.0072004,,,,,
2023-02-28,161.73,166.88,160.8,164.65,144.54,1680000,1680000,2.92,1.81,163.515,"February 28, 23",0.0181,,,,,
2023-02-27,162.44,164.15,159.61,161.88,142.11,989800,989800,-0.56,-0.34474,162.02,"February 27, 23",-0.0034474,,,,,
2023-02-24,157.07,161.69,157.07,160.79,141.15,1461600,1461600,3.72,2.37,159.155,"February 24, 23",0.0237,,,,,
2023-02-23,155.65,158.88,152.65,158.64,139.26,1663349,1663349,2.99,1.92,156.455,"February 23, 23",0.0192,,,,,
2023-02-22,158.38,158.98,153.45,154.3,135.45,1202726,1202726,-4.08,-2.58,156.2775,"February 22, 23",-0.0258,,,,,
2023-02-21,157.84,158.97,157.07,158.52,139.16,648200,648200,0.68,0.43082,158.1,"February 21, 23",0.0043082,,,,,
2023-02-17,158.87,160.15,157.65,158.99,139.57,776735,776735,0.12,0.07553346,158.915,"February 17, 23",0.0007553346,,,,,
2023-02-16,159.71,160.73,158.63,158.84,139.44,570700,570700,-0.87,-0.54474,159.4775,"February 16, 23",-0.0054474,,,,,
2023-02-15,159.14,162.21,158.58,162.18,142.37,535600,535600,3.04,1.91,160.5275,"February 15, 23",0.0191,,,,,
2023-02-14,162.31,164.18,159.72,159.96,140.42,977540,977540,-2.35,-1.45,161.5425,"February 14, 23",-0.0145,,,,,
2023-02-13,162.17,163.9,161.27,162.93,143.03,848941,848941,0.76,0.46864,162.5675,"February 13, 23",0.0046864,,,,,
2023-02-10,164.17,164.71,160.28,161.75,141.99,877200,877200,-2.42,-1.47,162.7275,"February 10, 23",-0.0147,,,,,
2023-02-09,166.99,167.66,164.5,165.67,145.43,1574100,1574100,-1.32,-0.79047,166.205,"February 09, 23",-0.0079047,,,,,
2023-02-08,167.08,167.75,165.73,166.31,146,1522143,1522143,-0.77,-0.46086,166.7175,"February 08, 23",-0.0046086,,,,,
2023-02-07,165.68,168.79,164.67,167.65,147.17,2332500,2332500,1.97,1.19,166.6975,"February 07, 23",0.0119,,,,,
2023-02-06,161.47,169.12,161.47,167.99,147.47,2506712,2506712,6.52,4.04,165.0125,"February 06, 23",0.0404,,,,,
2023-02-03,162.6,164.09,160.48,163.13,143.2,938900,938900,0.53,0.32595,162.575,"February 03, 23",0.0032595,,,,,
2023-02-02,160.46,166.32,160.46,165.11,144.94,725442,725442,4.65,2.9,163.0875,"February 02, 23",0.029,,,,,
2023-02-01,156.74,159.34,154.95,158.44,139.09,631500,631500,1.7,1.08,157.3675,"February 01, 23",0.0108,,,,,
2023-01-31,152.68,157.93,152.18,157.83,138.55,1660600,1660600,5.15,3.37,155.155,"January 31, 23",0.0337,,,,,
2023-01-30,156.18,158.28,152.93,153,134.31,1101100,1101100,-3.18,-2.04,155.0975,"January 30, 23",-0.0204,,,,,
2023-01-27,156,158.22,155.55,157.59,138.34,844100,844100,1.59,1.02,156.84,"January 27, 23",0.0102,,,,,
2023-01-26,152.7,156.3,151.68,156.25,137.16,1175106,1175106,3.55,2.32,154.2325,"January 26, 23",0.0232,,,,,
2023-01-25,151.55,153.11,150.2,151.73,133.2,1167400,1167400,0.18,0.11877,151.6475,"January 25, 23",0.0011877,,,,,
2023-01-24,151.6,153.36,150.34,152.09,133.51,1536427,1536427,0.49,0.32322,151.8475,"January 24, 23",0.0032322,,,,,
2023-01-23,151.37,152.15,150.02,151.28,132.8,792800,792800,-0.09,-0.05945696,151.205,"January 23, 23",-0.0005945696,,,,,
2023-01-20,149.74,151.08,148.36,150.91,132.48,1387000,1387000,1.17,0.78135,150.0225,"January 20, 23",0.0078135,,,,,
2023-01-19,150,152.25,149.81,150,131.68,682800,682800,0,0,150.515,"January 19, 23",0,,,,,
2023-01-18,153,153.75,150.61,150.82,132.4,696300,696300,-2.18,-1.42,152.045,"January 18, 23",-0.0142,,,,,
2023-01-17,151.46,154.55,151.32,153.1,134.4,980700,980700,1.64,1.08,152.6075,"January 17, 23",0.0108,,,,,
2023-01-13,152.58,153.97,151.83,151.9,133.35,726636,726636,-0.68,-0.44567,152.57,"January 13, 23",-0.0044567,,,,,
2023-01-12,154.76,154.87,152.35,154.11,135.29,921976,921976,-0.65,-0.42001,154.0225,"January 12, 23",-0.0042001,,,,,
2023-01-11,148.91,154.03,148.55,153.82,135.03,987860,987860,4.91,3.3,151.3275,"January 11, 23",0.033,,,,,
2023-01-10,146.96,147.16,144.32,146.48,128.59,718002,718002,-0.48,-0.32662,146.23,"January 10, 23",-0.0032662,,,,,
2023-01-09,145.62,148.7,144.1,147.3,129.31,1210143,1210143,1.68,1.15,146.43,"January 09, 23",0.0115,,,,,
2023-01-06,141.83,144.86,141.07,144,126.41,875900,875900,2.17,1.53,142.94,"January 06, 23",0.0153,,,,,
2023-01-05,142.86,143.5,139.97,141.04,123.81,752012,752012,-1.82,-1.27,141.8425,"January 05, 23",-0.0127,,,,,
2023-01-04,146.06,147.62,143.66,144.47,126.82,782400,782400,-1.59,-1.09,145.4525,"January 04, 23",-0.0109,,,,,
2023-01-03,147.78,148.31,142.46,144.29,126.66,760847,760847,-3.49,-2.36,145.71,"January 03, 23",-0.0236,,,,,
2022-12-30,147.99,148.39,145.44,147.18,129.2,589432,589432,-0.81,-0.54733,147.25,"December 30, 22",-0.0054733,,,,,
2022-12-29,146.74,149.3,146.06,149.01,130.81,541757,541757,2.27,1.55,147.7775,"December 29, 22",0.0155,,,,,
2022-12-28,148.04,148.93,145.05,145.33,127.58,557100,557100,-2.71,-1.83,146.8375,"December 28, 22",-0.0183,,,,,
2022-12-27,146.84,147.86,145.01,147.54,129.52,608904,608904,0.7,0.47671,146.8125,"December 27, 22",0.0047671,,,,,
2022-12-23,144.99,146.96,144.47,146.91,128.96,492117,492117,1.92,1.32,145.8325,"December 23, 22",0.0132,,,,,
2022-12-22,145.66,146.28,143.59,146.08,128.24,598531,598531,0.42,0.28834,145.4025,"December 22, 22",0.0028834,,,,,
2022-12-21,147.06,148.48,145.91,146.97,129.02,548725,548725,-0.09,-0.06119951,147.105,"December 21, 22",-0.0006119951,,,,,
2022-12-20,145.57,147.11,144,145.99,128.16,667706,667706,0.42,0.28852,145.6675,"December 20, 22",0.0028852,,,,,
2022-12-19,148.63,148.73,145.53,146.71,128.79,697257,697257,-1.92,-1.29,147.4,"December 19, 22",-0.0129,,,,,
2022-12-16,153.71,153.84,147.05,149.3,131.06,2549400,2549400,-4.41,-2.87,150.975,"December 16, 22",-0.0287,,,,,
2022-12-15,153.99,156.58,152.18,155.62,136.61,1472372,1472372,1.63,1.06,154.5925,"December 15, 22",0.0106,,,,,
2022-12-14,157.29,158.63,154.71,156.01,136.95,1298224,1298224,-1.28,-0.81378,156.66,"December 14, 22",-0.0081378,,,,,
2022-12-13,162.48,163.98,157,157.64,138.38,1292400,1292400,-4.84,-2.98,160.275,"December 13, 22",-0.0298,2022-11-21,1.5,1.5,2022-12-14,2022-12-30
2022-12-12,156.5,158.79,155.13,158.62,137.93,1002538,1002538,2.12,1.35,157.26,"December 12, 22",0.0135,,,,,
2022-12-09,157.17,158.24,156.53,156.58,136.16,702638,702638,-0.59,-0.37539,157.13,"December 09, 22",-0.0037539,,,,,
2022-12-08,157.43,161.61,157.16,157.46,136.92,1385739,1385739,0.03,0.01905609,158.415,"December 08, 22",0.0001905609,,,,,
2022-12-07,156.15,159.4,155.54,157.16,136.66,928649,928649,1.01,0.64681,157.0625,"December 07, 22",0.0064681,,,,,
2022-12-06,157.18,157.18,153.28,156.04,135.69,1511723,1511723,-1.14,-0.72528,155.92,"December 06, 22",-0.0072528,,,,,
2022-12-05,157.66,159.59,155.61,156.85,136.39,1508430,1508430,-0.81,-0.51376,157.4275,"December 05, 22",-0.0051376,,,,,
2022-12-02,158.84,159.84,157.56,159,138.26,978400,978400,0.16,0.10073,158.81,"December 02, 22",0.0010073,,,,,
2022-12-01,160.78,161.84,158.02,160.05,139.17,1296316,1296316,-0.73,-0.45404,160.1725,"December 01, 22",-0.0045404,,,,,
2022-11-30,152.61,161.01,152.61,160.69,139.73,1593400,1593400,8.08,5.29,156.73,"November 30, 22",0.0529,,,,,
2022-11-29,153.08,154.04,152.53,153.52,133.49,1212011,1212011,0.44,0.28743,153.2925,"November 29, 22",0.0028743,,,,,
2022-11-28,154.79,155.79,152.36,152.55,132.65,1495733,1495733,-2.24,-1.45,153.8725,"November 28, 22",-0.0145,,,,,
2022-11-25,157.32,158.35,154.76,155.62,135.32,362400,362400,-1.7,-1.08,156.5125,"November 25, 22",-0.0108,,,,,
2022-11-23,156.99,157.34,155.28,156.49,136.08,1120100,1120100,-0.5,-0.31849,156.525,"November 23, 22",-0.0031849,,,,,
2022-11-22,158.37,158.84,156.36,156.74,136.29,1243300,1243300,-1.63,-1.03,157.5775,"November 22, 22",-0.0103,,,,,
2022-11-21,156.83,159.1,156.62,157.59,137.03,819200,819200,0.76,0.4846,157.535,"November 21, 22",0.004846,,,,,
2022-11-18,157.72,158.16,155.65,158.14,137.51,722155,722155,0.42,0.26629,157.4175,"November 18, 22",0.0026629,,,,,
2022-11-17,154.9,157.03,153.78,155.3,135.04,534404,534404,0.4,0.25823,155.2525,"November 17, 22",0.0025823,,,,,
2022-11-16,155.16,159.45,155.01,156.93,136.46,1045177,1045177,1.77,1.14,156.6375,"November 16, 22",0.0114,,,,,
2022-11-15,156.79,157.26,152.63,154.85,134.65,997928,997928,-1.94,-1.24,155.3825,"November 15, 22",-0.0124,,,,,
2022-11-14,157.86,158.29,154.31,154.33,134.2,993300,993300,-3.53,-2.24,156.1975,"November 14, 22",-0.0224,,,,,
2022-11-11,163.09,164.34,157.33,158.33,137.68,1264938,1264938,-4.76,-2.92,160.7725,"November 11, 22",-0.0292,,,,,
2022-11-10,158.46,163.74,157.68,163.09,141.82,1371504,1371504,4.63,2.92,160.7425,"November 10, 22",0.0292,,,,,
2022-11-09,152.63,154.99,151.63,151.63,131.85,1724500,1724500,-1,-0.65518,152.72,"November 09, 22",-0.0065518,,,,,
2022-11-08,152.46,155.43,151.9,153.76,133.7,1168300,1168300,1.3,0.85268,153.3875,"November 08, 22",0.0085268,,,,,
2022-11-07,154.56,156.07,149.78,152,132.17,1330051,1330051,-2.56,-1.66,153.1025,"November 07, 22",-0.0166,,,,,
2022-11-04,155.96,156.29,152.32,153.87,133.8,1197523,1197523,-2.09,-1.34,154.61,"November 04, 22",-0.0134,,,,,
2022-11-03,156,156.17,152.19,154.25,134.13,1470500,1470500,-1.75,-1.12,154.6525,"November 03, 22",-0.0112,,,,,
2022-11-02,168.01,168.18,156.71,158.46,137.79,3180035,3180035,-9.55,-5.68,162.84,"November 02, 22",-0.0568,,,,,
2022-11-01,179.29,179.71,176.89,177.89,154.69,676757,676757,-1.4,-0.78086,178.445,"November 01, 22",-0.0078086,,,,,
2022-10-31,177.98,180.76,177.41,177.44,154.29,786019,786019,-0.54,-0.3034,178.3975,"October 31, 22",-0.003034,,,,,
2022-10-28,171.28,179.83,171.27,178.71,155.4,881333,881333,7.43,4.34,175.2725,"October 28, 22",0.0434,,,,,
2022-10-27,172.67,173.22,170.58,171.87,149.45,720409,720409,-0.8,-0.46331,172.085,"October 27, 22",-0.0046331,,,,,
2022-10-26,172.93,175.25,171.07,171.44,149.08,945036,945036,-1.49,-0.86162,172.6725,"October 26, 22",-0.0086162,,,,,
2022-10-25,165.92,173.52,165.92,173.37,150.76,863200,863200,7.45,4.49,169.6825,"October 25, 22",0.0449,,,,,
2022-10-24,167.83,168.14,164.71,165.01,143.49,796114,796114,-2.82,-1.68,166.4225,"October 24, 22",-0.0168,,,,,
2022-10-21,165.99,166.02,162.64,165.96,144.31,699200,699200,-0.03,-0.01807338,165.1525,"October 21, 22",-0.0001807338,,,,,
2022-10-20,166.58,167.81,164.74,165.78,144.16,440538,440538,-0.8,-0.48025,166.2275,"October 20, 22",-0.0048025,,,,,
2022-10-19,168.67,169.48,165.07,165.92,144.28,635800,635800,-2.75,-1.63,167.285,"October 19, 22",-0.0163,,,,,
2022-10-18,170.46,173.12,168.67,170.88,148.59,547148,547148,0.42,0.24639,170.7825,"October 18, 22",0.0024639,,,,,
2022-10-17,164.16,168.45,163.79,167.91,146.01,584100,584100,3.75,2.28,166.0775,"October 17, 22",0.0228,,,,,
2022-10-14,168.41,168.88,160.6,160.81,139.83,658300,658300,-7.6,-4.51,164.675,"October 14, 22",-0.0451,,,,,
2022-10-13,163.04,167.67,162.23,166.79,145.03,727800,727800,3.75,2.3,164.9325,"October 13, 22",0.023,,,,,
2022-10-12,168.43,169.59,166.33,166.8,145.04,766831,766831,-1.63,-0.96776,167.7875,"October 12, 22",-0.0096776,,,,,
2022-10-11,165.29,168.6,164.99,168.22,146.28,848635,848635,2.93,1.77,166.775,"October 11, 22",0.0177,,,,,
2022-10-10,165.64,166.96,164.32,165.62,144.02,523400,523400,-0.02,-0.01207438,165.635,"October 10, 22",-0.0001207438,,,,,
2022-10-07,170.4,171.83,164.01,165.17,143.63,981317,981317,-5.23,-3.07,167.8525,"October 07, 22",-0.0307,,,,,
2022-10-06,177.98,178.32,171.88,172.11,149.66,769143,769143,-5.87,-3.3,175.0725,"October 06, 22",-0.033,,,,,
2022-10-05,177.22,178.79,173.31,178.11,154.88,961801,961801,0.89,0.5022,176.8575,"October 05, 22",0.005022,,,,,
2022-10-04,175.23,179.68,174.72,179.47,156.06,1294831,1294831,4.24,2.42,177.275,"October 04, 22",0.0242,,,,,
2022-10-03,174.94,175.04,171.02,173.6,150.96,816500,816500,-1.34,-0.76598,173.65,"October 03, 22",-0.0076598,,,,,
2022-09-30,170.86,173.41,169.64,172.71,150.18,1128919,1128919,1.85,1.08,171.655,"September 30, 22",0.0108,,,,,
2022-09-29,168.99,169.38,165.68,168.83,146.81,742300,742300,-0.16,-0.09468016,168.22,"September 29, 22",-0.0009468016,,,,,
2022-09-28,168.53,171.52,166.81,170.67,148.41,942012,942012,2.14,1.27,169.3825,"September 28, 22",0.0127,,,,,
2022-09-27,171.33,172.01,165.96,166.97,145.19,932616,932616,-4.36,-2.54,169.0675,"September 27, 22",-0.0254,,,,,
2022-09-26,172.09,172.23,167.54,169.78,147.63,969800,969800,-2.31,-1.34,170.41,"September 26, 22",-0.0134,,,,,
2022-09-23,172.81,175.15,170.75,172.73,150.2,948338,948338,-0.08,-0.04629362,172.86,"September 23, 22",-0.0004629362,,,,,
