date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,recordDate,adjDividend,paymentDate,declarationDate
2024-05-14,264.7,268.43,263.94,267.66,259.46,1618400,1618400,2.96,1.12,266.18,"May 14, 24",0.0112,,,,,
2024-05-13,263.99,266.63,263,263.93,255.84,1395200,1395200,-0.06,-0.02272813,264.39,"May 13, 24",-0.0002272813,,,,,
2024-05-10,262.5,264,260.18,261.73,253.71,1072300,1072300,-0.77,-0.29333,262.1,"May 10, 24",-0.0029333,,,,,
2024-05-09,260.51,261.88,258.08,260.8,252.81,1777800,1777800,0.29,0.11132,260.32,"May 09, 24",0.0011132,,,,,
2024-05-08,255.58,260.29,255.58,260.21,252.24,1636500,1636500,4.63,1.81,257.92,"May 08, 24",0.0181,,,,,
2024-05-07,260.57,262,258.33,258.65,250.72,1605300,1605300,-1.92,-0.73685,259.89,"May 07, 24",-0.0073685,,,,,
2024-05-06,259.26,260.49,256.67,259.63,251.67,2213600,2213600,0.37,0.14271,259.01,"May 06, 24",0.0014271,,,,,
2024-05-03,261,262.11,257.11,257.85,249.95,2513200,2513200,-3.15,-1.21,259.52,"May 03, 24",-0.0121,,,,,
2024-05-02,253.44,255.39,245.2,254.26,246.47,2317200,2317200,0.82,0.32355,252.07,"May 02, 24",0.0032355,,,,,
2024-05-01,253.35,258.21,246.55,249.43,241.79,3538400,3538400,-3.92,-1.55,251.88,"May 01, 24",-0.0155,,,,,
2024-04-30,257.72,261.15,250.51,256.19,248.34,4800100,4800100,-1.53,-0.59367,256.39,"April 30, 24",-0.0059367,,,,,
2024-04-29,242.75,247.94,242.13,247.13,239.56,2976300,2976300,4.38,1.8,244.99,"April 29, 24",0.018,,,,,
2024-04-26,236.95,244.29,236.39,242.7,235.26,2059400,2059400,5.75,2.43,240.08,"April 26, 24",0.0243,,,,,
2024-04-25,236.86,239.59,233.75,238.08,230.79,2052400,2052400,1.22,0.51507,237.07,"April 25, 24",0.0051507,,,,,
2024-04-24,235.46,237.69,232.32,235.04,227.84,3810700,3810700,-0.42,-0.17837,235.13,"April 24, 24",-0.0017837,,,,,
2024-04-23,219.02,226.89,218.85,225.61,218.7,3024100,3024100,6.59,3.01,222.59,"April 23, 24",0.0301,,,,,
2024-04-22,218.67,220.2,214.33,218.66,211.96,2230200,2230200,-0.01,-0.0045731,217.97,"April 22, 24",-4.5731e-05,,,,,
2024-04-19,219.35,220.34,213.02,215.12,208.53,2760700,2760700,-4.23,-1.93,216.96,"April 19, 24",-0.0193,,,,,
2024-04-18,222,223.38,217.35,219.35,212.63,3494900,3494900,-2.65,-1.19,220.52,"April 18, 24",-0.0119,,,,,
2024-04-17,231.07,231.46,225.84,226.92,219.97,1970900,1970900,-4.15,-1.8,228.82,"April 17, 24",-0.018,,,,,
2024-04-16,231.62,232.55,227.98,230.68,223.61,1652700,1652700,-0.94,-0.40584,230.71,"April 16, 24",-0.0040584,,,,,
2024-04-15,237.49,237.5,228.39,230.11,223.06,2304200,2304200,-7.38,-3.11,233.37,"April 15, 24",-0.0311,,,,,
2024-04-12,239.62,240.89,232.76,233.61,226.45,2597800,2597800,-6.01,-2.51,236.72,"April 12, 24",-0.0251,,,,,
2024-04-11,242.85,244.9,240.52,244.33,236.84,1736500,1736500,1.48,0.60943,243.15,"April 11, 24",0.0060943,,,,,
2024-04-10,246.73,248.51,240.2,241.08,233.69,2028200,2028200,-5.65,-2.29,244.13,"April 10, 24",-0.0229,,,,,
2024-04-09,247.21,251.96,246.37,251.83,244.11,1706200,1706200,4.62,1.87,249.34,"April 09, 24",0.0187,,,,,
2024-04-08,242.15,246.21,241.92,244.92,237.42,1188100,1188100,2.77,1.14,243.8,"April 08, 24",0.0114,,,,,
2024-04-05,240.25,241.52,238.85,241.01,233.63,1617400,1617400,0.76,0.31634,240.41,"April 05, 24",0.0031634,,,,,
2024-04-04,247.23,248.09,237.97,239.17,231.84,2501000,2501000,-8.06,-3.26,243.11,"April 04, 24",-0.0326,,,,,
2024-04-03,239.09,244.31,238,243.88,236.41,1061600,1061600,4.79,2,241.32,"April 03, 24",0.02,,,,,
2024-04-02,243.82,243.82,239.6,240.77,233.39,1607900,1607900,-3.05,-1.25,242,"April 02, 24",-0.0125,,,,,
2024-04-01,248.38,251.87,244.84,246.28,238.73,1478200,1478200,-2.1,-0.84548,247.84,"April 01, 24",-0.0084548,,,,,
2024-03-28,245.89,248.31,245,247.77,240.18,1731400,1731400,1.88,0.76457,246.74,"March 28, 24",0.0076457,,,,,
2024-03-27,242.25,246.14,240.48,245.44,237.92,1631200,1631200,3.19,1.32,243.58,"March 27, 24",0.0132,,,,,
2024-03-26,242.19,243.33,238.79,239.06,231.74,1443100,1443100,-3.13,-1.29,240.84,"March 26, 24",-0.0129,,,,,
2024-03-25,240.9,242.52,238.61,240.34,232.98,1703500,1703500,-0.56,-0.23246,240.59,"March 25, 24",-0.0023246,,,,,
2024-03-22,244.35,247.18,243.32,244.33,236.84,2236400,2236400,-0.02,-0.00818498,244.8,"March 22, 24",-8.18498e-05,,,,,
2024-03-21,246.65,249.98,244.56,246.11,238.57,2926600,2926600,-0.54,-0.21893,246.82,"March 21, 24",-0.0021893,,,,,
2024-03-20,235.58,241.74,234.55,241.27,233.88,2102500,2102500,5.69,2.42,238.29,"March 20, 24",0.0242,1.014,2024-03-21,1.014,2024-04-10,2024-03-07
2024-03-19,234.91,238.15,233.54,236.38,228.15,2172300,2172300,1.47,0.62577,235.74,"March 19, 24",0.0062577,,,,,
2024-03-18,240.17,241.99,236.31,236.62,228.38,2236700,2236700,-3.55,-1.48,238.77,"March 18, 24",-0.0148,,,,,
2024-03-15,234.49,239.31,233,237.54,229.27,5827300,5827300,3.05,1.3,236.08,"March 15, 24",0.013,,,,,
2024-03-14,250.35,251.35,241.32,243.73,235.24,3520100,3520100,-6.62,-2.64,246.69,"March 14, 24",-0.0264,,,,,
2024-03-13,253.69,254.35,250.16,250.98,242.24,2457700,2457700,-2.71,-1.07,252.3,"March 13, 24",-0.0107,,,,,
2024-03-12,256.19,257.99,251.73,257.46,248.5,2104300,2104300,1.27,0.49573,255.84,"March 12, 24",0.0049573,,,,,
2024-03-11,250.63,254.31,249.72,253.29,244.47,2020500,2020500,2.66,1.06,251.99,"March 11, 24",0.0106,,,,,
2024-03-08,259.92,262.91,251.79,252.03,243.25,2482000,2482000,-7.89,-3.04,256.66,"March 08, 24",-0.0304,,,,,
2024-03-07,253.72,264.26,253.17,259.04,250.02,2942200,2942200,5.32,2.1,257.55,"March 07, 24",0.021,,,,,
2024-03-06,252.07,255.36,250.34,251.25,242.5,2527800,2527800,-0.82,-0.32531,252.26,"March 06, 24",-0.0032531,,,,,
2024-03-05,251.71,254.28,246.79,248.46,239.81,2319800,2319800,-3.25,-1.29,250.31,"March 05, 24",-0.0129,,,,,
2024-03-04,259.49,259.49,253.73,254.3,245.45,2667600,2667600,-5.19,-2,256.75,"March 04, 24",-0.02,,,,,
2024-03-01,251.88,259.08,250.29,257.51,248.54,2444700,2444700,5.63,2.24,254.69,"March 01, 24",0.0224,,,,,
2024-02-29,247.94,250.3,245.66,249.73,241.03,3374700,3374700,1.79,0.72195,248.41,"February 29, 24",0.0072195,,,,,
2024-02-28,243.11,245.87,242,243.98,235.48,1489200,1489200,0.87,0.35786,243.74,"February 28, 24",0.0035786,,,,,
2024-02-27,245.88,252.83,245,245.73,237.17,2438300,2438300,-0.15,-0.06100537,247.36,"February 27, 24",-0.0006100537,,,,,
2024-02-26,240.36,245,240.15,243.79,235.3,1596000,1596000,3.43,1.43,242.32,"February 26, 24",0.0143,,,,,
2024-02-23,240.82,241.33,237.5,238.85,230.53,1817800,1817800,-1.97,-0.81804,239.63,"February 23, 24",-0.0081804,,,,,
2024-02-22,241.47,242.4,237.11,239.5,231.16,3173300,3173300,-1.97,-0.81584,240.12,"February 22, 24",-0.0081584,,,,,
2024-02-21,230.02,235.35,229.67,235.32,227.13,1639800,1639800,5.3,2.3,232.59,"February 21, 24",0.023,,,,,
2024-02-20,230,232.2,227.31,231.35,223.29,2140300,2140300,1.35,0.58696,230.22,"February 20, 24",0.0058696,,,,,
2024-02-16,234.5,236.69,231.3,232.16,224.08,1476100,1476100,-2.34,-0.99787,233.66,"February 16, 24",-0.0099787,,,,,
2024-02-15,235.42,238.13,234.03,234.49,226.33,2078400,2078400,-0.93,-0.39504,235.52,"February 15, 24",-0.0039504,,,,,
2024-02-14,233.96,235.46,232.43,233.96,225.81,1824900,1824900,0,0,233.95,"February 14, 24",0,,,,,
2024-02-13,230.1,234.23,228.1,232.07,223.99,2723700,2723700,1.97,0.85615,231.13,"February 13, 24",0.0085615,,,,,
2024-02-12,234,241.26,233.1,236.68,228.44,2787800,2787800,2.68,1.15,236.26,"February 12, 24",0.0115,,,,,
2024-02-09,229.87,233.66,228.33,233.55,225.42,2621400,2621400,3.68,1.6,231.35,"February 09, 24",0.016,,,,,
2024-02-08,221.44,228.85,221.44,227.83,219.9,2815200,2815200,6.39,2.89,224.89,"February 08, 24",0.0289,,,,,
2024-02-07,225,225,218.61,221.37,213.66,2789000,2789000,-3.63,-1.61,222.49,"February 07, 24",-0.0161,,,,,
2024-02-06,220.98,225.42,218.84,223,215.24,3949300,3949300,2.02,0.91411,222.06,"February 06, 24",0.0091411,,,,,
2024-02-05,218.36,223.42,218,221.02,213.32,4119400,4119400,2.66,1.22,220.2,"February 05, 24",0.0122,,,,,
2024-02-02,210.16,215.56,209.86,214.99,207.5,2136300,2136300,4.83,2.3,212.64,"February 02, 24",0.023,,,,,
2024-02-01,211.69,214.04,209.44,213.01,205.59,1968600,1968600,1.32,0.62355,212.04,"February 01, 24",0.0062355,,,,,
2024-01-31,212.88,215.32,209.75,210.57,203.24,3150700,3150700,-2.31,-1.09,212.13,"January 31, 24",-0.0109,,,,,
2024-01-30,215.55,217.25,214.23,215.17,207.68,1708200,1708200,-0.38,-0.17629,215.55,"January 30, 24",-0.0017629,,,,,
2024-01-29,216.93,217.57,213.29,217.47,209.9,1828000,1828000,0.54,0.24893,216.31,"January 29, 24",0.0024893,,,,,
2024-01-26,218.12,218.95,214.36,215.12,207.63,2424400,2424400,-3,-1.38,216.64,"January 26, 24",-0.0138,,,,,
2024-01-25,222.99,223.89,217.83,219.41,211.77,2552700,2552700,-3.58,-1.61,221.03,"January 25, 24",-0.0161,,,,,
2024-01-24,222.73,224.87,219.65,221.69,213.97,2798800,2798800,-1.04,-0.46693,222.23,"January 24, 24",-0.0046693,,,,,
2024-01-23,220.35,224.87,219.45,223.93,216.13,2485100,2485100,3.58,1.62,222.15,"January 23, 24",0.0162,,,,,
2024-01-22,219.63,223,217.35,218.84,211.22,2445200,2445200,-0.79,-0.3597,219.71,"January 22, 24",-0.003597,,,,,
2024-01-19,213.34,219.45,212.46,218.36,210.76,2750100,2750100,5.02,2.35,215.9,"January 19, 24",0.0235,,,,,
2024-01-18,210.71,212.68,208.96,211.61,204.24,3148700,3148700,0.9,0.42713,210.99,"January 18, 24",0.0042713,,,,,
2024-01-17,205.93,206,201.58,205.48,198.33,2146700,2146700,-0.45,-0.21852,204.75,"January 17, 24",-0.0021852,,,,,
2024-01-16,210.69,211.72,206.31,208.99,201.71,1749600,1749600,-1.7,-0.80687,209.43,"January 16, 24",-0.0080687,,,,,
2024-01-12,211.3,212.21,207.57,209.11,201.83,1247700,1247700,-2.19,-1.04,210.05,"January 12, 24",-0.0104,,,,,
2024-01-11,210.99,212.49,207.31,211.49,204.13,2138900,2138900,0.5,0.23698,210.57,"January 11, 24",0.0023698,,,,,
2024-01-10,211.86,212.51,207.18,211.29,203.93,1759400,1759400,-0.57,-0.26905,210.71,"January 10, 24",-0.0026905,,,,,
2024-01-09,208.13,213.07,207.72,211.71,204.34,2023300,2023300,3.58,1.72,210.16,"January 09, 24",0.0172,,,,,
2024-01-08,207.3,213.03,207.26,212.17,204.78,1923600,1923600,4.87,2.35,209.94,"January 08, 24",0.0235,,,,,
2024-01-05,207.99,208.96,204.66,205.72,198.56,2246400,2246400,-2.27,-1.09,206.83,"January 05, 24",-0.0109,,,,,
2024-01-04,204.31,210.54,204.12,207.76,200.53,3880700,3880700,3.45,1.69,206.68,"January 04, 24",0.0169,,,,,
2024-01-03,217.58,218.25,214.08,216.08,208.56,1923900,1923900,-1.5,-0.6894,216.5,"January 03, 24",-0.006894,,,,,
2024-01-02,227.26,227.26,218.57,221.18,213.48,2668500,2668500,-6.08,-2.68,223.57,"January 02, 24",-0.0268,,,,,
2023-12-29,231.07,231.96,227.73,229.68,221.68,1105200,1105200,-1.39,-0.60155,230.11,"December 29, 23",-0.0060155,,,,,
2023-12-28,233.17,233.37,230.64,231.07,223.02,946400,946400,-2.1,-0.90063,232.06,"December 28, 23",-0.0090063,,,,,
2023-12-27,232.84,233.9,230.65,232.1,224.02,919200,919200,-0.74,-0.31781,232.37,"December 27, 23",-0.0031781,,,,,
2023-12-26,230,233.28,229.37,231.95,223.87,1159900,1159900,1.95,0.84783,231.15,"December 26, 23",0.0084783,,,,,
2023-12-22,230.9,232.15,227.77,228.95,220.98,1033500,1033500,-1.95,-0.84452,229.94,"December 22, 23",-0.0084452,,,,,
2023-12-21,226.97,229.87,226.52,229.25,221.27,1905500,1905500,2.28,1,228.15,"December 21, 23",0.01,,,,,
2023-12-20,228.56,229.95,222.68,222.9,215.14,2483900,2483900,-5.66,-2.48,226.02,"December 20, 23",-0.0248,,,,,
2023-12-19,230.41,231.28,228.62,229.38,221.39,1722300,1722300,-1.03,-0.44703,229.92,"December 19, 23",-0.0044703,,,,,
2023-12-18,233.2,233.86,227.27,229.33,221.34,2531800,2531800,-3.87,-1.66,230.92,"December 18, 23",-0.0166,,,,,
2023-12-15,235.17,238.27,232.8,232.93,224.82,3936700,3936700,-2.24,-0.9525,234.79,"December 15, 23",-0.009525,,,,,
2023-12-14,223.81,233.25,223,232.68,224.58,3894400,3894400,8.87,3.96,228.18,"December 14, 23",0.0396,,,,,
2023-12-13,219.31,223.06,217.53,221.33,213.62,2001600,2001600,2.02,0.92107,220.31,"December 13, 23",0.0092107,,,,,
2023-12-12,219.61,221.71,218.76,219.13,211.5,1847200,1847200,-0.48,-0.21857,219.8,"December 12, 23",-0.0021857,1.014,2023-12-13,1.014,2024-01-05,2023-11-15
2023-12-11,216.43,221.9,215.96,220.55,211.89,2936800,2936800,4.12,1.9,218.71,"December 11, 23",0.019,,,,,
2023-12-08,211.43,217.23,210.8,215.55,207.09,2609700,2609700,4.12,1.95,213.75,"December 08, 23",0.0195,,,,,
2023-12-07,207.8,213.15,206.82,211.7,203.39,2487800,2487800,3.9,1.88,209.87,"December 07, 23",0.0188,,,,,
2023-12-06,208.54,210.34,205.38,205.92,197.83,2052500,2052500,-2.62,-1.26,207.54,"December 06, 23",-0.0126,,,,,
2023-12-05,204.57,206.35,202.68,205.83,197.75,1936900,1936900,1.26,0.61593,204.86,"December 05, 23",0.0061593,,,,,
2023-12-04,204.06,206.49,203.41,206.28,198.18,1638500,1638500,2.22,1.09,205.06,"December 04, 23",0.0109,,,,,
2023-12-01,204,206.54,202.43,205.68,197.6,1363000,1363000,1.68,0.82353,204.66,"December 01, 23",0.0082353,,,,,
2023-11-30,205.18,205.52,201.76,204.08,196.07,2269500,2269500,-1.1,-0.53611,204.13,"November 30, 23",-0.0053611,,,,,
2023-11-29,203.74,207.8,202.25,204.33,196.31,2149200,2149200,0.59,0.28958,204.53,"November 29, 23",0.0028958,,,,,
2023-11-28,200,201.88,198.36,200.03,192.17,1263500,1263500,0.03,0.015,200.07,"November 28, 23",0.00015,,,,,
2023-11-27,199.05,201.03,198,199.66,191.82,1023200,1023200,0.61,0.30646,199.44,"November 27, 23",0.0030646,,,,,
2023-11-24,199.03,200.78,198.48,200.12,192.26,835000,835000,1.09,0.54766,199.6,"November 24, 23",0.0054766,,,,,
2023-11-22,201.88,204.98,199.27,199.58,191.74,1501100,1501100,-2.3,-1.14,201.43,"November 22, 23",-0.0114,,,,,
2023-11-21,202,202.43,198.5,200.44,192.57,2312900,2312900,-1.56,-0.77228,200.84,"November 21, 23",-0.0077228,,,,,
2023-11-20,201,204.78,200.79,203.34,195.35,2086600,2086600,2.34,1.16,202.48,"November 20, 23",0.0116,,,,,
2023-11-17,200.93,202.2,199,200.94,193.05,1658800,1658800,0.01,0.00497686,200.77,"November 17, 23",4.97686e-05,,,,,
2023-11-16,200.38,203.07,199.61,200.8,192.91,2333200,2333200,0.42,0.2096,200.97,"November 16, 23",0.002096,,,,,
2023-11-15,196.43,202.65,196.43,200.75,192.87,2807500,2807500,4.32,2.2,199.06,"November 15, 23",0.022,,,,,
2023-11-14,191.02,195.8,190.17,194.89,187.24,2876700,2876700,3.87,2.03,192.97,"November 14, 23",0.0203,,,,,
2023-11-13,185,185.38,181.96,184.84,177.58,1845400,1845400,-0.16,-0.08648649,184.3,"November 13, 23",-0.0008648649,,,,,
2023-11-10,183.26,187.84,180.73,186.67,179.34,3055900,3055900,3.41,1.86,184.62,"November 10, 23",0.0186,,,,,
2023-11-09,184.41,184.55,179.64,180.33,173.25,2662100,2662100,-4.08,-2.21,182.23,"November 09, 23",-0.0221,,,,,
2023-11-08,180.5,184.66,180.11,183.35,176.15,2521700,2521700,2.85,1.58,182.16,"November 08, 23",0.0158,,,,,
2023-11-07,178.25,191.49,178.19,185.8,178.5,4285000,4285000,7.55,4.24,183.43,"November 07, 23",0.0424,,,,,
2023-11-06,182.5,184.42,180.44,182.8,175.62,4400000,4400000,0.3,0.16438,182.54,"November 06, 23",0.0016438,,,,,
2023-11-03,179.83,183.75,178.93,181.55,174.42,3690000,3690000,1.72,0.95646,181.01,"November 03, 23",0.0095646,,,,,
2023-11-02,175,178.36,173.31,177.59,170.62,2472700,2472700,2.59,1.48,176.06,"November 02, 23",0.0148,,,,,
2023-11-01,171.57,172.68,167.5,172.52,165.75,2889100,2889100,0.95,0.55371,171.07,"November 01, 23",0.0055371,,,,,
2023-10-31,170.79,172.86,167.93,172.43,165.66,2588800,2588800,1.64,0.96024,171,"October 31, 23",0.0096024,,,,,
2023-10-30,172.4,173,167.21,170.18,163.5,4475200,4475200,-2.22,-1.29,170.7,"October 30, 23",-0.0129,,,,,
2023-10-27,181.01,181.96,177.55,179.13,172.1,1448100,1448100,-1.88,-1.04,179.91,"October 27, 23",-0.0104,,,,,
2023-10-26,178.49,185.29,177.4,179.56,172.51,3048600,3048600,1.07,0.59947,180.18,"October 26, 23",0.0059947,,,,,
2023-10-25,180.72,181.4,175.21,175.94,169.03,2923600,2923600,-4.78,-2.64,178.32,"October 25, 23",-0.0264,,,,,
2023-10-24,182.92,184.43,180.88,183.61,176.4,2337300,2337300,0.69,0.37721,182.96,"October 24, 23",0.0037721,,,,,
2023-10-23,183.91,186.07,181.17,182.35,175.19,1700500,1700500,-1.56,-0.84824,183.38,"October 23, 23",-0.0084824,,,,,
2023-10-20,187.62,188.53,184.4,185.76,178.47,2155000,2155000,-1.86,-0.99137,186.58,"October 20, 23",-0.0099137,,,,,
2023-10-19,193.81,194.05,187.1,187.93,180.55,3027800,3027800,-5.88,-3.03,190.72,"October 19, 23",-0.0303,,,,,
2023-10-18,194.5,195.62,190.6,193.2,185.61,1908700,1908700,-1.3,-0.66838,193.48,"October 18, 23",-0.0066838,,,,,
2023-10-17,197.32,200.24,194.46,197.72,189.96,1274900,1274900,0.4,0.20272,197.44,"October 17, 23",0.0020272,,,,,
2023-10-16,195.77,200.25,195.01,199.78,191.93,1963800,1963800,4.01,2.05,197.7,"October 16, 23",0.0205,,,,,
2023-10-13,202.37,202.51,193.22,194.5,186.86,2439100,2439100,-7.87,-3.89,198.15,"October 13, 23",-0.0389,,,,,
2023-10-12,204.34,206.14,200.5,202.36,194.41,2120800,2120800,-1.98,-0.96897,203.33,"October 12, 23",-0.0096897,,,,,
2023-10-11,201.84,204.9,201.6,203.46,195.47,1646200,1646200,1.62,0.80262,202.95,"October 11, 23",0.0080262,,,,,
2023-10-10,198.86,204,198.22,201.75,193.83,1216700,1216700,2.89,1.45,200.71,"October 10, 23",0.0145,,,,,
2023-10-09,196.77,198.9,194.5,198.12,190.34,860100,860100,1.35,0.68608,197.07,"October 09, 23",0.0068608,,,,,
2023-10-06,194.2,200.79,192.14,199.02,191.2,1837400,1837400,4.82,2.48,196.54,"October 06, 23",0.0248,,,,,
2023-10-05,198.39,199.1,192.85,195.45,187.77,1415800,1415800,-2.94,-1.48,196.45,"October 05, 23",-0.0148,,,,,
2023-10-04,195.77,198.85,194.58,198.19,190.41,1610000,1610000,2.42,1.24,196.85,"October 04, 23",0.0124,,,,,
2023-10-03,197.9,201.48,194.09,195.2,187.53,2468300,2468300,-2.7,-1.36,197.17,"October 03, 23",-0.0136,,,,,
2023-10-02,200.78,202.45,197.52,200.19,192.33,1227700,1227700,-0.59,-0.29385,200.24,"October 02, 23",-0.0029385,,,,,
2023-09-29,202.77,203.4,198.76,199.92,192.07,1170500,1170500,-2.85,-1.41,201.21,"September 29, 23",-0.0141,,,,,
2023-09-28,197.09,202.75,196.12,200.53,192.66,1198200,1198200,3.44,1.75,199.12,"September 28, 23",0.0175,,,,,
2023-09-27,197.03,198.27,194.13,196.7,188.98,1156400,1156400,-0.33,-0.16749,196.53,"September 27, 23",-0.0016749,,,,,
2023-09-26,197,197.53,194.06,194.99,187.33,1538600,1538600,-2.01,-1.02,195.9,"September 26, 23",-0.0102,,,,,
2023-09-25,195.57,198.27,194.7,198.12,190.34,1045400,1045400,2.55,1.3,196.67,"September 25, 23",0.013,,,,,
2023-09-22,195.54,198.96,194.51,196.79,189.06,1523200,1523200,1.25,0.63926,196.45,"September 22, 23",0.0063926,,,,,
2023-09-21,193.54,196.21,193.04,194,186.38,1711800,1711800,0.46,0.23768,194.2,"September 21, 23",0.0023768,,,,,
2023-09-20,200.39,201.45,194.74,194.96,187.3,1131700,1131700,-5.43,-2.71,197.89,"September 20, 23",-0.0271,,,,,
2023-09-19,198.71,199.58,196.37,199.14,191.32,1307800,1307800,0.43,0.2164,198.45,"September 19, 23",0.002164,,,,,
2023-09-18,196.86,199.79,196.52,199.29,191.46,1483800,1483800,2.43,1.23,198.11,"September 18, 23",0.0123,,,,,
2023-09-15,201.83,202.39,196.34,197.38,189.63,4381800,4381800,-4.45,-2.2,199.49,"September 15, 23",-0.022,,,,,
2023-09-14,202.54,203.42,198.92,202.69,194.73,1293900,1293900,0.15,0.07405945,201.89,"September 14, 23",0.0007405945,,,,,
2023-09-13,199.15,204.27,199.15,200.4,192.53,1897600,1897600,1.25,0.62767,200.74,"September 13, 23",0.0062767,,,,,
2023-09-12,200.83,204.21,199.32,199.5,191.67,1301700,1301700,-1.33,-0.66225,200.97,"September 12, 23",-0.0066225,1.014,2023-09-13,1.014,2023-10-05,2023-08-24
2023-09-11,204.86,205.1,200.74,203.5,194.53,1101800,1101800,-1.36,-0.66387,203.55,"September 11, 23",-0.0066387,,,,,
2023-09-08,204.01,205.5,201.91,203.05,194.1,1220100,1220100,-0.96,-0.47057,203.62,"September 08, 23",-0.0047057,,,,,
2023-09-07,203.79,205.27,202.11,204.01,195.02,1847200,1847200,0.22,0.10795,203.79,"September 07, 23",0.0010795,,,,,
2023-09-06,207.14,209.94,205.48,207.79,198.63,1582900,1582900,0.65,0.3138,207.59,"September 06, 23",0.003138,,,,,
2023-09-05,208.87,210.57,207.33,207.57,198.42,1443500,1443500,-1.3,-0.6224,208.59,"September 05, 23",-0.006224,,,,,
2023-09-01,207.42,210.16,205.32,209.96,200.7,1583400,1583400,2.54,1.22,208.22,"September 01, 23",0.0122,,,,,
2023-08-31,205.27,207.8,203.39,205.72,196.65,3461000,3461000,0.45,0.21922,205.55,"August 31, 23",0.0021922,,,,,
2023-08-30,204.95,206.29,202.37,205.88,196.8,1962200,1962200,0.93,0.45377,204.87,"August 30, 23",0.0045377,,,,,
2023-08-29,197.25,205.96,197.25,205.16,196.12,1683400,1683400,7.91,4.01,201.41,"August 29, 23",0.0401,,,,,
2023-08-28,197.51,200.81,197.51,199.23,190.45,1456600,1456600,1.72,0.87084,198.76,"August 28, 23",0.0087084,,,,,
2023-08-25,194.81,196.89,193.09,196.2,187.55,2358800,2358800,1.39,0.71352,195.25,"August 25, 23",0.0071352,,,,,
2023-08-24,203.27,203.29,193.23,193.82,185.28,2888100,2888100,-9.45,-4.65,198.4,"August 24, 23",-0.0465,,,,,
2023-08-23,193.5,202.28,193.5,201.1,192.24,2256800,2256800,7.6,3.93,197.6,"August 23, 23",0.0393,,,,,
2023-08-22,203.75,204.29,198.56,199.66,190.86,1428500,1428500,-4.09,-2.01,201.56,"August 22, 23",-0.0201,,,,,
2023-08-21,196.57,202.55,196.57,201.62,192.73,1946300,1946300,5.05,2.57,199.33,"August 21, 23",0.0257,,,,,
2023-08-18,192.55,197.79,192.4,196.57,187.91,1989300,1989300,4.02,2.09,194.83,"August 18, 23",0.0209,,,,,
2023-08-17,197.81,198.25,193.61,194.53,185.96,1970200,1970200,-3.28,-1.66,196.05,"August 17, 23",-0.0166,,,,,
2023-08-16,202.42,202.96,195.79,196.74,188.07,2400400,2400400,-5.68,-2.81,199.48,"August 16, 23",-0.0281,,,,,
2023-08-15,205.07,205.48,200.85,201.74,192.85,1944000,1944000,-3.33,-1.62,203.29,"August 15, 23",-0.0162,,,,,
2023-08-14,203.1,207.35,202.56,207.25,198.11,1757300,1757300,4.15,2.04,205.07,"August 14, 23",0.0204,,,,,
2023-08-11,209.22,209.22,202.91,204.2,195.2,2703800,2703800,-5.02,-2.4,206.39,"August 11, 23",-0.024,,,,,
2023-08-10,217.7,218.61,210.97,211.98,202.64,1750600,1750600,-5.72,-2.63,214.81,"August 10, 23",-0.0263,,,,,
2023-08-09,217.38,218.68,214.13,214.37,204.92,2069400,2069400,-3.01,-1.38,216.14,"August 09, 23",-0.0138,,,,,
2023-08-08,215,217.5,213.26,216.89,207.33,1862400,1862400,1.89,0.87907,215.66,"August 08, 23",0.0087907,,,,,
2023-08-07,216,218.92,214.01,218.73,209.09,1524200,1524200,2.73,1.26,216.91,"August 07, 23",0.0126,,,,,
2023-08-04,210.39,215.64,209.42,213.7,204.28,2888600,2888600,3.31,1.57,212.29,"August 04, 23",0.0157,,,,,
2023-08-03,213.03,217.74,211.78,215.95,206.43,2484300,2484300,2.92,1.37,214.63,"August 03, 23",0.0137,,,,,
2023-08-02,220.08,220.35,215.94,216.4,206.86,3372000,3372000,-3.68,-1.67,218.19,"August 02, 23",-0.0167,,,,,
2023-08-01,221.41,224.32,221,223.48,213.63,1308700,1308700,2.07,0.93492,222.55,"August 01, 23",0.0093492,,,,,
2023-07-31,223.4,225.2,222.06,222.98,213.15,1494900,1494900,-0.42,-0.188,223.41,"July 31, 23",-0.00188,,,,,
2023-07-28,225.31,225.44,220.63,223.31,213.47,1994200,1994200,-2,-0.88767,223.67,"July 28, 23",-0.0088767,,,,,
2023-07-27,223.23,225.57,219.12,221.79,212.01,3403400,3403400,-1.44,-0.64507,222.43,"July 27, 23",-0.0064507,,,,,
2023-07-26,217.98,220.57,215.7,218.48,208.85,2204200,2204200,0.5,0.22938,218.18,"July 26, 23",0.0022938,,,,,
2023-07-25,219,222.16,216.48,219.89,210.2,3839200,3839200,0.89,0.40639,219.38,"July 25, 23",0.0040639,,,,,
2023-07-24,212.97,214.56,210.12,210.88,201.58,4983500,4983500,-2.09,-0.98136,212.13,"July 24, 23",-0.0098136,,,,,
2023-07-21,214.15,216.33,213.16,213.3,203.9,5324200,5324200,-0.85,-0.39692,214.24,"July 21, 23",-0.0039692,,,,,
2023-07-20,216.78,218.61,210.4,211.95,202.61,3362000,3362000,-4.83,-2.23,214.43,"July 20, 23",-0.0223,,,,,
