date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,declarationDate,paymentDate,dividend
2022-07-06,28.88,29.27,28.32,28.56,26.3,7455658,7455658,-0.32,-1.11,28.7575,"July 06, 22",-0.0111,,,,,
2022-07-05,27.83,28.97,27.57,28.94,26.65,6929300,6929300,1.11,3.99,28.3275,"July 05, 22",0.0399,,,,,
2022-07-01,27.43,28.9,27.43,28.59,26.32,5406400,5406400,1.16,4.23,28.0875,"July 01, 22",0.0423,,,,,
2022-06-30,27.89,28.22,27.22,27.62,25.43,8719138,8719138,-0.27,-0.96809,27.7375,"June 30, 22",-0.0096809,,,,,
2022-06-29,28.8,28.95,28.13,28.53,26.27,5802400,5802400,-0.27,-0.9375,28.6025,"June 29, 22",-0.009375,,,,,
2022-06-28,29.69,30.49,28.83,28.96,26.66,4415813,4415813,-0.73,-2.46,29.4925,"June 28, 22",-0.0246,,,,,
2022-06-27,29.89,30.15,29.12,29.45,27.11,4631487,4631487,-0.44,-1.47,29.6525,"June 27, 22",-0.0147,,,,,
2022-06-24,28.61,29.99,28.52,29.54,27.2,11037465,11037465,0.93,3.25,29.165,"June 24, 22",0.0325,,,,,
2022-06-23,28.93,29.05,27.4,28.22,25.98,11840426,11840426,-0.71,-2.45,28.4,"June 23, 22",-0.0245,,,,,
2022-06-22,28.71,29.24,28.58,29.04,26.74,8528033,8528033,0.33,1.15,28.8925,"June 22, 22",0.0115,,,,,
2022-06-21,30.85,31.06,28.99,29.22,26.9,8970043,8970043,-1.63,-5.28,30.03,"June 21, 22",-0.0528,,,,,
2022-06-17,29.02,30.19,28.83,29.89,27.52,12827256,12827256,0.87,3,29.4825,"June 17, 22",0.03,,,,,
2022-06-16,29.46,29.55,27.78,28.92,26.63,12939011,12939011,-0.54,-1.83,28.9275,"June 16, 22",-0.0183,,,,,
2022-06-15,30.03,30.79,29.65,30.47,28.05,9024700,9024700,0.44,1.47,30.235,"June 15, 22",0.0147,,,,,
2022-06-14,29.9,30.09,29.08,29.51,27.17,6478321,6478321,-0.39,-1.3,29.645,"June 14, 22",-0.013,,,,,
2022-06-13,30.61,31.05,29.44,29.7,27.34,7112600,7112600,-0.91,-2.97,30.2,"June 13, 22",-0.0297,,,,,
2022-06-10,32.86,33.24,31.49,31.51,29.01,5937081,5937081,-1.35,-4.11,32.275,"June 10, 22",-0.0411,,,,,
2022-06-09,34.97,35.14,33.83,33.85,31.17,4774777,4774777,-1.12,-3.2,34.4475,"June 09, 22",-0.032,,,,,
2022-06-08,35.71,36.08,34.72,34.96,32.19,6645000,6645000,-0.75,-2.1,35.3675,"June 08, 22",-0.021,,,,,
2022-06-07,35.37,36.46,35.2,36.37,33.49,4436600,4436600,1,2.83,35.85,"June 07, 22",0.0283,,,,,
2022-06-06,35.73,36.12,35.24,35.79,32.95,3646519,3646519,0.06,0.16793,35.72,"June 06, 22",0.0016793,,,,,
2022-06-03,35.79,36.17,35.32,35.44,32.63,3143500,3143500,-0.35,-0.97793,35.68,"June 03, 22",-0.0097793,,,,,
2022-06-02,36,36.28,35.53,36.22,33.35,3723473,3723473,0.22,0.61111,36.0075,"June 02, 22",0.0061111,,,,,
2022-06-01,36.87,37.12,35.32,35.87,33.03,5014852,5014852,-1,-2.71,36.295,"June 01, 22",-0.0271,,,,,
2022-05-31,36,37.2,35.66,37.04,34.1,9367400,9367400,1.04,2.89,36.475,"May 31, 22",0.0289,,,,,
2022-05-27,35.11,36.14,35.11,36.14,33.27,4457501,4457501,1.03,2.93,35.625,"May 27, 22",0.0293,,,,,
2022-05-26,34.14,35.46,34.14,35.18,32.39,6329349,6329349,1.04,3.05,34.73,"May 26, 22",0.0305,,,,,
2022-05-25,32.52,34.07,32.5,33.94,31.25,6634200,6634200,1.42,4.37,33.2575,"May 25, 22",0.0437,,,,,
2022-05-24,33.71,33.91,32.44,32.91,30.3,6742700,6742700,-0.8,-2.37,33.2425,"May 24, 22",-0.0237,,,,,
2022-05-23,33.29,34.59,33,34.1,31.4,7473700,7473700,0.81,2.43,33.745,"May 23, 22",0.0243,,,,,
2022-05-20,33,33.05,31.37,32.46,29.89,7474900,7474900,-0.54,-1.64,32.47,"May 20, 22",-0.0164,,,,,
2022-05-19,32.48,33.25,32.18,32.56,29.98,6853633,6853633,0.08,0.24631,32.6175,"May 19, 22",0.0024631,,,,,
2022-05-18,34.81,35.04,32.94,33.08,30.46,6943300,6943300,-1.73,-4.97,33.9675,"May 18, 22",-0.0497,,,,,
2022-05-17,34.26,35.51,34.15,35.4,32.59,5721443,5721443,1.14,3.33,34.83,"May 17, 22",0.0333,,,,,
2022-05-16,33.55,33.76,32.66,33.16,30.53,5756300,5756300,-0.39,-1.16,33.2825,"May 16, 22",-0.0116,,,,,
2022-05-13,33.35,34.35,33.33,33.55,30.89,7334442,7334442,0.2,0.5997,33.645,"May 13, 22",0.005997,,,,,
2022-05-12,34.19,34.57,32.05,33.03,30.41,10467500,10467500,-1.16,-3.39,33.46,"May 12, 22",-0.0339,,,,,
2022-05-11,36.08,37.33,35.28,35.33,32.53,6395071,6395071,-0.75,-2.08,36.005,"May 11, 22",-0.0208,,,,,
2022-05-10,37.41,37.7,35.21,36.16,33.29,7150697,7150697,-1.25,-3.34,36.62,"May 10, 22",-0.0334,,,,,
2022-05-09,37.45,38.19,36.83,37.03,34.09,7997400,7997400,-0.42,-1.12,37.375,"May 09, 22",-0.0112,,,,,
2022-05-06,39.28,39.46,37.71,38.05,35.03,8408200,8408200,-1.23,-3.13,38.625,"May 06, 22",-0.0313,,,,,
2022-05-05,39.54,40.21,38.8,39.33,36.21,7838600,7838600,-0.21,-0.53111,39.47,"May 05, 22",-0.0053111,,,,,
2022-05-04,38.38,40.39,38.23,40.14,36.96,8662214,8662214,1.76,4.59,39.285,"May 04, 22",0.0459,,,,,
2022-05-03,37.53,38.7,37.32,38.29,35.25,6028800,6028800,0.76,2.03,37.96,"May 03, 22",0.0203,,,,,
2022-05-02,37.07,37.4,36.56,37.33,34.37,6645849,6645849,0.26,0.70138,37.09,"May 02, 22",0.0070138,,,,,
2022-04-29,37.83,38.49,36.68,36.81,33.89,6342600,6342600,-1.02,-2.7,37.4525,"April 29, 22",-0.027,2022-05-02,0.22,2022-04-21,2022-05-12,0.22
2022-04-28,37.31,38.35,37.01,38.07,34.85,5575700,5575700,0.76,2.04,37.685,"April 28, 22",0.0204,,,,,
2022-04-27,37.14,37.5,36.37,36.82,33.71,6385232,6385232,-0.32,-0.8616,36.9575,"April 27, 22",-0.008616,,,,,
2022-04-26,37.77,38.32,37.42,37.51,34.34,4994540,4994540,-0.26,-0.68838,37.755,"April 26, 22",-0.0068838,,,,,
2022-04-25,37.43,38.44,36.98,38.29,35.05,5568304,5568304,0.86,2.3,37.785,"April 25, 22",0.023,,,,,
2022-04-22,39.54,39.65,37.93,37.98,34.77,5837508,5837508,-1.56,-3.95,38.775,"April 22, 22",-0.0395,,,,,
2022-04-21,40.99,41.23,39.76,39.8,36.43,5372440,5372440,-1.19,-2.9,40.445,"April 21, 22",-0.029,,,,,
2022-04-20,41.02,41.88,40.32,40.48,37.06,6090638,6090638,-0.54,-1.32,40.925,"April 20, 22",-0.0132,,,,,
2022-04-19,40.07,41.04,40.07,40.7,37.26,8155700,8155700,0.63,1.57,40.47,"April 19, 22",0.0157,,,,,
2022-04-18,37.94,40.52,37.8,40.03,36.64,10405506,10405506,2.09,5.51,39.0725,"April 18, 22",0.0551,,,,,
2022-04-14,37.49,38.08,37.26,37.7,34.51,6644318,6644318,0.21,0.56015,37.6325,"April 14, 22",0.0056015,,,,,
2022-04-13,36.36,37.51,36.34,37.47,34.3,4812432,4812432,1.11,3.05,36.92,"April 13, 22",0.0305,,,,,
2022-04-12,36.47,37.7,36.16,36.87,33.75,5711200,5711200,0.4,1.1,36.8,"April 12, 22",0.011,,,,,
2022-04-11,36.21,37.42,36.21,36.52,33.43,5709407,5709407,0.31,0.85612,36.59,"April 11, 22",0.0085612,,,,,
2022-04-08,35.89,36.99,35.86,36.64,33.54,5746826,5746826,0.75,2.09,36.345,"April 08, 22",0.0209,,,,,
2022-04-07,35.64,35.93,34.75,35.65,32.63,6556800,6556800,0.01,0.02805836,35.4925,"April 07, 22",0.0002805836,,,,,
2022-04-06,35.58,36.51,35.22,35.77,32.74,9432676,9432676,0.19,0.53401,35.77,"April 06, 22",0.0053401,,,,,
2022-04-05,35.48,35.93,35.19,35.27,32.29,6847123,6847123,-0.21,-0.59188,35.4675,"April 05, 22",-0.0059188,,,,,
2022-04-04,35.56,35.94,34.97,35.57,32.56,6383425,6383425,0.01,0.02812148,35.51,"April 04, 22",0.0002812148,,,,,
2022-04-01,35.23,35.53,34.69,35.16,32.19,5369976,5369976,-0.07,-0.19869,35.1525,"April 01, 22",-0.0019869,,,,,
2022-03-31,35.52,35.87,34.81,34.81,31.87,5716100,5716100,-0.71,-2,35.2525,"March 31, 22",-0.02,,,,,
2022-03-30,36.7,37,35.53,35.73,32.71,6452600,6452600,-0.97,-2.64,36.24,"March 30, 22",-0.0264,,,,,
2022-03-29,36.68,37.13,36.36,36.76,33.65,8187831,8187831,0.08,0.2181,36.7325,"March 29, 22",0.002181,,,,,
2022-03-28,35.48,35.89,34.66,35.85,32.82,9472700,9472700,0.37,1.04,35.47,"March 28, 22",0.0104,,,,,
2022-03-25,36.48,36.85,36.28,36.67,33.57,5117750,5117750,0.19,0.52083,36.57,"March 25, 22",0.0052083,,,,,
2022-03-24,36.61,36.78,36.03,36.4,33.32,6269700,6269700,-0.21,-0.57361,36.455,"March 24, 22",-0.0057361,,,,,
2022-03-23,37.19,37.37,36.15,36.34,33.27,5479700,5479700,-0.85,-2.29,36.7625,"March 23, 22",-0.0229,,,,,
2022-03-22,37.05,38.2,36.69,37.6,34.42,6068900,6068900,0.55,1.48,37.385,"March 22, 22",0.0148,,,,,
2022-03-21,37.48,37.63,36.12,36.38,33.3,8499800,8499800,-1.1,-2.93,36.9025,"March 21, 22",-0.0293,,,,,
2022-03-18,37.28,37.74,36.56,37.59,34.41,18726000,18726000,0.31,0.83155,37.2925,"March 18, 22",0.0083155,,,,,
2022-03-17,36.45,37.46,36.22,37.45,34.28,8272300,8272300,1,2.74,36.895,"March 17, 22",0.0274,,,,,
2022-03-16,36.87,38.39,36.61,37.67,34.48,10449239,10449239,0.8,2.17,37.385,"March 16, 22",0.0217,,,,,
2022-03-15,35.86,36.92,35.47,36.14,33.08,6824800,6824800,0.28,0.78081,36.0975,"March 15, 22",0.0078081,,,,,
2022-03-14,35.71,36.6,35.31,35.48,32.48,7635852,7635852,-0.23,-0.64408,35.775,"March 14, 22",-0.0064408,,,,,
2022-03-11,35.85,36.1,34.95,35.04,32.08,5767400,5767400,-0.81,-2.26,35.485,"March 11, 22",-0.0226,,,,,
2022-03-10,35.43,36.06,34.73,35.43,32.43,7169200,7169200,0,0,35.4125,"March 10, 22",0,,,,,
2022-03-09,36.81,37.59,35.91,36.2,33.14,7234909,7234909,-0.61,-1.66,36.6275,"March 09, 22",-0.0166,,,,,
2022-03-08,35.15,36.05,33.76,35.06,32.09,10675733,10675733,-0.09,-0.25605,35.005,"March 08, 22",-0.0025605,,,,,
2022-03-07,36.82,36.89,34.48,34.76,31.82,10639221,10639221,-2.06,-5.59,35.7375,"March 07, 22",-0.0559,,,,,
2022-03-04,37.86,38,36.68,37.28,34.13,8592746,8592746,-0.58,-1.53,37.455,"March 04, 22",-0.0153,,,,,
2022-03-03,40.01,40.3,37.99,38.89,35.6,9557101,9557101,-1.12,-2.8,39.2975,"March 03, 22",-0.028,,,,,
2022-03-02,39.74,40.29,38.85,39.76,36.4,9080602,9080602,0.02,0.05032713,39.66,"March 02, 22",0.0005032713,,,,,
2022-03-01,42.47,42.49,39.27,39.47,36.13,7461600,7461600,-3,-7.06,40.925,"March 01, 22",-0.0706,,,,,
2022-02-28,41.84,42.95,41.83,42.78,39.16,8447724,8447724,0.94,2.25,42.35,"February 28, 22",0.0225,,,,,
2022-02-25,41.57,43.58,41.55,43.19,39.54,6501030,6501030,1.62,3.9,42.4725,"February 25, 22",0.039,,,,,
2022-02-24,39.92,41.37,39.38,41.24,37.75,8270518,8270518,1.32,3.31,40.4775,"February 24, 22",0.0331,,,,,
2022-02-23,43.06,43.17,41.52,41.6,38.08,5998210,5998210,-1.46,-3.39,42.3375,"February 23, 22",-0.0339,,,,,
2022-02-22,43.25,43.69,42.37,42.71,39.1,5016100,5016100,-0.54,-1.25,43.005,"February 22, 22",-0.0125,,,,,
2022-02-18,43.45,44.42,43.25,43.42,39.75,5661270,5661270,-0.03,-0.06904488,43.635,"February 18, 22",-0.0006904488,,,,,
2022-02-17,44.34,44.73,43.49,43.66,39.97,4262900,4262900,-0.68,-1.53,44.055,"February 17, 22",-0.0153,,,,,
2022-02-16,44.46,45.37,44.46,44.85,41.06,5043457,5043457,0.39,0.87719,44.785,"February 16, 22",0.0087719,,,,,
2022-02-15,44.74,45.29,44.43,44.79,41,5418800,5418800,0.05,0.11176,44.8125,"February 15, 22",0.0011176,,,,,
2022-02-14,44.04,45.09,43.74,44.03,40.31,5565408,5565408,-0.01,-0.02270663,44.225,"February 14, 22",-0.0002270663,,,,,
2022-02-11,44.22,44.95,43.56,43.79,40.09,6535710,6535710,-0.43,-0.97241,44.13,"February 11, 22",-0.0097241,,,,,
2022-02-10,44.65,45.56,44.01,44.13,40.4,6701815,6701815,-0.515,-1.16,44.5875,"February 10, 22",-0.0116,,,,,
2022-02-09,44.14,44.97,44.02,44.66,40.88,4419800,4419800,0.52,1.18,44.4475,"February 09, 22",0.0118,2022-02-10,0.22,2022-01-25,2022-02-17,0.22
2022-02-08,43.09,44.04,42.91,43.98,40.06,5737200,5737200,0.89,2.07,43.505,"February 08, 22",0.0207,,,,,
2022-02-07,42.53,43.28,42.53,42.89,39.07,5193936,5193936,0.36,0.84646,42.8075,"February 07, 22",0.0084646,,,,,
2022-02-04,42.23,42.91,42.05,42.5,38.71,6892036,6892036,0.27,0.63936,42.4225,"February 04, 22",0.0063936,,,,,
2022-02-03,42.66,43.22,42.25,42.25,38.48,6220401,6220401,-0.41,-0.96109,42.595,"February 03, 22",-0.0096109,,,,,
2022-02-02,42.7,42.99,42.04,42.7,38.89,8184200,8184200,0,0,42.6075,"February 02, 22",0,,,,,
2022-02-01,42.53,43.11,41.98,42.88,39.06,12020623,12020623,0.35,0.82295,42.625,"February 01, 22",0.0082295,,,,,
2022-01-31,40.98,42.6,40.71,42.59,38.79,9680899,9680899,1.61,3.93,41.72,"January 31, 22",0.0393,,,,,
2022-01-28,41.26,42.52,39.78,41.42,37.73,13198000,13198000,0.16,0.38778,41.245,"January 28, 22",0.0038778,,,,,
2022-01-27,46.05,46.21,43.75,44.42,40.46,7977312,7977312,-1.63,-3.54,45.1075,"January 27, 22",-0.0354,,,,,
2022-01-26,46.45,47.05,44.7,45.37,41.33,8629600,8629600,-1.08,-2.33,45.8925,"January 26, 22",-0.0233,,,,,
2022-01-25,44.21,46.57,43.85,46.1,41.99,8312300,8312300,1.89,4.28,45.1825,"January 25, 22",0.0428,,,,,
2022-01-24,43.32,45.02,42.65,44.93,40.93,8344200,8344200,1.61,3.72,43.98,"January 24, 22",0.0372,,,,,
2022-01-21,44.8,45.25,44.02,44.42,40.46,5801000,5801000,-0.38,-0.84821,44.6225,"January 21, 22",-0.0084821,,,,,
2022-01-20,45.86,46.61,45.07,45.16,41.13,4539401,4539401,-0.7,-1.53,45.675,"January 20, 22",-0.0153,,,,,
2022-01-19,47.68,47.68,45.62,45.64,41.57,5608946,5608946,-2.04,-4.28,46.655,"January 19, 22",-0.0428,,,,,
2022-01-18,48.32,48.58,46.54,47.24,43.03,6071170,6071170,-1.08,-2.24,47.67,"January 18, 22",-0.0224,,,,,
2022-01-14,48.38,48.76,47.76,48.67,44.33,6239100,6239100,0.29,0.59942,48.3925,"January 14, 22",0.0059942,,,,,
2022-01-13,49.33,50.2,49.31,49.46,45.05,4231254,4231254,0.13,0.26353,49.575,"January 13, 22",0.0026353,,,,,
2022-01-12,49.19,49.82,48.71,49.03,44.66,3669411,3669411,-0.16,-0.32527,49.1875,"January 12, 22",-0.0032527,,,,,
2022-01-11,48.47,48.8,48.2,48.76,44.41,3557700,3557700,0.29,0.59831,48.5575,"January 11, 22",0.0059831,,,,,
2022-01-10,48.86,48.86,47.28,48.3,44,4986439,4986439,-0.56,-1.15,48.325,"January 10, 22",-0.0115,,,,,
2022-01-07,47.24,48.9,47.09,48.21,43.91,5465900,5465900,0.97,2.05,47.86,"January 07, 22",0.0205,,,,,
2022-01-06,47.37,47.8,46.53,47.56,43.32,4781265,4781265,0.19,0.4011,47.315,"January 06, 22",0.004011,,,,,
2022-01-05,48.29,48.86,46.88,46.91,42.73,5829624,5829624,-1.38,-2.86,47.735,"January 05, 22",-0.0286,,,,,
2022-01-04,47.68,48.88,47.68,48.16,43.87,6169400,6169400,0.48,1.01,48.1,"January 04, 22",0.0101,,,,,
2022-01-03,46.48,47.46,46.48,47,42.81,4963118,4963118,0.52,1.12,46.855,"January 03, 22",0.0112,,,,,
2021-12-31,46.23,46.79,46.15,46.39,42.26,2258700,2258700,0.16,0.3461,46.39,"December 31, 21",0.003461,,,,,
2021-12-30,46.46,47.11,46.21,46.26,42.14,2071500,2071500,-0.2,-0.43048,46.51,"December 30, 21",-0.0043048,,,,,
2021-12-29,46.47,46.71,46.16,46.29,42.16,2474847,2474847,-0.18,-0.38735,46.4075,"December 29, 21",-0.0038735,,,,,
2021-12-28,45.95,46.87,45.94,46.46,42.32,4010686,4010686,0.51,1.11,46.305,"December 28, 21",0.0111,,,,,
2021-12-27,46.22,46.4,45.53,46.18,42.06,7679021,7679021,-0.04,-0.08654262,46.0825,"December 27, 21",-0.0008654262,,,,,
2021-12-23,46.28,46.69,46,46.16,42.05,3581200,3581200,-0.12,-0.25929,46.2825,"December 23, 21",-0.0025929,,,,,
2021-12-22,45.94,46.32,45.73,45.95,41.85,3776100,3776100,0.01,0.02176752,45.985,"December 22, 21",0.0002176752,,,,,
2021-12-21,44.87,46.17,44.65,46.13,42.02,4899114,4899114,1.26,2.81,45.455,"December 21, 21",0.0281,,,,,
2021-12-20,45.51,45.65,43.71,44.22,40.28,7347600,7347600,-1.29,-2.83,44.7725,"December 20, 21",-0.0283,,,,,
2021-12-17,47.3,47.36,45.89,46.65,42.49,15153800,15153800,-0.65,-1.37,46.8,"December 17, 21",-0.0137,,,,,
2021-12-16,47.66,48.25,47.15,47.62,43.38,9417900,9417900,-0.04,-0.08392782,47.67,"December 16, 21",-0.0008392782,,,,,
2021-12-15,46.98,47.02,45.02,46.72,42.56,5700400,5700400,-0.26,-0.55343,46.435,"December 15, 21",-0.0055343,,,,,
2021-12-14,46.25,47.4,46.09,46.83,42.66,4292708,4292708,0.58,1.25,46.6425,"December 14, 21",0.0125,,,,,
2021-12-13,47.49,47.49,46.03,46.34,42.21,5015700,5015700,-1.15,-2.42,46.8375,"December 13, 21",-0.0242,,,,,
2021-12-10,48.4,48.4,47.33,47.87,43.6,2987913,2987913,-0.53,-1.1,48,"December 10, 21",-0.011,,,,,
2021-12-09,46.95,48.17,46.56,47.89,43.62,3879147,3879147,0.94,2,47.3925,"December 09, 21",0.02,,,,,
2021-12-08,47.64,47.77,47.23,47.31,43.09,4236793,4236793,-0.33,-0.6927,47.4875,"December 08, 21",-0.006927,,,,,
2021-12-07,46.86,48.04,46.75,47.59,43.35,5714800,5714800,0.73,1.56,47.31,"December 07, 21",0.0156,,,,,
2021-12-06,46.26,47.2,46,46.34,42.21,5914500,5914500,0.08,0.17294,46.45,"December 06, 21",0.0017294,,,,,
2021-12-03,45.88,46.03,44.75,45.28,41.24,5608009,5608009,-0.595,-1.31,45.485,"December 03, 21",-0.0131,,,,,
2021-12-02,44.12,46.08,44,45.64,41.57,6201167,6201167,1.52,3.45,44.96,"December 02, 21",0.0345,,,,,
2021-12-01,46.1,46.56,43.72,43.76,39.86,5843845,5843845,-2.34,-5.08,45.035,"December 01, 21",-0.0508,,,,,
2021-11-30,46.26,46.64,44.4,44.79,40.8,13313900,13313900,-1.47,-3.18,45.5225,"November 30, 21",-0.0318,,,,,
2021-11-29,48.19,48.57,46.82,47.12,42.92,4586514,4586514,-1.07,-2.22,47.675,"November 29, 21",-0.0222,,,,,
2021-11-26,47.8,48.13,46.4,47.68,43.43,4375346,4375346,-0.12,-0.25105,47.5025,"November 26, 21",-0.0025105,,,,,
2021-11-24,49.31,50.3,49.31,49.77,45.33,3709500,3709500,0.46,0.93287,49.6725,"November 24, 21",0.0093287,,,,,
2021-11-23,48.56,49.99,48.55,49.71,45.28,3918328,3918328,1.15,2.37,49.2025,"November 23, 21",0.0237,,,,,
2021-11-22,48.5,49.02,47.74,48.35,44.04,4372500,4372500,-0.15,-0.30928,48.4025,"November 22, 21",-0.0030928,,,,,
2021-11-19,47.89,48.56,47.51,47.88,43.61,4632500,4632500,-0.01,-0.02088119,47.96,"November 19, 21",-0.0002088119,,,,,
2021-11-18,48.68,48.99,47.8,48.35,44.04,3827093,3827093,-0.33,-0.6779,48.455,"November 18, 21",-0.006779,,,,,
2021-11-17,49.38,49.8,48.55,48.59,44.26,4075230,4075230,-0.79,-1.6,49.08,"November 17, 21",-0.016,,,,,
2021-11-16,50.16,50.43,48.63,49.62,45.2,5033919,5033919,-0.54,-1.08,49.71,"November 16, 21",-0.0108,,,,,
2021-11-15,50.33,51.09,50,50.13,45.66,3361800,3361800,-0.2,-0.39738,50.3875,"November 15, 21",-0.0039738,,,,,
2021-11-12,49.6,50.19,49.29,50.18,45.71,2755300,2755300,0.58,1.17,49.815,"November 12, 21",0.0117,,,,,
2021-11-11,49.71,50.24,49.52,49.71,45.28,2572143,2572143,0,0,49.795,"November 11, 21",0,,,,,
2021-11-10,49.11,50.44,49.11,49.49,45.08,3558248,3558248,0.38,0.77377,49.5375,"November 10, 21",0.0077377,,,,,
2021-11-09,48.81,49.35,48.5,49.31,44.91,3537500,3537500,0.5,1.02,48.9925,"November 09, 21",0.0102,,,,,
2021-11-08,49.66,50.28,49.18,49.26,44.87,3811321,3811321,-0.4,-0.80548,49.595,"November 08, 21",-0.0080548,,,,,
2021-11-05,48.58,49.4,48.44,49.19,44.81,4948495,4948495,0.61,1.26,48.9025,"November 05, 21",0.0126,,,,,
2021-11-04,48.08,48.57,47.6,47.99,43.71,4622200,4622200,-0.09,-0.18719,48.06,"November 04, 21",-0.0018719,,,,,
2021-11-03,47.22,48.71,47.1,48.2,43.9,5354601,5354601,0.98,2.08,47.8075,"November 03, 21",0.0208,,,,,
2021-11-02,47.5,47.7,46.85,47.38,43.16,4723700,4723700,-0.12,-0.25263,47.3575,"November 02, 21",-0.0025263,,,,,
2021-11-01,46.83,47.46,46.83,47.37,43.15,4803000,4803000,0.54,1.15,47.1225,"November 01, 21",0.0115,,,,,
2021-10-29,47.41,47.67,46.35,46.45,42.31,4615600,4615600,-0.96,-2.02,46.97,"October 29, 21",-0.0202,2021-11-01,0.22,2021-10-21,2021-11-12,0.22
2021-10-28,46.87,47.17,45.86,46.87,42.49,5718001,5718001,0,0,46.6925,"October 28, 21",0,,,,,
2021-10-27,48.61,48.81,46.64,46.68,42.32,8344155,8344155,-1.93,-3.97,47.685,"October 27, 21",-0.0397,,,,,
2021-10-26,49.31,49.36,48.05,48.95,44.38,5653182,5653182,-0.36,-0.73008,48.9175,"October 26, 21",-0.0073008,,,,,
2021-10-25,49.45,50.16,48.58,48.89,44.32,7832458,7832458,-0.56,-1.13,49.27,"October 25, 21",-0.0113,,,,,
2021-10-22,49.27,49.91,48.72,49.19,44.59,9095900,9095900,-0.08,-0.16237,49.2725,"October 22, 21",-0.0016237,,,,,
2021-10-21,51.88,52.07,48.84,49.09,44.5,8938734,8938734,-2.79,-5.38,50.47,"October 21, 21",-0.0538,,,,,
2021-10-20,51.32,52.1,50,51.94,47.09,4803833,4803833,0.62,1.21,51.34,"October 20, 21",0.0121,,,,,
2021-10-19,51.1,52.49,51.01,52.36,47.47,4948500,4948500,1.27,2.47,51.74,"October 19, 21",0.0247,,,,,
2021-10-18,50,51.28,50,51.01,46.24,5376942,5376942,1.01,2.02,50.5725,"October 18, 21",0.0202,,,,,
2021-10-15,50.3,50.82,50.14,50.18,45.49,4223520,4223520,-0.12,-0.23857,50.36,"October 15, 21",-0.0023857,,,,,
2021-10-14,49.28,49.61,48.48,49.57,44.94,3467300,3467300,0.29,0.58847,49.235,"October 14, 21",0.0058847,,,,,
2021-10-13,49.43,49.7,47.45,48.4,43.88,4405402,4405402,-1.03,-2.08,48.745,"October 13, 21",-0.0208,,,,,
2021-10-12,49.03,50.04,48.84,49.69,45.05,3489800,3489800,0.66,1.35,49.4,"October 12, 21",0.0135,,,,,
2021-10-11,50.14,50.78,49.02,49.06,44.48,3353639,3353639,-1.08,-2.15,49.75,"October 11, 21",-0.0215,,,,,
2021-10-08,49.72,50.45,49.28,49.95,45.28,3232538,3232538,0.23,0.46259,49.85,"October 08, 21",0.0046259,,,,,
2021-10-07,50.5,50.77,49.55,49.62,44.98,5279546,5279546,-0.88,-1.74,50.11,"October 07, 21",-0.0174,,,,,
2021-10-06,49.78,50.46,48.74,49.85,45.19,4070724,4070724,0.07,0.14062,49.7075,"October 06, 21",0.0014062,,,,,
2021-10-05,50.17,50.48,49.55,50.16,45.47,3889348,3889348,-0.01,-0.01993223,50.09,"October 05, 21",-0.0001993223,,,,,
2021-10-04,49.94,50.82,49.55,49.62,44.98,4884400,4884400,-0.32,-0.64077,49.9825,"October 04, 21",-0.0064077,,,,,
2021-10-01,49,50.2,48.73,49.91,45.25,4798900,4798900,0.91,1.86,49.46,"October 01, 21",0.0186,,,,,
2021-09-30,50.81,50.85,48.78,48.88,44.31,6099522,6099522,-1.93,-3.8,49.83,"September 30, 21",-0.038,,,,,
2021-09-29,51.04,51.11,50.32,50.54,45.82,2499600,2499600,-0.5,-0.97962,50.7525,"September 29, 21",-0.0097962,,,,,
2021-09-28,51.55,52.2,50.55,50.67,45.93,4357833,4357833,-0.88,-1.71,51.2425,"September 28, 21",-0.0171,,,,,
2021-09-27,50.61,51.96,50.58,51.72,46.89,3896523,3896523,1.11,2.19,51.2175,"September 27, 21",0.0219,,,,,
2021-09-24,49.55,50.68,49.53,50.23,45.54,3901114,3901114,0.68,1.37,49.9975,"September 24, 21",0.0137,,,,,
2021-09-23,49.05,50.38,48.9,49.84,45.18,4130562,4130562,0.79,1.61,49.5425,"September 23, 21",0.0161,,,,,
2021-09-22,48.31,48.87,48.16,48.35,43.83,4153441,4153441,0.04,0.08279859,48.4225,"September 22, 21",0.0008279859,,,,,
2021-09-21,47.7,48,47.17,47.53,43.09,4423411,4423411,-0.17,-0.35639,47.6,"September 21, 21",-0.0035639,,,,,
2021-09-20,46.82,47.5,46.31,47.28,42.86,5058758,5058758,0.46,0.98249,46.9775,"September 20, 21",0.0098249,,,,,
2021-09-17,48.67,49.46,48.15,48.44,43.91,9820500,9820500,-0.23,-0.47257,48.68,"September 17, 21",-0.0047257,,,,,
2021-09-16,48.57,49.59,48.31,48.69,44.14,5229600,5229600,0.12,0.24707,48.79,"September 16, 21",0.0024707,,,,,
2021-09-15,47.83,48.66,47.62,48.24,43.73,5012236,5012236,0.41,0.8572,48.0875,"September 15, 21",0.008572,,,,,
2021-09-14,48.76,49.33,47.4,47.68,43.22,4769100,4769100,-1.08,-2.21,48.2925,"September 14, 21",-0.0221,,,,,
2021-09-13,47.79,48.71,47.57,48.69,44.14,5573818,5573818,0.9,1.88,48.19,"September 13, 21",0.0188,,,,,
