date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,recordDate,declarationDate,dividend,adjDividend
2025-03-05,186.5,195.25,181.01,193.59,190.64,1782898,1782898,7.09,3.8,189.0875,"March 05, 25",0.038,,,,,
2025-03-04,170.05,175.65,167.7,172.3,169.67,921726,921726,2.25,1.32,171.425,"March 04, 25",0.0132,,,,,
2025-03-03,178.63,178.96,170.86,172.68,170.05,1292393,1292393,-5.95,-3.33,175.2825,"March 03, 25",-0.0333,,,,,
2025-02-28,173.16,175.75,171.56,175.58,172.9,2520949,2520949,2.42,1.4,174.0125,"February 28, 25",0.014,2025-03-14,2025-02-28,2025-01-30,1.35,1.35
2025-02-27,173.62,175.88,172.58,174.28,170.29,769512,769512,0.66,0.38014,174.09,"February 27, 25",0.0038014,,,,,
2025-02-26,175.79,176.64,172.08,173.19,169.23,727943,727943,-2.6,-1.48,174.425,"February 26, 25",-0.0148,,,,,
2025-02-25,169,175.91,168.83,175.48,171.46,1143101,1143101,6.48,3.83,172.305,"February 25, 25",0.0383,,,,,
2025-02-24,171.67,172.73,168.76,168.81,164.95,820663,820663,-2.86,-1.67,170.4925,"February 24, 25",-0.0167,,,,,
2025-02-21,177.53,178.29,170.2,170.29,166.39,830205,830205,-7.24,-4.08,174.0775,"February 21, 25",-0.0408,,,,,
2025-02-20,174.34,179.89,173.78,177.89,173.82,903800,903800,3.55,2.04,176.475,"February 20, 25",0.0204,,,,,
2025-02-19,171,174.52,170.84,173.77,169.79,1099041,1099041,2.77,1.62,172.5325,"February 19, 25",0.0162,,,,,
2025-02-18,165,171.46,164.69,169.71,165.83,1212357,1212357,4.71,2.85,167.715,"February 18, 25",0.0285,,,,,
2025-02-14,161.98,163.39,159.41,161.27,157.58,848384,848384,-0.71,-0.43833,161.5125,"February 14, 25",-0.0043833,,,,,
2025-02-13,165,165.73,160.69,160.82,157.14,787525,787525,-4.18,-2.53,163.06,"February 13, 25",-0.0253,,,,,
2025-02-12,166.22,167.92,162.86,163.49,159.75,721344,721344,-2.73,-1.64,165.1225,"February 12, 25",-0.0164,,,,,
2025-02-11,167.5,168.21,165.55,167.77,163.93,567300,567300,0.27,0.16119,167.2575,"February 11, 25",0.0016119,,,,,
2025-02-10,169.24,173,167.5,168.27,164.42,801300,801300,-0.97,-0.57315,169.5025,"February 10, 25",-0.0057315,,,,,
2025-02-07,162.02,169.96,161.96,168.49,164.63,1683147,1683147,6.47,3.99,165.6075,"February 07, 25",0.0399,,,,,
2025-02-06,171.19,175,158.88,159.75,156.09,2389532,2389532,-11.44,-6.68,166.205,"February 06, 25",-0.0668,,,,,
2025-02-05,197.36,197.87,194.12,195.58,191.1,645757,645757,-1.78,-0.90191,196.2325,"February 05, 25",-0.0090191,,,,,
2025-02-04,195.65,197.54,194.76,195.76,191.28,395500,395500,0.11,0.05622285,195.9275,"February 04, 25",0.0005622285,,,,,
2025-02-03,195.05,197.9,191.61,196.56,192.06,549678,549678,1.51,0.77416,195.28,"February 03, 25",0.0077416,,,,,
2025-01-31,196.13,198.22,194.23,197.26,192.74,388538,388538,1.13,0.57615,196.46,"January 31, 25",0.0057615,,,,,
2025-01-30,193.27,195.81,190.88,195.5,191.03,469300,469300,2.23,1.15,193.865,"January 30, 25",0.0115,,,,,
2025-01-29,195.31,197.04,191.94,192.89,188.47,559747,559747,-2.42,-1.24,194.295,"January 29, 25",-0.0124,,,,,
2025-01-28,203.2,203.2,193.79,195.77,191.29,495196,495196,-7.43,-3.66,198.99,"January 28, 25",-0.0366,,,,,
2025-01-27,203.35,206.6,201.64,202.99,198.34,414358,414358,-0.36,-0.17703,203.645,"January 27, 25",-0.0017703,,,,,
2025-01-24,203.71,204.2,201.84,202.72,198.08,337900,337900,-0.99,-0.48598,203.1175,"January 24, 25",-0.0048598,,,,,
2025-01-23,206.33,207.17,199.87,204.14,199.47,482253,482253,-2.19,-1.06,204.3775,"January 23, 25",-0.0106,,,,,
2025-01-22,207.51,207.68,204.86,205.17,200.47,590100,590100,-2.34,-1.13,206.305,"January 22, 25",-0.0113,,,,,
2025-01-21,204.79,209.24,204.5,208.61,203.83,549279,549279,3.82,1.87,206.785,"January 21, 25",0.0187,,,,,
2025-01-17,202.5,204.07,200.58,202.55,197.91,640700,640700,0.05,0.02469136,202.425,"January 17, 25",0.0002469136,,,,,
2025-01-16,198.19,202.32,196.65,201.02,196.42,411167,411167,2.83,1.43,199.545,"January 16, 25",0.0143,,,,,
2025-01-15,200.37,200.45,196.69,198.7,194.15,346307,346307,-1.67,-0.83346,199.0525,"January 15, 25",-0.0083346,,,,,
2025-01-14,195.13,197.55,193.14,197.43,192.91,429523,429523,2.3,1.18,195.8125,"January 14, 25",0.0118,,,,,
2025-01-13,190.55,195.88,189.04,195.14,190.67,464003,464003,4.59,2.41,192.6525,"January 13, 25",0.0241,,,,,
2025-01-10,188.01,190.4,187.01,190.02,185.67,370200,370200,2.01,1.07,188.86,"January 10, 25",0.0107,,,,,
2025-01-08,188.97,190.75,186.25,189.66,185.32,342127,342127,0.69,0.36514,188.9075,"January 08, 25",0.0036514,,,,,
2025-01-07,187.87,191.1,187.34,189.05,184.72,469816,469816,1.18,0.62809,188.84,"January 07, 25",0.0062809,,,,,
2025-01-06,189.29,190.31,186.3,186.7,182.43,493023,493023,-2.59,-1.37,188.15,"January 06, 25",-0.0137,,,,,
2025-01-03,187.86,188.94,187.29,188.08,183.77,403700,403700,0.22,0.11711,188.0425,"January 03, 25",0.0011711,,,,,
2025-01-02,189.84,190.99,187.09,187.61,183.32,328600,328600,-2.23,-1.17,188.8825,"January 02, 25",-0.0117,,,,,
2024-12-31,188.89,190.83,187.33,188.97,184.64,342764,342764,0.08,0.04235269,189.005,"December 31, 24",0.0004235269,,,,,
2024-12-30,188.26,190.29,186.36,188.41,184.1,366125,366125,0.15,0.07967704,188.33,"December 30, 24",0.0007967704,,,,,
2024-12-27,190.55,192.41,189.09,190.42,186.06,332400,332400,-0.13,-0.06822356,190.6175,"December 27, 24",-0.0006822356,,,,,
2024-12-26,192.11,194.34,191.68,191.83,187.44,359500,359500,-0.28,-0.14575,192.49,"December 26, 24",-0.0014575,,,,,
2024-12-24,190,192.47,189.8,192.46,188.05,142010,142010,2.46,1.29,191.1825,"December 24, 24",0.0129,,,,,
2024-12-23,190.2,193.63,188.58,190.41,186.05,606843,606843,0.21,0.11041,190.705,"December 23, 24",0.0011041,,,,,
2024-12-20,191.13,197.94,190.38,190.45,186.09,2470400,2470400,-0.68,-0.35578,192.475,"December 20, 24",-0.0035578,,,,,
2024-12-19,194.43,195.49,187.39,187.61,183.32,716325,716325,-6.82,-3.51,191.23,"December 19, 24",-0.0351,,,,,
2024-12-18,196,206.12,194.23,194.44,189.99,988413,988413,-1.56,-0.79592,197.6975,"December 18, 24",-0.0079592,,,,,
2024-12-17,196.45,197.98,193.2,193.49,189.06,481165,481165,-2.96,-1.51,195.28,"December 17, 24",-0.0151,,,,,
2024-12-16,192.14,199.17,192.09,198.27,193.73,752902,752902,6.13,3.19,195.4175,"December 16, 24",0.0319,,,,,
2024-12-13,190.3,193.37,190.3,192.14,187.74,523700,523700,1.84,0.96689,191.5275,"December 13, 24",0.0096689,,,,,
2024-12-12,191.1,193.42,190,190.85,186.48,511159,511159,-0.25,-0.13082,191.3425,"December 12, 24",-0.0013082,,,,,
2024-12-11,191.26,192.34,187.75,191.52,187.14,696415,696415,0.26,0.13594,190.7175,"December 11, 24",0.0013594,,,,,
2024-12-10,193.08,193.42,188.53,190.98,186.61,536100,536100,-2.1,-1.09,191.5025,"December 10, 24",-0.0109,,,,,
2024-12-09,187.9,194.08,187.88,193.25,188.83,824583,824583,5.35,2.85,190.7775,"December 09, 24",0.0285,,,,,
2024-12-06,190,191.34,187.76,187.95,183.65,609017,609017,-2.05,-1.08,189.2625,"December 06, 24",-0.0108,,,,,
2024-12-05,193.23,193.73,188.6,188.88,184.56,685162,685162,-4.35,-2.25,191.11,"December 05, 24",-0.0225,,,,,
2024-12-04,191.51,194.82,190.5,192.9,188.48,558708,558708,1.39,0.72581,192.4325,"December 04, 24",0.0072581,,,,,
2024-12-03,194.9,194.97,190.67,191.87,187.48,471300,471300,-3.03,-1.55,193.1025,"December 03, 24",-0.0155,,,,,
2024-12-02,198.02,198.02,194.56,194.84,190.38,537926,537926,-3.18,-1.61,196.36,"December 02, 24",-0.0161,,,,,
2024-11-29,198.2,200.07,196.9,197.92,193.39,271719,271719,-0.28,-0.14127,198.2725,"November 29, 24",-0.0014127,2024-12-13,2024-11-29,2024-10-30,1.35,1.35
2024-11-27,198.45,201.45,198.45,199.37,193.49,595687,595687,0.92,0.46359,199.43,"November 27, 24",0.0046359,,,,,
2024-11-26,198.02,199.46,196.49,197.98,192.14,573857,573857,-0.04,-0.02019998,197.9875,"November 26, 24",-0.0002019998,,,,,
2024-11-25,200.23,202.34,198.04,198.88,193.02,939600,939600,-1.35,-0.67422,199.8725,"November 25, 24",-0.0067422,,,,,
2024-11-22,196,200.77,195.46,198.95,193.08,659252,659252,2.95,1.51,197.795,"November 22, 24",0.0151,,,,,
2024-11-21,191.9,195.6,190,195.3,189.54,564260,564260,3.4,1.77,193.2,"November 21, 24",0.0177,,,,,
2024-11-20,191.74,192.34,189.07,190.25,184.64,521753,521753,-1.49,-0.77709,190.85,"November 20, 24",-0.0077709,,,,,
2024-11-19,196.5,196.94,191.41,191.61,185.96,584100,584100,-4.89,-2.49,194.115,"November 19, 24",-0.0249,,,,,
2024-11-18,194,197.09,192.72,196.3,190.51,520319,520319,2.3,1.19,195.0275,"November 18, 24",0.0119,,,,,
2024-11-15,195,196.82,192.26,193.56,187.85,493576,493576,-1.44,-0.73846,194.41,"November 15, 24",-0.0073846,,,,,
2024-11-14,203.76,204.27,194.66,195.33,189.57,541116,541116,-8.43,-4.14,199.505,"November 14, 24",-0.0414,,,,,
2024-11-13,204.01,207.48,202.16,204,197.98,420937,420937,-0.01,-0.00490172,204.4125,"November 13, 24",-4.90172e-05,,,,,
2024-11-12,207.41,208.19,203.99,204.6,198.57,477649,477649,-2.81,-1.35,206.0475,"November 12, 24",-0.0135,,,,,
2024-11-11,205.78,208.24,204.41,206.63,200.54,505244,505244,0.85,0.41306,206.265,"November 11, 24",0.0041306,,,,,
2024-11-08,199.03,203.28,199.03,202.66,196.68,431717,431717,3.63,1.82,201,"November 08, 24",0.0182,,,,,
2024-11-07,203.27,204.42,196.79,197.82,191.99,795820,795820,-5.45,-2.68,200.575,"November 07, 24",-0.0268,,,,,
2024-11-06,206,209.54,200.01,203.21,197.22,963200,963200,-2.79,-1.35,204.69,"November 06, 24",-0.0135,,,,,
2024-11-05,191,193.93,187.89,193.24,187.54,624400,624400,2.24,1.17,191.515,"November 05, 24",0.0117,,,,,
2024-11-04,189.2,193.15,188.29,191.04,185.41,849912,849912,1.84,0.97252,190.42,"November 04, 24",0.0097252,,,,,
2024-11-01,185.12,191.56,185.01,189.23,183.65,1492688,1492688,4.11,2.22,187.73,"November 01, 24",0.0222,,,,,
2024-10-31,215,217.28,184.29,184.96,179.51,2606200,2606200,-30.04,-13.97,200.3825,"October 31, 24",-0.1397,,,,,
2024-10-30,255.74,258.12,250.12,250.49,243.1,726906,726906,-5.25,-2.05,253.6175,"October 30, 24",-0.0205,,,,,
2024-10-29,254.91,258.12,253.25,253.76,246.28,320200,320200,-1.15,-0.45114,255.01,"October 29, 24",-0.0045114,,,,,
2024-10-28,254.2,256.04,253.22,255.16,247.64,241006,241006,0.96,0.37766,254.655,"October 28, 24",0.0037766,,,,,
2024-10-25,257.24,258.47,252.55,253.83,246.34,274148,274148,-3.41,-1.33,255.5225,"October 25, 24",-0.0133,,,,,
2024-10-24,255.15,257.56,254.05,254.7,247.19,172409,172409,-0.45,-0.17637,255.365,"October 24, 24",-0.0017637,,,,,
2024-10-23,257,257.27,253.07,256,248.45,196100,196100,-1,-0.38911,255.835,"October 23, 24",-0.0038911,,,,,
2024-10-22,260.69,260.69,255.5,257.11,249.53,175700,175700,-3.58,-1.37,258.4975,"October 22, 24",-0.0137,,,,,
2024-10-21,262.82,263.46,259.77,261.24,253.54,185709,185709,-1.58,-0.60117,261.8225,"October 21, 24",-0.0060117,,,,,
2024-10-18,262.91,262.91,260.91,261.53,253.82,205200,205200,-1.38,-0.52489,262.065,"October 18, 24",-0.0052489,,,,,
2024-10-17,261.26,261.97,258.54,261.87,254.15,170341,170341,0.61,0.23348,260.91,"October 17, 24",0.0023348,,,,,
2024-10-16,259.25,261.74,259.13,260.66,252.97,246700,246700,1.41,0.54388,260.195,"October 16, 24",0.0054388,,,,,
2024-10-15,261.44,262.54,256.15,259.33,251.68,302400,302400,-2.11,-0.80707,259.865,"October 15, 24",-0.0080707,,,,,
2024-10-14,259.75,261.88,257.96,260.84,253.15,179711,179711,1.09,0.41963,260.1075,"October 14, 24",0.0041963,,,,,
2024-10-11,253.04,259.6,253.04,259.39,251.74,227832,227832,6.35,2.51,256.2675,"October 11, 24",0.0251,,,,,
2024-10-10,249.13,253.74,247.26,252.85,245.39,351600,351600,3.72,1.49,250.745,"October 10, 24",0.0149,,,,,
2024-10-09,257.2,259.79,256.39,258.08,250.47,167928,167928,0.88,0.34215,257.865,"October 09, 24",0.0034215,,,,,
2024-10-08,258,259.42,255.38,257.91,250.3,267921,267921,-0.09,-0.03488372,257.6775,"October 08, 24",-0.0003488372,,,,,
2024-10-07,257.18,258.88,255.66,256.38,248.82,184914,184914,-0.8,-0.31107,257.025,"October 07, 24",-0.0031107,,,,,
2024-10-04,258.83,259.62,255.85,258.3,250.68,247616,247616,-0.53,-0.20477,258.15,"October 04, 24",-0.0020477,,,,,
2024-10-03,261.03,261.03,256.85,257.45,249.86,275734,275734,-3.58,-1.37,259.09,"October 03, 24",-0.0137,,,,,
2024-10-02,265.14,266.8,261.16,261.52,253.81,239000,239000,-3.62,-1.37,263.655,"October 02, 24",-0.0137,,,,,
2024-10-01,264.19,267.54,259.59,264.65,256.85,349474,349474,0.46,0.17412,263.9925,"October 01, 24",0.0017412,,,,,
2024-09-30,263.07,265.15,261.5,264.38,256.58,245900,245900,1.31,0.49797,263.525,"September 30, 24",0.0049797,,,,,
2024-09-27,260.34,263.95,256.56,263.07,255.31,233421,233421,2.73,1.05,260.98,"September 27, 24",0.0105,,,,,
2024-09-26,257.27,260.95,257.06,260.36,252.68,398011,398011,3.09,1.2,258.91,"September 26, 24",0.012,,,,,
2024-09-25,258.91,262.1,256.6,257.02,249.44,390107,390107,-1.89,-0.72998,258.6575,"September 25, 24",-0.0072998,,,,,
2024-09-24,267.27,267.27,256.32,257.32,249.73,563663,563663,-9.95,-3.72,262.045,"September 24, 24",-0.0372,,,,,
2024-09-23,267.87,270.34,267.61,268.13,260.22,272900,272900,0.26,0.09706201,268.4875,"September 23, 24",0.0009706201,,,,,
2024-09-20,267.99,270.07,266.44,267.51,259.62,2262430,2262430,-0.48,-0.17911,268.0025,"September 20, 24",-0.0017911,,,,,
2024-09-19,272,272.37,267.8,268.03,260.13,360200,360200,-3.97,-1.46,270.05,"September 19, 24",-0.0146,,,,,
2024-09-18,267.97,270.62,264.97,269.02,261.09,373209,373209,1.05,0.39183,268.145,"September 18, 24",0.0039183,,,,,
2024-09-17,262.69,268.26,262.39,265.41,257.58,387415,387415,2.72,1.04,264.6875,"September 17, 24",0.0104,,,,,
2024-09-16,264.68,267.6,262.1,265.21,257.39,360700,360700,0.53,0.20024,264.8975,"September 16, 24",0.0020024,,,,,
2024-09-13,259.05,262.02,257,261.55,253.84,350600,350600,2.5,0.96506,259.905,"September 13, 24",0.0096506,,,,,
2024-09-12,257.55,259.83,255.72,258.28,250.66,322200,322200,0.73,0.28344,257.845,"September 12, 24",0.0028344,,,,,
2024-09-11,261.02,261.4,253.52,257.62,250.02,374600,374600,-3.4,-1.3,258.39,"September 11, 24",-0.013,,,,,
2024-09-10,268.55,268.65,259.87,260.87,253.18,473300,473300,-7.68,-2.86,264.485,"September 10, 24",-0.0286,,,,,
2024-09-09,269.57,270.78,267.48,267.74,259.84,287430,287430,-1.83,-0.67886,268.8925,"September 09, 24",-0.0067886,,,,,
2024-09-06,271.46,276.22,268.27,269.21,261.27,203945,203945,-2.25,-0.82885,271.29,"September 06, 24",-0.0082885,,,,,
2024-09-05,274.59,274.59,269.46,270.93,262.94,280608,280608,-3.66,-1.33,272.3925,"September 05, 24",-0.0133,,,,,
2024-09-04,275,276.98,272.86,274.27,266.18,252414,252414,-0.73,-0.26545,274.7775,"September 04, 24",-0.0026545,,,,,
2024-09-03,282.34,282.96,274.46,275.45,267.33,211011,211011,-6.89,-2.44,278.8025,"September 03, 24",-0.0244,,,,,
2024-08-30,281.73,284.48,279.24,282.77,274.43,384026,384026,1.04,0.36915,282.055,"August 30, 24",0.0036915,2024-09-13,2024-08-30,2024-07-30,1.3,1.3
2024-08-29,282.12,285.43,278.72,282.86,273.26,187600,187600,0.74,0.2623,282.2825,"August 29, 24",0.002623,,,,,
2024-08-28,277.24,280.58,277.24,280.05,270.55,214800,214800,2.81,1.01,278.7775,"August 28, 24",0.0101,,,,,
2024-08-27,276.76,278.7,274.6,276.91,267.51,184500,184500,0.15,0.05419858,276.7425,"August 27, 24",0.0005419858,,,,,
2024-08-26,275.81,277.99,274.19,276.84,267.44,126403,126403,1.03,0.37345,276.2075,"August 26, 24",0.0037345,,,,,
2024-08-23,273,275.45,272.12,274.51,265.19,157116,157116,1.51,0.55311,273.77,"August 23, 24",0.0055311,,,,,
2024-08-22,271.54,272.91,268.9,272.11,262.87,177037,177037,0.57,0.20991,271.365,"August 22, 24",0.0020991,,,,,
2024-08-21,275.94,275.94,268.84,271.44,262.23,226534,226534,-4.5,-1.63,273.04,"August 21, 24",-0.0163,,,,,
2024-08-20,270.58,275.49,268.84,275.23,265.89,305932,305932,4.65,1.72,272.535,"August 20, 24",0.0172,,,,,
2024-08-19,270.2,272.97,269.02,270.9,261.71,185600,185600,0.7,0.25907,270.7725,"August 19, 24",0.0025907,,,,,
2024-08-16,269.91,271.49,268.18,270.57,261.39,208500,208500,0.66,0.24453,270.0375,"August 16, 24",0.0024453,,,,,
2024-08-15,268.56,271.07,265.75,269.63,260.48,278203,278203,1.07,0.39842,268.7525,"August 15, 24",0.0039842,,,,,
2024-08-14,262.58,268.14,262.48,266.63,257.58,298607,298607,4.05,1.54,264.9575,"August 14, 24",0.0154,,,,,
2024-08-13,265,265.8,260.52,262.77,253.85,176926,176926,-2.23,-0.84151,263.5225,"August 13, 24",-0.0084151,,,,,
2024-08-12,259.86,265.32,258.11,263.73,254.78,374719,374719,3.87,1.49,261.755,"August 12, 24",0.0149,,,,,
2024-08-09,257.11,261.15,257.11,259.43,250.62,185000,185000,2.32,0.90234,258.7,"August 09, 24",0.0090234,,,,,
2024-08-08,253.89,259.23,253.89,256.56,247.85,200900,200900,2.67,1.05,255.8925,"August 08, 24",0.0105,,,,,
2024-08-07,257.47,259.23,253.26,253.44,244.84,306806,306806,-4.03,-1.57,255.85,"August 07, 24",-0.0157,,,,,
2024-08-06,256.63,260.67,255.87,256.55,247.84,316017,316017,-0.08,-0.03117328,257.43,"August 06, 24",-0.0003117328,,,,,
2024-08-05,258.64,260.98,252.7,256.03,247.34,392733,392733,-2.61,-1.01,257.0875,"August 05, 24",-0.0101,,,,,
2024-08-02,265.72,268.96,260.71,263.35,254.41,344827,344827,-2.37,-0.89192,264.685,"August 02, 24",-0.0089192,,,,,
2024-08-01,283.2,285.81,260.77,267,257.94,623637,623637,-16.2,-5.72,274.195,"August 01, 24",-0.0572,,,,,
2024-07-31,279.45,282.85,277.3,279.98,270.48,301900,301900,0.53,0.18966,279.895,"July 31, 24",0.0018966,,,,,
2024-07-30,278,280.86,276.7,279.76,270.26,307500,307500,1.76,0.63309,278.83,"July 30, 24",0.0063309,,,,,
2024-07-29,277,278.71,276.3,277.36,267.95,309200,309200,0.36,0.12996,277.3425,"July 29, 24",0.0012996,,,,,
2024-07-26,274.54,277.67,273.4,276.03,266.66,297115,297115,1.49,0.54273,275.41,"July 26, 24",0.0054273,,,,,
2024-07-25,267.95,276.03,267.95,273.95,264.65,316837,316837,6,2.24,271.47,"July 25, 24",0.0224,,,,,
2024-07-24,267.39,268.24,263.83,265.3,256.3,329873,329873,-2.09,-0.78163,266.19,"July 24, 24",-0.0078163,,,,,
2024-07-23,267.22,271.4,266.5,266.69,257.64,282439,282439,-0.53,-0.19834,267.9525,"July 23, 24",-0.0019834,,,,,
2024-07-22,264.19,266.21,262.86,266.13,257.1,208700,208700,1.94,0.73432,264.8475,"July 22, 24",0.0073432,,,,,
2024-07-19,268.66,268.66,262.78,263.42,254.48,367539,367539,-5.24,-1.95,265.88,"July 19, 24",-0.0195,,,,,
2024-07-18,266.63,271.2,266.63,267.21,258.14,240700,240700,0.58,0.21753,267.9175,"July 18, 24",0.0021753,,,,,
2024-07-17,268.15,268.83,266.19,267.14,258.07,266900,266900,-1.01,-0.37665,267.5775,"July 17, 24",-0.0037665,,,,,
2024-07-16,256.27,269.05,256.27,267.46,258.38,449931,449931,11.19,4.37,262.2625,"July 16, 24",0.0437,,,,,
2024-07-15,251.88,257.64,251.18,255.52,246.85,270402,270402,3.64,1.45,254.055,"July 15, 24",0.0145,,,,,
2024-07-12,254.12,254.12,250.84,250.94,242.42,228700,228700,-3.18,-1.25,252.505,"July 12, 24",-0.0125,,,,,
2024-07-11,247.44,252.18,247.44,251.7,243.16,195100,195100,4.26,1.72,249.69,"July 11, 24",0.0172,,,,,
2024-07-10,242.56,246.95,242.42,246.68,238.31,194140,194140,4.12,1.7,244.6525,"July 10, 24",0.017,,,,,
2024-07-09,243.07,243.72,241.01,241.93,233.72,333600,333600,-1.14,-0.469,242.4325,"July 09, 24",-0.00469,,,,,
2024-07-08,243.73,246.36,242.99,243,234.75,201300,201300,-0.73,-0.29951,244.02,"July 08, 24",-0.0029951,,,,,
2024-07-05,245.79,245.79,241.84,243.07,234.82,309200,309200,-2.72,-1.11,244.1225,"July 05, 24",-0.0111,,,,,
2024-07-03,247.19,249.04,246.12,246.12,237.77,118200,118200,-1.07,-0.43287,247.1175,"July 03, 24",-0.0043287,,,,,
2024-07-02,246.19,248.79,244.51,247.48,239.08,192500,192500,1.29,0.52399,246.7425,"July 02, 24",0.0052399,,,,,
2024-07-01,247.96,249.11,245.71,246.79,238.41,170903,170903,-1.17,-0.47185,247.3925,"July 01, 24",-0.0047185,,,,,
2024-06-28,249.01,250.49,245.49,246.33,237.97,367528,367528,-2.68,-1.08,247.83,"June 28, 24",-0.0108,,,,,
2024-06-27,250.45,250.82,247.46,247.92,239.51,387042,387042,-2.53,-1.01,249.1625,"June 27, 24",-0.0101,,,,,
2024-06-26,250.97,251.98,248.8,249.56,241.09,209300,209300,-1.41,-0.56182,250.3275,"June 26, 24",-0.0056182,,,,,
2024-06-25,250.96,252,248.91,251.52,242.98,248830,248830,0.56,0.22314,250.8475,"June 25, 24",0.0022314,,,,,
2024-06-24,249.57,253.44,248.72,251.2,242.67,338400,338400,1.63,0.65312,250.7325,"June 24, 24",0.0065312,,,,,
2024-06-21,247.43,249.67,244.2,248.91,240.46,877730,877730,1.48,0.59815,247.5525,"June 21, 24",0.0059815,,,,,
2024-06-20,244.94,248.53,243.71,247.36,238.96,306412,306412,2.42,0.988,246.135,"June 20, 24",0.00988,,,,,
2024-06-18,241.76,246.24,241.68,245.93,237.58,269809,269809,4.17,1.72,243.9025,"June 18, 24",0.0172,,,,,
2024-06-17,238.3,243.4,238.09,242.03,233.82,313141,313141,3.73,1.57,240.455,"June 17, 24",0.0157,,,,,
2024-06-14,238.34,240.06,234.59,238.46,230.37,303020,303020,0.12,0.05034824,237.8625,"June 14, 24",0.0005034824,,,,,
2024-06-13,242.15,243.02,239.14,240.26,232.11,281244,281244,-1.89,-0.78051,241.1425,"June 13, 24",-0.0078051,,,,,
2024-06-12,245.1,246.77,242.12,243.29,235.03,222762,222762,-1.81,-0.73847,244.32,"June 12, 24",-0.0073847,,,,,
2024-06-11,246.3,246.44,243.92,244.55,236.25,255947,255947,-1.75,-0.71052,245.3025,"June 11, 24",-0.0071052,,,,,
2024-06-10,249.05,249.07,247.49,247.94,239.52,170347,170347,-1.11,-0.44569,248.3875,"June 10, 24",-0.0044569,,,,,
2024-06-07,250.2,250.48,248.59,249.21,240.75,217300,217300,-0.99,-0.39568,249.62,"June 07, 24",-0.0039568,,,,,
2024-06-06,250.99,253.41,250.43,250.63,242.12,221925,221925,-0.36,-0.14343,251.365,"June 06, 24",-0.0014343,,,,,
2024-06-05,250.4,251.95,248.38,251.56,243.02,188606,188606,1.16,0.46326,250.5725,"June 05, 24",0.0046326,,,,,
2024-06-04,249.32,251.92,248.87,250.46,241.96,202200,202200,1.14,0.45724,250.1425,"June 04, 24",0.0045724,,,,,
2024-06-03,255.18,255.7,249.82,250.38,241.88,196508,196508,-4.8,-1.88,252.77,"June 03, 24",-0.0188,,,,,
2024-05-31,249.66,253.27,248.98,253.1,244.51,347000,347000,3.44,1.38,251.2525,"May 31, 24",0.0138,2024-06-14,2024-05-31,2024-05-01,1.3,1.3
2024-05-30,248.74,252.63,248.11,251.22,241.44,189273,189273,2.48,0.99703,250.175,"May 30, 24",0.0099703,,,,,
2024-05-29,252.54,252.54,248.22,248.3,238.63,235404,235404,-4.24,-1.68,250.4,"May 29, 24",-0.0168,,,,,
2024-05-28,257.85,257.85,251.92,252.75,242.91,259706,259706,-5.1,-1.98,255.0925,"May 28, 24",-0.0198,,,,,
2024-05-24,254.63,256.43,251.89,256.2,246.23,226900,226900,1.57,0.61658,254.7875,"May 24, 24",0.0061658,,,,,
2024-05-23,253.91,253.91,250.76,252.88,243.04,184935,184935,-1.03,-0.40566,252.865,"May 23, 24",-0.0040566,,,,,
2024-05-22,253.08,254.82,252.43,254.49,244.58,213100,213100,1.41,0.55714,253.705,"May 22, 24",0.0055714,,,,,
2024-05-21,256.39,257.93,253.24,253.76,243.88,311000,311000,-2.63,-1.03,255.33,"May 21, 24",-0.0103,,,,,
2024-05-20,256.99,257.26,254.26,255.59,245.64,190025,190025,-1.4,-0.54477,256.025,"May 20, 24",-0.0054477,,,,,
2024-05-17,256.99,257.86,254.51,255.6,245.65,272700,272700,-1.39,-0.54088,256.24,"May 17, 24",-0.0054088,,,,,
2024-05-16,251.87,257.27,251.87,256.16,246.19,290343,290343,4.29,1.7,254.2925,"May 16, 24",0.017,,,,,
2024-05-15,251.91,252.92,250.55,251.63,241.83,189008,189008,-0.28,-0.11115,251.7525,"May 15, 24",-0.0011115,,,,,
2024-05-14,254.26,254.68,249.62,251.51,241.72,297331,297331,-2.75,-1.08,252.5175,"May 14, 24",-0.0108,,,,,
2024-05-13,253.26,255.97,253.12,253.93,244.04,276000,276000,0.67,0.26455,254.07,"May 13, 24",0.0026455,,,,,
2024-05-10,251.65,252.3,249.28,252.03,242.22,180400,180400,0.38,0.151,251.315,"May 10, 24",0.00151,,,,,
2024-05-09,246.95,251.16,246.95,250.97,241.2,223518,223518,4.02,1.63,249.0075,"May 09, 24",0.0163,,,,,
2024-05-08,248.19,249.45,246.6,246.92,237.31,349001,349001,-1.27,-0.5117,247.79,"May 08, 24",-0.005117,,,,,
2024-05-07,247,250.35,247,248.57,238.89,450500,450500,1.57,0.63563,248.23,"May 07, 24",0.0063563,,,,,
2024-05-06,247,249.73,245.18,246.59,236.99,388500,388500,-0.41,-0.16599,247.125,"May 06, 24",-0.0016599,,,,,
2024-05-03,246.32,248.47,243.65,246.23,236.64,531007,531007,-0.09,-0.03653784,246.1675,"May 03, 24",-0.0003653784,,,,,
