date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,recordDate,dividend,paymentDate,declarationDate
2025-03-28,1380.11,1385.37,1364.02,1377.2,1288.59,272912,272912,-2.91,-0.21085,1376.675,"March 28, 25",-0.0021085,,,,,
2025-03-27,1396.76,1399.54,1372.57,1384.26,1295.2,166000,166000,-12.5,-0.89493,1388.2825,"March 27, 25",-0.0089493,,,,,
2025-03-26,1400,1407.36,1384.56,1394.04,1304.35,226400,226400,-5.96,-0.42571,1396.49,"March 26, 25",-0.0042571,,,,,
2025-03-25,1383.21,1397.29,1377.21,1394.11,1304.42,187044,187044,10.9,0.78802,1387.955,"March 25, 25",0.0078802,,,,,
2025-03-24,1348.1,1383.51,1338.01,1380.35,1291.54,204800,204800,32.25,2.39,1362.4925,"March 24, 25",0.0239,,,,,
2025-03-21,1361.16,1361.16,1327.92,1346.12,1259.51,545228,545228,-15.04,-1.1,1349.09,"March 21, 25",-0.011,,,,,
2025-03-20,1356.1,1367.15,1350.13,1360.74,1273.19,189822,189822,4.64,0.34216,1358.53,"March 20, 25",0.0034216,,,,,
2025-03-19,1342.43,1375,1342.43,1371.32,1283.09,241117,241117,28.89,2.15,1357.795,"March 19, 25",0.0215,,,,,
2025-03-18,1358.13,1358.13,1334,1342.43,1256.06,192018,192018,-15.7,-1.16,1348.1725,"March 18, 25",-0.0116,,,,,
2025-03-17,1350,1363.38,1345.26,1358.94,1271.51,191000,191000,8.94,0.66222,1354.395,"March 17, 25",0.0066222,,,,,
2025-03-14,1336.46,1350,1325,1346.5,1259.87,182200,182200,10.04,0.75124,1339.49,"March 14, 25",0.0075124,,,,,
2025-03-13,1323.31,1339.12,1311.35,1330.22,1244.64,267800,267800,6.91,0.52218,1326,"March 13, 25",0.0052218,,,,,
2025-03-12,1327.83,1332.52,1304.79,1325.37,1240.1,343219,343219,-2.46,-0.18526,1322.6275,"March 12, 25",-0.0018526,,,,,
2025-03-11,1332.52,1335.12,1305.27,1319.87,1234.95,212950,212950,-12.65,-0.94933,1323.195,"March 11, 25",-0.0094933,,,,,
2025-03-10,1324.97,1353.57,1319.85,1336.05,1250.09,325729,325729,11.08,0.83625,1333.61,"March 10, 25",0.0083625,,,,,
2025-03-07,1332.88,1343.24,1306.15,1341.59,1255.28,329033,329033,8.71,0.65347,1330.965,"March 07, 25",0.0065347,,,,,
2025-03-06,1355.25,1367.86,1336.16,1344.68,1258.17,271100,271100,-10.57,-0.77993,1350.9875,"March 06, 25",-0.0077993,,,,,
2025-03-05,1346.99,1376.65,1342.34,1375.02,1286.56,206800,206800,28.03,2.08,1360.25,"March 05, 25",0.0208,,,,,
2025-03-04,1361.04,1378.55,1334.54,1349.81,1262.97,261245,261245,-11.23,-0.8251,1355.985,"March 04, 25",-0.008251,,,,,
2025-03-03,1370,1382.11,1353.01,1370.82,1282.63,246400,246400,0.82,0.05985401,1368.985,"March 03, 25",0.0005985401,,,,,
2025-02-28,1359.89,1370,1333.8,1367.2,1279.24,267200,267200,7.31,0.53754,1357.7225,"February 28, 25",0.0053754,,,,,
2025-02-27,1340.9,1360,1338.92,1349.52,1262.7,156441,156441,8.62,0.64285,1347.335,"February 27, 25",0.0064285,,,,,
2025-02-26,1336.72,1345.68,1327.31,1332.8,1247.05,150200,150200,-3.92,-0.29326,1335.6275,"February 26, 25",-0.0029326,,,,,
2025-02-25,1325.78,1337.31,1304.14,1333.73,1247.92,221918,221918,7.95,0.59965,1325.24,"February 25, 25",0.0059965,,,,,
2025-02-24,1316.71,1325.83,1289.76,1313.03,1228.55,248128,248128,-3.68,-0.27948,1311.3325,"February 24, 25",-0.0027948,,,,,
2025-02-21,1306.27,1319.12,1278.36,1290.13,1207.13,198831,198831,-16.14,-1.24,1298.47,"February 21, 25",-0.0124,,,,,
2025-02-20,1341.17,1350,1306.32,1312.54,1228.09,150400,150400,-28.63,-2.13,1327.5075,"February 20, 25",-0.0213,,,,,
2025-02-19,1305,1347.74,1305,1342.45,1256.08,319600,319600,37.45,2.87,1325.0475,"February 19, 25",0.0287,,,,,
2025-02-18,1316.76,1323.52,1292.95,1299.48,1215.88,281100,281100,-17.28,-1.31,1308.1775,"February 18, 25",-0.0131,,,,,
2025-02-14,1337,1337,1298.2,1314.19,1229.64,350700,350700,-22.81,-1.71,1321.5975,"February 14, 25",-0.0171,,,,,
2025-02-13,1353.75,1361.35,1328.51,1335.96,1250.01,337918,337918,-17.79,-1.31,1344.8925,"February 13, 25",-0.0131,,,,,
2025-02-12,1348.62,1366.14,1335.71,1353.46,1266.38,309301,309301,4.84,0.35889,1350.9825,"February 12, 25",0.0035889,,,,,
2025-02-11,1333.3,1364.7,1323.9,1361.37,1273.78,262933,262933,28.07,2.11,1345.8175,"February 11, 25",0.0211,,,,,
2025-02-10,1331.13,1335.8,1312.7,1335.3,1249.39,199200,199200,4.17,0.31327,1328.7325,"February 10, 25",0.0031327,,,,,
2025-02-07,1323,1330.78,1308.59,1327.34,1241.94,222342,222342,4.34,0.32804,1322.4275,"February 07, 25",0.0032804,,,,,
2025-02-06,1288.86,1312.99,1265.9,1299.35,1215.75,406212,406212,10.49,0.8139,1291.775,"February 06, 25",0.008139,,,,,
2025-02-05,1313.56,1314.31,1276.47,1291.51,1208.42,373348,373348,-22.05,-1.68,1298.9625,"February 05, 25",-0.0168,,,,,
2025-02-04,1253.46,1362.16,1253.46,1307.66,1223.53,544520,544520,54.2,4.32,1294.185,"February 04, 25",0.0432,,,,,
2025-02-03,1333.59,1358,1331.61,1352.78,1265.75,359381,359381,19.19,1.44,1343.995,"February 03, 25",0.0144,,,,,
2025-01-31,1367.75,1371.68,1350.52,1353.34,1266.27,192100,192100,-14.41,-1.05,1360.8225,"January 31, 25",-0.0105,,,,,
2025-01-30,1347,1367.27,1345.89,1364.89,1277.08,198115,198115,17.89,1.33,1356.2625,"January 30, 25",0.0133,,,,,
2025-01-29,1325.59,1346.94,1325.59,1338.92,1252.78,191800,191800,13.33,1.01,1334.26,"January 29, 25",0.0101,,,,,
2025-01-28,1352.7,1353,1320.72,1329.48,1243.95,214800,214800,-23.22,-1.72,1338.975,"January 28, 25",-0.0172,,,,,
2025-01-27,1328.77,1347.41,1323.99,1344.23,1257.75,236700,236700,15.46,1.16,1336.1,"January 27, 25",0.0116,,,,,
2025-01-24,1349.41,1349.52,1336.88,1341.82,1255.49,185200,185200,-7.59,-0.56247,1344.4075,"January 24, 25",-0.0056247,,,,,
2025-01-23,1379.14,1379.46,1337.92,1349.98,1263.13,239600,239600,-29.16,-2.11,1361.625,"January 23, 25",-0.0211,,,,,
2025-01-22,1360,1362.99,1343.05,1354,1266.89,204100,204100,-6,-0.44118,1355.01,"January 22, 25",-0.0044118,,,,,
2025-01-21,1357.92,1365.54,1346.86,1358.01,1270.64,198407,198407,0.09,0.00662778,1357.0825,"January 21, 25",6.62778e-05,,,,,
2025-01-17,1328.2,1341.05,1323.36,1340.02,1253.81,213229,213229,11.82,0.88993,1333.1575,"January 17, 25",0.0088993,,,,,
2025-01-16,1298.16,1330,1297.33,1322.02,1236.96,229400,229400,23.86,1.84,1311.8775,"January 16, 25",0.0184,,,,,
2025-01-15,1315.22,1315.38,1282.41,1293.53,1210.31,292124,292124,-21.69,-1.65,1301.635,"January 15, 25",-0.0165,,,,,
2025-01-14,1285.09,1307.39,1284.1,1300.73,1217.04,211200,211200,15.64,1.22,1294.3275,"January 14, 25",0.0122,,,,,
2025-01-13,1253.09,1280.47,1252.95,1278.46,1196.21,221600,221600,25.37,2.02,1266.2425,"January 13, 25",0.0202,,,,,
2025-01-10,1273.45,1287.2,1260.46,1262.11,1180.91,266900,266900,-11.34,-0.89049,1270.805,"January 10, 25",-0.0089049,,,,,
2025-01-08,1255.52,1284.2,1240.34,1282.32,1199.82,319543,319543,26.8,2.13,1265.595,"January 08, 25",0.0213,,,,,
2025-01-07,1248.86,1263.19,1242.49,1252.13,1171.57,190939,190939,3.27,0.26184,1251.6675,"January 07, 25",0.0026184,,,,,
2025-01-06,1276.62,1276.84,1245.82,1251.32,1170.81,363545,363545,-25.3,-1.98,1262.65,"January 06, 25",-0.0198,,,,,
2025-01-03,1256.9,1282.24,1256.9,1275.56,1193.49,219743,219743,18.66,1.48,1267.9,"January 03, 25",0.0148,,,,,
2025-01-02,1271.86,1272.05,1245.34,1254.11,1173.42,297706,297706,-17.75,-1.4,1260.84,"January 02, 25",-0.014,,,,,
2024-12-31,1282.33,1289.18,1261.97,1267.28,1185.75,256600,256600,-15.05,-1.17,1275.19,"December 31, 24",-0.0117,,,,,
2024-12-30,1267.31,1287.78,1266.84,1279.91,1197.56,216618,216618,12.6,0.99423,1275.46,"December 30, 24",0.0099423,,,,,
2024-12-27,1289.17,1297.9,1283.66,1290.9,1207.85,154000,154000,1.73,0.13419,1290.4075,"December 27, 24",0.0013419,,,,,
2024-12-26,1298.87,1302.49,1291.39,1301.23,1217.51,108500,108500,2.36,0.1817,1298.495,"December 26, 24",0.001817,,,,,
2024-12-24,1287.15,1301.66,1283.68,1301.66,1217.91,91517,91517,14.51,1.13,1293.5375,"December 24, 24",0.0113,,,,,
2024-12-23,1269.61,1296.55,1263.83,1290.61,1207.58,271922,271922,21,1.65,1280.15,"December 23, 24",0.0165,,,,,
2024-12-20,1247,1293.38,1247,1276.15,1194.05,608490,608490,29.15,2.34,1265.8825,"December 20, 24",0.0234,,,,,
2024-12-19,1250,1266.14,1246.71,1260.12,1179.05,454725,454725,10.12,0.8096,1255.7425,"December 19, 24",0.008096,,,,,
2024-12-18,1265.05,1277.64,1238.4,1239,1159.29,566861,566861,-26.05,-2.06,1255.0225,"December 18, 24",-0.0206,,,,,
2024-12-17,1271.38,1278.82,1256.25,1274.24,1192.26,560000,560000,2.86,0.22495,1270.1725,"December 17, 24",0.0022495,,,,,
2024-12-16,1263.55,1282.84,1258.18,1280.04,1197.69,350316,350316,16.49,1.31,1271.1525,"December 16, 24",0.0131,,,,,
2024-12-13,1236.82,1261.65,1234.85,1259.12,1178.11,236000,236000,22.3,1.8,1248.11,"December 13, 24",0.018,,,,,
2024-12-12,1243.81,1254,1235.8,1240.52,1160.71,407700,407700,-3.29,-0.26451,1243.5325,"December 12, 24",-0.0026451,,,,,
2024-12-11,1271.56,1275.37,1245.37,1246.65,1166.44,220200,220200,-24.91,-1.96,1259.7375,"December 11, 24",-0.0196,,,,,
2024-12-10,1261.9,1268.83,1251.09,1261.57,1180.4,171117,171117,-0.33,-0.02615104,1260.8475,"December 10, 24",-0.0002615104,,,,,
2024-12-09,1278.75,1278.75,1250.48,1258.49,1177.52,243500,243500,-20.26,-1.58,1266.6175,"December 09, 24",-0.0158,,,,,
2024-12-06,1291.69,1295.29,1268.13,1279.21,1196.91,289929,289929,-12.48,-0.96618,1283.58,"December 06, 24",-0.0096618,,,,,
2024-12-05,1294.35,1311.51,1285.38,1292.86,1209.68,261544,261544,-1.49,-0.11512,1296.025,"December 05, 24",-0.0011512,,,,,
2024-12-04,1257.71,1317.59,1257.71,1307.81,1223.67,348600,348600,50.1,3.98,1285.205,"December 04, 24",0.0398,,,,,
2024-12-03,1254.66,1265.55,1249.83,1258.71,1177.73,206829,206829,4.05,0.3228,1257.1875,"December 03, 24",0.003228,,,,,
2024-12-02,1265.57,1284.27,1247.47,1260.47,1179.37,353500,353500,-5.1,-0.40298,1264.445,"December 02, 24",-0.0040298,,,,,
2024-11-29,1262.8,1262.8,1240.67,1252.97,1172.36,171100,171100,-9.83,-0.77843,1254.81,"November 29, 24",-0.0077843,,,,,
2024-11-27,1262,1266.5,1244.94,1249.33,1168.95,286400,286400,-12.67,-1,1255.6925,"November 27, 24",-0.01,,,,,
2024-11-26,1260.95,1273.89,1247.62,1262.61,1181.38,344900,344900,1.66,0.13165,1261.2675,"November 26, 24",0.0013165,,,,,
2024-11-25,1268,1268,1248.24,1260.98,1179.85,436900,436900,-7.02,-0.55363,1261.305,"November 25, 24",-0.0055363,,,,,
2024-11-22,1239,1266.78,1230.05,1260.32,1179.23,486600,486600,21.32,1.72,1249.0375,"November 22, 24",0.0172,,,,,
2024-11-21,1305.2,1311.01,1237.46,1240.13,1160.34,567350,567350,-65.07,-4.99,1273.45,"November 21, 24",-0.0499,,,,,
2024-11-20,1263.13,1297.97,1250.26,1293.11,1209.91,377223,377223,29.98,2.37,1276.1175,"November 20, 24",0.0237,,,,,
2024-11-19,1250.89,1257.37,1246.21,1250.62,1170.16,319335,319335,-0.27,-0.02158463,1251.2725,"November 19, 24",-0.0002158463,,,,,
2024-11-18,1260.96,1266.21,1242.99,1252.35,1171.78,268300,268300,-8.61,-0.68281,1255.6275,"November 18, 24",-0.0068281,,,,,
2024-11-15,1265.43,1279.47,1240.2,1254.16,1173.47,481100,481100,-11.27,-0.89061,1259.815,"November 15, 24",-0.0089061,,,,,
2024-11-14,1355.12,1355.12,1257.97,1271.71,1189.89,667537,667537,-83.41,-6.16,1309.98,"November 14, 24",-0.0616,,,,,
2024-11-13,1361.93,1377.46,1354.14,1363,1275.31,227505,227505,1.07,0.07856498,1364.1325,"November 13, 24",0.0007856498,,,,,
2024-11-12,1378.09,1380.63,1344.03,1355.42,1268.22,266142,266142,-22.67,-1.65,1364.5425,"November 12, 24",-0.0165,,,,,
2024-11-11,1361.04,1384.68,1360.29,1374.76,1286.31,214600,214600,13.72,1.01,1370.1925,"November 11, 24",0.0101,,,,,
2024-11-08,1327.87,1370.11,1327.87,1350.98,1264.06,245524,245524,23.11,1.74,1344.2075,"November 08, 24",0.0174,,,,,
2024-11-07,1347,1359.9,1306.03,1329.39,1243.86,509733,509733,-17.61,-1.31,1335.58,"November 07, 24",-0.0131,,,,,
2024-11-06,1398,1400,1366.64,1382.6,1293.65,397080,397080,-15.4,-1.1,1386.81,"November 06, 24",-0.011,,,,,
2024-11-05,1322.38,1339,1318,1337.6,1251.54,166589,166589,15.22,1.15,1329.245,"November 05, 24",0.0115,,,,,
2024-11-04,1308.93,1321.92,1306.77,1315.39,1230.76,179600,179600,6.46,0.49353,1313.2525,"November 04, 24",0.0049353,,,,,
2024-11-01,1307.81,1317.42,1300,1304.5,1220.57,218000,218000,-3.31,-0.25309,1307.4325,"November 01, 24",-0.0025309,,,,,
2024-10-31,1325,1330.24,1300.03,1302.3,1218.51,268507,268507,-22.7,-1.71,1314.3925,"October 31, 24",-0.0171,,,,,
2024-10-30,1328.95,1344.55,1328,1329.63,1244.09,219089,219089,0.68,0.05116822,1332.7825,"October 30, 24",0.0005116822,,,,,
2024-10-29,1331.66,1342,1326.52,1336.17,1250.2,162821,162821,4.51,0.33868,1334.0875,"October 29, 24",0.0033868,,,,,
2024-10-28,1363.78,1363.78,1337.43,1339.08,1252.93,170000,170000,-24.7,-1.81,1351.0175,"October 28, 24",-0.0181,,,,,
2024-10-25,1355.02,1363.34,1345.04,1354.83,1267.66,133500,133500,-0.19,-0.01402193,1354.5575,"October 25, 24",-0.0001402193,,,,,
2024-10-24,1361.12,1369.37,1343.13,1345.56,1258.99,120518,120518,-15.56,-1.14,1354.795,"October 24, 24",-0.0114,,,,,
2024-10-23,1350.41,1367.21,1349.54,1357.59,1270.25,143242,143242,7.18,0.53169,1356.1875,"October 23, 24",0.0053169,,,,,
2024-10-22,1378.83,1378.83,1337.25,1350.41,1263.53,206140,206140,-28.42,-2.06,1361.33,"October 22, 24",-0.0206,,,,,
2024-10-21,1400,1406.07,1375.06,1386.86,1297.63,152846,152846,-13.14,-0.93857,1391.9975,"October 21, 24",-0.0093857,,,,,
2024-10-18,1410.28,1410.28,1390.06,1397.16,1307.27,134000,134000,-13.12,-0.93031,1401.945,"October 18, 24",-0.0093031,,,,,
2024-10-17,1394.76,1414.75,1390.4,1401.96,1311.76,197300,197300,7.2,0.51622,1400.4675,"October 17, 24",0.0051622,,,,,
2024-10-16,1393.02,1395.38,1373.32,1384.07,1295.02,193200,193200,-8.95,-0.64249,1386.4475,"October 16, 24",-0.0064249,,,,,
2024-10-15,1422.04,1422.04,1389.9,1390.52,1301.06,156000,156000,-31.52,-2.22,1406.125,"October 15, 24",-0.0222,,,,,
2024-10-14,1415.92,1424.68,1408.94,1411.63,1320.81,152705,152705,-4.29,-0.30298,1415.2925,"October 14, 24",-0.0030298,,,,,
2024-10-11,1372.42,1414.51,1372.42,1410.42,1319.68,192100,192100,38,2.77,1392.4425,"October 11, 24",0.0277,,,,,
2024-10-10,1367.81,1375.7,1362.88,1368.98,1280.9,106215,106215,1.17,0.0855382,1368.8425,"October 10, 24",0.000855382,,,,,
2024-10-09,1369.28,1388.24,1369.28,1386.96,1297.73,138127,138127,17.68,1.29,1378.44,"October 09, 24",0.0129,,,,,
2024-10-08,1369.15,1378.86,1364,1375.62,1287.12,94110,94110,6.47,0.47256,1371.9075,"October 08, 24",0.0047256,,,,,
2024-10-07,1352,1368.48,1343.17,1356.55,1269.27,144700,144700,4.55,0.33654,1355.05,"October 07, 24",0.0033654,,,,,
2024-10-04,1356,1358.34,1336.13,1355.46,1268.25,187855,187855,-0.54,-0.03982301,1351.4825,"October 04, 24",-0.0003982301,75,2024-10-04,75,2024-10-18,2024-09-20
2024-10-03,1442.4,1442.4,1416.47,1419.09,1257.62,219334,219334,-23.31,-1.62,1430.09,"October 03, 24",-0.0162,,,,,
2024-10-02,1434.95,1451.32,1426.33,1442.53,1278.39,175906,175906,7.58,0.52824,1438.7825,"October 02, 24",0.0052824,,,,,
2024-10-01,1430,1443.46,1418.65,1435.96,1272.57,176156,176156,5.96,0.41678,1432.0175,"October 01, 24",0.0041678,,,,,
2024-09-30,1398.32,1428.16,1396.16,1427.13,1264.74,233300,233300,28.81,2.06,1412.4425,"September 30, 24",0.0206,,,,,
2024-09-27,1403.79,1408.45,1395,1402.88,1243.25,184603,184603,-0.91,-0.06482451,1402.53,"September 27, 24",-0.0006482451,,,,,
2024-09-26,1430.72,1433,1398.69,1401.23,1241.79,204046,204046,-29.49,-2.06,1415.91,"September 26, 24",-0.0206,,,,,
2024-09-25,1427.44,1433.03,1418.05,1424.26,1262.2,243000,243000,-3.18,-0.22278,1425.695,"September 25, 24",-0.0022278,,,,,
2024-09-24,1417.04,1422.21,1399.39,1420.9,1259.22,300419,300419,3.86,0.2724,1414.885,"September 24, 24",0.002724,,,,,
2024-09-23,1408.64,1423.02,1400.32,1417.98,1256.63,223049,223049,9.34,0.66305,1412.49,"September 23, 24",0.0066305,,,,,
2024-09-20,1401.9,1419.99,1384.05,1408.03,1247.81,339858,339858,6.13,0.43726,1403.4925,"September 20, 24",0.0043726,,,,,
2024-09-19,1400.63,1400.63,1380.01,1389.85,1231.7,159500,159500,-10.78,-0.76965,1392.78,"September 19, 24",-0.0076965,,,,,
2024-09-18,1384.96,1396.13,1373.51,1373.7,1217.39,130005,130005,-11.26,-0.81302,1382.075,"September 18, 24",-0.0081302,,,,,
2024-09-17,1374.39,1382.04,1363.51,1375.45,1218.94,104300,104300,1.06,0.07712512,1373.8475,"September 17, 24",0.0007712512,,,,,
2024-09-16,1381.24,1388.41,1364.51,1372.92,1216.7,142400,142400,-8.32,-0.60236,1376.77,"September 16, 24",-0.0060236,,,,,
2024-09-13,1347.85,1376.15,1345.22,1367.76,1212.13,149122,149122,19.91,1.48,1359.245,"September 13, 24",0.0148,,,,,
2024-09-12,1326.82,1348.03,1326.35,1348.03,1194.64,133645,133645,21.21,1.6,1337.3075,"September 12, 24",0.016,,,,,
2024-09-11,1312,1328.03,1287.55,1328.03,1176.92,127404,127404,16.03,1.22,1313.9025,"September 11, 24",0.0122,,,,,
2024-09-10,1310.4,1315.15,1295.51,1310.75,1161.6,126200,126200,0.35,0.0267094,1307.9525,"September 10, 24",0.000267094,,,,,
2024-09-09,1310.64,1318.18,1296.18,1302.77,1154.53,176613,176613,-7.87,-0.60047,1306.9425,"September 09, 24",-0.0060047,,,,,
2024-09-06,1330.62,1335.73,1293.29,1294.17,1146.91,157100,157100,-36.45,-2.74,1313.4525,"September 06, 24",-0.0274,,,,,
2024-09-05,1348,1348.38,1316.99,1329.28,1178.02,151900,151900,-18.72,-1.39,1335.6625,"September 05, 24",-0.0139,,,,,
2024-09-04,1333.77,1353.6,1333.77,1350.62,1196.94,120100,120100,16.85,1.26,1342.94,"September 04, 24",0.0126,,,,,
2024-09-03,1368.6,1379.47,1327.36,1332.49,1180.87,206746,206746,-36.11,-2.64,1351.98,"September 03, 24",-0.0264,,,,,
2024-08-30,1366.68,1380.83,1356.76,1373.21,1216.96,251827,251827,6.53,0.4778,1369.37,"August 30, 24",0.004778,,,,,
2024-08-29,1340,1376.16,1335.91,1364.37,1209.12,256817,256817,24.37,1.82,1354.11,"August 29, 24",0.0182,,,,,
2024-08-28,1335,1337.48,1324.01,1333.06,1181.37,168220,168220,-1.94,-0.14532,1332.3875,"August 28, 24",-0.0014532,,,,,
2024-08-27,1300,1333.18,1290.34,1326.23,1175.32,160057,160057,26.23,2.02,1312.4375,"August 27, 24",0.0202,,,,,
2024-08-26,1326.6,1329.21,1300.51,1302.25,1154.07,258416,258416,-24.35,-1.84,1314.6425,"August 26, 24",-0.0184,,,,,
2024-08-23,1308.03,1339.29,1305.97,1326.68,1175.72,273198,273198,18.65,1.43,1319.9925,"August 23, 24",0.0143,,,,,
2024-08-22,1316.74,1320,1302.45,1304.38,1155.96,121728,121728,-12.36,-0.93868,1310.8925,"August 22, 24",-0.0093868,,,,,
2024-08-21,1315,1319.01,1306.73,1313.71,1164.23,161546,161546,-1.29,-0.09809886,1313.6125,"August 21, 24",-0.0009809886,,,,,
2024-08-20,1309.85,1315,1297.28,1310.41,1161.3,229900,229900,0.56,0.04275299,1308.135,"August 20, 24",0.0004275299,,,,,
2024-08-19,1280.08,1310.25,1278.51,1308.24,1159.38,288700,288700,28.16,2.2,1294.27,"August 19, 24",0.022,,,,,
2024-08-16,1275,1281.07,1266.88,1280.08,1134.42,188182,188182,5.08,0.39843,1275.7575,"August 16, 24",0.0039843,,,,,
2024-08-15,1267.29,1275,1253.99,1272.34,1127.56,205043,205043,5.05,0.39849,1267.155,"August 15, 24",0.0039849,,,,,
2024-08-14,1245.36,1254.47,1237.56,1248.36,1106.31,120211,120211,3,0.24089,1246.4375,"August 14, 24",0.0024089,,,,,
2024-08-13,1239.99,1245.16,1222.24,1243.69,1102.17,231304,231304,3.7,0.29839,1237.77,"August 13, 24",0.0029839,,,,,
2024-08-12,1243.88,1243.88,1224.36,1233.05,1092.74,241100,241100,-10.83,-0.87066,1236.2925,"August 12, 24",-0.0087066,,,,,
2024-08-09,1231.51,1249.24,1221.04,1246.1,1104.31,172042,172042,14.59,1.18,1236.9725,"August 09, 24",0.0118,,,,,
2024-08-08,1215.09,1243.77,1214.85,1231.12,1091.03,211300,211300,16.03,1.32,1226.2075,"August 08, 24",0.0132,,,,,
2024-08-07,1250.92,1253.79,1201.72,1202.03,1065.25,353592,353592,-48.89,-3.91,1227.115,"August 07, 24",-0.0391,,,,,
2024-08-06,1221.85,1269.49,1221.85,1237.37,1096.57,408000,408000,15.52,1.27,1237.64,"August 06, 24",0.0127,,,,,
2024-08-05,1196.27,1218.75,1176.31,1209.45,1071.83,440000,440000,13.18,1.1,1200.195,"August 05, 24",0.011,,,,,
2024-08-02,1249.77,1249.77,1202.24,1212.27,1074.33,314682,314682,-37.5,-3,1228.5125,"August 02, 24",-0.03,,,,,
2024-08-01,1287.42,1296.78,1258.29,1268.04,1123.75,237424,237424,-19.38,-1.51,1277.6325,"August 01, 24",-0.0151,,,,,
2024-07-31,1285.52,1302.45,1273.81,1294.22,1146.95,271700,271700,8.7,0.67677,1289,"July 31, 24",0.0067677,,,,,
2024-07-30,1248.55,1273.94,1248.55,1264.16,1120.31,283000,283000,15.61,1.25,1258.8,"July 30, 24",0.0125,,,,,
2024-07-29,1241.3,1246.8,1227.31,1236.12,1095.46,173045,173045,-5.18,-0.4173,1237.8825,"July 29, 24",-0.004173,,,,,
2024-07-26,1240.86,1253.19,1232.63,1234.86,1094.35,207905,207905,-6,-0.48354,1240.385,"July 26, 24",-0.0048354,,,,,
2024-07-25,1250.42,1262.92,1228.21,1228.42,1088.64,203326,203326,-22,-1.76,1242.4925,"July 25, 24",-0.0176,,,,,
2024-07-24,1274.93,1274.93,1241.17,1245.48,1103.76,171229,171229,-29.45,-2.31,1259.1275,"July 24, 24",-0.0231,,,,,
2024-07-23,1262.13,1296.38,1259.04,1287.13,1140.67,204036,204036,25,1.98,1276.17,"July 23, 24",0.0198,,,,,
2024-07-22,1245.76,1259.36,1237.18,1255.85,1112.95,200921,200921,10.09,0.80995,1249.5375,"July 22, 24",0.0080995,,,,,
2024-07-19,1259.27,1259.27,1234.33,1238.07,1097.19,168121,168121,-21.2,-1.68,1247.735,"July 19, 24",-0.0168,,,,,
2024-07-18,1246.29,1263.26,1239.29,1245.92,1104.15,251500,251500,-0.37,-0.02968811,1248.69,"July 18, 24",-0.0002968811,,,,,
2024-07-17,1265.03,1268.53,1238.92,1241.47,1100.21,207221,207221,-23.56,-1.86,1253.4875,"July 17, 24",-0.0186,,,,,
2024-07-16,1246.14,1284.77,1241.77,1280.5,1134.79,218865,218865,34.36,2.76,1263.295,"July 16, 24",0.0276,,,,,
2024-07-15,1250.03,1250.03,1230.25,1241.94,1100.62,371133,371133,-8.09,-0.64718,1243.0625,"July 15, 24",-0.0064718,,,,,
2024-07-12,1261.97,1261.97,1237.08,1242.31,1100.95,409733,409733,-19.66,-1.56,1250.8325,"July 12, 24",-0.0156,,,,,
2024-07-11,1267.96,1267.96,1249,1255.64,1112.76,299100,299100,-12.32,-0.97164,1260.14,"July 11, 24",-0.0097164,,,,,
2024-07-10,1272.06,1274.49,1256.78,1272.68,1127.86,232972,232972,0.62,0.04873984,1269.0025,"July 10, 24",0.0004873984,,,,,
2024-07-09,1272.57,1274.97,1260.48,1270.46,1125.9,167700,167700,-2.11,-0.16581,1269.62,"July 09, 24",-0.0016581,,,,,
2024-07-08,1278,1281.34,1261.77,1272.18,1127.42,191900,191900,-5.82,-0.4554,1273.3225,"July 08, 24",-0.004554,,,,,
2024-07-05,1280.57,1280.57,1261.52,1274.55,1129.52,140336,140336,-6.02,-0.4701,1274.3025,"July 05, 24",-0.004701,,,,,
2024-07-03,1278.05,1288.15,1274.03,1283.5,1137.45,108123,108123,5.45,0.42643,1280.9325,"July 03, 24",0.0042643,,,,,
2024-07-02,1243.82,1280.04,1243.82,1278.1,1132.67,213942,213942,34.28,2.76,1261.445,"July 02, 24",0.0276,,,,,
2024-07-01,1298.46,1298.46,1249.36,1252.72,1110.18,300850,300850,-45.74,-3.52,1274.75,"July 01, 24",-0.0352,,,,,
2024-06-28,1294.08,1303.89,1266,1277.61,1132.23,1220900,1220900,-16.47,-1.27,1285.395,"June 28, 24",-0.0127,,,,,
2024-06-27,1303,1303,1273.43,1288.65,1142.02,322500,322500,-14.35,-1.1,1292.02,"June 27, 24",-0.011,,,,,
2024-06-26,1313.39,1315.37,1283.37,1300.83,1152.81,241000,241000,-12.56,-0.9563,1303.24,"June 26, 24",-0.009563,,,,,
2024-06-25,1330,1332,1311.09,1320.36,1170.12,189133,189133,-9.64,-0.72481,1323.3625,"June 25, 24",-0.0072481,,,,,
2024-06-24,1332.22,1333.22,1319.1,1328.05,1176.93,262007,262007,-4.17,-0.31301,1328.1475,"June 24, 24",-0.0031301,,,,,
2024-06-21,1335.31,1335.31,1302.21,1321.09,1170.77,397005,397005,-14.22,-1.06,1323.48,"June 21, 24",-0.0106,,,,,
2024-06-20,1347.87,1349,1325.26,1329.67,1178.37,213312,213312,-18.2,-1.35,1337.95,"June 20, 24",-0.0135,,,,,
