date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,paymentDate,recordDate,dividend,declarationDate
2023-07-19,82.25,84.11,82.25,83.88,82.84,675600,675600,1.63,1.98,83.1225,"July 19, 23",0.0198,,,,,
2023-07-18,83.08,83.38,81.41,82.3,81.28,712703,712703,-0.78,-0.93885,82.5425,"July 18, 23",-0.0093885,,,,,
2023-07-17,84.04,84.19,81.52,82.8,81.77,960100,960100,-1.24,-1.48,83.1375,"July 17, 23",-0.0148,,,,,
2023-07-14,84.6,84.93,83.63,84.22,83.17,751709,751709,-0.38,-0.44917,84.345,"July 14, 23",-0.0044917,,,,,
2023-07-13,84.96,85.32,84.13,84.44,83.39,457800,457800,-0.52,-0.61205,84.7125,"July 13, 23",-0.0061205,,,,,
2023-07-12,84.62,85.22,84.2,84.61,83.56,713101,713101,-0.01,-0.01181754,84.6625,"July 12, 23",-0.0001181754,,,,,
2023-07-11,82.84,84.31,82.76,83.8,82.76,507400,507400,0.96,1.16,83.4275,"July 11, 23",0.0116,,,,,
2023-07-10,81.25,83.26,81.04,82.84,81.81,590200,590200,1.59,1.96,82.0975,"July 10, 23",0.0196,,,,,
2023-07-07,81.2,81.57,79.93,80.8,79.8,626000,626000,-0.4,-0.49261,80.875,"July 07, 23",-0.0049261,,,,,
2023-07-06,80.1,81.38,79.1,81.15,80.14,745008,745008,1.05,1.31,80.4325,"July 06, 23",0.0131,,,,,
2023-07-05,80.88,81.55,80.02,80.84,79.84,692049,692049,-0.04,-0.04945598,80.8225,"July 05, 23",-0.0004945598,,,,,
2023-07-03,81.15,81.53,80.54,81.14,80.13,817521,817521,-0.01,-0.01232286,81.09,"July 03, 23",-0.0001232286,,,,,
2023-06-30,79.95,82.09,79.89,81.63,80.62,1200288,1200288,1.68,2.1,80.89,"June 30, 23",0.021,,,,,
2023-06-29,75.75,79.43,75.42,79.35,78.36,799538,799538,3.6,4.75,77.4875,"June 29, 23",0.0475,,,,,
2023-06-28,75.59,76.43,74.67,76.09,75.14,616461,616461,0.5,0.66146,75.695,"June 28, 23",0.0066146,,,,,
2023-06-27,76.91,77.04,75.29,75.59,74.65,807000,807000,-1.32,-1.72,76.2075,"June 27, 23",-0.0172,,,,,
2023-06-26,76.45,77.36,75.22,76.79,75.84,467816,467816,0.34,0.44474,76.455,"June 26, 23",0.0044474,,,,,
2023-06-23,76.11,77.25,75.98,76.62,75.67,1168215,1168215,0.51,0.67008,76.49,"June 23, 23",0.0067008,,,,,
2023-06-22,77.03,77.08,76.23,76.51,75.56,682914,682914,-0.52,-0.67506,76.7125,"June 22, 23",-0.0067506,,,,,
2023-06-21,76.96,77.02,75.61,76.65,75.7,801000,801000,-0.31,-0.40281,76.56,"June 21, 23",-0.0040281,,,,,
2023-06-20,76.91,78.27,75.5,77.43,76.47,1304535,1304535,0.52,0.67611,77.0275,"June 20, 23",0.0067611,,,,,
2023-06-16,77.42,79.05,76.83,78.49,77.52,2739022,2739022,1.07,1.38,77.9475,"June 16, 23",0.0138,,,,,
2023-06-15,74.8,76.63,74.65,76.61,75.66,1261900,1261900,1.81,2.42,75.6725,"June 15, 23",0.0242,,,,,
2023-06-14,76.98,77.13,74.13,74.87,73.94,1658700,1658700,-2.11,-2.74,75.7775,"June 14, 23",-0.0274,,,,,
2023-06-13,78.71,78.95,76.63,76.73,75.78,1772016,1772016,-1.98,-2.52,77.755,"June 13, 23",-0.0252,,,,,
2023-06-12,78.21,79.3,78.13,78.66,77.68,801500,801500,0.45,0.57537,78.575,"June 12, 23",0.0057537,,,,,
2023-06-09,79.2,79.4,77.89,78.43,77.46,613136,613136,-0.77,-0.97222,78.73,"June 09, 23",-0.0097222,,,,,
2023-06-08,81.93,81.96,78.2,79.29,78.31,768502,768502,-2.64,-3.22,80.345,"June 08, 23",-0.0322,,,,,
2023-06-07,82.78,83,81.93,82.25,81.23,849831,849831,-0.53,-0.64025,82.49,"June 07, 23",-0.0064025,,,,,
2023-06-06,83.13,83.6,81.93,82.63,81.6,578400,578400,-0.5,-0.60147,82.8225,"June 06, 23",-0.0060147,,,,,
2023-06-05,82.57,83.01,81.76,82.67,81.64,560185,560185,0.1,0.12111,82.5025,"June 05, 23",0.0012111,,,,,
2023-06-02,82.67,83.83,82.14,83,81.97,672600,672600,0.33,0.39918,82.91,"June 02, 23",0.0039918,,,,,
2023-06-01,81.91,82.1,81.17,81.69,80.68,786000,786000,-0.22,-0.26859,81.7175,"June 01, 23",-0.0026859,,,,,
2023-05-31,82.58,82.67,79.51,81.79,80.77,1090712,1090712,-0.79,-0.95665,81.6375,"May 31, 23",-0.0095665,,,,,
2023-05-30,83.8,84.79,82.87,83.18,82.15,702400,702400,-0.62,-0.73986,83.66,"May 30, 23",-0.0073986,,,,,
2023-05-26,82.53,83.92,82.37,83.5,82.46,700400,700400,0.97,1.18,83.08,"May 26, 23",0.0118,,,,,
2023-05-25,81.86,83.12,81.43,82.31,81.29,853128,853128,0.45,0.54972,82.18,"May 25, 23",0.0054972,,,,,
2023-05-24,81.91,82.36,80.3,81.73,80.71,980728,980728,-0.18,-0.21975,81.575,"May 24, 23",-0.0021975,,,,,
2023-05-23,84.21,85.33,82.99,83.21,82.18,1226100,1226100,-1,-1.19,83.935,"May 23, 23",-0.0119,,,,,
2023-05-22,83.83,85.77,83.54,84.21,83.16,647442,647442,0.38,0.4533,84.3375,"May 22, 23",0.004533,,,,,
2023-05-19,83.68,84.68,83.46,83.88,82.84,757315,757315,0.2,0.23901,83.925,"May 19, 23",0.0023901,,,,,
2023-05-18,82.04,83.42,81.6,83.27,82.24,889100,889100,1.23,1.5,82.5825,"May 18, 23",0.015,,,,,
2023-05-17,82.52,82.83,81.06,82.04,81.02,997701,997701,-0.48,-0.58168,82.1125,"May 17, 23",-0.0058168,,,,,
2023-05-16,80.66,82.32,79.76,81.94,80.92,930800,930800,1.28,1.59,81.17,"May 16, 23",0.0159,,,,,
2023-05-15,81.3,81.49,80.22,81.08,80.07,797900,797900,-0.22,-0.2706,81.0225,"May 15, 23",-0.002706,,,,,
2023-05-12,81.73,81.73,79.9,81.3,80.29,777944,777944,-0.43,-0.52612,81.165,"May 12, 23",-0.0052612,0.08,2023-05-26,2023-05-15,0.08,2023-05-03
2023-05-11,80.81,82.1,78.69,81.93,80.83,1126917,1126917,1.12,1.39,80.8825,"May 11, 23",0.0139,,,,,
2023-05-10,81.9,82.34,80.51,81.2,80.11,790100,790100,-0.7,-0.8547,81.4875,"May 10, 23",-0.008547,,,,,
2023-05-09,81.4,82.09,80.18,81.08,79.99,785238,785238,-0.32,-0.39312,81.1875,"May 09, 23",-0.0039312,,,,,
2023-05-08,83.12,83.12,81.06,82.27,81.17,716839,716839,-0.85,-1.02,82.3925,"May 08, 23",-0.0102,,,,,
2023-05-05,84.74,85.08,82.31,83.13,82.01,899403,899403,-1.61,-1.9,83.815,"May 05, 23",-0.019,,,,,
2023-05-04,85.83,85.95,83.09,84.03,82.9,1571245,1571245,-1.8,-2.1,84.725,"May 04, 23",-0.021,,,,,
2023-05-03,81.6,87.2,81.3,85.98,84.83,2477100,2477100,4.38,5.37,84.02,"May 03, 23",0.0537,,,,,
2023-05-02,79.21,80.61,77.7,80.2,79.12,1578000,1578000,0.99,1.25,79.43,"May 02, 23",0.0125,,,,,
2023-05-01,80.04,81.13,78.99,79.23,78.17,1170148,1170148,-0.81,-1.01,79.8475,"May 01, 23",-0.0101,,,,,
2023-04-28,77.69,80.29,77.55,79.88,78.81,817700,817700,2.19,2.82,78.8525,"April 28, 23",0.0282,,,,,
2023-04-27,78.42,78.64,76.69,77.7,76.66,813636,813636,-0.72,-0.91813,77.8625,"April 27, 23",-0.0091813,,,,,
2023-04-26,77.9,79.47,77.41,78.41,77.36,1390411,1390411,0.51,0.65469,78.2975,"April 26, 23",0.0065469,,,,,
2023-04-25,83.1,83.1,78.25,78.73,77.67,2031332,2031332,-4.37,-5.26,80.795,"April 25, 23",-0.0526,,,,,
2023-04-24,83.52,84.23,83.37,84.1,82.97,1018900,1018900,0.58,0.69444,83.805,"April 24, 23",0.0069444,,,,,
2023-04-21,82.36,83.67,82.36,83.47,82.35,1047406,1047406,1.11,1.35,82.965,"April 21, 23",0.0135,,,,,
2023-04-20,84.03,84.03,81.41,82.04,80.94,1922800,1922800,-1.99,-2.37,82.8775,"April 20, 23",-0.0237,,,,,
2023-04-19,84.05,85.22,83.94,84.98,83.84,901800,901800,0.93,1.11,84.5475,"April 19, 23",0.0111,,,,,
2023-04-18,85.45,85.58,83.73,84.33,83.2,1271753,1271753,-1.12,-1.31,84.7725,"April 18, 23",-0.0131,,,,,
2023-04-17,85.53,85.83,84.33,85.23,84.09,1560611,1560611,-0.3,-0.35075,85.23,"April 17, 23",-0.0035075,,,,,
2023-04-14,83.45,85.36,83.29,85.24,84.1,2043600,2043600,1.79,2.14,84.335,"April 14, 23",0.0214,,,,,
2023-04-13,82.03,83.59,81.22,83.55,82.43,1192543,1192543,1.52,1.85,82.5975,"April 13, 23",0.0185,,,,,
2023-04-12,78.83,81.24,78.46,81.22,80.13,3711810,3711810,2.39,3.03,79.9375,"April 12, 23",0.0303,,,,,
2023-04-11,75.46,78.22,75,77.8,76.76,1293138,1293138,2.34,3.1,76.62,"April 11, 23",0.031,,,,,
2023-04-10,75.49,75.81,73.94,75.19,74.18,653400,653400,-0.3,-0.3974,75.1075,"April 10, 23",-0.003974,,,,,
2023-04-06,74.38,75.81,74.1,75.65,74.63,1047000,1047000,1.27,1.71,74.985,"April 06, 23",0.0171,,,,,
2023-04-05,73.74,74.56,72.58,74.04,73.05,1054600,1054600,0.3,0.40683,73.73,"April 05, 23",0.0040683,,,,,
2023-04-04,73.94,74.88,73.47,73.8,72.81,833633,833633,-0.14,-0.18934,74.0225,"April 04, 23",-0.0018934,,,,,
2023-04-03,73.72,73.78,72.16,73.76,72.77,790728,790728,0.04,0.05425936,73.355,"April 03, 23",0.0005425936,,,,,
2023-03-31,72.95,74.3,72.84,74.19,73.19,596700,596700,1.24,1.7,73.57,"March 31, 23",0.017,,,,,
2023-03-30,72.78,73.02,71.98,72.43,71.46,487949,487949,-0.35,-0.4809,72.5525,"March 30, 23",-0.004809,,,,,
2023-03-29,72.4,72.79,71.67,72.06,71.09,518600,518600,-0.34,-0.46961,72.23,"March 29, 23",-0.0046961,,,,,
2023-03-28,73.15,73.43,71.42,71.62,70.66,504800,504800,-1.53,-2.09,72.405,"March 28, 23",-0.0209,,,,,
2023-03-27,73.13,73.9,72.69,73.41,72.42,636346,636346,0.28,0.38288,73.2825,"March 27, 23",0.0038288,,,,,
2023-03-24,71.59,72.87,70.33,72.54,71.57,825404,825404,0.95,1.33,71.8325,"March 24, 23",0.0133,,,,,
2023-03-23,72.7,73.3,71.32,71.92,70.95,718616,718616,-0.78,-1.07,72.31,"March 23, 23",-0.0107,,,,,
2023-03-22,73.79,74.49,72.37,72.45,71.48,616700,616700,-1.34,-1.82,73.275,"March 22, 23",-0.0182,,,,,
2023-03-21,73.05,74.04,72.66,73.85,72.86,603728,603728,0.8,1.1,73.4,"March 21, 23",0.011,,,,,
2023-03-20,72.51,73.69,72,72.56,71.59,700100,700100,0.05,0.06895601,72.69,"March 20, 23",0.0006895601,,,,,
2023-03-17,73.53,73.56,72.09,72.31,71.34,1278111,1278111,-1.22,-1.66,72.8725,"March 17, 23",-0.0166,,,,,
2023-03-16,72.53,73.57,71.96,73.49,72.5,623755,623755,0.96,1.32,72.8875,"March 16, 23",0.0132,,,,,
2023-03-15,72.11,72.84,70.9,72.77,71.79,805046,805046,0.66,0.91527,72.155,"March 15, 23",0.0091527,,,,,
2023-03-14,72.93,74.08,72.29,73.27,72.29,971500,971500,0.34,0.4662,73.1425,"March 14, 23",0.004662,,,,,
2023-03-13,71.75,73.29,69.81,71.82,70.86,987012,987012,0.07,0.09756098,71.6675,"March 13, 23",0.0009756098,,,,,
2023-03-10,73.87,74,70.97,71.97,71,897137,897137,-1.9,-2.57,72.7025,"March 10, 23",-0.0257,,,,,
2023-03-09,74.98,76.65,74.02,74.06,73.07,822140,822140,-0.92,-1.23,74.9275,"March 09, 23",-0.0123,,,,,
2023-03-08,75.03,75.94,74.19,74.54,73.54,1192800,1192800,-0.49,-0.65307,74.925,"March 08, 23",-0.0065307,,,,,
2023-03-07,76.93,76.93,74.71,74.82,73.82,630446,630446,-2.11,-2.74,75.8475,"March 07, 23",-0.0274,,,,,
2023-03-06,78.09,78.28,76.61,76.91,75.88,702100,702100,-1.18,-1.51,77.4725,"March 06, 23",-0.0151,,,,,
2023-03-03,77.75,79.11,77.3,78.24,77.19,852500,852500,0.49,0.63023,78.1,"March 03, 23",0.0063023,,,,,
2023-03-02,72.71,78.12,72.71,77.6,76.56,1472234,1472234,4.89,6.73,75.285,"March 02, 23",0.0673,,,,,
2023-03-01,72.28,75.8,72.28,74.91,73.9,2022133,2022133,2.63,3.64,73.8175,"March 01, 23",0.0364,,,,,
2023-02-28,72.15,73.06,72.01,72.64,71.66,949600,949600,0.49,0.67914,72.465,"February 28, 23",0.0067914,,,,,
2023-02-27,73.15,73.94,72.4,72.68,71.7,919700,919700,-0.47,-0.64252,73.0425,"February 27, 23",-0.0064252,,,,,
2023-02-24,73.21,73.39,72.14,72.48,71.51,677800,677800,-0.73,-0.99713,72.805,"February 24, 23",-0.0099713,,,,,
2023-02-23,74.51,75.31,73.11,74.27,73.27,1213400,1213400,-0.24,-0.3221,74.3,"February 23, 23",-0.003221,,,,,
2023-02-22,74.12,74.26,72.83,74.24,73.24,1051205,1051205,0.12,0.1619,73.8625,"February 22, 23",0.001619,,,,,
2023-02-21,74.78,75.79,73.61,73.66,72.67,810900,810900,-1.12,-1.5,74.46,"February 21, 23",-0.015,,,,,
2023-02-17,75.81,76.25,75.01,75.96,74.94,822500,822500,0.15,0.19786,75.7575,"February 17, 23",0.0019786,,,,,
2023-02-16,75.47,77.2,75.28,76.24,75.22,815046,815046,0.77,1.02,76.0475,"February 16, 23",0.0102,,,,,
2023-02-15,76.71,77.31,75.96,76.8,75.77,604626,604626,0.09,0.11732,76.695,"February 15, 23",0.0011732,,,,,
2023-02-14,75.28,77.67,75.28,77,75.97,1520800,1520800,1.72,2.28,76.3075,"February 14, 23",0.0228,,,,,
2023-02-13,76.59,77.74,76.16,77.09,76.05,1318201,1318201,0.5,0.65283,76.895,"February 13, 23",0.0065283,,,,,
2023-02-10,75.29,76.73,74.75,76.29,75.27,1138108,1138108,1,1.33,75.765,"February 10, 23",0.0133,0.08,2023-02-27,2023-02-13,0.08,2023-02-02
2023-02-09,77.45,78.7,75.47,75.86,74.76,1233900,1233900,-1.59,-2.05,76.87,"February 09, 23",-0.0205,,,,,
2023-02-08,77.93,78.57,76.83,77,75.88,634700,634700,-0.93,-1.19,77.5825,"February 08, 23",-0.0119,,,,,
2023-02-07,75.14,78.93,74.77,78.44,77.3,900423,900423,3.3,4.39,76.82,"February 07, 23",0.0439,,,,,
2023-02-06,78.39,78.79,75.48,75.57,74.47,1184802,1184802,-2.82,-3.6,77.0575,"February 06, 23",-0.036,,,,,
2023-02-03,79.3,80.08,77.66,79.16,78.01,1251900,1251900,-0.14,-0.17654,79.05,"February 03, 23",-0.0017654,,,,,
2023-02-02,80.73,86.14,79.94,80.85,79.68,2284849,2284849,0.12,0.14864,81.915,"February 02, 23",0.0014864,,,,,
2023-02-01,79.91,81.87,79.07,81.28,80.1,1526316,1526316,1.37,1.71,80.5325,"February 01, 23",0.0171,,,,,
2023-01-31,78.73,79.83,78.1,79.66,78.5,1643739,1643739,0.93,1.18,79.08,"January 31, 23",0.0118,,,,,
2023-01-30,80.76,80.94,78.55,78.68,77.54,853624,853624,-2.08,-2.58,79.7325,"January 30, 23",-0.0258,,,,,
2023-01-27,79.95,82.01,79.32,81.19,80.01,864960,864960,1.24,1.55,80.6175,"January 27, 23",0.0155,,,,,
2023-01-26,80.6,81.04,79.35,80.32,79.16,800600,800600,-0.28,-0.34739,80.3275,"January 26, 23",-0.0034739,,,,,
2023-01-25,79.01,79.84,77.87,79.83,78.67,827234,827234,0.82,1.04,79.1375,"January 25, 23",0.0104,,,,,
2023-01-24,81.53,81.57,79.67,80.15,78.99,711500,711500,-1.38,-1.69,80.73,"January 24, 23",-0.0169,,,,,
2023-01-23,81.58,82.8,81.51,82.29,81.1,645303,645303,0.71,0.87031,82.045,"January 23, 23",0.0087031,,,,,
2023-01-20,80.49,81.72,80.13,81.46,80.28,675500,675500,0.97,1.21,80.95,"January 20, 23",0.0121,,,,,
2023-01-19,79.64,81.32,78.7,80.79,79.62,884200,884200,1.15,1.44,80.1125,"January 19, 23",0.0144,,,,,
2023-01-18,81.05,82.14,79.78,79.99,78.83,1185020,1185020,-1.06,-1.31,80.74,"January 18, 23",-0.0131,,,,,
2023-01-17,81.06,82.93,80.48,80.85,79.68,1301212,1301212,-0.21,-0.25907,81.33,"January 17, 23",-0.0025907,,,,,
2023-01-13,81.21,82.21,80.23,80.85,79.68,2219915,2219915,-0.36,-0.4433,81.125,"January 13, 23",-0.004433,,,,,
2023-01-12,86.31,86.31,81,82.17,80.98,2441500,2441500,-4.14,-4.8,83.9475,"January 12, 23",-0.048,,,,,
2023-01-11,87.19,88.85,86.39,86.62,85.36,545400,545400,-0.57,-0.65374,87.2625,"January 11, 23",-0.0065374,,,,,
2023-01-10,84.8,86.73,84.59,86.54,85.29,887610,887610,1.74,2.05,85.665,"January 10, 23",0.0205,,,,,
2023-01-09,83.37,84.62,82.82,83.94,82.72,713000,713000,0.57,0.6837,83.6875,"January 09, 23",0.006837,,,,,
2023-01-06,82.42,83.83,80.19,82.52,81.32,1243100,1243100,0.1,0.12133,82.24,"January 06, 23",0.0012133,,,,,
2023-01-05,83.57,83.57,81.61,82.29,81.1,771134,771134,-1.28,-1.53,82.76,"January 05, 23",-0.0153,,,,,
2023-01-04,83.76,85.15,83.09,84.39,83.17,622700,622700,0.63,0.75215,84.0975,"January 04, 23",0.0075215,,,,,
2023-01-03,83.86,84.52,81.75,82.53,81.33,781900,781900,-1.33,-1.59,83.165,"January 03, 23",-0.0159,,,,,
2022-12-30,83.71,83.71,81.17,82.88,81.68,657456,657456,-0.83,-0.99152,82.8675,"December 30, 22",-0.0099152,,,,,
2022-12-29,81.58,84.96,79.61,84.47,83.25,748100,748100,2.89,3.54,82.655,"December 29, 22",0.0354,,,,,
2022-12-28,82.4,84.03,80.65,80.69,79.52,479125,479125,-1.71,-2.08,81.9425,"December 28, 22",-0.0208,,,,,
2022-12-27,82.73,83.38,81.45,82.21,81.02,489600,489600,-0.52,-0.62855,82.4425,"December 27, 22",-0.0062855,,,,,
2022-12-23,82.39,83.12,81.91,82.73,81.53,398438,398438,0.34,0.41267,82.5375,"December 23, 22",0.0041267,,,,,
2022-12-22,81.86,83.03,80.9,82.95,81.75,434512,434512,1.09,1.33,82.185,"December 22, 22",0.0133,,,,,
2022-12-21,81.6,83.69,81.19,83.17,81.96,559119,559119,1.57,1.92,82.4125,"December 21, 22",0.0192,,,,,
2022-12-20,80.71,81.62,79.51,81.03,79.86,556229,556229,0.32,0.39648,80.7175,"December 20, 22",0.0039648,,,,,
2022-12-19,81.82,82.7,80.33,80.79,79.62,563000,563000,-1.03,-1.26,81.41,"December 19, 22",-0.0126,,,,,
2022-12-16,83.59,84.3,81.41,82.38,81.19,2934300,2934300,-1.21,-1.45,82.92,"December 16, 22",-0.0145,,,,,
2022-12-15,85.21,85.99,83.76,84.19,82.97,742200,742200,-1.02,-1.2,84.7875,"December 15, 22",-0.012,,,,,
2022-12-14,86.98,88.18,85.56,86.81,85.55,860400,860400,-0.17,-0.19545,86.8825,"December 14, 22",-0.0019545,,,,,
2022-12-13,86.99,88.49,85.61,86.98,85.72,998200,998200,-0.01,-0.01149557,87.0175,"December 13, 22",-0.0001149557,,,,,
2022-12-12,82.55,83.67,81.83,82.98,81.78,947500,947500,0.43,0.5209,82.7575,"December 12, 22",0.005209,,,,,
2022-12-09,81.27,82.32,79.69,80.73,79.56,581119,581119,-0.54,-0.66445,81.0025,"December 09, 22",-0.0066445,,,,,
2022-12-08,80.67,82.49,79.87,81.95,80.76,921000,921000,1.28,1.59,81.245,"December 08, 22",0.0159,,,,,
2022-12-07,80.91,82.01,80.3,80.67,79.5,530200,530200,-0.24,-0.29663,80.9725,"December 07, 22",-0.0029663,,,,,
2022-12-06,82.24,82.8,79.44,80.67,79.5,683086,683086,-1.57,-1.91,81.2875,"December 06, 22",-0.0191,,,,,
2022-12-05,83.18,83.18,80.63,82.6,81.4,721300,721300,-0.58,-0.69728,82.3975,"December 05, 22",-0.0069728,,,,,
2022-12-02,84.4,86.39,83.66,84.69,83.46,501067,501067,0.29,0.3436,84.785,"December 02, 22",0.003436,,,,,
2022-12-01,85.11,86.69,84.12,86.41,85.16,836729,836729,1.3,1.53,85.5825,"December 01, 22",0.0153,,,,,
2022-11-30,81.74,85.39,81.18,84.99,83.76,1992900,1992900,3.25,3.98,83.325,"November 30, 22",0.0398,,,,,
2022-11-29,82.3,83,81.21,81.77,80.58,812800,812800,-0.535,-0.64399,82.07,"November 29, 22",-0.0064399,,,,,
2022-11-28,84.48,85.02,82.21,82.6,81.4,1028000,1028000,-1.87,-2.23,83.5775,"November 28, 22",-0.0223,,,,,
2022-11-25,83.8,85.78,83.69,84.74,83.51,456800,456800,0.94,1.12,84.5025,"November 25, 22",0.0112,,,,,
2022-11-23,83.43,84.49,82.69,84.08,82.86,602800,602800,0.6525,0.7791,83.6725,"November 23, 22",0.007791,,,,,
2022-11-22,83.46,83.6,82.27,83.12,81.91,803600,803600,-0.345,-0.40738,83.1125,"November 22, 22",-0.0040738,,,,,
2022-11-21,81.69,83.37,80.89,83.02,81.82,877200,877200,1.33,1.63,82.2425,"November 21, 22",0.0163,,,,,
2022-11-18,83.94,84.04,82.05,82.15,80.96,947200,947200,-1.79,-2.13,83.045,"November 18, 22",-0.0213,,,,,
2022-11-17,85.9,85.9,82.13,82.92,81.72,1446836,1446836,-2.98,-3.47,84.2125,"November 17, 22",-0.0347,,,,,
2022-11-16,88.06,88.06,86.01,87.12,85.86,980580,980580,-0.94,-1.07,87.3125,"November 16, 22",-0.0107,,,,,
2022-11-15,87.67,89.39,87.18,88.07,86.79,1162000,1162000,0.405,0.45626,88.0775,"November 15, 22",0.0045626,,,,,
2022-11-14,86.48,87.8,85.57,86.28,85.03,902000,902000,-0.2,-0.23127,86.5325,"November 14, 22",-0.0023127,,,,,
2022-11-11,84.2,90.63,84.17,87.49,86.22,2114044,2114044,3.29,3.91,86.6225,"November 11, 22",0.0391,,,,,
2022-11-10,81.62,84.38,81.53,84.27,83.05,1662400,1662400,2.65,3.25,82.95,"November 10, 22",0.0325,0.08,2022-11-28,2022-11-14,0.32,2022-11-01
2022-11-09,77.28,78.43,76.88,78.27,77.06,1378400,1378400,0.99,1.28,77.715,"November 09, 22",0.0128,,,,,
2022-11-08,79.13,79.9,77.12,77.6,76.4,1072000,1072000,-1.53,-1.93,78.4375,"November 08, 22",-0.0193,,,,,
2022-11-07,75.96,78.99,74.91,78.69,77.47,4941712,4941712,2.73,3.59,77.1375,"November 07, 22",0.0359,,,,,
2022-11-04,76.9,77.24,74.04,75.89,74.72,1261200,1261200,-1,-1.31,76.0175,"November 04, 22",-0.0131,,,,,
2022-11-03,73.33,76.97,70.77,76.3,75.12,1822540,1822540,2.97,4.05,74.3425,"November 03, 22",0.0405,,,,,
2022-11-02,76.81,78.82,74.37,74.49,73.34,2304400,2304400,-2.32,-3.02,76.1225,"November 02, 22",-0.0302,,,,,
2022-11-01,71.42,78.42,69.6,77.32,76.12,2727224,2727224,5.9,8.26,74.19,"November 01, 22",0.0826,,,,,
2022-10-31,73.82,74.41,72.99,74.07,72.92,1587348,1587348,0.245,0.33866,73.8225,"October 31, 22",0.0033866,,,,,
2022-10-28,73.88,74.22,72.35,73.88,72.74,806120,806120,-0.0075,0,73.5825,"October 28, 22",0,,,,,
2022-10-27,75.89,76.04,73.81,73.94,72.8,848800,848800,-1.95,-2.57,74.92,"October 27, 22",-0.0257,,,,,
2022-10-26,74.19,77.41,74.16,75.47,74.3,1493600,1493600,1.28,1.73,75.3075,"October 26, 22",0.0173,,,,,
2022-10-25,71.39,74.56,71.39,74.15,73,924180,924180,2.76,3.87,72.8725,"October 25, 22",0.0387,,,,,
2022-10-24,71.12,71.67,70.16,70.94,69.84,1094000,1094000,-0.175,-0.25309,70.9725,"October 24, 22",-0.0025309,,,,,
2022-10-21,70.73,71.14,69.1,70.82,69.73,1274592,1274592,0.0925,0.12724,70.4475,"October 21, 22",0.0012724,,,,,
2022-10-20,72.28,73.24,70.48,70.53,69.44,1006892,1006892,-1.74,-2.42,71.6325,"October 20, 22",-0.0242,,,,,
2022-10-19,74.19,74.83,71.86,72.51,71.39,1072884,1072884,-1.69,-2.26,73.3475,"October 19, 22",-0.0226,,,,,
2022-10-18,76.24,77.82,75.01,75.66,74.49,986000,986000,-0.5875,-0.76076,76.1825,"October 18, 22",-0.0076076,,,,,
2022-10-17,71.42,75.32,71.1,74.04,72.9,1030164,1030164,2.62,3.67,72.97,"October 17, 22",0.0367,,,,,
2022-10-14,72.88,73.28,70.58,70.72,69.63,815644,815644,-2.16,-2.96,71.865,"October 14, 22",-0.0296,,,,,
2022-10-13,68.78,72.83,68,72.24,71.12,1018000,1018000,3.46,5.03,70.4625,"October 13, 22",0.0503,,,,,
2022-10-12,70.96,71.42,70.28,70.72,69.63,636800,636800,-0.24,-0.33822,70.845,"October 12, 22",-0.0033822,,,,,
2022-10-11,71.15,71.72,69.19,70.5,69.41,1421600,1421600,-0.655,-0.91356,70.64,"October 11, 22",-0.0091356,,,,,
2022-10-10,74.18,74.18,71.1,71.12,70.02,1339788,1339788,-3.06,-4.13,72.645,"October 10, 22",-0.0413,,,,,
2022-10-07,76,76.21,73.25,74,72.86,971204,971204,-2,-2.63,74.865,"October 07, 22",-0.0263,,,,,
2022-10-06,77.07,77.89,76.58,77.27,76.08,916800,916800,0.2,0.2595,77.2025,"October 06, 22",0.002595,,,,,
2022-10-05,75.81,78.1,75.37,77.14,75.95,5827792,5827792,1.33,1.75,76.605,"October 05, 22",0.0175,,,,,
2022-10-04,74.49,77.2,74.49,77.14,75.95,1315200,1315200,2.65,3.56,75.83,"October 04, 22",0.0356,,,,,
2022-10-03,71.51,73.98,70.63,73.27,72.14,801600,801600,1.76,2.46,72.3475,"October 03, 22",0.0246,,,,,
2022-09-30,71.79,73.36,70.88,71,69.9,884572,884572,-0.785,-1.1,71.7575,"September 30, 22",-0.011,,,,,
2022-09-29,71.7,71.94,70.58,71.41,70.31,883748,883748,-0.29,-0.40446,71.4075,"September 29, 22",-0.0040446,,,,,
2022-09-28,71.73,73.01,70.99,72.41,71.29,1342124,1342124,0.6825,0.948,72.035,"September 28, 22",0.00948,,,,,
2022-09-27,73.22,73.6,70.35,70.64,69.55,1612000,1612000,-2.59,-3.52,71.9525,"September 27, 22",-0.0352,,,,,
2022-09-26,72.81,73.87,72.12,72.52,71.4,958000,958000,-0.285,-0.3983,72.83,"September 26, 22",-0.003983,,,,,
2022-09-23,72.48,72.85,70.85,72.77,71.64,986800,986800,0.2875,0.40011,72.2375,"September 23, 22",0.0040011,,,,,
2022-09-22,73.97,74.4,71.97,72.56,71.44,960440,960440,-1.42,-1.91,73.225,"September 22, 22",-0.0191,,,,,
2022-09-21,75.84,76.65,73.85,74.06,72.92,1409220,1409220,-1.78,-2.35,75.1,"September 21, 22",-0.0235,,,,,
2022-09-20,74.98,75.73,73.94,75.02,73.86,896536,896536,0.04,0.05334756,74.9175,"September 20, 22",0.0005334756,,,,,
