date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,declarationDate,recordDate,adjDividend,paymentDate
2025-03-13,100.4,101.62,99.43,101.18,98.66,2462924,2462924,0.78,0.77689,100.6575,"March 13, 25",0.0077689,,,,,
2025-03-12,101.71,102.16,99.67,100.82,98.31,3511100,3511100,-0.89,-0.87504,101.09,"March 12, 25",-0.0087504,,,,,
2025-03-11,98.45,101.4,98.35,100.3,97.8,4420168,4420168,1.85,1.88,99.625,"March 11, 25",0.0188,,,,,
2025-03-10,97.56,99.42,96.39,99.09,96.62,5334064,5334064,1.53,1.57,98.115,"March 10, 25",0.0157,,,,,
2025-03-07,95.75,96.59,93.09,96.03,93.64,4141028,4141028,0.28,0.29243,95.365,"March 07, 25",0.0029243,,,,,
2025-03-06,100.81,101.26,96.13,96.24,93.84,5440154,5440154,-4.57,-4.53,98.61,"March 06, 25",-0.0453,,,,,
2025-03-05,100.34,102.03,98.91,101.64,99.11,3790280,3790280,1.3,1.3,100.73,"March 05, 25",0.013,,,,,
2025-03-04,97.85,101.65,96.75,100.7,98.19,4372252,4372252,2.85,2.91,99.2375,"March 04, 25",0.0291,,,,,
2025-03-03,99.89,100.14,97.68,98.35,95.9,4181525,4181525,-1.54,-1.54,99.015,"March 03, 25",-0.0154,,,,,
2025-02-28,97.46,99.04,96.92,98.88,96.42,4026430,4026430,1.42,1.46,98.075,"February 28, 25",0.0146,,,,,
2025-02-27,101.65,102,97.66,97.76,95.33,8282100,8282100,-3.89,-3.83,99.7675,"February 27, 25",-0.0383,,,,,
2025-02-26,102.75,104.15,102.17,102.43,99.88,2962994,2962994,-0.32,-0.31144,102.875,"February 26, 25",-0.0031144,,,,,
2025-02-25,103.85,104.38,101.73,102.89,100.33,2955646,2955646,-0.96,-0.92441,103.2125,"February 25, 25",-0.0092441,,,,,
2025-02-24,104.3,104.42,102.72,103.9,101.31,2656599,2656599,-0.4,-0.38351,103.835,"February 24, 25",-0.0038351,,,,,
2025-02-21,105.87,106.57,103.4,104.14,101.55,4336400,4336400,-1.73,-1.63,104.995,"February 21, 25",-0.0163,,,,,
2025-02-20,106.37,107.17,104.28,106.15,103.51,3086834,3086834,-0.22,-0.20683,105.9925,"February 20, 25",-0.0020683,,,,,
2025-02-19,107.36,109.06,107,107.45,104.78,3343127,3343127,0.09,0.0838301,107.7175,"February 19, 25",0.000838301,,,,,
2025-02-18,105.33,107.02,104.06,106.39,103.74,3197708,3197708,1.06,1.01,105.7,"February 18, 25",0.0101,,,,,
2025-02-14,105.27,106.49,105.03,105.33,102.71,1781500,1781500,0.06,0.0569963,105.53,"February 14, 25",0.000569963,,,,,
2025-02-13,104.26,105.35,103.44,105.03,102.42,1961015,1961015,0.77,0.73854,104.52,"February 13, 25",0.0073854,,,,,
2025-02-12,105.64,106.45,103.54,104.01,101.42,2155314,2155314,-1.63,-1.54,104.91,"February 12, 25",-0.0154,,,,,
2025-02-11,105.67,106.66,104.96,105.79,103.16,2620431,2620431,0.115,0.11356,105.77,"February 11, 25",0.0011356,,,,,
2025-02-10,104.08,105.54,103.11,105.12,102.5,2274626,2274626,1.04,0.99923,104.4625,"February 10, 25",0.0099923,,,,,
2025-02-07,103.88,105.07,102.65,103,100.44,1574970,1574970,-0.88,-0.84713,103.65,"February 07, 25",-0.0084713,,,,,
2025-02-06,105.09,105.4,103.16,103.87,101.28,2323700,2323700,-1.22,-1.16,104.38,"February 06, 25",-0.0116,,,,,
2025-02-05,104.09,105.85,103.6,105.09,102.47,2470125,2470125,1,0.96071,104.6575,"February 05, 25",0.0096071,,,,,
2025-02-04,102.7,104.67,102.25,103.95,101.36,2308716,2308716,1.25,1.22,103.3925,"February 04, 25",0.0122,,,,,
2025-02-03,102.09,103.26,101.37,102.87,100.31,2361081,2361081,0.78,0.76403,102.3975,"February 03, 25",0.0076403,,,,,
2025-01-31,103.07,103.07,101.17,101.6,99.07,2125313,2125313,-1.47,-1.43,102.2275,"January 31, 25",-0.0143,,,,,
2025-01-30,103.6,104,102.35,102.72,100.16,1403330,1403330,-0.88,-0.84942,103.1675,"January 30, 25",-0.0084942,,,,,
2025-01-29,101.85,103.43,101.71,102.57,100.02,1364048,1364048,0.72,0.70692,102.39,"January 29, 25",0.0070692,,,,,
2025-01-28,100.52,102.22,100.47,102.13,99.59,2145521,2145521,1.61,1.6,101.335,"January 28, 25",0.016,,,,,
2025-01-27,103.86,104.2,99.07,101.42,98.9,7452318,7452318,-2.44,-2.35,102.1375,"January 27, 25",-0.0235,,,,,
2025-01-24,106,106.36,105.54,106,103.36,2962362,2962362,0,0,105.975,"January 24, 25",0,,,,,
2025-01-23,107.13,107.56,105.98,106,103.36,2545400,2545400,-1.13,-1.05,106.6675,"January 23, 25",-0.0105,,,,,
2025-01-22,107.25,108.32,106.71,107.06,104.4,1847744,1847744,-0.19,-0.17716,107.335,"January 22, 25",-0.0017716,,,,,
2025-01-21,105.7,107.05,105.14,106.8,104.14,2316936,2316936,1.1,1.04,106.1725,"January 21, 25",0.0104,,,,,
2025-01-17,107.99,109.47,105.97,106.36,103.71,3325732,3325732,-1.63,-1.51,107.4475,"January 17, 25",-0.0151,,,,,
2025-01-16,105.36,108.83,105.08,107.78,105.1,4329700,4329700,2.42,2.3,106.7625,"January 16, 25",0.023,,,,,
2025-01-15,105,106.27,104.57,105.24,102.62,3905529,3905529,0.24,0.22857,105.27,"January 15, 25",0.0022857,,,,,
2025-01-14,101.77,104.72,101.4,104.12,101.53,3988818,3988818,2.35,2.31,103.0025,"January 14, 25",0.0231,,,,,
2025-01-13,103.25,103.67,101.02,102.21,99.67,3113681,3113681,-1.04,-1.01,102.5375,"January 13, 25",-0.0101,,,,,
2025-01-10,104.76,105,102.09,102.15,99.61,2811409,2811409,-2.61,-2.49,103.5,"January 10, 25",-0.0249,,,,,
2025-01-08,103.41,104.13,102.42,102.92,100.36,2497310,2497310,-0.49,-0.47384,103.22,"January 08, 25",-0.0047384,,,,,
2025-01-07,101.86,103.4,101.65,102.68,100.12,3111620,3111620,0.82,0.80503,102.3975,"January 07, 25",0.0080503,,,,,
2025-01-06,101.4,102.58,100.77,101.5,98.97,3242520,3242520,0.1,0.09861933,101.5625,"January 06, 25",0.0009861933,,,,,
2025-01-03,101.22,101.93,99.25,100.01,97.52,1959200,1959200,-1.21,-1.2,100.6025,"January 03, 25",-0.012,,,,,
2025-01-02,100.34,101.67,99.38,101.22,98.7,3425926,3425926,0.88,0.87702,100.6525,"January 02, 25",0.0087702,,,,,
2024-12-31,99.03,100.27,98.81,99.55,97.07,1666085,1666085,0.52,0.52509,99.415,"December 31, 24",0.0052509,,,,,
2024-12-30,97.49,101.46,97.49,99.84,97.35,2637724,2637724,2.35,2.41,99.07,"December 30, 24",0.0241,,,,,
2024-12-27,96.14,97.24,95.59,96.61,94.21,1101065,1101065,0.47,0.48887,96.395,"December 27, 24",0.0048887,,,,,
2024-12-26,96.6,96.78,95.52,96.2,93.81,1275609,1275609,-0.4,-0.41408,96.275,"December 26, 24",-0.0041408,,,,,
2024-12-24,97.06,97.79,95.88,97.47,95.04,1031500,1031500,0.41,0.42242,97.05,"December 24, 24",0.0042242,,,,,
2024-12-23,94.44,96.88,94.09,96.63,94.22,1398948,1398948,2.19,2.32,95.51,"December 23, 24",0.0232,,,,,
2024-12-20,94.21,96.41,94,94.87,92.51,7952745,7952745,0.66,0.70056,94.8725,"December 20, 24",0.0070056,,,,,
2024-12-19,95.75,96.1,94.25,94.32,91.97,2712100,2712100,-1.43,-1.49,95.105,"December 19, 24",-0.0149,,,,,
2024-12-18,97.08,97.24,94.02,94.5,92.15,2390977,2390977,-2.58,-2.66,95.71,"December 18, 24",-0.0266,,,,,
2024-12-17,95.98,96.95,95.24,96.75,94.34,1678200,1678200,0.77,0.80225,96.23,"December 17, 24",0.0080225,,,,,
2024-12-16,98.31,98.45,96.55,96.71,94.3,1664100,1664100,-1.6,-1.63,97.505,"December 16, 24",-0.0163,,,,,
2024-12-13,99.8,100.18,98.26,98.53,96.08,1757430,1757430,-1.27,-1.27,99.1925,"December 13, 24",-0.0127,,,,,
2024-12-12,99.81,100.51,99.14,99.66,97.18,3672659,3672659,-0.15,-0.15029,99.78,"December 12, 24",-0.0015029,,,,,
2024-12-11,97.48,100.25,97.04,99.6,97.12,3395115,3395115,2.12,2.17,98.5925,"December 11, 24",0.0217,,,,,
2024-12-10,97.6,98.19,96.74,97.02,94.61,1684406,1684406,-0.58,-0.59426,97.3875,"December 10, 24",-0.0059426,,,,,
2024-12-09,99.12,99.29,96.95,97.13,94.71,2493100,2493100,-1.99,-2.01,98.1225,"December 09, 24",-0.0201,,,,,
2024-12-06,96.67,97.17,95.7,96.57,94.17,1571100,1571100,-0.1,-0.10344,96.5275,"December 06, 24",-0.0010344,,,,,
2024-12-05,97.41,98.37,96.66,96.73,94.32,1825332,1825332,-0.68,-0.69808,97.2925,"December 05, 24",-0.0069808,,,,,
2024-12-04,98.32,98.37,96.63,97.48,95.05,1382243,1382243,-0.84,-0.85435,97.7,"December 04, 24",-0.0085435,,,,,
2024-12-03,98.47,98.69,97.89,97.98,95.54,1818900,1818900,-0.49,-0.49761,98.2575,"December 03, 24",-0.0049761,,,,,
2024-12-02,99,99.23,96.98,97.84,95.4,1953200,1953200,-1.16,-1.17,98.2625,"December 02, 24",-0.0117,,,,,
2024-11-29,98.23,99.71,98.23,98.96,96.5,1791900,1791900,0.73,0.74315,98.7825,"November 29, 24",0.0074315,,,,,
2024-11-27,98.18,99.75,98.15,98.75,96.29,1560200,1560200,0.57,0.58057,98.7075,"November 27, 24",0.0058057,,,,,
2024-11-26,98.01,99.5,97.78,98.89,96.43,2605408,2605408,0.88,0.89787,98.545,"November 26, 24",0.0089787,,,,,
2024-11-25,100.19,100.5,98.77,98.87,96.41,7018000,7018000,-1.32,-1.32,99.5825,"November 25, 24",-0.0132,,,,,
2024-11-22,100,100.48,98.25,99.43,96.96,3284375,3284375,-0.57,-0.57,99.54,"November 22, 24",-0.0057,,,,,
2024-11-21,100,101.27,99.07,100.97,98.46,3853065,3853065,0.97,0.97,100.3275,"November 21, 24",0.0097,,,,,
2024-11-20,96.5,99.57,95.76,98.26,95.81,4691072,4691072,1.76,1.82,97.5225,"November 20, 24",0.0182,,,,,
2024-11-19,95.47,96.76,95.01,95.71,93.33,2610310,2610310,0.24,0.25139,95.7375,"November 19, 24",0.0025139,,,,,
2024-11-18,95.92,97.54,95.64,96.42,94.02,2633500,2633500,0.5,0.52127,96.38,"November 18, 24",0.0052127,,,,,
2024-11-15,95.01,96.11,94.51,94.99,92.63,2414911,2414911,-0.02,-0.02105042,95.155,"November 15, 24",-0.0002105042,,,,,
2024-11-14,95.92,96.55,94.68,95.19,92.82,1848679,1848679,-0.73,-0.76105,95.585,"November 14, 24",-0.0076105,0.575,2024-10-29,2024-11-14,0.575,2024-12-04
2024-11-13,94.97,96.5,94.89,96.14,93.19,1928442,1928442,1.17,1.23,95.625,"November 13, 24",0.0123,,,,,
2024-11-12,95.23,96.04,94.76,95.58,92.65,2212384,2212384,0.35,0.36753,95.4025,"November 12, 24",0.0036753,,,,,
2024-11-11,94.25,96.62,93.63,95.74,92.8,2813035,2813035,1.49,1.58,95.06,"November 11, 24",0.0158,,,,,
2024-11-08,91.61,93.46,91.24,92.49,89.65,1837736,1837736,0.88,0.96059,92.2,"November 08, 24",0.0096059,,,,,
2024-11-07,92.06,92.51,91.03,92.14,89.31,3220730,3220730,0.08,0.08689985,91.935,"November 07, 24",0.0008689985,,,,,
2024-11-06,89.75,93.13,89.21,92.36,89.53,4172595,4172595,2.61,2.91,91.1125,"November 06, 24",0.0291,,,,,
2024-11-05,85.12,87.15,85.05,86.67,84.01,2035800,2035800,1.55,1.82,85.9975,"November 05, 24",0.0182,,,,,
2024-11-04,83.42,86.45,83.42,85.84,83.21,2180138,2180138,2.42,2.9,84.7825,"November 04, 24",0.029,,,,,
2024-11-01,85.51,85.91,83.1,83.66,81.09,2615200,2615200,-1.85,-2.16,84.545,"November 01, 24",-0.0216,,,,,
2024-10-31,89.19,89.29,84.66,84.72,82.12,2600900,2600900,-4.47,-5.01,86.965,"October 31, 24",-0.0501,,,,,
2024-10-30,86.01,90.41,86.01,88.7,85.98,3837029,3837029,2.69,3.13,87.7825,"October 30, 24",0.0313,,,,,
2024-10-29,85.82,85.88,85.01,85.73,83.1,2015523,2015523,-0.09,-0.10487,85.61,"October 29, 24",-0.0010487,,,,,
2024-10-28,82.73,85.38,82.69,85.26,82.64,1596913,1596913,2.53,3.06,84.015,"October 28, 24",0.0306,,,,,
2024-10-25,85.76,86.17,84.6,84.79,82.19,1227900,1227900,-0.97,-1.13,85.33,"October 25, 24",-0.0113,,,,,
2024-10-24,83.7,85.32,83.04,85.3,82.68,1400600,1400600,1.6,1.91,84.34,"October 24, 24",0.0191,,,,,
2024-10-23,83.74,84.11,82.7,83.29,80.73,1585936,1585936,-0.45,-0.53738,83.46,"October 23, 24",-0.0053738,,,,,
2024-10-22,86.07,86.45,84.13,84.37,81.78,1578900,1578900,-1.7,-1.98,85.255,"October 22, 24",-0.0198,,,,,
2024-10-21,86.49,87.5,85.19,85.75,83.12,2397047,2397047,-0.74,-0.85559,86.2325,"October 21, 24",-0.0085559,,,,,
2024-10-18,87.03,87.5,86.05,86.66,84,3185600,3185600,-0.365,-0.42514,86.81,"October 18, 24",-0.0042514,,,,,
2024-10-17,86.57,87.95,86.11,87.57,84.88,1782457,1782457,1,1.16,87.05,"October 17, 24",0.0116,,,,,
2024-10-16,86,86.46,85.03,86.46,83.81,2600943,2600943,0.46,0.53488,85.9875,"October 16, 24",0.0053488,,,,,
2024-10-15,85.2,86.45,84.5,85.79,83.16,3493314,3493314,0.59,0.69249,85.485,"October 15, 24",0.0069249,,,,,
2024-10-14,86.89,87.6,86.21,86.62,83.96,3145096,3145096,-0.27,-0.31074,86.83,"October 14, 24",-0.0031074,,,,,
2024-10-11,86.1,88.17,86.05,87.39,84.71,2302500,2302500,1.29,1.5,86.9275,"October 11, 24",0.015,,,,,
2024-10-10,87.1,87.26,86.44,86.61,83.95,1966100,1966100,-0.49,-0.56257,86.8525,"October 10, 24",-0.0056257,,,,,
2024-10-09,86,87.23,85.47,87.03,84.36,2907300,2907300,1.03,1.2,86.4325,"October 09, 24",0.012,,,,,
2024-10-08,84.48,86.12,83.26,86,83.36,2383658,2383658,1.52,1.8,84.965,"October 08, 24",0.018,,,,,
2024-10-07,85.82,85.9,85.05,85.44,82.82,3424625,3424625,-0.38,-0.44279,85.5525,"October 07, 24",-0.0044279,,,,,
2024-10-04,84.94,86,84.55,85.63,83,3573816,3573816,0.695,0.81234,85.28,"October 04, 24",0.0081234,,,,,
2024-10-03,83.38,85.3,83.11,85.21,82.6,3460300,3460300,1.83,2.19,84.25,"October 03, 24",0.0219,,,,,
2024-10-02,83.35,83.41,81.66,83.24,80.69,2127651,2127651,-0.11,-0.13197,82.915,"October 02, 24",-0.0013197,,,,,
2024-10-01,81.89,82.46,80.75,81.46,78.96,4268345,4268345,-0.43,-0.52509,81.64,"October 01, 24",-0.0052509,,,,,
2024-09-30,82.28,83.72,81.91,82.25,79.73,9983706,9983706,-0.03,-0.03646087,82.54,"September 30, 24",-0.0003646087,,,,,
2024-09-27,81.25,83.86,80.72,82.6,80.07,3821113,3821113,1.35,1.66,82.1075,"September 27, 24",0.0166,,,,,
2024-09-26,77.85,80.87,77.41,80.3,77.84,4966917,4966917,2.45,3.15,79.1075,"September 26, 24",0.0315,,,,,
2024-09-25,80.08,80.43,78.2,78.24,75.84,2009000,2009000,-1.84,-2.3,79.2375,"September 25, 24",-0.023,,,,,
2024-09-24,81.26,81.26,79.81,80.09,77.63,1877016,1877016,-1.17,-1.44,80.605,"September 24, 24",-0.0144,,,,,
2024-09-23,78.52,80.87,78.31,80.26,77.8,2830402,2830402,1.74,2.22,79.49,"September 23, 24",0.0222,,,,,
2024-09-20,76.69,79,75.9,78.46,76.05,4030525,4030525,1.77,2.31,77.5125,"September 20, 24",0.0231,,,,,
2024-09-19,76.1,77.43,75.17,76.57,74.22,2099800,2099800,0.47,0.61761,76.3175,"September 19, 24",0.0061761,,,,,
2024-09-18,73.37,75.75,73.33,74.51,72.22,2058446,2058446,1.14,1.55,74.24,"September 18, 24",0.0155,,,,,
2024-09-17,73.21,73.48,72.77,73.34,71.09,1198314,1198314,0.13,0.17757,73.2,"September 17, 24",0.0017757,,,,,
2024-09-16,73.61,74.17,72.7,73.06,70.82,1076725,1076725,-0.55,-0.74718,73.385,"September 16, 24",-0.0074718,,,,,
2024-09-13,72.74,73.49,72.35,73.22,70.97,1380026,1380026,0.48,0.65988,72.95,"September 13, 24",0.0065988,,,,,
2024-09-12,72.38,72.67,71.06,72.34,70.12,998018,998018,-0.04,-0.05526389,72.1125,"September 12, 24",-0.0005526389,,,,,
2024-09-11,71.02,72.42,69.96,72.35,70.13,1287000,1287000,1.33,1.87,71.4375,"September 11, 24",0.0187,,,,,
2024-09-10,70.43,70.78,69.12,70.72,68.55,1537726,1537726,0.29,0.41176,70.2625,"September 10, 24",0.0041176,,,,,
2024-09-09,70.58,71.01,69.95,70.31,68.15,2242108,2242108,-0.27,-0.38254,70.4625,"September 09, 24",-0.0038254,,,,,
2024-09-06,72.19,73.27,70.75,70.84,68.67,4699783,4699783,-1.35,-1.87,71.7625,"September 06, 24",-0.0187,,,,,
2024-09-05,71.06,72.21,70.04,72,69.79,5483252,5483252,0.94,1.32,71.3275,"September 05, 24",0.0132,,,,,
2024-09-04,72.24,72.9,70.37,70.42,68.26,2044658,2044658,-1.82,-2.52,71.4825,"September 04, 24",-0.0252,,,,,
2024-09-03,73.24,73.33,70.8,72.19,69.98,3173900,3173900,-1.05,-1.43,72.39,"September 03, 24",-0.0143,,,,,
2024-08-30,73.54,74.6,73.38,74.49,72.2,1670200,1670200,0.95,1.29,74.0025,"August 30, 24",0.0129,,,,,
2024-08-29,72.42,74.04,71.92,73.99,71.72,1373162,1373162,1.57,2.17,73.0925,"August 29, 24",0.0217,,,,,
2024-08-28,72.31,72.41,70.96,71.98,69.77,1357143,1357143,-0.33,-0.45637,71.915,"August 28, 24",-0.0045637,,,,,
2024-08-27,73.71,74.02,72.62,72.98,70.74,1116926,1116926,-0.73,-0.99037,73.3325,"August 27, 24",-0.0099037,,,,,
2024-08-26,74.3,75.02,73.67,73.89,71.62,1769607,1769607,-0.41,-0.55182,74.22,"August 26, 24",-0.0055182,,,,,
2024-08-23,72.14,73.45,72.07,73.44,71.19,1036515,1036515,1.3,1.8,72.775,"August 23, 24",0.018,,,,,
2024-08-22,72.37,72.81,71.54,71.61,69.41,1475024,1475024,-0.76,-1.05,72.0825,"August 22, 24",-0.0105,,,,,
2024-08-21,73.81,73.91,71.95,72.37,70.15,1095700,1095700,-1.44,-1.95,73.01,"August 21, 24",-0.0195,,,,,
2024-08-20,74,74.26,72.53,73.18,70.93,1131744,1131744,-0.82,-1.11,73.4925,"August 20, 24",-0.0111,,,,,
2024-08-19,73.2,74.55,73.2,74.18,71.9,1367600,1367600,0.98,1.34,73.7825,"August 19, 24",0.0134,,,,,
2024-08-16,72.04,73.2,72.04,72.93,70.69,927918,927918,0.89,1.24,72.5525,"August 16, 24",0.0124,,,,,
2024-08-15,71.75,73.41,71.75,73.06,70.82,1155900,1155900,1.31,1.83,72.4925,"August 15, 24",0.0183,0.575,2024-07-29,2024-08-15,0.575,2024-09-05
2024-08-14,72.66,72.66,71.99,72.17,69.4,908400,908400,-0.49,-0.67437,72.37,"August 14, 24",-0.0067437,,,,,
2024-08-13,72.84,72.96,71.99,72.25,69.48,1078362,1078362,-0.59,-0.80999,72.51,"August 13, 24",-0.0080999,,,,,
2024-08-12,72.79,73.96,72.79,73.37,70.55,942710,942710,0.58,0.79681,73.2275,"August 12, 24",0.0079681,,,,,
2024-08-09,72.6,73.15,71.65,72.52,69.74,984751,984751,-0.08,-0.11019,72.48,"August 09, 24",-0.0011019,,,,,
2024-08-08,71.47,73.49,71.45,72.43,69.65,1499900,1499900,0.96,1.34,72.21,"August 08, 24",0.0134,,,,,
2024-08-07,71.99,72.87,71.39,71.51,68.77,1558812,1558812,-0.48,-0.66676,71.94,"August 07, 24",-0.0066676,,,,,
2024-08-06,71.53,72.17,70.68,70.72,68.01,2101017,2101017,-0.81,-1.13,71.275,"August 06, 24",-0.0113,,,,,
2024-08-05,70.07,71.55,69.42,71.1,68.37,3539735,3539735,1.03,1.47,70.535,"August 05, 24",0.0147,,,,,
2024-08-02,74.78,74.78,71.47,72.43,69.65,4369852,4369852,-2.35,-3.14,73.365,"August 02, 24",-0.0314,,,,,
2024-08-01,76.8,77.23,74.52,75.04,72.16,2487932,2487932,-1.76,-2.29,75.8975,"August 01, 24",-0.0229,,,,,
2024-07-31,76.75,77.27,76.03,76.33,73.4,2274400,2274400,-0.42,-0.54723,76.595,"July 31, 24",-0.0054723,,,,,
2024-07-30,75.46,77.28,75.05,76.24,73.31,3904000,3904000,0.78,1.03,76.0075,"July 30, 24",0.0103,,,,,
2024-07-29,77.83,77.83,75.96,76.57,73.63,3032379,3032379,-1.26,-1.62,77.0475,"July 29, 24",-0.0162,,,,,
2024-07-26,77.43,78.75,76.49,77.79,74.8,3769000,3769000,0.36,0.46494,77.615,"July 26, 24",0.0046494,,,,,
2024-07-25,77.79,78.32,77.26,77.4,74.43,1840700,1840700,-0.39,-0.50135,77.6925,"July 25, 24",-0.0050135,,,,,
2024-07-24,80.23,80.62,77.6,77.66,74.68,1848600,1848600,-2.57,-3.2,79.0275,"July 24, 24",-0.032,,,,,
2024-07-23,80.79,80.99,78.95,79.97,76.9,2007028,2007028,-0.82,-1.01,80.175,"July 23, 24",-0.0101,,,,,
2024-07-22,81.02,81.64,80.54,81.36,78.24,1493600,1493600,0.34,0.41965,81.14,"July 22, 24",0.0041965,,,,,
2024-07-19,80.99,81.24,79.84,81.01,77.9,1556022,1556022,0.02,0.02469441,80.77,"July 19, 24",0.0002469441,,,,,
2024-07-18,82.84,83,81.21,81.34,78.22,1503287,1503287,-1.5,-1.81,82.0975,"July 18, 24",-0.0181,,,,,
2024-07-17,83.01,84.25,81.93,82.05,78.9,2550164,2550164,-0.96,-1.16,82.81,"July 17, 24",-0.0116,,,,,
2024-07-16,83.7,83.76,82.66,82.83,79.65,1877409,1877409,-0.87,-1.04,83.2375,"July 16, 24",-0.0104,,,,,
2024-07-15,83.58,84.25,83.03,83.77,80.55,1285244,1285244,0.19,0.22733,83.6575,"July 15, 24",0.0022733,,,,,
2024-07-12,84.28,84.39,83.27,83.48,80.28,1575700,1575700,-0.8,-0.94922,83.855,"July 12, 24",-0.0094922,,,,,
2024-07-11,83.56,84.13,82.76,83.48,80.28,1472005,1472005,-0.08,-0.09573959,83.4825,"July 11, 24",-0.0009573959,,,,,
2024-07-10,82.51,83.12,81.95,83.02,79.83,1201631,1201631,0.51,0.61811,82.65,"July 10, 24",0.0061811,,,,,
2024-07-09,82.45,82.81,81.75,82.54,79.37,1776900,1776900,0.09,0.10916,82.3875,"July 09, 24",0.0010916,,,,,
2024-07-08,82.42,83.25,81.95,82.6,79.43,1158600,1158600,0.18,0.21839,82.555,"July 08, 24",0.0021839,,,,,
2024-07-05,83.31,83.66,81.8,82.31,79.15,1995900,1995900,-1,-1.2,82.77,"July 05, 24",-0.012,,,,,
2024-07-03,83.05,84.09,82.98,83.63,80.42,792800,792800,0.58,0.69837,83.4375,"July 03, 24",0.0069837,,,,,
2024-07-02,82.67,83.63,82.18,83.02,79.83,1558632,1558632,0.35,0.42337,82.875,"July 02, 24",0.0042337,,,,,
2024-07-01,82.19,82.93,81.43,82.5,79.33,1468513,1468513,0.31,0.37717,82.2625,"July 01, 24",0.0037717,,,,,
2024-06-28,83.14,83.31,81.75,82.19,79.04,1814831,1814831,-0.95,-1.14,82.5975,"June 28, 24",-0.0114,,,,,
2024-06-27,83.05,83.46,82,82.32,79.16,1469732,1469732,-0.73,-0.87899,82.7075,"June 27, 24",-0.0087899,,,,,
2024-06-26,83.4,83.55,82.32,82.74,79.56,1441324,1441324,-0.66,-0.79137,83.0025,"June 26, 24",-0.0079137,,,,,
2024-06-25,84.52,84.52,83.14,83.62,80.41,1418500,1418500,-0.9,-1.06,83.95,"June 25, 24",-0.0106,,,,,
2024-06-24,83.05,85.33,82.88,84.78,81.53,1973742,1973742,1.73,2.08,84.01,"June 24, 24",0.0208,,,,,
2024-06-21,84,84.21,82.27,82.42,79.26,4871949,4871949,-1.58,-1.88,83.225,"June 21, 24",-0.0188,,,,,
2024-06-20,83.68,84.65,83.25,83.95,80.73,1296951,1296951,0.265,0.32266,83.8825,"June 20, 24",0.0032266,,,,,
2024-06-18,84.94,85.18,83.85,83.95,80.73,1445600,1445600,-0.99,-1.17,84.48,"June 18, 24",-0.0117,,,,,
2024-06-17,85.43,86.14,84.19,84.63,81.38,1494425,1494425,-0.8,-0.93644,85.0975,"June 17, 24",-0.0093644,,,,,
2024-06-14,85.62,85.93,84.99,85.14,81.87,1484200,1484200,-0.48,-0.56062,85.42,"June 14, 24",-0.0056062,,,,,
2024-06-13,86.64,87.19,85.3,86.05,82.75,1023100,1023100,-0.59,-0.68098,86.295,"June 13, 24",-0.0068098,,,,,
2024-06-12,89.32,89.56,86.98,87.17,83.82,1168900,1168900,-2.15,-2.41,88.2575,"June 12, 24",-0.0241,,,,,
2024-06-11,88.5,89.5,87.93,88.71,85.31,1028113,1028113,0.21,0.23729,88.66,"June 11, 24",0.0023729,,,,,
2024-06-10,88.29,89.7,88.12,88.94,85.53,1048929,1048929,0.65,0.73621,88.7625,"June 10, 24",0.0073621,,,,,
2024-06-07,87.62,88.54,87.49,88.29,84.9,1036600,1036600,0.67,0.76467,87.985,"June 07, 24",0.0076467,,,,,
2024-06-06,88.75,89.1,88,88.31,84.92,1152200,1152200,-0.44,-0.49577,88.54,"June 06, 24",-0.0049577,,,,,
2024-06-05,88.69,89.19,87.84,88.8,85.39,1359223,1359223,0.11,0.12403,88.63,"June 05, 24",0.0012403,,,,,
2024-06-04,90.56,90.75,87.88,88.56,85.16,2748814,2748814,-2,-2.21,89.4375,"June 04, 24",-0.0221,,,,,
2024-06-03,91.47,92.08,89.79,90.99,87.5,2051622,2051622,-0.485,-0.52476,91.0825,"June 03, 24",-0.0052476,,,,,
2024-05-31,90.33,91.65,89.67,90.93,87.44,1653300,1653300,0.6,0.66423,90.645,"May 31, 24",0.0066423,,,,,
2024-05-30,89.62,90.66,89.43,89.91,86.46,1302618,1302618,0.29,0.32359,89.905,"May 30, 24",0.0032359,,,,,
2024-05-29,89.77,89.81,88.83,89.33,85.9,957950,957950,-0.44,-0.49014,89.435,"May 29, 24",-0.0049014,,,,,
2024-05-28,90.21,90.89,89.67,90.49,87.02,1283818,1283818,0.28,0.31039,90.315,"May 28, 24",0.0031039,,,,,
2024-05-24,89.68,90.22,89.04,89.72,86.28,934659,934659,0.04,0.04460303,89.665,"May 24, 24",0.0004460303,,,,,
2024-05-23,90.35,90.8,88.8,89.11,85.69,1360225,1360225,-1.24,-1.37,89.765,"May 23, 24",-0.0137,,,,,
2024-05-22,90.56,90.56,88.57,89.75,86.31,1021138,1021138,-0.81,-0.89443,89.86,"May 22, 24",-0.0089443,,,,,
2024-05-21,90.94,91.91,90.33,90.73,87.25,1277114,1277114,-0.21,-0.23092,90.9775,"May 21, 24",-0.0023092,,,,,
2024-05-20,91.49,92.98,91.16,91.6,88.08,1526520,1526520,0.11,0.12023,91.8075,"May 20, 24",0.0012023,,,,,
2024-05-17,91.61,92.06,90.78,91.69,88.17,1025806,1025806,0.08,0.08732671,91.535,"May 17, 24",0.0008732671,,,,,
