date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,dividend,paymentDate,declarationDate,adjDividend
2023-07-26,39.08,42.39,38.68,41.52,40.01,11333321,11333321,2.44,6.24,40.4175,"July 26, 23",0.0624,,,,,
2023-07-25,39.8,39.87,39.11,39.64,38.2,6480512,6480512,-0.16,-0.40201,39.605,"July 25, 23",-0.0040201,,,,,
2023-07-24,39.75,39.92,39.01,39.7,38.26,8656203,8656203,-0.05,-0.12579,39.595,"July 24, 23",-0.0012579,,,,,
2023-07-21,41.03,41.11,39.88,39.9,38.45,4802329,4802329,-1.13,-2.75,40.48,"July 21, 23",-0.0275,,,,,
2023-07-20,40.31,40.9,39.94,40.82,39.34,6619042,6619042,0.51,1.27,40.4925,"July 20, 23",0.0127,,,,,
2023-07-19,39.75,39.98,39.2,39.87,38.42,5705000,5705000,0.12,0.30189,39.7,"July 19, 23",0.0030189,,,,,
2023-07-18,38.72,39.98,38.48,39.64,38.2,5411308,5411308,0.92,2.38,39.205,"July 18, 23",0.0238,,,,,
2023-07-17,38.06,38.68,37.94,38.46,37.06,4345141,4345141,0.4,1.05,38.285,"July 17, 23",0.0105,,,,,
2023-07-14,39.35,39.39,38.1,38.21,36.82,6568628,6568628,-1.14,-2.9,38.7625,"July 14, 23",-0.029,,,,,
2023-07-13,39.82,40.28,39.24,39.41,37.98,7509200,7509200,-0.41,-1.03,39.6875,"July 13, 23",-0.0103,,,,,
2023-07-12,40.51,40.93,39.74,39.78,38.34,6444346,6444346,-0.73,-1.8,40.24,"July 12, 23",-0.018,,,,,
2023-07-11,40.49,41,40.15,40.56,39.09,5176750,5176750,0.07,0.17288,40.55,"July 11, 23",0.0017288,,,,,
2023-07-10,39.53,40.61,39.47,40.29,38.83,5699173,5699173,0.76,1.92,39.975,"July 10, 23",0.0192,,,,,
2023-07-07,39.39,40.54,39.3,39.71,38.27,6409716,6409716,0.32,0.81239,39.735,"July 07, 23",0.0081239,,,,,
2023-07-06,40.19,40.31,38.64,39.28,37.85,4714281,4714281,-0.91,-2.26,39.605,"July 06, 23",-0.0226,,,,,
2023-07-05,40.84,40.94,40.12,40.4,38.93,6226836,6226836,-0.44,-1.08,40.575,"July 05, 23",-0.0108,,,,,
2023-07-03,40.9,41.33,40.68,40.68,39.2,2483409,2483409,-0.22,-0.5379,40.8975,"July 03, 23",-0.005379,,,,,
2023-06-30,41.2,41.41,40.48,41.13,39.64,6114700,6114700,-0.07,-0.1699,41.055,"June 30, 23",-0.001699,,,,,
2023-06-29,39.7,41.07,39.7,41.04,39.55,6786800,6786800,1.34,3.38,40.3775,"June 29, 23",0.0338,,,,,
2023-06-28,40.46,40.47,39.7,39.75,38.31,6273500,6273500,-0.71,-1.75,40.095,"June 28, 23",-0.0175,,,,,
2023-06-27,39.82,40.6,39.44,40.34,38.88,7890700,7890700,0.52,1.31,40.05,"June 27, 23",0.0131,,,,,
2023-06-26,39.41,40.56,39.34,40.21,38.75,4491623,4491623,0.805,2.03,39.88,"June 26, 23",0.0203,,,,,
2023-06-23,38.65,39.4,38.64,39.18,37.76,5336936,5336936,0.53,1.37,38.9675,"June 23, 23",0.0137,,,,,
2023-06-22,39.63,39.8,39.15,39.46,38.03,5371436,5371436,-0.17,-0.42897,39.51,"June 22, 23",-0.0042897,,,,,
2023-06-21,39.54,40,39.19,39.78,38.34,6017273,6017273,0.24,0.60698,39.6275,"June 21, 23",0.0060698,,,,,
2023-06-20,39.7,39.94,38.82,39.3,37.87,6407434,6407434,-0.4,-1.01,39.44,"June 20, 23",-0.0101,,,,,
2023-06-16,39.27,39.88,39.19,39.64,38.2,11570100,11570100,0.37,0.9422,39.495,"June 16, 23",0.009422,,,,,
2023-06-15,38.73,40.11,38.73,38.95,37.54,6870514,6870514,0.22,0.56804,39.13,"June 15, 23",0.0056804,,,,,
2023-06-14,39.2,39.2,38.12,38.45,37.05,5691261,5691261,-0.75,-1.91,38.7425,"June 14, 23",-0.0191,,,,,
2023-06-13,38.66,39.3,38.53,38.94,37.53,5180720,5180720,0.28,0.72426,38.8575,"June 13, 23",0.0072426,,,,,
2023-06-12,38.18,38.52,37.78,38.31,36.92,5690565,5690565,0.13,0.34049,38.1975,"June 12, 23",0.0034049,,,,,
2023-06-09,38.72,39.21,38.36,38.55,37.15,4287161,4287161,-0.17,-0.43905,38.71,"June 09, 23",-0.0043905,,,,,
2023-06-08,38.76,39.01,38.13,38.97,37.56,4525898,4525898,0.21,0.5418,38.7175,"June 08, 23",0.005418,,,,,
2023-06-07,37.5,39.03,37.5,38.81,37.4,6574386,6574386,1.31,3.49,38.21,"June 07, 23",0.0349,,,,,
2023-06-06,35.58,37.38,35.55,37.36,36,5376340,5376340,1.78,5,36.4675,"June 06, 23",0.05,,,,,
2023-06-05,37.3,37.4,35.78,36.04,34.73,5774623,5774623,-1.26,-3.38,36.63,"June 05, 23",-0.0338,,,,,
2023-06-02,35.75,36.95,35.28,36.55,35.22,7768843,7768843,0.8,2.24,36.1325,"June 02, 23",0.0224,,,,,
2023-06-01,34.8,35.41,34.44,35.1,33.83,7046645,7046645,0.3,0.86207,34.9375,"June 01, 23",0.0086207,,,,,
2023-05-31,35.21,35.32,34.46,34.77,33.51,8888545,8888545,-0.44,-1.25,34.94,"May 31, 23",-0.0125,,,,,
2023-05-30,35.35,35.5,34.16,35.07,33.8,9168900,9168900,-0.28,-0.79208,35.02,"May 30, 23",-0.0079208,,,,,
2023-05-26,36.45,36.68,35.46,36.09,34.78,9711123,9711123,-0.36,-0.98765,36.17,"May 26, 23",-0.0098765,,,,,
2023-05-25,36.01,36.58,35.59,36.49,35.17,10365100,10365100,0.48,1.33,36.1675,"May 25, 23",0.0133,,,,,
2023-05-24,36.15,36.56,35.69,36.54,35.21,7896735,7896735,0.39,1.08,36.235,"May 24, 23",0.0108,,,,,
2023-05-23,36.6,36.68,35.77,35.85,34.55,4725732,4725732,-0.75,-2.05,36.225,"May 23, 23",-0.0205,,,,,
2023-05-22,35.46,36.79,35.37,36.31,34.99,6103107,6103107,0.85,2.4,35.9825,"May 22, 23",0.024,,,,,
2023-05-19,37.48,37.5,35.77,36.23,34.91,7847600,7847600,-1.25,-3.34,36.745,"May 19, 23",-0.0334,,,,,
2023-05-18,34.78,37,34.69,36.84,35.5,9080500,9080500,2.06,5.92,35.8275,"May 18, 23",0.0592,,,,,
2023-05-17,35.01,35.06,34.24,34.81,33.55,6324275,6324275,-0.2,-0.57127,34.78,"May 17, 23",-0.0057127,,,,,
2023-05-16,35.25,35.78,34.62,34.81,33.55,9003970,9003970,-0.44,-1.25,35.115,"May 16, 23",-0.0125,,,,,
2023-05-15,33.89,35.63,33.7,35.14,33.86,11037542,11037542,1.25,3.69,34.59,"May 15, 23",0.0369,,,,,
2023-05-12,32.35,33.59,31.67,33.45,32.24,8723600,8723600,1.1,3.4,32.765,"May 12, 23",0.034,,,,,
2023-05-11,31.73,32.3,31.58,31.9,30.74,4082830,4082830,0.17,0.53577,31.8775,"May 11, 23",0.0053577,,,,,
2023-05-10,32.49,32.55,31.86,32.2,31.03,4374926,4374926,-0.29,-0.89258,32.275,"May 10, 23",-0.0089258,,,,,
2023-05-09,31.91,33.1,31.76,32.32,31.15,4711700,4711700,0.41,1.28,32.2725,"May 09, 23",0.0128,2023-05-10,0.15,2023-06-01,2023-04-19,0.15
2023-05-08,33.27,33.32,32.21,32.29,30.97,3551639,3551639,-0.98,-2.95,32.7725,"May 08, 23",-0.0295,,,,,
2023-05-05,31.9,32.82,31.84,32.35,31.03,5570431,5570431,0.45,1.41,32.2275,"May 05, 23",0.0141,,,,,
2023-05-04,31.31,31.9,30.84,31.04,29.77,6690951,6690951,-0.27,-0.86234,31.2725,"May 04, 23",-0.0086234,,,,,
2023-05-03,32.3,32.69,31.39,31.5,30.21,6197548,6197548,-0.8,-2.48,31.97,"May 03, 23",-0.0248,,,,,
2023-05-02,33.67,33.89,32.13,32.83,31.49,6745647,6745647,-0.84,-2.49,33.13,"May 02, 23",-0.0249,,,,,
2023-05-01,34.4,34.86,33.9,34.27,32.87,5711200,5711200,-0.13,-0.37791,34.3575,"May 01, 23",-0.0037791,,,,,
2023-04-28,34.17,35.2,33.71,34.84,33.42,9171822,9171822,0.67,1.96,34.48,"April 28, 23",0.0196,,,,,
2023-04-27,32.75,34.04,32.55,33.54,32.17,11116500,11116500,0.79,2.41,33.22,"April 27, 23",0.0241,,,,,
2023-04-26,31.34,31.73,31.03,31.36,30.08,4249513,4249513,0.02,0.06381621,31.365,"April 26, 23",0.0006381621,,,,,
2023-04-25,32.36,32.43,31.31,31.71,30.41,4604747,4604747,-0.65,-2.01,31.9525,"April 25, 23",-0.0201,,,,,
2023-04-24,32.52,32.98,32.26,32.74,31.4,3831874,3831874,0.22,0.67651,32.625,"April 24, 23",0.0067651,,,,,
2023-04-21,32.72,32.97,32.16,32.59,31.26,5345282,5345282,-0.13,-0.39731,32.61,"April 21, 23",-0.0039731,,,,,
2023-04-20,32.91,33.27,32.49,32.73,31.39,7028672,7028672,-0.18,-0.54695,32.85,"April 20, 23",-0.0054695,,,,,
2023-04-19,32.69,33.23,32.4,33.22,31.86,4631351,4631351,0.53,1.62,32.885,"April 19, 23",0.0162,,,,,
2023-04-18,32.81,33.56,32.74,33.31,31.95,4487817,4487817,0.505,1.52,33.105,"April 18, 23",0.0152,,,,,
2023-04-17,33.89,34.22,32.75,32.79,31.45,5177302,5177302,-1.1,-3.25,33.4125,"April 17, 23",-0.0325,,,,,
2023-04-14,33,33.28,32.65,33.14,31.79,4718129,4718129,0.14,0.42424,33.0175,"April 14, 23",0.0042424,,,,,
2023-04-13,32.64,33.21,32.53,32.87,31.53,5959807,5959807,0.23,0.70466,32.8125,"April 13, 23",0.0070466,,,,,
2023-04-12,33.5,33.63,32.52,32.65,31.32,5668800,5668800,-0.85,-2.54,33.075,"April 12, 23",-0.0254,,,,,
2023-04-11,32.62,33.52,32.26,33.42,32.05,7340507,7340507,0.805,2.45,32.955,"April 11, 23",0.0245,,,,,
2023-04-10,32.82,33.89,32.77,33.39,32.03,5931200,5931200,0.57,1.74,33.2175,"April 10, 23",0.0174,,,,,
2023-04-06,32.28,32.52,31.69,32.12,30.81,5491103,5491103,-0.16,-0.49566,32.1525,"April 06, 23",-0.0049566,,,,,
2023-04-05,32.7,32.83,31.68,32.6,31.27,4878100,4878100,-0.095,-0.30581,32.4525,"April 05, 23",-0.0030581,,,,,
2023-04-04,32.06,32.57,31.37,32.48,31.15,6650000,6650000,0.42,1.31,32.12,"April 04, 23",0.0131,,,,,
2023-04-03,32.84,32.9,31.31,31.8,30.5,7089200,7089200,-1.04,-3.17,32.2125,"April 03, 23",-0.0317,,,,,
2023-03-31,31.81,32.43,31.57,31.91,30.61,5194012,5194012,0.1,0.31437,31.93,"March 31, 23",0.0031437,,,,,
2023-03-30,31.64,31.66,30.88,31.29,30.01,3931604,3931604,-0.35,-1.11,31.3675,"March 30, 23",-0.0111,,,,,
2023-03-29,31.17,31.61,30.79,31.45,30.16,4216000,4216000,0.28,0.8983,31.255,"March 29, 23",0.008983,,,,,
2023-03-28,30.44,31.42,29.95,30.9,29.64,5624700,5624700,0.46,1.51,30.6775,"March 28, 23",0.0151,,,,,
2023-03-27,30.75,30.83,29.61,30.44,29.2,7115249,7115249,-0.31,-1.01,30.4075,"March 27, 23",-0.0101,,,,,
2023-03-24,29.19,30.74,29.09,30.56,29.31,6922060,6922060,1.37,4.69,29.895,"March 24, 23",0.0469,,,,,
2023-03-23,29.83,30.55,29.05,29.53,28.32,6478698,6478698,-0.3,-1.01,29.74,"March 23, 23",-0.0101,,,,,
2023-03-22,30.93,31.04,29.5,29.51,28.3,7468070,7468070,-1.42,-4.59,30.245,"March 22, 23",-0.0459,,,,,
2023-03-21,30.76,31.17,30.07,31,29.73,5584700,5584700,0.245,0.78023,30.75,"March 21, 23",0.0078023,,,,,
2023-03-20,29.5,30.58,29.4,30.16,28.93,7154524,7154524,0.66,2.24,29.91,"March 20, 23",0.0224,,,,,
2023-03-17,29.83,30.16,29.07,29.37,28.17,11748429,11748429,-0.46,-1.54,29.6075,"March 17, 23",-0.0154,,,,,
2023-03-16,28.45,30.14,28.37,30.12,28.89,6226187,6226187,1.67,5.87,29.27,"March 16, 23",0.0587,,,,,
2023-03-15,29.33,29.78,28.11,28.83,27.65,10060500,10060500,-0.5,-1.7,29.0125,"March 15, 23",-0.017,,,,,
2023-03-14,30.41,31.39,29.91,30.69,29.44,5927300,5927300,0.28,0.92075,30.6,"March 14, 23",0.0092075,,,,,
2023-03-13,29.72,31.31,29.25,30.28,29.04,7437588,7437588,0.56,1.88,30.14,"March 13, 23",0.0188,,,,,
2023-03-10,31.16,31.5,30.15,30.41,29.17,5943916,5943916,-0.745,-2.41,30.805,"March 10, 23",-0.0241,,,,,
2023-03-09,32.27,32.57,31.19,31.34,30.06,7839825,7839825,-0.93,-2.88,31.8425,"March 09, 23",-0.0288,,,,,
2023-03-08,32.92,33.02,31.74,32.16,30.85,4420833,4420833,-0.76,-2.31,32.46,"March 08, 23",-0.0231,,,,,
2023-03-07,32.95,33.44,32.71,32.95,31.6,4618400,4618400,0,0,33.0125,"March 07, 23",0,,,,,
2023-03-06,33.22,33.53,32.5,32.95,31.6,6854227,6854227,-0.27,-0.81276,33.05,"March 06, 23",-0.0081276,,,,,
2023-03-03,33.09,34.56,33.04,34.35,32.95,5488524,5488524,1.26,3.81,33.76,"March 03, 23",0.0381,,,,,
2023-03-02,33.23,33.67,32.78,33.36,32,4276795,4276795,0.13,0.39121,33.26,"March 02, 23",0.0039121,,,,,
2023-03-01,32.91,33.67,32.46,33.3,31.94,6691800,6691800,0.39,1.19,33.085,"March 01, 23",0.0119,,,,,
2023-02-28,33.7,34.06,32.84,33.18,31.82,6443471,6443471,-0.52,-1.54,33.445,"February 28, 23",-0.0154,,,,,
2023-02-27,34.75,34.8,33.25,33.53,32.16,8911630,8911630,-1.22,-3.51,34.0825,"February 27, 23",-0.0351,,,,,
2023-02-24,32.53,34.77,32.09,34.73,33.31,14461425,14461425,2.2,6.76,33.53,"February 24, 23",0.0676,,,,,
2023-02-23,32.73,33.04,31.84,32.49,31.16,8605300,8605300,-0.24,-0.73327,32.525,"February 23, 23",-0.0073327,,,,,
2023-02-22,30.84,32.61,30.55,31.98,30.67,8786338,8786338,1.14,3.7,31.495,"February 22, 23",0.037,,,,,
2023-02-21,31.29,31.68,30.01,30.44,29.2,7779903,7779903,-0.85,-2.72,30.855,"February 21, 23",-0.0272,,,,,
2023-02-17,31.16,31.47,30.55,31.25,29.97,9391337,9391337,0.09,0.28883,31.1075,"February 17, 23",0.0028883,2023-02-21,0.15,2023-03-01,2023-02-09,0.15
2023-02-16,31.27,33.17,31.16,31.83,30.38,13292038,13292038,0.56,1.79,31.8575,"February 16, 23",0.0179,,,,,
2023-02-15,30.51,30.64,29.96,30.62,29.23,7068681,7068681,0.11,0.36054,30.4325,"February 15, 23",0.0036054,,,,,
2023-02-14,30.8,31.51,30.55,31.08,29.66,6477600,6477600,0.28,0.90909,30.985,"February 14, 23",0.0090909,,,,,
2023-02-13,31.31,31.37,30.47,30.86,29.45,7716900,7716900,-0.45,-1.44,31.0025,"February 13, 23",-0.0144,,,,,
2023-02-10,30.73,31.76,30.64,31.67,30.23,8807200,8807200,0.94,3.06,31.2,"February 10, 23",0.0306,,,,,
2023-02-09,30.03,31.47,29.95,30.5,29.11,8840648,8840648,0.47,1.57,30.4875,"February 09, 23",0.0157,,,,,
2023-02-08,30.38,30.41,29.01,29.81,28.45,7082500,7082500,-0.57,-1.88,29.9025,"February 08, 23",-0.0188,,,,,
2023-02-07,30.27,30.69,29.64,30.66,29.26,7569400,7569400,0.39,1.29,30.315,"February 07, 23",0.0129,,,,,
2023-02-06,31.3,31.46,29.66,29.98,28.61,9594241,9594241,-1.32,-4.22,30.6,"February 06, 23",-0.0422,,,,,
2023-02-03,31.74,32.26,31.07,31.26,29.84,4354929,4354929,-0.48,-1.51,31.5825,"February 03, 23",-0.0151,,,,,
2023-02-02,31.67,32.71,31.27,31.84,30.39,6949137,6949137,0.17,0.53679,31.8725,"February 02, 23",0.0053679,,,,,
2023-02-01,32.07,32.34,30.88,31.63,30.19,7411200,7411200,-0.44,-1.37,31.73,"February 01, 23",-0.0137,,,,,
2023-01-31,32.26,32.69,32.01,32.67,31.18,5435521,5435521,0.41,1.27,32.4075,"January 31, 23",0.0127,,,,,
2023-01-30,32.2,32.85,32.07,32.15,30.69,4530815,4530815,-0.05,-0.15528,32.3175,"January 30, 23",-0.0015528,,,,,
2023-01-27,33.3,33.6,32.78,32.93,31.43,4212900,4212900,-0.37,-1.11,33.1525,"January 27, 23",-0.0111,,,,,
2023-01-26,33.19,33.3,31.94,33.1,31.59,8649609,8649609,-0.09,-0.27117,32.8825,"January 26, 23",-0.0027117,,,,,
2023-01-25,33.73,33.73,32.6,33.22,31.71,6709200,6709200,-0.51,-1.51,33.32,"January 25, 23",-0.0151,,,,,
2023-01-24,34.87,35.45,33.32,34.21,32.65,5973508,5973508,-0.66,-1.89,34.4625,"January 24, 23",-0.0189,,,,,
2023-01-23,34.48,35.45,34.1,35.24,33.63,5546800,5546800,0.76,2.2,34.8175,"January 23, 23",0.022,,,,,
2023-01-20,34.1,34.57,33.51,33.95,32.4,5079013,5079013,-0.15,-0.43988,34.0325,"January 20, 23",-0.0043988,,,,,
2023-01-19,33.56,34.41,33.28,33.93,32.38,5313522,5313522,0.37,1.1,33.795,"January 19, 23",0.011,,,,,
2023-01-18,34.86,35.13,33.59,33.65,32.12,6420219,6420219,-1.21,-3.47,34.3075,"January 18, 23",-0.0347,,,,,
2023-01-17,35.36,35.98,34.9,35.19,33.59,6395000,6395000,-0.17,-0.48077,35.3575,"January 17, 23",-0.0048077,,,,,
2023-01-13,34.49,34.88,33.93,34.81,33.22,5677800,5677800,0.32,0.92781,34.5275,"January 13, 23",0.0092781,,,,,
2023-01-12,33.85,35.17,33.74,34.96,33.37,8560600,8560600,1.11,3.28,34.43,"January 12, 23",0.0328,,,,,
2023-01-11,34.6,34.61,33.13,33.4,31.88,7014611,7014611,-1.2,-3.47,33.935,"January 11, 23",-0.0347,,,,,
2023-01-10,34.5,34.77,33.76,34.04,32.49,7295307,7295307,-0.46,-1.33,34.2675,"January 10, 23",-0.0133,,,,,
2023-01-09,34.13,35.33,34.13,34.67,33.09,7163721,7163721,0.54,1.58,34.565,"January 09, 23",0.0158,,,,,
2023-01-06,32.08,33.85,32.08,33.34,31.82,6557927,6557927,1.26,3.93,32.8375,"January 06, 23",0.0393,,,,,
2023-01-05,32.6,33.22,31.95,32.08,30.62,9156509,9156509,-0.52,-1.6,32.4625,"January 05, 23",-0.016,,,,,
2023-01-04,31.66,34.06,31.5,33.21,31.7,7902110,7902110,1.55,4.9,32.6075,"January 04, 23",0.049,,,,,
2023-01-03,32.67,33.68,31.59,31.82,30.37,8233814,8233814,-0.85,-2.6,32.44,"January 03, 23",-0.026,,,,,
2022-12-30,33.5,33.99,33.37,33.83,32.29,3655806,3655806,0.33,0.98507,33.6725,"December 30, 22",0.0098507,,,,,
2022-12-29,33.2,34.09,33.03,33.87,32.33,4116900,4116900,0.67,2.02,33.5475,"December 29, 22",0.0202,,,,,
2022-12-28,35.89,35.89,33.41,33.5,31.97,5874111,5874111,-2.39,-6.66,34.6725,"December 28, 22",-0.0666,,,,,
2022-12-27,36.5,37.02,36.06,36.34,34.68,4243400,4243400,-0.16,-0.43836,36.48,"December 27, 22",-0.0043836,,,,,
2022-12-23,35.23,36.23,34.64,36.21,34.56,4191535,4191535,0.98,2.78,35.5775,"December 23, 22",0.0278,,,,,
2022-12-22,36.29,36.43,34.45,35,33.41,5613919,5613919,-1.29,-3.55,35.5425,"December 22, 22",-0.0355,,,,,
2022-12-21,36.94,37.11,36.2,36.64,34.97,4151000,4151000,-0.3,-0.81213,36.7225,"December 21, 22",-0.0081213,,,,,
2022-12-20,35.8,36.25,35.38,36.14,34.49,3985723,3985723,0.34,0.94972,35.8925,"December 20, 22",0.0094972,,,,,
2022-12-19,36.58,36.94,35.77,36.11,34.47,4458900,4458900,-0.47,-1.28,36.35,"December 19, 22",-0.0128,,,,,
2022-12-16,37.24,37.58,36.28,37.24,35.54,17388885,17388885,0,0,37.085,"December 16, 22",0,,,,,
2022-12-15,37.5,39.17,37.4,38.23,36.49,7604581,7604581,0.73,1.95,38.075,"December 15, 22",0.0195,,,,,
2022-12-14,37.49,38.47,37.08,37.81,36.09,6503000,6503000,0.32,0.85356,37.7125,"December 14, 22",0.0085356,,,,,
2022-12-13,38.1,38.21,36.93,37.11,35.42,6138400,6138400,-0.99,-2.6,37.5875,"December 13, 22",-0.026,,,,,
2022-12-12,36.84,37.88,36.33,36.91,35.23,8646148,8646148,0.07,0.19001,36.99,"December 12, 22",0.0019001,,,,,
2022-12-09,36,36.62,35.59,35.67,34.05,5462400,5462400,-0.33,-0.91667,35.97,"December 09, 22",-0.0091667,,,,,
2022-12-08,37.13,37.58,35.35,35.69,34.06,8102500,8102500,-1.44,-3.88,36.4375,"December 08, 22",-0.0388,,,,,
2022-12-07,36.85,36.92,36.03,36.73,35.06,6071536,6071536,-0.12,-0.32564,36.6325,"December 07, 22",-0.0032564,,,,,
2022-12-06,36.8,37.46,36.55,36.91,35.23,5139835,5139835,0.11,0.29891,36.93,"December 06, 22",0.0029891,,,,,
2022-12-05,39.42,39.83,36.79,37.07,35.38,8568800,8568800,-2.35,-5.96,38.2775,"December 05, 22",-0.0596,,,,,
2022-12-02,40.78,41.34,39.52,39.93,38.11,6529683,6529683,-0.85,-2.08,40.3925,"December 02, 22",-0.0208,,,,,
2022-12-01,42.91,43.39,41.19,41.52,39.63,4306700,4306700,-1.39,-3.24,42.2525,"December 01, 22",-0.0324,,,,,
2022-11-30,42.9,43.17,41.63,42.41,40.48,6101000,6101000,-0.49,-1.14,42.5275,"November 30, 22",-0.0114,,,,,
2022-11-29,41.88,42.71,41.77,42.66,40.72,3167725,3167725,0.78,1.86,42.255,"November 29, 22",0.0186,,,,,
2022-11-28,41.45,42.45,41.03,41.52,39.63,6179812,6179812,0.07,0.16888,41.6125,"November 28, 22",0.0016888,,,,,
2022-11-25,43.41,43.76,42.91,43.03,41.07,1711800,1711800,-0.38,-0.87537,43.2775,"November 25, 22",-0.0087537,,,,,
2022-11-23,44.39,44.98,43.29,43.56,41.58,6000243,6000243,-0.83,-1.87,44.055,"November 23, 22",-0.0187,,,,,
2022-11-22,41.95,44.59,41.95,43.78,41.79,7160413,7160413,1.83,4.36,43.0675,"November 22, 22",0.0436,,,,,
2022-11-21,40.5,41.34,39.33,41.33,39.45,5434000,5434000,0.83,2.05,40.625,"November 21, 22",0.0205,,,,,
2022-11-18,40.48,41.25,39.88,41.03,39.16,4387424,4387424,0.55,1.36,40.66,"November 18, 22",0.0136,,,,,
2022-11-17,41.13,41.78,40.53,41.69,39.79,3606224,3606224,0.56,1.36,41.2825,"November 17, 22",0.0136,,,,,
2022-11-16,42.78,42.96,40.78,41.49,39.6,4288846,4288846,-1.29,-3.02,42.0025,"November 16, 22",-0.0302,,,,,
2022-11-15,42.72,43.77,42.16,43.76,41.77,4500031,4500031,1.04,2.43,43.1025,"November 15, 22",0.0243,,,,,
2022-11-14,43.41,44.53,42.33,42.37,40.44,6755800,6755800,-1.04,-2.4,43.16,"November 14, 22",-0.024,,,,,
2022-11-11,43.65,44.02,41.34,42.62,40.68,7256000,7256000,-1.03,-2.36,42.9075,"November 11, 22",-0.0236,,,,,
2022-11-10,41.9,42.98,41.05,42.9,40.95,4008240,4008240,1,2.39,42.2075,"November 10, 22",0.0239,,,,,
2022-11-09,42.83,43.23,40.79,40.84,38.98,7213100,7213100,-1.99,-4.65,41.9225,"November 09, 22",-0.0465,,,,,
2022-11-08,43.35,44.01,42.2,43.94,41.94,6350043,6350043,0.59,1.36,43.375,"November 08, 22",0.0136,2022-11-09,0.15,2022-12-01,2022-10-20,0.15
2022-11-07,42.57,44.75,42.55,44.18,42.02,8365029,8365029,1.61,3.78,43.5125,"November 07, 22",0.0378,,,,,
2022-11-04,40.37,41.15,39.43,41.08,39.07,6079800,6079800,0.71,1.76,40.5075,"November 04, 22",0.0176,,,,,
2022-11-03,39.87,40.85,39.3,39.35,37.43,5142400,5142400,-0.515,-1.3,39.8425,"November 03, 22",-0.013,,,,,
2022-11-02,40.96,42.07,39.98,40.47,38.49,6945963,6945963,-0.49,-1.2,40.87,"November 02, 22",-0.012,,,,,
2022-11-01,42.37,42.52,40.21,40.75,38.76,6965100,6965100,-1.62,-3.82,41.4625,"November 01, 22",-0.0382,,,,,
2022-10-31,39.93,42.38,39.78,41.84,39.79,10788100,10788100,1.91,4.78,40.9825,"October 31, 22",0.0478,,,,,
2022-10-28,39.45,40.12,36.79,38.68,36.79,8361400,8361400,-0.77,-1.95,38.76,"October 28, 22",-0.0195,,,,,
2022-10-27,37.2,41.1,36.78,39.1,37.19,11762323,11762323,1.9,5.11,38.545,"October 27, 22",0.0511,,,,,
2022-10-26,39.22,40.08,38.56,39.01,37.1,12472656,12472656,-0.21,-0.53544,39.2175,"October 26, 22",-0.0053544,,,,,
2022-10-25,38.16,39.62,37.65,39.6,37.66,13084100,13084100,1.44,3.77,38.7575,"October 25, 22",0.0377,,,,,
2022-10-24,38.16,38.94,37.64,38.33,36.46,8140341,8140341,0.17,0.44549,38.2675,"October 24, 22",0.0044549,,,,,
2022-10-21,40.29,40.47,37.48,37.88,36.03,14156500,14156500,-2.41,-5.98,39.03,"October 21, 22",-0.0598,,,,,
2022-10-20,42.4,42.41,40.66,40.74,38.75,6118500,6118500,-1.66,-3.92,41.5525,"October 20, 22",-0.0392,,,,,
2022-10-19,41.59,42.29,40.66,42.21,40.15,7130021,7130021,0.62,1.49,41.6875,"October 19, 22",0.0149,,,,,
2022-10-18,42.61,43.73,41.7,41.81,39.77,6233902,6233902,-0.8,-1.88,42.4625,"October 18, 22",-0.0188,,,,,
2022-10-17,41.09,41.98,40.32,41.81,39.77,5733015,5733015,0.72,1.75,41.3,"October 17, 22",0.0175,,,,,
2022-10-14,43.78,44.45,41.06,41.13,39.12,5623473,5623473,-2.65,-6.05,42.605,"October 14, 22",-0.0605,,,,,
2022-10-13,42.74,44.6,42.21,44.37,42.2,5678106,5678106,1.63,3.81,43.48,"October 13, 22",0.0381,,,,,
2022-10-12,43.83,44.19,42.57,43.55,41.42,3962539,3962539,-0.28,-0.63883,43.535,"October 12, 22",-0.0063883,,,,,
2022-10-11,41.77,44.19,41.77,43.55,41.42,4628249,4628249,1.78,4.26,42.82,"October 11, 22",0.0426,,,,,
2022-10-10,43.85,44.84,42.74,42.77,40.68,4905000,4905000,-1.08,-2.46,43.55,"October 10, 22",-0.0246,,,,,
2022-10-07,43.88,44.92,43.07,43.17,41.06,6203709,6203709,-0.71,-1.62,43.76,"October 07, 22",-0.0162,,,,,
2022-10-06,45.05,45.91,43.75,43.94,41.79,5541529,5541529,-1.11,-2.46,44.6625,"October 06, 22",-0.0246,,,,,
2022-10-05,45.15,45.53,43.23,45.34,43.12,6524400,6524400,0.19,0.42082,44.8125,"October 05, 22",0.0042082,,,,,
2022-10-04,42.87,44.98,42.39,44.91,42.71,8962437,8962437,2.04,4.76,43.7875,"October 04, 22",0.0476,,,,,
2022-10-03,40.8,42.31,40.75,41.75,39.71,9169848,9169848,0.95,2.33,41.4025,"October 03, 22",0.0233,,,,,
2022-09-30,39.1,40.77,38.89,40.75,38.76,102622300,102622300,1.65,4.22,39.8775,"September 30, 22",0.0422,,,,,
