date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,paymentDate,adjDividend,declarationDate,dividend
2024-05-03,252.96,253.53,249.37,250.31,235.02,399522,399522,-2.65,-1.05,251.5425,"May 03, 24",-0.0105,,,,,
2024-05-02,247,251.72,245.34,249.8,234.54,605049,605049,2.8,1.13,248.465,"May 02, 24",0.0113,,,,,
2024-05-01,247.8,249,240.58,245.47,230.47,714600,714600,-2.33,-0.94027,245.7125,"May 01, 24",-0.0094027,,,,,
2024-04-30,245.71,248.53,245.71,246.25,231.21,599307,599307,0.54,0.21977,246.55,"April 30, 24",0.0021977,,,,,
2024-04-29,249.21,249.71,246.69,248.02,232.87,313400,313400,-1.19,-0.47751,248.4075,"April 29, 24",-0.0047751,,,,,
2024-04-26,248.88,252.69,246.91,246.92,231.84,422600,422600,-1.96,-0.78753,248.85,"April 26, 24",-0.0078753,,,,,
2024-04-25,245.96,247.52,244.49,247.21,232.11,466812,466812,1.25,0.50821,246.295,"April 25, 24",0.0050821,,,,,
2024-04-24,239.37,248.95,239.37,247.74,232.61,396600,396600,8.37,3.5,243.8575,"April 24, 24",0.035,,,,,
2024-04-23,240.58,243.99,240.03,242.15,227.36,557100,557100,1.57,0.65259,241.6875,"April 23, 24",0.0065259,,,,,
2024-04-22,236.1,240.8,235.4,239.89,225.24,381800,381800,3.79,1.61,238.0475,"April 22, 24",0.0161,,,,,
2024-04-19,234.77,237.5,234.77,235.17,220.8,335800,335800,0.4,0.17038,235.5525,"April 19, 24",0.0017038,,,,,
2024-04-18,233.54,234.51,230.9,233.97,219.68,285000,285000,0.43,0.18412,233.23,"April 18, 24",0.0018412,,,,,
2024-04-17,233.16,234.93,231.49,232.65,218.44,342600,342600,-0.51,-0.21873,233.0575,"April 17, 24",-0.0021873,,,,,
2024-04-16,234.26,234.38,231.89,232.7,218.48,294100,294100,-1.56,-0.66593,233.3075,"April 16, 24",-0.0066593,,,,,
2024-04-15,240.82,241.28,234.26,235.59,221.2,248434,248434,-5.23,-2.17,237.9875,"April 15, 24",-0.0217,,,,,
2024-04-12,243.23,243.99,237.93,239.29,224.67,376300,376300,-3.94,-1.62,241.11,"April 12, 24",-0.0162,,,,,
2024-04-11,246.03,246.31,240.97,244.25,229.33,378600,378600,-1.78,-0.72349,244.39,"April 11, 24",-0.0072349,,,,,
2024-04-10,243.18,244.88,242.29,244.01,229.1,434500,434500,0.83,0.34131,243.59,"April 10, 24",0.0034131,,,,,
2024-04-09,244.33,249.74,244.33,249.59,234.34,315100,315100,5.26,2.15,246.9975,"April 09, 24",0.0215,,,,,
2024-04-08,239.56,244.8,239.56,243.5,228.62,286106,286106,3.94,1.64,241.855,"April 08, 24",0.0164,,,,,
2024-04-05,234.45,238.77,234.45,237.68,223.16,170204,170204,3.23,1.38,236.3375,"April 05, 24",0.0138,,,,,
2024-04-04,240.98,241.2,235.19,235.98,221.56,253205,253205,-5,-2.07,238.3375,"April 04, 24",-0.0207,,,,,
2024-04-03,234.64,238.06,233.08,237.5,222.99,239400,239400,2.86,1.22,235.82,"April 03, 24",0.0122,,,,,
2024-04-02,238.03,238.03,234.45,235.5,221.11,294627,294627,-2.53,-1.06,236.5025,"April 02, 24",-0.0106,,,,,
2024-04-01,246.48,246.48,239.39,239.67,225.03,293023,293023,-6.81,-2.76,243.005,"April 01, 24",-0.0276,,,,,
2024-03-28,243.34,245.62,242.45,244.81,229.85,350005,350005,1.47,0.60409,244.055,"March 28, 24",0.0060409,,,,,
2024-03-27,237.5,241.52,237.5,241.41,226.66,258617,258617,3.91,1.65,239.4825,"March 27, 24",0.0165,2024-03-29,2024-04-12,2.45,2024-02-22,2.45
2024-03-26,239.85,240.73,237.72,237.73,220.91,324100,324100,-2.12,-0.88389,239.0075,"March 26, 24",-0.0088389,,,,,
2024-03-25,241.28,243.3,238.33,239.53,222.58,310124,310124,-1.75,-0.7253,240.61,"March 25, 24",-0.007253,,,,,
2024-03-22,244.38,245.01,240.17,241.99,224.87,360000,360000,-2.39,-0.97799,242.8875,"March 22, 24",-0.0097799,,,,,
2024-03-21,241.5,244.8,240.16,244.01,226.75,315100,315100,2.51,1.04,242.6175,"March 21, 24",0.0104,,,,,
2024-03-20,234.36,241.61,234.36,240.7,223.67,353200,353200,6.34,2.71,237.7575,"March 20, 24",0.0271,,,,,
2024-03-19,237.95,238.95,235.42,236.13,219.42,244922,244922,-1.82,-0.76487,237.1125,"March 19, 24",-0.0076487,,,,,
2024-03-18,240.12,240.12,236.69,237.6,220.79,305400,305400,-2.52,-1.05,238.6325,"March 18, 24",-0.0105,,,,,
2024-03-15,235.03,239.84,235.03,239.07,222.16,562300,562300,4.04,1.72,237.2425,"March 15, 24",0.0172,,,,,
2024-03-14,240.92,241.01,234.64,237.13,220.35,409100,409100,-3.79,-1.57,238.425,"March 14, 24",-0.0157,,,,,
2024-03-13,240.08,243.1,240.08,242.34,225.19,278900,278900,2.26,0.94135,241.4,"March 13, 24",0.0094135,,,,,
2024-03-12,241.58,244.06,238.74,240.63,223.61,300000,300000,-0.95,-0.39324,241.2525,"March 12, 24",-0.0039324,,,,,
2024-03-11,245.44,247.61,242.74,242.97,225.78,277700,277700,-2.47,-1.01,244.69,"March 11, 24",-0.0101,,,,,
2024-03-08,244.79,246.5,244.18,245.44,228.08,372718,372718,0.65,0.26553,245.2275,"March 08, 24",0.0026553,,,,,
2024-03-07,244.79,244.79,241.22,242.5,225.34,515100,515100,-2.29,-0.9355,243.325,"March 07, 24",-0.009355,,,,,
2024-03-06,244.42,245.11,240.63,242.7,225.53,276700,276700,-1.72,-0.70371,243.215,"March 06, 24",-0.0070371,,,,,
2024-03-05,241.83,245.54,241.41,242.8,225.62,559146,559146,0.97,0.40111,242.895,"March 05, 24",0.0040111,,,,,
2024-03-04,234.77,243.74,233.04,243.58,226.35,697041,697041,8.81,3.75,238.7825,"March 04, 24",0.0375,,,,,
2024-03-01,229.68,234.47,226.84,234.37,217.79,455600,455600,4.69,2.04,231.34,"March 01, 24",0.0204,,,,,
2024-02-29,232.22,232.94,230.42,231.4,215.03,410300,410300,-0.82,-0.35311,231.745,"February 29, 24",-0.0035311,,,,,
2024-02-28,226.36,232.76,226.19,229.63,213.38,445017,445017,3.27,1.44,228.735,"February 28, 24",0.0144,,,,,
2024-02-27,227.75,229.33,225.85,227.73,211.62,404301,404301,-0.02,-0.00878156,227.665,"February 27, 24",-8.78156e-05,,,,,
2024-02-26,229.27,230.38,225.4,225.79,209.82,401980,401980,-3.48,-1.52,227.71,"February 26, 24",-0.0152,,,,,
2024-02-23,229.87,230.51,227.87,229.34,213.11,917327,917327,-0.53,-0.23057,229.3975,"February 23, 24",-0.0023057,,,,,
2024-02-22,234.38,235.15,229.94,229.95,213.68,513045,513045,-4.43,-1.89,232.355,"February 22, 24",-0.0189,,,,,
2024-02-21,234,236.01,232.81,235.23,218.59,329002,329002,1.23,0.52564,234.5125,"February 21, 24",0.0052564,,,,,
2024-02-20,234.55,236.16,232.76,232.95,216.47,627600,627600,-1.6,-0.68216,234.105,"February 20, 24",-0.0068216,,,,,
2024-02-16,231.9,236.23,231.9,235.37,218.72,405300,405300,3.47,1.5,233.85,"February 16, 24",0.015,,,,,
2024-02-15,229.71,234.7,229.52,234.62,218.02,366700,366700,4.91,2.14,232.1375,"February 15, 24",0.0214,,,,,
2024-02-14,225.99,229.09,225.09,227.26,211.18,457800,457800,1.27,0.56197,226.8575,"February 14, 24",0.0056197,,,,,
2024-02-13,225.12,225.91,223.06,225.59,209.63,402200,402200,0.47,0.20878,224.92,"February 13, 24",0.0020878,,,,,
2024-02-12,230.89,231.27,228.26,230.78,214.45,283900,283900,-0.11,-0.04764173,230.3,"February 12, 24",-0.0004764173,,,,,
2024-02-09,228.69,230.36,228.46,229.8,213.54,276400,276400,1.11,0.48537,229.3275,"February 09, 24",0.0048537,,,,,
2024-02-08,228.66,229.53,225.81,229.34,213.11,439239,439239,0.68,0.29738,228.335,"February 08, 24",0.0029738,,,,,
2024-02-07,232.54,232.54,225.8,229.02,212.82,668100,668100,-3.52,-1.51,229.975,"February 07, 24",-0.0151,,,,,
2024-02-06,229.48,233.29,229.48,232.97,216.49,421900,421900,3.49,1.52,231.305,"February 06, 24",0.0152,,,,,
2024-02-05,233.15,233.15,229.9,230.34,214.04,444306,444306,-2.81,-1.21,231.635,"February 05, 24",-0.0121,,,,,
2024-02-02,234.78,236.62,232.16,236.02,219.32,503902,503902,1.24,0.52815,234.895,"February 02, 24",0.0052815,,,,,
2024-02-01,232.5,237.67,230.37,237.6,220.79,574300,574300,5.1,2.19,234.535,"February 01, 24",0.0219,,,,,
2024-01-31,236.54,238.88,232.83,233.27,216.77,801200,801200,-3.27,-1.38,235.38,"January 31, 24",-0.0138,,,,,
2024-01-30,234.74,236.46,233.37,234.47,217.88,299500,299500,-0.27,-0.11502,234.76,"January 30, 24",-0.0011502,,,,,
2024-01-29,236.35,238.25,235.48,236.9,220.14,280619,280619,0.55,0.23271,236.745,"January 29, 24",0.0023271,,,,,
2024-01-26,234.6,236.56,232.46,236.41,219.68,293162,293162,1.81,0.77153,235.0075,"January 26, 24",0.0077153,,,,,
2024-01-25,236.89,237.87,233.14,233.92,217.37,495878,495878,-2.97,-1.25,235.455,"January 25, 24",-0.0125,,,,,
2024-01-24,239.97,240.77,234.51,234.66,218.06,441100,441100,-5.31,-2.21,237.4775,"January 24, 24",-0.0221,,,,,
2024-01-23,242.84,242.84,236.91,238.76,221.87,378800,378800,-4.08,-1.68,240.3375,"January 23, 24",-0.0168,,,,,
2024-01-22,242.06,243.07,240.5,242.22,225.08,396817,396817,0.16,0.06609931,241.9625,"January 22, 24",0.0006609931,,,,,
2024-01-19,239.38,242.14,237.8,240.85,223.81,700200,700200,1.47,0.61409,240.0425,"January 19, 24",0.0061409,,,,,
2024-01-18,241.33,241.99,238.46,238.85,221.95,417314,417314,-2.48,-1.03,240.1575,"January 18, 24",-0.0103,,,,,
2024-01-17,245.82,248.54,239.64,241.69,224.59,517210,517210,-4.13,-1.68,243.9225,"January 17, 24",-0.0168,,,,,
2024-01-16,248.27,249.14,246.5,248.77,231.17,422748,422748,0.5,0.20139,248.17,"January 16, 24",0.0020139,,,,,
2024-01-12,250.67,251.77,248.21,249.08,231.46,415925,415925,-1.59,-0.6343,249.9325,"January 12, 24",-0.006343,,,,,
2024-01-11,245.98,248.27,245.74,248.08,230.53,334900,334900,2.1,0.85373,247.0175,"January 11, 24",0.0085373,,,,,
2024-01-10,248.18,249.47,246.73,247.88,230.34,319800,319800,-0.3,-0.12088,248.065,"January 10, 24",-0.0012088,,,,,
2024-01-09,245.45,249.16,242.92,247.88,230.34,333528,333528,2.43,0.99002,246.3525,"January 09, 24",0.0099002,,,,,
2024-01-08,243.67,248.36,241.98,248.33,230.76,370800,370800,4.66,1.91,245.585,"January 08, 24",0.0191,,,,,
2024-01-05,241.66,245.57,240.98,243.58,226.35,476300,476300,1.92,0.7945,242.9475,"January 05, 24",0.007945,,,,,
2024-01-04,241.67,245.64,241.67,243.8,226.55,372146,372146,2.13,0.88137,243.195,"January 04, 24",0.0088137,,,,,
2024-01-03,247.74,247.82,241.81,242.74,225.57,364340,364340,-5,-2.02,245.0275,"January 03, 24",-0.0202,,,,,
2024-01-02,247.01,251.12,247.01,249.87,232.19,328273,328273,2.86,1.16,248.7525,"January 02, 24",0.0116,,,,,
2023-12-29,248.76,250.5,247.82,247.94,230.4,458200,458200,-0.82,-0.32963,248.755,"December 29, 23",-0.0032963,2024-01-02,2024-01-12,2.31,2023-12-08,2.31
2023-12-28,249.6,252.85,249.1,252.75,232.72,329800,329800,3.15,1.26,251.075,"December 28, 23",0.0126,,,,,
2023-12-27,246.4,249.3,246.14,249.23,229.48,202638,202638,2.83,1.15,247.7675,"December 27, 23",0.0115,,,,,
2023-12-26,244.64,247.47,244.5,247.12,227.54,231300,231300,2.48,1.01,245.9325,"December 26, 23",0.0101,,,,,
2023-12-22,243.38,246.52,243.38,244.37,225,267000,267000,0.99,0.40677,244.4125,"December 22, 23",0.0040677,,,,,
2023-12-21,242.09,242.95,238.32,242.12,222.93,362716,362716,0.03,0.01239209,241.37,"December 21, 23",0.0001239209,,,,,
2023-12-20,245.71,246.33,240.23,240.43,221.38,496121,496121,-5.28,-2.15,243.175,"December 20, 23",-0.0215,,,,,
2023-12-19,247.29,247.29,244.42,245.84,226.36,443406,443406,-1.45,-0.58636,246.21,"December 19, 23",-0.0058636,,,,,
2023-12-18,244.84,247.47,244.16,246.16,226.65,581400,581400,1.32,0.53913,245.6575,"December 18, 23",0.0053913,,,,,
2023-12-15,246.37,247,241.85,244.95,225.54,1034828,1034828,-1.42,-0.57637,245.0425,"December 15, 23",-0.0057637,,,,,
2023-12-14,243.69,251.48,243.09,248.5,228.81,728800,728800,4.81,1.97,246.69,"December 14, 23",0.0197,,,,,
2023-12-13,228.55,240.38,227.59,238.39,219.5,483300,483300,9.84,4.31,233.7275,"December 13, 23",0.0431,,,,,
2023-12-12,226.46,228.98,225.3,227.61,209.57,596315,596315,1.15,0.50782,227.0875,"December 12, 23",0.0050782,,,,,
2023-12-11,225.4,227.12,223.91,227.07,209.07,471848,471848,1.67,0.74091,225.875,"December 11, 23",0.0074091,,,,,
2023-12-08,223.81,226.2,223.35,226.11,208.19,331942,331942,2.3,1.03,224.8675,"December 08, 23",0.0103,,,,,
2023-12-07,223.23,226.46,222.3,224.85,207.03,491146,491146,1.62,0.72571,224.21,"December 07, 23",0.0072571,,,,,
2023-12-06,222,226.14,221.59,223.68,205.95,588300,588300,1.68,0.75676,223.3525,"December 06, 23",0.0075676,,,,,
2023-12-05,221.1,221.67,218.59,221.51,203.96,374900,374900,0.41,0.18544,220.7175,"December 05, 23",0.0018544,,,,,
2023-12-04,219.23,223.24,218.95,222.77,205.12,595300,595300,3.54,1.61,221.0475,"December 04, 23",0.0161,,,,,
2023-12-01,214.06,220.9,213.04,220.66,203.17,452200,452200,6.6,3.08,217.165,"December 01, 23",0.0308,,,,,
2023-11-30,212.76,214.24,211.35,213.46,196.54,583500,583500,0.7,0.32901,212.9525,"November 30, 23",0.0032901,,,,,
2023-11-29,214.78,216.5,211.6,212.23,195.41,315727,315727,-2.55,-1.19,213.7775,"November 29, 23",-0.0119,,,,,
2023-11-28,211.54,214.64,210.36,212.5,195.66,437827,437827,0.96,0.45381,212.26,"November 28, 23",0.0045381,,,,,
2023-11-27,213.8,213.87,212,212.18,195.36,334400,334400,-1.62,-0.75772,212.9625,"November 27, 23",-0.0075772,,,,,
2023-11-24,212.93,214.8,212.24,214.72,197.7,76600,76600,1.79,0.84065,213.6725,"November 24, 23",0.0084065,,,,,
2023-11-22,215.08,215.08,211.97,212.85,195.98,197200,197200,-2.23,-1.04,213.745,"November 22, 23",-0.0104,,,,,
2023-11-21,212.6,214.19,211.59,212.66,195.81,258031,258031,0.06,0.02822201,212.76,"November 21, 23",0.0002822201,,,,,
2023-11-20,210.4,213.98,209.17,213.05,196.17,332400,332400,2.65,1.26,211.65,"November 20, 23",0.0126,,,,,
2023-11-17,212.67,212.72,209.26,211.02,194.3,280400,280400,-1.65,-0.77585,211.4175,"November 17, 23",-0.0077585,,,,,
2023-11-16,214.62,214.62,211.48,211.57,194.8,264009,264009,-3.05,-1.42,213.0725,"November 16, 23",-0.0142,,,,,
2023-11-15,216.28,218.03,213.31,213.58,196.65,318933,318933,-2.7,-1.25,215.3,"November 15, 23",-0.0125,,,,,
2023-11-14,211.47,218.2,211.47,216.13,199,444300,444300,4.66,2.2,214.3175,"November 14, 23",0.022,,,,,
2023-11-13,208.1,209.27,204.64,205.66,189.36,357524,357524,-2.44,-1.17,206.9175,"November 13, 23",-0.0117,,,,,
2023-11-10,208.23,211.43,207.28,210.65,193.96,333703,333703,2.42,1.16,209.3975,"November 10, 23",0.0116,,,,,
2023-11-09,211.44,211.73,207.1,207.57,191.12,278513,278513,-3.87,-1.83,209.46,"November 09, 23",-0.0183,,,,,
2023-11-08,210.76,211.35,208.64,210.88,194.17,362200,362200,0.12,0.0569368,210.4075,"November 08, 23",0.000569368,,,,,
2023-11-07,212.5,212.5,208.04,209.39,192.8,284600,284600,-3.11,-1.46,210.6075,"November 07, 23",-0.0146,,,,,
2023-11-06,216.03,216.03,210.2,212.26,195.44,282400,282400,-3.77,-1.75,213.63,"November 06, 23",-0.0175,,,,,
2023-11-03,214.9,222.16,214.9,217.26,200.04,379400,379400,2.36,1.1,217.305,"November 03, 23",0.011,,,,,
2023-11-02,210.23,211.83,208.41,211.76,194.98,895700,895700,1.53,0.72777,210.5575,"November 02, 23",0.0072777,,,,,
2023-11-01,213.91,213.91,206.6,207.87,191.4,687031,687031,-6.04,-2.82,210.5725,"November 01, 23",-0.0282,,,,,
2023-10-31,211.03,215.54,208.79,213.92,196.97,826617,826617,2.89,1.37,212.32,"October 31, 23",0.0137,,,,,
2023-10-30,208.78,210.96,205.48,210.04,193.39,603600,603600,1.26,0.60351,208.815,"October 30, 23",0.0060351,,,,,
2023-10-27,211.17,215.23,203.85,206.58,190.21,1199143,1199143,-4.59,-2.17,209.2075,"October 27, 23",-0.0217,,,,,
2023-10-26,211.31,213.82,208.13,208.54,192.01,748400,748400,-2.77,-1.31,210.45,"October 26, 23",-0.0131,,,,,
2023-10-25,214.07,214.37,210.15,210.26,193.6,340100,340100,-3.81,-1.78,212.2125,"October 25, 23",-0.0178,,,,,
2023-10-24,210.47,215.21,210.14,214.7,197.69,439800,439800,4.23,2.01,212.63,"October 24, 23",0.0201,,,,,
2023-10-23,209.13,212.39,208.55,209.32,192.73,445446,445446,0.19,0.09085258,209.8475,"October 23, 23",0.0009085258,,,,,
2023-10-20,214.66,217.03,211.53,211.67,194.9,316841,316841,-2.99,-1.39,213.7225,"October 20, 23",-0.0139,,,,,
2023-10-19,214.32,217.21,213.12,214.3,197.32,361700,361700,-0.02,-0.00933184,214.7375,"October 19, 23",-9.33184e-05,,,,,
2023-10-18,217.59,218.67,215.17,215.62,198.53,249016,249016,-1.97,-0.90537,216.7625,"October 18, 23",-0.0090537,,,,,
2023-10-17,218.18,221.22,217.62,219.09,201.73,350417,350417,0.91,0.41709,219.0275,"October 17, 23",0.0041709,,,,,
2023-10-16,221.38,221.38,217.49,219.5,202.1,589255,589255,-1.88,-0.84922,219.9375,"October 16, 23",-0.0084922,,,,,
2023-10-13,221.45,221.51,218.28,219.46,202.07,477313,477313,-1.98,-0.89862,220.175,"October 13, 23",-0.0089862,,,,,
2023-10-12,221.29,222.52,219.38,220.48,203.01,238349,238349,-0.81,-0.36604,220.9175,"October 12, 23",-0.0036604,,,,,
2023-10-11,219.49,222.64,219.2,222.3,204.68,343749,343749,2.81,1.28,220.9075,"October 11, 23",0.0128,,,,,
2023-10-10,218.26,221.3,216.72,217.25,200.03,474400,474400,-1.01,-0.46275,218.3825,"October 10, 23",-0.0046275,,,,,
2023-10-09,214.45,219.53,214.45,218.8,201.46,355629,355629,4.35,2.03,216.8075,"October 09, 23",0.0203,,,,,
2023-10-06,210.54,217.12,209.6,215.93,198.82,435536,435536,5.39,2.56,213.2975,"October 06, 23",0.0256,,,,,
2023-10-05,210.16,212.79,208.83,212.36,195.53,251700,251700,2.2,1.05,211.035,"October 05, 23",0.0105,,,,,
2023-10-04,209.2,210.07,206.83,209.91,193.27,348500,348500,0.71,0.33939,209.0025,"October 04, 23",0.0033939,,,,,
2023-10-03,207.77,209.29,206.42,207.34,190.91,415013,415013,-0.43,-0.20696,207.705,"October 03, 23",-0.0020696,,,,,
2023-10-02,211.12,213.46,207.94,208.85,192.3,322124,322124,-2.27,-1.08,210.3425,"October 02, 23",-0.0108,,,,,
2023-09-29,213.97,215.63,210.38,212.09,195.28,362641,362641,-1.88,-0.87863,213.0175,"September 29, 23",-0.0087863,,,,,
2023-09-28,209.59,212.2,209.59,210.75,194.05,257200,257200,1.16,0.55346,210.5325,"September 28, 23",0.0055346,2023-09-29,2023-10-13,2.31,2023-09-07,2.31
2023-09-27,215.22,215.63,210.14,210.74,191.91,386500,386500,-4.48,-2.08,212.9325,"September 27, 23",-0.0208,,,,,
2023-09-26,214.83,216.13,212.93,213.67,194.58,269832,269832,-1.16,-0.53996,214.39,"September 26, 23",-0.0053996,,,,,
2023-09-25,214.68,216.76,214,216.31,196.98,311013,311013,1.63,0.75927,215.4375,"September 25, 23",0.0075927,,,,,
2023-09-22,218.76,219.44,215.29,215.64,196.37,370442,370442,-3.12,-1.43,217.2825,"September 22, 23",-0.0143,,,,,
2023-09-21,222.62,223.93,218.97,219.08,199.51,464931,464931,-3.54,-1.59,221.15,"September 21, 23",-0.0159,,,,,
2023-09-20,223.89,226.89,222.65,223.87,203.87,293824,293824,-0.02,-0.00893296,224.325,"September 20, 23",-8.93296e-05,,,,,
2023-09-19,224.44,224.44,221.21,222.08,202.24,287367,287367,-2.36,-1.05,223.0425,"September 19, 23",-0.0105,,,,,
2023-09-18,224.35,225.44,221.32,223.85,203.85,386905,386905,-0.5,-0.22287,223.74,"September 18, 23",-0.0022287,,,,,
2023-09-15,223.68,226,221.91,225.22,205.1,596433,596433,1.54,0.68848,224.2025,"September 15, 23",0.0068848,,,,,
2023-09-14,225.29,226.52,222.97,225.1,204.99,590224,590224,-0.19,-0.08433575,224.97,"September 14, 23",-0.0008433575,,,,,
2023-09-13,225.46,226.18,221.51,223,203.07,375118,375118,-2.46,-1.09,224.0375,"September 13, 23",-0.0109,,,,,
2023-09-12,223.41,225.71,220.82,225.66,205.5,514844,514844,2.25,1.01,223.9,"September 12, 23",0.0101,,,,,
2023-09-11,225.67,225.75,221.78,224.07,204.05,417700,417700,-1.6,-0.709,224.3175,"September 11, 23",-0.00709,,,,,
2023-09-08,229.53,230.67,223.43,225.29,205.16,683900,683900,-4.24,-1.85,227.23,"September 08, 23",-0.0185,,,,,
2023-09-07,235.1,235.52,231.04,231.24,210.58,728400,728400,-3.86,-1.64,233.225,"September 07, 23",-0.0164,,,,,
2023-09-06,235,237.31,234.67,236.41,215.29,321109,321109,1.41,0.6,235.8475,"September 06, 23",0.006,,,,,
2023-09-05,237.65,238.64,235.28,235.79,214.72,240019,240019,-1.86,-0.78266,236.84,"September 05, 23",-0.0078266,,,,,
2023-09-01,239.58,239.95,236.65,237.52,216.3,291746,291746,-2.06,-0.85984,238.425,"September 01, 23",-0.0085984,,,,,
2023-08-31,239.73,240.56,237.43,238.39,217.09,484740,484740,-1.34,-0.55896,239.0275,"August 31, 23",-0.0055896,,,,,
2023-08-30,239.79,242.59,239.22,240.16,218.7,280739,280739,0.37,0.1543,240.44,"August 30, 23",0.001543,,,,,
2023-08-29,237.47,239.16,235.73,239.01,217.65,395801,395801,1.54,0.6485,237.8425,"August 29, 23",0.006485,,,,,
2023-08-28,238.61,239.81,237.28,238,216.73,259400,259400,-0.61,-0.25565,238.425,"August 28, 23",-0.0025565,,,,,
2023-08-25,238.71,239.18,236.9,237.24,216.04,347408,347408,-1.47,-0.61581,238.0075,"August 25, 23",-0.0061581,,,,,
2023-08-24,238.95,243.15,237.22,237.57,216.34,226500,226500,-1.38,-0.57753,239.2225,"August 24, 23",-0.0057753,,,,,
2023-08-23,235.05,238.17,234.54,238.1,216.83,216200,216200,3.05,1.3,236.465,"August 23, 23",0.013,,,,,
2023-08-22,234.45,235.41,232.88,234.05,213.14,214920,214920,-0.4,-0.17061,234.1975,"August 22, 23",-0.0017061,,,,,
2023-08-21,235.04,236.11,231.18,233.15,212.32,234101,234101,-1.89,-0.80412,233.87,"August 21, 23",-0.0080412,,,,,
2023-08-18,234.69,238.54,234.51,236.31,215.2,233720,233720,1.62,0.69027,236.0125,"August 18, 23",0.0069027,,,,,
2023-08-17,238.56,240.57,236.12,236.45,215.32,267900,267900,-2.11,-0.88447,237.925,"August 17, 23",-0.0088447,,,,,
2023-08-16,238.68,239.78,236.12,238.02,216.75,219500,219500,-0.66,-0.27652,238.15,"August 16, 23",-0.0027652,,,,,
2023-08-15,237.66,239.76,237.25,238.17,216.89,198600,198600,0.51,0.21459,238.21,"August 15, 23",0.0021459,,,,,
2023-08-14,245,246.09,239.67,239.95,218.51,346999,346999,-5.05,-2.06,242.6775,"August 14, 23",-0.0206,,,,,
2023-08-11,241.11,245.7,241.11,245.53,223.59,207936,207936,4.42,1.83,243.3625,"August 11, 23",0.0183,,,,,
2023-08-10,242.81,245.43,241.11,242.84,221.14,257734,257734,0.03,0.01235534,243.0475,"August 10, 23",0.0001235534,,,,,
2023-08-09,242.01,242.63,240.27,241.32,219.76,243900,243900,-0.69,-0.28511,241.5575,"August 09, 23",-0.0028511,,,,,
2023-08-08,243.56,243.96,240.81,242.55,220.88,313400,313400,-1.01,-0.41468,242.72,"August 08, 23",-0.0041468,,,,,
2023-08-07,244.36,245.96,244.06,245.34,223.42,241100,241100,0.98,0.40105,244.93,"August 07, 23",0.0040105,,,,,
2023-08-04,243.24,248.8,243.04,243.92,222.13,342509,342509,0.68,0.27956,244.75,"August 04, 23",0.0027956,,,,,
2023-08-03,242.88,244.28,237.88,244.17,222.35,383200,383200,1.29,0.53113,242.3025,"August 03, 23",0.0053113,,,,,
2023-08-02,242.99,245.75,242.14,244.62,222.76,435200,435200,1.63,0.67081,243.875,"August 02, 23",0.0067081,,,,,
2023-08-01,242.05,244.2,241.54,244.04,222.24,655506,655506,1.99,0.82214,242.9575,"August 01, 23",0.0082214,,,,,
2023-07-31,238.37,246.73,237.1,243.55,221.79,1892800,1892800,5.18,2.17,241.4375,"July 31, 23",0.0217,,,,,
2023-07-28,238.23,240.57,233.82,237.31,216.11,815216,815216,-0.92,-0.38618,237.4825,"July 28, 23",-0.0038618,,,,,
2023-07-27,240.77,240.77,231.43,231.75,211.04,611900,611900,-9.02,-3.75,236.18,"July 27, 23",-0.0375,,,,,
2023-07-26,240.12,242,237.16,239.45,218.06,471637,471637,-0.67,-0.27903,239.6825,"July 26, 23",-0.0027903,,,,,
2023-07-25,243.86,244.76,238.19,239.77,218.35,451100,451100,-4.09,-1.68,241.645,"July 25, 23",-0.0168,,,,,
2023-07-24,246.01,246.89,243.5,244.4,222.56,399603,399603,-1.61,-0.65444,245.2,"July 24, 23",-0.0065444,,,,,
2023-07-21,244.5,245.48,242.87,245.14,223.24,393900,393900,0.64,0.26176,244.4975,"July 21, 23",0.0026176,,,,,
2023-07-20,242.35,244,239.24,243.94,222.14,294600,294600,1.59,0.65608,242.3825,"July 20, 23",0.0065608,,,,,
2023-07-19,240.21,243.91,240.21,243.05,221.33,440822,440822,2.84,1.18,241.845,"July 19, 23",0.0118,,,,,
2023-07-18,239.54,241.56,237.57,239.79,218.36,463518,463518,0.25,0.10437,239.615,"July 18, 23",0.0010437,,,,,
2023-07-17,243.81,246.3,241.95,242.53,220.86,339162,339162,-1.28,-0.525,243.6475,"July 17, 23",-0.00525,,,,,
2023-07-14,243.26,246.23,242.2,245.44,223.51,333841,333841,2.18,0.89616,244.2825,"July 14, 23",0.0089616,,,,,
2023-07-13,240.15,244.74,239.14,244.43,222.59,479438,479438,4.28,1.78,242.115,"July 13, 23",0.0178,,,,,
2023-07-12,241.23,243.93,240.62,240.69,219.18,557821,557821,-0.54,-0.22385,241.6175,"July 12, 23",-0.0022385,,,,,
2023-07-11,235.5,238.29,233.96,238.09,216.82,215000,215000,2.59,1.1,236.46,"July 11, 23",0.011,,,,,
2023-07-10,231.73,234.42,231.25,234.29,213.36,342000,342000,2.56,1.1,232.9225,"July 10, 23",0.011,,,,,
2023-07-07,232.8,234.71,231.45,233.25,212.41,375919,375919,0.45,0.1933,233.0525,"July 07, 23",0.001933,,,,,
