date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,dividend,paymentDate,adjDividend
2023-08-24,866.8,866.8,846.68,846.91,846.91,97815,97800,-19.89,-2.29,851.87,"August 24, 23",-0.0229,,,,,
2023-08-23,848.78,864.645,845.5,859.91,859.91,125549,125500,11.13,1.31,857.29,"August 23, 23",0.0131,,,,,
2023-08-22,849.34,857.4,843.46,843.51,843.51,89750,89700,-5.83,-0.68642,847.37,"August 22, 23",-0.0068642,,,,,
2023-08-21,848.75,860.22,845.06,845.4,845.4,135935,135900,-3.35,-0.3947,849.1,"August 21, 23",-0.003947,,,,,
2023-08-18,830.86,852.325,830.86,846.13,846.13,136703,136700,15.27,1.84,845.66,"August 18, 23",0.0184,,,,,
2023-08-17,844.35,851.25,839.73,843.48,843.48,165985,166000,-0.87,-0.10304,844.77,"August 17, 23",-0.0010304,,,,,
2023-08-16,870.46,875.09,848.4,848.8,848.8,90962,91000,-21.66,-2.49,858.65,"August 16, 23",-0.0249,,,,,
2023-08-15,874.03,877.5425,867.57,871.09,871.09,105428,105400,-2.94,-0.33637,871.03,"August 15, 23",-0.0033637,,,,,
2023-08-14,868.34,877.57,864.23,875.66,875.66,133238,133200,7.32,0.84299,874.58,"August 14, 23",0.0084299,,,,,
2023-08-11,855.98,864.71,855.98,860.11,860.11,75258,75300,4.13,0.48249,861.36,"August 11, 23",0.0048249,,,,,
2023-08-10,864.05,870.2722,854.905,859.09,859.09,122192,122200,-4.96,-0.57404,859.85,"August 10, 23",-0.0057404,,,,,
2023-08-09,860,862.21,846.4101,854.77,854.77,99623,99600,-5.23,-0.60814,856.09,"August 09, 23",-0.0060814,,,,,
2023-08-08,858.05,870.2899,841.29,856.16,856.16,193672,193700,-1.89,-0.22027,853.8,"August 08, 23",-0.0022027,,,,,
2023-08-07,847.68,862.82,845.01,861.27,861.27,161550,161600,13.59,1.6,856.18,"August 07, 23",0.016,,,,,
2023-08-04,856.97,859.25,825.465,841.02,841.02,173416,173400,-15.95,-1.86,845.49,"August 04, 23",-0.0186,,,,,
2023-08-03,850,892.03,837.52,855.18,855.18,343322,343300,5.18,0.60941,857.61,"August 03, 23",0.0060941,,,,,
2023-08-02,821.21,826.53,810.26,822.19,822.19,215091,215100,0.98,0.11934,818.51,"August 02, 23",0.0011934,,,,,
2023-08-01,835.43,837.53,826.695,829.69,829.69,155087,155100,-5.74,-0.68707,830.36,"August 01, 23",-0.0068707,,,,,
2023-07-31,830,838.01,825.19,837.97,837.969971,111233,111200,7.97,0.96024,833.82,"July 31, 23",0.0096024,,,,,
2023-07-28,829.19,835.4,819.53,824.97,824.969971,146697,146700,-4.22,-0.50893,824.92,"July 28, 23",-0.0050893,,,,,
2023-07-27,843.12,849.11,815.63,820.32,820.32,338449,338400,-22.8,-2.7,825.83,"July 27, 23",-0.027,,,,,
2023-07-26,850.56,854.225,829.24,834.75,834.75,244092,244100,-15.81,-1.86,836.39,"July 26, 23",-0.0186,,,,,
2023-07-25,830.18,858.74,830,852.49,852.48999,302176,302200,22.31,2.69,852.09,"July 25, 23",0.0269,,,,,
2023-07-24,850.46,859.51,826.625,834.78,834.78,160229,160200,-15.68,-1.84,834.07,"July 24, 23",-0.0184,,,,,
2023-07-21,858.85,860,838.99,844.5,844.5,132615,132500,-14.35,-1.67,846.8,"July 21, 23",-0.0167,,,,,
2023-07-20,842.36,856.47,828.94,852.16,852.159973,261426,261400,9.8,1.16,850.18,"July 20, 23",0.0116,,,,,
2023-07-19,847.06,849.37,825.75,844.85,844.849976,150799,150800,-2.21,-0.2609,840.55,"July 19, 23",-0.002609,,,,,
2023-07-18,836.33,847.56,828.8501,843.67,843.669983,134422,134400,7.34,0.87764,841.36,"July 18, 23",0.0087764,,,,,
2023-07-17,825.79,840.71,825.61,837.24,837.23999,139990,140000,11.45,1.39,836.45,"July 17, 23",0.0139,,,,,
2023-07-14,811.3,824.94,810.48,824.45,824.45,128334,128300,13.15,1.62,820.77,"July 14, 23",0.0162,,,,,
2023-07-13,814.89,817.38,808.49,810.8,810.799988,104653,104700,-4.09,-0.50191,811.95,"July 13, 23",-0.0050191,,,,,
2023-07-12,815.54,815.54,804.28,810.97,810.969971,148194,148200,-4.57,-0.56036,810.62,"July 12, 23",-0.0056036,,,,,
2023-07-11,802.73,810.44,799.18,808.41,808.409973,153133,153100,5.68,0.70759,806.72,"July 11, 23",0.0070759,,,,,
2023-07-10,792.47,810.64,792.47,802.38,802.38,151615,151600,9.91,1.25,802.69,"July 10, 23",0.0125,,,,,
2023-07-07,781.68,798.13,781.68,793.79,793.789978,145460,145500,12.11,1.55,793.19,"July 07, 23",0.0155,,,,,
2023-07-06,787.75,787.75,776.63,782.4,782.4,174988,175000,-5.35,-0.67915,781.19,"July 06, 23",-0.0067915,,,,,
2023-07-05,790.08,798.67,788.89,791.97,791.969971,109911,109900,1.89,0.23922,792.54,"July 05, 23",0.0023922,,,,,
2023-07-03,805.9,811.1,790.51,795,795,69556,69600,-10.9,-1.35,795.83,"July 03, 23",-0.0135,,,,,
2023-06-30,805.44,815.18,805.44,809.21,809.21,164309,161900,3.77,0.46807,810.58,"June 30, 23",0.0046807,,,,,
2023-06-29,789.69,797.57,786.515,796.54,796.539978,104408,104400,6.85,0.86743,795.4,"June 29, 23",0.0086743,,,,,
2023-06-28,774.58,799.61,773.5,787.84,787.84,153801,153800,13.26,1.71,787.84,"June 28, 23",0.0171,,,,,
2023-06-27,768.48,778.3,764.49,775.54,775.539978,228815,228800,7.06,0.9187,772.69,"June 27, 23",0.009187,,,,,
2023-06-26,772.59,780.98,768.16,768.48,768.47998,125651,125700,-4.11,-0.53198,772.09,"June 26, 23",-0.0053198,,,,,
2023-06-23,779.79,783.26,770.58,776.05,776.049988,326104,326100,-3.74,-0.47962,777.64,"June 23, 23",-0.0047962,,,,,
2023-06-22,786.84,795.235,778.65,786.85,786.849976,130075,130100,0.01,0.00127091,786.11,"June 22, 23",1.27091e-05,,,,,
2023-06-21,794.15,796.76,782.435,790.5,790.5,187186,187200,-3.65,-0.45961,789.24,"June 21, 23",-0.0045961,,,,,
2023-06-20,797.27,806.67,788.925,795.54,795.539978,220065,220100,-1.73,-0.21699,796.64,"June 20, 23",-0.0021699,,,,,
2023-06-16,809.69,815.64,795.495,799.96,799.96,262951,262900,-9.73,-1.2,802.62,"June 16, 23",-0.012,,,,,
2023-06-15,791.68,807.41,791.68,802.11,802.109985,175296,175300,10.43,1.32,801.52,"June 15, 23",0.0132,,,,,
2023-06-14,804.07,807.08,785.54,795.25,795.25,196205,196200,-8.82,-1.1,794.14,"June 14, 23",-0.011,,,,,
2023-06-13,804.53,806.45,797.6,801.58,801.58,201692,201700,-2.95,-0.36667,801.74,"June 13, 23",-0.0036667,,,,,
2023-06-12,782.45,800.46,779.37,800.18,800.179993,154351,154400,17.73,2.27,793.31,"June 12, 23",0.0227,,,,,
2023-06-09,769.67,779.74,765.4,774.71,774.71,232705,232700,5.04,0.65483,774.54,"June 09, 23",0.0065483,,,,,
2023-06-08,756.11,771.01,756.11,766.69,766.69,216687,216700,10.58,1.4,765.38,"June 08, 23",0.014,,,,,
2023-06-07,789.54,797.18,745.45,757.18,757.179993,374896,374900,-32.36,-4.1,761.01,"June 07, 23",-0.041,,,,,
2023-06-06,789.21,795.35,786.03,789.99,789.98999,155178,155200,0.78,0.09883301,790.74,"June 06, 23",0.0009883301,,,,,
2023-06-05,787.21,796.67,781.09,791.6,791.599976,104567,101100,4.39,0.55767,791.35,"June 05, 23",0.0055767,,,,,
2023-06-02,793.33,800.085,783.06,790.84,790.84,176866,176900,-2.49,-0.31387,790.57,"June 02, 23",-0.0031387,,,,,
2023-06-01,786.3,799.95,786.3,793.24,793.23999,208759,208800,6.94,0.88261,794.19,"June 01, 23",0.0088261,,,,,
2023-05-31,789.89,794.98,775.11,787.67,787.669983,409446,409400,-2.22,-0.28105,786.68,"May 31, 23",-0.0028105,,,,,
2023-05-30,795,796.5,786.32,790.41,790.409973,162672,187000,-4.59,-0.57736,790.7,"May 30, 23",-0.0057736,,,,,
2023-05-26,774.79,792.22,774.27,791.62,791.619995,211157,211200,16.83,2.17,783.73,"May 26, 23",0.0217,,,,,
2023-05-25,773.5,777.78,766.53,772.13,772.13,144603,144500,-1.37,-0.17712,772.63,"May 25, 23",-0.0017712,,,,,
2023-05-24,758.58,770,747.71,765.21,765.21,165223,165200,6.63,0.874,762.35,"May 24, 23",0.00874,,,,,
2023-05-23,769.57,777.0175,759.05,760.21,760.21,246039,246000,-9.36,-1.22,763.83,"May 23, 23",-0.0122,,,,,
2023-05-22,766.7,794.02,760.37,776.73,776.72998,233848,233800,10.03,1.31,779.63,"May 22, 23",0.0131,,,,,
2023-05-19,768.06,768.795,754.23,755.79,755.789978,206532,206500,-12.27,-1.6,757.68,"May 19, 23",-0.016,,,,,
2023-05-18,749,766.15,748.13,765.94,765.94,198924,198900,16.94,2.26,757.97,"May 18, 23",0.0226,,,,,
2023-05-17,759.74,759.74,748.8,749.21,749.21,181442,181400,-10.53,-1.39,751.07,"May 17, 23",-0.0139,,,,,
2023-05-16,753.31,756.64,746,754.13,754.13,146257,146300,0.82,0.10885,753.05,"May 16, 23",0.0010885,,,,,
2023-05-15,742.58,757.565,739.61,756.14,756.14,211815,211800,13.56,1.83,752.78,"May 15, 23",0.0183,,,,,
2023-05-12,751.41,758.5899,741.28,743.83,743.83,305512,305500,-7.58,-1.01,746.18,"May 12, 23",-0.0101,,,,,
2023-05-11,759,762.73,743.02,749.29,749.289978,197706,197600,-9.71,-1.28,751.22,"May 11, 23",-0.0128,,,,,
2023-05-10,744.33,758.46,741.43,757.9,757.9,171972,172000,13.57,1.82,752.23,"May 10, 23",0.0182,,,,,
2023-05-09,735.42,741.83,733.75,737.24,737.23999,158601,158600,1.82,0.24748,736.97,"May 09, 23",0.0024748,,,,,
2023-05-08,729.54,736.78,729.54,736.41,736.409973,194955,195000,6.87,0.94169,734.16,"May 08, 23",0.0094169,,,,,
2023-05-05,739.92,743.37,730.325,731.98,731.97998,148264,148300,-7.94,-1.07,734.3,"May 05, 23",-0.0107,,,,,
2023-05-04,748.67,760.15,736,736.65,736.65,208150,208100,-12.02,-1.61,745.46,"May 04, 23",-0.0161,,,,,
2023-05-03,740.47,756.02,732.1,752.39,752.39,273140,273100,11.92,1.61,748.09,"May 03, 23",0.0161,,,,,
2023-05-02,749.44,749.44,725.29,739.71,739.71,251551,251600,-9.73,-1.3,736.94,"May 02, 23",-0.013,,,,,
2023-05-01,726.72,751.58,714.63,745.99,745.98999,238770,238800,19.27,2.65,743.36,"May 01, 23",0.0265,,,,,
2023-04-28,719.22,758,718.22,727.95,727.95,412358,412400,8.73,1.21,738.2,"April 28, 23",0.0121,,,,,
2023-04-27,724.16,736.365,719.17,734.68,734.679993,251190,251200,10.52,1.45,730.41,"April 27, 23",0.0145,,,,,
2023-04-26,710.96,723.89,708,714.36,714.359985,308008,308000,3.4,0.47823,716.54,"April 26, 23",0.0047823,,,,,
2023-04-25,711.35,715.37,708.25,709.52,709.52,219849,219800,-1.83,-0.25726,711.38,"April 25, 23",-0.0025726,,,,,
2023-04-24,722.51,726.56,712.65,713.56,713.559998,232383,232400,-8.95,-1.24,715.83,"April 24, 23",-0.0124,,,,,
2023-04-21,707.62,728.85,707.06,719.23,719.22998,305426,305400,11.61,1.64,719.78,"April 21, 23",0.0164,,,,,
2023-04-20,693.65,704.15,692.87,703.44,703.44,216989,217000,9.79,1.41,700.33,"April 20, 23",0.0141,,,,,
2023-04-19,692.16,695.32,686.08,695.31,695.309998,192053,192000,3.15,0.4551,692.08,"April 19, 23",0.004551,,,,,
2023-04-18,700,702.29,693.19,697.37,697.369995,136083,136100,-2.63,-0.37571,697.63,"April 18, 23",-0.0037571,,,,,
2023-04-17,700.68,703.46,686.905,696.47,696.469971,115291,115300,-4.21,-0.60084,694.22,"April 17, 23",-0.0060084,,,,,
2023-04-14,695.22,702.26,695.22,698.06,698.059998,133272,133300,2.84,0.4085,698.78,"April 14, 23",0.004085,,,,,
2023-04-13,687.05,699.22,687.05,698.78,698.78,126523,126500,11.73,1.71,696.31,"April 13, 23",0.0171,,,,,
2023-04-12,682.33,690.89,682.33,684.43,684.429993,103639,103600,2.1,0.30777,686.25,"April 12, 23",0.0030777,,,,,
2023-04-11,678.54,688.385,675.37,678.96,678.96,167650,167700,0.42,0.0618976,679.49,"April 11, 23",0.000618976,,,,,
2023-04-10,668.12,680.19,664.41,679.57,679.57,129836,129800,11.45,1.71,676.81,"April 10, 23",0.0171,,,,,
2023-04-06,671.3,677,668.98,672.42,672.419983,127596,127600,1.12,0.16684,672.22,"April 06, 23",0.0016684,,,,,
2023-04-05,687.53,693.41,676.6,676.62,676.619995,102508,102500,-10.91,-1.59,679.14,"April 05, 23",-0.0159,,,,,
2023-04-04,689.08,691.5,682.59,689.29,689.289978,290461,290500,0.21,0.03047542,688.09,"April 04, 23",0.0003047542,,,,,
2023-04-03,700,702.455,686.825,689.84,689.84,225989,226000,-10.16,-1.45,690.17,"April 03, 23",-0.0145,,,,,
2023-03-31,696.4,703.02,694.71,702.69,702.69,364009,364000,6.29,0.90322,700.84,"March 31, 23",0.0090322,,,,,
2023-03-30,700.9,705,692.24,696.4,696.4,108508,108500,-4.5,-0.64203,696.78,"March 30, 23",-0.0064203,,,,,
2023-03-29,685.87,698.96,685.545,698.13,698.13,158964,159000,12.26,1.79,694.72,"March 29, 23",0.0179,,,,,
2023-03-28,686.25,690.96,674.8,679.52,679.52,180143,180100,-6.73,-0.98069,680.01,"March 28, 23",-0.0098069,,,,,
2023-03-27,691.95,699.3,687.24,688.63,688.63,215383,215400,-3.32,-0.4798,691.12,"March 27, 23",-0.004798,,,,,
2023-03-24,677.55,691.15,672,690.94,690.94,130569,130600,13.39,1.98,684.94,"March 24, 23",0.0198,,,,,
2023-03-23,682.85,688.29,673.12,680.85,680.849976,218650,218700,-2,-0.29289,680.67,"March 23, 23",-0.0029289,,,,,
2023-03-22,694.06,696.07,677.71,678.7,678.7,217294,217300,-15.36,-2.21,686.31,"March 22, 23",-0.0221,,,,,
2023-03-21,686.14,700.37,676.08,696.88,696.88,246547,246500,10.74,1.57,689.81,"March 21, 23",0.0157,,,,,
2023-03-20,654.5,684.49,650,682.55,682.549988,309508,309500,28.05,4.29,679.27,"March 20, 23",0.0429,,,,,
2023-03-17,677.21,693.61,651.08,654.94,654.94,5150036,5150000,-22.27,-3.29,655.79,"March 17, 23",-0.0329,,,,,
2023-03-16,669.4,697.67,666.5,679.97,679.969971,314687,314500,10.57,1.58,684.46,"March 16, 23",0.0158,,,,,
2023-03-15,684.12,691.5,659.33,668.3,668.299988,321960,322000,-15.82,-2.31,668.01,"March 15, 23",-0.0231,,,,,
2023-03-14,691.04,708.86,689.095,696.89,696.89,330437,330400,5.85,0.84655,696.62,"March 14, 23",0.0084655,,,,,
2023-03-13,689.12,693.085,662.19,682.89,682.89,486387,486400,-6.23,-0.90405,680.49,"March 13, 23",-0.0090405,,,,,
2023-03-10,694.05,707.31,683.33,695.76,695.76,237226,237200,1.71,0.24638,695.69,"March 10, 23",0.0024638,,,,,
2023-03-09,700.94,711.845,696.38,696.43,696.429993,265761,265800,-4.51,-0.64342,702.51,"March 09, 23",-0.0064342,,,,,
2023-03-08,701.37,705,689.48,700.54,700.539978,192444,192400,-0.83,-0.11834,697.55,"March 08, 23",-0.0011834,,,,,
2023-03-07,696.57,705.75,693.435,701.73,701.72998,184989,185000,5.16,0.74077,701.04,"March 07, 23",0.0074077,,,,,
2023-03-06,706.99,711.41,696.58,696.58,696.58,278913,278900,-10.41,-1.47,704.3,"March 06, 23",-0.0147,,,,,
2023-03-03,690.84,708.54,688.5,705.23,705.22998,172176,172000,14.39,2.08,701.97,"March 03, 23",0.0208,,,,,
2023-03-02,681.17,687.77,679.49,687.52,687.52,101132,101100,6.35,0.93222,685.09,"March 02, 23",0.0093222,,,,,
2023-03-01,675.54,682.79,670.32,682.79,682.789978,194182,194200,7.25,1.07,678.93,"March 01, 23",0.0107,,,,,
2023-02-28,671.85,686.74,671.85,677.39,677.39,292775,292800,5.54,0.82459,678.98,"February 28, 23",0.0082459,,,,,
2023-02-27,671.18,672.72,666.43,670.41,670.409973,119411,119400,-0.77,-0.11472,669.79,"February 27, 23",-0.0011472,,,,,
2023-02-24,659.87,668.24,658.72,665.94,665.94,100101,100100,6.07,0.91988,664.34,"February 24, 23",0.0091988,,,,,
2023-02-23,666.72,674.54,662.56,671.67,671.669983,94431,94200,4.95,0.74244,669.01,"February 23, 23",0.0074244,,,,,
2023-02-22,666.62,668.34,654.69,663.48,663.47998,169895,169900,-3.14,-0.47103,662.98,"February 22, 23",-0.0047103,,,,,
2023-02-21,667.33,676.56,663.02,665,665,213572,213600,-2.33,-0.34915,667.57,"February 21, 23",-0.0034915,,,,,
2023-02-17,674.68,687.24,665.8,682.19,682.19,207399,207400,7.51,1.11,678.54,"February 17, 23",0.0111,,,,,
2023-02-16,690,696.22,687.24,687.8,687.799988,156479,156500,-2.2,-0.31884,691.48,"February 16, 23",-0.0031884,,,,,
2023-02-15,691.33,703.86,691.33,698.94,698.94,181689,181700,7.61,1.1,699.65,"February 15, 23",0.011,,,,,
2023-02-14,692.56,701.63,690.29,698.06,698.059998,191637,191600,5.5,0.79416,698.03,"February 14, 23",0.0079416,,,,,
2023-02-13,691.8,698.03,684.01,694.24,694.23999,189645,189600,2.44,0.3527,693.39,"February 13, 23",0.003527,,,,,
2023-02-10,670.98,686.24,669.04,679.73,679.72998,176071,176100,8.75,1.3,678.49,"February 10, 23",0.013,,,,,
2023-02-09,680.41,698.99,674.92,677.74,677.73999,244374,244400,-2.67,-0.39241,683.3,"February 09, 23",-0.0039241,,,,,
2023-02-08,677.41,682.47,667.65,676.85,676.849976,217192,217000,-0.56,-0.08266781,676.12,"February 08, 23",-0.0008266781,,,,,
2023-02-07,666.35,680.85,657.195,677.53,677.53,162509,162500,11.18,1.68,669.52,"February 07, 23",0.0168,,,,,
2023-02-06,677.72,677.72,667.8,673.45,673.45,169793,169800,-4.27,-0.63005,672.15,"February 06, 23",-0.0063005,,,,,
2023-02-03,671.73,692.79,671.73,681.32,681.32,209905,209900,9.59,1.43,684.4,"February 03, 23",0.0143,,,,,
2023-02-02,693.62,710,685.27,690.32,690.32,214570,214600,-3.3,-0.47576,695.45,"February 02, 23",-0.0047576,,,,,
2023-02-01,662.47,686.23,653.19,682.68,682.679993,204363,204400,20.21,3.05,672.77,"February 01, 23",0.0305,,,,,
2023-01-31,643.52,668.445,640.12,665.95,665.95,286040,286000,22.43,3.49,657.34,"January 31, 23",0.0349,,,,,
2023-01-30,658.12,659.98,644.27,644.28,644.28,186002,186000,-13.84,-2.1,649.54,"January 30, 23",-0.021,,,,,
2023-01-27,623.79,676.9799,617.35,660.25,660.25,317427,317400,36.46,5.84,657.16,"January 27, 23",0.0584,,,,,
2023-01-26,646.65,648.89,632.09,646.05,646.049988,227523,227500,-0.6,-0.0927859,641.52,"January 26, 23",-0.000927859,,,,,
2023-01-25,627.82,646.38,610.665,642.83,642.83,188732,188700,15.01,2.39,637.1,"January 25, 23",0.0239,,,,,
2023-01-24,653.12,657.58,638,640.22,640.219971,243542,243500,-12.9,-1.98,644.22,"January 24, 23",-0.0198,,,,,
2023-01-23,648.39,658.21,640.535,649.95,649.95,217787,217700,1.56,0.2406,651.02,"January 23, 23",0.002406,,,,,
2023-01-20,623.39,649.92,623.39,649.18,649.179993,199706,199700,25.79,4.14,643.58,"January 20, 23",0.0414,,,,,
2023-01-19,625.03,636.99,622.47,623.86,623.859985,178572,178600,-1.17,-0.18719,628.28,"January 19, 23",-0.0018719,,,,,
2023-01-18,635.29,640.5,619.17,629.97,629.969971,212055,212100,-5.32,-0.83741,629.25,"January 18, 23",-0.0083741,,,,,
2023-01-17,616.01,628.265,610.1853,627.88,627.88,161389,161400,11.87,1.93,624.91,"January 17, 23",0.0193,,,,,
2023-01-13,599.22,620.65,599.22,617.92,617.919983,128997,129000,18.7,3.12,615.84,"January 13, 23",0.0312,,,,,
2023-01-12,598.4,608.31,586.6,605.58,605.58,163850,163900,7.18,1.2,603.65,"January 12, 23",0.012,,,,,
2023-01-11,588.26,600.92,584.44,598.97,598.969971,168387,168400,10.71,1.82,595.91,"January 11, 23",0.0182,,,,,
2023-01-10,588.48,591.62,575.39,585.86,585.859985,253026,253000,-2.62,-0.44521,583.25,"January 10, 23",-0.0044521,,,,,
2023-01-09,609.55,611.98,591.8,593.87,593.869995,193283,193300,-15.68,-2.57,597.78,"January 09, 23",-0.0257,,,,,
2023-01-06,603.6,608.7,583.69,601.94,601.94,115677,115700,-1.66,-0.27502,600.1,"January 06, 23",-0.0027502,,,,,
2023-01-05,601.06,606.405,589.5,596.9,596.9,146516,146500,-4.16,-0.69211,597.68,"January 05, 23",-0.0069211,,,,,
2023-01-04,596.54,609.8,596.155,609.04,609.039978,117334,117300,12.5,2.1,606.15,"January 04, 23",0.021,,,,,
2023-01-03,608.65,617.1,586.11,591.19,591.19,165263,165300,-17.46,-2.87,595.26,"January 03, 23",-0.0287,,,,,
2022-12-30,591.69,599.09,587.81,598.58,598.58,153245,153200,6.89,1.16,595.04,"December 30, 22",0.0116,,,,,
2022-12-29,607.49,614.49,598.755,600.9,600.9,120581,120600,-6.59,-1.08,604.44,"December 29, 22",-0.0108,,,,,
2022-12-28,615.33,622.22,604.4,606.84,606.84,92623,92600,-8.49,-1.38,609.24,"December 28, 22",-0.0138,,,,,
2022-12-27,613.88,617.37,608.17,614.3,614.299988,92277,92300,0.42,0.06841728,612.42,"December 27, 22",0.0006841728,,,,,
2022-12-23,613.1,623.155,605.055,616.76,616.76,90452,90500,3.66,0.59697,615.61,"December 23, 22",0.0059697,,,,,
2022-12-22,602.71,617.48,599.28,614.52,614.52,128404,128400,11.81,1.96,611.05,"December 22, 22",0.0196,,,,,
2022-12-21,592.59,614.21,592.59,614.2,614.2,133042,133000,21.61,3.65,610.14,"December 21, 22",0.0365,,,,,
2022-12-20,582.74,595.52,580.485,591.15,591.15,138329,138300,8.41,1.44,591.16,"December 20, 22",0.0144,,,,,
2022-12-19,586.61,593.7,579.61,585.65,585.65,170815,170800,-0.96,-0.16365,586.12,"December 19, 22",-0.0016365,,,,,
2022-12-16,595.19,595.19,583.18,590.63,590.63,427657,427700,-4.56,-0.76614,589.65,"December 16, 22",-0.0076614,,,,,
2022-12-15,594.02,598.22,583.635,598.21,598.21,242626,242600,4.19,0.70536,592.92,"December 15, 22",0.0070536,,,,,
2022-12-14,616.86,628.65,602.5,606.68,606.679993,193770,193800,-10.18,-1.65,611,"December 14, 22",-0.0165,,,,,
2022-12-13,628,638.87,615.335,620.56,620.559998,237578,237600,-7.44,-1.18,623.99,"December 13, 22",-0.0118,,,,,
2022-12-12,618.13,623.2,609.29,616.31,616.309998,120397,120400,-1.82,-0.29444,616.84,"December 12, 22",-0.0029444,,,,,
2022-12-09,620.76,626.45,614.9,615.45,615.45,142127,142100,-5.31,-0.8554,618.75,"December 09, 22",-0.008554,,,,,
2022-12-08,620.69,632.025,610.6,624.99,624.98999,179424,179400,4.3,0.69278,625.24,"December 08, 22",0.0069278,,,,,
2022-12-07,609,616.12,598.48,613.5,613.5,136825,136800,4.5,0.73892,610.76,"December 07, 22",0.0073892,,,,,
2022-12-06,609.65,612.68,595.05,609.61,609.609985,174326,174300,-0.04,-0.00656114,604.62,"December 06, 22",-6.56114e-05,,,,,
2022-12-05,612.34,615.53,599.07,612.1,612.099976,170105,170100,-0.24,-0.03919391,608.5,"December 05, 22",-0.0003919391,,,,,
2022-12-02,619,626.96,602.3,621.32,621.32,190173,190200,2.32,0.3748,619.61,"December 02, 22",0.003748,,,,,
2022-12-01,617.52,637.69,612.17,621.14,621.14,303258,303300,3.62,0.58622,620.24,"December 01, 22",0.0058622,,,,,
2022-11-30,587.37,621.2,582.49,619.72,619.719971,395794,395800,32.35,5.51,612.68,"November 30, 22",0.0551,,,,,
2022-11-29,583.78,597.13,579.48,590.74,590.73999,214628,214600,6.96,1.19,591.09,"November 29, 22",0.0119,,,,,
2022-11-28,579.43,589.05,571.81,587.68,587.679993,189969,190000,8.25,1.42,583.23,"November 28, 22",0.0142,,,,,
2022-11-25,576.59,589.97,570.81,589.07,589.07,84283,84300,12.48,2.16,583.22,"November 25, 22",0.0216,,,,,
2022-11-23,578.42,594.67,578.29,579.29,579.289978,177371,177400,0.87,0.15041,584.58,"November 23, 22",0.0015041,,,,,
2022-11-22,581.89,584.355,574.14,577.9,577.9,174968,175000,-3.99,-0.6857,578.36,"November 22, 22",-0.006857,,,,,
2022-11-21,577.42,582.93,568.9,581.49,581.48999,163316,163300,4.07,0.70486,575.96,"November 21, 22",0.0070486,,,,,
2022-11-18,593.87,593.87,568.375,576.2,576.2,290668,290700,-17.67,-2.98,575.03,"November 18, 22",-0.0298,,,,,
2022-11-17,600.84,603.445,571.25,586.71,586.71,346047,346000,-14.13,-2.35,582.22,"November 17, 22",-0.0235,,,,,
2022-11-16,603.65,623.34,603.65,617.87,617.869995,194510,194500,14.22,2.36,617.04,"November 16, 22",0.0236,,,,,
2022-11-15,610.99,623.61,604.84,616.49,616.48999,273915,273900,5.5,0.90018,615.03,"November 15, 22",0.0090018,,,,,
2022-11-14,600.01,613.86,580.01,592.9,592.9,368129,368100,-7.11,-1.18,597.93,"November 14, 22",-0.0118,,,,,
2022-11-11,583.86,623.15,583.86,607.57,607.57,475693,475700,23.71,4.06,604.95,"November 11, 22",0.0406,,,,,
2022-11-10,525.74,581.87,518.26,581.78,581.78,844599,844600,56.04,10.66,558.78,"November 10, 22",0.1066,,,,,
2022-11-09,446.82,446.945,437.305,443.77,443.769989,201439,201300,-3.05,-0.6826,442.89,"November 09, 22",-0.006826,,,,,
2022-11-08,439.21,456.33,435.48,450.53,450.529999,311284,311300,11.32,2.58,450.12,"November 08, 22",0.0258,,,,,
2022-11-07,435.17,442.3011,427.09,436.85,436.85,227122,227100,1.68,0.38606,435.49,"November 07, 22",0.0038606,,,,,
2022-11-04,442.74,443.55,427.72,435.35,435.35,171772,171800,-7.39,-1.67,434.82,"November 04, 22",-0.0167,,,,,
2022-11-03,440.88,451.135,433.45,436.68,436.679993,199264,199300,-4.2,-0.95264,440.65,"November 03, 22",-0.0095264,,,,,
2022-11-02,473.52,475.035,442.2727,447.5,447.5,245609,245600,-26.02,-5.5,453.62,"November 02, 22",-0.055,,,,,
2022-11-01,486.17,487.24,471.48,476.12,476.119995,166583,166600,-10.05,-2.07,476.59,"November 01, 22",-0.0207,,,,,
2022-10-31,482.3,487.83,477.5,478.84,478.839996,271398,271400,-3.46,-0.7174,480.44,"October 31, 22",-0.007174,,,,,
2022-10-28,473.24,485.43,471.67,485.11,485.109985,207406,207400,11.87,2.51,480.95,"October 28, 22",0.0251,,,,,
2022-10-27,450,475.91,449.45,474.57,474.57,351922,351900,24.57,5.46,469.43,"October 27, 22",0.0546,,,,,
2022-10-26,429.7,448.07,429.7,447.56,447.559998,259736,259700,17.86,4.16,444.11,"October 26, 22",0.0416,,,,,
2022-10-25,418.97,437.65,418.97,432.75,432.75,278550,278600,13.78,3.29,432.18,"October 25, 22",0.0329,,,,,
2022-10-24,412.67,419.27,408.88,415.88,415.88,186292,186300,3.21,0.77786,415.11,"October 24, 22",0.0077786,,,,,
2022-10-21,407.61,413,400.51,409.66,409.66,142168,142200,2.05,0.50293,406.81,"October 21, 22",0.0050293,,,,,
2022-10-20,410.34,412.455,400.225,408.59,408.589996,189998,190000,-1.75,-0.42648,407,"October 20, 22",-0.0042648,,,,,
