date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,paymentDate,declarationDate,recordDate,dividend
2024-05-17,91.99,92.7,91.61,92.65,92.53,3170900,3170900,0.66,0.71747,92.2375,"May 17, 24",0.0071747,,,,,
2024-05-16,92.46,92.77,90.66,91.4,91.28,4941800,4941800,-1.06,-1.15,91.8225,"May 16, 24",-0.0115,,,,,
2024-05-15,92.01,92.94,91.72,92.79,92.67,1430435,1430435,0.78,0.84773,92.365,"May 15, 24",0.0084773,0.02,2024-06-06,2024-04-25,2024-05-16,0.02
2024-05-14,90.79,91.69,90.29,91.54,91.4,1886600,1886600,0.75,0.82608,91.0775,"May 14, 24",0.0082608,,,,,
2024-05-13,91.14,91.21,89.94,90.84,90.7,3208033,3208033,-0.3,-0.32916,90.7825,"May 13, 24",-0.0032916,,,,,
2024-05-10,91.89,92.2,90.93,91.26,91.12,1844441,1844441,-0.63,-0.6856,91.57,"May 10, 24",-0.006856,,,,,
2024-05-09,90.86,91.33,90.2,91,90.86,2390600,2390600,0.14,0.15408,90.8475,"May 09, 24",0.0015408,,,,,
2024-05-08,89.65,90.79,88.96,90.75,90.61,3647991,3647991,1.1,1.23,90.0375,"May 08, 24",0.0123,,,,,
2024-05-07,88.67,90.26,87.92,89.85,89.71,2983300,2983300,1.18,1.33,89.175,"May 07, 24",0.0133,,,,,
2024-05-06,88.07,89.54,87.66,88.48,88.34,4549425,4549425,0.41,0.46554,88.4375,"May 06, 24",0.0046554,,,,,
2024-05-03,88,89.5,85.9,86.72,86.59,6849021,6849021,-1.28,-1.45,87.53,"May 03, 24",-0.0145,,,,,
2024-05-02,93.28,93.85,91.61,92.85,92.71,4134500,4134500,-0.43,-0.46098,92.8975,"May 02, 24",-0.0046098,,,,,
2024-05-01,93.18,94.27,92.22,93,92.86,3435321,3435321,-0.18,-0.19317,93.1675,"May 01, 24",-0.0019317,,,,,
2024-04-30,93.21,94.12,92.35,93.32,93.18,3619500,3619500,0.11,0.11801,93.25,"April 30, 24",0.0011801,,,,,
2024-04-29,93.47,94.21,92.45,93.39,93.25,2663212,2663212,-0.08,-0.08558896,93.38,"April 29, 24",-0.0008558896,,,,,
2024-04-26,92.47,93.96,92.31,93.5,93.36,1973900,1973900,1.03,1.11,93.06,"April 26, 24",0.0111,,,,,
2024-04-25,91.29,92.64,90.5,92.03,91.89,2567400,2567400,0.74,0.8106,91.615,"April 25, 24",0.008106,,,,,
2024-04-24,91.94,93.22,90.89,92.5,92.36,4269113,4269113,0.56,0.60909,92.1375,"April 24, 24",0.0060909,,,,,
2024-04-23,89.33,90.62,89.19,90.57,90.43,1530023,1530023,1.24,1.39,89.9275,"April 23, 24",0.0139,,,,,
2024-04-22,88.88,89.33,88.1,88.63,88.49,2250434,2250434,-0.25,-0.28128,88.735,"April 22, 24",-0.0028128,,,,,
2024-04-19,89.27,90,87.46,88.4,88.26,2490032,2490032,-0.87,-0.97457,88.7825,"April 19, 24",-0.0097457,,,,,
2024-04-18,90.3,90.76,88.85,88.97,88.83,1195332,1195332,-1.33,-1.47,89.72,"April 18, 24",-0.0147,,,,,
2024-04-17,91.48,91.51,88.82,89.57,89.43,1836245,1836245,-1.91,-2.09,90.345,"April 17, 24",-0.0209,,,,,
2024-04-16,91.19,91.73,90.47,90.88,90.74,1836862,1836862,-0.31,-0.33995,91.0675,"April 16, 24",-0.0033995,,,,,
2024-04-15,93.38,93.52,90.93,91.28,91.14,1562102,1562102,-2.1,-2.25,92.2775,"April 15, 24",-0.0225,,,,,
2024-04-12,91.88,92.72,91.47,91.92,91.78,1509215,1509215,0.04,0.04353505,91.9975,"April 12, 24",0.0004353505,,,,,
2024-04-11,92.71,93.86,92.37,93.17,93.03,1542200,1542200,0.46,0.49617,93.0275,"April 11, 24",0.0049617,,,,,
2024-04-10,92.16,93.8,91.45,92.99,92.85,1628600,1628600,0.83,0.90061,92.6,"April 10, 24",0.0090061,,,,,
2024-04-09,94.49,94.57,92.34,93.5,93.36,2259500,2259500,-0.99,-1.05,93.725,"April 09, 24",-0.0105,,,,,
2024-04-08,95.06,95.42,93.91,94.01,93.87,1878200,1878200,-1.05,-1.1,94.6,"April 08, 24",-0.011,,,,,
2024-04-05,92.88,95.05,92.72,94.81,94.66,2125600,2125600,1.93,2.08,93.865,"April 05, 24",0.0208,,,,,
2024-04-04,94.4,94.77,92.28,92.3,92.16,2866500,2866500,-2.1,-2.22,93.4375,"April 04, 24",-0.0222,,,,,
2024-04-03,92.55,93.96,92.34,93.39,93.25,2720800,2720800,0.84,0.90762,93.06,"April 03, 24",0.0090762,,,,,
2024-04-02,93.82,93.82,92.38,92.55,92.41,3435400,3435400,-1.27,-1.35,93.1425,"April 02, 24",-0.0135,,,,,
2024-04-01,94.93,94.94,93.4,93.62,93.48,1331133,1331133,-1.31,-1.38,94.2225,"April 01, 24",-0.0138,,,,,
2024-03-28,95.17,95.41,94.5,94.95,94.8,2557113,2557113,-0.22,-0.23117,95.0075,"March 28, 24",-0.0023117,,,,,
2024-03-27,94.8,95.41,93.8,95.26,95.11,2460800,2460800,0.46,0.48523,94.8175,"March 27, 24",0.0048523,,,,,
2024-03-26,94.32,95.05,94.19,94.45,94.31,1945404,1945404,0.13,0.13783,94.5025,"March 26, 24",0.0013783,,,,,
2024-03-25,95.25,96.17,94.36,94.48,94.34,2405000,2405000,-0.77,-0.8084,95.065,"March 25, 24",-0.008084,,,,,
2024-03-22,94.95,95.09,93.99,94.74,94.6,1574500,1574500,-0.21,-0.22117,94.6925,"March 22, 24",-0.0022117,,,,,
2024-03-21,94.1,95.29,93.83,95.1,94.95,2453065,2453065,1,1.06,94.58,"March 21, 24",0.0106,,,,,
2024-03-20,91.68,93.72,91.38,93.68,93.54,2647574,2647574,2,2.18,92.615,"March 20, 24",0.0218,,,,,
2024-03-19,91.27,91.77,90.71,91.56,91.42,1626900,1626900,0.29,0.31774,91.3275,"March 19, 24",0.0031774,,,,,
2024-03-18,91.06,91.76,90.46,91.21,91.07,1472851,1472851,0.15,0.16473,91.1225,"March 18, 24",0.0016473,,,,,
2024-03-15,90.1,91.26,90.1,90.47,90.33,2658100,2658100,0.37,0.41065,90.4825,"March 15, 24",0.0041065,,,,,
2024-03-14,90.95,91.4,90.23,91.01,90.87,2036916,2036916,0.06,0.06597031,90.8975,"March 14, 24",0.0006597031,,,,,
2024-03-13,91.07,91.12,90.1,90.53,90.39,2311311,2311311,-0.54,-0.59295,90.705,"March 13, 24",-0.0059295,,,,,
2024-03-12,89.35,91.02,88.71,90.86,90.72,1810295,1810295,1.51,1.69,89.985,"March 12, 24",0.0169,,,,,
2024-03-11,89.46,89.86,88.83,89.52,89.38,2126928,2126928,0.06,0.06706908,89.4175,"March 11, 24",0.0006706908,,,,,
2024-03-08,91.28,91.67,89.69,90.37,90.23,1962009,1962009,-0.91,-0.99693,90.7525,"March 08, 24",-0.0099693,,,,,
2024-03-07,90.91,91.4,90.27,91.16,91.02,2339347,2339347,0.25,0.275,90.935,"March 07, 24",0.00275,,,,,
2024-03-06,90.68,91.17,90.08,90.24,90.1,2578926,2578926,-0.44,-0.48522,90.5425,"March 06, 24",-0.0048522,0.02,2024-03-28,2024-02-20,2024-03-07,0.02
2024-03-05,91.16,91.26,89.53,89.97,89.81,4325500,4325500,-1.19,-1.31,90.48,"March 05, 24",-0.0131,,,,,
2024-03-04,91.67,92.36,91.34,91.54,91.38,1913325,1913325,-0.13,-0.14181,91.7275,"March 04, 24",-0.0014181,,,,,
2024-03-01,90.94,92.44,90.77,91.63,91.47,2726416,2726416,0.69,0.75874,91.445,"March 01, 24",0.0075874,,,,,
2024-02-29,90.06,91.45,89.77,91.33,91.17,4062400,4062400,1.27,1.41,90.6525,"February 29, 24",0.0141,,,,,
2024-02-28,90.33,90.78,89.75,89.85,89.69,2105400,2105400,-0.48,-0.53138,90.1775,"February 28, 24",-0.0053138,,,,,
2024-02-27,90.95,91.11,89.54,90.38,90.22,2167300,2167300,-0.57,-0.62672,90.495,"February 27, 24",-0.0062672,,,,,
2024-02-26,90.33,91.14,90.2,90.76,90.6,2037117,2037117,0.43,0.47603,90.6075,"February 26, 24",0.0047603,,,,,
2024-02-23,91.04,91.11,89.68,90.53,90.37,2064900,2064900,-0.51,-0.56019,90.59,"February 23, 24",-0.0056019,,,,,
2024-02-22,90.28,90.92,89.86,90.79,90.63,2486079,2486079,0.51,0.56491,90.4625,"February 22, 24",0.0056491,,,,,
2024-02-21,87.4,89.01,87.23,88.94,88.78,3305175,3305175,1.54,1.76,88.145,"February 21, 24",0.0176,,,,,
2024-02-20,88.27,88.49,86.6,86.74,86.59,3452816,3452816,-1.53,-1.73,87.525,"February 20, 24",-0.0173,,,,,
2024-02-16,91.72,92.32,89.36,89.47,89.31,5024851,5024851,-2.25,-2.45,90.7175,"February 16, 24",-0.0245,,,,,
2024-02-15,86.93,87.91,86.52,87.79,87.63,2854632,2854632,0.86,0.9893,87.2875,"February 15, 24",0.009893,,,,,
2024-02-14,85.99,86.84,85.59,86.49,86.34,2309800,2309800,0.5,0.58146,86.2275,"February 14, 24",0.0058146,,,,,
2024-02-13,84.16,85.38,83.74,85.11,84.96,2129400,2129400,0.95,1.13,84.5975,"February 13, 24",0.0113,,,,,
2024-02-12,85.74,86.24,85.33,85.47,85.32,1683500,1683500,-0.27,-0.31491,85.695,"February 12, 24",-0.0031491,,,,,
2024-02-09,85.65,86.51,85.27,85.9,85.75,4011864,4011864,0.25,0.29189,85.8325,"February 09, 24",0.0029189,,,,,
2024-02-08,84.67,85.5,84.41,85.38,85.23,2500908,2500908,0.71,0.83855,84.99,"February 08, 24",0.0083855,,,,,
2024-02-07,83.56,84.97,83.38,84.57,84.42,2846301,2846301,1.01,1.21,84.12,"February 07, 24",0.0121,,,,,
2024-02-06,82.86,83.4,82.21,83.24,83.09,7467121,7467121,0.38,0.4586,82.9275,"February 06, 24",0.004586,,,,,
2024-02-05,82.96,83.52,82.51,82.91,82.76,2464717,2464717,-0.05,-0.06027001,82.975,"February 05, 24",-0.0006027001,,,,,
2024-02-02,81.87,84.01,81.59,83.74,83.59,2395639,2395639,1.87,2.28,82.8025,"February 02, 24",0.0228,,,,,
2024-02-01,80.36,82.23,80.36,81.99,81.84,4281309,4281309,1.63,2.03,81.235,"February 01, 24",0.0203,,,,,
2024-01-31,80.36,80.85,79.73,79.86,79.72,2470904,2470904,-0.5,-0.6222,80.2,"January 31, 24",-0.006222,,,,,
2024-01-30,80.15,80.83,80.12,80.61,80.47,2156074,2156074,0.46,0.57392,80.4275,"January 30, 24",0.0057392,,,,,
2024-01-29,79.08,80.55,79.04,80.48,80.34,2658203,2658203,1.4,1.77,79.7875,"January 29, 24",0.0177,,,,,
2024-01-26,79.36,79.63,79.03,79.3,79.16,2170200,2170200,-0.06,-0.07560484,79.33,"January 26, 24",-0.0007560484,,,,,
2024-01-25,79.34,79.75,78.69,79.25,79.11,2688400,2688400,-0.09,-0.11344,79.2575,"January 25, 24",-0.0011344,,,,,
2024-01-24,79.75,79.83,78.61,78.84,78.7,4113100,4113100,-0.91,-1.14,79.2575,"January 24, 24",-0.0114,,,,,
2024-01-23,79.52,79.52,78.36,79.21,79.07,2153100,2153100,-0.31,-0.38984,79.1525,"January 23, 24",-0.0038984,,,,,
2024-01-22,79.02,79.45,78.83,79.34,79.2,1820335,1820335,0.32,0.40496,79.16,"January 22, 24",0.0040496,,,,,
2024-01-19,78.57,78.92,77.87,78.88,78.74,2149400,2149400,0.31,0.39455,78.56,"January 19, 24",0.0039455,,,,,
2024-01-18,77.76,78.37,77.16,78.18,78.04,1579236,1579236,0.42,0.54012,77.8675,"January 18, 24",0.0054012,,,,,
2024-01-17,77.16,77.75,76.97,77.45,77.31,2589522,2589522,0.29,0.37584,77.3325,"January 17, 24",0.0037584,,,,,
2024-01-16,77.13,78.01,76.64,77.95,77.81,2610722,2610722,0.82,1.06,77.4325,"January 16, 24",0.0106,,,,,
2024-01-12,78.09,78.17,76.73,77.42,77.28,2961948,2961948,-0.67,-0.85798,77.6025,"January 12, 24",-0.0085798,,,,,
2024-01-11,76.33,77.74,75.54,77.69,77.55,3222119,3222119,1.36,1.78,76.825,"January 11, 24",0.0178,,,,,
2024-01-10,75.89,76.39,75.74,76.29,76.15,1386108,1386108,0.4,0.52708,76.0775,"January 10, 24",0.0052708,,,,,
2024-01-09,74.97,75.91,74.58,75.91,75.77,2100100,2100100,0.94,1.25,75.3425,"January 09, 24",0.0125,,,,,
2024-01-08,74.81,75.74,74.01,75.72,75.59,1882800,1882800,0.91,1.22,75.07,"January 08, 24",0.0122,,,,,
2024-01-05,74.8,75.29,74.59,74.8,74.67,2066608,2066608,0,0,74.87,"January 05, 24",0,,,,,
2024-01-04,74.9,75.77,74.72,74.94,74.81,1475700,1475700,0.04,0.05340454,75.0825,"January 04, 24",0.0005340454,,,,,
2024-01-03,76.21,76.47,74.67,74.72,74.59,2629617,2629617,-1.49,-1.96,75.5175,"January 03, 24",-0.0196,,,,,
2024-01-02,77,77.61,76.26,76.73,76.59,1790100,1790100,-0.27,-0.35065,76.9,"January 02, 24",-0.0035065,,,,,
2023-12-29,77.93,78.02,77.28,77.34,77.2,1618105,1618105,-0.59,-0.75709,77.6425,"December 29, 23",-0.0075709,,,,,
2023-12-28,77.74,78.16,77.57,77.78,77.64,1110042,1110042,0.04,0.05145356,77.8125,"December 28, 23",0.0005145356,,,,,
2023-12-27,77.48,77.87,77.24,77.85,77.71,1823000,1823000,0.37,0.47754,77.61,"December 27, 23",0.0047754,,,,,
2023-12-26,76.49,77.43,76.46,77.4,77.26,1346300,1346300,0.91,1.19,76.945,"December 26, 23",0.0119,,,,,
2023-12-22,76.08,76.86,75.91,76.48,76.34,1433700,1433700,0.4,0.52576,76.3325,"December 22, 23",0.0052576,,,,,
2023-12-21,75.64,75.86,75.05,75.8,75.67,1392700,1392700,0.16,0.21153,75.5875,"December 21, 23",0.0021153,,,,,
2023-12-20,76,76.81,74.84,74.87,74.74,2029149,2029149,-1.13,-1.49,75.63,"December 20, 23",-0.0149,,,,,
2023-12-19,75.13,76.4,74.83,76.33,76.19,2263226,2263226,1.2,1.6,75.6725,"December 19, 23",0.016,,,,,
2023-12-18,75.19,75.28,74.47,74.82,74.69,1751900,1751900,-0.37,-0.49209,74.94,"December 18, 23",-0.0049209,,,,,
2023-12-15,74.86,75.63,74.7,74.84,74.71,4784528,4784528,-0.02,-0.02671654,75.0075,"December 15, 23",-0.0002671654,,,,,
2023-12-14,74.13,75.57,74.09,75.31,75.18,2590300,2590300,1.18,1.59,74.775,"December 14, 23",0.0159,,,,,
2023-12-13,74.22,74.76,73.52,73.7,73.57,2115736,2115736,-0.52,-0.70062,74.05,"December 13, 23",-0.0070062,,,,,
2023-12-12,74.21,74.85,74.07,74.26,74.13,2094851,2094851,0.05,0.06737636,74.3475,"December 12, 23",0.0006737636,,,,,
2023-12-11,73.38,74.49,73.38,73.98,73.85,2004300,2004300,0.6,0.81766,73.8075,"December 11, 23",0.0081766,,,,,
2023-12-08,72.49,73.42,72.4,73.31,73.18,2723600,2723600,0.82,1.13,72.905,"December 08, 23",0.0113,,,,,
2023-12-07,71.73,72.56,71.54,72.55,72.42,2302615,2302615,0.82,1.14,72.095,"December 07, 23",0.0114,,,,,
2023-12-06,72.27,72.98,71.21,71.38,71.25,1905600,1905600,-0.89,-1.23,71.96,"December 06, 23",-0.0123,,,,,
2023-12-05,71.79,72.44,71.54,71.96,71.83,1748300,1748300,0.17,0.2368,71.9325,"December 05, 23",0.002368,,,,,
2023-12-04,71.57,72.16,71.29,72.02,71.89,2320600,2320600,0.45,0.62876,71.76,"December 04, 23",0.0062876,,,,,
2023-12-01,71.36,72.73,71.36,72.24,72.11,2451515,2451515,0.88,1.23,71.9225,"December 01, 23",0.0123,,,,,
2023-11-30,69.94,71.52,69.51,71.43,71.3,3532527,3532527,1.49,2.13,70.6,"November 30, 23",0.0213,,,,,
2023-11-29,70.21,70.4,69.46,69.6,69.48,2064737,2064737,-0.61,-0.86882,69.9175,"November 29, 23",-0.0086882,,,,,
2023-11-28,70.86,71.24,69.64,69.66,69.54,2904600,2904600,-1.2,-1.69,70.35,"November 28, 23",-0.0169,,,,,
2023-11-27,71.3,71.3,70.65,70.78,70.65,1807000,1807000,-0.52,-0.72931,71.0075,"November 27, 23",-0.0072931,,,,,
2023-11-24,70.83,71.33,70.6,71.33,71.2,674900,674900,0.5,0.70592,71.0225,"November 24, 23",0.0070592,,,,,
2023-11-22,70.66,70.97,70.43,70.71,70.58,1698326,1698326,0.05,0.07076139,70.6925,"November 22, 23",0.0007076139,,,,,
2023-11-21,70.25,70.82,70.25,70.54,70.41,1573933,1573933,0.29,0.41281,70.465,"November 21, 23",0.0041281,,,,,
2023-11-20,70.42,70.62,69.96,70.42,70.29,2069306,2069306,0,0,70.355,"November 20, 23",0,,,,,
2023-11-17,70.65,70.65,69.84,70.32,70.19,1943160,1943160,-0.33,-0.46709,70.365,"November 17, 23",-0.0046709,0.02,2023-12-14,2023-11-01,2023-11-20,0.02
2023-11-16,69.88,70.61,69.76,70.2,70.06,1820000,1820000,0.32,0.45793,70.1125,"November 16, 23",0.0045793,,,,,
2023-11-15,69.66,70.22,69.29,69.71,69.57,2574000,2574000,0.05,0.0717772,69.72,"November 15, 23",0.000717772,,,,,
2023-11-14,69.77,70.12,69.32,69.66,69.52,2644047,2644047,-0.11,-0.15766,69.7175,"November 14, 23",-0.0015766,,,,,
2023-11-13,68.15,69.34,68.06,68.86,68.72,4608500,4608500,0.71,1.04,68.6025,"November 13, 23",0.0104,,,,,
2023-11-10,66.99,68.36,66.99,68.34,68.2,2537310,2537310,1.35,2.02,67.67,"November 10, 23",0.0202,,,,,
2023-11-09,66.77,67.82,66.3,67.03,66.9,4077500,4077500,0.26,0.3894,66.98,"November 09, 23",0.003894,,,,,
2023-11-08,66.31,66.58,65.5,66.05,65.92,2593148,2593148,-0.26,-0.3921,66.11,"November 08, 23",-0.003921,,,,,
2023-11-07,64.91,66.01,64.6,65.98,65.85,2530500,2530500,1.07,1.65,65.375,"November 07, 23",0.0165,,,,,
2023-11-06,65.34,65.53,64.69,65.25,65.12,3379722,3379722,-0.09,-0.13774,65.2025,"November 06, 23",-0.0013774,,,,,
2023-11-03,66.88,67.18,65.3,65.36,65.23,3155500,3155500,-1.52,-2.27,66.18,"November 03, 23",-0.0227,,,,,
2023-11-02,62.25,66.26,62.12,65.59,65.46,5300505,5300505,3.34,5.37,64.055,"November 02, 23",0.0537,,,,,
2023-11-01,60.75,62.02,60.34,61.99,61.87,5497300,5497300,1.24,2.04,61.275,"November 01, 23",0.0204,,,,,
2023-10-31,60.23,60.96,60.18,60.68,60.56,3751100,3751100,0.45,0.74714,60.5125,"October 31, 23",0.0074714,,,,,
2023-10-30,60.02,60.79,59.51,60.57,60.45,4833600,4833600,0.55,0.91636,60.2225,"October 30, 23",0.0091636,,,,,
2023-10-27,60,60.29,59.2,59.38,59.26,2497120,2497120,-0.62,-1.03,59.7175,"October 27, 23",-0.0103,,,,,
2023-10-26,59.74,60.77,59.44,59.88,59.76,2972500,2972500,0.14,0.23435,59.9575,"October 26, 23",0.0023435,,,,,
2023-10-25,59.35,60.48,59.25,59.36,59.24,4150447,4150447,0.01,0.0168492,59.61,"October 25, 23",0.000168492,,,,,
2023-10-24,60.53,60.66,59.45,59.68,59.56,3476500,3476500,-0.85,-1.4,60.08,"October 24, 23",-0.014,,,,,
2023-10-23,60.34,60.77,59.27,59.31,59.19,3409365,3409365,-1.03,-1.71,59.9225,"October 23, 23",-0.0171,,,,,
2023-10-20,61.2,61.44,60.2,60.42,60.3,3182819,3182819,-0.78,-1.27,60.815,"October 20, 23",-0.0127,,,,,
2023-10-19,62.41,63.33,60.98,61.22,61.1,3395500,3395500,-1.19,-1.91,61.985,"October 19, 23",-0.0191,,,,,
2023-10-18,64.78,64.78,62.28,62.39,62.27,3784965,3784965,-2.39,-3.69,63.5575,"October 18, 23",-0.0369,,,,,
2023-10-17,64.68,66.34,64.44,65.66,65.53,1500410,1500410,0.98,1.52,65.28,"October 17, 23",0.0152,,,,,
2023-10-16,64.9,65.58,64.47,64.95,64.82,1342815,1342815,0.05,0.0770416,64.975,"October 16, 23",0.000770416,,,,,
2023-10-13,66.21,66.45,63.38,64.22,64.09,2504000,2504000,-1.99,-3.01,65.065,"October 13, 23",-0.0301,,,,,
2023-10-12,66.14,66.79,65.44,66.06,65.93,2763924,2763924,-0.08,-0.12096,66.1075,"October 12, 23",-0.0012096,,,,,
2023-10-11,64.87,66.08,64.83,65.99,65.86,2251100,2251100,1.12,1.73,65.4425,"October 11, 23",0.0173,,,,,
2023-10-10,64.15,65.27,63.79,64.69,64.56,1644800,1644800,0.54,0.84178,64.475,"October 10, 23",0.0084178,,,,,
2023-10-09,63.27,64.26,62.51,64.1,63.97,1572201,1572201,0.83,1.31,63.535,"October 09, 23",0.0131,,,,,
2023-10-06,62.46,63.92,62.14,63.42,63.29,1825000,1825000,0.96,1.54,62.985,"October 06, 23",0.0154,,,,,
2023-10-05,63.38,63.58,62.2,62.82,62.69,3373029,3373029,-0.56,-0.88356,62.995,"October 05, 23",-0.0088356,,,,,
2023-10-04,62.8,63.44,62.34,63.26,63.13,1797700,1797700,0.46,0.73248,62.96,"October 04, 23",0.0073248,,,,,
2023-10-03,63.25,63.42,62.14,62.85,62.72,3038200,3038200,-0.4,-0.63241,62.915,"October 03, 23",-0.0063241,,,,,
2023-10-02,63.57,64.26,63.28,63.6,63.47,2576900,2576900,0.03,0.04719207,63.6775,"October 02, 23",0.0004719207,,,,,
2023-09-29,64.78,65.15,63.43,63.72,63.59,3366797,3366797,-1.06,-1.64,64.27,"September 29, 23",-0.0164,,,,,
2023-09-28,63.36,64.78,63.18,64.27,64.14,2109800,2109800,0.91,1.44,63.8975,"September 28, 23",0.0144,,,,,
2023-09-27,63.41,63.79,62.94,63.27,63.14,2107100,2107100,-0.14,-0.22079,63.3525,"September 27, 23",-0.0022079,,,,,
2023-09-26,63.59,64.22,62.6,62.79,62.67,2125548,2125548,-0.8,-1.26,63.3,"September 26, 23",-0.0126,,,,,
2023-09-25,64.18,64.38,63.28,64.32,64.19,2701572,2701572,0.14,0.21814,64.04,"September 25, 23",0.0021814,,,,,
2023-09-22,64.06,64.94,63.81,64.5,64.37,1473857,1473857,0.44,0.68686,64.3275,"September 22, 23",0.0068686,,,,,
2023-09-21,64.79,64.79,63.74,64.04,63.91,2343339,2343339,-0.75,-1.16,64.34,"September 21, 23",-0.0116,,,,,
2023-09-20,66.65,67.01,64.95,65.02,64.89,2642221,2642221,-1.63,-2.45,65.9075,"September 20, 23",-0.0245,,,,,
2023-09-19,66.17,66.75,65.28,66.23,66.1,4075000,4075000,0.06,0.09067553,66.1075,"September 19, 23",0.0009067553,,,,,
2023-09-18,65.88,66.5,65.62,66.39,66.26,2039950,2039950,0.51,0.77413,66.0975,"September 18, 23",0.0077413,,,,,
2023-09-15,66.29,66.62,65.49,65.9,65.77,2848138,2848138,-0.39,-0.58832,66.075,"September 15, 23",-0.0058832,,,,,
2023-09-14,66.43,66.99,65.73,66.56,66.43,2405900,2405900,0.13,0.19569,66.4275,"September 14, 23",0.0019569,,,,,
2023-09-13,68.02,68.48,65.2,65.73,65.6,3511000,3511000,-2.29,-3.37,66.8575,"September 13, 23",-0.0337,,,,,
2023-09-12,68.29,69.17,67.95,68.33,68.19,2752300,2752300,0.04,0.05857373,68.435,"September 12, 23",0.0005857373,,,,,
2023-09-11,69.82,70.24,68.06,68.65,68.51,2885925,2885925,-1.17,-1.68,69.1925,"September 11, 23",-0.0168,,,,,
2023-09-08,69.52,69.98,69.32,69.42,69.28,2458600,2458600,-0.1,-0.14384,69.56,"September 08, 23",-0.0014384,,,,,
2023-09-07,69.62,70.23,68.74,69.55,69.41,2989517,2989517,-0.07,-0.10055,69.535,"September 07, 23",-0.0010055,,,,,
2023-09-06,68.3,70.05,68.25,70.01,69.87,3655463,3655463,1.71,2.5,69.1525,"September 06, 23",0.025,,,,,
2023-09-05,69.96,70,68.3,68.44,68.3,3946203,3946203,-1.52,-2.17,69.175,"September 05, 23",-0.0217,,,,,
2023-09-01,69.99,70.52,69.56,69.95,69.81,2936229,2936229,-0.04,-0.05715102,70.005,"September 01, 23",-0.0005715102,,,,,
2023-08-31,69.86,70.21,69.32,69.61,69.47,3961003,3961003,-0.25,-0.35786,69.75,"August 31, 23",-0.0035786,,,,,
2023-08-30,70.13,70.65,69.67,69.89,69.75,1978100,1978100,-0.24,-0.34222,70.085,"August 30, 23",-0.0034222,,,,,
2023-08-29,68.95,70.32,68.74,69.97,69.83,1993235,1993235,1.02,1.48,69.495,"August 29, 23",0.0148,,,,,
2023-08-28,68.85,69.44,68.6,69.1,68.96,1993300,1993300,0.25,0.36311,68.9975,"August 28, 23",0.0036311,,,,,
2023-08-25,68.58,69.31,68.08,68.9,68.76,2648248,2648248,0.32,0.46661,68.7175,"August 25, 23",0.0046661,,,,,
2023-08-24,68.48,69.15,68.17,68.24,68.1,3185116,3185116,-0.24,-0.35047,68.51,"August 24, 23",-0.0035047,,,,,
2023-08-23,67,68.68,66.93,68.5,68.36,1880900,1880900,1.5,2.24,67.7775,"August 23, 23",0.0224,,,,,
2023-08-22,67.3,67.7,66.75,66.85,66.72,1408347,1408347,-0.45,-0.66865,67.15,"August 22, 23",-0.0066865,0.02,2023-09-21,2023-08-01,2023-08-23,0.02
2023-08-21,66.8,66.97,66.11,66.7,66.55,1553700,1553700,-0.1,-0.1497,66.645,"August 21, 23",-0.001497,,,,,
2023-08-18,65.4,67.16,65,66.49,66.34,3796418,3796418,1.09,1.67,66.0125,"August 18, 23",0.0167,,,,,
2023-08-17,67.04,67.37,66.08,66.1,65.95,1814668,1814668,-0.94,-1.4,66.6475,"August 17, 23",-0.014,,,,,
2023-08-16,66.93,67.38,66.63,66.71,66.56,1505000,1505000,-0.22,-0.3287,66.9125,"August 16, 23",-0.003287,,,,,
2023-08-15,67.51,67.83,66.76,67,66.85,1638629,1638629,-0.51,-0.75544,67.275,"August 15, 23",-0.0075544,,,,,
2023-08-14,67.91,68.2,67.65,67.9,67.75,1723900,1723900,-0.01,-0.01472537,67.915,"August 14, 23",-0.0001472537,,,,,
2023-08-11,67.76,68.32,67.66,68.09,67.94,1522900,1522900,0.33,0.48701,67.9575,"August 11, 23",0.0048701,,,,,
2023-08-10,68.38,68.74,67.39,67.92,67.77,2419902,2419902,-0.46,-0.67271,68.1075,"August 10, 23",-0.0067271,,,,,
2023-08-09,68.63,68.88,67.92,68.14,67.99,2853300,2853300,-0.49,-0.71397,68.3925,"August 09, 23",-0.0071397,,,,,
2023-08-08,67.41,68.92,66.98,68.62,68.47,2451000,2451000,1.21,1.79,67.9825,"August 08, 23",0.0179,,,,,
2023-08-07,67.52,68,67.13,67.91,67.76,1669608,1669608,0.39,0.57761,67.64,"August 07, 23",0.0057761,,,,,
2023-08-04,67.4,67.74,66.57,66.91,66.76,2857637,2857637,-0.49,-0.727,67.155,"August 04, 23",-0.00727,,,,,
2023-08-03,66.52,67.39,65.24,67.12,66.97,3897014,3897014,0.6,0.90198,66.5675,"August 03, 23",0.0090198,,,,,
2023-08-02,65.62,65.9,65.07,65.49,65.34,3488905,3488905,-0.13,-0.19811,65.52,"August 02, 23",-0.0019811,,,,,
2023-08-01,64.77,66.06,64.71,66.01,65.86,2874310,2874310,1.24,1.91,65.3875,"August 01, 23",0.0191,,,,,
2023-07-31,64.63,65.33,64.35,65.27,65.12,2150959,2150959,0.64,0.99025,64.895,"July 31, 23",0.0099025,,,,,
