date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,paymentDate,dividend,recordDate,adjDividend
2022-08-25,374.82,378.7,369.42,374.14,366.68,226017,226017,-0.68,-0.18142,374.27,"August 25, 22",-0.0018142,,,,,
2022-08-24,372.13,378.23,371.02,371.45,364.05,235601,235601,-0.68,-0.18273,373.2075,"August 24, 22",-0.0018273,,,,,
2022-08-23,368.02,373.5,366.81,368.69,361.34,300800,300800,0.67,0.18206,369.255,"August 23, 22",0.0018206,,,,,
2022-08-22,370,372.54,364.71,367.89,360.56,357271,357271,-2.11,-0.57027,368.785,"August 22, 22",-0.0057027,,,,,
2022-08-19,382.25,384.54,376.73,377.01,369.5,432323,432323,-5.24,-1.37,380.1325,"August 19, 22",-0.0137,,,,,
2022-08-18,390.68,393.33,385.75,387,379.29,265150,265150,-3.68,-0.94195,389.19,"August 18, 22",-0.0094195,,,,,
2022-08-17,392.18,396.16,388.46,390.68,382.89,334348,334348,-1.5,-0.38248,391.87,"August 17, 22",-0.0038248,,,,,
2022-08-16,397.98,401.39,392.97,396.99,389.08,298728,298728,-0.99,-0.24876,397.3325,"August 16, 22",-0.0024876,,,,,
2022-08-15,391.83,402.78,391.83,398.91,390.96,439642,439642,7.08,1.81,396.3375,"August 15, 22",0.0181,,,,,
2022-08-12,378,393.98,376.02,393.91,386.06,537039,537039,15.91,4.21,385.4775,"August 12, 22",0.0421,,,,,
2022-08-11,382.57,384.43,375.84,377.9,370.37,412300,412300,-4.67,-1.22,380.185,"August 11, 22",-0.0122,,,,,
2022-08-10,384,384.8,373.93,377.33,369.81,406900,406900,-6.67,-1.74,380.015,"August 10, 22",-0.0174,,,,,
2022-08-09,366.29,376.07,360.43,371.49,364.09,464616,464616,5.2,1.42,368.57,"August 09, 22",0.0142,,,,,
2022-08-08,369.27,376.08,367.42,367.99,360.66,364631,364631,-1.28,-0.34663,370.19,"August 08, 22",-0.0034663,,,,,
2022-08-05,353.96,373.74,353.96,370.01,362.64,559072,559072,16.05,4.53,362.9175,"August 05, 22",0.0453,,,,,
2022-08-04,351.14,361.51,350,360.77,353.58,410412,410412,9.63,2.74,355.855,"August 04, 22",0.0274,,,,,
2022-08-03,348,364.1,342.49,352.33,345.31,1045901,1045901,4.33,1.24,351.73,"August 03, 22",0.0124,,,,,
2022-08-02,329.23,341.77,329.23,337.86,331.13,519396,519396,8.63,2.62,334.5225,"August 02, 22",0.0262,,,,,
2022-08-01,329.96,337.04,323.64,332.06,325.44,496000,496000,2.1,0.63644,330.675,"August 01, 22",0.0063644,,,,,
2022-07-29,327.53,330.75,321.72,330.49,323.9,435700,435700,2.96,0.90373,327.6225,"July 29, 22",0.0090373,,,,,
2022-07-28,320.38,328.4,305.39,326.57,320.06,759482,759482,6.19,1.93,320.185,"July 28, 22",0.0193,,,,,
2022-07-27,310.11,321.99,307.46,320.2,313.82,359885,359885,10.09,3.25,314.94,"July 27, 22",0.0325,,,,,
2022-07-26,316.44,316.44,299.45,302.91,296.87,488598,488598,-13.53,-4.28,308.81,"July 26, 22",-0.0428,,,,,
2022-07-25,320,320,313.92,317.04,310.72,258600,258600,-2.96,-0.925,317.74,"July 25, 22",-0.00925,,,,,
2022-07-22,330.96,334.74,321.57,324.53,318.06,287232,287232,-6.43,-1.94,327.95,"July 22, 22",-0.0194,,,,,
2022-07-21,324.19,331.76,323.19,330.97,324.37,274400,274400,6.78,2.09,327.5275,"July 21, 22",0.0209,,,,,
2022-07-20,312.67,331.05,311.99,325.95,319.45,417600,417600,13.28,4.25,320.415,"July 20, 22",0.0425,,,,,
2022-07-19,304,312.14,299.21,311.49,305.28,371622,371622,7.49,2.46,306.71,"July 19, 22",0.0246,,,,,
2022-07-18,304.9,312.41,298.79,299.78,293.81,298700,298700,-5.12,-1.68,303.97,"July 18, 22",-0.0168,,,,,
2022-07-15,295.56,302.45,292.27,301.83,295.81,323312,323312,6.27,2.12,298.0275,"July 15, 22",0.0212,,,,,
2022-07-14,291.7,293.19,281.37,290.74,284.95,370000,370000,-0.96,-0.32911,289.25,"July 14, 22",-0.0032911,,,,,
2022-07-13,289.52,302.51,286.96,295.38,289.49,306466,306466,5.86,2.02,293.5925,"July 13, 22",0.0202,,,,,
2022-07-12,320,323.14,292.7,296.8,290.88,660816,660816,-23.2,-7.25,308.16,"July 12, 22",-0.0725,,,,,
2022-07-11,319.02,322.89,313.45,319.94,313.56,257243,257243,0.92,0.28838,318.825,"July 11, 22",0.0028838,,,,,
2022-07-08,319.01,329.9,318.04,323.29,316.85,334070,334070,4.28,1.34,322.56,"July 08, 22",0.0134,,,,,
2022-07-07,311.01,328.35,311.01,326.01,319.51,469448,469448,15,4.82,319.095,"July 07, 22",0.0482,,,,,
2022-07-06,312.66,316.85,308.92,312.74,306.51,392900,392900,0.08,0.0255869,312.7925,"July 06, 22",0.000255869,,,,,
2022-07-05,287.43,314,284.55,313.29,307.05,509499,509499,25.86,9,299.8175,"July 05, 22",0.09,,,,,
2022-07-01,280.69,291.57,279.86,291.17,285.37,300847,300847,10.48,3.73,285.8225,"July 01, 22",0.0373,,,,,
2022-06-30,280.54,283.24,273.37,280.12,274.54,383700,383700,-0.42,-0.14971,279.3175,"June 30, 22",-0.0014971,,,,,
2022-06-29,286.41,288.83,280.23,284.18,278.52,285300,285300,-2.23,-0.7786,284.9125,"June 29, 22",-0.007786,,,,,
2022-06-28,298.68,302.78,286.52,286.64,280.93,272100,272100,-12.04,-4.03,293.655,"June 28, 22",-0.0403,,,,,
2022-06-27,306.4,311.6,299.31,300.08,294.1,314244,314244,-6.32,-2.06,304.3475,"June 27, 22",-0.0206,,,,,
2022-06-24,290.19,306.95,290.19,306.53,300.42,509969,509969,16.34,5.63,298.465,"June 24, 22",0.0563,,,,,
2022-06-23,276.51,287.66,272.84,286.14,280.44,306705,306705,9.63,3.48,280.7875,"June 23, 22",0.0348,,,,,
2022-06-22,269.18,276.3,269.18,273.17,267.73,204521,204521,3.99,1.48,271.9575,"June 22, 22",0.0148,,,,,
2022-06-21,270,277.51,269.36,271.99,266.57,345396,345396,1.99,0.73704,272.215,"June 21, 22",0.0073704,,,,,
2022-06-17,261.54,269.17,261.54,264.83,259.55,653132,653132,3.29,1.26,264.27,"June 17, 22",0.0126,,,,,
2022-06-16,265.78,267.81,255.82,259.97,254.79,478200,478200,-5.81,-2.19,262.345,"June 16, 22",-0.0219,,,,,
2022-06-15,274.82,279.19,267.01,273.82,268.36,355600,355600,-1,-0.36387,273.71,"June 15, 22",-0.0036387,,,,,
2022-06-14,269.23,274.05,267.47,270.45,265.06,358500,358500,1.22,0.45314,270.3,"June 14, 22",0.0045314,,,,,
2022-06-13,281.36,287.25,268.17,268.5,263.15,381920,381920,-12.86,-4.57,276.32,"June 13, 22",-0.0457,,,,,
2022-06-10,297.86,298.79,286.11,294.39,288.52,364090,364090,-3.47,-1.16,294.2875,"June 10, 22",-0.0116,,,,,
2022-06-09,309.93,314.26,302,302.4,296.37,390319,390319,-7.53,-2.43,307.1475,"June 09, 22",-0.0243,,,,,
2022-06-08,308.65,313.4,304.95,312,305.78,402890,402890,3.35,1.09,309.75,"June 08, 22",0.0109,,,,,
2022-06-07,299.46,309.74,297.34,307.31,301.19,252704,252704,7.85,2.62,303.4625,"June 07, 22",0.0262,,,,,
2022-06-06,302.54,304.6,295.85,302.01,295.99,404000,404000,-0.53,-0.17518,301.25,"June 06, 22",-0.0017518,,,,,
2022-06-03,295.73,302.36,294.27,298.52,292.57,319348,319348,2.79,0.94343,297.72,"June 03, 22",0.0094343,,,,,
2022-06-02,282.27,303.35,282.18,303.1,297.06,368595,368595,20.83,7.38,292.725,"June 02, 22",0.0738,,,,,
2022-06-01,288.6,294.49,281.56,282.18,276.56,351134,351134,-6.42,-2.22,286.7075,"June 01, 22",-0.0222,,,,,
2022-05-31,293.74,295.27,281.2,284.34,278.67,551964,551964,-9.4,-3.2,288.6375,"May 31, 22",-0.032,,,,,
2022-05-27,285.54,294.39,285.54,294.28,288.41,385149,385149,8.74,3.06,289.9375,"May 27, 22",0.0306,,,,,
2022-05-26,275.73,281.84,273.31,281.69,276.08,376545,376545,5.96,2.16,278.1425,"May 26, 22",0.0216,,,,,
2022-05-25,265.99,278.42,265.99,274.86,269.38,311737,311737,8.87,3.33,271.315,"May 25, 22",0.0333,,,,,
2022-05-24,269.67,271.81,264.55,266.69,261.37,660247,660247,-2.98,-1.11,268.18,"May 24, 22",-0.0111,,,,,
2022-05-23,276.44,279.41,266.06,274.38,268.91,362839,362839,-2.06,-0.74519,274.0725,"May 23, 22",-0.0074519,,,,,
2022-05-20,274,277.41,264.85,276.79,271.27,526251,526251,2.79,1.02,273.2625,"May 20, 22",0.0102,,,,,
2022-05-19,268.56,278.63,265.54,269.66,264.29,428100,428100,1.1,0.40959,270.5975,"May 19, 22",0.0040959,,,,,
2022-05-18,277.46,278.98,265.03,268.94,263.58,301845,301845,-8.52,-3.07,272.6025,"May 18, 22",-0.0307,,,,,
2022-05-17,288.43,291.48,274.7,281.64,276.03,343303,343303,-6.79,-2.35,284.0625,"May 17, 22",-0.0235,,,,,
2022-05-16,285,290.66,279.15,279.81,274.23,384148,384148,-5.19,-1.82,283.655,"May 16, 22",-0.0182,,,,,
2022-05-13,280,292.11,280,288.56,282.81,432137,432137,8.56,3.06,285.1675,"May 13, 22",0.0306,,,,,
2022-05-12,261.32,280.41,259.95,274.99,269.51,734774,734774,13.67,5.23,269.1675,"May 12, 22",0.0523,,,,,
2022-05-11,279.97,286.5,264.49,266.14,260.84,533911,533911,-13.83,-4.94,274.275,"May 11, 22",-0.0494,,,,,
2022-05-10,287.09,293.33,272.18,283.98,278.32,700300,700300,-3.11,-1.08,284.145,"May 10, 22",-0.0108,,,,,
2022-05-09,287.29,287.29,273.39,280.17,274.59,601115,601115,-7.12,-2.48,282.035,"May 09, 22",-0.0248,,,,,
2022-05-06,295.27,301.84,278.61,295.24,289.36,604779,604779,-0.03,-0.01016019,292.74,"May 06, 22",-0.0001016019,,,,,
2022-05-05,322.48,324.04,296.71,301.05,295.05,626692,626692,-21.43,-6.65,311.07,"May 05, 22",-0.0665,,,,,
2022-05-04,306.1,329.94,292.11,328.2,321.66,1346745,1346745,22.1,7.22,314.0875,"May 04, 22",0.0722,,,,,
2022-05-03,292.38,297.01,282.74,288.46,282.71,825823,825823,-3.92,-1.34,290.1475,"May 03, 22",-0.0134,,,,,
2022-05-02,282.89,292.97,278.37,292.72,286.89,534743,534743,9.83,3.47,286.7375,"May 02, 22",0.0347,,,,,
2022-04-29,293.13,298.02,280.96,281.47,275.86,601500,601500,-11.66,-3.98,288.395,"April 29, 22",-0.0398,,,,,
2022-04-28,289.24,297.68,281.52,295.34,289.45,712321,712321,6.1,2.11,290.945,"April 28, 22",0.0211,,,,,
2022-04-27,285.02,294.81,282.07,282.31,276.68,467100,467100,-2.71,-0.95081,286.0525,"April 27, 22",-0.0095081,,,,,
2022-04-26,298.88,300.27,284.79,284.8,279.12,483500,483500,-14.08,-4.71,292.185,"April 26, 22",-0.0471,,,,,
2022-04-25,293.34,306.22,293.34,303.46,297.41,474217,474217,10.12,3.45,299.09,"April 25, 22",0.0345,,,,,
2022-04-22,305.22,307.06,295.48,295.97,290.07,303750,303750,-9.25,-3.03,300.9325,"April 22, 22",-0.0303,,,,,
2022-04-21,316.49,319.97,303.02,303.89,297.83,341600,341600,-12.6,-3.98,310.8425,"April 21, 22",-0.0398,,,,,
2022-04-20,321.08,321.86,310.43,311.9,305.68,269142,269142,-9.18,-2.86,316.3175,"April 20, 22",-0.0286,,,,,
2022-04-19,308.9,319.94,307.15,318.97,312.61,406022,406022,10.07,3.26,313.74,"April 19, 22",0.0326,,,,,
2022-04-18,316.7,317.27,300.28,308.45,302.3,661117,661117,-8.25,-2.6,310.675,"April 18, 22",-0.026,,,,,
2022-04-14,327.47,327.47,317.62,319.36,313,293010,293010,-8.11,-2.48,322.98,"April 14, 22",-0.0248,,,,,
2022-04-13,317.63,327.61,317.06,325.08,318.6,318900,318900,7.45,2.35,321.845,"April 13, 22",0.0235,,,,,
2022-04-12,322.04,331.39,316.66,317.45,311.12,350800,350800,-4.59,-1.43,321.885,"April 12, 22",-0.0143,,,,,
2022-04-11,320.72,323.19,315.34,316.73,310.42,400108,400108,-3.99,-1.24,318.995,"April 11, 22",-0.0124,,,,,
2022-04-08,326.13,328.38,321.7,323.69,317.24,743246,743246,-2.44,-0.74817,324.975,"April 08, 22",-0.0074817,,,,,
2022-04-07,333.37,341.87,322.99,328.07,321.53,744509,744509,-5.3,-1.59,331.575,"April 07, 22",-0.0159,,,,,
2022-04-06,346.65,348.16,333.59,335.05,328.37,438300,438300,-11.6,-3.35,340.8625,"April 06, 22",-0.0335,,,,,
2022-04-05,358.18,359.19,348.24,354.15,347.09,327520,327520,-4.03,-1.13,354.94,"April 05, 22",-0.0113,,,,,
2022-04-04,353.15,363.8,352.35,358.64,351.49,242425,242425,5.49,1.55,356.985,"April 04, 22",0.0155,,,,,
2022-04-01,346.98,352.72,343.72,350.98,343.98,388600,388600,4,1.15,348.6,"April 01, 22",0.0115,,,,,
2022-03-31,350.35,355.4,346.38,346.38,339.48,398200,398200,-3.97,-1.13,349.6275,"March 31, 22",-0.0113,,,,,
2022-03-30,355.07,356.46,345.55,347.26,340.34,419219,419219,-7.81,-2.2,351.085,"March 30, 22",-0.022,,,,,
2022-03-29,356.11,363.49,350.7,359.71,352.54,326400,326400,3.6,1.01,357.5025,"March 29, 22",0.0101,,,,,
2022-03-28,342.23,349.41,339.06,348.07,341.13,194823,194823,5.84,1.71,344.6925,"March 28, 22",0.0171,,,,,
2022-03-25,349.85,351.06,333.38,341.26,334.46,331500,331500,-8.59,-2.46,343.8875,"March 25, 22",-0.0246,,,,,
2022-03-24,345.47,348.98,338.52,348.85,341.9,207642,207642,3.38,0.97838,345.455,"March 24, 22",0.0097838,,,,,
2022-03-23,354.44,354.44,343.22,344.28,337.42,359400,359400,-10.16,-2.87,349.095,"March 23, 22",-0.0287,,,,,
2022-03-22,351.46,364.64,347.82,357.24,350.12,413800,413800,5.78,1.64,355.29,"March 22, 22",0.0164,,,,,
2022-03-21,355.38,360,346.03,351.87,344.86,465247,465247,-3.51,-0.98768,353.32,"March 21, 22",-0.0098768,,,,,
2022-03-18,341.46,361.5,341.08,359.02,351.86,758800,758800,17.56,5.14,350.765,"March 18, 22",0.0514,,,,,
2022-03-17,324.41,344.14,320.95,343.11,336.27,622125,622125,18.7,5.76,333.1525,"March 17, 22",0.0576,,,,,
2022-03-16,309.23,327.63,309.22,327.22,320.7,487128,487128,17.99,5.82,318.325,"March 16, 22",0.0582,,,,,
2022-03-15,300,306.16,297.66,306.01,299.91,373770,373770,6.01,2,302.4575,"March 15, 22",0.02,,,,,
2022-03-14,300.99,310.66,293.53,297.66,291.73,324029,324029,-3.33,-1.11,300.71,"March 14, 22",-0.0111,,,,,
2022-03-11,314.42,314.42,302.55,303.22,297.18,283403,283403,-11.2,-3.56,308.6525,"March 11, 22",-0.0356,,,,,
2022-03-10,303.76,310.47,301.71,309.67,303.5,345345,345345,5.91,1.95,306.4025,"March 10, 22",0.0195,,,,,
2022-03-09,303.25,315.6,299.79,311.21,305.01,258400,258400,7.96,2.62,307.4625,"March 09, 22",0.0262,,,,,
2022-03-08,298.23,303.61,283.91,294.58,288.71,614207,614207,-3.65,-1.22,295.0825,"March 08, 22",-0.0122,,,,,
2022-03-07,321.22,324.87,301.09,301.34,295.33,458744,458744,-19.88,-6.19,312.13,"March 07, 22",-0.0619,,,,,
2022-03-04,325.45,331.78,310.22,318.54,312.19,417578,417578,-6.91,-2.12,321.4975,"March 04, 22",-0.0212,,,,,
2022-03-03,341.57,341.57,321.95,323.95,317.49,258658,258658,-17.62,-5.16,332.26,"March 03, 22",-0.0516,,,,,
2022-03-02,339.31,339.31,328.85,338.2,331.46,274400,274400,-1.11,-0.32713,336.4175,"March 02, 22",-0.0032713,,,,,
2022-03-01,340.67,344.18,332.28,334.6,327.93,409227,409227,-6.07,-1.78,337.9325,"March 01, 22",-0.0178,,,,,
2022-02-28,335.4,342.72,333.93,339.21,332.45,512600,512600,3.81,1.14,337.815,"February 28, 22",0.0114,,,,,
2022-02-25,327.74,336.41,320,335.64,328.95,623525,623525,7.9,2.41,329.9475,"February 25, 22",0.0241,,,,,
2022-02-24,303.18,328.42,302.53,324.5,318.03,967207,967207,21.32,7.03,314.6575,"February 24, 22",0.0703,,,,,
2022-02-23,323.75,326.6,314.29,314.89,308.61,426511,426511,-8.86,-2.74,319.8825,"February 23, 22",-0.0274,,,,,
2022-02-22,316.08,326.5,314.42,320.68,314.29,387800,387800,4.6,1.46,319.42,"February 22, 22",0.0146,,,,,
2022-02-18,329.7,329.7,314.93,318.57,312.22,378141,378141,-11.13,-3.38,323.225,"February 18, 22",-0.0338,,,,,
2022-02-17,339.98,341.45,327.18,327.72,321.19,351106,351106,-12.26,-3.61,334.0825,"February 17, 22",-0.0361,,,,,
2022-02-16,341.3,345.27,331.31,344.48,337.61,569001,569001,3.18,0.93173,340.59,"February 16, 22",0.0093173,,,,,
2022-02-15,350.65,354.9,344.81,348.19,341.25,340214,340214,-2.46,-0.70155,349.6375,"February 15, 22",-0.0070155,,,,,
2022-02-14,347.02,352.08,343.26,345.72,338.83,498612,498612,-1.3,-0.37462,347.02,"February 14, 22",-0.0037462,,,,,
2022-02-11,361.93,368.91,345.26,349.56,342.59,720637,720637,-12.37,-3.42,356.415,"February 11, 22",-0.0342,,,,,
2022-02-10,353.93,371.34,352.24,364.39,357.13,722233,722233,10.46,2.96,360.475,"February 10, 22",0.0296,,,,,
2022-02-09,366.21,367.45,350.02,364.94,357.67,1263661,1263661,-1.27,-0.3468,362.155,"February 09, 22",-0.003468,,,,,
2022-02-08,326.36,336.85,325.13,335.01,328.33,817400,817400,8.65,2.65,330.8375,"February 08, 22",0.0265,,,,,
2022-02-07,326.35,334.93,323.45,328.58,322.03,697600,697600,2.23,0.68332,328.3275,"February 07, 22",0.0068332,,,,,
2022-02-04,318.21,329.88,310.01,325.76,319.27,422200,422200,7.55,2.37,320.965,"February 04, 22",0.0237,,,,,
2022-02-03,317.04,322.19,314.01,314.68,308.41,411934,411934,-2.36,-0.74439,316.98,"February 03, 22",-0.0074439,,,,,
2022-02-02,337.22,337.84,323,325.56,319.07,344300,344300,-11.66,-3.46,330.905,"February 02, 22",-0.0346,,,,,
2022-02-01,336,339.69,327.58,338.05,331.31,442273,442273,2.05,0.61012,335.33,"February 01, 22",0.0061012,,,,,
2022-01-31,318.1,335.94,318.1,335.3,328.62,486709,486709,17.2,5.41,326.86,"January 31, 22",0.0541,,,,,
2022-01-28,303.14,317.38,296.68,317.23,310.91,476070,476070,14.09,4.65,308.6075,"January 28, 22",0.0465,,,,,
2022-01-27,308.98,310.33,297.24,300.98,294.98,716923,716923,-8,-2.59,304.3825,"January 27, 22",-0.0259,,,,,
2022-01-26,315.99,319.75,297.18,302.06,296.04,649100,649100,-13.93,-4.41,308.745,"January 26, 22",-0.0441,,,,,
2022-01-25,316.31,320,299.05,304.67,298.6,706318,706318,-11.64,-3.68,310.0075,"January 25, 22",-0.0368,,,,,
2022-01-24,302.75,326.96,298.23,326.29,319.79,825400,825400,23.54,7.78,313.5575,"January 24, 22",0.0778,,,,,
2022-01-21,327.29,327.98,309.51,310,303.82,843900,843900,-17.29,-5.28,318.695,"January 21, 22",-0.0528,,,,,
2022-01-20,337.17,341.87,327.33,328.27,321.73,570002,570002,-8.9,-2.64,333.66,"January 20, 22",-0.0264,,,,,
2022-01-19,326.01,337.83,325.15,329.76,323.19,600128,600128,3.75,1.15,329.6875,"January 19, 22",0.0115,,,,,
2022-01-18,326.48,332.88,321.38,322.73,316.3,533200,533200,-3.75,-1.15,325.8675,"January 18, 22",-0.0115,,,,,
2022-01-14,340.15,346.23,330,333.99,327.33,873213,873213,-6.16,-1.81,337.5925,"January 14, 22",-0.0181,,,,,
2022-01-13,357.86,359.88,342.35,342.55,335.72,495756,495756,-15.31,-4.28,350.66,"January 13, 22",-0.0428,,,,,
2022-01-12,366.14,375.69,355.15,358.07,350.93,415918,415918,-8.07,-2.2,363.7625,"January 12, 22",-0.022,,,,,
2022-01-11,364.02,369.9,357.85,367.2,359.88,452449,452449,3.18,0.87358,364.7425,"January 11, 22",0.0087358,,,,,
2022-01-10,350.22,364.5,342.99,364.02,356.77,631709,631709,13.8,3.94,355.4325,"January 10, 22",0.0394,,,,,
2022-01-07,356.12,362.07,351.02,355.8,348.71,787347,787347,-0.32,-0.08985735,356.2525,"January 07, 22",-0.0008985735,,,,,
2022-01-06,357.42,362.82,350.03,356.83,349.72,1219106,1219106,-0.59,-0.16507,356.775,"January 06, 22",-0.0016507,,,,,
2022-01-05,388.49,388.49,358.74,360.94,353.75,1431800,1431800,-27.55,-7.09,374.165,"January 05, 22",-0.0709,,,,,
2022-01-04,405.55,405.55,384.41,391.87,384.06,1074200,1074200,-13.68,-3.37,396.845,"January 04, 22",-0.0337,,,,,
2022-01-03,415.19,416.09,399.39,404.94,396.87,611439,611439,-10.25,-2.47,408.9025,"January 03, 22",-0.0247,,,,,
2021-12-31,418.2,418.93,414.12,415.19,406.92,380300,380300,-3.01,-0.71975,416.61,"December 31, 21",-0.0071975,,,,,
2021-12-30,418.38,422.83,416.34,417.7,409.38,212626,212626,-0.68,-0.16253,418.8125,"December 30, 21",-0.0016253,,,,,
2021-12-29,422.15,422.15,410.65,417.21,408.9,153000,153000,-4.94,-1.17,418.04,"December 29, 21",-0.0117,,,,,
2021-12-28,429.5,429.93,420.47,420.99,412.6,153700,153700,-8.51,-1.98,425.2225,"December 28, 21",-0.0198,,,,,
2021-12-27,423.9,427.31,420.69,426.36,417.86,313443,313443,2.46,0.58033,424.565,"December 27, 21",0.0058033,,,,,
2021-12-23,421.13,426.29,417.08,423.83,415.38,146800,146800,2.7,0.64113,422.0825,"December 23, 21",0.0064113,,,,,
2021-12-22,416.99,427.94,413.82,421.75,413.34,338100,338100,4.76,1.14,420.125,"December 22, 21",0.0114,,,,,
2021-12-21,404.01,418.47,404.01,416.75,408.44,319727,319727,12.74,3.15,410.81,"December 21, 21",0.0315,,,,,
2021-12-20,400.87,406.82,397.51,400.54,392.56,414200,414200,-0.33,-0.08232095,401.435,"December 20, 21",-0.0008232095,,,,,
2021-12-17,397.23,408.93,389.2,406.82,398.71,605800,605800,9.59,2.41,400.545,"December 17, 21",0.0241,,,,,
2021-12-16,416.84,416.84,395.87,399.37,391.41,300071,300071,-17.47,-4.19,407.23,"December 16, 21",-0.0419,,,,,
2021-12-15,405.78,415.89,399.73,414.89,406.62,255700,255700,9.11,2.25,409.0725,"December 15, 21",0.0225,,,,,
2021-12-14,409.23,413.75,398.01,405.12,397.05,356100,356100,-4.11,-1,406.5275,"December 14, 21",-0.01,,,,,
2021-12-13,419,424.22,413.23,415.46,407.18,326217,326217,-3.54,-0.84487,417.9775,"December 13, 21",-0.0084487,,,,,
2021-12-10,427.31,432.41,415.18,419.72,411.35,249908,249908,-7.59,-1.78,423.655,"December 10, 21",-0.0178,,,,,
2021-12-09,435.49,437.63,424.04,424.33,415.87,229914,229914,-11.16,-2.56,430.3725,"December 09, 21",-0.0256,,,,,
2021-12-08,435.6,438.91,425,435.74,427.06,246730,246730,0.14,0.03213958,433.8125,"December 08, 21",0.0003213958,,,,,
2021-12-07,429.17,442.38,427.53,435.39,426.71,401500,401500,6.22,1.45,433.6175,"December 07, 21",0.0145,,,,,
2021-12-06,415.24,422.65,408,418.59,410.25,314315,314315,3.35,0.80676,416.12,"December 06, 21",0.0080676,,,,,
2021-12-03,438.63,440.15,409.33,417.83,409.5,564411,564411,-20.8,-4.74,426.485,"December 03, 21",-0.0474,,,,,
2021-12-02,420.43,441.96,420.43,439.08,430.33,482971,482971,18.65,4.44,430.475,"December 02, 21",0.0444,,,,,
2021-12-01,443.87,446.03,421.63,422.09,413.68,358700,358700,-21.78,-4.91,433.405,"December 01, 21",-0.0491,,,,,
2021-11-30,444.73,450.3,434.21,437.48,428.76,391607,391607,-7.25,-1.63,441.68,"November 30, 21",-0.0163,,,,,
2021-11-29,445.1,449.57,439.29,447.43,438.51,306301,306301,2.33,0.52348,445.3475,"November 29, 21",0.0052348,,,,,
2021-11-26,449.5,457.7,436.28,437.84,429.11,245514,245514,-11.66,-2.59,445.33,"November 26, 21",-0.0259,,,,,
2021-11-24,443.31,454.93,440.61,452.3,443.29,291200,291200,8.99,2.03,447.7875,"November 24, 21",0.0203,,,,,
2021-11-23,449.65,454.35,436.34,448.37,439.43,380830,380830,-1.28,-0.28467,447.1775,"November 23, 21",-0.0028467,,,,,
2021-11-22,470,470.1,448.2,452.71,443.69,285144,285144,-17.29,-3.68,460.2525,"November 22, 21",-0.0368,,,,,
2021-11-19,474.38,475.19,463.71,470.52,461.14,323619,323619,-3.86,-0.81369,470.95,"November 19, 21",-0.0081369,,,,,
2021-11-18,475.77,478.68,468.9,469.4,460.04,297318,297318,-6.37,-1.34,473.1875,"November 18, 21",-0.0134,,,,,
2021-11-17,486,486,470.98,477.07,467.56,278100,278100,-8.93,-1.84,480.0125,"November 17, 21",-0.0184,,,,,
2021-11-16,482.79,490.58,481.55,486,476.31,249544,249544,3.21,0.66489,485.23,"November 16, 21",0.0066489,,,,,
2021-11-15,493.57,493.57,480.35,484.08,474.43,307529,307529,-9.49,-1.92,487.8925,"November 15, 21",-0.0192,,,,,
2021-11-12,489,491.45,484.38,490.24,480.47,316461,316461,1.24,0.25358,488.7675,"November 12, 21",0.0025358,,,,,
2021-11-11,495.37,495.49,487.27,488.01,478.28,345918,345918,-7.36,-1.49,491.535,"November 11, 21",-0.0149,,,,,
2021-11-10,503.25,506.64,486.98,491.6,481.8,264185,264185,-11.65,-2.31,497.1175,"November 10, 21",-0.0231,,,,,
2021-11-09,513.25,516.65,502,507.33,497.22,264279,264279,-5.92,-1.15,509.8075,"November 09, 21",-0.0115,,,,,
2021-11-08,509.31,514.96,507.36,511.42,501.23,346215,346215,2.11,0.41429,510.7625,"November 08, 21",0.0041429,,,,,
2021-11-05,515.2,522.84,503.84,504.4,494.35,457400,457400,-10.8,-2.1,511.57,"November 05, 21",-0.021,,,,,
2021-11-04,519.19,520,510.68,512,501.8,489187,489187,-7.19,-1.38,515.4675,"November 04, 21",-0.0138,,,,,
2021-11-03,537,537,501.25,512.33,502.12,766924,766924,-24.67,-4.59,521.895,"November 03, 21",-0.0459,,,,,
2021-11-02,557.73,558.97,547.19,553.23,542.2,467128,467128,-4.5,-0.80684,554.28,"November 02, 21",-0.0080684,,,,,
2021-11-01,547.93,553.76,543.01,546.58,535.69,356737,356737,-1.35,-0.24638,547.82,"November 01, 21",-0.0024638,,,,,
2021-10-29,534.14,548.96,534.14,547.85,536.93,229100,229100,13.71,2.57,541.2725,"October 29, 21",0.0257,,,,,
2021-10-28,533.99,539.97,531.48,537.32,526.61,205850,205850,3.33,0.62361,535.69,"October 28, 21",0.0062361,,,,,
2021-10-27,536.26,538.6,528.79,531.33,520.74,225438,225438,-4.93,-0.91933,533.745,"October 27, 21",-0.0091933,,,,,
2021-10-26,541.7,542.76,533.92,537.19,526.48,188047,188047,-4.51,-0.83256,538.8925,"October 26, 21",-0.0083256,,,,,
2021-10-25,538.28,540.96,533.71,538.93,528.19,259900,259900,0.65,0.12075,537.97,"October 25, 21",0.0012075,,,,,
2021-10-22,535,546.69,534.51,535.82,525.14,221236,221236,0.82,0.15327,538.005,"October 22, 21",0.0015327,,,,,
2021-10-21,512,533.97,512,533.93,523.29,274100,274100,21.93,4.28,522.975,"October 21, 21",0.0428,,,,,
