date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,change,high,adjClose,unadjustedVolume,vwap,changePercent,changeOverTime,open,close,volume,low
2024-05-06,"May 06, 24",,,,,,-0.05,369.17,364.86,332532,366.5925,-0.01363922,-0.0001363922,366.59,366.54,332532,364.07
2024-05-03,"May 03, 24",,,,,,-7.51,372.79,363.35,451107,367.98,-2.02,-0.0202,372.53,365.02,451107,361.58
2024-05-02,"May 02, 24",,,,,,2.8,368.7,366.78,445600,365.7525,0.76574,0.0076574,365.66,368.46,445600,360.19
2024-05-01,"May 01, 24",,,,,,7.03,368.46,361.77,579100,360.985,1.97,0.0197,356.4,363.43,579100,355.65
2024-04-30,"April 30, 24",,,,,,3.74,367.85,355.85,697400,357.9575,1.06,0.0106,353.74,357.48,697400,352.76
2024-04-29,"April 29, 24",,,,,,-5.6,362.16,352.79,516095,357.5525,-1.56,-0.0156,360.01,354.41,516095,353.63
2024-04-26,"April 26, 24",,,,,,-3.79,370,358.78,603100,363.385,-1.04,-0.0104,364.22,360.43,603100,358.89
2024-04-25,"April 25, 24",,,,,,-16.3,390.33,366.5,742400,376.97,-4.24,-0.0424,384.48,368.18,742400,364.89
2024-04-24,"April 24, 24",,,,,,-3.7,394.42,383.97,757300,388.7575,-0.95011,-0.0095011,389.43,385.73,757300,385.45
2024-04-23,"April 23, 24",0.2,0.2,2024-04-24,2024-05-01,2024-02-20,10.2,392.07,388.42,427100,384.855,2.68,0.0268,380,390.2,427100,377.15
2024-04-22,"April 22, 24",,,,,,0.08,379.07,373.44,510700,375.1525,0.02131798,0.0002131798,375.27,375.35,510700,370.92
2024-04-19,"April 19, 24",,,,,,-7.05,379.09,370.15,444740,375.525,-1.86,-0.0186,379.09,372.04,444740,371.88
2024-04-18,"April 18, 24",,,,,,-0.16,380.67,375.41,315100,376.975,-0.04238523,-0.0004238523,377.49,377.33,315100,372.41
2024-04-17,"April 17, 24",,,,,,-3.65,381.16,375.44,355424,379.0575,-0.95798,-0.0095798,381.01,377.36,355424,376.7
2024-04-16,"April 16, 24",,,,,,1.95,381.08,377.55,491817,378.33,0.51652,0.0051652,377.53,379.48,491817,375.23
2024-04-15,"April 15, 24",,,,,,-6.08,386.56,376.88,284540,382.12,-1.58,-0.0158,384.89,378.81,284540,378.22
2024-04-12,"April 12, 24",,,,,,-4,384.16,378.07,258440,381.9725,-1.04,-0.0104,384,380,258440,379.73
2024-04-11,"April 11, 24",,,,,,-4.87,394.11,385.61,308200,390.035,-1.24,-0.0124,392.45,387.58,308200,386
2024-04-10,"April 10, 24",,,,,,4.19,393.08,387.79,316900,387.3575,1.09,0.0109,385.58,389.77,316900,381
2024-04-09,"April 09, 24",,,,,,-1.95,394.33,390.38,364900,392.155,-0.49451,-0.0049451,394.33,392.38,364900,387.58
2024-04-08,"April 08, 24",,,,,,-1.75,396.75,390.58,279403,393.8875,-0.44379,-0.0044379,394.33,392.58,279403,391.89
2024-04-05,"April 05, 24",,,,,,6.34,394.73,392.02,242330,391.035,1.64,0.0164,387.69,394.03,242330,387.69
2024-04-04,"April 04, 24",,,,,,-4.66,395.33,384.15,386910,389.5175,-1.19,-0.0119,390.78,386.12,386910,385.84
2024-04-03,"April 03, 24",,,,,,-0.46,391.84,385.18,304706,388.1025,-0.11868,-0.0011868,387.61,387.15,304706,385.81
2024-04-02,"April 02, 24",,,,,,-4.67,392.57,385.93,422530,388.5825,-1.19,-0.0119,392.57,387.9,422530,381.29
2024-04-01,"April 01, 24",,,,,,1.29,396.21,393.92,359325,394.2,0.32687,0.0032687,394.65,395.94,359325,390
2024-03-28,"March 28, 24",,,,,,0.4,397.72,393.7,236400,395.5475,0.10119,0.0010119,395.31,395.71,236400,393.45
2024-03-27,"March 27, 24",,,,,,1.01,394.74,392.09,253700,393.13,0.25694,0.0025694,393.09,394.1,253700,390.59
2024-03-26,"March 26, 24",,,,,,-0.42,390.26,386.24,350137,388.295,-0.10807,-0.0010807,388.64,388.22,350137,386.06
2024-03-25,"March 25, 24",,,,,,-4.85,394.4,386.41,362600,390.2725,-1.23,-0.0123,393.24,388.39,362600,385.06
2024-03-22,"March 22, 24",,,,,,-2.21,396.95,391.91,403844,394.7825,-0.5579,-0.005579,396.13,393.92,403844,392.13
2024-03-21,"March 21, 24",,,,,,0,400.88,393.87,318417,396.665,0,0,395.89,395.89,318417,394
2024-03-20,"March 20, 24",,,,,,-2.21,396.31,392.09,302500,394.9675,-0.55764,-0.0055764,396.31,394.1,302500,393.15
2024-03-19,"March 19, 24",,,,,,1.69,395.88,393.68,493126,394.195,0.42893,0.0042893,394,395.69,493126,391.21
2024-03-18,"March 18, 24",,,,,,6.8,396.34,393.71,522800,392.345,1.75,0.0175,388.92,395.72,522800,388.4
2024-03-15,"March 15, 24",,,,,,-4.19,396.7,385.65,756100,390.7525,-1.07,-0.0107,391.81,387.62,756100,386.88
2024-03-14,"March 14, 24",,,,,,11.61,399.95,397.36,802900,393.3725,2.99,0.0299,387.78,399.39,802900,386.37
2024-03-13,"March 13, 24",,,,,,6.54,387.88,383.79,697466,382.465,1.72,0.0172,379.21,385.75,697466,377.02
2024-03-12,"March 12, 24",,,,,,19.94,380.75,376.07,1034500,367.9475,5.57,0.0557,358.05,377.99,1034500,355
2024-03-11,"March 11, 24",,,,,,0.7,361.15,355.7,369800,357.4925,0.19618,0.0019618,356.82,357.52,369800,354.48
2024-03-08,"March 08, 24",,,,,,-1.85,363.72,357.12,320015,359.98,-0.51275,-0.0051275,360.8,358.95,320015,356.45
2024-03-07,"March 07, 24",,,,,,6.5,365.65,360.32,939300,354.92,1.83,0.0183,355.66,362.16,939300,336.21
2024-03-06,"March 06, 24",,,,,,0.86,357.69,352.51,424106,354.21,0.24332,0.0024332,353.45,354.31,424106,351.39
2024-03-05,"March 05, 24",,,,,,-5.88,361.31,350.16,518900,355.4225,-1.64,-0.0164,357.83,351.95,518900,350.6
2024-03-04,"March 04, 24",,,,,,-1.19,361.33,356.96,478500,358.57,-0.33057,-0.0033057,359.98,358.79,478500,354.18
2024-03-01,"March 01, 24",,,,,,2.37,361.53,356.89,327833,357.5375,0.66508,0.0066508,356.35,358.72,327833,353.55
2024-02-29,"February 29, 24",,,,,,1.05,360.35,356.54,521611,357.89,0.29386,0.0029386,357.31,358.36,521611,355.54
2024-02-28,"February 28, 24",,,,,,-0.29,359.95,355.49,423001,356.8775,-0.0810962,-0.000810962,357.6,357.31,423001,352.65
2024-02-27,"February 27, 24",,,,,,-4.09,363.84,356.47,415900,360.6275,-1.13,-0.0113,362.38,358.29,415900,358
2024-02-26,"February 26, 24",,,,,,-4.42,371.05,361.44,429400,366.2,-1.2,-0.012,367.71,363.29,429400,362.75
2024-02-23,"February 23, 24",,,,,,5.87,367.97,365.57,488600,364.4375,1.62,0.0162,361.57,367.44,488600,360.77
2024-02-22,"February 22, 24",,,,,,2.9,360.02,358.07,537700,357.23,0.81232,0.0081232,357,359.9,537700,352
2024-02-21,"February 21, 24",,,,,,7.83,357.71,354.39,523400,352.6625,2.25,0.0225,348.37,356.2,523400,348.37
2024-02-20,"February 20, 24",,,,,,-11.31,370.19,348.4,948032,357.92,-3.13,-0.0313,361.49,350.18,948032,349.82
2024-02-16,"February 16, 24",,,,,,11.23,369.15,360.21,1427813,358.0825,3.2,0.032,350.82,362.05,1427813,350.31
2024-02-15,"February 15, 24",,,,,,12.64,355.73,348.91,3178607,342.5575,3.74,0.0374,338.06,350.7,3178607,325.74
2024-02-14,"February 14, 24",,,,,,4.74,408.88,406.11,544659,404.9575,1.17,0.0117,403.45,408.19,544659,399.31
2024-02-13,"February 13, 24",,,,,,-3.84,405,396.56,485741,400.585,-0.9542,-0.009542,402.43,398.59,485741,396.32
2024-02-12,"February 12, 24",,,,,,-0.54,409.72,404.56,348200,406.51,-0.13262,-0.0013262,407.17,406.63,348200,402.52
2024-02-09,"February 09, 24",,,,,,-3.03,412.67,407.55,337300,410.82,-0.73424,-0.0073424,412.67,409.64,337300,408.3
2024-02-08,"February 08, 24",,,,,,0.125,413.56,408.81,353131,410.595,0.02921272,0.0002921272,410.78,410.9,353131,407.14
2024-02-07,"February 07, 24",,,,,,4.92,413.7,410.9,657625,409.695,1.21,0.0121,408.08,413,657625,404
2024-02-06,"February 06, 24",,,,,,-1.73,406.14,396.24,772139,400.195,-0.4325,-0.004325,400,398.27,772139,396.37
2024-02-05,"February 05, 24",,,,,,16.28,398.53,395.6,920300,388.975,4.27,0.0427,381.34,397.62,920300,378.41
2024-02-02,"February 02, 24",,,,,,1.71,385.11,379.08,620124,380.68,0.45082,0.0045082,379.31,381.02,620124,377.28
2024-02-01,"February 01, 24",,,,,,8.08,381.64,379.56,484300,376.2575,2.16,0.0216,373.42,381.5,484300,368.47
2024-01-31,"January 31, 24",,,,,,-2.23,379.11,371.13,688722,374.6325,-0.59425,-0.0059425,375.26,373.03,688722,371.13
2024-01-30,"January 30, 24",0.2,0.2,2024-01-31,2024-02-07,2023-12-06,5.59,380.33,374.18,605700,374.355,1.51,0.0151,370.5,376.09,605700,370.5
2024-01-29,"January 29, 24",,,,,,10.04,371.55,368.42,557651,365.6825,2.79,0.0279,360.46,370.5,557651,360.22
2024-01-26,"January 26, 24",,,,,,2.38,364.46,359.33,503207,360.7,0.66299,0.0066299,358.98,361.36,503207,358
2024-01-25,"January 25, 24",,,,,,4.39,354.54,352.23,382100,351.9,1.25,0.0125,349.83,354.22,382100,349.01
2024-01-24,"January 24, 24",,,,,,-5.27,355.62,346.75,421600,351.745,-1.49,-0.0149,353.98,348.71,421600,348.67
2024-01-23,"January 23, 24",,,,,,3.14,352.02,349.66,323546,349.795,0.90103,0.0090103,348.49,351.63,323546,347.04
2024-01-22,"January 22, 24",,,,,,2.27,349.89,345.16,304800,346.3325,0.65828,0.0065828,344.84,347.11,304800,343.49
2024-01-19,"January 19, 24",,,,,,-0.71,343.45,340.82,385848,342.3575,-0.20673,-0.0020673,343.45,342.74,385848,339.79
2024-01-18,"January 18, 24",,,,,,3.03,344.19,340.95,314800,341.2575,0.8916,0.008916,339.84,342.87,314800,338.13
2024-01-17,"January 17, 24",,,,,,-4.04,345.56,337.61,228941,341.995,-1.18,-0.0118,343.55,339.51,228941,339.36
2024-01-16,"January 16, 24",,,,,,1.49,348.06,344.56,381700,345.535,0.43187,0.0043187,345.01,346.5,381700,342.57
2024-01-12,"January 12, 24",,,,,,-9.27,358.2,344.82,351400,351.8775,-2.6,-0.026,356.04,346.77,351400,346.5
2024-01-11,"January 11, 24",,,,,,-0.31,357.84,352.64,337600,354.1975,-0.08733871,-0.0008733871,354.94,354.63,337600,349.38
2024-01-10,"January 10, 24",,,,,,5.07,357.17,355.16,258700,354.5725,1.44,0.0144,352.09,357.16,258700,351.87
2024-01-09,"January 09, 24",,,,,,0.07,353.82,347.38,670843,349.31,0.0200418,0.000200418,349.27,349.34,670843,344.81
2024-01-08,"January 08, 24",,,,,,11.09,352.22,349.88,422300,346.3975,3.25,0.0325,340.76,351.85,422300,340.76
2024-01-05,"January 05, 24",,,,,,0.68,341.59,337.58,427915,339.31,0.20071,0.0020071,338.8,339.48,427915,337.37
2024-01-04,"January 04, 24",,,,,,3.71,342.55,338.41,503600,339.0225,1.1,0.011,336.61,340.32,503600,336.61
2024-01-03,"January 03, 24",,,,,,-7.68,347.3,336.37,509000,342.13,-2.22,-0.0222,345.95,338.27,509000,337
2024-01-02,"January 02, 24",,,,,,-0.94,356.2,346.73,730200,350.1825,-0.26886,-0.0026886,349.63,348.69,730200,346.21
2023-12-29,"December 29, 23",,,,,,-3.42,356.54,350.14,254537,353.76,-0.96192,-0.0096192,355.54,352.12,254537,350.84
2023-12-28,"December 28, 23",,,,,,-2.34,358.81,352.94,197100,356.175,-0.65497,-0.0065497,357.27,354.93,197100,353.69
2023-12-27,"December 27, 23",,,,,,-1.36,359.36,353.88,223038,356.5925,-0.3807,-0.003807,357.24,355.88,223038,353.89
2023-12-26,"December 26, 23",,,,,,2.11,358.56,355.34,236345,356.195,0.59398,0.0059398,355.23,357.34,236345,353.65
2023-12-22,"December 22, 23",,,,,,-0.36,360.37,352.94,479622,355.8725,-0.10133,-0.0010133,355.29,354.93,479622,352.9
2023-12-21,"December 21, 23",,,,,,1.74,356.34,351.78,320300,353.2,0.49429,0.0049429,352.02,353.76,320300,350.68
2023-12-20,"December 20, 23",,,,,,-8.66,361.72,347.53,445138,354.565,-2.42,-0.0242,358.15,349.49,445138,348.9
2023-12-19,"December 19, 23",,,,,,0.31,362.07,356.3,371604,358.3775,0.08659218,0.0008659218,358,358.31,371604,355.13
2023-12-18,"December 18, 23",,,,,,-4.25,361.38,354.21,253846,358.4175,-1.18,-0.0118,360.46,356.21,253846,355.62
2023-12-15,"December 15, 23",,,,,,-1.41,363.95,356.19,1081833,359.51,-0.39209,-0.0039209,359.61,358.2,1081833,356.28
2023-12-14,"December 14, 23",,,,,,-3.73,368.96,356,712224,361.28,-1.03,-0.0103,361.74,358.01,712224,356.41
2023-12-13,"December 13, 23",,,,,,11.69,361.35,357.66,425300,354.2525,3.36,0.0336,347.99,359.68,425300,347.99
2023-12-12,"December 12, 23",,,,,,3.1,350,345.82,339300,345.9575,0.89941,0.0089941,344.67,347.77,339300,341.39
2023-12-11,"December 11, 23",,,,,,1.08,346.43,342.2,628721,343.48,0.31482,0.0031482,343.05,344.13,628721,340.31
2023-12-08,"December 08, 23",,,,,,1.65,342.27,340.32,470700,340.85,0.48445,0.0048445,340.59,342.24,470700,338.3
2023-12-07,"December 07, 23",,,,,,-1.93,344.6,339.28,389500,341.595,-0.56249,-0.0056249,343.12,341.19,389500,337.47
2023-12-06,"December 06, 23",,,,,,-2.08,347.1,341.01,276100,344.115,-0.60288,-0.0060288,345.01,342.93,276100,341.42
2023-12-05,"December 05, 23",,,,,,-4.95,349.01,341.54,366200,345.325,-1.42,-0.0142,348.42,343.47,366200,340.4
2023-12-04,"December 04, 23",,,,,,1.62,354.02,348.91,435700,350.2425,0.46384,0.0046384,349.26,350.88,435700,346.81
2023-12-01,"December 01, 23",,,,,,1.48,355.17,349.82,271839,351.5575,0.42248,0.0042248,350.31,351.79,271839,348.96
2023-11-30,"November 30, 23",,,,,,2.53,351.35,348.79,640500,349.2275,0.72653,0.0072653,348.23,350.76,640500,346.57
2023-11-29,"November 29, 23",,,,,,-6.51,355.97,346.96,378334,352.2175,-1.83,-0.0183,355.43,348.92,378334,348.55
2023-11-28,"November 28, 23",,,,,,0.07,356.79,350.44,468210,353.075,0.01986661,0.0001986661,352.35,352.42,468210,350.74
2023-11-27,"November 27, 23",,,,,,1.76,355.26,351.91,339907,353.1125,0.4998,0.004998,352.14,353.9,339907,351.15
2023-11-24,"November 24, 23",,,,,,1.11,354.35,351.28,114800,352.515,0.31521,0.0031521,352.15,353.26,114800,350.3
2023-11-22,"November 22, 23",,,,,,-5.35,358.49,349.2,502026,354.16,-1.5,-0.015,356.52,351.17,502026,350.46
2023-11-21,"November 21, 23",,,,,,2.42,353.59,350.51,566500,351.085,0.69129,0.0069129,350.07,352.49,566500,348.19
2023-11-20,"November 20, 23",,,,,,5.91,349.25,347.07,275400,346.08,1.72,0.0172,343.12,349.03,275400,342.92
2023-11-17,"November 17, 23",,,,,,-2.71,346.27,340.83,353900,343.935,-0.78446,-0.0078446,345.46,342.75,353900,341.26
2023-11-16,"November 16, 23",,,,,,-3.77,354.39,342.3,357645,347.515,-1.08,-0.0108,348,344.23,357645,343.44
2023-11-15,"November 15, 23",,,,,,-0.67,352.8,344.04,406842,347.6075,-0.19328,-0.0019328,346.65,345.98,406842,345
2023-11-14,"November 14, 23",,,,,,0.33,350.83,345.53,281648,347.0675,0.09505977,0.0009505977,347.15,347.48,281648,342.81
2023-11-13,"November 13, 23",,,,,,0.31,341.89,336.23,492835,338.0325,0.09176485,0.0009176485,337.82,338.13,492835,334.29
2023-11-10,"November 10, 23",,,,,,4.93,343.37,339.73,413449,339.2275,1.46,0.0146,336.72,341.65,413449,335.17
2023-11-09,"November 09, 23",,,,,,-8.57,344.61,334.15,813904,340.3225,-2.49,-0.0249,344.61,336.04,813904,336.03
2023-11-08,"November 08, 23",,,,,,11.34,345.92,343.36,534126,339.01,3.4,0.034,333.96,345.3,534126,330.86
2023-11-07,"November 07, 23",0.2,0.2,2023-11-08,2023-11-15,2023-10-26,-3.43,333.83,328.55,436006,331.8425,-1.03,-0.0103,333.83,330.4,436006,329.31
2023-11-06,"November 06, 23",,,,,,-5.62,338.65,330.96,289140,335.595,-1.66,-0.0166,338.65,333.03,289140,332.05
2023-11-03,"November 03, 23",,,,,,2.81,340.27,332.92,334311,334.9125,0.8459,0.008459,332.19,335,334311,332.19
2023-11-02,"November 02, 23",,,,,,3.4,331.65,325.72,500400,326.6775,1.05,0.0105,324.36,327.76,500400,322.94
2023-11-01,"November 01, 23",,,,,,3.32,323.75,319.68,565500,319.5525,1.04,0.0104,318.36,321.68,565500,314.42
2023-10-31,"October 31, 23",,,,,,-4.23,328.48,316.31,674434,321.7875,-1.31,-0.0131,322.52,318.29,674434,317.86
2023-10-30,"October 30, 23",,,,,,-4.24,324.1,317.87,732141,319.62,-1.31,-0.0131,324.1,319.86,732141,310.42
2023-10-27,"October 27, 23",,,,,,-4.81,328.44,318.92,486712,323.525,-1.48,-0.0148,325.73,320.92,486712,319.01
2023-10-26,"October 26, 23",,,,,,-0.68,332.49,325.28,1037700,326.095,-0.20732,-0.0020732,328,327.32,1037700,316.57
2023-10-25,"October 25, 23",,,,,,-4.14,364.26,355.77,572120,359.35,-1.14,-0.0114,362.14,358,572120,353
2023-10-24,"October 24, 23",,,,,,-1.71,373.41,367.42,281800,369.8775,-0.46038,-0.0046038,371.43,369.72,281800,364.95
2023-10-23,"October 23, 23",,,,,,7.88,372.87,368.25,392600,366.2025,2.17,0.0217,362.67,370.55,392600,358.72
2023-10-20,"October 20, 23",,,,,,-5.65,369.66,361.4,348400,366.18,-1.53,-0.0153,369.31,363.66,348400,362.09
2023-10-19,"October 19, 23",,,,,,-6.41,376.87,367.03,367425,372.545,-1.71,-0.0171,375.74,369.33,367425,368.24
2023-10-18,"October 18, 23",,,,,,-8.36,385.05,372.72,344549,379.43,-2.18,-0.0218,383.41,375.05,344549,374.21
2023-10-17,"October 17, 23",,,,,,4.17,390.69,384.18,322200,385.2375,1.09,0.0109,382.41,386.58,322200,381.27
2023-10-16,"October 16, 23",,,,,,-1.83,390.57,383.41,393000,386.85,-0.47209,-0.0047209,387.64,385.81,393000,383.38
2023-10-13,"October 13, 23",,,,,,-1.18,391.2,382.66,201726,386.6675,-0.30551,-0.0030551,386.24,385.06,201726,384.17
2023-10-12,"October 12, 23",,,,,,-7.54,394.43,382.57,289700,388.635,-1.92,-0.0192,392.5,384.96,289700,382.65
2023-10-11,"October 11, 23",,,,,,4.78,392.63,389.77,349030,388.8875,1.23,0.0123,387.43,392.21,349030,383.28
2023-10-10,"October 10, 23",,,,,,4.68,390.14,384.87,210800,385.0575,1.22,0.0122,382.6,387.28,210800,380.21
2023-10-09,"October 09, 23",,,,,,8.78,383.11,380.53,189104,378.5475,2.35,0.0235,374.13,382.91,189104,374.04
2023-10-06,"October 06, 23",,,,,,7.31,378.75,375.21,310100,373.87,1.97,0.0197,370.25,377.56,310100,368.92
2023-10-05,"October 05, 23",,,,,,-0.04,374.85,370.41,360800,371.54,-0.01073048,-0.0001073048,372.77,372.73,360800,365.81
2023-10-04,"October 04, 23",,,,,,3.28,374.21,371.46,301600,371.3525,0.88529,0.0088529,370.5,373.78,301600,366.92
2023-10-03,"October 03, 23",,,,,,-1.37,374.65,366.54,262300,370.2625,-0.37007,-0.0037007,370.2,368.83,262300,367.37
2023-10-02,"October 02, 23",,,,,,-2.76,373.34,368.27,345700,370.7275,-0.73927,-0.0073927,373.34,370.58,345700,365.65
2023-09-29,"September 29, 23",,,,,,-5.17,380.38,372.88,228505,377.7075,-1.36,-0.0136,380.38,375.21,228505,374.86
2023-09-28,"September 28, 23",,,,,,2.53,380.27,376.72,194875,377.87,0.67189,0.0067189,376.55,379.08,194875,375.58
2023-09-27,"September 27, 23",,,,,,-3.76,379.08,372.85,295523,375.4125,-0.99224,-0.0099224,378.94,375.18,295523,368.45
2023-09-26,"September 26, 23",,,,,,-0.2,378.2,373.07,235500,375.675,-0.05324814,-0.0005324814,375.6,375.4,235500,373.5
2023-09-25,"September 25, 23",,,,,,3.55,375.81,373.26,201300,373.4575,0.95417,0.0095417,372.05,375.6,201300,370.37
2023-09-22,"September 22, 23",,,,,,-1.49,376.4,370.19,381417,373.57,-0.3984,-0.003984,374,372.51,381417,371.37
2023-09-21,"September 21, 23",,,,,,-7.73,382.03,371.97,362035,377.6075,-2.02,-0.0202,382.03,374.3,362035,372.07
2023-09-20,"September 20, 23",,,,,,-10.38,394.72,381.95,286023,389.3175,-2.63,-0.0263,394.72,384.34,286023,383.49
2023-09-19,"September 19, 23",,,,,,-2.63,398.86,390.17,291407,394.7475,-0.66542,-0.0066542,395.24,392.61,291407,392.28
2023-09-18,"September 18, 23",,,,,,1.33,396.33,392.15,229010,393.9275,0.33819,0.0033819,393.27,394.6,229010,391.51
2023-09-15,"September 15, 23",,,,,,-3.93,400.6,391.73,648100,396.5325,-0.98716,-0.0098716,398.11,394.18,648100,393.24
2023-09-14,"September 14, 23",,,,,,-0.1,398.93,395.43,219600,396.6925,-0.02512563,-0.0002512563,398,397.9,219600,391.94
2023-09-13,"September 13, 23",,,,,,4.84,395.52,392.81,280000,392.68,1.24,0.0124,390.43,395.27,280000,389.5
2023-09-12,"September 12, 23",,,,,,-0.84,396.39,391.37,239400,393.89,-0.21284,-0.0021284,394.66,393.82,239400,390.69
2023-09-11,"September 11, 23",,,,,,3.39,400.15,394.68,210300,395.8575,0.86093,0.0086093,393.76,397.15,210300,392.37
2023-09-08,"September 08, 23",,,,,,-10.16,403.32,390.71,304300,397.9475,-2.52,-0.0252,403.32,393.16,304300,391.99
2023-09-07,"September 07, 23",,,,,,-1.43,406.05,401.35,230230,404.28,-0.35283,-0.0035283,405.29,403.86,230230,401.92
2023-09-06,"September 06, 23",,,,,,0.83,406.14,402.33,394845,403.8825,0.20544,0.0020544,404.02,404.85,394845,400.52
2023-09-05,"September 05, 23",,,,,,-2.75,406.66,401.16,264008,404.86,-0.67664,-0.0067664,406.42,403.67,264008,402.69
2023-09-01,"September 01, 23",,,,,,-2.72,410.41,405.15,258000,408.2925,-0.66275,-0.0066275,410.41,407.69,258000,404.66
2023-08-31,"August 31, 23",,,,,,-2.07,411.53,404.37,428300,408.5225,-0.50615,-0.0050615,408.97,406.9,428300,406.69
2023-08-30,"August 30, 23",,,,,,-5.53,415.73,406.58,309600,412.075,-1.33,-0.0133,414.65,409.12,309600,408.8
2023-08-29,"August 29, 23",,,,,,9.73,412.55,409.84,267948,407.3825,2.42,0.0242,402.68,412.41,267948,401.89
2023-08-28,"August 28, 23",,,,,,8.16,403.55,400.86,218600,399.335,2.06,0.0206,395.21,403.37,218600,395.21
2023-08-25,"August 25, 23",,,,,,1.82,395.66,391.28,329700,392.4625,0.46439,0.0046439,391.91,393.73,329700,388.55
2023-08-24,"August 24, 23",,,,,,-1.66,397.98,389.28,280500,393.675,-0.42198,-0.0042198,393.38,391.72,280500,391.62
2023-08-23,"August 23, 23",,,,,,-2.26,396.1,390.63,543229,394.13,-0.57167,-0.0057167,395.33,393.07,543229,392.02
2023-08-22,"August 22, 23",,,,,,-0.16,396.35,390.73,340800,393.2375,-0.04067728,-0.0004067728,393.34,393.18,340800,390.08
2023-08-21,"August 21, 23",,,,,,2.78,393.29,390.24,369800,390.925,0.713,0.00713,389.9,392.68,369800,387.83
2023-08-18,"August 18, 23",,,,,,-1.94,391.37,385.36,307300,388.8075,-0.49781,-0.0049781,389.71,387.77,307300,386.38
2023-08-17,"August 17, 23",,,,,,-6.25,401.46,390.43,299322,396.3675,-1.57,-0.0157,399.12,392.87,299322,392.02
2023-08-16,"August 16, 23",,,,,,-3.88,402.98,395.02,265200,399.8275,-0.96669,-0.0096669,401.37,397.49,265200,397.47
2023-08-15,"August 15, 23",,,,,,1.33,404.07,399.63,263035,401.3575,0.33184,0.0033184,400.8,402.13,263035,398.43
2023-08-14,"August 14, 23",,,,,,5.11,400.07,397.4,353100,397.025,1.29,0.0129,394.78,399.89,353100,393.36
2023-08-11,"August 11, 23",,,,,,-3.05,399.99,392.28,281997,396.65,-0.76674,-0.0076674,397.79,394.74,281997,394.08
2023-08-10,"August 10, 23",,,,,,-1.75,408.57,397.76,349015,402.5475,-0.43532,-0.0043532,402,400.25,349015,399.37
2023-08-09,"August 09, 23",,,,,,3.61,400.95,397.66,357445,398.5275,0.91037,0.0091037,396.54,400.15,357445,396.47
2023-08-08,"August 08, 23",,,,,,7.77,399.96,397.38,793200,394.8825,1.98,0.0198,392.1,399.87,793200,387.6
2023-08-07,"August 07, 23",,,,,,2.23,380.07,376.34,259616,377.4275,0.59234,0.0059234,376.47,378.7,259616,374.47
2023-08-04,"August 04, 23",,,,,,4.25,376.73,372.74,383100,372.8325,1.15,0.0115,370.82,375.07,383100,368.71
2023-08-03,"August 03, 23",,,,,,-0.21,372.05,367.42,302425,369.9925,-0.0567675,-0.000567675,369.93,369.72,302425,368.27
2023-08-02,"August 02, 23",,,,,,1.12,371.1,368.27,420300,369.285,0.30315,0.0030315,369.46,370.58,420300,366
2023-08-01,"August 01, 23",,,,,,4.79,372.98,369.35,443474,369.1325,1.31,0.0131,366.87,371.66,443474,365.02
2023-07-31,"July 31, 23",,,,,,2.14,368.31,365.75,574300,366.3125,0.58486,0.0058486,365.9,368.04,574300,363
2023-07-28,"July 28, 23",,,,,,6.61,367,363.19,499702,361.785,1.84,0.0184,358.85,365.46,499702,355.83
2023-07-27,"July 27, 23",,,,,,-20.41,375.42,352.69,1021924,364.055,-5.44,-0.0544,375.31,354.9,1021924,350.59
2023-07-26,"July 26, 23",,,,,,4.99,379.59,377.06,357000,375.62,1.33,0.0133,374.43,379.42,357000,369.04
2023-07-25,"July 25, 23",0.19,0.19,2023-07-26,2023-08-02,2023-04-27,3.62,383.56,374.78,333432,376.8,0.96918,0.0096918,373.51,377.13,333432,373
2023-07-24,"July 24, 23",,,,,,0.68,378.77,373.53,332200,376.0725,0.18115,0.0018115,375.38,376.06,332200,374.08
2023-07-21,"July 21, 23",,,,,,-2.62,385.5,374.78,845075,379.925,-0.68958,-0.0068958,379.94,377.32,845075,376.94
2023-07-20,"July 20, 23",,,,,,-7.17,386.76,376.2,237800,382.46,-1.86,-0.0186,385.92,378.75,237800,378.41
2023-07-19,"July 19, 23",,,,,,2,386.82,383.02,254100,384.425,0.52135,0.0052135,383.62,385.62,254100,381.64
2023-07-18,"July 18, 23",,,,,,0.85,385.3,382,314033,383.1825,0.2215,0.002215,383.74,384.59,314033,379.1
2023-07-17,"July 17, 23",,,,,,-1.57,385.75,381.04,148100,383.7375,-0.40759,-0.0040759,385.19,383.62,148100,380.39
2023-07-14,"July 14, 23",,,,,,1.74,387.52,382.54,194513,384.755,0.45385,0.0045385,383.39,385.13,194513,382.98
2023-07-13,"July 13, 23",,,,,,-2.29,389.39,381.08,224700,385.3475,-0.59334,-0.0059334,385.95,383.66,224700,382.39
2023-07-12,"July 12, 23",,,,,,4.5,384.15,380.94,272703,380.5525,1.19,0.0119,379.02,383.52,272703,375.52
2023-07-11,"July 11, 23",,,,,,-3.68,380.5,372.81,219905,377.03,-0.97093,-0.0097093,379.02,375.34,219905,373.26
2023-07-10,"July 10, 23",,,,,,3.84,379.85,374.76,278500,375.74,1.03,0.0103,373.46,377.3,278500,372.35
2023-07-07,"July 07, 23",,,,,,0.1,373.23,369.1,330600,371.28,0.0269179,0.000269179,371.5,371.6,330600,368.79
