date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,paymentDate,adjDividend,dividend
2024-04-30,699.63,705.6,667.19,667.99,657.72,1081619,1081619,-31.64,-4.52,685.1025,"April 30, 24",-0.0452,,,,,
2024-04-29,697.98,713.59,690.21,712.69,701.73,604936,604936,14.71,2.11,703.6175,"April 29, 24",0.0211,,,,,
2024-04-26,685.28,693.4,678.78,690.8,680.18,581711,581711,5.52,0.80551,687.065,"April 26, 24",0.0080551,,,,,
2024-04-25,680,694.94,643.55,690.92,680.29,1034142,1034142,10.92,1.61,677.3525,"April 25, 24",0.0161,,,,,
2024-04-24,664.2,672.39,648.76,655.19,645.11,641193,641193,-9.01,-1.36,660.135,"April 24, 24",-0.0136,,,,,
2024-04-23,640.94,664.54,638.65,661.32,651.15,598200,598200,20.38,3.18,651.3625,"April 23, 24",0.0318,,,,,
2024-04-22,632.45,638.07,621.56,629.3,619.62,767131,767131,-3.15,-0.49806,630.345,"April 22, 24",-0.0049806,,,,,
2024-04-19,633.76,641.64,624.01,628.34,618.68,572700,572700,-5.42,-0.85521,631.9375,"April 19, 24",-0.0085521,,,,,
2024-04-18,640.74,648.93,631.77,632.88,623.15,499257,499257,-7.86,-1.23,638.58,"April 18, 24",-0.0123,,,,,
2024-04-17,655.18,658.34,632.21,636.22,626.43,896009,896009,-18.96,-2.89,645.4875,"April 17, 24",-0.0289,,,,,
2024-04-16,664.89,665.5,652.6,655.97,645.88,585200,585200,-8.92,-1.34,659.74,"April 16, 24",-0.0134,,,,,
2024-04-15,688.11,690.99,663.76,666.74,656.49,696737,696737,-21.37,-3.11,677.4,"April 15, 24",-0.0311,,,,,
2024-04-12,674.35,685.43,668.77,674.81,664.43,594512,594512,0.46,0.06821384,675.84,"April 12, 24",0.0006821384,,,,,
2024-04-11,681.45,686.9,673.18,685.69,675.14,585200,585200,4.24,0.6222,681.805,"April 11, 24",0.006222,,,,,
2024-04-10,679.33,691.94,675.44,682.13,671.64,482727,482727,2.8,0.41217,682.21,"April 10, 24",0.0041217,,,,,
2024-04-09,705.07,708.38,681.42,696.76,686.04,380400,380400,-8.31,-1.18,697.9075,"April 09, 24",-0.0118,,,,,
2024-04-08,709.55,715.04,702.62,702.96,692.15,414345,414345,-6.59,-0.92876,707.5425,"April 08, 24",-0.0092876,,,,,
2024-04-05,695.77,710.14,695.02,706.87,696,275900,275900,11.1,1.6,701.95,"April 05, 24",0.016,,,,,
2024-04-04,714.95,717.5,692.18,693.83,683.16,347449,347449,-21.12,-2.95,704.615,"April 04, 24",-0.0295,,,,,
2024-04-03,692.59,709.68,692,706.14,695.28,458995,458995,13.55,1.96,700.1025,"April 03, 24",0.0196,,,,,
2024-04-02,700,701.25,688.29,691.79,681.15,606624,606624,-8.21,-1.17,695.3325,"April 02, 24",-0.0117,,,,,
2024-04-01,721.11,722.37,709.41,710.15,699.23,339800,339800,-10.96,-1.52,715.76,"April 01, 24",-0.0152,,,,,
2024-03-28,720.44,724.95,717.17,721.11,710.02,440314,440314,0.67,0.09299872,720.9175,"March 28, 24",0.0009299872,,,,,
2024-03-27,709.4,720.53,706.41,720.15,709.07,257166,257166,10.75,1.52,714.1225,"March 27, 24",0.0152,,,,,
2024-03-26,706.46,712.64,703.86,704.81,693.97,440404,440404,-1.65,-0.23356,706.9425,"March 26, 24",-0.0023356,,,,,
2024-03-25,711.06,715.99,703.84,704.44,693.61,423967,423967,-6.62,-0.931,708.8325,"March 25, 24",-0.00931,,,,,
2024-03-22,724.28,727,713.45,714.27,703.28,445573,445573,-10.01,-1.38,719.75,"March 22, 24",-0.0138,,,,,
2024-03-21,717.59,729.91,713.26,719.05,707.99,591900,591900,1.46,0.20346,719.9525,"March 21, 24",0.0020346,,,,,
2024-03-20,691.51,715.37,691.51,709.33,698.42,1070645,1070645,17.82,2.58,701.93,"March 20, 24",0.0258,,,,,
2024-03-19,680.11,695.49,676.69,693.62,682.95,459860,459860,13.51,1.99,686.4775,"March 19, 24",0.0199,,,,,
2024-03-18,680.6,686.99,673.29,683.61,673.1,357328,357328,3.01,0.44226,681.1225,"March 18, 24",0.0044226,,,,,
2024-03-15,667.3,681.67,665,675.58,665.19,874600,874600,8.28,1.24,672.3875,"March 15, 24",0.0124,,,,,
2024-03-14,676.09,683.89,668.76,672.48,662.14,736579,736579,-3.61,-0.53395,675.305,"March 14, 24",-0.0053395,,,,,
2024-03-13,670.41,680,667.33,668.43,658.15,615600,615600,-1.98,-0.29534,671.5425,"March 13, 24",-0.0029534,,,,,
2024-03-12,670.86,678.34,662.15,675.49,665.1,394138,394138,4.63,0.69016,671.71,"March 12, 24",0.0069016,,,,,
2024-03-11,669.73,669.73,650.01,664.3,654.08,552923,552923,-5.43,-0.81077,663.4425,"March 11, 24",-0.0081077,,,,,
2024-03-08,681.93,692.31,674.41,676.14,665.74,468642,468642,-5.79,-0.84906,681.1975,"March 08, 24",-0.0084906,,,,,
2024-03-07,683.86,686.55,670.46,679.28,668.83,454543,454543,-4.58,-0.66973,680.0375,"March 07, 24",-0.0066973,,,,,
2024-03-06,687.42,689.09,673.25,676.81,666.4,452805,452805,-10.61,-1.54,681.6425,"March 06, 24",-0.0154,,,,,
2024-03-05,700,704.76,673.56,679.37,668.92,811200,811200,-20.63,-2.95,689.4225,"March 05, 24",-0.0295,,,,,
2024-03-04,708.88,732.37,706,712.31,701.35,555748,555748,3.43,0.48386,714.89,"March 04, 24",0.0048386,,,,,
2024-03-01,693.45,702.68,690.83,700.59,689.81,367145,367145,7.14,1.03,696.8875,"March 01, 24",0.0103,,,,,
2024-02-29,691.99,695.42,684.67,693.27,682.61,618317,618317,1.28,0.18497,691.3375,"February 29, 24",0.0018497,,,,,
2024-02-28,673.54,688.68,671.2,686.19,675.64,462113,462113,12.65,1.88,679.9025,"February 28, 24",0.0188,,,,,
2024-02-27,676,683.84,672.66,676.48,666.08,485412,485412,0.48,0.07100592,677.245,"February 27, 24",0.0007100592,,,,,
2024-02-26,659.35,674.66,659,670.79,660.47,493745,493745,11.44,1.74,665.95,"February 26, 24",0.0174,,,,,
2024-02-23,663,665.44,658,658.23,648.11,373647,373647,-4.77,-0.71946,661.1675,"February 23, 24",-0.0071946,,,,,
2024-02-22,656.06,663.16,652.98,658.8,648.67,369287,369287,2.74,0.41764,657.75,"February 22, 24",0.0041764,,,,,
2024-02-21,639.15,649.29,637.98,644.89,634.97,395274,395274,5.74,0.89807,642.8275,"February 21, 24",0.0089807,,,,,
2024-02-20,641.65,647.92,638.01,643.91,634.01,466706,466706,2.26,0.35222,642.8725,"February 20, 24",0.0035222,,,,,
2024-02-16,659.27,660.47,648.71,650.31,640.31,366600,366600,-8.96,-1.36,654.69,"February 16, 24",-0.0136,,,,,
2024-02-15,655.05,662.06,648,660.96,650.79,359304,359304,5.91,0.90222,656.5175,"February 15, 24",0.0090222,,,,,
2024-02-14,646.99,657.99,643.15,654.04,643.98,616086,616086,7.05,1.09,650.5425,"February 14, 24",0.0109,,,,,
2024-02-13,639.05,645.57,629.58,636.88,627.08,726927,726927,-2.17,-0.33957,637.77,"February 13, 24",-0.0033957,2024-02-14,2024-01-24,2024-02-28,1.63,1.63
2024-02-12,650.96,673.68,650.96,663.53,651.72,519100,519100,12.57,1.93,659.7825,"February 12, 24",0.0193,,,,,
2024-02-09,647.65,653.08,643.93,650.35,638.77,363437,363437,2.7,0.41689,648.7525,"February 09, 24",0.0041689,,,,,
2024-02-08,651.77,656.12,644.35,647,635.48,609663,609663,-4.77,-0.73185,649.81,"February 08, 24",-0.0073185,,,,,
2024-02-07,658.06,658.86,649.35,652.73,641.11,403000,403000,-5.33,-0.80996,654.75,"February 07, 24",-0.0080996,,,,,
2024-02-06,649.33,654.54,645,654.54,642.89,478422,478422,5.21,0.80237,650.8525,"February 06, 24",0.0080237,,,,,
2024-02-05,649.22,649.65,636.07,645.57,634.08,650252,650252,-3.65,-0.56221,645.1275,"February 05, 24",-0.0056221,,,,,
2024-02-02,640.95,658.63,639.89,654.2,642.56,491362,491362,13.25,2.07,648.4175,"February 02, 24",0.0207,,,,,
2024-02-01,635.92,646.76,620.27,645.37,633.88,646148,646148,9.45,1.49,637.08,"February 01, 24",0.0149,,,,,
2024-01-31,639.2,641.25,624.2,625.4,614.27,1012521,1012521,-13.8,-2.16,632.5125,"January 31, 24",-0.0216,,,,,
2024-01-30,642,653.25,642,642.98,631.53,504822,504822,0.98,0.15265,645.0575,"January 30, 24",0.0015265,,,,,
2024-01-29,633.83,648.25,632.58,647.73,636.2,597852,597852,13.9,2.19,640.5975,"January 29, 24",0.0219,,,,,
2024-01-26,653,653.21,629.3,630.75,619.52,1423813,1423813,-22.25,-3.41,641.565,"January 26, 24",-0.0341,,,,,
2024-01-25,608.85,658.51,596.84,651.64,640.04,2662425,2662425,42.79,7.03,628.96,"January 25, 24",0.0703,,,,,
2024-01-24,586.97,591.67,576.25,576.9,566.63,959400,959400,-10.07,-1.72,582.9475,"January 24, 24",-0.0172,,,,,
2024-01-23,582.76,584.95,574.09,578.07,567.78,598500,598500,-4.69,-0.80479,579.9675,"January 23, 24",-0.0080479,,,,,
2024-01-22,575.85,585.94,574.41,578.88,568.58,606946,606946,3.03,0.52618,578.77,"January 22, 24",0.0052618,,,,,
2024-01-19,566.81,572.35,555.34,572.03,561.85,651200,651200,5.22,0.92094,566.6325,"January 19, 24",0.0092094,,,,,
2024-01-18,557.01,565.21,553.22,563.37,553.34,553200,553200,6.36,1.14,559.7025,"January 18, 24",0.0114,,,,,
2024-01-17,554.69,561.31,545.16,550.32,540.52,635519,635519,-4.37,-0.78783,552.87,"January 17, 24",-0.0078783,,,,,
2024-01-16,552,566.33,551.95,561.13,551.14,524800,524800,9.13,1.65,557.8525,"January 16, 24",0.0165,,,,,
2024-01-12,558.05,560.75,551.35,559.18,549.23,512800,512800,1.13,0.20249,557.3325,"January 12, 24",0.0020249,,,,,
2024-01-11,549.68,552.83,536.83,551.7,541.88,567222,567222,2.02,0.36749,547.76,"January 11, 24",0.0036749,,,,,
2024-01-10,548.97,551.73,543.18,549.68,539.9,372714,372714,0.71,0.12933,548.39,"January 10, 24",0.0012933,,,,,
2024-01-09,543.27,548.57,539.23,548.02,538.27,435800,435800,4.75,0.87434,544.7725,"January 09, 24",0.0087434,,,,,
2024-01-08,538.66,551.77,533.7,550.83,541.03,500710,500710,12.17,2.26,543.74,"January 08, 24",0.0226,,,,,
2024-01-05,537.19,548.46,535.23,541.39,531.75,670900,670900,4.2,0.78185,540.5675,"January 05, 24",0.0078185,,,,,
2024-01-04,549.08,558.26,546.68,548.86,539.09,547851,547851,-0.22,-0.04006702,550.72,"January 04, 24",-0.0004006702,,,,,
2024-01-03,556.58,558.43,546.76,547.16,537.42,828800,828800,-9.42,-1.69,552.2325,"January 03, 24",-0.0169,,,,,
2024-01-02,568.81,575.08,562.51,567.1,557.01,444028,444028,-1.71,-0.30063,568.375,"January 02, 24",-0.0030063,,,,,
2023-12-29,580.3,582.99,570.63,573.42,563.21,300500,300500,-6.88,-1.19,576.835,"December 29, 23",-0.0119,,,,,
2023-12-28,564.22,581.58,563.03,578.69,568.39,268800,268800,14.47,2.56,571.88,"December 28, 23",0.0256,,,,,
2023-12-27,582.41,582.41,574.5,578.86,568.56,488406,488406,-3.55,-0.60954,579.545,"December 27, 23",-0.0060954,,,,,
2023-12-26,573.13,585.5,572.1,580.47,570.14,607256,607256,7.34,1.28,577.8,"December 26, 23",0.0128,,,,,
2023-12-22,570.17,575.5,566.37,570.51,560.35,363847,363847,0.34,0.05963134,570.6375,"December 22, 23",0.0005963134,,,,,
2023-12-21,568,571.45,563.05,570.95,560.79,445721,445721,2.95,0.51937,568.3625,"December 21, 23",0.0051937,,,,,
2023-12-20,568,578.2,556.62,558.27,548.33,1272628,1272628,-9.73,-1.71,565.2725,"December 20, 23",-0.0171,,,,,
2023-12-19,573.98,582.63,569.5,574.2,563.98,669265,669265,0.22,0.03832886,575.0775,"December 19, 23",0.0003832886,,,,,
2023-12-18,577.11,577.11,562.81,568.23,558.12,845900,845900,-8.88,-1.54,571.315,"December 18, 23",-0.0154,,,,,
2023-12-15,564.2,581,562.5,571.74,561.56,1486114,1486114,7.54,1.34,569.86,"December 15, 23",0.0134,,,,,
2023-12-14,540.58,571.08,537.89,569.43,559.29,1408843,1408843,28.85,5.34,554.745,"December 14, 23",0.0534,,,,,
2023-12-13,511.72,534.51,504.65,530.16,520.72,864810,864810,18.44,3.6,520.26,"December 13, 23",0.036,,,,,
2023-12-12,503.9,514.68,503.23,509.58,500.51,551600,551600,5.68,1.13,507.8475,"December 12, 23",0.0113,,,,,
2023-12-11,491.71,505.9,491.6,505.14,496.15,556737,556737,13.43,2.73,498.5875,"December 11, 23",0.0273,,,,,
2023-12-08,483.81,498.96,483.47,495.06,486.25,556660,556660,11.25,2.33,490.325,"December 08, 23",0.0233,,,,,
2023-12-07,477.19,485.09,475.52,484.02,475.4,424944,424944,6.83,1.43,480.455,"December 07, 23",0.0143,,,,,
2023-12-06,477.05,488.01,475.43,476.44,467.96,495800,495800,-0.61,-0.12787,479.2325,"December 06, 23",-0.0012787,,,,,
2023-12-05,477.42,486.69,474.56,475.5,467.04,847649,847649,-1.92,-0.40216,478.5425,"December 05, 23",-0.0040216,,,,,
2023-12-04,495.06,497.13,485.81,490.09,481.37,1013100,1013100,-4.97,-1,492.0225,"December 04, 23",-0.01,,,,,
2023-12-01,478.75,505.16,477.74,501.83,492.9,1127732,1127732,23.08,4.82,490.87,"December 01, 23",0.0482,,,,,
2023-11-30,479.1,481.37,473.58,476.02,467.55,754931,754931,-3.08,-0.64287,477.5175,"November 30, 23",-0.0064287,,,,,
2023-11-29,461.79,480.68,461.53,476.22,467.74,861700,861700,14.43,3.12,470.055,"November 29, 23",0.0312,,,,,
2023-11-28,462.25,465.21,454.71,455.88,447.77,459800,459800,-6.37,-1.38,459.5125,"November 28, 23",-0.0138,,,,,
2023-11-27,462.88,466.35,461.19,464.19,455.93,474300,474300,1.31,0.28301,463.6525,"November 27, 23",0.0028301,,,,,
2023-11-24,464.4,469.35,462.03,467.31,458.99,220704,220704,2.91,0.62661,465.7725,"November 24, 23",0.0062661,,,,,
2023-11-22,465.45,467.34,460,463.42,455.17,532100,532100,-2.03,-0.43614,464.0525,"November 22, 23",-0.0043614,,,,,
2023-11-21,470,470.51,463.67,466.23,457.93,629700,629700,-3.77,-0.80213,467.6025,"November 21, 23",-0.0080213,,,,,
2023-11-20,467.69,474.63,458.01,471.8,463.4,861923,861923,4.11,0.87879,468.0325,"November 20, 23",0.0087879,,,,,
2023-11-17,479.17,484.85,475.25,480.98,472.42,623533,623533,1.81,0.37774,480.0625,"November 17, 23",0.0037774,,,,,
2023-11-16,477.8,481.94,468.61,474.36,465.92,569034,569034,-3.44,-0.71997,475.6775,"November 16, 23",-0.0071997,,,,,
2023-11-15,478,488.73,471.16,479.51,470.97,1208817,1208817,1.51,0.3159,479.35,"November 15, 23",0.003159,,,,,
2023-11-14,477.93,487.37,476.26,477.69,469.19,755046,755046,-0.24,-0.05021656,479.8125,"November 14, 23",-0.0005021656,,,,,
2023-11-13,455.85,465.19,453.23,462.53,454.3,738800,738800,6.68,1.47,459.2,"November 13, 23",0.0147,,,,,
2023-11-10,442.62,457.62,440.14,456.53,448.4,765600,765600,13.91,3.14,449.2275,"November 10, 23",0.0314,,,,,
2023-11-09,442.8,447.03,435.8,437.48,429.69,436802,436802,-5.32,-1.2,440.7775,"November 09, 23",-0.012,,,,,
2023-11-08,441.47,446.05,435.83,436.56,428.79,480100,480100,-4.91,-1.11,439.9775,"November 08, 23",-0.0111,,,,,
2023-11-07,433.7,442.53,432.82,440.36,432.52,363703,363703,6.66,1.54,437.3525,"November 07, 23",0.0154,2023-11-08,2023-10-25,2023-11-22,1.48,1.48
2023-11-06,454.36,455.51,433.84,438.54,429.28,732957,732957,-15.82,-3.48,445.5625,"November 06, 23",-0.0348,,,,,
2023-11-03,441.94,457.08,441,451.51,441.97,1105911,1105911,9.57,2.17,447.8825,"November 03, 23",0.0217,,,,,
2023-11-02,421.34,433.87,419.81,432.95,423.81,1014300,1014300,11.61,2.76,426.9925,"November 02, 23",0.0276,,,,,
2023-11-01,403.79,409.71,399.62,409.48,400.83,665131,665131,5.69,1.41,405.65,"November 01, 23",0.0141,,,,,
2023-10-31,407.16,409.09,395.44,406.27,397.69,885149,885149,-0.89,-0.21859,404.49,"October 31, 23",-0.0021859,,,,,
2023-10-30,406.45,415,398.97,410.95,402.27,879000,879000,4.5,1.11,407.8425,"October 30, 23",0.0111,,,,,
2023-10-27,406.7,410.13,395.24,399.02,390.59,933700,933700,-7.68,-1.89,402.7725,"October 27, 23",-0.0189,,,,,
2023-10-26,390.1,417.13,387.01,403.77,395.24,1205507,1205507,13.67,3.5,399.5025,"October 26, 23",0.035,,,,,
2023-10-25,406.68,407.74,395.46,399.15,390.72,947709,947709,-7.53,-1.85,402.2575,"October 25, 23",-0.0185,,,,,
2023-10-24,411.84,413.12,403.13,406.35,397.77,804100,804100,-5.49,-1.33,408.61,"October 24, 23",-0.0133,,,,,
2023-10-23,407,415.23,402.69,408.88,400.24,734400,734400,1.88,0.46192,408.45,"October 23, 23",0.0046192,,,,,
2023-10-20,412.3,414.23,404.67,406.4,397.82,1018813,1018813,-5.9,-1.43,409.4,"October 20, 23",-0.0143,,,,,
2023-10-19,427.84,432.71,411.16,411.19,402.51,1321933,1321933,-16.65,-3.89,420.725,"October 19, 23",-0.0389,,,,,
2023-10-18,442.1,443.54,424.61,429.34,420.27,2882443,2882443,-12.76,-2.89,434.8975,"October 18, 23",-0.0289,,,,,
2023-10-17,437.05,454.99,436.65,453.04,443.47,621766,621766,15.99,3.66,445.4325,"October 17, 23",0.0366,,,,,
2023-10-16,440.89,446.6,435,441.07,431.75,558528,558528,0.18,0.04082651,440.89,"October 16, 23",0.0004082651,,,,,
2023-10-13,445.27,449.11,430.35,433.05,423.9,566300,566300,-12.22,-2.74,439.445,"October 13, 23",-0.0274,,,,,
2023-10-12,455.11,455.11,438.08,444.46,435.07,603501,603501,-10.65,-2.34,448.19,"October 12, 23",-0.0234,,,,,
2023-10-11,449.61,454.67,446.62,454.07,444.48,369500,369500,4.46,0.99197,451.2425,"October 11, 23",0.0099197,,,,,
2023-10-10,440.2,454.2,438.51,448.87,439.39,690100,690100,8.67,1.97,445.445,"October 10, 23",0.0197,,,,,
2023-10-09,429.47,437.3,426.67,437.14,427.91,337517,337517,7.67,1.79,432.645,"October 09, 23",0.0179,,,,,
2023-10-06,419,437.2,417.44,433.3,424.15,526851,526851,14.3,3.41,426.735,"October 06, 23",0.0341,,,,,
2023-10-05,422.76,426.36,416.08,420.93,412.04,541662,541662,-1.83,-0.43287,421.5325,"October 05, 23",-0.0043287,,,,,
2023-10-04,425.16,427.73,415.59,424.15,415.19,768601,768601,-1.01,-0.23756,423.1575,"October 04, 23",-0.0023756,,,,,
2023-10-03,434.63,438.11,422.5,425.96,416.96,783972,783972,-8.67,-1.99,430.3,"October 03, 23",-0.0199,,,,,
2023-10-02,443.78,447.91,433.29,437.37,428.13,499102,499102,-6.41,-1.44,440.5875,"October 02, 23",-0.0144,,,,,
2023-09-29,453.19,456.86,442.72,444.57,435.18,559924,559924,-8.62,-1.9,449.335,"September 29, 23",-0.019,,,,,
2023-09-28,445.63,455.89,443.05,448.22,438.75,400900,400900,2.59,0.5812,448.1975,"September 28, 23",0.005812,,,,,
2023-09-27,443,450,440.32,446.22,436.8,547000,547000,3.22,0.72686,444.885,"September 27, 23",0.0072686,,,,,
2023-09-26,440.07,445.69,437.66,437.69,428.45,844306,844306,-2.38,-0.54082,440.2775,"September 26, 23",-0.0054082,,,,,
2023-09-25,430.76,444.23,430.76,443.82,434.45,620200,620200,13.06,3.03,437.3925,"September 25, 23",0.0303,,,,,
2023-09-22,434.74,440.16,432.29,433.29,424.14,521300,521300,-1.45,-0.33353,435.12,"September 22, 23",-0.0033353,,,,,
2023-09-21,444,444.24,430.45,435.74,426.54,883600,883600,-8.26,-1.86,438.6075,"September 21, 23",-0.0186,,,,,
2023-09-20,453.95,462.31,447.49,448.03,438.57,622818,622818,-5.92,-1.3,452.945,"September 20, 23",-0.013,,,,,
2023-09-19,449.29,456.67,447.05,451.05,441.52,442000,442000,1.76,0.39173,451.015,"September 19, 23",0.0039173,,,,,
2023-09-18,452.77,457.2,450.27,453.62,444.04,567700,567700,0.85,0.18773,453.465,"September 18, 23",0.0018773,,,,,
2023-09-15,453.12,454.84,446.58,452.01,442.46,815241,815241,-1.11,-0.24497,451.6375,"September 15, 23",-0.0024497,,,,,
2023-09-14,453.85,459.77,446.78,453.32,443.75,581531,581531,-0.53,-0.11678,453.43,"September 14, 23",-0.0011678,,,,,
2023-09-13,453.93,457.42,443.08,447.34,437.89,569010,569010,-6.59,-1.45,450.4425,"September 13, 23",-0.0145,,,,,
2023-09-12,456.32,465.01,455.51,457.15,447.49,422600,422600,0.83,0.18189,458.4975,"September 12, 23",0.0018189,,,,,
2023-09-11,469.52,470.34,456.52,458.68,448.99,476040,476040,-10.84,-2.31,463.765,"September 11, 23",-0.0231,,,,,
2023-09-08,460.7,466.2,459.24,463.77,453.98,392700,392700,3.07,0.66638,462.4775,"September 08, 23",0.0066638,,,,,
2023-09-07,469.13,472.04,457.48,467.31,457.44,659500,659500,-1.82,-0.38795,466.49,"September 07, 23",-0.0038795,,,,,
2023-09-06,472.41,483.28,467.43,475.06,465.03,479200,479200,2.65,0.56095,474.545,"September 06, 23",0.0056095,,,,,
2023-09-05,487,491,470.54,470.62,460.68,684300,684300,-16.38,-3.36,479.79,"September 05, 23",-0.0336,,,,,
2023-09-01,483.97,492.33,482.56,491.17,480.8,645610,645610,7.2,1.49,487.5075,"September 01, 23",0.0149,,,,,
2023-08-31,477.84,483.33,474.55,476.54,466.48,635941,635941,-1.3,-0.27206,478.065,"August 31, 23",-0.0027206,,,,,
2023-08-30,474.52,478.52,469.42,477.41,467.33,544530,544530,2.89,0.60904,474.9675,"August 30, 23",0.0060904,,,,,
2023-08-29,456,478.53,454.18,474.6,464.58,764670,764670,18.6,4.08,465.8275,"August 29, 23",0.0408,,,,,
2023-08-28,448.69,460.79,448.69,457.1,447.45,321900,321900,8.41,1.87,453.8175,"August 28, 23",0.0187,,,,,
2023-08-25,449.37,453.63,440.97,449.12,439.63,425440,425440,-0.25,-0.05563344,448.2725,"August 25, 23",-0.0005563344,,,,,
2023-08-24,446.43,455,444.3,445.71,436.3,455832,455832,-0.72,-0.16128,447.86,"August 24, 23",-0.0016128,,,,,
2023-08-23,440.72,450.05,438.4,448.78,439.3,403200,403200,8.06,1.83,444.4875,"August 23, 23",0.0183,,,,,
2023-08-22,453.91,455.71,439.44,441.63,432.3,555900,555900,-12.28,-2.71,447.6725,"August 22, 23",-0.0271,,,,,
2023-08-21,455,457.79,448.15,452.48,442.92,375503,375503,-2.52,-0.55385,453.355,"August 21, 23",-0.0055385,,,,,
2023-08-18,445.44,454.61,440.54,451.41,441.88,712346,712346,5.97,1.34,448,"August 18, 23",0.0134,,,,,
2023-08-17,468.64,472.5,450.81,452.7,443.14,843540,843540,-15.94,-3.4,461.1625,"August 17, 23",-0.034,,,,,
2023-08-16,481.43,491.63,463.49,464.12,454.32,793406,793406,-17.31,-3.6,475.1675,"August 16, 23",-0.036,,,,,
2023-08-15,483,484.98,478.74,481.55,471.38,743200,743200,-1.45,-0.30021,482.0675,"August 15, 23",-0.0030021,,,,,
2023-08-14,484.89,489.49,482.58,487.38,477.09,623211,623211,2.49,0.51352,486.085,"August 14, 23",0.0051352,,,,,
2023-08-11,481.31,488.92,480.37,488.2,477.89,596100,596100,6.89,1.43,484.7,"August 11, 23",0.0143,,,,,
2023-08-10,480.11,489,475.92,482.31,472.12,997056,997056,2.2,0.45823,481.835,"August 10, 23",0.0045823,,,,,
2023-08-09,480.62,484.14,476.5,478.73,468.62,768906,768906,-1.89,-0.39324,479.9975,"August 09, 23",-0.0039324,,,,,
2023-08-08,479.25,481.6,469.46,480.55,470.4,1094311,1094311,1.3,0.27126,477.715,"August 08, 23",0.0027126,2023-08-09,2023-07-26,2023-08-23,1.48,1.48
2023-08-07,471.75,492.22,471.75,486.56,474.84,1438600,1438600,14.81,3.14,480.57,"August 07, 23",0.0314,,,,,
2023-08-04,467,470.11,461.65,465.81,454.59,516995,516995,-1.19,-0.25482,466.1425,"August 04, 23",-0.0025482,,,,,
2023-08-03,464.09,465.78,452.13,465,453.8,645213,645213,0.91,0.19608,461.75,"August 03, 23",0.0019608,,,,,
2023-08-02,468.91,475.44,465.05,468.16,456.88,841849,841849,-0.75,-0.15995,469.39,"August 02, 23",-0.0015995,,,,,
2023-08-01,463.32,477.69,460.71,474,462.58,847609,847609,10.68,2.31,468.93,"August 01, 23",0.0231,,,,,
2023-07-31,450.13,465.28,447.49,464.68,453.49,770799,770799,14.55,3.23,456.895,"July 31, 23",0.0323,,,,,
2023-07-28,447.45,459.3,440.71,446.07,435.32,704961,704961,-1.38,-0.30841,448.3825,"July 28, 23",-0.0030841,,,,,
2023-07-27,438.36,445.55,413.6,441.12,430.49,1535311,1535311,2.76,0.62962,434.6575,"July 27, 23",0.0062962,,,,,
2023-07-26,446.99,452.22,441.26,445,434.28,835029,835029,-1.99,-0.4452,446.3675,"July 26, 23",-0.004452,,,,,
2023-07-25,448.44,454.39,445.14,450.22,439.37,633006,633006,1.78,0.39693,449.5475,"July 25, 23",0.0039693,,,,,
2023-07-24,451.65,455.6,447.66,450.21,439.36,509700,509700,-1.44,-0.31883,451.28,"July 24, 23",-0.0031883,,,,,
2023-07-21,461.34,462,450.05,450.43,439.58,523911,523911,-10.91,-2.36,455.955,"July 21, 23",-0.0236,,,,,
2023-07-20,460.3,462.13,454.08,458.74,447.69,625896,625896,-1.56,-0.33891,458.8125,"July 20, 23",-0.0033891,,,,,
2023-07-19,460.64,469.35,456.37,460.49,449.4,650902,650902,-0.15,-0.03256339,461.7125,"July 19, 23",-0.0003256339,,,,,
2023-07-18,450.72,465.42,450.72,464.5,453.31,586029,586029,13.78,3.06,457.84,"July 18, 23",0.0306,,,,,
2023-07-17,444.08,455.4,442.53,451.49,440.61,509379,509379,7.41,1.67,448.375,"July 17, 23",0.0167,,,,,
2023-07-14,459.92,460.4,439.08,445.45,434.72,1109230,1109230,-14.47,-3.15,451.2125,"July 14, 23",-0.0315,,,,,
2023-07-13,466.7,469.73,458.07,458.43,447.39,816445,816445,-8.27,-1.77,463.2325,"July 13, 23",-0.0177,,,,,
2023-07-12,468.17,471.82,460.46,467.17,455.92,851600,851600,-1,-0.2136,466.905,"July 12, 23",-0.002136,,,,,
2023-07-11,447,459.17,446.82,457.32,446.3,912536,912536,10.32,2.31,452.5775,"July 11, 23",0.0231,,,,,
2023-07-10,429.78,445.2,429.78,444.97,434.25,516965,516965,15.19,3.53,437.4325,"July 10, 23",0.0353,,,,,
2023-07-07,428.1,440.26,426.41,433.57,423.13,555404,555404,5.47,1.28,432.085,"July 07, 23",0.0128,,,,,
2023-07-06,436.48,440.9,423.54,428.28,417.96,1013418,1013418,-8.2,-1.88,432.3,"July 06, 23",-0.0188,,,,,
2023-07-05,443,448.18,438.97,441.63,430.99,842700,842700,-1.37,-0.30926,442.945,"July 05, 23",-0.0030926,,,,,
2023-07-03,443,450.65,442.96,448.63,437.82,382800,382800,5.63,1.27,446.31,"July 03, 23",0.0127,,,,,
2023-06-30,440,448.45,437.1,445.37,434.64,782934,782934,5.37,1.22,442.73,"June 30, 23",0.0122,,,,,
2023-06-29,430.08,438.08,429.4,435.63,425.14,708998,708998,5.55,1.29,433.2975,"June 29, 23",0.0129,,,,,
