date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,recordDate,paymentDate,dividend,declarationDate
2024-05-20,47.17,47.52,46.75,46.82,45.42,6858623,6858623,-0.35,-0.742,47.065,"May 20, 24",-0.00742,,,,,
2024-05-17,46.6,47.78,46.33,47.03,45.63,8169628,8169628,0.43,0.92275,46.935,"May 17, 24",0.0092275,,,,,
2024-05-16,46.13,46.81,45.95,46.62,45.23,3911000,3911000,0.49,1.06,46.3775,"May 16, 24",0.0106,,,,,
2024-05-15,46.4,46.51,45.57,46.11,44.73,6392417,6392417,-0.29,-0.625,46.1475,"May 15, 24",-0.00625,,,,,
2024-05-14,46.88,47,46.01,46.32,44.94,7156300,7156300,-0.56,-1.19,46.5525,"May 14, 24",-0.0119,,,,,
2024-05-13,47.25,47.43,46.74,46.92,45.52,3045384,3045384,-0.33,-0.69841,47.085,"May 13, 24",-0.0069841,,,,,
2024-05-10,47.36,47.47,46.42,46.54,45.15,2222919,2222919,-0.82,-1.73,46.9475,"May 10, 24",-0.0173,,,,,
2024-05-09,46.77,47.32,46.73,47.2,45.79,3230767,3230767,0.43,0.91939,47.005,"May 09, 24",0.0091939,,,,,
2024-05-08,46.71,46.84,46.4,46.77,45.37,3438774,3438774,0.06,0.12845,46.68,"May 08, 24",0.0012845,,,,,
2024-05-07,46.71,47.32,46.55,46.72,45.33,4597020,4597020,0.01,0.02140869,46.825,"May 07, 24",0.0002140869,,,,,
2024-05-06,47.2,47.55,46.79,47.02,45.62,4141332,4141332,-0.18,-0.38136,47.14,"May 06, 24",-0.0038136,0.2,2024-05-07,2024-05-15,0.2,2024-04-17
2024-05-03,47.14,47.22,46.56,46.87,45.28,4703600,4703600,-0.27,-0.57276,46.9475,"May 03, 24",-0.0057276,,,,,
2024-05-02,45.33,46.93,45.04,46.65,45.07,8361700,8361700,1.32,2.91,45.9875,"May 02, 24",0.0291,,,,,
2024-05-01,44.16,45.21,44,44.54,43.03,5559648,5559648,0.38,0.86051,44.4775,"May 01, 24",0.0086051,,,,,
2024-04-30,45.26,45.52,44.33,44.36,42.86,6435600,6435600,-0.9,-1.99,44.8675,"April 30, 24",-0.0199,,,,,
2024-04-29,46.11,46.35,45.54,45.75,44.2,5275342,5275342,-0.36,-0.78074,45.9375,"April 29, 24",-0.0078074,,,,,
2024-04-26,45.44,46,45.1,45.45,43.91,4932337,4932337,0.01,0.02200704,45.4975,"April 26, 24",0.0002200704,,,,,
2024-04-25,45.5,46.21,45.49,45.55,44,5172701,5172701,0.05,0.10989,45.6875,"April 25, 24",0.0010989,,,,,
2024-04-24,46,46.16,45.05,45.84,44.29,7358100,7358100,-0.16,-0.34783,45.7625,"April 24, 24",-0.0034783,,,,,
2024-04-23,46.92,47.09,45.98,46.01,44.45,7965400,7965400,-0.91,-1.94,46.5,"April 23, 24",-0.0194,,,,,
2024-04-22,45.98,47.32,45.98,46.56,44.98,7882231,7882231,0.58,1.26,46.46,"April 22, 24",0.0126,,,,,
2024-04-19,46.3,46.85,45.4,45.46,43.92,7998635,7998635,-0.84,-1.81,46.0025,"April 19, 24",-0.0181,,,,,
2024-04-18,48.09,48.21,45.44,45.88,44.32,21519939,21519939,-2.21,-4.6,46.905,"April 18, 24",-0.046,,,,,
2024-04-17,50.56,50.8,49.85,50.23,48.53,9102515,9102515,-0.33,-0.65269,50.36,"April 17, 24",-0.0065269,,,,,
2024-04-16,49.77,50.77,49.51,50.51,48.8,4493019,4493019,0.74,1.49,50.14,"April 16, 24",0.0149,,,,,
2024-04-15,50.8,51.35,50.09,50.25,48.55,5165900,5165900,-0.55,-1.08,50.6225,"April 15, 24",-0.0108,,,,,
2024-04-12,51.09,51.24,50.16,50.43,48.72,2881770,2881770,-0.66,-1.29,50.73,"April 12, 24",-0.0129,,,,,
2024-04-11,51.62,51.93,51.04,51.61,49.86,2586880,2586880,-0.01,-0.01937234,51.55,"April 11, 24",-0.0001937234,,,,,
2024-04-10,51.93,52.23,51.56,51.86,50.1,2345523,2345523,-0.07,-0.1348,51.895,"April 10, 24",-0.001348,,,,,
2024-04-09,52.17,52.49,51.76,52.45,50.67,2316529,2316529,0.28,0.53671,52.2175,"April 09, 24",0.0053671,,,,,
2024-04-08,53.59,53.65,52.26,52.44,50.66,2754206,2754206,-1.15,-2.15,52.985,"April 08, 24",-0.0215,,,,,
2024-04-05,52.7,53.4,52.4,53.18,51.38,2163704,2163704,0.48,0.91082,52.92,"April 05, 24",0.0091082,,,,,
2024-04-04,54.29,54.54,52.48,52.59,50.81,3386500,3386500,-1.7,-3.13,53.475,"April 04, 24",-0.0313,,,,,
2024-04-03,52.55,54.13,52.55,53.96,52.13,3187439,3187439,1.41,2.68,53.2975,"April 03, 24",0.0268,,,,,
2024-04-02,52.96,53,52.22,52.91,51.12,2197537,2197537,-0.05,-0.09441088,52.7725,"April 02, 24",-0.0009441088,,,,,
2024-04-01,52.35,54.09,52.2,53.18,51.38,4667308,4667308,0.83,1.59,52.955,"April 01, 24",0.0159,,,,,
2024-03-28,51.87,52.2,51.54,51.7,49.95,4729328,4729328,-0.17,-0.32774,51.8275,"March 28, 24",-0.0032774,,,,,
2024-03-27,51.15,51.5,50.94,51.48,49.73,2288867,2288867,0.33,0.64516,51.2675,"March 27, 24",0.0064516,,,,,
2024-03-26,51.15,51.42,50.67,50.85,49.13,2686400,2686400,-0.3,-0.58651,51.0225,"March 26, 24",-0.0058651,,,,,
2024-03-25,50.27,50.52,50.02,50.32,48.61,2186600,2186600,0.05,0.0994629,50.2825,"March 25, 24",0.000994629,,,,,
2024-03-22,50.11,50.4,49.79,50.1,48.4,2684665,2684665,-0.01,-0.0199561,50.1,"March 22, 24",-0.000199561,,,,,
2024-03-21,50.76,51.46,50.31,50.35,48.64,2892700,2892700,-0.41,-0.80772,50.72,"March 21, 24",-0.0080772,,,,,
2024-03-20,50.51,50.95,50.16,50.57,48.85,3702494,3702494,0.06,0.11879,50.5475,"March 20, 24",0.0011879,,,,,
2024-03-19,50.66,51.07,50.49,50.78,49.06,3668829,3668829,0.12,0.23687,50.75,"March 19, 24",0.0023687,,,,,
2024-03-18,50.85,51.21,50.44,50.61,48.89,4174653,4174653,-0.24,-0.47198,50.7775,"March 18, 24",-0.0047198,,,,,
2024-03-15,52.14,52.66,50.89,51.03,49.3,5718331,5718331,-1.11,-2.13,51.68,"March 15, 24",-0.0213,,,,,
2024-03-14,53.08,53.52,51.64,52.36,50.58,4323868,4323868,-0.72,-1.36,52.65,"March 14, 24",-0.0136,,,,,
2024-03-13,52.97,53.79,52.73,53.35,51.54,3831400,3831400,0.38,0.71739,53.21,"March 13, 24",0.0071739,,,,,
2024-03-12,52.77,53.35,52.6,52.95,51.15,2965525,2965525,0.18,0.3411,52.9175,"March 12, 24",0.003411,,,,,
2024-03-11,51.63,52.92,51.51,52.61,50.83,3509498,3509498,0.98,1.9,52.1675,"March 11, 24",0.019,,,,,
2024-03-08,51.4,51.9,51.35,51.51,49.76,3168162,3168162,0.11,0.21401,51.54,"March 08, 24",0.0021401,,,,,
2024-03-07,50.67,51.6,50.6,51.49,49.74,3426812,3426812,0.82,1.62,51.09,"March 07, 24",0.0162,,,,,
2024-03-06,51.44,51.49,50.44,50.58,48.86,3376985,3376985,-0.86,-1.67,50.9875,"March 06, 24",-0.0167,,,,,
2024-03-05,50.28,51.5,49.98,50.91,49.18,4231285,4231285,0.63,1.25,50.6675,"March 05, 24",0.0125,,,,,
2024-03-04,51.33,51.33,50.05,50.7,48.98,4399038,4399038,-0.63,-1.23,50.8525,"March 04, 24",-0.0123,,,,,
2024-03-01,53.4,53.48,50.71,51.28,49.54,10350124,10350124,-2.12,-3.97,52.2175,"March 01, 24",-0.0397,,,,,
2024-02-29,53.74,54.79,53.43,54.52,52.67,5979632,5979632,0.78,1.45,54.12,"February 29, 24",0.0145,,,,,
2024-02-28,52.95,53.91,52.8,53.62,51.8,3621827,3621827,0.67,1.27,53.32,"February 28, 24",0.0127,,,,,
2024-02-27,54.26,54.31,53.13,53.4,51.59,3463145,3463145,-0.86,-1.58,53.775,"February 27, 24",-0.0158,,,,,
2024-02-26,54.75,54.91,53.82,53.93,52.1,3007175,3007175,-0.82,-1.5,54.3525,"February 26, 24",-0.015,,,,,
2024-02-23,53.79,55.01,53.71,54.75,52.89,3320664,3320664,0.96,1.78,54.315,"February 23, 24",0.0178,,,,,
2024-02-22,54.31,54.38,53.56,53.65,51.83,2515400,2515400,-0.66,-1.22,53.975,"February 22, 24",-0.0122,,,,,
2024-02-21,52.93,53.71,52.63,53.49,51.68,4060968,4060968,0.56,1.06,53.19,"February 21, 24",0.0106,,,,,
2024-02-20,55,55.05,52.62,53.06,51.26,5232700,5232700,-1.94,-3.53,53.9325,"February 20, 24",-0.0353,,,,,
2024-02-16,54.9,55.66,54.68,55.25,53.38,4400524,4400524,0.35,0.63752,55.1225,"February 16, 24",0.0063752,,,,,
2024-02-15,54.48,55.14,54.34,54.97,53.11,3753066,3753066,0.49,0.89941,54.7325,"February 15, 24",0.0089941,,,,,
2024-02-14,54.05,54.79,54,54.48,52.63,4446300,4446300,0.43,0.79556,54.33,"February 14, 24",0.0079556,,,,,
2024-02-13,53.62,54.34,53.25,53.86,52.03,4480663,4480663,0.24,0.44759,53.7675,"February 13, 24",0.0044759,,,,,
2024-02-12,53.44,54.49,53.44,54.46,52.61,4271673,4271673,1.02,1.91,53.9575,"February 12, 24",0.0191,,,,,
2024-02-09,53.79,53.86,53.09,53.62,51.8,3364889,3364889,-0.17,-0.31604,53.59,"February 09, 24",-0.0031604,,,,,
2024-02-08,53.5,54.3,53.3,53.61,51.79,6141100,6141100,0.11,0.20561,53.6775,"February 08, 24",0.0020561,,,,,
2024-02-07,52.4,53.39,52.27,52.75,50.96,6731500,6731500,0.35,0.66794,52.7025,"February 07, 24",0.0066794,,,,,
2024-02-06,51.44,52.37,51.23,52.17,50.4,5017777,5017777,0.73,1.42,51.8025,"February 06, 24",0.0142,,,,,
2024-02-05,49.99,51.39,49.82,51.11,49.38,5924200,5924200,1.12,2.24,50.5775,"February 05, 24",0.0224,0.2,2024-02-06,2024-02-14,0.2,2024-01-24
2024-02-02,50.39,50.79,49.85,50.48,48.57,3881979,3881979,0.09,0.17861,50.3775,"February 02, 24",0.0017861,,,,,
2024-02-01,49.94,51.22,49.85,50.85,48.93,5728134,5728134,0.91,1.82,50.465,"February 01, 24",0.0182,,,,,
2024-01-31,49.36,49.82,48.91,48.92,47.07,3618239,3618239,-0.44,-0.89141,49.2525,"January 31, 24",-0.0089141,,,,,
2024-01-30,49.86,49.95,49.36,49.51,47.64,4928937,4928937,-0.35,-0.70197,49.67,"January 30, 24",-0.0070197,,,,,
2024-01-29,49.88,50.64,49.41,50.4,48.49,4098326,4098326,0.52,1.04,50.0825,"January 29, 24",0.0104,,,,,
2024-01-26,50.22,50.28,49.3,50.03,48.14,4810600,4810600,-0.19,-0.37834,49.9575,"January 26, 24",-0.0037834,,,,,
2024-01-25,51.55,51.55,49.13,50.15,48.25,9263900,9263900,-1.4,-2.72,50.595,"January 25, 24",-0.0272,,,,,
2024-01-24,50,50.6,49.62,49.64,47.76,9465434,9465434,-0.36,-0.72,49.965,"January 24, 24",-0.0072,,,,,
2024-01-23,48.51,49.1,48.5,49.02,47.17,5392000,5392000,0.51,1.05,48.7825,"January 23, 24",0.0105,,,,,
2024-01-22,48.67,48.86,47.65,47.93,46.12,7206435,7206435,-0.74,-1.52,48.2775,"January 22, 24",-0.0152,,,,,
2024-01-19,49.41,49.43,48.43,48.85,47,7639527,7639527,-0.56,-1.13,49.03,"January 19, 24",-0.0113,,,,,
2024-01-18,48.61,49.69,48.52,49.52,47.65,4219192,4219192,0.91,1.87,49.085,"January 18, 24",0.0187,,,,,
2024-01-17,48.42,48.42,47.54,48.23,46.4,5631600,5631600,-0.19,-0.3924,48.1525,"January 17, 24",-0.003924,,,,,
2024-01-16,49,49.3,48.75,49.04,47.18,3708365,3708365,0.04,0.08163265,49.0225,"January 16, 24",0.0008163265,,,,,
2024-01-12,49.84,50.23,49.44,49.61,47.73,3741437,3741437,-0.23,-0.46148,49.78,"January 12, 24",-0.0046148,,,,,
2024-01-11,49.36,49.92,48.5,49.75,47.87,4625726,4625726,0.39,0.79011,49.3825,"January 11, 24",0.0079011,,,,,
2024-01-10,49.88,50.12,49.13,49.29,47.42,3414208,3414208,-0.59,-1.18,49.605,"January 10, 24",-0.0118,,,,,
2024-01-09,51.08,51.27,49.87,50.01,48.12,4407200,4407200,-1.07,-2.09,50.5575,"January 09, 24",-0.0209,,,,,
2024-01-08,50.38,51.81,50.21,51.78,49.82,3889543,3889543,1.4,2.78,51.045,"January 08, 24",0.0278,,,,,
2024-01-05,50.28,51.12,49.94,50.81,48.89,2946517,2946517,0.53,1.05,50.5375,"January 05, 24",0.0105,,,,,
2024-01-04,50.52,50.77,49.98,50.25,48.35,3755300,3755300,-0.27,-0.53444,50.38,"January 04, 24",-0.0053444,,,,,
2024-01-03,50.69,51.29,50.27,50.67,48.75,5108168,5108168,-0.02,-0.03945551,50.73,"January 03, 24",-0.0003945551,,,,,
2024-01-02,48.91,51.44,48.88,51.33,49.39,7502605,7502605,2.42,4.95,50.14,"January 02, 24",0.0495,,,,,
2023-12-29,49,49.41,48.97,49.21,47.35,3236690,3236690,0.21,0.42857,49.1475,"December 29, 23",0.0042857,,,,,
2023-12-28,48.58,49.47,48.58,49.09,47.23,4073683,4073683,0.51,1.05,48.93,"December 28, 23",0.0105,,,,,
2023-12-27,49.25,49.25,47.95,48.54,46.7,3241046,3241046,-0.71,-1.44,48.7475,"December 27, 23",-0.0144,,,,,
2023-12-26,49,49.33,48.9,49.04,47.18,2915817,2915817,0.04,0.08163265,49.0675,"December 26, 23",0.0008163265,,,,,
2023-12-22,48.75,48.98,48.3,48.92,47.07,3728666,3728666,0.17,0.34872,48.7375,"December 22, 23",0.0034872,,,,,
2023-12-21,48.29,48.8,47.91,48.79,46.94,3396100,3396100,0.5,1.04,48.4475,"December 21, 23",0.0104,,,,,
2023-12-20,49.11,49.21,47.53,47.55,45.75,4392300,4392300,-1.56,-3.18,48.35,"December 20, 23",-0.0318,,,,,
2023-12-19,48.07,49.28,47.87,49.26,47.4,7217805,7217805,1.19,2.48,48.62,"December 19, 23",0.0248,,,,,
2023-12-18,47.88,48.28,47.62,47.73,45.92,3858634,3858634,-0.15,-0.31328,47.8775,"December 18, 23",-0.0031328,,,,,
2023-12-15,48.68,48.86,47.62,47.87,46.06,7226732,7226732,-0.81,-1.66,48.2575,"December 15, 23",-0.0166,,,,,
2023-12-14,49,49.37,48.3,48.61,46.77,7178325,7178325,-0.39,-0.79592,48.82,"December 14, 23",-0.0079592,,,,,
2023-12-13,47.73,48.85,47.26,48.63,46.79,6341000,6341000,0.9,1.89,48.1175,"December 13, 23",0.0189,,,,,
2023-12-12,47.75,47.99,47.3,47.83,46.02,5661400,5661400,0.08,0.16754,47.7175,"December 12, 23",0.0016754,,,,,
2023-12-11,46.4,47.66,46.39,47.61,45.81,6047300,6047300,1.21,2.61,47.015,"December 11, 23",0.0261,,,,,
2023-12-08,44.81,46.5,44.6,46.39,44.63,5994374,5994374,1.58,3.53,45.575,"December 08, 23",0.0353,,,,,
2023-12-07,44.92,45.24,44.66,44.85,43.15,4024300,4024300,-0.07,-0.15583,44.9175,"December 07, 23",-0.0015583,,,,,
2023-12-06,45.15,45.58,44.78,44.83,43.13,5479315,5479315,-0.315,-0.70875,45.085,"December 06, 23",-0.0070875,,,,,
2023-12-05,45.26,45.46,44.68,44.87,43.17,5158939,5158939,-0.39,-0.86169,45.0675,"December 05, 23",-0.0086169,,,,,
2023-12-04,46.8,46.89,45.43,45.63,43.9,5334700,5334700,-1.17,-2.5,46.1875,"December 04, 23",-0.025,,,,,
2023-12-01,46.12,46.98,46.12,46.8,45.03,10269485,10269485,0.68,1.47,46.505,"December 01, 23",0.0147,,,,,
2023-11-30,45.5,46.49,45.25,46.12,44.37,25960439,25960439,0.62,1.36,45.84,"November 30, 23",0.0136,,,,,
2023-11-29,45.97,46.52,45.02,45.34,43.62,28332512,28332512,-0.63,-1.37,45.7125,"November 29, 23",-0.0137,,,,,
2023-11-28,48.54,48.58,47.6,47.66,45.86,5394230,5394230,-0.88,-1.81,48.095,"November 28, 23",-0.0181,,,,,
2023-11-27,48.67,48.77,48.17,48.56,46.72,4237728,4237728,-0.11,-0.22601,48.5425,"November 27, 23",-0.0022601,,,,,
2023-11-24,49.23,49.23,48.75,48.92,47.07,2280321,2280321,-0.31,-0.6297,49.0325,"November 24, 23",-0.006297,,,,,
2023-11-22,49.71,49.96,49.14,49.28,47.42,2286100,2286100,-0.43,-0.86502,49.5225,"November 22, 23",-0.0086502,,,,,
2023-11-21,48.81,49.65,48.81,49.44,47.57,2287010,2287010,0.63,1.29,49.1775,"November 21, 23",0.0129,,,,,
2023-11-20,49.13,49.58,48.61,49.28,47.42,3676133,3676133,0.15,0.30531,49.15,"November 20, 23",0.0030531,,,,,
2023-11-17,49.52,49.67,48.96,49.08,47.22,3427900,3427900,-0.44,-0.88853,49.3075,"November 17, 23",-0.0088853,,,,,
2023-11-16,49.14,49.65,48.93,49.12,47.26,4292545,4292545,-0.02,-0.04070004,49.21,"November 16, 23",-0.0004070004,,,,,
2023-11-15,49.65,50.46,49.08,49.28,47.42,4181580,4181580,-0.37,-0.74522,49.6175,"November 15, 23",-0.0074522,,,,,
2023-11-14,48.47,49.55,48.23,49.47,47.6,4220700,4220700,1,2.06,48.93,"November 14, 23",0.0206,,,,,
2023-11-13,47.36,47.71,46.98,47.61,45.81,3095693,3095693,0.25,0.52787,47.415,"November 13, 23",0.0052787,,,,,
2023-11-10,47.02,47.82,46.4,47.75,45.94,4297300,4297300,0.73,1.55,47.2475,"November 10, 23",0.0155,,,,,
2023-11-09,48.45,48.6,47.77,47.89,46.08,2671439,2671439,-0.56,-1.16,48.1775,"November 09, 23",-0.0116,,,,,
2023-11-08,48.39,48.85,48.11,48.13,46.31,2699347,2699347,-0.26,-0.5373,48.37,"November 08, 23",-0.005373,,,,,
2023-11-07,48.67,48.78,48.16,48.3,46.47,3452046,3452046,-0.37,-0.76022,48.4775,"November 07, 23",-0.0076022,,,,,
2023-11-06,48.88,49.7,48.66,49.19,47.33,3893529,3893529,0.31,0.63421,49.1075,"November 06, 23",0.0063421,0.2,2023-11-07,2023-11-15,0.2,2023-10-16
2023-11-03,49.14,49.54,48.75,48.84,46.8,3762107,3762107,-0.3,-0.6105,49.0675,"November 03, 23",-0.006105,,,,,
2023-11-02,47.49,48.86,47.43,48.69,46.66,4439234,4439234,1.2,2.53,48.1175,"November 02, 23",0.0253,,,,,
2023-11-01,47.44,47.84,46.21,46.73,44.78,5027139,5027139,-0.71,-1.5,47.055,"November 01, 23",-0.015,,,,,
2023-10-31,47.49,47.8,47.1,47.46,45.48,4633700,4633700,-0.03,-0.06317119,47.4625,"October 31, 23",-0.0006317119,,,,,
2023-10-30,47.64,48.05,47.43,47.82,45.82,4232900,4232900,0.18,0.37783,47.735,"October 30, 23",0.0037783,,,,,
2023-10-27,48,48.18,47,47.04,45.08,4813700,4813700,-0.96,-2,47.555,"October 27, 23",-0.02,,,,,
2023-10-26,47.25,47.86,46.84,47.53,45.54,5911882,5911882,0.28,0.59259,47.37,"October 26, 23",0.0059259,,,,,
2023-10-25,47.28,48.27,47.06,47.2,45.23,5093700,5093700,-0.08,-0.1692,47.4525,"October 25, 23",-0.001692,,,,,
2023-10-24,46.84,47.98,46.8,47.64,45.65,5552208,5552208,0.8,1.71,47.315,"October 24, 23",0.0171,,,,,
2023-10-23,45.05,47.05,44.84,46.45,44.51,5844263,5844263,1.4,3.11,45.8475,"October 23, 23",0.0311,,,,,
2023-10-20,46.06,46.4,45.29,45.32,43.43,4003848,4003848,-0.74,-1.61,45.7675,"October 20, 23",-0.0161,,,,,
2023-10-19,46.13,46.91,45.26,45.88,43.96,10660700,10660700,-0.25,-0.54195,46.045,"October 19, 23",-0.0054195,,,,,
2023-10-18,45.04,45.3,44.21,44.6,42.74,4884526,4884526,-0.44,-0.97691,44.7875,"October 18, 23",-0.0097691,,,,,
2023-10-17,45.07,45.87,45.06,45.32,43.43,3860023,3860023,0.25,0.55469,45.33,"October 17, 23",0.0055469,,,,,
2023-10-16,45.1,45.71,44.58,45.39,43.49,3669200,3669200,0.29,0.64302,45.195,"October 16, 23",0.0064302,,,,,
2023-10-13,45.71,45.89,44.51,44.79,42.92,3442133,3442133,-0.92,-2.01,45.225,"October 13, 23",-0.0201,,,,,
2023-10-12,46.53,46.65,45.48,45.95,44.03,4045330,4045330,-0.58,-1.25,46.1525,"October 12, 23",-0.0125,,,,,
2023-10-11,46.36,46.78,46.11,46.52,44.58,3328744,3328744,0.16,0.34513,46.4425,"October 11, 23",0.0034513,,,,,
2023-10-10,45.98,46.99,45.93,46.32,44.39,4028635,4028635,0.34,0.73945,46.305,"October 10, 23",0.0073945,,,,,
2023-10-09,46.15,46.19,44.35,45.72,43.81,4112400,4112400,-0.43,-0.93174,45.6025,"October 09, 23",-0.0093174,,,,,
2023-10-06,44.15,46,44.11,45.53,43.63,5111147,5111147,1.38,3.13,44.9475,"October 06, 23",0.0313,,,,,
2023-10-05,44.17,44.58,43.77,44.1,42.26,5340900,5340900,-0.07,-0.15848,44.155,"October 05, 23",-0.0015848,,,,,
2023-10-04,44.67,45.03,43.85,44.22,42.37,4087377,4087377,-0.45,-1.01,44.4425,"October 04, 23",-0.0101,,,,,
2023-10-03,45.07,45.82,44.66,44.73,42.86,4189604,4189604,-0.34,-0.75438,45.07,"October 03, 23",-0.0075438,,,,,
2023-10-02,45.56,46.1,45.37,45.7,43.79,4593500,4593500,0.14,0.30729,45.6825,"October 02, 23",0.0030729,,,,,
2023-09-29,46.5,47.25,45.74,45.84,43.93,4562980,4562980,-0.66,-1.42,46.3325,"September 29, 23",-0.0142,,,,,
2023-09-28,45.77,45.87,45.12,45.55,43.65,4216690,4216690,-0.22,-0.48066,45.5775,"September 28, 23",-0.0048066,,,,,
2023-09-27,45.5,46.17,44.93,46.16,44.23,5406113,5406113,0.66,1.45,45.69,"September 27, 23",0.0145,,,,,
2023-09-26,45.07,45.77,45.05,45.28,43.39,4030804,4030804,0.21,0.46594,45.2925,"September 26, 23",0.0046594,,,,,
2023-09-25,44.81,45.54,44.38,45.34,43.45,4652320,4652320,0.53,1.18,45.0175,"September 25, 23",0.0118,,,,,
2023-09-22,46.42,46.94,45.25,45.79,43.88,7276942,7276942,-0.63,-1.36,46.1,"September 22, 23",-0.0136,,,,,
2023-09-21,46.46,46.9,45.73,45.84,43.93,9088975,9088975,-0.62,-1.33,46.2325,"September 21, 23",-0.0133,,,,,
2023-09-20,48.89,49.03,47.87,47.91,45.91,3661089,3661089,-0.98,-2,48.425,"September 20, 23",-0.02,,,,,
2023-09-19,48.81,49.21,48.14,48.63,46.6,3408476,3408476,-0.18,-0.36878,48.6975,"September 19, 23",-0.0036878,,,,,
2023-09-18,48.74,49.42,48.56,49.11,47.06,3218555,3218555,0.37,0.75913,48.9575,"September 18, 23",0.0075913,,,,,
2023-09-15,48.95,49.42,48.56,48.74,46.7,5163228,5163228,-0.21,-0.42901,48.9175,"September 15, 23",-0.0042901,,,,,
2023-09-14,49.56,49.87,48.83,48.93,46.89,5311900,5311900,-0.63,-1.27,49.2975,"September 14, 23",-0.0127,,,,,
2023-09-13,48.74,49.27,48.63,48.85,46.81,3754241,3754241,0.11,0.22569,48.8725,"September 13, 23",0.0022569,,,,,
2023-09-12,48.75,49.56,48.68,48.99,46.94,5199153,5199153,0.24,0.49231,48.995,"September 12, 23",0.0049231,,,,,
2023-09-11,49.36,49.49,48.5,48.87,46.83,5252700,5252700,-0.49,-0.99271,49.055,"September 11, 23",-0.0099271,,,,,
2023-09-08,49.72,50.1,48.43,48.87,46.83,9344403,9344403,-0.85,-1.71,49.28,"September 08, 23",-0.0171,,,,,
2023-09-07,51.72,51.99,49.35,49.78,47.7,11904322,11904322,-1.94,-3.75,50.71,"September 07, 23",-0.0375,,,,,
2023-09-06,52.42,52.56,51.96,52.43,50.24,4269675,4269675,0.01,0.01907669,52.3425,"September 06, 23",0.0001907669,,,,,
2023-09-05,54.13,54.38,52.45,52.61,50.41,5064471,5064471,-1.52,-2.81,53.3925,"September 05, 23",-0.0281,,,,,
2023-09-01,55.38,55.41,54.49,54.93,52.64,3595305,3595305,-0.45,-0.81257,55.0525,"September 01, 23",-0.0081257,,,,,
2023-08-31,55.09,55.73,54.85,54.86,52.57,4691929,4691929,-0.23,-0.4175,55.1325,"August 31, 23",-0.004175,,,,,
2023-08-30,54.36,55.22,54.23,54.91,52.62,2972877,2972877,0.55,1.01,54.68,"August 30, 23",0.0101,,,,,
2023-08-29,53.98,54.75,53.9,54.58,52.3,2629721,2629721,0.6,1.11,54.3025,"August 29, 23",0.0111,,,,,
2023-08-28,53,53.98,52.97,53.82,51.57,3979004,3979004,0.82,1.55,53.4425,"August 28, 23",0.0155,,,,,
2023-08-25,53.48,53.54,52.39,52.62,50.42,6539500,6539500,-0.86,-1.61,53.0075,"August 25, 23",-0.0161,,,,,
2023-08-24,53.78,54.38,53.36,53.37,51.14,3243620,3243620,-0.41,-0.76237,53.7225,"August 24, 23",-0.0076237,,,,,
2023-08-23,53.34,54.4,53.03,53.98,51.73,2229100,2229100,0.64,1.2,53.6875,"August 23, 23",0.012,,,,,
2023-08-22,53.42,53.67,52.78,53.44,51.21,2623268,2623268,0.02,0.03743916,53.3275,"August 22, 23",0.0003743916,,,,,
2023-08-21,53.41,53.48,52.78,53,50.79,2773800,2773800,-0.41,-0.76765,53.1675,"August 21, 23",-0.0076765,,,,,
2023-08-18,52.8,53.72,52.46,53.34,51.11,3211013,3211013,0.54,1.02,53.08,"August 18, 23",0.0102,,,,,
2023-08-17,53.83,54.21,53.12,53.48,51.25,3824424,3824424,-0.35,-0.6502,53.66,"August 17, 23",-0.006502,,,,,
2023-08-16,54.28,54.75,53.59,53.63,51.39,3013318,3013318,-0.65,-1.2,54.0625,"August 16, 23",-0.012,,,,,
2023-08-15,55.29,55.39,54.58,54.64,52.36,4004418,4004418,-0.65,-1.18,54.975,"August 15, 23",-0.0118,,,,,
2023-08-14,55.66,56.26,55.4,55.8,53.47,3311019,3311019,0.14,0.25153,55.78,"August 14, 23",0.0025153,,,,,
2023-08-11,56.81,56.9,55.47,56.41,54.05,3943036,3943036,-0.4,-0.7041,56.3975,"August 11, 23",-0.007041,,,,,
2023-08-10,57.46,58.4,57.3,57.4,55,2208500,2208500,-0.06,-0.10442,57.64,"August 10, 23",-0.0010442,,,,,
2023-08-09,57.84,58.53,56.77,56.85,54.48,3072463,3072463,-0.99,-1.71,57.4975,"August 09, 23",-0.0171,,,,,
2023-08-08,57.5,57.8,56.92,57.52,55.12,2794900,2794900,0.02,0.03478261,57.435,"August 08, 23",0.0003478261,,,,,
2023-08-07,58.14,58.36,57.32,58.14,55.71,1971600,1971600,0,0,57.99,"August 07, 23",0,0.2,2023-08-08,2023-08-16,0.2,2023-07-19
2023-08-04,58.56,58.68,57.69,57.94,55.33,2883868,2883868,-0.62,-1.06,58.2175,"August 04, 23",-0.0106,,,,,
2023-08-03,57.67,58.37,57.25,58.07,55.45,3588811,3588811,0.4,0.6936,57.84,"August 03, 23",0.006936,,,,,
2023-08-02,58.39,58.91,57.56,58.05,55.43,2836329,2836329,-0.34,-0.58229,58.2275,"August 02, 23",-0.0058229,,,,,
2023-08-01,59.1,60.47,58.94,59.23,56.56,3082337,3082337,0.13,0.21997,59.435,"August 01, 23",0.0021997,,,,,
