date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,recordDate,adjDividend,paymentDate,declarationDate
2025-03-06,176.32,183.81,175.53,183.51,181.66,867900,867900,7.19,4.08,179.79,"March 06, 25",0.0408,0.58,2025-03-06,0.58,2025-03-25,2025-02-10
2025-03-05,175.63,178.18,175.34,177.63,175.27,681600,681600,2,1.14,176.69,"March 05, 25",0.0114,,,,,
2025-03-04,178,183.33,176.9,177.02,174.67,1045100,1045100,-0.98,-0.55056,178.81,"March 04, 25",-0.0055056,,,,,
2025-03-03,173.59,178.06,173.59,178,175.63,780400,780400,4.41,2.54,175.81,"March 03, 25",0.0254,,,,,
2025-02-28,172.87,174.28,171.02,173.59,171.28,712500,712500,0.72,0.4165,172.94,"February 28, 25",0.004165,,,,,
2025-02-27,171.09,172.86,171.09,171.87,169.58,415200,415200,0.78,0.4559,171.73,"February 27, 25",0.004559,,,,,
2025-02-26,174,174.66,171.56,171.76,169.48,521900,521900,-2.24,-1.29,172.99,"February 26, 25",-0.0129,,,,,
2025-02-25,173.47,176.35,172.74,174.05,171.74,632900,632900,0.58,0.33435,174.15,"February 25, 25",0.0033435,,,,,
2025-02-24,171.32,174.99,170.28,172.61,170.31,722300,722300,1.29,0.75298,172.3,"February 24, 25",0.0075298,,,,,
2025-02-21,168.75,171.99,168.5,171.13,168.85,709300,709300,2.38,1.41,170.09,"February 21, 25",0.0141,,,,,
2025-02-20,166.81,168.89,166.27,168.7,166.46,370000,370000,1.89,1.13,167.67,"February 20, 25",0.0113,,,,,
2025-02-19,167.68,167.92,164.21,167.36,165.13,495800,495800,-0.32,-0.19084,166.79,"February 19, 25",-0.0019084,,,,,
2025-02-18,166.23,168.7,165.47,167.8,165.57,883700,883700,1.57,0.94447,167.05,"February 18, 25",0.0094447,,,,,
2025-02-14,170.17,171.25,166.25,166.47,164.26,615100,615100,-3.7,-2.17,168.53,"February 14, 25",-0.0217,,,,,
2025-02-13,170.53,171.71,170.11,170.47,168.2,508500,508500,-0.06,-0.03518443,170.71,"February 13, 25",-0.0003518443,,,,,
2025-02-12,170.26,170.61,169.09,170.19,167.93,378300,378300,-0.07,-0.04111359,170.04,"February 12, 25",-0.0004111359,,,,,
2025-02-11,173.86,173.94,169.06,170.97,168.7,532900,532900,-2.89,-1.66,171.96,"February 11, 25",-0.0166,,,,,
2025-02-10,174,174.75,173.08,173.66,171.35,454900,454900,-0.34,-0.1954,173.87,"February 10, 25",-0.001954,,,,,
2025-02-07,174.61,174.98,171.67,173.81,171.5,464800,464800,-0.8,-0.45816,173.77,"February 07, 25",-0.0045816,,,,,
2025-02-06,173.57,174.57,170.61,173.87,171.56,772200,772200,0.3,0.17284,173.16,"February 06, 25",0.0017284,,,,,
2025-02-05,174.17,179.54,172.06,172.78,170.48,1385400,1385400,-1.39,-0.79807,174.64,"February 05, 25",-0.0079807,,,,,
2025-02-04,174.14,175.24,172.48,174.08,171.77,1013900,1013900,-0.06,-0.03445504,173.99,"February 04, 25",-0.0003445504,,,,,
2025-02-03,173.59,175.47,172,174.78,172.46,655200,655200,1.19,0.68552,173.96,"February 03, 25",0.0068552,,,,,
2025-01-31,173.37,175.04,173.07,174.09,171.78,753100,753100,0.72,0.4153,173.89,"January 31, 25",0.004153,,,,,
2025-01-30,173.3,175.64,173.2,174.34,172.02,424700,424700,1.04,0.60012,174.12,"January 30, 25",0.0060012,,,,,
2025-01-29,174.53,175.89,172.56,172.91,170.61,418000,418000,-1.62,-0.92821,173.97,"January 29, 25",-0.0092821,,,,,
2025-01-28,176.76,177.38,175.08,175.15,172.82,470200,470200,-1.61,-0.91084,176.09,"January 28, 25",-0.0091084,,,,,
2025-01-27,174.59,178.42,173.7,177.6,175.24,526700,526700,3.01,1.72,176.08,"January 27, 25",0.0172,,,,,
2025-01-24,173.48,174.74,173.32,173.88,171.57,429200,429200,0.4,0.23057,173.86,"January 24, 25",0.0023057,,,,,
2025-01-23,173.26,174.19,172.12,174.12,171.8,491900,491900,0.86,0.49636,173.42,"January 23, 25",0.0049636,,,,,
2025-01-22,174.55,174.78,172.27,173.54,171.23,535200,535200,-1.01,-0.57863,173.78,"January 22, 25",-0.0057863,,,,,
2025-01-21,173.21,175.62,173.21,174.75,172.43,384000,384000,1.54,0.88909,174.2,"January 21, 25",0.0088909,,,,,
2025-01-17,173.86,174.35,172.45,173.16,170.86,391400,391400,-0.7,-0.40262,173.46,"January 17, 25",-0.0040262,,,,,
2025-01-16,171.97,173.63,171.8,172.5,170.21,774900,774900,0.53,0.30819,172.48,"January 16, 25",0.0030819,,,,,
2025-01-15,174.04,174.63,171.26,171.97,169.68,697000,697000,-2.07,-1.19,172.97,"January 15, 25",-0.0119,,,,,
2025-01-14,172.69,173,169.49,172.37,170.08,795700,795700,-0.32,-0.1853,171.89,"January 14, 25",-0.001853,,,,,
2025-01-13,171.71,174.47,170.77,173.25,170.95,736400,736400,1.54,0.89686,172.55,"January 13, 25",0.0089686,,,,,
2025-01-10,172.15,172.37,170.7,172,169.71,679700,679700,-0.15,-0.08713331,171.8,"January 10, 25",-0.0008713331,,,,,
2025-01-08,171.7,173.57,170.68,173.45,171.14,550300,550300,1.75,1.02,172.35,"January 08, 25",0.0102,,,,,
2025-01-07,169.39,174.27,169.29,171.34,169.06,546000,546000,1.95,1.15,171.07,"January 07, 25",0.0115,,,,,
2025-01-06,173.34,173.86,169.27,169.63,167.37,516900,516900,-3.71,-2.14,171.53,"January 06, 25",-0.0214,,,,,
2025-01-03,173.5,174.26,172.68,173.7,171.39,378300,378300,0.2,0.11527,173.53,"January 03, 25",0.0011527,,,,,
2025-01-02,175.85,176.78,172.43,172.97,170.67,416800,416800,-2.88,-1.64,174.51,"January 02, 25",-0.0164,,,,,
2024-12-31,175.75,176.47,174.59,175.3,172.97,268400,268400,-0.45,-0.25605,175.53,"December 31, 24",-0.0025605,,,,,
2024-12-30,176.21,176.21,173.63,175.08,172.75,275800,275800,-1.13,-0.64128,175.28,"December 30, 24",-0.0064128,,,,,
2024-12-27,176.74,178,175.37,176.88,174.53,303200,303200,0.14,0.0792124,176.75,"December 27, 24",0.000792124,,,,,
2024-12-26,176.78,177.76,175.7,177.51,175.15,348800,348800,0.73,0.41294,176.94,"December 26, 24",0.0041294,,,,,
2024-12-24,175.41,177.47,175.04,177.05,174.7,142700,142700,1.64,0.93495,176.24,"December 24, 24",0.0093495,,,,,
2024-12-23,175.48,176.6,174.25,175.64,173.3,294900,294900,0.16,0.09117848,175.49,"December 23, 24",0.0009117848,,,,,
2024-12-20,175.46,178.4,174.96,176.74,174.39,1030500,1030500,1.28,0.72951,176.39,"December 20, 24",0.0072951,,,,,
2024-12-19,176.7,178.41,175.94,175.99,173.65,778000,778000,-0.71,-0.40181,176.76,"December 19, 24",-0.0040181,,,,,
2024-12-18,178.34,179.43,176.01,176.5,174.15,1126400,1126400,-1.84,-1.03,177.57,"December 18, 24",-0.0103,,,,,
2024-12-17,177.93,179.6,177.24,177.67,175.31,385900,385900,-0.26,-0.14612,178.11,"December 17, 24",-0.0014612,,,,,
2024-12-16,179.74,181.03,177.8,178.08,175.71,537700,537700,-1.66,-0.92356,179.16,"December 16, 24",-0.0092356,,,,,
2024-12-13,180.26,181.74,178.96,179.8,177.41,530500,530500,-0.46,-0.25519,180.19,"December 13, 24",-0.0025519,,,,,
2024-12-12,179.12,181.38,178.84,180.55,178.15,671700,671700,1.43,0.79835,179.97,"December 12, 24",0.0079835,,,,,
2024-12-11,177.4,179.02,176,178.85,176.47,780100,780100,1.45,0.81736,177.82,"December 11, 24",0.0081736,,,,,
2024-12-10,175.22,178.27,172.88,177.27,174.91,691000,691000,2.05,1.17,175.91,"December 10, 24",0.0117,,,,,
2024-12-09,173.12,175.19,172.23,174.8,172.48,530100,530100,1.68,0.97043,173.83,"December 09, 24",0.0097043,,,,,
2024-12-06,174.23,174.32,172.09,173.01,170.71,574500,574500,-1.22,-0.70022,173.41,"December 06, 24",-0.0070022,,,,,
2024-12-05,172,175.15,171.26,173.61,171.3,651000,651000,1.61,0.93605,173,"December 05, 24",0.0093605,,,,,
2024-12-04,174.86,175.3,171.83,172.36,170.07,1265500,1265500,-2.5,-1.43,173.59,"December 04, 24",-0.0143,,,,,
2024-12-03,175.27,175.92,173.84,175.33,173,622900,622900,0.06,0.0342329,175.09,"December 03, 24",0.000342329,,,,,
2024-12-02,175.74,175.93,173.58,175.66,173.32,807900,807900,-0.08,-0.04552179,175.23,"December 02, 24",-0.0004552179,0.55,2024-12-02,0.55,2024-12-23,2024-11-13
2024-11-29,173.78,176.48,173.32,176.18,173.29,573100,573100,2.4,1.38,174.94,"November 29, 24",0.0138,,,,,
2024-11-27,173.94,175.04,173.14,173.96,171.11,723600,723600,0.02,0.01149822,174.02,"November 27, 24",0.0001149822,,,,,
2024-11-26,172.67,173.38,171.73,173.1,170.27,592400,592400,0.43,0.24903,172.72,"November 26, 24",0.0024903,,,,,
2024-11-25,173.35,173.36,171.13,172.39,169.57,1106700,1106700,-0.96,-0.55379,172.56,"November 25, 24",-0.0055379,,,,,
2024-11-22,172.72,173.65,171.7,172.5,169.68,559000,559000,-0.22,-0.12737,172.64,"November 22, 24",-0.0012737,,,,,
2024-11-21,171.32,173.17,170.5,172.5,169.68,445000,445000,1.18,0.68877,171.87,"November 21, 24",0.0068877,,,,,
2024-11-20,171.27,171.45,169.61,171.12,168.32,446800,446800,-0.15,-0.08758101,170.86,"November 20, 24",-0.0008758101,,,,,
2024-11-19,171.8,172.23,170.71,171.63,168.82,570700,570700,-0.17,-0.09895227,171.59,"November 19, 24",-0.0009895227,,,,,
2024-11-18,171.94,173.35,171.74,172.06,169.24,435800,435800,0.12,0.06979179,172.27,"November 18, 24",0.0006979179,,,,,
2024-11-15,172.92,173.45,171.38,173.21,170.37,1734100,1734100,0.29,0.16771,172.74,"November 15, 24",0.0016771,,,,,
2024-11-14,175.05,175.57,171.83,172.45,169.63,568900,568900,-2.6,-1.49,173.73,"November 14, 24",-0.0149,,,,,
2024-11-13,177.69,177.69,173.96,174.95,172.08,639700,639700,-2.74,-1.54,176.07,"November 13, 24",-0.0154,,,,,
2024-11-12,177.18,177.28,175.27,177.11,174.21,547000,547000,-0.07,-0.03950785,176.71,"November 12, 24",-0.0003950785,,,,,
2024-11-11,179.04,180.48,176.23,177.06,174.16,686000,686000,-1.98,-1.11,178.2,"November 11, 24",-0.0111,,,,,
2024-11-08,180.52,183.68,179.15,179.77,176.83,561000,561000,-0.75,-0.41547,180.78,"November 08, 24",-0.0041547,,,,,
2024-11-07,180.32,181.69,178,179.97,177.02,720800,720800,-0.35,-0.1941,180,"November 07, 24",-0.001941,,,,,
2024-11-06,189.36,189.63,177.63,180.4,177.45,1436200,1436200,-8.96,-4.73,184.26,"November 06, 24",-0.0473,,,,,
2024-11-05,184.32,185.8,182.76,185.52,182.48,601500,601500,1.2,0.65104,184.6,"November 05, 24",0.0065104,,,,,
2024-11-04,183.06,186.41,183.06,184.32,181.3,644500,644500,1.26,0.6883,184.21,"November 04, 24",0.006883,,,,,
2024-11-01,181.45,183.55,180.95,183.06,180.06,443100,443100,1.61,0.8873,182.25,"November 01, 24",0.008873,,,,,
2024-10-31,182.43,184,181.52,181.93,178.95,570200,570200,-0.5,-0.27408,182.47,"October 31, 24",-0.0027408,,,,,
2024-10-30,182.55,183.68,181.76,182.78,179.79,439000,439000,0.23,0.12599,182.69,"October 30, 24",0.0012599,,,,,
2024-10-29,183.35,183.68,182.41,182.66,179.67,297700,297700,-0.69,-0.37633,183.03,"October 29, 24",-0.0037633,,,,,
2024-10-28,183.64,184.51,183.08,183.57,180.56,298000,298000,-0.07,-0.03811806,183.7,"October 28, 24",-0.0003811806,,,,,
2024-10-25,184.78,185.56,182.23,182.44,179.45,322000,322000,-2.34,-1.27,183.75,"October 25, 24",-0.0127,,,,,
2024-10-24,184.44,185.21,183.55,184.59,181.57,428200,428200,0.15,0.08132726,184.45,"October 24, 24",0.0008132726,,,,,
2024-10-23,183.21,184.74,182.85,184.42,181.4,668100,668100,1.21,0.66044,183.81,"October 23, 24",0.0066044,,,,,
2024-10-22,184.31,184.73,182.29,183.28,180.28,358300,358300,-1.03,-0.55884,183.65,"October 22, 24",-0.0055884,,,,,
2024-10-21,185.57,186.92,184.32,184.97,181.94,322100,322100,-0.6,-0.32333,185.45,"October 21, 24",-0.0032333,,,,,
2024-10-18,186.34,186.83,185.04,186.12,183.07,304200,304200,-0.22,-0.11806,186.08,"October 18, 24",-0.0011806,,,,,
2024-10-17,186.12,186.93,184.37,185.98,182.93,420600,420600,-0.14,-0.07522029,185.85,"October 17, 24",-0.0007522029,,,,,
2024-10-16,184.16,186.77,183.07,185.67,182.63,315800,315800,1.51,0.81994,184.92,"October 16, 24",0.0081994,,,,,
2024-10-15,184.5,186.03,183.79,184.71,181.69,520300,520300,0.21,0.11382,184.76,"October 15, 24",0.0011382,,,,,
2024-10-14,183.74,184.65,182.96,184.29,181.27,327400,327400,0.55,0.29934,183.91,"October 14, 24",0.0029934,,,,,
2024-10-11,182.58,184.81,182.58,183.38,180.38,360000,360000,0.8,0.43816,183.34,"October 11, 24",0.0043816,,,,,
2024-10-10,181.77,182.77,180.87,181.58,178.61,563600,563600,-0.19,-0.10453,181.75,"October 10, 24",-0.0010453,,,,,
2024-10-09,181.35,183.85,181.35,182.45,179.46,294300,294300,1.1,0.60656,182.25,"October 09, 24",0.0060656,,,,,
2024-10-08,180,181.71,179.2,181.29,178.32,459700,459700,1.29,0.71667,180.55,"October 08, 24",0.0071667,,,,,
2024-10-07,181.44,181.9,179.51,179.81,176.87,335500,335500,-1.63,-0.89837,180.66,"October 07, 24",-0.0089837,,,,,
2024-10-04,184.29,184.82,181.64,182.14,179.16,527000,527000,-2.15,-1.17,183.22,"October 04, 24",-0.0117,,,,,
2024-10-03,179.35,183.75,179.04,183.58,180.57,795500,795500,4.23,2.36,181.43,"October 03, 24",0.0236,,,,,
2024-10-02,179.12,179.63,177.29,179.55,176.61,344200,344200,0.43,0.24006,178.9,"October 02, 24",0.0024006,,,,,
2024-10-01,176.78,181.07,175.01,179.7,176.76,602200,602200,2.92,1.65,178.14,"October 01, 24",0.0165,,,,,
2024-09-30,176.29,177.08,175.13,176.54,173.65,447900,447900,0.25,0.14181,176.26,"September 30, 24",0.0014181,,,,,
2024-09-27,174.03,176.9,174.03,175.99,173.11,415300,415300,1.96,1.13,175.24,"September 27, 24",0.0113,,,,,
2024-09-26,170.8,174.47,170.29,174.14,171.29,601900,601900,3.34,1.96,172.42,"September 26, 24",0.0196,,,,,
2024-09-25,174.15,174.15,169.99,170.28,167.49,783100,783100,-3.87,-2.22,172.14,"September 25, 24",-0.0222,,,,,
2024-09-24,174.87,175.05,173.1,173.71,170.87,385200,385200,-1.16,-0.66335,174.18,"September 24, 24",-0.0066335,,,,,
2024-09-23,174.13,175.9,173.71,174.85,171.99,258400,258400,0.72,0.41348,174.65,"September 23, 24",0.0041348,,,,,
2024-09-20,175.4,175.4,173.01,173.59,170.75,579700,579700,-1.81,-1.03,174.35,"September 20, 24",-0.0103,,,,,
2024-09-19,176.14,176.14,173.99,175.6,172.72,394700,394700,-0.54,-0.30657,175.47,"September 19, 24",-0.0030657,,,,,
2024-09-18,175.97,176.5,174.06,174.21,171.36,270600,270600,-1.76,-1,175.19,"September 18, 24",-0.01,,,,,
2024-09-17,176.83,177.5,175.04,175.69,172.81,343100,343100,-1.14,-0.64469,176.26,"September 17, 24",-0.0064469,,,,,
2024-09-16,176.68,177.71,176.25,177.06,174.16,225200,225200,0.38,0.21508,176.92,"September 16, 24",0.0021508,,,,,
2024-09-13,175.98,176.56,175.16,176.07,173.19,323000,323000,0.09,0.05114218,175.94,"September 13, 24",0.0005114218,,,,,
2024-09-12,174.41,176,173.45,175.54,172.67,278100,278100,1.13,0.6479,174.85,"September 12, 24",0.006479,,,,,
2024-09-11,174.78,174.83,170.32,174.01,171.16,487900,487900,-0.77,-0.44055,173.49,"September 11, 24",-0.0044055,,,,,
2024-09-10,172.27,175.52,171.25,175.04,172.17,557800,557800,2.77,1.61,173.52,"September 10, 24",0.0161,,,,,
2024-09-09,170.68,173.63,170.33,171.9,169.08,545800,545800,1.22,0.71479,171.63,"September 09, 24",0.0071479,,,,,
2024-09-06,173.14,173.85,169.53,169.64,166.86,422800,422800,-3.5,-2.02,171.54,"September 06, 24",-0.0202,0.55,2024-09-06,0.55,2024-09-27,2024-08-26
2024-09-05,174.98,174.98,171.62,173.21,169.83,440400,440400,-1.77,-1.01,173.7,"September 05, 24",-0.0101,,,,,
2024-09-04,173.67,174.64,172.44,174.09,170.7,598400,598400,0.42,0.24184,173.71,"September 04, 24",0.0024184,,,,,
2024-09-03,173.03,177.67,173.03,175.08,171.67,757000,757000,2.05,1.18,174.7,"September 03, 24",0.0118,,,,,
2024-08-30,172.08,173.33,171.25,173.03,169.66,427100,427100,0.95,0.55207,172.42,"August 30, 24",0.0055207,,,,,
2024-08-29,174.6,174.6,171.68,171.89,168.54,443000,443000,-2.71,-1.55,173.19,"August 29, 24",-0.0155,,,,,
2024-08-28,171.94,174.87,171.94,173.76,170.37,588100,588100,1.82,1.06,173.13,"August 28, 24",0.0106,,,,,
2024-08-27,168.84,171.67,168.17,171.39,168.05,432400,432400,2.55,1.51,170.02,"August 27, 24",0.0151,,,,,
2024-08-26,165.41,169.4,164.63,168.84,165.55,517700,517700,3.43,2.07,167.07,"August 26, 24",0.0207,,,,,
2024-08-23,164.12,164.85,163.37,164.63,161.42,459000,459000,0.51,0.31075,164.24,"August 23, 24",0.0031075,,,,,
2024-08-22,165.42,166.66,162.59,163.79,160.6,579300,579300,-1.63,-0.98537,164.61,"August 22, 24",-0.0098537,,,,,
2024-08-21,162,167.66,160.23,165.45,162.22,1467200,1467200,3.45,2.13,163.83,"August 21, 24",0.0213,,,,,
2024-08-20,164.11,166.76,163.57,165.55,162.32,790600,790600,1.44,0.87746,165,"August 20, 24",0.0087746,,,,,
2024-08-19,165.53,165.89,163.28,164.09,160.89,825700,825700,-1.44,-0.86993,164.7,"August 19, 24",-0.0086993,,,,,
2024-08-16,164.42,165.45,163.74,165.07,161.85,503200,503200,0.65,0.39533,164.67,"August 16, 24",0.0039533,,,,,
2024-08-15,165.43,166.5,162.77,164.77,161.56,329300,329300,-0.66,-0.39896,164.87,"August 15, 24",-0.0039896,,,,,
2024-08-14,164.91,166.4,164.18,164.79,161.58,335800,335800,-0.12,-0.07276696,165.07,"August 14, 24",-0.0007276696,,,,,
2024-08-13,163.18,165.23,162.09,165.16,161.94,504300,504300,1.98,1.21,163.91,"August 13, 24",0.0121,,,,,
2024-08-12,166.43,166.63,162.57,162.71,159.54,382000,382000,-3.72,-2.24,164.59,"August 12, 24",-0.0224,,,,,
2024-08-09,167.5,168.49,166.02,166.44,163.19,401400,401400,-1.06,-0.63284,167.11,"August 09, 24",-0.0063284,,,,,
2024-08-08,166.37,168.27,165.82,167.35,164.09,351800,351800,0.98,0.58905,166.95,"August 08, 24",0.0058905,,,,,
2024-08-07,167.28,169.51,165.02,166.01,162.77,405200,405200,-1.27,-0.75921,166.95,"August 07, 24",-0.0075921,,,,,
2024-08-06,164.02,168.52,163.73,166.51,163.26,278900,278900,2.49,1.52,165.69,"August 06, 24",0.0152,,,,,
2024-08-05,168.88,169,163.59,163.8,160.61,373900,373900,-5.08,-3.01,166.32,"August 05, 24",-0.0301,,,,,
2024-08-02,168.34,171.08,166.78,170.21,166.89,331800,331800,1.87,1.11,169.1,"August 02, 24",0.0111,,,,,
2024-08-01,171.4,172.06,168.3,169.07,165.77,329100,329100,-2.33,-1.36,170.21,"August 01, 24",-0.0136,,,,,
2024-07-31,172.7,173.04,171,171.48,168.14,354300,354300,-1.22,-0.70643,172.05,"July 31, 24",-0.0070643,,,,,
2024-07-30,170.97,172.83,169.4,172.41,169.05,257000,257000,1.44,0.84225,171.4,"July 30, 24",0.0084225,,,,,
2024-07-29,170.61,171.94,169.2,170.17,166.85,249100,249100,-0.44,-0.2579,170.48,"July 29, 24",-0.002579,,,,,
2024-07-26,168.07,170.58,168.01,170.33,167.01,237200,237200,2.26,1.34,169.25,"July 26, 24",0.0134,,,,,
2024-07-25,168.79,172,167.32,167.48,164.21,338100,338100,-1.31,-0.77611,168.9,"July 25, 24",-0.0077611,,,,,
2024-07-24,167.07,169,166.68,167.93,164.66,346100,346100,0.86,0.51475,167.67,"July 24, 24",0.0051475,,,,,
2024-07-23,169.39,169.8,166.71,167.07,163.81,245100,245100,-2.32,-1.37,168.24,"July 23, 24",-0.0137,,,,,
2024-07-22,166.73,169.33,165.97,168.94,165.65,260300,260300,2.21,1.33,167.74,"July 22, 24",0.0133,,,,,
2024-07-19,168.6,169.9,165.63,166.1,162.86,320800,320800,-2.5,-1.48,167.56,"July 19, 24",-0.0148,,,,,
2024-07-18,168.74,171.44,167.86,168.05,164.77,243800,243800,-0.69,-0.40891,169.02,"July 18, 24",-0.0040891,,,,,
2024-07-17,170.01,171.13,168.97,169.74,166.43,311000,311000,-0.27,-0.15881,169.96,"July 17, 24",-0.0015881,,,,,
2024-07-16,168.21,170.68,167.4,169.74,166.43,345200,345200,1.53,0.90958,169.01,"July 16, 24",0.0090958,,,,,
2024-07-15,166.27,168.51,164.92,167.37,164.11,323500,323500,1.1,0.66157,166.77,"July 15, 24",0.0066157,,,,,
2024-07-12,164.92,167.63,164.76,166.28,163.04,331300,331300,1.36,0.82464,165.9,"July 12, 24",0.0082464,,,,,
2024-07-11,162.11,164.2,161.48,164.14,160.94,332700,332700,2.03,1.25,162.98,"July 11, 24",0.0125,,,,,
2024-07-10,162.91,162.91,158.62,160.87,157.73,412200,412200,-2.04,-1.25,161.33,"July 10, 24",-0.0125,,,,,
2024-07-09,164.34,164.71,162.73,162.88,159.7,395100,395100,-1.46,-0.8884,163.67,"July 09, 24",-0.008884,,,,,
2024-07-08,163.29,164.99,162.82,164.34,161.14,380800,380800,1.05,0.64303,163.86,"July 08, 24",0.0064303,,,,,
2024-07-05,163.65,163.83,162.48,163.06,159.88,324500,324500,-0.59,-0.36053,163.25,"July 05, 24",-0.0036053,,,,,
2024-07-03,163.39,164.41,162.31,163.65,160.46,272200,272200,0.26,0.15913,163.44,"July 03, 24",0.0015913,,,,,
2024-07-02,163.97,165.24,163.31,163.76,160.57,473700,473700,-0.21,-0.12807,164.07,"July 02, 24",-0.0012807,,,,,
2024-07-01,166.64,167.02,162.44,163.49,160.3,450200,450200,-3.15,-1.89,164.9,"July 01, 24",-0.0189,,,,,
2024-06-28,167.02,168.7,165,166.02,162.78,1184900,1184900,-1,-0.59873,166.69,"June 28, 24",-0.0059873,,,,,
2024-06-27,167.08,168.19,166.04,166.72,163.47,390800,390800,-0.36,-0.21547,167.01,"June 27, 24",-0.0021547,,,,,
2024-06-26,165.87,167.43,165.17,167.11,163.85,670300,670300,1.24,0.74757,166.39,"June 26, 24",0.0074757,,,,,
2024-06-25,166.69,167.05,164.55,166.36,163.12,539200,539200,-0.33,-0.19797,166.16,"June 25, 24",-0.0019797,,,,,
2024-06-24,166.34,168.42,165.85,166.43,163.18,402200,402200,0.09,0.05410605,166.76,"June 24, 24",0.0005410605,,,,,
2024-06-21,166.38,167.34,165.15,166.74,163.49,686700,686700,0.36,0.21637,166.4,"June 21, 24",0.0021637,,,,,
2024-06-20,162,166.59,161.86,165.88,162.65,519700,519700,3.88,2.4,164.08,"June 20, 24",0.024,,,,,
2024-06-18,165.18,165.76,162.01,162.21,159.05,525600,525600,-2.97,-1.8,163.79,"June 18, 24",-0.018,,,,,
2024-06-17,161,165.6,160.04,165.04,161.82,579000,579000,4.04,2.51,162.92,"June 17, 24",0.0251,,,,,
2024-06-14,158.03,161.66,157.92,161.57,158.42,580000,580000,3.54,2.24,159.8,"June 14, 24",0.0224,,,,,
2024-06-13,159.58,159.82,157,158.55,155.46,793600,793600,-1.03,-0.64544,158.74,"June 13, 24",-0.0064544,,,,,
2024-06-12,162.56,163.06,160.09,160.21,157.09,356200,356200,-2.35,-1.45,161.48,"June 12, 24",-0.0145,,,,,
2024-06-11,163.34,164.47,161.19,161.53,158.38,418400,418400,-1.81,-1.11,162.63,"June 11, 24",-0.0111,,,,,
2024-06-10,164.65,164.76,161.65,164.05,160.85,271500,271500,-0.6,-0.36441,163.78,"June 10, 24",-0.0036441,,,,,
2024-06-07,164,165.44,163.44,164.78,161.57,237300,237300,0.78,0.47561,164.42,"June 07, 24",0.0047561,,,,,
2024-06-06,164.65,165.89,164.29,164.55,161.34,223300,223300,-0.1,-0.06073489,164.84,"June 06, 24",-0.0006073489,,,,,
2024-06-05,162.36,164.75,161.45,164.38,161.17,412300,412300,2.02,1.24,163.24,"June 05, 24",0.0124,,,,,
2024-06-04,162.34,163.95,161.31,161.7,158.55,859400,859400,-0.64,-0.39423,162.32,"June 04, 24",-0.0039423,,,,,
2024-06-03,164.12,165.41,161.66,163.26,160.08,350700,350700,-0.86,-0.52401,163.61,"June 03, 24",-0.0052401,,,,,
2024-05-31,161.43,164.77,160.69,164.68,161.47,1047900,1047900,3.25,2.01,162.89,"May 31, 24",0.0201,,,,,
2024-05-30,161.53,162.52,160.17,161.15,158.01,338200,338200,-0.38,-0.23525,161.34,"May 30, 24",-0.0023525,,,,,
2024-05-29,161.11,162.62,160.18,161.53,158.38,470300,470300,0.42,0.26069,161.36,"May 29, 24",0.0026069,,,,,
2024-05-28,167.92,167.92,161.87,162.57,159.4,630400,630400,-5.35,-3.19,165.07,"May 28, 24",-0.0319,,,,,
2024-05-24,168.26,168.73,167.23,168.61,165.32,226700,226700,0.35,0.20801,168.21,"May 24, 24",0.0020801,0.55,2024-05-28,0.55,2024-06-17,2024-05-09
2024-05-23,169.42,169.72,167.92,168.33,164.51,422800,422800,-1.09,-0.64337,168.85,"May 23, 24",-0.0064337,,,,,
2024-05-22,168.81,170.21,168.65,169.63,165.78,265700,265700,0.82,0.48575,169.33,"May 22, 24",0.0048575,,,,,
2024-05-21,169.69,170.08,168.22,169.08,165.24,300700,300700,-0.61,-0.35948,169.27,"May 21, 24",-0.0035948,,,,,
2024-05-20,168.96,170.18,167.78,169.45,165.6,298900,298900,0.49,0.29001,169.09,"May 20, 24",0.0029001,,,,,
2024-05-17,169.66,169.66,167.05,168.99,165.15,313900,313900,-0.67,-0.39491,168.84,"May 17, 24",-0.0039491,,,,,
2024-05-16,167.83,169.85,167.12,169.38,165.53,358800,358800,1.55,0.92355,168.55,"May 16, 24",0.0092355,,,,,
2024-05-15,166.61,167.95,165.91,167.83,164.02,387900,387900,1.22,0.73225,167.08,"May 15, 24",0.0073225,,,,,
2024-05-14,168.24,168.24,163.26,165.69,161.93,449200,449200,-2.55,-1.52,166.36,"May 14, 24",-0.0152,,,,,
2024-05-13,170,170.2,167.02,167.72,163.91,471500,471500,-2.28,-1.34,168.74,"May 13, 24",-0.0134,,,,,
2024-05-10,169.17,169.96,167.96,169.24,165.4,319800,319800,0.07,0.0413785,169.08,"May 10, 24",0.000413785,,,,,
2024-05-09,166.19,169.13,165.89,169.04,165.2,478500,478500,2.85,1.71,167.56,"May 09, 24",0.0171,,,,,
2024-05-08,166.87,172.47,165.15,165.59,161.83,893300,893300,-1.28,-0.76706,167.52,"May 08, 24",-0.0076706,,,,,
2024-05-07,165.95,167.32,164.6,165.65,161.89,576400,576400,-0.3,-0.18078,165.88,"May 07, 24",-0.0018078,,,,,
2024-05-06,165,165.71,163.37,164.96,161.21,402900,402900,-0.04,-0.02424242,164.76,"May 06, 24",-0.0002424242,,,,,
2024-05-03,163.07,164.49,162.43,164.18,160.45,359300,359300,1.11,0.68069,163.54,"May 03, 24",0.0068069,,,,,
