date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,paymentDate,declarationDate,dividend,adjDividend
2024-05-14,126.03,127.12,125.72,126.96,123.98,572000,572000,0.93,0.73792,126.4575,"May 14, 24",0.0073792,,,,,
2024-05-13,126.12,126.12,124.68,125.7,122.75,738418,738418,-0.42,-0.33302,125.655,"May 13, 24",-0.0033302,,,,,
2024-05-10,126.06,126.27,124.92,125.7,122.75,781931,781931,-0.36,-0.28558,125.7375,"May 10, 24",-0.0028558,,,,,
2024-05-09,125.1,125.59,124.77,125.16,122.22,691400,691400,0.06,0.04796163,125.155,"May 09, 24",0.0004796163,,,,,
2024-05-08,125.06,125.95,124.29,125.4,122.46,959500,959500,0.34,0.27187,125.175,"May 08, 24",0.0027187,,,,,
2024-05-07,125.83,126.5,125.24,125.27,122.33,627742,627742,-0.56,-0.44504,125.71,"May 07, 24",-0.0044504,,,,,
2024-05-06,125.33,126.31,125.06,125.58,122.63,693930,693930,0.25,0.19947,125.57,"May 06, 24",0.0019947,,,,,
2024-05-03,125,125.39,123.81,124.42,121.5,632234,632234,-0.58,-0.464,124.655,"May 03, 24",-0.00464,,,,,
2024-05-02,123.37,124.45,121.9,123.97,121.06,759144,759144,0.6,0.48634,123.4225,"May 02, 24",0.0048634,,,,,
2024-05-01,122.21,124.02,121.45,122.55,119.67,1305130,1305130,0.34,0.27821,122.5575,"May 01, 24",0.0027821,,,,,
2024-04-30,122.76,123.12,121.58,122,119.14,1097323,1097323,-0.76,-0.61909,122.365,"April 30, 24",-0.0061909,,,,,
2024-04-29,122.04,124.55,122.01,123.19,120.3,1112300,1112300,1.15,0.94231,122.9475,"April 29, 24",0.0094231,,,,,
2024-04-26,121.5,123.62,120.54,121.86,119,1197930,1197930,0.36,0.2963,121.88,"April 26, 24",0.002963,,,,,
2024-04-25,123,123,117.83,121.95,119.09,2902445,2902445,-1.05,-0.85366,121.445,"April 25, 24",-0.0085366,,,,,
2024-04-24,127.3,128.24,126.89,127.54,124.55,1324270,1324270,0.24,0.18853,127.4925,"April 24, 24",0.0018853,,,,,
2024-04-23,125.5,127.8,125.46,127.14,124.16,1115738,1115738,1.64,1.31,126.475,"April 23, 24",0.0131,,,,,
2024-04-22,124.44,126.23,123,125.48,122.54,810000,810000,1.04,0.83574,124.7875,"April 22, 24",0.0083574,,,,,
2024-04-19,122.58,123.82,122.29,123.6,120.7,3039900,3039900,1.02,0.83211,123.0725,"April 19, 24",0.0083211,,,,,
2024-04-18,122.4,123.44,121.46,121.96,119.1,1049100,1049100,-0.44,-0.35948,122.315,"April 18, 24",-0.0035948,,,,,
2024-04-17,123.44,124.03,121.87,121.94,119.08,1149400,1149400,-1.5,-1.22,122.82,"April 17, 24",-0.0122,,,,,
2024-04-16,122.65,123.02,121.07,121.87,119.01,752800,752800,-0.78,-0.63596,122.1525,"April 16, 24",-0.0063596,,,,,
2024-04-15,124.18,126,122.31,122.52,119.65,1413905,1413905,-1.66,-1.34,123.7525,"April 15, 24",-0.0134,,,,,
2024-04-12,123.29,124.26,122.08,122.55,119.67,1381900,1381900,-0.74,-0.60021,123.045,"April 12, 24",-0.0060021,,,,,
2024-04-11,126.82,127.33,124.47,124.5,121.58,1562235,1562235,-2.32,-1.83,125.78,"April 11, 24",-0.0183,,,,,
2024-04-10,126.69,128.02,125.77,127.13,124.15,977800,977800,0.44,0.3473,126.9025,"April 10, 24",0.003473,,,,,
2024-04-09,130.29,130.71,127.12,128.07,125.07,617617,617617,-2.22,-1.7,129.0475,"April 09, 24",-0.017,,,,,
2024-04-08,129.05,130.31,128.54,129.99,126.94,687400,687400,0.94,0.7284,129.4725,"April 08, 24",0.007284,,,,,
2024-04-05,127.88,129.65,127.85,128.29,125.28,739333,739333,0.41,0.32061,128.4175,"April 05, 24",0.0032061,,,,,
2024-04-04,130.7,131.19,127.36,127.41,124.42,823041,823041,-3.29,-2.52,129.165,"April 04, 24",-0.0252,,,,,
2024-04-03,128.62,130,128.45,129.61,126.57,734327,734327,0.99,0.76971,129.17,"April 03, 24",0.0076971,,,,,
2024-04-02,128.35,129.43,127.41,128.71,125.69,952200,952200,0.36,0.28048,128.475,"April 02, 24",0.0028048,,,,,
2024-04-01,128.2,128.62,126.69,128.52,125.5,764237,764237,0.32,0.24961,128.0075,"April 01, 24",0.0024961,,,,,
2024-03-28,127.24,128.72,127.24,128.42,125.41,1019700,1019700,1.18,0.92738,127.905,"March 28, 24",0.0092738,2024-04-01,2024-04-15,2024-02-23,0.45,0.45
2024-03-27,126.13,127.44,125.5,127.4,123.97,682904,682904,1.27,1.01,126.6175,"March 27, 24",0.0101,,,,,
2024-03-26,126.63,127.24,125.24,125.4,122.02,850400,850400,-1.23,-0.97133,126.1275,"March 26, 24",-0.0097133,,,,,
2024-03-25,125.32,127.25,125.32,126.46,123.06,1275500,1275500,1.14,0.90967,126.0875,"March 25, 24",0.0090967,,,,,
2024-03-22,126.38,126.59,125.55,125.59,122.21,1064200,1064200,-0.79,-0.6251,126.0275,"March 22, 24",-0.006251,,,,,
2024-03-21,124,126.42,123.42,126.1,122.71,1429313,1429313,2.1,1.69,124.985,"March 21, 24",0.0169,,,,,
2024-03-20,121.51,123,121.28,122.7,119.4,791439,791439,1.19,0.97934,122.1225,"March 20, 24",0.0097934,,,,,
2024-03-19,121.09,122.64,120.57,122.19,118.9,1027800,1027800,1.1,0.90842,121.6225,"March 19, 24",0.0090842,,,,,
2024-03-18,120.88,121.42,120.6,120.96,117.7,936749,936749,0.08,0.06618134,120.965,"March 18, 24",0.0006618134,,,,,
2024-03-15,118.87,121.39,118.87,120.76,117.51,1343236,1343236,1.89,1.59,119.9725,"March 15, 24",0.0159,,,,,
2024-03-14,119.97,120.84,118.84,120,116.77,959100,959100,0.03,0.02500625,119.9125,"March 14, 24",0.0002500625,,,,,
2024-03-13,119.44,120.66,119.44,120,116.77,844600,844600,0.56,0.46885,119.885,"March 13, 24",0.0046885,,,,,
2024-03-12,119.16,119.51,118.29,118.94,115.74,862543,862543,-0.22,-0.18463,118.975,"March 12, 24",-0.0018463,,,,,
2024-03-11,119.48,120.14,118.2,118.82,115.62,956200,956200,-0.66,-0.55239,119.16,"March 11, 24",-0.0055239,,,,,
2024-03-08,121.12,122.25,119.88,120.2,116.96,794600,794600,-0.92,-0.75958,120.8625,"March 08, 24",-0.0075958,,,,,
2024-03-07,121.46,122.4,120.9,120.93,117.67,967627,967627,-0.53,-0.43636,121.4225,"March 07, 24",-0.0043636,,,,,
2024-03-06,122,122.02,120.05,121.18,117.92,893700,893700,-0.82,-0.67213,121.3125,"March 06, 24",-0.0067213,,,,,
2024-03-05,120.19,122.09,120.19,121.49,118.22,808748,808748,1.3,1.08,120.99,"March 05, 24",0.0108,,,,,
2024-03-04,120.18,121.99,120.12,120.87,117.62,803400,803400,0.69,0.57414,120.79,"March 04, 24",0.0057414,,,,,
2024-03-01,120.46,120.53,119.28,120.07,116.84,966642,966642,-0.39,-0.32376,120.085,"March 01, 24",-0.0032376,,,,,
2024-02-29,121,121.43,119.42,120.32,117.08,971800,971800,-0.68,-0.56198,120.5425,"February 29, 24",-0.0056198,,,,,
2024-02-28,119.32,120.9,119.24,120.43,117.19,706600,706600,1.11,0.93027,119.9725,"February 28, 24",0.0093027,,,,,
2024-02-27,119.2,119.76,118.43,119.71,116.49,523112,523112,0.51,0.42785,119.275,"February 27, 24",0.0042785,,,,,
2024-02-26,118.22,119.6,118.22,118.65,115.46,812233,812233,0.43,0.36373,118.6725,"February 26, 24",0.0036373,,,,,
2024-02-23,118.64,120.09,118.5,118.58,115.39,718837,718837,-0.06,-0.05057316,118.9525,"February 23, 24",-0.0005057316,,,,,
2024-02-22,117.94,119,117.62,118.46,115.27,824500,824500,0.52,0.4409,118.255,"February 22, 24",0.004409,,,,,
2024-02-21,116.24,116.9,115.66,116.83,113.68,713800,713800,0.59,0.50757,116.4075,"February 21, 24",0.0050757,,,,,
2024-02-20,117.11,118.33,116.19,116.45,113.32,1149500,1149500,-0.66,-0.56357,117.02,"February 20, 24",-0.0056357,,,,,
2024-02-16,118.1,119.23,117.87,118.49,115.3,737100,737100,0.39,0.33023,118.4225,"February 16, 24",0.0033023,,,,,
2024-02-15,117.22,119.05,117.22,118.44,115.25,1085024,1085024,1.22,1.04,117.9825,"February 15, 24",0.0104,,,,,
2024-02-14,115.86,116.74,114.97,116.69,113.55,985928,985928,0.83,0.71638,116.065,"February 14, 24",0.0071638,,,,,
2024-02-13,115.88,116.85,113.35,114.91,111.82,1380200,1380200,-0.97,-0.83707,115.2475,"February 13, 24",-0.0083707,,,,,
2024-02-12,115.18,117.86,115.18,117.03,113.88,1151130,1151130,1.85,1.61,116.3125,"February 12, 24",0.0161,,,,,
2024-02-09,111.97,114.96,111.97,114.88,111.79,949948,949948,2.91,2.6,113.445,"February 09, 24",0.026,,,,,
2024-02-08,111.15,112.16,110.17,112.1,109.08,804530,804530,0.95,0.8547,111.395,"February 08, 24",0.008547,,,,,
2024-02-07,111.36,111.76,110.4,111.04,108.05,795325,795325,-0.32,-0.28736,111.14,"February 07, 24",-0.0028736,,,,,
2024-02-06,112.08,112.82,110.54,111.35,108.35,778212,778212,-0.73,-0.65132,111.6975,"February 06, 24",-0.0065132,,,,,
2024-02-05,111.65,113.11,110.8,112.42,109.39,985607,985607,0.77,0.68966,111.995,"February 05, 24",0.0068966,,,,,
2024-02-02,110.45,113.7,110.22,112.43,109.4,1116000,1116000,1.98,1.79,111.7,"February 02, 24",0.0179,,,,,
2024-02-01,109.89,111.19,108.25,110.49,107.52,1093600,1093600,0.6,0.546,109.955,"February 01, 24",0.00546,,,,,
2024-01-31,113.22,113.93,110.05,110.18,107.21,1392000,1392000,-3.04,-2.69,111.845,"January 31, 24",-0.0269,,,,,
2024-01-30,111.81,113.91,111.8,113.49,110.43,2146610,2146610,1.68,1.5,112.7525,"January 30, 24",0.015,,,,,
2024-01-29,112.52,113.27,111.6,112.27,109.25,1627007,1627007,-0.25,-0.22218,112.415,"January 29, 24",-0.0022218,,,,,
2024-01-26,114.37,116.45,113.19,113.22,110.17,2085000,2085000,-1.15,-1.01,114.3075,"January 26, 24",-0.0101,,,,,
2024-01-25,115.98,116.58,109.69,113.85,110.79,2534525,2534525,-2.13,-1.84,114.025,"January 25, 24",-0.0184,,,,,
2024-01-24,114.58,115.42,111.93,112.53,109.5,2376500,2376500,-2.05,-1.79,113.615,"January 24, 24",-0.0179,,,,,
2024-01-23,113.89,114.26,112.8,113.42,110.37,948245,948245,-0.47,-0.41268,113.5925,"January 23, 24",-0.0041268,,,,,
2024-01-22,111.42,113.55,111.42,113.52,110.46,1068800,1068800,2.1,1.88,112.4775,"January 22, 24",0.0188,,,,,
2024-01-19,110.36,111.83,109,111.52,108.52,923900,923900,1.16,1.05,110.6775,"January 19, 24",0.0105,,,,,
2024-01-18,109.22,109.82,108.2,109.74,106.79,683900,683900,0.52,0.4761,109.245,"January 18, 24",0.004761,,,,,
2024-01-17,107.62,110.09,107.6,109.2,106.26,895747,895747,1.58,1.47,108.6275,"January 17, 24",0.0147,,,,,
2024-01-16,107.94,109.37,106.75,109.31,106.37,1305243,1305243,1.37,1.27,108.3425,"January 16, 24",0.0127,,,,,
2024-01-12,111,111.59,108.92,109.13,106.19,1180500,1180500,-1.87,-1.68,110.16,"January 12, 24",-0.0168,,,,,
2024-01-11,110.99,110.99,109.73,110.53,107.55,659100,659100,-0.46,-0.41445,110.56,"January 11, 24",-0.0041445,,,,,
2024-01-10,111.85,111.95,110.37,110.94,107.95,847400,847400,-0.91,-0.81359,111.2775,"January 10, 24",-0.0081359,,,,,
2024-01-09,111.27,111.33,110.15,110.73,107.75,688834,688834,-0.54,-0.48531,110.87,"January 09, 24",-0.0048531,,,,,
2024-01-08,112.32,112.5,111.25,112.46,109.43,700113,700113,0.14,0.12464,112.1325,"January 08, 24",0.0012464,,,,,
2024-01-05,110.18,112.39,109.5,112.04,109.02,984117,984117,1.86,1.69,111.0275,"January 05, 24",0.0169,,,,,
2024-01-04,109.21,111.3,109.21,110.17,107.2,1244000,1244000,0.96,0.87904,109.9725,"January 04, 24",0.0087904,,,,,
2024-01-03,110.73,110.99,109.43,109.46,106.51,818834,818834,-1.27,-1.15,110.1525,"January 03, 24",-0.0115,,,,,
2024-01-02,111.14,112.39,110.5,112.3,109.28,696226,696226,1.16,1.04,111.5825,"January 02, 24",0.0104,,,,,
2023-12-29,112.31,112.7,111.3,111.5,108.5,554823,554823,-0.81,-0.72122,111.9525,"December 29, 23",-0.0072122,2024-01-02,2024-01-16,2023-11-30,0.45,0.45
2023-12-28,113.55,113.62,112.4,112.73,109.26,582727,582727,-0.82,-0.72215,113.075,"December 28, 23",-0.0072215,,,,,
2023-12-27,112.7,113.62,112.25,113.17,109.69,806500,806500,0.47,0.41704,112.935,"December 27, 23",0.0041704,,,,,
2023-12-26,111.8,113.34,111.55,112.61,109.14,602643,602643,0.81,0.72451,112.325,"December 26, 23",0.0072451,,,,,
2023-12-22,111.31,112.06,111,111.71,108.27,907117,907117,0.4,0.35936,111.52,"December 22, 23",0.0035936,,,,,
2023-12-21,112.63,113.01,109.62,111.01,107.59,1102800,1102800,-1.62,-1.44,111.5675,"December 21, 23",-0.0144,,,,,
2023-12-20,113.11,114.75,112.03,112.1,108.65,974235,974235,-1.01,-0.89294,112.9975,"December 20, 23",-0.0089294,,,,,
2023-12-19,111.52,113.94,111.52,113.67,110.17,1091547,1091547,2.15,1.93,112.6625,"December 19, 23",0.0193,,,,,
2023-12-18,110.42,111.6,109.87,111.4,107.97,908205,908205,0.98,0.88752,110.8225,"December 18, 23",0.0088752,,,,,
2023-12-15,110.49,110.97,109.65,110.02,106.63,3529331,3529331,-0.47,-0.42538,110.2825,"December 15, 23",-0.0042538,,,,,
2023-12-14,109.16,112.27,108.93,110.88,107.47,2001200,2001200,1.72,1.58,110.31,"December 14, 23",0.0158,,,,,
2023-12-13,109.67,110.46,106.93,107.75,104.43,1707728,1707728,-1.92,-1.75,108.7025,"December 13, 23",-0.0175,,,,,
2023-12-12,108.34,109.67,107.54,109.62,106.25,790700,790700,1.28,1.18,108.7925,"December 12, 23",0.0118,,,,,
2023-12-11,107.24,108.48,106.76,108.04,104.71,793028,793028,0.8,0.74599,107.63,"December 11, 23",0.0074599,,,,,
2023-12-08,105.28,107.26,105.08,107.05,103.76,660133,660133,1.77,1.68,106.1675,"December 08, 23",0.0168,,,,,
2023-12-07,105.41,105.69,104.67,105.37,102.13,648134,648134,-0.04,-0.03794706,105.285,"December 07, 23",-0.0003794706,,,,,
2023-12-06,105.91,107.1,105.06,105.08,101.85,815436,815436,-0.83,-0.78368,105.7875,"December 06, 23",-0.0078368,,,,,
2023-12-05,106.56,106.61,105.09,105.18,101.94,860700,860700,-1.38,-1.3,105.86,"December 05, 23",-0.013,,,,,
2023-12-04,107.65,107.92,106.17,106.91,103.62,1252394,1252394,-0.735,-0.68741,107.1625,"December 04, 23",-0.0068741,,,,,
2023-12-01,106.36,108.47,106.09,107.92,104.6,1407943,1407943,1.56,1.47,107.21,"December 01, 23",0.0147,,,,,
2023-11-30,104.05,105.34,103.41,105.15,101.91,999900,999900,1.1,1.06,104.4875,"November 30, 23",0.0106,,,,,
2023-11-29,103.13,104.46,102.56,103.75,100.56,980600,980600,0.62,0.60118,103.475,"November 29, 23",0.0060118,,,,,
2023-11-28,105.45,105.45,102.42,102.73,99.57,804447,804447,-2.72,-2.58,104.0125,"November 28, 23",-0.0258,,,,,
2023-11-27,104.86,105.44,104.36,105.3,102.06,805019,805019,0.44,0.41961,104.99,"November 27, 23",0.0041961,,,,,
2023-11-24,105,105.97,104.75,105.47,102.22,236200,236200,0.47,0.44762,105.2975,"November 24, 23",0.0044762,,,,,
2023-11-22,104.7,105,103.62,104.9,101.67,495900,495900,0.2,0.19102,104.555,"November 22, 23",0.0019102,,,,,
2023-11-21,103.98,104.68,103.17,104.27,101.06,770248,770248,0.29,0.2789,104.025,"November 21, 23",0.002789,,,,,
2023-11-20,103.83,104.66,103.09,103.9,100.7,739900,739900,0.07,0.06741789,103.87,"November 20, 23",0.0006741789,,,,,
2023-11-17,104.12,104.51,103.53,104.32,101.11,590100,590100,0.2,0.19209,104.12,"November 17, 23",0.0019209,,,,,
2023-11-16,104,104.47,102.79,103.21,100.03,766200,766200,-0.79,-0.75962,103.6175,"November 16, 23",-0.0075962,,,,,
2023-11-15,103.66,104.86,103.4,104.01,100.81,769800,769800,0.35,0.33764,103.9825,"November 15, 23",0.0033764,,,,,
2023-11-14,102.06,104.21,101.91,103.22,100.04,910940,910940,1.16,1.14,102.85,"November 14, 23",0.0114,,,,,
2023-11-13,99.57,100.64,99.06,100.56,97.46,573000,573000,0.99,0.99428,99.9575,"November 13, 23",0.0099428,,,,,
2023-11-10,99.49,100.67,98.72,100.5,97.41,613500,613500,1.01,1.02,99.845,"November 10, 23",0.0102,,,,,
2023-11-09,100.07,100.29,98.97,99.1,96.05,526639,526639,-0.97,-0.96932,99.6075,"November 09, 23",-0.0096932,,,,,
2023-11-08,100,100.18,99.26,99.38,96.32,591817,591817,-0.62,-0.62,99.705,"November 08, 23",-0.0062,,,,,
2023-11-07,100.14,100.95,99.68,99.86,96.79,509741,509741,-0.28,-0.27961,100.1575,"November 07, 23",-0.0027961,,,,,
2023-11-06,101.31,101.31,99.24,100.29,97.2,702116,702116,-1.02,-1.01,100.5375,"November 06, 23",-0.0101,,,,,
2023-11-03,101.23,102,100.31,101.26,98.14,884400,884400,0.03,0.02963548,101.2,"November 03, 23",0.0002963548,,,,,
2023-11-02,97.05,99.86,97.05,99.41,96.35,1269000,1269000,2.36,2.43,98.3425,"November 02, 23",0.0243,,,,,
2023-11-01,95.63,96.94,94.94,96.01,93.05,1267900,1267900,0.38,0.39736,95.88,"November 01, 23",0.0039736,,,,,
2023-10-31,95.46,95.74,94.53,95.44,92.5,834803,834803,-0.02,-0.02095118,95.2925,"October 31, 23",-0.0002095118,,,,,
2023-10-30,95.15,96.43,93.91,95.49,92.55,1170821,1170821,0.34,0.35733,95.245,"October 30, 23",0.0035733,,,,,
2023-10-27,96.19,96.23,94.25,94.53,91.62,1017749,1017749,-1.66,-1.73,95.3,"October 27, 23",-0.0173,,,,,
2023-10-26,95.43,98.84,94.84,96.4,93.43,1814019,1814019,0.97,1.02,96.3775,"October 26, 23",0.0102,,,,,
2023-10-25,94.21,94.21,91.67,91.83,89,1892200,1892200,-2.38,-2.53,92.98,"October 25, 23",-0.0253,,,,,
2023-10-24,94.96,95.52,93.74,94.67,91.76,914100,914100,-0.29,-0.30539,94.7225,"October 24, 23",-0.0030539,,,,,
2023-10-23,95.37,95.82,93.93,94.21,91.31,985835,985835,-1.16,-1.22,94.8325,"October 23, 23",-0.0122,,,,,
2023-10-20,96.87,97.09,95.43,95.56,92.62,863717,863717,-1.31,-1.35,96.2375,"October 20, 23",-0.0135,,,,,
2023-10-19,98.78,99.53,96.71,96.85,93.87,750000,750000,-1.93,-1.95,97.9675,"October 19, 23",-0.0195,,,,,
2023-10-18,102.59,102.59,98.55,98.81,95.77,1164339,1164339,-3.78,-3.68,100.635,"October 18, 23",-0.0368,,,,,
2023-10-17,101.38,104.24,101,103.59,100.4,885207,885207,2.21,2.18,102.5525,"October 17, 23",0.0218,,,,,
2023-10-16,100.18,103.16,100.16,101.47,98.35,984626,984626,1.29,1.29,101.2425,"October 16, 23",0.0129,,,,,
2023-10-13,99.36,99.63,98.12,98.99,95.94,523700,523700,-0.37,-0.37238,99.025,"October 13, 23",-0.0037238,,,,,
2023-10-12,100.41,100.95,98.08,98.67,95.63,594942,594942,-1.74,-1.73,99.5275,"October 12, 23",-0.0173,,,,,
2023-10-11,100.02,100.9,99.16,100.15,97.07,379300,379300,0.13,0.12997,100.0575,"October 11, 23",0.0012997,,,,,
2023-10-10,100.3,101.08,99.98,100.33,97.24,607500,607500,0.03,0.02991027,100.4225,"October 10, 23",0.0002991027,,,,,
2023-10-09,97.99,99.97,97.99,99.49,96.43,538400,538400,1.5,1.53,98.86,"October 09, 23",0.0153,,,,,
2023-10-06,97.97,100.27,97.23,99.27,96.21,679847,679847,1.3,1.33,98.685,"October 06, 23",0.0133,,,,,
2023-10-05,96.79,98.63,96.39,98.28,95.25,579706,579706,1.49,1.54,97.5225,"October 05, 23",0.0154,,,,,
2023-10-04,96.37,97.51,95.18,97.39,94.39,803447,803447,1.02,1.06,96.6125,"October 04, 23",0.0106,,,,,
2023-10-03,97.51,97.59,95.53,96.19,93.23,895600,895600,-1.32,-1.35,96.705,"October 03, 23",-0.0135,,,,,
2023-10-02,100.04,100.26,97.47,98.09,95.07,871513,871513,-1.95,-1.95,98.965,"October 02, 23",-0.0195,,,,,
2023-09-29,101.2,101.72,100.04,100.43,97.34,737200,737200,-0.77,-0.76087,100.8475,"September 29, 23",-0.0076087,2023-10-02,2023-10-16,2023-08-21,0.42,0.42
2023-09-28,99.76,101.49,99.76,100.84,97.33,727416,727416,1.08,1.08,100.4625,"September 28, 23",0.0108,,,,,
2023-09-27,100.2,100.52,98.9,99.55,96.08,835037,835037,-0.65,-0.6487,99.7925,"September 27, 23",-0.006487,,,,,
2023-09-26,100.99,101.4,99.63,99.75,96.28,651300,651300,-1.24,-1.23,100.4425,"September 26, 23",-0.0123,,,,,
2023-09-25,100.5,102.25,100.19,101.87,98.32,857300,857300,1.37,1.36,101.2025,"September 25, 23",0.0136,,,,,
2023-09-22,102.3,102.7,100.99,101.21,97.69,1054544,1054544,-1.09,-1.07,101.8,"September 22, 23",-0.0107,,,,,
2023-09-21,105.36,105.44,100.62,102.4,98.84,1642300,1642300,-2.96,-2.81,103.455,"September 21, 23",-0.0281,,,,,
2023-09-20,106.94,108.21,106.35,106.51,102.8,540512,540512,-0.43,-0.40209,107.0025,"September 20, 23",-0.0040209,,,,,
2023-09-19,106.67,107.32,106.2,106.46,102.75,892100,892100,-0.21,-0.19687,106.6625,"September 19, 23",-0.0019687,,,,,
2023-09-18,107.24,107.47,106.34,107.16,103.43,568000,568000,-0.08,-0.07459903,107.0525,"September 18, 23",-0.0007459903,,,,,
2023-09-15,107.94,108.63,106.9,107.67,103.92,2440261,2440261,-0.27,-0.25014,107.785,"September 15, 23",-0.0025014,,,,,
2023-09-14,107.19,108.67,106.62,108.66,104.88,786748,786748,1.47,1.37,107.785,"September 14, 23",0.0137,,,,,
2023-09-13,108.47,108.49,105.53,106.2,102.5,876572,876572,-2.27,-2.09,107.1725,"September 13, 23",-0.0209,,,,,
2023-09-12,106.89,108.56,106.89,107.89,104.13,833400,833400,1,0.93554,107.5575,"September 12, 23",0.0093554,,,,,
2023-09-11,107.11,108.01,106.49,106.83,103.11,710717,710717,-0.28,-0.26141,107.11,"September 11, 23",-0.0026141,,,,,
2023-09-08,104.29,106.43,103.88,106.33,102.63,694825,694825,2.04,1.96,105.2325,"September 08, 23",0.0196,,,,,
2023-09-07,104.91,105.47,103.51,103.96,100.34,1000200,1000200,-0.95,-0.90554,104.4625,"September 07, 23",-0.0090554,,,,,
2023-09-06,105.83,106.15,103.84,105.14,101.48,832334,832334,-0.69,-0.65199,105.24,"September 06, 23",-0.0065199,,,,,
2023-09-05,106.25,107.4,105.37,106.28,102.58,827243,827243,0.03,0.02823529,106.325,"September 05, 23",0.0002823529,,,,,
2023-09-01,105.38,106.78,105.36,106.41,102.71,581000,581000,1.03,0.97742,105.9825,"September 01, 23",0.0097742,,,,,
2023-08-31,105.32,105.32,104.03,104.59,100.95,710322,710322,-0.73,-0.69313,104.815,"August 31, 23",-0.0069313,,,,,
2023-08-30,104.19,105.17,103.67,104.99,101.34,771400,771400,0.8,0.76783,104.505,"August 30, 23",0.0076783,,,,,
2023-08-29,103.01,104.64,102.57,104.34,100.71,649200,649200,1.33,1.29,103.64,"August 29, 23",0.0129,,,,,
2023-08-28,102.51,103.81,101.54,103.23,99.64,620624,620624,0.72,0.70237,102.7725,"August 28, 23",0.0070237,,,,,
2023-08-25,102.48,102.88,100.81,102.27,98.71,759248,759248,-0.21,-0.20492,102.11,"August 25, 23",-0.0020492,,,,,
2023-08-24,102.22,103.94,101.85,101.96,98.41,972600,972600,-0.26,-0.25435,102.4925,"August 24, 23",-0.0025435,,,,,
2023-08-23,102.67,103.21,102,102.72,99.14,1051427,1051427,0.05,0.04869972,102.65,"August 23, 23",0.0004869972,,,,,
2023-08-22,105.11,105.29,102.25,102.43,98.86,890506,890506,-2.68,-2.55,103.77,"August 22, 23",-0.0255,,,,,
2023-08-21,105.51,105.86,104.07,104.84,101.19,563200,563200,-0.67,-0.63501,105.07,"August 21, 23",-0.0063501,,,,,
2023-08-18,103.3,105.62,103.3,105.1,101.44,622900,622900,1.8,1.74,104.33,"August 18, 23",0.0174,,,,,
2023-08-17,104.72,105.33,104.1,104.39,100.76,471600,471600,-0.33,-0.31513,104.635,"August 17, 23",-0.0031513,,,,,
2023-08-16,104.77,105.72,104.35,104.36,100.73,512200,512200,-0.41,-0.39133,104.8,"August 16, 23",-0.0039133,,,,,
2023-08-15,106.09,106.5,104.43,105.06,101.4,529117,529117,-1.03,-0.97087,105.52,"August 15, 23",-0.0097087,,,,,
2023-08-14,107.3,107.38,106.17,107.12,103.39,500422,500422,-0.18,-0.16775,106.9925,"August 14, 23",-0.0016775,,,,,
2023-08-11,106,107.79,105.77,107.46,103.72,517800,517800,1.46,1.38,106.755,"August 11, 23",0.0138,,,,,
2023-08-10,107.15,107.95,106.32,106.54,102.83,730916,730916,-0.61,-0.5693,106.99,"August 10, 23",-0.005693,,,,,
2023-08-09,107.95,108.12,106.18,106.4,102.7,752132,752132,-1.55,-1.44,107.1625,"August 09, 23",-0.0144,,,,,
2023-08-08,107.36,108.68,106.07,108.31,104.54,590722,590722,0.95,0.88487,107.605,"August 08, 23",0.0088487,,,,,
2023-08-07,108.71,109.54,108.4,108.94,105.15,413029,413029,0.23,0.21157,108.8975,"August 07, 23",0.0021157,,,,,
2023-08-04,109.62,110.38,107.51,107.84,104.09,856000,856000,-1.78,-1.62,108.8375,"August 04, 23",-0.0162,,,,,
2023-08-03,108.25,109.97,107.57,109.65,105.83,802600,802600,1.4,1.29,108.86,"August 03, 23",0.0129,,,,,
2023-08-02,108.68,108.91,107.47,108.56,104.78,653015,653015,-0.12,-0.11042,108.405,"August 02, 23",-0.0011042,,,,,
2023-08-01,109.07,110.4,108.75,109.49,105.68,582400,582400,0.42,0.38507,109.4275,"August 01, 23",0.0038507,,,,,
2023-07-31,109.35,110.61,109,110.07,106.24,733000,733000,0.72,0.65844,109.7575,"July 31, 23",0.0065844,,,,,
2023-07-28,109.85,110.75,108.59,109.18,105.38,927500,927500,-0.67,-0.60992,109.5925,"July 28, 23",-0.0060992,,,,,
2023-07-27,108.84,111.08,106.44,108.48,104.7,1802900,1802900,-0.36,-0.33076,108.71,"July 27, 23",-0.0033076,,,,,
2023-07-26,109.68,111.61,109.61,110.75,106.89,1394471,1394471,1.07,0.97557,110.4125,"July 26, 23",0.0097557,,,,,
2023-07-25,109.6,110.86,109.16,110.09,106.26,830252,830252,0.49,0.44708,109.9275,"July 25, 23",0.0044708,,,,,
2023-07-24,109.48,110.69,109.09,109.65,105.83,848920,848920,0.17,0.15528,109.7275,"July 24, 23",0.0015528,,,,,
2023-07-21,111.05,111.05,109.02,109.47,105.66,839400,839400,-1.58,-1.42,110.1475,"July 21, 23",-0.0142,,,,,
2023-07-20,110,110.96,109.31,110.94,107.08,625127,625127,0.94,0.85455,110.3025,"July 20, 23",0.0085455,,,,,
2023-07-19,109.52,110.86,109.15,109.59,105.78,895100,895100,0.07,0.06391527,109.78,"July 19, 23",0.0006391527,,,,,
