date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,recordDate,dividend,adjDividend,declarationDate
2025-03-06,440.24,444.91,437.82,441.7,437.62,228700,228700,1.46,0.33164,441.1675,"March 06, 25",0.0033164,,,,,
2025-03-05,443.11,449.04,440.89,445.42,441.3,271600,271600,2.31,0.52132,444.615,"March 05, 25",0.0052132,,,,,
2025-03-04,454.43,457.95,442.44,444.72,440.61,284144,284144,-9.71,-2.14,449.885,"March 04, 25",-0.0214,,,,,
2025-03-03,464.79,466.74,456.17,458.09,453.86,229200,229200,-6.7,-1.44,461.4475,"March 03, 25",-0.0144,,,,,
2025-02-28,456.38,462.34,453.02,461.74,457.47,292626,292626,5.36,1.17,458.37,"February 28, 25",0.0117,2025-03-20,2025-02-28,1.04,1.04,2025-02-04
2025-02-27,454.17,458.75,453.23,454.71,449.48,192100,192100,0.54,0.1189,455.215,"February 27, 25",0.001189,,,,,
2025-02-26,460.31,463.36,453.09,453.68,448.46,201000,201000,-6.63,-1.44,457.61,"February 26, 25",-0.0144,,,,,
2025-02-25,462.74,465.41,461.27,462.94,457.62,247500,247500,0.2,0.04322082,463.09,"February 25, 25",0.0004322082,,,,,
2025-02-24,461.95,465.88,459.73,461.56,456.25,184410,184410,-0.39,-0.08442472,462.28,"February 24, 25",-0.0008442472,,,,,
2025-02-21,464.9,465.27,458.1,461.78,456.47,161605,161605,-3.12,-0.67111,462.5125,"February 21, 25",-0.0067111,,,,,
2025-02-20,463.67,466.77,461.47,466.13,460.77,162804,162804,2.46,0.53055,464.51,"February 20, 25",0.0053055,,,,,
2025-02-19,457.92,467.08,455.66,466.18,460.82,218345,218345,8.26,1.8,461.71,"February 19, 25",0.018,,,,,
2025-02-18,456.07,461.2,452.88,460.1,454.81,198933,198933,4.03,0.88364,457.5625,"February 18, 25",0.0088364,,,,,
2025-02-14,459.13,462.42,456,456.09,450.84,190431,190431,-3.04,-0.66212,458.41,"February 14, 25",-0.0066212,,,,,
2025-02-13,456.54,460.21,454.76,459.39,454.11,224427,224427,2.85,0.62426,457.725,"February 13, 25",0.0062426,,,,,
2025-02-12,449.88,454.66,448.18,454.21,448.99,212100,212100,4.33,0.96248,451.7325,"February 12, 25",0.0096248,,,,,
2025-02-11,457.8,458.3,450.51,454.28,449.06,281100,281100,-3.52,-0.76889,455.2225,"February 11, 25",-0.0076889,,,,,
2025-02-10,472.47,472.47,459.13,460.66,455.36,222100,222100,-11.81,-2.5,466.1825,"February 10, 25",-0.025,,,,,
2025-02-07,472.57,473.81,465,466.79,461.42,221900,221900,-5.78,-1.22,469.5425,"February 07, 25",-0.0122,,,,,
2025-02-06,470.26,471.71,467.53,469.28,463.88,207600,207600,-0.98,-0.2084,469.695,"February 06, 25",-0.002084,,,,,
2025-02-05,467.26,468.93,463.37,468.82,463.43,178600,178600,1.56,0.33386,467.095,"February 05, 25",0.0033386,,,,,
2025-02-04,468.09,472.67,466.59,466.84,461.47,240900,240900,-1.25,-0.26704,468.5475,"February 04, 25",-0.0026704,,,,,
2025-02-03,469.14,474.32,464.11,469.81,464.41,336120,336120,0.67,0.14281,469.345,"February 03, 25",0.0014281,,,,,
2025-01-31,470.99,477.92,469.53,474.41,468.95,1350200,1350200,3.42,0.72613,473.2125,"January 31, 25",0.0072613,,,,,
2025-01-30,470.07,474.86,468.97,472.12,466.69,219510,219510,2.05,0.43611,471.505,"January 30, 25",0.0043611,,,,,
2025-01-29,467.89,471.45,462.92,464.63,459.29,250014,250014,-3.26,-0.69674,466.7225,"January 29, 25",-0.0069674,,,,,
2025-01-28,470,477.02,465.69,470.62,465.21,375000,375000,0.62,0.13191,470.8325,"January 28, 25",0.0013191,,,,,
2025-01-27,467.67,476.83,461.35,475.43,469.96,334008,334008,7.76,1.66,470.32,"January 27, 25",0.0166,,,,,
2025-01-24,464.36,467.41,463.69,467.12,461.75,217300,217300,2.76,0.59437,465.645,"January 24, 25",0.0059437,,,,,
2025-01-23,465.07,465.38,460.94,464.38,459.04,277636,277636,-0.69,-0.14836,463.9425,"January 23, 25",-0.0014836,,,,,
2025-01-22,465,465.84,462.36,464.77,459.43,341110,341110,-0.23,-0.04946237,464.4925,"January 22, 25",-0.0004946237,,,,,
2025-01-21,465,468.8,463.92,466.14,460.78,250031,250031,1.14,0.24516,465.965,"January 21, 25",0.0024516,,,,,
2025-01-17,458.75,464.81,458.75,462.99,457.67,388302,388302,4.24,0.92425,461.325,"January 17, 25",0.0092425,,,,,
2025-01-16,455.4,460.91,449.94,459.97,454.68,265100,265100,4.57,1,456.555,"January 16, 25",0.01,,,,,
2025-01-15,461,462.06,449.51,453.98,448.76,477907,477907,-7.02,-1.52,456.6375,"January 15, 25",-0.0152,,,,,
2025-01-14,457.31,457.31,450.85,454.17,448.95,279300,279300,-3.14,-0.68662,454.91,"January 14, 25",-0.0068662,,,,,
2025-01-13,449.72,456.51,449.72,454.86,449.63,271100,271100,5.14,1.14,452.7025,"January 13, 25",0.0114,,,,,
2025-01-10,450.49,455.99,446.99,453.02,447.81,320029,320029,2.53,0.56161,451.6225,"January 10, 25",0.0056161,,,,,
2025-01-08,457.56,461.07,457.09,458.46,453.19,415625,415625,0.9,0.1967,458.545,"January 08, 25",0.001967,,,,,
2025-01-07,466.85,470.25,458.52,460.68,455.38,266145,266145,-6.17,-1.32,464.075,"January 07, 25",-0.0132,,,,,
2025-01-06,473.68,474.91,465.18,466.03,460.67,299200,299200,-7.65,-1.62,469.95,"January 06, 25",-0.0162,,,,,
2025-01-03,477.13,478.6,473.56,475.06,469.6,158739,158739,-2.07,-0.43384,476.0875,"January 03, 25",-0.0043384,,,,,
2025-01-02,484.33,484.33,475.31,476.51,471.03,177234,177234,-7.82,-1.61,480.12,"January 02, 25",-0.0161,,,,,
2024-12-31,482.68,487.4,479.22,480.28,474.76,159100,159100,-2.4,-0.49722,482.395,"December 31, 24",-0.0049722,,,,,
2024-12-30,480.44,486.26,477.08,482.68,477.13,205203,205203,2.24,0.46624,481.615,"December 30, 24",0.0046624,,,,,
2024-12-27,490.16,493,482.85,486.56,480.96,155216,155216,-3.6,-0.73445,488.1425,"December 27, 24",-0.0073445,,,,,
2024-12-26,487.77,492.96,487.43,491.61,485.96,163900,163900,3.84,0.78726,489.9425,"December 26, 24",0.0078726,,,,,
2024-12-24,489.89,492,487.7,491.35,485.7,110734,110734,1.46,0.29803,490.235,"December 24, 24",0.0029803,,,,,
2024-12-23,480.02,489.83,480.02,489.34,483.71,264303,264303,9.32,1.94,484.8025,"December 23, 24",0.0194,,,,,
2024-12-20,484.59,485.68,470.33,483.52,477.96,922801,922801,-1.07,-0.22081,481.03,"December 20, 24",-0.0022081,,,,,
2024-12-19,459.15,496.9,459.15,489.73,484.1,666464,666464,30.58,6.66,476.2325,"December 19, 24",0.0666,,,,,
2024-12-18,488.34,494.25,471.82,473.05,467.61,616600,616600,-15.29,-3.13,481.865,"December 18, 24",-0.0313,,,,,
2024-12-17,485.77,490.66,482.9,488.81,483.19,437700,437700,3.04,0.62581,487.035,"December 17, 24",0.0062581,,,,,
2024-12-16,489,492.75,485.98,487.59,481.98,334426,334426,-1.41,-0.28834,488.83,"December 16, 24",-0.0028834,,,,,
2024-12-13,487.38,490.47,483.97,488.74,483.12,240600,240600,1.36,0.27904,487.64,"December 13, 24",0.0027904,,,,,
2024-12-12,488.39,493.15,486.87,488.61,482.99,239221,239221,0.22,0.04504597,489.255,"December 12, 24",0.0004504597,,,,,
2024-12-11,484.64,490.87,484.64,490.04,484.4,264842,264842,5.4,1.11,487.5475,"December 11, 24",0.0111,,,,,
2024-12-10,477.64,486.7,474.54,483.78,478.22,186440,186440,6.14,1.29,480.665,"December 10, 24",0.0129,,,,,
2024-12-09,478.67,481.87,474.99,477.76,472.27,213900,213900,-0.91,-0.19011,478.3225,"December 09, 24",-0.0019011,,,,,
2024-12-06,478.34,483.39,477.84,479.97,474.45,203400,203400,1.63,0.34076,479.885,"December 06, 24",0.0034076,,,,,
2024-12-05,483.87,483.93,477.95,478.37,472.87,192810,192810,-5.5,-1.14,481.03,"December 05, 24",-0.0114,,,,,
2024-12-04,484.45,488,483.11,483.56,478,155945,155945,-0.89,-0.18371,484.78,"December 04, 24",-0.0018371,,,,,
2024-12-03,489,489.85,485.33,485.52,479.94,208012,208012,-3.48,-0.71166,487.425,"December 03, 24",-0.0071166,,,,,
2024-12-02,489.18,491.6,485.41,489.47,483.84,209700,209700,0.29,0.05928288,488.915,"December 02, 24",0.0005928288,,,,,
2024-11-29,490.29,493.81,489.6,490.67,485.03,120206,120206,0.38,0.07750515,491.0925,"November 29, 24",0.0007750515,2024-12-19,2024-11-29,1.04,1.04,2024-11-07
2024-11-27,492.59,492.59,487.74,489.5,482.84,173900,173900,-3.09,-0.6273,490.605,"November 27, 24",-0.006273,,,,,
2024-11-26,490.37,496.02,487.83,490.98,484.3,230745,230745,0.61,0.1244,491.3,"November 26, 24",0.001244,,,,,
2024-11-25,491.53,495.63,486.44,491.05,484.37,513125,513125,-0.48,-0.09765426,491.1625,"November 25, 24",-0.0009765426,,,,,
2024-11-22,488.78,491.22,485.17,487.62,480.98,148640,148640,-1.16,-0.23733,488.1975,"November 22, 24",-0.0023733,,,,,
2024-11-21,476.68,486.57,474.34,485.77,479.16,257500,257500,9.09,1.91,480.84,"November 21, 24",0.0191,,,,,
2024-11-20,483.68,483.68,472.24,474.44,467.98,261000,261000,-9.24,-1.91,478.51,"November 20, 24",-0.0191,,,,,
2024-11-19,484.35,485.49,480.31,481.4,474.85,175436,175436,-2.95,-0.60906,482.8875,"November 19, 24",-0.0060906,,,,,
2024-11-18,482.88,489.65,482.88,485.93,479.32,209211,209211,3.05,0.63163,485.335,"November 18, 24",0.0063163,,,,,
2024-11-15,493.56,494.77,481.1,483.9,477.31,375400,375400,-9.66,-1.96,488.3325,"November 15, 24",-0.0196,,,,,
2024-11-14,490.97,499.87,487.55,495.72,488.97,379600,379600,4.75,0.96747,493.5275,"November 14, 24",0.0096747,,,,,
2024-11-13,483.74,494.07,483.13,490.83,484.15,339714,339714,7.09,1.47,487.9425,"November 13, 24",0.0147,,,,,
2024-11-12,480.41,487,479.62,484.27,477.68,357980,357980,3.86,0.80348,482.825,"November 12, 24",0.0080348,,,,,
2024-11-11,478.96,484.54,478.96,481.85,475.29,262009,262009,2.89,0.60339,481.0775,"November 11, 24",0.0060339,,,,,
2024-11-08,474.93,481.66,473.9,477.46,470.96,256149,256149,2.53,0.53271,476.9875,"November 08, 24",0.0053271,,,,,
2024-11-07,479.12,481.59,472.43,473.88,467.43,263400,263400,-5.24,-1.09,476.755,"November 07, 24",-0.0109,,,,,
2024-11-06,476.82,481.48,467.24,478.47,471.96,366400,366400,1.65,0.34604,476.0025,"November 06, 24",0.0034604,,,,,
2024-11-05,461.58,469.46,461.26,467.96,461.59,225392,225392,6.38,1.38,465.065,"November 05, 24",0.0138,,,,,
2024-11-04,457.94,461.96,454.27,461.81,455.52,219400,219400,3.87,0.84509,458.995,"November 04, 24",0.0084509,,,,,
2024-11-01,453.68,459.69,452.02,458.8,452.56,190205,190205,5.12,1.13,456.0475,"November 01, 24",0.0113,,,,,
2024-10-31,453.8,458.69,452.9,454.06,447.88,261432,261432,0.26,0.05729396,454.8625,"October 31, 24",0.0005729396,,,,,
2024-10-30,460.71,464.39,453.52,453.8,447.62,212249,212249,-6.91,-1.5,458.105,"October 30, 24",-0.015,,,,,
2024-10-29,459.37,465.33,456.3,460.09,453.83,210500,210500,0.72,0.15674,460.2725,"October 29, 24",0.0015674,,,,,
2024-10-28,458.37,460.06,456.68,459.29,453.04,159009,159009,0.92,0.20071,458.6,"October 28, 24",0.0020071,,,,,
2024-10-25,459.37,460.02,453.38,454.94,448.75,200000,200000,-4.43,-0.96436,456.9275,"October 25, 24",-0.0096436,,,,,
2024-10-24,463.63,463.63,456.58,456.63,450.42,254200,254200,-7,-1.51,460.1175,"October 24, 24",-0.0151,,,,,
2024-10-23,465.47,467.98,461.84,463.77,457.46,189700,189700,-1.7,-0.36522,464.765,"October 23, 24",-0.0036522,,,,,
2024-10-22,466.99,466.99,462.88,465.07,458.74,149549,149549,-1.92,-0.41114,465.4825,"October 22, 24",-0.0041114,,,,,
2024-10-21,469.47,470.15,466.67,468.93,462.55,173843,173843,-0.54,-0.11502,468.805,"October 21, 24",-0.0011502,,,,,
2024-10-18,474.06,474.06,470.48,471.53,465.11,255900,255900,-2.53,-0.53369,472.5325,"October 18, 24",-0.0053369,,,,,
2024-10-17,473.49,474.83,468.55,472.47,466.04,217901,217901,-1.02,-0.21542,472.335,"October 17, 24",-0.0021542,,,,,
2024-10-16,468.01,474.29,467.88,470.46,464.06,285800,285800,2.45,0.52349,470.16,"October 16, 24",0.0052349,,,,,
2024-10-15,464.55,475.37,464.55,469.11,462.73,204238,204238,4.56,0.9816,468.395,"October 15, 24",0.009816,,,,,
2024-10-14,458.27,463.09,456.29,461.85,455.56,168318,168318,3.58,0.7812,459.875,"October 14, 24",0.007812,,,,,
2024-10-11,455.39,457.66,449.18,456.81,450.59,207013,207013,1.42,0.31182,454.76,"October 11, 24",0.0031182,,,,,
2024-10-10,454.11,459.19,452.62,454.03,447.85,143311,143311,-0.08,-0.01761688,454.9875,"October 10, 24",-0.0001761688,,,,,
2024-10-09,452.16,458.55,452.16,455.72,449.52,205819,205819,3.56,0.78733,454.6475,"October 09, 24",0.0078733,,,,,
2024-10-08,450.96,457.43,450.25,456.83,450.61,235545,235545,5.87,1.3,453.8675,"October 08, 24",0.013,,,,,
2024-10-07,455.61,455.61,448.81,449.74,443.62,194100,194100,-5.87,-1.29,452.4425,"October 07, 24",-0.0129,,,,,
2024-10-04,462.3,462.3,454.13,457,450.78,178940,178940,-5.3,-1.15,458.9325,"October 04, 24",-0.0115,,,,,
2024-10-03,454.03,459.51,453.15,459.09,452.84,164400,164400,5.06,1.11,456.445,"October 03, 24",0.0111,,,,,
2024-10-02,454.28,458.46,453.89,457.01,450.79,184306,184306,2.73,0.60095,455.91,"October 02, 24",0.0060095,,,,,
2024-10-01,455.09,458.21,450.64,454.98,448.79,195700,195700,-0.11,-0.02417104,454.73,"October 01, 24",-0.0002417104,,,,,
2024-09-30,459.41,460.57,456.42,459.85,453.59,177433,177433,0.44,0.09577502,459.0625,"September 30, 24",0.0009577502,,,,,
2024-09-27,458.94,460.68,456.94,458.49,452.25,194631,194631,-0.45,-0.09805203,458.7625,"September 27, 24",-0.0009805203,,,,,
2024-09-26,456.15,461.61,454.07,455.67,449.47,297300,297300,-0.48,-0.10523,456.875,"September 26, 24",-0.0010523,,,,,
2024-09-25,465.54,465.54,455.32,457.81,451.58,312634,312634,-7.73,-1.66,461.0525,"September 25, 24",-0.0166,,,,,
2024-09-24,469.18,469.18,461.43,463.77,457.46,245244,245244,-5.41,-1.15,465.89,"September 24, 24",-0.0115,,,,,
2024-09-23,466.8,471.5,465.42,468.73,462.35,310702,310702,1.93,0.41345,468.1125,"September 23, 24",0.0041345,,,,,
2024-09-20,465,470,457.52,465.91,459.57,583100,583100,0.91,0.1957,464.6075,"September 20, 24",0.001957,,,,,
2024-09-19,464.56,475.25,451.8,469.48,463.09,671000,671000,4.92,1.06,465.2725,"September 19, 24",0.0106,,,,,
2024-09-18,448.48,450.38,444.97,446.81,440.73,437627,437627,-1.67,-0.37237,447.66,"September 18, 24",-0.0037237,,,,,
2024-09-17,455.4,457.59,448.15,448.28,442.18,467600,467600,-7.12,-1.56,452.355,"September 17, 24",-0.0156,,,,,
2024-09-16,447.15,457.8,446.69,453.98,447.8,477800,477800,6.83,1.53,451.405,"September 16, 24",0.0153,,,,,
2024-09-13,441.48,446.14,439.37,445.36,439.3,422700,422700,3.88,0.87886,443.0875,"September 13, 24",0.0087886,,,,,
2024-09-12,438.36,440.34,432.34,439.88,433.89,274947,274947,1.52,0.34675,437.73,"September 12, 24",0.0034675,,,,,
2024-09-11,439.08,439.08,425.79,437.54,431.59,508841,508841,-1.54,-0.35073,435.3725,"September 11, 24",-0.0035073,,,,,
2024-09-10,428.33,441.66,427.95,440.73,434.73,469104,469104,12.4,2.89,434.6675,"September 10, 24",0.0289,,,,,
2024-09-09,426.37,429.62,422.97,428.9,423.06,426637,426637,2.53,0.59338,426.965,"September 09, 24",0.0059338,,,,,
2024-09-06,427.76,430.53,421.57,424.03,418.26,226207,226207,-3.73,-0.87198,425.9725,"September 06, 24",-0.0087198,,,,,
2024-09-05,431.54,431.68,424.24,427.01,421.2,241022,241022,-4.53,-1.05,428.6175,"September 05, 24",-0.0105,,,,,
2024-09-04,428.12,434.92,426.96,430.57,424.71,325904,325904,2.45,0.57227,430.1425,"September 04, 24",0.0057227,,,,,
2024-09-03,416.59,429.21,416.59,426.65,420.84,485840,485840,10.06,2.41,422.26,"September 03, 24",0.0241,,,,,
2024-08-30,417.49,423.12,414.89,422.84,417.09,406100,406100,5.35,1.28,419.585,"August 30, 24",0.0128,2024-09-19,2024-08-30,1.04,1.04,2024-08-05
2024-08-29,416.22,418.99,415.51,417.63,410.92,145600,145600,1.41,0.33876,417.0875,"August 29, 24",0.0033876,,,,,
2024-08-28,411.53,415.08,410.27,413.26,406.62,253500,253500,1.73,0.42038,412.535,"August 28, 24",0.0042038,,,,,
2024-08-27,408.97,412.9,408.97,411.71,405.09,237487,237487,2.74,0.66998,410.6375,"August 27, 24",0.0066998,,,,,
2024-08-26,411.37,415.83,409.35,410.29,403.7,169604,169604,-1.08,-0.26254,411.71,"August 26, 24",-0.0026254,,,,,
2024-08-23,411.22,412.07,407.48,408.97,402.4,206879,206879,-2.25,-0.54715,409.935,"August 23, 24",-0.0054715,,,,,
2024-08-22,412.52,412.52,406.64,407.99,401.43,167500,167500,-4.53,-1.1,409.9175,"August 22, 24",-0.011,,,,,
2024-08-21,411.55,416.44,410.75,412.43,405.8,195824,195824,0.88,0.21383,412.7925,"August 21, 24",0.0021383,,,,,
2024-08-20,411.77,413,410.38,412.29,405.66,207400,207400,0.52,0.12628,411.86,"August 20, 24",0.0012628,,,,,
2024-08-19,410.44,416.44,408.64,413.04,406.4,283562,283562,2.6,0.63347,412.14,"August 19, 24",0.0063347,,,,,
2024-08-16,407.69,412.96,407.61,410.87,404.27,192800,192800,3.18,0.78,409.7825,"August 16, 24",0.0078,,,,,
2024-08-15,406.02,408.85,404.15,408.72,402.15,167849,167849,2.7,0.66499,406.935,"August 15, 24",0.0066499,,,,,
2024-08-14,401.06,404.71,398.47,404.33,397.83,193400,193400,3.27,0.81534,402.1425,"August 14, 24",0.0081534,,,,,
2024-08-13,399.11,402.67,399.11,401.06,394.61,165900,165900,1.95,0.48859,400.4875,"August 13, 24",0.0048859,,,,,
2024-08-12,403.8,404.52,395.89,397.04,390.66,131400,131400,-6.76,-1.67,400.3125,"August 12, 24",-0.0167,,,,,
2024-08-09,403.45,404.29,400.1,403.03,396.55,133800,133800,-0.42,-0.1041,402.7175,"August 09, 24",-0.001041,,,,,
2024-08-08,400,405.64,400,403.78,397.29,246722,246722,3.78,0.945,402.355,"August 08, 24",0.00945,,,,,
2024-08-07,406.09,413.22,400.76,401.19,394.74,253112,253112,-4.9,-1.21,405.315,"August 07, 24",-0.0121,,,,,
2024-08-06,402.99,409.66,402.99,404.66,398.16,178411,178411,1.67,0.4144,405.075,"August 06, 24",0.004144,,,,,
2024-08-05,410.64,410.64,401.72,401.84,395.38,205600,205600,-8.8,-2.14,406.21,"August 05, 24",-0.0214,,,,,
2024-08-02,409.45,414.74,406.72,414.56,407.9,207710,207710,5.11,1.25,411.3675,"August 02, 24",0.0125,,,,,
2024-08-01,412.75,414.16,406.58,408.71,402.14,207225,207225,-4.04,-0.9788,410.55,"August 01, 24",-0.009788,,,,,
2024-07-31,417.03,417.37,410.2,413.09,406.45,377100,377100,-3.94,-0.94478,414.4225,"July 31, 24",-0.0094478,,,,,
2024-07-30,413.33,417.37,410.44,416.82,410.12,270518,270518,3.49,0.84436,414.49,"July 30, 24",0.0084436,,,,,
2024-07-29,414.55,416.08,411.11,411.3,404.69,283335,283335,-3.25,-0.78398,413.26,"July 29, 24",-0.0078398,,,,,
2024-07-26,412.79,419.84,412.57,415.33,408.66,213700,213700,2.54,0.61532,415.1325,"July 26, 24",0.0061532,,,,,
2024-07-25,407,417.92,406.34,411.66,405.04,212420,212420,4.66,1.14,410.73,"July 25, 24",0.0114,,,,,
2024-07-24,411,415.56,401.21,403.21,396.73,375636,375636,-7.79,-1.9,407.745,"July 24, 24",-0.019,,,,,
2024-07-23,426.87,427.35,405.89,416.14,409.45,312865,312865,-10.73,-2.51,419.0625,"July 23, 24",-0.0251,,,,,
2024-07-22,426.21,429.35,421.4,429.25,422.35,249209,249209,3.04,0.71326,426.5525,"July 22, 24",0.0071326,,,,,
2024-07-19,433.34,433.34,417.1,424.32,417.5,306104,306104,-9.02,-2.08,427.025,"July 19, 24",-0.0208,,,,,
2024-07-18,439.13,443.16,431.29,431.63,424.69,190128,190128,-7.5,-1.71,436.3025,"July 18, 24",-0.0171,,,,,
2024-07-17,440.29,446.77,438.7,440.91,433.82,335300,335300,0.62,0.14082,441.6675,"July 17, 24",0.0014082,,,,,
2024-07-16,429.78,443.76,428.82,442.24,435.13,277115,277115,12.46,2.9,436.15,"July 16, 24",0.029,,,,,
2024-07-15,425.24,429.14,424.31,428.54,421.65,144416,144416,3.3,0.77603,426.8075,"July 15, 24",0.0077603,,,,,
2024-07-12,421.11,426.87,420.78,423.9,417.09,171400,171400,2.79,0.66253,423.165,"July 12, 24",0.0066253,,,,,
2024-07-11,416.07,419.77,414.63,419.1,412.37,129200,129200,3.03,0.72824,417.3925,"July 11, 24",0.0072824,,,,,
2024-07-10,411.53,415.84,410.48,414.65,407.99,185300,185300,3.12,0.75815,413.125,"July 10, 24",0.0075815,,,,,
2024-07-09,418.39,419.83,410.09,411.74,405.12,194200,194200,-6.65,-1.59,415.0125,"July 09, 24",-0.0159,,,,,
2024-07-08,425,425,415.11,417.87,411.15,237300,237300,-7.13,-1.68,420.745,"July 08, 24",-0.0168,,,,,
2024-07-05,417.02,423.97,413.62,423.41,416.61,215723,215723,6.39,1.53,419.505,"July 05, 24",0.0153,,,,,
2024-07-03,415.15,419.98,414.29,416.76,410.06,135700,135700,1.61,0.38781,416.545,"July 03, 24",0.0038781,,,,,
2024-07-02,411.31,416.53,411.31,416.01,409.32,269806,269806,4.7,1.14,413.79,"July 02, 24",0.0114,,,,,
2024-07-01,408.98,412.67,406.89,411.16,404.55,300700,300700,2.18,0.53303,409.925,"July 01, 24",0.0053303,,,,,
2024-06-28,415.05,417.02,405.88,408.27,401.71,1081024,1081024,-6.78,-1.63,411.555,"June 28, 24",-0.0163,,,,,
2024-06-27,415.26,418.34,413.19,415,408.33,310949,310949,-0.26,-0.06261138,415.4475,"June 27, 24",-0.0006261138,,,,,
2024-06-26,415.64,417.56,407.73,415.66,408.98,358541,358541,0.02,0.00481186,414.1475,"June 26, 24",4.81186e-05,,,,,
2024-06-25,424.6,427.9,418.19,419.2,412.46,394518,394518,-5.4,-1.27,422.4725,"June 25, 24",-0.0127,,,,,
2024-06-24,423.97,435.38,421.31,424.89,418.06,632300,632300,0.92,0.217,426.3875,"June 24, 24",0.00217,,,,,
2024-06-21,420.61,430,413.04,423.73,416.92,983573,983573,3.12,0.74178,421.845,"June 21, 24",0.0074178,,,,,
2024-06-20,409.71,411.89,406.78,408.35,401.79,548226,548226,-1.36,-0.33194,409.1825,"June 20, 24",-0.0033194,,,,,
2024-06-18,406.2,410.42,404.51,407.17,400.63,420400,420400,0.97,0.2388,407.075,"June 18, 24",0.002388,,,,,
2024-06-17,399.79,407.01,399.49,406.73,400.19,339600,339600,6.94,1.74,403.255,"June 17, 24",0.0174,,,,,
2024-06-14,399.7,403.01,399.44,401.74,395.28,204103,204103,2.04,0.51038,400.9725,"June 14, 24",0.0051038,,,,,
2024-06-13,405.07,405.54,399.09,402.79,396.32,162943,162943,-2.28,-0.56287,403.1225,"June 13, 24",-0.0056287,,,,,
2024-06-12,410.25,411.23,404.73,406.2,399.67,182442,182442,-4.05,-0.9872,408.1025,"June 12, 24",-0.009872,,,,,
2024-06-11,405.56,408.29,403.16,408.26,401.7,237500,237500,2.7,0.66575,406.3175,"June 11, 24",0.0066575,,,,,
2024-06-10,409.52,409.85,405.74,406.24,399.71,343800,343800,-3.28,-0.80094,407.8375,"June 10, 24",-0.0080094,,,,,
2024-06-07,410.05,411.79,406.93,409.93,403.34,197412,197412,-0.12,-0.02926472,409.675,"June 07, 24",-0.0002926472,,,,,
2024-06-06,400.27,410.12,399.03,410.1,403.51,315200,315200,9.83,2.46,404.88,"June 06, 24",0.0246,,,,,
2024-06-05,396.18,402.19,391.84,401.12,394.67,260222,260222,4.94,1.25,397.8325,"June 05, 24",0.0125,,,,,
2024-06-04,394.22,400.93,394.22,396.15,389.78,273647,273647,1.93,0.48957,396.38,"June 04, 24",0.0048957,,,,,
2024-06-03,400,406,393.33,394.89,388.54,490916,490916,-5.11,-1.28,398.555,"June 03, 24",-0.0128,,,,,
2024-05-31,405.73,405.73,401.47,404.26,397.76,577631,577631,-1.47,-0.36231,404.2975,"May 31, 24",-0.0036231,2024-06-20,2024-05-31,1.04,1.04,2024-05-02
2024-05-30,412.75,412.75,404.54,406.49,398.93,398100,398100,-6.26,-1.52,409.1325,"May 30, 24",-0.0152,,,,,
2024-05-29,423.83,427.48,417.62,417.68,409.91,313627,313627,-6.15,-1.45,421.6525,"May 29, 24",-0.0145,,,,,
2024-05-28,433.82,433.82,424.77,427.05,419.11,247200,247200,-6.77,-1.56,429.865,"May 28, 24",-0.0156,,,,,
2024-05-24,437.5,438.45,432.93,436.04,427.93,166302,166302,-1.46,-0.33371,436.23,"May 24, 24",-0.0033371,,,,,
2024-05-23,446.97,447.59,436.28,436.36,428.24,261036,261036,-10.61,-2.37,441.8,"May 23, 24",-0.0237,,,,,
2024-05-22,448.48,450.95,445.65,447.79,439.46,184815,184815,-0.69,-0.15385,448.2175,"May 22, 24",-0.0015385,,,,,
2024-05-21,452.38,452.47,448.37,449.93,441.56,184400,184400,-2.45,-0.54158,450.7875,"May 21, 24",-0.0054158,,,,,
2024-05-20,448.88,452.72,447.86,452.48,444.06,153040,153040,3.6,0.802,450.485,"May 20, 24",0.00802,,,,,
2024-05-17,447.66,449.59,444.01,448.88,440.53,453300,453300,1.22,0.27253,447.535,"May 17, 24",0.0027253,,,,,
2024-05-16,444.65,448.46,444.65,445.52,437.23,186900,186900,0.87,0.19566,445.82,"May 16, 24",0.0019566,,,,,
2024-05-15,442.91,447.96,442.71,445.37,437.09,192800,192800,2.46,0.55542,444.7375,"May 15, 24",0.0055542,,,,,
2024-05-14,442.32,443.07,438.03,441.51,433.3,211317,211317,-0.81,-0.18313,441.2325,"May 14, 24",-0.0018313,,,,,
2024-05-13,440.27,444.08,438.52,440.03,431.85,146100,146100,-0.24,-0.054512,440.725,"May 13, 24",-0.00054512,,,,,
2024-05-10,438.48,440.24,435.84,439.16,430.99,158900,158900,0.68,0.15508,438.43,"May 10, 24",0.0015508,,,,,
2024-05-09,433.61,436.49,431.64,435.98,427.87,226200,226200,2.37,0.54657,434.43,"May 09, 24",0.0054657,,,,,
2024-05-08,435.1,436.98,431.06,433.9,425.83,170400,170400,-1.2,-0.2758,434.26,"May 08, 24",-0.002758,,,,,
2024-05-07,434.83,438.41,434.78,435.46,427.36,211114,211114,0.63,0.14488,435.87,"May 07, 24",0.0014488,,,,,
2024-05-06,431.5,436.54,429.21,436.08,427.97,199949,199949,4.58,1.06,433.3325,"May 06, 24",0.0106,,,,,
