date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,dividend,declarationDate,paymentDate
2024-05-08,195.22,197.72,194.85,197.22,190.56,769700,769700,2,1.02,196.2525,"May 08, 24",0.0102,,,,,
2024-05-07,194.25,197.7,193.66,196,189.38,962913,962913,1.75,0.9009,195.4025,"May 07, 24",0.009009,,,,,
2024-05-06,193.86,194.11,189.91,192.59,186.08,881408,881408,-1.27,-0.65511,192.6175,"May 06, 24",-0.0065511,,,,,
2024-05-03,196.47,200.71,192.81,193.09,186.57,1072800,1072800,-3.38,-1.72,195.77,"May 03, 24",-0.0172,,,,,
2024-05-02,190.4,194.27,187.54,193.87,187.32,1094200,1094200,3.47,1.82,191.52,"May 02, 24",0.0182,,,,,
2024-05-01,188.7,194.53,183.64,189.12,182.73,1685848,1685848,0.42,0.22258,188.9975,"May 01, 24",0.0022258,,,,,
2024-04-30,192.12,198.44,185.89,186.12,179.83,2540056,2540056,-6,-3.12,190.6425,"April 30, 24",-0.0312,,,,,
2024-04-29,198.55,201.9,198.03,201.89,195.07,780500,780500,3.34,1.68,200.0925,"April 29, 24",0.0168,,,,,
2024-04-26,197.4,199.79,195.84,196.23,189.6,644235,644235,-1.17,-0.59271,197.315,"April 26, 24",-0.0059271,,,,,
2024-04-25,197.05,198.82,195.32,197.93,191.24,789851,789851,0.88,0.44659,197.28,"April 25, 24",0.0044659,,,,,
2024-04-24,196.1,199.97,195.19,199,192.28,808800,808800,2.9,1.48,197.565,"April 24, 24",0.0148,,,,,
2024-04-23,196.06,200.17,195.61,198.3,191.6,773100,773100,2.24,1.14,197.535,"April 23, 24",0.0114,,,,,
2024-04-22,196.16,197.6,195.05,196.8,190.15,1068400,1068400,0.64,0.32626,196.4025,"April 22, 24",0.0032626,,,,,
2024-04-19,196.38,196.78,194.9,196.06,189.44,698300,698300,-0.32,-0.16295,196.03,"April 19, 24",-0.0016295,,,,,
2024-04-18,197.12,197.89,193.94,195.95,189.33,627346,627346,-1.17,-0.59355,196.225,"April 18, 24",-0.0059355,,,,,
2024-04-17,197.14,198.04,195.19,196.22,189.59,761700,761700,-0.92,-0.46667,196.6475,"April 17, 24",-0.0046667,,,,,
2024-04-16,199.04,199.04,194.71,195.06,188.47,817000,817000,-3.98,-2,196.9625,"April 16, 24",-0.02,,,,,
2024-04-15,202.08,202.77,197.84,199.86,193.11,917932,917932,-2.22,-1.1,200.6375,"April 15, 24",-0.011,,,,,
2024-04-12,204.1,204.39,200.63,201.84,195.02,872520,872520,-2.26,-1.11,202.74,"April 12, 24",-0.0111,,,,,
2024-04-11,205.88,207.19,203.21,205.04,198.11,786800,786800,-0.84,-0.408,205.33,"April 11, 24",-0.00408,,,,,
2024-04-10,209.74,211.26,203.78,204.38,197.48,1115400,1115400,-5.36,-2.56,207.29,"April 10, 24",-0.0256,,,,,
2024-04-09,215.04,218.61,214.43,218.6,211.22,753800,753800,3.56,1.66,216.67,"April 09, 24",0.0166,,,,,
2024-04-08,212.71,213.71,209.25,213.01,205.81,651250,651250,0.3,0.14104,212.17,"April 08, 24",0.0014104,,,,,
2024-04-05,212,214.94,210.96,213.4,206.19,630451,630451,1.4,0.66038,212.825,"April 05, 24",0.0066038,,,,,
2024-04-04,216.88,218.72,212.78,213.79,206.57,1240743,1240743,-3.09,-1.42,215.5425,"April 04, 24",-0.0142,,,,,
2024-04-03,212.31,215.11,209.8,214.64,207.39,1232800,1232800,2.33,1.1,212.965,"April 03, 24",0.011,,,,,
2024-04-02,212,214.77,209.05,212.95,205.76,933221,933221,0.95,0.44811,212.1925,"April 02, 24",0.0044811,,,,,
2024-04-01,216.39,216.5,211.88,213.92,206.69,1045600,1045600,-2.47,-1.14,214.6725,"April 01, 24",-0.0114,,,,,
2024-03-28,219.94,219.94,216.04,216.7,209.38,888827,888827,-3.24,-1.47,218.155,"March 28, 24",-0.0147,,,,,
2024-03-27,216.27,218.69,215.5,218.08,210.71,772600,772600,1.81,0.83692,217.135,"March 27, 24",0.0083692,,,,,
2024-03-26,218.48,218.48,214.02,214.21,206.97,893713,893713,-4.27,-1.95,216.2975,"March 26, 24",-0.0195,,,,,
2024-03-25,216.08,218.83,215.42,218.38,211,885500,885500,2.3,1.06,217.1775,"March 25, 24",0.0106,,,,,
2024-03-22,215.37,216.21,213.69,215.47,208.19,879517,879517,0.1,0.04643172,215.185,"March 22, 24",0.0004643172,,,,,
2024-03-21,216.84,219.11,214.72,215.02,207.76,656200,656200,-1.82,-0.83933,216.4225,"March 21, 24",-0.0083933,,,,,
2024-03-20,213.08,215.75,211.32,215.72,208.43,956540,956540,2.64,1.24,213.9675,"March 20, 24",0.0124,,,,,
2024-03-19,214.05,215.89,212.32,215.08,207.81,467900,467900,1.03,0.4812,214.335,"March 19, 24",0.004812,,,,,
2024-03-18,214.41,215.87,213.12,213.26,206.06,816000,816000,-1.15,-0.53636,214.165,"March 18, 24",-0.0053636,,,,,
2024-03-15,214.88,216.86,213.6,215.48,208.2,1200724,1200724,0.6,0.27923,215.205,"March 15, 24",0.0027923,,,,,
2024-03-14,216.78,217.1,212.38,216.13,208.83,1057221,1057221,-0.65,-0.29984,215.5975,"March 14, 24",-0.0029984,,,,,
2024-03-13,220.71,221.94,218.33,219.8,212.38,836954,836954,-0.91,-0.41231,220.195,"March 13, 24",-0.0041231,2024-03-14,0.98,0.98,2024-02-26,2024-03-28
2024-03-12,222.49,225.18,217.76,220.37,211.98,1085693,1085693,-2.12,-0.95285,221.45,"March 12, 24",-0.0095285,,,,,
2024-03-11,221.27,225.34,221.27,223.75,215.23,951852,951852,2.48,1.12,222.9075,"March 11, 24",0.0112,,,,,
2024-03-08,219.87,224.16,219.08,223.7,215.18,1186200,1186200,3.83,1.74,221.7025,"March 08, 24",0.0174,,,,,
2024-03-07,221.09,221.09,216.6,218.13,209.83,933900,933900,-2.97,-1.34,219.2275,"March 07, 24",-0.0134,,,,,
2024-03-06,216.92,217.44,214.59,216.97,208.71,1410950,1410950,0.05,0.02304997,216.48,"March 06, 24",0.0002304997,,,,,
2024-03-05,213.05,220.97,213.05,216.5,208.26,1555000,1555000,3.45,1.62,215.8925,"March 05, 24",0.0162,,,,,
2024-03-04,208.12,213.18,205.91,212.05,203.98,1014337,1014337,3.93,1.89,209.815,"March 04, 24",0.0189,,,,,
2024-03-01,208.67,209.98,205.74,208.29,200.36,1373000,1373000,-0.38,-0.18211,208.17,"March 01, 24",-0.0018211,,,,,
2024-02-29,207.3,211.4,206.53,209.23,201.26,1769100,1769100,1.93,0.93102,208.615,"February 29, 24",0.0093102,,,,,
2024-02-28,199.02,206.51,199.02,205.16,197.35,2199500,2199500,6.14,3.09,202.4275,"February 28, 24",0.0309,,,,,
2024-02-27,203.43,206.99,196.91,199.95,192.34,3033400,3033400,-3.48,-1.71,201.82,"February 27, 24",-0.0171,,,,,
2024-02-26,211.89,213.28,207.14,207.78,199.87,1477400,1477400,-4.11,-1.94,210.0225,"February 26, 24",-0.0194,,,,,
2024-02-23,211.35,215.45,210.67,212.96,204.85,1046000,1046000,1.61,0.76177,212.6075,"February 23, 24",0.0076177,,,,,
2024-02-22,207.48,211.38,206.34,211.2,203.16,1330513,1330513,3.72,1.79,209.1,"February 22, 24",0.0179,,,,,
2024-02-21,207.16,208.73,205.47,207.48,199.58,916400,916400,0.32,0.15447,207.21,"February 21, 24",0.0015447,,,,,
2024-02-20,206.63,208.34,205.59,207.04,199.16,1271000,1271000,0.41,0.19842,206.9,"February 20, 24",0.0019842,,,,,
2024-02-16,208.83,209.63,205.95,206.8,198.93,849931,849931,-2.03,-0.97208,207.8025,"February 16, 24",-0.0097208,,,,,
2024-02-15,210.92,212.8,208.68,211.97,203.9,610000,610000,1.05,0.49782,211.0925,"February 15, 24",0.0049782,,,,,
2024-02-14,210.67,212,208.39,209.07,201.11,809513,809513,-1.6,-0.75948,210.0325,"February 14, 24",-0.0075948,,,,,
2024-02-13,210.28,210.65,206.75,208.89,200.94,1656629,1656629,-1.39,-0.66102,209.1425,"February 13, 24",-0.0066102,,,,,
2024-02-12,217.33,218.88,214.91,215.65,207.44,1011748,1011748,-1.68,-0.77302,216.6925,"February 12, 24",-0.0077302,,,,,
2024-02-09,217,218.18,214,217.45,209.17,1035300,1035300,0.45,0.20737,216.6575,"February 09, 24",0.0020737,,,,,
2024-02-08,213.91,217.43,213.82,216.2,207.97,1317646,1317646,2.29,1.07,215.34,"February 08, 24",0.0107,,,,,
2024-02-07,220.06,220.58,216.57,217,208.74,1305237,1305237,-3.06,-1.39,218.5525,"February 07, 24",-0.0139,,,,,
2024-02-06,217,219.75,216.78,218.6,210.28,1232941,1232941,1.6,0.73733,218.0325,"February 06, 24",0.0073733,,,,,
2024-02-05,221.35,222.33,216.77,217.6,209.32,773800,773800,-3.75,-1.69,219.5125,"February 05, 24",-0.0169,,,,,
2024-02-02,226.99,227.07,219.88,224.71,216.16,1222931,1222931,-2.28,-1,224.6625,"February 02, 24",-0.01,,,,,
2024-02-01,223.52,231.07,223.2,230.92,222.13,991000,991000,7.4,3.31,227.1775,"February 01, 24",0.0331,,,,,
2024-01-31,224.52,228.67,222.52,223.86,215.34,691240,691240,-0.66,-0.29396,224.8925,"January 31, 24",-0.0029396,,,,,
2024-01-30,227.2,227.2,222.36,223.1,214.61,1199400,1199400,-4.1,-1.8,224.965,"January 30, 24",-0.018,,,,,
2024-01-29,227.23,228.48,225.04,227.57,218.91,771200,771200,0.34,0.14963,227.08,"January 29, 24",0.0014963,,,,,
2024-01-26,233,233.71,227.46,227.91,219.23,1003612,1003612,-5.09,-2.18,230.52,"January 26, 24",-0.0218,,,,,
2024-01-25,230.15,234.63,230.15,232.55,223.7,1097516,1097516,2.4,1.04,231.87,"January 25, 24",0.0104,,,,,
2024-01-24,235.48,237.94,227,227.28,218.63,1112363,1112363,-8.2,-3.48,231.925,"January 24, 24",-0.0348,,,,,
2024-01-23,234.87,235.9,231.06,233.22,224.34,655655,655655,-1.65,-0.70252,233.7625,"January 23, 24",-0.0070252,,,,,
2024-01-22,232.29,236.61,231.27,233.79,224.89,774000,774000,1.5,0.64574,233.49,"January 22, 24",0.0064574,,,,,
2024-01-19,232.33,233.51,227.96,230.88,222.09,1094546,1094546,-1.45,-0.62411,231.17,"January 19, 24",-0.0062411,,,,,
2024-01-18,233.17,235.25,230.8,232.59,223.74,1001400,1001400,-0.58,-0.24875,232.9525,"January 18, 24",-0.0024875,,,,,
2024-01-17,234.1,239.22,231.21,232.91,224.04,796935,796935,-1.19,-0.50833,234.36,"January 17, 24",-0.0050833,,,,,
2024-01-16,238.42,241.56,237.41,238.01,228.95,799500,799500,-0.41,-0.17197,238.85,"January 16, 24",-0.0017197,,,,,
2024-01-12,243.11,243.35,239.85,239.9,230.77,626900,626900,-3.21,-1.32,241.5525,"January 12, 24",-0.0132,,,,,
2024-01-11,241.77,241.84,238.2,239.35,230.24,699600,699600,-2.42,-1,240.29,"January 11, 24",-0.01,,,,,
2024-01-10,245.73,247.04,242.37,242.87,233.62,635106,635106,-2.86,-1.16,244.5025,"January 10, 24",-0.0116,,,,,
2024-01-09,247.13,247.82,243.89,245.58,236.23,582000,582000,-1.55,-0.6272,246.105,"January 09, 24",-0.006272,,,,,
2024-01-08,246.45,249.45,244.1,248.42,238.96,679100,679100,1.97,0.79935,247.105,"January 08, 24",0.0079935,,,,,
2024-01-05,246.4,250.37,245.33,246.59,237.2,889636,889636,0.19,0.07711039,247.1725,"January 05, 24",0.0007711039,,,,,
2024-01-04,248.55,251.59,247.23,249.89,240.38,698123,698123,1.34,0.53913,249.315,"January 04, 24",0.0053913,,,,,
2024-01-03,251.22,254.19,248.05,248.31,238.86,530126,530126,-2.91,-1.16,250.4425,"January 03, 24",-0.0116,,,,,
2024-01-02,251.89,255.9,251.75,254.98,245.27,599100,599100,3.09,1.23,253.63,"January 02, 24",0.0123,,,,,
2023-12-29,252.47,254.25,251.74,253.69,244.03,568300,568300,1.22,0.48323,253.0375,"December 29, 23",0.0048323,,,,,
2023-12-28,254.37,256.29,252.72,254.25,244.57,339018,339018,-0.12,-0.04717537,254.4075,"December 28, 23",-0.0004717537,,,,,
2023-12-27,253.16,256.68,251.96,254.21,244.53,505243,505243,1.05,0.41476,254.0025,"December 27, 23",0.0041476,,,,,
2023-12-26,250.85,253.62,250,252.59,242.97,273625,273625,1.74,0.69364,251.765,"December 26, 23",0.0069364,,,,,
2023-12-22,252.89,254.57,249.19,251.43,241.86,500800,500800,-1.46,-0.57733,252.02,"December 22, 23",-0.0057733,,,,,
2023-12-21,248.57,251.95,247.93,251.81,242.22,776741,776741,3.24,1.3,250.065,"December 21, 23",0.013,,,,,
2023-12-20,250.39,252.11,246.22,246.3,236.92,664700,664700,-4.09,-1.63,248.755,"December 20, 23",-0.0163,,,,,
2023-12-19,248.41,249.99,246.42,248.78,239.31,478000,478000,0.37,0.14895,248.4,"December 19, 23",0.0014895,,,,,
2023-12-18,248.7,250.33,246.38,246.53,237.14,673978,673978,-2.17,-0.87254,247.985,"December 18, 23",-0.0087254,,,,,
2023-12-15,251.31,251.4,246.07,248.49,239.03,1385412,1385412,-2.82,-1.12,249.3175,"December 15, 23",-0.0112,,,,,
2023-12-14,254.61,258.76,249.14,250.83,241.28,1303000,1303000,-3.78,-1.48,253.335,"December 14, 23",-0.0148,,,,,
2023-12-13,239.7,251.75,238.35,248.06,238.62,1101262,1101262,8.36,3.49,244.465,"December 13, 23",0.0349,,,,,
2023-12-12,242.71,242.92,238.52,239.57,230.45,713436,713436,-3.14,-1.29,240.93,"December 12, 23",-0.0129,,,,,
2023-12-11,245.2,245.95,241.52,242.36,233.13,710423,710423,-2.84,-1.16,243.7575,"December 11, 23",-0.0116,,,,,
2023-12-08,249.12,251.08,240.11,244.18,234.88,1105800,1105800,-4.94,-1.98,246.1225,"December 08, 23",-0.0198,,,,,
2023-12-07,250.54,254.09,250.17,251.12,241.56,727829,727829,0.58,0.2315,251.48,"December 07, 23",0.002315,,,,,
2023-12-06,252.88,256.4,251.12,251.49,241.92,1044733,1044733,-1.39,-0.54967,252.9725,"December 06, 23",-0.0054967,,,,,
2023-12-05,249.14,251.18,247.75,250.39,240.86,716000,716000,1.25,0.50173,249.615,"December 05, 23",0.0050173,,,,,
2023-12-04,248.11,250,245.82,248.9,239.42,590115,590115,0.79,0.31841,248.2075,"December 04, 23",0.0031841,,,,,
2023-12-01,246.6,251.2,244.71,250.57,241.03,801749,801749,3.97,1.61,248.27,"December 01, 23",0.0161,,,,,
2023-11-30,242.9,249.13,242.9,246.96,237.56,1178248,1178248,4.06,1.67,245.4725,"November 30, 23",0.0167,,,,,
2023-11-29,243.72,247.24,243.72,245.2,235.87,931200,931200,1.48,0.60725,244.97,"November 29, 23",0.0060725,,,,,
2023-11-28,237.76,242.78,236.78,242.17,232.95,983545,983545,4.41,1.85,239.8725,"November 28, 23",0.0185,,,,,
2023-11-27,236.95,239.73,235.84,237.48,228.44,906835,906835,0.53,0.22368,237.5,"November 27, 23",0.0022368,,,,,
2023-11-24,232.25,235.7,230.36,235.09,226.14,184901,184901,2.84,1.22,233.35,"November 24, 23",0.0122,,,,,
2023-11-22,236.54,236.54,233.12,233.21,224.33,400300,400300,-3.33,-1.41,234.8525,"November 22, 23",-0.0141,,,,,
2023-11-21,234.77,236.69,233,233.56,224.67,564100,564100,-1.21,-0.5154,234.505,"November 21, 23",-0.005154,,,,,
2023-11-20,232.19,236.01,229.68,235.17,226.22,523000,523000,2.98,1.28,233.2625,"November 20, 23",0.0128,,,,,
2023-11-17,238.14,238.14,233.41,233.71,224.81,615000,615000,-4.43,-1.86,235.85,"November 17, 23",-0.0186,,,,,
2023-11-16,234.72,237.38,233,236.01,227.03,688235,688235,1.29,0.54959,235.2775,"November 16, 23",0.0054959,,,,,
2023-11-15,229.74,235.82,229.74,233.85,224.95,951500,951500,4.11,1.79,232.2875,"November 15, 23",0.0179,2023-11-16,0.85,0.85,2023-11-02,2023-12-14
2023-11-14,227.4,235.85,226.66,233.65,223.94,1063807,1063807,6.25,2.75,230.89,"November 14, 23",0.0275,,,,,
2023-11-13,217.02,219.97,215.47,218.92,209.82,450000,450000,1.9,0.8755,217.845,"November 13, 23",0.008755,,,,,
2023-11-10,219.37,220.23,215.7,218.99,209.89,620638,620638,-0.38,-0.17322,218.5725,"November 10, 23",-0.0017322,,,,,
2023-11-09,220.61,223.49,217.78,218.4,209.32,782623,782623,-2.21,-1,220.07,"November 09, 23",-0.01,,,,,
2023-11-08,220.24,221.07,218.71,220.03,210.89,472126,472126,-0.21,-0.09535053,220.0125,"November 08, 23",-0.0009535053,,,,,
2023-11-07,221.17,222.26,218.33,219.69,210.56,640618,640618,-1.48,-0.66917,220.3625,"November 07, 23",-0.0066917,,,,,
2023-11-06,224.92,225.87,220.39,220.84,211.66,1028822,1028822,-4.08,-1.81,223.005,"November 06, 23",-0.0181,,,,,
2023-11-03,223.27,234.65,222.92,227.09,217.65,1538800,1538800,3.82,1.71,226.9825,"November 03, 23",0.0171,,,,,
2023-11-02,211.67,220.24,207.68,217.4,208.36,1467319,1467319,5.73,2.71,214.2475,"November 02, 23",0.0271,,,,,
2023-11-01,209.07,209.75,205.89,207.66,199.03,792348,792348,-1.41,-0.67442,208.0925,"November 01, 23",-0.0067442,,,,,
2023-10-31,206.03,209.7,204.81,208.63,199.96,784600,784600,2.6,1.26,207.2925,"October 31, 23",0.0126,,,,,
2023-10-30,205.78,207.14,201.14,204.91,196.39,939420,939420,-0.87,-0.42278,204.7425,"October 30, 23",-0.0042278,,,,,
2023-10-27,205.6,205.6,201.89,204.01,195.53,850200,850200,-1.59,-0.77335,204.275,"October 27, 23",-0.0077335,,,,,
2023-10-26,197.47,207.77,197.42,206.32,197.75,1401531,1401531,8.85,4.48,202.245,"October 26, 23",0.0448,,,,,
2023-10-25,196.14,198.03,194.75,195.71,187.58,1069430,1069430,-0.43,-0.21923,196.1575,"October 25, 23",-0.0021923,,,,,
2023-10-24,195,198.18,194.18,197.08,188.89,1085204,1085204,2.08,1.07,196.11,"October 24, 23",0.0107,,,,,
2023-10-23,189.91,196.87,189.01,193.2,185.17,1105200,1105200,3.29,1.73,192.2475,"October 23, 23",0.0173,,,,,
2023-10-20,190.48,193.62,189.1,191.88,183.91,1147500,1147500,1.4,0.73499,191.27,"October 20, 23",0.0073499,,,,,
2023-10-19,192.31,193.76,188.11,189.44,181.57,1805300,1805300,-2.87,-1.49,190.905,"October 19, 23",-0.0149,,,,,
2023-10-18,199.6,200.52,194.72,194.76,186.67,521319,521319,-4.84,-2.42,197.4,"October 18, 23",-0.0242,,,,,
2023-10-17,199.87,202.33,198.51,200.41,192.08,812713,812713,0.54,0.27018,200.28,"October 17, 23",0.0027018,,,,,
2023-10-16,202.84,204.66,199.15,202.9,194.47,766800,766800,0.06,0.02957996,202.3875,"October 16, 23",0.0002957996,,,,,
2023-10-13,200.88,203.51,200.11,201.57,193.19,744917,744917,0.69,0.34349,201.5175,"October 13, 23",0.0034349,,,,,
2023-10-12,199.85,201.45,197.36,199.93,191.62,867400,867400,0.08,0.04003002,199.6475,"October 12, 23",0.0004003002,,,,,
2023-10-11,196.09,202.34,195.12,201.6,193.22,1080144,1080144,5.51,2.81,198.7875,"October 11, 23",0.0281,,,,,
2023-10-10,195.3,196,193.17,195.01,186.91,605500,605500,-0.29,-0.14849,194.87,"October 10, 23",-0.0014849,,,,,
2023-10-09,191.19,194.95,190.82,194.82,186.72,960600,960600,3.63,1.9,192.945,"October 09, 23",0.019,,,,,
2023-10-06,188.6,192.75,185.23,191.93,183.95,734900,734900,3.33,1.77,189.6275,"October 06, 23",0.0177,,,,,
2023-10-05,190.12,191.59,187.32,191.28,183.33,898600,898600,1.16,0.61014,190.0775,"October 05, 23",0.0061014,,,,,
2023-10-04,190.8,193.17,187.2,190.8,182.87,884200,884200,0,0,190.4925,"October 04, 23",0,,,,,
2023-10-03,197.25,197.25,189.63,189.98,182.08,975000,975000,-7.27,-3.69,193.5275,"October 03, 23",-0.0369,,,,,
2023-10-02,198.85,200.87,196.82,198.24,190,1030500,1030500,-0.61,-0.30676,198.695,"October 02, 23",-0.0030676,,,,,
2023-09-29,202.51,202.88,199.13,200.17,191.85,918578,918578,-2.34,-1.16,201.1725,"September 29, 23",-0.0116,,,,,
2023-09-28,196.09,199.61,195.98,198.46,190.21,1139104,1139104,2.37,1.21,197.535,"September 28, 23",0.0121,,,,,
2023-09-27,199.74,200.76,192.88,196.06,187.91,1185600,1185600,-3.68,-1.84,197.36,"September 27, 23",-0.0184,,,,,
2023-09-26,198.53,200.44,198.01,200.1,191.78,714731,714731,1.57,0.79081,199.27,"September 26, 23",0.0079081,,,,,
2023-09-25,200.37,201.57,199.18,201.33,192.96,621044,621044,0.96,0.47911,200.6125,"September 25, 23",0.0047911,,,,,
2023-09-22,204.69,205.8,200.87,201.11,192.75,1015700,1015700,-3.58,-1.75,203.1175,"September 22, 23",-0.0175,,,,,
2023-09-21,212.76,213.01,204.53,204.68,196.17,646712,646712,-8.08,-3.8,208.745,"September 21, 23",-0.038,,,,,
2023-09-20,216.27,217.3,214.31,214.97,206.04,463400,463400,-1.3,-0.6011,215.7125,"September 20, 23",-0.006011,,,,,
2023-09-19,214.41,215.5,212.56,213.48,204.61,545810,545810,-0.93,-0.43375,213.9875,"September 19, 23",-0.0043375,,,,,
2023-09-18,218.28,218.88,214.86,215.1,206.16,603145,603145,-3.18,-1.46,216.78,"September 18, 23",-0.0146,,,,,
2023-09-15,219.44,219.89,216.69,218.15,209.08,1003501,1003501,-1.29,-0.58786,218.5425,"September 15, 23",-0.0058786,,,,,
2023-09-14,214.05,219.14,213.33,218.82,209.73,585502,585502,4.77,2.23,216.335,"September 14, 23",0.0223,,,,,
2023-09-13,212.85,214.12,211.07,212.33,203.51,720324,720324,-0.525,-0.2443,212.5925,"September 13, 23",-0.002443,,,,,
2023-09-12,214.59,214.73,210.93,214.36,205.45,564830,564830,-0.23,-0.10718,213.6525,"September 12, 23",-0.0010718,,,,,
2023-09-11,217.74,218.1,213.94,215.2,206.26,734000,734000,-2.54,-1.17,216.245,"September 11, 23",-0.0117,,,,,
2023-09-08,221.96,221.98,216.19,216.92,207.9,670743,670743,-5.04,-2.27,219.2625,"September 08, 23",-0.0227,,,,,
2023-09-07,217.13,222.61,216.99,221.24,212.05,764700,764700,4.11,1.89,219.4925,"September 07, 23",0.0189,,,,,
2023-09-06,221.15,221.15,215.49,217.99,208.93,682902,682902,-3.16,-1.43,218.945,"September 06, 23",-0.0143,,,,,
2023-09-05,221.13,224.52,220.44,221.84,212.62,743137,743137,0.71,0.32108,221.9825,"September 05, 23",0.0032108,,,,,
2023-09-01,225.75,226.35,220.54,221.69,212.48,495102,495102,-4.06,-1.8,223.5825,"September 01, 23",-0.018,,,,,
2023-08-31,228.52,229.17,223.66,224.53,215.2,735400,735400,-3.99,-1.75,226.47,"August 31, 23",-0.0175,,,,,
2023-08-30,227.52,230.03,226.45,227.12,217.68,956201,956201,-0.4,-0.17581,227.78,"August 30, 23",-0.0017581,,,,,
2023-08-29,222.64,227.84,221.94,227.54,218.08,622234,622234,4.9,2.2,224.99,"August 29, 23",0.022,,,,,
2023-08-28,222.77,224.66,222.26,222.62,213.37,542209,542209,-0.15,-0.06733402,223.0775,"August 28, 23",-0.0006733402,,,,,
2023-08-25,219.48,223.54,219.22,222.33,213.09,490066,490066,2.85,1.3,221.1425,"August 25, 23",0.013,,,,,
2023-08-24,220.97,222.31,218.58,219.74,210.61,456130,456130,-1.23,-0.55664,220.4,"August 24, 23",-0.0055664,,,,,
2023-08-23,218.46,221.01,217.46,220.27,211.12,624119,624119,1.81,0.82853,219.3,"August 23, 23",0.0082853,2023-08-24,0.85,0.85,2023-07-31,2023-09-20
2023-08-22,218.24,220.07,216.1,218.11,208.23,604919,604919,-0.13,-0.05956745,218.13,"August 22, 23",-0.0005956745,,,,,
2023-08-21,221.8,221.8,215.53,218.22,208.33,630415,630415,-3.58,-1.61,219.3375,"August 21, 23",-0.0161,,,,,
2023-08-18,219.72,222.95,219.25,222.51,212.43,595700,595700,2.79,1.27,221.1075,"August 18, 23",0.0127,,,,,
2023-08-17,220.63,222.99,220.11,220.94,210.93,769145,769145,0.31,0.14051,221.1675,"August 17, 23",0.0014051,,,,,
2023-08-16,230.07,231.05,219.87,220.48,210.49,748500,748500,-9.59,-4.17,225.3675,"August 16, 23",-0.0417,,,,,
2023-08-15,229.1,231.95,227.87,229.93,219.51,781400,781400,0.83,0.36229,229.7125,"August 15, 23",0.0036229,,,,,
2023-08-14,229.75,231.19,228.48,231.02,220.55,838000,838000,1.27,0.55277,230.11,"August 14, 23",0.0055277,,,,,
2023-08-11,227.49,231.68,227.41,230.06,219.64,749800,749800,2.57,1.13,229.16,"August 11, 23",0.0113,,,,,
2023-08-10,224.96,232.63,224.66,228.32,217.98,1121739,1121739,3.36,1.49,227.6425,"August 10, 23",0.0149,,,,,
2023-08-09,222.6,228.07,221.03,227.71,217.39,730932,730932,5.11,2.3,224.8525,"August 09, 23",0.023,,,,,
2023-08-08,219.18,223.37,218.93,223.04,212.94,722782,722782,3.86,1.76,221.13,"August 08, 23",0.0176,,,,,
2023-08-07,223.24,223.94,218.91,220.11,210.14,766200,766200,-3.13,-1.4,221.55,"August 07, 23",-0.014,,,,,
2023-08-04,222.84,229.46,221.81,222.88,212.78,928400,928400,0.04,0.0179501,224.2475,"August 04, 23",0.000179501,,,,,
2023-08-03,228.18,228.18,220,222.57,212.49,1162629,1162629,-5.61,-2.46,224.7325,"August 03, 23",-0.0246,,,,,
2023-08-02,225.5,229.05,223.02,228.56,218.21,1123800,1123800,3.06,1.36,226.5325,"August 02, 23",0.0136,,,,,
2023-08-01,225.85,231.81,224.6,228.1,217.77,1909051,1909051,2.25,0.99624,227.59,"August 01, 23",0.0099624,,,,,
2023-07-31,219.05,221.57,217.79,218.95,209.03,1048803,1048803,-0.1,-0.04565168,219.34,"July 31, 23",-0.0004565168,,,,,
2023-07-28,226.06,226.06,218.49,218.88,208.96,1001100,1001100,-7.18,-3.18,222.3725,"July 28, 23",-0.0318,,,,,
2023-07-27,228.2,230.06,221.7,222.4,212.33,1016244,1016244,-5.8,-2.54,225.59,"July 27, 23",-0.0254,,,,,
2023-07-26,220,228.52,220,226.4,216.14,1461000,1461000,6.4,2.91,223.73,"July 26, 23",0.0291,,,,,
2023-07-25,227.15,229.03,220.1,220.24,210.26,1689200,1689200,-6.91,-3.04,224.13,"July 25, 23",-0.0304,,,,,
2023-07-24,227.8,228.4,225.21,227.61,217.3,1084500,1084500,-0.19,-0.0834065,227.255,"July 24, 23",-0.000834065,,,,,
2023-07-21,224.04,228.03,222.48,226.64,216.37,1539920,1539920,2.6,1.16,225.2975,"July 21, 23",0.0116,,,,,
2023-07-20,224.63,225.15,214.51,222.86,212.76,2850649,2850649,-1.77,-0.78796,221.7875,"July 20, 23",-0.0078796,,,,,
2023-07-19,234.13,239.51,233.2,234.27,223.66,1038813,1038813,0.14,0.05979584,235.2775,"July 19, 23",0.0005979584,,,,,
2023-07-18,226.02,231.33,224.48,228.07,217.74,1307135,1307135,2.05,0.907,227.475,"July 18, 23",0.00907,,,,,
2023-07-17,240.97,242.66,225.5,226.15,215.91,2253328,2253328,-14.82,-6.15,233.82,"July 17, 23",-0.0615,,,,,
2023-07-14,241.92,244.67,241.1,243.77,232.73,780800,780800,1.85,0.76472,242.865,"July 14, 23",0.0076472,,,,,
2023-07-13,242.76,244.18,239.58,243.85,232.8,867121,867121,1.09,0.449,242.5925,"July 13, 23",0.00449,,,,,
