date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,adjDividend,dividend,paymentDate
2025-03-06,475.61,481.36,472.35,475.91,473.94,934900,934900,0.3,0.06307689,476.3075,"March 06, 25",0.0006307689,,,,,
2025-03-05,468.17,478.7,466.23,477.63,475.66,864348,864348,9.46,2.02,472.6825,"March 05, 25",0.0202,,,,,
2025-03-04,465.96,470.63,451.09,461.92,460.01,1103200,1103200,-4.04,-0.86703,462.4,"March 04, 25",-0.0086703,,,,,
2025-03-03,486.45,490,467.99,469.8,467.86,611400,611400,-16.65,-3.42,478.56,"March 03, 25",-0.0342,2025-03-03,2025-02-20,0.79,0.79,2025-03-31
2025-02-28,486.37,488.89,475.1,483.14,480.36,860600,860600,-3.23,-0.6641,483.375,"February 28, 25",-0.006641,,,,,
2025-02-27,489.05,494.19,482.14,482.34,479.57,503146,503146,-6.71,-1.37,486.93,"February 27, 25",-0.0137,,,,,
2025-02-26,491.45,498.31,489.42,491.13,488.31,795312,795312,-0.32,-0.06511344,492.5775,"February 26, 25",-0.0006511344,,,,,
2025-02-25,492.49,495.85,484.18,490.29,487.47,790311,790311,-2.2,-0.44671,490.7025,"February 25, 25",-0.0044671,,,,,
2025-02-24,489.86,494.93,486.32,490.64,487.82,566400,566400,0.78,0.15923,490.4375,"February 24, 25",0.0015923,,,,,
2025-02-21,511.23,511.23,487.6,489.84,487.02,730700,730700,-21.39,-4.18,499.975,"February 21, 25",-0.0418,,,,,
2025-02-20,516.76,519.88,500.1,506.04,503.13,566221,566221,-10.72,-2.07,510.695,"February 20, 25",-0.0207,,,,,
2025-02-19,527.33,530.48,517,520.95,517.95,406200,406200,-6.38,-1.21,523.94,"February 19, 25",-0.0121,,,,,
2025-02-18,532.7,539.75,529.15,533.99,530.92,614100,614100,1.29,0.24216,533.8975,"February 18, 25",0.0024216,,,,,
2025-02-14,535.38,535.38,525.43,527.38,524.35,687818,687818,-8,-1.49,530.8925,"February 14, 25",-0.0149,,,,,
2025-02-13,522.87,532.11,518.32,531.66,528.6,665151,665151,8.79,1.68,526.24,"February 13, 25",0.0168,,,,,
2025-02-12,501.43,526.98,482.72,517.14,514.17,1329000,1329000,15.71,3.13,507.0675,"February 12, 25",0.0313,,,,,
2025-02-11,527.06,533.39,523.35,529,525.96,623144,623144,1.94,0.36808,528.2,"February 11, 25",0.0036808,,,,,
2025-02-10,542.09,542.09,529.95,530.97,527.92,443719,443719,-11.12,-2.05,536.275,"February 10, 25",-0.0205,,,,,
2025-02-07,545.44,547.13,537.62,538.6,535.5,328507,328507,-6.84,-1.25,542.1975,"February 07, 25",-0.0125,,,,,
2025-02-06,541.4,548.19,540.11,545.44,542.3,390838,390838,4.04,0.74621,543.785,"February 06, 25",0.0074621,,,,,
2025-02-05,541.33,541.48,536.05,539.96,536.86,463800,463800,-1.37,-0.25308,539.705,"February 05, 25",-0.0025308,,,,,
2025-02-04,539.78,541.45,536.42,537.3,534.21,408900,408900,-2.48,-0.45945,538.7375,"February 04, 25",-0.0045945,,,,,
2025-02-03,536.03,540.37,527.78,535.95,532.87,395000,395000,-0.08,-0.01492454,535.0325,"February 03, 25",-0.0001492454,,,,,
2025-01-31,545.57,548.29,541.99,544.12,540.99,391000,391000,-1.45,-0.26578,544.9925,"January 31, 25",-0.0026578,,,,,
2025-01-30,542.31,547.87,540.17,546.33,543.19,340800,340800,4.02,0.74127,544.17,"January 30, 25",0.0074127,,,,,
2025-01-29,542.12,545.22,539.21,539.84,536.74,309349,309349,-2.28,-0.42057,541.5975,"January 29, 25",-0.0042057,,,,,
2025-01-28,548.99,556.83,541.04,542.17,539.05,343300,343300,-6.82,-1.24,547.2575,"January 28, 25",-0.0124,,,,,
2025-01-27,544.33,548.2,541.65,546.04,542.9,318534,318534,1.71,0.31415,545.055,"January 27, 25",0.0031415,,,,,
2025-01-24,548.8,550.54,546.36,548.56,545.41,293700,293700,-0.24,-0.04373178,548.565,"January 24, 25",-0.0004373178,,,,,
2025-01-23,551.61,554.68,546.5,548.77,545.61,327630,327630,-2.84,-0.51486,550.39,"January 23, 25",-0.0051486,,,,,
2025-01-22,549.08,554.44,540.95,549.68,546.52,366600,366600,0.6,0.10927,548.5375,"January 22, 25",0.0010927,,,,,
2025-01-21,555.84,560.12,549.54,552.64,549.46,460174,460174,-3.2,-0.57571,554.535,"January 21, 25",-0.0057571,,,,,
2025-01-17,534.46,544.64,533.9,542.56,539.44,371420,371420,8.1,1.52,538.89,"January 17, 25",0.0152,,,,,
2025-01-16,531.16,533.1,526.1,531.23,528.18,200712,200712,0.07,0.0131787,530.3975,"January 16, 25",0.000131787,,,,,
2025-01-15,529.72,532.37,527.41,531.29,528.24,320207,320207,1.57,0.29638,530.1975,"January 15, 25",0.0029638,,,,,
2025-01-14,515.85,520,513.74,517.68,514.7,285400,285400,1.83,0.35475,516.8175,"January 14, 25",0.0035475,,,,,
2025-01-13,506.02,513.3,506.02,513.2,510.25,475807,475807,7.18,1.42,509.635,"January 13, 25",0.0142,,,,,
2025-01-10,511.8,512.7,505.45,508.71,505.78,356813,356813,-3.09,-0.60375,509.665,"January 10, 25",-0.0060375,,,,,
2025-01-08,510.92,521.97,507.74,517.25,514.28,378000,378000,6.33,1.24,514.47,"January 08, 25",0.0124,,,,,
2025-01-07,513.78,515.86,505.82,508.65,505.73,479600,479600,-5.13,-0.99848,511.0275,"January 07, 25",-0.0099848,,,,,
2025-01-06,518.3,527.13,515.92,517.37,514.4,366417,366417,-0.93,-0.17943,519.68,"January 06, 25",-0.0017943,,,,,
2025-01-03,511.24,519.38,511.12,516.67,513.7,332400,332400,5.43,1.06,514.6025,"January 03, 25",0.0106,,,,,
2025-01-02,519.74,523.78,507.7,510.56,507.62,414700,414700,-9.18,-1.77,515.445,"January 02, 25",-0.0177,,,,,
2024-12-31,522.7,522.94,514.69,516.5,513.53,267847,267847,-6.2,-1.19,519.2075,"December 31, 24",-0.0119,,,,,
2024-12-30,522.11,525.2,518.02,520.25,517.26,250432,250432,-1.86,-0.35625,521.395,"December 30, 24",-0.0035625,,,,,
2024-12-27,527.85,534.11,526.55,528.84,525.8,249306,249306,0.99,0.18755,529.3375,"December 27, 24",0.0018755,,,,,
2024-12-26,531.61,535.33,530.04,532.04,528.98,526185,526185,0.43,0.08088636,532.255,"December 26, 24",0.0008088636,,,,,
2024-12-24,532.57,533.41,529.31,533.18,530.11,112108,112108,0.61,0.11454,532.1175,"December 24, 24",0.0011454,,,,,
2024-12-23,531.48,534.2,528.18,531.78,528.72,268750,268750,0.3,0.05644615,531.41,"December 23, 24",0.0005644615,,,,,
2024-12-20,524.05,540.64,524.05,533.69,530.62,977675,977675,9.64,1.84,530.6075,"December 20, 24",0.0184,,,,,
2024-12-19,537.1,541.66,524.72,525.77,522.75,510417,510417,-11.33,-2.11,532.3125,"December 19, 24",-0.0211,,,,,
2024-12-18,546.47,558.48,535,535.64,532.56,724636,724636,-10.83,-1.98,543.8975,"December 18, 24",-0.0198,,,,,
2024-12-17,542.46,550.71,542.46,544.78,541.65,524521,524521,2.32,0.42768,545.1025,"December 17, 24",0.0042768,,,,,
2024-12-16,551.77,554.61,546.51,547.3,544.15,337336,337336,-4.47,-0.81012,550.0475,"December 16, 24",-0.0081012,,,,,
2024-12-13,557.14,558.69,547,550.92,547.75,297362,297362,-6.22,-1.12,553.4375,"December 13, 24",-0.0112,,,,,
2024-12-12,559.06,560.83,554.99,556.82,553.62,281000,281000,-2.24,-0.40067,557.925,"December 12, 24",-0.0040067,,,,,
2024-12-11,569.93,569.93,559.79,560.18,556.96,430400,430400,-9.75,-1.71,564.9575,"December 11, 24",-0.0171,,,,,
2024-12-10,569,569.53,555.04,563.45,560.21,421000,421000,-5.55,-0.9754,564.255,"December 10, 24",-0.009754,,,,,
2024-12-09,581.61,588.18,570.66,574.7,571.4,360855,360855,-6.91,-1.19,578.7875,"December 09, 24",-0.0119,,,,,
2024-12-06,585.37,585.4,576.97,581.18,577.84,397427,397427,-4.19,-0.71579,582.23,"December 06, 24",-0.0071579,,,,,
2024-12-05,580,586.42,573.46,582.39,579.04,450605,450605,2.39,0.41207,580.5675,"December 05, 24",0.0041207,,,,,
2024-12-04,585.84,587.84,580.29,582.44,579.09,351000,351000,-3.4,-0.58036,584.1025,"December 04, 24",-0.0058036,,,,,
2024-12-03,595.05,595.05,585.79,588.75,585.36,534715,534715,-6.3,-1.06,591.16,"December 03, 24",-0.0106,,,,,
2024-12-02,599.66,601.57,590.61,593.22,589.81,342721,342721,-6.44,-1.07,596.265,"December 02, 24",-0.0107,2024-12-02,2024-11-07,0.79,0.79,2024-12-31
2024-11-29,600.26,600.66,593.16,600,595.76,184946,184946,-0.26,-0.04331456,598.52,"November 29, 24",-0.0004331456,,,,,
2024-11-27,601,603.91,592.66,595.6,591.39,379200,379200,-5.4,-0.8985,598.2925,"November 27, 24",-0.008985,,,,,
2024-11-26,603.18,603.18,589.89,596.97,592.75,477800,477800,-6.21,-1.03,598.305,"November 26, 24",-0.0103,,,,,
2024-11-25,600.2,610.32,599.38,604,599.73,765456,765456,3.8,0.63312,603.475,"November 25, 24",0.0063312,,,,,
2024-11-22,590,599.35,587.58,597.81,593.58,448600,448600,7.81,1.32,593.685,"November 22, 24",0.0132,,,,,
2024-11-21,588.73,593.73,584.24,590.6,586.42,347848,347848,1.87,0.31763,589.325,"November 21, 24",0.0031763,,,,,
2024-11-20,582.7,585.5,579.36,585.26,581.12,443080,443080,2.56,0.43933,583.205,"November 20, 24",0.0043933,,,,,
2024-11-19,574.14,584.19,572.01,582.7,578.58,325830,325830,8.56,1.49,578.26,"November 19, 24",0.0149,,,,,
2024-11-18,581.4,585.92,579.04,581.64,577.53,380836,380836,0.24,0.04127967,582,"November 18, 24",0.0004127967,,,,,
2024-11-15,587.77,589.52,579.34,583.03,578.91,400417,400417,-4.74,-0.80644,584.915,"November 15, 24",-0.0080644,,,,,
2024-11-14,604.33,606.97,586.64,587.96,583.8,469835,469835,-16.37,-2.71,596.475,"November 14, 24",-0.0271,,,,,
2024-11-13,607,610.25,603.33,605.26,600.98,507122,507122,-1.74,-0.28666,606.46,"November 13, 24",-0.0028666,,,,,
2024-11-12,613.61,614.02,605.64,606.79,602.5,312325,312325,-6.82,-1.11,610.015,"November 12, 24",-0.0111,,,,,
2024-11-11,624.59,626.11,615.35,616.05,611.69,379414,379414,-8.54,-1.37,620.525,"November 11, 24",-0.0137,,,,,
2024-11-08,618.69,624.11,617.15,619.58,615.2,402853,402853,0.89,0.14385,619.8825,"November 08, 24",0.0014385,,,,,
2024-11-07,622.45,622.45,614.64,617.16,612.8,517000,517000,-5.29,-0.84987,619.175,"November 07, 24",-0.0084987,,,,,
2024-11-06,610.25,633.23,610.25,617.31,612.95,1163559,1163559,7.06,1.16,617.76,"November 06, 24",0.0116,,,,,
2024-11-05,580.11,587.13,580.11,582.52,578.4,569653,569653,2.41,0.41544,582.4675,"November 05, 24",0.0041544,,,,,
2024-11-04,580.98,582.82,577.52,581.98,577.87,326340,326340,1,0.17212,580.825,"November 04, 24",0.0017212,,,,,
2024-11-01,594.57,596.42,580.05,580.14,576.04,496800,496800,-14.43,-2.43,587.795,"November 01, 24",-0.0243,,,,,
2024-10-31,596.63,601.53,592.28,592.34,588.15,629300,629300,-4.29,-0.71904,595.695,"October 31, 24",-0.0071904,,,,,
2024-10-30,583,610.34,575.21,604.85,600.57,917533,917533,21.85,3.75,593.35,"October 30, 24",0.0375,,,,,
2024-10-29,574.23,584.26,571.13,583.88,579.75,647917,647917,9.65,1.68,578.375,"October 29, 24",0.0168,,,,,
2024-10-28,574.47,579.91,573.32,578.27,574.18,430342,430342,3.8,0.66148,576.4925,"October 28, 24",0.0066148,,,,,
2024-10-25,577.75,580.28,567.64,570.21,566.18,248700,248700,-7.54,-1.31,573.97,"October 25, 24",-0.0131,,,,,
2024-10-24,562.58,571.95,559.51,570.65,566.62,381817,381817,8.07,1.43,566.1725,"October 24, 24",0.0143,,,,,
2024-10-23,559.84,564.33,556.31,562.79,558.81,313500,313500,2.95,0.52694,560.8175,"October 23, 24",0.0052694,,,,,
2024-10-22,575.36,575.36,560.64,560.95,556.98,307400,307400,-14.41,-2.5,568.0775,"October 22, 24",-0.025,,,,,
2024-10-21,580.12,580.41,573.27,577.53,573.45,363200,363200,-2.59,-0.44646,577.8325,"October 21, 24",-0.0044646,,,,,
2024-10-18,575.54,582.65,567.41,581,576.89,354137,354137,5.46,0.94867,576.65,"October 18, 24",0.0094867,,,,,
2024-10-17,574.47,578.93,569.8,573.45,569.4,435163,435163,-1.02,-0.17755,574.1625,"October 17, 24",-0.0017755,,,,,
2024-10-16,562.06,571.47,558.24,570.9,566.86,439721,439721,8.84,1.57,565.6675,"October 16, 24",0.0157,,,,,
2024-10-15,554.71,572.65,554.71,561.89,557.92,414300,414300,7.18,1.29,560.99,"October 15, 24",0.0129,,,,,
2024-10-14,543.99,553.09,542,552.35,548.44,330705,330705,8.36,1.54,547.8575,"October 14, 24",0.0154,,,,,
2024-10-11,532.78,545.97,532.78,544.9,541.05,270725,270725,12.12,2.27,539.1075,"October 11, 24",0.0227,,,,,
2024-10-10,526.17,539.7,523,534.52,530.74,291800,291800,8.35,1.59,530.8475,"October 10, 24",0.0159,,,,,
2024-10-09,523.99,534.23,521,531.16,527.4,281600,281600,7.17,1.37,527.595,"October 09, 24",0.0137,,,,,
2024-10-08,521.74,524.93,516.28,523.99,520.29,345601,345601,2.25,0.43125,521.735,"October 08, 24",0.0043125,,,,,
2024-10-07,520,521.99,515.9,518.65,514.98,363163,363163,-1.35,-0.25962,519.135,"October 07, 24",-0.0025962,,,,,
2024-10-04,526.36,528.91,518.79,524.11,520.4,303700,303700,-2.25,-0.42746,524.5425,"October 04, 24",-0.0042746,,,,,
2024-10-03,522.1,524.42,515.7,521.23,517.54,427630,427630,-0.87,-0.16663,520.8625,"October 03, 24",-0.0016663,,,,,
2024-10-02,529.86,532.47,518.27,521.05,517.37,624700,624700,-8.81,-1.66,525.4125,"October 02, 24",-0.0166,,,,,
2024-10-01,536.3,538.18,527.32,534.98,531.2,426537,426537,-1.32,-0.24613,534.195,"October 01, 24",-0.0024613,,,,,
2024-09-30,536.35,539.81,529.2,538.25,534.44,550000,550000,1.9,0.35425,535.9025,"September 30, 24",0.0035425,,,,,
2024-09-27,538.26,544.2,533.53,539.11,535.3,416300,416300,0.85,0.15792,538.775,"September 27, 24",0.0015792,,,,,
2024-09-26,545.31,555.84,538.39,539.65,535.83,491623,491623,-5.66,-1.04,544.7975,"September 26, 24",-0.0104,,,,,
2024-09-25,540.88,543.69,532.37,536.01,532.22,401400,401400,-4.87,-0.90038,538.2375,"September 25, 24",-0.0090038,,,,,
2024-09-24,545.75,548.2,530.85,535.92,532.13,469020,469020,-9.83,-1.8,540.18,"September 24, 24",-0.018,,,,,
2024-09-23,545.7,548.09,536.44,545.4,541.54,402700,402700,-0.3,-0.05497526,543.9075,"September 23, 24",-0.0005497526,,,,,
2024-09-20,553.9,555.88,543.87,546.29,542.43,916041,916041,-7.61,-1.37,549.985,"September 20, 24",-0.0137,,,,,
2024-09-19,548.09,550.52,537.49,548.71,544.83,395522,395522,0.62,0.11312,546.2025,"September 19, 24",0.0011312,,,,,
2024-09-18,538,543.27,530.1,534.01,530.23,450324,450324,-3.99,-0.74164,536.345,"September 18, 24",-0.0074164,,,,,
2024-09-17,531.95,537.06,527.41,534.04,530.26,366146,366146,2.09,0.39289,532.615,"September 17, 24",0.0039289,,,,,
2024-09-16,522.7,532.22,520.12,529.78,526.03,353600,353600,7.08,1.35,526.205,"September 16, 24",0.0135,,,,,
2024-09-13,515.13,523.34,513.44,520.68,517,427600,427600,5.55,1.08,518.1475,"September 13, 24",0.0108,,,,,
2024-09-12,509.4,517.25,507.5,515.33,511.69,312166,312166,5.93,1.16,512.37,"September 12, 24",0.0116,,,,,
2024-09-11,505.45,508.91,490.05,507.79,504.2,443400,443400,2.34,0.46295,503.05,"September 11, 24",0.0046295,,,,,
2024-09-10,509.25,511.53,501.11,507.2,503.61,319547,319547,-2.05,-0.40255,507.2725,"September 10, 24",-0.0040255,,,,,
2024-09-09,505.94,509.95,502.66,506.18,502.6,374237,374237,0.24,0.04743645,506.1825,"September 09, 24",0.0004743645,,,,,
2024-09-06,509.62,514.71,501.98,502.48,498.93,457801,457801,-7.14,-1.4,507.1975,"September 06, 24",-0.014,,,,,
2024-09-05,509.83,512.54,501.01,506.07,502.49,509935,509935,-3.76,-0.7375,507.3625,"September 05, 24",-0.007375,,,,,
2024-09-04,523,523.29,503.74,511.26,507.65,795845,795845,-11.74,-2.24,515.3225,"September 04, 24",-0.0224,,,,,
2024-09-03,528.5,531.86,517.45,519.45,515.78,510000,510000,-9.05,-1.71,524.315,"September 03, 24",-0.0171,2024-09-03,2024-08-15,0.79,0.79,2024-09-30
2024-08-30,526.46,536.36,523.09,534.16,529.6,538800,538800,7.7,1.46,530.0175,"August 30, 24",0.0146,,,,,
2024-08-29,516.38,527.37,516.38,523.99,519.52,462200,462200,7.61,1.47,521.03,"August 29, 24",0.0147,,,,,
2024-08-28,520,522.21,513,514.23,509.84,542182,542182,-5.77,-1.11,517.36,"August 28, 24",-0.0111,,,,,
2024-08-27,540.2,540.2,513.52,518.57,514.14,773966,773966,-21.63,-4,528.1225,"August 27, 24",-0.04,,,,,
2024-08-26,560,564.21,541.71,543.44,538.8,442141,442141,-16.56,-2.96,552.34,"August 26, 24",-0.0296,,,,,
2024-08-23,546.54,563.55,544.99,556.92,552.16,444695,444695,10.38,1.9,553,"August 23, 24",0.019,,,,,
2024-08-22,541.02,545.45,535.76,542.23,537.6,333935,333935,1.21,0.22365,541.115,"August 22, 24",0.0022365,,,,,
2024-08-21,541,544.35,537.72,539.7,535.09,277002,277002,-1.3,-0.2403,540.6925,"August 21, 24",-0.002403,,,,,
2024-08-20,536.7,540.15,533.5,536.4,531.82,327948,327948,-0.3,-0.05589715,536.6875,"August 20, 24",-0.0005589715,,,,,
2024-08-19,536.19,536.31,528.2,534.51,529.95,340100,340100,-1.68,-0.31332,533.8025,"August 19, 24",-0.0031332,,,,,
2024-08-16,542.01,542.22,533.06,534.93,530.36,537200,537200,-7.08,-1.31,538.055,"August 16, 24",-0.0131,,,,,
2024-08-15,533.71,542.79,526.52,539.8,535.19,435619,435619,6.09,1.14,535.705,"August 15, 24",0.0114,,,,,
2024-08-14,531.3,535.29,523.83,525.45,520.96,386100,386100,-5.85,-1.1,528.9675,"August 14, 24",-0.011,,,,,
2024-08-13,528.36,533.04,522.71,527.05,522.55,453300,453300,-1.31,-0.24794,527.79,"August 13, 24",-0.0024794,,,,,
2024-08-12,532.5,533.76,521.99,525.11,520.63,613900,613900,-7.39,-1.39,528.34,"August 12, 24",-0.0139,,,,,
2024-08-09,536.61,541.13,523.28,533.55,528.99,666034,666034,-3.06,-0.57025,533.6425,"August 09, 24",-0.0057025,,,,,
2024-08-08,540.37,549.73,527.74,538.98,534.38,829700,829700,-1.39,-0.25723,539.205,"August 08, 24",-0.0025723,,,,,
2024-08-07,550.92,554.9,537.55,538.29,533.69,588006,588006,-12.63,-2.29,545.415,"August 07, 24",-0.0229,,,,,
2024-08-06,538.53,555.18,531.79,544.84,540.19,653321,653321,6.31,1.17,542.585,"August 06, 24",0.0117,,,,,
2024-08-05,552,562.85,541.8,552.36,547.64,470000,470000,0.36,0.06521739,552.2525,"August 05, 24",0.0006521739,,,,,
2024-08-02,576.96,578,560.48,568.25,563.4,402907,402907,-8.71,-1.51,570.9225,"August 02, 24",-0.0151,,,,,
2024-08-01,593.07,594.95,579.35,584.89,579.9,463200,463200,-8.18,-1.38,588.065,"August 01, 24",-0.0138,,,,,
2024-07-31,590,603.32,582.22,593.35,588.28,563945,563945,3.35,0.5678,592.2225,"July 31, 24",0.005678,,,,,
2024-07-30,589.5,595.79,579.73,585.02,580.02,479800,479800,-4.48,-0.75997,587.51,"July 30, 24",-0.0075997,,,,,
2024-07-29,566.76,579.53,562.82,576.85,571.92,509500,509500,10.09,1.78,571.49,"July 29, 24",0.0178,,,,,
2024-07-26,554.3,572.98,547.1,565.62,560.79,379202,379202,11.32,2.04,560,"July 26, 24",0.0204,,,,,
2024-07-25,540.53,559.36,539.45,547.04,542.37,647339,647339,6.51,1.2,546.595,"July 25, 24",0.012,,,,,
2024-07-24,561.62,563.69,537.57,537.83,533.24,615900,615900,-23.79,-4.24,550.1775,"July 24, 24",-0.0424,,,,,
2024-07-23,566.64,571.24,564.49,565.07,560.24,433220,433220,-1.57,-0.27707,566.86,"July 23, 24",-0.0027707,,,,,
2024-07-22,562.01,569.91,560.63,567.74,562.89,506612,506612,5.73,1.02,565.0725,"July 22, 24",0.0102,,,,,
2024-07-19,566.04,566.59,555.51,559.08,554.31,894307,894307,-6.96,-1.23,561.805,"July 19, 24",-0.0123,,,,,
2024-07-18,563.07,572.6,558.99,564.06,559.24,348906,348906,0.99,0.17582,564.68,"July 18, 24",0.0017582,,,,,
2024-07-17,572.85,573.36,563.38,564.35,559.53,402662,402662,-8.5,-1.48,568.485,"July 17, 24",-0.0148,,,,,
2024-07-16,559.18,579.05,558.62,577.46,572.53,492260,492260,18.28,3.27,568.5775,"July 16, 24",0.0327,,,,,
2024-07-15,557.98,562.25,553.44,556.57,551.82,368517,368517,-1.41,-0.2527,557.56,"July 15, 24",-0.002527,,,,,
2024-07-12,557.41,564.75,553.66,554.52,549.78,419500,419500,-2.89,-0.51847,557.585,"July 12, 24",-0.0051847,,,,,
2024-07-11,541.36,556.89,541.36,555.75,551,777916,777916,14.39,2.66,548.84,"July 11, 24",0.0266,,,,,
2024-07-10,533.62,546.35,529.51,545.12,540.46,512830,512830,11.5,2.16,538.65,"July 10, 24",0.0216,,,,,
2024-07-09,530.97,534.38,526.51,530.67,526.14,853200,853200,-0.3,-0.05650037,530.6325,"July 09, 24",-0.0005650037,,,,,
2024-07-08,538.96,542.15,529.46,529.98,525.45,819803,819803,-8.98,-1.67,535.1375,"July 08, 24",-0.0167,,,,,
2024-07-05,532.71,537.4,527.1,536.74,532.16,430121,430121,4.03,0.75651,533.4875,"July 05, 24",0.0075651,,,,,
2024-07-03,536.53,539.11,528.32,533.32,528.77,186620,186620,-3.21,-0.59829,534.32,"July 03, 24",-0.0059829,,,,,
2024-07-02,528.45,534.84,525.69,534.83,530.26,451200,451200,6.38,1.21,530.9525,"July 02, 24",0.0121,,,,,
2024-07-01,544.61,544.61,526.1,532.05,527.51,483500,483500,-12.56,-2.31,536.8425,"July 01, 24",-0.0231,,,,,
2024-06-28,540.18,547.59,537.54,541.8,537.17,616241,616241,1.62,0.2999,541.7775,"June 28, 24",0.002999,,,,,
2024-06-27,537,544.45,535.68,538.29,533.69,457522,457522,1.29,0.24022,538.855,"June 27, 24",0.0024022,,,,,
2024-06-26,531.26,536.94,529.06,535.68,531.11,482414,482414,4.42,0.83198,533.235,"June 26, 24",0.0083198,,,,,
2024-06-25,536.23,539.05,527.24,534.99,530.42,647306,647306,-1.24,-0.23124,534.3775,"June 25, 24",-0.0023124,,,,,
2024-06-24,543.19,549.7,539.96,541.17,536.55,390400,390400,-2.02,-0.37188,543.505,"June 24, 24",-0.0037188,,,,,
2024-06-21,538.59,544.78,533.26,544.13,539.48,723700,723700,5.54,1.03,540.19,"June 21, 24",0.0103,,,,,
2024-06-20,556.24,556.24,533.23,540.48,535.86,542100,542100,-15.76,-2.83,546.5475,"June 20, 24",-0.0283,,,,,
2024-06-18,569.15,572.52,557.2,558.62,553.85,679600,679600,-10.53,-1.85,564.3725,"June 18, 24",-0.0185,,,,,
2024-06-17,564.85,575.56,562.97,573.9,569,310500,310500,9.05,1.6,569.32,"June 17, 24",0.016,,,,,
2024-06-14,561.91,566.93,557.19,566.85,562.01,372400,372400,4.94,0.87914,563.22,"June 14, 24",0.0087914,,,,,
2024-06-13,553.09,569.72,553.09,567.8,562.95,421413,421413,14.71,2.66,560.925,"June 13, 24",0.0266,,,,,
2024-06-12,557.03,565.69,552.34,556.78,552.03,437016,437016,-0.25,-0.04488089,557.96,"June 12, 24",-0.0004488089,,,,,
2024-06-11,550.05,551.47,543.99,545.93,541.27,332429,332429,-4.12,-0.74902,547.86,"June 11, 24",-0.0074902,,,,,
2024-06-10,547.54,555.55,547.54,552.34,547.62,323600,323600,4.8,0.87665,550.7425,"June 10, 24",0.0087665,,,,,
2024-06-07,550.01,555.64,548.02,550.87,546.17,430500,430500,0.86,0.15636,551.135,"June 07, 24",0.0015636,,,,,
2024-06-06,558.8,558.8,548.88,551.28,546.57,452200,452200,-7.52,-1.35,554.44,"June 06, 24",-0.0135,,,,,
2024-06-05,559.01,559.37,552.68,558.88,554.11,382528,382528,-0.13,-0.0232554,557.485,"June 05, 24",-0.000232554,,,,,
2024-06-04,562.81,563.42,550.08,555.8,551.05,394800,394800,-7.01,-1.25,558.0275,"June 04, 24",-0.0125,,,,,
2024-06-03,571.34,571.34,550.33,563.41,558.6,449981,449981,-7.93,-1.39,564.105,"June 03, 24",-0.0139,2024-06-03,2024-05-16,0.74,0.74,2024-06-28
2024-05-31,565.98,572.43,544.88,572.08,566.46,821308,821308,6.1,1.08,563.8425,"May 31, 24",0.0108,,,,,
2024-05-30,563.44,568.78,560.59,567.13,561.56,284800,284800,3.69,0.65491,564.985,"May 30, 24",0.0065491,,,,,
2024-05-29,566.76,568.5,562.36,563.82,558.28,327600,327600,-2.94,-0.51874,565.36,"May 29, 24",-0.0051874,,,,,
2024-05-28,579.7,580.11,566.59,570.32,564.72,319550,319550,-9.38,-1.62,574.18,"May 28, 24",-0.0162,,,,,
2024-05-24,573.71,579.87,569.98,579.16,573.47,283431,283431,5.45,0.94996,575.68,"May 24, 24",0.0094996,,,,,
2024-05-23,577.23,578.08,567.13,573.46,567.83,473425,473425,-3.77,-0.65312,573.975,"May 23, 24",-0.0065312,,,,,
2024-05-22,579.05,579.05,568.32,573.25,567.62,359529,359529,-5.8,-1,574.9175,"May 22, 24",-0.01,,,,,
2024-05-21,577.98,581.96,568.45,581.31,575.6,400128,400128,3.33,0.57614,577.425,"May 21, 24",0.0057614,,,,,
2024-05-20,580.75,584.05,575.69,583.1,577.37,392900,392900,2.35,0.40465,580.8975,"May 20, 24",0.0040465,,,,,
2024-05-17,583.48,586.4,578.54,580.75,575.05,407100,407100,-2.73,-0.46788,582.2925,"May 17, 24",-0.0046788,,,,,
2024-05-16,611.38,611.38,580.5,581.69,575.98,722250,722250,-29.69,-4.86,596.2375,"May 16, 24",-0.0486,,,,,
2024-05-15,610.04,615.97,608.17,612.68,606.66,333811,333811,2.64,0.43276,611.715,"May 15, 24",0.0043276,,,,,
2024-05-14,607.47,608.77,602.88,606.13,600.18,346300,346300,-1.34,-0.22059,606.3125,"May 14, 24",-0.0022059,,,,,
2024-05-13,612.77,613.26,605.31,608.05,602.08,321800,321800,-4.72,-0.77027,609.8475,"May 13, 24",-0.0077027,,,,,
2024-05-10,606.59,613.57,605.86,610.43,604.44,339407,339407,3.84,0.63305,609.1125,"May 10, 24",0.0063305,,,,,
2024-05-09,598.13,604,595.63,603.2,597.28,269200,269200,5.07,0.84764,600.24,"May 09, 24",0.0084764,,,,,
2024-05-08,597.66,599.96,594.47,596.64,590.78,284600,284600,-1.02,-0.17067,597.1825,"May 08, 24",-0.0017067,,,,,
2024-05-07,600.59,604.46,595.58,598.81,592.93,339137,339137,-1.78,-0.29638,599.86,"May 07, 24",-0.0029638,,,,,
2024-05-06,597.02,602.62,594.03,599.79,593.9,361345,361345,2.77,0.46397,598.365,"May 06, 24",0.0046397,,,,,
