date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,paymentDate,adjDividend,dividend
2024-05-16,115,115.2,112.68,112.73,110.39,1814801,1814801,-2.27,-1.97,113.9025,"May 16, 24",-0.0197,2024-05-17,2024-05-02,2024-05-31,0.4625,0.4625
2024-05-15,111.38,115.48,111.02,115.32,112.47,2333600,2333600,3.94,3.54,113.3,"May 15, 24",0.0354,,,,,
2024-05-14,109.69,110.94,109.38,110.87,108.13,1506000,1506000,1.18,1.08,110.22,"May 14, 24",0.0108,,,,,
2024-05-13,112.6,112.6,109.64,109.78,107.07,1757500,1757500,-2.82,-2.5,111.155,"May 13, 24",-0.025,,,,,
2024-05-10,112.93,112.93,111.56,112.06,109.29,1263229,1263229,-0.87,-0.77039,112.37,"May 10, 24",-0.0077039,,,,,
2024-05-09,113.04,113.78,111.92,112.19,109.42,2587304,2587304,-0.85,-0.75195,112.7325,"May 09, 24",-0.0075195,,,,,
2024-05-08,112.56,113.36,110.44,113.32,110.52,1935500,1935500,0.76,0.6752,112.42,"May 08, 24",0.006752,,,,,
2024-05-07,110.88,113.75,110.2,113.18,110.38,3273622,3273622,2.3,2.07,112.0025,"May 07, 24",0.0207,,,,,
2024-05-06,109.62,111.69,108.13,111.48,108.73,1906363,1906363,1.86,1.7,110.23,"May 06, 24",0.017,,,,,
2024-05-03,113,113.25,109.22,109.46,106.76,3300741,3300741,-3.54,-3.13,111.2325,"May 03, 24",-0.0313,,,,,
2024-05-02,107.75,113.15,106.92,112.07,109.3,4930625,4930625,4.32,4.01,109.9725,"May 02, 24",0.0401,,,,,
2024-05-01,108.6,110.07,107.2,107.77,105.11,2223550,2223550,-0.83,-0.76427,108.41,"May 01, 24",-0.0076427,,,,,
2024-04-30,110.44,111.28,107.89,108.38,105.7,2405511,2405511,-2.06,-1.87,109.4975,"April 30, 24",-0.0187,,,,,
2024-04-29,112.81,113.31,110.77,110.91,108.17,1773457,1773457,-1.9,-1.68,111.95,"April 29, 24",-0.0168,,,,,
2024-04-26,112.51,112.51,111.17,112.22,109.45,1537600,1537600,-0.29,-0.25775,112.1025,"April 26, 24",-0.0025775,,,,,
2024-04-25,111.49,112.98,109.77,111.88,109.12,1399234,1399234,0.39,0.34981,111.53,"April 25, 24",0.0034981,,,,,
2024-04-24,114.17,114.33,112.23,112.72,109.93,1410138,1410138,-1.45,-1.27,113.3625,"April 24, 24",-0.0127,,,,,
2024-04-23,111.16,114.05,110.96,113.77,110.96,1874712,1874712,2.61,2.35,112.485,"April 23, 24",0.0235,,,,,
2024-04-22,108.9,111.72,108.01,110.6,107.87,2540744,2540744,1.7,1.56,109.8075,"April 22, 24",0.0156,,,,,
2024-04-19,107.1,108.78,106.29,107.63,104.97,2222528,2222528,0.53,0.49486,107.45,"April 19, 24",0.0049486,,,,,
2024-04-18,107.59,108.37,106.44,107.3,104.65,1531117,1531117,-0.29,-0.26954,107.425,"April 18, 24",-0.0026954,,,,,
2024-04-17,108.38,108.64,106.37,107.49,104.83,2430400,2430400,-0.89,-0.82118,107.72,"April 17, 24",-0.0082118,,,,,
2024-04-16,107.13,108.33,105.8,107.83,105.17,2208283,2208283,0.7,0.65341,107.2725,"April 16, 24",0.0065341,,,,,
2024-04-15,111.49,112.34,107.18,107.58,104.92,1855500,1855500,-3.91,-3.51,109.6475,"April 15, 24",-0.0351,,,,,
2024-04-12,112,112.68,109.29,110.13,107.41,2217800,2217800,-1.87,-1.67,111.025,"April 12, 24",-0.0167,,,,,
2024-04-11,113.02,114.33,112.24,113.02,110.23,1425205,1425205,0,0,113.1525,"April 11, 24",0,,,,,
2024-04-10,111,115.52,110,114.22,111.4,2418406,2418406,3.22,2.9,112.685,"April 10, 24",0.029,,,,,
2024-04-09,116.34,117.15,111.65,111.87,109.11,1961207,1961207,-4.47,-3.84,114.2525,"April 09, 24",-0.0384,,,,,
2024-04-08,116,116.45,114.79,116.06,113.19,1683678,1683678,0.06,0.05172414,115.825,"April 08, 24",0.0005172414,,,,,
2024-04-05,112.2,114.85,111.22,114.67,111.84,1517500,1517500,2.47,2.2,113.235,"April 05, 24",0.022,,,,,
2024-04-04,113.68,115.45,111.08,111.08,108.34,2637017,2637017,-2.6,-2.29,112.8225,"April 04, 24",-0.0229,,,,,
2024-04-03,110.56,112.91,110.56,112.59,109.81,1513522,1513522,2.03,1.84,111.655,"April 03, 24",0.0184,,,,,
2024-04-02,111.94,111.94,108.06,110.56,107.83,2479200,2479200,-1.38,-1.23,110.625,"April 02, 24",-0.0123,,,,,
2024-04-01,112.56,113.06,111.28,112.47,109.69,1472622,1472622,-0.09,-0.07995736,112.3425,"April 01, 24",-0.0007995736,,,,,
2024-03-28,113.38,113.42,112.03,112.45,109.67,1515400,1515400,-0.93,-0.82025,112.82,"March 28, 24",-0.0082025,,,,,
2024-03-27,114.55,115,112.53,113.58,110.77,1733105,1733105,-0.97,-0.84679,113.915,"March 27, 24",-0.0084679,,,,,
2024-03-26,113.44,114.72,113.2,113.89,111.08,1471460,1471460,0.45,0.39669,113.8125,"March 26, 24",0.0039669,,,,,
2024-03-25,112.23,113.85,111.38,113.42,110.62,1612519,1612519,1.19,1.06,112.72,"March 25, 24",0.0106,,,,,
2024-03-22,114.3,114.58,112.46,112.58,109.8,1504745,1504745,-1.72,-1.5,113.48,"March 22, 24",-0.015,,,,,
2024-03-21,113.99,116.55,113.69,114.53,111.7,3599622,3599622,0.54,0.47373,114.69,"March 21, 24",0.0047373,,,,,
2024-03-20,110.48,112.7,110,112.64,109.86,3427600,3427600,2.16,1.96,111.455,"March 20, 24",0.0196,,,,,
2024-03-19,110,111.46,109.6,110.74,108,2338018,2338018,0.74,0.67273,110.45,"March 19, 24",0.0067273,,,,,
2024-03-18,110.79,111.75,110.1,110.28,107.55,2235861,2235861,-0.51,-0.46033,110.73,"March 18, 24",-0.0046033,,,,,
2024-03-15,109.22,110.99,109.06,110.41,107.68,4125700,4125700,1.19,1.09,109.92,"March 15, 24",0.0109,,,,,
2024-03-14,110.32,110.4,108.8,110.01,107.29,1984156,1984156,-0.31,-0.281,109.8825,"March 14, 24",-0.00281,,,,,
2024-03-13,109.94,111.63,109.81,109.98,107.26,1553807,1553807,0.04,0.03638348,110.34,"March 13, 24",0.0003638348,,,,,
2024-03-12,109,110.37,108.3,109.94,107.22,1545507,1545507,0.94,0.86239,109.4025,"March 12, 24",0.0086239,,,,,
2024-03-11,108.75,108.9,107.17,108.76,106.07,2446514,2446514,0.01,0.0091954,108.395,"March 11, 24",9.1954e-05,,,,,
2024-03-08,111,111.11,107.92,108.75,106.06,1757400,1757400,-2.25,-2.03,109.695,"March 08, 24",-0.0203,,,,,
2024-03-07,109.05,111.22,108.45,110.91,108.17,1639648,1639648,1.86,1.71,109.9075,"March 07, 24",0.0171,,,,,
2024-03-06,110.12,110.88,108.44,108.8,106.11,2315936,2315936,-1.32,-1.2,109.56,"March 06, 24",-0.012,,,,,
2024-03-05,111.21,111.62,109.01,109.41,106.71,2132900,2132900,-1.8,-1.62,110.3125,"March 05, 24",-0.0162,,,,,
2024-03-04,110.06,112.19,108.37,111.36,108.61,3300828,3300828,1.3,1.18,110.495,"March 04, 24",0.0118,,,,,
2024-03-01,111.56,113.62,109.85,111.01,108.27,3255800,3255800,-0.55,-0.49301,111.51,"March 01, 24",-0.0049301,,,,,
2024-02-29,112,112.22,110.11,111.8,109.04,2881202,2881202,-0.2,-0.17857,111.5325,"February 29, 24",-0.0017857,,,,,
2024-02-28,110.61,112.47,110.5,111.79,109.03,3512300,3512300,1.18,1.07,111.3425,"February 28, 24",0.0107,,,,,
2024-02-27,110.84,111.19,109.77,110.82,108.08,1898700,1898700,-0.02,-0.01804403,110.655,"February 27, 24",-0.0001804403,,,,,
2024-02-26,112,112.38,110.85,110.88,108.14,1958902,1958902,-1.12,-1,111.5275,"February 26, 24",-0.01,,,,,
2024-02-23,112.07,112.47,110.76,111.61,108.85,2606328,2606328,-0.46,-0.41046,111.7275,"February 23, 24",-0.0041046,,,,,
2024-02-22,111.5,112.42,110.06,111.51,108.75,2359731,2359731,0.01,0.00896861,111.3725,"February 22, 24",8.96861e-05,,,,,
2024-02-21,108.81,110.11,107.89,109.28,106.58,2339932,2339932,0.47,0.43195,109.0225,"February 21, 24",0.0043195,,,,,
2024-02-20,111.25,112,109.09,109.6,106.89,2653431,2653431,-1.65,-1.48,110.485,"February 20, 24",-0.0148,,,,,
2024-02-16,114,115.03,112.7,112.71,109.92,3293089,3293089,-1.29,-1.13,113.61,"February 16, 24",-0.0113,2024-02-20,2024-02-08,2024-02-29,0.43,0.43
2024-02-15,112.97,114.29,112.83,114.05,110.81,3145511,3145511,1.08,0.95601,113.535,"February 15, 24",0.0095601,,,,,
2024-02-14,110.4,113.08,110.4,112.57,109.37,2922100,2922100,2.17,1.97,111.6125,"February 14, 24",0.0197,,,,,
2024-02-13,106.9,111.15,106.9,109.87,106.75,3421100,3421100,2.97,2.78,108.705,"February 13, 24",0.0278,,,,,
2024-02-12,109.85,111.73,108.86,108.88,105.79,2929148,2929148,-0.97,-0.88302,109.83,"February 12, 24",-0.0088302,,,,,
2024-02-09,106.76,110.23,106.16,109.93,106.81,4078170,4078170,3.17,2.97,108.27,"February 09, 24",0.0297,,,,,
2024-02-08,104.56,108.96,103.81,107.41,104.36,3047268,3047268,2.85,2.73,106.185,"February 08, 24",0.0273,,,,,
2024-02-07,105,106.53,104.17,105.9,102.89,3283981,3283981,0.9,0.85714,105.4,"February 07, 24",0.0085714,,,,,
2024-02-06,103.25,104.84,102.82,104.47,101.5,2163900,2163900,1.22,1.18,103.845,"February 06, 24",0.0118,,,,,
2024-02-05,102.72,103.41,102.03,103,100.07,1701932,1701932,0.28,0.27259,102.79,"February 05, 24",0.0027259,,,,,
2024-02-02,101.01,103.81,101.01,103.13,100.2,2223300,2223300,2.12,2.1,102.24,"February 02, 24",0.021,,,,,
2024-02-01,100.78,101.66,98,100.55,97.69,2817213,2817213,-0.23,-0.22822,100.2475,"February 01, 24",-0.0022822,,,,,
2024-01-31,100.95,102.21,100.37,100.4,97.55,3337036,3337036,-0.55,-0.54482,100.9825,"January 31, 24",-0.0054482,,,,,
2024-01-30,101.54,101.9,100.18,101.6,98.71,3105000,3105000,0.06,0.05909001,101.305,"January 30, 24",0.0005909001,,,,,
2024-01-29,100.11,101.33,99.58,101.21,98.33,2121900,2121900,1.1,1.1,100.5575,"January 29, 24",0.011,,,,,
2024-01-26,100.29,100.5,99.33,100.31,97.46,2053800,2053800,0.02,0.01994217,100.1075,"January 26, 24",0.0001994217,,,,,
2024-01-25,99.03,100.05,98.49,99.98,97.14,2973440,2973440,0.95,0.95931,99.3875,"January 25, 24",0.0095931,,,,,
2024-01-24,96.12,98.8,95.85,98.08,95.29,2279344,2279344,1.96,2.04,97.2125,"January 24, 24",0.0204,,,,,
2024-01-23,97.42,97.5,95.2,95.31,92.6,2302000,2302000,-2.11,-2.17,96.3575,"January 23, 24",-0.0217,,,,,
2024-01-22,99.33,99.63,97.37,97.45,94.68,2062672,2062672,-1.88,-1.89,98.445,"January 22, 24",-0.0189,,,,,
2024-01-19,97.12,98.94,95.82,98.94,96.13,2653862,2653862,1.82,1.87,97.705,"January 19, 24",0.0187,,,,,
2024-01-18,96.55,96.92,95.14,96.58,93.84,1904904,1904904,0.03,0.03107198,96.2975,"January 18, 24",0.0003107198,,,,,
2024-01-17,94.48,96.58,94.34,96.06,93.33,2000700,2000700,1.58,1.67,95.365,"January 17, 24",0.0167,,,,,
2024-01-16,95,95.47,94.19,95.46,92.75,1280871,1280871,0.46,0.48421,95.03,"January 16, 24",0.0048421,,,,,
2024-01-12,95.76,96.27,95.15,95.41,92.7,1378381,1378381,-0.35,-0.3655,95.6475,"January 12, 24",-0.003655,,,,,
2024-01-11,97,97.27,94.8,95.34,92.63,2033908,2033908,-1.66,-1.71,96.1025,"January 11, 24",-0.0171,,,,,
2024-01-10,95.68,97.16,95.31,96.72,93.97,3235800,3235800,1.04,1.09,96.2175,"January 10, 24",0.0109,,,,,
2024-01-09,95.61,95.76,94.47,95.66,92.94,1796797,1796797,0.05,0.05229578,95.375,"January 09, 24",0.0005229578,,,,,
2024-01-08,95.63,96.29,94.91,96.29,93.55,1764546,1764546,0.66,0.69016,95.78,"January 08, 24",0.0069016,,,,,
2024-01-05,94.8,95.45,94.07,94.93,92.23,2415616,2415616,0.13,0.13713,94.8125,"January 05, 24",0.0013713,,,,,
2024-01-04,93.32,96.41,92.93,94.8,92.11,4026805,4026805,1.48,1.59,94.365,"January 04, 24",0.0159,,,,,
2024-01-03,90.35,92.62,89.76,92.17,89.55,2465100,2465100,1.82,2.01,91.225,"January 03, 24",0.0201,,,,,
2024-01-02,92.49,92.58,90.84,91.33,88.74,1955421,1955421,-1.16,-1.25,91.81,"January 02, 24",-0.0125,,,,,
2023-12-29,94.11,94.64,93.14,93.19,90.54,2329732,2329732,-0.92,-0.97758,93.77,"December 29, 23",-0.0097758,,,,,
2023-12-28,93.21,94.61,93.12,94.27,91.59,2004622,2004622,1.06,1.14,93.8025,"December 28, 23",0.0114,,,,,
2023-12-27,92.7,93.57,92.26,93.16,90.51,957624,957624,0.46,0.49622,92.9225,"December 27, 23",0.0049622,,,,,
2023-12-26,91.66,93.17,91.43,92.59,89.96,1474028,1474028,0.93,1.01,92.2125,"December 26, 23",0.0101,,,,,
2023-12-22,91.9,92.3,91.16,91.58,88.98,1282800,1282800,-0.32,-0.3482,91.735,"December 22, 23",-0.003482,,,,,
2023-12-21,92.24,92.39,90.79,91.8,89.19,1849100,1849100,-0.44,-0.47702,91.805,"December 21, 23",-0.0047702,,,,,
2023-12-20,94.2,94.67,91.45,91.67,89.07,2139500,2139500,-2.53,-2.69,92.9975,"December 20, 23",-0.0269,,,,,
2023-12-19,94.76,96.23,94.25,94.76,92.07,2125500,2125500,0,0,95,"December 19, 23",0,,,,,
2023-12-18,94.59,94.96,93.49,94.08,91.41,1356700,1356700,-0.51,-0.53917,94.28,"December 18, 23",-0.0053917,,,,,
2023-12-15,93.16,94.68,92.99,94.48,91.8,3979025,3979025,1.32,1.42,93.8275,"December 15, 23",0.0142,,,,,
2023-12-14,92.76,94.23,91.07,93.13,90.48,4297714,4297714,0.37,0.39888,92.7975,"December 14, 23",0.0039888,,,,,
2023-12-13,93.21,93.64,91.71,92.26,89.64,3732900,3732900,-0.95,-1.02,92.705,"December 13, 23",-0.0102,,,,,
2023-12-12,92.1,93.29,91.79,93.23,90.58,1323025,1323025,1.13,1.23,92.6025,"December 12, 23",0.0123,,,,,
2023-12-11,92.27,93.06,91.51,91.94,89.33,1309433,1309433,-0.33,-0.35765,92.195,"December 11, 23",-0.0035765,,,,,
2023-12-08,90.68,92.27,90.54,92.09,89.47,1715540,1715540,1.41,1.55,91.395,"December 08, 23",0.0155,,,,,
2023-12-07,90.8,91.06,89.45,90.8,88.22,2006752,2006752,0,0,90.5275,"December 07, 23",0,,,,,
2023-12-06,92.01,92.53,90.37,90.57,88,2151106,2151106,-1.44,-1.57,91.37,"December 06, 23",-0.0157,,,,,
2023-12-05,89.46,91.01,89.12,90.73,88.15,1848200,1848200,1.27,1.42,90.08,"December 05, 23",0.0142,,,,,
2023-12-04,90.67,91.25,88.59,89.86,87.31,3531248,3531248,-0.81,-0.89335,90.0925,"December 04, 23",-0.0089335,,,,,
2023-12-01,91.63,92.85,91.22,92.7,90.07,3094900,3094900,1.07,1.17,92.1,"December 01, 23",0.0117,,,,,
2023-11-30,89.28,92.44,89.28,92,89.39,4157043,4157043,2.72,3.05,90.75,"November 30, 23",0.0305,,,,,
2023-11-29,90.81,93.44,90.78,92.27,89.65,4269900,4269900,1.46,1.61,91.825,"November 29, 23",0.0161,,,,,
2023-11-28,90.31,91.79,90.31,90.63,88.06,3714700,3714700,0.32,0.35434,90.76,"November 28, 23",0.0035434,,,,,
2023-11-27,91.31,91.55,90.06,90.51,87.94,2715000,2715000,-0.8,-0.87614,90.8575,"November 27, 23",-0.0087614,,,,,
2023-11-24,90.25,92.16,90.25,91.14,88.55,1738600,1738600,0.89,0.98615,90.95,"November 24, 23",0.0098615,,,,,
2023-11-22,88.95,90.41,88.18,90.2,87.64,2820940,2820940,1.25,1.41,89.435,"November 22, 23",0.0141,,,,,
2023-11-21,87.9,88.28,87.85,87.96,85.46,2848307,2848307,0.06,0.06825939,87.9975,"November 21, 23",0.0006825939,,,,,
2023-11-20,86.84,88.75,86.21,88.32,85.81,2698390,2698390,1.48,1.7,87.53,"November 20, 23",0.017,,,,,
2023-11-17,86.52,87.52,85.84,86.84,84.37,1819100,1819100,0.32,0.36986,86.68,"November 17, 23",0.0036986,,,,,
2023-11-16,86.35,87.57,85.97,86.4,83.95,1319600,1319600,0.05,0.05790388,86.5725,"November 16, 23",0.0005790388,2023-11-17,2023-11-01,2023-11-30,0.43,0.43
2023-11-15,87.68,88.05,86.53,86.97,84.08,1701015,1701015,-0.71,-0.80976,87.3075,"November 15, 23",-0.0080976,,,,,
2023-11-14,87.44,88.91,87,87.68,84.77,2551748,2551748,0.24,0.27447,87.7575,"November 14, 23",0.0027447,,,,,
2023-11-13,84.52,86.66,84.23,85.72,82.87,2338035,2338035,1.2,1.42,85.2825,"November 13, 23",0.0142,,,,,
2023-11-10,84.97,85.29,83.93,84.96,82.14,1883600,1883600,-0.01,-0.01176886,84.7875,"November 10, 23",-0.0001176886,,,,,
2023-11-09,85.15,85.71,83.88,84.25,81.45,2065000,2065000,-0.9,-1.06,84.7475,"November 09, 23",-0.0106,,,,,
2023-11-08,84.36,85.64,84.03,84.77,81.95,1858647,1858647,0.41,0.48601,84.7,"November 08, 23",0.0048601,,,,,
2023-11-07,82.95,84.51,82.71,84.35,81.55,2282923,2282923,1.4,1.69,83.63,"November 07, 23",0.0169,,,,,
2023-11-06,85,85.18,82.3,83.15,80.39,2289851,2289851,-1.85,-2.18,83.9075,"November 06, 23",-0.0218,,,,,
2023-11-03,84.97,86.25,83.59,85.03,82.2,3592000,3592000,0.06,0.07061316,84.96,"November 03, 23",0.0007061316,,,,,
2023-11-02,84.39,85.5,83.61,84.12,81.32,2855925,2855925,-0.27,-0.31994,84.405,"November 02, 23",-0.0031994,,,,,
2023-11-01,83.49,86.46,80.5,83.65,80.87,5799042,5799042,0.16,0.19164,83.525,"November 01, 23",0.0019164,,,,,
2023-10-31,80.1,80.1,77.11,77.44,74.87,5826500,5826500,-2.66,-3.32,78.6875,"October 31, 23",-0.0332,,,,,
2023-10-30,81.25,81.46,79.72,80.16,77.5,2732802,2732802,-1.09,-1.34,80.6475,"October 30, 23",-0.0134,,,,,
2023-10-27,81.06,81.61,79.84,80.35,77.68,1653512,1653512,-0.71,-0.87589,80.715,"October 27, 23",-0.0087589,,,,,
2023-10-26,81.2,83.21,80.66,81.02,78.33,2024448,2024448,-0.18,-0.22167,81.5225,"October 26, 23",-0.0022167,,,,,
2023-10-25,83.51,83.94,81.25,81.4,78.7,1743426,1743426,-2.11,-2.53,82.525,"October 25, 23",-0.0253,,,,,
2023-10-24,83.46,84.56,83.45,84,81.21,1597400,1597400,0.54,0.64702,83.8675,"October 24, 23",0.0064702,,,,,
2023-10-23,82.36,83.58,81.57,82.82,80.07,1804400,1804400,0.46,0.55852,82.5825,"October 23, 23",0.0055852,,,,,
2023-10-20,83.23,83.52,81.31,82.36,79.62,3004620,3004620,-0.87,-1.05,82.605,"October 20, 23",-0.0105,,,,,
2023-10-19,86.74,87.12,83.05,83.38,80.61,2938075,2938075,-3.36,-3.87,85.0725,"October 19, 23",-0.0387,,,,,
2023-10-18,87.37,87.74,86.02,87.25,84.35,3103100,3103100,-0.12,-0.13735,87.095,"October 18, 23",-0.0013735,,,,,
2023-10-17,86.85,89.1,86.85,88.11,85.18,2678600,2678600,1.26,1.45,87.7275,"October 17, 23",0.0145,,,,,
2023-10-16,88.01,88.3,85.08,87.25,84.35,3045429,3045429,-0.76,-0.86354,87.16,"October 16, 23",-0.0086354,,,,,
2023-10-13,88.03,88.82,86.25,87.56,84.65,2762345,2762345,-0.47,-0.53391,87.665,"October 13, 23",-0.0053391,,,,,
2023-10-12,89.5,89.61,87.61,87.95,85.03,2120050,2120050,-1.55,-1.73,88.6675,"October 12, 23",-0.0173,,,,,
2023-10-11,90.97,91.09,88.79,89.29,86.32,2362115,2362115,-1.68,-1.85,90.035,"October 11, 23",-0.0185,,,,,
2023-10-10,89.3,90.86,89.26,89.79,86.81,2793561,2793561,0.49,0.54871,89.8025,"October 10, 23",0.0054871,,,,,
2023-10-09,88.8,89.88,88.36,89.18,86.22,2247324,2247324,0.38,0.42793,89.055,"October 09, 23",0.0042793,,,,,
2023-10-06,88.12,91.11,88,90.57,87.56,2627600,2627600,2.45,2.78,89.45,"October 06, 23",0.0278,,,,,
2023-10-05,87.5,88.94,87.39,88.58,85.64,2300400,2300400,1.08,1.23,88.1025,"October 05, 23",0.0123,,,,,
2023-10-04,86.96,88.55,86.71,87.97,85.05,2016007,2016007,1.01,1.16,87.5475,"October 04, 23",0.0116,,,,,
2023-10-03,89.17,89.65,86.09,86.56,83.68,2270749,2270749,-2.61,-2.93,87.8675,"October 03, 23",-0.0293,,,,,
2023-10-02,90.04,90.4,89.19,89.6,86.62,1727600,1727600,-0.44,-0.48867,89.8075,"October 02, 23",-0.0048867,,,,,
2023-09-29,91.5,91.67,89.55,89.76,86.78,1740700,1740700,-1.74,-1.9,90.62,"September 29, 23",-0.019,,,,,
2023-09-28,89.61,91.7,89.61,91.1,88.07,1276323,1276323,1.49,1.66,90.505,"September 28, 23",0.0166,,,,,
2023-09-27,90.22,90.5,88.76,89.55,86.57,2076100,2076100,-0.67,-0.74263,89.7575,"September 27, 23",-0.0074263,,,,,
2023-09-26,91.18,92,89.81,89.88,86.89,1650955,1650955,-1.3,-1.43,90.7175,"September 26, 23",-0.0143,,,,,
2023-09-25,90.43,92.59,90.2,92.48,89.41,1382840,1382840,2.05,2.27,91.425,"September 25, 23",0.0227,,,,,
2023-09-22,91.04,92.1,90.4,90.81,87.79,1832962,1832962,-0.23,-0.25264,91.0875,"September 22, 23",-0.0025264,,,,,
2023-09-21,90.97,91.76,90.15,90.41,87.41,2044102,2044102,-0.56,-0.61559,90.8225,"September 21, 23",-0.0061559,,,,,
2023-09-20,91.66,93.18,91.45,92.02,88.96,2841418,2841418,0.36,0.39276,92.0775,"September 20, 23",0.0039276,,,,,
2023-09-19,92.42,92.7,90.67,91.66,88.61,2069208,2069208,-0.76,-0.82233,91.8625,"September 19, 23",-0.0082233,,,,,
2023-09-18,91.44,92.33,90.87,92.06,89,2075229,2075229,0.62,0.67804,91.675,"September 18, 23",0.0067804,,,,,
2023-09-15,91.17,92.4,90.96,91.78,88.73,3258821,3258821,0.61,0.66908,91.5775,"September 15, 23",0.0066908,,,,,
2023-09-14,91,91.39,89.86,91.17,88.14,2576600,2576600,0.17,0.18681,90.855,"September 14, 23",0.0018681,,,,,
2023-09-13,90.19,91.7,89.96,90.6,87.59,3088700,3088700,0.41,0.4546,90.6125,"September 13, 23",0.004546,,,,,
2023-09-12,88.23,90.52,88.19,90.16,87.16,2054447,2054447,1.93,2.19,89.275,"September 12, 23",0.0219,,,,,
2023-09-11,88.84,88.95,88.22,88.6,85.66,886900,886900,-0.24,-0.27015,88.6525,"September 11, 23",-0.0027015,,,,,
2023-09-08,87,88.98,86.96,87.86,84.94,1539218,1539218,0.86,0.98851,87.7,"September 08, 23",0.0098851,,,,,
2023-09-07,86.34,87.42,85.54,87.12,84.23,2024338,2024338,0.78,0.90341,86.605,"September 07, 23",0.0090341,,,,,
2023-09-06,88.1,88.28,86.99,87.06,84.17,1725833,1725833,-1.04,-1.18,87.6075,"September 06, 23",-0.0118,,,,,
2023-09-05,86.58,88.88,86.55,88.77,85.82,3557100,3557100,2.19,2.53,87.695,"September 05, 23",0.0253,,,,,
2023-09-01,87.68,88.2,85.87,86.44,83.57,2685529,2685529,-1.24,-1.41,87.0475,"September 01, 23",-0.0141,,,,,
2023-08-31,85.49,87.68,85.16,87.34,84.44,3618838,3618838,1.85,2.16,86.4175,"August 31, 23",0.0216,,,,,
2023-08-30,85.02,85.24,84.69,85.1,82.27,1656300,1656300,0.08,0.09409551,85.0125,"August 30, 23",0.0009409551,,,,,
2023-08-29,83.41,85.36,83.36,84.96,82.14,2434916,2434916,1.55,1.86,84.2725,"August 29, 23",0.0186,,,,,
2023-08-28,84,84.33,83.24,83.64,80.86,1451849,1451849,-0.36,-0.42857,83.8025,"August 28, 23",-0.0042857,,,,,
2023-08-25,82.75,83.62,82.04,83.15,80.39,1278105,1278105,0.4,0.48338,82.89,"August 25, 23",0.0048338,,,,,
2023-08-24,83.7,84.47,82.35,82.52,79.78,1493798,1493798,-1.18,-1.41,83.26,"August 24, 23",-0.0141,,,,,
2023-08-23,81.51,83.48,81.32,83.06,80.3,2545164,2545164,1.55,1.9,82.3425,"August 23, 23",0.019,,,,,
2023-08-22,82.4,82.56,81.39,81.53,78.82,1605624,1605624,-0.87,-1.06,81.97,"August 22, 23",-0.0106,,,,,
2023-08-21,80.97,81.95,80.64,81.55,78.84,1956600,1956600,0.58,0.71631,81.2775,"August 21, 23",0.0071631,,,,,
2023-08-18,78.42,81.41,78.39,81.16,78.46,1634129,1634129,2.74,3.49,79.845,"August 18, 23",0.0349,,,,,
2023-08-17,80.23,80.46,78.73,79.2,76.57,2088941,2088941,-1.03,-1.28,79.655,"August 17, 23",-0.0128,2023-08-18,2023-08-03,2023-08-31,0.43,0.43
2023-08-16,80.38,81,80.21,80.26,77.18,1380400,1380400,-0.12,-0.14929,80.4625,"August 16, 23",-0.0014929,,,,,
2023-08-15,81.49,81.62,80.49,80.52,77.43,1786109,1786109,-0.97,-1.19,81.03,"August 15, 23",-0.0119,,,,,
2023-08-14,81.02,82.05,80.29,81.96,78.81,1627000,1627000,0.94,1.16,81.33,"August 14, 23",0.0116,,,,,
2023-08-11,81.06,82,80.68,81.41,78.29,2047913,2047913,0.35,0.43178,81.2875,"August 11, 23",0.0043178,,,,,
2023-08-10,81.67,82.5,80.78,81.6,78.47,3135244,3135244,-0.07,-0.08571079,81.6375,"August 10, 23",-0.0008571079,,,,,
2023-08-09,82.3,82.6,80.98,81.7,78.56,6487218,6487218,-0.6,-0.72904,81.895,"August 09, 23",-0.0072904,,,,,
2023-08-08,82.48,83.99,82.3,82.48,79.31,7026200,7026200,0,0,82.8125,"August 08, 23",0,,,,,
2023-08-07,86,86.92,85.67,86.27,82.96,1960005,1960005,0.27,0.31395,86.215,"August 07, 23",0.0031395,,,,,
2023-08-04,86.82,87.82,85.5,86.14,82.83,2341334,2341334,-0.68,-0.78323,86.57,"August 04, 23",-0.0078323,,,,,
2023-08-03,82,86.47,81.97,85.93,82.63,3102806,3102806,3.93,4.79,84.0925,"August 03, 23",0.0479,,,,,
2023-08-02,81.17,81.5,80.33,81.33,78.21,2328270,2328270,0.16,0.19712,81.0825,"August 02, 23",0.0019712,,,,,
2023-08-01,81.02,82.11,80.88,81.96,78.81,1979324,1979324,0.94,1.16,81.4925,"August 01, 23",0.0116,,,,,
2023-07-31,81.76,82.16,81.15,81.71,78.57,1735747,1735747,-0.05,-0.0611546,81.695,"July 31, 23",-0.000611546,,,,,
2023-07-28,81.69,82.1,81.23,81.81,78.67,1766208,1766208,0.12,0.1469,81.7075,"July 28, 23",0.001469,,,,,
2023-07-27,82.23,82.28,80.39,80.71,77.61,1593621,1593621,-1.52,-1.85,81.4025,"July 27, 23",-0.0185,,,,,
2023-07-26,81.16,81.85,80.74,81.44,78.31,1689324,1689324,0.28,0.345,81.2975,"July 26, 23",0.00345,,,,,
