date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,paymentDate,recordDate,adjDividend,dividend
2022-09-12,135.2,136.02,134.49,135.06,118.5,503600,503600,-0.14,-0.10355,135.1925,"September 12, 22",-0.0010355,,,,,
2022-09-09,133.45,135.52,132.5,134.84,118.3,729676,729676,1.39,1.04,134.0775,"September 09, 22",0.0104,,,,,
2022-09-08,130.63,133.76,130.34,133.14,116.81,993913,993913,2.51,1.92,131.9675,"September 08, 22",0.0192,,,,,
2022-09-07,130.23,130.95,129.35,130.93,114.87,690600,690600,0.7,0.53751,130.365,"September 07, 22",0.0053751,,,,,
2022-09-06,127.34,130.47,127.34,130.09,114.14,1320917,1320917,2.75,2.16,128.81,"September 06, 22",0.0216,,,,,
2022-09-02,129.89,130.66,126.41,126.69,111.15,856300,856300,-3.2,-2.46,128.4125,"September 02, 22",-0.0246,,,,,
2022-09-01,127.87,129.23,125.8,129.1,113.27,962800,962800,1.23,0.96191,128,"September 01, 22",0.0096191,,,,,
2022-08-31,130.72,131.22,128.02,128.51,112.75,1339100,1339100,-2.21,-1.69,129.6175,"August 31, 22",-0.0169,,,,,
2022-08-30,132.65,133.03,130,130.39,114.4,952709,952709,-2.26,-1.7,131.5175,"August 30, 22",-0.017,,,,,
2022-08-29,134.37,134.37,132.46,132.49,116.24,511700,511700,-1.88,-1.4,133.4225,"August 29, 22",-0.014,,,,,
2022-08-26,138.19,138.19,134.66,134.7,118.18,696200,696200,-3.49,-2.53,136.435,"August 26, 22",-0.0253,,,,,
2022-08-25,137.57,138.22,136.27,138.19,121.24,709121,709121,0.62,0.45068,137.5625,"August 25, 22",0.0045068,,,,,
2022-08-24,136.08,137.27,135.65,136.72,119.95,638622,638622,0.64,0.47031,136.43,"August 24, 22",0.0047031,,,,,
2022-08-23,138.62,138.79,134.81,136.04,119.36,578700,578700,-2.58,-1.86,137.065,"August 23, 22",-0.0186,,,,,
2022-08-22,141.32,141.56,139.1,139.2,122.13,527937,527937,-2.12,-1.5,140.295,"August 22, 22",-0.015,,,,,
2022-08-19,143.42,143.55,141.99,142.3,124.85,688500,688500,-1.12,-0.78092,142.815,"August 19, 22",-0.0078092,,,,,
2022-08-18,146.26,147.16,143.69,143.82,126.18,671231,671231,-2.44,-1.67,145.2325,"August 18, 22",-0.0167,,,,,
2022-08-17,145.91,146.88,145.02,146.56,128.59,595900,595900,0.65,0.44548,146.0925,"August 17, 22",0.0044548,,,,,
2022-08-16,145.65,147.72,145.56,146.71,128.72,457302,457302,1.06,0.72777,146.41,"August 16, 22",0.0072777,,,,,
2022-08-15,145.83,146.58,144.9,146.23,128.3,426634,426634,0.4,0.27429,145.885,"August 15, 22",0.0027429,,,,,
2022-08-12,144.2,145.73,144.2,145.72,127.85,458540,458540,1.52,1.05,144.9625,"August 12, 22",0.0105,,,,,
2022-08-11,143.78,145.19,143.16,143.36,125.78,528007,528007,-0.42,-0.29211,143.8725,"August 11, 22",-0.0029211,,,,,
2022-08-10,142.41,143.52,141.52,143.35,125.77,508712,508712,0.94,0.66007,142.7,"August 10, 22",0.0066007,,,,,
2022-08-09,138.4,141.26,137.94,140.91,123.63,828200,828200,2.51,1.81,139.6275,"August 09, 22",0.0181,,,,,
2022-08-08,138.36,139.9,137.63,137.99,121.07,886136,886136,-0.37,-0.26742,138.47,"August 08, 22",-0.0026742,,,,,
2022-08-05,136.28,137.43,135.09,137.28,120.45,765700,765700,1,0.73378,136.52,"August 05, 22",0.0073378,,,,,
2022-08-04,136.22,137.91,133.74,137.11,120.3,992833,992833,0.89,0.65335,136.245,"August 04, 22",0.0065335,,,,,
2022-08-03,137.24,138.4,136,136.3,119.59,1400424,1400424,-0.94,-0.68493,136.985,"August 03, 22",-0.0068493,,,,,
2022-08-02,139.08,139.78,136.92,137.07,120.26,1063500,1063500,-2.01,-1.45,138.2125,"August 02, 22",-0.0145,,,,,
2022-08-01,140.49,140.81,137.72,138.92,121.88,1075516,1075516,-1.57,-1.12,139.485,"August 01, 22",-0.0112,,,,,
2022-07-29,140.15,142.23,138.71,141.1,123.8,1062809,1062809,0.95,0.67785,140.5475,"July 29, 22",0.0067785,,,,,
2022-07-28,136.86,141.63,136.68,141.33,124,862715,862715,4.47,3.27,139.125,"July 28, 22",0.0327,,,,,
2022-07-27,134.96,135.95,134.09,135.81,119.16,742900,742900,0.85,0.62982,135.2025,"July 27, 22",0.0062982,,,,,
2022-07-26,135.9,136.91,134.56,135,118.44,540500,540500,-0.9,-0.66225,135.5925,"July 26, 22",-0.0066225,,,,,
2022-07-25,135.89,137.18,135.31,135.85,119.19,422109,422109,-0.04,-0.02943557,136.0575,"July 25, 22",-0.0002943557,,,,,
2022-07-22,135.34,136.59,134.43,135.84,119.18,436630,436630,0.5,0.36944,135.55,"July 22, 22",0.0036944,,,,,
2022-07-21,133.9,134.69,133.16,134.58,118.08,394400,394400,0.68,0.50784,134.0825,"July 21, 22",0.0050784,,,,,
2022-07-20,133.9,135.23,132.99,133.93,117.51,489738,489738,0.03,0.02240478,134.0125,"July 20, 22",0.0002240478,,,,,
2022-07-19,132.17,134.02,131.23,133.83,117.42,507500,507500,1.66,1.26,132.8125,"July 19, 22",0.0126,,,,,
2022-07-18,132.64,133.15,130.55,131.14,115.06,431300,431300,-1.5,-1.13,131.87,"July 18, 22",-0.0113,,,,,
2022-07-15,132.32,133.05,130.94,132.08,115.88,487745,487745,-0.24,-0.18138,132.0975,"July 15, 22",-0.0018138,,,,,
2022-07-14,129.85,131.49,129.85,130.5,114.5,766107,766107,0.65,0.50058,130.4225,"July 14, 22",0.0050058,,,,,
2022-07-13,131.89,132.92,130.33,132.35,116.12,489348,489348,0.46,0.34878,131.8725,"July 13, 22",0.0034878,,,,,
2022-07-12,132.15,134.13,131.71,132.56,116.3,696800,696800,0.41,0.31025,132.6375,"July 12, 22",0.0031025,,,,,
2022-07-11,132.53,133.51,131.37,132.79,116.51,386347,386347,0.26,0.19618,132.55,"July 11, 22",0.0019618,,,,,
2022-07-08,133.9,134.45,132.38,132.74,116.46,411821,411821,-1.16,-0.86632,133.3675,"July 08, 22",-0.0086632,,,,,
2022-07-07,135.12,136.1,133.54,134.16,117.71,435600,435600,-0.96,-0.71048,134.73,"July 07, 22",-0.0071048,,,,,
2022-07-06,134.95,135.67,133.49,134.73,118.21,457634,457634,-0.22,-0.16302,134.71,"July 06, 22",-0.0016302,,,,,
2022-07-05,135.35,136.26,131.05,133.91,117.49,701103,701103,-1.44,-1.06,134.1425,"July 05, 22",-0.0106,,,,,
2022-07-01,134.44,136.44,133.49,136.06,119.37,447300,447300,1.62,1.2,135.1075,"July 01, 22",0.012,,,,,
2022-06-30,133.38,136.16,132.21,134.48,117.99,769904,769904,1.1,0.82471,134.0575,"June 30, 22",0.0082471,,,,,
2022-06-29,133.18,134.5,132.46,133.92,117.5,549634,549634,0.74,0.55564,133.515,"June 29, 22",0.0055564,2022-06-15,2022-07-15,2022-06-30,0.94,0.94
2022-06-28,136.52,137.95,134.49,134.78,117.43,514629,514629,-1.74,-1.27,135.935,"June 28, 22",-0.0127,,,,,
2022-06-27,134.74,137.89,133.92,135.55,118.1,824714,824714,0.81,0.60116,135.525,"June 27, 22",0.0060116,,,,,
2022-06-24,134.85,135.48,133.47,135.11,117.72,1216100,1216100,0.26,0.19281,134.7275,"June 24, 22",0.0019281,,,,,
2022-06-23,132.51,134.79,132.51,134.61,117.28,535700,535700,2.1,1.58,133.605,"June 23, 22",0.0158,,,,,
2022-06-22,129.64,133.84,129.64,131.89,114.91,792000,792000,2.25,1.74,131.2525,"June 22, 22",0.0174,,,,,
2022-06-21,129.09,132.43,129.09,130.37,113.59,1303000,1303000,1.28,0.99156,130.245,"June 21, 22",0.0099156,,,,,
2022-06-17,128.37,130.38,127.4,128.58,112.03,2945300,2945300,0.21,0.16359,128.6825,"June 17, 22",0.0016359,,,,,
2022-06-16,125.94,128.57,125.94,127.58,111.16,1366041,1366041,1.64,1.3,127.0075,"June 16, 22",0.013,,,,,
2022-06-15,126.95,130.19,125.43,128.55,112,1572314,1572314,1.6,1.26,127.78,"June 15, 22",0.0126,,,,,
2022-06-14,126.88,127.57,125.17,126,109.78,746444,746444,-0.88,-0.69357,126.405,"June 14, 22",-0.0069357,,,,,
2022-06-13,130.69,131.29,125.84,126.5,110.22,721102,721102,-4.19,-3.21,128.58,"June 13, 22",-0.0321,,,,,
2022-06-10,133.8,134.58,132.57,133.19,116.04,726512,726512,-0.61,-0.4559,133.535,"June 10, 22",-0.004559,,,,,
2022-06-09,138.78,139.3,134.72,134.91,117.54,855006,855006,-3.87,-2.79,136.9275,"June 09, 22",-0.0279,,,,,
2022-06-08,142,142.39,139.16,139.36,121.42,509900,509900,-2.64,-1.86,140.7275,"June 08, 22",-0.0186,,,,,
2022-06-07,139.46,142.81,138.81,142.63,124.27,738100,738100,3.17,2.27,140.9275,"June 07, 22",0.0227,,,,,
2022-06-06,144.32,144.32,139.65,139.84,121.84,869730,869730,-4.48,-3.1,142.0325,"June 06, 22",-0.031,,,,,
2022-06-03,143.74,144.82,142.19,143.56,125.08,616328,616328,-0.18,-0.12523,143.5775,"June 03, 22",-0.0012523,,,,,
2022-06-02,143.29,144.73,140.73,144.66,126.04,1088244,1088244,1.37,0.9561,143.3525,"June 02, 22",0.009561,,,,,
2022-06-01,143.8,144.35,140.67,143.56,125.08,917226,917226,-0.24,-0.1669,143.095,"June 01, 22",-0.001669,,,,,
2022-05-31,143.88,144.76,142.39,143.49,125.02,1665019,1665019,-0.39,-0.27106,143.63,"May 31, 22",-0.0027106,,,,,
2022-05-27,142.35,145.32,141.72,144.98,126.32,538037,538037,2.63,1.85,143.5925,"May 27, 22",0.0185,,,,,
2022-05-26,142.35,143.66,141.33,141.9,123.63,553628,553628,-0.45,-0.31612,142.31,"May 26, 22",-0.0031612,,,,,
2022-05-25,141.13,141.99,139.47,141.6,123.37,856900,856900,0.47,0.33303,141.0475,"May 25, 22",0.0033303,,,,,
2022-05-24,140.6,141.53,138.01,141.23,123.05,842570,842570,0.63,0.44808,140.3425,"May 24, 22",0.0044808,,,,,
2022-05-23,139.65,141.49,137.31,140.84,122.71,616619,616619,1.19,0.85213,139.8225,"May 23, 22",0.0085213,,,,,
2022-05-20,139.43,139.43,136.71,138.64,120.79,1789500,1789500,-0.79,-0.56659,138.5525,"May 20, 22",-0.0056659,,,,,
2022-05-19,137.27,139.38,137.14,138,120.24,664241,664241,0.73,0.5318,137.9475,"May 19, 22",0.005318,,,,,
2022-05-18,142.99,143.24,137.86,138.24,120.44,909300,909300,-4.75,-3.32,140.5825,"May 18, 22",-0.0332,,,,,
2022-05-17,144.66,145.7,142.13,143.17,124.74,1136952,1136952,-1.49,-1.03,143.915,"May 17, 22",-0.0103,,,,,
2022-05-16,145.98,146.9,143.9,144.21,125.65,566500,566500,-1.77,-1.21,145.2475,"May 16, 22",-0.0121,,,,,
2022-05-13,144.08,146.07,142.07,145.99,127.2,792347,792347,1.91,1.33,144.5525,"May 13, 22",0.0133,,,,,
2022-05-12,143.91,145.04,142.17,144.22,125.65,786000,786000,0.31,0.21541,143.835,"May 12, 22",0.0021541,,,,,
2022-05-11,141.99,145.72,141.79,143.5,125.03,751200,751200,1.51,1.06,143.25,"May 11, 22",0.0106,,,,,
2022-05-10,144.14,145.44,140.84,141.56,123.34,766440,766440,-2.58,-1.79,142.995,"May 10, 22",-0.0179,,,,,
2022-05-09,147.8,148.48,142.78,143.37,124.91,851240,851240,-4.43,-3,145.6075,"May 09, 22",-0.03,,,,,
2022-05-06,149.65,150.28,147,148.81,129.65,707044,707044,-0.84,-0.56131,148.935,"May 06, 22",-0.0056131,,,,,
2022-05-05,152.79,153.45,149.32,150.55,131.17,978100,978100,-2.24,-1.47,151.5275,"May 05, 22",-0.0147,,,,,
2022-05-04,152.28,153.02,148.2,152.79,133.12,1126818,1126818,0.51,0.33491,151.5725,"May 04, 22",0.0033491,,,,,
2022-05-03,151.22,153.4,149.6,152.61,132.96,943942,943942,1.39,0.91919,151.7075,"May 03, 22",0.0091919,,,,,
2022-05-02,157.64,158.57,147.61,150.36,131,872611,872611,-7.28,-4.62,153.545,"May 02, 22",-0.0462,,,,,
2022-04-29,160.89,164.4,156.8,156.89,136.69,1363700,1363700,-4,-2.49,159.745,"April 29, 22",-0.0249,,,,,
2022-04-28,162.1,163.17,159.64,162.15,141.28,1187900,1187900,0.05,0.03084516,161.765,"April 28, 22",0.0003084516,,,,,
2022-04-27,163.09,165.2,161.6,161.71,140.89,1087900,1087900,-1.38,-0.84616,162.9,"April 27, 22",-0.0084616,,,,,
2022-04-26,164.01,165.67,162.73,162.93,141.96,986600,986600,-1.08,-0.6585,163.835,"April 26, 22",-0.006585,,,,,
2022-04-25,166.73,166.86,161.95,164.2,143.06,874100,874100,-2.53,-1.52,164.935,"April 25, 22",-0.0152,,,,,
2022-04-22,170.64,170.64,166.97,167.07,145.56,919527,919527,-3.57,-2.09,168.83,"April 22, 22",-0.0209,,,,,
2022-04-21,170.05,172.34,168.9,170.63,148.66,1241500,1241500,0.58,0.34108,170.48,"April 21, 22",0.0034108,,,,,
2022-04-20,166.25,169.45,165.75,169.03,147.27,770909,770909,2.78,1.67,167.62,"April 20, 22",0.0167,,,,,
2022-04-19,164.14,166.1,163.77,165.74,144.4,770000,770000,1.6,0.97478,164.9375,"April 19, 22",0.0097478,,,,,
2022-04-18,164.28,165.38,162.25,163.08,142.09,737500,737500,-1.2,-0.73046,163.7475,"April 18, 22",-0.0073046,,,,,
2022-04-14,165.58,166.36,164.16,164.62,143.43,675500,675500,-0.96,-0.57978,165.18,"April 14, 22",-0.0057978,,,,,
2022-04-13,165.61,166.24,163.65,165.05,143.8,591319,591319,-0.56,-0.33814,165.1375,"April 13, 22",-0.0033814,,,,,
2022-04-12,165.61,167,164.7,165.22,143.95,903001,903001,-0.39,-0.23549,165.6325,"April 12, 22",-0.0023549,,,,,
2022-04-11,168.06,169.54,164.95,165.74,144.4,1174636,1174636,-2.32,-1.38,167.0725,"April 11, 22",-0.0138,,,,,
2022-04-08,169.74,169.94,167,168.21,146.56,2070640,2070640,-1.53,-0.90138,168.7225,"April 08, 22",-0.0090138,,,,,
2022-04-07,174.58,174.58,171.91,172.61,150.39,1265721,1265721,-1.97,-1.13,173.42,"April 07, 22",-0.0113,,,,,
2022-04-06,170.7,175.69,169.12,175.21,152.66,1080800,1080800,4.51,2.64,172.68,"April 06, 22",0.0264,,,,,
2022-04-05,169.01,173.65,168.9,169.91,148.04,1232500,1232500,0.9,0.53251,170.3675,"April 05, 22",0.0053251,,,,,
2022-04-04,171.97,174.56,167.18,168.99,147.24,1538845,1538845,-2.98,-1.73,170.675,"April 04, 22",-0.0173,,,,,
2022-04-01,166.7,172.11,166.35,171.6,149.51,22117100,22117100,4.9,2.94,169.19,"April 01, 22",0.0294,,,,,
2022-03-31,170.68,170.73,166.16,166.2,144.81,1645735,1645735,-4.48,-2.62,168.4425,"March 31, 22",-0.0262,,,,,
2022-03-30,168.79,169.79,166.09,169.61,147.78,1673500,1673500,0.82,0.48581,168.57,"March 30, 22",0.0048581,2022-02-03,2022-04-18,2022-03-31,0.94,0.94
2022-03-29,170,171.58,168.64,171.33,148.46,902900,902900,1.33,0.78235,170.3875,"March 29, 22",0.0078235,,,,,
2022-03-28,166.02,170.88,164.8,168.83,146.29,2579307,2579307,2.81,1.69,167.6325,"March 28, 22",0.0169,,,,,
2022-03-25,164.36,165.18,163.8,164.75,142.76,770733,770733,0.39,0.23728,164.5225,"March 25, 22",0.0023728,,,,,
2022-03-24,162.77,163.99,162,163.81,141.94,640547,640547,1.04,0.63894,163.1425,"March 24, 22",0.0063894,,,,,
2022-03-23,163.5,164.3,161.4,162.67,140.96,708819,708819,-0.83,-0.50765,162.9675,"March 23, 22",-0.0050765,,,,,
2022-03-22,164.94,166.21,162.07,162.67,140.96,1148540,1148540,-2.27,-1.38,163.9725,"March 22, 22",-0.0138,,,,,
2022-03-21,165.28,165.94,163.92,164.94,142.92,1836716,1836716,-0.34,-0.20571,165.02,"March 21, 22",-0.0020571,,,,,
2022-03-18,166.03,168.12,164.63,164.75,142.76,1593500,1593500,-1.28,-0.77095,165.8825,"March 18, 22",-0.0077095,,,,,
2022-03-17,166.32,168.4,166.32,167.77,145.37,882501,882501,1.45,0.87181,167.2025,"March 17, 22",0.0087181,,,,,
2022-03-16,167.05,168.17,162.89,166.66,144.41,762741,762741,-0.39,-0.23346,166.1925,"March 16, 22",-0.0023346,,,,,
2022-03-15,166.41,166.59,163.3,165.75,143.62,525234,525234,-0.66,-0.39661,165.5125,"March 15, 22",-0.0039661,,,,,
2022-03-14,167.05,167.88,163.2,164.59,142.62,797684,797684,-2.46,-1.47,165.68,"March 14, 22",-0.0147,,,,,
2022-03-11,170.07,171.17,165.61,166.17,143.99,371400,371400,-3.9,-2.29,168.255,"March 11, 22",-0.0229,,,,,
2022-03-10,168.63,169.39,167.68,168.92,146.37,888928,888928,0.29,0.17197,168.655,"March 10, 22",0.0017197,,,,,
2022-03-09,169.89,171.21,168.53,168.99,146.43,973326,973326,-0.9,-0.52975,169.655,"March 09, 22",-0.0052975,,,,,
2022-03-08,170.06,170.53,166.16,167.46,145.11,792800,792800,-2.6,-1.53,168.5525,"March 08, 22",-0.0153,,,,,
2022-03-07,171.81,173.85,169.95,170.18,147.46,760100,760100,-1.63,-0.94872,171.4475,"March 07, 22",-0.0094872,,,,,
2022-03-04,166.28,172.63,165.94,172.37,149.36,587613,587613,6.09,3.66,169.305,"March 04, 22",0.0366,,,,,
2022-03-03,168,169.33,166.14,168.09,145.65,550700,550700,0.09,0.05357143,167.89,"March 03, 22",0.0005357143,,,,,
2022-03-02,164.6,167.45,162.76,167.11,144.8,877649,877649,2.51,1.52,165.48,"March 02, 22",0.0152,,,,,
2022-03-01,164.93,166.79,162.74,163.8,141.93,973500,973500,-1.13,-0.68514,164.565,"March 01, 22",-0.0068514,,,,,
2022-02-28,165.63,167.48,163.5,165.11,143.07,951037,951037,-0.52,-0.31395,165.43,"February 28, 22",-0.0031395,,,,,
2022-02-25,163.17,168.1,162.67,168.09,145.65,720500,720500,4.92,3.02,165.5075,"February 25, 22",0.0302,,,,,
2022-02-24,159.21,163.44,158.7,162.94,141.19,561300,561300,3.73,2.34,161.0725,"February 24, 22",0.0234,,,,,
2022-02-23,163.92,165.42,161.01,162.12,140.48,1190300,1190300,-1.8,-1.1,163.1175,"February 23, 22",-0.011,,,,,
2022-02-22,160.89,164.42,159.71,163.42,141.61,772507,772507,2.53,1.57,162.11,"February 22, 22",0.0157,,,,,
2022-02-18,161.47,163.26,160.58,161.9,140.29,551025,551025,0.43,0.2663,161.8025,"February 18, 22",0.002663,,,,,
2022-02-17,163.51,163.75,161.36,161.83,140.23,538700,538700,-1.68,-1.03,162.6125,"February 17, 22",-0.0103,,,,,
2022-02-16,162.67,164.41,161.26,163.77,141.91,658700,658700,1.1,0.67622,163.0275,"February 16, 22",0.0067622,,,,,
2022-02-15,162.82,164.14,162.23,162.63,140.92,693349,693349,-0.19,-0.11669,162.955,"February 15, 22",-0.0011669,,,,,
2022-02-14,166.22,167.32,161.42,162.03,140.4,1122600,1122600,-4.19,-2.52,164.2475,"February 14, 22",-0.0252,,,,,
2022-02-11,165.38,167.41,164.56,165.94,143.79,1224300,1224300,0.56,0.33861,165.8225,"February 11, 22",0.0033861,,,,,
2022-02-10,165.28,168.58,163.52,164.16,142.25,2085900,2085900,-1.12,-0.67764,165.385,"February 10, 22",-0.0067764,,,,,
2022-02-09,164.54,167.96,163.95,167.84,145.44,773143,773143,3.3,2.01,166.0725,"February 09, 22",0.0201,,,,,
2022-02-08,162.14,163.38,160.68,162.21,140.56,1046544,1046544,0.07,0.04317257,162.1025,"February 08, 22",0.0004317257,,,,,
2022-02-07,166.09,167.87,162,162.2,140.55,1083200,1083200,-3.89,-2.34,164.54,"February 07, 22",-0.0234,,,,,
2022-02-04,163,168.23,162,166.24,144.05,992900,992900,3.24,1.99,164.8675,"February 04, 22",0.0199,,,,,
2022-02-03,161.77,166.35,161.4,165.21,143.16,1155468,1155468,3.44,2.13,163.6825,"February 03, 22",0.0213,,,,,
2022-02-02,159.95,164.51,159.95,163.12,141.35,816305,816305,3.17,1.98,161.8825,"February 02, 22",0.0198,,,,,
2022-02-01,161.23,162.14,157.91,159.5,138.21,784547,784547,-1.73,-1.07,160.195,"February 01, 22",-0.0107,,,,,
2022-01-31,157.78,160.34,156.95,160.09,138.72,1073712,1073712,2.31,1.46,158.79,"January 31, 22",0.0146,,,,,
2022-01-28,150.91,158.37,149.65,158.33,137.19,1615436,1615436,7.42,4.92,154.315,"January 28, 22",0.0492,,,,,
2022-01-27,155.4,156.63,150.3,150.51,130.42,1504800,1504800,-4.89,-3.15,153.21,"January 27, 22",-0.0315,,,,,
2022-01-26,155.94,158.33,153.57,154.46,133.84,979300,979300,-1.48,-0.94908,155.575,"January 26, 22",-0.0094908,,,,,
2022-01-25,156.3,157.19,153.19,155.76,134.97,844729,844729,-0.54,-0.34549,155.61,"January 25, 22",-0.0034549,,,,,
2022-01-24,156.76,158.21,152.3,157.99,136.9,846200,846200,1.23,0.78464,156.315,"January 24, 22",0.0078464,,,,,
2022-01-21,159.35,160.55,157.5,157.68,136.63,693100,693100,-1.67,-1.05,158.77,"January 21, 22",-0.0105,,,,,
2022-01-20,162.55,164,158.45,158.5,137.34,656506,656506,-4.05,-2.49,160.875,"January 20, 22",-0.0249,,,,,
2022-01-19,165.3,166.76,162.43,162.5,140.81,539807,539807,-2.8,-1.69,164.2475,"January 19, 22",-0.0169,,,,,
2022-01-18,164.86,165.48,162.02,164.67,142.69,780518,780518,-0.19,-0.11525,164.2575,"January 18, 22",-0.0011525,,,,,
2022-01-14,168.67,168.67,163.94,165.59,143.49,548700,548700,-3.08,-1.83,166.7175,"January 14, 22",-0.0183,,,,,
2022-01-13,169.14,170.22,168.54,168.68,146.16,582300,582300,-0.46,-0.27196,169.145,"January 13, 22",-0.0027196,,,,,
2022-01-12,165.66,169.83,165.66,168.74,146.21,811400,811400,3.08,1.86,167.4725,"January 12, 22",0.0186,,,,,
2022-01-11,165.7,165.94,162.68,165.66,143.55,1478800,1478800,-0.04,-0.02414001,164.995,"January 11, 22",-0.0002414001,,,,,
2022-01-10,165.93,168.23,164.78,165.49,143.4,1004300,1004300,-0.44,-0.26517,166.1075,"January 10, 22",-0.0026517,,,,,
2022-01-07,170.03,170.24,166.63,166.89,144.61,934200,934200,-3.14,-1.85,168.4475,"January 07, 22",-0.0185,,,,,
2022-01-06,172.61,174.39,170.65,170.96,148.14,331400,331400,-1.65,-0.95591,172.1525,"January 06, 22",-0.0095591,,,,,
2022-01-05,176.32,176.86,172.53,172.87,149.79,537100,537100,-3.45,-1.96,174.645,"January 05, 22",-0.0196,,,,,
2022-01-04,176.33,179.32,176.17,176.32,152.78,809800,809800,-0.01,-0.00567118,177.035,"January 04, 22",-5.67118e-05,,,,,
2022-01-03,178.8,179.35,174.56,176.45,152.9,525900,525900,-2.35,-1.31,177.29,"January 03, 22",-0.0131,,,,,
2021-12-31,178.17,180.37,178.17,178.68,154.83,434700,434700,0.51,0.28624,178.8475,"December 31, 21",0.0028624,,,,,
2021-12-30,177.85,179.06,177.12,178.18,154.39,394700,394700,0.33,0.18555,178.0525,"December 30, 21",0.0018555,,,,,
2021-12-29,177.17,178.08,175.22,177.66,153.94,630100,630100,0.49,0.27657,177.0325,"December 29, 21",0.0027657,,,,,
2021-12-28,176.56,177.4,176.1,176.79,153.19,414718,414718,0.23,0.13027,176.7125,"December 28, 21",0.0013027,,,,,
2021-12-27,173.36,176.64,172.9,176.56,152.99,274751,274751,3.2,1.85,174.865,"December 27, 21",0.0185,,,,,
2021-12-23,175.51,175.51,172.12,173.49,150.33,372300,372300,-2.02,-1.15,174.1575,"December 23, 21",-0.0115,,,,,
2021-12-22,172.06,174.72,172.06,174.46,151.17,960700,960700,2.4,1.39,173.325,"December 22, 21",0.0139,,,,,
2021-12-21,173.11,174.06,171.39,172.5,149.47,668000,668000,-0.61,-0.35238,172.765,"December 21, 21",-0.0035238,,,,,
2021-12-20,170.04,172.66,169.33,171.95,149,416733,416733,1.91,1.12,170.995,"December 20, 21",0.0112,,,,,
2021-12-17,174.22,175.94,170.73,171.61,148.7,1697572,1697572,-2.61,-1.5,173.125,"December 17, 21",-0.015,,,,,
2021-12-16,176.7,177.1,173.39,174.49,151.2,472208,472208,-2.21,-1.25,175.42,"December 16, 21",-0.0125,,,,,
2021-12-15,172.89,177.45,172.89,176.89,153.28,834948,834948,4,2.31,175.03,"December 15, 21",0.0231,2021-12-01,2022-01-18,2021-12-16,0.83,0.83
2021-12-14,175.44,175.9,172.04,173.47,149.59,630800,630800,-1.97,-1.12,174.2125,"December 14, 21",-0.0112,,,,,
2021-12-13,173.19,177.07,172.3,175.75,151.56,648000,648000,2.56,1.48,174.5775,"December 13, 21",0.0148,,,,,
2021-12-10,172.05,174.6,171.21,173.69,149.78,607100,607100,1.64,0.95321,172.8875,"December 10, 21",0.0095321,,,,,
2021-12-09,173.48,174.74,171.63,171.64,148.01,1356800,1356800,-1.84,-1.06,172.8725,"December 09, 21",-0.0106,,,,,
2021-12-08,171.34,173.94,170.68,173.62,149.72,480107,480107,2.28,1.33,172.395,"December 08, 21",0.0133,,,,,
2021-12-07,172.15,172.52,169.83,171.34,147.75,694800,694800,-0.81,-0.47052,171.46,"December 07, 21",-0.0047052,,,,,
2021-12-06,168.42,171.89,168.42,169.84,146.46,732000,732000,1.42,0.84313,169.6425,"December 06, 21",0.0084313,,,,,
2021-12-03,169.07,170.15,165.74,167.28,144.25,737200,737200,-1.79,-1.06,168.06,"December 03, 21",-0.0106,,,,,
2021-12-02,163.67,169.41,162.58,168.27,145.11,692100,692100,4.6,2.81,165.9825,"December 02, 21",0.0281,,,,,
2021-12-01,166.39,168.26,162.48,162.55,140.17,674612,674612,-3.84,-2.31,164.92,"December 01, 21",-0.0231,,,,,
2021-11-30,168.22,169.82,165.21,165.21,142.47,1537100,1537100,-3.01,-1.79,167.115,"November 30, 21",-0.0179,,,,,
2021-11-29,168.01,171.56,167.53,168.85,145.61,838619,838619,0.84,0.49997,168.9875,"November 29, 21",0.0049997,,,,,
2021-11-26,168.78,170.4,166.13,166.98,143.99,612337,612337,-1.8,-1.07,168.0725,"November 26, 21",-0.0107,,,,,
2021-11-24,167.21,171.17,167.19,170.69,147.19,469426,469426,3.48,2.08,169.065,"November 24, 21",0.0208,,,,,
2021-11-23,166.1,168.91,165.42,167.58,144.51,563800,563800,1.48,0.89103,167.0025,"November 23, 21",0.0089103,,,,,
2021-11-22,166.24,167.68,164.75,166.47,143.55,485200,485200,0.23,0.13835,166.285,"November 22, 21",0.0013835,,,,,
2021-11-19,165.41,166.64,164.38,166.25,143.36,525240,525240,0.84,0.50783,165.67,"November 19, 21",0.0050783,,,,,
2021-11-18,167.07,167.07,164.83,165.76,142.94,555341,555341,-1.31,-0.7841,166.1825,"November 18, 21",-0.007841,,,,,
2021-11-17,164.87,166.55,160.53,166.5,143.58,602403,602403,1.63,0.98866,164.6125,"November 17, 21",0.0098866,,,,,
2021-11-16,167.93,167.93,164.49,165.06,142.34,474143,474143,-2.87,-1.71,166.3525,"November 16, 21",-0.0171,,,,,
2021-11-15,165.3,167.95,164.66,167.93,144.81,359300,359300,2.63,1.59,166.46,"November 15, 21",0.0159,,,,,
2021-11-12,166.68,167.32,165.01,165.65,142.85,460621,460621,-1.03,-0.61795,166.165,"November 12, 21",-0.0061795,,,,,
