date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,paymentDate,declarationDate,adjDividend,recordDate
2024-05-21,96.78,98.2,96.26,98.15,95.65,1869700,1869700,1.37,1.42,97.3475,"May 21, 24",0.0142,,,,,
2024-05-20,96.9,97.2,96.4,97.08,94.61,1288500,1288500,0.18,0.18576,96.895,"May 20, 24",0.0018576,,,,,
2024-05-17,96.8,96.83,96.15,96.79,94.33,1627112,1627112,-0.01,-0.01033058,96.6425,"May 17, 24",-0.0001033058,,,,,
2024-05-16,96.79,97.2,96.17,96.56,94.1,2517300,2517300,-0.23,-0.23763,96.68,"May 16, 24",-0.0023763,0.39,2024-06-07,2024-04-23,0.39,2024-05-17
2024-05-15,97.3,98.23,96.67,97.27,94.42,2144581,2144581,-0.03,-0.03083248,97.3675,"May 15, 24",-0.0003083248,,,,,
2024-05-14,97.19,97.81,96.66,97.07,94.23,1606900,1606900,-0.12,-0.12347,97.1825,"May 14, 24",-0.0012347,,,,,
2024-05-13,97.27,97.47,95.97,96.59,93.76,1746912,1746912,-0.68,-0.69909,96.825,"May 13, 24",-0.0069909,,,,,
2024-05-10,96.6,97.18,96.27,97.1,94.25,2485697,2485697,0.5,0.5176,96.7875,"May 10, 24",0.005176,,,,,
2024-05-09,94.57,96.18,94.55,96.13,93.31,1800342,1800342,1.56,1.65,95.3575,"May 09, 24",0.0165,,,,,
2024-05-08,93.67,94.66,93.64,94.52,91.75,1664900,1664900,0.85,0.90744,94.1225,"May 08, 24",0.0090744,,,,,
2024-05-07,93.66,94.21,93.24,93.89,91.14,1705906,1705906,0.23,0.24557,93.75,"May 07, 24",0.0024557,,,,,
2024-05-06,92.66,93.12,92.25,93.09,90.36,1319642,1319642,0.43,0.46406,92.78,"May 06, 24",0.0046406,,,,,
2024-05-03,92.5,93.14,91.85,92.12,89.42,1788702,1788702,-0.38,-0.41081,92.4025,"May 03, 24",-0.0041081,,,,,
2024-05-02,91.86,92.09,91.04,91.77,89.08,1958100,1958100,-0.09,-0.09797518,91.69,"May 02, 24",-0.0009797518,,,,,
2024-05-01,91.29,92.83,90.57,91.43,88.75,1937400,1937400,0.14,0.15336,91.53,"May 01, 24",0.0015336,,,,,
2024-04-30,92.92,93.29,91.13,91.2,88.53,1997861,1997861,-1.72,-1.85,92.135,"April 30, 24",-0.0185,,,,,
2024-04-29,92.46,93.82,92.17,93.37,90.63,1769118,1769118,0.91,0.98421,92.955,"April 29, 24",0.0098421,,,,,
2024-04-26,93,93.69,92.12,92.2,89.5,2314121,2314121,-0.8,-0.86022,92.7525,"April 26, 24",-0.0086022,,,,,
2024-04-25,93.64,93.95,92.56,93.02,90.29,2219337,2219337,-0.62,-0.66211,93.2925,"April 25, 24",-0.0066211,,,,,
2024-04-24,96.91,96.91,93.02,93.37,90.63,4222900,4222900,-3.54,-3.65,95.0525,"April 24, 24",-0.0365,,,,,
2024-04-23,96.63,97.72,96.45,97.47,94.61,2074834,2074834,0.84,0.8693,97.0675,"April 23, 24",0.008693,,,,,
2024-04-22,95.43,96.87,95.16,96.29,93.47,2007041,2007041,0.86,0.90118,95.9375,"April 22, 24",0.0090118,,,,,
2024-04-19,95.91,96.29,94.94,95.11,92.32,2339700,2339700,-0.8,-0.83412,95.5625,"April 19, 24",-0.0083412,,,,,
2024-04-18,95.27,96.29,95.24,95.49,92.69,1967000,1967000,0.22,0.23092,95.5725,"April 18, 24",0.0023092,,,,,
2024-04-17,96.62,96.62,94.46,94.96,92.18,2506100,2506100,-1.66,-1.72,95.665,"April 17, 24",-0.0172,,,,,
2024-04-16,95.87,96.41,95.06,95.98,93.17,1192700,1192700,0.11,0.11474,95.83,"April 16, 24",0.0011474,,,,,
2024-04-15,97.65,97.82,95.6,96.05,93.24,1475825,1475825,-1.6,-1.64,96.78,"April 15, 24",-0.0164,,,,,
2024-04-12,97.14,97.32,95.63,96.16,93.34,1537300,1537300,-0.98,-1.01,96.5625,"April 12, 24",-0.0101,,,,,
2024-04-11,97.39,98.05,96.93,97.97,95.1,1475000,1475000,0.58,0.59554,97.585,"April 11, 24",0.0059554,,,,,
2024-04-10,97.76,98.35,97.25,97.3,94.45,1238172,1238172,-0.46,-0.47054,97.665,"April 10, 24",-0.0047054,,,,,
2024-04-09,98.28,99.16,97.27,99.12,96.22,1718800,1718800,0.84,0.8547,98.4575,"April 09, 24",0.008547,,,,,
2024-04-08,98.12,98.34,97.39,98.03,95.16,1449500,1449500,-0.09,-0.09172442,97.97,"April 08, 24",-0.0009172442,,,,,
2024-04-05,97.51,97.89,96.96,97.77,94.91,1595528,1595528,0.26,0.26664,97.5325,"April 05, 24",0.0026664,,,,,
2024-04-04,98.9,99.09,97.12,97.18,94.33,1879900,1879900,-1.72,-1.74,98.0725,"April 04, 24",-0.0174,,,,,
2024-04-03,97.75,98.56,97.53,98.25,95.37,1374036,1374036,0.5,0.51151,98.0225,"April 03, 24",0.0051151,,,,,
2024-04-02,98.31,98.53,97.7,97.75,94.89,1411907,1411907,-0.56,-0.56963,98.0725,"April 02, 24",-0.0056963,,,,,
2024-04-01,99.1,99.57,98.56,98.57,95.68,1226819,1226819,-0.53,-0.53481,98.95,"April 01, 24",-0.0053481,,,,,
2024-03-28,100,100.05,99.09,99.27,96.36,1587500,1587500,-0.73,-0.73,99.6025,"March 28, 24",-0.0073,,,,,
2024-03-27,99.15,99.88,98.98,99.86,96.93,1501619,1501619,0.71,0.71609,99.4675,"March 27, 24",0.0071609,,,,,
2024-03-26,99.04,99.58,98.63,98.63,95.74,1808600,1808600,-0.41,-0.41397,98.97,"March 26, 24",-0.0041397,,,,,
2024-03-25,99.46,99.85,98.86,99.04,96.14,1658000,1658000,-0.42,-0.42228,99.3025,"March 25, 24",-0.0042228,,,,,
2024-03-22,100.35,100.35,99.14,99.34,96.43,1231000,1231000,-1.01,-1.01,99.795,"March 22, 24",-0.0101,,,,,
2024-03-21,99.4,100.33,98.96,100.22,97.28,1816400,1816400,0.82,0.82495,99.7275,"March 21, 24",0.0082495,,,,,
2024-03-20,98.69,99.44,98.28,99.33,96.42,1709656,1709656,0.64,0.6485,98.935,"March 20, 24",0.006485,,,,,
2024-03-19,98.3,98.84,98.14,98.84,95.94,1596350,1596350,0.54,0.54934,98.53,"March 19, 24",0.0054934,,,,,
2024-03-18,98.85,99.19,97.97,98.04,95.17,1438100,1438100,-0.81,-0.81942,98.5125,"March 18, 24",-0.0081942,,,,,
2024-03-15,97.66,98.82,97.66,98.5,95.61,4137755,4137755,0.84,0.86013,98.16,"March 15, 24",0.0086013,,,,,
2024-03-14,98.43,98.98,97.8,98.49,95.6,3307100,3307100,0.06,0.06095703,98.425,"March 14, 24",0.0006095703,,,,,
2024-03-13,97.47,98.37,96.81,98.3,95.42,2716500,2716500,0.83,0.85154,97.7375,"March 13, 24",0.0085154,,,,,
2024-03-12,96.43,97.65,96.13,97.45,94.59,1450737,1450737,1.02,1.06,96.915,"March 12, 24",0.0106,,,,,
2024-03-11,97.41,97.88,95.86,96.31,93.49,1880400,1880400,-1.1,-1.13,96.865,"March 11, 24",-0.0113,,,,,
2024-03-08,97.13,97.68,96.79,97.63,94.77,2389743,2389743,0.5,0.51477,97.3075,"March 08, 24",0.0051477,,,,,
2024-03-07,95.63,97.11,95.41,96.94,94.1,1659540,1659540,1.31,1.37,96.2725,"March 07, 24",0.0137,,,,,
2024-03-06,95,95.69,94.76,95.19,92.4,1086800,1086800,0.19,0.2,95.16,"March 06, 24",0.002,,,,,
2024-03-05,95.22,95.49,93.99,94.54,91.77,1491400,1491400,-0.68,-0.71414,94.81,"March 05, 24",-0.0071414,,,,,
2024-03-04,95.6,95.84,95.17,95.39,92.6,1292300,1292300,-0.21,-0.21967,95.5,"March 04, 24",-0.0021967,,,,,
2024-03-01,95.19,95.83,94.65,95.68,92.88,1698906,1698906,0.49,0.51476,95.3375,"March 01, 24",0.0051476,,,,,
2024-02-29,95.39,95.57,94.58,95.3,92.51,2401600,2401600,-0.09,-0.09434951,95.21,"February 29, 24",-0.0009434951,,,,,
2024-02-28,93.85,95.08,93.74,94.92,92.14,1501722,1501722,1.07,1.14,94.3975,"February 28, 24",0.0114,,,,,
2024-02-27,94.13,94.29,93.22,93.85,91.1,1356200,1356200,-0.28,-0.29746,93.8725,"February 27, 24",-0.0029746,,,,,
2024-02-26,93.1,93.92,92.98,93.82,91.07,1613400,1613400,0.72,0.77336,93.455,"February 26, 24",0.0077336,,,,,
2024-02-23,92.71,93.84,92.65,93.52,90.78,1671568,1671568,0.81,0.87369,93.18,"February 23, 24",0.0087369,,,,,
2024-02-22,92.75,92.93,91.66,92.41,89.7,1785100,1785100,-0.34,-0.36658,92.4375,"February 22, 24",-0.0036658,,,,,
2024-02-21,91.4,91.74,90.81,91.68,88.99,2771064,2771064,0.28,0.30635,91.4075,"February 21, 24",0.0030635,,,,,
2024-02-20,90.81,91.36,90.5,91.02,88.35,2790000,2790000,0.21,0.23125,90.9225,"February 20, 24",0.0023125,,,,,
2024-02-16,92.27,92.79,91.16,91.24,88.57,1967600,1967600,-1.03,-1.12,91.865,"February 16, 24",-0.0112,,,,,
2024-02-15,91.37,92.26,90.94,92.22,89.52,2604640,2604640,0.85,0.93028,91.6975,"February 15, 24",0.0093028,0.34,2024-03-08,2024-02-01,0.34,2024-02-16
2024-02-14,90.79,90.92,90.22,90.83,87.84,1668589,1668589,0.04,0.04405772,90.69,"February 14, 24",0.0004405772,,,,,
2024-02-13,90.81,90.94,89.37,90.09,87.12,1871838,1871838,-0.72,-0.79286,90.3025,"February 13, 24",-0.0079286,,,,,
2024-02-12,90.93,91.66,90.93,91.34,88.33,1942036,1942036,0.41,0.4509,91.215,"February 12, 24",0.004509,,,,,
2024-02-09,90.87,91.09,90.28,91.08,88.08,2087331,2087331,0.21,0.2311,90.83,"February 09, 24",0.002311,,,,,
2024-02-08,91.65,91.81,90.47,90.87,87.88,1441222,1441222,-0.78,-0.85106,91.2,"February 08, 24",-0.0085106,,,,,
2024-02-07,91.9,92.45,91.48,91.77,88.75,2226228,2226228,-0.13,-0.14146,91.9,"February 07, 24",-0.0014146,,,,,
2024-02-06,91.23,91.98,90.86,91.94,88.91,1546500,1546500,0.71,0.77825,91.5025,"February 06, 24",0.0077825,,,,,
2024-02-05,90,91.22,89.89,90.89,87.9,1580000,1580000,0.89,0.98889,90.5,"February 05, 24",0.0098889,,,,,
2024-02-02,89.81,91.26,89.29,90.97,87.98,2051541,2051541,1.16,1.29,90.3325,"February 02, 24",0.0129,,,,,
2024-02-01,89.14,89.58,87.57,89.58,86.63,3526479,3526479,0.44,0.49361,88.9675,"February 01, 24",0.0049361,,,,,
2024-01-31,91.16,92.13,87.88,88.44,85.53,4270449,4270449,-2.72,-2.98,89.9025,"January 31, 24",-0.0298,,,,,
2024-01-30,89.16,90,88.8,90,87.04,2581000,2581000,0.84,0.94213,89.49,"January 30, 24",0.0094213,,,,,
2024-01-29,88.32,89.42,88.27,89.32,86.38,1485439,1485439,1,1.13,88.8325,"January 29, 24",0.0113,,,,,
2024-01-26,89.1,89.39,88.5,88.63,85.71,1640100,1640100,-0.47,-0.5275,88.905,"January 26, 24",-0.005275,,,,,
2024-01-25,88.81,89.32,88.38,88.98,86.05,1747306,1747306,0.17,0.19142,88.8725,"January 25, 24",0.0019142,,,,,
2024-01-24,88.9,88.91,87.97,88.01,85.11,2174231,2174231,-0.89,-1,88.4475,"January 24, 24",-0.01,,,,,
2024-01-23,88.37,88.71,87.66,88.34,85.43,1760900,1760900,-0.03,-0.03394817,88.27,"January 23, 24",-0.0003394817,,,,,
2024-01-22,88.02,88.61,87.86,87.94,85.05,1599746,1599746,-0.08,-0.09088843,88.1075,"January 22, 24",-0.0009088843,,,,,
2024-01-19,87.14,88.01,86.4,87.78,84.89,2025200,2025200,0.64,0.73445,87.3325,"January 19, 24",0.0073445,,,,,
2024-01-18,85.61,87.08,85.61,86.97,84.11,2168644,2168644,1.36,1.59,86.3175,"January 18, 24",0.0159,,,,,
2024-01-17,85.88,86.32,85.42,85.45,82.64,1864218,1864218,-0.43,-0.5007,85.7675,"January 17, 24",-0.005007,,,,,
2024-01-16,85.81,86.81,85.64,86.66,83.81,1929100,1929100,0.85,0.99056,86.23,"January 16, 24",0.0099056,,,,,
2024-01-12,86.52,86.68,85.72,86.21,83.37,2387959,2387959,-0.31,-0.3583,86.2825,"January 12, 24",-0.003583,,,,,
2024-01-11,87,87.14,85.72,86.12,83.28,3190332,3190332,-0.88,-1.01,86.495,"January 11, 24",-0.0101,,,,,
2024-01-10,86.67,87.25,86.48,87,84.14,5041500,5041500,0.33,0.38075,86.85,"January 10, 24",0.0038075,,,,,
2024-01-09,87.01,87.2,86.42,86.9,84.04,2953900,2953900,-0.11,-0.12642,86.8825,"January 09, 24",-0.0012642,,,,,
2024-01-08,87.53,87.94,87.22,87.56,84.68,3187600,3187600,0.03,0.03427396,87.5625,"January 08, 24",0.0003427396,,,,,
2024-01-05,87.49,88.07,87.27,87.51,84.63,1930600,1930600,0.02,0.02285976,87.585,"January 05, 24",0.0002285976,,,,,
2024-01-04,87.98,88.42,87.58,87.68,84.79,2128300,2128300,-0.3,-0.34099,87.915,"January 04, 24",-0.0034099,,,,,
2024-01-03,88.15,88.37,87.47,87.65,84.76,2146300,2146300,-0.5,-0.56721,87.91,"January 03, 24",-0.0056721,,,,,
2024-01-02,88.38,89.15,88.06,88.43,85.52,1660600,1660600,0.05,0.05657389,88.505,"January 02, 24",0.0005657389,,,,,
2023-12-29,89.56,89.92,89.34,89.47,86.52,1091724,1091724,-0.09,-0.10049,89.5725,"December 29, 23",-0.0010049,,,,,
2023-12-28,89.55,90,89.42,89.67,86.72,908904,908904,0.12,0.134,89.66,"December 28, 23",0.00134,,,,,
2023-12-27,89.64,90.2,89.44,89.61,86.66,1421600,1421600,-0.03,-0.0334672,89.7225,"December 27, 23",-0.000334672,,,,,
2023-12-26,89.17,89.86,88.53,89.63,86.68,1788817,1788817,0.46,0.51587,89.2975,"December 26, 23",0.0051587,,,,,
2023-12-22,88.67,89.47,88.31,89.11,86.18,1628300,1628300,0.44,0.49622,88.89,"December 22, 23",0.0049622,,,,,
2023-12-21,88.95,89.21,88.09,88.4,85.49,2394034,2394034,-0.55,-0.61832,88.6625,"December 21, 23",-0.0061832,,,,,
2023-12-20,89.32,89.88,88.22,88.27,85.36,1995812,1995812,-1.05,-1.18,88.9225,"December 20, 23",-0.0118,,,,,
2023-12-19,89.89,90.4,89.47,89.82,86.86,2702817,2702817,-0.07,-0.07787296,89.895,"December 19, 23",-0.0007787296,,,,,
2023-12-18,90.16,90.23,88.86,89.49,86.54,3078728,3078728,-0.67,-0.74312,89.685,"December 18, 23",-0.0074312,,,,,
2023-12-15,90.27,90.53,89.73,90.19,87.22,5291100,5291100,-0.08,-0.08862302,90.18,"December 15, 23",-0.0008862302,,,,,
2023-12-14,90.16,91.03,89.8,90.67,87.69,3603821,3603821,0.51,0.56566,90.415,"December 14, 23",0.0056566,,,,,
2023-12-13,89.06,89.85,88.47,89.41,86.47,3047400,3047400,0.35,0.39299,89.1975,"December 13, 23",0.0039299,,,,,
2023-12-12,88.69,89.33,88.28,89.04,86.11,1616400,1616400,0.35,0.39463,88.835,"December 12, 23",0.0039463,,,,,
2023-12-11,87.65,88.52,87.5,88.51,85.6,1448041,1448041,0.86,0.98118,88.045,"December 11, 23",0.0098118,,,,,
2023-12-08,86.7,87.77,86.7,87.5,84.62,3062925,3062925,0.8,0.92272,87.1675,"December 08, 23",0.0092272,,,,,
2023-12-07,86.82,87.19,86.23,86.66,83.81,1678700,1678700,-0.16,-0.18429,86.725,"December 07, 23",-0.0018429,,,,,
2023-12-06,86.32,86.94,85.97,86.45,83.6,2032747,2032747,0.13,0.1506,86.42,"December 06, 23",0.001506,,,,,
2023-12-05,86.91,87.23,85.69,85.84,83.01,1803700,1803700,-1.07,-1.23,86.4175,"December 05, 23",-0.0123,,,,,
2023-12-04,86.13,87.27,86.12,87.24,84.37,1516563,1516563,1.11,1.29,86.69,"December 04, 23",0.0129,,,,,
2023-12-01,85.8,86.96,85.54,86.75,83.89,1662500,1662500,0.95,1.11,86.2625,"December 01, 23",0.0111,,,,,
2023-11-30,84.55,85.87,83.99,85.79,82.97,2903000,2903000,1.24,1.47,85.05,"November 30, 23",0.0147,,,,,
2023-11-29,84.88,85.21,84.25,84.33,81.55,1714504,1714504,-0.55,-0.64797,84.6675,"November 29, 23",-0.0064797,,,,,
2023-11-28,85.15,85.16,84.24,84.3,81.52,1637839,1637839,-0.85,-0.99824,84.7125,"November 28, 23",-0.0099824,,,,,
2023-11-27,84.44,85.43,84.22,85.2,82.4,1423111,1423111,0.76,0.90005,84.8225,"November 27, 23",0.0090005,,,,,
2023-11-24,84.38,85.25,84.28,85.04,82.24,788800,788800,0.66,0.78218,84.7375,"November 24, 23",0.0078218,,,,,
2023-11-22,85.14,85.39,84.6,84.94,82.14,1003300,1003300,-0.2,-0.23491,85.0175,"November 22, 23",-0.0023491,,,,,
2023-11-21,84.61,85.28,84.36,84.9,82.11,1346221,1346221,0.29,0.34275,84.7875,"November 21, 23",0.0034275,,,,,
2023-11-20,84.54,85.08,83.66,84.8,82.01,1667519,1667519,0.26,0.30755,84.52,"November 20, 23",0.0030755,,,,,
2023-11-17,84.43,84.66,84.05,84.54,81.76,1775320,1775320,0.11,0.13029,84.42,"November 17, 23",0.0013029,,,,,
2023-11-16,83.24,84.13,83.21,83.92,81.16,1426928,1426928,0.68,0.81691,83.625,"November 16, 23",0.0081691,0.34,2023-12-08,2023-10-26,0.34,2023-11-17
2023-11-15,84.15,84.64,83.57,83.6,80.52,1852100,1852100,-0.55,-0.65359,83.99,"November 15, 23",-0.0065359,,,,,
2023-11-14,83,84.2,82.43,83.94,80.85,2133546,2133546,0.94,1.13,83.3925,"November 14, 23",0.0113,,,,,
2023-11-13,81.84,82.15,81.21,81.78,78.77,1250802,1250802,-0.06,-0.07331378,81.745,"November 13, 23",-0.0007331378,,,,,
2023-11-10,80.87,82.3,80.64,82.03,79.01,2053417,2053417,1.16,1.43,81.46,"November 10, 23",0.0143,,,,,
2023-11-09,81.2,81.52,80.49,80.65,77.68,1762100,1762100,-0.55,-0.67734,80.965,"November 09, 23",-0.0067734,,,,,
2023-11-08,79.93,81.2,79.73,80.85,77.87,2355544,2355544,0.92,1.15,80.4275,"November 08, 23",0.0115,,,,,
2023-11-07,79.92,80.35,79.54,79.87,76.93,1841700,1841700,-0.05,-0.06256256,79.92,"November 07, 23",-0.0006256256,,,,,
2023-11-06,79.65,80.57,79.44,80.32,77.36,2205138,2205138,0.67,0.84118,79.995,"November 06, 23",0.0084118,,,,,
2023-11-03,79.64,80.59,79.56,79.81,76.87,2600600,2600600,0.17,0.21346,79.9,"November 03, 23",0.0021346,,,,,
2023-11-02,77.88,78.77,77.51,78.65,75.75,1974404,1974404,0.77,0.9887,78.2025,"November 02, 23",0.009887,,,,,
2023-11-01,77.39,77.69,76.22,76.81,73.98,2392200,2392200,-0.58,-0.74945,77.0275,"November 01, 23",-0.0074945,,,,,
2023-10-31,76.58,77.4,76.47,77.21,74.37,2165100,2165100,0.63,0.82267,76.915,"October 31, 23",0.0082267,,,,,
2023-10-30,76.7,76.97,75.78,76.54,73.72,1942500,1942500,-0.16,-0.2086,76.4975,"October 30, 23",-0.002086,,,,,
2023-10-27,75.23,76.61,75.16,76.14,73.34,2331100,2331100,0.91,1.21,75.785,"October 27, 23",0.0121,,,,,
2023-10-26,75.75,76.47,75.26,75.52,72.74,1687000,1687000,-0.23,-0.30363,75.75,"October 26, 23",-0.0030363,,,,,
2023-10-25,75.1,76.9,73.32,75.47,72.69,2910940,2910940,0.37,0.49268,75.1975,"October 25, 23",0.0049268,,,,,
2023-10-24,77.59,78.01,76.65,77.27,74.42,2970440,2970440,-0.32,-0.41242,77.38,"October 24, 23",-0.0041242,,,,,
2023-10-23,77.31,78.1,76.73,76.91,74.08,1822242,1822242,-0.4,-0.5174,77.2625,"October 23, 23",-0.005174,,,,,
2023-10-20,78.24,78.44,77.41,77.53,74.67,2008110,2008110,-0.71,-0.90746,77.905,"October 20, 23",-0.0090746,,,,,
2023-10-19,78.79,79.93,78.06,78.17,75.29,2441600,2441600,-0.62,-0.7869,78.7375,"October 19, 23",-0.007869,,,,,
2023-10-18,80.45,80.5,78.81,78.85,75.95,2440335,2440335,-1.6,-1.99,79.6525,"October 18, 23",-0.0199,,,,,
2023-10-17,80.13,81.28,79.99,81.07,78.08,1172517,1172517,0.94,1.17,80.6175,"October 17, 23",0.0117,,,,,
2023-10-16,80.65,81.04,80.09,80.51,77.54,1212200,1212200,-0.14,-0.17359,80.5725,"October 16, 23",-0.0017359,,,,,
2023-10-13,80.59,80.79,79.72,80,77.05,1767900,1767900,-0.59,-0.7321,80.275,"October 13, 23",-0.007321,,,,,
2023-10-12,81.36,81.38,80.07,80.44,77.48,1598400,1598400,-0.92,-1.13,80.8125,"October 12, 23",-0.0113,,,,,
2023-10-11,80.35,81.07,80.35,81.04,78.05,1576300,1576300,0.69,0.85874,80.7025,"October 11, 23",0.0085874,,,,,
2023-10-10,80.16,80.92,79.94,80.3,77.34,1615900,1615900,0.14,0.17465,80.33,"October 10, 23",0.0017465,,,,,
2023-10-09,79.11,79.95,78.7,79.95,77,1506806,1506806,0.84,1.06,79.4275,"October 09, 23",0.0106,,,,,
2023-10-06,79.02,80.08,78.41,79.54,76.61,2133500,2133500,0.52,0.65806,79.2625,"October 06, 23",0.0065806,,,,,
2023-10-05,80.02,80.3,78.86,79.14,76.22,1197200,1197200,-0.88,-1.1,79.58,"October 05, 23",-0.011,,,,,
2023-10-04,79.56,80.14,78.79,80.06,77.11,1463200,1463200,0.5,0.62846,79.6375,"October 04, 23",0.0062846,,,,,
2023-10-03,79.26,80.08,79.05,79.4,76.47,1645229,1645229,0.14,0.17663,79.4475,"October 03, 23",0.0017663,,,,,
2023-10-02,80.06,80.53,79.16,79.5,76.57,1621100,1621100,-0.56,-0.69948,79.8125,"October 02, 23",-0.0069948,,,,,
2023-09-29,81.03,81.15,79.97,80.31,77.35,1764095,1764095,-0.72,-0.88856,80.615,"September 29, 23",-0.0088856,,,,,
2023-09-28,79.53,80.98,79.14,80.47,77.51,1647900,1647900,0.94,1.18,80.03,"September 28, 23",0.0118,,,,,
2023-09-27,79.4,79.93,79.13,79.35,76.43,3145700,3145700,-0.05,-0.06297229,79.4525,"September 27, 23",-0.0006297229,,,,,
2023-09-26,80.47,80.72,79.21,79.29,76.37,3357439,3357439,-1.18,-1.47,79.9225,"September 26, 23",-0.0147,,,,,
2023-09-25,80.38,81.15,80.15,80.95,77.97,1074200,1074200,0.57,0.70913,80.6575,"September 25, 23",0.0070913,,,,,
2023-09-22,80.94,81.53,80.71,80.82,77.84,1361505,1361505,-0.12,-0.14826,81,"September 22, 23",-0.0014826,,,,,
2023-09-21,81.53,81.83,80.78,80.93,77.95,2768900,2768900,-0.6,-0.73593,81.2675,"September 21, 23",-0.0073593,,,,,
2023-09-20,82.41,82.74,81.57,81.7,78.69,1432000,1432000,-0.71,-0.86155,82.105,"September 20, 23",-0.0086155,,,,,
2023-09-19,80.95,82.44,80.92,82.18,79.15,2322220,2322220,1.23,1.52,81.6225,"September 19, 23",0.0152,,,,,
2023-09-18,81.09,81.92,80.94,81.39,78.39,1692235,1692235,0.3,0.36996,81.335,"September 18, 23",0.0036996,,,,,
2023-09-15,81.31,81.78,80.71,81.12,78.13,3555142,3555142,-0.19,-0.23367,81.23,"September 15, 23",-0.0023367,,,,,
2023-09-14,81.91,82.32,80.93,81.68,78.67,1538824,1538824,-0.23,-0.2808,81.71,"September 14, 23",-0.002808,,,,,
2023-09-13,82.63,82.67,80.77,81.29,78.3,1579428,1579428,-1.34,-1.62,81.84,"September 13, 23",-0.0162,,,,,
2023-09-12,82.43,82.98,82.36,82.59,79.55,883300,883300,0.16,0.1941,82.59,"September 12, 23",0.001941,,,,,
2023-09-11,83.15,83.56,82.52,82.99,79.93,1346000,1346000,-0.16,-0.19242,83.055,"September 11, 23",-0.0019242,,,,,
2023-09-08,83.01,83.4,82.45,82.71,79.66,1922735,1922735,-0.3,-0.3614,82.8925,"September 08, 23",-0.003614,,,,,
2023-09-07,83.77,84.72,82.93,82.97,79.91,2377800,2377800,-0.8,-0.955,83.5975,"September 07, 23",-0.00955,,,,,
2023-09-06,84.23,84.98,84,84.39,81.28,2179368,2179368,0.16,0.18996,84.4,"September 06, 23",0.0018996,,,,,
2023-09-05,86.07,86.26,84.17,84.35,81.24,1814501,1814501,-1.72,-2,85.2125,"September 05, 23",-0.02,,,,,
2023-09-01,85.96,86.5,85.68,86.17,83,1188601,1188601,0.21,0.2443,86.0775,"September 01, 23",0.002443,,,,,
2023-08-31,85.78,86.57,85.53,85.55,82.4,1922300,1922300,-0.23,-0.26813,85.8575,"August 31, 23",-0.0026813,,,,,
2023-08-30,85.93,86.63,85.33,85.66,82.5,1583400,1583400,-0.27,-0.31421,85.8875,"August 30, 23",-0.0031421,,,,,
2023-08-29,84.56,85.75,84.27,85.51,82.36,1589000,1589000,0.95,1.12,85.0225,"August 29, 23",0.0112,,,,,
2023-08-28,84.16,85.01,84.1,84.64,81.52,1158025,1158025,0.48,0.57034,84.4775,"August 28, 23",0.0057034,,,,,
2023-08-25,83.55,84.29,82.84,83.87,80.78,2107940,2107940,0.32,0.383,83.6375,"August 25, 23",0.00383,,,,,
2023-08-24,83.47,84.32,82.8,82.84,79.79,1902040,1902040,-0.63,-0.75476,83.3575,"August 24, 23",-0.0075476,,,,,
2023-08-23,83.22,84.02,82.7,83.85,80.76,1663104,1663104,0.63,0.75703,83.4475,"August 23, 23",0.0075703,,,,,
2023-08-22,84,84.23,82.76,82.95,79.89,1955716,1955716,-1.05,-1.25,83.485,"August 22, 23",-0.0125,,,,,
2023-08-21,83.7,83.85,82.98,83.52,80.44,1660300,1660300,-0.18,-0.21505,83.5125,"August 21, 23",-0.0021505,,,,,
2023-08-18,83.18,84.5,83.18,83.73,80.65,1949600,1949600,0.55,0.66122,83.6475,"August 18, 23",0.0066122,,,,,
2023-08-17,85.37,86.04,83.9,83.92,80.83,2218000,2218000,-1.45,-1.7,84.8075,"August 17, 23",-0.017,0.34,2023-09-08,2023-07-27,0.34,2023-08-18
2023-08-16,85.61,86.2,84.96,85.27,81.8,2331621,2331621,-0.34,-0.39715,85.51,"August 16, 23",-0.0039715,,,,,
2023-08-15,86.43,86.88,85.32,85.74,82.25,2251846,2251846,-0.69,-0.79833,86.0925,"August 15, 23",-0.0079833,,,,,
2023-08-14,87.21,87.28,86.46,87.05,83.51,2050806,2050806,-0.16,-0.18347,87,"August 14, 23",-0.0018347,,,,,
2023-08-11,87.32,87.87,87.01,87.41,83.85,1559200,1559200,0.09,0.10307,87.4025,"August 11, 23",0.0010307,,,,,
2023-08-10,88.13,88.98,87.49,87.78,84.21,1628838,1628838,-0.35,-0.39714,88.095,"August 10, 23",-0.0039714,,,,,
2023-08-09,88.83,89.18,87.93,88,84.42,1713388,1713388,-0.83,-0.93437,88.485,"August 09, 23",-0.0093437,,,,,
2023-08-08,89.52,89.67,88.39,88.94,85.32,1651500,1651500,-0.58,-0.6479,89.13,"August 08, 23",-0.006479,,,,,
2023-08-07,88.94,90.28,88.94,90.2,86.53,1671100,1671100,1.26,1.42,89.59,"August 07, 23",0.0142,,,,,
2023-08-04,89.9,89.9,88.33,88.51,84.91,1135000,1135000,-1.39,-1.55,89.16,"August 04, 23",-0.0155,,,,,
2023-08-03,89.22,90.13,88.9,89.62,85.97,1554638,1554638,0.4,0.44833,89.4675,"August 03, 23",0.0044833,,,,,
