date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,recordDate,dividend,adjDividend,paymentDate
2024-05-08,178.81,179.66,178.12,178.54,170.99,417346,417346,-0.27,-0.151,178.7825,"May 08, 24",-0.00151,,,,,
2024-05-07,176.41,180.58,176.41,179.15,171.57,570700,570700,2.74,1.55,178.1375,"May 07, 24",0.0155,,,,,
2024-05-06,177.48,177.96,175.75,176.15,168.7,670034,670034,-1.33,-0.74938,176.835,"May 06, 24",-0.0074938,,,,,
2024-05-03,176.26,177.02,174.83,176.27,168.81,475246,475246,0.01,0.00567344,176.095,"May 03, 24",5.67344e-05,,,,,
2024-05-02,175.48,176.11,174.15,175.34,167.92,481400,481400,-0.14,-0.07978117,175.27,"May 02, 24",-0.0007978117,,,,,
2024-05-01,173.38,176.46,172.37,174.2,166.83,570611,570611,0.82,0.47295,174.1025,"May 01, 24",0.0047295,,,,,
2024-04-30,174.99,176.53,172.73,172.98,165.66,539638,539638,-2.01,-1.15,174.3075,"April 30, 24",-0.0115,,,,,
2024-04-29,176.35,180.69,176.35,177.05,169.56,910913,910913,0.7,0.39694,177.61,"April 29, 24",0.0039694,,,,,
2024-04-26,172.26,173.52,171.65,172.85,165.54,497300,497300,0.59,0.34251,172.57,"April 26, 24",0.0034251,,,,,
2024-04-25,172.7,173.11,169.79,171.25,164.01,541830,541830,-1.45,-0.83961,171.7125,"April 25, 24",-0.0083961,,,,,
2024-04-24,171.99,174.91,171.02,173.92,166.56,871049,871049,1.93,1.12,172.96,"April 24, 24",0.0112,,,,,
2024-04-23,169.7,173.84,169,170.88,163.65,1436846,1436846,1.18,0.69534,170.855,"April 23, 24",0.0069534,,,,,
2024-04-22,179.64,180.49,176.19,179.29,171.71,689153,689153,-0.35,-0.19483,178.9025,"April 22, 24",-0.0019483,,,,,
2024-04-19,177.91,180.91,177.69,179.89,172.28,2529200,2529200,1.98,1.11,179.1,"April 19, 24",0.0111,,,,,
2024-04-18,179.41,179.41,177.32,178.25,170.71,532900,532900,-1.16,-0.64656,178.5975,"April 18, 24",-0.0064656,,,,,
2024-04-17,180.9,182.15,178.3,178.51,170.96,641100,641100,-2.39,-1.32,179.965,"April 17, 24",-0.0132,,,,,
2024-04-16,180.26,181.15,178.53,179.58,171.98,663300,663300,-0.68,-0.37723,179.88,"April 16, 24",-0.0037723,,,,,
2024-04-15,185.98,187.99,180.17,180.36,172.73,605618,605618,-5.62,-3.02,183.625,"April 15, 24",-0.0302,,,,,
2024-04-12,179.47,184,178.42,182.2,174.49,516105,516105,2.73,1.52,181.0225,"April 12, 24",0.0152,,,,,
2024-04-11,187.83,188.1,186.25,186.28,178.4,432929,432929,-1.55,-0.82521,187.115,"April 11, 24",-0.0082521,,,,,
2024-04-10,188.44,189.03,186.15,187.82,179.88,429635,429635,-0.62,-0.32902,187.86,"April 10, 24",-0.0032902,,,,,
2024-04-09,191.03,191.27,187.94,189.86,181.83,453300,453300,-1.17,-0.61247,190.025,"April 09, 24",-0.0061247,,,,,
2024-04-08,189.27,190.74,187.74,190.71,182.64,680400,680400,1.44,0.76082,189.615,"April 08, 24",0.0076082,,,,,
2024-04-05,187.92,188.97,186.88,187.67,179.73,388436,388436,-0.25,-0.13304,187.86,"April 05, 24",-0.0013304,,,,,
2024-04-04,189.99,190.5,186.81,187.66,179.72,391500,391500,-2.33,-1.23,188.74,"April 04, 24",-0.0123,,,,,
2024-04-03,187.39,189.24,187.39,188.68,180.7,411700,411700,1.29,0.6884,188.175,"April 03, 24",0.006884,,,,,
2024-04-02,188.26,188.29,186.28,187.5,179.57,377800,377800,-0.76,-0.4037,187.5825,"April 02, 24",-0.004037,,,,,
2024-04-01,189.48,190.07,188.11,188.75,180.77,389900,389900,-0.73,-0.38526,189.1025,"April 01, 24",-0.0038526,,,,,
2024-03-28,189.13,190.61,188.67,189.78,181.75,504300,504300,0.65,0.34368,189.5475,"March 28, 24",0.0034368,,,,,
2024-03-27,187.02,189.02,186.98,188.94,180.95,484136,484136,1.92,1.03,187.99,"March 27, 24",0.0103,,,,,
2024-03-26,187.32,189.32,186.81,186.87,178.97,597937,597937,-0.45,-0.24023,187.58,"March 26, 24",-0.0024023,,,,,
2024-03-25,184.65,187.66,184.36,187.31,179.39,510800,510800,2.66,1.44,185.995,"March 25, 24",0.0144,,,,,
2024-03-22,185.85,186.13,184.43,184.72,176.91,578432,578432,-1.13,-0.60802,185.2825,"March 22, 24",-0.0060802,,,,,
2024-03-21,184.99,186.54,183.76,185.01,177.18,682340,682340,0.02,0.0108114,185.075,"March 21, 24",0.000108114,,,,,
2024-03-20,183.3,185.11,182.52,184.22,176.43,545300,545300,0.92,0.50191,183.7875,"March 20, 24",0.0050191,,,,,
2024-03-19,181.45,184.91,181.45,183.24,175.49,924500,924500,1.79,0.9865,182.7625,"March 19, 24",0.009865,,,,,
2024-03-18,182.38,182.94,180.54,180.98,173.32,526319,526319,-1.4,-0.76763,181.71,"March 18, 24",-0.0076763,,,,,
2024-03-15,182.27,184.7,182.23,182.91,175.17,2085040,2085040,0.64,0.35113,183.0275,"March 15, 24",0.0035113,,,,,
2024-03-14,183.16,183.73,181.89,183.01,175.27,505100,505100,-0.15,-0.08189561,182.9475,"March 14, 24",-0.0008189561,2024-02-28,2024-03-15,1.25,1.25,2024-04-15
2024-03-13,187.5,187.86,183.71,184.42,175.42,621098,621098,-3.08,-1.64,185.8725,"March 13, 24",-0.0164,,,,,
2024-03-12,187.54,188.38,185.5,186.72,177.61,390025,390025,-0.82,-0.43724,187.035,"March 12, 24",-0.0043724,,,,,
2024-03-11,185.52,188.13,183.65,187.68,178.52,544117,544117,2.16,1.16,186.245,"March 11, 24",0.0116,,,,,
2024-03-08,185.41,186.76,184.49,186.08,177,461204,461204,0.67,0.36136,185.685,"March 08, 24",0.0036136,,,,,
2024-03-07,184.72,185.41,183.34,184.83,175.81,776524,776524,0.11,0.05954959,184.575,"March 07, 24",0.0005954959,,,,,
2024-03-06,185.42,185.5,181.88,183.34,174.39,857019,857019,-2.08,-1.12,184.035,"March 06, 24",-0.0112,,,,,
2024-03-05,184.79,186.05,183.73,184.48,175.48,597843,597843,-0.31,-0.16776,184.7625,"March 05, 24",-0.0016776,,,,,
2024-03-04,183.78,188.61,182.31,185.43,176.38,973912,973912,1.65,0.89781,185.0325,"March 04, 24",0.0089781,,,,,
2024-03-01,180.47,182.98,179.41,180.19,171.4,498930,498930,-0.28,-0.15515,180.7625,"March 01, 24",-0.0015515,,,,,
2024-02-29,178,183.95,178,181.19,172.35,1822200,1822200,3.19,1.79,180.285,"February 29, 24",0.0179,,,,,
2024-02-28,174.02,176.42,173.41,176.36,167.75,411207,411207,2.34,1.34,175.0525,"February 28, 24",0.0134,,,,,
2024-02-27,174.7,175.1,173.54,174.78,166.25,346700,346700,0.08,0.04579279,174.53,"February 27, 24",0.0004579279,,,,,
2024-02-26,175.3,175.3,173.09,174.08,165.58,445803,445803,-1.22,-0.69595,174.4425,"February 26, 24",-0.0069595,,,,,
2024-02-23,173.42,175.84,173.42,175.41,166.85,644816,644816,1.99,1.15,174.5225,"February 23, 24",0.0115,,,,,
2024-02-22,171.61,174.15,171.41,173.2,164.75,801947,801947,1.59,0.92652,172.5925,"February 22, 24",0.0092652,,,,,
2024-02-21,169.52,171.65,169.5,171.54,163.17,688417,688417,2.02,1.19,170.5525,"February 21, 24",0.0119,,,,,
2024-02-20,167.93,172.27,167.6,169.61,161.33,733638,733638,1.68,1,169.3525,"February 20, 24",0.01,,,,,
2024-02-16,166.02,168.68,166.02,167.98,159.78,623833,623833,1.96,1.18,167.175,"February 16, 24",0.0118,,,,,
2024-02-15,165.49,167.37,165.2,166.9,158.76,438192,438192,1.41,0.85202,166.24,"February 15, 24",0.0085202,,,,,
2024-02-14,165.22,166.24,164.2,165.4,157.33,493900,493900,0.18,0.10895,165.265,"February 14, 24",0.0010895,,,,,
2024-02-13,166.56,167.31,163.68,164.83,156.79,517400,517400,-1.73,-1.04,165.595,"February 13, 24",-0.0104,,,,,
2024-02-12,168.76,169.72,168.06,168.21,160,287000,287000,-0.55,-0.32591,168.6875,"February 12, 24",-0.0032591,,,,,
2024-02-09,166.75,168.39,166.2,168.33,160.12,474501,474501,1.58,0.94753,167.4175,"February 09, 24",0.0094753,,,,,
2024-02-08,165.94,167.43,164.59,166.87,158.73,532100,532100,0.93,0.56044,166.2075,"February 08, 24",0.0056044,,,,,
2024-02-07,164.56,165.62,163.29,165.31,157.24,589400,589400,0.75,0.45576,164.695,"February 07, 24",0.0045576,,,,,
2024-02-06,162.41,163.76,161.55,163.03,155.07,689531,689531,0.62,0.38175,162.6875,"February 06, 24",0.0038175,,,,,
2024-02-05,160.26,163.17,159.57,162.58,154.65,801118,801118,2.32,1.45,161.395,"February 05, 24",0.0145,,,,,
2024-02-02,161.87,162.95,160.23,161.37,153.5,805509,805509,-0.5,-0.30889,161.605,"February 02, 24",-0.0030889,,,,,
2024-02-01,166.63,167,162.71,163.14,155.18,1055100,1055100,-3.49,-2.09,164.87,"February 01, 24",-0.0209,,,,,
2024-01-31,169.42,169.84,164.8,165.88,157.79,1862900,1862900,-3.54,-2.09,167.485,"January 31, 24",-0.0209,,,,,
2024-01-30,169.15,170.41,167.9,169.07,160.82,619200,619200,-0.08,-0.0472953,169.1325,"January 30, 24",-0.000472953,,,,,
2024-01-29,171.12,171.22,168.86,169.7,161.42,790500,790500,-1.42,-0.82983,170.225,"January 29, 24",-0.0082983,,,,,
2024-01-26,172.6,173.5,171.07,171.96,163.57,700909,700909,-0.64,-0.3708,172.2825,"January 26, 24",-0.003708,,,,,
2024-01-25,172.47,176.97,170.99,171.68,163.3,1508523,1508523,-0.79,-0.45805,173.0275,"January 25, 24",-0.0045805,,,,,
2024-01-24,167.3,167.95,164.8,165.01,156.96,859604,859604,-2.29,-1.37,166.265,"January 24, 24",-0.0137,,,,,
2024-01-23,166.5,167.1,165.02,166.49,158.37,669148,669148,-0.01,-0.00600601,166.2775,"January 23, 24",-6.00601e-05,,,,,
2024-01-22,163.74,165.31,162.86,165.24,157.18,539846,539846,1.5,0.91609,164.2875,"January 22, 24",0.0091609,,,,,
2024-01-19,164.42,165.03,162.74,164.38,156.36,509015,509015,-0.04,-0.02432794,164.1425,"January 19, 24",-0.0002432794,,,,,
2024-01-18,164.16,164.8,162.32,164.3,156.28,711400,711400,0.14,0.08528265,163.895,"January 18, 24",0.0008528265,,,,,
2024-01-17,163.79,165.23,162.94,164.27,156.25,448529,448529,0.48,0.29306,164.0575,"January 17, 24",0.0029306,,,,,
2024-01-16,165.24,165.46,163.68,165.09,157.03,598800,598800,-0.15,-0.09077705,164.8675,"January 16, 24",-0.0009077705,,,,,
2024-01-12,167.32,167.33,165.01,166.16,158.05,382200,382200,-1.16,-0.69328,166.455,"January 12, 24",-0.0069328,,,,,
2024-01-11,166.49,167.32,164.45,166.46,158.34,624700,624700,-0.03,-0.0180191,166.18,"January 11, 24",-0.000180191,,,,,
2024-01-10,166.65,167.69,165.25,165.95,157.85,534900,534900,-0.7,-0.42004,166.385,"January 10, 24",-0.0042004,,,,,
2024-01-09,167.85,168.2,165.67,167.14,158.98,518201,518201,-0.71,-0.423,167.215,"January 09, 24",-0.00423,,,,,
2024-01-08,167.87,169.01,167.08,168.63,160.4,764737,764737,0.76,0.45273,168.1475,"January 08, 24",0.0045273,,,,,
2024-01-05,165.32,168.11,164.5,167.75,159.56,1011054,1011054,2.43,1.47,166.42,"January 05, 24",0.0147,,,,,
2024-01-04,163.83,166.09,163.76,165.67,157.59,786668,786668,1.84,1.12,164.8375,"January 04, 24",0.0112,,,,,
2024-01-03,162.89,164.53,161.93,163.65,155.66,821800,821800,0.76,0.46657,163.25,"January 03, 24",0.0046657,,,,,
2024-01-02,162.95,164.95,162.89,163.89,155.89,820911,820911,0.94,0.57686,163.67,"January 02, 24",0.0057686,,,,,
2023-12-29,163.01,164.16,162.47,162.91,154.96,564100,564100,-0.1,-0.06134593,163.1375,"December 29, 23",-0.0006134593,,,,,
2023-12-28,165.12,165.18,163.06,163.33,155.36,511728,511728,-1.79,-1.08,164.1725,"December 28, 23",-0.0108,,,,,
2023-12-27,164.13,165.04,163.72,165.01,156.96,442800,442800,0.88,0.53616,164.475,"December 27, 23",0.0053616,,,,,
2023-12-26,163.63,164.52,163.51,163.99,155.99,373100,373100,0.36,0.22001,163.9125,"December 26, 23",0.0022001,,,,,
2023-12-22,163.57,164.28,162.87,163.68,155.69,366000,366000,0.11,0.0672495,163.6,"December 22, 23",0.000672495,,,,,
2023-12-21,163.56,163.88,162.1,163.24,155.27,380620,380620,-0.32,-0.19565,163.195,"December 21, 23",-0.0019565,,,,,
2023-12-20,163.96,164.98,162.42,162.54,154.61,471424,471424,-1.42,-0.86606,163.475,"December 20, 23",-0.0086606,,,,,
2023-12-19,164.92,165.68,164.24,164.43,156.41,399200,399200,-0.49,-0.29711,164.8175,"December 19, 23",-0.0029711,,,,,
2023-12-18,165.5,165.96,164,164.21,156.2,562000,562000,-1.29,-0.77946,164.9175,"December 18, 23",-0.0077946,,,,,
2023-12-15,165.37,166.76,163.63,164.76,156.72,1214965,1214965,-0.61,-0.36887,165.13,"December 15, 23",-0.0036887,2023-12-07,2023-12-18,1.25,1.25,2024-01-15
2023-12-14,167.11,168.57,166.25,167.35,157.99,652360,652360,0.24,0.14362,167.32,"December 14, 23",0.0014362,,,,,
2023-12-13,161.57,166.27,160.68,165.77,156.5,923000,923000,4.2,2.6,163.5725,"December 13, 23",0.026,,,,,
2023-12-12,164.8,164.9,161.24,161.74,152.69,472000,472000,-3.06,-1.86,163.17,"December 12, 23",-0.0186,,,,,
2023-12-11,163.73,165.43,163.42,165.2,155.96,617030,617030,1.47,0.89782,164.445,"December 11, 23",0.0089782,,,,,
2023-12-08,163.83,165.15,163.41,163.88,154.71,507138,507138,0.05,0.03051944,164.0675,"December 08, 23",0.0003051944,,,,,
2023-12-07,164.29,164.75,162.76,164.32,155.13,804200,804200,0.03,0.01826039,164.03,"December 07, 23",0.0001826039,,,,,
2023-12-06,165.53,166.64,163.74,164.21,155.03,714200,714200,-1.32,-0.79744,165.03,"December 06, 23",-0.0079744,,,,,
2023-12-05,167.44,167.98,164.3,165.29,156.05,864520,864520,-2.15,-1.28,166.2525,"December 05, 23",-0.0128,,,,,
2023-12-04,168,169.35,167.48,168.35,158.93,758900,758900,0.35,0.20833,168.295,"December 04, 23",0.0020833,,,,,
2023-12-01,167.52,171.61,167.41,169.71,160.22,1028600,1028600,2.19,1.31,169.0625,"December 01, 23",0.0131,,,,,
2023-11-30,164.07,169.06,163.24,168.01,158.61,1853129,1853129,3.94,2.4,166.095,"November 30, 23",0.024,,,,,
2023-11-29,158.23,163.37,158.07,161.85,152.8,883450,883450,3.62,2.29,160.38,"November 29, 23",0.0229,,,,,
2023-11-28,159.48,160.1,156.87,158.14,149.3,743928,743928,-1.34,-0.84023,158.6475,"November 28, 23",-0.0084023,,,,,
2023-11-27,154.2,162.95,153.58,158.7,149.82,1560900,1560900,4.5,2.92,157.3575,"November 27, 23",0.0292,,,,,
2023-11-24,155.35,156.41,154.64,155.13,146.45,166600,166600,-0.22,-0.14162,155.3825,"November 24, 23",-0.0014162,,,,,
2023-11-22,153.81,154.61,152.99,154.21,145.59,340004,340004,0.4,0.26006,153.905,"November 22, 23",0.0026006,,,,,
2023-11-21,153.16,153.87,151.74,153.5,144.91,518300,518300,0.34,0.22199,153.0675,"November 21, 23",0.0022199,,,,,
2023-11-20,154.73,154.73,148.5,153.08,144.52,1010300,1010300,-1.65,-1.07,152.76,"November 20, 23",-0.0107,,,,,
2023-11-17,156.31,156.71,155.14,155.31,146.62,418000,418000,-1,-0.63975,155.8675,"November 17, 23",-0.0063975,,,,,
2023-11-16,157.8,159.13,154.38,155.49,146.79,506404,506404,-2.31,-1.46,156.7,"November 16, 23",-0.0146,,,,,
2023-11-15,158.1,159.25,157.99,158.4,149.54,468005,468005,0.3,0.18975,158.435,"November 15, 23",0.0018975,,,,,
2023-11-14,154.69,158.54,154.28,157.88,149.05,678933,678933,3.19,2.06,156.3475,"November 14, 23",0.0206,,,,,
2023-11-13,155.17,155.64,152.8,153.47,144.89,566530,566530,-1.7,-1.1,154.27,"November 13, 23",-0.011,,,,,
2023-11-10,155.15,156.65,153.95,155.63,146.93,496900,496900,0.48,0.30938,155.345,"November 10, 23",0.0030938,,,,,
2023-11-09,157.12,157.12,155.35,155.69,146.98,508211,508211,-1.43,-0.91013,156.32,"November 09, 23",-0.0091013,,,,,
2023-11-08,156.91,157.29,155.32,156.13,147.4,455000,455000,-0.78,-0.4971,156.4125,"November 08, 23",-0.004971,,,,,
2023-11-07,156.29,157.44,156.06,156.64,147.88,656700,656700,0.35,0.22394,156.6075,"November 07, 23",0.0022394,,,,,
2023-11-06,157.99,158.11,156.63,157.27,148.47,774500,774500,-0.72,-0.45573,157.5,"November 06, 23",-0.0045573,,,,,
2023-11-03,156.84,159.18,156.53,158.27,149.42,449800,449800,1.43,0.91176,157.705,"November 03, 23",0.0091176,,,,,
2023-11-02,154.48,155.88,154.33,155.42,146.73,628100,628100,0.94,0.60849,155.0275,"November 02, 23",0.0060849,,,,,
2023-11-01,153.28,155.16,153.01,153.6,145.01,574968,574968,0.32,0.20877,153.7625,"November 01, 23",0.0020877,,,,,
2023-10-31,152.38,154.86,152.25,153.05,144.49,601100,601100,0.67,0.43969,153.135,"October 31, 23",0.0043969,,,,,
2023-10-30,151.37,152.47,150.51,151.7,143.22,456735,456735,0.33,0.21801,151.5125,"October 30, 23",0.0021801,,,,,
2023-10-27,150.54,151.25,148.82,150.18,141.78,540400,540400,-0.36,-0.23914,150.1975,"October 27, 23",-0.0023914,,,,,
2023-10-26,148.8,152.92,148.79,150.64,142.21,795467,795467,1.84,1.24,150.2875,"October 26, 23",0.0124,,,,,
2023-10-25,149.25,150.51,147.25,148.88,140.55,904201,904201,-0.37,-0.24791,148.9725,"October 25, 23",-0.0024791,,,,,
2023-10-24,146.77,150.92,145.03,148.93,140.6,1288607,1288607,2.16,1.47,147.9125,"October 24, 23",0.0147,,,,,
2023-10-23,144.83,145.64,143.82,144.54,136.46,1077339,1077339,-0.29,-0.20023,144.7075,"October 23, 23",-0.0020023,,,,,
2023-10-20,149.48,149.48,144.12,144.48,136.4,664331,664331,-5,-3.34,146.89,"October 20, 23",-0.0334,,,,,
2023-10-19,152.14,152.95,149.09,149.55,141.19,447600,447600,-2.59,-1.7,150.9325,"October 19, 23",-0.017,,,,,
2023-10-18,153.16,155.5,152.23,153.05,144.49,904900,904900,-0.11,-0.07182032,153.485,"October 18, 23",-0.0007182032,,,,,
2023-10-17,151.24,153.61,151,152.87,144.32,485000,485000,1.63,1.08,152.18,"October 17, 23",0.0108,,,,,
2023-10-16,152.71,153.36,152.25,152.44,143.91,514733,514733,-0.27,-0.17681,152.69,"October 16, 23",-0.0017681,,,,,
2023-10-13,152.56,153.1,151.12,151.37,142.9,383118,383118,-1.19,-0.78002,152.0375,"October 13, 23",-0.0078002,,,,,
2023-10-12,154.23,154.23,151.14,151.6,143.12,511732,511732,-2.63,-1.71,152.8,"October 12, 23",-0.0171,,,,,
2023-10-11,155.04,155.64,153.17,154.31,145.68,317414,317414,-0.73,-0.47085,154.54,"October 11, 23",-0.0047085,,,,,
2023-10-10,154.15,155.78,154.04,154.63,145.98,488708,488708,0.48,0.31139,154.65,"October 10, 23",0.0031139,,,,,
2023-10-09,151.55,154.54,151.22,153.73,145.13,390800,390800,2.18,1.44,152.76,"October 09, 23",0.0144,,,,,
2023-10-06,152.55,153.11,151.45,151.54,143.06,515600,515600,-1.01,-0.66208,152.1625,"October 06, 23",-0.0066208,,,,,
2023-10-05,152.7,153.96,151.92,152.55,144.02,479044,479044,-0.15,-0.09823183,152.7825,"October 05, 23",-0.0009823183,,,,,
2023-10-04,152.62,153.7,151.49,153.33,144.75,646700,646700,0.71,0.46521,152.785,"October 04, 23",0.0046521,,,,,
2023-10-03,151.82,153.95,150.74,151.67,143.19,839943,839943,-0.15,-0.09880121,152.045,"October 03, 23",-0.0009880121,,,,,
2023-10-02,153,153.85,151.29,153.28,144.71,757700,757700,0.28,0.18301,152.855,"October 02, 23",0.0018301,,,,,
2023-09-29,154.53,155.03,153.35,153.55,144.96,485600,485600,-0.98,-0.63418,154.115,"September 29, 23",-0.0063418,,,,,
2023-09-28,152.24,154.19,151.83,153.78,145.18,409045,409045,1.54,1.01,153.01,"September 28, 23",0.0101,,,,,
2023-09-27,151.26,152.7,150.49,151.89,143.39,600700,600700,0.63,0.4165,151.585,"September 27, 23",0.004165,,,,,
2023-09-26,149.96,151.16,149.01,149.12,140.78,464309,464309,-0.84,-0.56015,149.8125,"September 26, 23",-0.0056015,,,,,
2023-09-25,149.03,151.23,148.87,150.85,142.41,407000,407000,1.82,1.22,149.995,"September 25, 23",0.0122,,,,,
2023-09-22,149.04,150.56,148.79,149.06,140.72,366200,366200,0.02,0.01341922,149.3625,"September 22, 23",0.0001341922,2023-09-13,2023-09-25,1.25,1.25,2023-10-13
2023-09-21,151.18,152.97,149.68,149.81,140.25,442550,442550,-1.37,-0.9062,150.91,"September 21, 23",-0.009062,,,,,
2023-09-20,151.12,152.22,150.1,150.12,140.54,412900,412900,-1,-0.66173,150.89,"September 20, 23",-0.0066173,,,,,
2023-09-19,152,152.93,150.31,150.9,141.27,394100,394100,-1.1,-0.72368,151.535,"September 19, 23",-0.0072368,,,,,
2023-09-18,150.48,151.97,149.72,151.75,142.07,622200,622200,1.27,0.84397,150.98,"September 18, 23",0.0084397,,,,,
2023-09-15,150.51,151.66,149.26,149.75,140.19,1049844,1049844,-0.76,-0.50495,150.295,"September 15, 23",-0.0050495,,,,,
2023-09-14,149.34,150.82,148.57,150.75,141.13,508102,508102,1.41,0.94415,149.87,"September 14, 23",0.0094415,,,,,
2023-09-13,147.17,148.16,146.16,147.56,138.14,507508,507508,0.39,0.265,147.2625,"September 13, 23",0.00265,,,,,
2023-09-12,146.61,147.81,144.47,146.96,137.58,387334,387334,0.35,0.23873,146.4625,"September 12, 23",0.0023873,,,,,
2023-09-11,147.76,148.35,145.94,146.26,136.93,377015,377015,-1.5,-1.02,147.0775,"September 11, 23",-0.0102,,,,,
2023-09-08,144.49,146.62,144.49,146.56,137.21,375500,375500,2.07,1.43,145.54,"September 08, 23",0.0143,,,,,
2023-09-07,146.01,146.73,144.15,144.75,135.51,953342,953342,-1.26,-0.86295,145.41,"September 07, 23",-0.0086295,,,,,
2023-09-06,145.81,146.13,144.01,144.78,135.54,628600,628600,-1.03,-0.7064,145.1825,"September 06, 23",-0.007064,,,,,
2023-09-05,148.43,148.59,145.26,145.52,136.23,418700,418700,-2.91,-1.96,146.95,"September 05, 23",-0.0196,,,,,
2023-09-01,149.83,150.58,149.01,149.56,140.02,396800,396800,-0.27,-0.1802,149.745,"September 01, 23",-0.001802,,,,,
2023-08-31,149.43,149.8,148.82,149.1,139.59,488014,488014,-0.33,-0.22084,149.2875,"August 31, 23",-0.0022084,,,,,
2023-08-30,149.38,150.13,148.82,149.4,139.87,271200,271200,0.02,0.01338867,149.4325,"August 30, 23",0.0001338867,,,,,
2023-08-29,147.86,149.1,147.59,149.06,139.55,284900,284900,1.2,0.81158,148.4025,"August 29, 23",0.0081158,,,,,
2023-08-28,146.8,148.76,146.8,147.82,138.39,260800,260800,1.02,0.69482,147.545,"August 28, 23",0.0069482,,,,,
2023-08-25,145.32,146.74,144.7,146.04,136.72,349900,349900,0.72,0.49546,145.7,"August 25, 23",0.0049546,,,,,
2023-08-24,145.06,146.97,144.35,144.58,135.35,268200,268200,-0.48,-0.3309,145.24,"August 24, 23",-0.003309,,,,,
2023-08-23,145.42,145.54,144.65,145.4,136.12,361500,361500,-0.02,-0.01375327,145.2525,"August 23, 23",-0.0001375327,,,,,
2023-08-22,145.53,146.32,144.71,145.07,135.81,328312,328312,-0.46,-0.31609,145.4075,"August 22, 23",-0.0031609,,,,,
2023-08-21,147.04,147.25,144.91,145.24,135.97,338800,338800,-1.8,-1.22,146.11,"August 21, 23",-0.0122,,,,,
2023-08-18,145.72,147.4,145.72,146.98,137.6,405838,405838,1.26,0.86467,146.455,"August 18, 23",0.0086467,,,,,
2023-08-17,148.15,149.04,146.13,146.7,137.34,497300,497300,-1.45,-0.97874,147.505,"August 17, 23",-0.0097874,,,,,
2023-08-16,147.55,148.87,147.14,147.31,137.91,408700,408700,-0.24,-0.16266,147.7175,"August 16, 23",-0.0016266,,,,,
2023-08-15,149.36,149.81,147.61,147.71,138.28,457610,457610,-1.65,-1.1,148.6225,"August 15, 23",-0.011,,,,,
2023-08-14,151.89,151.89,150.47,150.84,141.21,348805,348805,-1.05,-0.69129,151.2725,"August 14, 23",-0.0069129,,,,,
2023-08-11,152.05,153.18,151.58,152.02,142.32,288000,288000,-0.03,-0.01973035,152.2075,"August 11, 23",-0.0001973035,,,,,
2023-08-10,153.23,153.5,151.93,152.84,143.09,679809,679809,-0.39,-0.25452,152.875,"August 10, 23",-0.0025452,,,,,
2023-08-09,152.71,153.24,151.76,152.19,142.48,393700,393700,-0.52,-0.34051,152.475,"August 09, 23",-0.0034051,,,,,
2023-08-08,151.46,152.96,149.87,152.45,142.72,582300,582300,0.99,0.65364,151.685,"August 08, 23",0.0065364,,,,,
2023-08-07,154.24,155.2,152.18,153.05,143.28,667327,667327,-1.19,-0.77152,153.6675,"August 07, 23",-0.0077152,,,,,
2023-08-04,155.76,157.09,153.59,153.89,144.07,874900,874900,-1.87,-1.2,155.0825,"August 04, 23",-0.012,,,,,
2023-08-03,156.61,158.66,153.89,155.22,145.32,1090200,1090200,-1.39,-0.88756,156.095,"August 03, 23",-0.0088756,,,,,
2023-08-02,153.28,156.2,152.26,154.64,144.77,674400,674400,1.36,0.88727,154.095,"August 02, 23",0.0088727,,,,,
2023-08-01,152.69,154.13,151.99,153.1,143.33,653522,653522,0.41,0.26852,152.9775,"August 01, 23",0.0026852,,,,,
2023-07-31,153.02,154.58,152.53,153.35,143.56,728332,728332,0.33,0.21566,153.37,"July 31, 23",0.0021566,,,,,
2023-07-28,154.5,155.39,152.24,152.82,143.07,561118,561118,-1.68,-1.09,153.7375,"July 28, 23",-0.0109,,,,,
2023-07-27,151.89,155.4,150.6,152.43,142.7,917000,917000,0.54,0.35552,152.58,"July 27, 23",0.0035552,,,,,
2023-07-26,151.7,151.8,148.02,150.55,140.94,1378932,1378932,-1.15,-0.75808,150.5175,"July 26, 23",-0.0075808,,,,,
2023-07-25,145.07,154.35,144.51,152.65,142.91,2218479,2218479,7.58,5.23,149.145,"July 25, 23",0.0523,,,,,
2023-07-24,137.66,139.41,136.54,138.67,129.82,1005116,1005116,1.01,0.73369,138.07,"July 24, 23",0.0073369,,,,,
2023-07-21,136.02,137.54,135.54,137.35,128.59,677211,677211,1.33,0.9778,136.6125,"July 21, 23",0.009778,,,,,
2023-07-20,136.52,136.94,135.1,135.98,127.3,386512,386512,-0.54,-0.39555,136.135,"July 20, 23",-0.0039555,,,,,
2023-07-19,135.23,136.03,134.4,135.87,127.2,590600,590600,0.64,0.47327,135.3825,"July 19, 23",0.0047327,,,,,
2023-07-18,133.6,135.48,133.6,135.41,126.77,498043,498043,1.81,1.35,134.5225,"July 18, 23",0.0135,,,,,
2023-07-17,133.43,134.64,132.7,133.99,125.44,508700,508700,0.56,0.4197,133.69,"July 17, 23",0.004197,,,,,
2023-07-14,134,134.67,133.21,134.21,125.65,564519,564519,0.21,0.15672,134.0225,"July 14, 23",0.0015672,,,,,
2023-07-13,133.11,134.57,132.77,134.06,125.51,497600,497600,0.95,0.7137,133.6275,"July 13, 23",0.007137,,,,,
