date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,recordDate,adjDividend,paymentDate,dividend
2024-05-06,208.94,209.59,207.39,209.52,205.92,640600,640600,0.58,0.27759,208.86,"May 06, 24",0.0027759,,,,,
2024-05-03,207.76,208.55,205.95,207.82,204.25,500600,500600,0.06,0.02887948,207.52,"May 03, 24",0.0002887948,,,,,
2024-05-02,206.72,207.2,203.91,206.24,202.7,384300,384300,-0.48,-0.2322,206.0175,"May 02, 24",-0.002322,,,,,
2024-05-01,204.61,207.56,203.73,205.04,201.52,359000,359000,0.43,0.21016,205.235,"May 01, 24",0.0021016,,,,,
2024-04-30,204.06,205.15,202.7,204.56,201.05,429000,429000,0.5,0.24503,204.1175,"April 30, 24",0.0024503,,,,,
2024-04-29,204.23,206.07,204,205.42,201.89,376503,376503,1.19,0.58268,204.93,"April 29, 24",0.0058268,,,,,
2024-04-26,201.28,204.64,200.45,203.9,200.4,318142,318142,2.62,1.3,202.5675,"April 26, 24",0.013,,,,,
2024-04-25,202.11,202.21,200.41,201.54,198.08,411721,411721,-0.57,-0.28202,201.5675,"April 25, 24",-0.0028202,,,,,
2024-04-24,204.69,205.1,202.44,202.8,199.32,492100,492100,-1.89,-0.92335,203.7575,"April 24, 24",-0.0092335,,,,,
2024-04-23,201.85,208.02,201,205.99,202.45,561633,561633,4.14,2.05,204.215,"April 23, 24",0.0205,,,,,
2024-04-22,200.72,202,198.13,200.9,197.45,369710,369710,0.18,0.08967716,200.4375,"April 22, 24",0.0008967716,,,,,
2024-04-19,201.73,201.73,197.84,199.51,196.08,535935,535935,-2.22,-1.1,200.2025,"April 19, 24",-0.011,,,,,
2024-04-18,200.64,201.74,198.22,200.81,197.36,658500,658500,0.17,0.08472887,200.3525,"April 18, 24",0.0008472887,,,,,
2024-04-17,199.32,201.67,197.82,200.24,196.8,1115600,1115600,0.92,0.46157,199.7625,"April 17, 24",0.0046157,,,,,
2024-04-16,200.99,200.99,198.4,199.01,195.59,784627,784627,-1.98,-0.98512,199.8475,"April 16, 24",-0.0098512,,,,,
2024-04-15,206.12,207.86,200.93,201.21,197.76,847900,847900,-4.91,-2.38,204.03,"April 15, 24",-0.0238,,,,,
2024-04-12,204.37,206.08,203.34,204,200.5,678625,678625,-0.37,-0.18104,204.4475,"April 12, 24",-0.0018104,,,,,
2024-04-11,211.05,211.05,206.15,206.28,202.74,850500,850500,-4.77,-2.26,208.6325,"April 11, 24",-0.0226,,,,,
2024-04-10,211.5,212.75,208.16,209.21,205.62,579533,579533,-2.29,-1.08,210.405,"April 10, 24",-0.0108,,,,,
2024-04-09,213.39,214.95,212.04,214.72,211.03,598500,598500,1.33,0.62327,213.775,"April 09, 24",0.0062327,,,,,
2024-04-08,213.23,215.12,212.59,212.65,209,616334,616334,-0.58,-0.27201,213.3975,"April 08, 24",-0.0027201,,,,,
2024-04-05,213.67,215.14,212.96,213.48,209.81,434700,434700,-0.19,-0.08892217,213.8125,"April 05, 24",-0.0008892217,,,,,
2024-04-04,218.11,218.11,213.01,213.4,209.74,455127,455127,-4.71,-2.16,215.6575,"April 04, 24",-0.0216,,,,,
2024-04-03,216.49,218.45,215.7,216.65,212.93,452500,452500,0.16,0.07390642,216.8225,"April 03, 24",0.0007390642,,,,,
2024-04-02,220.11,220.71,215.73,216.27,212.56,415926,415926,-3.84,-1.74,218.205,"April 02, 24",-0.0174,,,,,
2024-04-01,224,224.46,218.6,221.03,217.23,317000,317000,-2.97,-1.33,222.0225,"April 01, 24",-0.0133,,,,,
2024-03-28,225.85,226.57,223.54,224.82,220.96,497538,497538,-1.03,-0.45605,225.195,"March 28, 24",-0.0045605,,,,,
2024-03-27,223.13,225.96,223.06,225.52,221.65,467410,467410,2.39,1.07,224.4175,"March 27, 24",0.0107,,,,,
2024-03-26,221.38,222.87,219.5,221.52,217.72,509847,509847,0.14,0.06323968,221.3175,"March 26, 24",0.0006323968,,,,,
2024-03-25,228.87,228.93,220.21,220.67,216.88,696600,696600,-8.2,-3.58,224.67,"March 25, 24",-0.0358,,,,,
2024-03-22,226.89,229.2,225.49,229,225.07,623932,623932,2.11,0.92997,227.645,"March 22, 24",0.0092997,,,,,
2024-03-21,233.6,235,226.93,227.09,223.19,524300,524300,-6.51,-2.79,230.655,"March 21, 24",-0.0279,,,,,
2024-03-20,229.81,233.46,229.81,233.27,229.26,431800,431800,3.46,1.51,231.5875,"March 20, 24",0.0151,,,,,
2024-03-19,230.75,231.55,229.1,230.14,226.19,240900,240900,-0.61,-0.26436,230.385,"March 19, 24",-0.0026436,,,,,
2024-03-18,231.66,232.55,229.83,230,226.05,353800,353800,-1.66,-0.71657,231.01,"March 18, 24",-0.0071657,,,,,
2024-03-15,226.92,231.98,226.92,230.05,226.1,603500,603500,3.13,1.38,228.9675,"March 15, 24",0.0138,,,,,
2024-03-14,232.33,232.94,230.51,231.56,227.58,341641,341641,-0.77,-0.33143,231.835,"March 14, 24",-0.0033143,,,,,
2024-03-13,234.47,234.68,232.91,233.79,229.78,412238,412238,-0.68,-0.29002,233.9625,"March 13, 24",-0.0029002,,,,,
2024-03-12,233.48,234.85,232.6,233.81,229.8,363501,363501,0.33,0.14134,233.685,"March 12, 24",0.0014134,,,,,
2024-03-11,233.46,234.55,231.12,233.84,229.82,322400,322400,0.38,0.16277,233.2425,"March 11, 24",0.0016277,,,,,
2024-03-08,231.92,235.04,231.92,233.7,229.69,260600,260600,1.78,0.76751,233.145,"March 08, 24",0.0076751,,,,,
2024-03-07,230.87,233.59,229.98,233.02,229.02,369100,369100,2.15,0.93126,231.865,"March 07, 24",0.0093126,,,,,
2024-03-06,228.48,230.51,227.76,229.08,225.15,292600,292600,0.6,0.26261,228.9575,"March 06, 24",0.0026261,,,,,
2024-03-05,233.48,234.38,227.83,228.38,224.46,287600,287600,-5.1,-2.18,231.0175,"March 05, 24",-0.0218,,,,,
2024-03-04,232.28,234.09,231.14,233.27,229.26,274600,274600,0.99,0.42621,232.695,"March 04, 24",0.0042621,,,,,
2024-03-01,233.44,234.88,232.01,232.77,228.77,358000,358000,-0.67,-0.28701,233.275,"March 01, 24",-0.0028701,,,,,
2024-02-29,231.88,233.5,229.27,232.91,228.91,866512,866512,1.03,0.4442,231.89,"February 29, 24",0.004442,,,,,
2024-02-28,232.52,232.75,230.16,231.34,227.37,284627,284627,-1.18,-0.50748,231.6925,"February 28, 24",-0.0050748,,,,,
2024-02-27,233.58,233.82,231.19,232.52,228.53,282219,282219,-1.06,-0.45381,232.7775,"February 27, 24",-0.0045381,,,,,
2024-02-26,235.21,235.46,232.79,233.71,229.7,210800,210800,-1.5,-0.63773,234.2925,"February 26, 24",-0.0063773,,,,,
2024-02-23,236.85,238.51,234.72,235.85,231.8,279700,279700,-1,-0.42221,236.4825,"February 23, 24",-0.0042221,,,,,
2024-02-22,233.15,236.4,231.05,236.03,231.98,369602,369602,2.88,1.24,234.1575,"February 22, 24",0.0124,2024-01-30,2024-02-23,0.52,2024-03-22,0.52
2024-02-21,229.2,233.45,228.25,232.85,228.34,349100,349100,3.65,1.59,230.9375,"February 21, 24",0.0159,,,,,
2024-02-20,231.51,231.99,227.8,229.25,224.81,396241,396241,-2.26,-0.9762,230.1375,"February 20, 24",-0.009762,,,,,
2024-02-16,232.75,235.22,230.96,231.23,226.75,442800,442800,-1.52,-0.65306,232.54,"February 16, 24",-0.0065306,,,,,
2024-02-15,228.4,233.48,228.21,233.05,228.54,453045,453045,4.65,2.04,230.785,"February 15, 24",0.0204,,,,,
2024-02-14,224.82,227.63,223.72,227.61,223.2,346239,346239,2.79,1.24,225.945,"February 14, 24",0.0124,,,,,
2024-02-13,223.5,225.73,222.23,224.52,220.17,488400,488400,1.02,0.45638,223.995,"February 13, 24",0.0045638,,,,,
2024-02-12,224.59,226.3,223.79,224.94,220.58,416900,416900,0.35,0.15584,224.905,"February 12, 24",0.0015584,,,,,
2024-02-09,220.77,224.58,218.97,224.27,219.93,607917,607917,3.5,1.59,222.1475,"February 09, 24",0.0159,,,,,
2024-02-08,218,221,210,220.26,215.99,734300,734300,2.26,1.04,217.315,"February 08, 24",0.0104,,,,,
2024-02-07,226.63,229.4,225.32,225.87,221.49,976100,976100,-0.76,-0.33535,226.805,"February 07, 24",-0.0033535,,,,,
2024-02-06,220.69,226.29,219.31,225.92,221.54,621900,621900,5.23,2.37,223.0525,"February 06, 24",0.0237,,,,,
2024-02-05,221.05,221.69,218.66,219.9,215.64,362601,362601,-1.15,-0.52024,220.325,"February 05, 24",-0.0052024,,,,,
2024-02-02,221.72,224.36,219.96,222.19,217.89,441906,441906,0.47,0.21198,222.0575,"February 02, 24",0.0021198,,,,,
2024-02-01,218.6,223.69,216.5,223.61,219.28,570428,570428,5.01,2.29,220.6,"February 01, 24",0.0229,,,,,
2024-01-31,221.16,224.31,218.48,218.95,214.71,890603,890603,-2.21,-0.99928,220.725,"January 31, 24",-0.0099928,,,,,
2024-01-30,216.3,218.46,215.53,218.17,213.94,328522,328522,1.87,0.86454,217.115,"January 30, 24",0.0086454,,,,,
2024-01-29,215.05,217.07,214.23,216.69,212.49,357600,357600,1.64,0.76261,215.76,"January 29, 24",0.0076261,,,,,
2024-01-26,217.92,218,215.17,216.09,211.9,251643,251643,-1.83,-0.83976,216.795,"January 26, 24",-0.0083976,,,,,
2024-01-25,216.74,217.66,213.91,216.68,212.48,300200,300200,-0.06,-0.02768294,216.2475,"January 25, 24",-0.0002768294,,,,,
2024-01-24,217.09,217.35,214.73,214.85,210.69,289200,289200,-2.24,-1.03,216.005,"January 24, 24",-0.0103,,,,,
2024-01-23,220.91,220.91,215.27,216.78,212.58,426300,426300,-4.13,-1.87,218.4675,"January 23, 24",-0.0187,,,,,
2024-01-22,222.31,223.22,219.72,220.06,215.8,428500,428500,-2.25,-1.01,221.3275,"January 22, 24",-0.0101,,,,,
2024-01-19,221.1,221.62,217.08,221.43,217.14,452200,452200,0.33,0.14925,220.3075,"January 19, 24",0.0014925,,,,,
2024-01-18,219.24,220.71,217.32,220.47,216.2,313826,313826,1.23,0.56103,219.435,"January 18, 24",0.0056103,,,,,
2024-01-17,220,221.86,218.7,218.88,214.64,257800,257800,-1.12,-0.50909,219.86,"January 17, 24",-0.0050909,,,,,
2024-01-16,221.83,222.41,220,221.27,216.98,284204,284204,-0.56,-0.25245,221.3775,"January 16, 24",-0.0025245,,,,,
2024-01-12,224.62,225.89,222.16,223.4,219.07,390441,390441,-1.22,-0.54314,224.0175,"January 12, 24",-0.0054314,,,,,
2024-01-11,224.04,224.21,221.08,222.62,218.31,267900,267900,-1.42,-0.63382,222.9875,"January 11, 24",-0.0063382,,,,,
2024-01-10,223.24,224.81,221.74,223.99,219.65,328540,328540,0.75,0.33596,223.445,"January 10, 24",0.0033596,,,,,
2024-01-09,220.2,224.63,219.66,221.98,217.68,434500,434500,1.78,0.80836,221.6175,"January 09, 24",0.0080836,,,,,
2024-01-08,216.98,220.95,215.31,220.8,216.52,387540,387540,3.82,1.76,218.51,"January 08, 24",0.0176,,,,,
2024-01-05,216.06,217.49,214.51,215.93,211.75,339325,339325,-0.13,-0.06016847,215.9975,"January 05, 24",-0.0006016847,,,,,
2024-01-04,212.74,217.22,212.74,216,211.82,505800,505800,3.26,1.53,214.675,"January 04, 24",0.0153,,,,,
2024-01-03,217.48,217.48,213.26,213.53,209.39,368822,368822,-3.95,-1.82,215.4375,"January 03, 24",-0.0182,,,,,
2024-01-02,218.59,220.61,216.33,217.08,212.88,569700,569700,-1.51,-0.69079,218.1525,"January 02, 24",-0.0069079,,,,,
2023-12-29,221.81,221.87,219.32,219.85,215.59,399940,399940,-1.96,-0.88364,220.7125,"December 29, 23",-0.0088364,,,,,
2023-12-28,222.74,225,221.17,221.74,217.44,302319,302319,-1,-0.44895,222.6625,"December 28, 23",-0.0044895,,,,,
2023-12-27,221.04,223.35,221.04,223.34,219.01,245406,245406,2.3,1.04,222.1925,"December 27, 23",0.0104,,,,,
2023-12-26,219.49,222.28,218.38,221.42,217.13,251007,251007,1.93,0.87931,220.3925,"December 26, 23",0.0087931,,,,,
2023-12-22,219.45,221,218.89,219.79,215.53,212521,212521,0.34,0.15493,219.7825,"December 22, 23",0.0015493,,,,,
2023-12-21,216.02,219.62,216.02,218.43,214.2,415812,415812,2.41,1.12,217.5225,"December 21, 23",0.0112,,,,,
2023-12-20,219,219.29,214.93,214.95,210.79,409425,409425,-4.05,-1.85,217.0425,"December 20, 23",-0.0185,,,,,
2023-12-19,216.01,219.15,215.97,219.05,214.81,560636,560636,3.04,1.41,217.545,"December 19, 23",0.0141,,,,,
2023-12-18,213.24,215.61,212.49,215.54,211.36,794945,794945,2.3,1.08,214.22,"December 18, 23",0.0108,,,,,
2023-12-15,209.63,212.84,208.28,212.64,208.52,1211435,1211435,3.01,1.44,210.8475,"December 15, 23",0.0144,,,,,
2023-12-14,208.18,211.39,206.38,210.45,206.37,581800,581800,2.27,1.09,209.1,"December 14, 23",0.0109,,,,,
2023-12-13,201.47,207.07,200.41,206.87,202.86,437100,437100,5.4,2.68,203.955,"December 13, 23",0.0268,,,,,
2023-12-12,202.36,202.82,200.14,201.58,197.68,634002,634002,-0.78,-0.38545,201.725,"December 12, 23",-0.0038545,,,,,
2023-12-11,200.61,201.87,199.9,201.69,197.78,402601,402601,1.08,0.53836,201.0175,"December 11, 23",0.0053836,,,,,
2023-12-08,202.64,202.64,197.98,200.5,196.62,597401,597401,-2.14,-1.06,200.94,"December 08, 23",-0.0106,,,,,
2023-12-07,200.08,202.03,198.96,201.99,198.08,390516,390516,1.91,0.95462,200.765,"December 07, 23",0.0095462,,,,,
2023-12-06,198.89,200.7,198,199.29,195.43,471126,471126,0.4,0.20112,199.22,"December 06, 23",0.0020112,,,,,
2023-12-05,198.4,199.39,195.5,198.55,194.7,524008,524008,0.15,0.07560484,197.96,"December 05, 23",0.0007560484,,,,,
2023-12-04,201.9,203.23,197.83,199.27,195.41,493433,493433,-2.63,-1.3,200.5575,"December 04, 23",-0.013,,,,,
2023-12-01,199.77,204.48,199.13,203.51,199.57,363204,363204,3.74,1.87,201.7225,"December 01, 23",0.0187,,,,,
2023-11-30,197.29,201.13,195.47,200.94,197.05,1339207,1339207,3.65,1.85,198.7075,"November 30, 23",0.0185,,,,,
2023-11-29,198.14,199.51,196.76,197.44,193.62,444504,444504,-0.7,-0.35329,197.9625,"November 29, 23",-0.0035329,,,,,
2023-11-28,200.62,202.13,197.8,197.83,194,432400,432400,-2.79,-1.39,199.595,"November 28, 23",-0.0139,,,,,
2023-11-27,202.14,202.65,200.64,201.4,197.5,415606,415606,-0.74,-0.36608,201.7075,"November 27, 23",-0.0036608,,,,,
2023-11-24,202.48,203.83,200.84,203.19,199.25,136000,136000,0.71,0.35065,202.585,"November 24, 23",0.0035065,,,,,
2023-11-22,202.52,203.61,200.68,202.56,198.64,282400,282400,0.04,0.01975114,202.3425,"November 22, 23",0.0001975114,,,,,
2023-11-21,201.29,203.69,200.32,201.19,197.29,489325,489325,-0.1,-0.04967957,201.6225,"November 21, 23",-0.0004967957,,,,,
2023-11-20,199.85,200.5,197.89,199.8,195.93,485100,485100,-0.05,-0.02501876,199.51,"November 20, 23",-0.0002501876,2023-10-31,2023-11-21,0.52,2023-12-21,0.52
2023-11-17,204.26,204.33,198.04,200.23,195.84,656527,656527,-4.03,-1.97,201.715,"November 17, 23",-0.0197,,,,,
2023-11-16,204.53,205.7,202.95,203.42,198.96,503800,503800,-1.11,-0.54271,204.15,"November 16, 23",-0.0054271,,,,,
2023-11-15,204.95,206.64,203.05,203.53,199.07,742842,742842,-1.42,-0.69285,204.5425,"November 15, 23",-0.0069285,,,,,
2023-11-14,205.05,208.92,204.1,205.66,201.15,409800,409800,0.61,0.29749,205.9325,"November 14, 23",0.0029749,,,,,
2023-11-13,200.93,203.69,199,202.23,197.8,422900,422900,1.3,0.64699,201.4625,"November 13, 23",0.0064699,,,,,
2023-11-10,202.37,203.49,199,199.32,194.95,588500,588500,-3.05,-1.51,201.045,"November 10, 23",-0.0151,,,,,
2023-11-09,206.11,206.14,199.92,200.73,196.33,604032,604032,-5.38,-2.61,203.225,"November 09, 23",-0.0261,,,,,
2023-11-08,215,215,198.81,206.32,201.8,1030829,1030829,-8.68,-4.04,208.7825,"November 08, 23",-0.0404,,,,,
2023-11-07,217.3,218.9,216.55,218.23,213.45,497521,497521,0.93,0.42798,217.745,"November 07, 23",0.0042798,,,,,
2023-11-06,217.62,217.62,215.44,217.5,212.73,373436,373436,-0.12,-0.05514199,217.045,"November 06, 23",-0.0005514199,,,,,
2023-11-03,214.17,217.92,214.17,217.23,212.47,297900,297900,3.06,1.43,215.8725,"November 03, 23",0.0143,,,,,
2023-11-02,214.71,216.1,212.25,212.85,208.18,406405,406405,-1.86,-0.86628,213.9775,"November 02, 23",-0.0086628,,,,,
2023-11-01,210.25,213.12,209.08,212.95,208.28,453101,453101,2.7,1.28,211.35,"November 01, 23",0.0128,,,,,
2023-10-31,210.07,211.36,208.51,209.98,205.38,589400,589400,-0.09,-0.04284286,209.98,"October 31, 23",-0.0004284286,,,,,
2023-10-30,211.54,211.86,206.57,209.1,204.52,279600,279600,-2.44,-1.15,209.7675,"October 30, 23",-0.0115,,,,,
2023-10-27,210.04,212.14,207.56,209.39,204.8,251905,251905,-0.65,-0.30946,209.7825,"October 27, 23",-0.0030946,,,,,
2023-10-26,211.17,213.06,209.23,209.4,204.81,355100,355100,-1.77,-0.83819,210.715,"October 26, 23",-0.0083819,,,,,
2023-10-25,216.3,216.86,212.56,213,208.33,247618,247618,-3.3,-1.53,214.68,"October 25, 23",-0.0153,,,,,
2023-10-24,215.12,217.58,214.89,217.21,212.45,215700,215700,2.09,0.97155,216.2,"October 24, 23",0.0097155,,,,,
2023-10-23,216.99,217.36,213.72,214.77,210.06,266900,266900,-2.22,-1.02,215.71,"October 23, 23",-0.0102,,,,,
2023-10-20,217.29,219.02,215.84,217.05,212.29,273100,273100,-0.24,-0.11045,217.3,"October 20, 23",-0.0011045,,,,,
2023-10-19,221.96,222.12,216.57,216.9,212.15,282842,282842,-5.06,-2.28,219.3875,"October 19, 23",-0.0228,,,,,
2023-10-18,223.25,223.91,221.34,221.94,217.08,211900,211900,-1.31,-0.58679,222.61,"October 18, 23",-0.0058679,,,,,
2023-10-17,222.34,226.15,221.78,223.04,218.15,311100,311100,0.7,0.31483,223.3275,"October 17, 23",0.0031483,,,,,
2023-10-16,223.87,226.85,221.82,224.04,219.13,282500,282500,0.17,0.07593693,224.145,"October 16, 23",0.0007593693,,,,,
2023-10-13,219.37,222.48,218.32,222.32,217.45,342445,342445,2.95,1.34,220.6225,"October 13, 23",0.0134,,,,,
2023-10-12,225.73,226.72,219.56,219.69,214.87,418212,418212,-6.04,-2.68,222.925,"October 12, 23",-0.0268,,,,,
2023-10-11,226.75,226.75,220.38,225,220.07,358700,358700,-1.75,-0.77178,224.72,"October 11, 23",-0.0077178,,,,,
2023-10-10,225.46,229.18,225.07,227.52,222.53,316500,316500,2.06,0.91369,226.8075,"October 10, 23",0.0091369,,,,,
2023-10-09,222.89,226.1,222.39,225.81,220.86,273927,273927,2.92,1.31,224.2975,"October 09, 23",0.0131,,,,,
2023-10-06,221.79,225.61,219.73,224.23,219.31,289500,289500,2.44,1.1,222.84,"October 06, 23",0.011,,,,,
2023-10-05,222.41,223.46,218.47,222.46,217.58,447900,447900,0.05,0.022481,221.7,"October 05, 23",0.00022481,,,,,
2023-10-04,219.63,223.34,216.51,222.56,217.68,557102,557102,2.93,1.33,220.51,"October 04, 23",0.0133,,,,,
2023-10-03,214.82,219.06,213.69,218.28,213.5,540402,540402,3.46,1.61,216.4625,"October 03, 23",0.0161,,,,,
2023-10-02,217.8,218.16,214.05,215.5,210.78,445200,445200,-2.3,-1.06,216.3775,"October 02, 23",-0.0106,,,,,
2023-09-29,223.39,223.39,218.91,219.42,214.61,326894,326894,-3.97,-1.78,221.2775,"September 29, 23",-0.0178,,,,,
2023-09-28,218.61,222.94,218.61,222.19,217.32,322929,322929,3.58,1.64,220.5875,"September 28, 23",0.0164,,,,,
2023-09-27,223.81,224,216.26,217.9,213.12,525800,525800,-5.91,-2.64,220.4925,"September 27, 23",-0.0264,,,,,
2023-09-26,224.9,226.36,222.97,223.23,218.34,360805,360805,-1.67,-0.74255,224.365,"September 26, 23",-0.0074255,,,,,
2023-09-25,223.86,225.83,222.39,225.73,220.78,327200,327200,1.87,0.83534,224.4525,"September 25, 23",0.0083534,,,,,
2023-09-22,220.67,226.23,219.36,223.94,219.03,462109,462109,3.27,1.48,222.55,"September 22, 23",0.0148,,,,,
2023-09-21,223.75,223.83,220.02,220.67,215.83,358910,358910,-3.08,-1.38,222.0675,"September 21, 23",-0.0138,,,,,
2023-09-20,228.69,228.8,224.84,225.27,220.33,290437,290437,-3.42,-1.5,226.9,"September 20, 23",-0.015,,,,,
2023-09-19,228.08,228.95,225.78,226.85,221.88,300743,300743,-1.23,-0.53928,227.415,"September 19, 23",-0.0053928,,,,,
2023-09-18,229.24,230.3,227.61,228.08,223.08,210100,210100,-1.16,-0.50602,228.8075,"September 18, 23",-0.0050602,,,,,
2023-09-15,230.16,231.81,228.52,229.5,224.47,653200,653200,-0.66,-0.28676,229.9975,"September 15, 23",-0.0028676,,,,,
2023-09-14,231.76,232.17,228.79,229.9,224.86,274804,274804,-1.86,-0.80255,230.655,"September 14, 23",-0.0080255,,,,,
2023-09-13,226.52,231.43,226.52,230.43,225.38,338300,338300,3.91,1.73,228.725,"September 13, 23",0.0173,,,,,
2023-09-12,228.18,228.64,226,226.86,221.89,183043,183043,-1.32,-0.57849,227.42,"September 12, 23",-0.0057849,,,,,
2023-09-11,224.11,231.66,223.69,228.78,223.77,345116,345116,4.67,2.08,227.06,"September 11, 23",0.0208,,,,,
2023-09-08,223.81,224.32,221.9,222.75,217.87,251200,251200,-1.06,-0.47362,223.195,"September 08, 23",-0.0047362,,,,,
2023-09-07,224.51,225.56,223.2,224.46,219.54,356000,356000,-0.05,-0.02227072,224.4325,"September 07, 23",-0.0002227072,,,,,
2023-09-06,223.97,224.93,219.49,223.79,218.88,445205,445205,-0.18,-0.08036791,223.045,"September 06, 23",-0.0008036791,,,,,
2023-09-05,229.98,229.98,223.57,223.64,218.74,298300,298300,-6.34,-2.76,226.7925,"September 05, 23",-0.0276,2023-07-26,2023-09-06,0.52,2023-09-22,0.52
2023-09-01,232.5,233.6,230.46,230.87,225.3,510120,510120,-1.63,-0.70108,231.8575,"September 01, 23",-0.0070108,,,,,
2023-08-31,231.91,232.22,229.36,229.59,224.05,290711,290711,-2.32,-1,230.77,"August 31, 23",-0.01,,,,,
2023-08-30,231.46,232.87,231.03,232,226.4,213108,213108,0.54,0.2333,231.84,"August 30, 23",0.002333,,,,,
2023-08-29,227.99,231.5,226.99,231.38,225.8,177500,177500,3.39,1.49,229.465,"August 29, 23",0.0149,,,,,
2023-08-28,227.75,229.99,226.92,227.83,222.33,135930,135930,0.08,0.03512623,228.1225,"August 28, 23",0.0003512623,,,,,
2023-08-25,225.43,226.96,223.97,226.4,220.94,161900,161900,0.97,0.43029,225.69,"August 25, 23",0.0043029,,,,,
2023-08-24,225.75,228.2,223.86,224.57,219.15,180600,180600,-1.18,-0.5227,225.595,"August 24, 23",-0.005227,,,,,
2023-08-23,224.56,225.56,222.88,225.52,220.08,220500,220500,0.96,0.4275,224.63,"August 23, 23",0.004275,,,,,
2023-08-22,222.48,224.66,221.47,223.33,217.94,318512,318512,0.85,0.38206,222.985,"August 22, 23",0.0038206,,,,,
2023-08-21,224.02,224.61,220.61,222.76,217.38,340726,340726,-1.26,-0.56245,223,"August 21, 23",-0.0056245,,,,,
2023-08-18,223.26,225.82,223.23,223.87,218.47,400915,400915,0.61,0.27322,224.045,"August 18, 23",0.0027322,,,,,
2023-08-17,227.96,228.05,223.91,224.05,218.64,234629,234629,-3.91,-1.72,225.9925,"August 17, 23",-0.0172,,,,,
2023-08-16,228.98,229.92,227.22,227.27,221.79,272723,272723,-1.71,-0.74679,228.3475,"August 16, 23",-0.0074679,,,,,
2023-08-15,228.87,230.45,228.36,229.5,223.96,226800,226800,0.63,0.27527,229.295,"August 15, 23",0.0027527,,,,,
2023-08-14,227.82,229.77,227.02,229.14,223.61,233748,233748,1.32,0.5794,228.4375,"August 14, 23",0.005794,,,,,
2023-08-11,226.9,228.15,226.09,228,222.5,220513,220513,1.1,0.4848,227.285,"August 11, 23",0.004848,,,,,
2023-08-10,227.35,230,226,227.23,221.75,382603,382603,-0.12,-0.05278205,227.645,"August 10, 23",-0.0005278205,,,,,
2023-08-09,224.94,228,224.56,226.97,221.49,281118,281118,2.03,0.90246,226.1175,"August 09, 23",0.0090246,,,,,
2023-08-08,225.11,226.17,222.24,225.24,219.8,354200,354200,0.13,0.05774954,224.69,"August 08, 23",0.0005774954,,,,,
2023-08-07,226.1,227.68,225.49,226.19,220.73,247029,247029,0.09,0.0398054,226.365,"August 07, 23",0.000398054,,,,,
2023-08-04,224.19,228.01,222.31,226.01,220.56,477413,477413,1.82,0.81181,225.13,"August 04, 23",0.0081181,,,,,
2023-08-03,227.07,228.38,222.52,225.5,220.06,531700,531700,-1.57,-0.69142,225.8675,"August 03, 23",-0.0069142,,,,,
2023-08-02,251.66,254,226.36,227.8,222.3,873214,873214,-23.86,-9.48,239.955,"August 02, 23",-0.0948,,,,,
2023-08-01,223.85,225.53,222.19,224.01,218.6,761700,761700,0.16,0.07147644,223.895,"August 01, 23",0.0007147644,,,,,
2023-07-31,230.07,230.07,224.76,225.55,220.11,584623,584623,-4.52,-1.96,227.6125,"July 31, 23",-0.0196,,,,,
2023-07-28,231.23,232.3,228.69,230.04,224.49,364610,364610,-1.19,-0.51464,230.565,"July 28, 23",-0.0051464,,,,,
2023-07-27,233.25,234.16,229.58,229.78,224.24,517800,517800,-3.47,-1.49,231.6925,"July 27, 23",-0.0149,,,,,
2023-07-26,232.54,233.3,229.64,231.86,226.27,418801,418801,-0.68,-0.29242,231.835,"July 26, 23",-0.0029242,,,,,
2023-07-25,231.32,233.14,228.7,233.02,227.4,596100,596100,1.7,0.73491,231.545,"July 25, 23",0.0073491,,,,,
2023-07-24,232.71,234.11,231.53,232.17,226.57,466720,466720,-0.54,-0.23205,232.63,"July 24, 23",-0.0023205,,,,,
2023-07-21,230.58,233.41,229.53,232.09,226.49,364300,364300,1.51,0.65487,231.4025,"July 21, 23",0.0065487,,,,,
2023-07-20,228.96,230.96,226.41,230.15,224.6,434245,434245,1.19,0.51974,229.12,"July 20, 23",0.0051974,,,,,
2023-07-19,225.91,228.97,225.75,227.44,221.95,371338,371338,1.53,0.67726,227.0175,"July 19, 23",0.0067726,,,,,
2023-07-18,227.43,228.77,225.26,226.95,221.47,353202,353202,-0.48,-0.21105,227.1025,"July 18, 23",-0.0021105,,,,,
2023-07-17,229.02,229.7,226.85,228.35,222.84,314417,314417,-0.67,-0.29255,228.48,"July 17, 23",-0.0029255,,,,,
2023-07-14,228.67,230,227.52,229.08,223.55,329300,329300,0.41,0.1793,228.8175,"July 14, 23",0.001793,,,,,
2023-07-13,227.05,229,226.33,228.74,223.22,370231,370231,1.69,0.74433,227.78,"July 13, 23",0.0074433,,,,,
2023-07-12,225.94,227.01,223.49,226.7,221.23,333916,333916,0.76,0.33637,225.785,"July 12, 23",0.0033637,,,,,
2023-07-11,222.77,225.11,222.67,224,218.59,367016,367016,1.23,0.55214,223.6375,"July 11, 23",0.0055214,,,,,
2023-07-10,218.34,223.19,217.53,223.05,217.67,392100,392100,4.71,2.16,220.5275,"July 10, 23",0.0216,,,,,
