date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,recordDate,dividend,paymentDate,adjDividend
2024-05-20,143.54,145.25,142.4,143.35,135.98,993900,993900,-0.19,-0.13237,143.635,"May 20, 24",-0.0013237,,,,,
2024-05-17,145.44,145.48,143.53,143.83,136.43,1556039,1556039,-1.61,-1.11,144.57,"May 17, 24",-0.0111,,,,,
2024-05-16,144.64,146.21,143.16,144.94,137.49,1748001,1748001,0.3,0.20741,144.7375,"May 16, 24",0.0020741,,,,,
2024-05-15,145.04,145.32,142.43,144.64,137.2,2563300,2563300,-0.4,-0.27579,144.3575,"May 15, 24",-0.0027579,,,,,
2024-05-14,143.43,143.91,141.26,141.86,134.57,1758246,1758246,-1.57,-1.09,142.615,"May 14, 24",-0.0109,,,,,
2024-05-13,142.21,143.18,140.49,143.09,135.73,1722300,1722300,0.88,0.6188,142.2425,"May 13, 24",0.006188,,,,,
2024-05-10,143.38,144.22,139.62,141.46,134.19,2950700,2950700,-1.92,-1.34,142.17,"May 10, 24",-0.0134,,,,,
2024-05-09,141.5,144.19,141.04,143.54,136.16,10657121,10657121,2.04,1.44,142.5675,"May 09, 24",0.0144,,,,,
2024-05-08,140.35,142,140.17,140.25,133.04,6521622,6521622,-0.1,-0.07125045,140.6925,"May 08, 24",-0.0007125045,,,,,
2024-05-07,144.5,145.43,143.77,144.63,137.19,1274000,1274000,0.13,0.0899654,144.5825,"May 07, 24",0.000899654,,,,,
2024-05-06,147.57,148,142.46,143.77,136.38,1907448,1907448,-3.8,-2.58,145.45,"May 06, 24",-0.0258,,,,,
2024-05-03,147.25,152.35,145.67,147,139.44,3309700,3309700,-0.25,-0.16978,148.0675,"May 03, 24",-0.0016978,,,,,
2024-05-02,139.37,140.97,137.28,140.15,132.94,2030417,2030417,0.78,0.55966,139.4425,"May 02, 24",0.0055966,,,,,
2024-05-01,139.52,141.17,137.95,137.99,130.89,1641800,1641800,-1.53,-1.1,139.1575,"May 01, 24",-0.011,,,,,
2024-04-30,141.02,142.28,138.69,138.78,131.64,2001808,2001808,-2.24,-1.59,140.1925,"April 30, 24",-0.0159,,,,,
2024-04-29,144.57,144.86,141.29,142.34,135.02,2066539,2066539,-2.23,-1.54,143.265,"April 29, 24",-0.0154,,,,,
2024-04-26,142.33,143.83,141.43,142.83,135.49,1798207,1798207,0.5,0.3513,142.605,"April 26, 24",0.003513,,,,,
2024-04-25,138.53,141.95,137.17,141.49,134.21,1887100,1887100,2.96,2.14,139.785,"April 25, 24",0.0214,,,,,
2024-04-24,137.77,140.87,137.64,140.61,133.38,1614900,1614900,2.84,2.06,139.2225,"April 24, 24",0.0206,,,,,
2024-04-23,136.51,138.89,135.72,138.53,131.41,1320400,1320400,2.02,1.48,137.4125,"April 23, 24",0.0148,,,,,
2024-04-22,137.65,138.15,135.74,135.86,128.87,1518420,1518420,-1.79,-1.3,136.85,"April 22, 24",-0.013,,,,,
2024-04-19,137.41,137.93,136.32,136.83,129.79,1505200,1505200,-0.58,-0.42209,137.1225,"April 19, 24",-0.0042209,,,,,
2024-04-18,136.3,138.98,135.7,136.66,129.63,1498571,1498571,0.36,0.26412,136.91,"April 18, 24",0.0026412,,,,,
2024-04-17,136.7,137.79,135.64,135.75,128.77,1965300,1965300,-0.95,-0.69495,136.47,"April 17, 24",-0.0069495,,,,,
2024-04-16,138.51,138.51,135.54,136.43,129.41,2051540,2051540,-2.08,-1.5,137.2475,"April 16, 24",-0.015,,,,,
2024-04-15,143.4,143.45,137.34,138.56,131.44,1659031,1659031,-4.84,-3.38,140.6875,"April 15, 24",-0.0338,,,,,
2024-04-12,142.5,143.5,141.35,142.49,135.16,1315443,1315443,-0.01,-0.00701754,142.46,"April 12, 24",-7.01754e-05,,,,,
2024-04-11,142.58,143.74,141,143.23,135.87,1105456,1105456,0.65,0.45588,142.6375,"April 11, 24",0.0045588,,,,,
2024-04-10,141.7,142.38,139.73,141.4,134.13,1385815,1385815,-0.3,-0.21171,141.3025,"April 10, 24",-0.0021171,,,,,
2024-04-09,146.84,147.19,144.03,145.88,138.38,1102941,1102941,-0.96,-0.65377,145.985,"April 09, 24",-0.0065377,,,,,
2024-04-08,143.15,143.69,142.37,143.34,135.97,1152541,1152541,0.19,0.13273,143.1375,"April 08, 24",0.0013273,,,,,
2024-04-05,139.78,143.17,139.26,142.6,135.27,1139526,1139526,2.82,2.02,141.2025,"April 05, 24",0.0202,,,,,
2024-04-04,142.1,142.75,139.29,139.88,132.69,1178300,1178300,-2.22,-1.56,141.005,"April 04, 24",-0.0156,,,,,
2024-04-03,140.73,141.99,139.56,140.63,133.4,1428900,1428900,-0.1,-0.07105805,140.7275,"April 03, 24",-0.0007105805,,,,,
2024-04-02,139.98,140.78,138.24,139.8,132.61,1707528,1707528,-0.18,-0.12859,139.7,"April 02, 24",-0.0012859,,,,,
2024-04-01,144.02,144.59,141.17,141.91,134.61,1535700,1535700,-2.11,-1.47,142.9225,"April 01, 24",-0.0147,,,,,
2024-03-28,143.88,144.5,142.73,144.04,136.63,2034732,2034732,0.16,0.1112,143.7875,"March 28, 24",0.001112,,,,,
2024-03-27,140.5,143.89,139.51,143.74,136.35,2268600,2268600,3.24,2.31,141.91,"March 27, 24",0.0231,,,,,
2024-03-26,138,140.22,137.48,139.04,131.89,1748909,1748909,1.04,0.75362,138.685,"March 26, 24",0.0075362,,,,,
2024-03-25,138.36,138.88,136.74,137.83,130.74,1746420,1746420,-0.53,-0.38306,137.9525,"March 25, 24",-0.0038306,,,,,
2024-03-22,139.97,140.44,137.7,138.51,131.39,1812730,1812730,-1.46,-1.04,139.155,"March 22, 24",-0.0104,,,,,
2024-03-21,141.66,142.55,139.85,140.01,132.81,2238200,2238200,-1.65,-1.16,141.0175,"March 21, 24",-0.0116,,,,,
2024-03-20,139.8,141.76,138.06,140.89,133.65,2433310,2433310,1.09,0.77969,140.1275,"March 20, 24",0.0077969,,,,,
2024-03-19,142.08,142.12,138.96,141.74,134.45,2006114,2006114,-0.34,-0.2393,141.225,"March 19, 24",-0.002393,,,,,
2024-03-18,142.31,144.45,141.98,142.21,134.9,1501233,1501233,-0.1,-0.07026913,142.7375,"March 18, 24",-0.0007026913,,,,,
2024-03-15,141.41,143.35,139.75,140.86,133.62,2996044,2996044,-0.55,-0.38894,141.3425,"March 15, 24",-0.0038894,,,,,
2024-03-14,142,143.08,139.95,142.81,135.47,1917229,1917229,0.81,0.57042,141.96,"March 14, 24",0.0057042,2024-02-28,2024-03-15,1.22,2024-03-28,1.22
2024-03-13,145.47,148,143.71,143.93,135.37,1904760,1904760,-1.54,-1.06,145.2775,"March 13, 24",-0.0106,,,,,
2024-03-12,144.44,146.91,143.65,146.23,137.53,1676905,1676905,1.79,1.24,145.3075,"March 12, 24",0.0124,,,,,
2024-03-11,149.09,149.24,143.95,145.5,136.85,2166829,2166829,-3.59,-2.41,146.945,"March 11, 24",-0.0241,,,,,
2024-03-08,152.54,153.35,149.44,149.48,140.59,2253806,2253806,-3.06,-2.01,151.2025,"March 08, 24",-0.0201,,,,,
2024-03-07,150.81,152.03,150.06,151.51,142.5,1577800,1577800,0.7,0.46416,151.1025,"March 07, 24",0.0046416,,,,,
2024-03-06,152.08,152.44,148.78,149.81,140.9,2287500,2287500,-2.27,-1.49,150.7775,"March 06, 24",-0.0149,,,,,
2024-03-05,153,154.18,148.88,150.25,141.31,1719300,1719300,-2.75,-1.8,151.5775,"March 05, 24",-0.018,,,,,
2024-03-04,150.84,154,150.28,153.71,144.57,2098500,2098500,2.87,1.9,152.2075,"March 04, 24",0.019,,,,,
2024-03-01,146.53,150.66,146.18,150.6,141.64,2290823,2290823,4.07,2.78,148.4925,"March 01, 24",0.0278,,,,,
2024-02-29,144.43,147.03,144.01,146.81,138.08,4098074,4098074,2.38,1.65,145.57,"February 29, 24",0.0165,,,,,
2024-02-28,137.51,143.75,137.31,142.73,134.24,2446909,2446909,5.22,3.8,140.325,"February 28, 24",0.038,,,,,
2024-02-27,138,139.57,137.22,138.23,130.01,1495993,1495993,0.23,0.16667,138.255,"February 27, 24",0.0016667,,,,,
2024-02-26,137.28,140.15,136.61,137.96,129.76,2033948,2033948,0.68,0.49534,138,"February 26, 24",0.0049534,,,,,
2024-02-23,138.45,138.85,136.07,137.84,129.64,2086435,2086435,-0.61,-0.44059,137.8025,"February 23, 24",-0.0044059,,,,,
2024-02-22,140,142.04,137,138.38,130.15,3440212,3440212,-1.62,-1.16,139.355,"February 22, 24",-0.0116,,,,,
2024-02-21,134.33,137,131.42,135.53,127.47,3222203,3222203,1.2,0.89332,134.57,"February 21, 24",0.0089332,,,,,
2024-02-20,136.01,137.57,133.86,135.06,127.03,3411474,3411474,-0.95,-0.69848,135.625,"February 20, 24",-0.0069848,,,,,
2024-02-16,140,140.86,134.75,136.22,128.12,6572700,6572700,-3.78,-2.7,137.9575,"February 16, 24",-0.027,,,,,
2024-02-15,143.02,149.07,143.02,148.61,139.77,3125925,3125925,5.59,3.91,145.93,"February 15, 24",0.0391,,,,,
2024-02-14,141.87,142.93,140.6,142.23,133.77,1645847,1645847,0.36,0.25375,141.9075,"February 14, 24",0.0025375,,,,,
2024-02-13,140.65,142.27,139.38,142.17,133.72,1995134,1995134,1.52,1.08,141.1175,"February 13, 24",0.0108,,,,,
2024-02-12,147.58,148.09,143.57,143.8,135.25,2127505,2127505,-3.78,-2.56,145.76,"February 12, 24",-0.0256,,,,,
2024-02-09,146.84,147.94,145.54,147.19,138.44,1223300,1223300,0.35,0.23835,146.8775,"February 09, 24",0.0023835,,,,,
2024-02-08,144.83,148,144.83,147.06,138.31,1840280,1840280,2.23,1.54,146.18,"February 08, 24",0.0154,,,,,
2024-02-07,145.06,145.77,143.31,145.47,136.82,1341723,1341723,0.41,0.28264,144.9025,"February 07, 24",0.0028264,,,,,
2024-02-06,144.14,146.2,143.38,144.26,135.68,1789404,1789404,0.12,0.08325239,144.495,"February 06, 24",0.0008325239,,,,,
2024-02-05,142.95,145.11,142.59,144.3,135.72,2042300,2042300,1.35,0.94439,143.7375,"February 05, 24",0.0094439,,,,,
2024-02-02,142.63,145.4,140.2,144.49,135.9,2052606,2052606,1.86,1.3,143.18,"February 02, 24",0.013,,,,,
2024-02-01,140.16,143.96,139.44,143.85,135.3,2550622,2550622,3.69,2.63,141.8525,"February 01, 24",0.0263,,,,,
2024-01-31,145,145,140.07,140.46,132.11,2892139,2892139,-4.54,-3.13,142.6325,"January 31, 24",-0.0313,,,,,
2024-01-30,145.5,145.95,144.04,144.22,135.64,3044878,3044878,-1.28,-0.87973,144.9275,"January 30, 24",-0.0087973,,,,,
2024-01-29,142.83,146.19,142.83,145.97,137.29,2229625,2229625,3.14,2.2,144.455,"January 29, 24",0.022,,,,,
2024-01-26,142.87,144.62,142.06,143.2,134.68,1917100,1917100,0.33,0.23098,143.1875,"January 26, 24",0.0023098,,,,,
2024-01-25,140,143.3,139.87,142.19,133.73,2152437,2152437,2.19,1.56,141.34,"January 25, 24",0.0156,,,,,
2024-01-24,140.63,140.63,137.53,137.93,129.73,1541809,1541809,-2.7,-1.92,139.18,"January 24, 24",-0.0192,,,,,
2024-01-23,140.97,141.25,138.35,139.02,130.75,1423694,1423694,-1.95,-1.38,139.8975,"January 23, 24",-0.0138,,,,,
2024-01-22,138.57,142.68,138.57,140.58,132.22,2385200,2385200,2.01,1.45,140.1,"January 22, 24",0.0145,,,,,
2024-01-19,135.08,137.76,134.53,137.34,129.17,1791310,1791310,2.26,1.67,136.1775,"January 19, 24",0.0167,,,,,
2024-01-18,135.74,136.7,133.9,134.54,126.54,1542724,1542724,-1.2,-0.88404,135.22,"January 18, 24",-0.0088404,,,,,
2024-01-17,136.93,138.54,133.81,135.56,127.5,1782700,1782700,-1.37,-1,136.21,"January 17, 24",-0.01,,,,,
2024-01-16,136.94,139.86,136.94,138.68,130.43,2537800,2537800,1.74,1.27,138.105,"January 16, 24",0.0127,,,,,
2024-01-12,135.63,138.27,135.31,137.08,128.93,1631901,1631901,1.45,1.07,136.5725,"January 12, 24",0.0107,,,,,
2024-01-11,136.07,136.99,133.94,134,126.03,982301,982301,-2.07,-1.52,135.25,"January 11, 24",-0.0152,,,,,
2024-01-10,134,136.96,133.28,136.53,128.41,1492550,1492550,2.53,1.89,135.1925,"January 10, 24",0.0189,,,,,
2024-01-09,132.57,133.88,131.63,133.62,125.67,875631,875631,1.05,0.79203,132.925,"January 09, 24",0.0079203,,,,,
2024-01-08,130.47,134.07,130.28,133.7,125.75,1251067,1251067,3.23,2.48,132.13,"January 08, 24",0.0248,,,,,
2024-01-05,130.88,132.91,130,130.83,123.05,1444118,1444118,-0.05,-0.03820293,131.155,"January 05, 24",-0.0003820293,,,,,
2024-01-04,133.1,134.13,131.57,131.78,123.94,1470959,1470959,-1.32,-0.99174,132.645,"January 04, 24",-0.0099174,,,,,
2024-01-03,134.21,134.57,132.32,133.51,125.57,1680800,1680800,-0.7,-0.52157,133.6525,"January 03, 24",-0.0052157,,,,,
2024-01-02,134,135.5,133.78,135.23,127.19,1300000,1300000,1.23,0.91791,134.6275,"January 02, 24",0.0091791,,,,,
2023-12-29,134.83,136,134.47,134.58,126.58,1499532,1499532,-0.25,-0.18542,134.97,"December 29, 23",-0.0018542,,,,,
2023-12-28,136.1,136.45,135.24,136.12,128.02,944600,944600,0.02,0.01469508,135.9775,"December 28, 23",0.0001469508,,,,,
2023-12-27,135.47,136.44,135.24,136.11,128.02,975734,975734,0.64,0.47243,135.815,"December 27, 23",0.0047243,,,,,
2023-12-26,135.19,135.78,134.93,135.58,127.52,1218212,1218212,0.39,0.28848,135.37,"December 26, 23",0.0028848,,,,,
2023-12-22,135.36,136.09,134.16,135.12,127.08,1094242,1094242,-0.24,-0.1773,135.1825,"December 22, 23",-0.001773,,,,,
2023-12-21,134.13,134.99,132.91,134.91,126.89,1237215,1237215,0.78,0.58153,134.235,"December 21, 23",0.0058153,,,,,
2023-12-20,134.13,135.09,132.68,132.74,124.85,1613400,1613400,-1.39,-1.04,133.66,"December 20, 23",-0.0104,,,,,
2023-12-19,133,135.28,132.84,134.54,126.54,2072252,2072252,1.54,1.16,133.915,"December 19, 23",0.0116,,,,,
2023-12-18,132.5,134.49,131.92,132.32,124.45,2117747,2117747,-0.18,-0.13585,132.8075,"December 18, 23",-0.0013585,,,,,
2023-12-15,131.62,134.44,130.76,132.17,124.31,5289700,5289700,0.55,0.41787,132.2475,"December 15, 23",0.0041787,,,,,
2023-12-14,137.42,137.93,131.76,132.93,125.02,2746524,2746524,-4.49,-3.27,135.01,"December 14, 23",-0.0327,2023-11-28,2023-12-15,1.22,2024-01-19,1.22
2023-12-13,135,138.04,134.1,136.67,127.39,2564925,2564925,1.67,1.24,135.9525,"December 13, 23",0.0124,,,,,
2023-12-12,134.68,135.65,133.58,134.97,125.81,2572133,2572133,0.29,0.21533,134.72,"December 12, 23",0.0021533,,,,,
2023-12-11,134,134.91,132.57,134.75,125.6,2053931,2053931,0.75,0.5597,134.0575,"December 11, 23",0.005597,,,,,
2023-12-08,136.32,137.25,132.91,134.81,125.66,2857400,2857400,-1.51,-1.11,135.3225,"December 08, 23",-0.0111,,,,,
2023-12-07,135.39,135.79,133.65,134.03,124.93,2913801,2913801,-1.36,-1,134.715,"December 07, 23",-0.01,,,,,
2023-12-06,138.56,139.2,135.3,135.48,126.28,2497337,2497337,-3.08,-2.22,137.135,"December 06, 23",-0.0222,,,,,
2023-12-05,137.56,138.95,136.99,138.68,129.26,1787353,1787353,1.12,0.81419,138.045,"December 05, 23",0.0081419,,,,,
2023-12-04,137.68,138.08,135.96,137.77,128.42,2163806,2163806,0.09,0.06536897,137.3725,"December 04, 23",0.0006536897,,,,,
2023-12-01,137.32,139.35,135.8,138.61,129.2,2457399,2457399,1.29,0.93941,137.77,"December 01, 23",0.0093941,,,,,
2023-11-30,137.84,139,136.87,138.78,129.36,4633443,4633443,0.94,0.68195,138.1225,"November 30, 23",0.0068195,,,,,
2023-11-29,137.99,138.93,137.2,138.2,128.82,1878738,1878738,0.21,0.15218,138.08,"November 29, 23",0.0015218,,,,,
2023-11-28,136.78,137.72,136.5,136.9,127.6,1826150,1826150,0.12,0.08773212,136.975,"November 28, 23",0.0008773212,,,,,
2023-11-27,136.83,137.87,136.19,137.45,128.12,1303700,1303700,0.62,0.45312,137.085,"November 27, 23",0.0045312,,,,,
2023-11-24,136.03,137,135.48,136.5,127.23,585945,585945,0.47,0.34551,136.2525,"November 24, 23",0.0034551,,,,,
2023-11-22,137.57,138,136.22,136.83,127.54,1397040,1397040,-0.74,-0.53791,137.155,"November 22, 23",-0.0053791,,,,,
2023-11-21,135.73,137.24,135.27,136.21,126.96,1238812,1238812,0.48,0.35364,136.1125,"November 21, 23",0.0035364,,,,,
2023-11-20,134.2,135.93,133.07,135.84,126.62,1319323,1319323,1.64,1.22,134.76,"November 20, 23",0.0122,,,,,
2023-11-17,136.03,136.05,133.64,134.53,125.4,1542700,1542700,-1.5,-1.1,135.0625,"November 17, 23",-0.011,,,,,
2023-11-16,135.25,136.55,134.35,135.15,125.97,1458800,1458800,-0.1,-0.07393715,135.325,"November 16, 23",-0.0007393715,,,,,
2023-11-15,134.11,136.11,133.8,134.6,125.46,1726563,1726563,0.49,0.36537,134.655,"November 15, 23",0.0036537,,,,,
2023-11-14,132.17,135.47,131.31,134.3,125.18,2123756,2123756,2.13,1.61,133.3125,"November 14, 23",0.0161,,,,,
2023-11-13,127.88,128.84,126.87,127.65,118.98,869330,869330,-0.23,-0.17986,127.81,"November 13, 23",-0.0017986,,,,,
2023-11-10,128.26,129.17,126.22,128.75,120.01,1571025,1571025,0.49,0.38204,128.1,"November 10, 23",0.0038204,,,,,
2023-11-09,128.76,129.5,127.14,127.61,118.95,944844,944844,-1.15,-0.89313,128.2525,"November 09, 23",-0.0089313,,,,,
2023-11-08,127.96,128.9,127.27,128.45,119.73,965214,965214,0.49,0.38293,128.145,"November 08, 23",0.0038293,,,,,
2023-11-07,129.5,129.51,127.92,127.98,119.29,1708831,1708831,-1.52,-1.17,128.7275,"November 07, 23",-0.0117,,,,,
2023-11-06,132.31,132.32,127.74,129.49,120.7,1959320,1959320,-2.82,-2.13,130.465,"November 06, 23",-0.0213,,,,,
2023-11-03,132.62,135.66,132.1,132.93,123.9,2339456,2339456,0.31,0.23375,133.3275,"November 03, 23",0.0023375,,,,,
2023-11-02,128.48,131.69,128.11,130.24,121.4,2169500,2169500,1.77,1.37,129.63,"November 02, 23",0.0137,,,,,
2023-11-01,124.43,126.53,123.42,126.47,117.88,1748420,1748420,2.04,1.64,125.2125,"November 01, 23",0.0164,,,,,
2023-10-31,123.18,124.76,121.78,124.36,115.92,1821700,1821700,1.18,0.95795,123.52,"October 31, 23",0.0095795,,,,,
2023-10-30,123.72,125.29,121.38,122.08,113.79,1876434,1876434,-1.64,-1.33,123.1175,"October 30, 23",-0.0133,,,,,
2023-10-27,121.54,126.51,120.14,122.35,114.04,3383715,3383715,0.81,0.66645,122.635,"October 27, 23",0.0066645,,,,,
2023-10-26,117.45,121.96,116.73,120.93,112.72,3289548,3289548,3.48,2.96,119.2675,"October 26, 23",0.0296,,,,,
2023-10-25,118.59,119.57,116.18,116.96,109.02,2110925,2110925,-1.63,-1.37,117.825,"October 25, 23",-0.0137,,,,,
2023-10-24,117.8,120.4,117.63,119.47,111.36,2216520,2216520,1.67,1.42,118.825,"October 24, 23",0.0142,,,,,
2023-10-23,114.97,118.89,113.94,117.43,109.46,2282500,2282500,2.46,2.14,116.3075,"October 23, 23",0.0214,,,,,
2023-10-20,115.65,117.46,115.12,115.81,107.95,1559300,1559300,0.16,0.13835,116.01,"October 20, 23",0.0013835,,,,,
2023-10-19,119.88,120.37,115.57,115.64,107.79,2238120,2238120,-4.24,-3.54,117.865,"October 19, 23",-0.0354,,,,,
2023-10-18,121.88,122.44,120.49,120.56,112.37,1189438,1189438,-1.32,-1.08,121.3425,"October 18, 23",-0.0108,,,,,
2023-10-17,122.52,124.31,121.38,123.29,114.92,1485263,1485263,0.77,0.62847,122.875,"October 17, 23",0.0062847,,,,,
2023-10-16,123.48,124.68,122.1,123.72,115.32,1112123,1112123,0.24,0.19436,123.495,"October 16, 23",0.0019436,,,,,
2023-10-13,124.8,125.87,121.9,122.6,114.28,1472648,1472648,-2.2,-1.76,123.7925,"October 13, 23",-0.0176,,,,,
2023-10-12,124.42,125.58,123.15,124.44,115.99,2268600,2268600,0.02,0.01607459,124.3975,"October 12, 23",0.0001607459,,,,,
2023-10-11,121.99,124.49,121.8,124.42,115.97,2226715,2226715,2.43,1.99,123.175,"October 11, 23",0.0199,,,,,
2023-10-10,118.51,122.32,118.51,120.45,112.27,1706340,1706340,1.94,1.64,119.9475,"October 10, 23",0.0164,,,,,
2023-10-09,116.24,119.44,115.56,119.05,110.97,1409443,1409443,2.81,2.42,117.5725,"October 09, 23",0.0242,,,,,
2023-10-06,116.21,118.23,114.5,117.37,109.4,1738063,1738063,1.16,0.99819,116.5775,"October 06, 23",0.0099819,,,,,
2023-10-05,117.56,117.93,115.75,117.7,109.71,1552907,1552907,0.14,0.11909,117.235,"October 05, 23",0.0011909,,,,,
2023-10-04,116.08,117.69,114.65,117.56,109.58,1935919,1935919,1.48,1.27,116.495,"October 04, 23",0.0127,,,,,
2023-10-03,117.37,118.19,114.68,115.15,107.33,2668229,2668229,-2.22,-1.89,116.3475,"October 03, 23",-0.0189,,,,,
2023-10-02,120.35,121.53,116.75,118.22,110.19,2210727,2210727,-2.13,-1.77,119.2125,"October 02, 23",-0.0177,,,,,
2023-09-29,121.99,123.18,119.96,121.02,112.8,2266115,2266115,-0.97,-0.79515,121.5375,"September 29, 23",-0.0079515,,,,,
2023-09-28,116.5,118.71,116.4,118.54,110.49,2261872,2261872,2.04,1.75,117.5375,"September 28, 23",0.0175,,,,,
2023-09-27,120.45,120.59,116.42,116.84,108.91,3216500,3216500,-3.61,-3,118.575,"September 27, 23",-0.03,,,,,
2023-09-26,122.63,122.65,119.52,119.81,111.67,1721953,1721953,-2.82,-2.3,121.1525,"September 26, 23",-0.023,,,,,
2023-09-25,122.84,123.96,122.41,123.6,115.21,1218136,1218136,0.76,0.61869,123.2025,"September 25, 23",0.0061869,,,,,
2023-09-22,124.4,126.43,122.89,123.24,114.87,2019032,2019032,-1.16,-0.93248,124.24,"September 22, 23",-0.0093248,,,,,
2023-09-21,126.67,126.79,123.82,123.94,115.52,2016535,2016535,-2.73,-2.16,125.305,"September 21, 23",-0.0216,,,,,
2023-09-20,129.01,129.74,127.8,128.07,119.37,1689368,1689368,-0.94,-0.72863,128.655,"September 20, 23",-0.0072863,,,,,
2023-09-19,127.54,128.67,126.63,126.99,118.37,1673185,1673185,-0.55,-0.43124,127.4575,"September 19, 23",-0.0043124,,,,,
2023-09-18,128.45,129.71,127.04,128.05,119.36,2111100,2111100,-0.4,-0.31141,128.3125,"September 18, 23",-0.0031141,,,,,
2023-09-15,128.24,129.71,127.45,128.75,120.01,5884300,5884300,0.51,0.39769,128.5375,"September 15, 23",0.0039769,,,,,
2023-09-14,128.53,129.85,128.33,128.48,119.76,2176200,2176200,-0.05,-0.03890142,128.7975,"September 14, 23",-0.0003890142,2023-08-09,2023-09-15,1.22,2023-09-29,1.22
2023-09-13,130.71,131.06,127.54,128.21,118.37,2822113,2822113,-2.5,-1.91,129.38,"September 13, 23",-0.0191,,,,,
2023-09-12,130.63,131.9,130.47,130.93,120.88,1546625,1546625,0.3,0.22966,130.9825,"September 12, 23",0.0022966,,,,,
2023-09-11,130.82,131.37,129.66,131.11,121.05,1684211,1684211,0.29,0.22168,130.74,"September 11, 23",0.0022168,,,,,
2023-09-08,131.99,132.17,129.9,129.98,120,1462028,1462028,-2.01,-1.52,131.01,"September 08, 23",-0.0152,,,,,
2023-09-07,129.85,132.19,129.55,131.8,121.68,1768345,1768345,1.95,1.5,130.8475,"September 07, 23",0.015,,,,,
2023-09-06,129.95,131.42,129.06,129.98,120,1513847,1513847,0.03,0.0230858,130.1025,"September 06, 23",0.000230858,,,,,
2023-09-05,131.98,132.05,129.84,130.7,120.67,2268871,2268871,-1.28,-0.96984,131.1425,"September 05, 23",-0.0096984,,,,,
2023-09-01,132.62,133.39,131.14,132.11,121.97,1248365,1248365,-0.51,-0.38456,132.315,"September 01, 23",-0.0038456,,,,,
2023-08-31,131.68,132.25,130.95,131.72,121.61,2004500,2004500,0.04,0.03037667,131.65,"August 31, 23",0.0003037667,,,,,
2023-08-30,129.84,131.97,129.84,131.66,121.56,1617506,1617506,1.82,1.4,130.8275,"August 30, 23",0.014,,,,,
2023-08-29,127.18,130.43,126.39,130.37,120.36,1529100,1529100,3.19,2.51,128.5925,"August 29, 23",0.0251,,,,,
2023-08-28,126.6,127.77,125.69,127.15,117.39,1636624,1636624,0.55,0.43444,126.8025,"August 28, 23",0.0043444,,,,,
2023-08-25,126.15,127.2,124.78,125.95,116.28,1865800,1865800,-0.2,-0.15854,126.02,"August 25, 23",-0.0015854,,,,,
2023-08-24,126.7,130.95,126.51,127.46,117.68,3407364,3407364,0.76,0.59984,127.905,"August 24, 23",0.0059984,,,,,
2023-08-23,124.43,126.1,123.73,125.77,116.12,2128824,2128824,1.34,1.08,125.0075,"August 23, 23",0.0108,,,,,
2023-08-22,122.26,124.42,121.69,123.72,114.22,2439500,2439500,1.46,1.19,123.0225,"August 22, 23",0.0119,,,,,
2023-08-21,121.34,122.3,119.38,120.96,111.68,1511804,1511804,-0.38,-0.31317,120.995,"August 21, 23",-0.0031317,,,,,
2023-08-18,120.48,121.98,120.01,121.34,112.03,1372824,1372824,0.86,0.71381,120.9525,"August 18, 23",0.0071381,,,,,
2023-08-17,121.23,123.15,121.18,121.85,112.5,2608500,2608500,0.62,0.51142,121.8525,"August 17, 23",0.0051142,,,,,
2023-08-16,121.98,122.55,121.02,121.15,111.85,2425200,2425200,-0.83,-0.68044,121.675,"August 16, 23",-0.0068044,,,,,
2023-08-15,120.45,122.66,120.2,121.63,112.29,1469625,1469625,1.18,0.97966,121.235,"August 15, 23",0.0097966,,,,,
2023-08-14,119.85,122.39,119.31,121.48,112.16,1841840,1841840,1.64,1.36,120.7575,"August 14, 23",0.0136,,,,,
2023-08-11,119.53,120.48,119,120.33,111.09,1190500,1190500,0.8,0.66929,119.835,"August 11, 23",0.0066929,,,,,
2023-08-10,120.2,122.29,119.69,120.76,111.49,1185053,1185053,0.56,0.46589,120.735,"August 10, 23",0.0046589,,,,,
2023-08-09,118.63,119.98,118.12,119.31,110.15,1714041,1714041,0.68,0.57321,119.01,"August 09, 23",0.0057321,,,,,
2023-08-08,119.88,120.18,117.92,119.11,109.97,1980511,1980511,-0.77,-0.64231,119.2725,"August 08, 23",-0.0064231,,,,,
2023-08-07,120.23,121.7,119.84,120.89,111.61,1791500,1791500,0.66,0.54895,120.665,"August 07, 23",0.0054895,,,,,
2023-08-04,121.02,123.16,119.83,119.96,110.75,1969900,1969900,-1.06,-0.87589,120.9925,"August 04, 23",-0.0087589,,,,,
2023-08-03,122.02,122.3,118.46,120.85,111.57,3073032,3073032,-1.17,-0.95886,120.9075,"August 03, 23",-0.0095886,,,,,
2023-08-02,122.46,124.73,122.28,123.36,113.89,2361483,2361483,0.9,0.73493,123.2075,"August 02, 23",0.0073493,,,,,
2023-08-01,124.04,125.03,122.45,123.39,113.92,2689700,2689700,-0.65,-0.52402,123.7275,"August 01, 23",-0.0052402,,,,,
2023-07-31,122.78,125.14,120.45,124.62,115.06,5428071,5428071,1.84,1.5,123.2475,"July 31, 23",0.015,,,,,
2023-07-28,123.22,126.8,121.55,122.78,113.36,5273103,5273103,-0.44,-0.35708,123.5875,"July 28, 23",-0.0035708,,,,,
