date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,paymentDate,dividend,declarationDate,adjDividend
2023-07-31,32.42,32.65,32.01,32.26,28.8,5580440,5580440,-0.16,-0.49352,32.335,"July 31, 23",-0.0049352,,,,,
2023-07-28,32.42,32.52,31.87,32.29,28.83,4880199,4880199,-0.13,-0.40099,32.275,"July 28, 23",-0.0040099,,,,,
2023-07-27,32.56,33.47,31.81,31.93,28.51,6255994,6255994,-0.63,-1.93,32.4425,"July 27, 23",-0.0193,,,,,
2023-07-26,31.96,32.64,31.93,32.44,28.96,7212028,7212028,0.48,1.5,32.2425,"July 26, 23",0.015,,,,,
2023-07-25,32.22,32.59,31.11,31.17,27.83,7898312,7898312,-1.05,-3.26,31.7725,"July 25, 23",-0.0326,,,,,
2023-07-24,31.13,32.39,31.13,32.14,28.69,7113596,7113596,1.01,3.24,31.6975,"July 24, 23",0.0324,,,,,
2023-07-21,31.42,31.47,30.67,31.05,27.72,8213520,8213520,-0.37,-1.18,31.1525,"July 21, 23",-0.0118,,,,,
2023-07-20,30.57,31.42,30.5,31.22,27.87,13413518,13413518,0.65,2.13,30.9275,"July 20, 23",0.0213,,,,,
2023-07-19,29.09,31.61,28.86,30.97,27.65,14997729,14997729,1.88,6.46,30.1325,"July 19, 23",0.0646,,,,,
2023-07-18,28.3,29.15,28.17,29.11,25.99,8574633,8574633,0.81,2.86,28.6825,"July 18, 23",0.0286,,,,,
2023-07-17,27.78,28.26,27.62,28.08,25.07,3563856,3563856,0.3,1.08,27.935,"July 17, 23",0.0108,,,,,
2023-07-14,28.72,28.72,27.44,27.78,24.8,5653622,5653622,-0.94,-3.27,28.165,"July 14, 23",-0.0327,,,,,
2023-07-13,28.21,28.69,28.01,28.38,25.34,4768441,4768441,0.17,0.60262,28.3225,"July 13, 23",0.0060262,,,,,
2023-07-12,28.06,28.87,28.04,28.11,25.1,6289624,6289624,0.05,0.17819,28.27,"July 12, 23",0.0017819,,,,,
2023-07-11,26.95,27.64,26.6,27.58,24.62,6267700,6267700,0.63,2.34,27.1925,"July 11, 23",0.0234,,,,,
2023-07-10,26.39,27.15,26.35,26.7,23.84,4965063,4965063,0.31,1.17,26.6475,"July 10, 23",0.0117,,,,,
2023-07-07,26.06,27.24,26.06,26.93,24.04,7350480,7350480,0.87,3.34,26.5725,"July 07, 23",0.0334,,,,,
2023-07-06,25.82,26.07,25.23,26.07,23.27,5818724,5818724,0.25,0.96824,25.7975,"July 06, 23",0.0096824,,,,,
2023-07-05,26.03,26.61,25.96,26.25,23.43,4927600,4927600,0.22,0.84518,26.2125,"July 05, 23",0.0084518,,,,,
2023-07-03,26.33,27.03,26.3,26.52,23.68,3847114,3847114,0.19,0.72161,26.545,"July 03, 23",0.0072161,,,,,
2023-06-30,26.31,26.39,25.76,26.08,23.28,6005624,6005624,-0.23,-0.87419,26.135,"June 30, 23",-0.0087419,,,,,
2023-06-29,25.36,26.25,25.34,25.93,23.15,8938800,8938800,0.57,2.25,25.72,"June 29, 23",0.0225,,,,,
2023-06-28,25.81,25.83,25.2,25.66,22.91,6073700,6073700,-0.15,-0.58117,25.625,"June 28, 23",-0.0058117,,,,,
2023-06-27,25.66,26.19,25.32,26.08,23.28,5583947,5583947,0.42,1.64,25.8125,"June 27, 23",0.0164,,,,,
2023-06-26,25.63,26.06,25.48,25.56,22.82,4541024,4541024,-0.07,-0.27312,25.6825,"June 26, 23",-0.0027312,,,,,
2023-06-23,25.6,26.12,25.36,25.47,22.74,6465341,6465341,-0.13,-0.50781,25.6375,"June 23, 23",-0.0050781,,,,,
2023-06-22,27.1,27.15,25.99,26.07,23.27,5286190,5286190,-1.03,-3.8,26.5775,"June 22, 23",-0.038,,,,,
2023-06-21,27.14,27.35,26.73,26.94,24.05,4338011,4338011,-0.2,-0.73692,27.04,"June 21, 23",-0.0073692,,,,,
2023-06-20,27.29,27.31,26.73,27.2,24.28,5030532,5030532,-0.09,-0.32979,27.1325,"June 20, 23",-0.0032979,,,,,
2023-06-16,28.12,28.12,27.19,27.26,24.34,11760961,11760961,-0.86,-3.06,27.6725,"June 16, 23",-0.0306,,,,,
2023-06-15,26.94,27.82,26.89,27.69,24.72,6617300,6617300,0.75,2.78,27.335,"June 15, 23",0.0278,,,,,
2023-06-14,28.5,28.87,26.99,27.1,24.19,7213135,7213135,-1.4,-4.91,27.865,"June 14, 23",-0.0491,,,,,
2023-06-13,27.37,28.39,26.97,28.18,25.16,7523400,7523400,0.81,2.96,27.7275,"June 13, 23",0.0296,,,,,
2023-06-12,28,28.92,25.72,27.41,24.47,16314066,16314066,-0.59,-2.11,27.5125,"June 12, 23",-0.0211,,,,,
2023-06-09,28.74,28.91,27.95,28.34,25.3,7208409,7208409,-0.4,-1.39,28.485,"June 09, 23",-0.0139,,,,,
2023-06-08,28.8,28.89,28.21,28.83,25.74,6614229,6614229,0.03,0.10417,28.6825,"June 08, 23",0.0010417,,,,,
2023-06-07,28.88,29.22,28.21,29.01,25.9,8153933,8153933,0.13,0.45014,28.83,"June 07, 23",0.0045014,,,,,
2023-06-06,27.43,28.97,27.29,28.6,25.53,4911704,4911704,1.17,4.27,28.0725,"June 06, 23",0.0427,,,,,
2023-06-05,27.95,27.99,26.92,27.49,24.54,4008501,4008501,-0.46,-1.65,27.5875,"June 05, 23",-0.0165,,,,,
2023-06-02,27,27.97,26.82,27.79,24.81,6792215,6792215,0.79,2.93,27.395,"June 02, 23",0.0293,,,,,
2023-06-01,26.12,26.51,25.43,26.39,23.56,5922237,5922237,0.27,1.03,26.1125,"June 01, 23",0.0103,,,,,
2023-05-31,26.75,26.86,25.59,25.78,23.02,9193936,9193936,-0.97,-3.63,26.245,"May 31, 23",-0.0363,,,,,
2023-05-30,27.19,27.65,26.64,27.17,24.26,6659313,6659313,-0.02,-0.07355645,27.1625,"May 30, 23",-0.0007355645,,,,,
2023-05-26,26.85,27.08,26.28,27.01,24.11,4924699,4924699,0.16,0.5959,26.805,"May 26, 23",0.005959,,,,,
2023-05-25,26.8,27.23,26.56,26.85,23.97,6078822,6078822,0.05,0.18657,26.86,"May 25, 23",0.0018657,,,,,
2023-05-24,27.61,27.81,26.93,26.93,24.04,6736500,6736500,-0.68,-2.46,27.32,"May 24, 23",-0.0246,,,,,
2023-05-23,27.28,28.4,27.27,27.87,24.88,9846800,9846800,0.59,2.16,27.705,"May 23, 23",0.0216,,,,,
2023-05-22,26.51,27.21,26.1,27.19,24.27,4958701,4958701,0.68,2.57,26.7525,"May 22, 23",0.0257,,,,,
2023-05-19,26.46,26.56,25.59,26.18,23.37,7046037,7046037,-0.28,-1.06,26.1975,"May 19, 23",-0.0106,,,,,
2023-05-18,26.22,26.41,25.87,26.34,23.52,7865400,7865400,0.12,0.45767,26.21,"May 18, 23",0.0045767,,,,,
2023-05-17,25.57,26.53,25.34,26.38,23.55,9696911,9696911,0.81,3.17,25.955,"May 17, 23",0.0317,,,,,
2023-05-16,25.8,25.99,25.05,25.05,22.36,5354663,5354663,-0.75,-2.91,25.4725,"May 16, 23",-0.0291,,,,,
2023-05-15,24.8,25.78,24.79,25.77,23.01,5989418,5989418,0.97,3.91,25.285,"May 15, 23",0.0391,,,,,
2023-05-12,25,25.04,24.53,24.8,22.14,5959000,5959000,-0.2,-0.8,24.8425,"May 12, 23",-0.008,,,,,
2023-05-11,24.99,25.36,24.72,24.8,22.14,8251900,8251900,-0.19,-0.7603,24.9675,"May 11, 23",-0.007603,,,,,
2023-05-10,26.44,26.51,25.15,25.4,22.68,9605837,9605837,-1.04,-3.93,25.875,"May 10, 23",-0.0393,,,,,
2023-05-09,25.52,26.11,25.32,26.05,23.26,6566022,6566022,0.53,2.08,25.75,"May 09, 23",0.0208,,,,,
2023-05-08,27,27,25.58,25.76,23,10999900,10999900,-1.24,-4.59,26.335,"May 08, 23",-0.0459,,,,,
2023-05-05,26.26,26.49,25.63,26.44,23.6,10439721,10439721,0.185,0.68545,26.205,"May 05, 23",0.0068545,,,,,
2023-05-04,25.17,25.57,23.37,24.85,22.18,26935529,26935529,-0.32,-1.27,24.74,"May 04, 23",-0.0127,,,,,
2023-05-03,26.95,27.72,26.02,26.22,23.41,11423900,11423900,-0.73,-2.71,26.7275,"May 03, 23",-0.0271,,,,,
2023-05-02,28.45,28.65,26.02,26.93,24.04,16331932,16331932,-1.52,-5.34,27.5125,"May 02, 23",-0.0534,2023-05-03,2023-05-17,0.42,2023-04-19,0.42
2023-05-01,29.92,30.05,28.71,28.82,25.35,22079600,22079600,-1.1,-3.68,29.375,"May 01, 23",-0.0368,,,,,
2023-04-28,29.87,31.58,29.78,30.94,27.21,12849600,12849600,1.07,3.58,30.5425,"April 28, 23",0.0358,,,,,
2023-04-27,29.38,30.5,29.35,30.09,26.47,8392856,8392856,0.71,2.42,29.83,"April 27, 23",0.0242,,,,,
2023-04-26,28.88,29.66,28.48,29.16,25.65,18711187,18711187,0.28,0.96953,29.045,"April 26, 23",0.0096953,,,,,
2023-04-25,28.11,29.09,27.9,28.87,25.39,15279124,15279124,0.76,2.7,28.4925,"April 25, 23",0.027,,,,,
2023-04-24,28.7,28.86,28.36,28.6,25.16,7526951,7526951,-0.1,-0.34843,28.63,"April 24, 23",-0.0034843,,,,,
2023-04-21,29.1,29.26,28.45,28.8,25.33,8635317,8635317,-0.3,-1.03,28.9025,"April 21, 23",-0.0103,,,,,
2023-04-20,29.78,29.95,28.8,29.06,25.56,12453460,12453460,-0.72,-2.42,29.3975,"April 20, 23",-0.0242,,,,,
2023-04-19,29.12,30.54,28.95,30.5,26.83,10555275,10555275,1.38,4.74,29.7775,"April 19, 23",0.0474,,,,,
2023-04-18,30.4,30.51,29.9,30.44,26.78,7780918,7780918,0.04,0.13158,30.3125,"April 18, 23",0.0013158,,,,,
2023-04-17,29.02,30.33,28.61,30.32,26.67,8483233,8483233,1.3,4.48,29.57,"April 17, 23",0.0448,,,,,
2023-04-14,30.07,30.11,28.93,29.1,25.6,9370332,9370332,-0.97,-3.23,29.5525,"April 14, 23",-0.0323,,,,,
2023-04-13,29.3,29.57,28.94,29.55,25.99,7176237,7176237,0.25,0.85324,29.34,"April 13, 23",0.0085324,,,,,
2023-04-12,29.69,30.06,29.15,29.38,25.84,5767800,5767800,-0.31,-1.04,29.57,"April 12, 23",-0.0104,,,,,
2023-04-11,29.29,29.6,29.06,29.41,25.87,6216751,6216751,0.12,0.4097,29.34,"April 11, 23",0.004097,,,,,
2023-04-10,28.94,29.52,28.82,29.29,25.76,5505013,5505013,0.35,1.21,29.1425,"April 10, 23",0.0121,,,,,
2023-04-06,28.71,29.42,28.64,29.07,25.57,5575000,5575000,0.36,1.25,28.96,"April 06, 23",0.0125,,,,,
2023-04-05,28.55,29.12,28.28,28.62,25.17,9071200,9071200,0.07,0.24518,28.6425,"April 05, 23",0.0024518,,,,,
2023-04-04,30.5,30.52,28.81,29.17,25.66,9700100,9700100,-1.33,-4.36,29.75,"April 04, 23",-0.0436,,,,,
2023-04-03,30.61,30.84,29.83,30.2,26.56,7362124,7362124,-0.41,-1.34,30.37,"April 03, 23",-0.0134,,,,,
2023-03-31,31.11,31.26,29.96,30.37,26.71,11001545,11001545,-0.74,-2.38,30.675,"March 31, 23",-0.0238,,,,,
2023-03-30,31.74,31.81,30.4,30.77,27.07,8100400,8100400,-0.97,-3.06,31.18,"March 30, 23",-0.0306,,,,,
2023-03-29,31.13,31.43,30.87,31.13,27.38,9854839,9854839,0,0,31.14,"March 29, 23",0,,,,,
2023-03-28,30.5,30.82,30.25,30.73,27.03,6859100,6859100,0.23,0.7541,30.575,"March 28, 23",0.007541,,,,,
2023-03-27,32.4,32.49,30.41,30.48,26.81,12701600,12701600,-1.92,-5.93,31.445,"March 27, 23",-0.0593,,,,,
2023-03-24,29.18,31.43,28.79,31.1,27.36,11488691,11488691,1.92,6.58,30.125,"March 24, 23",0.0658,,,,,
2023-03-23,31.19,31.32,29.73,29.89,26.29,8759600,8759600,-1.3,-4.17,30.5325,"March 23, 23",-0.0417,,,,,
2023-03-22,32.91,32.94,30.93,30.96,27.23,8103334,8103334,-1.95,-5.93,31.935,"March 22, 23",-0.0593,,,,,
2023-03-21,32.8,33.49,32.63,33.02,29.04,7563121,7563121,0.22,0.67073,32.985,"March 21, 23",0.0067073,,,,,
2023-03-20,31.54,32.83,31.25,31.55,27.75,12167626,12167626,0.01,0.03170577,31.7925,"March 20, 23",0.0003170577,,,,,
2023-03-17,32.15,32.47,30.58,30.86,27.14,17698424,17698424,-1.29,-4.01,31.515,"March 17, 23",-0.0401,,,,,
2023-03-16,31.05,33.51,30.83,32.59,28.67,14993032,14993032,1.54,4.96,31.995,"March 16, 23",0.0496,,,,,
2023-03-15,30.61,32.04,30.38,31.51,27.72,16906835,16906835,0.9,2.94,31.135,"March 15, 23",0.0294,,,,,
2023-03-14,33.07,33.48,30.92,31.9,28.06,13167903,13167903,-1.17,-3.54,32.3425,"March 14, 23",-0.0354,,,,,
2023-03-13,31.91,32.64,29.72,30.65,26.96,20903800,20903800,-1.26,-3.95,31.23,"March 13, 23",-0.0395,,,,,
2023-03-10,34.57,35.81,33.6,34.44,30.29,12623800,12623800,-0.13,-0.37605,34.605,"March 10, 23",-0.0037605,,,,,
2023-03-09,37.73,37.9,35.67,35.75,31.45,9842000,9842000,-1.98,-5.25,36.7625,"March 09, 23",-0.0525,,,,,
2023-03-08,38.89,38.89,37.75,38.08,33.5,5622300,5622300,-0.81,-2.08,38.4025,"March 08, 23",-0.0208,,,,,
2023-03-07,40.43,40.55,38.6,38.69,34.03,6548500,6548500,-1.74,-4.3,39.5675,"March 07, 23",-0.043,,,,,
2023-03-06,41,41.37,40.69,40.77,35.86,4006037,4006037,-0.23,-0.56098,40.9575,"March 06, 23",-0.0056098,,,,,
2023-03-03,40.42,40.99,40.24,40.98,36.05,4180968,4180968,0.56,1.39,40.6575,"March 03, 23",0.0139,,,,,
2023-03-02,41.23,41.39,39.97,40.35,35.49,5668041,5668041,-0.88,-2.13,40.735,"March 02, 23",-0.0213,,,,,
2023-03-01,41.54,41.84,41.37,41.61,36.6,3415600,3415600,0.07,0.16851,41.59,"March 01, 23",0.0016851,,,,,
2023-02-28,41.91,42.16,41.61,41.76,36.73,4626851,4626851,-0.15,-0.35791,41.86,"February 28, 23",-0.0035791,,,,,
2023-02-27,42.18,42.52,41.56,41.75,36.72,3074500,3074500,-0.43,-1.02,42.0025,"February 27, 23",-0.0102,,,,,
2023-02-24,41.44,42,41.32,41.89,36.85,3760900,3760900,0.45,1.09,41.6625,"February 24, 23",0.0109,,,,,
2023-02-23,42.15,42.47,41.5,41.93,36.88,4411352,4411352,-0.22,-0.52195,42.0125,"February 23, 23",-0.0052195,,,,,
2023-02-22,41.83,42.22,41.61,41.84,36.8,3600445,3600445,0.01,0.02390629,41.875,"February 22, 23",0.0002390629,,,,,
2023-02-21,42.71,42.83,41.82,41.95,36.9,3974165,3974165,-0.76,-1.78,42.3275,"February 21, 23",-0.0178,,,,,
2023-02-17,42.98,43.47,42.81,43.18,37.98,4095107,4095107,0.2,0.46533,43.11,"February 17, 23",0.0046533,,,,,
2023-02-16,42.95,43.26,42.71,42.81,37.66,2269626,2269626,-0.14,-0.32596,42.9325,"February 16, 23",-0.0032596,,,,,
2023-02-15,42.86,43.53,42.83,43.43,38.2,1894420,1894420,0.57,1.33,43.1625,"February 15, 23",0.0133,,,,,
2023-02-14,43.33,43.55,42.69,43.36,38.14,2694500,2694500,0.03,0.0692361,43.2325,"February 14, 23",0.000692361,,,,,
2023-02-13,42.99,43.58,42.82,43.47,38.24,2650037,2650037,0.48,1.12,43.215,"February 13, 23",0.0112,,,,,
2023-02-10,42.91,43.14,42.6,43.12,37.93,2712000,2712000,0.21,0.4894,42.9425,"February 10, 23",0.004894,,,,,
2023-02-09,44.02,44.22,43.11,43.17,37.97,2869639,2869639,-0.85,-1.93,43.63,"February 09, 23",-0.0193,,,,,
2023-02-08,43.82,44.19,43.71,43.81,38.54,3138000,3138000,-0.01,-0.02282063,43.8825,"February 08, 23",-0.0002282063,,,,,
2023-02-07,43.6,44.54,43.55,44.28,38.95,2825100,2825100,0.68,1.56,43.9925,"February 07, 23",0.0156,,,,,
2023-02-06,43.87,44.14,43.66,43.78,38.51,2719694,2719694,-0.09,-0.20515,43.8625,"February 06, 23",-0.0020515,,,,,
2023-02-03,44.1,44.82,44.09,44.44,39.09,2969500,2969500,0.34,0.77098,44.3625,"February 03, 23",0.0077098,,,,,
2023-02-02,43.88,44.79,43.72,44.46,39.11,3647300,3647300,0.58,1.32,44.2125,"February 02, 23",0.0132,,,,,
2023-02-01,43,44.03,42.9,43.66,38.4,3604342,3604342,0.66,1.53,43.3975,"February 01, 23",0.0153,,,,,
2023-01-31,42.41,43.34,42.18,43.32,38.1,2989703,2989703,0.91,2.15,42.8125,"January 31, 23",0.0215,,,,,
2023-01-30,42.63,43.02,42.19,42.29,37.2,3410533,3410533,-0.34,-0.79756,42.5325,"January 30, 23",-0.0079756,2023-01-31,2023-02-14,0.42,2023-01-13,0.42
2023-01-27,43.04,43.47,43.04,43.29,37.71,2856900,2856900,0.25,0.58086,43.21,"January 27, 23",0.0058086,,,,,
2023-01-26,43.05,43.36,42.48,43.12,37.56,3858000,3858000,0.07,0.1626,43.0025,"January 26, 23",0.001626,,,,,
2023-01-25,41.58,42.77,41.49,42.75,37.24,5269800,5269800,1.17,2.81,42.1475,"January 25, 23",0.0281,,,,,
2023-01-24,42.42,42.57,41.63,41.82,36.43,4273500,4273500,-0.6,-1.41,42.11,"January 24, 23",-0.0141,,,,,
2023-01-23,41.49,42.72,41.26,42.42,36.95,4281437,4281437,0.93,2.24,41.9725,"January 23, 23",0.0224,,,,,
2023-01-20,40.52,41.27,40.11,41.26,35.94,7980610,7980610,0.74,1.83,40.79,"January 20, 23",0.0183,,,,,
2023-01-19,40.49,40.68,39.86,40.27,35.08,4851530,4851530,-0.22,-0.54334,40.325,"January 19, 23",-0.0054334,,,,,
2023-01-18,40.6,41.49,40.24,40.9,35.63,7269243,7269243,0.3,0.73892,40.8075,"January 18, 23",0.0073892,,,,,
2023-01-17,41.49,41.61,40.47,40.82,35.56,6119300,6119300,-0.67,-1.61,41.0975,"January 17, 23",-0.0161,,,,,
2023-01-13,41.28,41.78,40.69,41.72,36.34,3893028,3893028,0.44,1.07,41.3675,"January 13, 23",0.0107,,,,,
2023-01-12,41.78,42.25,41.59,41.83,36.44,3019924,3019924,0.05,0.11967,41.8625,"January 12, 23",0.0011967,,,,,
2023-01-11,41.32,41.74,41.17,41.47,36.12,3414322,3414322,0.15,0.36302,41.425,"January 11, 23",0.0036302,,,,,
2023-01-10,41.07,41.32,40.84,41.26,35.94,2514034,2514034,0.19,0.46262,41.1225,"January 10, 23",0.0046262,,,,,
2023-01-09,41.66,41.85,41.01,41.1,35.8,2411412,2411412,-0.56,-1.34,41.405,"January 09, 23",-0.0134,,,,,
2023-01-06,40.59,41.82,40.51,41.64,36.27,3238300,3238300,1.05,2.59,41.14,"January 06, 23",0.0259,,,,,
2023-01-05,40.4,40.66,39.92,40.47,35.25,3819709,3819709,0.07,0.17327,40.3625,"January 05, 23",0.0017327,,,,,
2023-01-04,40.01,40.93,39.9,40.65,35.41,3356200,3356200,0.64,1.6,40.3725,"January 04, 23",0.016,,,,,
2023-01-03,39.5,40.02,39.2,39.53,34.43,3784078,3784078,0.03,0.07594937,39.5625,"January 03, 23",0.0007594937,,,,,
2022-12-30,39.24,39.51,39.12,39.37,34.3,2199918,2199918,0.13,0.33129,39.31,"December 30, 22",0.0033129,,,,,
2022-12-29,39.06,39.68,38.91,39.47,34.38,2303317,2303317,0.41,1.05,39.28,"December 29, 22",0.0105,,,,,
2022-12-28,39.26,39.4,38.87,38.97,33.95,1881600,1881600,-0.29,-0.73867,39.125,"December 28, 22",-0.0073867,,,,,
2022-12-27,38.95,39.28,38.78,39.21,34.16,1663219,1663219,0.26,0.66752,39.055,"December 27, 22",0.0066752,,,,,
2022-12-23,38.82,39.11,38.61,38.9,33.89,1809113,1809113,0.08,0.20608,38.86,"December 23, 22",0.0020608,,,,,
2022-12-22,38.37,38.94,37.97,38.89,33.88,3047800,3047800,0.52,1.36,38.5425,"December 22, 22",0.0136,,,,,
2022-12-21,38.59,39.09,38.56,38.7,33.71,3831827,3831827,0.11,0.28505,38.735,"December 21, 22",0.0028505,,,,,
2022-12-20,38.34,38.66,38,38.05,33.15,4141800,4141800,-0.29,-0.75639,38.2625,"December 20, 22",-0.0075639,,,,,
2022-12-19,38.29,38.77,37.88,38.2,33.28,2836544,2836544,-0.09,-0.23505,38.285,"December 19, 22",-0.0023505,,,,,
2022-12-16,37.92,38.41,37.75,38.33,33.39,6154400,6154400,0.41,1.08,38.1025,"December 16, 22",0.0108,,,,,
2022-12-15,38.38,38.75,38.14,38.32,33.38,5140246,5140246,-0.06,-0.15633,38.3975,"December 15, 22",-0.0015633,,,,,
2022-12-14,39.89,40,38.88,39.06,34.03,4484300,4484300,-0.83,-2.08,39.4575,"December 14, 22",-0.0208,,,,,
2022-12-13,41.35,41.59,39.61,39.9,34.76,4687800,4687800,-1.45,-3.51,40.6125,"December 13, 22",-0.0351,,,,,
2022-12-12,39.9,40.55,39.33,40.43,35.22,3753325,3753325,0.53,1.33,40.0525,"December 12, 22",0.0133,,,,,
2022-12-09,39.38,39.96,39.18,39.82,34.69,3372136,3372136,0.44,1.12,39.585,"December 09, 22",0.0112,,,,,
2022-12-08,39.68,39.95,39.29,39.58,34.48,4389743,4389743,-0.1,-0.25202,39.625,"December 08, 22",-0.0025202,,,,,
2022-12-07,39.11,39.96,38.86,39.5,34.41,4712727,4712727,0.39,0.99719,39.3575,"December 07, 22",0.0099719,,,,,
2022-12-06,39.31,39.9,38.82,39.32,34.25,4907443,4907443,0.01,0.02543882,39.3375,"December 06, 22",0.0002543882,,,,,
2022-12-05,41.43,41.43,39.25,39.48,34.39,4661900,4661900,-1.95,-4.71,40.3975,"December 05, 22",-0.0471,,,,,
2022-12-02,41.52,41.94,41.32,41.7,36.32,2580842,2580842,0.18,0.43353,41.62,"December 02, 22",0.0043353,,,,,
2022-12-01,42.51,42.76,41.57,41.98,36.57,3301815,3301815,-0.53,-1.25,42.205,"December 01, 22",-0.0125,,,,,
2022-11-30,41.59,42.38,40.73,42.38,36.92,4682200,4682200,0.79,1.9,41.77,"November 30, 22",0.019,,,,,
2022-11-29,41.21,41.9,41,41.79,36.4,3362500,3362500,0.58,1.41,41.475,"November 29, 22",0.0141,,,,,
2022-11-28,41.41,41.63,40.99,41.12,35.82,2946821,2946821,-0.29,-0.70031,41.2875,"November 28, 22",-0.0070031,,,,,
2022-11-25,41.75,42.09,41.75,41.91,36.51,1304218,1304218,0.16,0.38323,41.875,"November 25, 22",0.0038323,,,,,
2022-11-23,41.29,41.74,41.15,41.56,36.2,2597500,2597500,0.27,0.65391,41.435,"November 23, 22",0.0065391,,,,,
2022-11-22,41.04,41.47,40.98,41.39,36.05,3140100,3140100,0.35,0.85283,41.22,"November 22, 22",0.0085283,,,,,
2022-11-21,40.27,40.73,40.26,40.64,35.4,3062500,3062500,0.37,0.9188,40.475,"November 21, 22",0.009188,,,,,
2022-11-18,40.42,40.57,39.86,40.41,35.2,3735100,3735100,-0.01,-0.02474023,40.315,"November 18, 22",-0.0002474023,,,,,
2022-11-17,39.12,39.78,38.85,39.69,34.57,2951000,2951000,0.57,1.46,39.36,"November 17, 22",0.0146,,,,,
2022-11-16,40.4,40.59,39.51,39.71,34.59,3223821,3223821,-0.69,-1.71,40.0525,"November 16, 22",-0.0171,,,,,
2022-11-15,40.86,41.49,40.14,40.46,35.24,3934559,3934559,-0.4,-0.97895,40.7375,"November 15, 22",-0.0097895,,,,,
2022-11-14,41.23,41.46,40.28,40.3,35.11,3729010,3729010,-0.93,-2.26,40.8175,"November 14, 22",-0.0226,,,,,
2022-11-11,41.58,41.88,41.19,41.55,36.19,3244610,3244610,-0.03,-0.07215007,41.55,"November 11, 22",-0.0007215007,,,,,
2022-11-10,40.91,41.64,40.85,41.42,36.08,4425710,4425710,0.51,1.25,41.205,"November 10, 22",0.0125,,,,,
2022-11-09,39.78,40.06,39.19,39.66,34.55,4278121,4278121,-0.12,-0.30166,39.6725,"November 09, 22",-0.0030166,,,,,
2022-11-08,40.17,40.56,39.79,40.2,35.02,3781541,3781541,0.03,0.0746826,40.18,"November 08, 22",0.000746826,,,,,
2022-11-07,40.37,40.5,39.79,40.23,35.04,4805667,4805667,-0.14,-0.34679,40.2225,"November 07, 22",-0.0034679,,,,,
2022-11-04,39.63,40.54,39.41,40.12,34.95,5909411,5909411,0.49,1.24,39.925,"November 04, 22",0.0124,,,,,
2022-11-03,39,39.45,38.32,39.13,34.09,3192347,3192347,0.13,0.33333,38.975,"November 03, 22",0.0033333,,,,,
2022-11-02,40.32,40.93,39.54,39.56,34.46,4356113,4356113,-0.76,-1.88,40.0875,"November 02, 22",-0.0188,,,,,
2022-11-01,40.96,41.02,40.2,40.44,35.23,5974167,5974167,-0.52,-1.27,40.655,"November 01, 22",-0.0127,2022-11-02,2022-10-06,0.42,2022-10-19,0.42
2022-10-31,40.78,41.2,40.65,40.9,35.26,4072100,4072100,0.12,0.29426,40.8825,"October 31, 22",0.0029426,,,,,
2022-10-28,40.26,41,40.01,40.98,35.33,3603231,3603231,0.72,1.79,40.5625,"October 28, 22",0.0179,,,,,
2022-10-27,40.52,40.87,39.98,40.04,34.52,3137521,3137521,-0.48,-1.18,40.3525,"October 27, 22",-0.0118,,,,,
2022-10-26,40.52,40.82,40.06,40.19,34.65,4645523,4645523,-0.33,-0.81441,40.3975,"October 26, 22",-0.0081441,,,,,
2022-10-25,39.07,40.58,38.85,40.44,34.86,6430779,6430779,1.37,3.51,39.735,"October 25, 22",0.0351,,,,,
2022-10-24,38.25,39.65,38.04,39.39,33.96,6397323,6397323,1.14,2.98,38.8325,"October 24, 22",0.0298,,,,,
2022-10-21,35.85,38.08,35.64,37.94,32.71,6978300,6978300,2.09,5.83,36.8775,"October 21, 22",0.0583,,,,,
2022-10-20,36.9,37.75,35.64,35.9,30.95,5979243,5979243,-1,-2.71,36.5475,"October 20, 22",-0.0271,,,,,
2022-10-19,37.35,38.42,36.54,36.72,31.66,6101891,6101891,-0.63,-1.69,37.2575,"October 19, 22",-0.0169,,,,,
2022-10-18,36.93,37.44,36.34,36.94,31.85,5265847,5265847,0.01,0.02707826,36.9125,"October 18, 22",0.0002707826,,,,,
2022-10-17,36.77,36.92,36.05,36.29,31.29,5146300,5146300,-0.48,-1.31,36.5075,"October 17, 22",-0.0131,,,,,
2022-10-14,36.36,37.21,35.75,35.82,30.88,4021700,4021700,-0.54,-1.49,36.285,"October 14, 22",-0.0149,,,,,
2022-10-13,33.86,36.31,33.49,36.13,31.15,4264864,4264864,2.27,6.7,34.9475,"October 13, 22",0.067,,,,,
2022-10-12,34.24,34.68,33.95,34.17,29.46,3165571,3165571,-0.07,-0.20444,34.26,"October 12, 22",-0.0020444,,,,,
2022-10-11,34.48,34.95,34.08,34.3,29.57,4089213,4089213,-0.18,-0.52204,34.4525,"October 11, 22",-0.0052204,,,,,
2022-10-10,35.22,35.46,34.47,34.67,29.89,2618500,2618500,-0.55,-1.56,34.955,"October 10, 22",-0.0156,,,,,
2022-10-07,35.09,35.18,34.46,35.02,30.19,3716649,3716649,-0.07,-0.19949,34.9375,"October 07, 22",-0.0019949,,,,,
2022-10-06,35.78,36.07,35.37,35.43,30.54,3630652,3630652,-0.35,-0.9782,35.6625,"October 06, 22",-0.009782,,,,,
