date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,paymentDate,dividend,adjDividend
2024-05-09,165.26,167.75,165.24,167.33,165.91,896752,896752,2.07,1.25,166.395,"May 09, 24",0.0125,,,,,
2024-05-08,164.26,166.39,164.2,165.56,164.15,1047600,1047600,1.3,0.79143,165.1025,"May 08, 24",0.0079143,,,,,
2024-05-07,163.77,165.69,163,164.59,163.19,1149765,1149765,0.82,0.5007,164.2625,"May 07, 24",0.005007,,,,,
2024-05-06,163.28,164.14,162.74,163.02,161.63,1410500,1410500,-0.26,-0.15924,163.295,"May 06, 24",-0.0015924,,,,,
2024-05-03,161.91,162.27,159.73,162.21,160.83,819700,819700,0.3,0.18529,161.53,"May 03, 24",0.0018529,,,,,
2024-05-02,160.89,162.07,159.48,161.88,160.5,961930,961930,0.99,0.61533,161.08,"May 02, 24",0.0061533,,,,,
2024-05-01,160.79,162.32,159.65,160.54,159.18,1017427,1017427,-0.25,-0.15548,160.825,"May 01, 24",-0.0015548,,,,,
2024-04-30,162.48,163.93,160.92,161.08,159.71,1558100,1558100,-1.4,-0.86164,162.1025,"April 30, 24",-0.0086164,,,,,
2024-04-29,163.56,164.1,161.78,163.23,161.84,1633696,1633696,-0.33,-0.20176,163.1675,"April 29, 24",-0.0020176,,,,,
2024-04-26,163.02,164.5,162.36,164.36,162.96,1343033,1343033,1.34,0.82199,163.56,"April 26, 24",0.0082199,,,,,
2024-04-25,162.42,163.39,160.37,163.18,161.79,1864421,1864421,0.76,0.46792,162.34,"April 25, 24",0.0046792,,,,,
2024-04-24,162.25,167.49,160.87,163.38,161.99,3772610,3772610,1.13,0.69646,163.4975,"April 24, 24",0.0069646,,,,,
2024-04-23,146.61,148.52,146.31,148.48,147.22,1090268,1090268,1.87,1.28,147.48,"April 23, 24",0.0128,,,,,
2024-04-22,144.27,146.68,143.22,145.69,144.45,1057700,1057700,1.42,0.98427,144.965,"April 22, 24",0.0098427,,,,,
2024-04-19,144.67,146.16,143.74,144.17,142.94,1220608,1220608,-0.5,-0.34561,144.685,"April 19, 24",-0.0034561,,,,,
2024-04-18,145.45,145.57,143.65,144.27,143.04,900533,900533,-1.18,-0.81128,144.735,"April 18, 24",-0.0081128,,,,,
2024-04-17,146.05,146.05,143.84,144.55,143.32,1060500,1060500,-1.5,-1.03,145.1225,"April 17, 24",-0.0103,,,,,
2024-04-16,145.11,145.93,143.81,145.46,144.22,661100,661100,0.35,0.2412,145.0775,"April 16, 24",0.002412,,,,,
2024-04-15,148.55,148.84,145.11,145.24,144.01,763627,763627,-3.31,-2.23,146.935,"April 15, 24",-0.0223,,,,,
2024-04-12,146.53,147.85,145.95,146.18,144.94,848000,848000,-0.35,-0.23886,146.6275,"April 12, 24",-0.0023886,,,,,
2024-04-11,147.47,148.53,146.65,147.71,146.45,1262535,1262535,0.24,0.16274,147.59,"April 11, 24",0.0016274,,,,,
2024-04-10,146.1,148.34,145.16,147.54,146.29,1512574,1512574,1.44,0.98563,146.785,"April 10, 24",0.0098563,,,,,
2024-04-09,149.45,149.93,146.96,147.86,146.6,816700,816700,-1.59,-1.06,148.55,"April 09, 24",-0.0106,,,,,
2024-04-08,150.5,150.61,149.33,149.46,148.19,1002900,1002900,-1.04,-0.69103,149.975,"April 08, 24",-0.0069103,,,,,
2024-04-05,148.55,151,148.41,150.5,149.22,1126100,1126100,1.95,1.31,149.615,"April 05, 24",0.0131,,,,,
2024-04-04,149.35,150.19,146.69,147.34,146.09,940207,940207,-2.01,-1.35,148.3925,"April 04, 24",-0.0135,,,,,
2024-04-03,145.65,148.4,145.52,148.2,146.94,1036600,1036600,2.55,1.75,146.9425,"April 03, 24",0.0175,,,,,
2024-04-02,144.68,146.43,144.02,145.93,144.69,1043500,1043500,1.25,0.86398,145.265,"April 02, 24",0.0086398,,,,,
2024-04-01,145.59,145.85,144.72,144.86,143.63,585000,585000,-0.73,-0.50141,145.255,"April 01, 24",-0.0050141,,,,,
2024-03-28,145.89,146.2,144.53,145.68,144.44,728200,728200,-0.21,-0.14394,145.575,"March 28, 24",-0.0014394,,,,,
2024-03-27,144.77,145.88,144.44,145.87,144.63,582200,582200,1.1,0.75983,145.24,"March 27, 24",0.0075983,,,,,
2024-03-26,142.59,144.11,141.85,143.91,142.69,582049,582049,1.32,0.92573,143.115,"March 26, 24",0.0092573,,,,,
2024-03-25,143.69,143.99,142.32,142.83,141.62,545106,545106,-0.86,-0.59851,143.2075,"March 25, 24",-0.0059851,,,,,
2024-03-22,144.95,145.42,143.56,143.78,142.56,453900,453900,-1.17,-0.80717,144.4275,"March 22, 24",-0.0080717,,,,,
2024-03-21,143.48,145.11,143.14,144.86,143.63,776542,776542,1.38,0.96181,144.1475,"March 21, 24",0.0096181,,,,,
2024-03-20,142.19,143.2,141.71,142.86,141.65,657300,657300,0.67,0.4712,142.49,"March 20, 24",0.004712,,,,,
2024-03-19,141.83,142.45,141.04,142.12,140.91,783821,783821,0.29,0.20447,141.86,"March 19, 24",0.0020447,,,,,
2024-03-18,140.14,141.63,139.82,141.55,140.35,1144127,1144127,1.41,1.01,140.785,"March 18, 24",0.0101,,,,,
2024-03-15,139.22,140.93,139.12,139.82,138.63,1631100,1631100,0.6,0.43097,139.7725,"March 15, 24",0.0043097,,,,,
2024-03-14,142,142,140.05,140.85,139.65,995500,995500,-1.15,-0.80986,141.225,"March 14, 24",-0.0080986,,,,,
2024-03-13,143.36,143.36,141.47,142.31,141.1,828500,828500,-1.05,-0.73242,142.625,"March 13, 24",-0.0073242,,,,,
2024-03-12,141,143.51,140.76,143.08,141.86,1121726,1121726,2.08,1.48,142.0875,"March 12, 24",0.0148,,,,,
2024-03-11,142.36,142.36,139.27,141,139.8,1174344,1174344,-1.36,-0.95532,141.2475,"March 11, 24",-0.0095532,,,,,
2024-03-08,142.2,142.84,141.87,142.52,141.31,595908,595908,0.32,0.22504,142.3575,"March 08, 24",0.0022504,,,,,
2024-03-07,141.9,142.65,141.49,141.99,140.78,656600,656600,0.09,0.06342495,142.0075,"March 07, 24",0.0006342495,,,,,
2024-03-06,141.57,142.34,141.05,141.38,140.18,741000,741000,-0.19,-0.13421,141.585,"March 06, 24",-0.0013421,,,,,
2024-03-05,141.59,142.63,140.61,141.3,140.1,715900,715900,-0.29,-0.20482,141.5325,"March 05, 24",-0.0020482,,,,,
2024-03-04,141.79,143.25,141.31,142.07,140.86,509879,509879,0.28,0.19748,142.105,"March 04, 24",0.0019748,,,,,
2024-03-01,141.46,142.28,140.96,142.08,140.87,965007,965007,0.62,0.43829,141.695,"March 01, 24",0.0043829,,,,,
2024-02-29,139.79,141.75,139.55,141.29,140.09,1320806,1320806,1.5,1.07,140.595,"February 29, 24",0.0107,,,,,
2024-02-28,138.04,139.89,137.48,139.49,138.3,1073736,1073736,1.45,1.05,138.725,"February 28, 24",0.0105,,,,,
2024-02-27,137.36,138.05,136.64,137.7,136.53,1007812,1007812,0.34,0.24752,137.4375,"February 27, 24",0.0024752,,,,,
2024-02-26,138.09,138.6,137.67,137.68,136.51,904938,904938,-0.41,-0.29691,138.01,"February 26, 24",-0.0029691,,,,,
2024-02-23,138.33,138.97,138.03,138.29,137.11,1524421,1524421,-0.04,-0.02891636,138.405,"February 23, 24",-0.0002891636,,,,,
2024-02-22,136.32,137.89,135.86,137.82,136.65,1216200,1216200,1.5,1.1,136.9725,"February 22, 24",0.011,2024-02-23,2024-02-14,2024-03-08,0.2,0.2
2024-02-21,135,136.08,134.66,136.06,134.71,958111,958111,1.06,0.78519,135.45,"February 21, 24",0.0078519,,,,,
2024-02-20,133.38,134.73,133.38,134.4,133.07,1208300,1208300,1.02,0.76473,133.9725,"February 20, 24",0.0076473,,,,,
2024-02-16,134.15,135.53,133.7,134.28,132.95,1696700,1696700,0.13,0.09690645,134.415,"February 16, 24",0.0009690645,,,,,
2024-02-15,135.11,136.57,132.77,133.96,132.63,2022800,2022800,-1.15,-0.85116,134.6025,"February 15, 24",-0.0085116,,,,,
2024-02-14,134,135.35,131.33,135.09,133.75,1975300,1975300,1.09,0.81343,133.9425,"February 14, 24",0.0081343,,,,,
2024-02-13,135.62,136.98,134.91,136.4,135.05,1685728,1685728,0.78,0.57514,135.9775,"February 13, 24",0.0057514,,,,,
2024-02-12,137.16,137.81,136.44,137.07,135.71,1758511,1758511,-0.09,-0.0656168,137.12,"February 12, 24",-0.000656168,,,,,
2024-02-09,137,137.56,136.15,136.68,135.32,1296031,1296031,-0.32,-0.23358,136.8475,"February 09, 24",-0.0023358,,,,,
2024-02-08,136.5,137.12,136.02,136.73,135.37,1352500,1352500,0.23,0.1685,136.5925,"February 08, 24",0.001685,,,,,
2024-02-07,135.5,137.33,135.04,136.5,135.15,1444822,1444822,1,0.73801,136.0925,"February 07, 24",0.0073801,,,,,
2024-02-06,134.13,134.97,133.52,134.74,133.4,1031559,1031559,0.61,0.45478,134.34,"February 06, 24",0.0045478,,,,,
2024-02-05,133.42,134.3,132.51,133.9,132.57,1189200,1189200,0.48,0.35977,133.5325,"February 05, 24",0.0035977,,,,,
2024-02-02,133,135.23,133,134.26,132.93,1040100,1040100,1.26,0.94737,133.8725,"February 02, 24",0.0094737,,,,,
2024-02-01,132.28,133.79,131.59,133.4,132.08,808920,808920,1.12,0.84669,132.765,"February 01, 24",0.0084669,,,,,
2024-01-31,132.96,133.27,131.31,131.57,130.26,1217700,1217700,-1.39,-1.05,132.2775,"January 31, 24",-0.0105,,,,,
2024-01-30,130.99,132.87,130.83,132.69,131.37,1267108,1267108,1.7,1.3,131.845,"January 30, 24",0.013,,,,,
2024-01-29,129.66,131.56,129.66,131.2,129.9,1093912,1093912,1.54,1.19,130.52,"January 29, 24",0.0119,,,,,
2024-01-26,130.02,130.87,129.34,129.98,128.69,660200,660200,-0.04,-0.0307645,130.0525,"January 26, 24",-0.000307645,,,,,
2024-01-25,130.82,131.93,129.23,129.82,128.53,1136000,1136000,-1,-0.76441,130.45,"January 25, 24",-0.0076441,,,,,
2024-01-24,129.66,130.15,128.96,129.5,128.22,860041,860041,-0.16,-0.1234,129.5675,"January 24, 24",-0.001234,,,,,
2024-01-23,129.09,129.42,128.11,129.03,127.75,628600,628600,-0.06,-0.0464792,128.9125,"January 23, 24",-0.000464792,,,,,
2024-01-22,128.56,129.04,128.28,128.58,127.3,683200,683200,0.02,0.01555694,128.615,"January 22, 24",0.0001555694,,,,,
2024-01-19,127.32,128.51,126.42,128.01,126.74,809500,809500,0.69,0.54194,127.565,"January 19, 24",0.0054194,,,,,
2024-01-18,126,126.89,125.67,126.74,125.48,915841,915841,0.74,0.5873,126.325,"January 18, 24",0.005873,,,,,
2024-01-17,127.01,127.89,125.56,125.82,124.57,794600,794600,-1.19,-0.93693,126.57,"January 17, 24",-0.0093693,,,,,
2024-01-16,128.93,129,127.44,128.16,126.89,1329531,1329531,-0.77,-0.59722,128.3825,"January 16, 24",-0.0059722,,,,,
2024-01-12,127.77,128.29,126.8,128.02,126.75,695000,695000,0.25,0.19566,127.72,"January 12, 24",0.0019566,,,,,
2024-01-11,128.07,128.48,126.49,126.99,125.73,1267340,1267340,-1.08,-0.84329,127.5075,"January 11, 24",-0.0084329,,,,,
2024-01-10,125.96,126.63,125.82,126.24,124.99,703700,703700,0.28,0.22229,126.1625,"January 10, 24",0.0022229,,,,,
2024-01-09,125.37,126.5,124.76,126.25,125,974800,974800,0.88,0.70192,125.72,"January 09, 24",0.0070192,,,,,
2024-01-08,125.87,126.46,124.76,126.41,125.16,718827,718827,0.54,0.42901,125.875,"January 08, 24",0.0042901,,,,,
2024-01-05,124.12,126.32,124.08,125.49,124.25,1463115,1463115,1.37,1.1,125.0025,"January 05, 24",0.011,,,,,
2024-01-04,124.96,125.69,123.76,123.99,122.76,756311,756311,-0.97,-0.77625,124.6,"January 04, 24",-0.0077625,,,,,
2024-01-03,125.36,125.46,124.27,124.68,123.44,921325,921325,-0.68,-0.54244,124.9425,"January 03, 24",-0.0054244,,,,,
2024-01-02,126,127.14,125.01,125.89,124.64,692307,692307,-0.11,-0.08730159,126.01,"January 02, 24",-0.0008730159,,,,,
2023-12-29,126.94,127.48,126.5,126.9,125.64,397041,397041,-0.04,-0.03151095,126.955,"December 29, 23",-0.0003151095,,,,,
2023-12-28,127.16,127.4,126.71,126.96,125.7,383000,383000,-0.2,-0.15728,127.0575,"December 28, 23",-0.0015728,,,,,
2023-12-27,126.51,127.4,126.21,127.14,125.88,410633,410633,0.63,0.49798,126.815,"December 27, 23",0.0049798,,,,,
2023-12-26,126.72,127.53,126.72,126.9,125.64,538300,538300,0.18,0.14205,126.9675,"December 26, 23",0.0014205,,,,,
2023-12-22,126.56,127.57,126.26,126.61,125.35,613000,613000,0.05,0.03950695,126.75,"December 22, 23",0.0003950695,,,,,
2023-12-21,126.08,126.72,125.58,126.47,125.22,609100,609100,0.39,0.30933,126.2125,"December 21, 23",0.0030933,,,,,
2023-12-20,125.71,127.15,124.89,124.91,123.67,1103813,1103813,-0.8,-0.63639,125.665,"December 20, 23",-0.0063639,,,,,
2023-12-19,123.19,125.99,123,125.87,124.62,1063304,1063304,2.68,2.18,124.5125,"December 19, 23",0.0218,,,,,
2023-12-18,122.56,123.1,121.85,122.67,121.45,838109,838109,0.11,0.08975196,122.545,"December 18, 23",0.0008975196,,,,,
2023-12-15,121.25,122.11,120.89,122.08,120.87,2101912,2101912,0.83,0.68454,121.5825,"December 15, 23",0.0068454,,,,,
2023-12-14,122.66,123.47,121.65,121.8,120.59,1456841,1456841,-0.86,-0.70113,122.395,"December 14, 23",-0.0070113,,,,,
2023-12-13,119.91,121.89,119.31,121.53,120.32,772200,772200,1.62,1.35,120.66,"December 13, 23",0.0135,,,,,
2023-12-12,119.32,120.28,118.79,119.9,118.71,757900,757900,0.58,0.48609,119.5725,"December 12, 23",0.0048609,,,,,
2023-12-11,118.69,119.3,118.61,119.2,118.02,722538,722538,0.51,0.42969,118.95,"December 11, 23",0.0042969,,,,,
2023-12-08,118.74,119.75,117.88,118.4,117.23,740800,740800,-0.34,-0.28634,118.6925,"December 08, 23",-0.0028634,,,,,
2023-12-07,118.79,118.99,117.66,118.86,117.68,844500,844500,0.07,0.05892752,118.575,"December 07, 23",0.0005892752,,,,,
2023-12-06,119.49,120.47,118.17,118.29,117.12,1074200,1074200,-1.2,-1,119.105,"December 06, 23",-0.01,,,,,
2023-12-05,119.48,119.73,118.66,118.86,117.68,646014,646014,-0.62,-0.51892,119.1825,"December 05, 23",-0.0051892,,,,,
2023-12-04,119.26,120.53,118.73,119.95,118.76,966400,966400,0.69,0.57857,119.6175,"December 04, 23",0.0057857,,,,,
2023-12-01,117.78,120.32,117.28,120.12,118.93,1007134,1007134,2.34,1.99,118.875,"December 01, 23",0.0199,,,,,
2023-11-30,115.33,116.61,114.45,116.56,115.4,1412600,1412600,1.23,1.07,115.7375,"November 30, 23",0.0107,,,,,
2023-11-29,115.43,115.74,114.69,115.2,114.06,1234500,1234500,-0.23,-0.19925,115.265,"November 29, 23",-0.0019925,,,,,
2023-11-28,116.86,116.86,114.9,115.09,113.95,789530,789530,-1.77,-1.51,115.9275,"November 28, 23",-0.0151,,,,,
2023-11-27,116.46,117.07,116.03,116.73,115.57,668726,668726,0.27,0.23184,116.5725,"November 27, 23",0.0023184,,,,,
2023-11-24,116.37,117.63,116.08,117.06,115.9,281105,281105,0.69,0.59294,116.785,"November 24, 23",0.0059294,,,,,
2023-11-22,115.91,116.63,115.39,116.31,115.16,742023,742023,0.4,0.3451,116.06,"November 22, 23",0.003451,,,,,
2023-11-21,115.77,116.64,115.25,116.05,114.9,682108,682108,0.28,0.24186,115.9275,"November 21, 23",0.0024186,,,,,
2023-11-20,115.57,115.84,114.52,115.62,114.47,1046508,1046508,0.05,0.04326382,115.3875,"November 20, 23",0.0004326382,,,,,
2023-11-17,115.7,115.7,114.95,115.51,114.36,1260700,1260700,-0.19,-0.16422,115.465,"November 17, 23",-0.0016422,,,,,
2023-11-16,114.74,115.9,114.08,114.75,113.61,941300,941300,0.01,0.00871536,114.8675,"November 16, 23",8.71536e-05,,,,,
2023-11-15,116.05,116.35,114.71,114.88,113.74,1126600,1126600,-1.17,-1.01,115.4975,"November 15, 23",-0.0101,,,,,
2023-11-14,114.54,116.27,113.93,115.54,114.39,798743,798743,1,0.87306,115.07,"November 14, 23",0.0087306,2023-11-15,2023-10-20,2023-11-29,0.17,0.17
2023-11-13,112.5,113.39,111.94,113.12,111.83,813700,813700,0.62,0.55111,112.7375,"November 13, 23",0.0055111,,,,,
2023-11-10,112.01,112.89,111.15,112.53,111.25,832300,832300,0.52,0.46424,112.145,"November 10, 23",0.0046424,,,,,
2023-11-09,110.44,111.63,109.11,111.36,110.09,1183633,1183633,0.92,0.83303,110.635,"November 09, 23",0.0083303,,,,,
2023-11-08,109.8,110.05,108.95,109.55,108.3,914124,914124,-0.25,-0.22769,109.5875,"November 08, 23",-0.0022769,,,,,
2023-11-07,109.61,110.85,108.69,109.8,108.55,793400,793400,0.19,0.17334,109.7375,"November 07, 23",0.0017334,,,,,
2023-11-06,111.67,111.67,109.46,110.27,109.01,956119,956119,-1.4,-1.25,110.7675,"November 06, 23",-0.0125,,,,,
2023-11-03,110.6,112.16,110.6,111.29,110.02,980904,980904,0.69,0.62387,111.1625,"November 03, 23",0.0062387,,,,,
2023-11-02,107.33,109.77,107.24,109.35,108.1,1931900,1931900,2.02,1.88,108.4225,"November 02, 23",0.0188,,,,,
2023-11-01,106.02,106.78,104.45,105.8,104.59,1086400,1086400,-0.22,-0.20751,105.7625,"November 01, 23",-0.0020751,,,,,
2023-10-31,105.54,106.83,105.17,106.02,104.81,1420600,1420600,0.48,0.4548,105.89,"October 31, 23",0.004548,,,,,
2023-10-30,105.14,106.11,104.18,105.54,104.34,930325,930325,0.4,0.38045,105.2425,"October 30, 23",0.0038045,,,,,
2023-10-27,104.46,105.31,102.67,104,102.81,1070700,1070700,-0.46,-0.44036,104.11,"October 27, 23",-0.0044036,,,,,
2023-10-26,104.62,105.54,103.22,104.51,103.32,1467838,1467838,-0.11,-0.10514,104.4725,"October 26, 23",-0.0010514,,,,,
2023-10-25,102.52,106.01,102.16,104.06,102.87,1678632,1678632,1.54,1.5,103.6875,"October 25, 23",0.015,,,,,
2023-10-24,99.83,100.57,98.96,99.94,98.8,1257500,1257500,0.11,0.11019,99.825,"October 24, 23",0.0011019,,,,,
2023-10-23,99.45,100.58,98.7,98.74,97.61,626400,626400,-0.71,-0.71393,99.3675,"October 23, 23",-0.0071393,,,,,
2023-10-20,100.27,100.96,99.55,99.7,98.56,764400,764400,-0.57,-0.56847,100.12,"October 20, 23",-0.0056847,,,,,
2023-10-19,101.52,102.65,99.92,100.08,98.94,648615,648615,-1.44,-1.42,101.0425,"October 19, 23",-0.0142,,,,,
2023-10-18,104.59,104.61,101.59,101.66,100.5,494814,494814,-2.93,-2.8,103.1125,"October 18, 23",-0.028,,,,,
2023-10-17,103.97,106.39,103.97,105.6,104.4,730500,730500,1.63,1.57,104.9825,"October 17, 23",0.0157,,,,,
2023-10-16,103.44,104.88,103.41,104.81,103.62,916700,916700,1.37,1.32,104.135,"October 16, 23",0.0132,,,,,
2023-10-13,104.09,104.09,102.13,102.57,101.4,439721,439721,-1.52,-1.46,103.22,"October 13, 23",-0.0146,,,,,
2023-10-12,105.72,105.81,103.12,104.01,102.82,432100,432100,-1.71,-1.62,104.665,"October 12, 23",-0.0162,,,,,
2023-10-11,105.09,105.91,104.91,105.74,104.53,753444,753444,0.65,0.61852,105.4125,"October 11, 23",0.0061852,,,,,
2023-10-10,103.81,105.13,103.51,104.94,103.74,1207100,1207100,1.13,1.09,104.3475,"October 10, 23",0.0109,,,,,
2023-10-09,102.21,103.48,101.58,103.37,102.19,806130,806130,1.16,1.13,102.66,"October 09, 23",0.0113,,,,,
2023-10-06,101.62,103.75,101.09,102.93,101.76,906724,906724,1.31,1.29,102.3475,"October 06, 23",0.0129,,,,,
2023-10-05,104.22,104.62,102.07,102.1,100.94,1094834,1094834,-2.12,-2.03,103.2525,"October 05, 23",-0.0203,,,,,
2023-10-04,104.06,105.16,103,105,103.8,697501,697501,0.94,0.90333,104.305,"October 04, 23",0.0090333,,,,,
2023-10-03,105.09,105.77,104.08,104.5,103.31,596633,596633,-0.59,-0.56142,104.86,"October 03, 23",-0.0056142,,,,,
2023-10-02,105.83,106.52,104.82,105.24,104.04,770500,770500,-0.59,-0.5575,105.6025,"October 02, 23",-0.005575,,,,,
2023-09-29,107.8,107.8,106.19,106.27,105.06,807747,807747,-1.53,-1.42,107.015,"September 29, 23",-0.0142,,,,,
2023-09-28,107.23,108.61,106.72,107.37,106.15,544700,544700,0.14,0.13056,107.4825,"September 28, 23",0.0013056,,,,,
2023-09-27,106,107.29,105.45,106.83,105.61,854600,854600,0.83,0.78302,106.3925,"September 27, 23",0.0078302,,,,,
2023-09-26,106.56,106.78,105.32,105.4,104.2,714242,714242,-1.16,-1.09,106.015,"September 26, 23",-0.0109,,,,,
2023-09-25,105.85,107.88,105.79,107.42,106.2,488203,488203,1.57,1.48,106.735,"September 25, 23",0.0148,,,,,
2023-09-22,105.47,107.15,105.34,106.18,104.97,539558,539558,0.71,0.67318,106.035,"September 22, 23",0.0067318,,,,,
2023-09-21,106.74,106.74,105.42,105.67,104.47,539313,539313,-1.07,-1,106.1425,"September 21, 23",-0.01,,,,,
2023-09-20,108.93,109.47,107.04,107.14,105.92,692700,692700,-1.79,-1.64,108.145,"September 20, 23",-0.0164,,,,,
2023-09-19,108.24,108.68,107.35,108.07,106.84,529506,529506,-0.17,-0.15706,108.085,"September 19, 23",-0.0015706,,,,,
2023-09-18,107.83,109.08,107.7,108.11,106.88,567200,567200,0.28,0.25967,108.18,"September 18, 23",0.0025967,,,,,
2023-09-15,107.74,108,107.05,107.69,106.46,2061300,2061300,-0.05,-0.04640802,107.62,"September 15, 23",-0.0004640802,,,,,
2023-09-14,107.33,108.15,107.14,107.99,106.76,626338,626338,0.66,0.61493,107.6525,"September 14, 23",0.0061493,,,,,
2023-09-13,107.2,107.64,106.05,106.29,105.08,563027,563027,-0.91,-0.84888,106.795,"September 13, 23",-0.0084888,,,,,
2023-09-12,106.93,107.75,106.93,107.42,106.2,478914,478914,0.49,0.45824,107.2575,"September 12, 23",0.0045824,,,,,
2023-09-11,107.51,107.51,106.26,107.38,106.16,637600,637600,-0.13,-0.12092,107.165,"September 11, 23",-0.0012092,,,,,
2023-09-08,107.51,108.01,106.35,106.57,105.36,866007,866007,-0.94,-0.87434,107.11,"September 08, 23",-0.0087434,,,,,
2023-09-07,109.56,109.77,107.32,107.73,106.5,912300,912300,-1.83,-1.67,108.595,"September 07, 23",-0.0167,,,,,
2023-09-06,109.17,110.87,109.09,109.96,108.71,805000,805000,0.79,0.72364,109.7725,"September 06, 23",0.0072364,,,,,
2023-09-05,113.3,113.45,109.37,109.47,108.22,791000,791000,-3.83,-3.38,111.3975,"September 05, 23",-0.0338,,,,,
2023-09-01,113.57,113.85,112.95,113.49,112.2,604445,604445,-0.08,-0.07044114,113.465,"September 01, 23",-0.0007044114,,,,,
2023-08-31,113.31,113.58,112.35,112.52,111.24,630930,630930,-0.79,-0.6972,112.94,"August 31, 23",-0.006972,,,,,
2023-08-30,113,113.48,112.42,113.24,111.95,767146,767146,0.24,0.21239,113.035,"August 30, 23",0.0021239,,,,,
2023-08-29,111.82,112.89,111.19,112.61,111.33,840822,840822,0.79,0.70649,112.1275,"August 29, 23",0.0070649,,,,,
2023-08-28,112.21,112.96,111.79,112.23,110.95,499600,499600,0.02,0.01782372,112.2975,"August 28, 23",0.0001782372,,,,,
2023-08-25,111.81,112.3,110.92,111.72,110.45,283208,283208,-0.09,-0.08049369,111.6875,"August 25, 23",-0.0008049369,,,,,
2023-08-24,112,112.73,111,111.02,109.75,353801,353801,-0.98,-0.875,111.6875,"August 24, 23",-0.00875,,,,,
2023-08-23,111.22,112.42,110.73,112.23,110.95,309307,309307,1.01,0.90811,111.65,"August 23, 23",0.0090811,,,,,
2023-08-22,111.41,111.96,110.8,110.88,109.62,326000,326000,-0.53,-0.47572,111.2625,"August 22, 23",-0.0047572,,,,,
2023-08-21,111.53,111.62,110.35,111.43,110.16,389800,389800,-0.1,-0.08966197,111.2325,"August 21, 23",-0.0008966197,,,,,
2023-08-18,110.63,111.91,110.58,111.35,110.08,684400,684400,0.72,0.65082,111.1175,"August 18, 23",0.0065082,,,,,
2023-08-17,112.33,112.91,111.29,111.56,110.29,684500,684500,-0.77,-0.68548,112.0225,"August 17, 23",-0.0068548,,,,,
2023-08-16,112.86,113.43,111.8,111.84,110.57,546904,546904,-1.02,-0.90377,112.4825,"August 16, 23",-0.0090377,,,,,
2023-08-15,113.52,113.52,112.18,112.58,111.3,714700,714700,-0.94,-0.82805,112.95,"August 15, 23",-0.0082805,,,,,
2023-08-14,113.99,114.34,113.31,114.13,112.83,500239,500239,0.14,0.12282,113.9425,"August 14, 23",0.0012282,,,,,
2023-08-11,113.57,114.57,113.38,114.19,112.89,503800,503800,0.62,0.54592,113.9275,"August 11, 23",0.0054592,2023-08-14,2023-07-20,2023-08-28,0.17,0.17
2023-08-10,114.47,115.05,113.44,113.87,112.4,435811,435811,-0.6,-0.52415,114.2075,"August 10, 23",-0.0052415,,,,,
2023-08-09,114.71,115.06,113.48,114.19,112.72,678100,678100,-0.52,-0.45332,114.36,"August 09, 23",-0.0045332,,,,,
2023-08-08,114.5,115.1,113.13,114.75,113.27,712900,712900,0.25,0.21834,114.37,"August 08, 23",0.0021834,,,,,
2023-08-07,115.37,116.11,115.31,115.65,114.16,592114,592114,0.28,0.2427,115.61,"August 07, 23",0.002427,,,,,
2023-08-04,117.08,117.08,114.46,114.7,113.22,847937,847937,-2.38,-2.03,115.83,"August 04, 23",-0.0203,,,,,
2023-08-03,116.45,117.76,115.82,116.54,115.04,969933,969933,0.09,0.07728639,116.6425,"August 03, 23",0.0007728639,,,,,
2023-08-02,118.64,119.28,117.35,117.5,115.98,909000,909000,-1.14,-0.96089,118.1925,"August 02, 23",-0.0096089,,,,,
2023-08-01,118.36,119.7,118.19,119.19,117.65,1176109,1176109,0.83,0.70125,118.86,"August 01, 23",0.0070125,,,,,
2023-07-31,118.21,119.42,117.93,118.44,116.91,1176600,1176600,0.23,0.19457,118.5,"July 31, 23",0.0019457,,,,,
2023-07-28,118.58,118.75,117.23,118.58,117.05,1336625,1336625,0,0,118.285,"July 28, 23",0,,,,,
2023-07-27,113.59,118.87,112.07,117.42,115.9,1963433,1963433,3.83,3.37,115.4875,"July 27, 23",0.0337,,,,,
2023-07-26,113.29,113.8,112.71,113.04,111.58,1107421,1107421,-0.25,-0.22067,113.21,"July 26, 23",-0.0022067,,,,,
2023-07-25,111.78,113.83,111.17,113.59,112.12,1197835,1197835,1.81,1.62,112.5925,"July 25, 23",0.0162,,,,,
2023-07-24,113.31,114,112.6,113.25,111.79,1132800,1132800,-0.06,-0.05295208,113.29,"July 24, 23",-0.0005295208,,,,,
2023-07-21,112.51,113.32,112.02,112.89,111.43,991752,991752,0.38,0.33775,112.685,"July 21, 23",0.0033775,,,,,
2023-07-20,113.17,113.8,112.32,112.77,111.31,918700,918700,-0.4,-0.35345,113.015,"July 20, 23",-0.0035345,,,,,
2023-07-19,112.58,113.53,112.11,112.57,111.12,966230,966230,-0.01,-0.00888257,112.6975,"July 19, 23",-8.88257e-05,,,,,
2023-07-18,112.29,113.7,111.95,113.4,111.94,671118,671118,1.11,0.98851,112.835,"July 18, 23",0.0098851,,,,,
2023-07-17,112.01,113.16,110.81,112.66,111.21,606303,606303,0.65,0.58031,112.16,"July 17, 23",0.0058031,,,,,
