date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,recordDate,adjDividend,paymentDate,declarationDate
2025-03-12,142.25,143.59,138.9,140.54,137.49,4834900,4834900,-1.71,-1.2,141.32,"March 12, 25",-0.012,,,,,
2025-03-11,139.55,141.13,137.75,138.14,135.15,6254400,6254400,-1.41,-1.01,139.1425,"March 11, 25",-0.0101,,,,,
2025-03-10,141.94,142.84,136.7,139.37,136.35,6826039,6826039,-2.56,-1.81,140.2125,"March 10, 25",-0.0181,,,,,
2025-03-07,145.24,145.92,138.85,145.15,142,6477237,6477237,-0.09,-0.0619664,143.79,"March 07, 25",-0.000619664,,,,,
2025-03-06,148.64,149.69,144.61,145.63,142.47,5482234,5482234,-3.01,-2.03,147.1425,"March 06, 25",-0.0203,,,,,
2025-03-05,151.85,152.8,148.73,152.04,148.74,4687281,4687281,0.19,0.12512,151.355,"March 05, 25",0.0012512,,,,,
2025-03-04,156.13,156.2,147.81,150.73,147.46,7624300,7624300,-5.4,-3.46,152.7175,"March 04, 25",-0.0346,,,,,
2025-03-03,162.32,163.66,157.2,158.53,155.09,3267200,3267200,-3.79,-2.33,160.4275,"March 03, 25",-0.0233,,,,,
2025-02-28,157.86,161.33,156.79,161.16,157.67,4300686,4300686,3.3,2.09,159.285,"February 28, 25",0.0209,,,,,
2025-02-27,159.92,161.66,157.32,157.39,153.98,2736734,2736734,-2.53,-1.58,159.0725,"February 27, 25",-0.0158,,,,,
2025-02-26,158.38,161.99,158,159.46,156,2938100,2938100,1.08,0.6819,159.4575,"February 26, 25",0.006819,,,,,
2025-02-25,157.83,158.07,153.16,157.23,153.82,4873025,4873025,-0.6,-0.38016,156.5725,"February 25, 25",-0.0038016,,,,,
2025-02-24,159.53,160.16,154.98,157.07,153.66,2839600,2839600,-2.46,-1.54,157.935,"February 24, 25",-0.0154,,,,,
2025-02-21,165,165.15,157.74,158.38,154.95,4663300,4663300,-6.62,-4.01,161.5675,"February 21, 25",-0.0401,,,,,
2025-02-20,166.85,167.61,161.95,163.9,160.35,3199310,3199310,-2.95,-1.77,165.0775,"February 20, 25",-0.0177,,,,,
2025-02-19,165.89,167.98,164.97,166.85,163.23,3162815,3162815,0.96,0.5787,166.4225,"February 19, 25",0.005787,,,,,
2025-02-18,164.86,167.45,164.84,166.74,163.13,3788303,3788303,1.88,1.14,165.9725,"February 18, 25",0.0114,,,,,
2025-02-14,161.75,165.85,161.25,164.84,161.27,4179514,4179514,3.09,1.91,163.4225,"February 14, 25",0.0191,,,,,
2025-02-13,161.76,163,158.46,160.48,157,4752238,4752238,-1.28,-0.7913,160.925,"February 13, 25",-0.007913,,,,,
2025-02-12,161.85,162.07,159.54,160.89,157.4,4877773,4877773,-0.96,-0.59314,161.0875,"February 12, 25",-0.0059314,,,,,
2025-02-11,166.53,167.48,162.75,164.78,161.21,3807884,3807884,-1.75,-1.05,165.385,"February 11, 25",-0.0105,,,,,
2025-02-10,170.58,172.67,166.37,168.61,164.95,2333678,2333678,-1.97,-1.15,169.5575,"February 10, 25",-0.0115,1.44,2025-02-10,1.44,2025-02-18,2025-01-28
2025-02-07,174.29,175.05,169.16,170.27,165.17,4117044,4117044,-4.02,-2.31,172.1925,"February 07, 25",-0.0231,,,,,
2025-02-06,176.55,177.78,172.21,174.55,169.32,3302585,3302585,-2,-1.13,175.2725,"February 06, 25",-0.0113,,,,,
2025-02-05,171.52,175.06,169,174.85,169.61,3228487,3228487,3.33,1.94,172.6075,"February 05, 25",0.0194,,,,,
2025-02-04,173.79,175.67,169.36,170.83,165.71,3849057,3849057,-2.96,-1.7,172.4125,"February 04, 25",-0.017,,,,,
2025-02-03,172.43,175.48,170.25,173.54,168.34,2941926,2941926,1.11,0.64374,172.925,"February 03, 25",0.0064374,,,,,
2025-01-31,180.77,181.5,176.6,177.11,171.81,3010311,3010311,-3.66,-2.02,178.995,"January 31, 25",-0.0202,,,,,
2025-01-30,188,188.85,176.11,177.78,172.46,5636400,5636400,-10.22,-5.44,182.685,"January 30, 25",-0.0544,,,,,
2025-01-29,185,187.76,184.5,185.38,179.83,3086200,3086200,0.38,0.20541,185.66,"January 29, 25",0.0020541,,,,,
2025-01-28,181.83,186.51,180.48,185.59,180.03,2514200,2514200,3.76,2.07,183.6025,"January 28, 25",0.0207,,,,,
2025-01-27,181.8,182.92,179.3,182.52,177.05,4110974,4110974,0.72,0.39604,181.635,"January 27, 25",0.0039604,,,,,
2025-01-24,184.89,187.95,184.89,186.74,181.15,2326245,2326245,1.85,1,186.1175,"January 24, 25",0.01,,,,,
2025-01-23,182.53,185.64,182.47,185.52,179.96,2147199,2147199,2.99,1.64,184.04,"January 23, 25",0.0164,,,,,
2025-01-22,181.67,183.44,179.42,182.77,177.3,3042600,3042600,1.1,0.60549,181.825,"January 22, 25",0.0060549,,,,,
2025-01-21,181.85,182.87,180.79,181.52,176.08,3221246,3221246,-0.33,-0.18147,181.7575,"January 21, 25",-0.0018147,,,,,
2025-01-17,178.07,180.1,177.68,179.95,174.56,3442219,3442219,1.88,1.06,178.95,"January 17, 25",0.0106,,,,,
2025-01-16,175.39,177.43,174.57,176.72,171.43,3061871,3061871,1.33,0.75831,176.0275,"January 16, 25",0.0075831,,,,,
2025-01-15,176.73,177.47,174.37,175.14,169.89,3437928,3437928,-1.59,-0.89968,175.9275,"January 15, 25",-0.0089968,,,,,
2025-01-14,166.87,170.75,166.16,169.32,164.25,2687020,2687020,2.45,1.47,168.275,"January 14, 25",0.0147,,,,,
2025-01-13,162.15,166,160.73,165.77,160.81,3275000,3275000,3.62,2.23,163.6625,"January 13, 25",0.0223,,,,,
2025-01-10,171.67,171.67,164.76,164.85,159.91,5078143,5078143,-6.82,-3.97,168.2375,"January 10, 25",-0.0397,,,,,
2025-01-08,170.9,174.2,170,173.97,168.76,2237200,2237200,3.07,1.8,172.2675,"January 08, 25",0.018,,,,,
2025-01-07,175,176.02,168.47,171.34,166.21,2729212,2729212,-3.66,-2.09,172.7075,"January 07, 25",-0.0209,,,,,
2025-01-06,177.99,178.55,174.54,174.79,169.56,2203306,2203306,-3.2,-1.8,176.4675,"January 06, 25",-0.018,,,,,
2025-01-03,175,176.14,173.44,175.91,170.64,1600698,1600698,0.91,0.52,175.1225,"January 03, 25",0.0052,,,,,
2025-01-02,173.12,174.96,171.02,173.75,168.55,2393034,2393034,0.63,0.36391,173.2125,"January 02, 25",0.0036391,,,,,
2024-12-31,173.13,173.59,171.44,172.42,167.26,2181300,2181300,-0.71,-0.4101,172.645,"December 31, 24",-0.004101,,,,,
2024-12-30,171.91,172.94,169.2,172.05,166.9,1899172,1899172,0.14,0.08143796,171.525,"December 30, 24",0.0008143796,,,,,
2024-12-27,174.67,176.28,172.67,174.01,168.8,3124435,3124435,-0.66,-0.37786,174.4075,"December 27, 24",-0.0037786,,,,,
2024-12-26,174.25,177.13,174.25,176.46,171.18,1438642,1438642,2.21,1.27,175.5225,"December 26, 24",0.0127,,,,,
2024-12-24,173.35,176.48,172.19,175.69,170.43,1584719,1584719,2.34,1.35,174.4275,"December 24, 24",0.0135,,,,,
2024-12-23,170.18,172.78,169.14,172.19,167.03,3299300,3299300,2.01,1.18,171.0725,"December 23, 24",0.0118,,,,,
2024-12-20,167.16,173.27,166.05,170.84,165.72,10917100,10917100,3.68,2.2,169.33,"December 20, 24",0.022,,,,,
2024-12-19,174.25,174.59,168.5,168.91,163.85,7803788,7803788,-5.34,-3.06,171.5625,"December 19, 24",-0.0306,,,,,
2024-12-18,182.91,184,171.65,171.7,166.56,5063000,5063000,-11.21,-6.13,177.565,"December 18, 24",-0.0613,,,,,
2024-12-17,187.14,187.51,182.95,183.11,177.63,4278514,4278514,-4.03,-2.15,185.1775,"December 17, 24",-0.0215,,,,,
2024-12-16,189.21,189.67,187.81,188.46,182.82,2945643,2945643,-0.75,-0.39638,188.7875,"December 16, 24",-0.0039638,,,,,
2024-12-13,190.49,192.17,188.23,188.42,182.78,3658236,3658236,-2.07,-1.09,189.8275,"December 13, 24",-0.0109,,,,,
2024-12-12,191,191.37,187.74,190.3,184.6,2829541,2829541,-0.7,-0.36649,190.1025,"December 12, 24",-0.0036649,,,,,
2024-12-11,191.85,194,191.04,192.41,186.65,3556215,3556215,0.56,0.29189,192.325,"December 11, 24",0.0029189,,,,,
2024-12-10,185.55,191.61,184.98,189.57,183.89,3786600,3786600,4.02,2.17,187.9275,"December 10, 24",0.0217,,,,,
2024-12-09,189.78,191.49,184.34,185.35,179.8,3376855,3376855,-4.43,-2.33,187.74,"December 09, 24",-0.0233,,,,,
2024-12-06,187.53,188.95,186.65,187,181.4,2361371,2361371,-0.53,-0.28262,187.5325,"December 06, 24",-0.0028262,,,,,
2024-12-05,186,189.21,185.77,187.2,181.59,2264270,2264270,1.2,0.64516,187.045,"December 05, 24",0.0064516,,,,,
2024-12-04,186.01,186.97,184.69,185.5,179.94,2658290,2658290,-0.51,-0.27418,185.7925,"December 04, 24",-0.0027418,,,,,
2024-12-03,187.32,188.58,185.2,186.17,180.59,2643832,2643832,-1.15,-0.61392,186.8175,"December 03, 24",-0.0061392,,,,,
2024-12-02,191.72,192.51,186.81,187.05,181.45,2713032,2713032,-4.67,-2.44,189.5225,"December 02, 24",-0.0244,,,,,
2024-11-29,191.49,191.95,190.4,191.09,185.37,1460421,1460421,-0.4,-0.20889,191.2325,"November 29, 24",-0.0020889,,,,,
2024-11-27,192.99,194.23,188.52,189.02,183.36,2361480,2361480,-3.97,-2.06,191.19,"November 27, 24",-0.0206,,,,,
2024-11-26,192.98,193.05,190.72,191.66,185.92,3205555,3205555,-1.32,-0.68401,192.1025,"November 26, 24",-0.0068401,,,,,
2024-11-25,200,200.96,193.05,193.12,187.34,6691800,6691800,-6.88,-3.44,196.7825,"November 25, 24",-0.0344,,,,,
2024-11-22,194.58,199.95,193.31,199.05,193.09,4504300,4504300,4.47,2.3,196.7225,"November 22, 24",0.023,,,,,
2024-11-21,186.5,194.64,185,194.01,188.2,4400600,4400600,7.51,4.03,190.0375,"November 21, 24",0.0403,,,,,
2024-11-20,185,187.12,182.92,185.03,179.49,2828842,2828842,0.03,0.01621622,185.0175,"November 20, 24",0.0001621622,,,,,
2024-11-19,181,186.32,180.85,184.91,179.37,2625691,2625691,3.91,2.16,183.27,"November 19, 24",0.0216,,,,,
2024-11-18,180.74,183.08,179.46,183.01,177.53,2083217,2083217,2.27,1.26,181.5725,"November 18, 24",0.0126,,,,,
2024-11-15,180.14,183.01,179.77,181.41,175.98,2893873,2893873,1.27,0.70501,181.0825,"November 15, 24",0.0070501,,,,,
2024-11-14,182.09,184.34,180.67,181.21,175.78,2417236,2417236,-0.88,-0.48328,182.0775,"November 14, 24",-0.0048328,,,,,
2024-11-13,181.27,183,180.4,181.56,176.12,2728012,2728012,0.29,0.15998,181.5575,"November 13, 24",0.0015998,,,,,
2024-11-12,182.16,182.64,178.02,180.66,175.25,2939919,2939919,-1.5,-0.82345,180.87,"November 12, 24",-0.0082345,,,,,
2024-11-11,179.5,183.96,179.03,183.16,177.67,2998400,2998400,3.66,2.04,181.4125,"November 11, 24",0.0204,,,,,
2024-11-08,176.13,178.63,175.8,177.46,172.15,2768709,2768709,1.33,0.75512,177.005,"November 08, 24",0.0075512,,,,,
2024-11-07,176.09,176.99,173.99,176.3,171.02,2865956,2865956,0.21,0.11926,175.8425,"November 07, 24",0.0011926,,,,,
2024-11-06,175.05,178.3,172.58,176.38,171.1,6852200,6852200,1.34,0.75978,175.5775,"November 06, 24",0.0075978,,,,,
2024-11-05,166.73,169.64,166.16,169.62,164.54,2609614,2609614,2.89,1.73,168.0375,"November 05, 24",0.0173,,,,,
2024-11-04,167.9,169,166.62,167.04,162.04,2383516,2383516,-0.86,-0.51221,167.64,"November 04, 24",-0.0051221,,,,,
2024-11-01,168.78,171.56,167.81,168.14,163.1,3453223,3453223,-0.64,-0.37919,169.0725,"November 01, 24",-0.0037919,,,,,
2024-10-31,170.49,171.26,167.59,167.75,162.73,3473000,3473000,-2.74,-1.61,169.2725,"October 31, 24",-0.0161,,,,,
2024-10-30,169.84,173.26,169.69,171.54,166.4,2501146,2501146,1.7,1,171.0825,"October 30, 24",0.01,,,,,
2024-10-29,168.91,169.93,168.15,169.81,164.72,2313871,2313871,0.9,0.53283,169.2,"October 29, 24",0.0053283,,,,,
2024-10-28,168.71,170.66,167.97,169.97,164.88,2141405,2141405,1.26,0.74684,169.3275,"October 28, 24",0.0074684,0.86,2024-10-28,0.86,2024-11-04,2024-10-17
2024-10-25,170.54,171.17,167.08,167.5,161.65,2831110,2831110,-3.04,-1.78,169.0725,"October 25, 24",-0.0178,,,,,
2024-10-24,170.54,171.99,167.96,169.66,163.73,3531492,3531492,-0.88,-0.51601,170.0375,"October 24, 24",-0.0051601,,,,,
2024-10-23,168.37,170.45,165.04,166.92,161.09,3167723,3167723,-1.45,-0.8612,167.695,"October 23, 24",-0.008612,,,,,
2024-10-22,170.49,170.91,166.91,168.5,162.61,2926508,2926508,-1.99,-1.17,169.2025,"October 22, 24",-0.0117,,,,,
2024-10-21,171.5,174.16,170.4,170.77,164.81,3386741,3386741,-0.73,-0.42566,171.7075,"October 21, 24",-0.0042566,,,,,
2024-10-18,171.59,175.94,170.06,172.36,166.34,5749146,5749146,0.77,0.44874,172.4875,"October 18, 24",0.0044874,,,,,
2024-10-17,164.35,172.25,164.29,169.73,163.8,9088805,9088805,5.38,3.27,167.655,"October 17, 24",0.0327,,,,,
2024-10-16,157.38,160.39,157.06,159.71,154.13,3962000,3962000,2.33,1.48,158.635,"October 16, 24",0.0148,,,,,
2024-10-15,156.55,157.55,155.11,156.32,150.86,2615800,2615800,-0.23,-0.14692,156.3825,"October 15, 24",-0.0014692,,,,,
2024-10-14,153.95,155.81,153.56,155.49,150.06,2576818,2576818,1.54,1,154.7025,"October 14, 24",0.01,,,,,
2024-10-11,150.02,153.45,149.78,153.04,147.69,2205616,2205616,3.02,2.01,151.5725,"October 11, 24",0.0201,,,,,
2024-10-10,147.95,150.21,147.24,149.03,143.82,2460700,2460700,1.08,0.72998,148.6075,"October 10, 24",0.0072998,,,,,
2024-10-09,148,149.5,146.97,148.42,143.24,2847414,2847414,0.42,0.28378,148.2225,"October 09, 24",0.0028378,,,,,
2024-10-08,150.04,150.43,148.4,149.44,144.22,1578000,1578000,-0.6,-0.39989,149.5775,"October 08, 24",-0.0039989,,,,,
2024-10-07,151.17,151.83,148.3,149.07,143.86,2101293,2101293,-2.1,-1.39,150.0925,"October 07, 24",-0.0139,,,,,
2024-10-04,153.05,153.55,150.19,151.92,146.61,2073752,2073752,-1.13,-0.73832,152.1775,"October 04, 24",-0.0073832,,,,,
2024-10-03,151.73,152.54,149.79,151.2,145.92,2109500,2109500,-0.53,-0.3493,151.315,"October 03, 24",-0.003493,,,,,
2024-10-02,150.82,153.4,150.82,152.21,146.89,1862800,1862800,1.39,0.92163,151.8125,"October 02, 24",0.0092163,,,,,
2024-10-01,153.11,153.11,149.88,151.85,146.55,2949700,2949700,-1.26,-0.82294,151.9875,"October 01, 24",-0.0082294,,,,,
2024-09-30,153.92,154.43,151.2,153.13,147.78,3110243,3110243,-0.79,-0.51325,153.17,"September 30, 24",-0.0051325,,,,,
2024-09-27,154.24,155.86,153.64,154.94,149.53,2170600,2170600,0.7,0.45384,154.67,"September 27, 24",0.0045384,,,,,
2024-09-26,154.6,155.03,152.21,153.47,148.11,3155400,3155400,-1.13,-0.73092,153.8275,"September 26, 24",-0.0073092,,,,,
2024-09-25,156.9,157.91,152.22,152.77,147.43,3918422,3918422,-4.13,-2.63,154.95,"September 25, 24",-0.0263,,,,,
2024-09-24,157.25,158.16,156.18,157.55,152.05,2227544,2227544,0.3,0.19078,157.285,"September 24, 24",0.0019078,,,,,
2024-09-23,158.92,160.21,156.5,157.21,151.72,3485444,3485444,-1.71,-1.08,158.21,"September 23, 24",-0.0108,,,,,
2024-09-20,159.84,161.25,157.83,158.12,152.6,5540500,5540500,-1.72,-1.08,159.26,"September 20, 24",-0.0108,,,,,
2024-09-19,159.8,160.24,155.92,159.66,154.08,4707700,4707700,-0.14,-0.08760951,158.905,"September 19, 24",-0.0008760951,,,,,
2024-09-18,155.3,157.76,152.69,154.93,149.52,3921457,3921457,-0.37,-0.23825,155.17,"September 18, 24",-0.0023825,,,,,
2024-09-17,155.35,156.46,153.73,155.05,149.63,3923400,3923400,-0.3,-0.19311,155.1475,"September 17, 24",-0.0019311,,,,,
2024-09-16,151.56,155.18,150.86,154.56,149.16,4426400,4426400,3,1.98,153.04,"September 16, 24",0.0198,,,,,
2024-09-13,148,151.87,147.75,151.19,145.91,4681216,4681216,3.19,2.16,149.7025,"September 13, 24",0.0216,,,,,
2024-09-12,144.05,146.98,142.71,146.5,141.38,3542993,3542993,2.45,1.7,145.06,"September 12, 24",0.017,,,,,
2024-09-11,141.89,143.43,138.24,143.27,138.27,3148600,3148600,1.38,0.97258,141.7075,"September 11, 24",0.0097258,,,,,
2024-09-10,140.29,142.5,138.17,142.21,137.24,2684700,2684700,1.92,1.37,140.7925,"September 10, 24",0.0137,,,,,
2024-09-09,138.73,140.78,138.46,139.77,134.89,2133732,2133732,1.04,0.74966,139.435,"September 09, 24",0.0074966,,,,,
2024-09-06,138.61,140.1,135.63,137.12,132.33,2577900,2577900,-1.49,-1.07,137.865,"September 06, 24",-0.0107,,,,,
2024-09-05,138.67,140.89,137.73,138.27,133.44,2234603,2234603,-0.4,-0.28845,138.89,"September 05, 24",-0.0028845,,,,,
2024-09-04,137.65,138.97,136.59,137.85,133.03,1703740,1703740,0.2,0.1453,137.765,"September 04, 24",0.001453,,,,,
2024-09-03,141.43,141.95,136.98,138.14,133.31,2339776,2339776,-3.29,-2.33,139.625,"September 03, 24",-0.0233,,,,,
2024-08-30,141.34,142.69,138.62,142.36,137.39,3421600,3421600,1.02,0.72166,141.2525,"August 30, 24",0.0072166,,,,,
2024-08-29,140.53,141.54,139.72,140.58,135.67,2744905,2744905,0.05,0.03557959,140.5925,"August 29, 24",0.0003557959,,,,,
2024-08-28,140.79,142.06,139.27,140.08,135.19,2548600,2548600,-0.71,-0.5043,140.55,"August 28, 24",-0.005043,,,,,
2024-08-27,140.67,142.33,140.57,141.25,136.32,3870800,3870800,0.58,0.41231,141.205,"August 27, 24",0.0041231,,,,,
2024-08-26,140.35,142.25,139.82,141.96,137,3795263,3795263,1.61,1.15,141.095,"August 26, 24",0.0115,,,,,
2024-08-23,135.92,140.69,135.72,139.28,134.41,4886915,4886915,3.36,2.47,137.9025,"August 23, 24",0.0247,,,,,
2024-08-22,134.74,135.5,133.52,134.79,130.08,1795547,1795547,0.05,0.03710851,134.6375,"August 22, 24",0.0003710851,,,,,
2024-08-21,133.27,135,131.73,134.75,130.04,1945381,1945381,1.48,1.11,133.6875,"August 21, 24",0.0111,,,,,
2024-08-20,134.85,135.3,132.71,132.98,128.34,1811419,1811419,-1.87,-1.39,133.96,"August 20, 24",-0.0139,,,,,
2024-08-19,134,135,133.51,134.65,129.95,2146200,2146200,0.65,0.48507,134.29,"August 19, 24",0.0048507,,,,,
2024-08-16,136.23,137,133.24,134.28,129.59,3727431,3727431,-1.95,-1.43,135.1875,"August 16, 24",-0.0143,,,,,
2024-08-15,137.86,138.25,135.55,136.27,131.51,3508924,3508924,-1.59,-1.15,136.9825,"August 15, 24",-0.0115,,,,,
2024-08-14,133.68,136.5,133.37,136.16,131.4,2970242,2970242,2.48,1.86,134.9275,"August 14, 24",0.0186,,,,,
2024-08-13,130.68,133.7,130.11,133.35,128.69,3219349,3219349,2.67,2.04,131.96,"August 13, 24",0.0204,,,,,
2024-08-12,131.03,132.24,128.18,129.28,124.76,3100471,3100471,-1.75,-1.34,130.1825,"August 12, 24",-0.0134,,,,,
2024-08-09,130.56,131.87,129.1,130.93,126.36,1416063,1416063,0.37,0.28339,130.615,"August 09, 24",0.0028339,,,,,
2024-08-08,129.19,131.18,127.96,130.65,126.09,1975300,1975300,1.46,1.13,129.745,"August 08, 24",0.0113,,,,,
2024-08-07,133.62,133.84,127.34,127.59,123.13,2970532,2970532,-6.03,-4.51,130.5975,"August 07, 24",-0.0451,,,,,
2024-08-06,129.89,132.82,128.82,130.31,125.76,3288934,3288934,0.42,0.32335,130.46,"August 06, 24",0.0032335,,,,,
2024-08-05,126.85,132.19,124.45,129.51,124.99,6374316,6374316,2.66,2.1,128.25,"August 05, 24",0.021,,,,,
2024-08-02,134.32,135.2,131.08,133.05,128.4,4695832,4695832,-1.27,-0.9455,133.4125,"August 02, 24",-0.009455,,,,,
2024-08-01,141.92,142.23,135.64,137.03,132.24,4044800,4044800,-4.89,-3.45,139.205,"August 01, 24",-0.0345,,,,,
2024-07-31,142.76,144.36,140.93,142.15,137.18,3617961,3617961,-0.61,-0.42729,142.55,"July 31, 24",-0.0042729,,,,,
2024-07-30,141.73,142.86,139.92,141.34,136.4,2831449,2831449,-0.39,-0.27517,141.4625,"July 30, 24",-0.0027517,,,,,
2024-07-29,141,141.57,139.46,140.98,136.06,2325864,2325864,-0.02,-0.0141844,140.7525,"July 29, 24",-0.000141844,0.82,2024-07-29,0.82,2024-08-05,2024-07-18
2024-07-26,142.4,142.9,140.21,142,136.25,3262890,3262890,-0.4,-0.2809,141.8775,"July 26, 24",-0.002809,,,,,
2024-07-25,137.71,143.06,136.15,140.02,134.35,4412722,4412722,2.31,1.68,139.235,"July 25, 24",0.0168,,,,,
2024-07-24,142.5,143.1,137.48,137.63,132.06,4497500,4497500,-4.87,-3.42,140.1775,"July 24, 24",-0.0342,,,,,
2024-07-23,142.05,145.16,142.04,143.62,137.8,4640029,4640029,1.57,1.11,143.2175,"July 23, 24",0.0111,,,,,
2024-07-22,140,141.83,138.73,141.18,135.46,4004200,4004200,1.18,0.84286,140.435,"July 22, 24",0.0084286,,,,,
2024-07-19,138.29,142.04,136.68,138.59,132.98,7353600,7353600,0.3,0.21694,138.9,"July 19, 24",0.0021694,,,,,
2024-07-18,132.25,140.43,131.82,136.41,130.89,7386332,7386332,4.16,3.15,135.2275,"July 18, 24",0.0315,,,,,
2024-07-17,135.47,136.86,133.62,134.85,129.39,5851815,5851815,-0.62,-0.45767,135.2,"July 17, 24",-0.0045767,,,,,
2024-07-16,133.45,137.36,133.11,137.01,131.46,6351500,6351500,3.56,2.67,135.2325,"July 16, 24",0.0267,,,,,
2024-07-15,129.75,133.17,129.54,132.37,127.01,4505300,4505300,2.62,2.02,131.2075,"July 15, 24",0.0202,,,,,
2024-07-12,127.04,129.86,126.88,129.32,124.08,3390900,3390900,2.28,1.79,128.275,"July 12, 24",0.0179,,,,,
2024-07-11,126.5,127.93,125.52,126.61,121.48,3406098,3406098,0.11,0.08695652,126.64,"July 11, 24",0.0008695652,,,,,
2024-07-10,121.79,124.37,121.31,124.26,119.23,1976400,1976400,2.47,2.03,122.9325,"July 10, 24",0.0203,,,,,
2024-07-09,120.54,122.25,119.75,121.28,116.37,2495470,2495470,0.74,0.6139,120.955,"July 09, 24",0.006139,,,,,
2024-07-08,122.29,122.91,120.5,120.77,115.88,2270592,2270592,-1.52,-1.24,121.6175,"July 08, 24",-0.0124,,,,,
2024-07-05,123.48,123.48,121.75,122.72,117.75,1957607,1957607,-0.76,-0.61548,122.8575,"July 05, 24",-0.0061548,,,,,
2024-07-03,123.21,124,122.23,123.4,118.4,2102519,2102519,0.19,0.15421,123.21,"July 03, 24",0.0015421,,,,,
2024-07-02,121.79,123.52,121.52,123.21,118.22,2292909,2292909,1.42,1.17,122.51,"July 02, 24",0.0117,,,,,
2024-07-01,124.39,125.58,121.41,122.23,117.28,3568696,3568696,-2.16,-1.74,123.4025,"July 01, 24",-0.0174,,,,,
2024-06-28,124.4,126.55,123.41,123.8,118.79,4058890,4058890,-0.6,-0.48232,124.54,"June 28, 24",-0.0048232,,,,,
2024-06-27,123.5,124.39,122.87,124.12,119.09,2084101,2084101,0.62,0.50202,123.72,"June 27, 24",0.0050202,,,,,
2024-06-26,123.62,125.14,123.2,124.16,119.13,2121000,2121000,0.54,0.43682,124.03,"June 26, 24",0.0043682,,,,,
2024-06-25,124.19,124.8,123.43,124.42,119.38,1861066,1861066,0.23,0.1852,124.21,"June 25, 24",0.001852,,,,,
2024-06-24,124.17,126.45,124.02,125.26,120.19,2289400,2289400,1.09,0.87783,124.975,"June 24, 24",0.0087783,,,,,
2024-06-21,124.75,124.78,123.15,124.12,119.09,5209800,5209800,-0.63,-0.50501,124.2,"June 21, 24",-0.0050501,,,,,
2024-06-20,122.5,125.08,122.42,124.68,119.63,2629924,2629924,2.18,1.78,123.67,"June 20, 24",0.0178,,,,,
2024-06-18,122.33,123.09,121.72,122.9,117.92,2244817,2244817,0.57,0.46595,122.51,"June 18, 24",0.0046595,,,,,
2024-06-17,121,122.63,120.58,122.16,117.21,1756942,1756942,1.16,0.95868,121.5925,"June 17, 24",0.0095868,,,,,
2024-06-14,121.1,121.57,120.16,121.25,116.34,1685500,1685500,0.15,0.12386,121.02,"June 14, 24",0.0012386,,,,,
2024-06-13,123.15,123.59,121.48,122.21,117.26,2015921,2015921,-0.94,-0.7633,122.6075,"June 13, 24",-0.007633,,,,,
2024-06-12,123.43,126,122.8,123.43,118.43,3755012,3755012,0,0,123.915,"June 12, 24",0,,,,,
2024-06-11,119.59,119.59,117.35,119.01,114.19,2613400,2613400,-0.58,-0.48499,118.885,"June 11, 24",-0.0048499,,,,,
2024-06-10,117.35,119.97,117.08,119.7,114.85,2385138,2385138,2.35,2,118.525,"June 10, 24",0.02,,,,,
2024-06-07,117.46,119.08,116,117.62,112.86,3200900,3200900,0.16,0.13622,117.54,"June 07, 24",0.0013622,,,,,
2024-06-06,121.46,122.49,119.01,119.17,114.34,3380300,3380300,-2.29,-1.89,120.5325,"June 06, 24",-0.0189,,,,,
2024-06-05,119.83,121.79,119.1,121.71,116.78,2800100,2800100,1.88,1.57,120.6075,"June 05, 24",0.0157,,,,,
2024-06-04,118.14,119.81,117.89,119.08,114.26,2022636,2022636,0.94,0.79567,118.73,"June 04, 24",0.0079567,,,,,
2024-06-03,121.31,121.35,116.7,119.21,114.38,4056939,4056939,-2.1,-1.73,119.6425,"June 03, 24",-0.0173,,,,,
2024-05-31,119.77,121.21,117.85,120.5,115.62,3636412,3636412,0.73,0.6095,119.8325,"May 31, 24",0.006095,,,,,
2024-05-30,116.11,119.46,116.06,119.33,114.5,2680388,2680388,3.22,2.77,117.74,"May 30, 24",0.0277,,,,,
2024-05-29,119,119.54,115.98,116.13,111.43,4754501,4754501,-2.87,-2.41,117.6625,"May 29, 24",-0.0241,,,,,
2024-05-28,123.81,124.14,120.55,121.21,116.3,2927287,2927287,-2.6,-2.1,122.4275,"May 28, 24",-0.021,,,,,
2024-05-24,123.2,124.12,122.82,123.64,118.63,1815353,1815353,0.44,0.35714,123.445,"May 24, 24",0.0035714,,,,,
2024-05-23,127.75,128,122.6,123.11,118.13,3498300,3498300,-4.64,-3.63,125.365,"May 23, 24",-0.0363,,,,,
2024-05-22,128,128.37,125.65,126.68,121.55,2617500,2617500,-1.32,-1.03,127.175,"May 22, 24",-0.0103,,,,,
2024-05-21,125.75,128.04,125.02,127.71,122.54,2960627,2960627,1.96,1.56,126.63,"May 21, 24",0.0156,,,,,
2024-05-20,125.01,126.12,124.62,125.67,120.58,3081902,3081902,0.66,0.52796,125.355,"May 20, 24",0.0052796,,,,,
2024-05-17,128.6,128.62,124.53,125.67,120.58,3954100,3954100,-2.93,-2.28,126.855,"May 17, 24",-0.0228,,,,,
2024-05-16,130.5,130.84,127.77,127.88,122.7,4167700,4167700,-2.62,-2.01,129.2475,"May 16, 24",-0.0201,,,,,
