date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,paymentDate,declarationDate,recordDate,dividend
2025-03-10,138.65,143,136.44,137.38,135.99,2016665,2016665,-1.27,-0.91598,138.8675,"March 10, 25",-0.0091598,,,,,
2025-03-07,131.97,140.23,130.7,139.24,137.83,2539340,2539340,7.27,5.51,135.535,"March 07, 25",0.0551,,,,,
2025-03-06,132.17,133.6,131.01,133.06,131.72,1489466,1489466,0.89,0.67338,132.46,"March 06, 25",0.0067338,,,,,
2025-03-05,131.85,135.59,131.25,133.71,132.36,1819547,1819547,1.86,1.41,133.1,"March 05, 25",0.0141,,,,,
2025-03-04,128.89,134.86,127.39,132.22,130.89,1991280,1991280,3.33,2.58,130.84,"March 04, 25",0.0258,,,,,
2025-03-03,131.4,131.44,127.8,129.2,127.9,1714459,1714459,-2.2,-1.67,129.96,"March 03, 25",-0.0167,,,,,
2025-02-28,127.81,130,123.62,129.97,128.66,2288521,2288521,2.16,1.69,127.85,"February 28, 25",0.0169,,,,,
2025-02-27,129.41,131.04,128.75,129.67,128.36,1352100,1352100,0.26,0.20091,129.7175,"February 27, 25",0.0020091,,,,,
2025-02-26,129.95,131.98,129.19,129.59,128.28,887915,887915,-0.36,-0.27703,130.1775,"February 26, 25",-0.0027703,,,,,
2025-02-25,128.18,132.07,127.82,130.74,129.42,2175258,2175258,2.56,2,129.7025,"February 25, 25",0.02,,,,,
2025-02-24,131.26,132.37,126.79,128.3,127,2290946,2290946,-2.96,-2.26,129.68,"February 24, 25",-0.0226,,,,,
2025-02-21,129.16,129.23,125.06,126.82,125.54,2570841,2570841,-2.34,-1.81,127.5675,"February 21, 25",-0.0181,,,,,
2025-02-20,130.51,131.27,128.13,130.05,128.74,1953997,1953997,-0.46,-0.35246,129.99,"February 20, 25",-0.0035246,,,,,
2025-02-19,131,133.08,130.2,131.5,130.17,1398114,1398114,0.5,0.38168,131.445,"February 19, 25",0.0038168,,,,,
2025-02-18,132.18,134,129.86,131.27,129.94,1852700,1852700,-0.91,-0.68846,131.8275,"February 18, 25",-0.0068846,,,,,
2025-02-14,131.43,133.6,130.57,132.26,130.92,1752341,1752341,0.83,0.63151,131.965,"February 14, 25",0.0063151,,,,,
2025-02-13,136.28,137,129.54,130.65,129.33,2605600,2605600,-5.62,-4.13,133.3675,"February 13, 25",-0.0413,,,,,
2025-02-12,136.48,137.72,134.33,136.85,135.47,1664300,1664300,0.37,0.2711,136.345,"February 12, 25",0.002711,,,,,
2025-02-11,147.51,148.63,132.78,137.6,136.21,3563676,3563676,-9.91,-6.72,141.63,"February 11, 25",-0.0672,,,,,
2025-02-10,142.48,144.14,141.68,142.77,141.33,1730800,1730800,0.29,0.20354,142.7675,"February 10, 25",0.0020354,,,,,
2025-02-07,141.71,142.9,140.19,142.27,140.83,1215801,1215801,0.56,0.39517,141.7675,"February 07, 25",0.0039517,,,,,
2025-02-06,141.2,142.4,138.45,140.82,139.4,1365843,1365843,-0.38,-0.26912,140.7175,"February 06, 25",-0.0026912,,,,,
2025-02-05,143.59,143.59,140.07,141.29,139.86,1047661,1047661,-2.3,-1.6,142.135,"February 05, 25",-0.016,,,,,
2025-02-04,142.19,143.26,140.46,141.96,140.53,1063806,1063806,-0.23,-0.16176,141.9675,"February 04, 25",-0.0016176,,,,,
2025-02-03,140.64,142.53,138.25,141.65,140.22,1254288,1254288,1.01,0.71815,140.7675,"February 03, 25",0.0071815,,,,,
2025-01-31,141.49,143.69,138,142.03,140.6,1409948,1409948,0.54,0.38165,141.3025,"January 31, 25",0.0038165,,,,,
2025-01-30,140.74,142.29,138.49,142.19,140.75,1364342,1364342,1.45,1.03,140.9275,"January 30, 25",0.0103,,,,,
2025-01-29,142.45,143.77,139.91,140.27,138.85,1670939,1670939,-2.18,-1.53,141.6,"January 29, 25",-0.0153,,,,,
2025-01-28,148.51,148.51,137.55,141.49,140.06,1679279,1679279,-7.02,-4.73,144.015,"January 28, 25",-0.0473,,,,,
2025-01-27,145.99,149.27,145,148.46,146.96,1089008,1089008,2.47,1.69,147.18,"January 27, 25",0.0169,,,,,
2025-01-24,149.87,151.37,144.8,145.59,144.12,1661426,1661426,-4.28,-2.86,147.9075,"January 24, 25",-0.0286,,,,,
2025-01-23,161.11,162.1,147.29,148.91,147.41,2386509,2386509,-12.2,-7.57,154.8525,"January 23, 25",-0.0757,,,,,
2025-01-22,161.17,162.3,160.07,161.11,159.48,1436700,1436700,-0.06,-0.03722777,161.1625,"January 22, 25",-0.0003722777,,,,,
2025-01-21,156.81,161.29,155.73,160.58,158.96,1414000,1414000,3.77,2.4,158.6025,"January 21, 25",0.024,,,,,
2025-01-17,155.88,156.38,154.35,155.18,153.61,1318120,1318120,-0.7,-0.44906,155.4475,"January 17, 25",-0.0044906,,,,,
2025-01-16,154.93,156.08,153.63,155.09,153.52,649700,649700,0.16,0.10327,154.9325,"January 16, 25",0.0010327,,,,,
2025-01-15,153.95,155.41,152.75,155.25,153.68,990400,990400,1.3,0.84443,154.34,"January 15, 25",0.0084443,,,,,
2025-01-14,152.09,153.27,150.67,152.76,151.22,769383,769383,0.67,0.44053,152.1975,"January 14, 25",0.0044053,,,,,
2025-01-13,148.8,153.36,148,152.64,151.1,1437276,1437276,3.84,2.58,150.7,"January 13, 25",0.0258,,,,,
2025-01-10,145.75,151.03,145.75,149.44,147.93,1541050,1541050,3.69,2.53,147.9925,"January 10, 25",0.0253,,,,,
2025-01-08,146.61,146.74,143.79,145.75,144.28,1314974,1314974,-0.86,-0.58659,145.7225,"January 08, 25",-0.0058659,,,,,
2025-01-07,148.85,149.98,146.02,147.3,145.81,1063097,1063097,-1.55,-1.04,148.0375,"January 07, 25",-0.0104,,,,,
2025-01-06,147.05,150.52,146.66,148.24,146.74,1399726,1399726,1.19,0.80925,148.1175,"January 06, 25",0.0080925,,,,,
2025-01-03,143.18,147.92,143.04,147.15,145.66,1075406,1075406,3.97,2.77,145.3225,"January 03, 25",0.0277,,,,,
2025-01-02,145.35,146.4,143.2,143.3,141.85,744744,744744,-2.05,-1.41,144.5625,"January 02, 25",-0.0141,,,,,
2024-12-31,143.56,144.29,142.15,144.06,142.61,1131627,1131627,0.5,0.34829,143.515,"December 31, 24",0.0034829,,,,,
2024-12-30,143.03,143.86,142.04,143.17,141.72,666996,666996,0.14,0.09788156,143.025,"December 30, 24",0.0009788156,,,,,
2024-12-27,144.7,146.37,143.71,144.49,143.03,616075,616075,-0.21,-0.14513,144.8175,"December 27, 24",-0.0014513,,,,,
2024-12-26,145.22,146.33,144.33,145.71,144.24,654307,654307,0.49,0.33742,145.3975,"December 26, 24",0.0033742,,,,,
2024-12-24,144.55,145.85,143.8,145.58,144.11,708241,708241,1.03,0.71256,144.945,"December 24, 24",0.0071256,,,,,
2024-12-23,144.29,145.65,143.47,145.2,143.73,1065932,1065932,0.91,0.63067,144.6525,"December 23, 24",0.0063067,,,,,
2024-12-20,142.6,145.98,141.94,144.81,143.35,3054965,3054965,2.21,1.55,143.8325,"December 20, 24",0.0155,,,,,
2024-12-19,147.09,147.65,142.16,143.2,141.75,2566099,2566099,-3.89,-2.64,145.025,"December 19, 24",-0.0264,,,,,
2024-12-18,150.46,150.81,146,146.05,144.58,1307296,1307296,-4.41,-2.93,148.33,"December 18, 24",-0.0293,,,,,
2024-12-17,151.5,151.96,148.88,150.14,148.62,1205207,1205207,-1.36,-0.89769,150.62,"December 17, 24",-0.0089769,,,,,
2024-12-16,152.71,154.08,150.79,152.5,150.96,1051490,1051490,-0.21,-0.13752,152.52,"December 16, 24",-0.0013752,0.4,2024-12-31,2024-10-25,2024-12-16,0.4
2024-12-13,152.96,154.6,152.51,153.16,151.22,1071260,1071260,0.2,0.13075,153.3075,"December 13, 24",0.0013075,,,,,
2024-12-12,150.1,154.2,147.26,152.98,151.04,1844905,1844905,2.88,1.92,151.135,"December 12, 24",0.0192,,,,,
2024-12-11,160.68,160.79,152.61,153.55,151.6,1908000,1908000,-7.13,-4.44,156.9075,"December 11, 24",-0.0444,,,,,
2024-12-10,161.09,161.82,159.88,160.16,158.13,1308454,1308454,-0.93,-0.57732,160.7375,"December 10, 24",-0.0057732,,,,,
2024-12-09,163.01,163.01,159.11,160.31,158.28,1252718,1252718,-2.7,-1.66,161.36,"December 09, 24",-0.0166,,,,,
2024-12-06,163.76,164.27,162.73,163.15,161.08,976776,976776,-0.61,-0.3725,163.4775,"December 06, 24",-0.003725,,,,,
2024-12-05,165.57,165.57,161.84,163.76,161.68,1240948,1240948,-1.81,-1.09,164.185,"December 05, 24",-0.0109,,,,,
2024-12-04,163.83,165.75,162.82,165.06,162.97,980144,980144,1.23,0.75078,164.365,"December 04, 24",0.0075078,,,,,
2024-12-03,164.4,166.46,164.04,164.13,162.05,1277601,1277601,-0.27,-0.16423,164.7575,"December 03, 24",-0.0016423,,,,,
2024-12-02,166,166.42,163.25,164.13,162.05,1407609,1407609,-1.87,-1.13,164.95,"December 02, 24",-0.0113,,,,,
2024-11-29,164.55,165.46,163.04,165.4,163.3,620300,620300,0.85,0.51656,164.6125,"November 29, 24",0.0051656,,,,,
2024-11-27,165.7,166.73,162.32,163.97,161.89,1148800,1148800,-1.73,-1.04,164.68,"November 27, 24",-0.0104,,,,,
2024-11-26,163.59,166.84,162.48,166.11,164,1278585,1278585,2.52,1.54,164.755,"November 26, 24",0.0154,,,,,
2024-11-25,166.01,166.36,160.54,163.6,161.53,1677200,1677200,-2.41,-1.45,164.1275,"November 25, 24",-0.0145,,,,,
2024-11-22,165.37,166.38,163.33,165.51,163.41,1770500,1770500,0.14,0.08465864,165.1475,"November 22, 24",0.0008465864,,,,,
2024-11-21,163,167.72,162.15,164.69,162.6,2079925,2079925,1.69,1.04,164.39,"November 21, 24",0.0104,,,,,
2024-11-20,158.39,162.26,158.03,162.15,160.09,1912330,1912330,3.76,2.37,160.2075,"November 20, 24",0.0237,,,,,
2024-11-19,158.73,163.27,157.43,158.29,156.28,1977960,1977960,-0.44,-0.2772,159.43,"November 19, 24",-0.002772,,,,,
2024-11-18,161,162,156.88,158.84,156.83,2738599,2738599,-2.16,-1.34,159.68,"November 18, 24",-0.0134,,,,,
2024-11-15,167.8,168.73,156.75,160.65,158.61,5723200,5723200,-7.15,-4.26,163.4825,"November 15, 24",-0.0426,,,,,
2024-11-14,194.22,194.94,166.48,167.96,165.83,4694430,4694430,-26.26,-13.52,180.9,"November 14, 24",-0.1352,,,,,
2024-11-13,201.36,202.51,193.84,194.4,191.93,1394282,1394282,-6.96,-3.46,198.0275,"November 13, 24",-0.0346,,,,,
2024-11-12,201.6,202.9,199.94,201.27,198.72,744019,744019,-0.33,-0.16369,201.4275,"November 12, 24",-0.0016369,,,,,
2024-11-11,200.59,201.99,199.8,201.39,198.84,1133951,1133951,0.8,0.39882,200.9425,"November 11, 24",0.0039882,,,,,
2024-11-08,194.51,199.11,193.61,198.42,195.9,923200,923200,3.91,2.01,196.4125,"November 08, 24",0.0201,,,,,
2024-11-07,194.24,195.85,192.58,192.63,190.19,1040990,1040990,-1.61,-0.82887,193.825,"November 07, 24",-0.0082887,,,,,
2024-11-06,198.4,198.99,192.17,194.2,191.74,1423641,1423641,-4.2,-2.12,195.94,"November 06, 24",-0.0212,,,,,
2024-11-05,186.33,190.25,186.32,190.07,187.66,1006200,1006200,3.74,2.01,188.2425,"November 05, 24",0.0201,,,,,
2024-11-04,184.35,186.57,183.66,186.32,183.96,1006883,1006883,1.97,1.07,185.225,"November 04, 24",0.0107,,,,,
2024-11-01,184.17,184.98,182.83,182.97,180.65,1053200,1053200,-1.2,-0.65157,183.7375,"November 01, 24",-0.0065157,,,,,
2024-10-31,184.94,186.22,181.8,183.16,180.84,1363504,1363504,-1.78,-0.96247,184.03,"October 31, 24",-0.0096247,,,,,
2024-10-30,188.12,188.36,184.2,185.74,183.38,1422129,1422129,-2.38,-1.27,186.605,"October 30, 24",-0.0127,,,,,
2024-10-29,182,186.88,177.25,185.86,183.5,2170700,2170700,3.86,2.12,182.9975,"October 29, 24",0.0212,,,,,
2024-10-28,169.83,170.54,168.52,169.73,167.58,779335,779335,-0.1,-0.05888241,169.655,"October 28, 24",-0.0005888241,,,,,
2024-10-25,170.25,171.35,168.54,168.71,166.57,592687,592687,-1.54,-0.90455,169.7125,"October 25, 24",-0.0090455,,,,,
2024-10-24,168.41,169.94,167.32,168.79,166.65,570930,570930,0.38,0.22564,168.615,"October 24, 24",0.0022564,,,,,
2024-10-23,167.1,168.43,166.75,168.31,166.18,570800,570800,1.21,0.72412,167.6475,"October 23, 24",0.0072412,,,,,
2024-10-22,168.93,169.95,167.06,167.55,165.43,634246,634246,-1.38,-0.81691,168.3725,"October 22, 24",-0.0081691,,,,,
2024-10-21,169.84,170.15,168.54,169.68,167.53,365200,365200,-0.16,-0.09420631,169.5525,"October 21, 24",-0.0009420631,,,,,
2024-10-18,168.76,169.72,166.65,169.52,167.37,579795,579795,0.76,0.45034,168.6625,"October 18, 24",0.0045034,,,,,
2024-10-17,168.75,169.52,167.74,168.35,166.22,746839,746839,-0.4,-0.23704,168.59,"October 17, 24",-0.0023704,,,,,
2024-10-16,167.42,168.62,167.2,168.07,165.94,611436,611436,0.65,0.38825,167.8275,"October 16, 24",0.0038825,,,,,
2024-10-15,169.77,170.08,167.5,167.7,165.57,616456,616456,-2.07,-1.22,168.7625,"October 15, 24",-0.0122,,,,,
2024-10-14,167.75,169.17,167.33,168.63,166.49,477501,477501,0.88,0.52459,168.22,"October 14, 24",0.0052459,,,,,
2024-10-11,165.29,167.51,165.24,167.2,165.08,428521,428521,1.91,1.16,166.31,"October 11, 24",0.0116,,,,,
2024-10-10,167.43,167.55,163.56,164.55,162.46,698208,698208,-2.88,-1.72,165.7725,"October 10, 24",-0.0172,,,,,
2024-10-09,167.06,167.89,166.43,167.67,165.54,540064,540064,0.61,0.36514,167.2625,"October 09, 24",0.0036514,,,,,
2024-10-08,167.3,168.02,165.89,166.62,164.51,575617,575617,-0.68,-0.40646,166.9575,"October 08, 24",-0.0040646,,,,,
2024-10-07,166,167.64,164.7,166.66,164.55,513014,513014,0.66,0.39759,166.25,"October 07, 24",0.0039759,,,,,
2024-10-04,165.99,166.48,164.13,166.39,164.28,583924,583924,0.4,0.24098,165.7475,"October 04, 24",0.0024098,,,,,
2024-10-03,165.17,165.81,164.43,165.15,163.06,723453,723453,-0.02,-0.01210874,165.14,"October 03, 24",-0.0001210874,,,,,
2024-10-02,164.5,166.01,163.4,165.2,163.11,635599,635599,0.7,0.42553,164.7775,"October 02, 24",0.0042553,,,,,
2024-10-01,162.84,165.49,161.63,165.01,162.92,705400,705400,2.17,1.33,163.7425,"October 01, 24",0.0133,,,,,
2024-09-30,160,163.27,159.27,163,160.93,1085066,1085066,3,1.88,161.385,"September 30, 24",0.0188,,,,,
2024-09-27,158.38,160,158.38,159.72,157.69,1080500,1080500,1.34,0.84607,159.12,"September 27, 24",0.0084607,,,,,
2024-09-26,157.2,158.86,157.2,158.43,156.42,672439,672439,1.23,0.78244,157.9225,"September 26, 24",0.0078244,,,,,
2024-09-25,159.18,159.71,157.43,158,156,582152,582152,-1.18,-0.7413,158.58,"September 25, 24",-0.007413,,,,,
2024-09-24,160.02,160.02,157.44,158.45,156.44,750367,750367,-1.57,-0.98113,158.9825,"September 24, 24",-0.0098113,,,,,
2024-09-23,157.38,160.32,156.92,159.68,157.66,973911,973911,2.3,1.46,158.575,"September 23, 24",0.0146,,,,,
2024-09-20,155.42,157.1,154.79,157.06,155.07,1484015,1484015,1.64,1.06,156.0925,"September 20, 24",0.0106,,,,,
2024-09-19,154.5,156.37,153.4,156.09,154.11,622903,622903,1.59,1.03,155.09,"September 19, 24",0.0103,,,,,
2024-09-18,154.32,154.97,153.19,153.79,151.84,758644,758644,-0.53,-0.34344,154.0675,"September 18, 24",-0.0034344,,,,,
2024-09-17,154.5,155.57,154.12,154.34,152.38,530312,530312,-0.16,-0.10356,154.6325,"September 17, 24",-0.0010356,,,,,
2024-09-16,156.07,156.72,154.4,154.81,152.85,509524,509524,-1.26,-0.80733,155.5,"September 16, 24",-0.0080733,,,,,
2024-09-13,154,156.91,153.53,155.5,153.53,756336,756336,1.5,0.97403,154.985,"September 13, 24",0.0097403,0.38,2024-09-27,2024-07-26,2024-09-13,0.38
2024-09-12,152.15,154.19,151.77,154.09,151.76,605672,605672,1.94,1.28,153.05,"September 12, 24",0.0128,,,,,
2024-09-11,153.46,153.46,149.5,152.44,150.14,774135,774135,-1.02,-0.66467,152.215,"September 11, 24",-0.0066467,,,,,
2024-09-10,153.93,154.28,152.98,154.06,151.73,689620,689620,0.13,0.08445397,153.8125,"September 10, 24",0.0008445397,,,,,
2024-09-09,153.71,154.58,153.19,153.46,151.14,807947,807947,-0.25,-0.16264,153.735,"September 09, 24",-0.0016264,,,,,
2024-09-06,155.52,156.54,152.72,152.85,150.54,890500,890500,-2.67,-1.72,154.4075,"September 06, 24",-0.0172,,,,,
2024-09-05,156.09,156.39,153.44,155.8,153.44,886507,886507,-0.29,-0.18579,155.43,"September 05, 24",-0.0018579,,,,,
2024-09-04,155.5,156.57,155.1,156.09,153.73,1301060,1301060,0.59,0.37942,155.815,"September 04, 24",0.0037942,,,,,
2024-09-03,158.32,159.1,155.01,155.8,153.44,872600,872600,-2.52,-1.59,157.0575,"September 03, 24",-0.0159,,,,,
2024-08-30,157.51,158.82,156.77,158.51,156.11,1072400,1072400,1,0.63488,157.9025,"August 30, 24",0.0063488,,,,,
2024-08-29,156.46,158.9,156.19,157.44,155.06,691500,691500,0.98,0.62636,157.2475,"August 29, 24",0.0062636,,,,,
2024-08-28,156.35,157.27,155.74,156.35,153.99,608816,608816,0,0,156.4275,"August 28, 24",0,,,,,
2024-08-27,154.83,156.15,154.21,156.06,153.7,521606,521606,1.23,0.79442,155.3125,"August 27, 24",0.0079442,,,,,
2024-08-26,155,156.2,154.5,154.87,152.53,521611,521611,-0.13,-0.08387097,155.1425,"August 26, 24",-0.0008387097,,,,,
2024-08-23,153.52,154.99,153.52,154.9,152.56,539600,539600,1.38,0.89891,154.2325,"August 23, 24",0.0089891,,,,,
2024-08-22,150.87,153.98,150.87,153.28,150.96,566917,566917,2.41,1.6,152.25,"August 22, 24",0.016,,,,,
2024-08-21,150.25,151.45,149.54,150.84,148.56,486838,486838,0.59,0.39268,150.52,"August 21, 24",0.0039268,,,,,
2024-08-20,150.2,150.49,149.05,150.14,147.87,522914,522914,-0.06,-0.03994674,149.97,"August 20, 24",-0.0003994674,,,,,
2024-08-19,147.99,150.18,147.47,150.14,147.87,524100,524100,2.15,1.45,148.945,"August 19, 24",0.0145,,,,,
2024-08-16,148.16,148.71,147.13,148.02,145.78,494430,494430,-0.14,-0.09449244,148.005,"August 16, 24",-0.0009449244,,,,,
2024-08-15,147.53,148.65,146.6,147.95,145.71,456282,456282,0.42,0.28469,147.6825,"August 15, 24",0.0028469,,,,,
2024-08-14,144.62,147.4,144.51,147.34,145.11,576421,576421,2.72,1.88,145.9675,"August 14, 24",0.0188,,,,,
2024-08-13,144.47,145.62,143.52,144.82,142.63,950518,950518,0.35,0.24226,144.6075,"August 13, 24",0.0024226,,,,,
2024-08-12,144,145.8,143.48,144.69,142.5,739600,739600,0.69,0.47917,144.4925,"August 12, 24",0.0047917,,,,,
2024-08-09,144.16,144.99,143.04,144.21,142.03,1018885,1018885,0.05,0.03468368,144.1,"August 09, 24",0.0003468368,,,,,
2024-08-08,143.05,145.39,142.28,144.38,142.2,832579,832579,1.33,0.92974,143.775,"August 08, 24",0.0092974,,,,,
2024-08-07,143.96,145.68,143.04,143.18,141.02,877800,877800,-0.78,-0.54182,143.965,"August 07, 24",-0.0054182,,,,,
2024-08-06,143.77,145.78,143.2,143.29,141.12,1059500,1059500,-0.48,-0.33387,144.01,"August 06, 24",-0.0033387,,,,,
2024-08-05,143.36,143.48,140.42,142.66,140.5,1089000,1089000,-0.7,-0.48828,142.48,"August 05, 24",-0.0048828,,,,,
2024-08-02,143.81,145.54,143.48,145.39,143.19,1063249,1063249,1.58,1.1,144.555,"August 02, 24",0.011,,,,,
2024-08-01,145.23,145.64,142.35,144.75,142.56,1217132,1217132,-0.48,-0.33051,144.4925,"August 01, 24",-0.0033051,,,,,
2024-07-31,148,149,142.68,144.4,142.22,1831845,1831845,-3.6,-2.43,146.02,"July 31, 24",-0.0243,,,,,
2024-07-30,153,153.65,145.83,145.98,143.77,1819042,1819042,-7.02,-4.59,149.615,"July 30, 24",-0.0459,,,,,
2024-07-29,150.48,153.62,150,152.97,150.66,1209400,1209400,2.49,1.65,151.7675,"July 29, 24",0.0165,,,,,
2024-07-26,152.2,152.29,148.68,149.83,147.57,1043800,1043800,-2.37,-1.56,150.75,"July 26, 24",-0.0156,,,,,
2024-07-25,150.64,153.77,150.35,152.02,149.72,1088986,1088986,1.38,0.91609,151.695,"July 25, 24",0.0091609,,,,,
2024-07-24,154.52,154.52,150.07,150.1,147.83,1016506,1016506,-4.42,-2.86,152.3025,"July 24, 24",-0.0286,,,,,
2024-07-23,153.24,155.45,152.79,154.94,152.6,658600,658600,1.7,1.11,154.105,"July 23, 24",0.0111,,,,,
2024-07-22,150.36,153.07,150.14,153,150.69,861930,861930,2.64,1.76,151.6425,"July 22, 24",0.0176,,,,,
2024-07-19,151.6,152.8,149.57,149.94,147.67,862843,862843,-1.66,-1.09,150.9775,"July 19, 24",-0.0109,,,,,
2024-07-18,150.53,151.48,150.04,150.8,148.52,704400,704400,0.27,0.17937,150.7125,"July 18, 24",0.0017937,,,,,
2024-07-17,151.81,152.74,150.05,150.24,147.97,1243838,1243838,-1.57,-1.03,151.21,"July 17, 24",-0.0103,,,,,
2024-07-16,149.64,152.61,149.45,151.81,149.52,616300,616300,2.17,1.45,150.8775,"July 16, 24",0.0145,,,,,
2024-07-15,150.15,151.14,148.88,148.96,146.71,935455,935455,-1.19,-0.79254,149.7825,"July 15, 24",-0.0079254,,,,,
2024-07-12,148.95,151.42,148.53,149.92,147.65,964900,964900,0.97,0.65123,149.705,"July 12, 24",0.0065123,,,,,
2024-07-11,148.74,149.3,147.86,148.95,146.7,714200,714200,0.21,0.14119,148.7125,"July 11, 24",0.0014119,,,,,
2024-07-10,145.91,148.89,145.91,148.84,146.59,1018708,1018708,2.93,2.01,147.3875,"July 10, 24",0.0201,,,,,
2024-07-09,145.76,146.5,144.77,145.05,142.86,550698,550698,-0.71,-0.4871,145.52,"July 09, 24",-0.004871,,,,,
2024-07-08,146,146.76,145.51,145.56,143.36,425922,425922,-0.44,-0.30137,145.9575,"July 08, 24",-0.0030137,,,,,
2024-07-05,146.64,147.17,144.81,145.51,143.31,411555,411555,-1.13,-0.77059,146.0325,"July 05, 24",-0.0077059,,,,,
2024-07-03,145.64,146.74,145.27,146.64,144.42,297334,297334,1,0.68662,146.0725,"July 03, 24",0.0068662,,,,,
2024-07-02,145.47,146.62,145.05,145.86,143.66,517534,517534,0.39,0.2681,145.75,"July 02, 24",0.002681,,,,,
2024-07-01,146.58,147.49,144.73,145.56,143.36,633989,633989,-1.02,-0.69587,146.09,"July 01, 24",-0.0069587,,,,,
2024-06-28,147.59,148.66,144.77,145.88,143.67,1835241,1835241,-1.71,-1.16,146.725,"June 28, 24",-0.0116,,,,,
2024-06-27,146.75,147.46,145.8,147.18,144.96,762836,762836,0.43,0.29302,146.7975,"June 27, 24",0.0029302,,,,,
2024-06-26,147.74,147.95,145.82,146.39,144.18,1094822,1094822,-1.35,-0.91377,146.975,"June 26, 24",-0.0091377,,,,,
2024-06-25,148.6,149.25,147.03,148.29,146.05,658670,658670,-0.31,-0.20861,148.2925,"June 25, 24",-0.0020861,,,,,
2024-06-24,146.87,149.49,146.48,148.56,146.31,1216418,1216418,1.69,1.15,147.85,"June 24, 24",0.0115,,,,,
2024-06-21,145.69,146.63,144.21,146.57,144.35,1861126,1861126,0.88,0.60402,145.775,"June 21, 24",0.0060402,,,,,
2024-06-20,143.61,146.57,143.61,146.01,143.8,801300,801300,2.4,1.67,144.95,"June 20, 24",0.0167,,,,,
2024-06-18,143.64,144.66,143.07,143.87,141.7,741127,741127,0.23,0.16012,143.81,"June 18, 24",0.0016012,,,,,
2024-06-17,143.29,144.12,141.76,143.86,141.69,859200,859200,0.57,0.39779,143.2575,"June 17, 24",0.0039779,,,,,
2024-06-14,142.78,143.73,142.09,143.7,141.53,737300,737300,0.92,0.64435,143.075,"June 14, 24",0.0064435,0.38,2024-06-28,2024-04-26,2024-06-14,0.38
2024-06-13,144.18,144.82,143.63,144.15,141.6,618856,618856,-0.03,-0.02080732,144.195,"June 13, 24",-0.0002080732,,,,,
2024-06-12,144.15,145.38,143.54,144.58,142.02,551368,551368,0.43,0.2983,144.4125,"June 12, 24",0.002983,,,,,
2024-06-11,144.34,144.34,143.11,143.78,141.23,705435,705435,-0.56,-0.38797,143.8925,"June 11, 24",-0.0038797,,,,,
2024-06-10,144.76,145.06,143.66,144.72,142.16,790728,790728,-0.04,-0.02763194,144.55,"June 10, 24",-0.0002763194,,,,,
2024-06-07,144.42,145.77,144.04,144.85,142.28,664419,664419,0.43,0.29774,144.77,"June 07, 24",0.0029774,,,,,
2024-06-06,145.59,145.94,143.11,144.24,141.69,615136,615136,-1.35,-0.92726,144.72,"June 06, 24",-0.0092726,,,,,
2024-06-05,144.57,145.98,143.63,145.67,143.09,545600,545600,1.1,0.76088,144.9625,"June 05, 24",0.0076088,,,,,
2024-06-04,145.28,145.31,143.81,144.52,141.96,1086817,1086817,-0.76,-0.52313,144.73,"June 04, 24",-0.0052313,,,,,
2024-06-03,146.67,146.81,143.66,145.52,142.94,1024464,1024464,-1.15,-0.78407,145.665,"June 03, 24",-0.0078407,,,,,
2024-05-31,145.4,147.1,144.72,147.05,144.45,1565200,1565200,1.65,1.13,146.0675,"May 31, 24",0.0113,,,,,
2024-05-30,146.05,146.35,145.01,145.28,142.71,731524,731524,-0.77,-0.52722,145.6725,"May 30, 24",-0.0052722,,,,,
2024-05-29,146.76,147.31,145.49,145.72,143.14,673762,673762,-1.04,-0.70864,146.32,"May 29, 24",-0.0070864,,,,,
2024-05-28,150.33,150.58,147.17,147.58,144.97,745676,745676,-2.75,-1.83,148.915,"May 28, 24",-0.0183,,,,,
2024-05-24,150.94,151.32,150,151.15,148.47,691702,691702,0.21,0.13913,150.8525,"May 24, 24",0.0013913,,,,,
2024-05-23,150.08,151.16,148.92,149.77,147.12,763776,763776,-0.31,-0.20656,149.9825,"May 23, 24",-0.0020656,,,,,
2024-05-22,150.27,151.11,149.63,149.92,147.26,1007937,1007937,-0.35,-0.23291,150.2325,"May 22, 24",-0.0023291,,,,,
2024-05-21,149.63,150.35,149.59,150.28,147.62,608418,608418,0.65,0.4344,149.9625,"May 21, 24",0.004344,,,,,
2024-05-20,148.91,149.49,147.92,149.44,146.79,475700,475700,0.53,0.35592,148.94,"May 20, 24",0.0035592,,,,,
2024-05-17,147.92,148.73,147,148.67,146.04,674500,674500,0.75,0.50703,148.08,"May 17, 24",0.0050703,,,,,
2024-05-16,147.42,148.73,147.16,147.56,144.95,603041,603041,0.14,0.09496676,147.7175,"May 16, 24",0.0009496676,,,,,
2024-05-15,146.65,148.16,146.65,147.25,144.64,941542,941542,0.6,0.40914,147.1775,"May 15, 24",0.0040914,,,,,
2024-05-14,145.99,146.93,145.37,146.6,144,786697,786697,0.61,0.41784,146.2225,"May 14, 24",0.0041784,,,,,
2024-05-13,147.56,147.78,146.06,146.09,143.5,969895,969895,-1.47,-0.9962,146.8725,"May 13, 24",-0.009962,,,,,
2024-05-10,147.25,147.8,146.73,147.48,144.87,667519,667519,0.23,0.1562,147.315,"May 10, 24",0.001562,,,,,
