date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,dividend,adjDividend,recordDate,declarationDate
2024-05-20,82,82.1,81.31,81.85,79.72,2466500,2466500,-0.15,-0.18293,81.815,"May 20, 24",-0.0018293,,,,,
2024-05-17,82.26,82.89,81.25,81.92,79.78,4131700,4131700,-0.34,-0.41332,82.08,"May 17, 24",-0.0041332,,,,,
2024-05-16,85.89,86.21,82.65,82.88,80.72,4119615,4119615,-3.01,-3.5,84.4075,"May 16, 24",-0.035,,,,,
2024-05-15,82.19,85.86,82.19,85.64,83.41,7391724,7391724,3.45,4.2,83.97,"May 15, 24",0.042,,,,,
2024-05-14,81.73,83.32,81.66,82.55,80.4,7262600,7262600,0.82,1,82.315,"May 14, 24",0.01,,,,,
2024-05-13,82.86,83.83,81.97,82.12,79.98,3959500,3959500,-0.74,-0.89307,82.695,"May 13, 24",-0.0089307,,,,,
2024-05-10,84.09,85.32,83.26,83.77,81.59,5060600,5060600,-0.32,-0.38054,84.11,"May 10, 24",-0.0038054,,,,,
2024-05-09,80.28,80.89,79.81,80.32,78.23,2874472,2874472,0.04,0.04982561,80.325,"May 09, 24",0.0004982561,,,,,
2024-05-08,79.67,80.25,79.41,79.78,77.7,2367712,2367712,0.11,0.13807,79.7775,"May 08, 24",0.0013807,,,,,
2024-05-07,81.88,81.92,80.02,80.95,78.84,2709900,2709900,-0.93,-1.14,81.1925,"May 07, 24",-0.0114,,,,,
2024-05-06,81.48,82.18,81.03,82.12,79.98,1916031,1916031,0.64,0.78547,81.7025,"May 06, 24",0.0078547,,,,,
2024-05-03,80.23,80.92,80.08,80.44,78.34,2535534,2535534,0.21,0.26175,80.4175,"May 03, 24",0.0026175,,,,,
2024-05-02,77.88,79.85,77.36,79.55,77.48,2727149,2727149,1.67,2.14,78.66,"May 02, 24",0.0214,,,,,
2024-05-01,78.02,78.26,76.82,77.15,75.14,2530108,2530108,-0.87,-1.12,77.5625,"May 01, 24",-0.0112,,,,,
2024-04-30,79.11,79.18,77.27,77.42,75.4,2887000,2887000,-1.69,-2.14,78.245,"April 30, 24",-0.0214,,,,,
2024-04-29,79.64,79.78,78.64,78.86,76.8,2468200,2468200,-0.78,-0.97941,79.23,"April 29, 24",-0.0097941,,,,,
2024-04-26,78.17,79,78,78.55,76.5,2298922,2298922,0.38,0.48612,78.43,"April 26, 24",0.0048612,,,,,
2024-04-25,76.52,77.59,76.11,77.2,75.19,4082200,4082200,0.68,0.88866,76.855,"April 25, 24",0.0088866,,,,,
2024-04-24,78.5,78.9,76.44,77.63,75.61,3007215,3007215,-0.87,-1.11,77.8675,"April 24, 24",-0.0111,,,,,
2024-04-23,77.84,78.99,77.58,78.79,76.74,2140633,2140633,0.95,1.22,78.3,"April 23, 24",0.0122,,,,,
2024-04-22,76.88,78.15,76.3,77.6,75.58,3048331,3048331,0.72,0.93652,77.2325,"April 22, 24",0.0093652,,,,,
2024-04-19,77.53,78.06,76.55,77.05,75.04,3030500,3030500,-0.48,-0.61912,77.2975,"April 19, 24",-0.0061912,,,,,
2024-04-18,78.47,78.58,76.22,77.14,75.13,4116820,4116820,-1.33,-1.69,77.6025,"April 18, 24",-0.0169,,,,,
2024-04-17,80.4,80.4,78.28,78.52,76.47,2361600,2361600,-1.88,-2.34,79.4,"April 17, 24",-0.0234,,,,,
2024-04-16,80.38,80.59,79.08,79.17,77.11,4216334,4216334,-1.21,-1.51,79.805,"April 16, 24",-0.0151,,,,,
2024-04-15,83.46,83.84,80.17,80.31,78.22,3183900,3183900,-3.15,-3.77,81.945,"April 15, 24",-0.0377,,,,,
2024-04-12,83.09,83.77,81.91,82.44,80.29,3517505,3517505,-0.65,-0.78228,82.8025,"April 12, 24",-0.0078228,,,,,
2024-04-11,82.85,83.71,82.8,83.46,81.28,2780712,2780712,0.61,0.73627,83.205,"April 11, 24",0.0073627,,,,,
2024-04-10,81.82,83.67,81.43,83.45,81.27,3369841,3369841,1.63,1.99,82.5925,"April 10, 24",0.0199,,,,,
2024-04-09,84.6,85,82.95,83.98,81.79,3527626,3527626,-0.62,-0.73286,84.1325,"April 09, 24",-0.0073286,,,,,
2024-04-08,86.22,86.67,85.36,85.69,83.46,2577600,2577600,-0.53,-0.61471,85.985,"April 08, 24",-0.0061471,,,,,
2024-04-05,84.61,86.56,84.47,86.4,84.15,2429700,2429700,1.79,2.12,85.51,"April 05, 24",0.0212,,,,,
2024-04-04,84.91,85.74,84.09,84.47,82.27,2989834,2989834,-0.44,-0.5182,84.8025,"April 04, 24",-0.005182,,,,,
2024-04-03,83.77,85.61,83.67,85.49,83.26,2919812,2919812,1.72,2.05,84.635,"April 03, 24",0.0205,,,,,
2024-04-02,83.3,84.55,83.06,84.39,82.19,2993300,2993300,1.09,1.31,83.825,"April 02, 24",0.0131,,,,,
2024-04-01,86.43,86.63,84.81,84.86,82.65,1674736,1674736,-1.57,-1.82,85.6825,"April 01, 24",-0.0182,,,,,
2024-03-28,85.97,86.74,85.62,86.26,84.01,2496535,2496535,0.29,0.33733,86.1475,"March 28, 24",0.0033733,,,,,
2024-03-27,87.97,88,85.5,86.02,83.78,2354973,2354973,-1.95,-2.22,86.8725,"March 27, 24",-0.0222,,,,,
2024-03-26,86.95,87.59,86.77,87.2,84.93,2692444,2692444,0.25,0.28752,87.1275,"March 26, 24",0.0028752,,,,,
2024-03-25,86.52,87.33,86.3,86.94,84.67,3479581,3479581,0.42,0.48544,86.7725,"March 25, 24",0.0048544,,,,,
2024-03-22,85.46,86.43,85.19,86.34,84.09,3271315,3271315,0.88,1.03,85.855,"March 22, 24",0.0103,,,,,
2024-03-21,85.4,86.12,85.03,85.76,83.52,3454921,3454921,0.36,0.42155,85.5775,"March 21, 24",0.0042155,,,,,
2024-03-20,84.92,86.2,84.84,86.07,83.83,2784740,2784740,1.15,1.35,85.5075,"March 20, 24",0.0135,,,,,
2024-03-19,83.78,85.2,83.75,84.84,82.63,3837700,3837700,1.06,1.27,84.3925,"March 19, 24",0.0127,,,,,
2024-03-18,83.83,84.81,83.8,84.28,82.08,3223021,3223021,0.45,0.5368,84.18,"March 18, 24",0.005368,,,,,
2024-03-15,84.27,84.62,83.19,83.4,81.23,2761400,2761400,-0.87,-1.03,83.87,"March 15, 24",-0.0103,,,,,
2024-03-14,84.47,84.91,84.05,84.56,82.36,2247300,2247300,0.09,0.10655,84.4975,"March 14, 24",0.0010655,2024-04-17,0.35,0.35,2024-03-15,2024-02-29
2024-03-13,84.43,84.88,83.98,84.71,82.16,2548751,2548751,0.28,0.33164,84.5,"March 13, 24",0.0033164,,,,,
2024-03-12,81.91,84.06,81.86,83.88,81.36,4112686,4112686,1.97,2.41,82.9275,"March 12, 24",0.0241,,,,,
2024-03-11,81.32,82.52,80.13,82.29,79.81,4748078,4748078,0.97,1.19,81.565,"March 11, 24",0.0119,,,,,
2024-03-08,82.85,83.33,81.14,81.17,78.73,3420500,3420500,-1.68,-2.03,82.1225,"March 08, 24",-0.0203,,,,,
2024-03-07,82.7,82.97,82.17,82.55,80.07,3603760,3603760,-0.15,-0.18138,82.5975,"March 07, 24",-0.0018138,,,,,
2024-03-06,82.29,82.9,81.96,82.55,80.07,4756103,4756103,0.26,0.31596,82.425,"March 06, 24",0.0031596,,,,,
2024-03-05,82.7,83.21,81.41,81.62,79.16,4670242,4670242,-1.08,-1.31,82.235,"March 05, 24",-0.0131,,,,,
2024-03-04,81.56,84.65,81.51,83.53,81.02,7360300,7360300,1.97,2.42,82.8125,"March 04, 24",0.0242,,,,,
2024-03-01,83.66,84.07,82.85,83.6,81.08,4234616,4234616,-0.06,-0.07171886,83.545,"March 01, 24",-0.0007171886,,,,,
2024-02-29,83.57,84.52,81.6,84.31,81.77,8561600,8561600,0.74,0.88549,83.5,"February 29, 24",0.0088549,,,,,
2024-02-28,78.32,79.32,77.79,79.32,76.93,5541136,5541136,1,1.28,78.6875,"February 28, 24",0.0128,,,,,
2024-02-27,79.03,79.17,78.04,78.37,76.01,3857708,3857708,-0.66,-0.83513,78.6525,"February 27, 24",-0.0083513,,,,,
2024-02-26,79.01,79.51,78.81,79.42,77.03,2774700,2774700,0.41,0.51892,79.1875,"February 26, 24",0.0051892,,,,,
2024-02-23,78.8,79.41,78.47,79.12,76.74,2749031,2749031,0.32,0.40609,78.95,"February 23, 24",0.0040609,,,,,
2024-02-22,77.54,78.49,77.42,78.17,75.82,5415916,5415916,0.63,0.81248,77.905,"February 22, 24",0.0081248,,,,,
2024-02-21,77.94,78.71,76.96,77.68,75.34,4093000,4093000,-0.26,-0.33359,77.8225,"February 21, 24",-0.0033359,,,,,
2024-02-20,78.68,78.68,77.16,77.58,75.24,3757742,3757742,-1.1,-1.4,78.025,"February 20, 24",-0.014,,,,,
2024-02-16,76.88,77.96,76.33,77.59,75.25,3274300,3274300,0.71,0.92352,77.19,"February 16, 24",0.0092352,,,,,
2024-02-15,75.3,76.26,75.11,76.15,73.86,4427073,4427073,0.85,1.13,75.705,"February 15, 24",0.0113,,,,,
2024-02-14,73.32,74.88,73.27,74.75,72.5,3659448,3659448,1.43,1.95,74.055,"February 14, 24",0.0195,,,,,
2024-02-13,72.53,73.07,71.85,72.42,70.24,3169719,3169719,-0.11,-0.15166,72.4675,"February 13, 24",-0.0015166,,,,,
2024-02-12,73.63,74.37,73.5,73.84,71.62,2928300,2928300,0.21,0.28521,73.835,"February 12, 24",0.0028521,,,,,
2024-02-09,74.95,75.04,73.5,73.79,71.57,3626700,3626700,-1.16,-1.55,74.32,"February 09, 24",-0.0155,,,,,
2024-02-08,74.39,75.38,74.19,74.65,72.4,4004600,4004600,0.26,0.34951,74.6525,"February 08, 24",0.0034951,,,,,
2024-02-07,73.23,74.74,73.23,74.71,72.46,4090424,4090424,1.48,2.02,73.9775,"February 07, 24",0.0202,,,,,
2024-02-06,72.86,73.54,72.72,73.39,71.18,3076100,3076100,0.53,0.72742,73.1275,"February 06, 24",0.0072742,,,,,
2024-02-05,72.75,72.91,71.85,72.6,70.41,3884867,3884867,-0.15,-0.20619,72.5275,"February 05, 24",-0.0020619,,,,,
2024-02-02,72.11,73.53,72.11,73.23,71.03,3304700,3304700,1.12,1.55,72.745,"February 02, 24",0.0155,,,,,
2024-02-01,72.01,73.37,71.18,73.2,71,3524900,3524900,1.19,1.65,72.44,"February 01, 24",0.0165,,,,,
2024-01-31,71.71,72.69,71.45,71.76,69.6,3946900,3946900,0.05,0.06972528,71.9025,"January 31, 24",0.0006972528,,,,,
2024-01-30,71.02,72.53,70.83,72.14,69.97,4924608,4924608,1.12,1.58,71.63,"January 30, 24",0.0158,,,,,
2024-01-29,69.95,70.75,69.91,70.72,68.59,5182300,5182300,0.77,1.1,70.3325,"January 29, 24",0.011,,,,,
2024-01-26,70.5,71.12,69.72,69.95,67.84,3976086,3976086,-0.55,-0.78014,70.3225,"January 26, 24",-0.0078014,,,,,
2024-01-25,69.24,70.92,68.76,70.91,68.78,4282600,4282600,1.67,2.41,69.9575,"January 25, 24",0.0241,,,,,
2024-01-24,70.5,70.5,68.73,69.11,67.03,3123427,3123427,-1.39,-1.97,69.71,"January 24, 24",-0.0197,,,,,
2024-01-23,69.26,69.42,68.15,69.31,67.22,3516300,3516300,0.05,0.07219174,69.035,"January 23, 24",0.0007219174,,,,,
2024-01-22,69.98,70.69,69.95,70.26,68.15,2748833,2748833,0.28,0.40011,70.22,"January 22, 24",0.0040011,,,,,
2024-01-19,69.5,69.87,68.56,69.86,67.76,3588624,3588624,0.36,0.51799,69.4475,"January 19, 24",0.0051799,,,,,
2024-01-18,68.5,69.55,68.15,69.28,67.19,5317130,5317130,0.78,1.14,68.87,"January 18, 24",0.0114,,,,,
2024-01-17,66.42,68.25,66.42,68.04,65.99,3156149,3156149,1.62,2.44,67.2825,"January 17, 24",0.0244,,,,,
2024-01-16,67.69,68.28,66.97,67.29,65.26,2913340,2913340,-0.4,-0.59093,67.5575,"January 16, 24",-0.0059093,,,,,
2024-01-12,69.24,69.25,68.54,68.67,66.6,2107326,2107326,-0.57,-0.82322,68.925,"January 12, 24",-0.0082322,,,,,
2024-01-11,69.18,69.59,68.5,68.72,66.65,4479214,4479214,-0.46,-0.66493,68.9975,"January 11, 24",-0.0066493,,,,,
2024-01-10,68.89,69.33,68.81,69.32,67.23,4221842,4221842,0.43,0.62418,69.0875,"January 10, 24",0.0062418,,,,,
2024-01-09,67.83,69.22,67.83,69.09,67.01,4600714,4600714,1.26,1.86,68.4925,"January 09, 24",0.0186,,,,,
2024-01-08,67.64,68.94,67.28,68.9,66.83,2758232,2758232,1.26,1.86,68.19,"January 08, 24",0.0186,,,,,
2024-01-05,65.78,67.28,65.74,66.87,64.86,3401163,3401163,1.09,1.66,66.4175,"January 05, 24",0.0166,,,,,
2024-01-04,66.39,66.9,65.84,66.19,64.2,5014200,5014200,-0.2,-0.30125,66.33,"January 04, 24",-0.0030125,,,,,
2024-01-03,66.77,66.85,65.91,66.34,64.34,3987068,3987068,-0.43,-0.644,66.4675,"January 03, 24",-0.00644,,,,,
2024-01-02,68.2,68.89,67.94,68.28,66.22,3007000,3007000,0.08,0.1173,68.3275,"January 02, 24",0.001173,,,,,
2023-12-29,68.91,69.47,68.91,69.16,67.08,1540601,1540601,0.25,0.36279,69.1125,"December 29, 23",0.0036279,,,,,
2023-12-28,69,69.3,68.71,68.92,66.85,1776500,1776500,-0.08,-0.11594,68.9825,"December 28, 23",-0.0011594,,,,,
2023-12-27,68.53,69.16,68.48,69.03,66.95,1507500,1507500,0.5,0.72961,68.8,"December 27, 23",0.0072961,,,,,
2023-12-26,68.25,68.96,68.22,68.86,66.79,2147917,2147917,0.61,0.89377,68.5725,"December 26, 23",0.0089377,,,,,
2023-12-22,68.54,68.77,68.01,68.27,66.22,3432122,3432122,-0.27,-0.39393,68.3975,"December 22, 23",-0.0039393,,,,,
2023-12-21,68.23,68.36,67.7,68.29,66.23,3934100,3934100,0.06,0.08793786,68.145,"December 21, 23",0.0008793786,,,,,
2023-12-20,67.96,68.3,67.06,67.08,65.06,3108221,3108221,-0.88,-1.29,67.6,"December 20, 23",-0.0129,,,,,
2023-12-19,67.66,68.31,67.32,68.27,66.22,3782900,3782900,0.61,0.90157,67.89,"December 19, 23",0.0090157,,,,,
2023-12-18,66.99,67.13,65.91,66.77,64.76,3052900,3052900,-0.22,-0.32841,66.7,"December 18, 23",-0.0032841,,,,,
2023-12-15,67.5,67.69,66.8,66.9,64.89,4359482,4359482,-0.6,-0.88889,67.2225,"December 15, 23",-0.0088889,,,,,
2023-12-14,67.24,68.27,67.07,67.24,65.22,3496483,3496483,0,0,67.455,"December 14, 23",0,2024-01-17,1.08,1.08,2023-12-15,2023-11-21
2023-12-13,65.96,67.22,65.69,67.14,64.07,4776951,4776951,1.18,1.79,66.5025,"December 13, 23",0.0179,,,,,
2023-12-12,65.4,65.82,65.06,65.63,62.63,5430300,5430300,0.23,0.35168,65.4775,"December 12, 23",0.0035168,,,,,
2023-12-11,65.25,65.81,65.13,65.34,62.35,4837439,4837439,0.09,0.13793,65.3825,"December 11, 23",0.0013793,,,,,
2023-12-08,63.72,65.15,63.72,64.95,61.98,2887900,2887900,1.23,1.93,64.385,"December 08, 23",0.0193,,,,,
2023-12-07,63.05,63.99,62.8,63.99,61.07,2535520,2535520,0.94,1.49,63.4575,"December 07, 23",0.0149,,,,,
2023-12-06,63.76,64.15,62.89,62.95,60.07,2498400,2498400,-0.81,-1.27,63.4375,"December 06, 23",-0.0127,,,,,
2023-12-05,63.28,63.79,62.9,63.09,60.21,4503431,4503431,-0.19,-0.30025,63.265,"December 05, 23",-0.0030025,,,,,
2023-12-04,63.86,64.25,62.96,62.96,60.08,3369500,3369500,-0.9,-1.41,63.5075,"December 04, 23",-0.0141,,,,,
2023-12-01,62.89,64.83,62.86,64.49,61.54,4566600,4566600,1.6,2.54,63.7675,"December 01, 23",0.0254,,,,,
2023-11-30,62.6,63.55,62.45,62.75,59.88,4344528,4344528,0.15,0.23962,62.8375,"November 30, 23",0.0023962,,,,,
2023-11-29,61.84,62.91,61.84,62.52,59.66,2714514,2714514,0.68,1.1,62.2775,"November 29, 23",0.011,,,,,
2023-11-28,62.07,62.24,61.51,61.67,58.85,4210581,4210581,-0.4,-0.64443,61.8725,"November 28, 23",-0.0064443,,,,,
2023-11-27,61.69,62.35,61.64,61.97,59.14,4882431,4882431,0.28,0.45388,61.9125,"November 27, 23",0.0045388,,,,,
2023-11-24,61.52,62.11,61.45,61.76,58.94,2337700,2337700,0.24,0.39012,61.71,"November 24, 23",0.0039012,,,,,
2023-11-22,60.9,61.68,60.83,61.23,58.43,4843529,4843529,0.33,0.54187,61.16,"November 22, 23",0.0054187,,,,,
2023-11-21,60.19,61.36,59.98,61.13,58.34,7070300,7070300,0.94,1.56,60.665,"November 21, 23",0.0156,,,,,
2023-11-20,59.75,59.79,58.57,58.74,56.06,4605500,4605500,-1.01,-1.69,59.2125,"November 20, 23",-0.0169,,,,,
2023-11-17,59.3,60.47,59.3,60.21,57.46,2749717,2749717,0.91,1.53,59.82,"November 17, 23",0.0153,,,,,
2023-11-16,59.8,60.13,58.96,59.19,56.49,3626710,3626710,-0.61,-1.02,59.52,"November 16, 23",-0.0102,,,,,
2023-11-15,60.66,60.69,58.97,59.11,56.41,4419200,4419200,-1.55,-2.56,59.8575,"November 15, 23",-0.0256,,,,,
2023-11-14,60.82,61.47,60.06,60.13,57.38,5137502,5137502,-0.69,-1.13,60.62,"November 14, 23",-0.0113,,,,,
2023-11-13,59.38,60.29,59.32,59.71,56.98,2776887,2776887,0.33,0.55574,59.675,"November 13, 23",0.0055574,,,,,
2023-11-10,58.84,59.87,58.54,59.86,57.12,2521809,2521809,1.02,1.73,59.2775,"November 10, 23",0.0173,,,,,
2023-11-09,59.32,59.86,58.12,58.39,55.72,3193539,3193539,-0.93,-1.57,58.9225,"November 09, 23",-0.0157,,,,,
2023-11-08,58,59.34,58,58.92,56.23,3353100,3353100,0.92,1.59,58.565,"November 08, 23",0.0159,,,,,
2023-11-07,57.91,58.29,57.45,58.12,55.46,2654600,2654600,0.21,0.36263,57.9425,"November 07, 23",0.0036263,,,,,
2023-11-06,57.02,58.22,56.88,57.69,55.05,2141729,2141729,0.67,1.18,57.4525,"November 06, 23",0.0118,,,,,
2023-11-03,57.45,57.72,56.86,56.88,54.28,2183100,2183100,-0.57,-0.99217,57.2275,"November 03, 23",-0.0099217,,,,,
2023-11-02,57.43,57.66,56.39,56.76,54.17,4260731,4260731,-0.67,-1.17,57.06,"November 02, 23",-0.0117,,,,,
2023-11-01,54.09,56.77,54.02,56.73,54.14,5815600,5815600,2.64,4.88,55.4025,"November 01, 23",0.0488,,,,,
2023-10-31,53.67,53.99,53.42,53.57,51.12,2266234,2266234,-0.1,-0.18632,53.6625,"October 31, 23",-0.0018632,,,,,
2023-10-30,53.17,53.86,53.05,53.49,51.05,1888300,1888300,0.32,0.60184,53.3925,"October 30, 23",0.0060184,,,,,
2023-10-27,52.32,52.84,51.59,52.35,49.96,3523600,3523600,0.03,0.05733945,52.275,"October 27, 23",0.0005733945,,,,,
2023-10-26,53.49,54.19,52.16,52.29,49.9,5995935,5995935,-1.2,-2.24,53.0325,"October 26, 23",-0.0224,,,,,
2023-10-25,53.89,54.34,53.48,53.5,51.06,2200648,2200648,-0.39,-0.7237,53.8025,"October 25, 23",-0.007237,,,,,
2023-10-24,54.73,55.11,54.35,54.44,51.95,2021131,2021131,-0.29,-0.52987,54.6575,"October 24, 23",-0.0052987,,,,,
2023-10-23,54.17,55.29,54.17,54.81,52.31,4458800,4458800,0.64,1.18,54.61,"October 23, 23",0.0118,,,,,
2023-10-20,54.63,55.56,54.28,54.99,52.48,2344547,2344547,0.36,0.65898,54.865,"October 20, 23",0.0065898,,,,,
2023-10-19,55.19,55.58,53.8,54.57,52.08,5160112,5160112,-0.62,-1.12,54.785,"October 19, 23",-0.0112,2023-11-22,0.25,0.25,2023-10-20,2023-08-24
2023-10-18,57,57.07,55.17,55.52,52.74,3299700,3299700,-1.48,-2.6,56.19,"October 18, 23",-0.026,,,,,
2023-10-17,57.63,58.71,57.49,57.99,55.09,3083751,3083751,0.36,0.62467,57.955,"October 17, 23",0.0062467,,,,,
2023-10-16,57.88,58.75,57.85,58.59,55.66,3043939,3043939,0.71,1.23,58.2675,"October 16, 23",0.0123,,,,,
2023-10-13,58.3,58.52,57.49,57.53,54.65,3573400,3573400,-0.77,-1.32,57.96,"October 13, 23",-0.0132,,,,,
2023-10-12,59.38,59.42,57.63,58.12,55.21,3449517,3449517,-1.26,-2.12,58.6375,"October 12, 23",-0.0212,,,,,
2023-10-11,58.13,59.23,57.55,59.22,56.26,3880747,3880747,1.09,1.88,58.5325,"October 11, 23",0.0188,,,,,
2023-10-10,57.56,58.62,57.42,57.5,54.63,4606608,4606608,-0.06,-0.10424,57.775,"October 10, 23",-0.0010424,,,,,
2023-10-09,56.14,57.16,55.96,56.83,53.99,2586005,2586005,0.69,1.23,56.5225,"October 09, 23",0.0123,,,,,
2023-10-06,55.58,57.4,55.51,56.58,53.75,3167700,3167700,1,1.8,56.2675,"October 06, 23",0.018,,,,,
2023-10-05,54.51,55.51,54.51,55.35,52.58,8095400,8095400,0.84,1.54,54.97,"October 05, 23",0.0154,,,,,
2023-10-04,53.8,54.78,53.18,54.49,51.77,3922025,3922025,0.69,1.28,54.0625,"October 04, 23",0.0128,,,,,
2023-10-03,53.67,54.26,53.05,53.41,50.74,4178313,4178313,-0.26,-0.48444,53.5975,"October 03, 23",-0.0048444,,,,,
2023-10-02,54.73,54.92,53.71,54.05,51.35,3816400,3816400,-0.68,-1.24,54.3525,"October 02, 23",-0.0124,,,,,
2023-09-29,56.47,56.56,54.12,54.73,51.99,9660441,9660441,-1.74,-3.08,55.47,"September 29, 23",-0.0308,,,,,
2023-09-28,56.08,57.04,55.79,56.18,53.37,10974233,10974233,0.1,0.17832,56.2725,"September 28, 23",0.0017832,,,,,
2023-09-27,55.6,56.46,54.53,56.4,53.58,13929332,13929332,0.8,1.44,55.7475,"September 27, 23",0.0144,,,,,
2023-09-26,56.39,56.67,55.64,55.81,53.02,12036400,12036400,-0.58,-1.03,56.1275,"September 26, 23",-0.0103,,,,,
2023-09-25,55.85,56.82,55.62,56.35,53.53,8064700,8064700,0.5,0.89526,56.16,"September 25, 23",0.0089526,,,,,
2023-09-22,53.17,54.82,53,54.58,51.85,16633900,16633900,1.41,2.65,53.8925,"September 22, 23",0.0265,,,,,
2023-09-21,54.65,54.91,53.19,53.47,50.8,9457444,9457444,-1.18,-2.16,54.055,"September 21, 23",-0.0216,,,,,
2023-09-20,54.03,55.53,54,54.99,52.24,13615600,13615600,0.96,1.78,54.6375,"September 20, 23",0.0178,,,,,
2023-09-19,53.1,53.66,52.6,53.65,50.97,11736400,11736400,0.55,1.04,53.2525,"September 19, 23",0.0104,,,,,
2023-09-18,53.48,53.77,53.06,53.51,50.83,12130800,12130800,0.03,0.05609574,53.455,"September 18, 23",0.0005609574,,,,,
2023-09-15,55.07,56,54.13,54.77,52.03,14007030,14007030,-0.3,-0.54476,54.9925,"September 15, 23",-0.0054476,,,,,
2023-09-14,53.93,55.96,53.45,55.71,52.92,9147609,9147609,1.78,3.3,54.7625,"September 14, 23",0.033,,,,,
2023-09-13,53.47,54.06,53.14,53.97,51.27,4661700,4661700,0.505,0.9351,53.66,"September 13, 23",0.009351,,,,,
2023-09-12,53.87,54.1,53.45,53.51,50.83,5683679,5683679,-0.36,-0.66828,53.7325,"September 12, 23",-0.0066828,,,,,
2023-09-11,54.91,55.2,54.53,54.55,51.82,3619134,3619134,-0.36,-0.65562,54.7975,"September 11, 23",-0.0065562,,,,,
2023-09-08,54.68,54.94,54.46,54.76,52.02,4851808,4851808,0.08,0.14631,54.71,"September 08, 23",0.0014631,,,,,
2023-09-07,54.19,55.2,54.16,55.02,52.27,5662900,5662900,0.83,1.53,54.6425,"September 07, 23",0.0153,,,,,
2023-09-06,54.94,55.18,54.46,55.11,52.35,3189128,3189128,0.17,0.30943,54.9225,"September 06, 23",0.0030943,,,,,
2023-09-05,56.65,56.7,55.34,55.43,52.66,2262800,2262800,-1.22,-2.15,56.03,"September 05, 23",-0.0215,,,,,
2023-09-01,57.89,58.04,57.15,57.17,54.31,2049100,2049100,-0.72,-1.24,57.5625,"September 01, 23",-0.0124,,,,,
2023-08-31,57.79,57.86,57.22,57.57,54.69,2327509,2327509,-0.22,-0.38069,57.61,"August 31, 23",-0.0038069,,,,,
2023-08-30,57.76,57.9,57.25,57.35,54.48,2015928,2015928,-0.41,-0.70983,57.565,"August 30, 23",-0.0070983,,,,,
2023-08-29,57.42,57.93,57.23,57.8,54.91,2155600,2155600,0.38,0.66179,57.595,"August 29, 23",0.0066179,,,,,
2023-08-28,57.55,57.84,57.08,57.48,54.61,2461300,2461300,-0.07,-0.12163,57.4875,"August 28, 23",-0.0012163,,,,,
2023-08-25,56.99,57.7,56.63,57.3,54.44,3371224,3371224,0.31,0.54396,57.155,"August 25, 23",0.0054396,,,,,
2023-08-24,55.86,57.23,55.73,56.85,54.01,5721200,5721200,0.99,1.77,56.4175,"August 24, 23",0.0177,,,,,
2023-08-23,56.84,58,56.78,57.88,54.99,2733904,2733904,1.04,1.83,57.375,"August 23, 23",0.0183,,,,,
2023-08-22,57.49,57.89,56.86,57.21,54.35,1960149,1960149,-0.28,-0.48704,57.3625,"August 22, 23",-0.0048704,,,,,
2023-08-21,56.37,56.73,56.01,56.56,53.73,1095300,1095300,0.19,0.33706,56.4175,"August 21, 23",0.0033706,,,,,
2023-08-18,55.98,56.61,55.93,56.44,53.62,993600,993600,0.46,0.82172,56.24,"August 18, 23",0.0082172,,,,,
2023-08-17,57.65,57.77,56.32,56.32,53.5,1099600,1099600,-1.33,-2.31,57.015,"August 17, 23",-0.0231,,,,,
2023-08-16,57.92,58.36,57.47,57.47,54.6,1549401,1549401,-0.45,-0.77693,57.805,"August 16, 23",-0.0077693,,,,,
2023-08-15,57.9,57.99,57.46,57.55,54.67,1425000,1425000,-0.35,-0.60449,57.725,"August 15, 23",-0.0060449,,,,,
2023-08-14,57.88,58.24,57.53,58.19,55.28,1517400,1517400,0.31,0.53559,57.96,"August 14, 23",0.0053559,,,,,
2023-08-11,57.9,58.35,57.72,58.1,55.2,1440200,1440200,0.2,0.34542,58.0175,"August 11, 23",0.0034542,,,,,
2023-08-10,58.75,59.35,58.34,58.4,55.48,1271900,1271900,-0.35,-0.59574,58.71,"August 10, 23",-0.0059574,,,,,
2023-08-09,59.4,59.45,58.72,58.73,55.79,1518400,1518400,-0.67,-1.13,59.075,"August 09, 23",-0.0113,,,,,
2023-08-08,58.9,59.8,58.68,59.78,56.79,1543407,1543407,0.88,1.49,59.29,"August 08, 23",0.0149,,,,,
2023-08-07,59.8,60.18,59.61,60.04,57.04,1196400,1196400,0.24,0.40134,59.9075,"August 07, 23",0.0040134,,,,,
2023-08-04,59.33,60.02,59.14,59.3,56.34,1139500,1139500,-0.03,-0.05056464,59.4475,"August 04, 23",-0.0005056464,,,,,
2023-08-03,58.43,59.28,58.16,59.11,56.15,1098000,1098000,0.68,1.16,58.745,"August 03, 23",0.0116,,,,,
2023-08-02,58.98,59.28,58.52,58.69,55.76,1393813,1393813,-0.29,-0.49169,58.8675,"August 02, 23",-0.0049169,,,,,
2023-08-01,59.59,60,59.41,59.81,56.82,1688227,1688227,0.22,0.36919,59.7025,"August 01, 23",0.0036919,,,,,
2023-07-31,60.01,60.32,59.91,60.3,57.29,1244903,1244903,0.29,0.48325,60.135,"July 31, 23",0.0048325,,,,,
