date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,adjDividend,recordDate,paymentDate,declarationDate
2025-03-11,141.87,146,141.25,144.65,141.65,2319291,2319291,2.78,1.96,143.4425,"March 11, 25",0.0196,,,,,
2025-03-10,139.75,141.94,137.09,140.58,137.67,3438433,3438433,0.83,0.59392,139.84,"March 10, 25",0.0059392,,,,,
2025-03-07,140.8,144.15,139.51,140.11,137.21,2814035,2814035,-0.69,-0.49006,141.1425,"March 07, 25",-0.0049006,,,,,
2025-03-06,141.13,142.44,138.94,139.9,137,3351736,3351736,-1.23,-0.87154,140.6025,"March 06, 25",-0.0087154,1,1,2025-03-06,2025-03-13,2025-02-24
2025-03-05,143.42,143.76,139.57,142.7,138.76,3759226,3759226,-0.72,-0.50202,142.3625,"March 05, 25",-0.0050202,,,,,
2025-03-04,145.99,147.53,140.81,145.04,141.04,5029933,5029933,-0.95,-0.65073,144.8425,"March 04, 25",-0.0065073,,,,,
2025-03-03,159.96,160.44,147.7,148,143.91,3495001,3495001,-11.96,-7.48,154.025,"March 03, 25",-0.0748,,,,,
2025-02-28,155.01,159.41,152.61,158.96,154.57,3361400,3361400,3.95,2.55,156.4975,"February 28, 25",0.0255,,,,,
2025-02-27,155.62,156.98,151.74,155.59,151.29,3137217,3137217,-0.03,-0.01927773,154.9825,"February 27, 25",-0.0001927773,,,,,
2025-02-26,151.83,154,151,152.43,148.22,3302171,3302171,0.6,0.39518,152.315,"February 26, 25",0.0039518,,,,,
2025-02-25,157.21,161.47,151.69,151.92,147.73,4696100,4696100,-5.29,-3.36,155.5725,"February 25, 25",-0.0336,,,,,
2025-02-24,156.12,156.8,155.03,155.23,150.94,3883428,3883428,-0.89,-0.57007,155.795,"February 24, 25",-0.0057007,,,,,
2025-02-21,160.89,161.48,155.59,156.12,151.81,3936423,3936423,-4.77,-2.96,158.52,"February 21, 25",-0.0296,,,,,
2025-02-20,160.3,162.84,159.46,162.09,157.61,2352500,2352500,1.79,1.12,161.1725,"February 20, 25",0.0112,,,,,
2025-02-19,158.83,162.39,158.52,160.26,155.84,2086300,2086300,1.43,0.90033,160,"February 19, 25",0.0090033,,,,,
2025-02-18,161.19,161.59,154.38,156.76,152.43,2500232,2500232,-4.43,-2.75,158.48,"February 18, 25",-0.0275,,,,,
2025-02-14,156.88,160.58,153.26,156.99,152.66,3074005,3074005,0.11,0.07011729,156.9275,"February 14, 25",0.0007011729,,,,,
2025-02-13,155.46,157.15,154.29,156.17,151.86,2256918,2256918,0.71,0.45671,155.7675,"February 13, 25",0.0045671,,,,,
2025-02-12,161.19,161.31,155.14,155.46,151.17,2391444,2391444,-5.73,-3.55,158.275,"February 12, 25",-0.0355,,,,,
2025-02-11,162.9,164.64,161.7,162.01,157.54,1722415,1722415,-0.89,-0.54635,162.8125,"February 11, 25",-0.0054635,,,,,
2025-02-10,159.69,161.75,159.32,161.66,157.2,1697545,1697545,1.97,1.23,160.605,"February 10, 25",0.0123,,,,,
2025-02-07,160.66,161,157.9,158.13,153.76,1974276,1974276,-2.53,-1.57,159.4225,"February 07, 25",-0.0157,,,,,
2025-02-06,166.24,166.41,158.99,160.03,155.61,2122300,2122300,-6.21,-3.74,162.9175,"February 06, 25",-0.0374,,,,,
2025-02-05,165.9,165.9,161.51,164.76,160.21,1985523,1985523,-1.14,-0.68716,164.5175,"February 05, 25",-0.0068716,,,,,
2025-02-04,163.84,167.59,160.57,166.3,161.71,1991656,1991656,2.46,1.5,164.575,"February 04, 25",0.015,,,,,
2025-02-03,165.18,165.98,161.59,164.48,159.94,2217700,2217700,-0.7,-0.42378,164.3075,"February 03, 25",-0.0042378,,,,,
2025-01-31,169.53,169.87,163.94,164.36,159.82,2917910,2917910,-5.17,-3.05,166.925,"January 31, 25",-0.0305,,,,,
2025-01-30,172.32,173.02,169.44,170.41,165.7,1284500,1284500,-1.91,-1.11,171.2975,"January 30, 25",-0.0111,,,,,
2025-01-29,168.99,171.58,167.72,170.86,166.14,1316335,1316335,1.87,1.11,169.7875,"January 29, 25",0.0111,,,,,
2025-01-28,171.45,173.46,167.16,169.25,164.58,1731472,1731472,-2.2,-1.28,170.33,"January 28, 25",-0.0128,,,,,
2025-01-27,173.66,175.69,170.21,171.6,166.86,1773148,1773148,-2.06,-1.19,172.79,"January 27, 25",-0.0119,,,,,
2025-01-24,177.16,177.69,172.51,173.26,168.48,1940401,1940401,-3.9,-2.2,175.155,"January 24, 25",-0.022,,,,,
2025-01-23,179.08,180.29,175.83,176.63,171.75,1888683,1888683,-2.45,-1.37,177.9575,"January 23, 25",-0.0137,,,,,
2025-01-22,176.23,179.65,174.97,177.59,172.69,1608631,1608631,1.36,0.77172,177.11,"January 22, 25",0.0077172,,,,,
2025-01-21,178.44,178.73,175.77,176.95,172.06,2151539,2151539,-1.49,-0.83501,177.4725,"January 21, 25",-0.0083501,,,,,
2025-01-17,180.36,180.91,178.53,180.18,175.21,1812047,1812047,-0.18,-0.0998004,179.995,"January 17, 25",-0.000998004,,,,,
2025-01-16,178.62,180.17,177.65,179.12,174.17,1377846,1377846,0.5,0.27992,178.89,"January 16, 25",0.0027992,,,,,
2025-01-15,178.49,180.25,177.68,179.56,174.6,1669856,1669856,1.07,0.59947,178.995,"January 15, 25",0.0059947,,,,,
2025-01-14,177,178.87,175.69,177.68,172.77,1734400,1734400,0.68,0.38418,177.31,"January 14, 25",0.0038418,,,,,
2025-01-13,176.07,180.09,175.71,177.61,172.71,3038513,3038513,1.54,0.87465,177.37,"January 13, 25",0.0087465,,,,,
2025-01-10,174.89,177.26,171.7,174.77,169.94,2725496,2725496,-0.12,-0.06861456,174.655,"January 10, 25",-0.0006861456,,,,,
2025-01-08,171.55,173,169.47,170.99,166.27,1666000,1666000,-0.56,-0.32644,171.2525,"January 08, 25",-0.0032644,,,,,
2025-01-07,170.24,173.28,169.25,172.42,167.66,2127628,2127628,2.18,1.28,171.2975,"January 07, 25",0.0128,,,,,
2025-01-06,171.78,175.08,168.82,169.64,164.96,2121400,2121400,-2.14,-1.25,171.33,"January 06, 25",-0.0125,,,,,
2025-01-03,168.35,171.93,167.68,170.96,166.24,2016764,2016764,2.61,1.55,169.73,"January 03, 25",0.0155,,,,,
2025-01-02,166.15,168.22,165.2,166.78,162.18,1788920,1788920,0.63,0.37918,166.5875,"January 02, 25",0.0037918,,,,,
2024-12-31,160.99,164.26,160.69,163.83,159.31,2491900,2491900,2.84,1.76,162.4425,"December 31, 24",0.0176,,,,,
2024-12-30,158.51,161.95,157.36,160.98,156.54,2087054,2087054,2.47,1.56,159.7,"December 30, 24",0.0156,,,,,
2024-12-27,157.87,159.55,156.77,158.34,153.97,1723550,1723550,0.47,0.29771,158.1325,"December 27, 24",0.0029771,,,,,
2024-12-26,158.28,159.59,156.7,158.03,153.67,1163800,1163800,-0.25,-0.15795,158.15,"December 26, 24",-0.0015795,,,,,
2024-12-24,157.43,158.1,155.2,157.77,153.41,823239,823239,0.34,0.21597,157.125,"December 24, 24",0.0021597,,,,,
2024-12-23,154.96,156.58,153.73,156.1,151.79,2107541,2107541,1.14,0.73567,155.3425,"December 23, 24",0.0073567,,,,,
2024-12-20,152.16,156.22,152,154.94,150.66,7837444,7837444,2.78,1.83,153.83,"December 20, 24",0.0183,,,,,
2024-12-19,158.6,159.34,152.83,153.06,148.83,2963143,2963143,-5.54,-3.49,155.9575,"December 19, 24",-0.0349,,,,,
2024-12-18,161.02,161.74,155.97,156.08,151.77,2547221,2547221,-4.94,-3.07,158.7025,"December 18, 24",-0.0307,,,,,
2024-12-17,157.9,160.34,155.8,160.14,155.72,2714400,2714400,2.24,1.42,158.545,"December 17, 24",0.0142,,,,,
2024-12-16,162.66,162.66,158.51,158.93,154.54,2370846,2370846,-3.73,-2.29,160.69,"December 16, 24",-0.0229,,,,,
2024-12-13,162.61,164.04,161,163.34,158.83,1718361,1718361,0.73,0.44893,162.7475,"December 13, 24",0.0044893,,,,,
2024-12-12,163.71,164.05,161.93,162.23,157.75,1627914,1627914,-1.48,-0.90404,162.98,"December 12, 24",-0.0090404,,,,,
2024-12-11,164.36,164.8,162.54,163.9,159.37,2662901,2662901,-0.46,-0.27987,163.9,"December 11, 24",-0.0027987,,,,,
2024-12-10,167.72,167.89,162.58,163.15,158.65,2299320,2299320,-4.57,-2.72,165.335,"December 10, 24",-0.0272,,,,,
2024-12-09,169.52,169.98,166.73,167.12,162.51,1775718,1775718,-2.4,-1.42,168.3375,"December 09, 24",-0.0142,,,,,
2024-12-06,171.85,171.9,164.81,166.83,162.22,3105123,3105123,-5.02,-2.92,168.8475,"December 06, 24",-0.0292,,,,,
2024-12-05,171.45,174.13,171.45,172.68,167.91,2157370,2157370,1.23,0.71741,172.4275,"December 05, 24",0.0071741,,,,,
2024-12-04,176,176.32,168.69,170.99,166.27,2437858,2437858,-5.01,-2.85,173,"December 04, 24",-0.0285,,,,,
2024-12-03,178.04,178.27,174.33,175.76,170.91,1804440,1804440,-2.28,-1.28,176.6,"December 03, 24",-0.0128,,,,,
2024-12-02,177.77,178.28,173.93,175.83,170.98,1719419,1719419,-1.94,-1.09,176.4525,"December 02, 24",-0.0109,,,,,
2024-11-29,176.2,178.41,176.01,177.59,172.69,820300,820300,1.39,0.78888,177.0525,"November 29, 24",0.0078888,,,,,
2024-11-27,176.52,178.8,175.9,176.19,171.33,1490400,1490400,-0.33,-0.18695,176.8525,"November 27, 24",-0.0018695,,,,,
2024-11-26,179.73,180.55,175.13,175.97,171.11,2466844,2466844,-3.76,-2.09,177.845,"November 26, 24",-0.0209,,,,,
2024-11-25,184.49,184.59,178.92,179.55,174.59,2957926,2957926,-4.94,-2.68,181.8875,"November 25, 24",-0.0268,,,,,
2024-11-22,182,186.07,181.5,185.29,180.17,2188946,2188946,3.29,1.81,183.715,"November 22, 24",0.0181,,,,,
2024-11-21,183.25,185.68,182.5,182.7,177.66,2140416,2140416,-0.55,-0.30014,183.5325,"November 21, 24",-0.0030014,,,,,
2024-11-20,180.04,182.58,180,181.46,176.45,1647800,1647800,1.42,0.78871,181.02,"November 20, 24",0.0078871,,,,,
2024-11-19,180.62,182.75,179.09,180.12,175.15,1632902,1632902,-0.5,-0.27682,180.645,"November 19, 24",-0.0027682,,,,,
2024-11-18,178.49,183.65,177.6,181.9,176.88,1967827,1967827,3.41,1.91,180.41,"November 18, 24",0.0191,,,,,
2024-11-15,182.42,183.99,176,176.6,171.72,2123445,2123445,-5.82,-3.19,179.7525,"November 15, 24",-0.0319,,,,,
2024-11-14,182.85,184.09,180.5,182.42,177.38,1366076,1366076,-0.43,-0.23517,182.465,"November 14, 24",-0.0023517,0.9,0.9,2024-11-14,2024-11-21,2024-11-04
2024-11-13,181,183.62,177.5,182.24,176.33,1469323,1469323,1.24,0.68508,181.09,"November 13, 24",0.0068508,,,,,
2024-11-12,180.48,182.49,179.79,179.91,174.08,1788200,1788200,-0.57,-0.31582,180.6675,"November 12, 24",-0.0031582,,,,,
2024-11-11,181.96,182.09,179,179.13,173.32,2803622,2803622,-2.83,-1.56,180.545,"November 11, 24",-0.0156,,,,,
2024-11-08,180.6,182.19,179.23,181.88,175.98,2579217,2579217,1.28,0.70875,180.975,"November 08, 24",0.0070875,,,,,
2024-11-07,182.46,183.21,179.41,181.59,175.7,1727305,1727305,-0.87,-0.47682,181.6675,"November 07, 24",-0.0047682,,,,,
2024-11-06,180,185.79,177,183.62,177.67,3017307,3017307,3.62,2.01,181.6025,"November 06, 24",0.0201,,,,,
2024-11-05,174.9,178.89,173.72,175.63,169.93,3691119,3691119,0.73,0.41738,175.785,"November 05, 24",0.0041738,,,,,
2024-11-04,178.19,181.33,177.5,179.76,173.93,1918600,1918600,1.57,0.88108,179.195,"November 04, 24",0.0088108,,,,,
2024-11-01,177.4,178.86,175.08,175.81,170.11,1946138,1946138,-1.59,-0.89628,176.7875,"November 01, 24",-0.0089628,,,,,
2024-10-31,178.35,179.13,175.79,176.77,171.04,2028700,2028700,-1.58,-0.8859,177.51,"October 31, 24",-0.008859,,,,,
2024-10-30,176.86,178.23,175.64,176.65,170.92,1568200,1568200,-0.21,-0.11874,176.845,"October 30, 24",-0.0011874,,,,,
2024-10-29,177.76,179.2,175.16,175.64,169.94,1691062,1691062,-2.12,-1.19,176.94,"October 29, 24",-0.0119,,,,,
2024-10-28,177.77,179.9,177.12,178.19,172.41,1788230,1788230,0.425,0.23626,178.245,"October 28, 24",0.0023626,,,,,
2024-10-25,182.62,184.51,181.85,184.38,178.4,2150804,2150804,1.76,0.96375,183.34,"October 25, 24",0.0096375,,,,,
2024-10-24,182.35,183.14,180.27,180.91,175.04,1072721,1072721,-1.44,-0.78969,181.6675,"October 24, 24",-0.0078969,,,,,
2024-10-23,182.34,183.25,179.96,181.12,175.25,1415133,1415133,-1.22,-0.66908,181.6675,"October 23, 24",-0.0066908,,,,,
2024-10-22,184.22,185.05,182.28,184.03,178.06,1068034,1068034,-0.19,-0.10314,183.895,"October 22, 24",-0.0010314,,,,,
2024-10-21,185.26,186.74,182.04,182.41,176.49,1461189,1461189,-2.85,-1.54,184.1125,"October 21, 24",-0.0154,,,,,
2024-10-18,183.44,184.87,181.79,183.99,178.02,1214343,1214343,0.55,0.29983,183.5225,"October 18, 24",0.0029983,,,,,
2024-10-17,182.07,184.09,180.75,183.96,177.99,1753800,1753800,1.89,1.04,182.7175,"October 17, 24",0.0104,,,,,
2024-10-16,180.22,183.62,180.22,182.46,176.54,1916694,1916694,2.24,1.24,181.63,"October 16, 24",0.0124,,,,,
2024-10-15,183.66,184.24,179.65,179.77,173.94,2845436,2845436,-3.89,-2.12,181.83,"October 15, 24",-0.0212,,,,,
2024-10-14,192.42,193.31,189.74,190.7,184.52,1560526,1560526,-1.72,-0.89388,191.5425,"October 14, 24",-0.0089388,,,,,
2024-10-11,192.66,196,192.45,194.96,188.64,1366821,1366821,2.3,1.19,194.0175,"October 11, 24",0.0119,,,,,
2024-10-10,194.7,197.68,193.96,194.06,187.77,1431602,1431602,-0.64,-0.32871,195.1,"October 10, 24",-0.0032871,,,,,
2024-10-09,192.38,194.71,190.81,193.75,187.47,2270800,2270800,1.37,0.71213,192.9125,"October 09, 24",0.0071213,,,,,
2024-10-08,196.12,196.89,191.83,193.77,187.49,10794600,10794600,-2.35,-1.2,194.6525,"October 08, 24",-0.012,,,,,
2024-10-07,195.95,200.47,195,199.5,193.03,3780800,3780800,3.55,1.81,197.73,"October 07, 24",0.0181,,,,,
2024-10-04,191.56,195.55,189.5,194.61,188.3,3494187,3494187,3.05,1.59,192.805,"October 04, 24",0.0159,,,,,
2024-10-03,181.87,188.82,180.88,188.3,182.19,3018819,3018819,6.43,3.54,184.9675,"October 03, 24",0.0354,,,,,
2024-10-02,182.62,183.3,178.53,181.29,175.41,3037904,3037904,-1.33,-0.72829,181.435,"October 02, 24",-0.0072829,,,,,
2024-10-01,170.92,178.79,169.99,177.52,171.76,3149200,3149200,6.6,3.86,174.305,"October 01, 24",0.0386,,,,,
2024-09-30,170.11,172.58,168.76,172.4,166.81,2768582,2768582,2.29,1.35,170.9625,"September 30, 24",0.0135,,,,,
2024-09-27,170.55,173.25,169.37,170.63,165.1,5079300,5079300,0.08,0.04690707,170.95,"September 27, 24",0.0004690707,,,,,
2024-09-26,176.04,177.14,168.09,168.86,163.38,4646800,4646800,-7.18,-4.08,172.5325,"September 26, 24",-0.0408,,,,,
2024-09-25,185.43,185.84,179.86,180.53,174.68,1740637,1740637,-4.9,-2.64,182.915,"September 25, 24",-0.0264,,,,,
2024-09-24,188,189.12,184.19,185.43,179.42,3046895,3046895,-2.57,-1.37,186.685,"September 24, 24",-0.0137,,,,,
2024-09-23,182.24,186.19,181.64,185.25,179.24,3249324,3249324,3.01,1.65,183.83,"September 23, 24",0.0165,,,,,
2024-09-20,179.27,182.18,178.05,181,175.13,7855300,7855300,1.73,0.96502,180.125,"September 20, 24",0.0096502,,,,,
2024-09-19,182.4,183.88,179.33,181.63,175.74,1175132,1175132,-0.77,-0.42215,181.81,"September 19, 24",-0.0042215,,,,,
2024-09-18,179.51,182.9,177.88,178.12,172.34,1609932,1609932,-1.39,-0.77433,179.6025,"September 18, 24",-0.0077433,,,,,
2024-09-17,174.21,180.33,174.21,179.77,173.94,1817504,1817504,5.56,3.19,177.13,"September 17, 24",0.0319,,,,,
2024-09-16,174,176.24,171.84,174.81,169.14,1638396,1638396,0.81,0.46552,174.2225,"September 16, 24",0.0046552,,,,,
2024-09-13,171.23,174.55,171.23,172.42,166.83,1465002,1465002,1.19,0.69497,172.3575,"September 13, 24",0.0069497,,,,,
2024-09-12,169.97,177.97,167.93,170.86,165.32,2674376,2674376,0.89,0.52362,171.6825,"September 12, 24",0.0052362,,,,,
2024-09-11,172.42,172.42,167.84,168.5,163.04,2580700,2580700,-3.92,-2.27,170.295,"September 11, 24",-0.0227,,,,,
2024-09-10,178.83,179.21,168.92,171.49,165.93,3135100,3135100,-7.34,-4.1,174.6125,"September 10, 24",-0.041,,,,,
2024-09-09,180.52,180.84,178.81,179.21,173.4,1442900,1442900,-1.31,-0.72568,179.845,"September 09, 24",-0.0072568,,,,,
2024-09-06,183.64,185.38,178.81,179.73,173.9,1505623,1505623,-3.91,-2.13,181.89,"September 06, 24",-0.0213,,,,,
2024-09-05,185.9,186.33,182.89,184.01,178.04,1312621,1312621,-1.89,-1.02,184.7825,"September 05, 24",-0.0102,,,,,
2024-09-04,188.36,189.25,184.23,184.28,178.3,1098637,1098637,-4.08,-2.17,186.53,"September 04, 24",-0.0217,,,,,
2024-09-03,191.43,191.43,186.4,187.48,181.4,1414309,1414309,-3.95,-2.06,189.185,"September 03, 24",-0.0206,,,,,
2024-08-30,194.25,195.6,192.76,195.11,188.78,1811934,1811934,0.86,0.44273,194.43,"August 30, 24",0.0044273,,,,,
2024-08-29,197.09,198.63,194.42,196.79,190.41,1054795,1054795,-0.3,-0.15221,196.7325,"August 29, 24",-0.0015221,,,,,
2024-08-28,193.45,195.47,193.09,194.57,188.26,698852,698852,1.12,0.57896,194.145,"August 28, 24",0.0057896,,,,,
2024-08-27,197.15,197.9,193.88,194.71,188.4,876665,876665,-2.44,-1.24,195.91,"August 27, 24",-0.0124,,,,,
2024-08-26,197.65,199.26,194.43,197.28,190.88,1127154,1127154,-0.37,-0.1872,197.155,"August 26, 24",-0.001872,,,,,
2024-08-23,193.08,195.91,192.93,195.22,188.89,755500,755500,2.14,1.11,194.285,"August 23, 24",0.0111,,,,,
2024-08-22,191.5,193.44,190.79,191.73,185.51,893455,893455,0.23,0.1201,191.865,"August 22, 24",0.001201,,,,,
2024-08-21,191.94,192.98,189.86,191.12,184.92,1105547,1105547,-0.82,-0.42722,191.475,"August 21, 24",-0.0042722,,,,,
2024-08-20,195.69,195.69,189.56,189.75,183.6,1114638,1114638,-5.94,-3.04,192.6725,"August 20, 24",-0.0304,,,,,
2024-08-19,195.68,198.51,195.25,195.84,189.49,1189700,1189700,0.16,0.08176615,196.32,"August 19, 24",0.0008176615,,,,,
2024-08-16,193.89,196.2,193.49,194.82,188.5,1163869,1163869,0.93,0.47965,194.6,"August 16, 24",0.0047965,,,,,
2024-08-15,194.79,197.82,194.48,196.58,190.2,1220248,1220248,1.79,0.91894,195.9175,"August 15, 24",0.0091894,2.34,2.34,2024-08-15,2024-08-22,2024-08-05
2024-08-14,196.15,196.93,195.16,196.45,187.82,1066714,1066714,0.3,0.15294,196.1725,"August 14, 24",0.0015294,,,,,
2024-08-13,198.77,199.24,195.57,196.14,187.52,1783165,1783165,-2.63,-1.32,197.43,"August 13, 24",-0.0132,,,,,
2024-08-12,200.69,202.87,199.57,201.29,192.45,1114700,1114700,0.6,0.29897,201.105,"August 12, 24",0.0029897,,,,,
2024-08-09,197.09,201.71,195.56,199.77,190.99,1289255,1289255,2.68,1.36,198.5325,"August 09, 24",0.0136,,,,,
2024-08-08,191,199.16,191,197.49,188.81,1319677,1319677,6.49,3.4,194.6625,"August 08, 24",0.034,,,,,
2024-08-07,193.61,196.66,191.11,191.38,182.97,1455032,1455032,-2.23,-1.15,193.19,"August 07, 24",-0.0115,,,,,
2024-08-06,192.38,194.84,187,189.7,181.37,1953133,1953133,-2.68,-1.39,190.98,"August 06, 24",-0.0139,,,,,
2024-08-05,184.13,186.88,179.61,185.18,177.05,2421900,2421900,1.05,0.57025,183.95,"August 05, 24",0.0057025,,,,,
2024-08-02,195,195.57,185.98,189.06,180.75,1999255,1999255,-5.94,-3.05,191.4025,"August 02, 24",-0.0305,,,,,
2024-08-01,201.34,203.76,195.86,198.22,189.51,1525000,1525000,-3.12,-1.55,199.795,"August 01, 24",-0.0155,,,,,
2024-07-31,203.02,203.98,198.98,202.31,193.42,1245800,1245800,-0.71,-0.34972,202.0725,"July 31, 24",-0.0034972,,,,,
2024-07-30,198.5,200.44,197.3,198.08,189.38,1525135,1525135,-0.42,-0.21159,198.58,"July 30, 24",-0.0021159,,,,,
2024-07-29,201.6,202.28,196.49,198.27,189.56,853158,853158,-3.33,-1.65,199.66,"July 29, 24",-0.0165,,,,,
2024-07-26,199.52,201.32,197.73,200.76,191.94,775700,775700,1.24,0.62149,199.8325,"July 26, 24",0.0062149,,,,,
2024-07-25,198.4,202.19,197.52,199.8,191.02,1067805,1067805,1.4,0.70565,199.4775,"July 25, 24",0.0070565,,,,,
2024-07-24,199.83,201.93,198.31,198.83,190.1,1178900,1178900,-1,-0.50043,199.725,"July 24, 24",-0.0050043,,,,,
2024-07-23,204.34,204.5,198.29,198.36,189.65,1390300,1390300,-5.98,-2.93,201.3725,"July 23, 24",-0.0293,,,,,
2024-07-22,205.37,205.74,202.08,204.68,195.69,930500,930500,-0.69,-0.33598,204.4675,"July 22, 24",-0.0033598,,,,,
2024-07-19,208.99,209.57,205.34,205.47,196.44,1348138,1348138,-3.52,-1.68,207.3425,"July 19, 24",-0.0168,,,,,
2024-07-18,211.07,212.28,206.64,210.03,200.8,893900,893900,-1.04,-0.49273,210.005,"July 18, 24",-0.0049273,,,,,
2024-07-17,210.58,214.5,209.35,210.94,201.67,1485246,1485246,0.36,0.17096,211.3425,"July 17, 24",0.0017096,,,,,
2024-07-16,209.85,210.61,208.18,209.06,199.88,1077656,1077656,-0.79,-0.37646,209.425,"July 16, 24",-0.0037646,,,,,
2024-07-15,205,212.1,204.36,210.93,201.66,1410924,1410924,5.93,2.89,208.0975,"July 15, 24",0.0289,,,,,
2024-07-12,207.37,208.65,203.43,204.17,195.2,1128402,1128402,-3.2,-1.54,205.905,"July 12, 24",-0.0154,,,,,
2024-07-11,202.51,208.3,201.58,207.17,198.07,1249130,1249130,4.66,2.3,204.89,"July 11, 24",0.023,,,,,
2024-07-10,202.07,202.65,200.75,202.39,193.5,970917,970917,0.32,0.15836,201.965,"July 10, 24",0.0015836,,,,,
2024-07-09,200.95,204.62,199.62,202.6,193.7,993681,993681,1.65,0.8211,201.9475,"July 09, 24",0.008211,,,,,
2024-07-08,202.37,203.55,201.04,203.35,194.42,774944,774944,0.98,0.48426,202.5775,"July 08, 24",0.0048426,,,,,
2024-07-05,206.45,207.48,202.31,203.53,194.59,761400,761400,-2.92,-1.41,204.9425,"July 05, 24",-0.0141,,,,,
2024-07-03,206.08,208.77,204.33,206.93,197.84,741138,741138,0.85,0.41246,206.5275,"July 03, 24",0.0041246,,,,,
2024-07-02,205.49,208.62,203.8,204.9,195.9,1763280,1763280,-0.59,-0.28712,205.7025,"July 02, 24",-0.0028712,,,,,
2024-07-01,201.82,204.39,199.78,203.71,194.76,1230329,1230329,1.89,0.93648,202.425,"July 01, 24",0.0093648,,,,,
2024-06-28,200.54,202.87,199.07,200.19,191.4,2105955,2105955,-0.345,-0.17453,200.6675,"June 28, 24",-0.0017453,,,,,
2024-06-27,198.25,199.39,196.65,199.19,190.44,1036500,1036500,0.94,0.47415,198.37,"June 27, 24",0.0047415,,,,,
2024-06-26,198.16,198.16,195.01,196.96,188.31,1258017,1258017,-1.2,-0.60557,197.0725,"June 26, 24",-0.0060557,,,,,
2024-06-25,197.89,198.63,196.33,197.88,189.19,1445370,1445370,-0.01,-0.00505331,197.6825,"June 25, 24",-5.05331e-05,,,,,
2024-06-24,192.12,199.15,191.85,198.03,189.33,1809745,1809745,5.91,3.08,195.2875,"June 24, 24",0.0308,,,,,
2024-06-21,193.57,193.7,190.33,190.88,182.49,3343005,3343005,-2.69,-1.39,192.12,"June 21, 24",-0.0139,,,,,
2024-06-20,189.51,193.6,189.51,192.73,184.26,1960000,1960000,3.22,1.7,191.3375,"June 20, 24",0.017,,,,,
2024-06-18,188.79,189.86,188.21,188.87,180.57,1124380,1124380,0.08,0.04237513,188.9325,"June 18, 24",0.0004237513,,,,,
2024-06-17,186.56,188.13,185.1,187.56,179.32,1235300,1235300,1,0.53602,186.8375,"June 17, 24",0.0053602,,,,,
2024-06-14,189.9,190,185.69,185.97,177.8,978301,978301,-3.93,-2.07,187.89,"June 14, 24",-0.0207,,,,,
2024-06-13,192.5,192.87,188.27,190.35,181.99,1268800,1268800,-2.15,-1.12,190.9975,"June 13, 24",-0.0112,,,,,
2024-06-12,195.26,196,192.35,193.65,185.14,1056800,1056800,-1.61,-0.82454,194.315,"June 12, 24",-0.0082454,,,,,
2024-06-11,192.61,193.73,191.24,193.67,185.16,716300,716300,1.06,0.55033,192.8125,"June 11, 24",0.0055033,,,,,
2024-06-10,190.76,195,190.62,193.97,185.45,961244,961244,3.21,1.68,192.5875,"June 10, 24",0.0168,,,,,
2024-06-07,191.04,191.6,189.78,190.3,181.94,1027834,1027834,-0.74,-0.38735,190.68,"June 07, 24",-0.0038735,,,,,
2024-06-06,188.88,191.55,188.8,191.04,182.65,1181438,1181438,2.16,1.14,190.0675,"June 06, 24",0.0114,,,,,
2024-06-05,189.22,190.01,188.49,189.19,180.88,825723,825723,-0.03,-0.01585456,189.2275,"June 05, 24",-0.0001585456,,,,,
2024-06-04,188.73,189.29,185.1,189.22,180.91,1744918,1744918,0.49,0.25963,188.085,"June 04, 24",0.0025963,,,,,
2024-06-03,198.45,198.83,186.48,190.71,182.33,2775100,2775100,-7.74,-3.9,193.6175,"June 03, 24",-0.039,,,,,
2024-05-31,197.53,199.46,196.96,199.26,190.51,2933959,2933959,1.73,0.87582,198.3025,"May 31, 24",0.0087582,,,,,
2024-05-30,194.54,197.89,194.54,197.34,188.67,1289982,1289982,2.8,1.44,196.0775,"May 30, 24",0.0144,,,,,
2024-05-29,197.57,197.79,193.27,195.02,186.45,1527899,1527899,-2.55,-1.29,195.9125,"May 29, 24",-0.0129,,,,,
2024-05-28,195.24,198.17,195.2,197.76,189.07,1304103,1304103,2.52,1.29,196.5925,"May 28, 24",0.0129,,,,,
2024-05-24,193.76,194.88,193.17,193.46,184.96,688493,688493,-0.3,-0.15483,193.8175,"May 24, 24",-0.0015483,,,,,
2024-05-23,194.03,195.17,191.76,191.96,183.53,1394615,1394615,-2.07,-1.07,193.23,"May 23, 24",-0.0107,,,,,
2024-05-22,196.25,196.34,191.48,192.34,183.89,1179241,1179241,-3.91,-1.99,194.1025,"May 22, 24",-0.0199,,,,,
2024-05-21,196.46,199.1,196.34,196.56,187.93,834273,834273,0.1,0.05090095,197.115,"May 21, 24",0.0005090095,,,,,
2024-05-20,197.82,199.08,197,197.83,189.14,929043,929043,0.01,0.0050551,197.9325,"May 20, 24",5.0551e-05,,,,,
2024-05-17,195.36,198.28,194.83,197.67,188.99,1011949,1011949,2.31,1.18,196.535,"May 17, 24",0.0118,,,,,
2024-05-16,196.88,197.57,194.48,194.59,186.04,1145390,1145390,-2.29,-1.16,195.88,"May 16, 24",-0.0116,,,,,
