date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,recordDate,paymentDate,declarationDate,dividend
2024-05-14,214.57,217.91,210.77,217.74,215.45,1951000,1951000,3.17,1.48,215.2475,"May 14, 24",0.0148,,,,,
2024-05-13,217,218.68,212.59,213.59,211.35,1919300,1919300,-3.41,-1.57,215.465,"May 13, 24",-0.0157,,,,,
2024-05-10,220.52,220.52,211.86,214.93,212.67,2744720,2744720,-5.59,-2.53,216.9575,"May 10, 24",-0.0253,,,,,
2024-05-09,205.43,215.95,203,215.91,213.64,4313536,4313536,10.48,5.1,210.0725,"May 09, 24",0.051,,,,,
2024-05-08,198.54,208.27,198.11,208,205.81,3992113,3992113,9.46,4.76,203.23,"May 08, 24",0.0476,,,,,
2024-05-07,198.7,205.08,197.35,200.56,198.45,2797320,2797320,1.86,0.93608,200.4225,"May 07, 24",0.0093608,,,,,
2024-05-06,197.75,198.91,194.12,197.7,195.62,2708000,2708000,-0.05,-0.02528445,197.12,"May 06, 24",-0.0002528445,,,,,
2024-05-03,189.33,197.27,188,194.86,192.81,3480200,3480200,5.53,2.92,192.365,"May 03, 24",0.0292,,,,,
2024-05-02,185,187.18,183.6,186.18,184.22,3071020,3071020,1.18,0.63784,185.49,"May 02, 24",0.0063784,,,,,
2024-05-01,186.25,188.21,183.92,184.56,182.62,2717087,2717087,-1.69,-0.90738,185.735,"May 01, 24",-0.0090738,,,,,
2024-04-30,188.61,189.4,185.71,185.94,183.99,2173200,2173200,-2.67,-1.42,187.415,"April 30, 24",-0.0142,,,,,
2024-04-29,188.43,190.42,186.14,188.61,186.63,2205548,2205548,0.18,0.09552619,188.4,"April 29, 24",0.0009552619,,,,,
2024-04-26,186.92,189.38,185.63,188.37,186.39,1826633,1826633,1.46,0.77573,187.575,"April 26, 24",0.0077573,,,,,
2024-04-25,185.6,190.53,185.41,188.01,186.03,2908922,2908922,2.41,1.3,187.3875,"April 25, 24",0.013,,,,,
2024-04-24,186.73,194.37,183.65,186.16,184.2,2266444,2266444,-0.57,-0.30525,187.7275,"April 24, 24",-0.0030525,,,,,
2024-04-23,183.97,189.75,183.97,188.25,186.27,2387335,2387335,4.28,2.33,186.485,"April 23, 24",0.0233,,,,,
2024-04-22,181.6,183.85,178.21,183.22,181.29,2327715,2327715,1.62,0.89207,181.72,"April 22, 24",0.0089207,,,,,
2024-04-19,183.3,185.96,177.65,180.9,179,3442500,3442500,-2.4,-1.31,181.9525,"April 19, 24",-0.0131,,,,,
2024-04-18,186.13,188.27,183.09,183.86,181.93,1654200,1654200,-2.27,-1.22,185.3375,"April 18, 24",-0.0122,,,,,
2024-04-17,187.92,189.04,182.63,185.4,183.45,3283141,3283141,-2.52,-1.34,186.2475,"April 17, 24",-0.0134,,,,,
2024-04-16,185.03,188.28,183.11,186.65,184.69,2982876,2982876,1.62,0.87553,185.7675,"April 16, 24",0.0087553,,,,,
2024-04-15,194.09,196,184.78,185.4,183.45,2531500,2531500,-8.69,-4.48,190.0675,"April 15, 24",-0.0448,,,,,
2024-04-12,191.96,193.25,190.35,191.67,189.66,1801900,1801900,-0.29,-0.15107,191.8075,"April 12, 24",-0.0015107,,,,,
2024-04-11,191.57,194.28,190,192.88,190.85,2267301,2267301,1.31,0.68382,192.1825,"April 11, 24",0.0068382,,,,,
2024-04-10,183.5,193.83,182.5,191.08,189.07,3862140,3862140,7.58,4.13,187.7275,"April 10, 24",0.0413,,,,,
2024-04-09,192.6,194.84,185.05,188.1,186.12,1958767,1958767,-4.5,-2.34,190.1475,"April 09, 24",-0.0234,,,,,
2024-04-08,194.87,197.64,188.11,191.98,189.96,1663500,1663500,-2.89,-1.48,193.15,"April 08, 24",-0.0148,,,,,
2024-04-05,182.32,194.85,181.42,193.08,191.05,4331400,4331400,10.76,5.9,187.9175,"April 05, 24",0.059,,,,,
2024-04-04,193.44,195.5,182.96,183.11,181.19,3747800,3747800,-10.33,-5.34,188.7525,"April 04, 24",-0.0534,,,,,
2024-04-03,188.48,193.21,186.87,190.26,188.26,2555800,2555800,1.78,0.9444,189.705,"April 03, 24",0.009444,,,,,
2024-04-02,184.69,188.37,184.12,188.13,186.15,1875517,1875517,3.44,1.86,186.3275,"April 02, 24",0.0186,,,,,
2024-04-01,186.03,188.81,183.4,185.98,184.03,1977500,1977500,-0.05,-0.02687739,186.055,"April 01, 24",-0.0002687739,,,,,
2024-03-28,185.03,186.83,183.34,184.85,182.91,2050809,2050809,-0.18,-0.09728152,185.0125,"March 28, 24",-0.0009728152,,,,,
2024-03-27,188.08,190.12,182.34,184.89,182.95,2452118,2452118,-3.19,-1.7,186.3575,"March 27, 24",-0.017,,,,,
2024-03-26,189.9,198.83,184.48,185.41,183.46,4228700,4228700,-4.49,-2.36,189.655,"March 26, 24",-0.0236,,,,,
2024-03-25,180,189.05,179.54,187.26,185.29,3570600,3570600,7.26,4.03,183.9625,"March 25, 24",0.0403,,,,,
2024-03-22,175,178.37,174.22,178.24,176.37,1608400,1608400,3.24,1.85,176.4575,"March 22, 24",0.0185,,,,,
2024-03-21,177.46,177.81,172.37,174.13,172.3,2212136,2212136,-3.33,-1.88,175.4425,"March 21, 24",-0.0188,,,,,
2024-03-20,172.92,176.77,172.65,175.71,173.86,1969318,1969318,2.79,1.61,174.5125,"March 20, 24",0.0161,,,,,
2024-03-19,169,174.01,168.26,172.41,170.6,1922200,1922200,3.41,2.02,170.92,"March 19, 24",0.0202,,,,,
2024-03-18,167.69,171.08,166.19,168.84,167.07,2006800,2006800,1.15,0.68579,168.45,"March 18, 24",0.0068579,,,,,
2024-03-15,164.18,168.39,162.67,165.52,163.78,4532036,4532036,1.34,0.81618,165.19,"March 15, 24",0.0081618,,,,,
2024-03-14,167.85,168.39,163.27,164.64,162.91,3012353,3012353,-3.21,-1.91,166.0375,"March 14, 24",-0.0191,,,,,
2024-03-13,171.24,171.31,166.44,167.86,166.1,1639110,1639110,-3.38,-1.97,169.2125,"March 13, 24",-0.0197,,,,,
2024-03-12,166.57,169.06,164.2,168.37,166.6,2617024,2617024,1.8,1.08,167.05,"March 12, 24",0.0108,,,,,
2024-03-11,170.31,170.96,166.4,167.91,166.15,2601773,2601773,-2.4,-1.41,168.895,"March 11, 24",-0.0141,,,,,
2024-03-08,179.58,179.83,168.46,170.57,168.78,3196966,3196966,-9.01,-5.02,174.61,"March 08, 24",-0.0502,,,,,
2024-03-07,181.75,182.05,176.21,179.58,177.69,1968527,1968527,-2.17,-1.19,179.8975,"March 07, 24",-0.0119,0.3525,2024-03-08,2024-03-19,2024-02-26,0.3525
2024-03-06,176.77,180.81,175.01,179.98,177.74,2073600,2073600,3.21,1.82,178.1425,"March 06, 24",0.0182,,,,,
2024-03-05,177.39,185.58,175.42,176.77,174.57,4323800,4323800,-0.62,-0.34951,178.79,"March 05, 24",-0.0034951,,,,,
2024-03-04,172.96,177.04,169.62,175.99,173.8,3818200,3818200,3.03,1.75,173.9025,"March 04, 24",0.0175,,,,,
2024-03-01,167.04,170.31,165.05,169.99,167.87,4557632,4557632,2.95,1.77,168.0975,"March 01, 24",0.0177,,,,,
2024-02-29,171.18,171.31,163.37,168.45,166.35,4537148,4537148,-2.73,-1.59,168.5775,"February 29, 24",-0.0159,,,,,
2024-02-28,158.48,170.98,156.5,170.83,168.7,8227500,8227500,12.35,7.79,164.1975,"February 28, 24",0.0779,,,,,
2024-02-27,135,156.67,135,155.76,153.82,4888300,4888300,20.76,15.38,145.6075,"February 27, 24",0.1538,,,,,
2024-02-26,134.68,135.2,132.93,133.22,131.56,1494701,1494701,-1.46,-1.08,134.0075,"February 26, 24",-0.0108,,,,,
2024-02-23,133.49,134.15,131.35,133.99,132.32,2052310,2052310,0.5,0.37456,133.245,"February 23, 24",0.0037456,,,,,
2024-02-22,132.4,134.06,131.65,133.39,131.73,1529900,1529900,0.99,0.74773,132.875,"February 22, 24",0.0074773,,,,,
2024-02-21,132.29,132.58,130.14,131.4,129.76,983415,983415,-0.89,-0.67276,131.6025,"February 21, 24",-0.0067276,,,,,
2024-02-20,131,132.06,129.39,131.8,130.16,2121235,2121235,0.8,0.61069,131.0625,"February 20, 24",0.0061069,,,,,
2024-02-16,131.26,132.66,130.49,131.16,129.53,1295739,1295739,-0.1,-0.07618467,131.3925,"February 16, 24",-0.0007618467,,,,,
2024-02-15,129.92,131.62,128.83,131.5,129.86,1348940,1348940,1.58,1.22,130.4675,"February 15, 24",0.0122,,,,,
2024-02-14,128.3,129.44,127.69,128.67,127.07,1372350,1372350,0.37,0.28839,128.525,"February 14, 24",0.0028839,,,,,
2024-02-13,127.91,128.81,126.73,127.91,126.32,1503717,1503717,0,0,127.84,"February 13, 24",0,,,,,
2024-02-12,131.82,132.19,127.96,128.51,126.91,1206900,1206900,-3.31,-2.51,130.12,"February 12, 24",-0.0251,,,,,
2024-02-09,130.02,132.51,130,132.17,130.52,1245398,1245398,2.15,1.65,131.175,"February 09, 24",0.0165,,,,,
2024-02-08,132.55,133.97,130.17,130.72,129.09,1228722,1228722,-1.83,-1.38,131.8525,"February 08, 24",-0.0138,,,,,
2024-02-07,131.96,133.8,130.81,132.5,130.85,2087600,2087600,0.54,0.40921,132.2675,"February 07, 24",0.0040921,,,,,
2024-02-06,127.76,131.5,127.19,131.01,129.38,2656914,2656914,3.25,2.54,129.365,"February 06, 24",0.0254,,,,,
2024-02-05,127.9,128.42,125.85,127.03,125.45,1878057,1878057,-0.87,-0.68022,127.3,"February 05, 24",-0.0068022,,,,,
2024-02-02,127.01,133.07,126.43,129.71,128.1,3781700,3781700,2.7,2.13,129.055,"February 02, 24",0.0213,,,,,
2024-02-01,122,127.7,122,127.63,126.04,1937524,1937524,5.63,4.61,124.8325,"February 01, 24",0.0461,,,,,
2024-01-31,122.78,124.18,121.37,122,120.48,1666100,1666100,-0.78,-0.63528,122.5825,"January 31, 24",-0.0063528,,,,,
2024-01-30,121.33,122.31,120.7,121.88,120.36,1285500,1285500,0.55,0.45331,121.555,"January 30, 24",0.0045331,,,,,
2024-01-29,121.09,121.74,120.01,121.01,119.5,1801500,1801500,-0.08,-0.06606656,120.9625,"January 29, 24",-0.0006606656,,,,,
2024-01-26,120.07,122.41,120.07,121.27,119.76,1558807,1558807,1.2,0.99942,120.955,"January 26, 24",0.0099942,,,,,
2024-01-25,117.9,120.59,117.04,120.55,119.05,1425800,1425800,2.65,2.25,119.02,"January 25, 24",0.0225,,,,,
2024-01-24,119.14,119.52,115.34,115.67,114.23,1514735,1514735,-3.47,-2.91,117.4175,"January 24, 24",-0.0291,,,,,
2024-01-23,117.73,120.56,117.16,118.69,117.21,1929400,1929400,0.96,0.81543,118.535,"January 23, 24",0.0081543,,,,,
2024-01-22,114.46,117.38,114.33,117.21,115.75,1876800,1876800,2.75,2.4,115.845,"January 22, 24",0.024,,,,,
2024-01-19,111.45,114.61,111.45,114.45,113.03,1684303,1684303,3,2.69,112.99,"January 19, 24",0.0269,,,,,
2024-01-18,111.37,111.9,110.25,111.41,110.02,1614900,1614900,0.04,0.03591631,111.2325,"January 18, 24",0.0003591631,,,,,
2024-01-17,111.23,112,109.44,111.92,110.53,1484500,1484500,0.69,0.62034,111.1475,"January 17, 24",0.0062034,,,,,
2024-01-16,112.37,112.84,111.3,111.81,110.42,1417000,1417000,-0.56,-0.49835,112.08,"January 16, 24",-0.0049835,,,,,
2024-01-12,113.94,114.42,112.74,112.91,111.5,1556906,1556906,-1.03,-0.90398,113.5025,"January 12, 24",-0.0090398,,,,,
2024-01-11,115,115.29,111.48,112.91,111.5,1609390,1609390,-2.09,-1.82,113.67,"January 11, 24",-0.0182,,,,,
2024-01-10,116.02,116.43,114.97,115.85,114.41,1090523,1090523,-0.17,-0.14653,115.8175,"January 10, 24",-0.0014653,,,,,
2024-01-09,116.44,116.93,115.17,116.49,115.04,1514048,1514048,0.05,0.04294057,116.2575,"January 09, 24",0.0004294057,,,,,
2024-01-08,116.19,117.16,115.03,117.03,115.57,1351735,1351735,0.84,0.72295,116.3525,"January 08, 24",0.0072295,,,,,
2024-01-05,115.11,117.66,115.11,116.24,114.79,1729900,1729900,1.13,0.98167,116.03,"January 05, 24",0.0098167,,,,,
2024-01-04,116.21,117.11,115,115.36,113.92,1348900,1348900,-0.85,-0.73143,115.92,"January 04, 24",-0.0073143,,,,,
2024-01-03,115.5,117.17,115.5,115.85,114.41,1372400,1372400,0.35,0.30303,116.005,"January 03, 24",0.0030303,,,,,
2024-01-02,116.4,117.23,114.97,115.25,113.82,1362814,1362814,-1.15,-0.98797,115.9625,"January 02, 24",-0.0098797,,,,,
2023-12-29,116.73,117.27,115.93,116.89,115.43,849900,849900,0.16,0.13707,116.705,"December 29, 23",0.0013707,,,,,
2023-12-28,118.71,118.78,116.95,117.11,115.65,559700,559700,-1.6,-1.35,117.8875,"December 28, 23",-0.0135,,,,,
2023-12-27,117.28,117.76,116.88,117.42,115.96,541357,541357,0.14,0.11937,117.335,"December 27, 23",0.0011937,,,,,
2023-12-26,115.59,117.84,115.59,117.57,116.11,740712,740712,1.98,1.71,116.6475,"December 26, 23",0.0171,,,,,
2023-12-22,115,117.98,114.02,115.33,113.89,1188462,1188462,0.33,0.28696,115.5825,"December 22, 23",0.0028696,,,,,
2023-12-21,117.49,118.43,116.81,118.31,116.84,904600,904600,0.82,0.69793,117.76,"December 21, 23",0.0069793,,,,,
2023-12-20,119.83,120.13,117,117.01,115.55,1324391,1324391,-2.82,-2.35,118.4925,"December 20, 23",-0.0235,,,,,
2023-12-19,119.77,121.05,119.26,120.81,119.31,1012750,1012750,1.04,0.86833,120.2225,"December 19, 23",0.0086833,,,,,
2023-12-18,119.57,121.54,118.91,119.36,117.87,2019800,2019800,-0.21,-0.17563,119.845,"December 18, 23",-0.0017563,,,,,
2023-12-15,115.67,120.87,115.61,118.75,117.27,6046800,6046800,3.08,2.66,117.725,"December 15, 23",0.0266,,,,,
2023-12-14,116.64,117.81,115.37,115.6,114.16,2456446,2456446,-1.04,-0.89163,116.355,"December 14, 23",-0.0089163,,,,,
2023-12-13,114.59,116.75,113.53,116.43,114.98,1731100,1731100,1.84,1.61,115.325,"December 13, 23",0.0161,,,,,
2023-12-12,116.16,116.4,113.85,114.49,113.06,1846200,1846200,-1.67,-1.44,115.225,"December 12, 23",-0.0144,,,,,
2023-12-11,111.55,116.3,110.67,116.15,114.7,2582916,2582916,4.6,4.12,113.6675,"December 11, 23",0.0412,,,,,
2023-12-08,109.99,111.61,109.65,111.21,109.83,2627300,2627300,1.22,1.11,110.615,"December 08, 23",0.0111,,,,,
2023-12-07,113.26,113.44,109.45,110.53,109.15,3497039,3497039,-2.73,-2.41,111.67,"December 07, 23",-0.0241,,,,,
2023-12-06,119.34,119.67,112.22,112.63,111.23,2629800,2629800,-6.71,-5.62,115.965,"December 06, 23",-0.0562,,,,,
2023-12-05,118.71,118.94,115.89,118.31,116.84,1805964,1805964,-0.395,-0.33696,117.9625,"December 05, 23",-0.0033696,,,,,
2023-12-04,119,119.55,118.05,118.92,117.44,1946950,1946950,-0.08,-0.06722689,118.88,"December 04, 23",-0.0006722689,,,,,
2023-12-01,120.62,120.94,119.65,119.88,118.39,1455026,1455026,-0.74,-0.6135,120.2725,"December 01, 23",-0.006135,,,,,
2023-11-30,120.59,121.86,120.52,121.04,119.53,2650000,2650000,0.45,0.37317,121.0025,"November 30, 23",0.0037317,,,,,
2023-11-29,123.55,123.94,119.76,120.58,119.08,2078800,2078800,-2.97,-2.4,121.9575,"November 29, 23",-0.024,,,,,
2023-11-28,124.98,126.5,123.76,124.45,122.9,2003088,2003088,-0.53,-0.42407,124.9225,"November 28, 23",-0.0042407,,,,,
2023-11-27,123.93,125.38,123.37,125.1,123.54,1073200,1073200,1.17,0.94408,124.445,"November 27, 23",0.0094408,,,,,
2023-11-24,123.07,124.3,123.05,123.86,122.32,532500,532500,0.79,0.64191,123.57,"November 24, 23",0.0064191,,,,,
2023-11-22,122.9,123.84,121.98,123.25,121.72,1376724,1376724,0.35,0.28478,122.9925,"November 22, 23",0.0028478,,,,,
2023-11-21,122.9,123.18,121.85,122.51,120.98,984700,984700,-0.39,-0.31733,122.61,"November 21, 23",-0.0031733,,,,,
2023-11-20,122.45,122.85,121.48,122.28,120.76,1041732,1041732,-0.17,-0.13883,122.265,"November 20, 23",-0.0013883,,,,,
2023-11-17,122.2,123.52,121.6,121.69,120.17,1487904,1487904,-0.51,-0.41735,122.2525,"November 17, 23",-0.0041735,,,,,
2023-11-16,123,123.83,121.51,121.67,120.16,1474553,1474553,-1.33,-1.08,122.5025,"November 16, 23",-0.0108,0.282,2023-11-17,2023-12-08,2023-11-02,0.282
2023-11-15,126.58,127.24,121.69,121.99,120.19,1982239,1982239,-4.59,-3.63,124.375,"November 15, 23",-0.0363,,,,,
2023-11-14,124.05,126.71,123.38,126.52,124.65,1433300,1433300,2.47,1.99,125.165,"November 14, 23",0.0199,,,,,
2023-11-13,121.38,122.24,120.91,121.72,119.92,891600,891600,0.34,0.28011,121.5625,"November 13, 23",0.0028011,,,,,
2023-11-10,121.45,122.73,121.38,121.77,119.97,1219732,1219732,0.32,0.26348,121.8325,"November 10, 23",0.0026348,,,,,
2023-11-09,121.59,124.36,120.52,120.63,118.85,1603238,1603238,-0.96,-0.78954,121.775,"November 09, 23",-0.0078954,,,,,
2023-11-08,120.42,121.48,118.97,121.18,119.39,1730233,1730233,0.76,0.63112,120.5125,"November 08, 23",0.0063112,,,,,
2023-11-07,124.44,124.97,118.66,119.87,118.1,2271500,2271500,-4.57,-3.67,121.985,"November 07, 23",-0.0367,,,,,
2023-11-06,118.99,125.62,118.06,124.73,122.89,2530839,2530839,5.74,4.82,121.85,"November 06, 23",0.0482,,,,,
2023-11-03,118.65,118.67,116.85,117.07,115.34,1853261,1853261,-1.58,-1.33,117.81,"November 03, 23",-0.0133,,,,,
2023-11-02,114.91,117.9,114.38,117.19,115.46,1894671,1894671,2.28,1.98,116.095,"November 02, 23",0.0198,,,,,
2023-11-01,113.59,115.38,112.83,114.85,113.15,2751302,2751302,1.26,1.11,114.1625,"November 01, 23",0.0111,,,,,
2023-10-31,113.12,113.51,111.17,112.92,111.25,1942034,1942034,-0.2,-0.1768,112.68,"October 31, 23",-0.001768,,,,,
2023-10-30,111.86,113.23,111.51,113.03,111.36,1271621,1271621,1.17,1.05,112.4075,"October 30, 23",0.0105,,,,,
2023-10-27,113,113.36,109.89,110.78,109.14,1128928,1128928,-2.22,-1.96,111.7575,"October 27, 23",-0.0196,,,,,
2023-10-26,112,113.03,111.14,112.72,111.06,1652758,1652758,0.72,0.64286,112.2225,"October 26, 23",0.0064286,,,,,
2023-10-25,114.23,114.27,111.67,112.03,110.38,1575018,1575018,-2.2,-1.93,113.05,"October 25, 23",-0.0193,,,,,
2023-10-24,113.26,115.3,113.26,114.27,112.58,1931045,1931045,1.01,0.89175,114.0225,"October 24, 23",0.0089175,,,,,
2023-10-23,111.83,113.03,110.4,112.11,110.46,950873,950873,0.28,0.25038,111.8425,"October 23, 23",0.0025038,,,,,
2023-10-20,114.11,114.79,111.92,112.1,110.45,1654400,1654400,-2.01,-1.76,113.23,"October 20, 23",-0.0176,,,,,
2023-10-19,116,116.61,114.11,114.29,112.6,981000,981000,-1.71,-1.47,115.2525,"October 19, 23",-0.0147,,,,,
2023-10-18,117.33,118.65,115.81,116.07,114.36,1050700,1050700,-1.26,-1.07,116.965,"October 18, 23",-0.0107,,,,,
2023-10-17,116.05,117.99,115.71,117.15,115.42,1214629,1214629,1.1,0.94787,116.725,"October 17, 23",0.0094787,,,,,
2023-10-16,114.77,117.12,114.61,116.83,115.11,1701700,1701700,2.06,1.79,115.8325,"October 16, 23",0.0179,,,,,
2023-10-13,116.77,117.39,112.99,113.69,112.01,1699401,1699401,-3.08,-2.64,115.21,"October 13, 23",-0.0264,,,,,
2023-10-12,114.91,116.16,114.46,115.72,114.01,1299700,1299700,0.81,0.7049,115.3125,"October 12, 23",0.007049,,,,,
2023-10-11,113.91,115.18,113.31,115.07,113.37,1353505,1353505,1.16,1.02,114.3675,"October 11, 23",0.0102,,,,,
2023-10-10,110.96,113.49,110.96,113,111.33,1464432,1464432,2.04,1.84,112.1025,"October 10, 23",0.0184,,,,,
2023-10-09,110.17,111.49,109.97,111.38,109.74,1258465,1258465,1.21,1.1,110.7525,"October 09, 23",0.011,,,,,
2023-10-06,106.55,110.58,105.13,110.17,108.54,2095806,2095806,3.62,3.4,108.1075,"October 06, 23",0.034,,,,,
2023-10-05,106.98,108.5,106.61,107.88,106.29,1589212,1589212,0.9,0.84128,107.4925,"October 05, 23",0.0084128,,,,,
2023-10-04,104.64,106.6,104.23,106.16,104.59,1973900,1973900,1.52,1.45,105.4075,"October 04, 23",0.0145,,,,,
2023-10-03,103.21,104.92,102.41,104.89,103.34,2557014,2557014,1.68,1.63,103.8575,"October 03, 23",0.0163,,,,,
2023-10-02,108.3,108.3,102.76,104.73,103.18,2892500,2892500,-3.57,-3.3,106.0225,"October 02, 23",-0.033,,,,,
2023-09-29,110.04,110.71,108.64,109.08,107.47,2867658,2867658,-0.96,-0.87241,109.6175,"September 29, 23",-0.0087241,,,,,
2023-09-28,110.77,110.98,108.84,109.32,107.71,1550711,1550711,-1.45,-1.31,109.9775,"September 28, 23",-0.0131,,,,,
2023-09-27,108.98,111.29,108.98,110.75,109.12,2819500,2819500,1.77,1.62,110,"September 27, 23",0.0162,,,,,
2023-09-26,111.66,111.72,107.93,108.49,106.89,2309718,2309718,-3.17,-2.84,109.95,"September 26, 23",-0.0284,,,,,
2023-09-25,109.72,112.92,109.5,112.21,110.55,2115200,2115200,2.49,2.27,111.0875,"September 25, 23",0.0227,,,,,
2023-09-22,109.46,110.74,108.61,110.36,108.73,1210578,1210578,0.9,0.82222,109.7925,"September 22, 23",0.0082222,,,,,
2023-09-21,109.63,110.64,109.51,109.94,108.32,1446365,1446365,0.31,0.28277,109.93,"September 21, 23",0.0028277,,,,,
2023-09-20,110.93,111.18,109.91,110.13,108.5,924618,924618,-0.8,-0.72118,110.5375,"September 20, 23",-0.0072118,,,,,
2023-09-19,111.09,111.38,110.3,110.54,108.91,1972105,1972105,-0.55,-0.49509,110.8275,"September 19, 23",-0.0049509,,,,,
2023-09-18,110.43,112.25,110.41,110.74,109.11,1358500,1358500,0.31,0.28072,110.9575,"September 18, 23",0.0028072,,,,,
2023-09-15,112.46,112.68,109.8,109.93,108.31,4287721,4287721,-2.53,-2.25,111.2175,"September 15, 23",-0.0225,,,,,
2023-09-14,109.76,112.62,109.53,112.46,110.8,2308302,2308302,2.7,2.46,111.0925,"September 14, 23",0.0246,,,,,
2023-09-13,108.78,110.09,108.51,109.27,107.66,1894602,1894602,0.49,0.45045,109.1625,"September 13, 23",0.0045045,,,,,
2023-09-12,109.54,110.1,108.15,108.5,106.9,1557153,1557153,-1.04,-0.94942,109.0725,"September 12, 23",-0.0094942,,,,,
2023-09-11,108.8,110.4,108.65,109.98,108.36,1820745,1820745,1.18,1.08,109.4575,"September 11, 23",0.0108,,,,,
2023-09-08,108.23,109.66,108.23,108.64,107.04,1428143,1428143,0.41,0.37882,108.69,"September 08, 23",0.0037882,,,,,
2023-09-07,107.86,110.96,107.18,108.54,106.94,1951232,1951232,0.68,0.63045,108.635,"September 07, 23",0.0063045,,,,,
2023-09-06,106.33,107.79,105.99,106.64,105.07,1337820,1337820,0.31,0.29155,106.6875,"September 06, 23",0.0029155,,,,,
2023-09-05,106.55,106.73,105.15,106.05,104.48,1433200,1433200,-0.5,-0.46926,106.12,"September 05, 23",-0.0046926,,,,,
2023-09-01,105.63,107.41,105.2,107.29,105.71,1338800,1338800,1.66,1.57,106.3825,"September 01, 23",0.0157,,,,,
2023-08-31,105.95,106.09,103.77,104.16,102.62,2035500,2035500,-1.79,-1.69,104.9925,"August 31, 23",-0.0169,,,,,
2023-08-30,105.34,106.27,105.09,105.74,104.18,1167400,1167400,0.4,0.37972,105.61,"August 30, 23",0.0037972,,,,,
2023-08-29,105.23,106.17,104.8,105.54,103.98,1131566,1131566,0.31,0.29459,105.435,"August 29, 23",0.0029459,,,,,
2023-08-28,106.31,107.35,105.23,105.37,103.81,1088020,1088020,-0.935,-0.88421,106.065,"August 28, 23",-0.0088421,,,,,
2023-08-25,106.82,107.44,105.57,105.87,104.31,1383831,1383831,-0.95,-0.88935,106.425,"August 25, 23",-0.0088935,,,,,
2023-08-24,108.9,110.25,106.84,106.92,105.34,1498700,1498700,-1.98,-1.82,108.2275,"August 24, 23",-0.0182,,,,,
2023-08-23,106.95,109.26,106.95,108.44,106.84,1393500,1393500,1.49,1.39,107.9,"August 23, 23",0.0139,,,,,
2023-08-22,105.66,106.55,105.51,106.26,104.69,1276904,1276904,0.6,0.56786,105.995,"August 22, 23",0.0056786,,,,,
2023-08-21,104.6,106.46,104.28,106.11,104.54,1377000,1377000,1.51,1.44,105.3625,"August 21, 23",0.0144,,,,,
2023-08-18,104.53,105.54,104.51,104.77,103.22,1669000,1669000,0.24,0.2296,104.8375,"August 18, 23",0.002296,,,,,
2023-08-17,105.48,106.15,104.57,104.82,103.27,1800645,1800645,-0.66,-0.62571,105.255,"August 17, 23",-0.0062571,,,,,
2023-08-16,106.4,106.45,105,105.1,103.55,1835274,1835274,-1.3,-1.22,105.7375,"August 16, 23",-0.0122,,,,,
2023-08-15,106.39,106.59,105.62,106.24,104.67,1709600,1709600,-0.15,-0.14099,106.21,"August 15, 23",-0.0014099,,,,,
2023-08-14,106.46,107.6,105.71,107,105.42,2404047,2404047,0.54,0.50723,106.6925,"August 14, 23",0.0050723,,,,,
2023-08-11,105.44,106.72,104.99,106.56,104.99,1414131,1414131,1.12,1.06,105.9275,"August 11, 23",0.0106,0.282,2023-08-14,2023-09-08,2023-08-01,0.282
2023-08-10,105.97,106.85,105.11,105.72,103.88,1563700,1563700,-0.25,-0.23592,105.9125,"August 10, 23",-0.0023592,,,,,
2023-08-09,104.62,105.9,104.31,105.11,103.28,1646789,1646789,0.49,0.46836,104.985,"August 09, 23",0.0046836,,,,,
2023-08-08,102.96,104.93,102.96,104.81,102.99,1207475,1207475,1.85,1.8,103.915,"August 08, 23",0.018,,,,,
2023-08-07,104.58,104.65,102.78,103.75,101.94,1759800,1759800,-0.83,-0.79365,103.94,"August 07, 23",-0.0079365,,,,,
2023-08-04,101.92,104.71,101.79,103.94,102.13,2723695,2723695,2.02,1.98,103.09,"August 04, 23",0.0198,,,,,
2023-08-03,95.97,103.57,95.76,101.14,99.38,3511390,3511390,5.17,5.39,99.11,"August 03, 23",0.0539,,,,,
2023-08-02,95.99,96.03,94.43,95.55,93.89,2040340,2040340,-0.44,-0.45838,95.5,"August 02, 23",-0.0045838,,,,,
2023-08-01,96.24,97.09,96.07,96.3,94.62,1469785,1469785,0.06,0.06234414,96.425,"August 01, 23",0.0006234414,,,,,
2023-07-31,95.84,96.69,95.4,96.65,94.97,1170237,1170237,0.81,0.84516,96.145,"July 31, 23",0.0084516,,,,,
2023-07-28,96.26,96.66,95.26,95.74,94.07,1135916,1135916,-0.52,-0.5402,95.98,"July 28, 23",-0.005402,,,,,
2023-07-27,97.73,97.75,95.2,95.42,93.76,897917,897917,-2.31,-2.36,96.525,"July 27, 23",-0.0236,,,,,
2023-07-26,96.67,98.24,96.67,97.34,95.65,1243000,1243000,0.67,0.69308,97.23,"July 26, 23",0.0069308,,,,,
2023-07-25,95.95,98.16,95.9,97.52,95.82,854831,854831,1.57,1.64,96.8825,"July 25, 23",0.0164,,,,,
2023-07-24,96.6,96.81,95.76,96.55,94.87,1077838,1077838,-0.05,-0.05175983,96.43,"July 24, 23",-0.0005175983,,,,,
