date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,volume,change,changePercent,high,low,close,changeOverTime,adjClose,vwap,open,unadjustedVolume
2024-04-30,"April 30, 24",,,,,,139935,4.33,1.14,382.94,378.19,382.66,0.0114,374.74,380.53,378.33,139935
2024-04-29,"April 29, 24",,,,,,66500,-3.15,-0.82523,381.71,376.8,378.56,-0.0082523,370.72,379.695,381.71,66500
2024-04-26,"April 26, 24",,,,,,59004,-3.87,-1,386.67,371.31,381.74,-0.01,373.84,381.3325,385.61,59004
2024-04-25,"April 25, 24",,,,,,53600,0.76,0.20026,382.75,377.42,380.26,0.0020026,372.39,379.9825,379.5,53600
2024-04-24,"April 24, 24",,,,,,61446,-0.04,-0.01045205,385.35,379.87,382.66,-0.0001045205,374.74,382.645,382.7,61446
2024-04-23,"April 23, 24",,,,,,56606,1.71,0.44534,389.8,382.01,385.69,0.0044534,377.71,385.37,383.98,56606
2024-04-22,"April 22, 24",,,,,,56538,-2.76,-0.71694,387.55,378.79,382.21,-0.0071694,374.3,383.38,384.97,56538
2024-04-19,"April 19, 24",,,,,,49823,0.28,0.07343684,385.57,380.16,381.56,0.0007343684,373.66,382.1425,381.28,49823
2024-04-18,"April 18, 24",,,,,,38942,0.11,0.02892073,383.87,376.79,380.46,0.0002892073,372.58,380.3675,380.35,38942
2024-04-17,"April 17, 24",,,,,,64625,-4.56,-1.19,382.75,375.66,378.19,-0.0119,370.36,379.8375,382.75,64625
2024-04-16,"April 16, 24",,,,,,55800,2.84,0.75106,383.28,377.06,380.97,0.0075106,373.08,379.86,378.13,55800
2024-04-15,"April 15, 24",,,,,,41400,-6.09,-1.58,385.71,378.35,378.87,-0.0158,371.03,381.9725,384.96,41400
2024-04-12,"April 12, 24",,,,,,40300,-0.82,-0.21468,386.53,379.14,381.15,-0.0021468,373.26,382.1975,381.97,40300
2024-04-11,"April 11, 24",,,,,,52773,-8.94,-2.27,394,383.76,384.28,-0.0227,376.33,388.815,393.22,52773
2024-04-10,"April 10, 24",,,,,,48000,2.11,0.5393,397.88,391.25,393.36,0.005393,385.22,393.435,391.25,48000
2024-04-09,"April 09, 24",,,,,,36310,-8.53,-2.13,400.66,391.24,392.13,-0.0213,384.01,396.1725,400.66,36310
2024-04-08,"April 08, 24",1.275,1.275,2024-04-09,2024-04-23,2024-02-22,61544,-2.71,-0.67549,403.27,396.59,398.48,-0.0067549,390.23,399.8825,401.19,61544
2024-04-05,"April 05, 24",,,,,,74420,2.2,0.55224,402.44,394.3,400.58,0.0055224,391.04,398.925,398.38,74420
2024-04-04,"April 04, 24",,,,,,64200,-4.98,-1.24,402.8,395.61,396.74,-0.0124,387.29,399.2175,401.72,64200
2024-04-03,"April 03, 24",,,,,,58035,0.26,0.06517271,403.07,397.2,399.2,0.0006517271,389.69,399.6025,398.94,58035
2024-04-02,"April 02, 24",,,,,,91300,-0.55,-0.13699,402.21,393.74,400.94,-0.0013699,391.39,399.595,401.49,91300
2024-04-01,"April 01, 24",,,,,,91900,-1.82,-0.45082,405.37,398.32,401.89,-0.0045082,392.32,402.3225,403.71,91900
2024-03-28,"March 28, 24",,,,,,61300,-8.47,-2.07,410.78,401.28,401.57,-0.0207,392,405.9175,410.04,61300
2024-03-27,"March 27, 24",,,,,,389300,-0.8,-0.19561,410,401.77,408.17,-0.0019561,398.45,407.2275,408.97,389300
2024-03-26,"March 26, 24",,,,,,111820,3.76,0.93486,408.37,401.29,405.96,0.0093486,396.29,404.455,402.2,111820
2024-03-25,"March 25, 24",,,,,,58400,1.94,0.48166,406.16,400.7,404.71,0.0048166,395.07,403.585,402.77,58400
2024-03-22,"March 22, 24",,,,,,90524,-8.11,-1.99,409.23,394.79,400.21,-0.0199,390.68,403.1375,408.32,90524
2024-03-21,"March 21, 24",,,,,,76900,1.12,0.27564,410.3,400.74,407.44,0.0027564,397.73,406.2,406.32,76900
2024-03-20,"March 20, 24",,,,,,100626,-8.17,-1.97,416.82,401.92,406.18,-0.0197,396.5,409.8175,414.35,100626
2024-03-19,"March 19, 24",,,,,,100300,-0.84,-0.20347,414.48,408.65,412,-0.0020347,402.19,411.9925,412.84,100300
2024-03-18,"March 18, 24",,,,,,89332,-4.17,-1,419.78,409.48,411.28,-0.01,401.48,413.9975,415.45,89332
2024-03-15,"March 15, 24",,,,,,311000,10.01,2.46,419.09,406.78,416.79,0.0246,406.86,412.36,406.78,311000
2024-03-14,"March 14, 24",,,,,,78500,-1.14,-0.27816,411.1,406.1,408.69,-0.0027816,398.96,408.93,409.83,78500
2024-03-13,"March 13, 24",,,,,,106729,-3.57,-0.86775,414.55,405.6,407.84,-0.0086775,398.13,409.85,411.41,106729
2024-03-12,"March 12, 24",,,,,,71300,7.34,1.83,409.22,398.06,408.42,0.0183,398.69,404.195,401.08,71300
2024-03-11,"March 11, 24",,,,,,109200,-13.14,-3.16,415.87,402.35,402.73,-0.0316,393.14,409.205,415.87,109200
2024-03-08,"March 08, 24",,,,,,70300,0.3,0.07219,418.67,413.58,415.87,0.0007219,405.96,415.9225,415.57,70300
2024-03-07,"March 07, 24",,,,,,92209,4.21,1.02,420.34,411.34,417.35,0.0102,407.41,415.5425,413.14,92209
2024-03-06,"March 06, 24",,,,,,61705,3.15,0.771,416.55,405.9,411.71,0.00771,401.9,410.68,408.56,61705
2024-03-05,"March 05, 24",,,,,,74800,-3.35,-0.81356,411.77,405.9,408.42,-0.0081356,398.69,409.465,411.77,74800
2024-03-04,"March 04, 24",,,,,,94344,8.52,2.11,417.44,402.14,412.16,0.0211,402.34,408.845,403.64,94344
2024-03-01,"March 01, 24",,,,,,122602,-3.57,-0.8753,412.76,400.23,404.29,-0.008753,394.66,406.285,407.86,122602
2024-02-29,"February 29, 24",,,,,,210525,-8.03,-1.94,414.91,401.98,406.88,-0.0194,397.19,409.67,414.91,210525
2024-02-28,"February 28, 24",,,,,,170600,20.78,5.31,413,391.68,412.46,0.0531,402.64,402.205,391.68,170600
2024-02-27,"February 27, 24",,,,,,194903,37.68,10.71,390.57,351.66,389.34,0.1071,380.07,370.8075,351.66,194903
2024-02-26,"February 26, 24",,,,,,84160,6.09,1.75,354.42,347.8,354.38,0.0175,345.94,351.2225,348.29,84160
2024-02-23,"February 23, 24",,,,,,102722,-2.61,-0.74122,352.29,347.76,349.51,-0.0074122,341.18,350.42,352.12,102722
2024-02-22,"February 22, 24",,,,,,126045,-1.42,-0.40196,353.27,346.38,351.85,-0.0040196,343.47,351.1925,353.27,126045
2024-02-21,"February 21, 24",,,,,,120921,-3.09,-0.87315,355.03,349.85,350.8,-0.0087315,342.44,352.3925,353.89,120921
2024-02-20,"February 20, 24",,,,,,103917,-4.78,-1.33,362.88,354.13,355.48,-0.0133,347.01,358.1875,360.26,103917
2024-02-16,"February 16, 24",,,,,,117020,3.94,1.11,362.93,353.78,359.81,0.0111,351.24,358.0975,355.87,117020
2024-02-15,"February 15, 24",,,,,,85740,2.28,0.64553,357.76,352.63,355.48,0.0064553,347.01,354.7675,353.2,85740
2024-02-14,"February 14, 24",,,,,,105600,1.81,0.51713,354.24,350.01,351.82,0.0051713,343.44,351.52,350.01,105600
2024-02-13,"February 13, 24",,,,,,78744,-5.33,-1.5,356.47,349.2,349.47,-0.015,341.15,352.485,354.8,78744
2024-02-12,"February 12, 24",,,,,,78800,1.21,0.34181,357.45,352.69,355.21,0.0034181,346.75,354.8375,354,78800
2024-02-09,"February 09, 24",,,,,,75409,4.51,1.29,355.05,349.4,354.71,0.0129,346.26,352.34,350.2,75409
2024-02-08,"February 08, 24",,,,,,92900,0.18,0.05142857,350.4,348.1,350.18,0.0005142857,341.84,349.67,350,92900
2024-02-07,"February 07, 24",,,,,,84400,1.92,0.5516,350.63,346.07,350,0.005516,341.66,348.695,348.08,84400
2024-02-06,"February 06, 24",,,,,,91400,2.5,0.72466,348.34,343.75,347.49,0.0072466,339.21,346.1425,344.99,91400
2024-02-05,"February 05, 24",,,,,,57201,-2.75,-0.79397,346.57,343.16,343.61,-0.0079397,335.43,344.925,346.36,57201
2024-02-02,"February 02, 24",,,,,,81900,-0.13,-0.03740792,348.83,339.78,347.39,-0.0003740792,339.12,345.88,347.52,81900
2024-02-01,"February 01, 24",,,,,,121815,3.36,0.9778,346.99,337.58,346.99,0.009778,338.72,343.7975,343.63,121815
2024-01-31,"January 31, 24",,,,,,1057921,0.44,0.12739,350.05,338.39,345.83,0.0012739,337.59,344.915,345.39,1057921
2024-01-30,"January 30, 24",,,,,,91800,2.18,0.63618,346.53,339.33,344.85,0.0063618,336.64,343.345,342.67,91800
2024-01-29,"January 29, 24",,,,,,134800,-2.33,-0.67536,347.93,342.23,342.67,-0.0067536,334.51,344.4575,345,134800
2024-01-26,"January 26, 24",,,,,,104400,5.87,1.73,346.14,338.29,345.23,0.0173,337.01,342.255,339.36,104400
2024-01-25,"January 25, 24",,,,,,147611,-1.17,-0.34543,340.29,333.8,337.54,-0.0034543,329.5,337.585,338.71,147611
2024-01-24,"January 24, 24",,,,,,113300,-0.5,-0.14747,341.94,336.29,338.55,-0.0014747,330.49,338.9575,339.05,113300
2024-01-23,"January 23, 24",,,,,,100100,-4.38,-1.28,344.39,335.81,338.47,-0.0128,330.41,340.38,342.85,100100
2024-01-22,"January 22, 24",,,,,,66615,0.08,0.02338703,345.25,340.3,342.15,0.0002338703,334,342.4425,342.07,66615
2024-01-19,"January 19, 24",,,,,,117321,-4.73,-1.37,345.85,336.41,340.04,-0.0137,331.94,341.7675,344.77,117321
2024-01-18,"January 18, 24",,,,,,79722,2.61,0.76744,343.82,337.04,342.7,0.0076744,334.54,340.9125,340.09,79722
2024-01-17,"January 17, 24",,,,,,54100,3.09,0.92154,341.76,335.31,338.4,0.0092154,330.34,337.695,335.31,54100
2024-01-16,"January 16, 24",,,,,,108300,-3.45,-1.01,344.23,337.31,337.45,-0.0101,329.41,339.9725,340.9,108300
2024-01-12,"January 12, 24",,,,,,85930,5.46,1.63,342.54,333.28,341.44,0.0163,333.31,338.31,335.98,85930
2024-01-11,"January 11, 24",,,,,,75500,6.39,1.95,334.62,325.45,334.59,0.0195,326.62,330.715,328.2,75500
2024-01-10,"January 10, 24",,,,,,86800,0.05,0.01523229,328.6,325.5,328.3,0.0001523229,320.48,327.6625,328.25,86800
2024-01-09,"January 09, 24",,,,,,82638,-0.32,-0.09756098,328.03,321.05,327.68,-0.0009756098,319.87,326.19,328,82638
2024-01-08,"January 08, 24",,,,,,86393,-1.93,-0.58331,330.87,324.96,328.94,-0.0058331,321.1,328.91,330.87,86393
2024-01-05,"January 05, 24",1.275,1.275,2024-01-08,2024-01-23,2023-12-06,74600,-3.23,-0.96985,334.5,329.79,329.81,-0.0096985,321.95,331.785,333.04,74600
2024-01-04,"January 04, 24",,,,,,97134,1.36,0.40884,338,332.65,334.01,0.0040884,324.81,334.3275,332.65,97134
2024-01-03,"January 03, 24",,,,,,88735,-2.12,-0.63327,337.37,331.95,332.65,-0.0063327,323.49,334.185,334.77,88735
2024-01-02,"January 02, 24",,,,,,59849,2.52,0.75794,335.42,331.56,335,0.0075794,325.77,333.615,332.48,59849
2023-12-29,"December 29, 23",,,,,,63849,0.73,0.21844,336.05,331.79,334.92,0.0021844,325.7,334.2375,334.19,63849
2023-12-28,"December 28, 23",,,,,,83200,2.25,0.67806,335.49,331.83,334.08,0.0067806,324.88,333.3075,331.83,83200
2023-12-27,"December 27, 23",,,,,,55000,2.07,0.62762,332.79,329.82,331.89,0.0062762,322.75,331.08,329.82,55000
2023-12-26,"December 26, 23",,,,,,56300,-1.88,-0.5649,333.25,326.52,330.92,-0.005649,321.81,330.8725,332.8,56300
2023-12-22,"December 22, 23",,,,,,79920,1.88,0.56811,333.75,329.61,332.8,0.0056811,323.63,331.77,330.92,79920
2023-12-21,"December 21, 23",,,,,,70500,2.67,0.81664,329.95,325.31,329.62,0.0081664,320.54,327.9575,326.95,70500
2023-12-20,"December 20, 23",,,,,,71206,-3.06,-0.92854,330,325.83,326.49,-0.0092854,317.5,327.9675,329.55,71206
2023-12-19,"December 19, 23",,,,,,74500,-1.08,-0.32798,333.74,327.58,328.21,-0.0032798,319.17,329.705,329.29,74500
2023-12-18,"December 18, 23",,,,,,86800,5.36,1.65,330.75,323.73,329.59,0.0165,320.51,327.075,324.23,86800
2023-12-15,"December 15, 23",,,,,,381674,2.23,0.69255,326.97,321.42,324.23,0.0069255,315.3,323.655,322,381674
2023-12-14,"December 14, 23",,,,,,169800,-1.72,-0.53224,324.64,309.2,321.44,-0.0053224,312.59,319.61,323.16,169800
2023-12-13,"December 13, 23",,,,,,182915,-3.89,-1.19,327.4,320.34,322.88,-0.0119,313.99,324.3475,326.77,182915
2023-12-12,"December 12, 23",,,,,,146600,8.7,2.74,326.91,315.19,326.65,0.0274,317.65,321.675,317.95,146600
2023-12-11,"December 11, 23",,,,,,107748,11.48,3.73,319.93,307.67,319.15,0.0373,310.36,313.605,307.67,107748
2023-12-08,"December 08, 23",,,,,,58800,-1.77,-0.57557,307.52,302.33,305.75,-0.0057557,297.33,305.78,307.52,58800
2023-12-07,"December 07, 23",,,,,,78644,-0.82,-0.26724,306.84,302.08,306.02,-0.0026724,297.59,305.445,306.84,78644
2023-12-06,"December 06, 23",,,,,,76100,-2.48,-0.81611,305.43,298.33,301.4,-0.0081611,293.1,302.26,303.88,76100
2023-12-05,"December 05, 23",,,,,,96200,1.28,0.42147,308.77,297.33,304.98,0.0042147,296.58,303.695,303.7,96200
2023-12-04,"December 04, 23",,,,,,74100,5.47,1.83,306.72,295.59,303.7,0.0183,295.34,301.06,298.23,74100
2023-12-01,"December 01, 23",,,,,,70625,3.19,1.08,299.44,295.27,298.46,0.0108,290.24,297.11,295.27,70625
2023-11-30,"November 30, 23",,,,,,195924,7.25,2.51,296.48,288.39,295.64,0.0251,287.5,292.225,288.39,195924
2023-11-29,"November 29, 23",,,,,,84015,-0.82,-0.28493,289.25,282.27,286.97,-0.0028493,279.07,286.57,287.79,84015
2023-11-28,"November 28, 23",,,,,,80012,-5.44,-1.86,293.23,287.16,287.79,-0.0186,279.86,290.3525,293.23,80012
2023-11-27,"November 27, 23",,,,,,125215,1.1,0.37728,295.5,290.73,292.66,0.0037728,284.6,292.6125,291.56,125215
2023-11-24,"November 24, 23",,,,,,42400,5.32,1.85,294.77,287.47,292.79,0.0185,284.73,290.625,287.47,42400
2023-11-22,"November 22, 23",,,,,,401600,3.58,1.25,291.54,284.75,288.95,0.0125,280.99,287.6525,285.37,401600
2023-11-21,"November 21, 23",,,,,,152600,0.12,0.04215259,287.55,280.81,284.8,0.0004215259,276.96,284.46,284.68,152600
2023-11-20,"November 20, 23",,,,,,75719,4.61,1.65,283.82,277.95,283.39,0.0165,275.59,280.985,278.78,75719
2023-11-17,"November 17, 23",,,,,,113300,0.01,0.00357143,281.56,278.9,280.01,3.57143e-05,272.3,280.1175,280,113300
2023-11-16,"November 16, 23",,,,,,92000,3.81,1.37,284.34,277.18,280.99,0.0137,273.25,279.9225,277.18,92000
2023-11-15,"November 15, 23",,,,,,123400,-11.2,-3.87,289.07,277.42,277.87,-0.0387,270.22,283.3575,289.07,123400
2023-11-14,"November 14, 23",,,,,,64816,3.05,1.07,289.02,284.05,288.17,0.0107,280.23,286.59,285.12,64816
2023-11-13,"November 13, 23",,,,,,79500,5.59,2.01,284.53,278.22,284.23,0.0201,276.4,281.405,278.64,79500
2023-11-10,"November 10, 23",,,,,,73700,-1.23,-0.43993,280.96,276.28,278.36,-0.0043993,270.69,278.7975,279.59,73700
2023-11-09,"November 09, 23",,,,,,77846,-0.24,-0.08622548,283.68,277.99,278.1,-0.0008622548,270.44,279.5275,278.34,77846
2023-11-08,"November 08, 23",,,,,,58910,-1.66,-0.59102,281.55,274.61,279.21,-0.0059102,271.52,279.06,280.87,58910
2023-11-07,"November 07, 23",,,,,,98536,1.91,0.68224,283.88,279.96,281.87,0.0068224,274.11,281.4175,279.96,98536
2023-11-06,"November 06, 23",,,,,,65715,2.23,0.80227,282,277.96,280.19,0.0080227,272.47,279.5275,277.96,65715
2023-11-03,"November 03, 23",,,,,,51105,-0.57,-0.20441,280.17,277.7,278.28,-0.0020441,270.62,278.75,278.85,51105
2023-11-02,"November 02, 23",,,,,,67200,1.67,0.60446,280.88,274.59,277.95,0.0060446,270.3,277.425,276.28,67200
2023-11-01,"November 01, 23",,,,,,75014,-0.87,-0.31439,278.87,274.52,275.86,-0.0031439,268.26,276.495,276.73,75014
2023-10-31,"October 31, 23",,,,,,109300,-2.31,-0.82944,280.24,272.42,276.19,-0.0082944,268.58,276.8375,278.5,109300
2023-10-30,"October 30, 23",,,,,,117019,4.13,1.51,278.35,272.34,278.13,0.0151,270.47,275.705,274,117019
2023-10-27,"October 27, 23",,,,,,151824,-15.87,-5.49,293.63,270.36,273.26,-0.0549,265.73,281.595,289.13,151824
2023-10-26,"October 26, 23",,,,,,140700,-2.21,-0.7517,297.41,290.87,291.79,-0.007517,283.75,293.5175,294,140700
2023-10-25,"October 25, 23",,,,,,423412,0.92,0.31354,299.3,293.4,294.34,0.0031354,286.23,295.115,293.42,423412
2023-10-24,"October 24, 23",,,,,,173000,-5.35,-1.8,299.49,291.31,292.34,-0.018,284.29,295.2075,297.69,173000
2023-10-23,"October 23, 23",,,,,,95400,-2.17,-0.72367,299.86,294.39,297.69,-0.0072367,289.49,297.95,299.86,95400
2023-10-20,"October 20, 23",,,,,,82400,-4.37,-1.44,304.26,299.31,299.89,-0.0144,291.63,301.93,304.26,82400
2023-10-19,"October 19, 23",,,,,,94500,-2.45,-0.7993,308.61,302.8,304.07,-0.007993,295.7,305.5,306.52,94500
2023-10-18,"October 18, 23",,,,,,80739,-5.09,-1.63,311.78,306.23,306.69,-0.0163,298.24,309.12,311.78,80739
2023-10-17,"October 17, 23",,,,,,141374,0.76,0.24434,313.87,309.06,311.8,0.0024434,303.21,311.4425,311.04,141374
2023-10-16,"October 16, 23",,,,,,78525,4.25,1.38,313.83,307.17,311.42,0.0138,302.84,309.8975,307.17,78525
2023-10-13,"October 13, 23",,,,,,50509,-0.95,-0.30897,308.56,305.75,306.52,-0.0030897,298.08,307.075,307.47,50509
2023-10-12,"October 12, 23",,,,,,59100,0.53,0.17362,307.38,304.35,305.79,0.0017362,297.37,305.695,305.26,59100
2023-10-11,"October 11, 23",,,,,,88510,-0.66,-0.21571,306.31,302.74,305.3,-0.0021571,296.89,305.0775,305.96,88510
2023-10-10,"October 10, 23",,,,,,87020,-4.03,-1.31,308.85,303.13,304.23,-0.0131,295.85,306.1175,308.26,87020
2023-10-09,"October 09, 23",,,,,,62100,5.06,1.68,307.07,301.83,306.89,0.0168,298.44,304.405,301.83,62100
2023-10-06,"October 06, 23",,,,,,107344,0.46,0.15174,304.43,302.35,303.61,0.0015174,295.25,303.385,303.15,107344
2023-10-05,"October 05, 23",,,,,,159300,1.87,0.62172,303.76,300.5,302.65,0.0062172,294.32,301.9225,300.78,159300
2023-10-04,"October 04, 23",1.19,1.19,2023-10-05,2023-10-20,2023-07-25,165400,11.71,4.04,302.02,289.75,301.46,0.0404,293.16,295.745,289.75,165400
2023-10-03,"October 03, 23",,,,,,114143,1.08,0.37162,294.31,290.27,291.7,0.0037162,282.51,291.725,290.62,114143
2023-10-02,"October 02, 23",,,,,,112000,-3.56,-1.21,294.81,289.45,291.25,-0.0121,282.08,292.58,294.81,112000
2023-09-29,"September 29, 23",,,,,,99537,-5.59,-1.87,301.77,293.23,293.79,-0.0187,284.54,297.0425,299.38,99537
2023-09-28,"September 28, 23",,,,,,90500,-0.56,-0.18676,304.11,299.08,299.29,-0.0018676,289.86,300.5825,299.85,90500
2023-09-27,"September 27, 23",,,,,,116327,3.65,1.23,300.9,294.5,299.64,0.0123,290.2,297.7575,295.99,116327
2023-09-26,"September 26, 23",,,,,,109100,0.76,0.25815,297.94,293.82,295.16,0.0025815,285.86,295.33,294.4,109100
2023-09-25,"September 25, 23",,,,,,80300,6.22,2.15,296.38,289.46,295.68,0.0215,286.37,292.745,289.46,80300
2023-09-22,"September 22, 23",,,,,,75300,1.74,0.60333,291.91,288.4,290.14,0.0060333,281,289.7125,288.4,75300
2023-09-21,"September 21, 23",,,,,,60919,-3.28,-1.12,292.61,289.14,289.18,-0.0112,280.07,290.8475,292.46,60919
2023-09-20,"September 20, 23",,,,,,75400,-0.88,-0.29984,296.02,292.27,292.61,-0.0029984,283.39,293.5975,293.49,75400
2023-09-19,"September 19, 23",,,,,,89237,4.06,1.4,294.08,289.55,293.61,0.014,284.36,291.6975,289.55,89237
2023-09-18,"September 18, 23",,,,,,62139,2.41,0.84098,290.71,285.47,288.98,0.0084098,279.88,287.9325,286.57,62139
2023-09-15,"September 15, 23",,,,,,285921,-3.98,-1.37,289.46,284.75,285.48,-0.0137,276.49,287.2875,289.46,285921
2023-09-14,"September 14, 23",,,,,,118000,-0.91,-0.31379,290.18,286.82,289.09,-0.0031379,279.98,289.0225,290,118000
2023-09-13,"September 13, 23",,,,,,108306,0.31,0.1075,289.04,286.2,288.67,0.001075,279.58,288.0675,288.36,108306
2023-09-12,"September 12, 23",,,,,,102100,4.13,1.45,289.26,283.25,288.09,0.0145,279.02,286.14,283.96,102100
2023-09-11,"September 11, 23",,,,,,113824,5.31,1.91,283.17,277.63,282.94,0.0191,274.03,280.3425,277.63,113824
2023-09-08,"September 08, 23",,,,,,126635,1.22,0.44331,276.63,273.52,276.42,0.0044331,267.71,275.4425,275.2,126635
2023-09-07,"September 07, 23",,,,,,96200,-0.21,-0.0764359,275.81,273.42,274.53,-0.000764359,265.88,274.625,274.74,96200
2023-09-06,"September 06, 23",,,,,,141143,-1.94,-0.70315,276.95,273.91,273.96,-0.0070315,265.33,275.18,275.9,141143
2023-09-05,"September 05, 23",,,,,,143000,-4.85,-1.73,281.77,276.06,276.16,-0.0173,267.46,278.75,281.01,143000
2023-09-01,"September 01, 23",,,,,,113400,3.34,1.2,283.15,278.96,282.3,0.012,273.41,280.8425,278.96,113400
2023-08-31,"August 31, 23",,,,,,179900,-2.19,-0.77958,282.49,278.69,278.73,-0.0077958,269.95,280.2075,280.92,179900
2023-08-30,"August 30, 23",,,,,,84459,1.72,0.61662,280.91,277.96,280.66,0.0061662,271.82,279.6175,278.94,84459
2023-08-29,"August 29, 23",,,,,,104800,-0.48,-0.17211,278.91,276.93,278.41,-0.0017211,269.64,278.285,278.89,104800
2023-08-28,"August 28, 23",,,,,,126816,-1.32,-0.47108,282.84,278.65,278.89,-0.0047108,270.1,280.1475,280.21,126816
2023-08-25,"August 25, 23",,,,,,95239,3.2,1.15,282.46,277.42,280.88,0.0115,272.03,279.61,277.68,95239
2023-08-24,"August 24, 23",,,,,,148500,-0.56,-0.20074,281.67,277.21,278.41,-0.0020074,269.64,279.065,278.97,148500
2023-08-23,"August 23, 23",,,,,,235140,2.6,0.93839,281.18,277.05,279.67,0.0093839,270.86,278.7425,277.07,235140
2023-08-22,"August 22, 23",,,,,,129042,-3.14,-1.12,280.62,275.71,276.6,-0.0112,267.89,278.1675,279.74,129042
2023-08-21,"August 21, 23",,,,,,189711,-0.08,-0.02849206,283.96,278.28,280.7,-0.0002849206,271.86,280.93,280.78,189711
2023-08-18,"August 18, 23",,,,,,160235,-1.82,-0.64288,283.85,281.09,281.28,-0.0064288,272.42,282.33,283.1,160235
2023-08-17,"August 17, 23",,,,,,166900,-6.48,-2.23,290.4,283.18,283.52,-0.0223,274.59,286.775,290,166900
2023-08-16,"August 16, 23",,,,,,115900,3.69,1.29,289.66,285,288.77,0.0129,279.67,287.1275,285.08,115900
2023-08-15,"August 15, 23",,,,,,160500,-3.4,-1.18,289.11,285.15,285.37,-0.0118,276.38,287.1,288.77,160500
2023-08-14,"August 14, 23",,,,,,241250,-1.63,-0.56129,290.98,288.25,288.77,-0.0056129,279.67,289.6,290.4,241250
2023-08-11,"August 11, 23",,,,,,229202,4.03,1.4,293.26,283.78,290.98,0.014,281.81,288.7425,286.95,229202
2023-08-10,"August 10, 23",,,,,,202547,2.1,0.73527,289.58,283.65,287.71,0.0073527,278.65,286.6375,285.61,202547
2023-08-09,"August 09, 23",,,,,,345500,10.58,3.85,286.66,273.32,285.6,0.0385,276.6,280.15,275.02,345500
2023-08-08,"August 08, 23",,,,,,303200,1.82,0.66618,276.24,272,275.02,0.0066618,266.36,274.115,273.2,303200
2023-08-07,"August 07, 23",,,,,,4114700,-1.02,-0.36957,279.67,271.44,274.98,-0.0036957,266.32,275.5225,276,4114700
2023-08-04,"August 04, 23",,,,,,550135,6.91,2.59,278.23,267.28,274.19,0.0259,265.55,271.745,267.28,550135
2023-08-03,"August 03, 23",,,,,,502421,10.24,3.98,271.4,257.04,267.28,0.0398,258.86,263.19,257.04,502421
2023-08-02,"August 02, 23",,,,,,643169,15.2,6.26,260.48,241.56,257.82,0.0626,249.7,250.62,242.62,643169
2023-08-01,"August 01, 23",,,,,,106665,-0.98,-0.44274,222.23,217.64,220.37,-0.0044274,213.43,220.3975,221.35,106665
2023-07-31,"July 31, 23",,,,,,123800,3.05,1.39,225.48,214.75,221.96,0.0139,214.97,220.275,218.91,123800
2023-07-28,"July 28, 23",,,,,,156425,2.1,0.96841,223.47,210.15,218.95,0.0096841,212.05,217.355,216.85,156425
2023-07-27,"July 27, 23",,,,,,104200,-1.58,-0.75195,212.55,207.99,208.54,-0.0075195,201.97,209.8,210.12,104200
2023-07-26,"July 26, 23",,,,,,95238,-0.01,-0.00476168,212.93,209.1,210,-4.76168e-05,203.39,210.51,210.01,95238
2023-07-25,"July 25, 23",,,,,,81000,1.03,0.49408,209.59,206.69,209.5,0.0049408,202.9,208.5625,208.47,81000
2023-07-24,"July 24, 23",,,,,,70943,-0.92,-0.43935,211.98,207.67,208.48,-0.0043935,201.91,209.3825,209.4,70943
2023-07-21,"July 21, 23",,,,,,67900,-0.27,-0.12857,210.22,207.61,209.73,-0.0012857,203.12,209.39,210,67900
2023-07-20,"July 20, 23",,,,,,94900,2.68,1.3,209.56,206.53,209.21,0.013,202.62,207.9575,206.53,94900
2023-07-19,"July 19, 23",,,,,,83528,0.5,0.24304,206.54,203.83,206.23,0.0024304,199.73,205.5825,205.73,83528
2023-07-18,"July 18, 23",,,,,,84400,-0.2,-0.09712981,207.65,205.71,205.71,-0.0009712981,199.23,206.245,205.91,84400
2023-07-17,"July 17, 23",,,,,,76703,-1.07,-0.51758,208.21,204.89,205.66,-0.0051758,199.18,206.3725,206.73,76703
2023-07-14,"July 14, 23",,,,,,126603,5.27,2.62,206.73,200.96,206.73,0.0262,200.22,203.97,201.46,126603
2023-07-13,"July 13, 23",,,,,,92500,0.52,0.25873,202.15,199.49,201.5,0.0025873,195.15,201.03,200.98,92500
2023-07-12,"July 12, 23",,,,,,102000,-5.4,-2.61,207.4,200.59,201.12,-0.0261,194.78,203.9075,206.52,102000
2023-07-11,"July 11, 23",,,,,,99039,0.73,0.35544,206.74,204.8,206.11,0.0035544,199.62,205.7575,205.38,99039
2023-07-10,"July 10, 23",,,,,,73800,0.05,0.02440215,207.36,204.15,204.95,0.0002440215,198.49,205.34,204.9,73800
2023-07-07,"July 07, 23",,,,,,113818,-0.6,-0.29121,207.03,205.09,205.44,-0.0029121,198.97,205.9,206.04,113818
2023-07-06,"July 06, 23",,,,,,101511,1.28,0.6232,207.32,205.39,206.67,0.006232,200.16,206.1925,205.39,101511
2023-07-05,"July 05, 23",1.19,1.19,2023-07-06,2023-07-20,2023-04-25,98310,-1.22,-0.58897,207.59,204.57,205.92,-0.0058897,199.43,206.305,207.14,98310
2023-07-03,"July 03, 23",,,,,,63600,-0.26,-0.12399,210.84,208.67,209.44,-0.0012399,201.69,209.6625,209.7,63600
