date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,recordDate,declarationDate,adjDividend,paymentDate
2025-03-13,327.11,327.11,322.41,322.85,320.66,1151143,1151143,-4.26,-1.3,324.87,"March 13, 25",-0.013,,,,,
2025-03-12,325.75,327.63,320.67,325.08,322.88,1185127,1185127,-0.67,-0.20568,324.7825,"March 12, 25",-0.0020568,,,,,
2025-03-11,322.82,327.88,321.88,325.75,323.54,1635500,1635500,2.93,0.90763,324.5825,"March 11, 25",0.0090763,,,,,
2025-03-10,323.02,324.4,318.24,321.85,319.67,3180794,3180794,-1.17,-0.36221,321.8775,"March 10, 25",-0.0036221,,,,,
2025-03-07,338.58,339.48,321.19,324,321.81,4131437,4131437,-14.58,-4.31,330.8125,"March 07, 25",-0.0431,0.65,2025-03-07,2025-01-29,0.65,2025-03-21
2025-03-06,339.82,342.01,334.7,339.85,336.9,1492003,1492003,0.03,0.0088282,339.095,"March 06, 25",8.8282e-05,,,,,
2025-03-05,335.61,342.04,335.61,340.79,337.83,1217007,1217007,5.18,1.54,338.5125,"March 05, 25",0.0154,,,,,
2025-03-04,343.72,345.43,336.48,337.27,334.34,1914722,1914722,-6.45,-1.88,340.725,"March 04, 25",-0.0188,,,,,
2025-03-03,336.87,343.21,336.38,341.8,338.83,1360505,1360505,4.93,1.46,339.565,"March 03, 25",0.0146,,,,,
2025-02-28,334.81,338.43,332.78,337.74,334.81,1745005,1745005,2.93,0.87512,335.94,"February 28, 25",0.0087512,,,,,
2025-02-27,328.6,334.69,326.93,333.17,330.28,1462514,1462514,4.57,1.39,330.8475,"February 27, 25",0.0139,,,,,
2025-02-26,331.52,333.03,327.6,328.33,325.48,991835,991835,-3.19,-0.96223,330.12,"February 26, 25",-0.0096223,,,,,
2025-02-25,329.91,332.69,329.12,331.83,328.95,1712725,1712725,1.92,0.58198,330.8875,"February 25, 25",0.0058198,,,,,
2025-02-24,325.44,331.09,325.37,328.49,325.64,1465534,1465534,3.05,0.93719,327.5975,"February 24, 25",0.0093719,,,,,
2025-02-21,324.67,327.27,323.84,325.56,322.73,952442,952442,0.89,0.27412,325.335,"February 21, 25",0.0027412,,,,,
2025-02-20,326,327.4,322.67,325.13,322.31,876411,876411,-0.87,-0.26687,325.3,"February 20, 25",-0.0026687,,,,,
2025-02-19,327.26,327.99,325.36,327.33,324.49,709600,709600,0.07,0.02138972,326.985,"February 19, 25",0.0002138972,,,,,
2025-02-18,322.24,326.4,320.04,326.3,323.47,1318500,1318500,4.06,1.26,323.745,"February 18, 25",0.0126,,,,,
2025-02-14,328.85,329.6,319.5,321.5,318.71,2079602,2079602,-7.35,-2.24,324.8625,"February 14, 25",-0.0224,,,,,
2025-02-13,325,328.92,324.01,328.56,325.71,1210937,1210937,3.56,1.1,326.6225,"February 13, 25",0.011,,,,,
2025-02-12,320.38,325.1,319.69,324.61,321.79,1099557,1099557,4.23,1.32,322.445,"February 12, 25",0.0132,,,,,
2025-02-11,323.97,324.17,320.77,322,319.21,1537932,1537932,-1.97,-0.60808,322.7275,"February 11, 25",-0.0060808,,,,,
2025-02-10,322.07,324.79,319.81,324.29,321.48,1573139,1573139,2.22,0.68929,322.74,"February 10, 25",0.0068929,,,,,
2025-02-07,319.68,323.55,318.89,322.33,319.53,1722130,1722130,2.65,0.82895,321.1125,"February 07, 25",0.0082895,,,,,
2025-02-06,316.95,320.72,315.66,319.99,317.21,1852549,1852549,3.04,0.95914,318.33,"February 06, 25",0.0095914,,,,,
2025-02-05,314.6,316.34,311.62,316.3,313.55,1481120,1481120,1.7,0.54037,314.715,"February 05, 25",0.0054037,,,,,
2025-02-04,309,313,308.52,312.21,309.5,1680526,1680526,3.21,1.04,310.6825,"February 04, 25",0.0104,,,,,
2025-02-03,299.75,309.53,299.37,309,306.32,2216646,2216646,9.25,3.09,304.4125,"February 03, 25",0.0309,,,,,
2025-01-31,298.2,307.74,296.83,301.82,299.2,2411734,2411734,3.62,1.21,301.1475,"January 31, 25",0.0121,,,,,
2025-01-30,297.07,299.44,294.6,299.03,296.43,1641615,1641615,1.96,0.65978,297.535,"January 30, 25",0.0065978,,,,,
2025-01-29,292,296,291.47,294.1,291.55,1593800,1593800,2.1,0.71918,293.3925,"January 29, 25",0.0071918,,,,,
2025-01-28,296,297.49,293.19,293.41,290.86,1781711,1781711,-2.59,-0.875,295.0225,"January 28, 25",-0.00875,,,,,
2025-01-27,289.52,297.7,289.52,296,293.43,1630400,1630400,6.48,2.24,293.185,"January 27, 25",0.0224,,,,,
2025-01-24,286.8,289.93,286.78,289.51,287,2030433,2030433,2.71,0.94491,288.255,"January 24, 25",0.0094491,,,,,
2025-01-23,292.45,294.36,287.5,288,285.5,1565326,1565326,-4.45,-1.52,290.5775,"January 23, 25",-0.0152,,,,,
2025-01-22,297.15,297.66,293.4,293.5,290.95,1504749,1504749,-3.65,-1.23,295.4275,"January 22, 25",-0.0123,,,,,
2025-01-21,296.88,299.01,293.86,296.77,294.19,1626500,1626500,-0.11,-0.03705201,296.63,"January 21, 25",-0.0003705201,,,,,
2025-01-17,295.79,296.93,293.91,294.82,292.26,1261500,1261500,-0.97,-0.32794,295.3625,"January 17, 25",-0.0032794,,,,,
2025-01-16,290.76,296.02,290.76,295.79,293.22,1230500,1230500,5.03,1.73,293.3325,"January 16, 25",0.0173,,,,,
2025-01-15,292,292,287.76,290.19,287.67,1869239,1869239,-1.81,-0.61986,290.4875,"January 15, 25",-0.0061986,,,,,
2025-01-14,286,289.75,284.87,289.11,286.6,1284615,1284615,3.11,1.09,287.4325,"January 14, 25",0.0109,,,,,
2025-01-13,285.22,288.31,285.22,285.81,283.33,1918412,1918412,0.59,0.20686,286.14,"January 13, 25",0.0020686,,,,,
2025-01-10,285.99,290.34,283.62,287.01,284.52,3074562,3074562,1.02,0.35666,286.74,"January 10, 25",0.0035666,,,,,
2025-01-08,282.13,286.09,280.17,285.5,283.02,1853584,1853584,3.37,1.19,283.4725,"January 08, 25",0.0119,,,,,
2025-01-07,278.32,282.19,277.23,279.77,277.34,2776806,2776806,1.45,0.52098,279.3775,"January 07, 25",0.0052098,,,,,
2025-01-06,281.71,282,276.26,276.42,274.02,1678141,1678141,-5.29,-1.88,279.0975,"January 06, 25",-0.0188,,,,,
2025-01-03,277.42,281.75,276.81,280.4,277.97,3729046,3729046,2.98,1.07,279.095,"January 03, 25",0.0107,,,,,
2025-01-02,285.39,286.27,275.56,275.89,273.5,2560805,2560805,-9.5,-3.33,280.7775,"January 02, 25",-0.0333,,,,,
2024-12-31,285.7,285.98,282.57,283.85,281.39,1354100,1354100,-1.85,-0.64753,284.525,"December 31, 24",-0.0064753,,,,,
2024-12-30,284.08,285.39,281.83,284.46,281.99,1709800,1709800,0.38,0.13377,283.94,"December 30, 24",0.0013377,,,,,
2024-12-27,287.84,289,285.2,286.54,284.05,7623032,7623032,-1.3,-0.45164,287.145,"December 27, 24",-0.0045164,,,,,
2024-12-26,286.55,289.12,286.18,288.36,285.86,1173686,1173686,1.81,0.63165,287.5525,"December 26, 24",0.0063165,,,,,
2024-12-24,285.22,288.5,283.57,288.35,285.85,1045803,1045803,3.13,1.1,286.41,"December 24, 24",0.011,,,,,
2024-12-23,281.67,284.98,280.82,284.51,282.04,1935227,1935227,2.84,1.01,282.995,"December 23, 24",0.0101,,,,,
2024-12-20,279.52,286.44,276.99,283.1,280.64,2774935,2774935,3.58,1.28,281.5125,"December 20, 24",0.0128,,,,,
2024-12-19,278.77,282.15,276.9,279.09,276.67,2244106,2244106,0.32,0.11479,279.2275,"December 19, 24",0.0011479,,,,,
2024-12-18,282.91,285.83,278.22,278.49,276.07,2028231,2028231,-4.42,-1.56,281.3625,"December 18, 24",-0.0156,,,,,
2024-12-17,284.43,284.83,279.71,282.91,280.45,2371137,2371137,-1.52,-0.5344,282.97,"December 17, 24",-0.005344,,,,,
2024-12-16,285.7,289,284.3,286,283.52,2981700,2981700,0.3,0.10501,286.25,"December 16, 24",0.0010501,,,,,
2024-12-13,282.28,285.69,281.48,284.59,282.12,2827249,2827249,2.31,0.81834,283.51,"December 13, 24",0.0081834,,,,,
2024-12-12,284.96,286.2,281.08,281.19,278.75,5646000,5646000,-3.77,-1.32,283.3575,"December 12, 24",-0.0132,,,,,
2024-12-11,284.82,285.93,281.5,283.58,281.12,4921559,4921559,-1.24,-0.43536,283.9575,"December 11, 24",-0.0043536,,,,,
2024-12-10,283.75,288.41,282.6,283.74,281.28,13426557,13426557,-0.01,-0.00352423,284.625,"December 10, 24",-3.52423e-05,,,,,
2024-12-09,293,299.05,283.05,291.85,289.32,2811500,2811500,-1.15,-0.39249,291.7375,"December 09, 24",-0.0039249,,,,,
2024-12-06,301.35,303.43,296.39,296.71,294.13,887832,887832,-4.64,-1.54,299.47,"December 06, 24",-0.0154,0.6,2024-12-06,2024-10-23,0.6,2024-12-20
2024-12-05,306.51,307.67,303.5,303.58,300.35,869234,869234,-2.93,-0.95592,305.315,"December 05, 24",-0.0095592,,,,,
2024-12-04,308.38,310.94,306.77,307.26,303.99,850591,850591,-1.12,-0.36319,308.3375,"December 04, 24",-0.0036319,,,,,
2024-12-03,308.85,310.21,302.89,309.81,306.51,1183102,1183102,0.96,0.31083,307.94,"December 03, 24",0.0031083,,,,,
2024-12-02,312.51,313.01,306.55,307.96,304.68,592077,592077,-4.55,-1.46,310.0075,"December 02, 24",-0.0146,,,,,
2024-11-29,313.85,316.72,311.92,312.24,308.92,811937,811937,-1.61,-0.51298,313.6825,"November 29, 24",-0.0051298,,,,,
2024-11-27,313.49,315.73,311.62,315.16,311.81,1383200,1383200,1.67,0.53271,314,"November 27, 24",0.0053271,,,,,
2024-11-26,308.23,314.44,307.1,312.96,309.63,1538546,1538546,4.73,1.53,310.6825,"November 26, 24",0.0153,,,,,
2024-11-25,302.32,306.49,300.77,306.39,303.13,2181340,2181340,4.07,1.35,303.9925,"November 25, 24",0.0135,,,,,
2024-11-22,303.18,308,301.93,304.29,301.05,626002,626002,1.11,0.36612,304.35,"November 22, 24",0.0036612,,,,,
2024-11-21,297.14,303.67,294.83,302.44,299.22,1032889,1032889,5.3,1.78,299.52,"November 21, 24",0.0178,,,,,
2024-11-20,294.01,296.74,291.12,295.88,292.73,772819,772819,1.87,0.63603,294.4375,"November 20, 24",0.0063603,,,,,
2024-11-19,292.17,293.77,289.8,292.49,289.38,692023,692023,0.32,0.10953,292.0575,"November 19, 24",0.0010953,,,,,
2024-11-18,291.73,295.61,290.29,293.59,290.47,728406,728406,1.86,0.63758,292.805,"November 18, 24",0.0063758,,,,,
2024-11-15,294.63,296.94,292.44,294.58,291.45,948405,948405,-0.05,-0.01697044,294.6475,"November 15, 24",-0.0001697044,,,,,
2024-11-14,297.5,299.42,294.21,294.71,291.57,634372,634372,-2.79,-0.93782,296.46,"November 14, 24",-0.0093782,,,,,
2024-11-13,295.13,299.71,295.09,298.32,295.15,966174,966174,3.19,1.08,297.0625,"November 13, 24",0.0108,,,,,
2024-11-12,294.58,296.12,292.77,295.27,292.13,764625,764625,0.69,0.23423,294.685,"November 12, 24",0.0023423,,,,,
2024-11-11,295.35,297.01,292.14,292.72,289.61,731031,731031,-2.63,-0.89047,294.305,"November 11, 24",-0.0089047,,,,,
2024-11-08,293.43,297.07,292.2,294.77,291.63,787835,787835,1.34,0.45667,294.3675,"November 08, 24",0.0045667,,,,,
2024-11-07,292.4,292.67,289.12,290.56,287.47,862323,862323,-1.84,-0.62927,291.1875,"November 07, 24",-0.0062927,,,,,
2024-11-06,292,293.88,284.56,290.68,287.59,1284330,1284330,-1.32,-0.45205,290.28,"November 06, 24",-0.0045205,,,,,
2024-11-05,281.09,283.19,279.6,283.14,280.13,787932,787932,2.05,0.7293,281.755,"November 05, 24",0.007293,,,,,
2024-11-04,282.46,282.94,279.71,281.65,278.65,654200,654200,-0.81,-0.28677,281.69,"November 04, 24",-0.0028677,,,,,
2024-11-01,281.75,283.11,280.01,280.4,277.42,738425,738425,-1.35,-0.47915,281.3175,"November 01, 24",-0.0047915,,,,,
2024-10-31,283.66,285.83,281.19,281.2,278.21,868200,868200,-2.46,-0.86724,282.97,"October 31, 24",-0.0086724,,,,,
2024-10-30,285.25,286.67,283.52,284.48,281.45,556628,556628,-0.77,-0.26994,284.98,"October 30, 24",-0.0026994,,,,,
2024-10-29,286.22,287.78,285.1,285.12,282.09,791800,791800,-1.1,-0.38432,286.055,"October 29, 24",-0.0038432,,,,,
2024-10-28,286.55,287.53,283.6,285.99,282.95,1008200,1008200,-0.56,-0.19543,285.9175,"October 28, 24",-0.0019543,,,,,
2024-10-25,283,287.49,277.44,282.97,279.96,1478179,1478179,-0.03,-0.01060071,282.725,"October 25, 24",-0.0001060071,,,,,
2024-10-24,290,290,286.71,287.55,284.49,938123,938123,-2.45,-0.84483,288.565,"October 24, 24",-0.0084483,,,,,
2024-10-23,286.72,289.76,286.21,288.93,285.86,612310,612310,2.21,0.77079,287.905,"October 23, 24",0.0077079,,,,,
2024-10-22,288.65,289.95,284.5,287.22,284.16,609438,609438,-1.43,-0.49541,287.58,"October 22, 24",-0.0049541,,,,,
2024-10-21,288.17,289.93,286.11,289.62,286.54,577062,577062,1.45,0.50318,288.4575,"October 21, 24",0.0050318,,,,,
2024-10-18,292,292,288.23,289.25,286.17,738646,738646,-2.75,-0.94178,290.37,"October 18, 24",-0.0094178,,,,,
2024-10-17,291.51,292.84,288.45,290.76,287.67,908305,908305,-0.75,-0.25728,290.89,"October 17, 24",-0.0025728,,,,,
2024-10-16,285.84,290.2,285.5,289.52,286.44,1004900,1004900,3.68,1.29,287.765,"October 16, 24",0.0129,,,,,
2024-10-15,290.7,292.97,286.73,287.57,284.51,932000,932000,-3.13,-1.08,289.4925,"October 15, 24",-0.0108,,,,,
2024-10-14,288.63,290.47,287.4,289.71,286.63,735981,735981,1.08,0.37418,289.0525,"October 14, 24",0.0037418,,,,,
2024-10-11,287.34,288.46,284.78,287.91,284.85,749335,749335,0.57,0.19837,287.1225,"October 11, 24",0.0019837,,,,,
2024-10-10,296.81,297.76,283.62,285.7,282.66,1504520,1504520,-11.11,-3.74,290.9725,"October 10, 24",-0.0374,,,,,
2024-10-09,291.45,295.54,291.34,294.94,291.8,1081400,1081400,3.49,1.2,293.3175,"October 09, 24",0.012,,,,,
2024-10-08,289.15,294.32,288.67,293.16,290.04,1219909,1219909,4.01,1.39,291.325,"October 08, 24",0.0139,,,,,
2024-10-07,288.97,290.35,284.39,286.9,283.85,1376054,1376054,-2.07,-0.71634,287.6525,"October 07, 24",-0.0071634,,,,,
2024-10-04,286.07,290.05,284.95,289.62,286.54,828669,828669,3.55,1.24,287.6725,"October 04, 24",0.0124,,,,,
2024-10-03,286.84,287.39,284.79,286.06,283.02,947023,947023,-0.78,-0.27193,286.27,"October 03, 24",-0.0027193,,,,,
2024-10-02,285.22,286.29,284.04,285.91,282.87,1336100,1336100,0.69,0.24192,285.365,"October 02, 24",0.0024192,,,,,
2024-10-01,281.65,286.45,281.12,286.3,283.25,1083100,1083100,4.65,1.65,283.88,"October 01, 24",0.0165,,,,,
2024-09-30,280.15,281.93,278.19,281.37,278.38,851900,851900,1.22,0.43548,280.41,"September 30, 24",0.0043548,,,,,
2024-09-27,277.5,280.66,277.5,279.45,276.48,740400,740400,1.95,0.7027,278.7775,"September 27, 24",0.007027,,,,,
2024-09-26,280.22,281.21,277.35,277.99,275.03,1211050,1211050,-2.23,-0.7958,279.1925,"September 26, 24",-0.007958,,,,,
2024-09-25,280.96,282.41,278.9,280.75,277.76,896947,896947,-0.21,-0.07474374,280.755,"September 25, 24",-0.0007474374,,,,,
2024-09-24,282.03,282.68,278.2,279.33,276.36,759188,759188,-2.7,-0.95734,280.56,"September 24, 24",-0.0095734,,,,,
2024-09-23,278.22,282.76,276.7,282.03,279.03,1459300,1459300,3.81,1.37,279.9275,"September 23, 24",0.0137,,,,,
2024-09-20,279.61,281.13,274.25,276.06,273.12,2482800,2482800,-3.55,-1.27,277.7625,"September 20, 24",-0.0127,,,,,
2024-09-19,291.16,292.02,281.82,282.2,279.2,1530976,1530976,-8.96,-3.08,286.8,"September 19, 24",-0.0308,,,,,
2024-09-18,296.99,297.11,290.17,291.18,288.08,685273,685273,-5.81,-1.96,293.8625,"September 18, 24",-0.0196,,,,,
2024-09-17,299.02,300.94,294.48,295.94,292.79,556300,556300,-3.08,-1.03,297.595,"September 17, 24",-0.0103,,,,,
2024-09-16,299,301.04,298.64,299.55,296.36,541528,541528,0.55,0.18395,299.5575,"September 16, 24",0.0018395,,,,,
2024-09-13,296.6,298.17,294.41,297.39,294.23,400600,400600,0.79,0.26635,296.6425,"September 13, 24",0.0026635,,,,,
2024-09-12,293.98,297.17,293.1,296.6,293.44,410500,410500,2.62,0.89122,295.2125,"September 12, 24",0.0089122,,,,,
2024-09-11,297.78,297.87,289.4,294.65,291.51,582012,582012,-3.13,-1.05,294.925,"September 11, 24",-0.0105,,,,,
2024-09-10,299.25,300.66,297.28,298.82,295.64,742300,742300,-0.43,-0.14369,299.0025,"September 10, 24",-0.0014369,,,,,
2024-09-09,295.7,299.9,294.85,298.94,295.76,839623,839623,3.24,1.1,297.3475,"September 09, 24",0.011,,,,,
2024-09-06,295.01,296.75,293.59,294.19,291.06,671525,671525,-0.82,-0.27796,294.885,"September 06, 24",-0.0027796,0.6,2024-09-06,2024-07-24,0.6,2024-09-20
2024-09-05,298.22,298.22,293.16,295.55,291.81,527349,527349,-2.67,-0.89531,296.2875,"September 05, 24",-0.0089531,,,,,
2024-09-04,295.31,298.24,294.86,297.75,293.98,714582,714582,2.44,0.82625,296.54,"September 04, 24",0.0082625,,,,,
2024-09-03,292.9,296.1,292.57,294.49,290.76,751216,751216,1.59,0.54285,294.015,"September 03, 24",0.0054285,,,,,
2024-08-30,291.84,293.13,288.94,292.57,288.87,1405032,1405032,0.73,0.25014,291.62,"August 30, 24",0.0025014,,,,,
2024-08-29,291.62,293.71,290.01,291.47,287.78,375000,375000,-0.15,-0.0514368,291.7025,"August 29, 24",-0.000514368,,,,,
2024-08-28,290.74,294,290.17,290.87,287.19,608900,608900,0.13,0.04471349,291.445,"August 28, 24",0.0004471349,,,,,
2024-08-27,287.57,291,287.22,290.06,286.39,817100,817100,2.49,0.86588,288.9625,"August 27, 24",0.0086588,,,,,
2024-08-26,288.44,289.09,286.35,286.78,283.15,652114,652114,-1.66,-0.57551,287.665,"August 26, 24",-0.0057551,,,,,
2024-08-23,292.72,292.76,286.03,287.83,284.19,431617,431617,-4.89,-1.67,289.835,"August 23, 24",-0.0167,,,,,
2024-08-22,289.74,292.1,289.71,291.82,288.13,403000,403000,2.08,0.71789,290.8425,"August 22, 24",0.0071789,,,,,
2024-08-21,288.25,290.2,287.25,289.51,285.85,362600,362600,1.26,0.43712,288.8025,"August 21, 24",0.0043712,,,,,
2024-08-20,287.25,289.36,286.49,288.25,284.6,514351,514351,1,0.34813,287.8375,"August 20, 24",0.0034813,,,,,
2024-08-19,284.5,287.91,284.5,286.55,282.93,491600,491600,2.05,0.72056,285.865,"August 19, 24",0.0072056,,,,,
2024-08-16,285.28,285.78,283.86,285.08,281.47,774900,774900,-0.2,-0.07010656,285,"August 16, 24",-0.0007010656,,,,,
2024-08-15,284.79,286.46,283.27,284.4,280.8,418600,418600,-0.39,-0.13694,284.73,"August 15, 24",-0.0013694,,,,,
2024-08-14,281.92,285.2,281.76,284.7,281.1,663130,663130,2.78,0.9861,283.395,"August 14, 24",0.009861,,,,,
2024-08-13,282.9,283.14,280.59,281.21,277.65,476000,476000,-1.69,-0.59738,281.96,"August 13, 24",-0.0059738,,,,,
2024-08-12,283,284.12,280.67,281.6,278.04,614706,614706,-1.4,-0.4947,282.3475,"August 12, 24",-0.004947,,,,,
2024-08-09,283.74,283.99,281.06,282.75,279.17,800718,800718,-0.99,-0.34891,282.885,"August 09, 24",-0.0034891,,,,,
2024-08-08,281.25,284.08,280.68,282.84,279.26,955020,955020,1.59,0.56533,282.2125,"August 08, 24",0.0056533,,,,,
2024-08-07,282,286.9,281.13,281.64,278.08,965700,965700,-0.36,-0.12766,282.9175,"August 07, 24",-0.0012766,,,,,
2024-08-06,278.97,284.72,278.47,281.25,277.69,772521,772521,2.28,0.81729,280.8525,"August 06, 24",0.0081729,,,,,
2024-08-05,286.43,287.49,277.97,278.32,274.8,1397534,1397534,-8.11,-2.83,282.5525,"August 05, 24",-0.0283,,,,,
2024-08-02,289.04,290.31,283.17,287.14,283.51,917328,917328,-1.9,-0.65735,287.415,"August 02, 24",-0.0065735,,,,,
2024-08-01,285.37,287.18,283.18,287.12,283.49,548625,548625,1.75,0.61324,285.7125,"August 01, 24",0.0061324,,,,,
2024-07-31,284.42,287.6,283.17,283.49,279.9,591105,591105,-0.93,-0.32698,284.67,"July 31, 24",-0.0032698,,,,,
2024-07-30,280.84,286.01,280.66,285,281.39,803107,803107,4.16,1.48,283.1275,"July 30, 24",0.0148,,,,,
2024-07-29,280.93,283.62,278.8,279.37,275.84,1003400,1003400,-1.56,-0.5553,280.68,"July 29, 24",-0.005553,,,,,
2024-07-26,269.13,283.9,267,283.58,279.99,1161116,1161116,14.45,5.37,275.9025,"July 26, 24",0.0537,,,,,
2024-07-25,275.01,277.78,273.92,273.97,270.5,1152810,1152810,-1.04,-0.37817,275.17,"July 25, 24",-0.0037817,,,,,
2024-07-24,274.24,276.83,271.85,274.32,270.85,1215266,1215266,0.08,0.02917153,274.31,"July 24, 24",0.0002917153,,,,,
2024-07-23,273.59,276.38,272.83,273.22,269.76,459988,459988,-0.37,-0.13524,274.005,"July 23, 24",-0.0013524,,,,,
2024-07-22,271.42,273.6,270.05,271.76,268.32,639100,639100,0.34,0.12527,271.7075,"July 22, 24",0.0012527,,,,,
2024-07-19,271.99,272.94,269.26,270.27,266.85,599200,599200,-1.72,-0.63238,271.115,"July 19, 24",-0.0063238,,,,,
2024-07-18,271,272.33,269.99,270.53,267.11,833200,833200,-0.47,-0.17343,270.9625,"July 18, 24",-0.0017343,,,,,
2024-07-17,268.35,272.91,267.88,271.85,268.41,795649,795649,3.5,1.3,270.2475,"July 17, 24",0.013,,,,,
2024-07-16,271.53,273.45,267.51,267.62,264.23,710900,710900,-3.91,-1.44,270.0275,"July 16, 24",-0.0144,,,,,
2024-07-15,271.54,273.36,270.08,270.46,267.04,483243,483243,-1.08,-0.39773,271.36,"July 15, 24",-0.0039773,,,,,
2024-07-12,271.52,274.97,270.26,271.05,267.62,856000,856000,-0.47,-0.1731,271.95,"July 12, 24",-0.001731,,,,,
2024-07-11,267.89,270.38,266.18,270.12,266.7,573136,573136,2.23,0.83243,268.6425,"July 11, 24",0.0083243,,,,,
2024-07-10,264.46,268.52,263.56,267.8,264.41,742900,742900,3.34,1.26,266.085,"July 10, 24",0.0126,,,,,
2024-07-09,264.72,265.7,263.21,263.93,260.59,586900,586900,-0.79,-0.29843,264.39,"July 09, 24",-0.0029843,,,,,
2024-07-08,265,266.25,263.75,264.54,261.19,722243,722243,-0.46,-0.17358,264.885,"July 08, 24",-0.0017358,,,,,
2024-07-05,262.41,265,260.83,264.67,261.32,713000,713000,2.26,0.86125,263.2275,"July 05, 24",0.0086125,,,,,
2024-07-03,261.85,263.62,261.26,262.63,259.31,412800,412800,0.78,0.29788,262.34,"July 03, 24",0.0029788,,,,,
2024-07-02,257.91,262.05,257.77,262,258.69,809100,809100,4.09,1.59,259.9325,"July 02, 24",0.0159,,,,,
2024-07-01,260,261.08,257.58,259.22,255.94,581500,581500,-0.78,-0.3,259.47,"July 01, 24",-0.003,,,,,
2024-06-28,258.68,261.43,257.99,259.31,256.03,1393200,1393200,0.63,0.24354,259.3525,"June 28, 24",0.0024354,,,,,
2024-06-27,254.7,260.13,253.37,260.13,256.84,1201600,1201600,5.43,2.13,257.0825,"June 27, 24",0.0213,,,,,
2024-06-26,259.62,259.62,251.42,253.5,250.29,1053700,1053700,-6.12,-2.36,256.04,"June 26, 24",-0.0236,,,,,
2024-06-25,264.84,266.39,259.41,259.9,256.61,1426651,1426651,-4.94,-1.87,262.635,"June 25, 24",-0.0187,,,,,
2024-06-24,264.8,266.28,262.27,265.19,261.84,982366,982366,0.39,0.14728,264.635,"June 24, 24",0.0014728,,,,,
2024-06-21,264.9,264.9,262.72,264.6,261.25,1541437,1541437,-0.3,-0.11325,264.28,"June 21, 24",-0.0011325,,,,,
2024-06-20,261.48,264.7,261.48,264.66,261.31,711700,711700,3.18,1.22,263.08,"June 20, 24",0.0122,,,,,
2024-06-18,260.78,264.26,260.67,261.87,258.56,1177540,1177540,1.09,0.41798,261.895,"June 18, 24",0.0041798,,,,,
2024-06-17,257.64,262.23,257.29,261.16,257.86,751639,751639,3.52,1.37,259.58,"June 17, 24",0.0137,,,,,
2024-06-14,261.33,262.5,257,258.24,254.97,637200,637200,-3.09,-1.18,259.7675,"June 14, 24",-0.0118,,,,,
2024-06-13,258.65,261.1,258,260.78,257.48,1242600,1242600,2.13,0.82351,259.6325,"June 13, 24",0.0082351,,,,,
2024-06-12,256.77,259.55,253.46,258.88,255.61,1045700,1045700,2.11,0.82175,257.165,"June 12, 24",0.0082175,,,,,
2024-06-11,254.96,257,253.54,256.12,252.88,1156917,1156917,1.16,0.45497,255.405,"June 11, 24",0.0045497,,,,,
2024-06-10,253.51,255.43,252.22,255.17,251.94,976100,976100,1.66,0.65481,254.0825,"June 10, 24",0.0065481,,,,,
2024-06-07,250.76,253.86,250.72,253.53,250.32,698900,698900,2.77,1.1,252.2175,"June 07, 24",0.011,0.6,2024-06-07,2024-04-24,0.6,2024-06-21
2024-06-06,253.51,254.12,250.73,251.64,247.86,1005106,1005106,-1.87,-0.73764,252.5,"June 06, 24",-0.0073764,,,,,
2024-06-05,255.85,255.85,251.79,253.09,249.29,1110522,1110522,-2.76,-1.08,254.145,"June 05, 24",-0.0108,,,,,
2024-06-04,252.06,255.41,251.57,255.22,251.39,621300,621300,3.16,1.25,253.565,"June 04, 24",0.0125,,,,,
2024-06-03,252.77,254.57,250.51,253.03,249.23,698734,698734,0.26,0.10286,252.72,"June 03, 24",0.0010286,,,,,
2024-05-31,251.89,253.93,250.71,253.33,249.52,1537100,1537100,1.44,0.57168,252.465,"May 31, 24",0.0057168,,,,,
2024-05-30,244.96,250.27,244.6,249.09,245.35,685129,685129,4.13,1.69,247.23,"May 30, 24",0.0169,,,,,
2024-05-29,247.8,247.91,245.24,245.32,241.64,481203,481203,-2.48,-1,246.5675,"May 29, 24",-0.01,,,,,
2024-05-28,250.53,250.53,247.69,248.33,244.6,771300,771300,-2.2,-0.87814,249.27,"May 28, 24",-0.0087814,,,,,
2024-05-24,250.89,252.4,250.19,252.06,248.27,550105,550105,1.17,0.46634,251.385,"May 24, 24",0.0046634,,,,,
2024-05-23,256.98,257.09,250.42,250.96,247.19,715441,715441,-6.02,-2.34,253.8625,"May 23, 24",-0.0234,,,,,
2024-05-22,257.98,259.35,257.15,257.65,253.78,397100,397100,-0.33,-0.12792,258.0325,"May 22, 24",-0.0012792,,,,,
2024-05-21,257.34,258.37,255.86,257.84,253.97,506000,506000,0.5,0.1943,257.3525,"May 21, 24",0.001943,,,,,
2024-05-20,257.65,258.57,256.34,256.39,252.54,689683,689683,-1.26,-0.48904,257.2375,"May 20, 24",-0.0048904,,,,,
2024-05-17,257.29,258.2,254.82,257.67,253.8,708100,708100,0.38,0.14769,256.995,"May 17, 24",0.0014769,,,,,
2024-05-16,253,256.28,251.63,255.52,251.68,888989,888989,2.52,0.99605,254.1075,"May 16, 24",0.0099605,,,,,
2024-05-15,249.56,253.14,249.4,251.78,248,643133,643133,2.22,0.88957,250.97,"May 15, 24",0.0088957,,,,,
