date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,unadjustedVolume,changePercent,low,open,volume,changeOverTime,adjClose,close,high,change,vwap
2023-06-29,"June 29, 23",,,,,,368928,2.34,178.52,179.25,368928,0.0234,182.24,183.44,183.94,4.19,181.2875
2023-06-28,"June 28, 23",,,,,,567300,-0.58201,178.84,180.41,567300,-0.0058201,178.19,179.36,180.85,-1.05,179.865
2023-06-27,"June 27, 23",,,,,,314887,1.06,177.96,178,314887,0.0106,178.7,179.88,180.23,1.88,179.0175
2023-06-26,"June 26, 23",,,,,,450400,0.42986,176.26,176.8,450400,0.0042986,176.4,177.56,178.99,0.76,177.4025
2023-06-23,"June 23, 23",,,,,,5885600,-0.26702,174.01,176.02,5885600,-0.0026702,174.4,175.55,177.93,-0.47,175.8775
2023-06-22,"June 22, 23",,,,,,577500,-0.26991,176.41,177.84,577500,-0.0026991,176.2,177.36,179.26,-0.48,177.7175
2023-06-21,"June 21, 23",,,,,,448500,1.97,174.11,174.48,448500,0.0197,176.75,177.92,178.02,3.44,176.1325
2023-06-20,"June 20, 23",,,,,,341400,-0.14857,173.24,175,341400,-0.0014857,173.6,174.74,175.01,-0.26,174.4975
2023-06-16,"June 16, 23",,,,,,530129,-1.61,175.11,178.61,530129,-0.0161,174.58,175.73,178.91,-2.88,177.09
2023-06-15,"June 15, 23",,,,,,366809,0.83828,173.2,175.36,366809,0.0083828,175.67,176.83,176.98,1.47,175.5925
2023-06-14,"June 14, 23",,,,,,339900,-0.45308,173.77,176.57,339900,-0.0045308,174.62,175.77,177.08,-0.8,175.7975
2023-06-13,"June 13, 23",,,,,,486500,1.43,174.65,174.65,486500,0.0143,175.98,177.14,178.46,2.49,176.225
2023-06-12,"June 12, 23",,,,,,379834,0.02862705,172.8,174.66,379834,0.0002862705,173.57,174.71,176.25,0.05,174.605
2023-06-09,"June 09, 23",,,,,,258322,-0.34817,172.83,175.2,258322,-0.0034817,173.45,174.59,175.55,-0.61,174.5425
2023-06-08,"June 08, 23",,,,,,273500,0.33536,174.68,175.93,273500,0.0033536,175.36,176.52,176.9,0.59,176.0075
2023-06-07,"June 07, 23",,,,,,310800,0.98286,174.5,175,310800,0.0098286,175.56,176.72,176.8,1.72,175.755
2023-06-06,"June 06, 23",,,,,,388800,2.44,170.11,170.49,388800,0.0244,173.51,174.65,175.25,4.16,172.625
2023-06-05,"June 05, 23",,,,,,213961,-1.09,168,172.19,213961,-0.0109,169.2,170.32,172.69,-1.87,170.8
2023-06-02,"June 02, 23",,,,,,499230,3.97,166.33,166.58,499230,0.0397,172.06,173.19,173.2,6.61,169.825
2023-06-01,"June 01, 23",,,,,,363300,0.37003,163.44,164.85,363300,0.0037003,164.38,165.46,165.94,0.61,164.9225
2023-05-31,"May 31, 23",,,,,,619233,-3.13,163.4,170.16,619233,-0.0313,163.76,164.84,172.25,-5.32,167.6625
2023-05-30,"May 30, 23",,,,,,276700,-0.37863,170.35,171.67,276700,-0.0037863,169.9,171.02,173.78,-0.65,171.705
2023-05-26,"May 26, 23",,,,,,373800,1.76,167.91,167.91,373800,0.0176,169.74,170.86,171.65,2.95,169.5825
2023-05-25,"May 25, 23",,,,,,386523,3.24,161.95,162.22,386523,0.0324,166.38,167.48,167.88,5.26,164.8825
2023-05-24,"May 24, 23",,,,,,539800,-1.28,161.49,163.77,539800,-0.0128,160.62,161.68,164.9,-2.09,162.96
2023-05-23,"May 23, 23",,,,,,413200,-0.25685,162.68,163.52,413200,-0.0025685,162.03,163.1,165.07,-0.42,163.5925
2023-05-22,"May 22, 23",,,,,,245400,-0.17554,163.24,165.2,245400,-0.0017554,163.83,164.91,166.39,-0.29,164.935
2023-05-19,"May 19, 23",,,,,,372300,-1.72,164.76,167.84,372300,-0.0172,163.87,164.95,167.84,-2.89,166.3475
2023-05-18,"May 18, 23",,,,,,323029,1.08,164.56,164.93,323029,0.0108,165.62,166.71,166.9,1.78,165.775
2023-05-17,"May 17, 23",,,,,,240100,0.26056,164.93,165.03,240100,0.0026056,164.38,165.46,166.18,0.43,165.4
2023-05-16,"May 16, 23",,,,,,335543,-0.43636,162.49,165,335543,-0.0043636,163.2,164.28,165.25,-0.72,164.255
2023-05-15,"May 15, 23",,,,,,171100,0.15119,164.55,165.35,171100,0.0015119,164.52,165.6,166.57,0.25,165.5175
2023-05-12,"May 12, 23",,,,,,267319,-0.13308,164.7,165.32,267319,-0.0013308,164.02,165.1,167.03,-0.22,165.5375
2023-05-11,"May 11, 23",,,,,,237250,0.06669496,164.71,164.93,237250,0.0006669496,163.96,165.04,166.27,0.11,165.2375
2023-05-10,"May 10, 23",,,,,,333000,-0.5204,164.94,167.18,333000,-0.005204,165.22,166.31,168.25,-0.87,166.67
2023-05-09,"May 09, 23",,,,,,210710,-0.06007449,165.11,166.46,210710,-0.0006007449,165.27,166.36,166.89,-0.1,166.205
2023-05-08,"May 08, 23",,,,,,237749,-1.12,165.74,168.35,237749,-0.0112,165.38,166.47,168.77,-1.88,167.3325
2023-05-05,"May 05, 23",,,,,,232200,0.50889,166.69,167.03,232200,0.0050889,166.78,167.88,168.78,0.85,167.595
2023-05-04,"May 04, 23",,,,,,271600,0.1515,164.3,165.02,271600,0.001515,164.19,165.27,166.51,0.25,165.275
2023-05-03,"May 03, 23",,,,,,318600,-1.01,165.57,167.65,318600,-0.0101,164.87,165.96,168.87,-1.69,167.0125
2023-05-02,"May 02, 23",,,,,,335400,-0.35855,164.83,167.34,335400,-0.0035855,165.65,166.74,167.34,-0.6,166.5625
2023-05-01,"May 01, 23",,,,,,414800,-1.89,167.04,170.85,414800,-0.0189,166.52,167.62,171.99,-3.23,169.375
2023-04-28,"April 28, 23",,,,,,623519,-0.12849,169.51,171.22,623519,-0.0012849,169.88,171,174.05,-0.22,171.445
2023-04-27,"April 27, 23",,,,,,630900,5.77,161.8,162.09,630900,0.0577,170.32,171.44,171.58,9.35,166.7275
2023-04-26,"April 26, 23",,,,,,928700,-0.32203,155.47,158.37,928700,-0.0032203,156.83,157.86,159.26,-0.51,157.74
2023-04-25,"April 25, 23",,,,,,690129,1.3,157.95,157.95,690129,0.013,158.95,160,160.63,2.05,159.1325
2023-04-24,"April 24, 23",,,,,,467213,1.01,158.13,158.13,467213,0.0101,158.68,159.73,160.54,1.6,159.1325
2023-04-21,"April 21, 23",,,,,,480100,-0.75481,157.01,158.98,480100,-0.0075481,156.75,157.78,159.62,-1.2,158.3475
2023-04-20,"April 20, 23",,,,,,403748,2.3,155.35,155.35,403748,0.023,157.89,158.93,159.22,3.58,157.2125
2023-04-19,"April 19, 23",,,,,,292939,-0.28774,155.14,156.39,292939,-0.0028774,154.92,155.94,157.16,-0.45,156.1575
2023-04-18,"April 18, 23",,,,,,193641,-0.65935,155.4,157.73,193641,-0.0065935,155.66,156.69,159.5,-1.04,157.33
2023-04-17,"April 17, 23",,,,,,174400,0.58876,155.35,156.26,174400,0.0058876,156.15,157.18,157.21,0.92,156.5
2023-04-14,"April 14, 23",0.18,0.18,2023-04-17,2023-04-28,2023-04-06,192600,0.48337,154.95,155.16,192600,0.0048337,154.89,155.91,157.31,0.75,155.8325
2023-04-13,"April 13, 23",,,,,,179500,0.78827,154,154.77,179500,0.0078827,154.79,155.99,156.4,1.22,155.29
2023-04-12,"April 12, 23",,,,,,287431,-0.76302,154.23,155.96,287431,-0.0076302,153.58,154.77,156.3,-1.19,155.315
2023-04-11,"April 11, 23",,,,,,256739,-1.58,154.63,157.41,256739,-0.0158,153.73,154.92,158.37,-2.49,156.3325
2023-04-10,"April 10, 23",,,,,,620317,3,152.16,152.16,620317,0.03,155.52,156.73,157.27,4.57,154.58
2023-04-06,"April 06, 23",,,,,,245100,-0.85636,151.52,154.14,245100,-0.0085636,151.64,152.82,154.29,-1.32,153.1925
2023-04-05,"April 05, 23",,,,,,444902,-2.16,151.61,157.65,444902,-0.0216,153.05,154.24,158.1,-3.41,155.4
2023-04-04,"April 04, 23",,,,,,288729,-3.81,158.09,164.99,288729,-0.0381,157.48,158.7,164.99,-6.29,161.6925
2023-04-03,"April 03, 23",,,,,,776329,1.04,162.78,162.82,776329,0.0104,163.25,164.52,164.94,1.7,163.765
2023-03-31,"March 31, 23",,,,,,302900,0.56906,160.73,161.67,302900,0.0056906,161.34,162.59,162.84,0.92,161.9575
2023-03-30,"March 30, 23",,,,,,239700,-0.01242545,159.35,160.96,239700,-0.0001242545,159.7,160.94,162.28,-0.02,160.8825
2023-03-29,"March 29, 23",,,,,,205634,0.0186881,159.17,160.53,205634,0.000186881,159.33,160.56,161.22,0.03,160.37
2023-03-28,"March 28, 23",,,,,,185100,0.4534,157.94,158.8,185100,0.004534,158.29,159.52,159.91,0.72,159.0425
2023-03-27,"March 27, 23",,,,,,435146,0.72776,155.78,158.02,435146,0.0072776,157.95,159.17,159.96,1.15,158.2325
2023-03-24,"March 24, 23",,,,,,339504,0.5196,153.56,155.89,339504,0.005196,155.49,156.7,157.66,0.81,155.9525
2023-03-23,"March 23, 23",,,,,,327200,-1.35,156.02,159.79,327200,-0.0135,156.43,157.64,160.55,-2.15,158.5
2023-03-22,"March 22, 23",,,,,,374938,-0.61529,159.29,160.9,374938,-0.0061529,158.68,159.91,163.15,-0.99,160.8125
2023-03-21,"March 21, 23",,,,,,314800,-1.13,161.21,163.87,314800,-0.0113,160.77,162.02,165.44,-1.85,163.135
2023-03-20,"March 20, 23",,,,,,337601,0.09907734,160.91,161.49,337601,0.0009907734,160.41,161.65,163.68,0.16,161.9325
2023-03-17,"March 17, 23",,,,,,898145,0.20616,157.17,160.07,898145,0.0020616,159.17,160.4,161.1,0.33,159.685
2023-03-16,"March 16, 23",,,,,,453100,4.07,153.95,154.26,453100,0.0407,159.31,160.54,160.64,6.28,157.3475
2023-03-15,"March 15, 23",,,,,,460600,0.61955,152.75,154.95,460600,0.0061955,154.71,155.91,155.95,0.96,154.89
2023-03-14,"March 14, 23",,,,,,363400,-0.46503,157.45,159.13,363400,-0.0046503,157.17,158.39,160.13,-0.74,158.775
2023-03-13,"March 13, 23",,,,,,272749,-0.05136107,154.77,155.76,272749,-0.0005136107,154.48,155.68,158.75,-0.08,156.24
2023-03-10,"March 10, 23",,,,,,417210,-3.4,157.12,164.07,417210,-0.034,157.27,158.49,164.07,-5.58,160.9375
2023-03-09,"March 09, 23",,,,,,216800,-2.25,164.8,168.69,216800,-0.0225,163.62,164.89,168.83,-3.8,166.8025
2023-03-08,"March 08, 23",,,,,,320930,1.05,164.72,166.22,320930,0.0105,166.68,167.97,168.02,1.75,166.7325
2023-03-07,"March 07, 23",,,,,,346900,-0.83134,165.63,167.2,346900,-0.0083134,164.53,165.81,168.36,-1.39,166.75
2023-03-06,"March 06, 23",,,,,,367001,-1.12,165.59,168.38,367001,-0.0112,165.21,166.49,168.8,-1.89,167.315
2023-03-03,"March 03, 23",,,,,,209241,0.68534,165.36,167.8,209241,0.0068534,167.65,168.95,169.47,1.15,167.895
2023-03-02,"March 02, 23",,,,,,283586,0.34277,165.78,166.29,283586,0.0034277,165.58,166.86,167.98,0.57,166.7275
2023-03-01,"March 01, 23",,,,,,347704,-0.28662,166,167.47,347704,-0.0028662,165.71,166.99,168.38,-0.48,167.21
2023-02-28,"February 28, 23",,,,,,555400,0.63794,166.16,166.16,555400,0.0063794,165.93,167.22,168.9,1.06,167.11
2023-02-27,"February 27, 23",,,,,,472600,-0.04815796,164.76,166.12,472600,-0.0004815796,164.76,166.04,166.94,-0.08,165.965
2023-02-24,"February 24, 23",,,,,,576922,-0.2531,161,165.94,576922,-0.002531,164.25,165.52,169.89,-0.42,165.5875
2023-02-23,"February 23, 23",,,,,,743230,4.32,153.47,155.4,743230,0.0432,160.87,162.12,165.82,6.72,159.2025
2023-02-22,"February 22, 23",,,,,,239243,-0.40777,146.22,147.14,239243,-0.0040777,145.41,146.54,148.07,-0.6,146.9925
2023-02-21,"February 21, 23",,,,,,203200,-2.19,145.77,149.76,203200,-0.0219,145.35,146.48,149.83,-3.28,147.96
2023-02-17,"February 17, 23",,,,,,268422,1.25,149.2,149.33,268422,0.0125,150.03,151.19,152.23,1.86,150.4875
2023-02-16,"February 16, 23",,,,,,294500,1.3,146.85,146.85,294500,0.013,147.62,148.76,150.74,1.91,148.3
2023-02-15,"February 15, 23",,,,,,264031,2.12,145.47,145.56,264031,0.0212,147.5,148.64,148.98,3.08,147.1625
2023-02-14,"February 14, 23",,,,,,154800,0.06806889,145.85,146.91,154800,0.0006806889,145.88,147.01,148.45,0.1,147.055
2023-02-13,"February 13, 23",,,,,,256600,0.73882,145.79,146.18,256600,0.0073882,146.13,147.26,148.13,1.08,146.84
2023-02-10,"February 10, 23",,,,,,207200,0.48912,143.85,145.16,207200,0.0048912,144.75,145.87,145.92,0.71,145.2
2023-02-09,"February 09, 23",,,,,,428731,-2.26,145.12,148.5,428731,-0.0226,144.03,145.15,149.32,-3.35,147.0225
2023-02-08,"February 08, 23",,,,,,212900,0.36035,146.93,147.08,212900,0.0036035,146.47,147.61,148.49,0.53,147.5275
2023-02-07,"February 07, 23",,,,,,301116,1.12,144.64,146.49,301116,0.0112,146.99,148.13,148.29,1.64,146.8875
2023-02-06,"February 06, 23",,,,,,284800,-0.39865,145.98,148,284800,-0.0039865,146.28,147.41,148.98,-0.59,147.5925
2023-02-03,"February 03, 23",,,,,,263800,-0.30852,148.42,149.1,263800,-0.0030852,147.5,148.64,150.67,-0.46,149.2075
2023-02-02,"February 02, 23",,,,,,189000,0.08028904,147.34,149.46,189000,0.0008028904,148.43,149.58,149.9,0.12,149.07
2023-02-01,"February 01, 23",,,,,,247600,0.71612,147.15,148.02,247600,0.0071612,147.93,149.08,150.77,1.06,148.755
2023-01-31,"January 31, 23",,,,,,331946,1.59,145.93,145.93,331946,0.0159,147.11,148.25,148.52,2.32,147.1575
2023-01-30,"January 30, 23",,,,,,176200,-0.54021,145.09,146.24,176200,-0.0054021,144.33,145.45,148.56,-0.79,146.335
2023-01-27,"January 27, 23",,,,,,153504,0.67999,145.59,145.59,153504,0.0067999,145.45,146.58,147.19,0.99,146.2375
2023-01-26,"January 26, 23",,,,,,137000,-0.75948,145.27,147.47,137000,-0.0075948,145.22,146.35,147.89,-1.12,146.745
2023-01-25,"January 25, 23",,,,,,152900,0.50866,144.69,145.48,152900,0.0050866,145.1,146.22,147.25,0.74,145.91
2023-01-24,"January 24, 23",,,,,,213300,1.7,143.32,144.1,213300,0.017,145.42,146.55,147.75,2.45,145.43
2023-01-23,"January 23, 23",,,,,,202242,-0.55104,143.9,145.18,202242,-0.0055104,143.27,144.38,145.69,-0.8,144.7875
2023-01-20,"January 20, 23",,,,,,191700,0.23452,142.63,144.98,191700,0.0023452,144.2,145.32,145.33,0.34,144.565
2023-01-19,"January 19, 23",,,,,,130200,-1.66,143.28,146.46,130200,-0.0166,142.92,144.03,146.83,-2.43,145.15
2023-01-18,"January 18, 23",,,,,,197610,-0.69473,146.85,148.26,197610,-0.0069473,146.1,147.23,150.81,-1.03,148.2875
2023-01-17,"January 17, 23",,,,,,278650,-1.3,148.33,150.35,278650,-0.013,147.26,148.4,152.59,-1.95,149.9175
2023-01-13,"January 13, 23",0.15,0.15,2023-01-17,2023-01-31,2023-01-06,175438,0.57305,150.74,151.82,175438,0.0057305,151.52,152.69,152.98,0.87,152.0575
2023-01-12,"January 12, 23",,,,,,229607,2.64,147.45,147.95,229607,0.0264,150.53,151.85,151.91,3.9,149.79
2023-01-11,"January 11, 23",,,,,,177100,0.00676682,147.65,147.78,177100,6.76682e-05,146.51,147.79,149.69,0.01,148.2275
2023-01-10,"January 10, 23",,,,,,244300,1.81,143.71,144.44,244300,0.0181,145.77,147.05,147.33,2.61,145.6325
2023-01-09,"January 09, 23",,,,,,290100,-1.87,144.44,147.81,290100,-0.0187,143.78,145.04,149.31,-2.77,146.65
2023-01-06,"January 06, 23",,,,,,221906,2.23,143.52,144.42,221906,0.0223,146.36,147.64,147.72,3.22,145.825
2023-01-05,"January 05, 23",,,,,,261225,-1.45,141.89,144.5,261225,-0.0145,141.16,142.4,145.58,-2.1,143.5925
2023-01-04,"January 04, 23",,,,,,375800,-2.47,144.54,149.13,375800,-0.0247,144.18,145.44,149.75,-3.69,147.215
2023-01-03,"January 03, 23",,,,,,188300,-0.36947,146.39,148.86,188300,-0.0036947,147.02,148.31,149.32,-0.55,148.22
2022-12-30,"December 30, 22",,,,,,157700,-0.49046,147.34,148.84,157700,-0.0049046,146.82,148.11,148.93,-0.73,148.305
2022-12-29,"December 29, 22",,,,,,161527,0.30268,148.31,148.67,161527,0.0030268,147.82,149.12,150,0.45,149.025
2022-12-28,"December 28, 22",,,,,,132800,-1.72,147.57,150.19,132800,-0.0172,146.32,147.6,150.75,-2.59,149.0275
2022-12-27,"December 27, 22",,,,,,132544,0.18692,149.27,149.8,132544,0.0018692,148.78,150.08,151.4,0.28,150.1375
2022-12-23,"December 23, 22",,,,,,130828,0.63125,148.68,148.91,130828,0.0063125,148.55,149.85,150.47,0.94,149.4775
2022-12-22,"December 22, 22",,,,,,311100,0.62774,146.31,148.15,311100,0.0062774,147.78,149.08,149.57,0.93,148.2775
2022-12-21,"December 21, 22",,,,,,307143,1.25,146.9,147.49,307143,0.0125,148.04,149.34,150.63,1.85,148.59
2022-12-20,"December 20, 22",,,,,,339905,0.0887372,146.48,146.5,339905,0.000887372,145.36,146.63,148.3,0.13,146.9775
2022-12-19,"December 19, 22",,,,,,267600,-0.8705,146.12,148.19,267600,-0.008705,145.62,146.9,148.81,-1.29,147.505
2022-12-16,"December 16, 22",,,,,,2007717,2.9,143.68,144,2007717,0.029,146.88,148.17,148.22,4.17,146.0175
2022-12-15,"December 15, 22",,,,,,462840,-0.72212,144.15,146.79,462840,-0.0072212,144.46,145.73,147.33,-1.06,146
2022-12-14,"December 14, 22",,,,,,433000,-2.35,146.43,151.11,433000,-0.0235,146.28,147.56,151.31,-3.55,149.1025
2022-12-13,"December 13, 22",,,,,,306606,-1.97,149.3,153.24,306606,-0.0197,148.91,150.22,153.24,-3.02,151.5
2022-12-12,"December 12, 22",,,,,,232000,0.50444,147.95,148.68,232000,0.0050444,148.13,149.43,149.68,0.75,148.935
2022-12-09,"December 09, 22",,,,,,194800,-1.26,148.52,150.46,194800,-0.0126,147.27,148.56,150.55,-1.9,149.5225
2022-12-08,"December 08, 22",,,,,,160400,0.20595,149.21,150.52,160400,0.0020595,149.52,150.83,151.53,0.31,150.5225
2022-12-07,"December 07, 22",,,,,,194200,0.50478,148.13,148.58,194200,0.0050478,148.03,149.33,150.64,0.75,149.17
2022-12-06,"December 06, 22",,,,,,298241,-0.49426,147.29,149.72,298241,-0.0049426,147.69,148.98,150.49,-0.74,149.12
2022-12-05,"December 05, 22",,,,,,376048,-1.93,147.15,152.04,376048,-0.0193,147.81,149.11,152.04,-2.93,150.085
2022-12-02,"December 02, 22",,,,,,207252,0.73972,152.13,152.76,207252,0.0073972,152.55,153.89,155.23,1.13,153.5025
2022-12-01,"December 01, 22",,,,,,149800,-0.99004,153.56,155.55,149800,-0.0099004,152.67,154.01,156.15,-1.54,154.8175
2022-11-30,"November 30, 22",,,,,,348700,1.97,149.74,151.91,348700,0.0197,153.55,154.9,154.92,2.99,152.8675
2022-11-29,"November 29, 22",,,,,,209536,-0.26226,151.78,152.52,209536,-0.0026226,150.8,152.12,153.92,-0.4,152.585
2022-11-28,"November 28, 22",,,,,,224236,-1.1,152.06,154.51,224236,-0.011,151.48,152.81,155.58,-1.7,153.74
2022-11-25,"November 25, 22",,,,,,119000,0.72595,154.28,154.28,119000,0.0072595,154.05,155.4,155.95,1.12,154.9775
2022-11-23,"November 23, 22",,,,,,214200,-0.23384,153.32,153.95,214200,-0.0023384,152.26,153.59,155.75,-0.36,154.1525
2022-11-22,"November 22, 22",,,,,,364716,-0.52057,151.87,155.6,364716,-0.0052057,153.44,154.79,156.67,-0.81,154.7325
2022-11-21,"November 21, 22",,,,,,318500,0.23316,154.03,154.4,318500,0.0023316,153.42,154.76,155.97,0.36,154.79
2022-11-18,"November 18, 22",,,,,,695444,0.4397,151.92,154.65,695444,0.004397,153.98,155.33,155.54,0.68,154.36
2022-11-17,"November 17, 22",,,,,,404812,0.12447,151.2,152.65,404812,0.0012447,151.51,152.84,153.79,0.19,152.62
2022-11-16,"November 16, 22",,,,,,508179,0.90196,152.56,153,508179,0.0090196,153.04,154.38,155.29,1.38,153.8075
2022-11-15,"November 15, 22",,,,,,440000,1.6,149.57,150.43,440000,0.016,151.5,152.83,153.42,2.4,151.5625
2022-11-14,"November 14, 22",,,,,,470500,-0.78301,149.36,150.7,470500,-0.0078301,148.22,149.52,153.58,-1.18,150.79
2022-11-11,"November 11, 22",,,,,,478100,-0.61297,150.27,151.72,478100,-0.0061297,149.48,150.79,153.42,-0.93,151.55
2022-11-10,"November 10, 22",,,,,,511700,1.37,148.54,150,511700,0.0137,150.74,152.06,152.12,2.06,150.68
2022-11-09,"November 09, 22",,,,,,398200,1.74,143.98,143.98,398200,0.0174,145.22,146.49,146.99,2.51,145.36
2022-11-08,"November 08, 22",,,,,,320500,-0.29386,144.54,146.33,320500,-0.0029386,144.63,145.9,148.3,-0.43,146.2675
2022-11-07,"November 07, 22",,,,,,359200,-0.02744614,143.63,145.74,359200,-0.0002744614,144.43,145.7,146.02,-0.04,145.2725
2022-11-04,"November 04, 22",,,,,,333148,-0.50317,142.12,145.08,333148,-0.0050317,143.1,144.35,145.9,-0.73,144.3625
2022-11-03,"November 03, 22",,,,,,277208,2.2,138.53,139.28,277208,0.022,141.1,142.34,143.79,3.06,140.985
2022-11-02,"November 02, 22",,,,,,454206,-1.62,140.15,142.65,454206,-0.0162,139.12,140.34,144.65,-2.31,141.9475
2022-11-01,"November 01, 22",,,,,,373336,1.95,141.08,141.58,373336,0.0195,143.09,144.34,144.63,2.76,142.9075
2022-10-31,"October 31, 22",,,,,,559800,1.34,138.65,139.24,559800,0.0134,139.87,141.1,141.87,1.86,140.215
2022-10-28,"October 28, 22",,,,,,682800,3.27,135.55,135.59,682800,0.0327,138.81,140.03,142.08,4.44,138.3125
2022-10-27,"October 27, 22",,,,,,588000,0.3059,131.73,134.03,588000,0.003059,133.27,134.44,137.31,0.41,134.3775
2022-10-26,"October 26, 22",,,,,,507317,-1.22,128.86,130.72,507317,-0.0122,128,129.12,131.92,-1.6,130.155
2022-10-25,"October 25, 22",,,,,,245700,1.47,128.23,128.23,245700,0.0147,128.98,130.11,130.99,1.88,129.39
2022-10-24,"October 24, 22",,,,,,288400,0.47063,126.54,127.49,288400,0.0047063,126.98,128.09,129.17,0.6,127.8225
2022-10-21,"October 21, 22",,,,,,325900,1.17,123.79,125.22,325900,0.0117,125.58,126.68,127.71,1.46,125.85
2022-10-20,"October 20, 22",,,,,,171800,-2.38,124.25,127.86,171800,-0.0238,123.74,124.82,128.5,-3.04,126.3575
2022-10-19,"October 19, 22",,,,,,336246,0.369,126.32,127.37,336246,0.00369,126.73,127.84,128.37,0.47,127.475
2022-10-18,"October 18, 22",,,,,,386812,-1.55,126.28,130,386812,-0.0155,126.87,127.98,131.57,-2.02,128.9575
2022-10-17,"October 17, 22",0.15,0.15,2022-10-18,2022-10-31,2022-07-28,321700,2.87,123.6,123.88,321700,0.0287,126.32,127.43,127.58,3.55,125.6225
2022-10-14,"October 14, 22",,,,,,194741,-1.99,121.44,124.42,194741,-0.0199,120.74,121.95,124.46,-2.47,123.0675
2022-10-13,"October 13, 22",,,,,,282200,3.58,119.12,119.42,282200,0.0358,122.47,123.7,124.46,4.28,121.675
2022-10-12,"October 12, 22",,,,,,246400,-1.32,121.36,123.02,246400,-0.0132,120.2,121.4,123.19,-1.62,122.2425
2022-10-11,"October 11, 22",,,,,,285100,1.24,121.19,121.46,285100,0.0124,121.75,122.97,123.81,1.51,122.3575
2022-10-10,"October 10, 22",,,,,,205629,0.62717,120.55,121.18,205629,0.0062717,120.73,121.94,122.66,0.76,121.5825
2022-10-07,"October 07, 22",,,,,,177824,-0.75089,119.22,121.19,177824,-0.0075089,119.09,120.28,121.19,-0.91,120.47
2022-10-06,"October 06, 22",,,,,,161345,0.88635,120.33,120.72,161345,0.0088635,120.58,121.79,122.17,1.07,121.2525
2022-10-05,"October 05, 22",,,,,,265019,0.56301,120.74,120.78,265019,0.0056301,120.26,121.46,122.21,0.68,121.2975
2022-10-04,"October 04, 22",,,,,,233500,1.76,120.14,120.14,233500,0.0176,121.05,122.26,122.72,2.12,121.315
2022-10-03,"October 03, 22",,,,,,216400,1.03,115.84,117.41,216400,0.0103,117.44,118.62,119.15,1.21,117.755
2022-09-30,"September 30, 22",,,,,,303902,-0.67945,115.3,116.27,303902,-0.0067945,114.33,115.48,118.3,-0.79,116.3375
2022-09-29,"September 29, 22",,,,,,246826,-0.11198,114.13,116.09,246826,-0.0011198,114.81,115.96,117.28,-0.13,115.865
2022-09-28,"September 28, 22",,,,,,239900,2.19,114.26,114.82,239900,0.0219,116.18,117.34,118.07,2.52,116.1225
2022-09-27,"September 27, 22",,,,,,301825,-1.84,112.85,115.98,301825,-0.0184,112.72,113.85,116.16,-2.13,114.71
2022-09-26,"September 26, 22",,,,,,335817,-0.09564386,114.39,115.01,335817,-0.0009564386,113.76,114.9,117.02,-0.11,115.33
2022-09-23,"September 23, 22",,,,,,350143,-1.1,114.1,116.44,350143,-0.011,114.02,115.16,116.54,-1.28,115.56
2022-09-22,"September 22, 22",,,,,,327618,-1.17,117.42,119.03,327618,-0.0117,116.47,117.64,119.19,-1.39,118.32
2022-09-21,"September 21, 22",,,,,,265036,-1.66,118.54,120.78,265036,-0.0166,117.59,118.77,121.99,-2.01,120.02
2022-09-20,"September 20, 22",,,,,,172218,0.32043,117.63,118.59,172218,0.0032043,117.79,118.97,119.41,0.38,118.65
2022-09-19,"September 19, 22",,,,,,248800,2.1,117.21,117.21,248800,0.021,118.48,119.67,119.81,2.46,118.475
2022-09-16,"September 16, 22",,,,,,1106150,0.44244,117.03,117.53,1106150,0.0044244,116.88,118.05,118.38,0.52,117.7475
2022-09-15,"September 15, 22",,,,,,351000,1,116.9,117.45,351000,0.01,117.45,118.63,119.6,1.18,118.145
2022-09-14,"September 14, 22",,,,,,366922,0.89377,116.85,117.48,366922,0.0089377,117.35,118.53,118.96,1.05,117.955
2022-09-13,"September 13, 22",,,,,,243824,-1.46,117.22,119.55,243824,-0.0146,116.63,117.8,120.47,-1.75,118.76
2022-09-12,"September 12, 22",,,,,,196200,-0.15495,121.75,122.62,196200,-0.0015495,121.22,122.43,123.22,-0.19,122.505
2022-09-09,"September 09, 22",,,,,,201228,0.49395,120.63,121.47,201228,0.0049395,120.86,122.07,122.47,0.6,121.66
2022-09-08,"September 08, 22",,,,,,340422,2.37,116.89,117.62,340422,0.0237,119.22,120.41,120.42,2.79,118.835
2022-09-07,"September 07, 22",,,,,,350336,1.87,115.75,116.28,350336,0.0187,117.27,118.45,118.71,2.17,117.2975
2022-09-06,"September 06, 22",,,,,,358800,-0.63394,114.91,116.73,358800,-0.0063394,114.84,115.99,116.73,-0.74,116.09
2022-09-02,"September 02, 22",,,,,,317809,-1.92,116.22,118.65,317809,-0.0192,115.22,116.37,119.91,-2.28,117.7875
2022-09-01,"September 01, 22",,,,,,455744,-0.84574,116.58,118.24,455744,-0.0084574,116.08,117.24,118.27,-1,117.5825
2022-08-31,"August 31, 22",,,,,,291800,0.32903,118.3,118.53,291800,0.0032903,117.74,118.92,119.71,0.39,118.865
2022-08-30,"August 30, 22",,,,,,318600,-1.69,118.29,120.63,318600,-0.0169,117.41,118.59,120.63,-2.04,119.535
2022-08-29,"August 29, 22",,,,,,199851,0.69242,119.05,119.87,199851,0.0069242,119.5,120.7,121.74,0.83,120.34
