date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,declarationDate,recordDate,dividend,adjDividend
2023-07-14,218.96,223.82,218.96,222.35,217.09,617700,617700,3.39,1.55,221.0225,"July 14, 23",0.0155,,,,,
2023-07-13,219.8,221.08,217.47,218.69,213.51,571200,571200,-1.11,-0.505,219.26,"July 13, 23",-0.00505,,,,,
2023-07-12,218.68,219,216.25,216.88,211.75,490902,490902,-1.8,-0.82312,217.7025,"July 12, 23",-0.0082312,,,,,
2023-07-11,216.62,218.11,215.85,216.91,211.78,502300,502300,0.29,0.13387,216.8725,"July 11, 23",0.0013387,,,,,
2023-07-10,216.35,217.64,215.54,216.61,211.48,385706,385706,0.26,0.12018,216.535,"July 10, 23",0.0012018,,,,,
2023-07-07,214.65,217.29,214.12,215.8,210.69,587700,587700,1.15,0.53576,215.465,"July 07, 23",0.0053576,,,,,
2023-07-06,214.95,216.29,213.94,215,209.91,651504,651504,0.05,0.02326122,215.045,"July 06, 23",0.0002326122,,,,,
2023-07-05,214.08,218.09,213.5,216.44,211.32,818200,818200,2.36,1.1,215.5275,"July 05, 23",0.011,,,,,
2023-07-03,217.21,218.21,213.6,214.65,209.57,487331,487331,-2.56,-1.18,215.9175,"July 03, 23",-0.0118,,,,,
2023-06-30,218.19,220.99,217.96,218.5,213.33,861311,861311,0.31,0.14208,218.91,"June 30, 23",0.0014208,,,,,
2023-06-29,214.3,217.33,214.12,216.23,211.11,770504,770504,1.93,0.90061,215.495,"June 29, 23",0.0090061,,,,,
2023-06-28,214.1,214.95,212.7,214.68,209.6,615000,615000,0.58,0.2709,214.1075,"June 28, 23",0.002709,,,,,
2023-06-27,215.42,215.42,212.61,214.1,209.03,552400,552400,-1.32,-0.61276,214.3875,"June 27, 23",-0.0061276,,,,,
2023-06-26,215.38,215.38,211.43,214.49,209.41,436437,436437,-0.89,-0.41322,214.17,"June 26, 23",-0.0041322,,,,,
2023-06-23,216.22,216.88,215.19,215.27,210.17,917900,917900,-0.95,-0.43937,215.89,"June 23, 23",-0.0043937,,,,,
2023-06-22,217.94,217.94,216.29,216.52,211.39,524500,524500,-1.42,-0.65156,217.1725,"June 22, 23",-0.0065156,,,,,
2023-06-21,215.98,217.68,215.62,216.75,211.62,843706,843706,0.77,0.35651,216.5075,"June 21, 23",0.0035651,,,,,
2023-06-20,218.04,218.49,215.08,216.81,211.68,580600,580600,-1.23,-0.56412,217.105,"June 20, 23",-0.0056412,,,,,
2023-06-16,220.58,222.58,217.78,219.04,213.86,734800,734800,-1.54,-0.69816,219.995,"June 16, 23",-0.0069816,,,,,
2023-06-15,216.27,219.35,214.72,218.98,213.8,472300,472300,2.71,1.25,217.33,"June 15, 23",0.0125,,,,,
2023-06-14,216.14,219.83,215.29,216.64,211.51,909000,909000,0.5,0.23133,216.975,"June 14, 23",0.0023133,,,,,
2023-06-13,217,217.6,214.53,214.77,209.69,574300,574300,-2.23,-1.03,215.975,"June 13, 23",-0.0103,,,,,
2023-06-12,213.53,214.96,212.72,214.7,209.62,674700,674700,1.17,0.54793,213.9775,"June 12, 23",0.0054793,,,,,
2023-06-09,215.4,215.4,212.62,213.53,208.48,512000,512000,-1.87,-0.86815,214.2375,"June 09, 23",-0.0086815,,,,,
2023-06-08,213.89,215.19,212.56,214.93,209.84,512343,512343,1.04,0.48623,214.1425,"June 08, 23",0.0048623,,,,,
2023-06-07,221.37,221.39,212.6,214.77,209.69,785225,785225,-6.6,-2.98,217.5325,"June 07, 23",-0.0298,,,,,
2023-06-06,222.99,224.7,221.06,221.99,216.74,570196,570196,-1,-0.44845,222.685,"June 06, 23",-0.0044845,,,,,
2023-06-05,219.79,222.45,219.36,222.12,216.86,427605,427605,2.33,1.06,220.93,"June 05, 23",0.0106,,,,,
2023-06-02,219.82,221.68,218.15,220.64,215.42,489100,489100,0.82,0.37303,220.0725,"June 02, 23",0.0037303,,,,,
2023-06-01,211.86,218.73,211.31,218.69,213.51,789900,789900,6.83,3.22,215.1475,"June 01, 23",0.0322,,,,,
2023-05-31,210.6,212,207.31,210.79,205.8,3374300,3374300,0.19,0.09021842,210.175,"May 31, 23",0.0009021842,,,,,
2023-05-30,214.76,214.86,209.73,209.98,205.01,1044727,1044727,-4.78,-2.23,212.3325,"May 30, 23",-0.0223,,,,,
2023-05-26,217.16,218.44,214.79,215.44,210.34,698713,698713,-1.72,-0.79204,216.4575,"May 26, 23",-0.0079204,,,,,
2023-05-25,219.91,221.4,216.84,216.97,211.83,691880,691880,-2.94,-1.34,218.78,"May 25, 23",-0.0134,,,,,
2023-05-24,221.06,221.8,219.94,220.4,215.18,566402,566402,-0.66,-0.29856,220.8,"May 24, 23",-0.0029856,,,,,
2023-05-23,224.07,225.3,221.1,222.55,217.28,738445,738445,-1.52,-0.67836,223.255,"May 23, 23",-0.0067836,,,,,
2023-05-22,223.64,227.36,223.6,225.46,220.12,586527,586527,1.82,0.81381,225.015,"May 22, 23",0.0081381,,,,,
2023-05-19,224.8,225.8,223.46,224.51,219.2,517800,517800,-0.29,-0.129,224.6425,"May 19, 23",-0.00129,,,,,
2023-05-18,224.07,224.98,222.76,224.21,218.9,444338,444338,0.14,0.06248047,224.005,"May 18, 23",0.0006248047,,,,,
2023-05-17,229.28,229.39,223.3,223.97,218.67,647216,647216,-5.31,-2.32,226.485,"May 17, 23",-0.0232,,,,,
2023-05-16,231.5,231.5,227.96,228.73,223.32,315700,315700,-2.77,-1.2,229.9225,"May 16, 23",-0.012,,,,,
2023-05-15,232.85,232.99,230.8,232.49,226.99,324900,324900,-0.36,-0.15461,232.2825,"May 15, 23",-0.0015461,,,,,
2023-05-12,236.05,237.26,232.34,233.5,227.97,374907,374907,-2.55,-1.08,234.7875,"May 12, 23",-0.0108,,,,,
2023-05-11,233.3,236.36,232.91,236.12,230.53,498000,498000,2.82,1.21,234.6725,"May 11, 23",0.0121,,,,,
2023-05-10,232.4,234.11,231.34,233.5,227.97,349826,349826,1.1,0.47332,232.8375,"May 10, 23",0.0047332,2023-06-15,2023-04-27,2023-05-11,0.44,0.44
2023-05-09,231.89,232.26,230.42,231.13,225.23,417207,417207,-0.76,-0.32774,231.425,"May 09, 23",-0.0032774,,,,,
2023-05-08,231.01,233.77,230.69,232.7,226.76,348900,348900,1.69,0.73157,232.0425,"May 08, 23",0.0073157,,,,,
2023-05-05,232.85,233.44,230.65,231.65,225.74,385716,385716,-1.2,-0.51535,232.1475,"May 05, 23",-0.0051535,,,,,
2023-05-04,235.88,235.88,231.13,232.09,226.16,458800,458800,-3.79,-1.61,233.745,"May 04, 23",-0.0161,,,,,
2023-05-03,237.64,240.09,235.19,236.8,230.75,517700,517700,-0.84,-0.35348,237.43,"May 03, 23",-0.0035348,,,,,
2023-05-02,234.43,236.53,232.34,235.94,229.92,889608,889608,1.51,0.64412,234.81,"May 02, 23",0.0064412,,,,,
2023-05-01,239.3,239.3,232.01,234.43,228.45,1082500,1082500,-4.87,-2.04,236.26,"May 01, 23",-0.0204,,,,,
2023-04-28,228.3,243.52,227.67,240.96,234.81,1251639,1251639,12.66,5.55,235.1125,"April 28, 23",0.0555,,,,,
2023-04-27,223.14,225.43,220.71,225.3,219.55,536430,536430,2.16,0.968,223.645,"April 27, 23",0.00968,,,,,
2023-04-26,224.05,225.12,223.37,223.92,218.2,575000,575000,-0.13,-0.05802276,224.115,"April 26, 23",-0.0005802276,,,,,
2023-04-25,228.95,229.12,226.47,226.61,220.82,434624,434624,-2.34,-1.02,227.7875,"April 25, 23",-0.0102,,,,,
2023-04-24,228,230.48,228,229.49,223.63,485822,485822,1.49,0.65351,228.9925,"April 24, 23",0.0065351,,,,,
2023-04-21,226.71,228.5,226,228.07,222.25,455400,455400,1.36,0.59989,227.32,"April 21, 23",0.0059989,,,,,
2023-04-20,222.19,225.04,222.09,224.85,219.11,490621,490621,2.66,1.2,223.5425,"April 20, 23",0.012,,,,,
2023-04-19,222.2,223.08,221.23,222.37,216.69,386820,386820,0.17,0.07650765,222.22,"April 19, 23",0.0007650765,,,,,
2023-04-18,226.37,226.37,222.09,222.89,217.2,371326,371326,-3.48,-1.54,224.43,"April 18, 23",-0.0154,,,,,
2023-04-17,224.65,225.67,222.99,225.45,219.69,391635,391635,0.8,0.35611,224.69,"April 17, 23",0.0035611,,,,,
2023-04-14,226.44,227.84,224.39,224.56,218.83,610233,610233,-1.88,-0.83024,225.8075,"April 14, 23",-0.0083024,,,,,
2023-04-13,224.07,227.74,223.48,226.55,220.77,447524,447524,2.48,1.11,225.46,"April 13, 23",0.0111,,,,,
2023-04-12,224.73,225.64,221.75,222.18,216.51,335900,335900,-2.55,-1.13,223.575,"April 12, 23",-0.0113,,,,,
2023-04-11,222.98,224.2,222.07,223.17,217.47,289248,289248,0.19,0.08520944,223.105,"April 11, 23",0.0008520944,,,,,
2023-04-10,220.47,222.14,218.96,222.14,216.47,510300,510300,1.67,0.75747,220.9275,"April 10, 23",0.0075747,,,,,
2023-04-06,221.42,221.94,220.63,221.85,216.19,368730,368730,0.43,0.1942,221.46,"April 06, 23",0.001942,,,,,
2023-04-05,220.5,222.96,220.13,221.15,215.5,399500,399500,0.65,0.29478,221.185,"April 05, 23",0.0029478,,,,,
2023-04-04,219.84,222.16,219.84,220.24,214.62,479733,479733,0.4,0.18195,220.52,"April 04, 23",0.0018195,,,,,
2023-04-03,218.23,220.64,217.54,219.17,213.57,421121,421121,0.94,0.43074,218.895,"April 03, 23",0.0043074,,,,,
2023-03-31,217.23,219.52,217.17,218.99,213.4,512223,512223,1.76,0.8102,218.2275,"March 31, 23",0.008102,,,,,
2023-03-30,215.88,216.94,215.27,215.95,210.44,401300,401300,0.07,0.03242542,216.01,"March 30, 23",0.0003242542,,,,,
2023-03-29,214.09,214.74,212.39,213.52,208.07,416210,416210,-0.57,-0.26624,213.685,"March 29, 23",-0.0026624,,,,,
2023-03-28,215.24,216.55,212.5,213.09,207.65,239047,239047,-2.15,-0.99888,214.345,"March 28, 23",-0.0099888,,,,,
2023-03-27,214.63,217.14,213.8,215.82,210.31,426000,426000,1.19,0.55444,215.3475,"March 27, 23",0.0055444,,,,,
2023-03-24,210.94,212.71,209.44,212.58,207.15,409100,409100,1.64,0.77747,211.4175,"March 24, 23",0.0077747,,,,,
2023-03-23,211.43,214.09,209.13,210.59,205.21,662600,662600,-0.84,-0.39729,211.31,"March 23, 23",-0.0039729,,,,,
2023-03-22,213.29,215.8,210.64,210.78,205.4,428030,428030,-2.51,-1.18,212.6275,"March 22, 23",-0.0118,,,,,
2023-03-21,210.87,214.56,210.87,213.87,208.41,878200,878200,3,1.42,212.5425,"March 21, 23",0.0142,,,,,
2023-03-20,206.75,211.33,206.75,210.67,205.29,809029,809029,3.92,1.9,208.875,"March 20, 23",0.019,,,,,
2023-03-17,211.34,212.27,206.84,207.1,201.81,1257300,1257300,-4.24,-2.01,209.3875,"March 17, 23",-0.0201,,,,,
2023-03-16,207.34,211.36,207.34,211.28,205.89,515985,515985,3.94,1.9,209.33,"March 16, 23",0.019,,,,,
2023-03-15,206.14,208.45,205.43,207.99,202.68,742100,742100,1.85,0.89745,207.0025,"March 15, 23",0.0089745,,,,,
2023-03-14,208.64,209.91,206.63,208.55,203.23,727618,727618,-0.09,-0.0431365,208.4325,"March 14, 23",-0.000431365,,,,,
2023-03-13,205.18,209.36,204.22,206.32,201.05,801800,801800,1.14,0.55561,206.27,"March 13, 23",0.0055561,,,,,
2023-03-10,211.94,212.54,204.97,205.86,200.6,579741,579741,-6.08,-2.87,208.8275,"March 10, 23",-0.0287,,,,,
2023-03-09,215.59,215.96,211.53,212.12,206.7,448436,448436,-3.47,-1.61,213.8,"March 09, 23",-0.0161,,,,,
2023-03-08,214.33,215.57,213.33,214.63,209.15,369844,369844,0.3,0.13997,214.465,"March 08, 23",0.0013997,,,,,
2023-03-07,219.72,219.84,214.16,215.03,209.54,538102,538102,-4.69,-2.13,217.1875,"March 07, 23",-0.0213,,,,,
2023-03-06,219.98,220.67,218.09,219.16,213.56,618711,618711,-0.82,-0.37276,219.475,"March 06, 23",-0.0037276,,,,,
2023-03-03,216.69,220.37,214.93,219.81,214.2,528146,528146,3.12,1.44,217.95,"March 03, 23",0.0144,,,,,
2023-03-02,212.72,215.8,211.35,215.68,210.17,407004,407004,2.96,1.39,213.8875,"March 02, 23",0.0139,,,,,
2023-03-01,211.8,214.12,211.06,214.11,208.64,519137,519137,2.31,1.09,212.7725,"March 01, 23",0.0109,,,,,
2023-02-28,210.78,213.89,210.78,213,207.56,1221700,1221700,2.22,1.05,212.1125,"February 28, 23",0.0105,,,,,
2023-02-27,213.2,213.76,211.17,211.89,206.48,426600,426600,-1.31,-0.61445,212.505,"February 27, 23",-0.0061445,,,,,
2023-02-24,213.03,214.31,211.37,211.53,206.13,544500,544500,-1.5,-0.70413,212.56,"February 24, 23",-0.0070413,,,,,
2023-02-23,214.55,216.4,213.34,215,209.51,756945,756945,0.45,0.20974,214.8225,"February 23, 23",0.0020974,,,,,
2023-02-22,214.56,216.01,213.47,213.99,208.53,657900,657900,-0.57,-0.26566,214.5075,"February 22, 23",-0.0026566,,,,,
2023-02-21,214.6,215.51,213.72,215.28,209.78,585000,585000,0.68,0.31687,214.7775,"February 21, 23",0.0031687,,,,,
2023-02-17,213.37,216.24,213.14,216.14,210.62,649306,649306,2.77,1.3,214.7225,"February 17, 23",0.013,,,,,
2023-02-16,212.2,216.17,212.01,213.91,208.45,469819,469819,1.71,0.80584,213.5725,"February 16, 23",0.0080584,,,,,
2023-02-15,213.5,215.41,213.5,214.88,209.39,699300,699300,1.38,0.64637,214.3225,"February 15, 23",0.0064637,,,,,
2023-02-14,214.5,215.73,212.42,213.92,208.46,619407,619407,-0.58,-0.2704,214.1425,"February 14, 23",-0.002704,,,,,
2023-02-13,213.13,215.24,212.38,215.21,209.72,556506,556506,2.08,0.97593,213.99,"February 13, 23",0.0097593,,,,,
2023-02-10,214.82,215.94,211.43,213.13,207.69,959400,959400,-1.69,-0.78671,213.83,"February 10, 23",-0.0078671,,,,,
2023-02-09,221.53,221.81,214.6,215.11,209.62,813698,813698,-6.42,-2.9,218.2625,"February 09, 23",-0.029,,,,,
2023-02-08,222.69,222.72,219.71,220.96,215.32,509000,509000,-1.73,-0.77686,221.52,"February 08, 23",-0.0077686,2023-03-16,2023-01-26,2023-02-09,0.44,0.44
2023-02-07,220.01,224.8,218.1,224.45,218.29,491700,491700,4.44,2.02,221.84,"February 07, 23",0.0202,,,,,
2023-02-06,222.89,223.24,219.76,221.46,215.38,487800,487800,-1.43,-0.64157,221.8375,"February 06, 23",-0.0064157,,,,,
2023-02-03,224.5,227.25,223.28,224.6,218.44,536700,536700,0.1,0.04454343,224.9075,"February 03, 23",0.0004454343,,,,,
2023-02-02,229,229.83,225.46,226.61,220.39,781848,781848,-2.39,-1.04,227.725,"February 02, 23",-0.0104,,,,,
2023-02-01,229.07,231.83,224.15,229.02,222.74,835648,835648,-0.05,-0.02182739,228.5175,"February 01, 23",-0.0002182739,,,,,
2023-01-31,223.89,228.43,223.37,228.37,222.1,650400,650400,4.48,2,226.015,"January 31, 23",0.02,,,,,
2023-01-30,221.87,224.83,219.4,222.71,216.6,620546,620546,0.84,0.3786,222.2025,"January 30, 23",0.003786,,,,,
2023-01-27,235.51,235.53,221.58,224.59,218.43,1179900,1179900,-10.92,-4.64,229.3025,"January 27, 23",-0.0464,,,,,
2023-01-26,231.18,233.6,230.23,232.17,225.8,538300,538300,0.99,0.42824,231.795,"January 26, 23",0.0042824,,,,,
2023-01-25,231.25,231.86,228.51,231.16,224.82,711300,711300,-0.09,-0.03891892,230.695,"January 25, 23",-0.0003891892,,,,,
2023-01-24,235.2,235.87,232.61,233.62,227.21,463546,463546,-1.58,-0.67177,234.325,"January 24, 23",-0.0067177,,,,,
2023-01-23,233.46,239.36,233.01,236.53,230.04,671900,671900,3.07,1.32,235.59,"January 23, 23",0.0132,,,,,
2023-01-20,230.32,235.62,229.63,234.73,228.29,914600,914600,4.41,1.91,232.575,"January 20, 23",0.0191,,,,,
2023-01-19,226.07,230.47,226,229.3,223.01,680794,680794,3.23,1.43,227.96,"January 19, 23",0.0143,,,,,
2023-01-18,230,231.94,225.13,225.97,219.77,714900,714900,-4.03,-1.75,228.26,"January 18, 23",-0.0175,,,,,
2023-01-17,220.43,225.79,220.23,225.38,219.2,637918,637918,4.95,2.25,222.9575,"January 17, 23",0.0225,,,,,
2023-01-13,214.49,218.72,214.26,218.1,212.12,661100,661100,3.61,1.68,216.3925,"January 13, 23",0.0168,,,,,
2023-01-12,214.29,214.62,211.89,214,208.13,462600,462600,-0.29,-0.13533,213.7,"January 12, 23",-0.0013533,,,,,
2023-01-11,214.16,214.75,212.14,214.53,208.64,843001,843001,0.37,0.17277,213.895,"January 11, 23",0.0017277,,,,,
2023-01-10,210.85,214.91,210.85,212.68,206.84,678021,678021,1.83,0.86792,212.3225,"January 10, 23",0.0086792,,,,,
2023-01-09,210.99,213.02,209.56,209.69,203.94,625548,625548,-1.3,-0.61614,210.815,"January 09, 23",-0.0061614,,,,,
2023-01-06,206.6,211.61,202.04,208.89,203.16,1002914,1002914,2.29,1.11,207.285,"January 06, 23",0.0111,,,,,
2023-01-05,209,210,204.45,205.07,199.44,741843,741843,-3.93,-1.88,207.13,"January 05, 23",-0.0188,,,,,
2023-01-04,211.69,214.38,209.31,210.9,205.11,774501,774501,-0.79,-0.37319,211.57,"January 04, 23",-0.0037319,,,,,
2023-01-03,210.07,211.25,206.06,209.11,203.37,604700,604700,-0.96,-0.45699,209.1225,"January 03, 23",-0.0045699,,,,,
2022-12-30,208,208.44,205.53,208.13,202.42,359733,359733,0.13,0.0625,207.525,"December 30, 22",0.000625,,,,,
2022-12-29,208.08,210.24,206.98,209.37,203.62,658953,658953,1.29,0.61995,208.6675,"December 29, 22",0.0061995,,,,,
2022-12-28,206.89,208.49,205.17,205.77,200.12,469339,469339,-1.12,-0.54135,206.58,"December 28, 22",-0.0054135,,,,,
2022-12-27,208.89,210.4,205.8,206.89,201.21,663000,663000,-2,-0.95744,207.995,"December 27, 22",-0.0095744,,,,,
2022-12-23,208.33,208.97,206.5,208.32,202.6,565408,565408,-0.01,-0.00480008,208.03,"December 23, 22",-4.80008e-05,,,,,
2022-12-22,209.56,210.91,206,209.14,203.4,429600,429600,-0.42,-0.20042,208.9025,"December 22, 22",-0.0020042,,,,,
2022-12-21,210.28,211.02,208.17,210.14,204.37,784500,784500,-0.14,-0.0665779,209.9025,"December 21, 22",-0.000665779,,,,,
2022-12-20,209.05,209.93,207.05,208.91,203.18,490124,490124,-0.14,-0.06696962,208.735,"December 20, 22",-0.0006696962,,,,,
2022-12-19,209.48,210,206.91,209.15,203.41,578033,578033,-0.33,-0.15753,208.885,"December 19, 22",-0.0015753,,,,,
2022-12-16,213.78,214.43,208.09,209.8,204.04,963304,963304,-3.98,-1.86,211.525,"December 16, 22",-0.0186,,,,,
2022-12-15,218.69,225.18,214.14,215.04,209.14,551597,551597,-3.65,-1.67,218.2625,"December 15, 22",-0.0167,,,,,
2022-12-14,224.53,225.04,219.14,220.86,214.8,623400,623400,-3.67,-1.63,222.3925,"December 14, 22",-0.0163,,,,,
2022-12-13,227.5,227.5,222.61,223.7,217.56,503345,503345,-3.8,-1.67,225.3275,"December 13, 22",-0.0167,,,,,
2022-12-12,220.97,221.5,219.23,220.9,214.84,539500,539500,-0.07,-0.03167851,220.65,"December 12, 22",-0.0003167851,,,,,
2022-12-09,221.8,222.43,219.57,219.68,213.65,293712,293712,-2.12,-0.95582,220.87,"December 09, 22",-0.0095582,,,,,
2022-12-08,222.9,224.24,220.8,222.5,216.39,773908,773908,-0.4,-0.17945,222.61,"December 08, 22",-0.0017945,,,,,
2022-12-07,218.7,224.37,218.7,222.18,216.08,492100,492100,3.48,1.59,220.9875,"December 07, 22",0.0159,,,,,
2022-12-06,218.4,218.94,215.77,217.73,211.76,603100,603100,-0.67,-0.30678,217.71,"December 06, 22",-0.0030678,,,,,
2022-12-05,229.81,229.81,219.03,219.35,213.33,495500,495500,-10.46,-4.55,224.5,"December 05, 22",-0.0455,,,,,
2022-12-02,227.5,234.37,227.5,232.9,226.51,368600,368600,5.4,2.37,230.5675,"December 02, 22",0.0237,,,,,
2022-12-01,231.82,232.81,228.11,229.34,223.05,476205,476205,-2.48,-1.07,230.52,"December 01, 22",-0.0107,,,,,
2022-11-30,224.4,230.31,223.14,230.2,223.88,1124400,1124400,5.8,2.58,227.0125,"November 30, 22",0.0258,,,,,
2022-11-29,225.49,226.5,222.9,223.2,217.08,350331,350331,-2.29,-1.02,224.5225,"November 29, 22",-0.0102,,,,,
2022-11-28,229.03,230.61,224.17,225.54,219.35,427792,427792,-3.49,-1.52,227.3375,"November 28, 22",-0.0152,,,,,
2022-11-25,229.8,231,229.03,229.92,223.61,196400,196400,0.12,0.05221932,229.9375,"November 25, 22",0.0005221932,,,,,
2022-11-23,230,232.15,228.56,229.34,223.05,323574,323574,-0.66,-0.28696,230.0125,"November 23, 22",-0.0028696,,,,,
2022-11-22,225.54,229.96,224.47,229.66,223.36,322000,322000,4.12,1.83,227.4075,"November 22, 22",0.0183,,,,,
2022-11-21,223.16,227.54,222.44,225.21,219.03,318300,318300,2.05,0.91862,224.5875,"November 21, 22",0.0091862,,,,,
2022-11-18,224.04,226.04,222.11,224.4,218.24,412827,412827,0.36,0.16069,224.1475,"November 18, 22",0.0016069,,,,,
2022-11-17,221.97,221.97,217.47,218.98,212.97,265487,265487,-2.99,-1.35,220.0975,"November 17, 22",-0.0135,,,,,
2022-11-16,224.44,225.98,223.19,224.58,218.42,305600,305600,0.14,0.06237747,224.5475,"November 16, 22",0.0006237747,,,,,
2022-11-15,223.72,227.43,221.72,223.63,217.49,517731,517731,-0.09,-0.04022886,224.125,"November 15, 22",-0.0004022886,,,,,
2022-11-14,222.94,224.14,218.5,220.88,214.82,360868,360868,-2.06,-0.92402,221.615,"November 14, 22",-0.0092402,,,,,
2022-11-11,227.48,228.15,222.27,223.03,216.91,488800,488800,-4.45,-1.96,225.2325,"November 11, 22",-0.0196,,,,,
2022-11-10,219.96,225.71,217.96,225.18,219,450100,450100,5.22,2.37,222.2025,"November 10, 22",0.0237,,,,,
2022-11-09,213.19,215.35,210.49,211.96,206.14,321039,321039,-1.23,-0.57695,212.7475,"November 09, 22",-0.0057695,2022-12-15,2022-10-27,2022-11-10,0.44,0.44
2022-11-08,211.93,214.18,207.38,213.51,207.22,508800,508800,1.58,0.74553,211.75,"November 08, 22",0.0074553,,,,,
2022-11-07,210.98,212.99,209.06,212.64,206.38,657840,657840,1.66,0.7868,211.4175,"November 07, 22",0.007868,,,,,
2022-11-04,212.31,213.04,206.67,210.89,204.68,698728,698728,-1.42,-0.66883,210.7275,"November 04, 22",-0.0066883,,,,,
2022-11-03,215.23,215.23,208.81,208.94,202.78,681634,681634,-6.29,-2.92,212.0525,"November 03, 22",-0.0292,,,,,
2022-11-02,220.95,227.15,217.87,218,211.58,597800,597800,-2.95,-1.34,220.9925,"November 02, 22",-0.0134,,,,,
2022-11-01,225.24,225.54,219.01,220.87,214.36,748339,748339,-4.37,-1.94,222.665,"November 01, 22",-0.0194,,,,,
2022-10-31,218.45,224.11,217.65,223.69,217.1,715630,715630,5.24,2.4,220.975,"October 31, 22",0.024,,,,,
2022-10-28,215.12,219.45,209.3,218.73,212.29,1228331,1228331,3.61,1.68,215.65,"October 28, 22",0.0168,,,,,
2022-10-27,232.72,235.64,230.22,232.29,225.45,812953,812953,-0.43,-0.18477,232.7175,"October 27, 22",-0.0018477,,,,,
2022-10-26,230.5,236.75,229.61,233.97,227.08,591029,591029,3.47,1.51,232.7075,"October 26, 22",0.0151,,,,,
2022-10-25,224,230.55,223.33,229.98,223.2,647400,647400,5.98,2.67,226.965,"October 25, 22",0.0267,,,,,
2022-10-24,224.47,226.33,223,225.63,218.98,560438,560438,1.16,0.51677,224.8575,"October 24, 22",0.0051677,,,,,
2022-10-21,217.94,223.46,213.5,222.28,215.73,506848,506848,4.34,1.99,219.295,"October 21, 22",0.0199,,,,,
2022-10-20,218.31,221.51,215.48,217.42,211.01,721923,721923,-0.89,-0.40768,218.18,"October 20, 22",-0.0040768,,,,,
2022-10-19,217.63,218.63,213.5,215.3,208.96,311221,311221,-2.33,-1.07,216.265,"October 19, 22",-0.0107,,,,,
2022-10-18,221.36,222.97,214.97,218.9,212.45,610312,610312,-2.46,-1.11,219.55,"October 18, 22",-0.0111,,,,,
2022-10-17,214.05,215.75,212.75,215,208.67,560501,560501,0.95,0.44382,214.3875,"October 17, 22",0.0044382,,,,,
2022-10-14,216.67,217.69,210.8,211.75,205.51,415100,415100,-4.92,-2.27,214.2275,"October 14, 22",-0.0227,,,,,
2022-10-13,206.35,216.21,206.3,214.78,208.45,537913,537913,8.43,4.09,210.91,"October 13, 22",0.0409,,,,,
2022-10-12,213.56,213.56,209.82,210.13,203.94,546500,546500,-3.43,-1.61,211.7675,"October 12, 22",-0.0161,,,,,
2022-10-11,217.64,217.74,213.51,215,208.67,553300,553300,-2.64,-1.21,215.9725,"October 11, 22",-0.0121,,,,,
2022-10-10,223.19,223.19,217.98,219.18,212.72,234151,234151,-4.01,-1.8,220.885,"October 10, 22",-0.018,,,,,
2022-10-07,227.84,227.87,221.15,222.41,215.86,330400,330400,-5.43,-2.38,224.8175,"October 07, 22",-0.0238,,,,,
2022-10-06,231.33,232.14,228.81,229.85,223.08,452500,452500,-1.48,-0.63978,230.5325,"October 06, 22",-0.0063978,,,,,
2022-10-05,231.15,235,227.78,231.76,224.93,597700,597700,0.61,0.2639,231.4225,"October 05, 22",0.002639,,,,,
2022-10-04,225.98,229.52,222.51,228.73,221.99,516200,516200,2.75,1.22,226.685,"October 04, 22",0.0122,,,,,
2022-10-03,220.19,226.62,218.03,224.25,217.64,460622,460622,4.06,1.84,222.2725,"October 03, 22",0.0184,,,,,
2022-09-30,219.26,223.13,217.71,218.3,211.87,521200,521200,-0.96,-0.43784,219.6,"September 30, 22",-0.0043784,,,,,
2022-09-29,217.25,220.3,215.83,218.46,212.02,445200,445200,1.21,0.55696,217.96,"September 29, 22",0.0055696,,,,,
2022-09-28,214.09,219.37,212.63,218.75,212.31,454015,454015,4.66,2.18,216.21,"September 28, 22",0.0218,,,,,
2022-09-27,217.15,217.58,211.52,212.32,206.07,319528,319528,-4.83,-2.22,214.6425,"September 27, 22",-0.0222,,,,,
2022-09-26,213.66,216.87,213.38,215.1,208.76,300100,300100,1.44,0.67397,214.7525,"September 26, 22",0.0067397,,,,,
2022-09-23,212.17,214.72,210.53,214.51,208.19,287525,287525,2.34,1.1,212.9825,"September 23, 22",0.011,,,,,
2022-09-22,216.24,216.81,213.55,213.69,207.39,255629,255629,-2.55,-1.18,215.0725,"September 22, 22",-0.0118,,,,,
2022-09-21,222.11,224.15,217.35,217.59,211.18,382000,382000,-4.52,-2.04,220.3,"September 21, 22",-0.0204,,,,,
2022-09-20,223.02,223.02,218.24,220.2,213.71,331148,331148,-2.82,-1.26,221.12,"September 20, 22",-0.0126,,,,,
2022-09-19,221.35,224.61,219.29,224.26,217.65,432200,432200,2.91,1.31,222.3775,"September 19, 22",0.0131,,,,,
2022-09-16,225.68,225.68,219.88,223.07,216.5,803404,803404,-2.61,-1.16,223.5775,"September 16, 22",-0.0116,,,,,
2022-09-15,232.38,233.8,225.79,225.95,219.29,439200,439200,-6.43,-2.77,229.48,"September 15, 22",-0.0277,,,,,
2022-09-14,235.32,235.53,232.33,233.2,226.33,513233,513233,-2.12,-0.9009,234.095,"September 14, 22",-0.009009,,,,,
