date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,dividend,paymentDate,recordDate,declarationDate,adjDividend
2024-05-21,106.73,107.79,105.78,107.36,105.35,2348350,2348350,0.63,0.59027,106.915,"May 21, 24",0.0059027,,,,,
2024-05-20,109.11,109.13,107.15,107.38,105.37,1616130,1616130,-1.73,-1.59,108.1925,"May 20, 24",-0.0159,,,,,
2024-05-17,109.82,109.99,108.42,109.16,107.12,1614698,1614698,-0.66,-0.60098,109.3475,"May 17, 24",-0.0060098,,,,,
2024-05-16,108.81,110.06,108.46,109.27,107.23,2564900,2564900,0.46,0.42276,109.15,"May 16, 24",0.0042276,,,,,
2024-05-15,110.33,110.75,108.21,108.82,106.79,3456618,3456618,-1.51,-1.37,109.5275,"May 15, 24",-0.0137,,,,,
2024-05-14,110,111.11,109.11,110.19,108.13,1453600,1453600,0.19,0.17273,110.1025,"May 14, 24",0.0017273,,,,,
2024-05-13,110.14,111.11,109.14,109.38,107.34,1989905,1989905,-0.76,-0.69003,109.9425,"May 13, 24",-0.0069003,,,,,
2024-05-10,112.01,112.16,109.16,109.23,107.19,2167800,2167800,-2.78,-2.48,110.64,"May 10, 24",-0.0248,,,,,
2024-05-09,111.18,112.31,111.08,111.57,109.48,1726921,1726921,0.39,0.35078,111.535,"May 09, 24",0.0035078,,,,,
2024-05-08,110.3,111.35,109.43,111.06,108.98,2810800,2810800,0.76,0.68903,110.535,"May 08, 24",0.0068903,,,,,
2024-05-07,111.73,111.78,110.3,110.85,108.78,2284900,2284900,-0.88,-0.78761,111.165,"May 07, 24",-0.0078761,,,,,
2024-05-06,111.64,112.05,110.36,111.09,109.01,2163600,2163600,-0.55,-0.49265,111.285,"May 06, 24",-0.0049265,,,,,
2024-05-03,112,112.58,109.84,111.37,109.29,3191218,3191218,-0.63,-0.5625,111.4475,"May 03, 24",-0.005625,,,,,
2024-05-02,111.19,112.9,108.16,110.54,108.47,3993511,3993511,-0.65,-0.58458,110.6975,"May 02, 24",-0.0058458,,,,,
2024-05-01,122.1,122.12,108.52,109.06,107.02,9060685,9060685,-13.04,-10.68,115.45,"May 01, 24",-0.1068,,,,,
2024-04-30,124.24,124.65,122.55,122.77,120.48,2621600,2621600,-1.47,-1.18,123.5525,"April 30, 24",-0.0118,,,,,
2024-04-29,124.84,126.06,124.49,124.68,122.35,3096180,3096180,-0.16,-0.12816,125.0175,"April 29, 24",-0.0012816,,,,,
2024-04-26,124.64,126.42,124.11,124.57,122.24,1593700,1593700,-0.07,-0.05616175,124.935,"April 26, 24",-0.0005616175,,,,,
2024-04-25,125.92,127.06,123.36,124.63,122.3,1196501,1196501,-1.29,-1.02,125.2425,"April 25, 24",-0.0102,,,,,
2024-04-24,126.12,127.66,125.54,127.47,125.09,1581352,1581352,1.35,1.07,126.6975,"April 24, 24",0.0107,,,,,
2024-04-23,125.25,127.04,124.81,126.87,124.5,1219000,1219000,1.62,1.29,125.9925,"April 23, 24",0.0129,,,,,
2024-04-22,123,125.06,121.85,124.23,121.91,1027100,1027100,1.23,1,123.535,"April 22, 24",0.01,,,,,
2024-04-19,122.27,123.11,121.54,122.1,119.82,1065100,1065100,-0.17,-0.13904,122.255,"April 19, 24",-0.0013904,,,,,
2024-04-18,123.26,124.12,121.95,122.18,119.9,863400,863400,-1.08,-0.8762,122.8775,"April 18, 24",-0.008762,,,,,
2024-04-17,124.5,124.5,122.54,122.95,120.65,1530600,1530600,-1.55,-1.24,123.6225,"April 17, 24",-0.0124,,,,,
2024-04-16,123.24,124.81,122.75,123.43,121.12,1583140,1583140,0.19,0.15417,123.5575,"April 16, 24",0.0015417,,,,,
2024-04-15,126.18,126.49,122.73,123.17,120.87,1528023,1528023,-3.01,-2.39,124.6425,"April 15, 24",-0.0239,,,,,
2024-04-12,123.49,124.5,122.88,123.74,121.43,1183700,1183700,0.25,0.20245,123.6525,"April 12, 24",0.0020245,,,,,
2024-04-11,125.25,125.29,123,124.54,122.21,1595400,1595400,-0.71,-0.56687,124.52,"April 11, 24",-0.0056687,,,,,
2024-04-10,125.57,126.7,124.72,125.01,122.67,1172604,1172604,-0.56,-0.44597,125.5,"April 10, 24",-0.0044597,,,,,
2024-04-09,128.79,129.35,127.66,128.16,125.76,1180256,1180256,-0.63,-0.48917,128.49,"April 09, 24",-0.0048917,,,,,
2024-04-08,126.88,128.99,126.13,128.06,125.67,1778200,1778200,1.18,0.93001,127.515,"April 08, 24",0.0093001,,,,,
2024-04-05,125.89,126.75,124.8,125.92,123.57,1719700,1719700,0.03,0.02383033,125.84,"April 05, 24",0.0002383033,,,,,
2024-04-04,128.55,128.68,125.34,126,123.65,1412500,1412500,-2.55,-1.98,127.1425,"April 04, 24",-0.0198,,,,,
2024-04-03,128.42,128.94,127,127.1,124.72,1696056,1696056,-1.32,-1.03,127.865,"April 03, 24",-0.0103,,,,,
2024-04-02,128.75,129.22,127.78,128.36,125.96,1700419,1700419,-0.39,-0.30291,128.5275,"April 02, 24",-0.0030291,,,,,
2024-04-01,133.55,133.63,130.08,130.15,127.72,1389324,1389324,-3.4,-2.55,131.8525,"April 01, 24",-0.0255,,,,,
2024-03-28,132.4,133.89,132.08,133.66,131.16,2350100,2350100,1.26,0.95166,133.0075,"March 28, 24",0.0095166,,,,,
2024-03-27,134.85,135.33,128.3,131.77,129.31,3161140,3161140,-3.08,-2.28,132.5625,"March 27, 24",-0.0228,,,,,
2024-03-26,133.46,136.36,133.12,134.19,131.68,4621407,4621407,0.73,0.54698,134.2825,"March 26, 24",0.0054698,,,,,
2024-03-25,131.95,133.19,131.17,132.66,130.18,3931500,3931500,0.71,0.53808,132.2425,"March 25, 24",0.0053808,,,,,
2024-03-22,134.71,134.89,131.9,132.13,129.66,2066915,2066915,-2.58,-1.92,133.4075,"March 22, 24",-0.0192,,,,,
2024-03-21,133.58,135.53,133.16,134.59,132.07,2280900,2280900,1.01,0.7561,134.215,"March 21, 24",0.007561,,,,,
2024-03-20,131.38,133.64,130.99,133.09,130.6,1635947,1635947,1.71,1.3,132.275,"March 20, 24",0.013,,,,,
2024-03-19,130.43,132.14,129.7,131.31,128.86,3440414,3440414,0.88,0.67469,130.895,"March 19, 24",0.0067469,,,,,
2024-03-18,129.92,131.12,129.26,130.55,128.11,1997000,1997000,0.63,0.48491,130.2125,"March 18, 24",0.0048491,,,,,
2024-03-15,130.59,131.92,129.48,129.88,127.45,1849512,1849512,-0.71,-0.54369,130.4675,"March 15, 24",-0.0054369,,,,,
2024-03-14,133.49,133.67,130.39,132,129.53,2874844,2874844,-1.49,-1.12,132.3875,"March 14, 24",-0.0112,0.25,2024-03-29,2024-03-15,2024-02-14,0.25
2024-03-13,133.11,140.38,133.11,134,131.25,4172200,4172200,0.89,0.66862,135.15,"March 13, 24",0.0066862,,,,,
2024-03-12,130.8,133.35,130.55,133.11,130.38,3127600,3127600,2.31,1.77,131.9525,"March 12, 24",0.0177,,,,,
2024-03-11,129.56,130.47,129.48,130.26,127.59,2077200,2077200,0.7,0.54029,129.9425,"March 11, 24",0.0054029,,,,,
2024-03-08,129.44,130.69,129.41,129.63,126.97,1757742,1757742,0.19,0.14679,129.7925,"March 08, 24",0.0014679,,,,,
2024-03-07,129.05,130.33,128.59,129.07,126.42,1474155,1474155,0.02,0.01549787,129.26,"March 07, 24",0.0001549787,,,,,
2024-03-06,129.51,130.12,127.83,128.26,125.63,1692610,1692610,-1.25,-0.96518,128.93,"March 06, 24",-0.0096518,,,,,
2024-03-05,128.25,129.97,127.59,128.83,126.19,1810200,1810200,0.58,0.45224,128.66,"March 05, 24",0.0045224,,,,,
2024-03-04,130.07,130.64,127.8,128.55,125.91,2412700,2412700,-1.52,-1.17,129.265,"March 04, 24",-0.0117,,,,,
2024-03-01,129.69,130.95,129.62,130.09,127.42,2280100,2280100,0.4,0.30843,130.0875,"March 01, 24",0.0030843,,,,,
2024-02-29,130.65,131.15,129.55,129.7,127.04,3064001,3064001,-0.95,-0.72713,130.2625,"February 29, 24",-0.0072713,,,,,
2024-02-28,132.56,132.63,129.94,130.06,127.39,2569700,2569700,-2.5,-1.89,131.2975,"February 28, 24",-0.0189,,,,,
2024-02-27,133.45,133.73,132.28,133.23,130.5,1934500,1934500,-0.22,-0.16486,133.1725,"February 27, 24",-0.0016486,,,,,
2024-02-26,132.3,134.53,132.07,133.33,130.59,1551100,1551100,1.03,0.77853,133.0575,"February 26, 24",0.0077853,,,,,
2024-02-23,132.45,135.06,132.01,133.1,130.37,4092400,4092400,0.65,0.49075,133.155,"February 23, 24",0.0049075,,,,,
2024-02-22,133.4,134.72,132.42,132.45,129.73,4017600,4017600,-0.95,-0.71214,133.2475,"February 22, 24",-0.0071214,,,,,
2024-02-21,131.15,133.49,130.9,132.46,129.74,9148942,9148942,1.31,0.99886,132,"February 21, 24",0.0099886,,,,,
2024-02-20,131.92,132.71,130.54,130.8,128.12,3789343,3789343,-1.12,-0.849,131.4925,"February 20, 24",-0.00849,,,,,
2024-02-16,137.33,137.49,133.63,134.19,131.44,1795849,1795849,-3.14,-2.29,135.66,"February 16, 24",-0.0229,,,,,
2024-02-15,140,141.78,137.61,137.82,134.99,2690661,2690661,-2.18,-1.56,139.3025,"February 15, 24",-0.0156,,,,,
2024-02-14,132,139.28,131.4,138.98,136.13,3680705,3680705,6.98,5.29,135.415,"February 14, 24",0.0529,,,,,
2024-02-13,135.7,137.12,134.03,136.07,133.28,2322578,2322578,0.37,0.27266,135.73,"February 13, 24",0.0027266,,,,,
2024-02-12,136,138.33,135.56,137.75,134.92,1470400,1470400,1.75,1.29,136.91,"February 12, 24",0.0129,,,,,
2024-02-09,136.47,137.1,134.91,136,133.21,1522916,1522916,-0.47,-0.3444,136.12,"February 09, 24",-0.003444,,,,,
2024-02-08,136.73,137.69,136.21,136.63,133.83,991000,991000,-0.1,-0.07313684,136.815,"February 08, 24",-0.0007313684,,,,,
2024-02-07,136.49,137.68,135.29,137.01,134.2,1315400,1315400,0.52,0.38098,136.6175,"February 07, 24",0.0038098,,,,,
2024-02-06,135.54,136.08,133.64,135.86,133.07,1273900,1273900,0.32,0.23609,135.28,"February 06, 24",0.0023609,,,,,
2024-02-05,135.14,136.42,134.06,136.09,133.3,1421700,1421700,0.95,0.70297,135.4275,"February 05, 24",0.0070297,,,,,
2024-02-02,137.2,137.7,134.71,136.5,133.7,1455263,1455263,-0.7,-0.5102,136.5275,"February 02, 24",-0.005102,,,,,
2024-02-01,133.54,135.48,131.74,135.31,132.53,1665000,1665000,1.77,1.33,134.0175,"February 01, 24",0.0133,,,,,
2024-01-31,135.84,136.57,133.12,133.23,130.5,1325494,1325494,-2.61,-1.92,134.69,"January 31, 24",-0.0192,,,,,
2024-01-30,135.07,136.19,134.88,135.94,133.15,1572100,1572100,0.87,0.64411,135.52,"January 30, 24",0.0064411,,,,,
2024-01-29,133.17,135.94,132.79,135.38,132.6,2043000,2043000,2.21,1.66,134.32,"January 29, 24",0.0166,,,,,
2024-01-26,130.92,134.63,130.92,133.9,131.15,2349168,2349168,2.98,2.28,132.5925,"January 26, 24",0.0228,,,,,
2024-01-25,131.78,131.78,129.51,131.38,128.68,1800850,1800850,-0.4,-0.30354,131.1125,"January 25, 24",-0.0030354,,,,,
2024-01-24,132,132.24,129,130.01,127.34,2391500,2391500,-1.99,-1.51,130.8125,"January 24, 24",-0.0151,,,,,
2024-01-23,133,133.65,131.11,131.83,129.12,2155404,2155404,-1.17,-0.8797,132.3975,"January 23, 24",-0.008797,,,,,
2024-01-22,131.36,133.13,131.14,132.68,129.96,4434876,4434876,1.32,1,132.0775,"January 22, 24",0.01,,,,,
2024-01-19,128.48,129.88,127.69,129.46,126.8,2228743,2228743,0.98,0.76276,128.8775,"January 19, 24",0.0076276,,,,,
2024-01-18,128.6,129.16,126.14,127.42,124.81,1542700,1542700,-1.18,-0.91757,127.83,"January 18, 24",-0.0091757,,,,,
2024-01-17,127.52,129.35,127.23,128.04,125.41,1462700,1462700,0.52,0.40778,128.035,"January 17, 24",0.0040778,,,,,
2024-01-16,129.35,130.16,128.21,128.9,126.25,1657933,1657933,-0.45,-0.34789,129.155,"January 16, 24",-0.0034789,,,,,
2024-01-12,132.86,133.22,129.77,130.27,127.6,1494906,1494906,-2.59,-1.95,131.53,"January 12, 24",-0.0195,,,,,
2024-01-11,133.13,134.72,130.75,131.99,129.28,2046000,2046000,-1.14,-0.85631,132.6475,"January 11, 24",-0.0085631,,,,,
2024-01-10,131.82,133.68,131.79,133.27,130.54,1875019,1875019,1.45,1.1,132.64,"January 10, 24",0.011,,,,,
2024-01-09,131.65,133.06,130.98,131.34,128.64,1610860,1610860,-0.31,-0.23547,131.7575,"January 09, 24",-0.0023547,,,,,
2024-01-08,128.89,133.35,128.17,133.07,130.34,2253007,2253007,4.18,3.24,130.87,"January 08, 24",0.0324,,,,,
2024-01-05,125.64,128.4,125.64,127.39,124.78,1337114,1337114,1.75,1.39,126.7675,"January 05, 24",0.0139,,,,,
2024-01-04,124.93,127.48,124.93,125.83,123.25,1313661,1313661,0.9,0.7204,125.7925,"January 04, 24",0.007204,,,,,
2024-01-03,126.53,127.49,125.08,125.51,122.93,2892827,2892827,-1.02,-0.80613,126.1525,"January 03, 24",-0.0080613,,,,,
2024-01-02,126.21,128.01,125.6,127.17,124.56,3553800,3553800,0.96,0.76064,126.7475,"January 02, 24",0.0076064,,,,,
2023-12-29,127.49,128.45,126.57,127,124.39,1066218,1066218,-0.49,-0.38434,127.3775,"December 29, 23",-0.0038434,,,,,
2023-12-28,128.07,128.47,126.97,127.94,125.31,804942,804942,-0.13,-0.10151,127.8625,"December 28, 23",-0.0010151,,,,,
2023-12-27,126.5,127.5,126.03,127.4,124.79,722042,722042,0.9,0.71146,126.8575,"December 27, 23",0.0071146,,,,,
2023-12-26,126.3,127.14,126.14,126.31,123.72,746500,746500,0.01,0.00791766,126.4725,"December 26, 23",7.91766e-05,,,,,
2023-12-22,127.04,127.23,125.71,126.89,124.29,910900,910900,-0.15,-0.11807,126.7175,"December 22, 23",-0.0011807,,,,,
2023-12-21,125.86,126.67,125.08,126.37,123.78,1583728,1583728,0.51,0.40521,125.995,"December 21, 23",0.0040521,,,,,
2023-12-20,127.91,127.96,124.32,124.46,121.91,2029811,2029811,-3.45,-2.7,126.1625,"December 20, 23",-0.027,,,,,
2023-12-19,128,128.66,125.78,128.42,125.78,3172505,3172505,0.42,0.32812,127.715,"December 19, 23",0.0032812,,,,,
2023-12-18,128.37,128.41,126.16,127.38,124.77,3193723,3193723,-0.99,-0.77121,127.58,"December 18, 23",-0.0077121,,,,,
2023-12-15,127.09,132.1,127.03,128.18,125.55,4237003,4237003,1.09,0.85766,128.6,"December 15, 23",0.0085766,,,,,
2023-12-14,130.2,138.07,120.98,125.69,123.11,11204446,11204446,-4.51,-3.46,128.735,"December 14, 23",-0.0346,0.25,2023-12-29,2023-12-15,2023-10-31,0.25
2023-12-13,122.54,129.47,122.54,129.26,126.36,2106927,2106927,6.72,5.48,125.9525,"December 13, 23",0.0548,,,,,
2023-12-12,122.91,123.62,121.94,123.42,120.65,1546600,1546600,0.51,0.41494,122.9725,"December 12, 23",0.0041494,,,,,
2023-12-11,120.55,123.36,120.55,122.72,119.97,1666900,1666900,2.17,1.8,121.795,"December 11, 23",0.018,,,,,
2023-12-08,119.9,120.78,119.13,120.16,117.46,1534200,1534200,0.26,0.21685,119.9925,"December 08, 23",0.0021685,,,,,
2023-12-07,119.27,120.03,117.77,119.87,117.18,1727802,1727802,0.6,0.50306,119.235,"December 07, 23",0.0050306,,,,,
2023-12-06,118.69,120.4,118.69,119.45,116.77,1592900,1592900,0.76,0.64032,119.3075,"December 06, 23",0.0064032,,,,,
2023-12-05,118.83,119.23,116.84,117.84,115.2,1247600,1247600,-0.99,-0.83312,118.185,"December 05, 23",-0.0083312,,,,,
2023-12-04,119,121.08,118.67,119.81,117.12,1389530,1389530,0.81,0.68067,119.64,"December 04, 23",0.0068067,,,,,
2023-12-01,116.23,120.02,115.95,119.79,117.1,3658800,3658800,3.56,3.06,117.9975,"December 01, 23",0.0306,,,,,
2023-11-30,116.62,117.1,115.72,116.44,113.83,1830100,1830100,-0.18,-0.15435,116.47,"November 30, 23",-0.0015435,,,,,
2023-11-29,116.6,117.76,116.33,116.36,113.75,1082586,1082586,-0.24,-0.20583,116.7625,"November 29, 23",-0.0020583,,,,,
2023-11-28,113.71,116.23,113.7,115.5,112.91,1321900,1321900,1.79,1.57,114.785,"November 28, 23",0.0157,,,,,
2023-11-27,112.16,114.2,111.9,113.7,111.15,2315400,2315400,1.54,1.37,112.99,"November 27, 23",0.0137,,,,,
2023-11-24,112.5,112.82,111.74,112.63,110.1,248900,248900,0.13,0.11556,112.4225,"November 24, 23",0.0011556,,,,,
2023-11-22,112.63,113,111.83,112.38,109.86,804800,804800,-0.25,-0.22197,112.46,"November 22, 23",-0.0022197,,,,,
2023-11-21,112.93,113.29,111.99,112.05,109.54,887514,887514,-0.88,-0.77924,112.565,"November 21, 23",-0.0077924,,,,,
2023-11-20,111.82,113.79,111.82,113.37,110.83,1353400,1353400,1.55,1.39,112.7,"November 20, 23",0.0139,,,,,
2023-11-17,112.52,112.65,111.36,112.05,109.54,1170600,1170600,-0.47,-0.4177,112.145,"November 17, 23",-0.004177,,,,,
2023-11-16,113.95,114.37,111.39,111.81,109.3,1389280,1389280,-2.14,-1.88,112.88,"November 16, 23",-0.0188,,,,,
2023-11-15,111.95,114.98,111.95,114.46,111.89,2462626,2462626,2.51,2.24,113.335,"November 15, 23",0.0224,,,,,
2023-11-14,110.97,113.16,110.97,111.85,109.34,2426000,2426000,0.88,0.79301,111.7375,"November 14, 23",0.0079301,,,,,
2023-11-13,108.48,109.45,108.07,108.7,106.26,904200,904200,0.22,0.2028,108.675,"November 13, 23",0.002028,,,,,
2023-11-10,107.93,109.37,107.03,109.18,106.73,1090217,1090217,1.25,1.16,108.3775,"November 10, 23",0.0116,,,,,
2023-11-09,110.12,110.12,106.84,107.24,104.83,1978321,1978321,-2.88,-2.62,108.58,"November 09, 23",-0.0262,,,,,
2023-11-08,110.18,111.31,109.63,109.87,107.4,1907300,1907300,-0.31,-0.28136,110.2475,"November 08, 23",-0.0028136,,,,,
2023-11-07,111.09,111.21,109.64,109.8,107.34,1482207,1482207,-1.29,-1.16,110.435,"November 07, 23",-0.0116,,,,,
2023-11-06,113.55,113.83,110.57,111.03,108.54,1457751,1457751,-2.52,-2.22,112.245,"November 06, 23",-0.0222,,,,,
2023-11-03,112.41,114.61,112.35,113.76,111.21,1612900,1612900,1.35,1.2,113.2825,"November 03, 23",0.012,,,,,
2023-11-02,110.2,112.91,110.2,112,109.49,2545624,2545624,1.8,1.63,111.3275,"November 02, 23",0.0163,,,,,
2023-11-01,106.35,109.68,106.35,109.02,106.57,2898725,2898725,2.67,2.51,107.85,"November 01, 23",0.0251,,,,,
2023-10-31,104.56,108.7,103.46,106.22,103.84,4260723,4260723,1.66,1.59,105.735,"October 31, 23",0.0159,,,,,
2023-10-30,104.16,104.23,101.97,103.8,101.47,2645120,2645120,-0.36,-0.34562,103.54,"October 30, 23",-0.0034562,,,,,
2023-10-27,104.78,104.78,102.11,102.78,100.47,2302227,2302227,-2,-1.91,103.6125,"October 27, 23",-0.0191,,,,,
2023-10-26,105.64,106.67,103.36,104.37,102.03,2472897,2472897,-1.27,-1.2,105.01,"October 26, 23",-0.012,,,,,
2023-10-25,107.19,109.15,103.76,105.61,103.24,3619443,3619443,-1.58,-1.47,106.4275,"October 25, 23",-0.0147,,,,,
2023-10-24,109.61,111.66,109.32,111.5,109,2114400,2114400,1.89,1.72,110.5225,"October 24, 23",0.0172,,,,,
2023-10-23,110.39,110.52,108.75,108.78,106.34,1807400,1807400,-1.61,-1.46,109.61,"October 23, 23",-0.0146,,,,,
2023-10-20,112.69,112.78,110.75,111.13,108.64,1111000,1111000,-1.56,-1.38,111.8375,"October 20, 23",-0.0138,,,,,
2023-10-19,114.77,115.33,111.98,112.41,109.89,1167437,1167437,-2.36,-2.06,113.6225,"October 19, 23",-0.0206,,,,,
2023-10-18,115.12,116.13,114.35,115.05,112.47,1226815,1226815,-0.07,-0.06080612,115.1625,"October 18, 23",-0.0006080612,,,,,
2023-10-17,114.34,117.3,114.13,116.19,113.58,1299600,1299600,1.85,1.62,115.49,"October 17, 23",0.0162,,,,,
2023-10-16,114.27,115.8,113.45,115.21,112.62,1431100,1431100,0.94,0.82261,114.6825,"October 16, 23",0.0082261,,,,,
2023-10-13,114.01,115.31,112.61,113.04,110.5,1774000,1774000,-0.97,-0.8508,113.7425,"October 13, 23",-0.008508,,,,,
2023-10-12,115.76,115.8,112.75,114.03,111.47,1082700,1082700,-1.73,-1.49,114.585,"October 12, 23",-0.0149,,,,,
2023-10-11,115.6,116.52,113.84,115.18,112.6,901001,901001,-0.42,-0.36332,115.285,"October 11, 23",-0.0036332,,,,,
2023-10-10,114.17,115.41,113.63,115.22,112.63,1108900,1108900,1.05,0.91968,114.6075,"October 10, 23",0.0091968,,,,,
2023-10-09,113.07,114.42,112.33,113.8,111.25,1169856,1169856,0.73,0.64562,113.405,"October 09, 23",0.0064562,,,,,
2023-10-06,114.06,116.16,113.13,114.71,112.14,1283000,1283000,0.65,0.56988,114.515,"October 06, 23",0.0056988,,,,,
2023-10-05,112.63,114.23,112.03,114.12,111.56,1442500,1442500,1.49,1.32,113.2525,"October 05, 23",0.0132,,,,,
2023-10-04,112.25,113.12,110.85,112.94,110.41,2294900,2294900,0.69,0.6147,112.29,"October 04, 23",0.006147,,,,,
2023-10-03,114.81,115.3,111.71,111.86,109.35,1824225,1824225,-2.95,-2.57,113.42,"October 03, 23",-0.0257,,,,,
2023-10-02,116.02,117.15,115.55,115.91,113.31,1224800,1224800,-0.11,-0.09481124,116.1575,"October 02, 23",-0.0009481124,,,,,
2023-09-29,116.45,117.34,115.19,115.39,112.8,1414274,1414274,-1.06,-0.91026,116.0925,"September 29, 23",-0.0091026,,,,,
2023-09-28,115.08,117.2,115.08,116.1,113.49,1114500,1114500,1.02,0.88634,115.865,"September 28, 23",0.0088634,,,,,
2023-09-27,117.76,117.89,114.76,115.25,112.66,1379000,1379000,-2.51,-2.13,116.415,"September 27, 23",-0.0213,,,,,
2023-09-26,118.65,119.08,117.33,117.4,114.77,1238600,1238600,-1.25,-1.05,118.115,"September 26, 23",-0.0105,,,,,
2023-09-25,117.97,119.78,117.97,119.56,116.88,979100,979100,1.59,1.35,118.82,"September 25, 23",0.0135,,,,,
2023-09-22,119.83,120.2,118.76,119.16,116.49,1345500,1345500,-0.67,-0.55913,119.4875,"September 22, 23",-0.0055913,,,,,
2023-09-21,121.52,121.8,119.24,119.73,117.04,1283118,1283118,-1.79,-1.47,120.5725,"September 21, 23",-0.0147,,,,,
2023-09-20,123.42,124.4,122.46,122.69,119.94,974800,974800,-0.73,-0.59148,123.2425,"September 20, 23",-0.0059148,,,,,
2023-09-19,123.11,123.56,121.52,122.94,120.18,1420200,1420200,-0.17,-0.13809,122.7825,"September 19, 23",-0.0013809,,,,,
2023-09-18,122.79,124.13,121.71,123.3,120.53,1280200,1280200,0.51,0.41534,122.9825,"September 18, 23",0.0041534,,,,,
2023-09-15,125.45,126.68,123.72,124.34,121.55,2608316,2608316,-1.11,-0.88481,125.0475,"September 15, 23",-0.0088481,,,,,
2023-09-14,126,126.31,124.49,125.68,122.86,1027814,1027814,-0.32,-0.25397,125.62,"September 14, 23",-0.0025397,0.25,2023-09-29,2023-09-15,2023-08-01,0.25
2023-09-13,125.25,125.95,124.33,125.81,122.74,1301900,1301900,0.56,0.44711,125.335,"September 13, 23",0.0044711,,,,,
2023-09-12,125.02,125.56,124.64,125.11,122.06,1088000,1088000,0.09,0.07198848,125.0825,"September 12, 23",0.0007198848,,,,,
2023-09-11,125.9,126.36,124.09,125.11,122.06,1216960,1216960,-0.79,-0.62748,125.365,"September 11, 23",-0.0062748,,,,,
2023-09-08,126.62,127.34,125.46,125.91,122.84,1072628,1072628,-0.71,-0.56073,126.3325,"September 08, 23",-0.0056073,,,,,
2023-09-07,126.04,127.43,126,126.64,123.55,1180507,1180507,0.6,0.47604,126.5275,"September 07, 23",0.0047604,,,,,
2023-09-06,126.2,127.79,125.97,127.35,124.24,1046900,1046900,1.15,0.91125,126.8275,"September 06, 23",0.0091125,,,,,
2023-09-05,128.58,128.58,126.41,126.5,123.41,1458000,1458000,-2.08,-1.62,127.5175,"September 05, 23",-0.0162,,,,,
2023-09-01,128.3,129.7,127.14,129.32,126.16,1996500,1996500,1.02,0.79501,128.615,"September 01, 23",0.0079501,,,,,
2023-08-31,127.03,127.74,126.49,126.69,123.6,1430105,1430105,-0.34,-0.26765,126.9875,"August 31, 23",-0.0026765,,,,,
2023-08-30,125.09,127.52,124.46,127.15,124.05,2069400,2069400,2.06,1.65,126.055,"August 30, 23",0.0165,,,,,
2023-08-29,124.68,125.63,123.95,124.85,121.8,1581600,1581600,0.17,0.13635,124.7775,"August 29, 23",0.0013635,,,,,
2023-08-28,122.17,125.64,121.99,125.29,122.23,1868080,1868080,3.12,2.55,123.7725,"August 28, 23",0.0255,,,,,
2023-08-25,121.46,122.22,119.58,121.71,118.74,2149300,2149300,0.25,0.20583,121.2425,"August 25, 23",0.0020583,,,,,
2023-08-24,123.31,123.98,121.14,121.23,118.27,2166100,2166100,-2.08,-1.69,122.415,"August 24, 23",-0.0169,,,,,
2023-08-23,123.64,123.73,122.61,123.27,120.26,1260100,1260100,-0.37,-0.29926,123.3125,"August 23, 23",-0.0029926,,,,,
2023-08-22,123.97,124.91,123.24,123.45,120.44,957448,957448,-0.52,-0.41946,123.8925,"August 22, 23",-0.0041946,,,,,
2023-08-21,124.14,124.88,122.62,123.64,120.62,1703500,1703500,-0.5,-0.40277,123.82,"August 21, 23",-0.0040277,,,,,
2023-08-18,123.41,125.08,122.86,124.06,121.03,1928706,1928706,0.65,0.5267,123.8525,"August 18, 23",0.005267,,,,,
2023-08-17,123.99,125.85,123.9,124.98,121.93,3694800,3694800,0.99,0.79845,124.68,"August 17, 23",0.0079845,,,,,
2023-08-16,122.77,124.19,122.64,123.64,120.62,1617100,1617100,0.87,0.70864,123.31,"August 16, 23",0.0070864,,,,,
2023-08-15,125.1,125.78,123.34,123.56,120.55,2324222,2324222,-1.54,-1.23,124.445,"August 15, 23",-0.0123,,,,,
2023-08-14,126.01,127.04,125.64,125.78,122.71,1590620,1590620,-0.23,-0.18253,126.1175,"August 14, 23",-0.0018253,,,,,
2023-08-11,127.51,127.71,126.39,126.84,123.75,1317305,1317305,-0.67,-0.52545,127.1125,"August 11, 23",-0.0052545,,,,,
2023-08-10,127.19,129.58,126.86,127.72,124.6,2507380,2507380,0.53,0.4167,127.8375,"August 10, 23",0.004167,,,,,
2023-08-09,124.02,125.26,123.33,124.04,121.01,1444300,1444300,0.02,0.01612643,124.1625,"August 09, 23",0.0001612643,,,,,
2023-08-08,121,125.2,120.8,124.37,121.34,2301433,2301433,3.37,2.79,122.8425,"August 08, 23",0.0279,,,,,
2023-08-07,123.1,123.77,121.97,122.59,119.6,1557748,1557748,-0.51,-0.4143,122.8575,"August 07, 23",-0.004143,,,,,
2023-08-04,121.82,124.37,120.51,122.65,119.66,1736900,1736900,0.83,0.68133,122.3375,"August 04, 23",0.0068133,,,,,
2023-08-03,121,122.11,118.46,121.65,118.68,2383678,2383678,0.65,0.53719,120.805,"August 03, 23",0.0053719,,,,,
2023-08-02,119.7,124.75,118.51,121.96,118.98,5194031,5194031,2.26,1.89,121.23,"August 02, 23",0.0189,,,,,
2023-08-01,117.18,121.5,115.47,120.75,117.8,5100744,5100744,3.58,3.05,118.725,"August 01, 23",0.0305,,,,,
